
[00:00:00.000 --> 00:00:04.880]  今天和大家講的題目就是
[00:20:18.800 --> 00:20:22.120]  但是跟著北京、上海、廣州的教會開放
[00:20:22.120 --> 00:20:23.560]  就不單只是老人家
[00:20:23.560 --> 00:20:27.640]  還有其他的中年人、年輕人都去
[00:20:27.640 --> 00:20:30.240]  82年的估計有200萬人
[00:20:30.240 --> 00:20:32.800]  86年第一次的統計
[00:20:32.800 --> 00:20:36.480]  中國的教會竟然間有300萬的信徒
[00:20:36.480 --> 00:20:39.320]  當時羅竹峰對著這些數字
[00:20:39.320 --> 00:20:43.560]  他簡直沒有辦法明白也沒有辦法相信
[00:20:43.560 --> 00:20:46.240]  他說中國已經沒有了宣教士
[00:20:46.240 --> 00:20:47.680]  沒有了傳道人
[00:20:47.680 --> 00:20:49.680]  沒有聖經、沒有教會
[00:20:49.680 --> 00:20:51.480]  信徒何來?
[00:20:51.480 --> 00:20:56.800]  為什麼由解放前86萬突然間到了現在300萬?
[00:20:56.800 --> 00:20:59.480]  所以羅竹峰他完全不明白
[00:20:59.480 --> 00:21:01.840]  不過他好像悔改
[00:21:01.840 --> 00:21:06.480]  他說原來基督教是不可以逼迫的
[00:21:06.480 --> 00:21:11.840]  我們不能夠再用舊的方式來清洗它
[00:21:11.840 --> 00:21:14.760]  我們必須用新的方法去管理它
[00:21:14.760 --> 00:21:17.680]  所以就立法管理宗教
[00:21:17.680 --> 00:21:20.440]  當他提出來的時候 國家非常認同
[00:21:20.440 --> 00:21:27.080]  覺得宗教是不能夠再用強橫的手段去清除
[00:21:27.080 --> 00:21:32.040]  而這個時候中國教會
[00:21:32.040 --> 00:21:35.480]  就在聖靈的帶領下興起
[00:21:35.480 --> 00:21:39.920]  當我看回這些人 我都不明白他們怎麼來的
[00:21:39.920 --> 00:21:43.000]  只有一個解釋
[00:21:43.000 --> 00:21:49.120]  是一班信徒在最艱苦的時候堅定持守神的信仰
[00:21:49.120 --> 00:21:51.360]  而在最艱苦的時候
[00:21:51.360 --> 00:21:55.640]  其他的人得到福音的安慰
[00:21:55.640 --> 00:21:59.600]  所以信徒的見證是很重要的
[00:21:59.600 --> 00:22:01.480]  而這300萬的信徒
[00:22:01.480 --> 00:22:04.680]  就是當時初熟的那一節
[00:22:04.680 --> 00:22:08.000]  都在苦難裏面出來
[00:22:08.000 --> 00:22:11.040]  苦難裏面去相信
[00:22:11.040 --> 00:22:12.440]  改革開放之後
[00:22:12.440 --> 00:22:14.400]  80年代、90年代
[00:22:14.400 --> 00:22:18.360]  教會一間一間的建立起來
[00:22:18.360 --> 00:22:22.760]  宗教一片繁榮
[00:22:22.760 --> 00:22:29.840]  聖靈用他的手建立中國教會
[00:22:29.840 --> 00:22:32.240]  我們看一段經文
[00:22:32.240 --> 00:22:35.240]  就是《爾賽亞書》49章
[00:22:35.240 --> 00:22:40.760]  第8到13節 我們先看第8、9、10這三節
[00:22:40.760 --> 00:22:43.400]  《爾賽亞書》這裏說
[00:22:43.400 --> 00:22:45.920]  耶和華在遇難的時候會應允
[00:22:45.920 --> 00:22:50.480]  在整個日子會幫助要保護以色列人
[00:22:50.480 --> 00:22:52.560]  並且要復興遍地
[00:22:52.560 --> 00:22:55.600]  使人承受荒涼之地為宜
[00:22:55.600 --> 00:22:58.440]  上次看到福音荒涼
[00:22:58.440 --> 00:23:00.960]  在中國去到絕境
[00:23:00.960 --> 00:23:04.480]  但是他親自復興
[00:23:04.480 --> 00:23:07.480]  再不用其它方法
[00:23:07.480 --> 00:23:09.960]  聖靈自己動工
[00:23:09.960 --> 00:23:11.960]  然後那些被捆綁的人出來
[00:23:11.960 --> 00:23:13.640]  在黑暗的人要顯露
[00:23:13.640 --> 00:23:15.240]  他們要得到飲食
[00:23:15.240 --> 00:23:17.240]  在靜岡的高處有食物
[00:23:17.240 --> 00:23:19.760]  上帝親自供應他
[00:23:19.760 --> 00:23:20.760]  不羈不渴
[00:23:20.760 --> 00:23:24.560]  炎熱烈日傷害不了他們
[00:23:24.560 --> 00:23:26.760]  因為憐憫他們 引導他們
[00:23:26.760 --> 00:23:28.200]  帶他們到水泉房
[00:23:28.200 --> 00:23:33.800]  這是耶和華上帝對他子民的最大的應許
[00:23:33.800 --> 00:23:35.600]  然後他就說
[00:23:35.600 --> 00:23:36.680]  十一節
[00:23:36.680 --> 00:23:39.000]  我使我眾生成為大道
[00:23:39.000 --> 00:23:42.640]  我的大路亦被修高
[00:23:42.640 --> 00:23:46.920]  上帝透過以賽亞
[00:23:46.920 --> 00:23:49.160]  將來這些人
[00:23:49.160 --> 00:23:50.920]  我所憐憫所拯救的
[00:23:50.920 --> 00:23:57.040]  要從四面八方來朝拜我 敬拜我
[00:23:57.040 --> 00:23:58.080]  他從遠方來
[00:23:58.080 --> 00:23:58.880]  從北方來
[00:23:58.880 --> 00:23:59.800]  從西方來
[00:23:59.800 --> 00:24:03.040]  從秦國的希尼
[00:24:03.040 --> 00:24:07.360]  在新的日本叫做色尼姆地
[00:24:07.360 --> 00:24:11.560]  有些解經家說在南方或哪裏
[00:24:11.560 --> 00:24:14.040]  從這些地方過來
[00:24:14.040 --> 00:24:15.400]  諸天歡呼
[00:24:15.400 --> 00:24:16.440]  大地快樂
[00:24:16.440 --> 00:24:17.560]  眾生發聖
[00:24:17.560 --> 00:24:19.560]  因為耶和華已經安慰了百姓
[00:24:19.560 --> 00:24:21.320]  也連出困苦之民
[00:24:21.320 --> 00:24:22.680]  就是四處的民
[00:24:22.680 --> 00:24:25.760]  這個世界上各種困苦的人
[00:24:25.760 --> 00:24:26.840]  沒有福音的人
[00:24:26.840 --> 00:24:29.040]  到將來要得到福音
[00:24:29.040 --> 00:24:31.920]  並且要歸向耶和華的山
[00:24:31.920 --> 00:24:33.920]  三零年代清華學報
[00:24:33.920 --> 00:24:37.800]  特別對這次聖經有一個比較深入的研究
[00:24:37.800 --> 00:24:41.800]  研究究竟那些從色尼姆地
[00:24:41.800 --> 00:24:43.400]  或舊譯秦
[00:24:43.400 --> 00:24:49.440]  用秦或希尼是指甚麼呢?
[00:24:49.440 --> 00:24:51.880]  現代的現在的色經學者很少說
[00:24:51.880 --> 00:24:53.600]  這個秦是和宗教有關的
[00:24:53.600 --> 00:24:55.880]  不過我覺得清華學報所講的
[00:24:55.880 --> 00:24:57.520]  都相當有道理
[00:24:57.520 --> 00:24:59.600]  所以我和大家分享
[00:24:59.600 --> 00:25:02.760]  首先我們先從方向來看
[00:25:02.760 --> 00:25:04.520]  聖經在這裡講了兩個方向
[00:25:04.520 --> 00:25:05.120]  一個是北方
[00:25:05.120 --> 00:25:07.240]  西方就沒有說南方
[00:25:07.240 --> 00:25:09.040]  和沒有說東方
[00:25:09.040 --> 00:25:13.200]  按照聖經的習慣是先南後北的
[00:25:13.200 --> 00:25:14.200]  南風興起
[00:25:14.200 --> 00:25:15.680]  北風吹來
[00:25:15.680 --> 00:25:18.800]  所以先南後北的方向
[00:25:18.800 --> 00:25:20.920]  就是從遠方和北方
[00:25:20.920 --> 00:25:22.840]  第一個遠方就應該是南方
[00:25:22.840 --> 00:25:24.840]  南方然後就是北方
[00:25:24.840 --> 00:25:26.840]  然後第二個西方
[00:25:26.840 --> 00:25:29.880]  秦這邊就應該是東方
[00:25:29.880 --> 00:25:31.880]  先西後東
[00:25:31.880 --> 00:25:33.400]  如果從方向來看
[00:25:33.400 --> 00:25:37.120]  秦或色尼姆是從東方而來
[00:25:37.120 --> 00:25:40.320]  那麼東邊的色尼姆或秦
[00:25:40.320 --> 00:25:43.800]  究竟那個發音是怎樣來的呢?
[00:25:43.800 --> 00:25:44.880]  根據研究
[00:25:44.880 --> 00:25:46.800]  這個發音其實
[00:25:46.800 --> 00:25:48.800]  希伯來文用的發音
[00:25:48.800 --> 00:25:52.120]  和支那的字
[00:25:52.120 --> 00:25:53.680]  是同一個來源
[00:25:53.680 --> 00:25:56.240]  「遷」支那這個字
[00:25:56.240 --> 00:26:01.640]  因為支那這個字是印度人的發音
[00:26:01.640 --> 00:26:04.480]  就是指東邊的大國
[00:26:04.480 --> 00:26:06.480]  而這個支那是來自什麼?
[00:26:06.480 --> 00:26:08.800]  就是來自秦
[00:26:08.800 --> 00:26:12.360]  因為在古代接觸中國
[00:26:12.360 --> 00:26:15.360]  第一個接觸到的就是秦
[00:26:15.360 --> 00:26:17.360]  所以梵文這個先那
[00:26:17.360 --> 00:26:19.000]  那就是地方了
[00:26:19.000 --> 00:26:21.000]  就是那個色尼姆地
[00:26:21.000 --> 00:26:22.440]  那個地就是那了
[00:26:22.440 --> 00:26:23.920]  色尼姆
[00:26:23.920 --> 00:26:25.080]  現在翻譯
[00:26:25.080 --> 00:26:27.360]  色尼姆的讀音就是Chin
[00:26:27.360 --> 00:26:28.880]  色尼姆
[00:26:28.880 --> 00:26:30.600]  就是這個Chin
[00:26:30.600 --> 00:26:31.880]  所以梵文和英文
[00:26:31.880 --> 00:26:33.400]  英文後來就譯China
[00:26:33.400 --> 00:26:33.960]  就是Misera
[00:26:33.960 --> 00:26:35.400]  China
[00:26:35.400 --> 00:26:36.640]  都是根據梵文
[00:26:36.640 --> 00:26:40.000]  印度人最古老的發音
[00:26:40.000 --> 00:26:41.680]  這個發音有幾個變音的
[00:26:41.680 --> 00:26:42.560]  一個就是希尼
[00:26:42.560 --> 00:26:43.320]  一個震旦
[00:26:43.320 --> 00:26:44.040]  一個是支那
[00:26:44.040 --> 00:26:45.040]  叫支那
[00:26:45.040 --> 00:26:49.040]  在漢以前的文獻都找到的
[00:26:49.040 --> 00:26:50.240]  佛教傳入之後
[00:26:50.240 --> 00:26:51.200]  就正式用支那
[00:26:51.200 --> 00:26:53.560]  後來日本都沿用佛教
[00:26:53.560 --> 00:26:55.200]  叫中國做支那
[00:26:55.200 --> 00:26:56.800]  所以支那這個字
[00:26:56.800 --> 00:26:59.520]  和那個色尼姆的發音
[00:26:59.520 --> 00:27:02.400]  是同出一源
[00:27:02.400 --> 00:27:05.800]  如果以賽亞所用的發音
[00:27:05.800 --> 00:27:06.720]  東方的Chin
[00:27:06.720 --> 00:27:08.160]  是指中國的話
[00:27:08.160 --> 00:27:09.160]  那我們就問
[00:27:09.160 --> 00:27:11.800]  究竟以賽亞是不是在說秦呢?
[00:27:11.800 --> 00:27:15.600]  秦國是主前221年才統一
[00:27:15.600 --> 00:27:16.840]  而以賽亞的寓言
[00:27:16.840 --> 00:27:18.880]  在主前600年就說出來了
[00:27:18.880 --> 00:27:20.080]  我們翻查歷史
[00:27:20.080 --> 00:27:21.080]  沒錯
[00:27:21.120 --> 00:27:24.960]  秦在主前221年統一
[00:27:24.960 --> 00:27:29.800]  不過秦立國是遠遠在主前600年之前
[00:27:29.800 --> 00:27:34.360]  因為秦很早就已經在中國西邊的地方
[00:27:34.360 --> 00:27:37.960]  來設棍縣
[00:27:37.960 --> 00:27:40.160]  是很早以前
[00:27:40.160 --> 00:27:42.720]  當秦國興起的時候
[00:27:42.720 --> 00:27:44.920]  是在以賽亞之前
[00:27:44.920 --> 00:27:48.840]  當時的人和中國來往
[00:27:48.840 --> 00:27:51.360]  這個商貿之前已經有
[00:27:51.360 --> 00:27:56.040]  所以秦這個字就一直流傳在中東
[00:27:56.040 --> 00:27:57.080]  在波斯
[00:27:57.080 --> 00:28:00.400]  在這個絲路所用的字
[00:28:00.400 --> 00:28:05.440]  秦當時是相當的強大
[00:28:05.440 --> 00:28:07.040]  他將匈奴趕走
[00:28:07.040 --> 00:28:09.640]  他治棍縣收長城
[00:28:09.640 --> 00:28:11.640]  令到西方的人覺得
[00:28:11.640 --> 00:28:13.120]  一個很大的國家
[00:28:13.120 --> 00:28:15.560]  所以西方見到這個就叫秦
[00:28:15.560 --> 00:28:21.640]  就以為整個東方的帝國都叫做秦
[00:28:21.640 --> 00:28:23.960]  這個研究雖然未必是百分之一百
[00:28:23.960 --> 00:28:25.960]  不過我們很深信
[00:28:25.960 --> 00:28:29.400]  如果上帝的應許提到四邊八方
[00:28:29.400 --> 00:28:31.360]  由東邊來
[00:28:31.360 --> 00:28:33.920]  應該是包括中國
[00:28:33.920 --> 00:28:36.600]  中國有最多的人口
[00:28:36.600 --> 00:28:38.480]  上帝給他看到
[00:28:38.480 --> 00:28:40.200]  因為耶和爺安慰的百姓
[00:28:40.200 --> 00:28:42.040]  特別是在苦難裏面
[00:28:42.040 --> 00:28:48.480]  在這個福音還未傳到困境裏面的上帝
[00:28:48.480 --> 00:28:49.760]  一定會憐憫他
[00:28:49.760 --> 00:28:51.600]  作為炎黃的子孫
[00:28:51.600 --> 00:28:56.960]  所以我們今天是要為這個國家來祈禱
[00:28:56.960 --> 00:28:59.040]  八十年代之後
[00:28:59.040 --> 00:29:00.880]  我們一直探訪中國
[00:29:00.880 --> 00:29:04.560]  我們為了福音在中國興起而感恩
[00:29:04.560 --> 00:29:06.080]  我們去到很多教堂
[00:29:06.080 --> 00:29:07.680]  見到很多的人
[00:29:07.680 --> 00:29:08.760]  我們去到很多地方
[00:29:08.760 --> 00:29:10.760]  見到很多人信主
[00:29:10.760 --> 00:29:13.760]  是不是已經聖靈
[00:29:13.760 --> 00:29:17.160]  已經完全動工?
[00:29:17.160 --> 00:29:20.760]  究竟中國有多少信徒呢?
[00:29:20.760 --> 00:29:27.680]  有人說中國有四千萬、六千萬、一億
[00:29:27.680 --> 00:29:30.880]  如果按照三字會的統計
[00:29:30.880 --> 00:29:32.080]  這個比較準確的
[00:29:32.080 --> 00:29:34.160]  因為它有教會、有洗禮人數
[00:29:34.160 --> 00:29:35.880]  一千六百萬
[00:29:35.880 --> 00:29:37.360]  當然教會就是一個謎
[00:29:37.360 --> 00:29:38.800]  這個數字真是一個謎
[00:29:38.800 --> 00:29:40.920]  二千萬、四千萬、一億
[00:29:40.920 --> 00:29:44.360]  甚至有人說一億、五千萬
[00:29:44.360 --> 00:29:45.600]  當我們看到這個數字
[00:29:45.600 --> 00:29:48.040]  我們真是很開心
[00:29:48.040 --> 00:29:48.920]  沾沾自喜
[00:29:48.920 --> 00:29:50.000]  就好像睡了覺之後
[00:29:50.000 --> 00:29:53.240]  全國都信了耶穌
[00:29:53.240 --> 00:29:56.280]  我們用一個比較科學的方法去看看
[00:29:56.280 --> 00:29:59.760]  究竟今天有多少的信徒
[00:29:59.760 --> 00:30:03.720]  我們假定每個信徒都用聖經
[00:30:03.720 --> 00:30:05.920]  我們就看看中國有多少本聖經
[00:30:05.920 --> 00:30:08.920]  大致上我們就可以知道有多少信徒
[00:30:08.920 --> 00:30:10.400]  有記錄
[00:30:10.400 --> 00:30:12.680]  中國印聖經是有記錄的
[00:30:12.680 --> 00:30:18.720]  從80年開始到2010年
[00:30:18.720 --> 00:30:24.280]  中國總共印了五千六百萬本聖經
[00:30:24.280 --> 00:30:26.920]  如果中國印了五千六百萬本聖經
[00:30:26.920 --> 00:30:30.160]  大概信徒不應該超過五千六百萬人
[00:30:30.160 --> 00:30:31.000]  是不是?
[00:30:31.000 --> 00:30:31.600]  你說不是啊
[00:30:31.600 --> 00:30:33.000]  我都運了很多聖經進去的
[00:30:33.000 --> 00:30:36.280]  我去探訪我又帶幾本聖經進去
[00:30:36.280 --> 00:30:38.680]  我打你代勁
[00:30:38.680 --> 00:30:40.200]  你只是帶幾本而已
[00:30:40.200 --> 00:30:42.120]  你說一千萬本
[00:30:42.120 --> 00:30:43.320]  你運一百萬本
[00:30:43.320 --> 00:30:47.600]  你都要十幾輛火車裝滿了
[00:30:47.600 --> 00:30:49.200]  以前是有人運聖經進去
[00:30:49.200 --> 00:30:51.640]  不過五千六百萬本聖經
[00:30:51.640 --> 00:30:53.560]  有些會爛的
[00:30:53.560 --> 00:30:55.600]  教堂不用的
[00:30:55.600 --> 00:31:00.360]  還有熱心人士一個人擁有十本
[00:31:00.360 --> 00:31:05.160]  所以當我們用這個聖經數目去計算的時候
[00:31:05.160 --> 00:31:10.560]  除了一千六百萬三字會的比較準確的數字
[00:31:10.560 --> 00:31:15.720]  家庭教會不應該超過一千六百萬
[00:31:15.720 --> 00:31:19.240]  就是說全中國的信徒加起來
[00:31:19.240 --> 00:31:21.880]  應該在三千二百萬之下
[00:31:21.880 --> 00:31:27.040]  這個是比較科學上的計算
[00:31:27.040 --> 00:31:29.560]  事實上這五千六百萬本聖經
[00:31:29.560 --> 00:31:32.360]  我們要計算那些爛了的
[00:31:32.360 --> 00:31:36.440]  還有重複的
[00:31:36.440 --> 00:31:39.760]  很多很多二十幾年
[00:31:39.760 --> 00:31:41.640]  如果是三千二百萬
[00:31:41.640 --> 00:31:44.480]  就是說中國的信徒佔中國人口
[00:31:44.480 --> 00:31:48.000]  只不過是2.5%
[00:31:48.000 --> 00:31:50.360]  是一點都不多
[00:31:50.360 --> 00:31:52.360]  但因為絕對數字太大了
[00:31:52.360 --> 00:31:53.480]  三千幾萬很多人
[00:31:53.480 --> 00:31:55.400]  香港七百幾萬
[00:31:55.400 --> 00:31:57.040]  三千幾萬湧來香港
[00:31:57.040 --> 00:31:59.120]  香港都不可以接待它
[00:31:59.120 --> 00:32:00.520]  因為中國人太多了
[00:32:00.520 --> 00:32:02.640]  十三億很可怕的數字
[00:32:02.640 --> 00:32:06.520]  我們都很難想像十三億是一個什麼數字
[00:32:06.520 --> 00:32:09.320]  2.5%
[00:32:09.320 --> 00:32:11.400]  在加拿大有一個統計制
[00:32:11.400 --> 00:32:15.840]  過去十年中國大陸有四十萬人移民去了加拿大
[00:32:15.840 --> 00:32:18.080]  多倫多一個很本地的統計制
[00:32:18.080 --> 00:32:21.280]  這些去加拿大的中國移民有多少基督徒
[00:32:21.280 --> 00:32:23.320]  竟然是不夠1%
[00:32:23.320 --> 00:32:25.560]  就是說由中國出來的人
[00:32:25.560 --> 00:32:29.320]  基督徒的比例是少得很厲害
[00:32:29.320 --> 00:32:30.240]  和香港不同
[00:32:30.240 --> 00:32:33.280]  香港人移民去加拿大是有20%是基督徒的
[00:32:33.280 --> 00:32:34.920]  基督徒是很喜歡移民的
[00:32:34.920 --> 00:32:37.680]  所以那些教會不用盡福音
[00:32:37.680 --> 00:32:38.440]  一打開門
[00:32:38.440 --> 00:32:40.480]  八零年代就很多人湧來的了
[00:32:40.480 --> 00:32:43.920]  加拿大教會都很多人
[00:32:43.920 --> 00:32:48.040]  但中國大陸裏面聽福音的人
[00:32:48.040 --> 00:32:50.080]  可能有很多人是一輩子都沒聽過
[00:32:50.080 --> 00:32:52.240]  因為在中國大陸裏面
[00:32:52.240 --> 00:32:54.040]  你不可以開大型的報道會
[00:32:54.040 --> 00:32:56.040]  你不可以到處去報道
[00:32:56.040 --> 00:32:57.320]  聽到就聽到
[00:32:57.320 --> 00:33:00.920]  加拿大可能一輩子都沒聽過
[00:33:00.920 --> 00:33:07.200]  2.5%就是說有12億7千萬人
[00:33:07.200 --> 00:33:09.600]  還沒聽福音
[00:33:09.600 --> 00:33:11.320]  如果是一個這麼大的數字的時候
[00:33:11.320 --> 00:33:17.160]  我們就說聖靈今天真的需要很多的人
[00:33:17.160 --> 00:33:19.920]  來配合去傳福音
[00:33:19.920 --> 00:33:21.680]  雖然這個數字很大
[00:33:21.680 --> 00:33:23.400]  但我們能夠做多少
[00:33:23.400 --> 00:33:25.160]  真的交給主
[00:33:25.160 --> 00:33:29.120]  但我們願意被聖靈去使用
[00:33:29.120 --> 00:33:32.640]  過去人用很多方法
[00:33:32.640 --> 00:33:37.280]  聖靈說我今天需要的是一個信服我的人
[00:33:37.280 --> 00:33:39.640]  有一首詩跟大家分享
[00:33:39.640 --> 00:33:42.360]  就是朱熹這首詩很有意思
[00:33:42.360 --> 00:33:43.800]  朱熹這首詩他說
[00:33:43.800 --> 00:33:46.720]  昨夜剛投春水生
[00:33:46.720 --> 00:33:49.640]  夢中稻籃一無興
[00:33:49.640 --> 00:33:52.440]  向來枉費推移力
[00:33:52.440 --> 00:33:54.240]  今日終留自在行
[00:33:54.240 --> 00:33:55.600]  意思就是說
[00:33:55.600 --> 00:33:57.600]  有一艘船一艦
[00:33:57.600 --> 00:33:59.880]  大船擱淺了
[00:33:59.880 --> 00:34:02.520]  擱淺了你想把它推出來
[00:34:02.520 --> 00:34:03.800]  推來推去推不到
[00:34:03.800 --> 00:34:04.960]  擱淺了
[00:34:04.960 --> 00:34:06.920]  出了大船
[00:34:06.920 --> 00:34:08.840]  不過昨晚水漲
[00:34:08.840 --> 00:34:11.480]  水漲浮起了它
[00:34:11.480 --> 00:34:14.280]  它就很自由了
[00:34:14.280 --> 00:34:15.800]  去哪裏都可以
[00:34:15.800 --> 00:34:18.120]  那個力量從哪裏來呢?
[00:34:18.120 --> 00:34:19.600]  水
[00:34:19.600 --> 00:34:21.320]  聖靈就是這樣
[00:34:21.320 --> 00:34:22.960]  當聖靈充滿
[00:34:22.960 --> 00:34:24.480]  淋到大地
[00:34:24.480 --> 00:34:26.680]  很多事就成功
[00:34:26.680 --> 00:34:28.800]  在文革的時候沒有教會
[00:34:28.800 --> 00:34:31.200]  沒有聖經沒有傳教人
[00:34:31.200 --> 00:34:32.720]  沒有宣教士
[00:34:32.720 --> 00:34:37.400]  聖靈就用那幫完全是信服
[00:34:37.400 --> 00:34:39.040]  持守真道的人
[00:34:39.040 --> 00:34:40.800]  就成就大事
[00:34:40.800 --> 00:34:42.400]  所以今日
[00:34:42.400 --> 00:34:45.320]  未來的福音工作的盼望
[00:34:45.320 --> 00:34:47.200]  就在聖靈裏面
[00:34:47.200 --> 00:34:49.480]  我們是否願意信服聖靈
[00:34:49.480 --> 00:34:51.360]  被信使用
[00:34:51.360 --> 00:34:52.960]  最後我要講
[00:34:52.960 --> 00:34:54.880]  在上帝眼中看來
[00:34:54.880 --> 00:34:58.080]  中國只有一種信徒
[00:34:58.080 --> 00:35:00.000]  就是蒙恩得救的信徒
[00:35:00.000 --> 00:35:01.400]  在上帝眼中
[00:35:01.400 --> 00:35:03.600]  看不到什麼叫合法不合法
[00:35:03.600 --> 00:35:07.120]  上帝眼中看不到什麼三字四字五字
[00:35:07.120 --> 00:35:09.240]  看不到家庭或者非家庭
[00:35:09.240 --> 00:35:11.520]  上帝眼中只看到
[00:35:11.520 --> 00:35:13.960]  真正重生得救
[00:35:13.960 --> 00:35:15.480]  蒙恩得救的信徒
[00:35:15.480 --> 00:35:16.720]  我們今天要做的
[00:35:16.720 --> 00:35:17.920]  就是一種信徒
[00:35:17.920 --> 00:35:21.160]  帶人信主
[00:35:21.160 --> 00:35:22.600]  將人帶到面前
[00:35:22.600 --> 00:35:24.360]  這是聖靈的工作
[00:35:24.360 --> 00:35:27.280]  聖靈的眼睛不看政治的
[00:35:27.280 --> 00:35:29.080]  聖靈是看生命
[00:35:29.080 --> 00:35:30.280]  我們今日
[00:35:30.280 --> 00:35:33.160]  亦都願意在聖靈的手裏面
[00:35:33.160 --> 00:35:36.880]  在這裏我願意做一個挑戰
[00:35:36.880 --> 00:35:38.240]  有哪一位
[00:35:38.240 --> 00:35:41.280]  願意將中國放在我心裏面
[00:35:41.280 --> 00:35:43.400]  將我的時間
[00:35:43.400 --> 00:35:45.640]  將我紀念中國
[00:35:45.640 --> 00:35:47.560]  為它禱告
[00:35:47.560 --> 00:35:49.400]  我將中國放在心裏面
[00:35:49.400 --> 00:35:51.600]  為它禱告
[00:35:51.600 --> 00:35:52.720]  有能力
[00:35:52.720 --> 00:35:53.960]  我奉獻
[00:35:53.960 --> 00:35:54.920]  支援
[00:35:54.920 --> 00:35:58.520]  有哪一位願意將中國放在心裏面
[00:35:58.520 --> 00:35:59.360]  為它祈禱
[00:35:59.360 --> 00:36:00.920]  請你舉手
[00:36:00.920 --> 00:36:02.680]  我為你祈禱
[00:36:02.680 --> 00:36:05.000]  讓聖靈繼續鼓勵你
[00:36:05.000 --> 00:36:07.080]  哪一位願意
[00:36:07.080 --> 00:36:08.280]  不怕舉手
[00:36:08.280 --> 00:36:09.960]  每個人都很害怕
[00:36:09.960 --> 00:36:11.440]  你讓聖靈看到
[00:36:11.440 --> 00:36:12.640]  你願意
[00:36:12.640 --> 00:36:14.040]  我要為中國禱告
[00:36:14.040 --> 00:36:15.320]  放在我心裏面
[00:36:15.320 --> 00:36:16.680]  請你舉手
[00:36:16.680 --> 00:36:18.080]  好
[00:36:18.080 --> 00:36:19.760]  請你舉手
[00:36:19.760 --> 00:36:23.880]  好
[00:36:23.880 --> 00:36:26.200]  有哪一位願意
[00:36:26.200 --> 00:36:29.120]  關心中國事公
[00:36:29.120 --> 00:36:31.280]  成為中國宣教士
[00:36:31.280 --> 00:36:33.160]  無論是短孫
[00:36:33.160 --> 00:36:35.360]  無論是長時間的
[00:36:35.360 --> 00:36:40.400]  如果上帝是願意臨到你的話
[00:36:40.400 --> 00:36:42.400]  祂說:主,我在這裏
[00:36:42.400 --> 00:36:44.560]  請察見我
[00:36:44.560 --> 00:36:46.800]  北宣做了很多好的事公
[00:36:46.800 --> 00:36:48.960]  過去有很多的短孫
[00:36:48.960 --> 00:36:50.480]  關懷了很多人
[00:36:50.480 --> 00:36:52.320]  實際上中國很大
[00:36:52.320 --> 00:36:55.480]  中國事公是沒有競爭的
[00:36:55.480 --> 00:36:57.360]  只有迫切性
[00:36:57.360 --> 00:37:00.240]  有哪一位願意將這個放在心裏面
[00:37:00.240 --> 00:37:01.520]  去服侍中國的
[00:37:01.520 --> 00:37:02.160]  請你舉手
[00:37:02.160 --> 00:37:03.880]  我為你禱告
[00:37:03.880 --> 00:37:05.200]  好
[00:37:05.200 --> 00:37:06.960]  請你舉手
[00:37:06.960 --> 00:37:08.680]  我們同心祈禱
[00:37:08.680 --> 00:37:10.680]  主我們感謝你
[00:37:10.680 --> 00:37:14.840]  因為只有靠著你的能力
[00:37:14.840 --> 00:37:21.120]  中國福音才可以遍地開花
[00:37:21.120 --> 00:37:22.600]  在過去我們看到
[00:37:22.600 --> 00:37:25.400]  人看來絕望的時候
[00:37:25.400 --> 00:37:28.280]  聖靈就在當中動工
[00:37:28.280 --> 00:37:30.760]  但今天我們知道
[00:37:30.760 --> 00:37:33.320]  仍然是要靠主你自己
[00:37:33.320 --> 00:37:35.160]  求主你感動更多的人
[00:37:35.160 --> 00:37:38.240]  無論在香港或者中國大陸裏面
[00:37:38.240 --> 00:37:40.240]  讓我們關懷同胞
[00:37:40.240 --> 00:37:41.840]  關懷他們的需要
[00:37:41.840 --> 00:37:43.280]  無論是他們的福音
[00:37:43.280 --> 00:37:46.520]  他們各方面的需要
[00:37:46.520 --> 00:37:48.360]  讓他們關心我們
[00:37:48.360 --> 00:37:51.000]  我們服侍他們
[00:37:51.000 --> 00:37:53.280]  求你使用教會
[00:37:53.280 --> 00:37:54.400]  使用我們
[00:37:54.400 --> 00:37:55.640]  主我們很卑微
[00:37:55.640 --> 00:37:56.920]  我們不做得多
[00:37:56.920 --> 00:37:58.280]  但我們知道
[00:37:58.280 --> 00:37:59.440]  不是我們的能力
[00:37:59.440 --> 00:38:00.600]  是主你的能力
[00:38:00.600 --> 00:38:02.600]  願你祝福剛才舉手的
[00:38:02.600 --> 00:38:04.880]  願你為中國禱告的勇士
[00:38:04.880 --> 00:38:08.080]  願意將自己擺上
[00:38:08.080 --> 00:38:09.680]  將來服侍中國的
[00:38:09.680 --> 00:38:11.120]  靠你與同在
[00:38:11.120 --> 00:38:11.880]  帶領他們
[00:38:11.880 --> 00:38:13.880]  祈禱奉祖明禽
[00:38:13.880 --> 00:38:15.880]  (音樂停止)
[00:38:15.880 --> 00:38:17.880]  (音樂開始)
[00:38:17.880 --> 00:38:19.880]  (音樂停止)
[00:38:19.880 --> 00:38:22.880]  (字幕由 Amara.org 社群提供)
[00:38:22.880 --> 00:38:24.880]  (音樂停止)

