
[00:00:00.000 --> 00:00:05.000]  各位大紀元的觀眾朋友
[00:18:25.000 --> 00:18:29.000]  所以我們知道這個天使不是撒旦
[00:18:29.000 --> 00:18:32.000]  而是上帝給他權柄
[00:18:32.000 --> 00:18:41.000]  有一個無底坑弱勢開或者關的使者
[00:18:41.000 --> 00:18:45.000]  這個使者到了無底坑的時候
[00:18:45.000 --> 00:18:48.000]  就開了這個無底坑
[00:18:48.000 --> 00:18:54.000]  約翰看到有蝗蟲從煙中飛到地上
[00:18:54.000 --> 00:18:55.000]  有能力賜給你
[00:18:55.000 --> 00:18:58.000]  好像地上的蠍子的能力一樣
[00:18:58.000 --> 00:19:02.000]  我們會問無底坑究竟是什麼呢?
[00:19:02.000 --> 00:19:04.000]  從啟示錄來看
[00:19:04.000 --> 00:19:07.000]  無底坑是一個羈留所
[00:19:07.000 --> 00:19:10.000]  好像香港有些疑犯
[00:19:10.000 --> 00:19:14.000]  首先被抓到荔枝角的羈留所
[00:19:14.000 --> 00:19:16.000]  不是監獄是羈留所
[00:19:16.000 --> 00:19:19.000]  是暫時在這裡被羈留
[00:19:19.000 --> 00:19:23.000]  這個無底坑就像是羈留所
[00:19:23.000 --> 00:19:30.000]  是被墮落的天使、邪靈、怪獸、假先知、撒旦
[00:19:30.000 --> 00:19:32.000]  暫時被拘禁的地方
[00:19:32.000 --> 00:19:37.000]  比如啟示錄第九章第一節、第二節、十一節
[00:19:37.000 --> 00:19:41.000]  或者是十一章第七節、二十章第一節、第三節
[00:19:41.000 --> 00:19:43.000]  都有提到這個無底坑
[00:19:43.000 --> 00:19:45.000]  無底坑和火狐不同
[00:19:45.000 --> 00:19:51.000]  火狐第十節所說的火狐就是囚禁地獄
[00:19:51.000 --> 00:19:52.000]  就像赤柱一樣
[00:19:52.000 --> 00:19:54.000]  當你犯有罪了
[00:19:54.000 --> 00:19:57.000]  定了你有罪就去赤柱坐牢
[00:19:57.000 --> 00:19:59.000]  那個就是火狐
[00:19:59.000 --> 00:20:02.000]  另外聖經也用到另外一字形容地獄
[00:20:02.000 --> 00:20:03.000]  Kihana
[00:20:03.000 --> 00:20:06.000]  這個字在啟示錄沒有出現過
[00:20:06.000 --> 00:20:09.000]  但在馬太福音第五章二十二節就有出現
[00:20:09.000 --> 00:20:12.000]  「凡罵弟兄時,魔利的難免地獄的火」
[00:20:12.000 --> 00:20:14.000]  這是耶穌所說的
[00:20:14.000 --> 00:20:16.000]  所謂地獄是指Kihana
[00:20:16.000 --> 00:20:21.000]  這個字本來是指耶路撒冷附近一個燒垃圾的垃圾缸
[00:20:21.000 --> 00:20:24.000]  這裡好像被遺棄的意思
[00:20:24.000 --> 00:20:29.000]  跟無底坑和火狐是有不同的
[00:20:29.000 --> 00:20:32.000]  論到無底坑的觀念
[00:20:32.000 --> 00:20:37.000]  在猶太人觀念裡面是有階段性的改變
[00:20:37.000 --> 00:20:39.000]  首先在創世記的時候
[00:20:39.000 --> 00:20:42.000]  神就將水分開成上和下
[00:20:42.000 --> 00:20:45.000]  諸水之間就有空氣
[00:20:45.000 --> 00:20:48.000]  下面的水就藏在地球的中心
[00:20:48.000 --> 00:20:52.000]  而上面的水就上去了
[00:20:52.000 --> 00:20:55.000]  藏在地下的水
[00:20:55.000 --> 00:20:58.000]  猶太人認為是在無底坑當中
[00:20:58.000 --> 00:21:00.000]  就好像我小時候看過電影
[00:21:00.000 --> 00:21:02.000]  《Journey to the Center of the Earth》
[00:21:02.000 --> 00:21:04.000]  因為是白潘主演
[00:21:04.000 --> 00:21:07.000]  說到地球中心有個海
[00:21:07.000 --> 00:21:11.000]  洪水之後水就回到無底坑裡面
[00:21:11.000 --> 00:21:15.000]  漸漸無底坑的觀念就有改變
[00:21:15.000 --> 00:21:21.000]  用來說籌勤敵對上帝的分子
[00:21:21.000 --> 00:21:24.000]  譬如《阿摩斯書》第九章第二節
[00:21:24.000 --> 00:21:26.000]  《以下書》第五十一章第八節
[00:21:26.000 --> 00:21:29.000]  都是說到無底坑的作用
[00:21:29.000 --> 00:21:32.000]  是用來籌勤敵對上帝的分子
[00:21:32.000 --> 00:21:34.000]  最後無底坑是一個火爐
[00:21:34.000 --> 00:21:36.000]  裡面有火有煙
[00:21:36.000 --> 00:21:38.000]  是極之混亂的
[00:21:38.000 --> 00:21:41.000]  《斯編》第104篇第32節也說到
[00:21:41.000 --> 00:21:45.000]  裡面是有煙霧升出來的
[00:21:45.000 --> 00:21:48.000]  所以《啟示錄》第九章第二節說
[00:21:48.000 --> 00:21:52.000]  開了無底坑 裡面有煙從坑裡往上冒
[00:21:52.000 --> 00:21:54.000]  好像大火爐的煙
[00:21:54.000 --> 00:21:58.000]  日頭和天空都因煙昏暗了
[00:21:58.000 --> 00:22:01.000]  我想這種情形在過去幾個月
[00:22:01.000 --> 00:22:03.000]  因為山火的緣故
[00:22:03.000 --> 00:22:06.000]  我們看到日頭都黑了
[00:22:06.000 --> 00:22:08.000]  日頭變成好像晚上一樣
[00:22:08.000 --> 00:22:10.000]  有類似的現象
[00:22:10.000 --> 00:22:13.000]  當然我們現在所見到的現象
[00:22:13.000 --> 00:22:17.000]  是輕微過將來幾百倍
[00:22:17.000 --> 00:22:22.000]  我們再來看看發生了什麼事
[00:22:22.000 --> 00:22:26.000]  這個所謂超級蝗蟲災是什麼呢?
[00:22:26.000 --> 00:22:30.000]  我們要看第三節和第七節至十一節
[00:22:30.000 --> 00:22:32.000]  第三節有這麼說
[00:22:32.000 --> 00:22:34.000]  有蝗蟲和煙出來
[00:22:34.000 --> 00:22:37.000]  飛到地上有能力刺激它們
[00:22:37.000 --> 00:22:40.000]  好像地上蝎子的能力一樣
[00:22:40.000 --> 00:22:41.000]  第七節至十一節
[00:22:41.000 --> 00:22:46.000]  蝗蟲的形狀好像預備出戰的馬一樣
[00:22:46.000 --> 00:22:50.000]  頭上戴的好像金冠棉
[00:22:50.000 --> 00:22:53.000]  臉面好像男人的臉面
[00:22:53.000 --> 00:22:56.000]  頭髮像女人的頭髮
[00:22:56.000 --> 00:22:59.000]  牙齒像獅子的牙齒
[00:22:59.000 --> 00:23:02.000]  胸前有甲好像鐵甲
[00:23:02.000 --> 00:23:04.000]  它們的翅膀有聲音
[00:23:04.000 --> 00:23:09.000]  好像許多車馬奔跑上陣的聲音
[00:23:09.000 --> 00:23:12.000]  有尾巴像蝎子
[00:23:12.000 --> 00:23:15.000]  尾巴的獨勾能傷人五個月
[00:23:15.000 --> 00:23:20.000]  有無底坑的使者就貪王
[00:23:20.000 --> 00:23:24.000]  按希伯來名叫阿波倫
[00:23:24.000 --> 00:23:28.000]  希利利名叫阿波倫
[00:23:28.000 --> 00:23:31.000]  我稱這個災害
[00:23:31.000 --> 00:23:35.000]  所謂第五號叫做超級蝗蟲災
[00:23:35.000 --> 00:23:37.000]  所謂超級蝗蟲
[00:23:37.000 --> 00:23:39.000]  因為它根本不是蝗蟲
[00:23:39.000 --> 00:23:44.000]  你看看約翰如何形容這些怪獸
[00:23:44.000 --> 00:23:47.000]  好像出戰的馬一樣
[00:23:47.000 --> 00:23:50.000]  頭戴著好像金冠棉
[00:23:50.000 --> 00:23:53.000]  臉面好像男人的臉
[00:23:53.000 --> 00:23:55.000]  頭髮像女人的頭髮
[00:23:55.000 --> 00:23:58.000]  牙齒像獅子的牙齒
[00:23:58.000 --> 00:24:01.000]  胸前有甲好像鐵甲
[00:24:01.000 --> 00:24:03.000]  它們的翅膀有聲音
[00:24:03.000 --> 00:24:06.000]  好像許多車馬奔跑上陣的聲音
[00:24:06.000 --> 00:24:08.000]  尾巴像蝎子
[00:24:08.000 --> 00:24:11.000]  尾巴的獨勾能傷人
[00:24:11.000 --> 00:24:13.000]  你看看這是什麼怪物
[00:24:13.000 --> 00:24:15.000]  我留意一個特色
[00:24:15.000 --> 00:24:18.000]  約翰用很多很多都是說
[00:24:18.000 --> 00:24:19.000]  好像好像好像
[00:24:19.000 --> 00:24:20.000]  它們不是
[00:24:20.000 --> 00:24:21.000]  它只不過好像
[00:24:21.000 --> 00:24:22.000]  好像戰馬
[00:24:22.000 --> 00:24:23.000]  好像蝗蟲
[00:24:23.000 --> 00:24:24.000]  好像男人的臉
[00:24:24.000 --> 00:24:25.000]  好像女人的頭髮
[00:24:25.000 --> 00:24:27.000]  好像獅子的牙
[00:24:27.000 --> 00:24:29.000]  好像蝎子的尾巴
[00:24:29.000 --> 00:24:30.000]  數目極之多
[00:24:30.000 --> 00:24:32.000]  殺傷力極之大
[00:24:32.000 --> 00:24:35.000]  好像奔跑上陣的戰馬
[00:24:35.000 --> 00:24:37.000]  聲音成千上萬
[00:24:37.000 --> 00:24:38.000]  殺傷力極其厲害
[00:24:38.000 --> 00:24:40.000]  來勢洶洶
[00:24:40.000 --> 00:24:43.000]  所以聖經用蝗蟲來形容它
[00:24:43.000 --> 00:24:46.000]  因為蝗蟲往往是成千上萬
[00:24:46.000 --> 00:24:48.000]  勇至天昏地暗
[00:24:48.000 --> 00:24:49.000]  到處為禍
[00:24:49.000 --> 00:24:51.000]  寸草不生
[00:24:51.000 --> 00:24:53.000]  非常恐怖的一件事
[00:24:53.000 --> 00:24:55.000]  再加上這些怪獸
[00:24:55.000 --> 00:24:57.000]  比蝗蟲的威力
[00:24:57.000 --> 00:24:59.000]  不知道達到多少倍
[00:24:59.000 --> 00:25:02.000]  我們會問究竟這是什麼怪獸
[00:25:02.000 --> 00:25:05.000]  約翰告訴我們
[00:25:05.000 --> 00:25:07.000]  它是從無底坑出來
[00:25:07.000 --> 00:25:12.000]  無底坑就是撒旦和他的爪牙被囚禁之地
[00:25:12.000 --> 00:25:14.000]  所以我們可以肯定
[00:25:14.000 --> 00:25:18.000]  這是撒旦和他的爪牙
[00:25:18.000 --> 00:25:20.000]  七印的焦點就是
[00:25:20.000 --> 00:25:23.000]  災禍是來自人自己本身
[00:25:23.000 --> 00:25:24.000]  你打我我打你
[00:25:24.000 --> 00:25:27.000]  戰爭內戰經濟戰
[00:25:27.000 --> 00:25:30.000]  頭四號來自天然的災害
[00:25:30.000 --> 00:25:33.000]  金木水火都全部包括在其內
[00:25:33.000 --> 00:25:35.000]  有日月星辰等
[00:25:35.000 --> 00:25:37.000]  第五號的時候
[00:25:37.000 --> 00:25:40.000]  這是撒旦的災禍
[00:25:40.000 --> 00:25:43.000]  從無底坑上來攻擊人
[00:25:43.000 --> 00:25:47.000]  他們不再攻擊地上的草樹木
[00:25:47.000 --> 00:25:49.000]  而是攻擊人的本身
[00:25:49.000 --> 00:25:51.000]  我們留意第十一戰
[00:25:51.000 --> 00:25:55.000]  有無底坑的使者作他們的王
[00:25:55.000 --> 00:25:59.000]  按希伯來語是阿巴頓
[00:25:59.000 --> 00:26:02.000]  希利利語是阿波倫
[00:26:02.000 --> 00:26:05.000]  我們要知道王從沒有王沒有領袖
[00:26:05.000 --> 00:26:07.000]  但這裡告訴你
[00:26:07.000 --> 00:26:10.000]  怪物有他們的王有領袖
[00:26:10.000 --> 00:26:15.000]  這個領袖就是無底坑的使者
[00:26:15.000 --> 00:26:19.000]  無底坑的使者肯定不是執著鑰匙的天使
[00:26:19.000 --> 00:26:21.000]  他是上帝的使者
[00:26:21.000 --> 00:26:24.000]  不是無底坑被囚禁的撒旦
[00:26:24.000 --> 00:26:26.000]  當然這個就是撒旦
[00:26:26.000 --> 00:26:28.000]  他的名字
[00:26:28.000 --> 00:26:32.000]  希伯來語是阿巴頓
[00:26:32.000 --> 00:26:36.000]  希利利語是阿波倫
[00:26:36.000 --> 00:26:40.000]  無論是希伯來語或希利利語
[00:26:40.000 --> 00:26:42.000]  意思一樣
[00:26:42.000 --> 00:26:44.000]  殺手
[00:26:44.000 --> 00:26:46.000]  消滅者
[00:26:46.000 --> 00:26:48.000]  Destroyer Terminator
[00:26:48.000 --> 00:26:50.000]  所以我們可以說
[00:26:50.000 --> 00:26:55.000]  這隻怪物的描繪全部是殺和消滅
[00:26:55.000 --> 00:26:57.000]  戰馬是殺戮的戰馬
[00:26:57.000 --> 00:26:59.000]  獅子牙是殺戮的牙
[00:26:59.000 --> 00:27:03.000]  鐵甲也是殺戮的鐵子也是殺戮的
[00:27:03.000 --> 00:27:07.000]  他們本身就是一個殺手鐧
[00:27:07.000 --> 00:27:10.000]  去消滅人極盡殘忍的能事
[00:27:10.000 --> 00:27:14.000]  我們看看他們做了什麼災禍
[00:27:14.000 --> 00:27:16.000]  第四節至第六節
[00:27:16.000 --> 00:27:18.000]  並且吩咐他們說
[00:27:18.000 --> 00:27:22.000]  不可傷害地上的草和各樣的青文
[00:27:22.000 --> 00:27:24.000]  並一切樹木
[00:27:24.000 --> 00:27:28.000]  唯獨要傷害地上沒有神印記的人
[00:27:28.000 --> 00:27:30.000]  但不許蝗蟲害死他們
[00:27:30.000 --> 00:27:32.000]  只叫他們受痛苦五個月
[00:27:32.000 --> 00:27:35.000]  這痛苦就像蝎子
[00:27:35.000 --> 00:27:38.000]  令人非常痛苦一樣
[00:27:38.000 --> 00:27:40.000]  在那些日子人要求死
[00:27:40.000 --> 00:27:42.000]  缺不得死
[00:27:42.000 --> 00:27:46.000]  願意死死卻遠離他們
[00:27:46.000 --> 00:27:48.000]  首先我們要明白這幅圖畫
[00:27:48.000 --> 00:27:51.000]  有著濃厚的舊約背景
[00:27:51.000 --> 00:27:54.000]  尤其是約語書第二章
[00:27:54.000 --> 00:27:57.000]  約語書第二章第一至第四節有這麼說
[00:27:57.000 --> 00:27:59.000]  你們要在石安吹角
[00:27:59.000 --> 00:28:01.000]  吹角就是吹好
[00:28:01.000 --> 00:28:04.000]  在我聖山吹出大聲
[00:28:04.000 --> 00:28:07.000]  國中的民都要發戰
[00:28:07.000 --> 00:28:10.000]  因為耶和華的日子將到已經臨近
[00:28:10.000 --> 00:28:12.000]  約語提到主再來
[00:28:12.000 --> 00:28:14.000]  耶和華日子來到的時候
[00:28:14.000 --> 00:28:17.000]  那是一個什麼日子呢?
[00:28:17.000 --> 00:28:20.000]  那日是黑暗幽冥
[00:28:20.000 --> 00:28:22.000]  默魂烏黑的日子
[00:28:22.000 --> 00:28:25.000]  好像神光泡滿生靈
[00:28:25.000 --> 00:28:29.000]  有一對蝗蟲又大又強
[00:28:29.000 --> 00:28:31.000]  從來沒有這樣的
[00:28:31.000 --> 00:28:32.000]  以後直到萬代
[00:28:32.000 --> 00:28:34.000]  也必沒有
[00:28:34.000 --> 00:28:36.000]  他們面前如火燒成
[00:28:36.000 --> 00:28:39.000]  後面如火焰燒盡
[00:28:39.000 --> 00:28:43.000]  未到以前
[00:28:43.000 --> 00:28:49.000]  只為伊甸園過去以後成了荒涼的曠野
[00:28:49.000 --> 00:28:54.000]  沒有一樣能躲避他們
[00:28:54.000 --> 00:28:56.000]  他們的形狀如馬
[00:28:56.000 --> 00:28:59.000]  奔跑如兵馬
[00:28:59.000 --> 00:29:02.000]  只要很簡單來比較這兩段聖經
[00:29:02.000 --> 00:29:06.000]  你就會看出這兩段聖經有很多相似的地方
[00:29:06.000 --> 00:29:08.000]  原來做在舊約的時候
[00:29:08.000 --> 00:29:10.000]  約已經預言到這一幅圖畫
[00:29:10.000 --> 00:29:12.000]  是主再來審判的圖畫
[00:29:12.000 --> 00:29:14.000]  是非常可怕
[00:29:14.000 --> 00:29:17.000]  但在啟示律所回饋
[00:29:17.000 --> 00:29:23.000]  那些蝗蟲不准傷害地上的草和各樣的青蜜
[00:29:23.000 --> 00:29:25.000]  並一切樹木
[00:29:25.000 --> 00:29:29.000]  也不准蝗蟲傷害額上有印記的信徒
[00:29:29.000 --> 00:29:31.000]  我們覺得很奇怪
[00:29:31.000 --> 00:29:35.000]  蝗蟲最喜歡吃草植物樹
[00:29:35.000 --> 00:29:38.000]  但這一回上帝不准他們這樣做
[00:29:38.000 --> 00:29:39.000]  何解呢?
[00:29:39.000 --> 00:29:40.000]  答案很簡單
[00:29:40.000 --> 00:29:42.000]  他們不是蝗蟲
[00:29:42.000 --> 00:29:46.000]  但他們殺傷力就像蝗蟲一樣極之厲害
[00:29:46.000 --> 00:29:52.000]  他們的對象不是草不是植物
[00:29:52.000 --> 00:29:54.000]  而是人的本身
[00:29:54.000 --> 00:29:56.000]  是地上的人
[00:29:56.000 --> 00:29:59.000]  但我們要留意
[00:29:59.000 --> 00:30:02.000]  當他們要襲擊地上的人
[00:30:02.000 --> 00:30:04.000]  有三個特別的地方
[00:30:04.000 --> 00:30:07.000]  所有額上有印記的信徒
[00:30:07.000 --> 00:30:09.000]  他們不能夠侵略他們
[00:30:09.000 --> 00:30:11.000]  因為他們是屬於神的兒女
[00:30:11.000 --> 00:30:13.000]  受神的保護
[00:30:13.000 --> 00:30:17.000]  第二他們可以襲擊世上的人
[00:30:17.000 --> 00:30:19.000]  但不能傷害他們不能殺他們
[00:30:19.000 --> 00:30:22.000]  只可以叫他們受痛苦
[00:30:22.000 --> 00:30:24.000]  第三他們襲擊這些人
[00:30:24.000 --> 00:30:27.000]  不是長久只有五個月
[00:30:27.000 --> 00:30:30.000]  叫他們受痛苦五個月
[00:30:30.000 --> 00:30:31.000]  為甚麼?
[00:30:31.000 --> 00:30:37.000]  因為神在這個時候仍然想給人一個機會去悔改
[00:30:37.000 --> 00:30:39.000]  回到天父那裡
[00:30:39.000 --> 00:30:41.000]  神不願意一人沉淪
[00:30:41.000 --> 00:30:43.000]  乃願萬人得救
[00:30:43.000 --> 00:30:46.000]  但五個月的痛苦都是不簡單的
[00:30:46.000 --> 00:30:50.000]  那些蝗蟲擁有蝎子般的尾巴
[00:30:50.000 --> 00:30:52.000]  去攻擊人叫人極其痛苦
[00:30:52.000 --> 00:30:54.000]  第六節說那些日子人要求死
[00:30:54.000 --> 00:30:55.000]  卻不得死
[00:30:55.000 --> 00:30:57.000]  願意死死卻遠離他們
[00:30:57.000 --> 00:30:58.000]  不容易的
[00:30:58.000 --> 00:31:01.000]  神沒有一下子取代他們的生命
[00:31:01.000 --> 00:31:04.000]  是要叫他們迴轉過來
[00:31:04.000 --> 00:31:07.000]  就好像第十二節警告說
[00:31:07.000 --> 00:31:09.000]  第一樣災禍過去了
[00:31:09.000 --> 00:31:12.000]  還有兩樣災禍再來
[00:31:12.000 --> 00:31:15.000]  但可惜在二十節至二十一節
[00:31:15.000 --> 00:31:17.000]  告訴我們那些人
[00:31:17.000 --> 00:31:19.000]  看到這樣的情形之後
[00:31:19.000 --> 00:31:20.000]  他們怎樣?
[00:31:20.000 --> 00:31:24.000]  他們仍然不悔改自己手上的
[00:31:24.000 --> 00:31:27.000]  並且去拜鬼魔
[00:31:27.000 --> 00:31:30.000]  那些不能看不能聽不能走
[00:31:30.000 --> 00:31:33.000]  金銀銅木石等偶像
[00:31:33.000 --> 00:31:36.000]  又不悔改他們那些
[00:31:36.000 --> 00:31:39.000]  奸殺兇殺
[00:31:39.000 --> 00:31:42.000]  邪術奸淫偷竊的道
[00:31:42.000 --> 00:31:47.000]  他們似乎完全不將上帝的審判放在眼裡
[00:31:47.000 --> 00:31:51.000]  這是人類的悲劇
[00:31:51.000 --> 00:31:53.000]  我們會問
[00:31:53.000 --> 00:31:55.000]  我們是怎樣呢?
[00:31:55.000 --> 00:31:57.000]  有沒有好好預備
[00:31:57.000 --> 00:32:01.000]  主耶穌基督再來的日子?
[00:32:01.000 --> 00:32:02.000]  然後我們說
[00:32:02.000 --> 00:32:03.000]  上帝告訴我們
[00:32:03.000 --> 00:32:06.000]  你是一個忠心的僕人
[00:32:06.000 --> 00:32:10.000]  今天我們看這段聖經到這裡
[00:32:10.000 --> 00:32:12.000]  我們同心低頭
[00:32:12.000 --> 00:32:14.000]  我們同樣祈禱
[00:32:14.000 --> 00:32:16.000]  慈悲人的天父
[00:32:16.000 --> 00:32:19.000]  我們知道你仍然憐憫我們
[00:32:19.000 --> 00:32:21.000]  你仍然給我們機會
[00:32:21.000 --> 00:32:24.000]  叫我們能夠警醒道人
[00:32:24.000 --> 00:32:30.000]  叫我們能夠將呼音趕快帶給那些仍然未信你的人
[00:32:30.000 --> 00:32:33.000]  求你憐憫這個世界
[00:32:33.000 --> 00:32:35.000]  求你保守我們
[00:32:35.000 --> 00:32:38.000]  你的話語繼續在我們心裡動工
[00:32:38.000 --> 00:32:39.000]  我們今天祈禱
[00:32:39.000 --> 00:32:41.000]  奉耶穌基督名求
[00:32:41.000 --> 00:32:42.000]  阿們
[00:32:42.000 --> 00:32:43.000]  阿們
[00:32:44.000 --> 00:32:45.000]  阿們
[00:32:46.000 --> 00:32:47.000]  阿們
[00:32:48.000 --> 00:32:49.000]  阿們
[00:32:50.000 --> 00:32:51.000]  阿們
[00:32:52.000 --> 00:32:53.000]  阿們
[00:32:54.000 --> 00:32:55.000]  阿們
[00:32:55.000 --> 00:32:58.000]  (字幕由 Amara.org 社群提供)
[00:32:58.000 --> 00:33:01.000]  (字幕由 Amara.org 社群提供)

