
[00:00:00.000 --> 00:00:03.400]  今天是很特別的日子
[00:24:52.400 --> 00:24:56.400]  這是一句沒有動詞的
[00:24:56.400 --> 00:24:59.400]  subordinate clause
[00:24:59.400 --> 00:25:01.400]  這個不是一個新的段落的開始
[00:25:01.400 --> 00:25:06.400]  不是一個新的豐富的起手
[00:25:06.400 --> 00:25:08.400]  這個只是上文說到
[00:25:08.400 --> 00:25:13.400]  聖靈充滿的其中一個表現
[00:25:13.400 --> 00:25:15.400]  在基督裡面
[00:25:15.400 --> 00:25:17.400]  敬畏基督的當中
[00:25:17.400 --> 00:25:19.400]  那個信服的表現
[00:25:19.400 --> 00:25:24.400]  就好像妻子如何對丈夫
[00:25:24.400 --> 00:25:25.400]  如何對主
[00:25:25.400 --> 00:25:29.400]  因為丈夫是妻子的頭
[00:25:29.400 --> 00:25:32.400]  保羅這句教導
[00:25:32.400 --> 00:25:35.400]  又再出現在經文當中
[00:25:35.400 --> 00:25:39.400]  如同基督是教會的頭
[00:25:39.400 --> 00:25:43.400]  基督也是教會全體的救主
[00:25:43.400 --> 00:25:46.400]  教會怎樣信服基督
[00:25:46.400 --> 00:25:50.400]  妻子也要怎樣凡事信服丈夫
[00:25:50.400 --> 00:25:52.400]  你們作丈夫的
[00:25:52.400 --> 00:25:54.400]  要愛你們的妻子
[00:25:54.400 --> 00:25:56.400]  正如基督愛教會
[00:25:56.400 --> 00:25:58.400]  為教會捨己
[00:25:58.400 --> 00:26:00.400]  要用水借著渡
[00:26:00.400 --> 00:26:03.400]  把教會洗淨成為聖潔
[00:26:03.400 --> 00:26:06.400]  可以獻給自己作個榮耀的教會
[00:26:06.400 --> 00:26:09.400]  毫無瞻污咒民等類的病
[00:26:09.400 --> 00:26:12.400]  乃是聖潔沒有瑕疵的
[00:26:12.400 --> 00:26:15.400]  丈夫也當照樣愛妻子
[00:26:15.400 --> 00:26:17.400]  如同愛自己的身子
[00:26:17.400 --> 00:26:20.400]  愛妻子便是愛自己了
[00:26:20.400 --> 00:26:24.400]  從來沒有人恨護自己的身子
[00:26:24.400 --> 00:26:26.400]  總是保養固息
[00:26:26.400 --> 00:26:29.400]  正像基督待教會一樣
[00:26:29.400 --> 00:26:33.400]  因我們是祂身上的肢體
[00:26:33.400 --> 00:26:36.400]  或者說就是祂的骨
[00:26:36.400 --> 00:26:37.400]  祂的肉
[00:26:37.400 --> 00:26:38.400]  保羅為何這樣說
[00:26:38.400 --> 00:26:45.400]  因為他要引用《創世記》第二章尾二那一節
[00:26:45.400 --> 00:26:46.400]  為這個緣故
[00:26:46.400 --> 00:26:48.400]  人要離開父母
[00:26:48.400 --> 00:26:50.400]  與妻子聯合
[00:26:50.400 --> 00:26:53.400]  二人成為一體
[00:26:53.400 --> 00:26:55.400]  這是極大的奧悲
[00:26:55.400 --> 00:27:00.400]  我是指著基督和教會說的
[00:27:00.400 --> 00:27:03.400]  然而你們各人都當愛妻子
[00:27:03.400 --> 00:27:06.400]  如同愛自己一樣
[00:27:06.400 --> 00:27:13.400]  妻子也當敬重她的丈夫
[00:27:13.400 --> 00:27:17.400]  我希望剛才你沒有覺得很熟悉的經文
[00:27:17.400 --> 00:27:20.400]  所以你就省略了一會兒
[00:27:20.400 --> 00:27:24.400]  或者你可能一直在等的
[00:27:24.400 --> 00:27:26.400]  是這一段聖經最後那句
[00:27:26.400 --> 00:27:30.400]  妻子要敬重她的丈夫
[00:27:30.400 --> 00:27:32.400]  同番開長白
[00:27:32.400 --> 00:27:35.400]  妻子要信服丈夫
[00:27:35.400 --> 00:27:38.400]  因為丈夫是妻子的頭
[00:27:38.400 --> 00:27:40.400]  是一頭一尾
[00:27:40.400 --> 00:27:47.400]  非常之靚的首尾呼應的格式
[00:27:47.400 --> 00:27:53.400]  不過我們值得問第一個很重要的問題
[00:27:53.400 --> 00:28:00.400]  這一段話保羅對誰說的
[00:28:00.400 --> 00:28:03.400]  第六章繼續說下去
[00:28:03.400 --> 00:28:05.400]  你們作兒女的第一節
[00:28:05.400 --> 00:28:08.400]  第四節你們作父親的
[00:28:08.400 --> 00:28:11.400]  第五節你們作僕人的
[00:28:11.400 --> 00:28:14.400]  第九節你們作主人的
[00:28:14.400 --> 00:28:18.400]  保羅很公道
[00:28:18.400 --> 00:28:21.400]  他對兒女說一個吩咐
[00:28:21.400 --> 00:28:25.400]  他對父親說另一個吩咐
[00:28:25.400 --> 00:28:27.400]  Even handed
[00:28:27.400 --> 00:28:29.400]  他對作僕人的說
[00:28:29.400 --> 00:28:32.400]  他對作主人的說
[00:28:32.400 --> 00:28:36.400]  因此除了你說是對議福所教會說的
[00:28:36.400 --> 00:28:38.400]  可能你上主的學沒有留心
[00:28:38.400 --> 00:28:40.400]  因為議福所書第一章第一節
[00:28:40.400 --> 00:28:45.400]  議福所那幾個字在一些古卷裡面是空了的
[00:28:45.400 --> 00:28:49.400]  所以這些卷書可能是保羅不止給一間教會
[00:28:49.400 --> 00:28:52.400]  去到哪一間教會就填那間教會的名字
[00:28:52.400 --> 00:28:57.400]  留下的抄本剛好是習父文宣道會
[00:28:57.400 --> 00:29:04.400]  保羅在這一段話是對丈夫和妻子說的
[00:29:04.400 --> 00:29:07.400]  就好像他對兒女和父母說的
[00:29:07.400 --> 00:29:11.400]  就好像他對僕人和主人說的
[00:29:11.400 --> 00:29:13.400]  有道理
[00:29:13.400 --> 00:29:16.400]  不過你是看多了第六章
[00:29:16.400 --> 00:29:22.400]  第六章影響了我們沒有小心看第五章
[00:29:22.400 --> 00:29:25.400]  剛才我們所讀的經文
[00:29:25.400 --> 00:29:31.400]  又或者說我們先入為主的看法很強
[00:29:31.400 --> 00:29:33.400]  當然了
[00:29:33.400 --> 00:29:36.400]  在婚禮上對著誰讀
[00:29:36.400 --> 00:29:40.400]  當然是對著新郎和新娘
[00:29:40.400 --> 00:29:43.400]  對著新娘和新郎讀
[00:29:43.400 --> 00:29:49.400]  提醒她在她要背婚約的詩詞裡面
[00:29:49.400 --> 00:29:52.400]  要順服丈夫
[00:29:52.400 --> 00:29:54.400]  但我們已經說過了
[00:29:54.400 --> 00:30:00.400]  開頭22節不是主要的動詞
[00:30:00.400 --> 00:30:03.400]  連順服這個字都沒有出現
[00:30:03.400 --> 00:30:06.400]  妻子如何對丈夫
[00:30:06.400 --> 00:30:10.400]  其實是在21節的順服連帶
[00:30:10.400 --> 00:30:17.400]  21節說的是你們要全敬畏基督的心
[00:30:17.400 --> 00:30:19.400]  如何說呢
[00:30:19.400 --> 00:30:24.400]  彼此順服
[00:30:24.400 --> 00:30:28.400]  所以如果你說22節是對妻子說的
[00:30:28.400 --> 00:30:31.400]  或者我們應該誠實些
[00:30:31.400 --> 00:30:36.400]  22節是對所有人說的
[00:30:36.400 --> 00:30:39.400]  順服的吩咐
[00:30:39.400 --> 00:30:42.400]  不只是對女人說的
[00:30:42.400 --> 00:30:46.400]  彼此順服這個翻譯非常準確
[00:30:46.400 --> 00:30:48.400]  沒得走雞
[00:30:48.400 --> 00:30:49.400]  沒錯
[00:30:49.400 --> 00:30:52.400]  沒不清楚的地方
[00:30:52.400 --> 00:30:55.400]  開頭說完妻子順服丈夫
[00:30:55.400 --> 00:30:59.400]  結尾說妻子也當敬重她的丈夫
[00:30:59.400 --> 00:31:02.400]  這個翻譯就有少少相同的餘地了
[00:31:02.400 --> 00:31:05.400]  可惜我們不在神學院裡面
[00:31:05.400 --> 00:31:08.400]  不可以將希臘文打出來和大家討論
[00:31:08.400 --> 00:31:10.400]  不過請你信我吧
[00:31:10.400 --> 00:31:12.400]  我沒騙你的
[00:31:12.400 --> 00:31:18.400]  這本和合本是逆漏了一個很重要的連接詞
[00:31:18.400 --> 00:31:21.400]  希臘文這個連接詞叫做
[00:31:21.400 --> 00:31:24.400]  Hena
[00:31:24.400 --> 00:31:31.400]  以至妻子敬重她的丈夫
[00:31:31.400 --> 00:31:33.400]  再讀一次
[00:31:33.400 --> 00:31:37.400]  然而你們各人都當愛妻子如同愛自己一樣
[00:31:37.400 --> 00:31:42.400]  以至妻子敬重她的丈夫
[00:31:42.400 --> 00:31:44.400]  這個是個結果
[00:31:44.400 --> 00:31:46.400]  不是個命令
[00:31:46.400 --> 00:31:48.400]  聽到嗎?清楚嗎?
[00:31:48.400 --> 00:31:53.400]  妻子之所以會敬重丈夫
[00:31:53.400 --> 00:31:59.400]  是因為丈夫愛妻子如同愛自己一樣
[00:31:59.400 --> 00:32:06.400]  以至這個結果就出現了
[00:32:06.400 --> 00:32:08.400]  所以如果這樣看的話
[00:32:08.400 --> 00:32:16.400]  《伊弗所書》第五章保羅講到頭為首的教導
[00:32:16.400 --> 00:32:21.400]  他放在男女夫妻的關係上
[00:32:21.400 --> 00:32:25.400]  我們必須要誠實面對
[00:32:25.400 --> 00:32:32.400]  保羅只對丈夫男人說這段話
[00:32:32.400 --> 00:32:34.400]  你同意嗎?
[00:32:34.400 --> 00:32:36.400]  我試試說慢一點
[00:32:36.400 --> 00:32:38.400]  我讓你看到不是硬來的
[00:32:38.400 --> 00:32:40.400]  是你小心讀經文
[00:32:40.400 --> 00:32:42.400]  然後經文告訴你
[00:32:42.400 --> 00:32:47.400]  是這樣去理解的
[00:32:47.400 --> 00:32:55.400]  這一段最長的篇幅是說你們作丈夫的
[00:32:55.400 --> 00:32:58.400]  第25節第一個的命令
[00:32:58.400 --> 00:33:01.400]  要愛你們的妻子
[00:33:01.400 --> 00:33:05.400]  28節第二個的命令
[00:33:05.400 --> 00:33:10.400]  丈夫也當照樣愛妻子
[00:33:10.400 --> 00:33:14.400]  第33節第三次
[00:33:14.400 --> 00:33:16.400]  第三個的命令
[00:33:16.400 --> 00:33:22.400]  你們各人都當愛妻子
[00:33:22.400 --> 00:33:24.400]  我們再說
[00:33:24.400 --> 00:33:29.400]  保羅提到男人是女人的頭
[00:33:29.400 --> 00:33:32.400]  丈夫是妻子的頭
[00:33:32.400 --> 00:33:38.400]  這句話的重點上下文整段的吩咐
[00:33:38.400 --> 00:33:45.400]  不是又和妻子說又和丈夫說
[00:33:45.400 --> 00:33:48.400]  當然不是只是和妻子說
[00:33:48.400 --> 00:33:50.400]  我們也不會這樣誤會
[00:33:50.400 --> 00:33:52.400]  但我們時時誤會了
[00:33:52.400 --> 00:33:56.400]  我們以為保羅是分別各人說一半
[00:33:56.400 --> 00:34:00.400]  所以在婚禮上各打50大板
[00:34:00.400 --> 00:34:01.400]  大家都有錯
[00:34:01.400 --> 00:34:02.400]  大家都不對
[00:34:02.400 --> 00:34:03.400]  不是
[00:34:03.400 --> 00:34:06.400]  保羅只是命令做丈夫
[00:34:06.400 --> 00:34:11.400]  妻子如何對丈夫在開場白的時候
[00:34:11.400 --> 00:34:15.400]  是說彼此信服的表達
[00:34:15.400 --> 00:34:18.400]  在結論的時候是一個結果
[00:34:18.400 --> 00:34:22.400]  如果丈夫這樣愛妻子
[00:34:22.400 --> 00:34:28.400]  結果就是妻子會敬重丈夫
[00:34:28.400 --> 00:34:33.400]  三個主要的命令在這一段裡面出現的時候
[00:34:33.400 --> 00:34:36.400]  都是對你們作丈夫的
[00:34:36.400 --> 00:34:39.400]  或者在《聖經舊約新約》的原文裡面
[00:34:39.400 --> 00:34:46.400]  都可以說你們這男人要怎麼做
[00:34:46.400 --> 00:34:50.400]  基督和教會的關係
[00:34:50.400 --> 00:34:57.400]  是保羅這段教導唯一的標準
[00:34:57.400 --> 00:34:58.400]  你同意嗎
[00:34:58.400 --> 00:35:01.400]  是唯一的典範
[00:35:01.400 --> 00:35:04.400]  是唯一的模特
[00:35:04.400 --> 00:35:07.400]  是唯一的比喻
[00:35:07.400 --> 00:35:09.400]  保羅三番四次說
[00:35:09.400 --> 00:35:17.400]  如同怎樣照樣將丈夫應該怎麼做
[00:35:17.400 --> 00:35:19.400]  將這一件的吩咐
[00:35:19.400 --> 00:35:24.400]  搬回基督和教會的關係
[00:35:24.400 --> 00:35:28.400]  甚至在引用《創世記》那句金句的時候
[00:35:28.400 --> 00:35:30.400]  保羅都立刻說
[00:35:30.400 --> 00:35:33.400]  我是指著基督和教會說的話
[00:35:33.400 --> 00:35:35.400]  搖頭
[00:35:35.400 --> 00:35:38.400]  《創世記》怎麼會說基督和教會
[00:35:38.400 --> 00:35:40.400]  保羅的意思乃是說
[00:35:40.400 --> 00:35:44.400]  不是我們去決定
[00:35:44.400 --> 00:35:50.400]  丈夫和妻子的關係應該如何
[00:35:50.400 --> 00:35:54.400]  乃是由基督來決定
[00:35:54.400 --> 00:35:56.400]  他怎麼對教會
[00:35:56.400 --> 00:36:03.400]  就決定了丈夫怎麼對妻子
[00:36:03.400 --> 00:36:06.400]  妻子信服丈夫
[00:36:06.400 --> 00:36:13.400]  在新約的時代完全不需要討論
[00:36:13.400 --> 00:36:15.400]  時代背景不同
[00:36:15.400 --> 00:36:17.400]  今天要
[00:36:17.400 --> 00:36:19.400]  我們應該有一些
[00:36:19.400 --> 00:36:21.400]  不過souls這個字不單很難翻譯中文
[00:36:21.400 --> 00:36:23.400]  而且沒有女性的
[00:36:23.400 --> 00:36:27.400]  應該有一堂是給姐妹聽的
[00:36:27.400 --> 00:36:28.400]  那就對了
[00:36:28.400 --> 00:36:31.400]  這一段不是說給姐妹聽的
[00:36:31.400 --> 00:36:33.400]  所以要說第二段
[00:36:33.400 --> 00:36:36.400]  不需要說
[00:36:36.400 --> 00:36:38.400]  因為人人都接受
[00:36:38.400 --> 00:36:40.400]  妻子信服丈夫
[00:36:40.400 --> 00:36:43.400]  不單單是拉比的傳統
[00:36:43.400 --> 00:36:46.400]  而且也是西方
[00:36:46.400 --> 00:36:48.400]  希伯來也好
[00:36:48.400 --> 00:36:49.400]  希臘也好
[00:36:49.400 --> 00:36:52.400]  當時的文化主流也好
[00:36:52.400 --> 00:36:54.400]  普羅大眾也好
[00:36:54.400 --> 00:36:58.400]  大家都接受的一個真理
[00:36:58.400 --> 00:37:02.400]  普羅並沒有多費唇舌
[00:37:02.400 --> 00:37:05.400]  去處理這方面
[00:37:05.400 --> 00:37:10.400]  所以他連吩咐妻子都省下
[00:37:10.400 --> 00:37:13.400]  他集中火力
[00:37:13.400 --> 00:37:16.400]  跟男人說話
[00:37:16.400 --> 00:37:18.400]  告訴丈夫聽
[00:37:18.400 --> 00:37:22.400]  應該怎麼對妻子
[00:37:22.400 --> 00:37:25.400]  背景很簡單
[00:37:25.400 --> 00:37:27.400]  因為在當時的背景
[00:37:27.400 --> 00:37:34.400]  丈夫可以任意對妻子
[00:37:34.400 --> 00:37:36.400]  男人都大了
[00:37:36.400 --> 00:37:38.400]  很羨慕
[00:37:38.400 --> 00:37:42.400]  回到一個這麼穩定的社會結構
[00:37:42.400 --> 00:37:44.400]  就真是好了
[00:37:44.400 --> 00:37:45.400]  說什麼解放
[00:37:45.400 --> 00:37:50.400]  說什麼運動
[00:37:50.400 --> 00:37:55.400]  普羅就是面對一個這麼穩定的社會結構
[00:37:55.400 --> 00:38:00.400]  一個這麼理直氣壯的看法
[00:38:00.400 --> 00:38:02.400]  普羅說
[00:38:02.400 --> 00:38:07.400]  我們可不可以轉一轉標準
[00:38:07.400 --> 00:38:13.400]  標準不是來自社會文明
[00:38:13.400 --> 00:38:15.400]  高度的文明
[00:38:15.400 --> 00:38:17.400]  傳統的文明
[00:38:17.400 --> 00:38:19.400]  五千年的文化
[00:38:19.400 --> 00:38:20.400]  不是
[00:38:20.400 --> 00:38:22.400]  我們唯一的標準
[00:38:22.400 --> 00:38:23.400]  作為基督徒
[00:38:23.400 --> 00:38:26.400]  作為新造的人
[00:38:26.400 --> 00:38:28.400]  《已之所書》很強調
[00:38:28.400 --> 00:38:30.400]  我們是在耶穌基督裡面
[00:38:30.400 --> 00:38:32.400]  是父神所做的
[00:38:32.400 --> 00:38:34.400]  手所做的工作
[00:38:34.400 --> 00:38:38.400]  我們得救是本書因恩若順
[00:38:38.400 --> 00:38:41.400]  對於我們這群基督徒
[00:38:41.400 --> 00:38:47.400]  我們只有一個的模特
[00:38:47.400 --> 00:38:50.400]  就是耶穌基督
[00:38:50.400 --> 00:38:52.400]  耶穌基督
[00:38:52.400 --> 00:38:54.400]  如何教導
[00:38:54.400 --> 00:38:56.400]  做頭
[00:38:56.400 --> 00:38:58.400]  是如何做的
[00:38:58.400 --> 00:39:00.400]  當你這樣問的時候
[00:39:00.400 --> 00:39:02.400]  很清楚
[00:39:02.400 --> 00:39:05.400]  福音書留下給我們的教訓
[00:39:05.400 --> 00:39:07.400]  你一定記得
[00:39:07.400 --> 00:39:10.400]  《馬可福音》第十章
[00:39:10.400 --> 00:39:13.400]  42節到45節
[00:39:13.400 --> 00:39:15.400]  你會背
[00:39:15.400 --> 00:39:18.400]  不過你很少將這兩段經文
[00:39:18.400 --> 00:39:22.400]  連在一起讀
[00:39:22.400 --> 00:39:25.400]  《馬可福音》第十章
[00:39:25.400 --> 00:39:30.400]  42節到45節
[00:39:30.400 --> 00:39:34.400]  耶穌叫他的門徒他們來
[00:39:34.400 --> 00:39:37.400]  就對他們說
[00:39:37.400 --> 00:39:39.400]  不是對所有人說
[00:39:39.400 --> 00:39:41.400]  是只對他的門徒說
[00:39:41.400 --> 00:39:42.400]  對基督徒說
[00:39:42.400 --> 00:39:45.400]  對跟隨主的人說
[00:39:45.400 --> 00:39:47.400]  你們知道
[00:39:47.400 --> 00:39:52.400]  外邦人有專為君王的治理他們
[00:39:52.400 --> 00:39:56.400]  有大臣操權管束他們
[00:39:56.400 --> 00:39:59.400]  只是在你們中間
[00:39:59.400 --> 00:40:03.400]  不是這樣
[00:40:03.400 --> 00:40:06.400]  你們中間誰願為大
[00:40:06.400 --> 00:40:09.400]  就必作你們的用人
[00:40:09.400 --> 00:40:12.400]  在你們中間誰願為首
[00:40:12.400 --> 00:40:18.400]  就必作眾人的僕人
[00:40:18.400 --> 00:40:22.400]  因為人子來並不是要受人的服事
[00:40:22.400 --> 00:40:25.400]  乃是要服事人
[00:40:25.400 --> 00:40:27.400]  並且要寫命
[00:40:27.400 --> 00:40:31.400]  作多人的屬下
[00:40:31.400 --> 00:40:33.400]  基督如何對教會
[00:40:33.400 --> 00:40:35.400]  基督愛教會
[00:40:35.400 --> 00:40:39.400]  為教會寫基
[00:40:39.400 --> 00:40:41.400]  耶穌如何教導門徒
[00:40:41.400 --> 00:40:43.400]  不是這樣
[00:40:43.400 --> 00:40:46.400]  為首的要做僕人
[00:40:46.400 --> 00:40:49.400]  因為人子他自己來到
[00:40:49.400 --> 00:40:51.400]  是要寫命
[00:40:51.400 --> 00:40:54.400]  你聽到兩段的教訓
[00:40:54.400 --> 00:40:56.400]  那個重疊
[00:40:56.400 --> 00:40:59.400]  主要的詞彙
[00:40:59.400 --> 00:41:05.400]  主要的觀念是一致的
[00:41:05.400 --> 00:41:07.400]  外面一般
[00:41:07.400 --> 00:41:11.400]  對做頭做領袖
[00:41:11.400 --> 00:41:15.400]  為首為大的瞭解
[00:41:15.400 --> 00:41:19.400]  是來自君王大臣
[00:41:19.400 --> 00:41:22.400]  這個power structure
[00:41:22.400 --> 00:41:24.400]  今天沒有了
[00:41:24.400 --> 00:41:26.400]  有教會裡面長老
[00:41:26.400 --> 00:41:27.400]  執事
[00:41:27.400 --> 00:41:29.400]  導師
[00:41:29.400 --> 00:41:32.400]  一級一級這樣下
[00:41:32.400 --> 00:41:34.400]  是不是主任牧師在最高
[00:41:34.400 --> 00:41:37.400]  就視乎你是什麼宗派
[00:41:37.400 --> 00:41:40.400]  這個是大家都接受了
[00:41:40.400 --> 00:41:43.400]  關於為首
[00:41:43.400 --> 00:41:45.400]  作為頭
[00:41:45.400 --> 00:41:51.400]  唯一的理解
[00:41:51.400 --> 00:41:56.400]  不是這樣
[00:41:56.400 --> 00:42:00.400]  不是這樣
[00:42:00.400 --> 00:42:01.400]  耶穌說
[00:42:01.400 --> 00:42:02.400]  沒錯
[00:42:02.400 --> 00:42:03.400]  你可以做大
[00:42:03.400 --> 00:42:05.400]  你可以做頭
[00:42:05.400 --> 00:42:06.400]  你可以為首
[00:42:06.400 --> 00:42:08.400]  你做領袖
[00:42:08.400 --> 00:42:11.400]  但是你要甘心
[00:42:11.400 --> 00:42:14.400]  作用人
[00:42:14.400 --> 00:42:15.400]  作僕人
[00:42:15.400 --> 00:42:17.400]  這兩個翻譯
[00:42:17.400 --> 00:42:18.400]  很努力
[00:42:18.400 --> 00:42:21.400]  要譯出原本希臘文
[00:42:21.400 --> 00:42:22.400]  兩個字眼
[00:42:22.400 --> 00:42:23.400]  我們都很熟的
[00:42:23.400 --> 00:42:26.400]  用人這個字就是執事
[00:42:26.400 --> 00:42:27.400]  這個字
[00:42:27.400 --> 00:42:29.400]  the akonosh
[00:42:29.400 --> 00:42:30.400]  deacon
[00:42:30.400 --> 00:42:32.400]  你聽到音都知道
[00:42:32.400 --> 00:42:33.400]  執事
[00:42:33.400 --> 00:42:34.400]  做執事
[00:42:34.400 --> 00:42:36.400]  盛餐的時候
[00:42:36.400 --> 00:42:38.400]  坐在前面
[00:42:38.400 --> 00:42:39.400]  不是你忘記了
[00:42:39.400 --> 00:42:41.400]  他要去私餐
[00:42:41.400 --> 00:42:43.400]  都是很威的
[00:42:43.400 --> 00:42:44.400]  不是你忘記了
[00:42:44.400 --> 00:42:46.400]  士道行傳最初的時候
[00:42:46.400 --> 00:42:51.400]  是那些寡婦有complaint
[00:42:51.400 --> 00:42:54.400]  待會去樓下吃麵包的時候
[00:42:54.400 --> 00:42:56.400]  分不勻
[00:42:56.400 --> 00:42:59.400]  於是awakened souls的call group
[00:42:59.400 --> 00:43:00.400]  我們不搞了
[00:43:00.400 --> 00:43:04.400]  我們判給一間教會的弟兄去做
[00:43:04.400 --> 00:43:06.400]  七個執事就選出來了
[00:43:06.400 --> 00:43:07.400]  做什麼的
[00:43:07.400 --> 00:43:08.400]  坐在那裡私餐
[00:43:08.400 --> 00:43:10.400]  不是
[00:43:10.400 --> 00:43:12.400]  最早的這七個執事
[00:43:12.400 --> 00:43:13.400]  包括史黎反
[00:43:13.400 --> 00:43:15.400]  包括肥利
[00:43:15.400 --> 00:43:16.400]  這一幫人
[00:43:16.400 --> 00:43:19.400]  全部是服侍
[00:43:19.400 --> 00:43:22.400]  姐妹寡婦在內
[00:43:22.400 --> 00:43:25.400]  他們的吃飯的問題
[00:43:25.400 --> 00:43:27.400]  我們中國人很熟悉
[00:43:27.400 --> 00:43:30.400]  去到茶樓
[00:43:30.400 --> 00:43:32.400]  你很自然坐下
[00:43:32.400 --> 00:43:34.400]  明明隔離台有碗筷
[00:43:34.400 --> 00:43:35.400]  你自己去拿
[00:43:35.400 --> 00:43:37.400]  明明那裡有杯熱水
[00:43:37.400 --> 00:43:38.400]  你自己去沖茶
[00:43:38.400 --> 00:43:40.400]  不是 夥計
[00:43:40.400 --> 00:43:41.400]  你客氣點
[00:43:41.400 --> 00:43:44.400]  逢人叫高三級部長
[00:43:44.400 --> 00:43:45.400]  你這麼客氣
[00:43:45.400 --> 00:43:47.400]  你都要他來做什麼
[00:43:47.400 --> 00:43:50.400]  服侍你
[00:43:50.400 --> 00:43:51.400]  很清楚
[00:43:51.400 --> 00:43:52.400]  那個人不會生氣
[00:43:52.400 --> 00:43:53.400]  你叫我什麼
[00:43:53.400 --> 00:43:54.400]  我不是服侍你
[00:43:54.400 --> 00:43:57.400]  我是在這裡檢查大家的安全
[00:43:57.400 --> 00:43:58.400]  不是
[00:43:58.400 --> 00:43:59.400]  他馬上來來來
[00:43:59.400 --> 00:44:00.400]  有什麼
[00:44:00.400 --> 00:44:02.400]  隨傳隨到
[00:44:02.400 --> 00:44:04.400]  Dear Canos
[00:44:04.400 --> 00:44:05.400]  Deacon
[00:44:05.400 --> 00:44:06.400]  執事
[00:44:06.400 --> 00:44:08.400]  在教會
[00:44:08.400 --> 00:44:10.400]  就是用人
[00:44:10.400 --> 00:44:12.400]  站台
[00:44:12.400 --> 00:44:13.400]  部長
[00:44:13.400 --> 00:44:15.400]  青少年部部長
[00:44:15.400 --> 00:44:17.400]  不是 夥計
[00:44:17.400 --> 00:44:19.400]  那我就不選了
[00:44:19.400 --> 00:44:20.400]  下次
[00:44:20.400 --> 00:44:21.400]  是吧
[00:44:21.400 --> 00:44:22.400]  我就不做候選了
[00:44:22.400 --> 00:44:24.400]  我起碼大大垃垃
[00:44:24.400 --> 00:44:27.400]  都叫做一個中級主管
[00:44:27.400 --> 00:44:28.400]  對不起
[00:44:28.400 --> 00:44:29.400]  聖經說
[00:44:29.400 --> 00:44:33.400]  不是這樣
[00:44:33.400 --> 00:44:34.400]  Dulos
[00:44:34.400 --> 00:44:37.400]  就還低一級
[00:44:37.400 --> 00:44:39.400]  你們誰要做頭
[00:44:39.400 --> 00:44:41.400]  就要做眾人
[00:44:41.400 --> 00:44:43.400]  也叫做中部
[00:44:43.400 --> 00:44:45.400]  那艘船很好聽
[00:44:45.400 --> 00:44:46.400]  是不是燒了
[00:44:46.400 --> 00:44:49.400]  還是第二隻
[00:44:49.400 --> 00:44:51.400]  Dulos
[00:44:51.400 --> 00:44:53.400]  在聖經裡面
[00:44:53.400 --> 00:44:55.400]  就是奴隸
[00:44:55.400 --> 00:44:57.400]  奴隸
[00:44:57.400 --> 00:44:59.400]  沒有假期
[00:44:59.400 --> 00:45:01.400]  沒有保險
[00:45:01.400 --> 00:45:03.400]  沒有權利
[00:45:03.400 --> 00:45:07.400]  沒有任何的保障
[00:45:07.400 --> 00:45:09.400]  他就只有
[00:45:09.400 --> 00:45:12.400]  忠心的服侍
[00:45:12.400 --> 00:45:15.400]  做奴隸
[00:45:15.400 --> 00:45:19.400]  並且要寫明
[00:45:19.400 --> 00:45:22.400]  耶穌還加上這句
[00:45:22.400 --> 00:45:25.400]  好像鹽這兩個字
[00:45:25.400 --> 00:45:28.400]  都未夠清楚
[00:45:28.400 --> 00:45:30.400]  做企台
[00:45:30.400 --> 00:45:32.400]  訓身就行了
[00:45:32.400 --> 00:45:35.400]  不用拼命吧
[00:45:35.400 --> 00:45:37.400]  做奴隸
[00:45:37.400 --> 00:45:39.400]  你都要保持身體健康
[00:45:39.400 --> 00:45:42.400]  那才是主人之福
[00:45:42.400 --> 00:45:44.400]  用不用賣命
[00:45:44.400 --> 00:45:49.400]  到一個寫明的階段
[00:45:49.400 --> 00:45:50.400]  當然
[00:45:50.400 --> 00:45:52.400]  這裡說的是
[00:45:52.400 --> 00:45:55.400]  耶穌基督釘十字架
[00:45:55.400 --> 00:46:00.400]  他作為全體的救主
[00:46:00.400 --> 00:46:02.400]  這個事實
[00:46:02.400 --> 00:46:04.400]  這個沒得學的
[00:46:04.400 --> 00:46:09.400]  不是叫我們又跟著耶穌基督釘十字架
[00:46:09.400 --> 00:46:11.400]  然後救其他的人
[00:46:11.400 --> 00:46:13.400]  這就叫做寫明
[00:46:13.400 --> 00:46:14.400]  這個沒得學的
[00:46:14.400 --> 00:46:18.400]  這是不持續的模擬
[00:46:18.400 --> 00:46:21.400]  我們只能夠接受基督的救恩
[00:46:21.400 --> 00:46:24.400]  我們不是去學習耶穌基督
[00:46:24.400 --> 00:46:26.400]  去做彌賽亞
[00:46:26.400 --> 00:46:28.400]  去做救主
[00:46:28.400 --> 00:46:29.400]  不過
[00:46:29.400 --> 00:46:31.400]  在沒得學的當中
[00:46:31.400 --> 00:46:34.400]  耶穌又的確吩咐我們
[00:46:34.400 --> 00:46:36.400]  若有人要跟從我
[00:46:36.400 --> 00:46:40.400]  他就要寫記
[00:46:40.400 --> 00:46:42.400]  背起十字架
[00:46:42.400 --> 00:46:44.400]  來跟從我
[00:46:44.400 --> 00:46:45.400]  我漏了兩個字
[00:46:45.400 --> 00:46:46.400]  很重要的
[00:46:46.400 --> 00:46:48.400]  漏了哪兩個字
