
[00:00:00.000 --> 00:00:10.000]  從荒謬到永恆,全道書的人生哲學,專題四:真命消逝的荒謬
[00:37:46.000 --> 00:38:15.000]  其實耶穌跟著說他錯在哪裡 他說凡在神面前不富足的都是這樣 這個有錢人的錯在哪裡呢 錯在他在人的面前很富足的 但是他在神面前是貧窮的 他就以為在人面前的富足就足夠了 這個是他最大的錯誤 耶穌說這個是最愚蠢的
[00:38:15.000 --> 00:38:44.000]  一個不愚蠢的人就是要在神面前同樣的富足 他對這個有錢人是對每一個人都提出的挑戰 我知道可能我們當中有很多人在人的面前很富足的 你很美女 你很聰明 你很有錢 你有一套hifi 個個都羨慕 你有漂亮的衣服 你甚至有一個好的家 你有一個很成功的事業 這些在人的面前都是富足的 這些沒有錯 這些沒有錯 這個不是你的錯 這些是對的
[00:38:44.000 --> 00:39:09.000]  不過神對你的挑戰 耶穌對你的挑戰一樣 如果你在神面前是貧窮的話 你就是愚蠢的人 如果你在人的眼中是富足的 耶穌的挑戰就是你在神的面前是不是同樣的富足 就是說在永恆的面前你是不是同樣的富足 如果是的話 那你就不會怕死 你也不會怕你的生命衰殘
[00:39:10.000 --> 00:39:29.000]  傳道書給我們所看見的人生 由重複無意義的生活 到一個不公平不公義的世界
[00:39:29.000 --> 00:39:51.000]  到一個好像很多事情我們喜歡不喜歡都要發生的定命的際遇 到最後我們不可逃避的消殘和死亡 我相信都講盡了我們人生所經歷的荒謬
[00:39:51.000 --> 00:40:14.000]  我感謝神 我自己個人很覺得在傳道書裏面 透過一個永恆的角度 一個有信仰的人 透過一個永恆的角度 他實在可以在這個荒謬的人生裏面過一個有意義很充實的生命
[00:40:14.000 --> 00:40:34.000]  我希望這兩晚我跟大家講的不是一個抽象不切實際的提議 我今晚和昨晚所講的 我雖然不敢講我每一樣我都經歷得到 但是我自己大部份我可以告訴你 我經歷過是真的
[00:40:34.000 --> 00:40:50.000]  一個有信仰的人 能夠從永恆的角度 永恆的象限來看自己的人生 把觸永恆的人 在一個荒謬的人生裏面仍然可以生活得很充實
[00:40:50.000 --> 00:41:08.000]  我這樣講的時候不是說基督徒和非基督徒的分別這麼簡單 我看到有很多基督徒因為他不懂得用永恆的價值和永恆的象限去看人生的時候 人生仍然可以是這麼荒謬
[00:41:08.000 --> 00:41:28.000]  所以不要告訴他你不用跟我說我是基督徒 我要繼續跟你說 看你懂不懂得盡量運用和用得到你基督徒生命的福份 有些人有這個福份但不去用仍然可以捱一個很荒謬的人生
[00:41:28.000 --> 00:41:44.000]  我希望神幫助你也幫助我 在以後我們的人生裏面可能仍然有這麼多荒謬 但是我們生活得更加充實 更加有意義 因為我們把觸到永恆
[00:41:44.000 --> 00:42:03.000]  我們在這兩晚裏面揭開你自己的話語 我們再一次得到一些很重要的挑戰 就是究竟我們能不能夠站在永恆的面前過一個充實的生命
[00:42:03.000 --> 00:42:16.000]  求主讓我們在一個荒謬的人生當中能夠把觸永恆 以致我們可以充充實實地在你面前過我們有限的生命 但過得有永恆的意義
[00:42:16.000 --> 00:42:27.000]  主要是幫助我們 讓我們能夠對得住你聖經的真理 活出這份豐富的生命 向耶穌的名祈禱 阿們
[00:42:27.000 --> 00:42:29.000]  阿們
[00:42:29.000 --> 00:42:31.000]  阿們
[00:42:31.000 --> 00:42:33.000]  阿們
[00:42:33.000 --> 00:42:35.000]  阿們
[00:42:35.000 --> 00:42:37.000]  阿們
[00:42:37.000 --> 00:42:39.000]  阿們
[00:42:39.000 --> 00:42:42.000]  (字幕由 Amara.org 社群提供)
[00:42:42.000 --> 00:42:45.000]  (字幕由 Amara.org 社群提供)

