
[00:00:00.000 --> 00:00:05.200]  各位大姐妹早晨 新年快樂
[00:14:23.600 --> 00:14:26.600]  這是一個很美麗的圖畫
[00:14:26.600 --> 00:14:29.600]  不單止是工作的關係
[00:14:29.600 --> 00:14:33.600]  也不單止是教會裡面所謂的工人
[00:14:33.600 --> 00:14:38.600]  和僱員和僱主的關係
[00:14:38.600 --> 00:14:40.600]  保羅是一個牧者
[00:14:40.600 --> 00:14:45.600]  和這群僱員建立了很深切的生命交流的關係
[00:14:45.600 --> 00:14:50.600]  這就成為了保羅很愛這間教會的一個很重要的原因
[00:14:50.600 --> 00:14:51.600]  請你留意聖經
[00:14:51.600 --> 00:14:52.600]  聖經裡面說
[00:14:52.600 --> 00:14:55.600]  保羅為什麼這麼想念這間教會
[00:14:55.600 --> 00:14:57.600]  保羅和這間教會有這麼密切的關係
[00:14:57.600 --> 00:15:00.600]  不單單是因為情義的問題
[00:15:00.600 --> 00:15:02.600]  保羅曾經在其他地方
[00:15:02.600 --> 00:15:03.600]  在《佛洛比喻書》裡面
[00:15:03.600 --> 00:15:04.600]  其他地方說
[00:15:04.600 --> 00:15:05.600]  很多教會想支持保羅
[00:15:05.600 --> 00:15:06.600]  保羅都不接受
[00:15:06.600 --> 00:15:08.600]  因為那些教會未必有很好的動機
[00:15:08.600 --> 00:15:09.600]  但保羅說
[00:15:09.600 --> 00:15:13.600]  他單單接受從《佛洛比喻書》教會而來的饋贈
[00:15:13.600 --> 00:15:17.600]  保羅和《佛洛比喻書》教會的關係
[00:15:17.600 --> 00:15:20.600]  不單單只是情義
[00:15:20.600 --> 00:15:22.600]  或者他們很願意幫助他
[00:15:22.600 --> 00:15:25.600]  或者令到保羅能夠傳道暢快一點
[00:15:25.600 --> 00:15:28.600]  真正的原因在哪裡呢?
[00:15:28.600 --> 00:15:32.600]  我們一起看第五節和第六節
[00:15:32.600 --> 00:15:33.600]  保羅為什麼這麼歡喜
[00:15:33.600 --> 00:15:34.600]  為他們祈禱
[00:15:34.600 --> 00:15:35.600]  為他們感謝
[00:15:35.600 --> 00:15:38.600]  第五節和第六節就說出真正的原因
[00:15:38.600 --> 00:15:39.600]  請一起讀出
[00:15:39.600 --> 00:15:40.600]  《佛洛比喻書》一章五到六節
[00:15:40.600 --> 00:15:41.600]  請一起讀出
[00:15:41.600 --> 00:15:44.600]  因為從頭一天直到如今
[00:15:44.600 --> 00:15:53.600]  心裡動了善功的必成全者功
[00:15:53.600 --> 00:15:56.600]  直到耶穌基督的日子
[00:15:56.600 --> 00:16:00.600]  原來目者和會眾建立一個很深的情義
[00:16:00.600 --> 00:16:02.600]  整個大前提
[00:16:02.600 --> 00:16:04.600]  是因為福音
[00:16:05.600 --> 00:16:06.600]  是因為福音
[00:16:06.600 --> 00:16:10.600]  即是說如果目者和教會領袖
[00:16:10.600 --> 00:16:12.600]  和會眾打成一片很好的關係
[00:16:12.600 --> 00:16:16.600]  不過原來不是在福音的事情上
[00:16:16.600 --> 00:16:18.600]  只是大家可能比較投契
[00:16:18.600 --> 00:16:20.600]  只是大家可能同聲同氣
[00:16:20.600 --> 00:16:22.600]  那簡直是大錯特錯
[00:16:22.600 --> 00:16:25.600]  因為將教會變成一個聯誼會
[00:16:25.600 --> 00:16:28.600]  教會和其他社團不同的地方就是
[00:16:28.600 --> 00:16:30.600]  我們帶著耶穌基督的托付
[00:16:30.600 --> 00:16:34.600]  在地上將神的福音傳下去
[00:16:34.600 --> 00:16:38.600]  所以保羅和肥立基教會的關係
[00:16:38.600 --> 00:16:40.600]  是建立在這個宿命的關係層面上
[00:16:40.600 --> 00:16:42.600]  是為了福音的緣故
[00:16:42.600 --> 00:16:44.600]  所以大家並肩作戰
[00:16:44.600 --> 00:16:45.600]  有些人要出去
[00:16:45.600 --> 00:16:46.600]  有些人可能要坐牢
[00:16:46.600 --> 00:16:48.600]  有些人可能自由傳道
[00:16:48.600 --> 00:16:49.600]  有些人在後方
[00:16:49.600 --> 00:16:50.600]  有些人在前方
[00:16:50.600 --> 00:16:53.600]  但大前提是為了福音的大業
[00:16:53.600 --> 00:16:54.600]  大家彼此努力
[00:16:54.600 --> 00:16:58.600]  在這樣的前提下建立這份友誼
[00:16:58.600 --> 00:17:00.600]  在這樣的前提下
[00:17:00.600 --> 00:17:03.600]  很多時候我們應該學習保羅
[00:17:03.600 --> 00:17:05.600]  要做耶穌基督
[00:17:05.600 --> 00:17:11.600]  他自己所差遣的奴隸
[00:17:11.600 --> 00:17:16.600]  在聖經裏面
[00:17:16.600 --> 00:17:18.600]  我們主教會講到
[00:17:18.600 --> 00:17:21.600]  經常提醒我們
[00:17:21.600 --> 00:17:23.600]  屬於主的人
[00:17:23.600 --> 00:17:25.600]  不要忘記我們為福音緣故
[00:17:25.600 --> 00:17:27.600]  在地上要受苦
[00:17:27.600 --> 00:17:30.600]  這是一個對我們很陌生的題目
[00:17:30.600 --> 00:17:33.600]  對大部分今天生活在北美洲
[00:17:33.600 --> 00:17:34.600]  在香港的人
[00:17:34.600 --> 00:17:35.600]  很陌生的題目
[00:17:35.600 --> 00:17:37.600]  為何要為福音受苦呢?
[00:17:37.600 --> 00:17:39.600]  因此很多時候
[00:17:39.600 --> 00:17:41.600]  我們為福音受氣都不行
[00:17:41.600 --> 00:17:44.600]  為何要這樣說我?
[00:17:44.600 --> 00:17:45.600]  不行
[00:17:45.600 --> 00:17:47.600]  我認識一個牧者
[00:17:47.600 --> 00:17:49.600]  他在台灣侍奉
[00:17:49.600 --> 00:17:52.600]  他很不開心離開了教會
[00:17:52.600 --> 00:17:54.600]  我想勸他
[00:17:54.600 --> 00:17:55.600]  不如回去吧
[00:17:55.600 --> 00:17:56.600]  教會需要
[00:17:56.600 --> 00:17:58.600]  他也很愛這間教會
[00:17:58.600 --> 00:18:00.600]  不如你回去侍奉吧
[00:18:00.600 --> 00:18:02.600]  他也肯聽
[00:18:02.600 --> 00:18:04.600]  我跟他去教會執事會說
[00:18:04.600 --> 00:18:06.600]  我接納他回來
[00:18:06.600 --> 00:18:10.600]  讓傳道同工有機會回來
[00:18:10.600 --> 00:18:14.600]  這個執事會主席這樣跟我說
[00:18:14.600 --> 00:18:17.600]  他說牧師你不明白
[00:18:17.600 --> 00:18:22.600]  他說牧者在他的性格裏面有一個特點
[00:18:22.600 --> 00:18:26.600]  特點是教會有100個人
[00:18:26.600 --> 00:18:28.600]  有90個人很喜歡他
[00:18:28.600 --> 00:18:30.600]  只有一個不喜歡他
[00:18:30.600 --> 00:18:32.600]  他就會離開
[00:18:32.600 --> 00:18:34.600]  後來我了解之後
[00:18:34.600 --> 00:18:38.600]  我發覺這個執事會主席的說話是真的
[00:18:38.600 --> 00:18:42.600]  所以我放棄了做這個勸導工作
[00:18:42.600 --> 00:18:46.600]  特別在自由的社會裏
[00:18:46.600 --> 00:18:49.600]  我們很容易會強調
[00:18:49.600 --> 00:18:51.600]  或者潛意識裏會強調
[00:18:51.600 --> 00:18:53.600]  我們有自己的尊嚴和人權
[00:18:53.600 --> 00:18:56.600]  忘記了保羅所說的
[00:18:56.600 --> 00:19:00.600]  我是耶穌基督為他福音懸告的奴隸
[00:19:00.600 --> 00:19:03.600]  如果你有這樣的心態的話
[00:19:03.600 --> 00:19:05.600]  我猜
[00:19:05.600 --> 00:19:09.600]  不要說受苦這麼大的一個題目
[00:19:09.600 --> 00:19:12.600]  我們受氣
[00:19:12.600 --> 00:19:15.600]  或者我們被人誤解
[00:19:15.600 --> 00:19:19.600]  其實都是我們整個侍奉的套餐
[00:19:19.600 --> 00:19:22.600]  都是包含男子的事
[00:19:22.600 --> 00:19:27.600]  我盼望你們能夠積極起來侍奉
[00:19:27.600 --> 00:19:28.600]  在未來一年裏
[00:19:28.600 --> 00:19:31.600]  我希望你們能夠為福音的大業
[00:19:31.600 --> 00:19:34.600]  能夠盡上你們可以盡的責任
[00:19:34.600 --> 00:19:36.600]  在教會裏面
[00:19:36.600 --> 00:19:38.600]  在不同的崗位配搭裏面
[00:19:38.600 --> 00:19:42.600]  能夠彼此建立這間教會
[00:19:42.600 --> 00:19:46.600]  第三個層面
[00:19:46.600 --> 00:19:49.600]  就是保羅為這間教會的祈禱
[00:19:49.600 --> 00:19:50.600]  第九節到第十一節
[00:19:50.600 --> 00:19:52.600]  就是大家今天的金句
[00:19:52.600 --> 00:19:55.600]  這間這麼原理的教會
[00:19:55.600 --> 00:19:56.600]  為什麼要祈禱呢?
[00:19:56.600 --> 00:19:58.600]  為它祈禱什麼呢?
[00:19:58.600 --> 00:20:00.600]  或者我們再讀這兩節聖經
[00:20:00.600 --> 00:20:01.600]  就是我們的金句
[00:20:01.600 --> 00:20:02.600]  第九節到第十一節
[00:20:02.600 --> 00:20:03.600]  請一起讀出來
[00:20:03.600 --> 00:20:05.600]  我所禱告的
[00:20:05.600 --> 00:20:07.600]  就是要你們的愛心
[00:20:07.600 --> 00:20:11.600]  在知識和各樣見識上多而有多
[00:20:11.600 --> 00:20:13.600]  使你們能分辨是非
[00:20:13.600 --> 00:20:15.600]  作誠實無過的人
[00:20:15.600 --> 00:20:17.600]  直到基督的日子
[00:20:17.600 --> 00:20:19.600]  並靠著耶穌基督
[00:20:19.600 --> 00:20:21.600]  結滿了人兒的果子
[00:20:21.600 --> 00:20:24.600]  叫榮耀贊歸於神
[00:20:24.600 --> 00:20:25.600]  請留意第九節
[00:20:25.600 --> 00:20:26.600]  是挺難理解的
[00:20:26.600 --> 00:20:29.600]  保羅說我所禱告的
[00:20:29.600 --> 00:20:32.600]  就是要你們的愛心
[00:20:32.600 --> 00:20:36.600]  在知識和各樣見識上多而有多
[00:20:36.600 --> 00:20:39.600]  我想問問大家
[00:20:39.600 --> 00:20:41.600]  保羅的祈禱
[00:20:41.600 --> 00:20:43.600]  是祈禱他們愛心多而有多
[00:20:43.600 --> 00:20:46.600]  還是知識和各樣見識上多而有多呢?
[00:20:46.600 --> 00:20:49.600]  選擇題,兩個選一個
[00:20:49.600 --> 00:20:51.600]  第一個選擇就是
[00:20:51.600 --> 00:20:54.600]  保羅的禱告是叫他們愛心多而有多
[00:20:54.600 --> 00:20:57.600]  還是叫他們知識和各樣見識上多而有多呢?
[00:20:57.600 --> 00:21:00.600]  一還是二呢?
[00:21:00.600 --> 00:21:02.600]  什麼?
[00:21:02.600 --> 00:21:03.600]  什麼?
[00:21:03.600 --> 00:21:07.600]  三,就是阿華佛包含
[00:21:07.600 --> 00:21:11.600]  再聽一次
[00:21:11.600 --> 00:21:14.600]  保羅說我所祈禱的就是要你們的愛心
[00:21:14.600 --> 00:21:18.600]  在知識和各樣見識上多而有多
[00:21:18.600 --> 00:21:22.600]  所以禱告的對象是什麼呢?
[00:21:22.600 --> 00:21:24.600]  是愛心還是知識呢?
[00:21:24.600 --> 00:21:27.600]  很厲害,是愛心
[00:21:27.600 --> 00:21:29.600]  不過實際他們需要的是愛心還是知識呢?
[00:21:29.600 --> 00:21:33.600]  是知識
[00:21:33.600 --> 00:21:35.600]  我一會兒解釋給你們聽
[00:21:35.600 --> 00:21:36.600]  再說一次
[00:21:36.600 --> 00:21:38.600]  禱告的對象是愛心
[00:21:38.600 --> 00:21:40.600]  但實際他們的問題是什麼呢?
[00:21:40.600 --> 00:21:41.600]  是知識
[00:21:41.600 --> 00:21:43.600]  我再說一次
[00:21:43.600 --> 00:21:45.600]  保羅說我希望你們的愛心
[00:21:45.600 --> 00:21:47.600]  菲律賓很有愛心的教會
[00:21:47.600 --> 00:21:49.600]  對其他人很有愛心的教會
[00:21:49.600 --> 00:21:52.600]  不過保羅很擔心一件事
[00:21:52.600 --> 00:21:56.600]  他們說你們的愛心在知識和各樣見識上多而有多
[00:21:56.600 --> 00:21:57.600]  愛心是好的
[00:21:57.600 --> 00:21:58.600]  不斷增長
[00:21:58.600 --> 00:21:59.600]  有更大的愛心是好的
[00:21:59.600 --> 00:22:01.600]  不過愛心如果沒有知識
[00:22:01.600 --> 00:22:02.600]  就變成氾濫
[00:22:02.600 --> 00:22:03.600]  變成災難
[00:22:03.600 --> 00:22:05.600]  是嗎?
[00:22:05.600 --> 00:22:07.600]  你看看我們做父母的
[00:22:07.600 --> 00:22:08.600]  有愛心
[00:22:08.600 --> 00:22:10.600]  但如果沒有知識會怎樣呢?
[00:22:10.600 --> 00:22:12.600]  就溺愛了
[00:22:12.600 --> 00:22:15.600]  做丈夫的
[00:22:15.600 --> 00:22:16.600]  對太太
[00:22:16.600 --> 00:22:17.600]  有愛心沒有知識
[00:22:17.600 --> 00:22:18.600]  這裏不要說了
[00:22:18.600 --> 00:22:20.600]  這些是很敏感的題目
[00:22:20.600 --> 00:22:26.600]  如果對朋友是很有愛心
[00:22:26.600 --> 00:22:28.600]  不過沒有知識
[00:22:28.600 --> 00:22:30.600]  那你知道結果呢
[00:22:30.600 --> 00:22:32.600]  就可能會被人利用
[00:22:32.600 --> 00:22:34.600]  所以聖經教我們
[00:22:34.600 --> 00:22:36.600]  要靈巧
[00:22:36.600 --> 00:22:38.600]  要有射連
[00:22:38.600 --> 00:22:40.600]  但也要有純良的橡皮筋
[00:22:40.600 --> 00:22:44.600]  我用一個比較容易的例子
[00:22:44.600 --> 00:22:46.600]  我記得我上次講的時候也有提過這個例子
[00:22:46.600 --> 00:22:51.600]  你知道現在年輕人讀書很厲害
[00:22:51.600 --> 00:22:53.600]  讀書很厲害
[00:22:53.600 --> 00:22:56.600]  晚上三四點才讀得最精彩
[00:22:56.600 --> 00:22:57.600]  我不知道為什麼
[00:22:57.600 --> 00:22:58.600]  我真的不明白
[00:22:58.600 --> 00:23:01.600]  可能晚上一兩點才去吃宵夜
[00:23:01.600 --> 00:23:03.600]  所以我聽見大學的飯堂
[00:23:03.600 --> 00:23:04.600]  24小時開放
[00:23:04.600 --> 00:23:06.600]  三四點也有很多人
[00:23:06.600 --> 00:23:10.600]  年輕人讀書
[00:23:10.600 --> 00:23:12.600]  特別是十多歲的
[00:23:12.600 --> 00:23:14.600]  在家裏開著大唱機
[00:23:14.600 --> 00:23:17.600]  然後對著電腦
[00:23:17.600 --> 00:23:20.600]  然後繼續用Facebook
[00:23:20.600 --> 00:23:23.600]  然後連同手提電話
[00:23:23.600 --> 00:23:26.600]  然後你專心一點
[00:23:26.600 --> 00:23:28.600]  他會怎樣呢?
[00:23:28.600 --> 00:23:29.600]  我正在讀書
[00:23:29.600 --> 00:23:30.600]  我很用心讀書
[00:23:30.600 --> 00:23:33.600]  戴著耳機
[00:23:33.600 --> 00:23:35.600]  耳機在聽
[00:23:35.600 --> 00:23:37.600]  如果你做父母的話
[00:23:37.600 --> 00:23:40.600]  請你關掉Facebook
[00:23:40.600 --> 00:23:43.600]  拿開耳機
[00:23:43.600 --> 00:23:47.600]  然後關掉音樂
[00:23:47.600 --> 00:23:49.600]  好好地專心讀書
[00:23:49.600 --> 00:23:53.600]  我的目的是什麼呢?
[00:23:53.600 --> 00:23:56.600]  是叫他專心讀書
[00:23:56.600 --> 00:23:58.600]  但問題在哪裡呢?
[00:23:58.600 --> 00:24:01.600]  問題就是要關掉Facebook
[00:24:01.600 --> 00:24:03.600]  拿開耳機
[00:24:03.600 --> 00:24:04.600]  關掉收音機
[00:24:04.600 --> 00:24:05.600]  關掉音樂
[00:24:05.600 --> 00:24:08.600]  這些事情令他不專心
[00:24:08.600 --> 00:24:09.600]  同樣的
[00:24:09.600 --> 00:24:10.600]  現在保羅說
[00:24:10.600 --> 00:24:13.600]  我期望你的愛心增長是好的
[00:24:13.600 --> 00:24:14.600]  不過你的愛心增長
[00:24:14.600 --> 00:24:15.600]  其中一個問題是什麼呢?
[00:24:15.600 --> 00:24:18.600]  就是在知識和各樣見識上
[00:24:18.600 --> 00:24:19.600]  這裡可能出現問題
[00:24:19.600 --> 00:24:21.600]  所以保羅真正的禱告
[00:24:21.600 --> 00:24:23.600]  雖然是為愛心禱告
[00:24:23.600 --> 00:24:25.600]  但問題在哪裡呢?
[00:24:25.600 --> 00:24:27.600]  問題是在真理
[00:24:27.600 --> 00:24:28.600]  在見識上
[00:24:28.600 --> 00:24:30.600]  他們或許有缺陷
[00:24:30.600 --> 00:24:32.600]  教會可能從他們的背景說
[00:24:32.600 --> 00:24:33.600]  有這個原因
[00:24:33.600 --> 00:24:34.600]  因為很早的時候
[00:24:34.600 --> 00:24:37.600]  保羅不能在當中繼續教導他們的真理
[00:24:37.600 --> 00:24:42.600]  知識是聖經常用的字眼
[00:24:42.600 --> 00:24:44.600]  一個認識的意思
[00:24:44.600 --> 00:24:45.600]  各樣見識
[00:24:45.600 --> 00:24:47.600]  這個字眼很難翻譯
[00:24:47.600 --> 00:24:48.600]  見識這個字眼
[00:24:48.600 --> 00:24:49.600]  在《世界聖經》裡只出現過一次
[00:24:49.600 --> 00:24:50.600]  就是這裡
[00:24:50.600 --> 00:24:51.600]  見識這個字眼
[00:24:51.600 --> 00:24:52.600]  大概等於
[00:24:52.600 --> 00:24:54.600]  可能是判斷力的意思
[00:24:54.600 --> 00:24:56.600]  這個只能作一個推敲
[00:24:56.600 --> 00:24:57.600]  不能肯定地說
[00:24:57.600 --> 00:25:01.600]  他們說你們在認識神的真理上
[00:25:01.600 --> 00:25:03.600]  我希望這個基礎更加穩定
[00:25:03.600 --> 00:25:07.600]  以致承托你們的多而又多的愛心
[00:25:07.600 --> 00:25:09.600]  第十節就說
[00:25:09.600 --> 00:25:10.600]  如果是這樣的話
[00:25:10.600 --> 00:25:11.600]  結果會是怎樣呢?
[00:25:11.600 --> 00:25:12.600]  第十節
[00:25:12.600 --> 00:25:14.600]  使你們能分辨是非
[00:25:14.600 --> 00:25:15.600]  就是說
[00:25:15.600 --> 00:25:18.600]  在這麼多奇怪的世代裡
[00:25:18.600 --> 00:25:20.600]  很多後現代的學說
[00:25:20.600 --> 00:25:23.600]  很多異端的邪說
[00:25:23.600 --> 00:25:24.600]  現在又說什麼東方閃電
[00:25:24.600 --> 00:25:25.600]  不知道大家有沒有聽過
[00:25:25.600 --> 00:25:27.600]  已經閃到香港了
[00:25:27.600 --> 00:25:30.600]  有很多奇奇怪怪的事情在發生
[00:25:30.600 --> 00:25:31.600]  你能夠分辨時機
[00:25:31.600 --> 00:25:32.600]  對這個世界上
[00:25:32.600 --> 00:25:34.600]  你有一個判斷的能力
[00:25:34.600 --> 00:25:37.600]  然後作誠實無過人
[00:25:37.600 --> 00:25:38.600]  你自己本身
[00:25:38.600 --> 00:25:39.600]  因為你所說的東西
[00:25:39.600 --> 00:25:41.600]  就不是隨著潮流說
[00:25:41.600 --> 00:25:42.600]  因為你所說的東西
[00:25:42.600 --> 00:25:44.600]  不是憑著當時的
[00:25:44.600 --> 00:25:45.600]  很impulsive
[00:25:45.600 --> 00:25:48.600]  當時的一時的衝動
[00:25:48.600 --> 00:25:49.600]  一時的感覺
[00:25:49.600 --> 00:25:51.600]  就做一個意見
[00:25:51.600 --> 00:25:53.600]  你是從心底裡有知識
[00:25:53.600 --> 00:25:55.600]  所以能夠判斷得
[00:25:55.600 --> 00:25:56.600]  很consistent
[00:25:56.600 --> 00:25:57.600]  由始至終
[00:25:57.600 --> 00:26:00.600]  都是一個誠實的答案的人
[00:26:00.600 --> 00:26:02.600]  第三
[00:26:02.600 --> 00:26:07.600]  就是你能夠叫上帝得著榮耀
[00:26:07.600 --> 00:26:09.600]  因為你會結滿了仁義的果子
[00:26:09.600 --> 00:26:11.600]  繼續都是愛心的果子
[00:26:11.600 --> 00:26:13.600]  這個愛心
[00:26:13.600 --> 00:26:14.600]  真的能夠開花結果的
[00:26:14.600 --> 00:26:18.600]  因為建立在一個牢牢的知識之上
[00:26:18.600 --> 00:26:19.600]  這三樣東西
[00:26:19.600 --> 00:26:20.600]  第十節到第十一節
[00:26:20.600 --> 00:26:22.600]  是說三個層面
[00:26:22.600 --> 00:26:24.600]  如果一個人有真理
[00:26:24.600 --> 00:26:25.600]  有愛心的話
[00:26:25.600 --> 00:26:28.600]  他就會對世界
[00:26:28.600 --> 00:26:30.600]  對自己
[00:26:30.600 --> 00:26:31.600]  對上帝
[00:26:31.600 --> 00:26:32.600]  都是一件美事
[00:26:32.600 --> 00:26:34.600]  對世界能夠分辨是非
[00:26:34.600 --> 00:26:36.600]  對自己是一個誠實的人
[00:26:36.600 --> 00:26:37.600]  對上帝
[00:26:37.600 --> 00:26:39.600]  是一個榮耀上帝的人
[00:26:39.600 --> 00:26:40.600]  多麼好呢
[00:26:40.600 --> 00:26:43.600]  問題是
[00:26:43.600 --> 00:26:45.600]  他們在真理上
[00:26:45.600 --> 00:26:46.600]  牢牢地紮緊
[00:26:46.600 --> 00:26:49.600]  以致可以承載愛心的增長
[00:26:50.600 --> 00:26:52.600]  弟兄姊妹
[00:26:52.600 --> 00:26:54.600]  兩樣東西
[00:26:54.600 --> 00:26:56.600]  當然沒有愛心
[00:26:56.600 --> 00:26:58.600]  是一個致命傷
[00:26:58.600 --> 00:27:01.600]  但是愛心需要建立在真理之上
[00:27:01.600 --> 00:27:02.600]  因此
[00:27:02.600 --> 00:27:04.600]  我希望未來一年
[00:27:04.600 --> 00:27:07.600]  我們能夠學習肥辣比較
[00:27:07.600 --> 00:27:13.600]  我們有期望上帝給我們更多的好宿命領袖
[00:27:13.600 --> 00:27:17.600]  期望上帝給我們能夠為福音的緣故
[00:27:17.600 --> 00:27:19.600]  我們彼此的配搭
[00:27:19.600 --> 00:27:21.600]  期望上帝給我們
[00:27:21.600 --> 00:27:23.600]  教會能夠繼續增長的原因
[00:27:23.600 --> 00:27:25.600]  是不斷追求真理
[00:27:25.600 --> 00:27:27.600]  是不斷在愛心裏
[00:27:27.600 --> 00:27:29.600]  期望上帝給我們多而有多
[00:27:29.600 --> 00:27:35.600]  我昨天看到一份新聞
[00:27:35.600 --> 00:27:37.600]  令我很震驚
[00:27:37.600 --> 00:27:45.600]  在美國的密蘇里
[00:27:45.600 --> 00:27:48.600]  中央大學的一位教授
[00:27:48.600 --> 00:27:51.600]  他專門研究一件事
[00:27:51.600 --> 00:27:53.600]  那件事就是
[00:27:53.600 --> 00:27:55.600]  世界上最大的質數
[00:27:55.600 --> 00:27:57.600]  質數是多大
[00:27:57.600 --> 00:28:00.600]  大家知道質數是甚麼
[00:28:00.600 --> 00:28:03.600]  3 7 11 13
[00:28:03.600 --> 00:28:05.600]  除了1之外除不盡的數字
[00:28:05.600 --> 00:28:09.600]  他一生研究這件事
[00:28:09.600 --> 00:28:12.600]  我都不知道可以這麼窄
[00:28:12.600 --> 00:28:14.600]  他怎樣研究呢
[00:28:14.600 --> 00:28:17.600]  他用了一千台電腦
[00:28:17.600 --> 00:28:19.600]  一千台電腦
[00:28:19.600 --> 00:28:22.600]  連續24小時不斷運作
[00:28:22.600 --> 00:28:24.600]  39天
[00:28:24.600 --> 00:28:26.600]  39天一千台電腦一起運作
[00:28:26.600 --> 00:28:28.600]  最後他發現
[00:28:28.600 --> 00:28:30.600]  到現在為止
[00:28:30.600 --> 00:28:32.600]  他不敢說已經結束了
[00:28:32.600 --> 00:28:34.600]  到現在為止發現一個最大的質數
[00:28:34.600 --> 00:28:36.600]  算了39天之後
[00:28:36.600 --> 00:28:38.600]  他得到的結論就是
[00:28:38.600 --> 00:28:40.600]  這個最大的質數我不懂得讀
[00:28:40.600 --> 00:28:48.600]  總共有1740萬次的位置
[00:28:48.600 --> 00:28:50.600]  1740萬次的位置
[00:28:50.600 --> 00:28:53.600]  大家聽了就知道數字很窄
[00:28:53.600 --> 00:28:58.600]  數字是千多萬的數字
[00:28:58.600 --> 00:29:00.600]  這個數字除了1之外除不盡的
[00:29:00.600 --> 00:29:02.600]  大家可以回頭想想
[00:29:02.600 --> 00:29:04.600]  想想這個數字
[00:29:04.600 --> 00:29:06.600]  然後他還說
[00:29:06.600 --> 00:29:11.600]  他知道現在找到這個答案
[00:29:11.600 --> 00:29:16.600]  不過我還相信這個紀錄會打破
[00:29:16.600 --> 00:29:18.600]  所以繼續研究
[00:29:18.600 --> 00:29:20.600]  你可以想想
[00:29:20.600 --> 00:29:22.600]  會不會找到多過一千多萬次的
[00:29:22.600 --> 00:29:24.600]  可以打破這個紀錄
[00:29:24.600 --> 00:29:26.600]  我在想為了這個數字
[00:29:26.600 --> 00:29:30.600]  他能夠花上這麼大的努力
[00:29:30.600 --> 00:29:32.600]  然後有人問他
[00:29:32.600 --> 00:29:34.600]  其實你找到這個最大的質數有什麼用
[00:29:34.600 --> 00:29:36.600]  他的答案很有趣
[00:29:36.600 --> 00:29:38.600]  他的答案是
[00:29:38.600 --> 00:29:40.600]  其實也有實際用途
[00:29:40.600 --> 00:29:42.600]  譬如說你能夠看到電腦
[00:29:42.600 --> 00:29:44.600]  如何找到答案
[00:29:44.600 --> 00:29:48.600]  我不知道是哪個雞和雞蛋的問題
[00:29:48.600 --> 00:29:51.600]  但是有人可以為了他的興趣
[00:29:51.600 --> 00:29:53.600]  窮他一生
[00:29:53.600 --> 00:29:55.600]  用了一千台電腦
[00:29:55.600 --> 00:29:57.600]  39天24小時運作
[00:29:57.600 --> 00:29:59.600]  去找到答案
[00:29:59.600 --> 00:30:01.600]  然後繼續這樣找
[00:30:01.600 --> 00:30:03.600]  我們有上帝的真理
[00:30:03.600 --> 00:30:06.600]  有上帝命定的福在教會裏面
[00:30:06.600 --> 00:30:09.600]  我們是不是要給他更大的動力
[00:30:09.600 --> 00:30:12.600]  去建立上帝的大業呢
[00:30:12.600 --> 00:30:14.600]  我希望新的一年
[00:30:14.600 --> 00:30:16.600]  你能夠為主的緣故
[00:30:16.600 --> 00:30:18.600]  不斷地成長
[00:30:18.600 --> 00:30:20.600]  有些弟兄姊妹
[00:30:20.600 --> 00:30:22.600]  在香港碰到他們的時候都問
[00:30:22.600 --> 00:30:24.600]  我都在找人生的方向
[00:30:24.600 --> 00:30:26.600]  我猜很多人來到北美洲
[00:30:26.600 --> 00:30:28.600]  移民在這裏
[00:30:28.600 --> 00:30:30.600]  或者在這裏很長的時間
[00:30:30.600 --> 00:30:32.600]  久不久都想到人生究竟為了什麼呢
[00:30:32.600 --> 00:30:34.600]  基督徒做了基督徒之後
[00:30:34.600 --> 00:30:36.600]  有什麼不同呢
[00:30:36.600 --> 00:30:38.600]  我猜答案只有一個
[00:30:38.600 --> 00:30:40.600]  就是為耶穌基督的緣故
[00:30:40.600 --> 00:30:42.600]  努力獻上
[00:30:42.600 --> 00:30:44.600]  建立福音的大業
[00:30:44.600 --> 00:30:46.600]  就是我們教會
[00:30:46.600 --> 00:30:48.600]  也就是我們個人基督徒
[00:30:48.600 --> 00:30:50.600]  應該有的整個人生的大方向
[00:30:50.600 --> 00:30:52.600]  有這樣的人一定是蒙福的人
[00:30:52.600 --> 00:30:54.600]  在未來一年裏面經歷上帝更多
[00:30:54.600 --> 00:30:56.600]  願上帝賜福大家
[00:30:56.600 --> 00:30:58.600]  多謝您
[00:30:58.600 --> 00:31:01.600]  字幕由 Amara.org 社群提供
[00:31:01.600 --> 00:31:04.600]  (字幕由 Amara.org 社群提供)

