
[00:00:00.000 --> 00:00:05.000]  各位電視節目的觀眾朋友你們好
[00:18:39.000 --> 00:18:41.000]  你是眾人不認我的
[00:18:41.000 --> 00:18:43.000]  我在天父面前一樣不認你
[00:18:43.000 --> 00:18:45.000]  所以我們看到
[00:18:45.000 --> 00:18:47.000]  第三十二字
[00:18:47.000 --> 00:18:49.000]  十四字和十六字十八字
[00:18:49.000 --> 00:18:51.000]  要接待這缸
[00:18:51.000 --> 00:18:53.000]  十二字十四字說
[00:18:53.000 --> 00:18:55.000]  凡知他的人就是信他民的人
[00:18:55.000 --> 00:18:57.000]  他就自他們權並
[00:18:57.000 --> 00:18:59.000]  度臣的兒女
[00:18:59.000 --> 00:19:01.000]  這些人不是從血氣生的
[00:19:01.000 --> 00:19:03.000]  不是從情慾生的
[00:19:03.000 --> 00:19:05.000]  也不是從仁義生的
[00:19:05.000 --> 00:19:07.000]  乃是從神生的
[00:19:07.000 --> 00:19:09.000]  如果是這樣
[00:19:09.000 --> 00:19:11.000]  耶穌就死了冤枉
[00:19:11.000 --> 00:19:13.000]  十二字至十四字說出一個事實
[00:19:13.000 --> 00:19:15.000]  是有人可以接待他
[00:19:15.000 --> 00:19:17.000]  也有一個英雄
[00:19:17.000 --> 00:19:19.000]  凡接待他的人
[00:19:19.000 --> 00:19:21.000]  就等於信他民的人
[00:19:21.000 --> 00:19:23.000]  在這裡看到
[00:19:23.000 --> 00:19:25.000]  有三個重要的觀念
[00:19:25.000 --> 00:19:27.000]  第一要接待他
[00:19:27.000 --> 00:19:29.000]  什麼叫接待他
[00:19:29.000 --> 00:19:31.000]  啟示六第三章十字
[00:19:31.000 --> 00:19:33.000]  我站在門外開門
[00:19:33.000 --> 00:19:35.000]  有聽見我的聲音就開門
[00:19:35.000 --> 00:19:37.000]  我要進他那裡
[00:19:37.000 --> 00:19:39.000]  我與他一同坐直
[00:19:39.000 --> 00:19:41.000]  接待就是打開你的心門
[00:19:41.000 --> 00:19:43.000]  讓耶穌基督進入你心中
[00:19:43.000 --> 00:19:45.000]  做我們個人救主和主宰
[00:19:45.000 --> 00:19:47.000]  不再拒絕
[00:19:47.000 --> 00:19:49.000]  這是第一點
[00:19:49.000 --> 00:19:51.000]  打開你的心門
[00:19:51.000 --> 00:19:53.000]  第二
[00:19:53.000 --> 00:19:55.000]  是信他民的人
[00:19:55.000 --> 00:19:57.000]  原來在猶太人的觀念裏
[00:19:57.000 --> 00:19:59.000]  名就等於人
[00:19:59.000 --> 00:20:01.000]  奉耶穌的名就是奉耶穌的人
[00:20:01.000 --> 00:20:03.000]  信他民就等於信他
[00:20:03.000 --> 00:20:05.000]  信他民就等於信他
[00:20:05.000 --> 00:20:07.000]  而Pistil這個字
[00:20:07.000 --> 00:20:09.000]  信這個字
[00:20:09.000 --> 00:20:11.000]  包括有三個很重要的元素
[00:20:11.000 --> 00:20:13.000]  第一
[00:20:13.000 --> 00:20:15.000]  你要體會到
[00:20:15.000 --> 00:20:17.000]  情感上
[00:20:17.000 --> 00:20:19.000]  感覺到
[00:20:19.000 --> 00:20:21.000]  體會到你是一個有缺陷的人
[00:20:21.000 --> 00:20:23.000]  你是絕對有缺陷
[00:20:23.000 --> 00:20:25.000]  你不是
[00:20:25.000 --> 00:20:27.000]  樣樣都是
[00:20:27.000 --> 00:20:29.000]  寓意的人
[00:20:29.000 --> 00:20:31.000]  有悲歡離合
[00:20:31.000 --> 00:20:33.000]  有恩情圓缺
[00:20:33.000 --> 00:20:35.000]  此事古難全
[00:20:35.000 --> 00:20:37.000]  人有生離死別
[00:20:37.000 --> 00:20:39.000]  每一個人
[00:20:39.000 --> 00:20:41.000]  都有需要
[00:20:41.000 --> 00:20:43.000]  有很多人以為
[00:20:43.000 --> 00:20:45.000]  暫時我沒有需要
[00:20:45.000 --> 00:20:47.000]  我就不需要你會
[00:20:47.000 --> 00:20:49.000]  不是的
[00:20:49.000 --> 00:20:51.000]  始終有一天你發覺
[00:20:51.000 --> 00:20:53.000]  你都有缺陷
[00:20:53.000 --> 00:20:55.000]  所以第一
[00:20:55.000 --> 00:20:57.000]  你需要明白到
[00:20:57.000 --> 00:20:59.000]  你是有需要
[00:20:59.000 --> 00:21:01.000]  知道你有病
[00:21:01.000 --> 00:21:03.000]  知道你有缺陷
[00:21:03.000 --> 00:21:05.000]  知道自己有罪
[00:21:05.000 --> 00:21:07.000]  你還要認識
[00:21:07.000 --> 00:21:09.000]  就像你有病的時候
[00:21:09.000 --> 00:21:11.000]  要認識哪個醫生是專科
[00:21:11.000 --> 00:21:13.000]  他有這樣的經驗
[00:21:13.000 --> 00:21:15.000]  要認識耶穌是誰
[00:21:15.000 --> 00:21:17.000]  感情上的需要
[00:21:17.000 --> 00:21:19.000]  推使你找一個救主
[00:21:19.000 --> 00:21:21.000]  但你也要明白
[00:21:21.000 --> 00:21:23.000]  哪個才是救主
[00:21:23.000 --> 00:21:25.000]  你明白到這個醫生
[00:21:25.000 --> 00:21:27.000]  可以治你病
[00:21:27.000 --> 00:21:29.000]  耶穌基督是救主
[00:21:29.000 --> 00:21:31.000]  你還有第三步
[00:21:31.000 --> 00:21:33.000]  把心一橫
[00:21:33.000 --> 00:21:35.000]  在意志上的決定
[00:21:35.000 --> 00:21:37.000]  基督教認為這是缺志
[00:21:37.000 --> 00:21:39.000]  當我們這樣做的時候
[00:21:39.000 --> 00:21:41.000]  將我們生命交給主耶穌
[00:21:41.000 --> 00:21:43.000]  聖經就告訴你
[00:21:43.000 --> 00:21:45.000]  我們就是做了
[00:21:45.000 --> 00:21:47.000]  實的兒女
[00:21:47.000 --> 00:21:49.000]  這就叫重新得救
[00:21:49.000 --> 00:21:51.000]  耶和福音稱為重新
[00:21:51.000 --> 00:21:53.000]  當我們接受耶穌基督
[00:21:53.000 --> 00:21:55.000]  我們成為一個
[00:21:55.000 --> 00:21:57.000]  重新得救的基督徒
[00:21:57.000 --> 00:21:59.000]  會有恩典和真理在我們當中
[00:21:59.000 --> 00:22:01.000]  恩典這個字很有趣
[00:22:01.000 --> 00:22:03.000]  Caritz
[00:22:03.000 --> 00:22:05.000]  Caritz不單止是因為
[00:22:05.000 --> 00:22:07.000]  還有一個英文字
[00:22:07.000 --> 00:22:09.000]  叫Charm
[00:22:09.000 --> 00:22:11.000]  Caritz和Charm這個字
[00:22:11.000 --> 00:22:13.000]  有連帶關係
[00:22:13.000 --> 00:22:15.000]  是一種吸引力
[00:22:15.000 --> 00:22:17.000]  一種香氣
[00:22:17.000 --> 00:22:19.000]  是有一種
[00:22:19.000 --> 00:22:21.000]  很難形容的生命力
[00:22:21.000 --> 00:22:23.000]  是叫人
[00:22:23.000 --> 00:22:25.000]  因為他的緣故
[00:22:25.000 --> 00:22:27.000]  去想一想
[00:22:27.000 --> 00:22:29.000]  咦?
[00:22:29.000 --> 00:22:31.000]  這個人為何會這樣做
[00:22:31.000 --> 00:22:33.000]  有一種Charm的
[00:22:33.000 --> 00:22:35.000]  吸引力在裡面
[00:22:35.000 --> 00:22:37.000]  吸引你看一下
[00:22:37.000 --> 00:22:39.000]  究竟這個人是什麼緣故
[00:22:39.000 --> 00:22:41.000]  會這樣做
[00:22:41.000 --> 00:22:43.000]  他對神的要求是怎樣呢
[00:22:43.000 --> 00:22:45.000]  有一個年輕人在UC Berkeley
[00:22:45.000 --> 00:22:47.000]  讀書的
[00:22:47.000 --> 00:22:49.000]  他讀Pre-med
[00:22:49.000 --> 00:22:51.000]  想著將來是進醫學院的
[00:22:51.000 --> 00:22:53.000]  那裡競爭非常厲害
[00:22:53.000 --> 00:22:55.000]  一出他病了
[00:22:55.000 --> 00:22:57.000]  沒辦法上課
[00:22:57.000 --> 00:22:59.000]  想著這次
[00:22:59.000 --> 00:23:01.000]  考試還是不行了
[00:23:01.000 --> 00:23:03.000]  他的美夢
[00:23:03.000 --> 00:23:05.000]  他想進醫學院的計劃
[00:23:05.000 --> 00:23:07.000]  似乎就告出去了
[00:23:07.000 --> 00:23:09.000]  哈!
[00:23:09.000 --> 00:23:11.000]  有一天有一個同班同學
[00:23:11.000 --> 00:23:13.000]  來問候他
[00:23:13.000 --> 00:23:15.000]  他以為只是問候
[00:23:15.000 --> 00:23:17.000]  他說
[00:23:17.000 --> 00:23:19.000]  我不是只問候你
[00:23:19.000 --> 00:23:21.000]  我想我今天在先生聽到什麼
[00:23:21.000 --> 00:23:23.000]  回來告訴你
[00:23:23.000 --> 00:23:25.000]  他病了
[00:23:25.000 --> 00:23:27.000]  過了兩個星期
[00:23:27.000 --> 00:23:29.000]  這個同學
[00:23:29.000 --> 00:23:31.000]  兩個星期之內
[00:23:31.000 --> 00:23:33.000]  天天聽完課就回來
[00:23:33.000 --> 00:23:35.000]  跟他補習
[00:23:35.000 --> 00:23:37.000]  他就問
[00:23:37.000 --> 00:23:39.000]  為何這個人這麼好
[00:23:39.000 --> 00:23:41.000]  為何這個人會這樣做
[00:23:41.000 --> 00:23:43.000]  我又不是
[00:23:43.000 --> 00:23:45.000]  跟他很熟
[00:23:45.000 --> 00:23:47.000]  我又不是特別有什麼
[00:23:47.000 --> 00:23:49.000]  好處
[00:23:49.000 --> 00:23:51.000]  有一天他就問他
[00:23:51.000 --> 00:23:53.000]  為何你會這樣做
[00:23:53.000 --> 00:23:55.000]  他說這樣就很簡單
[00:23:55.000 --> 00:23:57.000]  因為有人對我這麼好
[00:23:57.000 --> 00:23:59.000]  我不能夠不這樣做
[00:23:59.000 --> 00:24:01.000]  那這個人是誰
[00:24:01.000 --> 00:24:03.000]  耶穌基督
[00:24:03.000 --> 00:24:05.000]  他為了我被釘在十字架
[00:24:05.000 --> 00:24:07.000]  犧牲了他的生命
[00:24:07.000 --> 00:24:09.000]  今天每天
[00:24:09.000 --> 00:24:11.000]  犧牲了一兩個小時
[00:24:11.000 --> 00:24:13.000]  算做了什麼
[00:24:13.000 --> 00:24:15.000]  是因為耶穌基督吸引他
[00:24:15.000 --> 00:24:17.000]  叫他改變
[00:24:17.000 --> 00:24:19.000]  而他
[00:24:19.000 --> 00:24:21.000]  對這個年輕人
[00:24:21.000 --> 00:24:23.000]  又帶來一種吸引力
[00:24:23.000 --> 00:24:25.000]  結果這個年輕人
[00:24:25.000 --> 00:24:27.000]  康復後被信了耶穌
[00:24:27.000 --> 00:24:29.000]  重點不是
[00:24:29.000 --> 00:24:31.000]  再入醫學院
[00:24:31.000 --> 00:24:33.000]  因為他已經得到一個
[00:24:33.000 --> 00:24:35.000]  比入醫學院更重要的禮物
[00:24:35.000 --> 00:24:37.000]  就是耶穌基督的恩典
[00:24:37.000 --> 00:24:39.000]  我們有沒有這個恩典
[00:24:39.000 --> 00:24:41.000]  在我們的生命裏面
[00:24:41.000 --> 00:24:43.000]  我們有沒有這個吸引力
[00:24:43.000 --> 00:24:45.000]  在我們的生命裏面
[00:24:45.000 --> 00:24:47.000]  以致有人因著我們的生命
[00:24:47.000 --> 00:24:49.000]  而他們的生命改變
[00:24:49.000 --> 00:24:51.000]  我想世界上
[00:24:51.000 --> 00:24:53.000]  有三種人
[00:24:53.000 --> 00:24:55.000]  第一
[00:24:55.000 --> 00:24:57.000]  拒絕接受光的人
[00:24:57.000 --> 00:24:59.000]  這些就是拒絕接受耶穌的人
[00:24:59.000 --> 00:25:01.000]  第二
[00:25:01.000 --> 00:25:03.000]  是接受光的人
[00:25:03.000 --> 00:25:05.000]  打開了心門接受耶穌基督
[00:25:05.000 --> 00:25:07.000]  接受光
[00:25:07.000 --> 00:25:09.000]  這是第二種人
[00:25:09.000 --> 00:25:11.000]  第三種人不單止接受光
[00:25:11.000 --> 00:25:13.000]  更是光做見證
[00:25:13.000 --> 00:25:15.000]  他有生命力
[00:25:15.000 --> 00:25:17.000]  有恩典
[00:25:17.000 --> 00:25:19.000]  有真理在他當中
[00:25:19.000 --> 00:25:21.000]  有一個吸引力的人性
[00:25:21.000 --> 00:25:23.000]  在他當中
[00:25:23.000 --> 00:25:25.000]  吸引力
[00:25:25.000 --> 00:25:27.000]  以致那些人會問
[00:25:27.000 --> 00:25:29.000]  為什麼他會這樣做
[00:25:29.000 --> 00:25:31.000]  以致他也認識真光
[00:25:31.000 --> 00:25:33.000]  我們苦心問一問
[00:25:33.000 --> 00:25:35.000]  我們屬於哪一種人
[00:25:35.000 --> 00:25:37.000]  你是不是拒絕光
[00:25:37.000 --> 00:25:39.000]  你是不是接受光
[00:25:39.000 --> 00:25:43.000]  你是不是有一種生命力在裡面
[00:25:43.000 --> 00:25:45.000]  為光做見證
[00:25:45.000 --> 00:25:47.000]  求主幫助我們
[00:25:47.000 --> 00:25:49.000]  請你和新低同學和禱告
[00:25:49.000 --> 00:25:53.000]  請我們再一次感謝你
[00:25:53.000 --> 00:25:55.000]  你們寶貴的話語
[00:25:55.000 --> 00:25:57.000]  提醒我們
[00:25:57.000 --> 00:25:59.000]  不單止要接受光
[00:25:59.000 --> 00:26:01.000]  更加要為光做見證
[00:26:01.000 --> 00:26:03.000]  祝福引領幫助我們
[00:26:03.000 --> 00:26:05.000]  祈禱奉耶穌名下
[00:26:05.000 --> 00:26:07.000]  阿們
[00:26:07.000 --> 00:26:09.000]  阿們
[00:26:09.000 --> 00:26:11.000]  阿們
[00:26:11.000 --> 00:26:13.000]  阿們
[00:26:13.000 --> 00:26:15.000]  阿們
[00:26:15.000 --> 00:26:17.000]  阿們
[00:26:17.000 --> 00:26:19.000]  阿們
[00:26:19.000 --> 00:26:22.000]  (字幕由 Amara.org 社群提供)

