
[00:00:00.000 --> 00:00:07.000]  各位主人 各位網友 今天主人又有機會跟大家分享神的話
[00:17:40.000 --> 00:17:42.000]  我看完之後很有興趣
[00:17:42.000 --> 00:17:43.000]  如果真的這樣說
[00:17:43.000 --> 00:17:46.000]  如果聖經你翻開尼加書好不好?
[00:17:46.000 --> 00:17:49.000]  請你翻開尼加書
[00:17:49.000 --> 00:17:55.000]  尼加書第五章
[00:17:55.000 --> 00:18:01.000]  第二到第三節
[00:18:01.000 --> 00:18:04.000]  尼加書第五章
[00:18:04.000 --> 00:18:09.000]  第二到第三節
[00:18:09.000 --> 00:18:11.000]  在舊的聖經
[00:18:11.000 --> 00:18:13.000]  我們上下行排版的聖經
[00:18:13.000 --> 00:18:17.000]  1090頁
[00:18:17.000 --> 00:18:22.000]  尼加書五章第二到第三節
[00:18:22.000 --> 00:18:24.000]  一起讀出這兩節聖經吧
[00:18:24.000 --> 00:18:35.000]  「伯利恆以伐他在以色列中為我作掌權力
[00:18:35.000 --> 00:18:39.000]  他的根源從耿古從太初就有
[00:18:39.000 --> 00:18:43.000]  必將以色列人交付敵人
[00:18:43.000 --> 00:18:47.000]  直等那生產的婦人生下子來
[00:18:47.000 --> 00:18:52.000]  那時必貴到以色列人牙裡」
[00:18:52.000 --> 00:18:54.000]  這段經文
[00:18:54.000 --> 00:18:57.000]  伯利恆這個小的城市
[00:18:57.000 --> 00:19:00.000]  在猶大這個國家裏面
[00:19:00.000 --> 00:19:02.000]  雖然是小的城市
[00:19:02.000 --> 00:19:04.000]  不過將會成為一個很出名的城市
[00:19:04.000 --> 00:19:05.000]  為甚麼呢?
[00:19:05.000 --> 00:19:07.000]  因為有一位從你那裏出來
[00:19:07.000 --> 00:19:09.000]  會作為皇帝
[00:19:09.000 --> 00:19:10.000]  並且在第二節說
[00:19:10.000 --> 00:19:13.000]  他的根源從耿古從太初
[00:19:13.000 --> 00:19:14.000]  從起先
[00:19:14.000 --> 00:19:17.000]  從時間之前已經有
[00:19:17.000 --> 00:19:20.000]  然後以色列國會交在他手裏
[00:19:20.000 --> 00:19:22.000]  他由婦人所生
[00:19:22.000 --> 00:19:25.000]  這是誰呢?
[00:19:25.000 --> 00:19:26.000]  這就是主耶穌
[00:19:26.000 --> 00:19:28.000]  在路加分第二章
[00:19:28.000 --> 00:19:29.000]  當天使報信時
[00:19:29.000 --> 00:19:31.000]  就引用這段經文
[00:19:31.000 --> 00:19:35.000]  說伯利恆城將會有君王而出
[00:19:35.000 --> 00:19:37.000]  你回到剛才那位學者解釋
[00:19:37.000 --> 00:19:39.000]  他說整個尼加書
[00:19:39.000 --> 00:19:42.000]  都是公元前200年所寫成的
[00:19:42.000 --> 00:19:44.000]  所以之前所預言的那些國家
[00:19:44.000 --> 00:19:45.000]  甚麼國家呢?
[00:19:45.000 --> 00:19:48.000]  全部都是歷史事件
[00:19:48.000 --> 00:19:49.000]  我很有興趣看他解讀尼加書第二章
[00:19:49.000 --> 00:19:51.000]  是怎樣解釋的
[00:19:51.000 --> 00:19:52.000]  你怎樣解釋呢?
[00:19:52.000 --> 00:19:55.000]  就算是公元前200年寫的
[00:19:55.000 --> 00:19:59.000]  這件事發生在公元零年
[00:19:59.000 --> 00:20:01.000]  或者是耶穌時代剛出生的時候
[00:20:01.000 --> 00:20:05.000]  都是對他來說是未發生的事
[00:20:05.000 --> 00:20:07.000]  那怎樣解釋呢?
[00:20:07.000 --> 00:20:13.000]  你猜是怎樣解釋呢?
[00:20:13.000 --> 00:20:14.000]  他用德文說
[00:20:14.000 --> 00:20:15.000]  Sibs and Laban
[00:20:15.000 --> 00:20:17.000]  用德文這樣說
[00:20:17.000 --> 00:20:19.000]  即是說那時的處境是甚麼呢?
[00:20:19.000 --> 00:20:21.000]  他每個處境都說是假的
[00:20:21.000 --> 00:20:23.000]  到這裏為甚麼呢?
[00:20:23.000 --> 00:20:25.000]  到這兩章說
[00:20:25.000 --> 00:20:27.000]  Sibs and Laban
[00:20:27.000 --> 00:20:29.000]  即是處境
[00:20:29.000 --> 00:20:30.000]  就是耶穌的記錄
[00:20:30.000 --> 00:20:32.000]  你很難解釋其他東西
[00:20:32.000 --> 00:20:35.000]  即是說這是預言應驗的
[00:20:35.000 --> 00:20:37.000]  接著他沒有再發揮下去
[00:20:37.000 --> 00:20:38.000]  就去下一段
[00:20:38.000 --> 00:20:40.000]  到了第五章第四節解釋
[00:20:40.000 --> 00:20:45.000]  他很難面對這段經文的解釋
[00:20:45.000 --> 00:20:49.000]  你見到最後他被迫要承認這段經文
[00:20:49.000 --> 00:20:50.000]  是指著耶穌
[00:20:50.000 --> 00:20:52.000]  是預言應驗
[00:20:52.000 --> 00:20:54.000]  即是說你所有剛才所說的東西
[00:20:54.000 --> 00:20:57.000]  那些預言都是假的假的
[00:20:57.000 --> 00:20:59.000]  但你解釋不到這段經文
[00:20:59.000 --> 00:21:00.000]  是真的
[00:21:00.000 --> 00:21:04.000]  為甚麼其他經文不可以預言應驗呢?
[00:21:04.000 --> 00:21:05.000]  但他不想面對這個事實
[00:21:05.000 --> 00:21:07.000]  所以跳到第二段
[00:21:07.000 --> 00:21:10.000]  請姐妹
[00:21:10.000 --> 00:21:12.000]  如果用撒刀個人的說法
[00:21:12.000 --> 00:21:14.000]  當你不肯相信
[00:21:14.000 --> 00:21:17.000]  所以你經歷不到上帝大能
[00:21:17.000 --> 00:21:20.000]  而且因為這樣的眼光偏見
[00:21:20.000 --> 00:21:23.000]  你會不明白聖經
[00:21:23.000 --> 00:21:28.000]  回到馬可十二章
[00:21:28.000 --> 00:21:31.000]  在耶穌指出問題二十四節之後
[00:21:31.000 --> 00:21:34.000]  他接著直接回應問題
[00:21:34.000 --> 00:21:37.000]  說出他這兩方面不明白聖經
[00:21:37.000 --> 00:21:41.000]  和沒有曉得神的大能的詳細講解
[00:21:41.000 --> 00:21:44.000]  馬可十二章二十五節
[00:21:44.000 --> 00:21:46.000]  耶穌說人從死裡復活
[00:21:46.000 --> 00:21:51.000]  也不娶也不嫁乃像天上的使者一樣
[00:21:51.000 --> 00:21:55.000]  耶穌說原來一個人離開世界之後
[00:21:55.000 --> 00:21:57.000]  地上的關係
[00:21:57.000 --> 00:22:00.000]  包括夫婦關係都會終止
[00:22:00.000 --> 00:22:02.000]  我們夫婦關係當然是很親密的關係
[00:22:02.000 --> 00:22:04.000]  是一生一世
[00:22:04.000 --> 00:22:05.000]  但只是一生一世
[00:22:05.000 --> 00:22:07.000]  不是直到永遠
[00:22:07.000 --> 00:22:08.000]  不是去到天堂的時間
[00:22:08.000 --> 00:22:12.000]  所以他說我們的婚姻關係會終止
[00:22:12.000 --> 00:22:16.000]  然後接著說好像天上的使者
[00:22:16.000 --> 00:22:19.000]  天上的使者即是那些天使
[00:22:19.000 --> 00:22:21.000]  說到聖經的時間
[00:22:21.000 --> 00:22:24.000]  很多人都問過我一節的經文怎樣理解
[00:22:24.000 --> 00:22:26.000]  就是《創世紀》第六章
[00:22:26.000 --> 00:22:29.000]  聖經請你翻開《創世紀》第六章
[00:22:29.000 --> 00:22:32.000]  我順便說說這篇經文的理解
[00:22:32.000 --> 00:22:36.000]  甚至人將剛才所說的和《創世紀》第六章
[00:22:36.000 --> 00:22:38.000]  連在一起思想
[00:22:38.000 --> 00:22:41.000]  《創世紀》第六章第一到第四節
[00:22:41.000 --> 00:22:43.000]  《創世紀》是聖經第一卷
[00:22:43.000 --> 00:22:48.000]  第六章第一到第四節
[00:22:48.000 --> 00:22:51.000]  不知道大家有沒有試過看這篇經文時
[00:22:51.000 --> 00:22:52.000]  覺得很迷惑
[00:22:52.000 --> 00:22:53.000]  不知道怎樣理解
[00:22:53.000 --> 00:22:55.000]  我試著讀出這篇聖經
[00:22:55.000 --> 00:22:57.000]  「當人在世上多起來
[00:22:57.000 --> 00:22:59.000]  又生女兒的時候
[00:22:59.000 --> 00:23:03.000]  神的兒子們看見人的女子美貌
[00:23:03.000 --> 00:23:06.000]  就隨意挑選取來為妻
[00:23:06.000 --> 00:23:09.000]  亦話說人妓屬乎血氣
[00:23:09.000 --> 00:23:19.000]  有位人在地上
[00:23:19.000 --> 00:23:24.000]  後來神的兒子們和人的女子們交合生子
[00:23:24.000 --> 00:23:27.000]  就是上古英武有名的」
[00:23:27.000 --> 00:23:30.000]  不知道大家有沒有讀過這篇經文覺得有些困惑
[00:23:30.000 --> 00:23:34.000]  包括一些猶太人都是這樣理解這篇經文
[00:23:34.000 --> 00:23:36.000]  他認為第二節
[00:23:36.000 --> 00:23:40.000]  神的兒子們是解釋了天使
[00:23:40.000 --> 00:23:43.000]  解釋神的兒子們是天使
[00:23:43.000 --> 00:23:46.000]  人的女子就是地上其他的婦女
[00:23:46.000 --> 00:23:53.000]  結果天上的天使和人的女子們結合
[00:23:53.000 --> 00:23:55.000]  第四節說
[00:23:55.000 --> 00:23:58.000]  他們生出地上毀人
[00:23:58.000 --> 00:24:00.000]  可能是奇形怪狀或是生頭顱鼻那些
[00:24:00.000 --> 00:24:03.000]  就是上古英武有名的人
[00:24:03.000 --> 00:24:05.000]  有沒有聽過這樣解釋?
[00:24:05.000 --> 00:24:07.000]  有沒有這樣的疑惑?
[00:24:07.000 --> 00:24:11.000]  這篇經文如果這樣理解肯定是錯的
[00:24:11.000 --> 00:24:17.000]  耶穌說天上的使者也不嫁也不娶
[00:24:17.000 --> 00:24:21.000]  當然更加不會和地上的人結合
[00:24:21.000 --> 00:24:23.000]  這是第一
[00:24:23.000 --> 00:24:26.000]  第二這篇經文要從整個上下文去理解
[00:24:26.000 --> 00:24:27.000]  其實所有聖經都是
[00:24:27.000 --> 00:24:29.000]  你解釋聖經的時候要留意上下文
[00:24:29.000 --> 00:24:32.000]  否則很容易會解錯聖經
[00:24:32.000 --> 00:24:34.000]  經文的上下文
[00:24:34.000 --> 00:24:35.000]  我簡單說
[00:24:35.000 --> 00:24:42.000]  六章一到四節不會是下文洪水事件的引言
[00:24:42.000 --> 00:24:44.000]  因為洪水事件的引言
[00:24:44.000 --> 00:24:46.000]  在六章的第五到十二節
[00:24:46.000 --> 00:24:48.000]  在《藏世紀》裡面所有的故事
[00:24:48.000 --> 00:24:51.000]  所有的事跡記載都有一個引言
[00:24:51.000 --> 00:24:52.000]  然後有一個故事
[00:24:52.000 --> 00:24:53.000]  然後有一個結論
[00:24:53.000 --> 00:24:56.000]  這個引言已經在洪水事件的引言
[00:24:56.000 --> 00:24:59.000]  六章的五到十二節說了
[00:24:59.000 --> 00:25:02.000]  如果六章一到四節都是引言的話
[00:25:02.000 --> 00:25:05.000]  這個洪水故事就有兩個引言
[00:25:05.000 --> 00:25:08.000]  和所有的記載不相配
[00:25:08.000 --> 00:25:10.000]  如果不是引言的話
[00:25:10.000 --> 00:25:12.000]  六章一到四節是甚麼呢?
[00:25:12.000 --> 00:25:16.000]  六章一到四節是應該上文的結論
[00:25:16.000 --> 00:25:17.000]  上文是甚麼結論呢?
[00:25:17.000 --> 00:25:19.000]  上文原來提到兩個家譜
[00:25:19.000 --> 00:25:24.000]  第四章十六節開始說該隱
[00:25:24.000 --> 00:25:26.000]  該隱是殺了阿伯
[00:25:26.000 --> 00:25:28.000]  或者是亞當的第一個弟子
[00:25:28.000 --> 00:25:29.000]  他將他弟弟殺死
[00:25:29.000 --> 00:25:32.000]  是一個犯罪的開始
[00:25:32.000 --> 00:25:34.000]  他在逃亡的時間
[00:25:34.000 --> 00:25:35.000]  但是他很有本事
[00:25:35.000 --> 00:25:38.000]  你看到在該隱的後裔當中
[00:25:38.000 --> 00:25:40.000]  包括有住棚的
[00:25:40.000 --> 00:25:42.000]  有畜牧業的
[00:25:42.000 --> 00:25:43.000]  有音樂的
[00:25:43.000 --> 00:25:44.000]  有打造鐵器的
[00:25:44.000 --> 00:25:47.000]  有建造城牆的等等的人
[00:25:47.000 --> 00:25:50.000]  都是從該隱的後裔而出
[00:25:50.000 --> 00:25:52.000]  就是說這幫人都是很厲害的
[00:25:52.000 --> 00:25:57.000]  很有經濟、社會、文化的成就
[00:25:57.000 --> 00:25:59.000]  不過他們不敬畏神
[00:25:59.000 --> 00:26:02.000]  然後到四章二十五節
[00:26:02.000 --> 00:26:05.000]  說亞當又生了一個兒子叫做瑟特
[00:26:05.000 --> 00:26:09.000]  瑟特又生了一個兒子亞當的孫子叫做爾羅舍
[00:26:09.000 --> 00:26:13.000]  聖經說那時候人才求告耶和華的名
[00:26:13.000 --> 00:26:16.000]  就是說有另外一幫是亞當的後裔
[00:26:16.000 --> 00:26:18.000]  是敬畏上帝的人
[00:26:18.000 --> 00:26:20.000]  所以當時世界上有兩堆人
[00:26:20.000 --> 00:26:23.000]  一幫是很有社會成就
[00:26:23.000 --> 00:26:24.000]  不過不敬畏上帝
[00:26:24.000 --> 00:26:26.000]  該隱後裔
[00:26:26.000 --> 00:26:28.000]  另外一幫是敬畏上帝
[00:26:28.000 --> 00:26:31.000]  包括有爾羅舍和後來的羅亞
[00:26:31.000 --> 00:26:32.000]  以洛等等
[00:26:32.000 --> 00:26:35.000]  都是從這條線而來敬畏上帝的人
[00:26:35.000 --> 00:26:37.000]  第五章就是這樣結束的
[00:26:37.000 --> 00:26:38.000]  兩個家譜
[00:26:38.000 --> 00:26:40.000]  不過很可惜
[00:26:40.000 --> 00:26:41.000]  雖然好像是平分春色
[00:26:41.000 --> 00:26:42.000]  兩個家譜
[00:26:42.000 --> 00:26:44.000]  不過到第六章的時候告訴你
[00:26:44.000 --> 00:26:47.000]  神的兒子們其實不是指天使
[00:26:47.000 --> 00:26:50.000]  神的兒子們其實是指敬畏上帝
[00:26:50.000 --> 00:26:54.000]  這個爾羅舍或者是瑟特的後裔
[00:26:54.000 --> 00:26:56.000]  但是人的女子們
[00:26:56.000 --> 00:26:59.000]  即是說只是看得熟悉生活方面的事
[00:26:59.000 --> 00:27:01.000]  那幫該隱的後裔
[00:27:01.000 --> 00:27:03.000]  一幫很有成就的後裔
[00:27:03.000 --> 00:27:04.000]  他們再結合
[00:27:04.000 --> 00:27:06.000]  雖然他們繼續能夠成為偉人
[00:27:06.000 --> 00:27:08.000]  能夠在地上有很多的成就
[00:27:08.000 --> 00:27:12.000]  不過敬畏上帝的心就被污染了
[00:27:12.000 --> 00:27:14.000]  那個理解是這樣
[00:27:14.000 --> 00:27:17.000]  不是將它變成一個很古怪的結論
[00:27:17.000 --> 00:27:20.000]  請你回到馬可福音第十二章
[00:27:21.000 --> 00:27:23.000]  耶穌這裡很清楚告訴你
[00:27:23.000 --> 00:27:26.000]  天上的使者和人離開世界之後
[00:27:26.000 --> 00:27:28.000]  他進到永恆的裏面
[00:27:28.000 --> 00:27:30.000]  在靈界的身體當中
[00:27:30.000 --> 00:27:33.000]  是不會嫁娶
[00:27:33.000 --> 00:27:35.000]  所以今天有太太
[00:27:35.000 --> 00:27:37.000]  有丈夫
[00:27:37.000 --> 00:27:38.000]  準備做太太
[00:27:38.000 --> 00:27:39.000]  準備做丈夫
[00:27:39.000 --> 00:27:41.000]  就好好的珍惜了
[00:27:41.000 --> 00:27:43.000]  因為只是今生今世
[00:27:43.000 --> 00:27:47.000]  好像有些人說
[00:27:47.000 --> 00:27:49.000]  這樣就夠了
[00:27:49.000 --> 00:27:57.000]  接著第二十六節
[00:27:57.000 --> 00:27:59.000]  馬可福音十二章二十六節
[00:27:59.000 --> 00:28:02.000]  耶穌這樣的理解
[00:28:02.000 --> 00:28:03.000]  有甚麼根據呢
[00:28:03.000 --> 00:28:05.000]  既然他相信摩西五經
[00:28:05.000 --> 00:28:07.000]  所以耶穌就引用摩西五經的說話
[00:28:07.000 --> 00:28:10.000]  去證明他所說的話是帶著權威的
[00:28:10.000 --> 00:28:12.000]  他說你就是相信摩西五經
[00:28:12.000 --> 00:28:14.000]  你有沒有念過摩西五經的荊棘篇呢
[00:28:14.000 --> 00:28:15.000]  其實意思就是說
[00:28:15.000 --> 00:28:17.000]  摩西在他夢召
[00:28:17.000 --> 00:28:19.000]  在荊棘的火焰當中
[00:28:19.000 --> 00:28:21.000]  上帝向他呼召的時候
[00:28:21.000 --> 00:28:23.000]  就是《倡俱教記》第三章
[00:28:23.000 --> 00:28:25.000]  上帝向他呼召的時候
[00:28:25.000 --> 00:28:27.000]  你記不記得那句說話是怎樣說的呢
[00:28:27.000 --> 00:28:29.000]  他說神對摩西說
[00:28:29.000 --> 00:28:31.000]  我是阿伯拉罕的神
[00:28:31.000 --> 00:28:33.000]  以撒的神 瓦國的神
[00:28:33.000 --> 00:28:35.000]  甚麼意思呢
[00:28:35.000 --> 00:28:37.000]  請你記得摩西的時代
[00:28:37.000 --> 00:28:39.000]  距離阿伯拉罕的時代大約六百年
[00:28:39.000 --> 00:28:43.000]  阿伯拉罕是以色列的始祖
[00:28:43.000 --> 00:28:45.000]  阿伯拉罕的兒子以撒
[00:28:45.000 --> 00:28:47.000]  跟著他的孫瓦國
[00:28:47.000 --> 00:28:49.000]  跟著那幾百年之後到摩西
[00:28:49.000 --> 00:28:51.000]  當上帝向摩西顯現的時候
[00:28:51.000 --> 00:28:55.000]  他說我是阿伯拉罕以撒瓦國的神
[00:28:55.000 --> 00:28:57.000]  請你留意一下
[00:28:57.000 --> 00:28:59.000]  那裡用Present tense說是現在式說的
[00:28:59.000 --> 00:29:03.000]  用英文就是I am the God of Abraham
[00:29:03.000 --> 00:29:05.000]  我是阿伯拉罕 我就是
[00:29:05.000 --> 00:29:07.000]  我現在是阿伯拉罕的神
[00:29:07.000 --> 00:29:11.000]  當他跟摩西說我是阿伯拉罕的神的時候
[00:29:11.000 --> 00:29:13.000]  甚麼意思呢
[00:29:13.000 --> 00:29:15.000]  阿伯拉罕必然是活著
[00:29:15.000 --> 00:29:17.000]  然後神才可以對摩西說
[00:29:17.000 --> 00:29:19.000]  我就是現在阿伯拉罕的神
[00:29:19.000 --> 00:29:21.000]  換言之
[00:29:21.000 --> 00:29:23.000]  這句說話本身就已經引證
[00:29:23.000 --> 00:29:27.000]  當神對摩西說的時候
[00:29:27.000 --> 00:29:29.000]  阿伯拉罕死了六百年的人
[00:29:29.000 --> 00:29:31.000]  仍然活著
[00:29:31.000 --> 00:29:33.000]  有復活的事 死後有靈魂不滅的事
[00:29:33.000 --> 00:29:35.000]  就不會有這樣的驚聞了
[00:29:35.000 --> 00:29:39.000]  接著耶穌說27節
[00:29:39.000 --> 00:29:41.000]  神不如死人的神
[00:29:41.000 --> 00:29:43.000]  乃是活人的神
[00:29:43.000 --> 00:29:45.000]  然後再次出現這個詞「錯」
[00:29:45.000 --> 00:29:47.000]  不過再加上形容詞「大錯」
[00:29:47.000 --> 00:29:49.000]  再出現一次
[00:29:49.000 --> 00:29:51.000]  你們是大錯了
[00:29:51.000 --> 00:29:53.000]  我再說大錯甚麼原因呢
[00:29:53.000 --> 00:29:55.000]  回到24節 大錯兩個地方
[00:29:55.000 --> 00:29:57.000]  一個是不明白聖經
[00:29:57.000 --> 00:30:01.000]  一個是不曉得神的大能
[00:30:01.000 --> 00:30:05.000]  我們因為沒有經歷上帝
[00:30:05.000 --> 00:30:09.000]  所以對明白聖經有多限制
[00:30:09.000 --> 00:30:12.000]  因為我們不明白神的真理
[00:30:12.000 --> 00:30:16.000]  所以我們很少經歷聖經所說的話
[00:30:16.000 --> 00:30:19.000]  兩者可以互為因果
[00:30:19.000 --> 00:30:21.000]  所以丙姐妹
[00:30:21.000 --> 00:30:22.000]  回到正面來說
[00:30:22.000 --> 00:30:25.000]  我要明白聖經的方法是
[00:30:25.000 --> 00:30:29.000]  我都要將聽的聖經實踐在生活裏面
[00:30:29.000 --> 00:30:34.000]  那我就能夠更多去經歷神的大能
[00:30:34.000 --> 00:30:35.000]  說到復活的事
[00:30:35.000 --> 00:30:37.000]  說到永生永死的事
[00:30:37.000 --> 00:30:39.000]  我想一個真實的例子
[00:30:39.000 --> 00:30:41.000]  很想和大家分享
[00:30:41.000 --> 00:30:44.000]  作為今天我講到的結束
[00:30:44.000 --> 00:30:46.000]  1912年
[00:30:46.000 --> 00:30:48.000]  大家都應該還未出世
[00:30:48.000 --> 00:30:54.000]  1912年4月15日
[00:30:54.000 --> 00:30:56.000]  在英國
[00:30:56.000 --> 00:30:59.000]  有一隻剛剛造完的大鱗船
[00:30:59.000 --> 00:31:01.000]  在修咸頓的地方
[00:31:01.000 --> 00:31:06.000]  來開航準備去到美國這個地方
[00:31:06.000 --> 00:31:10.000]  這個處理航的航程
[00:31:10.000 --> 00:31:14.000]  後來成為了很多人都提起的事
[00:31:14.000 --> 00:31:17.000]  也成為了很多拍攝電影的一個對象
[00:31:17.000 --> 00:31:19.000]  因為這艘船被稱為
[00:31:19.000 --> 00:31:23.000]  永不沉沒的鐵達尼號
[00:31:23.000 --> 00:31:26.000]  就在它處理航的時候沉沒了
[00:31:26.000 --> 00:31:27.000]  我相信這件事
[00:31:27.000 --> 00:31:29.000]  大家都可能透過不同的途徑
[00:31:29.000 --> 00:31:31.000]  聽到的
[00:31:31.000 --> 00:31:33.000]  不過在這個沉沒的過程裏面
[00:31:33.000 --> 00:31:34.000]  有一個人物
[00:31:34.000 --> 00:31:37.000]  可能大家沒有聽過他的名字
[00:31:37.000 --> 00:31:39.000]  這個人的名字叫John Harper
[00:31:39.000 --> 00:31:43.000]  John 即是約翰哈帕牧師
[00:31:43.000 --> 00:31:48.000]  當時他只有39歲
[00:31:48.000 --> 00:31:50.000]  其實這位哈帕牧師
[00:31:50.000 --> 00:31:51.000]  本來是美國出身
[00:31:51.000 --> 00:31:53.000]  但後來在英國來長大
[00:31:53.000 --> 00:31:58.000]  然後在英國一間浸信會、牧會
[00:31:58.000 --> 00:32:00.000]  在牧會期間神佬使用他
[00:32:00.000 --> 00:32:02.000]  他很著重傳福音
[00:32:02.000 --> 00:32:04.000]  和很恩賜的一個講員
[00:32:04.000 --> 00:32:07.000]  他的牧會根據資料記載
[00:32:07.000 --> 00:32:09.000]  本來只有25個會眾
[00:32:09.000 --> 00:32:11.000]  但由於大家很著重傳福音
[00:32:11.000 --> 00:32:13.000]  所以很快就有500人
[00:32:13.000 --> 00:32:15.000]  所以我們都強調傳福音
[00:32:15.000 --> 00:32:17.000]  其實我們增長得很快
[00:32:17.000 --> 00:32:19.000]  問題不是我們有什麼方法增長
[00:32:19.000 --> 00:32:21.000]  問題是我們是不是很認真傳福音
[00:32:21.000 --> 00:32:24.000]  所以由25人增長到500人
[00:32:24.000 --> 00:32:25.000]  由於這樣的緣故
[00:32:25.000 --> 00:32:29.000]  所以在其他地方都想邀請他分享神的話
[00:32:29.000 --> 00:32:31.000]  當時在芝加哥
[00:32:31.000 --> 00:32:32.000]  美國的芝加哥
[00:32:32.000 --> 00:32:33.000]  有一間慕迪教會
[00:32:33.000 --> 00:32:34.000]  現在還在那裏
[00:32:34.000 --> 00:32:35.000]  我在芝加哥讀書的時候
[00:32:35.000 --> 00:32:36.000]  都經常去那個地方
[00:32:36.000 --> 00:32:39.000]  慕迪教會是一個很出名的教會
[00:32:39.000 --> 00:32:44.000]  邀請他由英國去到美國去講道
[00:32:44.000 --> 00:32:46.000]  所以這位哈帕牧師
[00:32:46.000 --> 00:32:48.000]  帶著他六歲的女兒
[00:32:48.000 --> 00:32:49.000]  上了鐵達尼號
[00:32:49.000 --> 00:32:54.000]  準備去美國這個地方去講道
[00:32:54.000 --> 00:32:57.000]  誰知開了航班幾天之後
[00:32:57.000 --> 00:32:59.000]  這艘船大家都記得
[00:32:59.000 --> 00:33:00.000]  撞到冰山
[00:33:00.000 --> 00:33:02.000]  當撞到冰山的時候
[00:33:02.000 --> 00:33:05.000]  那些人都不是很認真去預備
[00:33:05.000 --> 00:33:07.000]  因為覺得沒有可能會沉的
[00:33:07.000 --> 00:33:09.000]  所以大家繼續作惡
[00:33:09.000 --> 00:33:10.000]  或者有些廣播告訴你
[00:33:10.000 --> 00:33:11.000]  沒事的 沒事的
[00:33:11.000 --> 00:33:14.000]  結果情況越來越差
[00:33:14.000 --> 00:33:18.000]  開始人們就醒覺到船會沉
[00:33:18.000 --> 00:33:19.000]  最開始的時候
[00:33:19.000 --> 00:33:21.000]  大家都很守秩序的
[00:33:21.000 --> 00:33:23.000]  把救生艇放在海裏
[00:33:23.000 --> 00:33:26.000]  然後大家就穿上救生衣
[00:33:26.000 --> 00:33:30.000]  讓婦女和孩童上救生艇
[00:33:30.000 --> 00:33:33.000]  最後有六百多人上了救生艇
[00:33:33.000 --> 00:33:35.000]  所以得到保存生命
[00:33:35.000 --> 00:33:40.000]  但最後他們發現原來救生艇不足夠
[00:33:40.000 --> 00:33:42.000]  大家還記得這件事吧
[00:33:42.000 --> 00:33:44.000]  因為那些人想騰出更多空間
[00:33:44.000 --> 00:33:46.000]  所以明知道那艘船有幾千人
[00:33:46.000 --> 00:33:50.000]  都是弄了不夠那麼多救生艇
[00:33:50.000 --> 00:33:52.000]  給那些人逃生的
[00:33:52.000 --> 00:33:55.000]  他們都不相信那艘船會沉
[00:33:55.000 --> 00:33:58.000]  結果那六百多人上了船之後
[00:33:58.000 --> 00:34:01.000]  其他人就拼命掙扎
[00:34:01.000 --> 00:34:04.000]  哈伯穆斯就把他六歲女兒放了在船上
[00:34:04.000 --> 00:34:09.000]  跟她說可能我們在天上才會再見
[00:34:09.000 --> 00:34:12.000]  然後當他走回船裏的時候
[00:34:12.000 --> 00:34:13.000]  看到有人很慌張
[00:34:13.000 --> 00:34:15.000]  有些人很害怕
[00:34:15.000 --> 00:34:19.000]  哈伯穆斯就把他自己穿著的救生衣
[00:34:19.000 --> 00:34:20.000]  給了另外一些人
[00:34:20.000 --> 00:34:22.000]  他說可能你比我更加需要
[00:34:22.000 --> 00:34:24.000]  為甚麼要這樣做呢?
[00:34:24.000 --> 00:34:25.000]  他有女兒在那裏
[00:34:25.000 --> 00:34:26.000]  為甚麼要這樣做呢?
[00:34:26.000 --> 00:34:28.000]  他說因為我知道離開世界後
[00:34:28.000 --> 00:34:30.000]  我會上天堂
[00:34:30.000 --> 00:34:32.000]  但如果你還未認識神
[00:34:32.000 --> 00:34:33.000]  你需要繼續活著
[00:34:33.000 --> 00:34:35.000]  希望你認識到福音
[00:34:35.000 --> 00:34:39.000]  然後很快船就沉了
[00:34:39.000 --> 00:34:42.000]  在很冰冷的河水裏
[00:34:42.000 --> 00:34:45.000]  大家知不知道當時有多少人呢?
[00:34:45.000 --> 00:34:46.000]  大家記得這個數字嗎?
[00:34:46.000 --> 00:34:50.000]  不要只顧著看著這些數字
[00:34:50.000 --> 00:34:53.000]  你留意一下歷史事實才行
[00:34:53.000 --> 00:34:55.000]  大家知不知道當時有多少人呢?
[00:34:55.000 --> 00:34:59.000]  原來六百多人坐在救生艇裏面
[00:34:59.000 --> 00:35:02.000]  浸在冰冷的海水裏面
[00:35:02.000 --> 00:35:06.000]  是1517人
[00:35:06.000 --> 00:35:08.000]  這1500多人當中
[00:35:08.000 --> 00:35:10.000]  有多少人最後得救呢?
[00:35:10.000 --> 00:35:12.000]  大家知不知道呢?
[00:35:12.000 --> 00:35:14.000]  六個
[00:35:14.000 --> 00:35:16.000]  大家想想多恐怖的場合
[00:35:16.000 --> 00:35:17.000]  多恐怖
[00:35:17.000 --> 00:35:19.000]  是一個人間地獄
[00:35:19.000 --> 00:35:23.000]  在下降在冰冷的海水裏面的時候
[00:35:23.000 --> 00:35:26.000]  這位哈伯穆斯一路遊去一些人身邊
[00:35:26.000 --> 00:35:28.000]  問他一些問題
[00:35:28.000 --> 00:35:30.000]  你得救了嗎?
[00:35:30.000 --> 00:35:32.000]  有些人以為他瘋了
[00:35:32.000 --> 00:35:34.000]  為甚麼要在這個時候跟他說這些話呢?
[00:35:34.000 --> 00:35:36.000]  所以就有些人理睬他
[00:35:36.000 --> 00:35:38.000]  有些人說信了主
