
[00:00:00.000 --> 00:00:05.000]  各位電影姊妹 主禮平安
[00:28:11.000 --> 00:28:13.000]  包括小祖的祈禱
[00:28:13.000 --> 00:28:17.000]  也包括教會安靜退休
[00:28:17.000 --> 00:28:22.000]  那幾年我們逢壽苦節沒有聚會
[00:28:22.000 --> 00:28:27.000]  我們是回來教會禁食大半天
[00:28:27.000 --> 00:28:31.000]  下午的午餐不要想著去哪裡吃飯
[00:28:31.000 --> 00:28:33.000]  在教會安靜
[00:28:33.000 --> 00:28:37.000]  有聖經默想 有祈禱
[00:28:37.000 --> 00:28:40.000]  不是分享 不是聊天
[00:28:40.000 --> 00:28:43.000]  是安靜 一年一次
[00:28:43.000 --> 00:28:45.000]  我就可以問弟兄姊妹
[00:28:45.000 --> 00:28:48.000]  你都不回家 你都不試試
[00:28:48.000 --> 00:28:50.000]  一年一次而已
[00:28:50.000 --> 00:28:53.000]  我胃痛的 半天而已
[00:28:53.000 --> 00:28:55.000]  你明白我的意思嗎
[00:28:55.000 --> 00:28:57.000]  所有弟兄姊妹都習慣了
[00:28:57.000 --> 00:29:01.000]  壽苦節我不是去旅行
[00:29:01.000 --> 00:29:03.000]  長假期 long weekend
[00:29:03.000 --> 00:29:05.000]  我是回來主的面前
[00:29:05.000 --> 00:29:10.000]  退休 安靜 祈禱 學習 默想
[00:29:10.000 --> 00:29:13.000]  團契的生活 肢體的關顧
[00:29:13.000 --> 00:29:20.000]  彼此了解 分享 體諒 支持 建立 成長
[00:29:20.000 --> 00:29:23.000]  先知的職事包括做就
[00:29:23.000 --> 00:29:28.000]  也包括傳道 系統的研經 訓練的課程
[00:29:28.000 --> 00:29:30.000]  閱讀的習慣
[00:29:30.000 --> 00:29:31.000]  我不喜歡看書的
[00:29:31.000 --> 00:29:33.000]  你看很多東西的
[00:29:33.000 --> 00:29:39.000]  包括電視 追劇 數學
[00:29:39.000 --> 00:29:42.000]  那是你的閱讀習慣
[00:29:42.000 --> 00:29:46.000]  那是形成我們的生命
[00:29:46.000 --> 00:29:50.000]  我們的想法 教會的做就
[00:29:50.000 --> 00:29:55.000]  是否符合你的生命的習慣
[00:29:55.000 --> 00:29:59.000]  應用 實踐 不是理論
[00:29:59.000 --> 00:30:03.000]  不是上課拿畢業證書
[00:30:03.000 --> 00:30:07.000]  傳道的事供 家庭的見證
[00:30:07.000 --> 00:30:10.000]  當年我們很著重弟兄姊妹的家人
[00:30:10.000 --> 00:30:12.000]  信耶穌
[00:30:12.000 --> 00:30:15.000]  所以我們逢第五個星期主日
[00:30:15.000 --> 00:30:19.000]  我們請自己的家人回來
[00:30:19.000 --> 00:30:21.000]  未信的家人回來
[00:30:21.000 --> 00:30:25.000]  甚至特別為他們預備教會
[00:30:25.000 --> 00:30:29.000]  吃頓飯 又會有報道的訊息
[00:30:29.000 --> 00:30:36.000]  福音的聚會 小組的外展 個人報道
[00:30:36.000 --> 00:30:39.000]  君王 這個好像很抽象
[00:30:39.000 --> 00:30:42.000]  其實是服事 主耶穌吩咐的
[00:30:42.000 --> 00:30:46.000]  你們中間不是這樣
[00:30:46.000 --> 00:30:52.000]  願意為首的 就要做眾人的僕人
[00:30:52.000 --> 00:30:54.000]  服事包括教會的侍奉
[00:30:54.000 --> 00:30:56.000]  包括互相的代求
[00:30:56.000 --> 00:30:59.000]  也包括關懷 鄰舍
[00:30:59.000 --> 00:31:03.000]  包括社區參與
[00:31:03.000 --> 00:31:07.000]  君王也需要學習好好的管理
[00:31:07.000 --> 00:31:09.000]  所以我們提出四個方面
[00:31:09.000 --> 00:31:12.000]  時間的運用 財物的奉獻
[00:31:12.000 --> 00:31:15.000]  我們提醒弟兄姊妹
[00:31:15.000 --> 00:31:18.000]  一個星期七天要怎樣用
[00:31:18.000 --> 00:31:23.000]  我們說十分一奉獻要怎樣分
[00:31:23.000 --> 00:31:29.000]  生活的節制 教會的制度
[00:31:29.000 --> 00:31:31.000]  有的 我們寫會章的
[00:31:31.000 --> 00:31:34.000]  不過志願不在執事會
[00:31:34.000 --> 00:31:37.000]  所以他覺得很自由
[00:31:37.000 --> 00:31:40.000]  我們有紀律的步驟
[00:31:40.000 --> 00:31:42.000]  這些很重要的
[00:31:42.000 --> 00:31:45.000]  這些是教會的管理
[00:31:45.000 --> 00:31:50.000]  不過不是停在一個好像很理想
[00:31:50.000 --> 00:31:53.000]  很理論的層次
[00:31:53.000 --> 00:31:55.000]  我們這個更加看不到
[00:31:55.000 --> 00:31:57.000]  我們更加緊張的是
[00:31:57.000 --> 00:32:00.000]  一個弟兄姊妹來到沙宣
[00:32:00.000 --> 00:32:09.000]  她怎樣經歷這六方面教會的職事
[00:32:09.000 --> 00:32:13.000]  所以從上面
[00:32:13.000 --> 00:32:15.000]  你們看應該是左邊還是右邊
[00:32:15.000 --> 00:32:17.000]  我經常都說
[00:32:17.000 --> 00:32:19.000]  從圓圈開始
[00:32:19.000 --> 00:32:21.000]  那是敬拜
[00:32:21.000 --> 00:32:25.000]  有主餐 有水禮 有神的道
[00:32:25.000 --> 00:32:28.000]  我們當時想法 祖堂崇拜
[00:32:28.000 --> 00:32:30.000]  我們可以講深一點
[00:32:30.000 --> 00:32:32.000]  釋經講道
[00:32:32.000 --> 00:32:34.000]  五堂崇拜大小都適合
[00:32:34.000 --> 00:32:36.000]  所以我們有兒童短講
[00:32:36.000 --> 00:32:40.000]  當時我們還考慮成立晚堂崇拜
[00:32:40.000 --> 00:32:42.000]  不過不是自己教會做
[00:32:42.000 --> 00:32:46.000]  因為每間屋邨教會不是那麼多人
[00:32:46.000 --> 00:32:48.000]  但聯合的晚堂崇拜
[00:32:48.000 --> 00:32:53.000]  就可以幫助到一些白天要上班當值
[00:32:53.000 --> 00:32:57.000]  威爾斯親和醫院的護士
[00:32:57.000 --> 00:33:00.000]  醫生他們可以來參加
[00:33:00.000 --> 00:33:03.000]  如果他是小朋友
[00:33:03.000 --> 00:33:06.000]  他可以參加主日學
[00:33:06.000 --> 00:33:07.000]  升班
[00:33:07.000 --> 00:33:12.000]  當時我們有個叫少青組的門徒訓練中學
[00:33:12.000 --> 00:33:19.000]  再長大就進入到去18歲以上的信徒造就課程
[00:33:19.000 --> 00:33:21.000]  這個包括初信栽培
[00:33:21.000 --> 00:33:25.000]  包括成人或者領袖的訓練
[00:33:25.000 --> 00:33:28.000]  這個造就課程在沙角博康村
[00:33:28.000 --> 00:33:35.000]  我們進行了幾年和忠臣合作聯合的課程
[00:33:35.000 --> 00:33:38.000]  很有幫助
[00:33:38.000 --> 00:33:43.000]  成年的信徒也都會進入團契小組
[00:33:43.000 --> 00:33:46.000]  這個團契小組的目的
[00:33:46.000 --> 00:33:49.000]  是發掘恩賜
[00:33:49.000 --> 00:33:54.000]  所以團契小組要找使命
[00:33:54.000 --> 00:33:57.000]  團契小組也都會變成使命小組
[00:33:57.000 --> 00:34:00.000]  不過使命是可以完結的
[00:34:00.000 --> 00:34:03.000]  小組也都可以解散的
[00:34:03.000 --> 00:34:06.000]  很少聽到這些概念
[00:34:06.000 --> 00:34:11.000]  使命小組包括主要四個方面
[00:34:11.000 --> 00:34:12.000]  剛才我們提過
[00:34:12.000 --> 00:34:15.000]  服侍教會的做主日學的老師
[00:34:15.000 --> 00:34:16.000]  團契的組長
[00:34:16.000 --> 00:34:18.000]  少青的導師
[00:34:18.000 --> 00:34:20.000]  甚至成為教會的長輩
[00:34:20.000 --> 00:34:22.000]  服侍社區的
[00:34:22.000 --> 00:34:26.000]  幼兒中心的董事會家長座談小組
[00:34:26.000 --> 00:34:30.000]  然後園州角林屋區的服務策劃小組
[00:34:30.000 --> 00:34:32.000]  福音見證
[00:34:32.000 --> 00:34:34.000]  有百慕的福音茶座
[00:34:34.000 --> 00:34:36.000]  福音聖賢經
[00:34:36.000 --> 00:34:38.000]  有醫院的報道
[00:34:38.000 --> 00:34:40.000]  宣教差傳
[00:34:40.000 --> 00:34:43.000]  關心希伯倫差會的宣教士
[00:34:43.000 --> 00:34:45.000]  有短期宣教學習
[00:34:45.000 --> 00:34:48.000]  有分堂的策劃
[00:34:48.000 --> 00:34:51.000]  還有其他的可能
[00:34:51.000 --> 00:34:55.000]  這就看使命小組的創意
[00:34:55.000 --> 00:34:58.000]  感動神的帶領
[00:34:58.000 --> 00:35:03.000]  所以敬拜 造就 團契 服侍 傳道
[00:35:03.000 --> 00:35:04.000]  管理呢
[00:35:04.000 --> 00:35:07.000]  幫助弟兄姊妹
[00:35:07.000 --> 00:35:09.000]  好像flow chart一樣
[00:35:09.000 --> 00:35:13.000]  在沙宣能夠走完這五個範圍
[00:35:13.000 --> 00:35:18.000]  這是管理 君王 服侍的職責
[00:35:18.000 --> 00:35:21.000]  三個月怎麼能做這麼多
[00:35:21.000 --> 00:35:24.000]  不是的 我們是在看40年
[00:35:24.000 --> 00:35:28.000]  所以致遠是一個製成品
[00:35:28.000 --> 00:35:30.000]  一個end product
[00:35:30.000 --> 00:35:32.000]  你明白我的意思吧
[00:35:32.000 --> 00:35:34.000]  當時我們問
[00:35:34.000 --> 00:35:36.000]  我一個星期講道30分鐘
[00:35:36.000 --> 00:35:37.000]  不是的
[00:35:37.000 --> 00:35:39.000]  我算你30年回來沙宣
[00:35:39.000 --> 00:35:41.000]  每個星期30分鐘
[00:35:41.000 --> 00:35:43.000]  一年52個星期 你乘一乘
[00:35:43.000 --> 00:35:45.000]  你聽多少堂道
[00:35:45.000 --> 00:35:48.000]  於是我這30年就不要重複
[00:35:48.000 --> 00:35:50.000]  都是那篇道講給你聽
[00:35:50.000 --> 00:35:52.000]  我起碼讓你明白
[00:35:52.000 --> 00:35:54.000]  新舊約聖經66卷
[00:35:54.000 --> 00:35:56.000]  試食
[00:35:56.000 --> 00:36:02.000]  這是沙宣教會的模式
[00:36:02.000 --> 00:36:05.000]  我特別要多謝蔡依
[00:36:05.000 --> 00:36:08.000]  因為在開頭的時候
[00:36:08.000 --> 00:36:10.000]  蔡依參與
[00:36:10.000 --> 00:36:14.000]  她是執事會的其中一份子
[00:36:14.000 --> 00:36:17.000]  很忙碌 她突破的時封
[00:36:17.000 --> 00:36:23.000]  但她也是教會每個月崇拜講道
[00:36:23.000 --> 00:36:25.000]  但最寶貴的
[00:36:25.000 --> 00:36:27.000]  這就是looking back
[00:36:27.000 --> 00:36:28.000]  這不是當年
[00:36:28.000 --> 00:36:30.000]  40年之後
[00:36:30.000 --> 00:36:32.000]  我要多謝蔡依
[00:36:32.000 --> 00:36:36.000]  是她留下了這四個字給我們
[00:36:36.000 --> 00:36:38.000]  Journey inward
[00:36:38.000 --> 00:36:41.000]  Journey outward
[00:36:41.000 --> 00:36:43.000]  我很記得她說的比喻
[00:36:43.000 --> 00:36:46.000]  基督徒不可以做死海
[00:36:46.000 --> 00:36:49.000]  裝滿了流入來
[00:36:49.000 --> 00:36:51.000]  上帝豐富的恩典
[00:36:51.000 --> 00:36:54.000]  每次數都是自己有些什麼
[00:36:54.000 --> 00:36:56.000]  那是死的
[00:36:56.000 --> 00:36:58.000]  這個Journey inward
[00:36:58.000 --> 00:37:00.000]  你怎樣修煉
[00:37:00.000 --> 00:37:02.000]  去到多少層天
[00:37:02.000 --> 00:37:04.000]  有些什麼
[00:37:04.000 --> 00:37:07.000]  最神秘的屬靈經驗
[00:37:07.000 --> 00:37:09.000]  是死的
[00:37:09.000 --> 00:37:11.000]  蔡依講得很清楚
[00:37:11.000 --> 00:37:13.000]  所以她叫我看這本書
[00:37:13.000 --> 00:37:14.000]  我看完之後
[00:37:14.000 --> 00:37:16.000]  我明白她說什麼
[00:37:16.000 --> 00:37:20.000]  Journey inward與Journey outward
[00:37:20.000 --> 00:37:24.000]  內情與愛情的結合
[00:37:24.000 --> 00:37:26.000]  不是愛情 是愛對愛
[00:37:26.000 --> 00:37:29.000]  你作為一個神的兒女
[00:37:29.000 --> 00:37:31.000]  你領受很多
[00:37:31.000 --> 00:37:33.000]  是對的 讀聖經是對的
[00:37:33.000 --> 00:37:35.000]  安靜是對的 退休是對的
[00:37:35.000 --> 00:37:37.000]  祈禱全部都是對的
[00:37:37.000 --> 00:37:38.000]  不對在哪裡
[00:37:38.000 --> 00:37:41.000]  只有這些
[00:37:41.000 --> 00:37:43.000]  你怎樣去出
[00:37:43.000 --> 00:37:45.000]  這是Journey inward
[00:37:45.000 --> 00:37:47.000]  Journey outward
[00:37:47.000 --> 00:37:50.000]  撒旋希望每一個弟兄姊妹
[00:37:50.000 --> 00:37:52.000]  在你來的三十年裏面
[00:37:52.000 --> 00:37:54.000]  你能夠經歷到
[00:37:54.000 --> 00:37:57.000]  這個價值
[00:37:57.000 --> 00:38:01.000]  這個我們的目標
[00:38:01.000 --> 00:38:05.000]  我們的方向
[00:38:05.000 --> 00:38:08.000]  我們是一間中產的教會
[00:38:08.000 --> 00:38:12.000]  雖然堂子在公共屋邨的樓下
[00:38:12.000 --> 00:38:17.000]  但我們一個公共屋邨的會友都沒有
[00:38:17.000 --> 00:38:19.000]  直到葛培里報道會
[00:38:19.000 --> 00:38:25.000]  派了一個寫著住在沙角邨的地址
[00:38:25.000 --> 00:38:31.000]  的缺字的名字給我們
[00:38:31.000 --> 00:38:33.000]  徐姑娘上去探訪
[00:38:33.000 --> 00:38:36.000]  這位姊妹就到了今天
[00:38:36.000 --> 00:38:38.000]  劉慧雯姊妹
[00:38:38.000 --> 00:38:40.000]  很寶貴的
[00:38:40.000 --> 00:38:44.000]  問到有沒有沙角邨的人就把她推出來
[00:38:44.000 --> 00:38:47.000]  其他全部都是中產
[00:38:47.000 --> 00:38:52.000]  全部都是知識份子
[00:38:52.000 --> 00:38:54.000]  不是專業人士
[00:38:54.000 --> 00:38:56.000]  所以基層的進來
[00:38:56.000 --> 00:38:58.000]  很不習慣的
[00:38:58.000 --> 00:38:59.000]  我們三句不熟悉
[00:38:59.000 --> 00:39:01.000]  有半個英文字
[00:39:01.000 --> 00:39:03.000]  這個沒辦法
[00:39:03.000 --> 00:39:05.000]  我們不能把所有中產的人趕走
[00:39:05.000 --> 00:39:09.000]  我們試過把不是住在沙田的人趕走
[00:39:09.000 --> 00:39:10.000]  都不行
[00:39:10.000 --> 00:39:12.000]  周國才弟兄都留下
[00:39:12.000 --> 00:39:14.000]  我要帶我爸爸媽媽回來
[00:39:14.000 --> 00:39:16.000]  多大的理由
[00:39:16.000 --> 00:39:18.000]  所以他就在這裡了
[00:39:18.000 --> 00:39:20.000]  感謝神
[00:39:20.000 --> 00:39:22.000]  神自己工作
[00:39:22.000 --> 00:39:24.000]  不是我們祈禱的
[00:39:24.000 --> 00:39:29.000]  就是這個原州國臨時房屋區服務中心
[00:39:29.000 --> 00:39:31.000]  不是我們去問的
[00:39:31.000 --> 00:39:33.000]  不是我們去找的
[00:39:33.000 --> 00:39:35.000]  又是政府找我們的
[00:39:35.000 --> 00:39:38.000]  房屋署一個副署長
[00:39:38.000 --> 00:39:40.000]  基督徒的弟兄
[00:39:40.000 --> 00:39:42.000]  原州國在哪裡呢
[00:39:42.000 --> 00:39:44.000]  就是今天的如翠園
[00:39:44.000 --> 00:39:45.000]  短莊
[00:39:45.000 --> 00:39:47.000]  所以中間空了一塊地
[00:39:47.000 --> 00:39:49.000]  你記得有看過新聞
[00:39:49.000 --> 00:39:50.000]  40年前
[00:39:50.000 --> 00:39:51.000]  真的很久了
[00:39:51.000 --> 00:39:53.000]  當時是臨屋區
[00:39:53.000 --> 00:39:54.000]  什麼是臨屋區呢
[00:39:54.000 --> 00:39:56.000]  就是上不了樓
[00:39:56.000 --> 00:39:57.000]  仍然在香港
[00:39:57.000 --> 00:39:59.000]  但是長期居民
[00:39:59.000 --> 00:40:00.000]  7年了
[00:40:00.000 --> 00:40:06.000]  他們就政府派進去住一個鐵皮屋
[00:40:06.000 --> 00:40:09.000]  就一行是20間
[00:40:09.000 --> 00:40:11.000]  所以2000呎
[00:40:11.000 --> 00:40:13.000]  斬開20個單位
[00:40:13.000 --> 00:40:15.000]  每個單位10呎乘10呎
[00:40:15.000 --> 00:40:19.000]  我幾乎可以走進去就碰到的了
[00:40:19.000 --> 00:40:20.000]  就是這麼多了
[00:40:20.000 --> 00:40:21.000]  廁所呢
[00:40:21.000 --> 00:40:23.000]  出去外面
[00:40:23.000 --> 00:40:24.000]  沒人想去的
[00:40:24.000 --> 00:40:27.000]  因為遍地黃金
[00:40:27.000 --> 00:40:29.000]  旱厠
[00:40:29.000 --> 00:40:30.000]  沒服務
[00:40:30.000 --> 00:40:33.000]  只有明愛一隊
[00:40:33.000 --> 00:40:36.000]  社區發展的隊伍
[00:40:36.000 --> 00:40:38.000]  住宅在原州國
[00:40:38.000 --> 00:40:40.000]  原州國最出名的是什麼呢
[00:40:40.000 --> 00:40:42.000]  年輕的一輩沒聽過了
[00:40:42.000 --> 00:40:44.000]  大圈仔
[00:40:44.000 --> 00:40:50.000]  麥當雄拍那些省港奇兵的電影呢
[00:40:50.000 --> 00:40:51.000]  是真的
[00:40:51.000 --> 00:40:54.000]  真的站在金舖門口
[00:40:54.000 --> 00:40:56.000]  拿著機關槍
[00:40:56.000 --> 00:41:00.000]  警察的左輪都不夠他駁火的
[00:41:00.000 --> 00:41:04.000]  那班大圈仔下來香港住在哪裡呢
[00:41:04.000 --> 00:41:06.000]  原州國
[00:41:06.000 --> 00:41:08.000]  很出名的原州國
[00:41:08.000 --> 00:41:11.000]  所以沒旺館的
[00:41:11.000 --> 00:41:15.000]  這位弟兄文西差會宣導會
[00:41:15.000 --> 00:41:17.000]  原州國想不想去
[00:41:17.000 --> 00:41:19.000]  最大的林屋區
[00:41:19.000 --> 00:41:21.000]  我們進去才知道
[00:41:21.000 --> 00:41:25.000]  原州國是很太平自安的地方
[00:41:25.000 --> 00:41:29.000]  因為老大都在
[00:41:29.000 --> 00:41:31.000]  那些人怎麼敢動
[00:41:31.000 --> 00:41:33.000]  所以是很平靜的
[00:41:33.000 --> 00:41:35.000]  很安全的
[00:41:35.000 --> 00:41:39.000]  上帝給我們這間中產教會
[00:41:39.000 --> 00:41:42.000]  有這個機會
[00:41:42.000 --> 00:41:45.000]  房署說給我們2000呎
[00:41:45.000 --> 00:41:47.000]  任我們用
[00:41:47.000 --> 00:41:49.000]  可以裝冷氣
[00:41:49.000 --> 00:41:50.000]  他們沒得裝的
[00:41:50.000 --> 00:41:52.000]  因為那些是單相的電錶
[00:41:52.000 --> 00:41:54.000]  我們改了三相電錶
[00:41:54.000 --> 00:41:55.000]  裝了冷氣
[00:41:55.000 --> 00:41:57.000]  任你不管你
[00:41:57.000 --> 00:41:58.000]  總之
[00:41:58.000 --> 00:42:00.000]  不過有一樣東西要講清楚
[00:42:00.000 --> 00:42:03.000]  就是遲早拆
[00:42:03.000 --> 00:42:05.000]  懂得聽這三個字嗎
[00:42:05.000 --> 00:42:07.000]  林屋區嘛
[00:42:07.000 --> 00:42:08.000]  所以講到明
[00:42:08.000 --> 00:42:10.000]  我們的政策就是
[00:42:10.000 --> 00:42:13.000]  有一天林屋區會拆
[00:42:13.000 --> 00:42:15.000]  那就完蛋了
[00:42:15.000 --> 00:42:16.000]  做不做
[00:42:16.000 --> 00:42:18.000]  我真是感謝神
[00:42:18.000 --> 00:42:22.000]  沙孫我們談這件事的時候
[00:42:22.000 --> 00:42:25.000]  大家想都不想做
[00:42:25.000 --> 00:42:28.000]  因為我們等著這個機會
[00:42:28.000 --> 00:42:29.000]  我們不知道怎麼辦
[00:42:29.000 --> 00:42:30.000]  面對沙田
[00:42:30.000 --> 00:42:32.000]  我們這班中產的
[00:42:32.000 --> 00:42:33.000]  有很好的道廳
[00:42:33.000 --> 00:42:35.000]  有很好的團契小組
[00:42:35.000 --> 00:42:37.000]  但是我們的旅程
[00:42:37.000 --> 00:42:38.000]  怎麼出去
[00:42:38.000 --> 00:42:40.000]  上帝給一個挑戰
[00:42:40.000 --> 00:42:41.000]  給一個機會我們
[00:42:41.000 --> 00:42:43.000]  整個林屋區在說
[00:42:43.000 --> 00:42:44.000]  感謝主
[00:42:44.000 --> 00:42:46.000]  感謝主
[00:42:46.000 --> 00:42:48.000]  所以
[00:42:48.000 --> 00:42:50.000]  我們請了
[00:42:50.000 --> 00:42:54.000]  當時志成剛剛中辰畢業
[00:42:54.000 --> 00:42:56.000]  他說司徑
[00:42:56.000 --> 00:42:59.000]  我不是接你手做堂主任的材料
[00:42:59.000 --> 00:43:01.000]  我介紹一個更好的
[00:43:01.000 --> 00:43:03.000]  郭昆就來了
[00:43:03.000 --> 00:43:04.000]  那是另外一件事
[00:43:04.000 --> 00:43:05.000]  我不說了
[00:43:05.000 --> 00:43:07.000]  志成就留下
[00:43:07.000 --> 00:43:11.000]  負責林屋區的事工
[00:43:11.000 --> 00:43:13.000]  他最後還搬進去住
[00:43:13.000 --> 00:43:15.000]  我們其中建了
[00:43:15.000 --> 00:43:17.000]  十呎乘十呎的單位
[00:43:17.000 --> 00:43:19.000]  給我們的童工
[00:43:19.000 --> 00:43:21.000]  渡成肉身
[00:43:21.000 --> 00:43:23.000]  和他們一樣
[00:43:23.000 --> 00:43:24.000]  不過是有冷氣
[00:43:24.000 --> 00:43:25.000]  是不同的
[00:43:25.000 --> 00:43:27.000]  天上涼一點
[00:43:27.000 --> 00:43:29.000]  但是那些小朋友來到
[00:43:29.000 --> 00:43:31.000]  打關斗
[00:43:31.000 --> 00:43:32.000]  他家裡沒得打關斗的
[00:43:32.000 --> 00:43:35.000]  你只能進去逼逼夾夾
[00:43:35.000 --> 00:43:36.000]  但是來到這裡
[00:43:36.000 --> 00:43:38.000]  他說這是天堂
[00:43:38.000 --> 00:43:40.000]  他們說的不是我們說的
[00:43:40.000 --> 00:43:42.000]  為什麼他們會來呢
[00:43:42.000 --> 00:43:44.000]  長話短說
[00:43:44.000 --> 00:43:45.000]  時間已經過了
[00:43:45.000 --> 00:43:47.000]  幸好Edna說她放假
[00:43:47.000 --> 00:43:49.000]  所以今天應該沒人計時間
[00:43:49.000 --> 00:43:53.000]  每一個小組都回應
[00:43:53.000 --> 00:43:56.000]  問我們可以做些什麼
[00:43:56.000 --> 00:43:58.000]  於是
[00:43:58.000 --> 00:44:02.000]  老師就走進去
[00:44:02.000 --> 00:44:07.000]  幫這班新移民的小朋友補習
[00:44:07.000 --> 00:44:09.000]  中文不用補的
[00:44:09.000 --> 00:44:12.000]  數學頭腦非常好的
[00:44:12.000 --> 00:44:14.000]  要補的是什麼
[00:44:14.000 --> 00:44:16.000]  英文
[00:44:16.000 --> 00:44:17.000]  拿個橙出來問
[00:44:17.000 --> 00:44:19.000]  這是什麼
[00:44:19.000 --> 00:44:21.000]  汪明荃
[00:44:21.000 --> 00:44:24.000]  是這樣記的
[00:44:24.000 --> 00:44:27.000]  加拿大入籍也是
[00:44:27.000 --> 00:44:29.000]  今年的首相
[00:44:29.000 --> 00:44:31.000]  Prime Minister是誰
[00:44:31.000 --> 00:44:33.000]  別亂來
[00:44:33.000 --> 00:44:35.000]  坐在這裡
[00:44:35.000 --> 00:44:37.000]  Trudeau
[00:44:37.000 --> 00:44:39.000]  唐人街是這樣教英文的
[00:44:39.000 --> 00:44:41.000]  如阿威爾琴
[00:44:41.000 --> 00:44:43.000]  知道為什麼嗎
[00:44:43.000 --> 00:44:45.000]  You are welcome
[00:44:45.000 --> 00:44:49.000]  所以一進去補習
[00:44:49.000 --> 00:44:52.000]  一班小朋友就來了
[00:44:52.000 --> 00:44:55.000]  護士在沙宣
[00:44:55.000 --> 00:44:57.000]  來問我們
[00:44:57.000 --> 00:44:59.000]  我們可以做些什麼
[00:44:59.000 --> 00:45:01.000]  量血壓
[00:45:01.000 --> 00:45:03.000]  驗糖尿
[00:45:03.000 --> 00:45:05.000]  做些健康檢查
[00:45:05.000 --> 00:45:07.000]  老人家就來了
[00:45:07.000 --> 00:45:10.000]  到我們自己的老人家問
[00:45:10.000 --> 00:45:13.000]  剛才我說我們有百母福音茶座
[00:45:13.000 --> 00:45:16.000]  每個星期四徐姑娘陪他們去喝茶
[00:45:16.000 --> 00:45:17.000]  真的喝茶的
[00:45:17.000 --> 00:45:19.000]  所以真的一班百母
[00:45:19.000 --> 00:45:21.000]  談天說地
[00:45:21.000 --> 00:45:23.000]  很高興每個星期四來
[00:45:23.000 --> 00:45:25.000]  他們問
[00:45:25.000 --> 00:45:27.000]  我們可以做什麼
[00:45:27.000 --> 00:45:29.000]  當時
[00:45:29.000 --> 00:45:31.000]  黃永信師母
[00:45:31.000 --> 00:45:34.000]  也是他們的導師
[00:45:34.000 --> 00:45:37.000]  黃師母說我們不如去家訪
[00:45:37.000 --> 00:45:39.000]  好呀試試吧
[00:45:39.000 --> 00:45:42.000]  一班百母分小組去探訪
[00:45:42.000 --> 00:45:44.000]  一個星期
[00:45:44.000 --> 00:45:47.000]  很興奮回來告訴我
[00:45:47.000 --> 00:45:49.000]  我們去到
[00:45:49.000 --> 00:45:51.000]  發覺原來
[00:45:51.000 --> 00:45:56.000]  這一班臨時房屋區的居民
[00:45:56.000 --> 00:45:59.000]  來自不同的省份
[00:45:59.000 --> 00:46:02.000]  說不同的鄉下話
[00:46:02.000 --> 00:46:05.000]  原來不懂廣東話
[00:46:05.000 --> 00:46:09.000]  但剛剛神真的這麼好預備
[00:46:09.000 --> 00:46:11.000]  去探訪的百母當中
[00:46:11.000 --> 00:46:13.000]  就有他們的同鄉
[00:46:13.000 --> 00:46:16.000]  可以用鄉下話
[00:46:16.000 --> 00:46:18.000]  談了整個下午
[00:46:18.000 --> 00:46:20.000]  還差不多留下吃飯
[00:46:20.000 --> 00:46:22.000]  不准走
[00:46:22.000 --> 00:46:24.000]  感謝神
[00:46:24.000 --> 00:46:26.000]  我發覺他們原來不懂
[00:46:26.000 --> 00:46:28.000]  跟嬰兒洗澡
[00:46:28.000 --> 00:46:30.000]  教他們這些很實際
[00:46:30.000 --> 00:46:35.000]  生活起居的事情
[00:46:35.000 --> 00:46:37.000]  得到幫助的
[00:46:37.000 --> 00:46:40.000]  坦白說不是那班居民
[00:46:40.000 --> 00:46:42.000]  我們未出現前也是這樣
[00:46:42.000 --> 00:46:44.000]  帶大了孩子的
[00:46:44.000 --> 00:46:48.000]  得到鼓勵的是我們這班百母
[00:46:48.000 --> 00:46:50.000]  我們沒用
[00:46:50.000 --> 00:46:51.000]  多有用啊
[00:46:51.000 --> 00:46:53.000]  年輕的哪會懂得說潮州話
[00:46:53.000 --> 00:46:55.000]  哪會懂得說客家話
[00:46:55.000 --> 00:46:58.000]  我經常以為他們很辛苦
[00:46:58.000 --> 00:47:00.000]  原來說我
[00:47:00.000 --> 00:47:02.000]  感謝神
[00:47:02.000 --> 00:47:04.000]  我最深印象的
[00:47:04.000 --> 00:47:06.000]  還有一位弟兄
[00:47:06.000 --> 00:47:07.000]  他跟我說
[00:47:07.000 --> 00:47:08.000]  這麼多小朋友
[00:47:08.000 --> 00:47:10.000]  你補習就好了
[00:47:10.000 --> 00:47:12.000]  那些不補習的呢
[00:47:12.000 --> 00:47:15.000]  年輕的那班少年人呢
[00:47:15.000 --> 00:47:18.000]  談一談我們說
[00:47:18.000 --> 00:47:20.000]  做基督少年軍
[00:47:20.000 --> 00:47:22.000]  怎樣叫他們來啊
[00:47:22.000 --> 00:47:25.000]  這個弟兄說包在我身上
[00:47:25.000 --> 00:47:27.000]  微微笑
[00:47:27.000 --> 00:47:29.000]  報名那天
[00:47:29.000 --> 00:47:32.000]  他開電單車來到
[00:47:32.000 --> 00:47:34.000]  停在門口
[00:47:34.000 --> 00:47:37.000]  放下頭盔
[00:47:37.000 --> 00:47:41.000]  一群男孩就眼放光衝過來
[00:47:41.000 --> 00:47:44.000]  就做了我們的基督少年軍
[00:47:44.000 --> 00:47:46.000]  上帝預備
[00:47:46.000 --> 00:47:49.000]  上帝差遣
