
[00:00:00.000 --> 00:00:08.120]  新年期間我有機會和不同的人接觸
[00:15:30.200 --> 00:15:33.200]  他們就好像神一樣去分別善惡
[00:15:33.200 --> 00:15:35.200]  換句話來說
[00:15:35.200 --> 00:15:37.200]  他們以前分別善惡的標準
[00:15:37.200 --> 00:15:38.200]  是神的標準
[00:15:38.200 --> 00:15:40.200]  神告訴他們這樣做的
[00:15:40.200 --> 00:15:41.200]  這樣不做的
[00:15:41.200 --> 00:15:43.200]  他現在說我不聽你的
[00:15:43.200 --> 00:15:45.200]  你的已經落伍了
[00:15:45.200 --> 00:15:47.200]  你的已經過時了
[00:15:47.200 --> 00:15:50.200]  你的已經完全過時了
[00:15:50.200 --> 00:15:52.200]  已經不是這個世代了
[00:15:52.200 --> 00:15:54.200]  所以因為這樣的緣故
[00:15:54.200 --> 00:15:56.200]  我要我說什麼就什麼
[00:15:56.200 --> 00:15:58.200]  我認為對就對
[00:15:58.200 --> 00:15:59.200]  我認為不對就不對
[00:15:59.200 --> 00:16:01.200]  我認為可以做就可以做
[00:16:01.200 --> 00:16:03.200]  我認為不可以做就不可以做
[00:16:03.200 --> 00:16:04.200]  換句話來說
[00:16:04.200 --> 00:16:06.200]  吃禁果是什麼意思呢
[00:16:06.200 --> 00:16:08.200]  就是人不要神做主
[00:16:08.200 --> 00:16:10.200]  人要自己做主
[00:16:10.200 --> 00:16:12.200]  我自己做中心
[00:16:12.200 --> 00:16:15.200]  我什麼都是以我來做中心
[00:16:15.200 --> 00:16:18.200]  這就是人禍的根源
[00:16:18.200 --> 00:16:20.200]  親愛的兄弟姐妹
[00:16:20.200 --> 00:16:22.200]  親愛的朋友
[00:16:22.200 --> 00:16:24.200]  當我們留意到這個世界
[00:16:24.200 --> 00:16:26.200]  為什麼有這麼多的戰爭
[00:16:26.200 --> 00:16:28.200]  為什麼世界會有第一次世界大戰呢
[00:16:28.200 --> 00:16:30.200]  為什麼有第二次世界大戰呢
[00:16:30.200 --> 00:16:33.200]  為什麼世界歷世歷代就是這樣呢
[00:16:33.200 --> 00:16:35.200]  讀中國歷史
[00:16:35.200 --> 00:16:38.200]  我的哥哥是讀中國歷史的
[00:16:38.200 --> 00:16:41.200]  他和我女兒和兒子說的時候
[00:16:41.200 --> 00:16:42.200]  讀中國歷史
[00:16:42.200 --> 00:16:43.200]  就是幾樣東西而已
[00:16:43.200 --> 00:16:44.200]  來來去去幾樣
[00:16:44.200 --> 00:16:45.200]  第一分軍
[00:16:45.200 --> 00:16:47.200]  第二容臣
[00:16:47.200 --> 00:16:50.200]  第三宦官當道
[00:16:50.200 --> 00:16:53.200]  第四群雄割據
[00:16:53.200 --> 00:16:55.200]  第五百姓造反
[00:16:55.200 --> 00:16:57.200]  然後改朝換代
[00:16:57.200 --> 00:16:59.200]  這是中國歷史
[00:16:59.200 --> 00:17:00.200]  我不知道大家同不同意
[00:17:00.200 --> 00:17:02.200]  有分軍就開始有很多問題
[00:17:02.200 --> 00:17:04.200]  分軍然後有容臣
[00:17:04.200 --> 00:17:05.200]  然後宦官當道
[00:17:05.200 --> 00:17:06.200]  然後群雄割據
[00:17:06.200 --> 00:17:08.200]  然後百姓造反
[00:17:08.200 --> 00:17:10.200]  最後改朝換代
[00:17:10.200 --> 00:17:12.200]  你讀歷史都是讀這些東西
[00:17:12.200 --> 00:17:15.200]  這個國家政府起來
[00:17:15.200 --> 00:17:17.200]  然後就因為什麼好政
[00:17:17.200 --> 00:17:19.200]  然後整個國家越來越好了
[00:17:19.200 --> 00:17:21.200]  然後整個國家大興土木
[00:17:21.200 --> 00:17:22.200]  最後越整越差
[00:17:22.200 --> 00:17:23.200]  百姓越來越差
[00:17:23.200 --> 00:17:25.200]  然後就造反了
[00:17:25.200 --> 00:17:26.200]  一造反之後
[00:17:26.200 --> 00:17:28.200]  然後第二個國家又開始來了
[00:17:28.200 --> 00:17:29.200]  第二個政府就上台了
[00:17:29.200 --> 00:17:30.200]  親愛的兄弟姐妹
[00:17:30.200 --> 00:17:32.200]  為什麼這麼多的內亂呢
[00:17:32.200 --> 00:17:35.200]  為什麼這麼多的問題呢
[00:17:35.200 --> 00:17:36.200]  為什麼我們的國家
[00:17:36.200 --> 00:17:39.200]  每年處死上千的人
[00:17:39.200 --> 00:17:41.200]  上萬的人
[00:17:41.200 --> 00:17:43.200]  但是來來去去的貪腐
[00:17:43.200 --> 00:17:44.200]  仍然不絕於耳
[00:17:44.200 --> 00:17:45.200]  為什麼呢
[00:17:45.200 --> 00:17:49.200]  來來去去離不開人的自我中心
[00:17:49.200 --> 00:17:51.200]  我的我的我的
[00:17:51.200 --> 00:17:52.200]  我只是想到我的需要
[00:17:52.200 --> 00:17:53.200]  我沒有想到別人的需要
[00:17:53.200 --> 00:17:55.200]  我只是想到我的感受
[00:17:55.200 --> 00:17:56.200]  沒有想到別人的感受
[00:17:56.200 --> 00:17:58.200]  我只是看我自己的方便
[00:17:58.200 --> 00:17:59.200]  我不看別人的方便
[00:17:59.200 --> 00:18:00.200]  為什麼今天的香港
[00:18:00.200 --> 00:18:02.200]  這麼多家庭的悲劇產生呢
[00:18:02.200 --> 00:18:05.200]  為什麼這麼多人要包二奶包三奶
[00:18:05.200 --> 00:18:06.200]  為什麼有些包義工
[00:18:06.200 --> 00:18:08.200]  為什麼有這麼多離婚
[00:18:08.200 --> 00:18:12.200]  為什麼悲劇接二連三產生出來
[00:18:12.200 --> 00:18:14.200]  為什麼有的包義工
[00:18:14.200 --> 00:18:17.200]  最近才知道的
[00:18:17.200 --> 00:18:20.200]  原因就是一個丈夫
[00:18:20.200 --> 00:18:22.200]  很少丈夫來找我的
[00:18:22.200 --> 00:18:25.200]  我想在半年前有一個丈夫來找我
[00:18:25.200 --> 00:18:28.200]  就是因為他忍受不了他的太太
[00:18:28.200 --> 00:18:32.200]  他說他希望老公給他一點自由
[00:18:32.200 --> 00:18:35.200]  他一個星期
[00:18:35.200 --> 00:18:37.200]  他會有三晚不回家睡
[00:18:37.200 --> 00:18:38.200]  老公問他
[00:18:38.200 --> 00:18:39.200]  你去哪了
[00:18:39.200 --> 00:18:41.200]  我去哪不用你管
[00:18:41.200 --> 00:18:42.200]  你給我一點自由行不行
[00:18:42.200 --> 00:18:43.200]  老公說
[00:18:43.200 --> 00:18:45.200]  我不是不給你自由
[00:18:45.200 --> 00:18:46.200]  我關心你
[00:18:46.200 --> 00:18:48.200]  你如果關心我
[00:18:48.200 --> 00:18:49.200]  你就不要管
[00:18:49.200 --> 00:18:51.200]  後來才知道
[00:18:51.200 --> 00:18:54.200]  原來他已經有第二個男人在外面
[00:18:54.200 --> 00:18:56.200]  結果揭露出來之後
[00:18:56.200 --> 00:18:57.200]  他就說
[00:18:57.200 --> 00:18:58.200]  是的
[00:18:58.200 --> 00:19:00.200]  我和你沒什麼談
[00:19:00.200 --> 00:19:02.200]  但我又不想離婚
[00:19:02.200 --> 00:19:04.200]  我和那個很談
[00:19:04.200 --> 00:19:07.200]  所以三晚就去那邊和那個男人
[00:19:07.200 --> 00:19:09.200]  三晚就回家
[00:19:09.200 --> 00:19:11.200]  三晚
[00:19:11.200 --> 00:19:12.200]  不簡單
[00:19:12.200 --> 00:19:15.200]  人家的老公一年都不知道有沒有一個月
[00:19:15.200 --> 00:19:17.200]  這麼多這樣的事情
[00:19:17.200 --> 00:19:20.200]  最後他忍受不了
[00:19:20.200 --> 00:19:22.200]  他差點想斬死她
[00:19:22.200 --> 00:19:24.200]  我說你們千萬不要做這件事
[00:19:24.200 --> 00:19:25.200]  不然你們都會死
[00:19:25.200 --> 00:19:28.200]  為什麼這麼多的悲劇會產生呢
[00:19:28.200 --> 00:19:30.200]  我只是想我自己
[00:19:30.200 --> 00:19:31.200]  我不會想人的
[00:19:31.200 --> 00:19:35.200]  所以接二連三的悲劇就不斷產生出來
[00:19:35.200 --> 00:19:37.200]  人禍就不斷產生出來
[00:19:37.200 --> 00:19:39.200]  我們看看以賽亞書
[00:19:39.200 --> 00:19:42.200]  我們看到明亮之星早晨之子
[00:19:42.200 --> 00:19:44.200]  這個公敗列國的
[00:19:44.200 --> 00:19:45.200]  為什麼會搞成這樣呢
[00:19:45.200 --> 00:19:46.200]  也是一樣
[00:19:46.200 --> 00:19:47.200]  以賽亞書的十四章
[00:19:47.200 --> 00:19:49.200]  十二到十七節
[00:19:49.200 --> 00:19:51.200]  大家找到的時候
[00:19:51.200 --> 00:19:52.200]  我請弟兄讀一節
[00:19:52.200 --> 00:19:53.200]  姐妹讀一節
[00:19:53.200 --> 00:19:54.200]  我們讀完這一段聖經
[00:19:54.200 --> 00:19:55.200]  弟兄麻煩你
[00:19:55.200 --> 00:19:57.200]  明亮之星早晨之子
[00:19:57.200 --> 00:19:59.200]  你何竟從天墜落
[00:19:59.200 --> 00:20:00.200]  你就是公敗列國的
[00:20:00.200 --> 00:20:02.200]  何竟被撞倒在地上
[00:20:02.200 --> 00:20:04.200]  你心裡曾說
[00:20:04.200 --> 00:20:05.200]  我要升到天上
[00:20:05.200 --> 00:20:07.200]  我要高舉我的寶座
[00:20:07.200 --> 00:20:08.200]  在神眾星以上
[00:20:08.200 --> 00:20:10.200]  我要坐在聚會的山上
[00:20:10.200 --> 00:20:12.200]  在北方的極處
[00:20:12.200 --> 00:20:14.200]  我要升到高雲之上
[00:20:14.200 --> 00:20:16.200]  我要與至上者同等
[00:20:16.200 --> 00:20:18.200]  然而你必墜落陰間
[00:20:18.200 --> 00:20:20.200]  到坑中極深之處
[00:20:20.200 --> 00:20:22.200]  凡看見你的
[00:20:22.200 --> 00:20:24.200]  都要定睜看你
[00:20:24.200 --> 00:20:25.200]  留意看你
[00:20:25.200 --> 00:20:26.200]  說使大地顫抖
[00:20:26.200 --> 00:20:28.200]  使列國震動
[00:20:28.200 --> 00:20:30.200]  使如同方言
[00:20:30.200 --> 00:20:32.200]  使誠邑傾覆
[00:20:32.200 --> 00:20:34.200]  不惜放避老的人歸駕
[00:20:34.200 --> 00:20:35.200]  是這個人物
[00:20:35.200 --> 00:20:37.200]  我們看到這段聖經裡
[00:20:37.200 --> 00:20:40.200]  將來都會有機會詳細查考這段聖經
[00:20:40.200 --> 00:20:42.200]  但起碼讓我們看見
[00:20:42.200 --> 00:20:44.200]  這是令大地震顫抖
[00:20:44.200 --> 00:20:46.200]  是產生到世界大戰
[00:20:46.200 --> 00:20:48.200]  整個世界都陷入戰爭裡
[00:20:48.200 --> 00:20:50.200]  列國都震動的
[00:20:50.200 --> 00:20:52.200]  這個明亮之星早晨之子
[00:20:52.200 --> 00:20:56.200]  為什麼他會墜落陰間到坑中極深之處呢
[00:20:56.200 --> 00:20:58.200]  不是說他埋葬這麼簡單
[00:20:58.200 --> 00:21:00.200]  是一個受苦的境界
[00:21:00.200 --> 00:21:02.200]  是一個極其痛苦的境界
[00:21:02.200 --> 00:21:04.200]  為什麼呢?
[00:21:04.200 --> 00:21:06.200]  整段經文讓我們看見
[00:21:06.200 --> 00:21:08.200]  他令人苦,又令自己苦
[00:21:08.200 --> 00:21:10.200]  甚至殺戮自己的同族
[00:21:10.200 --> 00:21:12.200]  這個這樣的人
[00:21:12.200 --> 00:21:14.200]  最主要的關鍵
[00:21:14.200 --> 00:21:16.200]  是在兩節的聖經裡
[00:21:16.200 --> 00:21:17.200]  兩個字
[00:21:17.200 --> 00:21:19.200]  第一節是十三節
[00:21:19.200 --> 00:21:20.200]  第二節是十四節
[00:21:20.200 --> 00:21:21.200]  你看不看到有兩個字
[00:21:21.200 --> 00:21:23.200]  重複出現了很多很多次
[00:21:23.200 --> 00:21:25.200]  什麼字啊?
[00:21:26.200 --> 00:21:27.200]  有什麼字啊?
[00:21:27.200 --> 00:21:29.200]  我要,我要
[00:21:29.200 --> 00:21:31.200]  多少次出現了?
[00:21:31.200 --> 00:21:33.200]  出現了多少次啊?
[00:21:33.200 --> 00:21:36.200]  這麼少?
[00:21:36.200 --> 00:21:37.200]  五次啊
[00:21:37.200 --> 00:21:39.200]  兩節聖經出現五次啊
[00:21:39.200 --> 00:21:41.200]  是我要我要我要
[00:21:41.200 --> 00:21:43.200]  我要升到天上
[00:21:43.200 --> 00:21:45.200]  我要高舉我的寶座
[00:21:45.200 --> 00:21:47.200]  升到天上就是說我要和你們不同的
[00:21:47.200 --> 00:21:49.200]  我要高高在上
[00:21:49.200 --> 00:21:51.200]  萬人都要俯伏在我腳前
[00:21:51.200 --> 00:21:53.200]  差不多是這樣
[00:21:53.200 --> 00:21:55.200]  我要高舉我的寶座
[00:21:55.200 --> 00:21:57.200]  他要成為全世界的主
[00:21:57.200 --> 00:21:59.200]  霸主
[00:21:59.200 --> 00:22:01.200]  第三,是在神眾星以上
[00:22:01.200 --> 00:22:03.200]  然後我要坐在
[00:22:03.200 --> 00:22:05.200]  聚會的山上
[00:22:05.200 --> 00:22:07.200]  他不要全人類俯伏在他面前這麼簡單
[00:22:07.200 --> 00:22:09.200]  他甚至要坐在聚會的山上
[00:22:09.200 --> 00:22:11.200]  他要高舉自己是神
[00:22:11.200 --> 00:22:13.200]  被人敬拜
[00:22:13.200 --> 00:22:14.200]  在北方的極主
[00:22:14.200 --> 00:22:16.200]  然後他說他要升到高雲之上
[00:22:16.200 --> 00:22:18.200]  是什麼意思呢?
[00:22:18.200 --> 00:22:20.200]  他現在看到全世界
[00:22:20.200 --> 00:22:22.200]  沒有人與我相比
[00:22:22.200 --> 00:22:24.200]  每個人都不可以與我相提並論
[00:22:24.200 --> 00:22:26.200]  我要與至上者同等
[00:22:26.200 --> 00:22:28.200]  換句話來說
[00:22:28.200 --> 00:22:30.200]  他是自視為神
[00:22:30.200 --> 00:22:32.200]  我們看到這種自我中心
[00:22:32.200 --> 00:22:34.200]  一個人如果是自我到這樣地步的時候
[00:22:34.200 --> 00:22:36.200]  你就會發覺到
[00:22:36.200 --> 00:22:38.200]  他就會將所有其他的人
[00:22:38.200 --> 00:22:40.200]  不放在眼裡
[00:22:40.200 --> 00:22:42.200]  他要人怎樣就怎樣
[00:22:42.200 --> 00:22:44.200]  我喜歡給你就給你,我不喜歡給你就不給你
[00:22:44.200 --> 00:22:46.200]  在過去我們真的發覺
[00:22:46.200 --> 00:22:48.200]  很多人就是因為這樣的緣故
[00:22:48.200 --> 00:22:50.200]  陷在一種痛苦當中
[00:22:50.200 --> 00:22:52.200]  金融風暴之後
[00:22:52.200 --> 00:22:54.200]  不少的家庭
[00:22:54.200 --> 00:22:56.200]  都被我們看見
[00:22:56.200 --> 00:22:58.200]  很多的問題
[00:22:58.200 --> 00:23:00.200]  其中一些問題就是說
[00:23:00.200 --> 00:23:02.200]  丈夫失業之後一直不肯出去找工作
[00:23:02.200 --> 00:23:04.200]  所以就由太太
[00:23:04.200 --> 00:23:06.200]  繼續不斷去工作
[00:23:06.200 --> 00:23:08.200]  做完一份又要兼職
[00:23:08.200 --> 00:23:10.200]  是賺錢來養家
[00:23:10.200 --> 00:23:12.200]  角色完全變倒了
[00:23:12.200 --> 00:23:14.200]  我曾經勸過幾個丈夫
[00:23:14.200 --> 00:23:16.200]  為什麼不出去找工作
[00:23:16.200 --> 00:23:18.200]  他說找不到適合的
[00:23:18.200 --> 00:23:20.200]  可以找其他事
[00:23:20.200 --> 00:23:22.200]  因為你出去找工作
[00:23:22.200 --> 00:23:24.200]  你做護衛員,有4000我就幫補4000
[00:23:24.200 --> 00:23:26.200]  有5000我就幫補5000
[00:23:26.200 --> 00:23:28.200]  有6000我就幫補6000
[00:23:28.200 --> 00:23:30.200]  起碼太太不用那麼辛苦
[00:23:30.200 --> 00:23:32.200]  護衛員?
[00:23:32.200 --> 00:23:34.200]  有沒有搞錯
[00:23:34.200 --> 00:23:36.200]  我怎樣可以做護衛員
[00:23:36.200 --> 00:23:38.200]  的士司機?
[00:23:38.200 --> 00:23:40.200]  的士司機?
[00:23:40.200 --> 00:23:42.200]  朋友碰到怎麼辦?
[00:23:42.200 --> 00:23:44.200]  樣樣的事都有些藉口
[00:23:44.200 --> 00:23:46.200]  不肯去做,而導致的結果就是
[00:23:46.200 --> 00:23:48.200]  在家裡租,食用,子女
[00:23:48.200 --> 00:23:50.200]  各方面的人,甚至他自己吸煙
[00:23:50.200 --> 00:23:52.200]  很多人還是要拿錢
[00:23:52.200 --> 00:23:54.200]  所以太太就很辛苦
[00:23:54.200 --> 00:23:56.200]  當我們看到這些情形的時候
[00:23:56.200 --> 00:23:58.200]  我心裡很悲歎
[00:23:58.200 --> 00:24:00.200]  一些錯誤的價值觀污染了他們
[00:24:00.200 --> 00:24:02.200]  污染了他們的時間
[00:24:02.200 --> 00:24:04.200]  就只想到自己的需要
[00:24:04.200 --> 00:24:06.200]  以致繼續不斷我覺得是應份
[00:24:06.200 --> 00:24:08.200]  太太做事是應份
[00:24:08.200 --> 00:24:10.200]  當然也有很多情形下
[00:24:10.200 --> 00:24:12.200]  我覺得是一種錯誤的價值觀
[00:24:12.200 --> 00:24:14.200]  令到他們自己沒有辦法去面對
[00:24:14.200 --> 00:24:16.200]  面對什麼呢?
[00:24:16.200 --> 00:24:18.200]  馬死就下地走
[00:24:18.200 --> 00:24:20.200]  我曾經和我兒子和女兒說過
[00:24:20.200 --> 00:24:22.200]  以前在抽創的時候
[00:24:22.200 --> 00:24:24.200]  看到看監也挺有空的
[00:24:24.200 --> 00:24:26.200]  坐在那裡聽東西
[00:24:26.200 --> 00:24:28.200]  我想一想,我退休之後什麼都做不到
[00:24:28.200 --> 00:24:30.200]  就坐在那裡做看監
[00:24:30.200 --> 00:24:32.200]  寫書,一邊聽一邊看
[00:24:32.200 --> 00:24:34.200]  一邊寫書都可以
[00:24:34.200 --> 00:24:36.200]  實質上很多的東西
[00:24:36.200 --> 00:24:38.200]  如果我們自己本身不看
[00:24:38.200 --> 00:24:40.200]  不是小看自己,是沒有人可以小看我們
[00:24:40.200 --> 00:24:42.200]  我就是我
[00:24:42.200 --> 00:24:44.200]  每一樣職業本身
[00:24:44.200 --> 00:24:46.200]  都有他自己高貴的地方
[00:24:46.200 --> 00:24:48.200]  我曾經多次和人說
[00:24:48.200 --> 00:24:50.200]  你說董特首
[00:24:50.200 --> 00:24:52.200]  他的工作重要一點
[00:24:52.200 --> 00:24:54.200]  還是清潔工人的工作重要一點
[00:24:54.200 --> 00:24:56.200]  我相信絕大部分的人
[00:24:56.200 --> 00:24:58.200]  百分之一百
[00:24:58.200 --> 00:25:00.200]  外面的人都說
[00:25:00.200 --> 00:25:02.200]  當然是董特首了
[00:25:02.200 --> 00:25:04.200]  是不是?
[00:25:04.200 --> 00:25:08.200]  我經常都問大家
[00:25:08.200 --> 00:25:10.200]  董特首一個月不辦公
[00:25:10.200 --> 00:25:12.200]  對香港有沒有影響?
[00:25:12.200 --> 00:25:14.200]  沒有啊
[00:25:14.200 --> 00:25:16.200]  清潔工人一個禮拜不辦公
[00:25:16.200 --> 00:25:18.200]  對香港有沒有影響?
[00:25:18.200 --> 00:25:20.200]  有影響,什麼影響?
[00:25:20.200 --> 00:25:22.200]  臭港啊,整個香港變成臭港
[00:25:22.200 --> 00:25:24.200]  我在想的時候
[00:25:24.200 --> 00:25:26.200]  你說誰更重要
[00:25:26.200 --> 00:25:28.200]  我不是說他們價值高一點
[00:25:28.200 --> 00:25:30.200]  董特首價值沒那麼高
[00:25:30.200 --> 00:25:32.200]  不是,完全無關
[00:25:32.200 --> 00:25:34.200]  而是說如果我們看重
[00:25:34.200 --> 00:25:36.200]  我們的工作的時候
[00:25:36.200 --> 00:25:38.200]  你會發現原來我們是這麼重要的一個人
[00:25:38.200 --> 00:25:40.200]  甚至是街上的人
[00:25:40.200 --> 00:25:42.200]  清潔工人,我們的工作都是這麼重要
[00:25:42.200 --> 00:25:44.200]  我們就不可以小看自己
[00:25:44.200 --> 00:25:46.200]  各位親愛的觀眾
[00:25:46.200 --> 00:25:48.200]  人吃金果
[00:25:48.200 --> 00:25:50.200]  人的自我中心
[00:25:50.200 --> 00:25:52.200]  就令到我們自己本身產生
[00:25:52.200 --> 00:25:54.200]  繼續不斷各種不同的人禍
[00:25:54.200 --> 00:25:56.200]  出來
[00:25:56.200 --> 00:25:58.200]  我們再來看看
[00:25:58.200 --> 00:26:00.200]  不單止人禍出來了
[00:26:00.200 --> 00:26:02.200]  第二方面,我們也會看到
[00:26:02.200 --> 00:26:04.200]  天災同樣都會出來
[00:26:04.200 --> 00:26:06.200]  我們一起去讀一讀
[00:26:06.200 --> 00:26:08.200]  創世記第2章
[00:26:08.200 --> 00:26:10.200]  19-20節
[00:26:10.200 --> 00:26:12.200]  我們一起讀
[00:26:12.200 --> 00:26:32.200]  各位親愛的聽眾
[00:26:32.200 --> 00:26:34.200]  在這段聖經裡面讓我們看見
[00:26:34.200 --> 00:26:36.200]  為什麼我們說天災
[00:26:36.200 --> 00:26:38.200]  都是由吃金果開始
[00:26:38.200 --> 00:26:40.200]  原來人禍固然是
[00:26:40.200 --> 00:26:42.200]  人的自我中心
[00:26:42.200 --> 00:26:44.200]  令到夫妻不和,父母子女不和
[00:26:44.200 --> 00:26:46.200]  令到人與人之間有裂痕
[00:26:46.200 --> 00:26:48.200]  世界有戰爭
[00:26:48.200 --> 00:26:50.200]  有暴亂,各種不同的問題
[00:26:50.200 --> 00:26:52.200]  甚至因為人的吃金果
[00:26:52.200 --> 00:26:54.200]  我們看到連人的王權都失去
[00:26:54.200 --> 00:26:58.200]  創世記1章28節
[00:26:58.200 --> 00:27:00.200]  很清楚記載
[00:27:00.200 --> 00:27:02.200]  神起初做人的時候
[00:27:02.200 --> 00:27:04.200]  賦予人的權柄
[00:27:04.200 --> 00:27:06.200]  是一種怎樣的權柄
[00:27:06.200 --> 00:27:08.200]  這段聖經說
[00:27:08.200 --> 00:27:10.200]  神就賜福給他們
[00:27:10.200 --> 00:27:12.200]  一張28尺
[00:27:12.200 --> 00:27:14.200]  又對他們說要生養眾多
[00:27:14.200 --> 00:27:16.200]  遍滿地面
[00:27:16.200 --> 00:27:18.200]  治理這地
[00:27:18.200 --> 00:27:20.200]  也要管理海裡的魚,空中的鳥
[00:27:20.200 --> 00:27:22.200]  和地上各樣活動的動物
[00:27:22.200 --> 00:27:26.200]  各樣行動的活物
[00:27:26.200 --> 00:27:28.200]  都是由人去治理
[00:27:28.200 --> 00:27:30.200]  去管理
[00:27:30.200 --> 00:27:32.200]  治理這地
[00:27:32.200 --> 00:27:34.200]  是包括所有的生物
[00:27:34.200 --> 00:27:36.200]  甚至包括
[00:27:36.200 --> 00:27:38.200]  那些沒有生命的東西
[00:27:38.200 --> 00:27:40.200]  這就叫治理
[00:27:40.200 --> 00:27:42.200]  什麼叫治理呢?
[00:27:42.200 --> 00:27:44.200]  就是做皇帝,我發命令
[00:27:44.200 --> 00:27:46.200]  叫這塊地怎樣,那塊地就要怎樣
[00:27:46.200 --> 00:27:48.200]  我要那些魚怎樣,那些魚就要怎樣
[00:27:48.200 --> 00:27:50.200]  我要那些野獸怎樣
[00:27:50.200 --> 00:27:52.200]  那些野獸就要怎樣
[00:27:52.200 --> 00:27:54.200]  發命令叫那些鳥怎樣,那些飛鳥就要怎樣
[00:27:54.200 --> 00:27:56.200]  全部聽信人說的
[00:27:56.200 --> 00:27:58.200]  我給命令,他們是服從這個命令
[00:27:58.200 --> 00:28:00.200]  這個叫治理的意思
[00:28:00.200 --> 00:28:02.200]  換句話來說
[00:28:02.200 --> 00:28:04.200]  起初神做一切的萬物之後
[00:28:04.200 --> 00:28:06.200]  他給人有一個權柄
[00:28:06.200 --> 00:28:08.200]  做什麼呢?就是能夠對一切的
[00:28:08.200 --> 00:28:10.200]  生物和甚至沒有生物的
[00:28:10.200 --> 00:28:12.200]  這個地,都有種家路
[00:28:12.200 --> 00:28:14.200]  他們的能力
[00:28:14.200 --> 00:28:16.200]  因為這個緣故,三章十八十九節
[00:28:16.200 --> 00:28:18.200]  你看到十九二十節那裡
[00:28:18.200 --> 00:28:20.200]  神做完那些野獸活物之後
[00:28:20.200 --> 00:28:22.200]  就帶到那些人的面前
[00:28:22.200 --> 00:28:24.200]  這個人就是什麼呢?就逐一
[00:28:24.200 --> 00:28:26.200]  起名,你叫大象
[00:28:26.200 --> 00:28:28.200]  這樣就走了
[00:28:28.200 --> 00:28:30.200]  你叫獅子,坐在那裡吃草
[00:28:30.200 --> 00:28:32.200]  這樣就吃草了,你叫牠給你騎
[00:28:32.200 --> 00:28:34.200]  牠就給你騎,你叫蛇
[00:28:34.200 --> 00:28:36.200]  牠就跑,爬到那裡
[00:28:36.200 --> 00:28:38.200]  伸直,牠就要伸直
[00:28:38.200 --> 00:28:40.200]  打個轉,就打個轉
[00:28:40.200 --> 00:28:42.200]  打個裂,牠就打個裂
[00:28:42.200 --> 00:28:44.200]  蛇要完全聽人的
[00:28:44.200 --> 00:28:46.200]  甚至那些細菌都要
[00:28:46.200 --> 00:28:48.200]  撫撫在人的腳下
[00:28:48.200 --> 00:28:50.200]  完全聽人的,人有這個
[00:28:50.200 --> 00:28:52.200]  性靈的力量,有神的靈在裡面
[00:28:52.200 --> 00:28:54.200]  他完全有權柄
[00:28:54.200 --> 00:28:56.200]  他做足一切
[00:28:56.200 --> 00:28:58.200]  不只是像泰山那麼簡單
[00:28:58.200 --> 00:29:00.200]  泰山那些是假的
[00:29:00.200 --> 00:29:02.200]  不是真的
[00:29:02.200 --> 00:29:04.200]  一個真正的
[00:29:04.200 --> 00:29:06.200]  最早期的亞當
[00:29:06.200 --> 00:29:08.200]  他是絕對有這個權柄在
[00:29:08.200 --> 00:29:10.200]  很可惜
[00:29:10.200 --> 00:29:12.200]  當我們見到人離開神之後
[00:29:12.200 --> 00:29:14.200]  結果呢
[00:29:14.200 --> 00:29:16.200]  不只是動物造反
[00:29:16.200 --> 00:29:18.200]  甚至連地都造反
[00:29:18.200 --> 00:29:20.200]  在哪裡看到呢?
[00:29:20.200 --> 00:29:22.200]  我們看看第三章創世記
[00:29:22.200 --> 00:29:24.200]  去到17至19節
[00:29:24.200 --> 00:29:26.200]  你就會看得見
[00:29:26.200 --> 00:29:28.200]  一切從吃禁果開始
[00:29:28.200 --> 00:29:30.200]  我們一起讀
[00:29:30.200 --> 00:29:54.200]  (念經)
[00:29:54.200 --> 00:29:56.200]  你有沒有看到17節說什麼?
[00:29:56.200 --> 00:29:58.200]  你既然聽從你妻子的話
[00:29:58.200 --> 00:30:02.200]  吃了我吩咐你不可吃那樹上的果子
[00:30:02.200 --> 00:30:04.200]  結果是怎樣呢?
[00:30:04.200 --> 00:30:06.200]  接下來
[00:30:06.200 --> 00:30:08.200]  地就為你的緣故受咒作
[00:30:08.200 --> 00:30:10.200]  然後地必給你長出荊棘和窒泥來
[00:30:10.200 --> 00:30:12.200]  然後你必看樓滿面財得戶口
[00:30:12.200 --> 00:30:14.200]  然後歸於塵土
[00:30:14.200 --> 00:30:16.200]  然後死亡又是因為吃禁果
[00:30:16.200 --> 00:30:18.200]  然後地造反又是因為吃禁果
[00:30:18.200 --> 00:30:20.200]  然後當我們去留意
[00:30:20.200 --> 00:30:22.200]  看到這一切的天災的時候
[00:30:22.200 --> 00:30:24.200]  聖經就給我們看見一個根源的問題
[00:30:24.200 --> 00:30:30.200]  你既然吃禁果
[00:30:30.200 --> 00:30:32.200]  不要我做神
[00:30:32.200 --> 00:30:34.200]  你要自己做神
[00:30:34.200 --> 00:30:36.200]  你要自己做主
[00:30:36.200 --> 00:30:38.200]  好,那我就離開你
[00:30:38.200 --> 00:30:40.200]  神就聽了人
[00:30:40.200 --> 00:30:42.200]  換句話說,既然你是這樣
[00:30:42.200 --> 00:30:44.200]  那我就放棄了
[00:30:44.200 --> 00:30:46.200]  我就離開了
[00:30:46.200 --> 00:30:48.200]  結果神一離開了人之後
