
[00:00:00.000 --> 00:00:03.000]  多謝施先生這麼美麗的一年的詩歌
[00:15:36.000 --> 00:15:38.000]  就是我們身體得熟
[00:15:38.000 --> 00:15:39.000]  這裡說到一件事
[00:15:39.000 --> 00:15:43.000]  我們有聖靈初結果子的人
[00:15:43.000 --> 00:15:45.000]  這個我想和大家說
[00:15:45.000 --> 00:15:47.000]  如果我們是基督徒的話
[00:15:47.000 --> 00:15:48.000]  你就會明白這件事
[00:15:48.000 --> 00:15:50.000]  基督徒和被造之民
[00:15:50.000 --> 00:15:52.000]  我們和我們周圍的人有什麼不同
[00:15:52.000 --> 00:15:53.000]  沒有什麼不同
[00:15:53.000 --> 00:15:54.000]  我們都是被造之民
[00:15:54.000 --> 00:15:56.000]  我們也會碰到這些困難
[00:15:56.000 --> 00:15:58.000]  這個世界也會這樣走
[00:15:58.000 --> 00:15:59.000]  但是我們一樣不同
[00:15:59.000 --> 00:16:00.000]  因為我們有聖靈
[00:16:00.000 --> 00:16:02.000]  我們是神的兒女
[00:16:02.000 --> 00:16:03.000]  那有什麼重要呢
[00:16:03.000 --> 00:16:04.000]  很重要
[00:16:04.000 --> 00:16:07.000]  因為這是另外一個不同的線
[00:16:07.000 --> 00:16:09.000]  一種新的
[00:16:09.000 --> 00:16:12.000]  完全不同的盼望
[00:16:12.000 --> 00:16:15.000]  因為我們雖然和被造之民一樣
[00:16:15.000 --> 00:16:17.000]  但是我們有一種新的盼望
[00:16:17.000 --> 00:16:21.000]  因為我們有聖靈所結的果子
[00:16:21.000 --> 00:16:23.000]  聖靈所結的果子就是
[00:16:23.000 --> 00:16:24.000]  神自己
[00:16:24.000 --> 00:16:26.000]  聖靈神的靈的能力
[00:16:26.000 --> 00:16:28.000]  神自己的同在
[00:16:28.000 --> 00:16:30.000]  在我們生命當中
[00:16:30.000 --> 00:16:33.000]  產生了一種新的盼望
[00:16:33.000 --> 00:16:36.000]  一種新的力量
[00:16:36.000 --> 00:16:38.000]  這裡想說些什麼呢
[00:16:38.000 --> 00:16:41.000]  中世紀有個神學家其實很好
[00:16:41.000 --> 00:16:45.000]  他的名字叫做 Thomas Aquinas
[00:16:45.000 --> 00:16:47.000]  這個中世紀的神學家提醒我們
[00:16:47.000 --> 00:16:50.000]  其實我們人是有兩重的
[00:16:50.000 --> 00:16:51.000]  如果是基督徒的話
[00:16:51.000 --> 00:16:53.000]  我們有本性
[00:16:53.000 --> 00:16:55.000]  這個就叫做Nature
[00:16:55.000 --> 00:16:57.000]  但是我們有超性
[00:16:57.000 --> 00:17:01.000]  我們在基督徒是有Super Nature
[00:17:01.000 --> 00:17:03.000]  超然的性
[00:17:03.000 --> 00:17:06.000]  這個就是我們基督徒的美妙的地方
[00:17:06.000 --> 00:17:07.000]  今天我想和大家說這件事
[00:17:07.000 --> 00:17:11.000]  因為這個和靈修的主人是很有關係
[00:17:11.000 --> 00:17:13.000]  我們是本性
[00:17:13.000 --> 00:17:14.000]  本性就是我們人
[00:17:14.000 --> 00:17:15.000]  我們就是被造之物
[00:17:15.000 --> 00:17:17.000]  剛才說了我們不需要再重複了
[00:17:17.000 --> 00:17:18.000]  就是會這樣
[00:17:18.000 --> 00:17:19.000]  必然是會這樣
[00:17:19.000 --> 00:17:21.000]  遲早我們都會病
[00:17:21.000 --> 00:17:23.000]  我們都會碰見人生的困難
[00:17:23.000 --> 00:17:24.000]  我們都會被人炒魷魚
[00:17:24.000 --> 00:17:26.000]  我們不會有一帆風順
[00:17:26.000 --> 00:17:27.000]  我們是被造之物
[00:17:27.000 --> 00:17:28.000]  所以我們有本性
[00:17:28.000 --> 00:17:30.000]  我們的本性在本來的社會裡面
[00:17:30.000 --> 00:17:32.000]  這個世界就會這樣
[00:17:32.000 --> 00:17:33.000]  但是我們感謝神
[00:17:33.000 --> 00:17:35.000]  因為我們是神的兒女
[00:17:35.000 --> 00:17:37.000]  我們有聖靈所結的果子
[00:17:37.000 --> 00:17:39.000]  所以我們還有超性
[00:17:39.000 --> 00:17:41.000]  Super Nature
[00:17:41.000 --> 00:17:43.000]  Super Nature不是表示
[00:17:43.000 --> 00:17:45.000]  我們可以在水面走
[00:17:45.000 --> 00:17:46.000]  就好像耶穌那樣
[00:17:46.000 --> 00:17:47.000]  在水面行海
[00:17:47.000 --> 00:17:48.000]  不是
[00:17:48.000 --> 00:17:50.000]  我們不是有這些Super Nature
[00:17:50.000 --> 00:17:52.000]  而是我們裡面有一種
[00:17:52.000 --> 00:17:55.000]  應該我們本性沒有可能做到的
[00:17:55.000 --> 00:17:57.000]  我們人生的際遇裡面
[00:17:57.000 --> 00:17:59.000]  應該人生是不會有發生的事
[00:17:59.000 --> 00:18:01.000]  竟然可以發生
[00:18:01.000 --> 00:18:05.000]  這個方向和這個事實
[00:18:05.000 --> 00:18:07.000]  這個就叫超性
[00:18:07.000 --> 00:18:09.000]  就是我們人生應該
[00:18:09.000 --> 00:18:10.000]  如果按照我們被造之物
[00:18:10.000 --> 00:18:11.000]  這個本性
[00:18:11.000 --> 00:18:12.000]  是不會能夠做到的
[00:18:12.000 --> 00:18:13.000]  不會有的事
[00:18:13.000 --> 00:18:15.000]  但是因為我們有超性
[00:18:15.000 --> 00:18:16.000]  所以我們經驗到
[00:18:16.000 --> 00:18:19.000]  是本性不會經驗到的
[00:18:19.000 --> 00:18:21.000]  這個就是聖靈的介入
[00:18:21.000 --> 00:18:23.000]  頂智夢想告訴大家
[00:18:23.000 --> 00:18:25.000]  這個就是我們基督徒
[00:18:25.000 --> 00:18:27.000]  和所有人不同的地方
[00:18:27.000 --> 00:18:29.000]  我們不一定被人聰明
[00:18:29.000 --> 00:18:31.000]  你不一定被人聰明
[00:18:31.000 --> 00:18:32.000]  你不一定被人成功
[00:18:32.000 --> 00:18:34.000]  你不一定被人強壯
[00:18:34.000 --> 00:18:36.000]  你不一定被人病少一點
[00:18:36.000 --> 00:18:37.000]  你都會的
[00:18:37.000 --> 00:18:38.000]  你不一定
[00:18:38.000 --> 00:18:40.000]  你的工作一定比別人穩固
[00:18:40.000 --> 00:18:42.000]  不過我們感謝神
[00:18:42.000 --> 00:18:45.000]  在這個不斷走向
[00:18:45.000 --> 00:18:48.000]  一個必然趨勢的一個敗壞
[00:18:48.000 --> 00:18:51.000]  和軟弱和失敗的社會裡面
[00:18:51.000 --> 00:18:53.000]  我們有另外一條線
[00:18:53.000 --> 00:18:57.000]  那條線是因為我們有一種超性
[00:18:57.000 --> 00:19:00.000]  所以什麼叫做靈修呢
[00:19:00.000 --> 00:19:02.000]  靈修呢
[00:19:02.000 --> 00:19:04.000]  簡單倒過來說
[00:19:04.000 --> 00:19:06.000]  就是修養我們的靈性
[00:19:06.000 --> 00:19:09.000]  或者修養我們的超性
[00:19:09.000 --> 00:19:11.000]  我不知道過去一年裡面
[00:19:11.000 --> 00:19:15.000]  你對自己這種超性的經驗
[00:19:15.000 --> 00:19:17.000]  和這個事實
[00:19:17.000 --> 00:19:19.000]  你有多大的注重
[00:19:19.000 --> 00:19:21.000]  因為在過去一年裡面
[00:19:21.000 --> 00:19:22.000]  只不過和你周圍的一樣
[00:19:22.000 --> 00:19:23.000]  除了星期六日
[00:19:23.000 --> 00:19:24.000]  你在禮拜堂
[00:19:24.000 --> 00:19:26.000]  或者只是星期日去禮拜堂之外
[00:19:26.000 --> 00:19:28.000]  你其他的日子裡面
[00:19:28.000 --> 00:19:30.000]  你的生命和其他所有被造之物
[00:19:30.000 --> 00:19:31.000]  沒有什麼分別
[00:19:31.000 --> 00:19:32.000]  你所關心的
[00:19:32.000 --> 00:19:33.000]  你所擔心的
[00:19:33.000 --> 00:19:34.000]  你所追尋的
[00:19:34.000 --> 00:19:36.000]  你所關注的
[00:19:36.000 --> 00:19:37.000]  留意的
[00:19:37.000 --> 00:19:39.000]  全部只不過是你周圍的人一樣
[00:19:39.000 --> 00:19:40.000]  如果是這樣的時候
[00:19:40.000 --> 00:19:41.000]  你真是笨了
[00:19:41.000 --> 00:19:42.000]  因為你有超性
[00:19:42.000 --> 00:19:43.000]  你都不知道
[00:19:43.000 --> 00:19:45.000]  你忽略了
[00:19:45.000 --> 00:19:47.000]  你漠視了
[00:19:47.000 --> 00:19:51.000]  這個是你最大的禮物
[00:19:51.000 --> 00:19:52.000]  是神給我們最大的禮物
[00:19:52.000 --> 00:19:55.000]  是聖靈所結的果子
[00:19:55.000 --> 00:19:56.000]  你知不知道
[00:19:56.000 --> 00:19:58.000]  今天我在年尾的時候
[00:19:58.000 --> 00:19:59.000]  和大家分享的時候
[00:19:59.000 --> 00:20:01.000]  我想提醒你們
[00:20:01.000 --> 00:20:02.000]  也提醒我自己
[00:20:02.000 --> 00:20:05.000]  我們有聖靈所結的果子
[00:20:05.000 --> 00:20:07.000]  這個絕對不尋常
[00:20:07.000 --> 00:20:11.000]  就是因為我們有神自己的兒女和聖靈所結的果子
[00:20:11.000 --> 00:20:13.000]  所以我們是有超性的
[00:20:13.000 --> 00:20:16.000]  我們有super nature的
[00:20:16.000 --> 00:20:17.000]  我們有nature
[00:20:17.000 --> 00:20:19.000]  但是我們可以super nature的
[00:20:19.000 --> 00:20:21.000]  我們被本性
[00:20:21.000 --> 00:20:23.000]  本來的這種現象
[00:20:23.000 --> 00:20:24.000]  必然的現象
[00:20:24.000 --> 00:20:25.000]  可以超越它
[00:20:25.000 --> 00:20:27.000]  這件事我以前
[00:20:27.000 --> 00:20:28.000]  我都經驗到的
[00:20:28.000 --> 00:20:29.000]  我上一年也是一樣
[00:20:29.000 --> 00:20:30.000]  和其他人一樣
[00:20:30.000 --> 00:20:32.000]  因為你的眼睛看不見
[00:20:32.000 --> 00:20:33.000]  你沒有留意到
[00:20:33.000 --> 00:20:36.000]  這個就是分別在這裡
[00:20:36.000 --> 00:20:37.000]  其實這個
[00:20:37.000 --> 00:20:38.000]  就好像小朋友一樣
[00:20:38.000 --> 00:20:40.000]  舉個簡單的例子
[00:20:40.000 --> 00:20:41.000]  你小時候不知道的時候
[00:20:41.000 --> 00:20:42.000]  我小時候不明白的時候
[00:20:42.000 --> 00:20:44.000]  早上起來有早餐吃
[00:20:44.000 --> 00:20:45.000]  我怎麼知道為什麼
[00:20:45.000 --> 00:20:47.000]  就吃了
[00:20:47.000 --> 00:20:49.000]  直到我開始長大的時候
[00:20:49.000 --> 00:20:51.000]  沒理由麵包會跑出來放在桌上
[00:20:51.000 --> 00:20:52.000]  是啦
[00:20:52.000 --> 00:20:53.000]  這個就不是本性
[00:20:53.000 --> 00:20:54.000]  這個就是超性
[00:20:54.000 --> 00:20:56.000]  因為媽媽在你手上做了手腳
[00:20:56.000 --> 00:20:59.000]  我還沒醒的時候
[00:20:59.000 --> 00:21:00.000]  她已經放在桌上
[00:21:00.000 --> 00:21:01.000]  有牛油
[00:21:01.000 --> 00:21:03.000]  我開始明白了
[00:21:03.000 --> 00:21:04.000]  我開始成長的時候
[00:21:04.000 --> 00:21:05.000]  開始看到
[00:21:05.000 --> 00:21:07.000]  我以為必然的東西
[00:21:07.000 --> 00:21:10.000]  突然間這個就是成長和沒成長的分別
[00:21:10.000 --> 00:21:11.000]  小朋友不明白的時候
[00:21:11.000 --> 00:21:13.000]  以為必然的
[00:21:13.000 --> 00:21:14.000]  以為衣服穿完之後
[00:21:14.000 --> 00:21:15.000]  不知道為什麼過了幾天
[00:21:15.000 --> 00:21:17.000]  就會從抽屜出來
[00:21:17.000 --> 00:21:18.000]  很接好
[00:21:18.000 --> 00:21:20.000]  你以為這個世界這麼爽嗎
[00:21:20.000 --> 00:21:22.000]  如果不是你媽媽
[00:21:22.000 --> 00:21:23.000]  沒有的
[00:21:23.000 --> 00:21:25.000]  有東西在後面做著
[00:21:25.000 --> 00:21:27.000]  但是你媽媽在幫你
[00:21:27.000 --> 00:21:28.000]  你開始明白這件事的時候
[00:21:28.000 --> 00:21:30.000]  就表示你長大了
[00:21:30.000 --> 00:21:33.000]  但是很多時候我們在靈性上沒有長大
[00:21:33.000 --> 00:21:35.000]  是必然的
[00:21:35.000 --> 00:21:37.000]  沒有我以為是這樣的
[00:21:37.000 --> 00:21:39.000]  我今天做得不錯
[00:21:39.000 --> 00:21:40.000]  所以上了一些歌
[00:21:40.000 --> 00:21:41.000]  被人解僱
[00:21:41.000 --> 00:21:42.000]  我沒有被解僱
[00:21:42.000 --> 00:21:43.000]  真是幸運
[00:21:43.000 --> 00:21:44.000]  不是這麼幸運
[00:21:44.000 --> 00:21:46.000]  神的手一直在後面
[00:21:46.000 --> 00:21:48.000]  但是我們沒有留意到
[00:21:48.000 --> 00:21:50.000]  聖經裡面
[00:21:50.000 --> 00:21:51.000]  或者詩歌裡面
[00:21:51.000 --> 00:21:53.000]  剛才的詩歌很有意思
[00:21:53.000 --> 00:21:55.000]  我們唱的那首詩
[00:21:55.000 --> 00:21:57.000]  我們不是很熟悉新學的詩歌
[00:21:57.000 --> 00:21:59.000]  但是詩歌裡面就是說這件事
[00:21:59.000 --> 00:22:03.000]  為什麼我們會突然間去到這麼高
[00:22:03.000 --> 00:22:05.000]  因為有神自己像鷹一樣
[00:22:05.000 --> 00:22:06.000]  就翼
[00:22:06.000 --> 00:22:08.000]  托著你上去
[00:22:08.000 --> 00:22:09.000]  你見不到鷹
[00:22:09.000 --> 00:22:10.000]  你只見到自己上去
[00:22:10.000 --> 00:22:12.000]  你無端端上去
[00:22:12.000 --> 00:22:13.000]  你以為
[00:22:13.000 --> 00:22:14.000]  不是的
[00:22:14.000 --> 00:22:15.000]  那些不信神的人就以為
[00:22:15.000 --> 00:22:17.000]  是剛剛好
[00:22:17.000 --> 00:22:18.000]  以為自己很厲害
[00:22:18.000 --> 00:22:19.000]  爬得很高
[00:22:19.000 --> 00:22:21.000]  其實我們有超聖的人
[00:22:21.000 --> 00:22:24.000]  我們應該看見這幅圖畫
[00:22:24.000 --> 00:22:26.000]  我們什麼時候張開眼睛
[00:22:26.000 --> 00:22:29.000]  我們眼睛見到原來是神自己
[00:22:29.000 --> 00:22:31.000]  超然的同在和力量
[00:22:31.000 --> 00:22:33.000]  在托著我們的時候
[00:22:33.000 --> 00:22:36.000]  這個就是成熟和不成熟的分別
[00:22:36.000 --> 00:22:37.000]  有時候我回到香港
[00:22:37.000 --> 00:22:39.000]  我一直和大家分享
[00:22:39.000 --> 00:22:41.000]  我不知道為什麼經常罵人
[00:22:41.000 --> 00:22:42.000]  罵得多
[00:22:42.000 --> 00:22:43.000]  可能不是很好
[00:22:43.000 --> 00:22:44.000]  但是我有時候是很不值得
[00:22:44.000 --> 00:22:46.000]  我們以前是小朋友
[00:22:46.000 --> 00:22:47.000]  是不知道這些
[00:22:47.000 --> 00:22:50.000]  原來父母在背後做了這麼多事
[00:22:50.000 --> 00:22:51.000]  後來大一點
[00:22:51.000 --> 00:22:53.000]  我們十歲八歲就會知道
[00:22:53.000 --> 00:22:54.000]  起碼幾歲都會知道
[00:22:54.000 --> 00:22:55.000]  讀小學就知道
[00:22:55.000 --> 00:22:56.000]  讀幼稚園就不知道
[00:22:56.000 --> 00:22:59.000]  但是現在我們說二三十歲都不知道
[00:22:59.000 --> 00:23:00.000]  有些人
[00:23:00.000 --> 00:23:01.000]  他以為是必然的
[00:23:01.000 --> 00:23:02.000]  不知道
[00:23:02.000 --> 00:23:04.000]  可能我們真的縱懷了這個富裕社會
[00:23:04.000 --> 00:23:05.000]  那天我才吃飯
[00:23:05.000 --> 00:23:07.000]  和一個家裡吃飯的女兒
[00:23:07.000 --> 00:23:10.000]  就是20歲的人了
[00:23:10.000 --> 00:23:11.000]  聊天
[00:23:11.000 --> 00:23:12.000]  她就是
[00:23:12.000 --> 00:23:15.000]  有些朋友就說
[00:23:15.000 --> 00:23:16.000]  你這麼喜歡化妝
[00:23:16.000 --> 00:23:17.000]  她很喜歡化妝
[00:23:17.000 --> 00:23:18.000]  扮得很漂亮
[00:23:18.000 --> 00:23:20.000]  你知道現在女孩子什麼都不懂
[00:23:20.000 --> 00:23:21.000]  最厲害就是扮漂亮
[00:23:21.000 --> 00:23:22.000]  那就對不起
[00:23:22.000 --> 00:23:23.000]  罵人
[00:23:23.000 --> 00:23:24.000]  又罵人
[00:23:24.000 --> 00:23:26.000]  她很會扮的
[00:23:26.000 --> 00:23:28.000]  每天一個多小時在扮
[00:23:28.000 --> 00:23:30.000]  她說你扮得這麼漂亮
[00:23:30.000 --> 00:23:31.000]  其實你可以幫人化妝
[00:23:31.000 --> 00:23:32.000]  我們就做
[00:23:32.000 --> 00:23:34.000]  然後有一個就加把口
[00:23:34.000 --> 00:23:36.000]  說化妝其實是很賺的
[00:23:36.000 --> 00:23:39.000]  幫人化妝一個小時三千多塊
[00:23:39.000 --> 00:23:41.000]  那個女的就說
[00:23:41.000 --> 00:23:44.000]  三千多塊這麼少都不夠我買件衣服
[00:23:44.000 --> 00:23:45.000]  我告訴你
[00:23:45.000 --> 00:23:47.000]  我想那些人都看到我的樣子
[00:23:47.000 --> 00:23:49.000]  忍得很辛苦
[00:23:49.000 --> 00:23:50.000]  我真的想兜巴星
[00:23:50.000 --> 00:23:52.000]  你都還沒懂得賺錢
[00:23:52.000 --> 00:23:54.000]  一毫子都不是你的
[00:23:54.000 --> 00:23:55.000]  你爸媽給你的
[00:23:55.000 --> 00:23:57.000]  雖然他家裡很富有
[00:23:57.000 --> 00:24:01.000]  我知你是用二千多塊買件T恤
[00:24:01.000 --> 00:24:02.000]  是你的嗎
[00:24:02.000 --> 00:24:06.000]  你都不知道這些不是必然的
[00:24:06.000 --> 00:24:08.000]  有時候我們靈性上就是這樣
[00:24:08.000 --> 00:24:09.000]  以為是必然的
[00:24:09.000 --> 00:24:10.000]  是你的嗎
[00:24:10.000 --> 00:24:13.000]  你上一年的身體沒事
[00:24:13.000 --> 00:24:14.000]  你以為是你的嗎
[00:24:14.000 --> 00:24:15.000]  不是的
[00:24:15.000 --> 00:24:16.000]  我知道有弟兄姊妹
[00:24:16.000 --> 00:24:19.000]  不知道你有沒有留意
[00:24:19.000 --> 00:24:20.000]  我瘦了
[00:24:20.000 --> 00:24:23.000]  我瘦了二十磅
[00:24:23.000 --> 00:24:25.000]  不是訂的
[00:24:25.000 --> 00:24:28.000]  我上一年八月的時候離開香港之前
[00:24:28.000 --> 00:24:31.000]  三個月裡面我做兩件事
[00:24:31.000 --> 00:24:33.000]  我求神幫助我做兩件事
[00:24:33.000 --> 00:24:34.000]  第一我完成三本書
[00:24:34.000 --> 00:24:36.000]  第二我瘦十五磅
[00:24:36.000 --> 00:24:38.000]  我最終瘦了二十磅
[00:24:38.000 --> 00:24:39.000]  我特意瘦的
[00:24:39.000 --> 00:24:40.000]  因為我的身體不好
[00:24:40.000 --> 00:24:41.000]  我的血管不好
[00:24:41.000 --> 00:24:42.000]  我需要這樣做
[00:24:42.000 --> 00:24:44.000]  但我知道不是必然的
[00:24:44.000 --> 00:24:46.000]  你以為我意志力很好
[00:24:46.000 --> 00:24:48.000]  是呀我每個禮拜瘦五磅
[00:24:48.000 --> 00:24:51.000]  所以一個月裡面瘦了二十磅
[00:24:51.000 --> 00:24:53.000]  然後壓低了之後
[00:24:53.000 --> 00:24:54.000]  現在又升了幾磅
[00:24:54.000 --> 00:24:55.000]  真是慘
[00:24:55.000 --> 00:24:57.000]  回中國之後又升了幾磅
[00:24:57.000 --> 00:24:59.000]  但是我回來
[00:24:59.000 --> 00:25:01.000]  我參加祈禱會
[00:25:01.000 --> 00:25:02.000]  那天小牧師也看到我
[00:25:02.000 --> 00:25:03.000]  我坐下的時候
[00:25:03.000 --> 00:25:04.000]  跟弟兄姊妹說
[00:25:04.000 --> 00:25:06.000]  多謝你為我禱告
[00:25:06.000 --> 00:25:08.000]  不是我自己做得到的
[00:25:08.000 --> 00:25:09.000]  我知道沒有可能
[00:25:09.000 --> 00:25:11.000]  你知不知道我現在
[00:25:11.000 --> 00:25:15.000]  我的血壓低了平均二十度
[00:25:15.000 --> 00:25:18.000]  六年的睡眠窒息沒了
[00:25:18.000 --> 00:25:21.000]  我不用再帶一部機器
[00:25:21.000 --> 00:25:23.000]  你不要問我怎樣減壓
[00:25:23.000 --> 00:25:24.000]  我不教這些
[00:25:24.000 --> 00:25:26.000]  我不是做這行的
[00:25:26.000 --> 00:25:27.000]  總而言之
[00:25:27.000 --> 00:25:28.000]  我覺得這是一個恩典
[00:25:28.000 --> 00:25:29.000]  你知不知道
[00:25:29.000 --> 00:25:30.000]  每天都過你的恩典
[00:25:30.000 --> 00:25:32.000]  你知道不是必然的
[00:25:32.000 --> 00:25:34.000]  我今天還站在這裡
[00:25:34.000 --> 00:25:36.000]  指手畫腳這麼大聲說話
[00:25:36.000 --> 00:25:37.000]  不是必然的
[00:25:37.000 --> 00:25:39.000]  是神自己的恩典
[00:25:39.000 --> 00:25:40.000]  你以為那塊麵包
[00:25:40.000 --> 00:25:42.000]  早上就會跳出來
[00:25:42.000 --> 00:25:43.000]  在碟子上
[00:25:43.000 --> 00:25:45.000]  和牛油在旁邊
[00:25:45.000 --> 00:25:46.000]  是媽媽在這裡
[00:25:46.000 --> 00:25:48.000]  你的神在這裡做事
[00:25:48.000 --> 00:25:49.000]  希望你睜大眼睛
[00:25:49.000 --> 00:25:51.000]  看到這些的時候
[00:25:51.000 --> 00:25:53.000]  你存有一個感恩的心
[00:25:53.000 --> 00:25:55.000]  感恩的心
[00:25:55.000 --> 00:25:57.000]  能夠看到感恩的心
[00:25:57.000 --> 00:25:58.000]  就存有感恩的心
[00:25:58.000 --> 00:26:02.000]  這就是超聖的第一個結果
[00:26:02.000 --> 00:26:05.000]  從一個新的角度去看你的人生
[00:26:05.000 --> 00:26:07.000]  聖靈的結的果子
[00:26:07.000 --> 00:26:08.000]  你見到為什麼
[00:26:08.000 --> 00:26:09.000]  就是因為有聖靈
[00:26:09.000 --> 00:26:11.000]  不是可以上來解釋的
[00:26:11.000 --> 00:26:13.000]  因為你的生命裡
[00:26:13.000 --> 00:26:15.000]  神已經介入了你的生命當中
[00:26:15.000 --> 00:26:16.000]  他的手不斷在這裡
[00:26:16.000 --> 00:26:17.000]  你在這裡的時候
[00:26:17.000 --> 00:26:18.000]  你起了感恩
[00:26:18.000 --> 00:26:20.000]  你都不斷留意到聖靈的工作
[00:26:20.000 --> 00:26:22.000]  就是當下你能夠
[00:26:22.000 --> 00:26:24.000]  可以不斷的
[00:26:24.000 --> 00:26:26.000]  更新的力量
[00:26:26.000 --> 00:26:28.000]  這就是靈修
[00:26:28.000 --> 00:26:29.000]  今天和大家
[00:26:29.000 --> 00:26:30.000]  你知不知道
[00:26:30.000 --> 00:26:31.000]  我沒有說靈修
[00:26:31.000 --> 00:26:32.000]  我在說靈修
[00:26:32.000 --> 00:26:34.000]  靈修就是收你的靈
[00:26:34.000 --> 00:26:37.000]  收養你的超聖
[00:26:37.000 --> 00:26:40.000]  收養你的靈明
[00:26:40.000 --> 00:26:42.000]  所以靈修不是讓你
[00:26:42.000 --> 00:26:44.000]  做一個更加斯文的人這麼簡單
[00:26:44.000 --> 00:26:48.000]  靈修不是讓你工作更加努力
[00:26:48.000 --> 00:26:49.000]  這麼簡單
[00:26:49.000 --> 00:26:50.000]  這些都是好事
[00:26:50.000 --> 00:26:52.000]  這些都是本性應該做的事情
[00:26:52.000 --> 00:26:53.000]  是不是
[00:26:53.000 --> 00:26:54.000]  我們希望我們可以
[00:26:54.000 --> 00:26:55.000]  做工作好一點
[00:26:55.000 --> 00:26:57.000]  希望我們的身體好一點
[00:26:57.000 --> 00:26:59.000]  我們希望我們的人
[00:26:59.000 --> 00:27:02.000]  高尚一點
[00:27:02.000 --> 00:27:03.000]  這些是很好的事情
[00:27:03.000 --> 00:27:04.000]  不過我告訴你
[00:27:04.000 --> 00:27:06.000]  這個只是本性
[00:27:06.000 --> 00:27:07.000]  不是超聖
[00:27:07.000 --> 00:27:09.000]  超聖就是你能夠看到那些
[00:27:09.000 --> 00:27:11.000]  本來人不可能
[00:27:11.000 --> 00:27:12.000]  本來你不可能
[00:27:12.000 --> 00:27:13.000]  人做不到的事情
[00:27:13.000 --> 00:27:15.000]  本來是走下坡的
[00:27:15.000 --> 00:27:16.000]  竟然不走下坡
[00:27:16.000 --> 00:27:17.000]  甚至可以向上
[00:27:17.000 --> 00:27:19.000]  當然有隻翼在下面
[00:27:19.000 --> 00:27:20.000]  托著我飛上去
[00:27:20.000 --> 00:27:22.000]  你看到那隻翼
[00:27:22.000 --> 00:27:25.000]  靈修就是看到這些事情
[00:27:25.000 --> 00:27:28.000]  靈修就是不斷的讓自己
[00:27:28.000 --> 00:27:31.000]  能夠有這種敏銳
[00:27:31.000 --> 00:27:32.000]  我希望恭祝大家
[00:27:32.000 --> 00:27:34.000]  在2012年的時候
[00:27:34.000 --> 00:27:36.000]  生命裡面越來越多這種靈修
[00:27:36.000 --> 00:27:39.000]  就是對這種神自己的超聖
[00:27:39.000 --> 00:27:41.000]  在我們的生命當中
[00:27:41.000 --> 00:27:42.000]  越來越明確
[00:27:42.000 --> 00:27:44.000]  越來越清楚
[00:27:44.000 --> 00:27:45.000]  每天的生命裡面
[00:27:45.000 --> 00:27:46.000]  每天感恩
[00:27:46.000 --> 00:27:48.000]  回顧過去的日子裡面
[00:27:48.000 --> 00:27:50.000]  看到神的手不斷在這裡
[00:27:50.000 --> 00:27:51.000]  然後我們不斷去親近
[00:27:51.000 --> 00:27:53.000]  這一位的聖靈
[00:27:53.000 --> 00:27:54.000]  讓我們的生命
[00:27:54.000 --> 00:27:55.000]  向前面的時候
[00:27:55.000 --> 00:27:57.000]  充滿了盼望
[00:27:57.000 --> 00:27:59.000]  所以為什麼第八章
[00:27:59.000 --> 00:28:00.000]  最後就結束了
[00:28:00.000 --> 00:28:03.000]  有一段極度的
[00:28:03.000 --> 00:28:05.000]  勝利的頌歌
[00:28:05.000 --> 00:28:07.000]  這個頌歌我想問大家
[00:28:07.000 --> 00:28:09.000]  讀的時候有沒有留意一件事
[00:28:09.000 --> 00:28:11.000]  這個頌歌是不必然的
[00:28:11.000 --> 00:28:13.000]  因為第31節一直到39節
[00:28:13.000 --> 00:28:15.000]  你看到在這裡說什麼
[00:28:15.000 --> 00:28:17.000]  我們不應該是這樣的
[00:28:17.000 --> 00:28:19.000]  因為我們被控告的時候
[00:28:19.000 --> 00:28:20.000]  我們應該是有罪的
[00:28:20.000 --> 00:28:22.000]  但是我們竟然可以被稱為異
[00:28:22.000 --> 00:28:23.000]  不可能
[00:28:23.000 --> 00:28:24.000]  為什麼
[00:28:24.000 --> 00:28:26.000]  就是超聖
[00:28:26.000 --> 00:28:28.000]  因為我們本來就做錯事
[00:28:28.000 --> 00:28:29.000]  我們犯罪
[00:28:29.000 --> 00:28:31.000]  我們是受罰的
[00:28:31.000 --> 00:28:33.000]  竟然神說你是異人
[00:28:33.000 --> 00:28:34.000]  沒理由我是異人
[00:28:34.000 --> 00:28:35.000]  為什麼
[00:28:35.000 --> 00:28:37.000]  因為耶穌基督白白給了你的恩典
[00:28:37.000 --> 00:28:39.000]  赦免你的罪
[00:28:39.000 --> 00:28:41.000]  本來我們應該死的
[00:28:41.000 --> 00:28:43.000]  但是竟然我們可以活
[00:28:43.000 --> 00:28:45.000]  本來應該患難困苦
[00:28:45.000 --> 00:28:47.000]  什麼迫不及待的飢餓
[00:28:47.000 --> 00:28:49.000]  應該我們感覺到什麼
[00:28:49.000 --> 00:28:50.000]  這大禮只是一個結果
[00:28:50.000 --> 00:28:52.000]  患難迫不及待的飢餓
[00:28:52.000 --> 00:28:54.000]  困苦的日子
[00:28:54.000 --> 00:28:56.000]  這樣的結果的經驗
[00:28:56.000 --> 00:28:58.000]  一定是孤單無助
[00:28:58.000 --> 00:29:00.000]  是不是
