
[00:00:00.000 --> 00:00:03.560]  跟大家拜完年就說回今天的題目
[00:16:55.680 --> 00:16:58.000]  然後來做講道的題目
[00:16:58.000 --> 00:16:59.520]  譬如說今年是雞年
[00:16:59.520 --> 00:17:02.000]  他就會說「雞年華雞」
[00:17:02.000 --> 00:17:04.240]  但有些牧者他自己說的
[00:17:04.240 --> 00:17:06.000]  他說當他開始這樣說的時候
[00:17:06.000 --> 00:17:07.600]  有些牧者就提醒他
[00:17:07.600 --> 00:17:08.640]  喂 梁詠善
[00:17:08.640 --> 00:17:10.000]  你不要這樣說
[00:17:10.000 --> 00:17:13.280]  因為你這樣好像導人迷信
[00:17:13.280 --> 00:17:15.600]  但他想一想
[00:17:15.600 --> 00:17:19.520]  他就說其實我只不過是用那一年的生肖
[00:17:19.520 --> 00:17:21.520]  來借題發揮
[00:17:21.520 --> 00:17:23.040]  去講聖經
[00:17:23.040 --> 00:17:24.240]  那我就想到
[00:17:24.240 --> 00:17:26.240]  怎樣不迷信又可以傳福音呢
[00:17:26.240 --> 00:17:27.760]  當以後再有人問你
[00:17:27.760 --> 00:17:29.760]  你屬什麼的
[00:17:29.760 --> 00:17:31.760]  你應該怎麼回答
[00:17:31.760 --> 00:17:33.760]  屬神
[00:17:33.760 --> 00:17:35.520]  記住
[00:17:35.520 --> 00:17:37.040]  你不要以前小時候別人問我
[00:17:37.040 --> 00:17:37.520]  你屬什麼的
[00:17:37.520 --> 00:17:38.880]  我屬老鼠的
[00:17:38.880 --> 00:17:40.480]  你怎麼會屬老鼠
[00:17:40.480 --> 00:17:42.480]  這麼低級的
[00:17:42.480 --> 00:17:44.480]  沒理由屬豬的
[00:17:44.480 --> 00:17:46.480]  所以以後別人問
[00:17:46.480 --> 00:17:47.600]  你屬什麼的
[00:17:47.600 --> 00:17:48.880]  我屬神
[00:17:48.880 --> 00:17:50.880]  我屬上帝
[00:17:50.880 --> 00:17:52.880]  馬上有機會傳福音
[00:17:52.880 --> 00:17:54.880]  因為你那些
[00:17:54.880 --> 00:17:57.840]  所有東西都給不了真正的祝福你
[00:17:57.840 --> 00:17:59.840]  唯有是上帝
[00:17:59.840 --> 00:18:01.280]  但當我想題目的時候
[00:18:01.280 --> 00:18:03.840]  我第一個不是想到文雞禱告
[00:18:03.840 --> 00:18:07.680]  我是想到文雞起舞
[00:18:07.680 --> 00:18:11.200]  大家知不知道文雞起舞的典故是怎樣的
[00:18:11.200 --> 00:18:15.680]  原來那時候叫做早剔
[00:18:15.680 --> 00:18:17.680]  名字叫早剔
[00:18:17.680 --> 00:18:20.480]  小時候本來他是一個不喜歡讀書的人
[00:18:20.480 --> 00:18:21.280]  好像我一樣
[00:18:21.280 --> 00:18:23.280]  但進入他少年時期
[00:18:23.280 --> 00:18:26.640]  他就開始覺得自己知識貧乏
[00:18:26.640 --> 00:18:29.120]  就深深覺得如果不讀書
[00:18:29.120 --> 00:18:31.120]  就不可以報效國家
[00:18:31.120 --> 00:18:32.640]  不可以效忠國家
[00:18:32.640 --> 00:18:34.640]  所以他就很努力開始讀書
[00:18:34.640 --> 00:18:38.240]  小時候就有一個同窗書友很友好的
[00:18:38.240 --> 00:18:40.240]  叫做劉昆
[00:18:40.240 --> 00:18:42.880]  他們兩個人都想建功立業
[00:18:42.880 --> 00:18:44.240]  想報效國家
[00:18:44.240 --> 00:18:45.840]  結果有一天
[00:18:45.840 --> 00:18:47.840]  他們讀書讀到睡著了
[00:18:47.840 --> 00:18:49.040]  晚上睡著了
[00:18:49.040 --> 00:18:51.040]  突然有一天半夜
[00:18:51.040 --> 00:18:53.040]  半夜不應該有雞蹄
[00:18:53.040 --> 00:18:55.040]  但突然半夜雞蹄
[00:18:55.040 --> 00:18:57.040]  即是雞誤蹄
[00:18:57.040 --> 00:18:59.040]  錯誤了鬧鐘
[00:18:59.040 --> 00:19:01.040]  突然醒了
[00:19:01.040 --> 00:19:03.040]  他就立刻早剔就踢醒
[00:19:03.040 --> 00:19:05.040]  他的老友就叫劉昆
[00:19:05.040 --> 00:19:07.040]  然後就說
[00:19:07.040 --> 00:19:11.440]  他說半夜雞叫很多人都說是不吉利的
[00:19:11.440 --> 00:19:13.440]  但我偏偏不是這樣想
[00:19:13.440 --> 00:19:16.240]  不如我們乾脆以後一雞叫
[00:19:16.240 --> 00:19:18.240]  我們就起身練劍
[00:19:18.240 --> 00:19:19.840]  練武
[00:19:19.840 --> 00:19:21.840]  今天主學都有人提出
[00:19:21.840 --> 00:19:23.840]  補劍練習
[00:19:23.840 --> 00:19:25.040]  我偷聽到的
[00:19:25.040 --> 00:19:27.840]  鼓勵大家一早起身補劍練習
[00:19:27.840 --> 00:19:29.840]  他也是補劍練習
[00:19:29.840 --> 00:19:31.840]  互相抵禮
[00:19:31.840 --> 00:19:35.040]  最終他們成為文武全才
[00:19:35.040 --> 00:19:38.640]  這兩個人兄成為了鎮世將軍
[00:19:38.640 --> 00:19:40.640]  這個文雞起舞的故事
[00:19:40.640 --> 00:19:42.640]  激勵了很多人
[00:19:42.640 --> 00:19:45.040]  然後我就想起這個故事實在太好了
[00:19:45.040 --> 00:19:47.040]  因為有人同行
[00:19:47.040 --> 00:19:49.440]  有人一起向著目標進發
[00:19:49.440 --> 00:19:51.840]  是一件很得無比的事情
[00:19:51.840 --> 00:19:54.640]  而在詩經有一句說話
[00:19:54.640 --> 00:19:56.640]  看看你聽不聽得懂
[00:19:56.640 --> 00:20:01.840]  風雨如晦 雞鳴不已
[00:20:01.840 --> 00:20:03.840]  多謝很多人來領頭
[00:20:03.840 --> 00:20:05.840]  不知道他在說什麼
[00:20:05.840 --> 00:20:09.840]  原來他說在風雨天色昏暗的時候
[00:20:09.840 --> 00:20:11.840]  古時的人沒有標
[00:20:11.840 --> 00:20:15.040]  同湖敵柳不是每間屋都有
[00:20:15.040 --> 00:20:17.040]  所以他們靠什麼知道是早晨
[00:20:17.040 --> 00:20:19.040]  就是雞蹄
[00:20:19.040 --> 00:20:22.240]  然後他說當他解釋的時候
[00:20:22.240 --> 00:20:25.440]  當風雨就是指到亂世
[00:20:25.440 --> 00:20:27.440]  風雨就是亂世
[00:20:27.440 --> 00:20:31.040]  公雞就是亂世中的有色之士
[00:20:31.040 --> 00:20:33.440]  因為他無論什麼情況
[00:20:33.440 --> 00:20:35.440]  他都會發聲
[00:20:35.440 --> 00:20:37.440]  這個角色很重要
[00:20:37.440 --> 00:20:39.440]  而在周禮記載
[00:20:39.440 --> 00:20:42.240]  周朝的時候有一種官
[00:20:42.240 --> 00:20:43.840]  這種官的名字叫什麼呢
[00:20:43.840 --> 00:20:45.840]  叫做雞人
[00:20:45.840 --> 00:20:47.440]  有沒有聽過
[00:20:47.440 --> 00:20:49.040]  沒有聽過吧
[00:20:49.040 --> 00:20:51.040]  叫雞人這個官做什麼的呢
[00:20:51.040 --> 00:20:53.040]  原來當要上朝的時候
[00:20:53.040 --> 00:20:57.040]  這個雞人就負責叫醒民無百官
[00:20:57.040 --> 00:20:59.040]  喂 上朝啦 上朝啦
[00:20:59.040 --> 00:21:02.240]  所以這個角色就叫做雞人
[00:21:02.240 --> 00:21:05.440]  所以我們現在都有讀經計劃
[00:21:05.440 --> 00:21:07.440]  我知道有些人懶兩天
[00:21:07.440 --> 00:21:09.440]  然後聽兩天
[00:21:09.440 --> 00:21:11.440]  有個姐妹很好
[00:21:11.440 --> 00:21:14.640]  她說有個姐妹發了連結給我
[00:21:14.640 --> 00:21:16.640]  我一次聽了二十多天
[00:21:16.640 --> 00:21:20.240]  她不是懶 她是還沒收到
[00:21:20.240 --> 00:21:23.440]  但你們有些人收到但可能還沒讀
[00:21:23.440 --> 00:21:25.440]  如果你有需要
[00:21:25.440 --> 00:21:27.440]  你叫我扮成雞人
[00:21:27.440 --> 00:21:29.440]  每天拍一段片
[00:21:29.440 --> 00:21:31.440]  弄我的頭
[00:21:31.440 --> 00:21:33.440]  每天拍一段片就發WhatsApp
[00:21:33.440 --> 00:21:35.440]  發微信 發Email提醒你
[00:21:35.440 --> 00:21:37.440]  如果你說這樣好 我都在所不計
[00:21:37.440 --> 00:21:39.440]  好啊
[00:21:39.440 --> 00:21:41.440]  你想看我變成雞人
[00:21:41.440 --> 00:21:44.640]  但我覺得這樣是沒有效的
[00:21:44.640 --> 00:21:46.640]  最有效是什麼呢
[00:21:46.640 --> 00:21:48.640]  我們學習文雞起舞
[00:21:48.640 --> 00:21:51.440]  你一起身就提醒其他人
[00:21:51.440 --> 00:21:54.240]  你有老公就提醒老公
[00:21:54.240 --> 00:21:57.040]  然後就提醒大家
[00:21:57.040 --> 00:22:00.640]  所以我改這個文雞禱告
[00:22:00.640 --> 00:22:04.640]  因為我知道今年很多人會接觸到雞
[00:22:04.640 --> 00:22:08.640]  但我當然不是叫你一聽到雞字
[00:22:08.640 --> 00:22:10.640]  就像神經失常一樣
[00:22:10.640 --> 00:22:12.640]  奇痛了奇痛了
[00:22:12.640 --> 00:22:14.640]  那你真的被人覺得神經失常
[00:22:14.640 --> 00:22:16.640]  不要不要
[00:22:16.640 --> 00:22:18.640]  當你一聽到有人提及雞的時候
[00:22:18.640 --> 00:22:20.640]  你可能自己反省一下
[00:22:20.640 --> 00:22:24.640]  今天究竟我祈禱了沒有
[00:22:24.640 --> 00:22:28.640]  今天究竟我讀了聖經了沒有
[00:22:28.640 --> 00:22:30.640]  當然你不一定要聽我讀
[00:22:30.640 --> 00:22:32.640]  你可以自己看
[00:22:32.640 --> 00:22:34.640]  我最想就是你自己看
[00:22:34.640 --> 00:22:36.640]  然後今天你鼓勵了其他弟兄姊妹
[00:22:36.640 --> 00:22:38.640]  親近上帝沒有
[00:22:38.640 --> 00:22:42.640]  讓我們用耶穌基督所說的這句話
[00:22:42.640 --> 00:22:44.640]  去作為總結
[00:22:44.640 --> 00:22:48.640]  耶穌說這句話是關乎未來
[00:22:48.640 --> 00:22:50.640]  關乎世界末日的事情
[00:22:50.640 --> 00:22:54.640]  在馬克福音13:35-37
[00:22:54.640 --> 00:22:56.640]  耶穌這樣說
[00:22:56.640 --> 00:23:00.640]  所以你們要警醒
[00:23:00.640 --> 00:23:04.640]  因為你們不知道家主什麼時候回來
[00:23:04.640 --> 00:23:10.640]  或晚上或半夜或雞叫或早晨
[00:23:10.640 --> 00:23:14.640]  恐怕他忽然來到的時候
[00:23:14.640 --> 00:23:16.640]  即是末日忽然來到的時候
[00:23:16.640 --> 00:23:18.640]  看到你們躲懶
[00:23:18.640 --> 00:23:20.640]  看到你們睡著了
[00:23:20.640 --> 00:23:24.640]  耶穌說我對你們所有人說的這句話
[00:23:24.640 --> 00:23:26.640]  就是想你們警醒
[00:23:26.640 --> 00:23:28.640]  盼望我們每一位信徒
[00:23:28.640 --> 00:23:32.640]  再一次想到雞的時候
[00:23:32.640 --> 00:23:34.640]  我們想到彼得曾經犯錯
[00:23:34.640 --> 00:23:36.640]  但同樣我們想到
[00:23:36.640 --> 00:23:42.640]  耶穌的愛就像母雞保護小雞一樣
[00:23:42.640 --> 00:23:44.640]  希望我們每一個未信的朋友
[00:23:44.640 --> 00:23:50.640]  你都願意盡快去接受耶穌
[00:23:50.640 --> 00:23:52.640]  最後一段錄音
[00:23:52.640 --> 00:23:54.640]  我覺得很重要
[00:23:54.640 --> 00:23:56.640]  在這一刻播給大家聽
[00:23:56.640 --> 00:23:58.640]  大家留心聽
[00:23:58.640 --> 00:24:02.640]  (雞叫聲)
[00:24:02.640 --> 00:24:04.640]  聽到雞叫嗎
[00:24:04.640 --> 00:24:06.640]  不如禱告吧
[00:24:06.640 --> 00:24:08.640]  我們一起結束禱告
[00:24:08.640 --> 00:24:10.640]  親愛的天父
[00:24:10.640 --> 00:24:12.640]  親愛的耶穌
[00:24:12.640 --> 00:24:16.640]  我們今天雖然時間不是太多
[00:24:16.640 --> 00:24:18.640]  我們都不知道之後還有多少時間
[00:24:18.640 --> 00:24:20.640]  可以分享你自己
[00:24:20.640 --> 00:24:24.640]  但我們有一個很重要的訊息
[00:24:24.640 --> 00:24:26.640]  就是你要警醒
[00:24:26.640 --> 00:24:28.640]  你告訴我們
[00:24:28.640 --> 00:24:32.640]  我們都應該在有限的時間
[00:24:32.640 --> 00:24:34.640]  當你提醒我們
[00:24:34.640 --> 00:24:36.640]  其實就是聖靈的感動
[00:24:36.640 --> 00:24:38.640]  就像每一天
[00:24:38.640 --> 00:24:42.640]  公雞會提醒人們要起床
[00:24:42.640 --> 00:24:48.640]  以前的雞人要提醒白官去上朝
[00:24:48.640 --> 00:24:52.640]  今天我們願不願意
[00:24:52.640 --> 00:24:54.640]  當我們一醒覺
[00:24:54.640 --> 00:24:56.640]  我們就去向你禱告
[00:24:56.640 --> 00:24:58.640]  當我們一醒覺
[00:24:58.640 --> 00:25:00.640]  我們就去讀你的聖經
[00:25:00.640 --> 00:25:02.640]  當我們一醒覺
[00:25:02.640 --> 00:25:06.640]  我們就願意將你的福音傳給每一個人
[00:25:06.640 --> 00:25:08.640]  盼望在舊曆新年
[00:25:08.640 --> 00:25:10.640]  當人們記起新詔的時候
[00:25:10.640 --> 00:25:12.640]  我們就記起
[00:25:12.640 --> 00:25:16.640]  我們每一個人都是屬上帝你自己
[00:25:16.640 --> 00:25:18.640]  我們這樣的禱告是奉主的命求
[00:25:18.640 --> 00:25:20.640]  阿們

