
[00:00:00.000 --> 00:00:10.000]  時間過得很快 轉眼間有時我都不想起床
[00:22:12.000 --> 00:22:15.000]  他不可能是瘋的 不可能是騙人
[00:22:15.000 --> 00:22:18.000]  所以我自己的理論是什麼 我不是靠猜測
[00:22:18.000 --> 00:22:21.000]  唯一的可能就是神會這樣說
[00:22:21.000 --> 00:22:24.000]  所以我不是在猜測
[00:22:24.000 --> 00:22:27.000]  當我研究聖經的預言發現
[00:22:27.000 --> 00:22:30.000]  越看越有可能
[00:22:30.000 --> 00:22:33.000]  不讀猶自可 一讀覺得真是這樣
[00:22:33.000 --> 00:22:36.000]  真是這樣 所以當我讀聖經預言應驗
[00:22:36.000 --> 00:22:39.000]  聖經裡面說了很多 什麼叫預言
[00:22:39.000 --> 00:22:42.000]  事情未發生 它會說
[00:22:42.000 --> 00:22:45.000]  正如現在疫情 傳一個印度神童
[00:22:45.000 --> 00:22:48.000]  11月會怎樣 又大爆發 明年又會怎樣
[00:22:48.000 --> 00:22:51.000]  2023年又會怎樣 很多很多東西
[00:22:51.000 --> 00:22:54.000]  其中中了一個 我覺得很厲害
[00:22:54.000 --> 00:22:57.000]  聖經預言當我自己研究 從舊約到新約
[00:22:57.000 --> 00:23:00.000]  從古代到現代 很多預言的應驗
[00:23:00.000 --> 00:23:03.000]  是很準確的 關於人 關於城市
[00:23:03.000 --> 00:23:06.000]  關於地方 甚至關於國家
[00:23:06.000 --> 00:23:09.000]  這些內容給我看到
[00:23:09.000 --> 00:23:12.000]  真是很可信 我越看越精彩
[00:23:12.000 --> 00:23:15.000]  但有人竟然跟我說 這個不是精彩
[00:23:15.000 --> 00:23:18.000]  這個叫撞彩 剛好撞正
[00:23:18.000 --> 00:23:21.000]  我和你說 大家知道我以前在新田地
[00:23:21.000 --> 00:23:24.000]  我以前小時候 爸爸帶我去看新田地
[00:23:24.000 --> 00:23:27.000]  看相 大家有沒有留意
[00:23:27.000 --> 00:23:30.000]  我這裡有顆墨 很小顆
[00:23:30.000 --> 00:23:33.000]  看得到嗎 你好像也有
[00:23:33.000 --> 00:23:36.000]  有顆墨
[00:23:36.000 --> 00:23:39.000]  看相先生跟我說
[00:23:39.000 --> 00:23:42.000]  你兒子有顆小智
[00:23:42.000 --> 00:23:45.000]  他也有可能做到一些事
[00:23:45.000 --> 00:23:48.000]  大概也不錯
[00:23:48.000 --> 00:23:51.000]  將來也有機會
[00:23:51.000 --> 00:23:54.000]  我聽完之後 說完好像沒說話
[00:23:54.000 --> 00:23:57.000]  多數都會中 什麼叫小智 什麼叫機會
[00:23:57.000 --> 00:24:00.000]  什麼叫可能 什麼叫大概 我還記得他說什麼
[00:24:00.000 --> 00:24:03.000]  點了一籠 兒子記得
[00:24:03.000 --> 00:24:06.000]  你有可能 我知道
[00:24:06.000 --> 00:24:09.000]  他說是撞彩 聖經不是這麼大概
[00:24:09.000 --> 00:24:12.000]  是很準確 比如說耶穌出世
[00:24:12.000 --> 00:24:15.000]  說明哪裡出世 未出世之前
[00:24:15.000 --> 00:24:18.000]  如果你看聖經說
[00:24:18.000 --> 00:24:21.000]  那個出世地點是他們沒有遇到的 記得聖誕節嗎
[00:24:21.000 --> 00:24:24.000]  有什麼佈景 起馬槽
[00:24:24.000 --> 00:24:27.000]  為什麼起馬槽 為什麼不起產房
[00:24:27.000 --> 00:24:30.000]  為什麼不起家 因為沒有地方
[00:24:30.000 --> 00:24:33.000]  租不到房 為什麼 因為那次是第一次報名上冊
[00:24:33.000 --> 00:24:36.000]  第一次人口登記
[00:24:36.000 --> 00:24:39.000]  所以約瑟和瑪利亞要趕回去
[00:24:39.000 --> 00:24:42.000]  由那撒勒回到伯利恆那個地方
[00:24:42.000 --> 00:24:45.000]  叫人口登記 所以突然間沒有房
[00:24:45.000 --> 00:24:48.000]  如果讓我是瑪利亞 我知道耶穌預言
[00:24:48.000 --> 00:24:51.000]  因為我其中有一個人說
[00:24:51.000 --> 00:24:54.000]  其實基督徒信神的人
[00:24:54.000 --> 00:24:57.000]  是不作而已 他說要起伯利恆
[00:24:57.000 --> 00:25:00.000]  早早去 但他不是 因為他不知道
[00:25:00.000 --> 00:25:03.000]  所以不是撞彩
[00:25:03.000 --> 00:25:06.000]  預言應驗不是撞彩
[00:25:06.000 --> 00:25:09.000]  有時我覺得跟別人說
[00:25:09.000 --> 00:25:12.000]  如果你相信撞彩的話 撞彩的信心
[00:25:12.000 --> 00:25:15.000]  比信神的信心更大
[00:25:15.000 --> 00:25:18.000]  你怎麼撞 我跟你說
[00:25:18.000 --> 00:25:21.000]  沒辦法撞 因為你知道很多預言家的預言
[00:25:21.000 --> 00:25:24.000]  是說十幾二十個 中一兩個就很厲害
[00:25:24.000 --> 00:25:27.000]  聖經預言是幾百個
[00:25:27.000 --> 00:25:30.000]  每一個都要中 如果你讀數學
[00:25:30.000 --> 00:25:33.000]  你計算那個叫做或然率
[00:25:33.000 --> 00:25:36.000]  是沒可能的 沒可能撞得出來
[00:25:36.000 --> 00:25:39.000]  所以有一本書我最近看 怎麼說呢
[00:25:39.000 --> 00:25:42.000]  那本書的書名叫做我不夠信心做無神論者
[00:25:42.000 --> 00:25:45.000]  I don't have enough faith to be an atheist
[00:25:45.000 --> 00:25:48.000]  這本書我鼓勵基督徒可以買來看
[00:25:48.000 --> 00:25:51.000]  微信的圖看非常好
[00:25:51.000 --> 00:25:54.000]  他說我根本不夠信心不信神
[00:25:54.000 --> 00:25:57.000]  你只能靠估不信神 你沒辦法證明沒有神
[00:25:57.000 --> 00:26:00.000]  你可以有答不到的問題
[00:26:00.000 --> 00:26:03.000]  答不到問題不表示沒有神
[00:26:03.000 --> 00:26:06.000]  你不明白不表示那樣東西不存在
[00:26:06.000 --> 00:26:09.000]  你明不明白 所以有些人就問
[00:26:09.000 --> 00:26:12.000]  如果你說真的信神
[00:26:12.000 --> 00:26:15.000]  應該是我們英文叫做most likely
[00:26:15.000 --> 00:26:18.000]  可能性更大
[00:26:18.000 --> 00:26:21.000]  看耶穌的身體 看基督徒
[00:26:21.000 --> 00:26:24.000]  看以色列國家 看聖經的預言 看很多東西
[00:26:24.000 --> 00:26:27.000]  看這個宇宙 你會發現很難告訴人沒有神
[00:26:27.000 --> 00:26:30.000]  原來我們是石頭爆出來的
[00:26:30.000 --> 00:26:33.000]  原來是猴子變出來的
[00:26:33.000 --> 00:26:36.000]  原來這個宇宙是無中生有的
[00:26:36.000 --> 00:26:39.000]  原來無端八事有些物體會自己撞 撞到我們一個兩個
[00:26:39.000 --> 00:26:42.000]  穿不同的衣服 戴不同的口罩 近視又會遠視
[00:26:42.000 --> 00:26:45.000]  你說怎樣撞 你這樣信
[00:26:45.000 --> 00:26:48.000]  你這個不是信心嗎
[00:26:48.000 --> 00:26:51.000]  這個很大信心 居然相信是石頭爆出來的
[00:26:51.000 --> 00:26:54.000]  你都很厲害 你這個什麼宗教呢
[00:26:54.000 --> 00:26:57.000]  所以我們要問不是靠估的
[00:26:57.000 --> 00:27:00.000]  如果有神又如何呢
[00:27:00.000 --> 00:27:03.000]  有神表示將來有個歸宿
[00:27:03.000 --> 00:27:06.000]  我經常想一個人一世
[00:27:06.000 --> 00:27:09.000]  有本書如果我沒記錯羅素寫的
[00:27:09.000 --> 00:27:12.000]  我寫的不是基督徒
[00:27:12.000 --> 00:27:15.000]  人死了 腦就死了 腦就死了就什麼都沒有了
[00:27:15.000 --> 00:27:18.000]  什麼都沒有了 記憶都沒有了
[00:27:18.000 --> 00:27:21.000]  有時想人生中好壞喜樂
[00:27:21.000 --> 00:27:24.000]  悲哀什麼都好 隨著人生離開
[00:27:24.000 --> 00:27:27.000]  什麼都沒有 在宇宙之間歷史當中
[00:27:27.000 --> 00:27:30.000]  完全消聲匿跡
[00:27:30.000 --> 00:27:33.000]  我活多十年 活多二十年 活多五百年
[00:27:33.000 --> 00:27:36.000]  我生活好 生活不好 身體好 身體不好
[00:27:36.000 --> 00:27:39.000]  好像沒什麼意義
[00:27:39.000 --> 00:27:42.000]  人死不是問題
[00:27:42.000 --> 00:27:45.000]  我們要問人死了之後怎樣
[00:27:45.000 --> 00:27:48.000]  我認識一位 以前我看一個雜誌
[00:27:48.000 --> 00:27:51.000]  他訪問一個藝人
[00:27:51.000 --> 00:27:54.000]  叫做梁醒波
[00:27:54.000 --> 00:27:57.000]  我們這一代的人多數都認識的
[00:27:57.000 --> 00:28:00.000]  梁醒波 他就問
[00:28:00.000 --> 00:28:03.000]  他那時候醫院就離開世界
[00:28:03.000 --> 00:28:06.000]  他就寫 梁醒波就問一件事
[00:28:06.000 --> 00:28:09.000]  他說 我知道我不會不死
[00:28:09.000 --> 00:28:12.000]  但有沒有人可以告訴我我死了之後去哪裡
[00:28:12.000 --> 00:28:15.000]  有沒有人可以告訴我 不是猜
[00:28:15.000 --> 00:28:18.000]  告訴我到底死了去哪裡
[00:28:18.000 --> 00:28:21.000]  這個我們要想的 如果有神我們要想人死了之後去哪裡
[00:28:21.000 --> 00:28:24.000]  這些東西是不可以猜的
[00:28:24.000 --> 00:28:27.000]  我記得有一次我在家吃東西
[00:28:27.000 --> 00:28:30.000]  突然間吃飯 我一家四口
[00:28:30.000 --> 00:28:33.000]  我和我老婆 吃飯的時候我咳嗽
[00:28:33.000 --> 00:28:36.000]  因為我喜歡吃東西 吃得很快
[00:28:36.000 --> 00:28:39.000]  怕死給他們吃
[00:28:39.000 --> 00:28:42.000]  昨天都有說 我最喜歡吃的是豉椒排骨
[00:28:42.000 --> 00:28:45.000]  吃得很快 豉椒也吃了
[00:28:45.000 --> 00:28:48.000]  汁也拌飯了 整碟都清了
[00:28:48.000 --> 00:28:51.000]  差點舔碟 吃得很快
[00:28:51.000 --> 00:28:54.000]  那次吃得太快 咳嗽
[00:28:54.000 --> 00:28:57.000]  三個人放下筷子看著我 什麼事
[00:28:57.000 --> 00:29:00.000]  兒子就說 爸爸 COVID-19 請你不要咳嗽
[00:29:00.000 --> 00:29:03.000]  我說爸爸想咳嗽很難的
[00:29:03.000 --> 00:29:06.000]  很緊張
[00:29:06.000 --> 00:29:09.000]  我跟他們說 其實就算我有
[00:29:09.000 --> 00:29:12.000]  第一 我有沒有 即使我有
[00:29:12.000 --> 00:29:15.000]  你也未必感染 就算你感染
[00:29:15.000 --> 00:29:18.000]  你也未必有事 就算有事也未必會死
[00:29:18.000 --> 00:29:21.000]  這麼緊張 未必的東西這麼緊張
[00:29:21.000 --> 00:29:24.000]  死定的東西為什麼不緊張
[00:29:24.000 --> 00:29:27.000]  人一定死的 你不可以不想去哪裏
[00:29:27.000 --> 00:29:30.000]  一定要想的
[00:29:30.000 --> 00:29:33.000]  有人跟我說 天堂你又不去 你又怎知道呢
[00:29:33.000 --> 00:29:36.000]  人未曾死 怎知道有天堂呢
[00:29:36.000 --> 00:29:39.000]  我反過來問 你都未曾死 你又怎知道沒有呢
[00:29:39.000 --> 00:29:42.000]  你又不知 我又不知
[00:29:42.000 --> 00:29:45.000]  所以我說 我有我的理由
[00:29:45.000 --> 00:29:48.000]  剛才我說了很多理由 我不是靠猜的
[00:29:48.000 --> 00:29:51.000]  你的理由是什麼 很簡單 我未去 所以我不知道
[00:29:51.000 --> 00:29:54.000]  去到太遲了
[00:29:54.000 --> 00:29:57.000]  就像我剛才說的薄貼士
[00:29:57.000 --> 00:30:00.000]  你也會問 考哪一科
[00:30:00.000 --> 00:30:03.000]  考哪一科 也會問
[00:30:03.000 --> 00:30:06.000]  去到才知道 太遲了
[00:30:06.000 --> 00:30:09.000]  明明考第三科 你猜第二科
[00:30:09.000 --> 00:30:12.000]  去到考第三科 又很大件事
[00:30:12.000 --> 00:30:15.000]  有天堂又怎樣 你要問我去不去得才行
[00:30:15.000 --> 00:30:18.000]  我回香港之前 有人給我一個好消息
[00:30:18.000 --> 00:30:21.000]  很開心 什麼好開心 香港有消費券
[00:30:21.000 --> 00:30:24.000]  每人5000元 用八達通就行
[00:30:24.000 --> 00:30:27.000]  2000 2000 1000 很開心
[00:30:27.000 --> 00:30:30.000]  我就問 有沒有份
[00:30:30.000 --> 00:30:33.000]  是你開心還是我開心 你可能很開心
[00:30:33.000 --> 00:30:36.000]  我可以拿嗎 我可以拿才開心
[00:30:36.000 --> 00:30:39.000]  沒得拿沒用 我跟你說這裏幾好幾好
[00:30:39.000 --> 00:30:42.000]  不過我不帶你去 我告訴你這裏很好吃
[00:30:42.000 --> 00:30:45.000]  不過我不請你吃 沒意思
[00:30:45.000 --> 00:30:48.000]  怎樣才可以去 為什麼沒得去
[00:30:48.000 --> 00:30:51.000]  今天很多地方不是說你說去就去
[00:30:51.000 --> 00:30:54.000]  天堂也一樣 像我剛才說的來香港
[00:30:54.000 --> 00:30:57.000]  很多要求 我們去聽演唱會
[00:30:57.000 --> 00:31:00.000]  有演唱會的票 你去看球賽 要看球賽票
[00:31:00.000 --> 00:31:03.000]  你不可以拿演唱會的票去看球賽
[00:31:03.000 --> 00:31:06.000]  你的票是票 不過不是那張票
[00:31:06.000 --> 00:31:09.000]  那不可以去 你不去就行 很簡單
[00:31:09.000 --> 00:31:12.000]  去天堂不是要票 去天堂就要舞
[00:31:12.000 --> 00:31:15.000]  去看演唱會要有票
[00:31:15.000 --> 00:31:18.000]  去天堂要有舞才可以 什麼意思呢
[00:31:18.000 --> 00:31:21.000]  聖經有句話這樣說
[00:31:21.000 --> 00:31:24.000]  罪的功架乃是死
[00:31:24.000 --> 00:31:27.000]  意思是一個人人生當中如果有罪的話
[00:31:27.000 --> 00:31:30.000]  結局就是死 你不用說是人都死
[00:31:30.000 --> 00:31:33.000]  好人壞人肥的瘦的
[00:31:33.000 --> 00:31:36.000]  靚的醜的什麼都好 都一定會死
[00:31:36.000 --> 00:31:39.000]  有什麼特別 罪功架是死
[00:31:39.000 --> 00:31:42.000]  罪功架是死 不是單單人生會過
[00:31:42.000 --> 00:31:45.000]  而是人死了之後會與神分開
[00:31:45.000 --> 00:31:48.000]  意思是你去不到天堂
[00:31:48.000 --> 00:31:51.000]  罪的結果是死 人的罪是與神分開
[00:31:51.000 --> 00:31:54.000]  你有罪的話你就不可以去
[00:31:54.000 --> 00:31:57.000]  所以人要解決罪的問題
[00:31:57.000 --> 00:32:00.000]  所以我和大家說很多時候在教會聽報道會
[00:32:00.000 --> 00:32:03.000]  有些人和我說 罪 罪黑人憎
[00:32:03.000 --> 00:32:06.000]  都是的 他們說教會最討厭的是什麼
[00:32:06.000 --> 00:32:09.000]  經常叫我認錯 經常叫我認罪 經常說我有罪
[00:32:09.000 --> 00:32:12.000]  有什麼罪才可以 經常這樣說
[00:32:12.000 --> 00:32:15.000]  好像不說不舒服 總是喜歡我很不舒服
[00:32:15.000 --> 00:32:18.000]  他才舒服 可不可以來一次教會
[00:32:18.000 --> 00:32:21.000]  不要說有罪行不行 說一下又可以讓我靚一點
[00:32:21.000 --> 00:32:24.000]  讓我身體好一點 那我就很開心
[00:32:24.000 --> 00:32:27.000]  我這樣信耶穌 我信得很開心
[00:32:27.000 --> 00:32:30.000]  你不要經常叫我認罪才可以 但是各位朋友你要知道
[00:32:30.000 --> 00:32:33.000]  有時候醫生和你說話是說事實
[00:32:33.000 --> 00:32:36.000]  他不可以說一些你想聽的東西
[00:32:36.000 --> 00:32:39.000]  他要說一些你需要聽的東西
[00:32:39.000 --> 00:32:42.000]  如果我去看醫生 我真的近幾年去看醫生
[00:32:42.000 --> 00:32:45.000]  沒有一次報告是好的
[00:32:45.000 --> 00:32:48.000]  醫生差不多和我說William你死定了
[00:32:48.000 --> 00:32:51.000]  William你就死了 他差不多是這樣說
[00:32:51.000 --> 00:32:54.000]  差不多是這個意思 你那些又高了
[00:32:54.000 --> 00:32:57.000]  你那些又高了 你那些又近了
[00:32:57.000 --> 00:33:00.000]  我不可以罵他 你這麼討人厭 看醫生不可以說些好東西
[00:33:00.000 --> 00:33:03.000]  不可以說我又靚了 又瘦了 又fit了
[00:33:03.000 --> 00:33:06.000]  又好了 你不會死的 為什麼你不說這些東西
[00:33:06.000 --> 00:33:09.000]  他不是要說這些東西 他要說我需要知道的東西
[00:33:09.000 --> 00:33:12.000]  我經常想 每一年我們說復活節
[00:33:12.000 --> 00:33:15.000]  講壽難節 講聖誕節 講耶穌來
[00:33:15.000 --> 00:33:18.000]  耶穌來做什麼 耶穌來救我們
[00:33:18.000 --> 00:33:21.000]  你沒有罪去救你做什麼
[00:33:21.000 --> 00:33:24.000]  你沒有病為什麼去看醫生 你不肚餓為什麼吃東西
[00:33:24.000 --> 00:33:27.000]  你不累為什麼睡覺 有原因的
[00:33:27.000 --> 00:33:30.000]  我經常和人說 你去麵包店買麵包
[00:33:30.000 --> 00:33:33.000]  去海鮮店買海鮮很正常的 你們是教會
[00:33:33.000 --> 00:33:36.000]  我不說耶穌為我們死 我對不起耶穌
[00:33:36.000 --> 00:33:39.000]  我對不起他 我說些東西 你相信耶穌靚仔一點
[00:33:39.000 --> 00:33:42.000]  你相信吧 相信吧 相信吧
[00:33:42.000 --> 00:33:45.000]  這些有些許值得靠估 神不是這樣說
[00:33:45.000 --> 00:33:48.000]  結果是死就要解決死的問題
[00:33:48.000 --> 00:33:51.000]  聖經另一段地方說 祂說 神愛世人
[00:33:51.000 --> 00:33:54.000]  順便將祂的獨生子賜給他們
[00:33:54.000 --> 00:33:57.000]  信祂的 不至滅亡 反得永生
[00:33:57.000 --> 00:34:00.000]  有些人說 為什麼我們搞到今天感神都不來
[00:34:00.000 --> 00:34:03.000]  神是不來的 神是會來的
[00:34:03.000 --> 00:34:06.000]  所以耶穌說得很清楚 祂說有一天我會回來的
[00:34:06.000 --> 00:34:09.000]  祂說我第一次來我為你們死
[00:34:09.000 --> 00:34:12.000]  第二次來我就要接那些信過的人去到天堂那裡
[00:34:12.000 --> 00:34:15.000]  是正在做的
[00:34:15.000 --> 00:34:18.000]  是要等的 是會到的
[00:34:18.000 --> 00:34:21.000]  藥開了你要吃 好像昨天
[00:34:21.000 --> 00:34:24.000]  前天我的胃不舒服
[00:34:24.000 --> 00:34:27.000]  有個姐妹介紹了一樣東西 我不想說名字了
[00:34:27.000 --> 00:34:30.000]  什麼胃片 她說很有效的
[00:34:30.000 --> 00:34:33.000]  吃三粒 十分鐘就有效了
[00:34:33.000 --> 00:34:36.000]  她真的很有把握 我吃完之後
[00:34:36.000 --> 00:34:39.000]  她就計時給我十分鐘
[00:34:39.000 --> 00:34:42.000]  十分鐘到了 徐弟兄好一點了嗎
[00:34:42.000 --> 00:34:45.000]  我說好一點了 我都說了
[00:34:45.000 --> 00:34:48.000]  真的可以的 原來可以的
[00:34:48.000 --> 00:34:51.000]  耶穌來幫我們解決這件事
[00:34:51.000 --> 00:34:54.000]  耶穌何必要死 祂不是騙你的
[00:34:54.000 --> 00:34:57.000]  祂不是要騙什麼 祂為我們死
[00:34:57.000 --> 00:35:00.000]  我們就不需要死 意思是我們可以回到神那裡
[00:35:00.000 --> 00:35:03.000]  藥到是會病除的 人信是可以免死的
[00:35:03.000 --> 00:35:06.000]  人一定死你不用猜的
[00:35:06.000 --> 00:35:09.000]  有些人不肯做基督徒 為什麼呢
[00:35:09.000 --> 00:35:12.000]  他怕做不好基督徒
[00:35:12.000 --> 00:35:15.000]  這是很好的想法 但我說你不需要這樣想
[00:35:15.000 --> 00:35:18.000]  有些人 因為我有次跟朋友說
[00:35:18.000 --> 00:35:21.000]  耶穌也是這樣 因為這樣的道理
[00:35:21.000 --> 00:35:24.000]  我不想信 因為我怕我做不好會影衰你們
[00:35:24.000 --> 00:35:27.000]  我不知道有沒有人學打功夫
[00:35:27.000 --> 00:35:30.000]  不知道誰跟我說學詠春 我忘記了
[00:35:30.000 --> 00:35:33.000]  學打功夫 啊對 我有個弟兄剛學打詠春
[00:35:33.000 --> 00:35:36.000]  有些人說我不想學 因為我怕我學不好
[00:35:36.000 --> 00:35:39.000]  你不學 你怎麼會好呢
[00:35:39.000 --> 00:35:42.000]  你不做 你怎麼會做得好呢
[00:35:42.000 --> 00:35:45.000]  正如我有次跟一個女士說
[00:35:45.000 --> 00:35:48.000]  叫她信耶穌 她就是不肯信
[00:35:48.000 --> 00:35:51.000]  她剛懷孕 問她的寶寶什麼時候出生
[00:35:51.000 --> 00:35:54.000]  就兩個月出生了
[00:35:54.000 --> 00:35:57.000]  我問她 她說 她還不懂說話
[00:35:57.000 --> 00:36:00.000]  她說 她還不懂走路 還不懂叫媽媽
[00:36:00.000 --> 00:36:03.000]  她說 她還不懂叫 這樣都讓她出生
[00:36:03.000 --> 00:36:06.000]  你們聽不懂嗎 她要懂走路 懂說話
[00:36:06.000 --> 00:36:09.000]  孝順父母才讓她出生
[00:36:09.000 --> 00:36:12.000]  她說 徐先生 不是 等她出生慢慢教她
[00:36:12.000 --> 00:36:15.000]  基督徒你都還沒信 你怎麼會做得好呢
[00:36:15.000 --> 00:36:18.000]  信了之後才做好的
[00:36:18.000 --> 00:36:21.000]  人們怕 但我覺得動機是好的 希望做好
[00:36:21.000 --> 00:36:24.000]  但你要信了之後才會慢慢好
[00:36:24.000 --> 00:36:27.000]  人生當中
[00:36:27.000 --> 00:36:30.000]  猜不猜
[00:36:30.000 --> 00:36:33.000]  有神猜無神 無神猜有神
[00:36:33.000 --> 00:36:36.000]  你要考慮到結果
[00:36:36.000 --> 00:36:39.000]  人生中的信不信
[00:36:39.000 --> 00:36:42.000]  我猜到你不猜
[00:36:42.000 --> 00:36:45.000]  不要猜 你要信
[00:36:45.000 --> 00:36:48.000]  我有時問人 跟人說很久
[00:36:48.000 --> 00:36:51.000]  昨天有很多堂弟都是這樣
[00:36:51.000 --> 00:36:54.000]  我都就信了
[00:36:54.000 --> 00:36:57.000]  你什麼時候信 我就得了
[00:36:57.000 --> 00:37:00.000]  我自己都不知道
[00:37:00.000 --> 00:37:03.000]  有個朋友說得很好笑
[00:37:03.000 --> 00:37:06.000]  怎樣才為之清楚
[00:37:06.000 --> 00:37:09.000]  你才信 我都不清楚
[00:37:09.000 --> 00:37:12.000]  怎樣為之清楚
[00:37:12.000 --> 00:37:15.000]  你都不清楚 怎樣為之清楚
[00:37:15.000 --> 00:37:18.000]  有些人都不知道 我要有感覺
[00:37:18.000 --> 00:37:21.000]  我未有感覺
[00:37:21.000 --> 00:37:24.000]  怎樣才感覺 我都不知道
[00:37:24.000 --> 00:37:27.000]  總之我等感覺
[00:37:27.000 --> 00:37:30.000]  這些就靠猜
[00:37:30.000 --> 00:37:33.000]  主觀的意思
[00:37:33.000 --> 00:37:36.000]  我們自己信了之後才會經歷
[00:37:36.000 --> 00:37:39.000]  一天不信不會經歷
[00:37:39.000 --> 00:37:42.000]  半天都不會知
[00:37:42.000 --> 00:37:45.000]  昨天各位姐妹跟我說
[00:37:45.000 --> 00:37:48.000]  徐定興你試吧
[00:37:48.000 --> 00:37:51.000]  我試過了 他說真的有效
[00:37:51.000 --> 00:37:54.000]  你都試吧 你不試永遠不會知
[00:37:54.000 --> 00:37:57.000]  昨天吃了三粒 今早又吃了三粒
[00:37:57.000 --> 00:38:00.000]  我試過真的有效
[00:38:00.000 --> 00:38:03.000]  我好怕 請大家不要問我什麼牌子
[00:38:03.000 --> 00:38:06.000]  寫個名字給我 拍張相給我
[00:38:06.000 --> 00:38:09.000]  但我真的覺得有效 我就做
[00:38:09.000 --> 00:38:12.000]  前一陣子有人介紹我喝一杯
[00:38:12.000 --> 00:38:15.000]  他就說中部可以縮小
[00:38:15.000 --> 00:38:18.000]  每日一杯就很成功
[00:38:18.000 --> 00:38:21.000]  他站起來給我看
[00:38:21.000 --> 00:38:24.000]  你看看 徐定興以前這裡一整個
[00:38:24.000 --> 00:38:27.000]  我聽了 現在不是半個都沒有
[00:38:27.000 --> 00:38:30.000]  我聽了就回去 因為我都好想
[00:38:30.000 --> 00:38:33.000]  我又買了一瓶回來 又好便宜
[00:38:33.000 --> 00:38:36.000]  這裡三六零 超市都可以買 十二元一瓶
[00:38:36.000 --> 00:38:39.000]  又不要問我什麼牌子
[00:38:39.000 --> 00:38:42.000]  我又喝完 不想給大家看
[00:38:42.000 --> 00:38:45.000]  以前是幾濃種的 但現在我跟老婆說
[00:38:45.000 --> 00:38:48.000]  我老婆說真的不見了
[00:38:48.000 --> 00:38:51.000]  有一樣東西你不信永遠不會知
[00:38:51.000 --> 00:38:54.000]  希伯來斯聖經有句說話
[00:38:54.000 --> 00:38:57.000]  信就是所望之事的實體
[00:38:57.000 --> 00:39:00.000]  是未見之事的確據
[00:39:00.000 --> 00:39:03.000]  我們信的意思是有些東西我們是未看到的
[00:39:03.000 --> 00:39:06.000]  我真的未去天堂 但基於所知
[00:39:06.000 --> 00:39:09.000]  你可以知道未知的可能
[00:39:09.000 --> 00:39:12.000]  基於過去你可以知道將來的機會
[00:39:12.000 --> 00:39:15.000]  是有不明的 但不用什麼都明
[00:39:15.000 --> 00:39:18.000]  是有不知不需要什麼都知
[00:39:18.000 --> 00:39:21.000]  有位老姐妹
[00:39:21.000 --> 00:39:24.000]  七十五歲信耶穌
[00:39:24.000 --> 00:39:27.000]  她說過去這麼多年我家是基督教家庭
[00:39:27.000 --> 00:39:30.000]  一直都不信 因為我好理性
[00:39:30.000 --> 00:39:33.000]  我要問明的東西我才信
[00:39:33.000 --> 00:39:36.000]  最後到七十五歲她問了七十多年
[00:39:36.000 --> 00:39:39.000]  如果由一歲開始 她問了幾十年
[00:39:39.000 --> 00:39:42.000]  她說要明的東西是明不完的
[00:39:42.000 --> 00:39:45.000]  她說的話很有意思 她說
[00:39:45.000 --> 00:39:48.000]  因為我知道的我去信
[00:39:48.000 --> 00:39:51.000]  我覺得這件事很有理由
[00:39:51.000 --> 00:39:54.000]  我不是靠猜 因為我明白
[00:39:54.000 --> 00:39:57.000]  我不是什麼都明 我不是靠猜
[00:39:57.000 --> 00:40:00.000]  因為我不用什麼都明
[00:40:00.000 --> 00:40:03.000]  神是你猜不到的 到你不猜的時候
[00:40:03.000 --> 00:40:06.000]  你就可以信 當你硬要猜的時候
[00:40:06.000 --> 00:40:09.000]  你明知有些東西是不會明的
[00:40:09.000 --> 00:40:12.000]  你硬要想就沒辦法明 人會有十分把握
[00:40:12.000 --> 00:40:15.000]  有的話今天不會有這麼多意外
[00:40:15.000 --> 00:40:18.000]  不需要什麼都知道 不要說不知道的不信
[00:40:18.000 --> 00:40:21.000]  要說已經知道的我們才信
[00:40:21.000 --> 00:40:24.000]  人不用猜 因為神是你猜不到的
[00:40:24.000 --> 00:40:27.000]  你明了神 你就是神
[00:40:27.000 --> 00:40:30.000]  你怎會明得了神
[00:40:30.000 --> 00:40:33.000]  有位神學家叫Alastair McGrath
[00:40:33.000 --> 00:40:36.000]  他說的話很有意思 他怎麼說呢
[00:40:36.000 --> 00:40:39.000]  他說人不可以信 因為他不可以信
[00:40:39.000 --> 00:40:42.000]  他不可以信 他不可以信
[00:40:42.000 --> 00:40:45.000]  明不明白這句話 他只可以信他可以信
[00:40:45.000 --> 00:40:48.000]  我就是這樣
[00:40:48.000 --> 00:40:51.000]  我只能信我可以信 我不可以信我就不可以信
[00:40:51.000 --> 00:40:54.000]  所以你不可以信 因為你不明白這件事
[00:40:54.000 --> 00:40:57.000]  所以我們有時候根據自己的有限
[00:40:57.000 --> 00:41:00.000]  要求要明白這位無限的神
[00:41:00.000 --> 00:41:03.000]  你是不可能的
[00:41:03.000 --> 00:41:06.000]  我相信耶穌信了47年
[00:41:06.000 --> 00:41:09.000]  我一定不是 100%不是
[00:41:09.000 --> 00:41:12.000]  我明白我都不是 但我可以告訴你我真心信耶穌
[00:41:12.000 --> 00:41:15.000]  客觀來說有很多道理
[00:41:15.000 --> 00:41:18.000]  主觀來說我自己經歷很多改變
[00:41:18.000 --> 00:41:21.000]  我整個人都變了
