
[00:00:00.000 --> 00:00:10.000]  我聽過很多對人生的解說或者定義
[00:18:46.900 --> 00:18:48.900]  人生兩個字
[00:18:48.900 --> 00:18:52.900]  就是你看見
[00:18:52.900 --> 00:18:54.900]  歡聲的背後
[00:18:54.900 --> 00:18:56.900]  那些女影
[00:18:56.900 --> 00:18:58.900]  你看不到
[00:18:58.900 --> 00:19:02.900]  我一年剛跟傳道說
[00:19:02.900 --> 00:19:04.900]  一年有47個星期
[00:19:04.900 --> 00:19:06.900]  一年休息四個星期
[00:19:06.900 --> 00:19:08.900]  在不同的教會講道
[00:19:08.900 --> 00:19:10.900]  其實我很想在每次講道之後
[00:19:10.900 --> 00:19:12.900]  包括今天
[00:19:12.900 --> 00:19:14.900]  我希望講完道
[00:19:14.900 --> 00:19:16.900]  留下十多二十分鐘的
[00:19:16.900 --> 00:19:18.900]  交談
[00:19:18.900 --> 00:19:20.900]  給大家一些回應
[00:19:20.900 --> 00:19:22.900]  給大家一些表達
[00:19:22.900 --> 00:19:24.900]  因為教會講完道
[00:19:24.900 --> 00:19:26.900]  接著就要收奉獻
[00:19:26.900 --> 00:19:28.900]  唱讚美詩
[00:19:28.900 --> 00:19:30.900]  那些大教會
[00:19:30.900 --> 00:19:32.900]  像電影一樣
[00:19:32.900 --> 00:19:34.900]  有很多人進來
[00:19:34.900 --> 00:19:36.900]  我們是匆匆忙忙
[00:19:36.900 --> 00:19:38.900]  我們無法去聽到會友
[00:19:38.900 --> 00:19:40.900]  或者來賓
[00:19:40.900 --> 00:19:42.900]  聽完信之後
[00:19:42.900 --> 00:19:44.900]  他們的回響
[00:19:44.900 --> 00:19:46.900]  我們沒有這個機會
[00:19:46.900 --> 00:19:48.900]  我想做的
[00:19:48.900 --> 00:19:50.900]  這個情況只有在內地可以
[00:19:50.900 --> 00:19:52.900]  以前可以
[00:19:52.900 --> 00:19:54.900]  現在不行
[00:19:54.900 --> 00:19:56.900]  以前我只會到北京去
[00:19:56.900 --> 00:19:58.900]  講道
[00:19:58.900 --> 00:20:00.900]  中午講完道
[00:20:00.900 --> 00:20:02.900]  吃完飯
[00:20:02.900 --> 00:20:04.900]  稍微留下來
[00:20:04.900 --> 00:20:06.900]  跟那些人一同去討論
[00:20:06.900 --> 00:20:08.900]  一起去回應
[00:20:08.900 --> 00:20:10.900]  我講的道
[00:20:10.900 --> 00:20:12.900]  很好的
[00:20:12.900 --> 00:20:14.900]  但我們匆忙
[00:20:14.900 --> 00:20:16.900]  就是說
[00:20:16.900 --> 00:20:18.900]  其實每個人心裡面
[00:20:18.900 --> 00:20:20.900]  表面看見你
[00:20:20.900 --> 00:20:22.900]  很開心很美麗
[00:20:22.900 --> 00:20:24.900]  但你背後的辛酸眼淚
[00:20:24.900 --> 00:20:26.900]  甚至在教會也不容易跟人說
[00:20:26.900 --> 00:20:28.900]  這就是我們要明白到
[00:20:28.900 --> 00:20:30.900]  這個情況
[00:20:30.900 --> 00:20:32.900]  但我始終覺得
[00:20:32.900 --> 00:20:34.900]  這個信仰
[00:20:34.900 --> 00:20:36.900]  一個篤信了半世紀的信仰
[00:20:36.900 --> 00:20:40.900]  我回教會超過半世紀
[00:20:40.900 --> 00:20:42.900]  不止
[00:20:42.900 --> 00:20:44.900]  今年六月
[00:20:44.900 --> 00:20:46.900]  下月
[00:20:46.900 --> 00:20:48.900]  我就可以兩元坐車
[00:20:48.900 --> 00:20:50.900]  我十二歲回教會
[00:20:50.900 --> 00:20:52.900]  回了這麼多年
[00:20:52.900 --> 00:20:54.900]  很肯定
[00:20:54.900 --> 00:20:56.900]  而這個信仰給我很多很多
[00:20:56.900 --> 00:20:58.900]  的想法
[00:20:58.900 --> 00:21:00.900]  不斷去想
[00:21:00.900 --> 00:21:02.900]  究竟中國人
[00:21:02.900 --> 00:21:04.900]  教會是否適合我的地點
[00:21:04.900 --> 00:21:06.900]  其實是適合的
[00:21:06.900 --> 00:21:08.900]  所以我幾年來很努力
[00:21:08.900 --> 00:21:10.900]  希望能夠跟不同地方的中國人去傳福音
[00:21:10.900 --> 00:21:12.900]  我要揣摩你們對
[00:21:12.900 --> 00:21:14.900]  進步的追求
[00:21:14.900 --> 00:21:16.900]  特別是香港的心態
[00:21:16.900 --> 00:21:18.900]  追求信仰的幾樣東西
[00:21:18.900 --> 00:21:20.900]  第一 趨吉避凶
[00:21:20.900 --> 00:21:22.900]  第二 從心所欲
[00:21:22.900 --> 00:21:24.900]  第三
[00:21:24.900 --> 00:21:26.900]  天公賜福 福給我全家
[00:21:26.900 --> 00:21:28.900]  中國人就是這樣
[00:21:28.900 --> 00:21:32.900]  但我們作為基督徒
[00:21:32.900 --> 00:21:34.900]  我們做教會 能否給予他呢
[00:21:34.900 --> 00:21:36.900]  不是這麼簡單
[00:21:36.900 --> 00:21:38.900]  事實上我們信仰
[00:21:38.900 --> 00:21:40.900]  給予這些是不同的
[00:21:40.900 --> 00:21:42.900]  我經常會
[00:21:42.900 --> 00:21:44.900]  做我的見證
[00:21:44.900 --> 00:21:46.900]  基督教信仰
[00:21:46.900 --> 00:21:48.900]  是耶穌
[00:21:48.900 --> 00:21:50.900]  在破碎世界當中
[00:21:50.900 --> 00:21:52.900]  將他撿回去
[00:21:52.900 --> 00:21:54.900]  在破碎世界當中遇見耶穌
[00:21:54.900 --> 00:21:56.900]  哪裡有苦難哪裡有痛苦
[00:21:56.900 --> 00:21:58.900]  那裡就有彌賽亞
[00:21:58.900 --> 00:22:00.900]  不是說他們那裡就能搞定一切
[00:22:00.900 --> 00:22:02.900]  不是那個模式
[00:22:02.900 --> 00:22:04.900]  所以
[00:22:04.900 --> 00:22:06.900]  我要多些跟貧窮人
[00:22:06.900 --> 00:22:08.900]  受苦人
[00:22:08.900 --> 00:22:10.900]  類型多於歡聖人
[00:22:10.900 --> 00:22:12.900]  跟他們一起
[00:22:12.900 --> 00:22:14.900]  在破碎的世界當中
[00:22:14.900 --> 00:22:16.900]  讓他們見到耶穌
[00:22:16.900 --> 00:22:18.900]  第二
[00:22:18.900 --> 00:22:20.900]  作為基督徒我是需要跟基督一起受苦
[00:22:20.900 --> 00:22:22.900]  作出某種犧牲
[00:22:22.900 --> 00:22:24.900]  跟隨他
[00:22:24.900 --> 00:22:26.900]  我才知道什麼叫做
[00:22:26.900 --> 00:22:28.900]  救恩
[00:22:28.900 --> 00:22:30.900]  不是說兩句
[00:22:30.900 --> 00:22:32.900]  求求他 什麼都有利
[00:22:32.900 --> 00:22:34.900]  第三
[00:22:34.900 --> 00:22:36.900]  教會
[00:22:36.900 --> 00:22:38.900]  群體的故事
[00:22:38.900 --> 00:22:40.900]  就是成為了
[00:22:40.900 --> 00:22:42.900]  最有力的福音見證
[00:22:42.900 --> 00:22:44.900]  每個人 做基督徒
[00:22:44.900 --> 00:22:46.900]  都應該有他的故事 都應該有他傳福音的本能
[00:22:46.900 --> 00:22:48.900]  這就是
[00:22:48.900 --> 00:22:50.900]  我的信仰觀念
[00:22:50.900 --> 00:22:52.900]  所以我把信仰
[00:22:52.900 --> 00:22:54.900]  很簡單界定有兩個
[00:22:54.900 --> 00:22:56.900]  很簡單的分野
[00:22:56.900 --> 00:22:58.900]  就是一般人去尋求信仰
[00:22:58.900 --> 00:23:00.900]  不外乎
[00:23:00.900 --> 00:23:02.900]  天從人願
[00:23:02.900 --> 00:23:04.900]  天看你怎樣
[00:23:04.900 --> 00:23:06.900]  我求什麼有什麼
[00:23:06.900 --> 00:23:08.900]  願什麼有什麼 從心所欲 吹吉避凶
[00:23:08.900 --> 00:23:10.900]  服從天降
[00:23:10.900 --> 00:23:12.900]  什麼都不用做
[00:23:12.900 --> 00:23:14.900]  但基督信仰給我們的是
[00:23:14.900 --> 00:23:16.900]  人從天願
[00:23:16.900 --> 00:23:18.900]  我們需要
[00:23:18.900 --> 00:23:20.900]  被上帝
[00:23:20.900 --> 00:23:22.900]  去主宰
[00:23:22.900 --> 00:23:24.900]  我們要聽從
[00:23:24.900 --> 00:23:26.900]  他的指引
[00:23:26.900 --> 00:23:28.900]  走我們人生的路
[00:23:28.900 --> 00:23:30.900]  似乎
[00:23:30.900 --> 00:23:32.900]  好像不是
[00:23:32.900 --> 00:23:34.900]  很著數
[00:23:34.900 --> 00:23:36.900]  但是
[00:23:36.900 --> 00:23:38.900]  這就超越了
[00:23:38.900 --> 00:23:40.900]  一般人去尋求宗教
[00:23:40.900 --> 00:23:42.900]  那種急功近利式
[00:23:42.900 --> 00:23:44.900]  我最靠近
[00:23:44.900 --> 00:23:46.900]  急功近利式
[00:23:46.900 --> 00:23:48.900]  我最追求
[00:23:48.900 --> 00:23:50.900]  當你走一條路的時候
[00:23:50.900 --> 00:23:52.900]  你發覺你所得到的東西
[00:23:52.900 --> 00:23:54.900]  遠遠比你所祈求的一個
[00:23:54.900 --> 00:23:56.900]  民間宗教所給你的東西
[00:23:56.900 --> 00:23:58.900]  很不同
[00:23:58.900 --> 00:24:00.900]  但最後
[00:24:00.900 --> 00:24:02.900]  都在心裡
[00:24:02.900 --> 00:24:04.900]  那種真正的平安
[00:24:04.900 --> 00:24:06.900]  喜樂
[00:24:06.900 --> 00:24:08.900]  幸福感
[00:24:08.900 --> 00:24:10.900]  是不受外在環境的影響
[00:24:10.900 --> 00:24:12.900]  是不受外在環境的影響
[00:24:12.900 --> 00:24:14.900]  快樂
[00:24:14.900 --> 00:24:16.900]  快樂的題目
[00:24:16.900 --> 00:24:18.900]  很特別
[00:24:18.900 --> 00:24:20.900]  間中有些
[00:24:20.900 --> 00:24:22.900]  政府部門
[00:24:22.900 --> 00:24:24.900]  有些公私營機構
[00:24:24.900 --> 00:24:26.900]  大會計師行請我去講
[00:24:26.900 --> 00:24:28.900]  點帳
[00:24:28.900 --> 00:24:30.900]  講快樂
[00:24:30.900 --> 00:24:32.900]  我是一個快樂專家
[00:24:32.900 --> 00:24:34.900]  有些好朋友請我去講
[00:24:34.900 --> 00:24:36.900]  想不到政府部門請我講
[00:24:36.900 --> 00:24:38.900]  第一個請我講勞工處
[00:24:38.900 --> 00:24:40.900]  周年大會
[00:24:40.900 --> 00:24:42.900]  快樂
[00:24:42.900 --> 00:24:44.900]  快樂的層次很特別
[00:24:44.900 --> 00:24:46.900]  如果你喜歡看書或上網
[00:24:46.900 --> 00:24:50.900]  在哈佛
[00:24:50.900 --> 00:24:52.900]  十多年前
[00:24:52.900 --> 00:24:54.900]  一個猶太學者
[00:24:54.900 --> 00:24:56.900]  哈佛開始
[00:24:56.900 --> 00:24:58.900]  一門課
[00:24:58.900 --> 00:25:00.900]  叫快樂學
[00:25:00.900 --> 00:25:02.900]  他本身是正向心理學的專家
[00:25:02.900 --> 00:25:04.900]  叫Ben Sahar
[00:25:04.900 --> 00:25:06.900]  Ben Sahar
[00:25:06.900 --> 00:25:08.900]  那門課越開越盛
[00:25:08.900 --> 00:25:10.900]  結果在大學上課
[00:25:10.900 --> 00:25:12.900]  結果上網
[00:25:12.900 --> 00:25:14.900]  全世界人都去讀
[00:25:14.900 --> 00:25:16.900]  這幾年耶魯出了一個女博士
[00:25:16.900 --> 00:25:18.900]  女教授
[00:25:18.900 --> 00:25:20.900]  又教快樂學
[00:25:20.900 --> 00:25:22.900]  似乎比Ben Sahar更加
[00:25:22.900 --> 00:25:24.900]  掌握到快樂之道
[00:25:24.900 --> 00:25:26.900]  但當他研究西方的快樂理論
[00:25:26.900 --> 00:25:28.900]  其實基本上都是心理學
[00:25:28.900 --> 00:25:30.900]  正向心理學
[00:25:30.900 --> 00:25:32.900]  怎樣和正向心理
[00:25:32.900 --> 00:25:34.900]  分析到你的意志
[00:25:34.900 --> 00:25:36.900]  你的情緒
[00:25:36.900 --> 00:25:38.900]  等等
[00:25:38.900 --> 00:25:40.900]  但我這套東西
[00:25:40.900 --> 00:25:42.900]  對中人不是完全
[00:25:42.900 --> 00:25:44.900]  接受到
[00:25:44.900 --> 00:25:46.900]  中人講求的
[00:25:46.900 --> 00:25:48.900]  幸福快樂感
[00:25:48.900 --> 00:25:50.900]  其實是挺內在的
[00:25:50.900 --> 00:25:52.900]  內心世界
[00:25:52.900 --> 00:25:54.900]  所以真正有
[00:25:54.900 --> 00:25:56.900]  深度的宗教都在講
[00:25:56.900 --> 00:25:58.900]  內在的
[00:25:58.900 --> 00:26:00.900]  心路
[00:26:00.900 --> 00:26:02.900]  很特別
[00:26:02.900 --> 00:26:04.900]  所以這幾年來我都特別
[00:26:04.900 --> 00:26:06.900]  和我的信仰出發
[00:26:06.900 --> 00:26:08.900]  和聖經出發
[00:26:08.900 --> 00:26:10.900]  去研發一些
[00:26:10.900 --> 00:26:12.900]  很簡單而可以做到
[00:26:12.900 --> 00:26:14.900]  去追求幸福快樂
[00:26:14.900 --> 00:26:16.900]  人生的方程式
[00:26:16.900 --> 00:26:18.900]  很簡單的方程式
[00:26:18.900 --> 00:26:20.900]  記得嗎
[00:26:20.900 --> 00:26:22.900]  這個方程式叫做四不一沒有
[00:26:22.900 --> 00:26:24.900]  很簡單
[00:26:24.900 --> 00:26:26.900]  你說我怎樣可以快樂一些呢
[00:26:26.900 --> 00:26:28.900]  一般人叫加數
[00:26:28.900 --> 00:26:30.900]  加數來的
[00:26:30.900 --> 00:26:32.900]  我有什麼有什麼
[00:26:32.900 --> 00:26:34.900]  但我覺得
[00:26:34.900 --> 00:26:36.900]  我的信仰給我的就是減數
[00:26:36.900 --> 00:26:38.900]  你將一些
[00:26:38.900 --> 00:26:40.900]  令你不快樂的東西
[00:26:40.900 --> 00:26:42.900]  你拿走
[00:26:42.900 --> 00:26:44.900]  你很憎恨這個人
[00:26:44.900 --> 00:26:46.900]  你一憎就不快樂
[00:26:46.900 --> 00:26:48.900]  你能夠忘記他
[00:26:48.900 --> 00:26:50.900]  你就快樂了
[00:26:50.900 --> 00:26:52.900]  這就叫做四不一沒有
[00:26:52.900 --> 00:26:54.900]  第一個
[00:26:54.900 --> 00:26:56.900]  不要為明天憂慮
[00:26:56.900 --> 00:27:00.900]  香港人
[00:27:00.900 --> 00:27:02.900]  有太多憂慮
[00:27:02.900 --> 00:27:04.900]  因為我們永遠不知道
[00:27:04.900 --> 00:27:06.900]  明天會是怎樣
[00:27:06.900 --> 00:27:08.900]  一百幾十年來
[00:27:08.900 --> 00:27:10.900]  從殖民地到回歸
[00:27:10.900 --> 00:27:12.900]  我們的命運似乎都不是我們掌握的
[00:27:12.900 --> 00:27:14.900]  有太多的東西不是我們
[00:27:14.900 --> 00:27:16.900]  能夠主宰的
[00:27:16.900 --> 00:27:18.900]  因為太多的東西我們不知道會怎樣
[00:27:18.900 --> 00:27:20.900]  我們隨處
[00:27:20.900 --> 00:27:22.900]  譬如去年股市都很好
[00:27:22.900 --> 00:27:24.900]  中美貿易戰打到沉了
[00:27:24.900 --> 00:27:26.900]  現在不知道會怎樣
[00:27:26.900 --> 00:27:28.900]  這次的情況已經不是任何的
[00:27:28.900 --> 00:27:30.900]  一樓二樓三樓的評論員
[00:27:30.900 --> 00:27:32.900]  可以分析到
[00:27:32.900 --> 00:27:34.900]  史無前例
[00:27:34.900 --> 00:27:36.900]  衝擊很大
[00:27:36.900 --> 00:27:38.900]  有太多我們無可預測
[00:27:38.900 --> 00:27:40.900]  所以如果我們太多
[00:27:40.900 --> 00:27:42.900]  預知未來的憂愁
[00:27:42.900 --> 00:27:44.900]  其實都會造成我們不快樂的情況
[00:27:44.900 --> 00:27:46.900]  不要為
[00:27:46.900 --> 00:27:48.900]  明天憂慮
[00:27:48.900 --> 00:27:50.900]  因為一天的難處
[00:27:50.900 --> 00:27:52.900]  一天就夠了
[00:27:52.900 --> 00:27:54.900]  這是聖經
[00:27:54.900 --> 00:27:56.900]  一個很有力
[00:27:56.900 --> 00:27:58.900]  我親自講
[00:27:58.900 --> 00:28:00.900]  不要預知未來的憂愁
[00:28:00.900 --> 00:28:02.900]  每天做好自己
[00:28:02.900 --> 00:28:04.900]  為明天做好準備
[00:28:04.900 --> 00:28:06.900]  盡其所能
[00:28:06.900 --> 00:28:08.900]  不要太多的擔心
[00:28:08.900 --> 00:28:10.900]  因為那些東西是擔心不到的
[00:28:10.900 --> 00:28:12.900]  有一個很有名的美國記者
[00:28:12.900 --> 00:28:14.900]  叫做Thomas Freeman
[00:28:14.900 --> 00:28:16.900]  紐約時報的很厲害的
[00:28:16.900 --> 00:28:18.900]  前一陣子寫了一篇文章
[00:28:18.900 --> 00:28:20.900]  在紐約時報講中美貿易戰的
[00:28:20.900 --> 00:28:22.900]  全世界都看他的
[00:28:22.900 --> 00:28:24.900]  他寫了一本書叫做《世界是平的講全球化》
[00:28:24.900 --> 00:28:26.900]  四年前他推翻了
[00:28:26.900 --> 00:28:28.900]  世界不再是平的,世界是快的
[00:28:28.900 --> 00:28:30.900]  The world is fast, not a fact.
[00:28:30.900 --> 00:28:32.900]  The world is fast, not a fact.
[00:28:32.900 --> 00:28:34.900]  他說現在世界上有三個M
[00:28:34.900 --> 00:28:36.900]  我們無法預測的
[00:28:36.900 --> 00:28:38.900]  第一,Mother Nature
[00:28:38.900 --> 00:28:40.900]  大自然
[00:28:40.900 --> 00:28:42.900]  第二,Market 市場
[00:28:42.900 --> 00:28:44.900]  第三,Gordon Moore
[00:28:44.900 --> 00:28:46.900]  Moore's Law,摩爾定律
[00:28:46.900 --> 00:28:48.900]  講電腦的,Gordon Moore,英特爾的創辦人
[00:28:48.900 --> 00:28:50.900]  這個全球化的專家
[00:28:50.900 --> 00:28:52.900]  他是很有預測
[00:28:52.900 --> 00:28:54.900]  他是很有預測
[00:28:54.900 --> 00:28:56.900]  未來的能力,是根據數據
[00:28:56.900 --> 00:28:58.900]  根據研究,根據採訪
[00:28:58.900 --> 00:29:00.900]  他說
[00:29:00.900 --> 00:29:02.900]  快要看不到,無法預測
[00:29:02.900 --> 00:29:04.900]  所以記住
[00:29:04.900 --> 00:29:06.900]  不要為明天不必的
[00:29:06.900 --> 00:29:08.900]  憂慮而擔心
[00:29:08.900 --> 00:29:10.900]  今天我老公很疼我,今天我子女很疼我
[00:29:10.900 --> 00:29:12.900]  他長大了會怎樣
[00:29:12.900 --> 00:29:14.900]  我今天很漂亮,我老了會怎樣
[00:29:14.900 --> 00:29:16.900]  我們很多時候就預知了明天的
[00:29:16.900 --> 00:29:18.900]  憂愁,不要為明天憂慮
[00:29:18.900 --> 00:29:20.900]  最重要
[00:29:20.900 --> 00:29:22.900]  我們知道明天是誰掌管的
[00:29:22.900 --> 00:29:24.900]  我喜歡唱一首歌
[00:29:24.900 --> 00:29:26.900]  我知誰掌管明天
[00:29:26.900 --> 00:29:28.900]  最重要
[00:29:28.900 --> 00:29:30.900]  你知道
[00:29:30.900 --> 00:29:32.900]  你最後一站去到哪裏
[00:29:32.900 --> 00:29:34.900]  人們說
[00:29:34.900 --> 00:29:36.900]  宗教都是殊途同歸
[00:29:36.900 --> 00:29:38.900]  這些人不懂宗教
[00:29:38.900 --> 00:29:40.900]  宗教最大的分別
[00:29:40.900 --> 00:29:42.900]  是歸不同
[00:29:42.900 --> 00:29:44.900]  很多教義
[00:29:44.900 --> 00:29:46.900]  有些是相近的
[00:29:46.900 --> 00:29:48.900]  是近的
[00:29:48.900 --> 00:29:50.900]  但是歸不同
[00:29:50.900 --> 00:29:52.900]  所以絕對不是
[00:29:52.900 --> 00:29:54.900]  殊途同歸
[00:29:54.900 --> 00:29:56.900]  第二個
[00:29:56.900 --> 00:29:58.900]  不
[00:29:58.900 --> 00:30:00.900]  不可含怒到日落
[00:30:00.900 --> 00:30:02.900]  人都有情緒
[00:30:02.900 --> 00:30:04.900]  會生氣的
[00:30:04.900 --> 00:30:06.900]  有小姐脾氣,有小奶脾氣
[00:30:06.900 --> 00:30:08.900]  有小爺脾氣
[00:30:08.900 --> 00:30:10.900]  你面對這個世界上很多人很生氣
[00:30:10.900 --> 00:30:12.900]  見到地鐵的人
[00:30:12.900 --> 00:30:14.900]  那些行為
[00:30:14.900 --> 00:30:16.900]  跟葉德嫻所說的一樣
[00:30:16.900 --> 00:30:18.900]  很生氣的
[00:30:18.900 --> 00:30:20.900]  但生氣總會生氣
[00:30:20.900 --> 00:30:22.900]  但不要含怒到日落
[00:30:22.900 --> 00:30:24.900]  你懂得化解你的不開心
[00:30:24.900 --> 00:30:26.900]  將不開心
[00:30:26.900 --> 00:30:28.900]  化為開心
[00:30:28.900 --> 00:30:30.900]  當有人不禮貌
[00:30:30.900 --> 00:30:32.900]  不乾淨的時候
[00:30:32.900 --> 00:30:34.900]  我幫你撿起來
[00:30:34.900 --> 00:30:36.900]  我看你怎樣
[00:30:36.900 --> 00:30:38.900]  你看他不讓座,我去讓座
[00:30:38.900 --> 00:30:42.900]  甚至很有禮貌的讓座
[00:30:42.900 --> 00:30:44.900]  我們做了我們的本份
[00:30:44.900 --> 00:30:46.900]  不要讓你的情緒
[00:30:46.900 --> 00:30:48.900]  牽動到你睡不著
[00:30:48.900 --> 00:30:52.900]  人生的幸福就是
[00:30:52.900 --> 00:30:54.900]  你每晚睡在床上
[00:30:54.900 --> 00:30:56.900]  然後說一聲感謝神
[00:30:56.900 --> 00:30:58.900]  睡得著,你很幸福
[00:30:58.900 --> 00:31:00.900]  但太多人
[00:31:00.900 --> 00:31:02.900]  是睡不著
[00:31:02.900 --> 00:31:04.900]  很多問題
[00:31:04.900 --> 00:31:06.900]  白天
[00:31:06.900 --> 00:31:08.900]  大到夢鄉
[00:31:08.900 --> 00:31:10.900]  你就算是睡十個小時
[00:31:10.900 --> 00:31:12.900]  睡眠質素不好也不行
[00:31:12.900 --> 00:31:14.900]  不可含怒
[00:31:14.900 --> 00:31:16.900]  不要讓你
[00:31:16.900 --> 00:31:18.900]  心中的仇恨
[00:31:18.900 --> 00:31:20.900]  留下
[00:31:20.900 --> 00:31:22.900]  留下
[00:31:22.900 --> 00:31:24.900]  怎樣做呢
[00:31:24.900 --> 00:31:26.900]  都是回到你去化解
[00:31:26.900 --> 00:31:28.900]  你的怨愁
[00:31:28.900 --> 00:31:30.900]  用愛去填補很多傷痕
[00:31:30.900 --> 00:31:32.900]  第三
[00:31:32.900 --> 00:31:34.900]  不作無謂的比較
[00:31:34.900 --> 00:31:36.900]  耶穌教導
[00:31:36.900 --> 00:31:38.900]  人為何不開心呢
[00:31:38.900 --> 00:31:40.900]  你太多比較
[00:31:40.900 --> 00:31:42.900]  你今天穿得很漂亮
[00:31:42.900 --> 00:31:44.900]  你發覺你的同事比你漂亮
[00:31:44.900 --> 00:31:46.900]  你發覺
[00:31:46.900 --> 00:31:48.900]  你去完旅行回來很威風
[00:31:48.900 --> 00:31:50.900]  誰知那個人比你去得漂亮
[00:31:50.900 --> 00:31:52.900]  你很容易一比較
[00:31:52.900 --> 00:31:54.900]  女人的比較
[00:31:54.900 --> 00:31:56.900]  就表現出來
[00:31:56.900 --> 00:31:58.900]  男人就不出聲
[00:31:58.900 --> 00:32:00.900]  男人其實就不出聲
[00:32:00.900 --> 00:32:02.900]  不出聲不是他不注重
[00:32:02.900 --> 00:32:04.900]  其實他心裡都不開心
[00:32:04.900 --> 00:32:06.900]  為何會這樣呢
[00:32:06.900 --> 00:32:08.900]  特別是現在香港的家庭
[00:32:08.900 --> 00:32:10.900]  很喜歡將子女比較
[00:32:10.900 --> 00:32:12.900]  這是造成了很多
[00:32:12.900 --> 00:32:14.900]  親子關係的問題
[00:32:14.900 --> 00:32:16.900]  原來這個比較
[00:32:16.900 --> 00:32:20.900]  造成了很多不必要的問題
[00:32:20.900 --> 00:32:22.900]  很多的
[00:32:22.900 --> 00:32:24.900]  衝突矛盾
[00:32:24.900 --> 00:32:26.900]  無謂的比較
[00:32:26.900 --> 00:32:28.900]  甚麼是有謂的比較呢
[00:32:28.900 --> 00:32:30.900]  就是你看到一些人做得好
[00:32:30.900 --> 00:32:32.900]  有些好的
[00:32:32.900 --> 00:32:34.900]  表現
[00:32:34.900 --> 00:32:36.900]  好的模式
[00:32:36.900 --> 00:32:38.900]  我要學他
[00:32:38.900 --> 00:32:40.900]  甚至我要超越他
[00:32:40.900 --> 00:32:42.900]  但我不是跟他比較
[00:32:42.900 --> 00:32:44.900]  有些人跑在前面是很好的
[00:32:44.900 --> 00:32:46.900]  做阿姨比做阿頭好
[00:32:46.900 --> 00:32:48.900]  做阿頭過位你就比較
[00:32:48.900 --> 00:32:50.900]  做阿姨就永遠有個目標讓你去追求
[00:32:50.900 --> 00:32:52.900]  所以我們永遠
[00:32:52.900 --> 00:32:54.900]  是向一種模式去追求
[00:32:54.900 --> 00:32:56.900]  而不是比較
[00:32:56.900 --> 00:32:58.900]  那你會特別開心
[00:32:58.900 --> 00:33:00.900]  第四個不是甚麼呢
[00:33:00.900 --> 00:33:02.900]  No complaint
[00:33:02.900 --> 00:33:04.900]  不要投訴
[00:33:04.900 --> 00:33:06.900]  不要埋怨
[00:33:06.900 --> 00:33:08.900]  有個美國牧師寫了一本書
[00:33:08.900 --> 00:33:10.900]  竟然可以行銷全球
[00:33:10.900 --> 00:33:12.900]  有幾十個國家都翻譯了他
[00:33:12.900 --> 00:33:14.900]  就叫做
[00:33:14.900 --> 00:33:16.900]  不抱怨
[00:33:16.900 --> 00:33:18.900]  不投訴運動
[00:33:18.900 --> 00:33:20.900]  牧師有一年在教會開過
[00:33:20.900 --> 00:33:22.900]  下令會
[00:33:22.900 --> 00:33:24.900]  他很想他的會友
[00:33:24.900 --> 00:33:26.900]  不要只是聽完
[00:33:26.900 --> 00:33:28.900]  幾堂道話回去
[00:33:28.900 --> 00:33:30.900]  如常的生活
[00:33:30.900 --> 00:33:32.900]  他很想透過一個禮拜的下令會
[00:33:32.900 --> 00:33:34.900]  可以改變一些人
[00:33:34.900 --> 00:33:36.900]  於是原來
[00:33:36.900 --> 00:33:38.900]  大家很多投訴
[00:33:38.900 --> 00:33:40.900]  不好吃的東西好不好吃
[00:33:40.900 --> 00:33:42.900]  當然不好吃
[00:33:42.900 --> 00:33:44.900]  不過一生本身無所謂
[00:33:44.900 --> 00:33:46.900]  今天不是來吃東西都聽我說話
[00:33:46.900 --> 00:33:48.900]  很多投訴
[00:33:48.900 --> 00:33:50.900]  一出門口為甚麼下雨
[00:33:50.900 --> 00:33:52.900]  為甚麼整個星期下雨
[00:33:52.900 --> 00:33:54.900]  很多投訴回家一按電梯
[00:33:54.900 --> 00:33:56.900]  剛剛上去巴士來到就上不到
[00:33:56.900 --> 00:33:58.900]  很多投訴
[00:34:00.900 --> 00:34:02.900]  原來一個
[00:34:02.900 --> 00:34:04.900]  很習慣形成了三個禮拜
[00:34:04.900 --> 00:34:06.900]  牧師創造了一隻手鐲
[00:34:06.900 --> 00:34:08.900]  大家戴著它
[00:34:08.900 --> 00:34:10.900]  不過每當你一投訴
[00:34:10.900 --> 00:34:12.900]  你要換手了
[00:34:12.900 --> 00:34:14.900]  一看見有投訴
[00:34:14.900 --> 00:34:16.900]  左手換你右手
[00:34:16.900 --> 00:34:18.900]  連續三個禮拜沒有換手
[00:34:18.900 --> 00:34:20.900]  你習慣形成了
[00:34:20.900 --> 00:34:24.900]  不投訴
[00:34:24.900 --> 00:34:26.900]  不抱怨
[00:34:26.900 --> 00:34:28.900]  太多投訴太多抱怨
[00:34:28.900 --> 00:34:30.900]  我常常說
[00:34:30.900 --> 00:34:32.900]  你愛一個人
[00:34:32.900 --> 00:34:34.900]  是有真感情
[00:34:34.900 --> 00:34:36.900]  你憎恨一個人
[00:34:36.900 --> 00:34:38.900]  雖然有些政治人物我們不喜歡
[00:34:38.900 --> 00:34:40.900]  但我看見有些市民
[00:34:40.900 --> 00:34:42.900]  見到某些政治人物
[00:34:42.900 --> 00:34:44.900]  好像十世仇人
[00:34:44.900 --> 00:34:46.900]  那又不用他們這樣
