
[00:00:00.000 --> 00:00:04.000]  今天要講一個非常特別的信息
[00:25:17.000 --> 00:25:20.000]  因為人的血脈被敗壞
[00:25:20.000 --> 00:25:26.000]  我知道有很多的解經家他們對創世紀的第六章
[00:25:26.000 --> 00:25:29.000]  可能有其他的解釋
[00:25:29.000 --> 00:25:32.000]  但我可以告訴你們他們都是錯的
[00:25:32.000 --> 00:25:37.000]  因為我喜歡用聖經來解釋聖經
[00:25:37.000 --> 00:25:42.000]  如果很多的經文都是指著同一件事
[00:25:42.000 --> 00:25:45.000]  都是有同一個解釋的話
[00:25:45.000 --> 00:25:48.000]  這個就是正確的解釋
[00:25:48.000 --> 00:25:52.000]  我們先來看看神的兒子們
[00:25:52.000 --> 00:25:57.000]  神的兒子們為什麼我說是墮落的天使
[00:25:57.000 --> 00:26:00.000]  這裡有外政與內政
[00:26:00.000 --> 00:26:04.000]  外政就是在聖經以外
[00:26:04.000 --> 00:26:11.000]  最早對這些經文解釋的就是猶太人的拉比
[00:26:11.000 --> 00:26:14.000]  無論是古代的拉比
[00:26:14.000 --> 00:26:15.000]  現在的拉比
[00:26:15.000 --> 00:26:20.000]  他們看見創世紀的六章二節
[00:26:20.000 --> 00:26:26.000]  他們都會把神的兒子們翻譯成墮落的天使
[00:26:26.000 --> 00:26:30.000]  內政就是在聖經裡面
[00:26:30.000 --> 00:26:34.000]  我們看見每次這個名詞出現的時候
[00:26:34.000 --> 00:26:39.000]  差不多每一次都是天使專有的名詞
[00:26:39.000 --> 00:26:44.000]  例如就是在越八紀的兩章一節
[00:26:44.000 --> 00:26:50.000]  說有一天神的種子來示力在耶和華的面前
[00:26:50.000 --> 00:26:53.000]  沙丹也來在其中
[00:26:53.000 --> 00:26:58.000]  這裡很明顯講的神的種子就是天使
[00:26:58.000 --> 00:27:00.000]  其他還有一個就是
[00:27:00.000 --> 00:27:05.000]  如果我們從神創造的角度來看
[00:27:05.000 --> 00:27:08.000]  神的兒子們就是天使
[00:27:08.000 --> 00:27:13.000]  因為我們知道天使是神直接創造的
[00:27:13.000 --> 00:27:17.000]  所有的天使都是神直接的創造
[00:27:17.000 --> 00:27:19.000]  你說人類呢
[00:27:19.000 --> 00:27:22.000]  亞當是神直接創造
[00:27:22.000 --> 00:27:28.000]  夏娃是從亞當的樂谷變出來的
[00:27:28.000 --> 00:27:33.000]  我們是從亞當夏娃的後人
[00:27:33.000 --> 00:27:36.000]  是我們的父母生我們出來
[00:27:36.000 --> 00:27:42.000]  我們近期量可以說是神間接來創造
[00:27:42.000 --> 00:27:46.000]  但天使是神直接創造
[00:27:46.000 --> 00:27:50.000]  所以神的兒子們都是說天使
[00:27:50.000 --> 00:27:57.000]  我剛才說我們要用聖經來解釋聖經
[00:27:57.000 --> 00:28:02.000]  你看看比特後書的兩章四到五節
[00:28:02.000 --> 00:28:05.000]  說就是天使犯了罪
[00:28:05.000 --> 00:28:07.000]  神也沒有寬容
[00:28:07.000 --> 00:28:09.000]  曾把他們雕在地獄
[00:28:09.000 --> 00:28:11.000]  澆在黑暗坑中
[00:28:11.000 --> 00:28:13.000]  等候審判
[00:28:13.000 --> 00:28:16.000]  神也沒有寬容上古的世代
[00:28:16.000 --> 00:28:20.000]  曾叫洪水領導那不敬錢的世代
[00:28:20.000 --> 00:28:25.000]  卻保護了傳義道的羅亞一家八口
[00:28:25.000 --> 00:28:27.000]  這裡我們看見
[00:28:27.000 --> 00:28:32.000]  就是比特把兩件事串在一起
[00:28:32.000 --> 00:28:34.000]  就是羅亞的時候
[00:28:34.000 --> 00:28:36.000]  有這個洪水
[00:28:36.000 --> 00:28:37.000]  毀滅人類
[00:28:37.000 --> 00:28:40.000]  與這個天使犯罪
[00:28:40.000 --> 00:28:43.000]  被淺浸在黑暗當中
[00:28:43.000 --> 00:28:45.000]  是拉在一起
[00:28:45.000 --> 00:28:49.000]  我們剛才讀的猶大書第六節
[00:28:49.000 --> 00:28:53.000]  猶大書其實跟比特後書講得很相似
[00:28:53.000 --> 00:28:56.000]  很多經文的很相似
[00:28:56.000 --> 00:28:58.000]  猶大書的六節怎麼講
[00:28:58.000 --> 00:29:00.000]  又有不守本位
[00:29:00.000 --> 00:29:03.000]  離開自己住處的天使
[00:29:03.000 --> 00:29:07.000]  主用鎖鏈把他們永遠趨近在黑暗裡
[00:29:07.000 --> 00:29:10.000]  等候大熱的審判
[00:29:10.000 --> 00:29:13.000]  為什麼說他們不守本位
[00:29:13.000 --> 00:29:16.000]  他們來到這個世上
[00:29:16.000 --> 00:29:18.000]  就是離開了他們的本位
[00:29:18.000 --> 00:29:21.000]  他們被撒旦來利用
[00:29:21.000 --> 00:29:23.000]  所以把他們懲罰
[00:29:23.000 --> 00:29:27.000]  把他們監禁在黑暗坑中
[00:29:27.000 --> 00:29:31.000]  我在講這個天堂的系列
[00:29:31.000 --> 00:29:34.000]  其中一個信息叫做
[00:29:34.000 --> 00:29:38.000]  人死之後的全部歷程
[00:29:38.000 --> 00:29:42.000]  其中講到就是有無底坑
[00:29:42.000 --> 00:29:47.000]  無底坑就是監禁所有羅亞時候
[00:29:47.000 --> 00:29:50.000]  墮落犯罪的天使
[00:29:50.000 --> 00:29:56.000]  現在已經有一部分的天使在無底坑裡面
[00:29:56.000 --> 00:30:00.000]  還有很多自由身的墮落的天使
[00:30:00.000 --> 00:30:03.000]  他們還是被撒旦利用
[00:30:03.000 --> 00:30:06.000]  在世上回獲人間
[00:30:06.000 --> 00:30:09.000]  另外還有一件很有趣的事
[00:30:09.000 --> 00:30:12.000]  就是無論是彼得後書
[00:30:12.000 --> 00:30:17.000]  或者是尤大叔都提到索多瑪爾摩拉
[00:30:17.000 --> 00:30:22.000]  為什麼兩本書都是要比較兩種罪
[00:30:22.000 --> 00:30:25.000]  都是與性愛有關的罪
[00:30:25.000 --> 00:30:29.000]  第一樣就是天使不守本位
[00:30:29.000 --> 00:30:32.000]  來到這個世上與子交配
[00:30:32.000 --> 00:30:34.000]  這個是淫亂的罪
[00:30:34.000 --> 00:30:38.000]  另外還是有索多瑪爾摩拉
[00:30:38.000 --> 00:30:40.000]  這個是同性戀的罪
[00:30:40.000 --> 00:30:45.000]  兩本書很明顯要比較這兩件事
[00:30:45.000 --> 00:30:48.000]  我剛才講到
[00:30:48.000 --> 00:30:53.000]  就是因為撒旦敗壞了人的血脈
[00:30:53.000 --> 00:30:58.000]  所以神要毀滅羅亞時候所有的人類
[00:30:58.000 --> 00:31:03.000]  從羅亞一家八口再開始建立人的血脈
[00:31:03.000 --> 00:31:07.000]  在創世紀的六章四節說
[00:31:07.000 --> 00:31:10.000]  哪時候有偉人在地上
[00:31:10.000 --> 00:31:15.000]  後來神的兒子們和人的女子交合生子
[00:31:15.000 --> 00:31:19.000]  那就是上古英無有名的人
[00:31:19.000 --> 00:31:22.000]  創世紀的六章四節
[00:31:22.000 --> 00:31:25.000]  這裡其實有一個首尾的結構
[00:31:25.000 --> 00:31:31.000]  上面講偉人與上古英無有名的人
[00:31:31.000 --> 00:31:34.000]  是向下有這個連帶的關係
[00:31:34.000 --> 00:31:36.000]  都是講同一種人
[00:31:36.000 --> 00:31:38.000]  那時候的巨人
[00:31:38.000 --> 00:31:40.000]  他們是怎麼樣來的
[00:31:40.000 --> 00:31:44.000]  經文當中說是神的兒子們
[00:31:44.000 --> 00:31:48.000]  落落的天使和人的女子們交合生子
[00:31:48.000 --> 00:31:54.000]  很清楚偉人這個字在舊約出現三次
[00:31:54.000 --> 00:31:58.000]  第一次是在創世紀的六章四節
[00:31:58.000 --> 00:32:02.000]  還有兩次是在同一節的經文
[00:32:02.000 --> 00:32:06.000]  就是民宿紀的十三章三十三節
[00:32:06.000 --> 00:32:11.000]  那一個時候以色列人要進入加南地
[00:32:11.000 --> 00:32:16.000]  摩西就拆開十二個探子去窺探那地
[00:32:16.000 --> 00:32:20.000]  回來的報告就是在十三章三十三節
[00:32:20.000 --> 00:32:26.000]  經文說我們在那裡看見亞拿族人就是偉人
[00:32:26.000 --> 00:32:28.000]  他們是偉人的後裔
[00:32:28.000 --> 00:32:32.000]  據我們看自己如同渣滿一樣
[00:32:32.000 --> 00:32:35.000]  據他們看我們也是如此
[00:32:35.000 --> 00:32:39.000]  其他兩世的偉人是出現在這節的經文
[00:32:39.000 --> 00:32:43.000]  我們看見我不知道為啥到了民宿紀
[00:32:43.000 --> 00:32:46.000]  還有這些偉人這些巨人
[00:32:46.000 --> 00:32:51.000]  但在這個聖經裡面兩世神要毀滅人類
[00:32:51.000 --> 00:32:54.000]  第一次在羅亞的時候
[00:32:54.000 --> 00:32:58.000]  全部的人類除了羅亞一家
[00:32:58.000 --> 00:33:02.000]  第二次是以色列人進入加南地
[00:33:02.000 --> 00:33:08.000]  神要以色列人把所有的加南人都要毀掉
[00:33:08.000 --> 00:33:11.000]  都是跟偉人有關
[00:33:11.000 --> 00:33:13.000]  都是跟這些巨人有關
[00:33:13.000 --> 00:33:20.000]  就是墮落的天使與女子交配生出來的
[00:33:20.000 --> 00:33:24.000]  除了九約在川世紀的第三章
[00:33:24.000 --> 00:33:29.000]  第一個所謂的外星人就是撒旦之籍
[00:33:29.000 --> 00:33:31.000]  除了川世紀的第六章
[00:33:31.000 --> 00:33:35.000]  有很多墮落的天使來到這個世上
[00:33:35.000 --> 00:33:38.000]  我們看見在新舊約
[00:33:38.000 --> 00:33:43.000]  還有很多墮落天使的危害人間
[00:33:43.000 --> 00:33:48.000]  我們看見在舊約有四世紀的九章
[00:33:48.000 --> 00:33:52.000]  撒摩爾祭的十六、十八、十九
[00:33:52.000 --> 00:33:55.000]  還有丹尼米蘇的第十章
[00:33:55.000 --> 00:33:57.000]  都講到有惡魔
[00:33:57.000 --> 00:34:00.000]  這些惡魔是什麼東西
[00:34:00.000 --> 00:34:04.000]  就是鬼魔就是墮落的天使
[00:34:04.000 --> 00:34:07.000]  另外在新月的時候我們看見
[00:34:07.000 --> 00:34:12.000]  耶穌基督在世上有很多人被鬼附
[00:34:12.000 --> 00:34:15.000]  他常常要去趕鬼是不是
[00:34:15.000 --> 00:34:18.000]  你單靠馬太夫英你就看見
[00:34:18.000 --> 00:34:21.000]  一八章、九章、十二章、十五章
[00:34:21.000 --> 00:34:24.000]  都講到有人被鬼附
[00:34:24.000 --> 00:34:27.000]  哪裡有這麼多的鬼
[00:34:27.000 --> 00:34:29.000]  這些鬼是什麼東西
[00:34:29.000 --> 00:34:31.000]  是墮落的天使
[00:34:31.000 --> 00:34:33.000]  我們怎麼知道
[00:34:33.000 --> 00:34:37.000]  你看看路加夫英的八章三十一節
[00:34:37.000 --> 00:34:40.000]  耶穌基督把這些鬼趕出來
[00:34:40.000 --> 00:34:43.000]  這些鬼就要求耶穌
[00:34:43.000 --> 00:34:47.000]  不要吩咐他們到無底坑里去
[00:34:47.000 --> 00:34:50.000]  這個無底坑又出來了
[00:34:50.000 --> 00:34:53.000]  我們剛才說無底坑就是
[00:34:53.000 --> 00:34:57.000]  暫時墮落的天使被監禁的地方
[00:34:57.000 --> 00:35:02.000]  這些鬼很明顯知道自己就是墮落的天使
[00:35:02.000 --> 00:35:06.000]  知道自己應該被趕去這個無底坑
[00:35:06.000 --> 00:35:09.000]  就要求耶穌不要這樣做
[00:35:09.000 --> 00:35:11.000]  所以我們看見
[00:35:11.000 --> 00:35:14.000]  如果我們解經節的正確的話
[00:35:14.000 --> 00:35:18.000]  所有的經文都是吻合、都是一致
[00:35:18.000 --> 00:35:22.000]  那你就知道你解經節的正確
[00:35:22.000 --> 00:35:24.000]  到了今時今日
[00:35:24.000 --> 00:35:27.000]  還有很多很多的墮落天使
[00:35:27.000 --> 00:35:31.000]  所以我們現在常常也聽見有鬼怪
[00:35:31.000 --> 00:35:34.000]  有人被鬼附
[00:35:34.000 --> 00:35:39.000]  這些都是撒旦的蜀靈的徵戰
[00:35:39.000 --> 00:35:44.000]  那我們來看看為什麼撒旦要這樣做
[00:35:44.000 --> 00:35:47.000]  要用這些墮落的天使
[00:35:47.000 --> 00:35:50.000]  我叫他們做外星人
[00:35:50.000 --> 00:35:52.000]  為什麼要這樣做
[00:35:52.000 --> 00:35:56.000]  因為撒旦是要破壞神的工作
[00:35:56.000 --> 00:35:58.000]  我們剛才講了
[00:35:58.000 --> 00:36:02.000]  神與亞當、夏娃本來在樂園
[00:36:02.000 --> 00:36:06.000]  在這個伊甸園交往非常美滿的生活
[00:36:06.000 --> 00:36:09.000]  撒旦說不我要破壞
[00:36:09.000 --> 00:36:13.000]  他來到這個世上第一個外星人
[00:36:13.000 --> 00:36:16.000]  他去彌化亞當、夏娃
[00:36:16.000 --> 00:36:18.000]  他們墮落了
[00:36:18.000 --> 00:36:21.000]  墮落了之後神就說
[00:36:21.000 --> 00:36:25.000]  我要透過人的血脈來救贖人
[00:36:25.000 --> 00:36:27.000]  我要拆開我的獨身子
[00:36:27.000 --> 00:36:29.000]  就是女人的後裔
[00:36:29.000 --> 00:36:34.000]  在創世紀的三章十五節來救贖人
[00:36:34.000 --> 00:36:36.000]  撒旦知道了就怎麼樣
[00:36:36.000 --> 00:36:38.000]  我要敗壞人的血脈
[00:36:38.000 --> 00:36:42.000]  讓耶穌基督不能來到這個世上
[00:36:42.000 --> 00:36:46.000]  所以他拆開這些墮落的天使
[00:36:46.000 --> 00:36:50.000]  附在人的身上與世上的女子交配
[00:36:50.000 --> 00:36:54.000]  然後神說我要人相信我的話語
[00:36:54.000 --> 00:36:59.000]  能夠接受耶穌基督能夠得救
[00:36:59.000 --> 00:37:00.000]  撒旦呢
[00:37:00.000 --> 00:37:04.000]  我要人懷疑神的話語
[00:37:04.000 --> 00:37:07.000]  最好令人懷疑神話語
[00:37:07.000 --> 00:37:12.000]  其中一個辦法就是告訴我們有外星人
[00:37:12.000 --> 00:37:14.000]  我剛才講過
[00:37:14.000 --> 00:37:17.000]  很多人認為真的發現外星人
[00:37:17.000 --> 00:37:20.000]  那聖經與基督教就完蛋了
[00:37:20.000 --> 00:37:23.000]  聖經根本沒有講這些
[00:37:23.000 --> 00:37:26.000]  撒旦就是令我們相信
[00:37:26.000 --> 00:37:30.000]  啊 聖經已經過時了 現在是太空時代
[00:37:30.000 --> 00:37:33.000]  你看 外星人都出來了
[00:37:33.000 --> 00:37:35.000]  如果神真的是無所不知
[00:37:35.000 --> 00:37:38.000]  為什麼在聖經裡面沒有講
[00:37:38.000 --> 00:37:41.000]  很明顯他就不知道
[00:37:41.000 --> 00:37:44.000]  或者說聖經不是神的話語
[00:37:44.000 --> 00:37:49.000]  另外神不單止救贖我們
[00:37:49.000 --> 00:37:53.000]  在這個末世有很大的災難
[00:37:53.000 --> 00:37:55.000]  七年的災難
[00:37:55.000 --> 00:37:58.000]  他不要他的兒女經歷這些災難
[00:37:58.000 --> 00:38:01.000]  所以教會會被提
[00:38:01.000 --> 00:38:06.000]  耶穌基督有一天會回來迎接他的新娘子
[00:38:06.000 --> 00:38:08.000]  迎接教會
[00:38:08.000 --> 00:38:12.000]  以致我們基督徒不會經歷這些災難
[00:38:12.000 --> 00:38:16.000]  有一天所有的基督徒都會被提去
[00:38:16.000 --> 00:38:20.000]  以前有一個航空公司叫TWA
[00:38:20.000 --> 00:38:23.000]  他的老闆就是一個基督徒
[00:38:23.000 --> 00:38:27.000]  他說我不要兩個飛機師都是基督徒
[00:38:27.000 --> 00:38:29.000]  同開一部飛機
[00:38:29.000 --> 00:38:32.000]  如果是教會被提
[00:38:32.000 --> 00:38:35.000]  兩個機師都被提去了
[00:38:35.000 --> 00:38:38.000]  那這個飛機怎麼辦 失控了
[00:38:38.000 --> 00:38:41.000]  因為他說如果一個是基督徒
[00:38:41.000 --> 00:38:43.000]  另外一個一定不能是基督徒
[00:38:43.000 --> 00:38:47.000]  有一天所有的基督徒都會被提去
[00:38:47.000 --> 00:38:53.000]  撒旦跟世上的人會怎麼樣來解釋
[00:38:53.000 --> 00:38:55.000]  我有一個理論
[00:38:55.000 --> 00:38:58.000]  現在有很多人都說
[00:38:58.000 --> 00:39:02.000]  有很多外星人來綁架地球人
[00:39:02.000 --> 00:39:08.000]  美國的ABC電台在2000年有一個民意調查
[00:39:08.000 --> 00:39:12.000]  說4000萬的美國人都說他們認識有人
[00:39:12.000 --> 00:39:16.000]  見過UFO或者是見過外星人
[00:39:16.000 --> 00:39:18.000]  4000萬了
[00:39:18.000 --> 00:39:20.000]  另外又有一個調查
[00:39:20.000 --> 00:39:26.000]  說美國人有1700人曾經被外星人綁架
[00:39:26.000 --> 00:39:29.000]  錄取了又回來
[00:39:29.000 --> 00:39:33.000]  還有一個爭議性比較大一點的民意調查
[00:39:33.000 --> 00:39:38.000]  說5%到6%的美國人都被綁架過
[00:39:38.000 --> 00:39:40.000]  被外星人綁架過
[00:39:40.000 --> 00:39:43.000]  又回到這個世上
[00:39:43.000 --> 00:39:48.000]  哪裡會有這麼多的外星人來綁架地球人
[00:39:48.000 --> 00:39:53.000]  我相信這個就是撒旦的詭計
[00:39:53.000 --> 00:39:57.000]  它能令到你相信自己是被外星人綁架
[00:39:57.000 --> 00:40:02.000]  也可能他是叫你講大話出風頭
[00:40:02.000 --> 00:40:06.000]  我被外星人綁架我又回來了
[00:40:06.000 --> 00:40:11.000]  它可以令到很多人講同樣的話
[00:40:11.000 --> 00:40:18.000]  就是要為教會背題這件事來鋪路
[00:40:18.000 --> 00:40:22.000]  到了那天所有的基督徒都不見了
[00:40:22.000 --> 00:40:26.000]  撒旦就出來說不出奇
[00:40:26.000 --> 00:40:32.000]  以前已經有5%到6%的美國人被擄去
[00:40:32.000 --> 00:40:36.000]  他們就是被外星人擄去了
[00:40:36.000 --> 00:40:39.000]  一點也不奇怪
[00:40:39.000 --> 00:40:41.000]  到了這個末世
[00:40:41.000 --> 00:40:46.000]  我剛才說神是有7年的災難
[00:40:46.000 --> 00:40:52.000]  在這7年的災難神是要猶太人來接受自己
[00:40:52.000 --> 00:40:56.000]  但撒旦它一定要破壞
[00:40:56.000 --> 00:41:00.000]  它就會造成很多災難
[00:41:00.000 --> 00:41:03.000]  在這個末世在7年的災難裡面
[00:41:03.000 --> 00:41:08.000]  有很多都是與太空與星空有關
[00:41:08.000 --> 00:41:13.000]  例如在起時錄的六章十二到十四節
[00:41:13.000 --> 00:41:17.000]  經文說切開第六印的時候
[00:41:17.000 --> 00:41:20.000]  我又看見地大震動
[00:41:20.000 --> 00:41:23.000]  熱頭變黑像毛布
[00:41:23.000 --> 00:41:26.000]  滿月變紅像雪
[00:41:26.000 --> 00:41:29.000]  天上的星辰墜落於地
[00:41:29.000 --> 00:41:33.000]  如同無花果樹被大風搖動
[00:41:33.000 --> 00:41:36.000]  落下未熟的果子一樣
[00:41:36.000 --> 00:41:40.000]  天就挪移好像疏卷被捲起來
[00:41:40.000 --> 00:41:45.000]  山林海島都被挪移離開本位
[00:41:45.000 --> 00:41:48.000]  都是與星空有關
[00:41:48.000 --> 00:41:52.000]  在起時錄的八章十到十一節
[00:41:52.000 --> 00:41:54.000]  第三位天是吹號
[00:41:54.000 --> 00:41:57.000]  就有稍早的大星
[00:41:57.000 --> 00:42:00.000]  好像火把從天上落下來
[00:42:00.000 --> 00:42:03.000]  落在江河的三分之一
[00:42:03.000 --> 00:42:06.000]  和種水的純原上
[00:42:06.000 --> 00:42:10.000]  因水變苦就死了許多人
[00:42:10.000 --> 00:42:13.000]  我們看見漠視的災難
[00:42:13.000 --> 00:42:17.000]  新年的災難與星空太空的有關
[00:42:17.000 --> 00:42:20.000]  還有一段非常的有趣
[00:42:20.000 --> 00:42:25.000]  就是在起時錄的九章一到二節
[00:42:25.000 --> 00:42:27.000]  在第五號的時候
[00:42:27.000 --> 00:42:31.000]  一個星從天落在地上
[00:42:31.000 --> 00:42:36.000]  由無抵抗的鑰匙賜給他
[00:42:36.000 --> 00:42:39.000]  他就打開了無抵抗
[00:42:39.000 --> 00:42:43.000]  這個星落在地上
[00:42:43.000 --> 00:42:46.000]  一般的神學家都是說是撒旦
[00:42:46.000 --> 00:42:48.000]  沒錯是撒旦
[00:42:48.000 --> 00:42:51.000]  為什麼是星落在地上
[00:42:51.000 --> 00:42:54.000]  因為它是本來是成星
[00:42:54.000 --> 00:42:57.000]  現在是墮落了來到地上
[00:42:57.000 --> 00:42:59.000]  但有沒有可能
[00:42:59.000 --> 00:43:02.000]  這裡有一個暗示
[00:43:02.000 --> 00:43:07.000]  這個星代表有外星人來到世上
[00:43:07.000 --> 00:43:09.000]  有這個可能
[00:43:09.000 --> 00:43:11.000]  所以我們看見
[00:43:11.000 --> 00:43:18.000]  漠視的災難都與星空有很大的關聯
[00:43:18.000 --> 00:43:22.000]  也可能有外星人的參與
[00:43:22.000 --> 00:43:27.000]  我們看見從第一位所謂的外星人撒旦自己
[00:43:27.000 --> 00:43:30.000]  到最後撒旦又回來
[00:43:30.000 --> 00:43:33.000]  打開了無抵抗的門
[00:43:33.000 --> 00:43:35.000]  把他所有的墮落天使
[00:43:35.000 --> 00:43:38.000]  這些星球人都放出來
[00:43:38.000 --> 00:43:39.000]  我們看見
[00:43:39.000 --> 00:43:42.000]  這個就是聖經告訴我們
[00:43:42.000 --> 00:43:45.000]  但我們不用怕
[00:43:45.000 --> 00:43:48.000]  起時錄的二十章十節告訴我們
[00:43:48.000 --> 00:43:51.000]  無論是這些鬼魔
[00:43:51.000 --> 00:43:53.000]  無論是墮落的天使
[00:43:53.000 --> 00:44:01.000]  甚至是撒旦自己都會被打進火舞裡面
[00:44:01.000 --> 00:44:03.000]  火舞就是地獄
[00:44:03.000 --> 00:44:06.000]  起時錄的二十章十節
[00:44:06.000 --> 00:44:10.000]  他們會受到永遠的審判
[00:44:10.000 --> 00:44:13.000]  我剛才說
[00:44:13.000 --> 00:44:17.000]  外星人其實就是墮落天使
[00:44:17.000 --> 00:44:19.000]  我們比較一下
[00:44:19.000 --> 00:44:21.000]  外星人與墮落天使
[00:44:21.000 --> 00:44:25.000]  我們剛才說外星人是沒有救贖
[00:44:25.000 --> 00:44:28.000]  因為他們是沒有神的形象
[00:44:28.000 --> 00:44:30.000]  我們看看聖經怎麼樣講
[00:44:30.000 --> 00:44:34.000]  聖經在西伯萊書的兩章十六節告訴我們
[00:44:34.000 --> 00:44:37.000]  天使是沒有救贖的
[00:44:37.000 --> 00:44:41.000]  聖節的天使況且沒有救贖
[00:44:41.000 --> 00:44:43.000]  何況是墮落的天使
[00:44:43.000 --> 00:44:45.000]  另外還有第二點
[00:44:45.000 --> 00:44:49.000]  我們說人是在所有的生物
[00:44:49.000 --> 00:44:52.000]  有物體的生物當中是最聰明的
[00:44:52.000 --> 00:44:54.000]  最有智能的
[00:44:54.000 --> 00:44:58.000]  所以如果是真的有星球人來到這個世上
[00:44:58.000 --> 00:45:01.000]  他們不可能是物質
[00:45:01.000 --> 00:45:03.000]  不可能是動物
[00:45:03.000 --> 00:45:05.000]  我們要從靈界來看
[00:45:05.000 --> 00:45:07.000]  聖經告訴我們
[00:45:07.000 --> 00:45:09.000]  詩篇的八章五節
[00:45:09.000 --> 00:45:12.000]  還有西伯萊書的兩章七節
[00:45:12.000 --> 00:45:16.000]  人比天使是微小一點
[00:45:16.000 --> 00:45:18.000]  還有我們剛才講的
[00:45:18.000 --> 00:45:21.000]  如果真的有外星人的話
[00:45:21.000 --> 00:45:24.000]  一定是神創造的
[00:45:24.000 --> 00:45:28.000]  這個哥勒西書的一章十六節告訴我們
[00:45:28.000 --> 00:45:30.000]  無論是有形無形
[00:45:30.000 --> 00:45:32.000]  看得見看不見的
[00:45:32.000 --> 00:45:34.000]  都是神創造的
[00:45:34.000 --> 00:45:38.000]  天使就是神直接創造的
[00:45:38.000 --> 00:45:41.000]  當天使犯了罪就變了墮落的天使
[00:45:41.000 --> 00:45:47.000]  墮落的天使可以說是神間接創造出來
[00:45:47.000 --> 00:45:52.000]  最後如果明天NASA跟我們說
[00:45:52.000 --> 00:45:55.000]  真的發現有外星人
[00:45:55.000 --> 00:45:57.000]  用不用怕
[00:45:57.000 --> 00:45:59.000]  不用怕
[00:45:59.000 --> 00:46:03.000]  我剛才說在七年的災難裡面
[00:46:03.000 --> 00:46:08.000]  有很多太空與太空有關的災難
[00:46:08.000 --> 00:46:11.000]  也可能與外星人有關
[00:46:11.000 --> 00:46:15.000]  在七年的災難還有很多的瘟疫
[00:46:15.000 --> 00:46:17.000]  現在有沒有瘟疫
[00:46:17.000 --> 00:46:18.000]  有
[00:46:18.000 --> 00:46:22.000]  COVID-19新冠病毒是不是
[00:46:22.000 --> 00:46:25.000]  現在有沒有外星人的消息
[00:46:25.000 --> 00:46:26.000]  有
[00:46:26.000 --> 00:46:29.000]  剛才看過三段的片段
[00:46:29.000 --> 00:46:32.000]  可怕的片段
[00:46:32.000 --> 00:46:37.000]  有人問現在我們是不是在七年的災難裡面
[00:46:37.000 --> 00:46:38.000]  不是的
[00:46:38.000 --> 00:46:41.000]  因為耶穌基督告訴我們
[00:46:41.000 --> 00:46:44.000]  有無法果述的比喻
[00:46:44.000 --> 00:46:48.000]  看見無法果述發嫩葉的時候
[00:46:48.000 --> 00:46:51.000]  我們就知道夏天快要來臨
[00:46:51.000 --> 00:46:55.000]  當我們看見在七年災難裡面的災難
[00:46:55.000 --> 00:46:59.000]  很像是現在發生在我們的面前
[00:46:59.000 --> 00:47:03.000]  是代表我們看見嫩葉
[00:47:03.000 --> 00:47:06.000]  知道末世快要來臨
[00:47:06.000 --> 00:47:10.000]  耶穌基督快要回來了
[00:47:10.000 --> 00:47:15.000]  感謝祖我們得到的是不能震動的果
[00:47:15.000 --> 00:47:19.000]  在希伯萊蘇的12章28節
[00:47:19.000 --> 00:47:23.000]  沙丹就是要用這些瘟疫
[00:47:23.000 --> 00:47:28.000]  要用這些外星人的消息來震動我們
[00:47:28.000 --> 00:47:31.000]  來震動我們的信心
[00:47:31.000 --> 00:47:34.000]  我們千萬不要被震動
[00:47:34.000 --> 00:47:36.000]  我們要仰望耶穌基督
[00:47:36.000 --> 00:47:39.000]  我們要向祖標桿直跑
[00:47:39.000 --> 00:47:43.000]  我們要將一切的榮耀歸給神
[00:47:43.000 --> 00:47:45.000]  願神祝福他自己的話語
[00:47:45.000 --> 00:47:49.000]  讓我們低頭禱告
[00:47:49.000 --> 00:47:51.000]  主啊我們感謝你
[00:47:51.000 --> 00:47:54.000]  感謝你給我們你的話語
[00:47:54.000 --> 00:47:58.000]  感謝你給我們你的教導
[00:47:58.000 --> 00:48:03.000]  也感謝你給我們有那不能震動的果
[00:48:03.000 --> 00:48:06.000]  我們知道沙丹是要用瘟疫
[00:48:06.000 --> 00:48:10.000]  要用外星人的消息來震動我們
[00:48:10.000 --> 00:48:14.000]  願意我們每一個人都會仰望耶穌基督
[00:48:14.000 --> 00:48:17.000]  打那美好的仗
[00:48:17.000 --> 00:48:19.000]  跑那當跑的路
[00:48:19.000 --> 00:48:22.000]  將一切的榮耀歸給你
[00:48:22.000 --> 00:48:23.000]  我們再來個禱告
[00:48:23.000 --> 00:48:25.000]  奉祝耶穌基督的名額求
[00:48:25.000 --> 00:48:26.000]  阿們
[00:48:26.000 --> 00:48:27.000]  快點
[00:48:28.000 --> 00:48:29.000]  快點
[00:48:30.000 --> 00:48:31.000]  快點
[00:48:32.000 --> 00:48:33.000]  快點
[00:48:34.000 --> 00:48:35.000]  快點
[00:48:36.000 --> 00:48:37.000]  快點
[00:48:37.000 --> 00:48:38.200]  你不想去嗎?
[00:48:38.200 --> 00:48:40.200]  你不想再跟他在一起了嗎?

