
[00:00:00.000 --> 00:00:10.880]  你都聽到新居說是新聞宣佈已經是official的了
[00:20:42.080 --> 00:20:43.280]  是一模一樣的
[00:20:43.280 --> 00:20:46.880]  今天大多數猶太人都不相信耶和華的
[00:20:46.880 --> 00:20:48.000]  舊約都不相信
[00:20:48.000 --> 00:20:50.080]  不要說不承認耶穌
[00:20:50.080 --> 00:20:52.720]  舊約的耶和華他都不承認
[00:20:52.720 --> 00:20:55.520]  就是和那時候是一樣的
[00:20:55.520 --> 00:20:56.800]  到今天都是
[00:20:56.800 --> 00:20:59.760]  經過了這麼多年的苦
[00:20:59.760 --> 00:21:01.200]  神也都恩待他們
[00:21:01.200 --> 00:21:03.360]  給他們有自己的國家
[00:21:03.360 --> 00:21:05.360]  他們都不認識這位神
[00:21:05.360 --> 00:21:09.200]  你說他值不值得將來神給他那個大的苦難
[00:21:09.200 --> 00:21:12.560]  這個就在大災難裡面
[00:21:12.560 --> 00:21:15.440]  尤其是最後那三年半
[00:21:15.440 --> 00:21:18.480]  他們是真的死了三分之二的人
[00:21:18.480 --> 00:21:21.840]  所以當我們看這些寓言的時候
[00:21:21.840 --> 00:21:25.040]  有一個看法就是這些事情全部都發生了
[00:21:25.040 --> 00:21:29.520]  主后七十年耶路撒冷被攻進來
[00:21:29.520 --> 00:21:32.240]  聖殿被毀到今天聖殿都還沒重建
[00:21:32.240 --> 00:21:34.880]  所以他們的苦難就是由那時候開始
[00:21:34.880 --> 00:21:36.720]  已經是出現了
[00:21:36.720 --> 00:21:38.800]  但是如果我們明白體系錄的時候
[00:21:38.800 --> 00:21:43.600]  我們就知道他們重大的苦難是在前面
[00:21:43.600 --> 00:21:47.840]  我們現在開始來看第六章
[00:21:47.840 --> 00:21:50.320]  第一第六章開始的時候
[00:21:50.320 --> 00:21:53.600]  開頭那一至七節
[00:21:53.600 --> 00:21:58.640]  我們看到那個山禪是出現了很多次的
[00:21:58.640 --> 00:22:00.720]  第二節
[00:22:00.720 --> 00:22:05.440]  人子你要面向以色列的縱山
[00:22:05.440 --> 00:22:07.280]  來說寓言
[00:22:07.280 --> 00:22:11.680]  這個很明顯是神不是叫他對著山來說
[00:22:11.680 --> 00:22:12.800]  山不懂聽
[00:22:12.800 --> 00:22:14.800]  山是死物來的
[00:22:14.800 --> 00:22:17.760]  這裡是一個代表
[00:22:17.760 --> 00:22:19.840]  就是說在山上的人
[00:22:19.840 --> 00:22:24.320]  你要和山上的人說寓言
[00:22:24.320 --> 00:22:25.280]  第三節
[00:22:25.280 --> 00:22:27.280]  以色列的縱山
[00:22:27.280 --> 00:22:29.360]  又好像和山說話一樣
[00:22:29.360 --> 00:22:30.560]  但其實不是
[00:22:30.560 --> 00:22:33.920]  是在山上的那些以色列人
[00:22:33.920 --> 00:22:36.080]  要聽主耶和華的話
[00:22:36.080 --> 00:22:40.960]  主耶和華會對大山小江水溝山谷如此說
[00:22:40.960 --> 00:22:43.840]  我必洗到刀劍臨到你們
[00:22:43.840 --> 00:22:47.280]  也必毀滅你們的幽壇
[00:22:47.280 --> 00:22:49.520]  這裡不單出現山
[00:22:49.520 --> 00:22:51.120]  山崗
[00:22:51.120 --> 00:22:53.440]  而且這裡開始有幽壇
[00:22:53.440 --> 00:22:54.960]  幽壇這個字
[00:22:54.960 --> 00:22:56.640]  如果你看英文聖經
[00:22:56.640 --> 00:22:59.040]  翻譯叫做high places
[00:22:59.040 --> 00:23:01.520]  高處的意思
[00:23:01.520 --> 00:23:05.040]  就是說這些幽壇是祭壇
[00:23:05.040 --> 00:23:07.040]  是在那裡獻祭的
[00:23:07.040 --> 00:23:09.920]  獻祭是在山上獻祭的
[00:23:09.920 --> 00:23:11.920]  這裡山和幽壇
[00:23:11.920 --> 00:23:16.240]  然後下面說第六章第四節
[00:23:16.240 --> 00:23:18.240]  你們的祭壇
[00:23:18.240 --> 00:23:20.800]  幽壇和祭壇有什麼不同呢
[00:23:20.800 --> 00:23:24.800]  其實都是一個壇獻祭的
[00:23:24.800 --> 00:23:26.240]  不過幽壇
[00:23:26.240 --> 00:23:28.080]  因為叫做high places
[00:23:28.080 --> 00:23:30.080]  就在山頂上
[00:23:30.080 --> 00:23:33.520]  或者是竹在一個高台上
[00:23:33.520 --> 00:23:34.720]  就叫做幽壇
[00:23:34.720 --> 00:23:36.720]  祭壇可以在平地
[00:23:36.720 --> 00:23:38.720]  但是幽壇一定在高處
[00:23:38.720 --> 00:23:40.720]  這裡提到祭壇
[00:23:40.720 --> 00:23:42.000]  又提到幽壇
[00:23:42.000 --> 00:23:44.000]  又提到山
[00:23:44.000 --> 00:23:46.720]  然後第五節就說
[00:23:46.720 --> 00:23:51.040]  以色列人的屍首放在他們的偶像前面
[00:23:51.040 --> 00:23:53.040]  第四節尾那裡都有說
[00:23:53.040 --> 00:23:56.880]  我要使你們被殺的人倒在你們的偶像前面
[00:23:56.880 --> 00:23:59.840]  所以這裡有大山有小崗
[00:23:59.840 --> 00:24:03.680]  有幽壇有祭壇有偶像
[00:24:03.680 --> 00:24:07.280]  第五節尾又是祭壇
[00:24:07.280 --> 00:24:10.560]  第六節又說幽壇
[00:24:10.560 --> 00:24:12.320]  幽壇必然淒涼
[00:24:12.320 --> 00:24:14.320]  你們的祭壇荒廢
[00:24:14.320 --> 00:24:16.320]  你們的偶像打碎了
[00:24:16.320 --> 00:24:18.320]  你們的日像被砍倒
[00:24:18.320 --> 00:24:20.320]  日像就是偶像當中其中的一種
[00:24:20.320 --> 00:24:22.320]  所以這裡
[00:24:22.320 --> 00:24:24.320]  將這幾樣東西串在一起
[00:24:24.320 --> 00:24:26.320]  一定是有關係的
[00:24:26.320 --> 00:24:28.320]  一定有關係
[00:24:28.320 --> 00:24:32.320]  原來人都是喜歡在山上獻祭
[00:24:32.320 --> 00:24:36.320]  可能覺得在山上比較高
[00:24:36.320 --> 00:24:40.320]  就更加接近天
[00:24:40.320 --> 00:24:42.320]  接近神
[00:24:42.320 --> 00:24:46.320]  這個不一定是拜偶像的人就在山上
[00:24:46.320 --> 00:24:52.320]  敬拜耶和華竹壇都可以在山上
[00:24:52.320 --> 00:25:00.320]  你記得神要阿伯拉罕帶著以撒去獻祭
[00:25:00.320 --> 00:25:02.320]  獻祭是上那個山
[00:25:02.320 --> 00:25:04.320]  那個是什麼山
[00:25:04.320 --> 00:25:06.320]  那個就是今天的聖田山
[00:25:06.320 --> 00:25:12.320]  所以神吩咐他們上一個山上去獻祭
[00:25:12.320 --> 00:25:16.320]  所以不是說在山上獻祭就一定是拜偶像
[00:25:16.320 --> 00:25:20.320]  你可以在山上竹壇來敬拜耶和華
[00:25:20.320 --> 00:25:22.320]  不過當時的猶太人
[00:25:22.320 --> 00:25:24.320]  是不是在山上敬拜耶和華呢
[00:25:24.320 --> 00:25:26.320]  不是
[00:25:26.320 --> 00:25:28.320]  因為這裡提到偶像
[00:25:28.320 --> 00:25:30.320]  所以神這麼憤怒
[00:25:30.320 --> 00:25:32.320]  就是他們在山上竹丘壇見敬拜
[00:25:32.320 --> 00:25:36.320]  不是拜耶和華
[00:25:36.320 --> 00:25:38.320]  乃是拜外邦人的偶像
[00:25:38.320 --> 00:25:40.320]  所以第一至第七節
[00:25:40.320 --> 00:25:44.320]  就是講到神是多麼的恨他們
[00:25:44.320 --> 00:25:46.320]  是在高山上拜偶像
[00:25:46.320 --> 00:25:48.320]  所以這裡是講到
[00:25:48.320 --> 00:25:52.320]  神又要用刀劍
[00:25:52.320 --> 00:25:54.320]  他們又慌亂又毀滅
[00:25:54.320 --> 00:25:56.320]  他們又要死 廝守
[00:25:56.320 --> 00:25:58.320]  由他們的骸骨
[00:25:58.320 --> 00:26:02.320]  他們的住處變成荒涼
[00:26:02.320 --> 00:26:04.320]  丘壇變成淒涼
[00:26:04.320 --> 00:26:06.320]  祭壇被荒廢
[00:26:06.320 --> 00:26:08.320]  偶像被打碎
[00:26:08.320 --> 00:26:10.320]  日像又被砍倒
[00:26:10.320 --> 00:26:12.320]  你們所做的又被毀滅
[00:26:12.320 --> 00:26:14.320]  神是很針對他們
[00:26:14.320 --> 00:26:18.320]  心裡想是很恨他們
[00:26:18.320 --> 00:26:20.320]  這樣來拜偶像
[00:26:20.320 --> 00:26:24.320]  在Nooks第33頁最下面那裡
[00:26:24.320 --> 00:26:28.320]  我是quote了生命記第12章第二至第3節
[00:26:28.320 --> 00:26:36.320]  你們要將所趕出的國民侍奉神的各地方
[00:26:36.320 --> 00:26:38.320]  這個是跟他們說
[00:26:38.320 --> 00:26:40.320]  當他們進入英許之地之後
[00:26:40.320 --> 00:26:44.320]  他們是要趕出那裡拜偶像的那些人
[00:26:44.320 --> 00:26:48.320]  因為那些人侍奉他的假神的地方
[00:26:48.320 --> 00:26:50.320]  無論在高山在小山
[00:26:50.320 --> 00:26:52.320]  在各清脆樹下
[00:26:52.320 --> 00:26:54.320]  他們要毀壞拆毀他們的祭壇
[00:26:54.320 --> 00:26:56.320]  打碎他們的柱像
[00:26:56.320 --> 00:26:58.320]  用火焚燒他們的木偶
[00:26:58.320 --> 00:27:00.320]  砍下他們雕刻的神像
[00:27:00.320 --> 00:27:04.320]  並將其名從那地方除滅
[00:27:04.320 --> 00:27:10.320]  剛才說的目的是要讓他們知道
[00:27:10.320 --> 00:27:12.320]  耶和華
[00:27:12.320 --> 00:27:14.320]  我是耶和華
[00:27:14.320 --> 00:27:18.320]  因為偶像就要取代了神的地位
[00:27:18.320 --> 00:27:21.320]  所以神是不容許這些東西存在
[00:27:21.320 --> 00:27:24.320]  要他們全部拿走
[00:27:24.320 --> 00:27:28.320]  還有第34頁
[00:27:28.320 --> 00:27:33.320]  所羅門的時候已經開始拜偶像
[00:27:33.320 --> 00:27:37.320]  所羅門拜偶像就比較有趣
[00:27:37.320 --> 00:27:40.320]  所羅門在聖殿山見了聖殿
[00:27:40.320 --> 00:27:42.320]  他又進去聖殿獻祭
[00:27:42.320 --> 00:27:44.320]  他又敬拜耶和華
[00:27:44.320 --> 00:27:49.320]  但因為他儲了一千個的設施
[00:27:49.320 --> 00:27:52.320]  那些大部分都是外邦人
[00:27:52.320 --> 00:27:53.320]  阿門人
[00:27:53.320 --> 00:27:55.320]  即是今天的約旦那邊
[00:27:55.320 --> 00:27:57.320]  阿門人
[00:27:57.320 --> 00:28:03.320]  那些對摩訝人拜偶像
[00:28:03.320 --> 00:28:05.320]  他娶了那些老婆
[00:28:05.320 --> 00:28:09.320]  他們又帶了很多這些神像來
[00:28:09.320 --> 00:28:12.320]  所羅門就愛這些妃嬪
[00:28:12.320 --> 00:28:16.320]  這些神像要有地方安置
[00:28:16.320 --> 00:28:18.320]  不能夠將它放進去聖殿
[00:28:18.320 --> 00:28:20.320]  那又怎樣呢?
[00:28:20.320 --> 00:28:22.320]  這裡王記上寫了一章七節話
[00:28:22.320 --> 00:28:26.320]  所羅門為摩訝可憎的神
[00:28:26.320 --> 00:28:28.320]  這個神特別在這裡
[00:28:28.320 --> 00:28:29.320]  寫了可憎
[00:28:29.320 --> 00:28:30.320]  很憎這些的神
[00:28:30.320 --> 00:28:33.320]  和阿門人可憎的神摩洛
[00:28:33.320 --> 00:28:38.320]  在耶路撒冷對面的山上建築幽壇
[00:28:38.320 --> 00:28:41.320]  在山上建這些壇
[00:28:41.320 --> 00:28:44.320]  擺這些假神在對面
[00:28:44.320 --> 00:28:46.320]  對面是耶路撒冷
[00:28:46.320 --> 00:28:51.320]  對面的山是鑒欖山
[00:28:51.320 --> 00:28:54.320]  就在對面對著聖殿山
[00:28:54.320 --> 00:28:57.320]  所羅門又拜耶和華
[00:28:57.320 --> 00:28:59.320]  在他晚年的時候
[00:28:59.320 --> 00:29:03.320]  所羅門的結局是很悲慘
[00:29:03.320 --> 00:29:09.320]  他又過去那邊的山上拜偶像
[00:29:09.320 --> 00:29:12.320]  過來這邊在聖殿山上拜耶和華
[00:29:12.320 --> 00:29:14.320]  即是分了心
[00:29:14.320 --> 00:29:22.320]  我們信主的都未必會完全心去拜偶像
[00:29:22.320 --> 00:29:25.320]  都是分心的
[00:29:25.320 --> 00:29:28.320]  不分心就好像現在以色列時代
[00:29:28.320 --> 00:29:32.320]  這班人全心去拜偶像
[00:29:32.320 --> 00:29:34.320]  但所羅門的時候已經開始了
[00:29:34.320 --> 00:29:37.320]  耶利米蘇第三章第六節
[00:29:37.320 --> 00:29:40.320]  約西亞王在位的時候
[00:29:40.320 --> 00:29:42.320]  耶和華又對我
[00:29:42.320 --> 00:29:44.320]  這個就是耶利米蘇
[00:29:44.320 --> 00:29:46.320]  背道以色列所行的你看見沒有
[00:29:46.320 --> 00:29:51.320]  他上國高山在國清脆樹下行淫
[00:29:51.320 --> 00:29:53.320]  行淫
[00:29:53.320 --> 00:29:55.320]  我們一會兒看
[00:29:55.320 --> 00:29:57.320]  可能到第七章都有說到
[00:29:57.320 --> 00:29:59.320]  可憎的事
[00:29:59.320 --> 00:30:01.320]  可憎的事就是拜偶像
[00:30:01.320 --> 00:30:06.320]  但是拜偶像當時外邦人的習俗
[00:30:06.320 --> 00:30:08.320]  在拜偶像的地方
[00:30:08.320 --> 00:30:11.320]  都有很暖濃的男女性關係
[00:30:11.320 --> 00:30:14.320]  這兩樣東西是連在一起的
[00:30:14.320 --> 00:30:16.320]  所以這個行淫
[00:30:16.320 --> 00:30:21.320]  你可以說是他們背棄了愛他們的丈夫
[00:30:21.320 --> 00:30:23.320]  就是耶和華
[00:30:23.320 --> 00:30:25.320]  所以他們是淫婦
[00:30:25.320 --> 00:30:27.320]  但是有可能這個行淫
[00:30:27.320 --> 00:30:30.320]  是直接說他們在敬拜的時候
[00:30:30.320 --> 00:30:32.320]  是來做這些事的
[00:30:32.320 --> 00:30:35.320]  然後耶利米蘇第三章第23節
[00:30:35.320 --> 00:30:37.320]  仰望從小山或者大山
[00:30:37.320 --> 00:30:39.320]  鑽樣中得到幫助
[00:30:39.320 --> 00:30:41.320]  真是枉然的
[00:30:41.320 --> 00:30:43.320]  你在這些山上見丘壇
[00:30:43.320 --> 00:30:45.320]  拜這些偶像
[00:30:45.320 --> 00:30:47.320]  對你是完全沒有用處的
[00:30:47.320 --> 00:30:49.320]  因為這些偶像是假神
[00:30:49.320 --> 00:30:51.320]  根本不懂得幫助你的
[00:30:51.320 --> 00:30:55.320]  反而你這樣做是惹耶和華的氣
[00:30:55.320 --> 00:31:01.320]  然後我們看刀劍
[00:31:01.320 --> 00:31:03.320]  神會怎樣對付他們呢
[00:31:03.320 --> 00:31:05.320]  第3節第6章第3節
[00:31:05.320 --> 00:31:07.320]  我必使
[00:31:07.320 --> 00:31:11.320]  我必使在這兩章出現了很多次
[00:31:11.320 --> 00:31:16.320]  所有的懲罰是由神那裡來的
[00:31:16.320 --> 00:31:18.320]  是他必使
[00:31:18.320 --> 00:31:22.320]  當然不是神自己或者天使拿劍來殺他們
[00:31:22.320 --> 00:31:25.320]  神可以借助敵人的手
[00:31:25.320 --> 00:31:29.320]  讓他們來懲罰猶太人
[00:31:29.320 --> 00:31:33.320]  我必用刀劍淋到你們
[00:31:33.320 --> 00:31:35.320]  首先是刀劍
[00:31:35.320 --> 00:31:37.320]  然後你去第11節
[00:31:37.320 --> 00:31:41.320]  他們必倒在刀劍之下
[00:31:41.320 --> 00:31:43.320]  除了刀劍之外
[00:31:43.320 --> 00:31:49.320]  神還用其他兩樣的東西來懲罰他們
[00:31:49.320 --> 00:31:51.320]  就在第11節那裡
[00:31:51.320 --> 00:31:53.320]  是說機方和瘟疫
[00:31:53.320 --> 00:31:55.320]  機方和瘟疫
[00:31:55.320 --> 00:31:59.320]  刀劍機方和瘟疫
[00:31:59.320 --> 00:32:01.320]  然後你去第12節
[00:32:01.320 --> 00:32:05.320]  在遠處必遭瘟疫而死
[00:32:05.320 --> 00:32:09.320]  在近處的人必倒在刀劍之下
[00:32:09.320 --> 00:32:14.320]  在全流被圍困的必因機方而死
[00:32:14.320 --> 00:32:16.320]  這三樣東西
[00:32:16.320 --> 00:32:20.320]  刀劍機方瘟疫
[00:32:20.320 --> 00:32:22.320]  這三樣東西
[00:32:22.320 --> 00:32:26.320]  是來殺他們的
[00:32:26.320 --> 00:32:31.320]  然後他們被刀劍殺害
[00:32:31.320 --> 00:32:33.320]  其他人逃跑的時候
[00:32:33.320 --> 00:32:37.320]  第3和第4節就說到荒涼
[00:32:37.320 --> 00:32:39.320]  我用刀劍淋到你們
[00:32:39.320 --> 00:32:41.320]  毀滅你們的幽壇
[00:32:41.320 --> 00:32:43.320]  你們的祭壇必然荒涼
[00:32:43.320 --> 00:32:45.320]  你的日像被打碎
[00:32:45.320 --> 00:32:49.320]  我要將你被殺的人倒在你的偶像面前
[00:32:49.320 --> 00:32:56.320]  所以看到這些責罰淋到他們
[00:32:56.320 --> 00:33:00.320]  我們繼續看下去
[00:33:00.320 --> 00:33:11.320]  第8節
[00:33:11.320 --> 00:33:15.320]  第1至第7節是說到他們因為拜偶像
[00:33:15.320 --> 00:33:17.320]  在山上幽壇拜偶像
[00:33:17.320 --> 00:33:19.320]  所以神要追殺他們
[00:33:19.320 --> 00:33:21.320]  第8節
[00:33:21.320 --> 00:33:26.320]  第8節這裡出現了幾個字
[00:33:26.320 --> 00:33:28.320]  我們查以賽亞書
[00:33:28.320 --> 00:33:32.320]  甚至查啟示錄的時候都有提到
[00:33:32.320 --> 00:33:34.320]  第8節他們說
[00:33:34.320 --> 00:33:36.320]  你們分散在各國的時候
[00:33:36.320 --> 00:33:41.320]  我必在列邦中使你們有靜落泥血離刀劍
[00:33:41.320 --> 00:33:42.320]  靜落泥的
[00:33:42.320 --> 00:33:46.320]  我們以前叫這些做魚腫
[00:33:46.320 --> 00:33:48.320]  說得難聽一點就是死靜腫
[00:33:48.320 --> 00:33:52.320]  魚腫就是神留下魚腫或者魚紋
[00:33:52.320 --> 00:33:58.320]  有一些是在他們分散列國的時候留下的
[00:33:58.320 --> 00:34:00.320]  第9節
[00:34:00.320 --> 00:34:02.320]  第9節脫離刀劍的人
[00:34:02.320 --> 00:34:06.320]  刀劍來到的時候有很多人被殺
[00:34:06.320 --> 00:34:10.320]  但是神都留下一些是脫離刀劍沒有被殺的
[00:34:10.320 --> 00:34:13.320]  他們被擄到各國當中
[00:34:13.320 --> 00:34:18.320]  然後就來到紀念我為他們心中何等傷破
[00:34:18.320 --> 00:34:22.320]  因為他們喜淫淫心遠離我
[00:34:22.320 --> 00:34:24.320]  因為他們一切可憎的事
[00:34:24.320 --> 00:34:29.320]  這裡是留下魚腫留下一些人
[00:34:29.320 --> 00:34:31.320]  留下一些人
[00:34:31.320 --> 00:34:36.320]  我的筆記這裡都有提到
[00:34:36.320 --> 00:34:40.320]  第35頁
[00:34:40.320 --> 00:34:43.320]  上帝為他們留下魚腫
[00:34:43.320 --> 00:34:45.320]  這是神的恩典
[00:34:45.320 --> 00:34:49.320]  本來神的心是憤怒到一個地步
[00:34:49.320 --> 00:34:52.320]  應該將他們全部消滅
[00:34:52.320 --> 00:34:54.320]  但是神沒有這樣做
[00:34:54.320 --> 00:35:00.320]  神留下魚腫讓他們能夠繼續
[00:35:00.320 --> 00:35:03.320]  所以雖然他們亡國了幾千年
[00:35:03.320 --> 00:35:05.320]  但是他們仍然能夠繼續
[00:35:05.320 --> 00:35:07.320]  今天仍然有猶太人在
[00:35:07.320 --> 00:35:09.320]  雖然人不是很多
[00:35:09.320 --> 00:35:11.320]  一千四百萬左右全世界
[00:35:11.320 --> 00:35:15.320]  但是神保守了他們幾千年
[00:35:15.320 --> 00:35:18.320]  一直保守他們留下他們
[00:35:18.320 --> 00:35:21.320]  這裡說雖然他們利器神拜偶像
[00:35:21.320 --> 00:35:24.320]  神沒有將他們趕盡殺絕
[00:35:24.320 --> 00:35:26.320]  即使很多猶太人被殺
[00:35:26.320 --> 00:35:30.320]  神也是為他們留下一些人脫離刀劍
[00:35:30.320 --> 00:35:32.320]  第八第九節
[00:35:32.320 --> 00:35:34.320]  這些是魚腫
[00:35:34.320 --> 00:35:37.320]  雖然將他們分散到世界各國
[00:35:37.320 --> 00:35:39.320]  讓他們的生命可以保存
[00:35:39.320 --> 00:35:44.320]  但是這些留下來的魚腫
[00:35:44.320 --> 00:35:46.320]  這裡說他們是什麼呢
[00:35:46.320 --> 00:35:51.320]  說他們是心中何等的傷破
[00:35:51.320 --> 00:35:54.320]  他們應該很開心才是
[00:35:54.320 --> 00:35:57.320]  死了這麼多人他們留下來了
[00:35:57.320 --> 00:36:01.320]  為什麼要傷心呢
[00:36:01.320 --> 00:36:03.320]  原因就在地下
[00:36:03.320 --> 00:36:05.320]  是因為他們喜淫心
[00:36:05.320 --> 00:36:10.320]  遠離惡眼對偶像邪淫
[00:36:10.320 --> 00:36:13.320]  因他們行一切可憎的惡事
[00:36:13.320 --> 00:36:15.320]  必厭惡自己
[00:36:15.320 --> 00:36:19.320]  這裡給我們看到就是這一群魚腫的人
[00:36:19.320 --> 00:36:22.320]  看到這個情況的時候
[00:36:22.320 --> 00:36:25.320]  似乎是因為心裡傷痛
[00:36:25.320 --> 00:36:27.320]  有一個悔改的心
[00:36:27.320 --> 00:36:30.320]  這些留下來的人
[00:36:30.320 --> 00:36:36.320]  有很多會看到這是神的恩典
[00:36:36.320 --> 00:36:42.320]  留下來他們反而為同胞所做的事
[00:36:42.320 --> 00:36:46.320]  為他們自己過去所做的事來傷痛
[00:36:46.320 --> 00:36:48.320]  所以有一個悔改
[00:36:48.320 --> 00:36:51.320]  可能有一個認罪的心
[00:36:51.320 --> 00:36:55.320]  我們希望是這樣留下來的
[00:36:55.320 --> 00:36:59.320]  但是今天的猶太人就未見到這樣
[00:36:59.320 --> 00:37:01.320]  將來會不會呢
[00:37:01.320 --> 00:37:02.320]  將來會的
[00:37:02.320 --> 00:37:04.320]  將來在哪裡呢
[00:37:04.320 --> 00:37:09.320]  在那個大災難裡
[00:37:09.320 --> 00:37:12.320]  有很多猶太人會得救
[00:37:12.320 --> 00:37:14.320]  到時他們會知道
[00:37:14.320 --> 00:37:19.320]  原來他們當時害怕死的耶穌就是他們的彌賽亞
[00:37:19.320 --> 00:37:21.320]  然後這個是撒加利亞書
[00:37:21.320 --> 00:37:22.320]  應該是十二章
[00:37:22.320 --> 00:37:26.320]  說當他們當時是整個人都知道
[00:37:26.320 --> 00:37:29.320]  原來耶穌是他們彌賽亞的時候
[00:37:29.320 --> 00:37:31.320]  是說他們哀哭的
[00:37:31.320 --> 00:37:32.320]  不是高興的
[00:37:32.320 --> 00:37:33.320]  是哀哭的
[00:37:33.320 --> 00:37:36.320]  就好像這裡的漁民一樣
[00:37:36.320 --> 00:37:39.320]  心裡何等的傷破
[00:37:39.320 --> 00:37:42.320]  因為他們看到過去他們所做
[00:37:42.320 --> 00:37:44.320]  知道那些是罪惡
[00:37:44.320 --> 00:37:50.320]  我們回到34頁尾那裡
[00:37:50.320 --> 00:37:56.320]  第一到第七節是有說是荒涼
[00:37:56.320 --> 00:38:00.320]  說他們會令他們荒涼
[00:38:00.320 --> 00:38:02.320]  這個迦南地
[00:38:02.320 --> 00:38:03.320]  今天我們去聖地
[00:38:03.320 --> 00:38:08.320]  今天去聖地當然是以色列很先進
[00:38:08.320 --> 00:38:10.320]  尤其是我們約旦過去
[00:38:10.320 --> 00:38:12.320]  約旦第三世界國家
[00:38:12.320 --> 00:38:15.320]  一進去就更先進
[00:38:15.320 --> 00:38:17.320]  比美國乾淨
[00:38:17.320 --> 00:38:20.320]  周圍都是綠色
[00:38:20.320 --> 00:38:25.320]  但是我們很難想像幾十年前
[00:38:25.320 --> 00:38:26.320]  當他們建國之前
[00:38:26.320 --> 00:38:28.320]  他們建國是70年
[00:38:28.320 --> 00:38:29.320]  1948年
[00:38:29.320 --> 00:38:35.320]  70年之前那裡的地方是荒涼到一個地步
[00:38:35.320 --> 00:38:37.320]  是很可怕的
[00:38:37.320 --> 00:38:39.320]  全部是沙漠地
[00:38:39.320 --> 00:38:40.320]  沒有人去那裡
[00:38:40.320 --> 00:38:44.320]  而且那個情況是幾千年都是這樣的
[00:38:44.320 --> 00:38:46.320]  由主後70年
[00:38:46.320 --> 00:38:49.320]  為什麼聖殿沒有再重建聖殿山呢
[00:38:49.320 --> 00:38:55.320]  因為那裡是變成一個亂葬崗
[00:38:55.320 --> 00:38:57.320]  野狗出沒之地
[00:38:57.320 --> 00:39:00.320]  猶太人覺得那裡是不祥
[00:39:00.320 --> 00:39:03.320]  也都不敢踏入那裡
[00:39:03.320 --> 00:39:06.320]  因為怕會踩到自成所
[00:39:06.320 --> 00:39:08.320]  到今天猶太人上去都是小心翼翼的
[00:39:08.320 --> 00:39:10.320]  有些猶太人不上去
[00:39:10.320 --> 00:39:12.320]  怕會踩到自成所
[00:39:12.320 --> 00:39:14.320]  所以那裡是荒廢了
[00:39:14.320 --> 00:39:18.320]  主後600多年
[00:39:18.320 --> 00:39:22.320]  距離聖殿被毀有600多年
[00:39:22.320 --> 00:39:24.320]  有五個世紀
[00:39:24.320 --> 00:39:28.320]  那裡是一片廢墟
[00:39:28.320 --> 00:39:31.320]  然後回教才可以去那裡
[00:39:31.320 --> 00:39:33.320]  拿了那裡的地方
[00:39:33.320 --> 00:39:35.320]  建他們的金頂寺
[00:39:35.320 --> 00:39:38.320]  一直到今天1400多年
[00:39:38.320 --> 00:39:40.320]  那裡是聖殿山上
[00:39:40.320 --> 00:39:42.320]  沒有人去聖殿山
[00:39:42.320 --> 00:39:46.320]  但其他地方都是這樣
[00:39:46.320 --> 00:39:50.320]  歷史上有記載
[00:39:50.320 --> 00:39:54.320]  主後985年
[00:39:54.320 --> 00:39:57.320]  距離現在大約1000年
[00:39:57.320 --> 00:40:01.320]  有一個阿拉伯作家去那裡
[00:40:01.320 --> 00:40:05.320]  他說我們在那裡已經建了回教寺
[00:40:05.320 --> 00:40:07.320]  有幾百年了
[00:40:07.320 --> 00:40:09.320]  但都沒有人來祈禱
[00:40:09.320 --> 00:40:13.320]  那幾座回教寺是空置了
[00:40:13.320 --> 00:40:15.320]  沒有人去
[00:40:15.320 --> 00:40:21.320]  然後1857年英國領事
[00:40:21.320 --> 00:40:23.320]  寫道這個國家幾乎沒有居民
[00:40:23.320 --> 00:40:25.320]  沒有人在那裡
[00:40:25.320 --> 00:40:28.320]  猶太人四散到世界各地
[00:40:28.320 --> 00:40:31.320]  人人都可以生活
[00:40:31.320 --> 00:40:34.320]  沒有人肯回到迦南地
[00:40:34.320 --> 00:40:37.320]  他說這裡最大的需要是人口
[00:40:37.320 --> 00:40:39.320]  1867年
[00:40:39.320 --> 00:40:41.320]  這是Mark Twain
[00:40:41.320 --> 00:40:43.320]  我們都知道這個幽默大師
[00:40:43.320 --> 00:40:45.320]  小說家
[00:40:45.320 --> 00:40:47.320]  他去旅遊聖地
[00:40:47.320 --> 00:40:49.320]  他回來說這裡30里內
[00:40:49.320 --> 00:40:51.320]  連一個村莊都沒有
[00:40:51.320 --> 00:40:53.320]  人影都沒有
[00:40:53.320 --> 00:40:55.320]  荒廢了
[00:40:55.320 --> 00:40:57.320]  你在10里裡面見不到有10個人
[00:40:57.320 --> 00:40:59.320]  那撒勒是荒涼之地
[00:40:59.320 --> 00:41:01.320]  那撒勒
[00:41:01.320 --> 00:41:03.320]  今天那撒勒到處都是遊客
[00:41:03.320 --> 00:41:05.320]  到處有教堂
[00:41:05.320 --> 00:41:07.320]  那時候那撒勒是荒涼之地
[00:41:07.320 --> 00:41:09.320]  這是1867年
[00:41:09.320 --> 00:41:11.320]  大概一百多年前
[00:41:11.320 --> 00:41:13.320]  耶利哥是一片廢墟
[00:41:13.320 --> 00:41:18.320]  伯利恆和伯大尼既貧困又羞愧
[00:41:18.320 --> 00:41:20.320]  全無人煙
