
[00:00:00.000 --> 00:00:08.300]  今天想跟大家講《約伯記的日子》的第二講
[00:18:05.360 --> 00:18:08.800]  這個是魔鬼所出的主意
[00:18:08.800 --> 00:18:10.800]  不過剛才我們也說過了
[00:18:10.800 --> 00:18:11.880]  你也會問
[00:18:11.880 --> 00:18:14.640]  那神也容許他這麼做 沒錯
[00:18:14.640 --> 00:18:17.040]  神容許他不是沒有辦法
[00:18:17.040 --> 00:18:18.920]  無可奈何
[00:18:18.920 --> 00:18:20.160]  但是相反來說
[00:18:20.160 --> 00:18:23.600]  神也不是推動魔鬼去做這件事
[00:18:23.600 --> 00:18:24.640]  是魔鬼要做
[00:18:24.640 --> 00:18:28.800]  神說 好 我就讓你做
[00:18:28.800 --> 00:18:31.240]  這個好 讓你做
[00:18:31.240 --> 00:18:36.480]  當然帶來若白很大的痛苦
[00:18:36.480 --> 00:18:38.200]  這個不在話下
[00:18:38.200 --> 00:18:40.920]  若白也不知道為什麼
[00:18:40.920 --> 00:18:43.440]  但是從另外一個角度
[00:18:43.440 --> 00:18:47.840]  我想跟大家說一下他心底裏的說話
[00:18:47.840 --> 00:18:52.760]  這裡提出了一個很特別的真理
[00:18:52.760 --> 00:18:57.000]  就是當魔鬼 其實老實說
[00:18:57.000 --> 00:18:59.560]  魔鬼總是要攻擊人的
[00:18:59.560 --> 00:19:04.040]  他透過那些加勒底人去攻擊人也好
[00:19:04.040 --> 00:19:07.640]  他透過他自己親自令到若白生疮也好
[00:19:07.640 --> 00:19:10.280]  很痛苦也好
[00:19:10.280 --> 00:19:16.000]  魔鬼他要決定做任何破壞的事情
[00:19:16.000 --> 00:19:20.400]  起碼我和若白既看到的一個很重要的真理
[00:19:20.400 --> 00:19:24.400]  他要得到神的批准
[00:19:24.400 --> 00:19:30.120]  就是說魔鬼不是最終極的權力
[00:19:30.120 --> 00:19:34.600]  和能力的根源
[00:19:34.600 --> 00:19:37.800]  真正的能力不是在魔鬼那裡
[00:19:37.800 --> 00:19:39.600]  不過魔鬼是有動作
[00:19:39.600 --> 00:19:41.040]  魔鬼是有活動
[00:19:41.040 --> 00:19:43.440]  這個是世界到現在
[00:19:43.440 --> 00:19:49.480]  世間結束魔鬼被滅絕之前的必然的一個
[00:19:49.480 --> 00:19:51.480]  我們不想見到的事實
[00:19:51.480 --> 00:19:54.440]  也是必然會發生的事
[00:19:54.440 --> 00:19:57.640]  因為如果不是的話
[00:19:57.640 --> 00:19:59.560]  神只有一個做法
[00:19:59.560 --> 00:20:00.960]  就是結束了世界
[00:20:00.960 --> 00:20:03.160]  這和我的生命也會結束
[00:20:03.160 --> 00:20:05.040]  很多時候我們說
[00:20:05.040 --> 00:20:06.880]  為什麼神要寬容?
[00:20:06.880 --> 00:20:09.240]  為什麼神要忍耐?
[00:20:09.240 --> 00:20:10.560]  為什麼要拖著?
[00:20:10.560 --> 00:20:13.560]  因為想我們還有機會去悔改
[00:20:13.560 --> 00:20:17.000]  在聖經裏面新瘟就說得很清楚
[00:20:17.000 --> 00:20:21.000]  神是出於祂自己給我們有機會
[00:20:21.000 --> 00:20:24.200]  祂不是想滅絕這個世界
[00:20:24.200 --> 00:20:25.200]  有些人說
[00:20:25.200 --> 00:20:26.480]  人這麼壞
[00:20:26.480 --> 00:20:28.120]  神就全滅掉
[00:20:28.120 --> 00:20:29.880]  好 神就全滅掉
[00:20:29.880 --> 00:20:31.240]  那神用什麼標準呢?
[00:20:31.240 --> 00:20:33.120]  不合神的標準就全滅掉
[00:20:33.120 --> 00:20:35.280]  那誰不合神的標準呢?
[00:20:35.280 --> 00:20:38.520]  所有人都不合神的標準
[00:20:38.520 --> 00:20:40.320]  所以所有人都要死
[00:20:40.320 --> 00:20:41.520]  那時候很多人說
[00:20:41.520 --> 00:20:42.480]  那就不要截了
[00:20:42.480 --> 00:20:43.640]  先等一等
[00:20:43.640 --> 00:20:44.480]  我還有一個親戚
[00:20:44.480 --> 00:20:45.520]  我很想他
[00:20:45.520 --> 00:20:46.880]  還有一個愛的人
[00:20:46.880 --> 00:20:48.200]  我也很想他回轉
[00:20:48.200 --> 00:20:49.240]  給他一些機會
[00:20:49.240 --> 00:20:50.720]  給他機會就要等
[00:20:50.720 --> 00:20:53.520]  等就會繼續有些不完美的事情發生
[00:20:53.520 --> 00:20:54.880]  魔鬼就仍然存在
[00:20:54.880 --> 00:20:56.520]  魔鬼仍然存在的時候
[00:20:56.520 --> 00:20:58.280]  就仍然會做破壞
[00:20:58.280 --> 00:21:00.360]  人的自由仍然存在的時候
[00:21:00.360 --> 00:21:01.840]  人就仍然會犯錯
[00:21:01.840 --> 00:21:03.800]  人就仍然會傷害其他人
[00:21:03.800 --> 00:21:06.040]  人就仍然會傷害自己
[00:21:06.040 --> 00:21:08.200]  這個世界仍然會有苦難
[00:21:08.200 --> 00:21:10.040]  所以這個苦難的存在
[00:21:10.040 --> 00:21:13.720]  是因為有自由的存在
[00:21:13.720 --> 00:21:15.240]  是必然結果
[00:21:15.240 --> 00:21:16.960]  不過剛才我們說
[00:21:16.960 --> 00:21:21.200]  有一個令我們有把握的信心
[00:21:21.200 --> 00:21:23.320]  就是原來這一切的發生
[00:21:23.320 --> 00:21:26.600]  都要得到神的批准、准許
[00:21:26.600 --> 00:21:31.560]  就是說神是規限了魔鬼破壞的能力
[00:21:31.560 --> 00:21:33.120]  首先第一個
[00:21:33.120 --> 00:21:34.800]  第一回合
[00:21:34.800 --> 00:21:36.560]  神說你不可以碰他的身體
[00:21:36.560 --> 00:21:39.480]  魔鬼真的碰不到他的身體
[00:21:39.480 --> 00:21:40.440]  到第二回合
[00:21:40.440 --> 00:21:41.560]  他說我還要打他
[00:21:41.560 --> 00:21:43.640]  打擊他的身體才算是真的
[00:21:43.640 --> 00:21:44.160]  是不是?
[00:21:44.160 --> 00:21:45.000]  好吧
[00:21:45.000 --> 00:21:47.960]  這個是讓你這麼做
[00:21:47.960 --> 00:21:50.960]  是得到神的批准
[00:21:50.960 --> 00:21:54.120]  所以當我們人會受苦的時候
[00:21:54.120 --> 00:21:57.120]  有時候我們真的不知道怎麼算的時候
[00:21:57.120 --> 00:21:58.280]  你問我
[00:21:58.280 --> 00:22:00.080]  在這樣的教導裡面
[00:22:00.080 --> 00:22:02.480]  我們不妨又嘗試一下
[00:22:02.480 --> 00:22:05.280]  你批准才會發生
[00:22:05.280 --> 00:22:06.880]  我真的很慘
[00:22:06.880 --> 00:22:09.040]  起碼我很想
[00:22:09.040 --> 00:22:10.160]  用我自己
[00:22:10.160 --> 00:22:13.400]  我不知道究竟你整個計劃是怎麼樣
[00:22:13.400 --> 00:22:15.320]  我仍然很相信你的計劃
[00:22:15.320 --> 00:22:18.720]  但是我想告訴你我的感受
[00:22:18.720 --> 00:22:22.160]  我想你規限的魔鬼真的不要攻擊
[00:22:22.160 --> 00:22:24.480]  不要攻擊到這樣的程度
[00:22:24.480 --> 00:22:25.400]  行不行?
[00:22:25.400 --> 00:22:26.160]  好不好呢?
[00:22:26.160 --> 00:22:29.040]  我們的祈禱經常都可以
[00:22:29.040 --> 00:22:31.440]  因為根據剛才那個真理
[00:22:31.440 --> 00:22:32.800]  我們可以這樣跟神說
[00:22:32.800 --> 00:22:35.400]  雖然神自己最後的決定
[00:22:35.400 --> 00:22:36.920]  祂不是不聽你的
[00:22:36.920 --> 00:22:38.040]  或者聽你的
[00:22:38.040 --> 00:22:39.200]  祂最後決定
[00:22:39.200 --> 00:22:42.520]  祂是看完整個大局裡面
[00:22:42.520 --> 00:22:46.200]  剛才說了萬事怎麼互相效力呢?
[00:22:46.200 --> 00:22:50.560]  是設計和為你安排一條真正的
[00:22:50.560 --> 00:22:54.120]  終極的對你好的方向
[00:22:54.120 --> 00:22:59.200]  和所發生的事情互相的牽連
[00:22:59.200 --> 00:23:01.680]  所以我們相信神
[00:23:01.680 --> 00:23:03.400]  但是仍然可以向神說
[00:23:03.400 --> 00:23:07.280]  神啊你是那位規限魔鬼
[00:23:07.280 --> 00:23:09.840]  魔鬼都不能勝過你的
[00:23:09.840 --> 00:23:12.600]  最終極的能力的主宰
[00:23:12.600 --> 00:23:14.320]  求你規限魔鬼
[00:23:14.320 --> 00:23:15.720]  譬如你為一個親人
[00:23:15.720 --> 00:23:16.920]  一個愛的人很高興
[00:23:16.920 --> 00:23:18.280]  我們都可以這樣做的
[00:23:18.280 --> 00:23:19.480]  我們可以這樣做
[00:23:19.480 --> 00:23:23.400]  求主讓魔鬼就算要攻擊他
[00:23:23.400 --> 00:23:26.640]  都不要打擊到他這樣的地步
[00:23:26.640 --> 00:23:29.000]  你可不可以減低他的痛苦
[00:23:29.000 --> 00:23:31.840]  這件事我相信對於我們來說
[00:23:31.840 --> 00:23:37.640]  都是一個挺好的消息和挺好的提醒
[00:23:37.640 --> 00:23:41.320]  所以天上那一幕簡單來說
[00:23:41.320 --> 00:23:44.600]  聖經特意將第一章第二章
[00:23:44.600 --> 00:23:47.200]  描述天上那一幕
[00:23:47.200 --> 00:23:52.240]  就要讓我們突然間對約伯記有一個醒悟
[00:23:52.240 --> 00:23:54.880]  就算約伯和朋友在地上
[00:23:54.880 --> 00:23:57.240]  都不知道發生了什麼事
[00:23:57.240 --> 00:24:00.280]  同樣的你和我在地上今天所發生的事
[00:24:00.280 --> 00:24:02.280]  我們爭論爭論為什麼我們這麼苦
[00:24:02.280 --> 00:24:03.280]  為什麼會這樣
[00:24:03.280 --> 00:24:04.720]  為什麼事情會這樣發生
[00:24:04.720 --> 00:24:07.760]  不是我們不准說
[00:24:07.760 --> 00:24:09.920]  而是我們心裏有一個保留
[00:24:09.920 --> 00:24:11.920]  我們知道天上還有一幕
[00:24:11.920 --> 00:24:14.000]  永恆裏面還有理由
[00:24:14.000 --> 00:24:15.480]  還有很多事情發生
[00:24:15.480 --> 00:24:16.440]  你知道嗎?
[00:24:16.440 --> 00:24:17.200]  我知道嗎?
[00:24:17.200 --> 00:24:18.680]  我們大家都不知道
[00:24:18.680 --> 00:24:20.520]  不如我們就謙卑一點
[00:24:20.520 --> 00:24:21.560]  謙虛一點
[00:24:21.560 --> 00:24:23.000]  留一些空間
[00:24:23.000 --> 00:24:29.240]  讓神自己天上那一幕繼續發生
[00:24:29.240 --> 00:24:32.960]  總是會令我們沒辦法明白
[00:24:32.960 --> 00:24:35.640]  甚至肯定是出我們意料之外
[00:24:35.640 --> 00:24:37.960]  這個可能我們永恆才知道為什麼
[00:24:37.960 --> 00:24:40.640]  到時候我們發覺原來這麼精彩
[00:24:40.640 --> 00:24:41.600]  這麼特別
[00:24:41.600 --> 00:24:42.640]  這麼有意思
[00:24:42.640 --> 00:24:45.800]  但是現在我們可能真的不知道為什麼
[00:24:45.800 --> 00:24:48.720]  不過這個讓我們能夠知道
[00:24:48.720 --> 00:24:50.560]  世間所發生的事
[00:24:50.560 --> 00:24:56.160]  並未能夠完全知道那幅圖畫
[00:24:56.160 --> 00:24:56.680]  好
[00:24:56.680 --> 00:24:58.480]  最後說兩句
[00:24:58.480 --> 00:25:00.640]  有些讀者
[00:25:00.640 --> 00:25:03.800]  就會看到約伯記最後那半章
[00:25:03.800 --> 00:25:08.800]  好像約伯記有一個喜劇的結束
[00:25:08.800 --> 00:25:11.480]  最後那裡說到第42章
[00:25:11.480 --> 00:25:13.640]  最後第7節開始
[00:25:13.640 --> 00:25:15.080]  原來神
[00:25:15.080 --> 00:25:15.400]  好了
[00:25:15.400 --> 00:25:16.560]  約伯受完苦
[00:25:16.560 --> 00:25:18.440]  他說我明白了
[00:25:18.440 --> 00:25:22.160]  這個故事好像到了一個終結的時候
[00:25:22.160 --> 00:25:26.160]  神就將約伯所失去的東西
[00:25:26.160 --> 00:25:28.160]  還給他的子女
[00:25:28.160 --> 00:25:31.040]  當然這不是他已經死了的子女
[00:25:31.040 --> 00:25:32.640]  他還有他的子女
[00:25:32.640 --> 00:25:34.280]  再生一些子女
[00:25:34.280 --> 00:25:35.840]  再有他的田產
[00:25:35.840 --> 00:25:37.000]  有很多的豐富
[00:25:37.000 --> 00:25:38.800]  比以前更加豐富
[00:25:38.800 --> 00:25:41.920]  有些人就會看到這裡
[00:25:41.920 --> 00:25:43.720]  就覺得很老套啊
[00:25:43.720 --> 00:25:44.880]  約伯記
[00:25:44.880 --> 00:25:46.800]  完結得這麼老套
[00:25:46.800 --> 00:25:48.480]  喜劇收場
[00:25:48.480 --> 00:25:51.280]  於是就說樣樣東西都給他
[00:25:51.280 --> 00:25:52.920]  是
[00:25:52.920 --> 00:25:54.360]  你和我也明白
[00:25:54.360 --> 00:25:56.000]  我自己也明白
[00:25:56.000 --> 00:25:58.040]  一個打爛了的花瓶
[00:25:58.040 --> 00:26:00.200]  你要用膠紙貼上去
[00:26:00.200 --> 00:26:02.520]  也不是那個花瓶
[00:26:02.520 --> 00:26:04.320]  約伯記後來的子女
[00:26:04.320 --> 00:26:06.520]  也不是以前他已經死了的子女
[00:26:06.520 --> 00:26:08.240]  難過嗎?難過
[00:26:08.240 --> 00:26:09.720]  人生有沒有痛楚呢?
[00:26:09.720 --> 00:26:10.360]  有
[00:26:10.360 --> 00:26:12.720]  人生有沒有遺憾失去呢?
[00:26:12.720 --> 00:26:13.760]  有
[00:26:13.760 --> 00:26:15.640]  再拿回一些好的東西
[00:26:15.640 --> 00:26:16.720]  結局
[00:26:16.720 --> 00:26:19.400]  能不能夠完全彌補以往所失去的東西呢?
[00:26:19.400 --> 00:26:20.080]  不能夠
[00:26:20.080 --> 00:26:20.680]  坦白說
[00:26:20.680 --> 00:26:21.440]  你問我
[00:26:21.440 --> 00:26:23.160]  不能夠
[00:26:23.160 --> 00:26:26.320]  人生總有這些情況產生
[00:26:26.320 --> 00:26:26.880]  是不是?
[00:26:26.880 --> 00:26:29.080]  故事就算是結局
[00:26:29.080 --> 00:26:31.080]  是好的結局
[00:26:31.080 --> 00:26:33.160]  也不等於可以完全
[00:26:33.160 --> 00:26:38.120]  可以扭轉了以往曾經的痛苦
[00:26:38.120 --> 00:26:39.400]  痛苦就是痛苦
[00:26:39.400 --> 00:26:40.560]  過去了
[00:26:40.560 --> 00:26:41.520]  但是
[00:26:41.520 --> 00:26:42.680]  這個這樣的結局
[00:26:42.680 --> 00:26:44.000]  是不是只是很老套
[00:26:44.000 --> 00:26:46.520]  大家給回喜劇結局呢?
[00:26:46.520 --> 00:26:47.480]  不是
[00:26:47.480 --> 00:26:49.720]  不單單就是這樣
[00:26:49.720 --> 00:26:54.440]  我相信聖經想我們知道一件事實
[00:26:54.440 --> 00:26:56.120]  痛苦
[00:26:56.120 --> 00:27:02.400]  並不是人生最終極的結局
[00:27:02.400 --> 00:27:04.280]  人生最終極的結局
[00:27:04.280 --> 00:27:06.760]  在神的計劃
[00:27:06.760 --> 00:27:08.800]  和心意裏面
[00:27:08.800 --> 00:27:12.280]  總是美好的
[00:27:12.280 --> 00:27:15.080]  這個就好像我們在新約裏面所見到
[00:27:15.080 --> 00:27:16.360]  耶穌
[00:27:16.360 --> 00:27:19.240]  有一個最重要的例子
[00:27:19.240 --> 00:27:21.400]  和典型的表現
[00:27:21.400 --> 00:27:22.600]  十字架
[00:27:22.600 --> 00:27:24.240]  耶穌是要走過去的
[00:27:24.240 --> 00:27:25.120]  痛不痛苦?
[00:27:25.120 --> 00:27:27.120]  很痛苦
[00:27:27.120 --> 00:27:28.520]  死亡
[00:27:28.520 --> 00:27:29.520]  不過
[00:27:29.520 --> 00:27:32.120]  神要我們明白一個很重要的真理
[00:27:32.120 --> 00:27:35.680]  十字架並不是故事的結局
[00:27:35.680 --> 00:27:37.720]  復活才是故事的結局
[00:27:37.720 --> 00:27:38.720]  是不是?
[00:27:38.720 --> 00:27:41.520]  在神的計劃和心意裏面
[00:27:41.520 --> 00:27:42.720]  復活
[00:27:42.720 --> 00:27:43.760]  大能
[00:27:43.760 --> 00:27:44.840]  榮耀
[00:27:44.840 --> 00:27:47.920]  才是最後的結局
[00:27:47.920 --> 00:27:48.880]  同樣的
[00:27:48.880 --> 00:27:50.440]  若白的人生
[00:27:50.440 --> 00:27:51.880]  是苦
[00:27:51.880 --> 00:27:54.680]  誰能夠否認呢?
[00:27:54.680 --> 00:27:56.480]  但是若白的人生
[00:27:56.480 --> 00:27:59.240]  就好像神在若白記最後那幾節
[00:27:59.240 --> 00:28:00.560]  要表達的
[00:28:00.560 --> 00:28:04.560]  在神自己的計劃和心意裏面
[00:28:04.560 --> 00:28:06.280]  最後的結局
[00:28:06.280 --> 00:28:07.880]  並不是痛苦
[00:28:07.880 --> 00:28:09.200]  最後的結局
[00:28:09.200 --> 00:28:11.080]  仍然是祝福
[00:28:11.080 --> 00:28:12.640]  這個我相信
[00:28:12.640 --> 00:28:15.680]  就是若白記這樣結束的原因
[00:28:15.680 --> 00:28:17.520]  並不是一個很老套的
[00:28:17.520 --> 00:28:19.240]  怕你很不開心
[00:28:19.240 --> 00:28:20.760]  所以就多加幾句話
[00:28:20.760 --> 00:28:21.920]  不是
[00:28:21.920 --> 00:28:22.840]  沒錯
[00:28:22.840 --> 00:28:24.560]  痛苦是痛苦
[00:28:24.560 --> 00:28:26.440]  是無可彌補的
[00:28:26.440 --> 00:28:27.680]  但是
[00:28:27.680 --> 00:28:31.800]  痛苦在神自己的計劃和心意裏面
[00:28:31.800 --> 00:28:35.600]  永遠不是最終極的結局
[00:28:35.600 --> 00:28:37.320]  最終極的結局
[00:28:37.320 --> 00:28:39.240]  是神的愛
[00:28:39.240 --> 00:28:41.080]  和神的恩典
[00:28:41.080 --> 00:28:42.960]  和祝福
[00:28:42.960 --> 00:28:44.800]  我們有沒有這樣的信心?
[00:28:44.800 --> 00:28:46.680]  有沒有這樣的信任?
[00:28:46.680 --> 00:28:48.560]  看著前面
[00:28:48.560 --> 00:28:50.280]  好像若白一樣
[00:28:50.280 --> 00:28:52.840]  好像其他聖經裏面的人物一樣
[00:28:52.840 --> 00:28:54.560]  未見到結局
[00:28:54.560 --> 00:28:58.600]  但是心裏面已經親眼見到神的時候
[00:28:58.600 --> 00:29:01.960]  他就不需要再埋怨
[00:29:01.960 --> 00:29:09.440]  信任和心裏面是越跌越低
[00:29:09.440 --> 00:29:12.240]  這兩次的若白記
[00:29:12.240 --> 00:29:16.200]  我相信就用這幾句話作為結束
[00:29:16.200 --> 00:29:19.800]  沒有辦法可以完全解決大家
[00:29:19.800 --> 00:29:22.880]  或者對於若白記或者對於苦難的問題
[00:29:22.880 --> 00:29:27.360]  但我相信當中一些的真理和所了解的
[00:29:27.360 --> 00:29:31.440]  都可以鼓勵到或者安慰到你和我
[00:29:31.440 --> 00:29:34.680]  在人生的路上所遭遇的事情
[00:29:34.680 --> 00:29:35.680]  多謝大家
[00:29:35.680 --> 00:29:37.680]  (字幕製作:貝爾)
[00:29:37.680 --> 00:29:39.680]  (字幕製作:貝爾)
[00:29:39.680 --> 00:29:41.680]  (字幕製作:貝爾)
[00:29:41.680 --> 00:29:43.680]  (字幕製作:貝爾)
[00:29:43.680 --> 00:29:45.680]  (字幕製作:貝爾)
[00:29:45.680 --> 00:29:47.680]  (字幕製作:貝爾)
[00:29:47.680 --> 00:29:50.680]  (字幕由 Amara.org 社群提供)

