
[00:00:00.000 --> 00:00:12.500]  各位聽眾早安,今天是年宵,祝大家在未來一年繼續在主面前努力
[00:18:06.200 --> 00:18:10.200]  這幫原來是基督徒的羅馬人
[00:18:10.200 --> 00:18:12.200]  羅馬猶太人
[00:18:12.200 --> 00:18:15.200]  保羅說他們傳福音會更加積極
[00:18:15.200 --> 00:18:17.200]  為什麼呢?
[00:18:17.200 --> 00:18:19.200]  因為他們的生意
[00:18:19.200 --> 00:18:21.200]  他們的地盤受到威脅
[00:18:21.200 --> 00:18:23.200]  所以要更加興旺
[00:18:23.200 --> 00:18:27.200]  你試試在旁邊擺一間教會
[00:18:27.200 --> 00:18:29.200]  嘩!為什麼旁邊這麼多人呢?
[00:18:29.200 --> 00:18:32.200]  每間都像威靈頓一樣
[00:18:32.200 --> 00:18:35.200]  我們努力一點吧
[00:18:35.200 --> 00:18:39.200]  保羅的胸襟是很闊的
[00:18:39.200 --> 00:18:41.200]  他就說這樣好
[00:18:41.200 --> 00:18:43.200]  第十八節說:這又何妨呢?
[00:18:43.200 --> 00:18:46.200]  或是假意或是真心
[00:18:46.200 --> 00:18:48.200]  無論怎樣基督究竟被傳開了
[00:18:48.200 --> 00:18:54.200]  最終保羅和當地的基督徒很大分別
[00:18:54.200 --> 00:18:57.200]  就是他的焦點仍然放在福音上
[00:18:57.200 --> 00:18:59.200]  如果福音被傳開就好了
[00:18:59.200 --> 00:19:01.200]  究竟個人的恩怨
[00:19:01.200 --> 00:19:03.200]  他喜不喜歡他
[00:19:03.200 --> 00:19:05.200]  或者他受不受歡迎
[00:19:05.200 --> 00:19:08.200]  保羅根本不放在心裡
[00:19:08.200 --> 00:19:11.200]  和這幫本身是當地的猶太領袖
[00:19:11.200 --> 00:19:13.200]  或者基督徒的領袖
[00:19:13.200 --> 00:19:15.200]  是截然不同的地方
[00:19:15.200 --> 00:19:16.200]  領袖的感覺就是
[00:19:16.200 --> 00:19:19.200]  究竟我的工作會不會受到肯定呢?
[00:19:19.200 --> 00:19:21.200]  我的工作會不會受歡迎呢?
[00:19:21.200 --> 00:19:23.200]  是他的焦點
[00:19:23.200 --> 00:19:25.200]  但保羅就說無論什麼都好
[00:19:25.200 --> 00:19:27.200]  我受不受歡迎不是最重要
[00:19:27.200 --> 00:19:29.200]  最重要的是福音被傳開
[00:19:29.200 --> 00:19:32.200]  換言之
[00:19:32.200 --> 00:19:36.200]  保羅在第十二至十八節裡
[00:19:36.200 --> 00:19:37.200]  他歸納起來
[00:19:37.200 --> 00:19:39.200]  他面對著兩個困難
[00:19:39.200 --> 00:19:41.200]  一個困難就是他鎖鏈的困難
[00:19:41.200 --> 00:19:46.200]  另一個困難就是那幫妒忌他猶太人的困難
[00:19:46.200 --> 00:19:48.200]  在這兩個困難裡
[00:19:48.200 --> 00:19:50.200]  大概我們可以歸納成兩個字
[00:19:50.200 --> 00:19:53.200]  一個是他環境的困難
[00:19:53.200 --> 00:19:56.200]  一個是他心境的困難
[00:19:56.200 --> 00:19:59.200]  環境上是一個很不如意的地方
[00:19:59.200 --> 00:20:00.200]  是他沒有自由的地方
[00:20:00.200 --> 00:20:03.200]  是他不知道前面會發生什麼事的地方
[00:20:03.200 --> 00:20:05.200]  但他憑信心走上
[00:20:05.200 --> 00:20:08.200]  心境的困難就是更加難
[00:20:08.200 --> 00:20:09.200]  就是一幫自己人
[00:20:09.200 --> 00:20:11.200]  一幫本來同盟舊屬的人
[00:20:11.200 --> 00:20:14.200]  但竟然彼此相憎
[00:20:14.200 --> 00:20:17.200]  或者對他有嫉妒
[00:20:17.200 --> 00:20:22.200]  哪樣更加困難呢?
[00:20:22.200 --> 00:20:24.200]  可能對不同的人有不同的反應
[00:20:24.200 --> 00:20:26.200]  不過我猜多數情況下
[00:20:26.200 --> 00:20:28.200]  可能環境困難不是最大
[00:20:28.200 --> 00:20:30.200]  最大的困難是心境上困難
[00:20:30.200 --> 00:20:32.200]  好像很孤單很無助
[00:20:35.200 --> 00:20:39.200]  中國教會有一個被神使用的傳道人
[00:20:39.200 --> 00:20:41.200]  被稱為中國教會歷史裡
[00:20:41.200 --> 00:20:44.200]  最被神使用的人
[00:20:44.200 --> 00:20:46.200]  他的名字叫魏拓星
[00:20:46.200 --> 00:20:47.200]  不知道大家有沒有聽過他
[00:20:47.200 --> 00:20:50.200]  魏拓星的神學有些地方值得斟酌一下
[00:20:50.200 --> 00:20:52.200]  或者我不是完全同意他所說的
[00:20:52.200 --> 00:20:55.200]  不過魏拓星有一個很好的
[00:20:55.200 --> 00:20:57.200]  屬靈的生命
[00:20:57.200 --> 00:20:59.200]  是很值得我們學習的
[00:20:59.200 --> 00:21:01.200]  有一次有人跟魏拓星說
[00:21:01.200 --> 00:21:05.200]  不知道大家知不知道魏拓星是中國教會裡
[00:21:05.200 --> 00:21:07.200]  神使用的一個重要的僕人
[00:21:07.200 --> 00:21:11.200]  他所成立的教會叫小群教會
[00:21:11.200 --> 00:21:12.200]  在福州的地方
[00:21:12.200 --> 00:21:15.200]  今天在中國有兩個地方是最多基督徒的
[00:21:15.200 --> 00:21:16.200]  一個是溫州
[00:21:16.200 --> 00:21:18.200]  被稱為中國的耶路撒冷
[00:21:18.200 --> 00:21:19.200]  另一個地方叫福州
[00:21:19.200 --> 00:21:24.200]  原因是福州和魏拓星等人在這裡工作了很多年
[00:21:24.200 --> 00:21:31.200]  在福州和溫州差不多是十分之一的人口是基督徒
[00:21:31.200 --> 00:21:34.200]  在福州的地方
[00:21:34.200 --> 00:21:36.200]  教會大到很多人害怕
[00:21:36.200 --> 00:21:38.200]  有一個叫家庭教會
[00:21:38.200 --> 00:21:41.200]  家庭教會是什麼呢
[00:21:41.200 --> 00:21:44.200]  家庭教會就是不見得光的地方
[00:21:44.200 --> 00:21:46.200]  家庭教會大概有五千人
[00:21:46.200 --> 00:21:48.200]  為什麼不見得光呢
[00:21:48.200 --> 00:21:55.200]  因為教堂比威靈頓教會還要大
[00:21:55.200 --> 00:21:57.200]  裡面有兩層是宿舍
[00:21:57.200 --> 00:21:59.200]  就是朝代人住的地方
[00:21:59.200 --> 00:22:03.200]  所以是福音妃相當興旺的地方
[00:22:03.200 --> 00:22:08.200]  所以神使使用這位弟兄
[00:22:08.200 --> 00:22:10.200]  有一個統計就說
[00:22:10.200 --> 00:22:13.200]  在中國變色之前
[00:22:13.200 --> 00:22:18.200]  中國最多回眾的教會是哪一間呢
[00:22:18.200 --> 00:22:22.200]  除了YMCA之外
[00:22:22.200 --> 00:22:23.200]  為什麼YMCA最大呢
[00:22:23.200 --> 00:22:25.200]  因為報名去游泳、讀英文
[00:22:25.200 --> 00:22:27.200]  都是會友
[00:22:27.200 --> 00:22:28.200]  如果不算那個
[00:22:28.200 --> 00:22:31.200]  最多人就是小群教會
[00:22:31.200 --> 00:22:34.200]  在路加坡叫小群
[00:22:34.200 --> 00:22:36.200]  但實際上是最多人口
[00:22:36.200 --> 00:22:37.200]  最多信徒
[00:22:37.200 --> 00:22:40.200]  一個這麼受神重用的僕人
[00:22:41.200 --> 00:22:43.200]  有一次有人跟他說
[00:22:43.200 --> 00:22:47.200]  有人詆毀你
[00:22:47.200 --> 00:22:49.200]  有人說你壞話
[00:22:49.200 --> 00:22:52.200]  我不知道你有什麼反應呢
[00:22:52.200 --> 00:22:54.200]  彌託聖就這樣回應
[00:22:54.200 --> 00:22:56.200]  如果有人將我捧上天
[00:22:56.200 --> 00:22:59.200]  我仍然是彌託聖
[00:22:59.200 --> 00:23:01.200]  如果有人幫我踩地底
[00:23:01.200 --> 00:23:03.200]  我仍然是彌託聖
[00:23:03.200 --> 00:23:06.200]  其實我沒有因為別人說大了
[00:23:06.200 --> 00:23:08.200]  或者貶低了
[00:23:08.200 --> 00:23:09.200]  我有任何改變
[00:23:09.200 --> 00:23:11.200]  我仍然是那個人
[00:23:11.200 --> 00:23:15.200]  我看到一個被神使用的人
[00:23:15.200 --> 00:23:17.200]  他能夠看得很清楚
[00:23:17.200 --> 00:23:20.200]  為什麼在困難裡他不會失腳呢
[00:23:20.200 --> 00:23:23.200]  他看清楚自己是什麼身份
[00:23:23.200 --> 00:23:26.200]  在保羅面對困難
[00:23:26.200 --> 00:23:28.200]  面對人的挑戰的時間
[00:23:28.200 --> 00:23:30.200]  面對人對他的不信任
[00:23:30.200 --> 00:23:32.200]  對他的妒忌的時候
[00:23:32.200 --> 00:23:34.200]  他能夠站立得穩
[00:23:34.200 --> 00:23:36.200]  一個很重要的原因
[00:23:36.200 --> 00:23:40.200]  他才能處理自己的個人價值觀問題
[00:23:40.200 --> 00:23:42.200]  如果不能處理
[00:23:42.200 --> 00:23:45.200]  他很難繼續成為其他人生命的祝福
[00:23:45.200 --> 00:23:47.200]  第二方面
[00:23:47.200 --> 00:23:48.200]  我們會問
[00:23:48.200 --> 00:23:50.200]  究竟保羅的動力是從哪裡來的呢
[00:23:50.200 --> 00:23:54.200]  為什麼他能夠遇見外面的環境上困難
[00:23:54.200 --> 00:23:56.200]  裡面的心境上的不舒服
[00:23:56.200 --> 00:24:00.200]  他能夠繼續這麼積極過人生呢
[00:24:00.200 --> 00:24:03.200]  19節到26節
[00:24:03.200 --> 00:24:08.200]  就說出保羅面對逆境的秘訣
[00:24:08.200 --> 00:24:10.200]  第19節
[00:24:10.200 --> 00:24:13.200]  他有兩個大的方向
[00:24:13.200 --> 00:24:15.200]  我們先看經文的內容
[00:24:15.200 --> 00:24:18.200]  因為我知道這是藉著你們的祈禱
[00:24:18.200 --> 00:24:20.200]  和耶穌基督之靈的幫助
[00:24:20.200 --> 00:24:22.200]  終必叫我得救
[00:24:22.200 --> 00:24:24.200]  在聖經有幾個地方需要解釋一下
[00:24:24.200 --> 00:24:27.200]  他說:我好知道藉著你們的祈禱
[00:24:27.200 --> 00:24:29.200]  就是肥臘碑教會的祈禱
[00:24:29.200 --> 00:24:31.200]  和耶穌基督之靈
[00:24:31.200 --> 00:24:34.200]  耶穌基督之靈簡單來說就是聖靈
[00:24:34.200 --> 00:24:37.200]  我們相信的神是聖父聖子聖靈
[00:24:37.200 --> 00:24:38.200]  這裡說
[00:24:38.200 --> 00:24:41.200]  耶穌基督之靈在幾次地方都出現過
[00:24:41.200 --> 00:24:43.200]  耶穌基督之靈的意思
[00:24:43.200 --> 00:24:46.200]  就是說這位聖靈是為耶穌基督作見證的
[00:24:46.200 --> 00:24:49.200]  所以也可以說是耶穌基督之靈
[00:24:49.200 --> 00:24:51.200]  藉著他們的幫助
[00:24:51.200 --> 00:24:53.200]  終必叫我得救
[00:24:53.200 --> 00:24:55.200]  得救的意思
[00:24:55.200 --> 00:24:58.200]  在很多解經上有很多不同的掙扎
[00:24:58.200 --> 00:25:01.200]  有大約五六個不同的解釋
[00:25:01.200 --> 00:25:04.200]  得救這個詞是一個經常用的詞
[00:25:04.200 --> 00:25:09.200]  很容易想到靈性
[00:25:09.200 --> 00:25:12.200]  靈命上脫離罪惡
[00:25:12.200 --> 00:25:14.200]  進入神的角度
[00:25:14.200 --> 00:25:17.200]  最後在耶穌基督的角度有份
[00:25:17.200 --> 00:25:18.200]  或者上到天堂
[00:25:18.200 --> 00:25:21.200]  這是指得救和屬靈的角度的意思
[00:25:21.200 --> 00:25:24.200]  但得救和救世主一樣
[00:25:24.200 --> 00:25:29.200]  得救也可以指一般的困難解決
[00:25:29.200 --> 00:25:31.200]  也可以叫得救
[00:25:31.200 --> 00:25:34.200]  在整本聖經裡得救這個詞
[00:25:34.200 --> 00:25:38.200]  出現最多的書卷就是詩篇
[00:25:38.200 --> 00:25:40.200]  詩篇經常出現得救這個詞
[00:25:40.200 --> 00:25:43.200]  意思就是我能夠在困難中得解決
[00:25:43.200 --> 00:25:44.200]  就叫得救
[00:25:44.200 --> 00:25:46.200]  究竟保羅在這裡說
[00:25:46.200 --> 00:25:49.200]  屬靈上靈命上得救
[00:25:49.200 --> 00:25:52.200]  還是指他身體上被困
[00:25:52.200 --> 00:25:54.200]  被困所的身體上
[00:25:54.200 --> 00:25:56.200]  他現在得到解決呢
[00:25:56.200 --> 00:25:59.200]  這裡有很多地方可以討論
[00:25:59.200 --> 00:26:00.200]  不過簡單的將會跟大家說
[00:26:00.200 --> 00:26:02.200]  我猜保羅這裡語帶相關
[00:26:02.200 --> 00:26:04.200]  是說兩方面的事情
[00:26:04.200 --> 00:26:06.200]  即是藉著他的禱告
[00:26:06.200 --> 00:26:08.200]  我會很快就得到釋放
[00:26:08.200 --> 00:26:10.200]  其實你見到經文的下文
[00:26:10.200 --> 00:26:12.200]  都很清楚說出這個信息
[00:26:12.200 --> 00:26:15.200]  第25節請看
[00:26:15.200 --> 00:26:18.200]  第一章菲勒比書第25節
[00:26:18.200 --> 00:26:21.200]  既然我這樣深信就知道
[00:26:21.200 --> 00:26:25.200]  仍要在世間且與你們眾人同住
[00:26:25.200 --> 00:26:27.200]  使你們所信的道上又長長長又起來
[00:26:27.200 --> 00:26:28.200]  即是說保羅說
[00:26:28.200 --> 00:26:30.200]  我知道我會出監的
[00:26:30.200 --> 00:26:32.200]  我會和你們繼續一起生活的
[00:26:32.200 --> 00:26:36.200]  然後第二章的第24節
[00:26:36.200 --> 00:26:38.200]  更加清楚地說
[00:26:38.200 --> 00:26:41.200]  菲勒比書第二章的第24節
[00:26:41.200 --> 00:26:42.200]  保羅說
[00:26:42.200 --> 00:26:44.200]  但我靠著主自信
[00:26:44.200 --> 00:26:46.200]  我也必快去
[00:26:46.200 --> 00:26:48.200]  我必定很快就到你中間
[00:26:48.200 --> 00:26:49.200]  換言之保羅
[00:26:49.200 --> 00:26:51.200]  他現在坐牢的情況
[00:26:51.200 --> 00:26:52.200]  他仍然很樂觀
[00:26:52.200 --> 00:26:55.200]  他知道藉著耶穌基督的幫助
[00:26:55.200 --> 00:26:56.200]  藉著他們的祈禱
[00:26:56.200 --> 00:26:58.200]  他會得到釋放的
[00:26:58.200 --> 00:27:00.200]  得到出監的
[00:27:00.200 --> 00:27:02.200]  但這裡也都
[00:27:02.200 --> 00:27:04.200]  如果你看回第一章
[00:27:04.200 --> 00:27:05.200]  19節的下文
[00:27:05.200 --> 00:27:06.200]  即刻的下文
[00:27:06.200 --> 00:27:08.200]  我們回到第19章
[00:27:08.200 --> 00:27:09.200]  對不起 第一章
[00:27:09.200 --> 00:27:10.200]  19節下文
[00:27:10.200 --> 00:27:12.200]  即是第20節對下經文
[00:27:12.200 --> 00:27:14.200]  跟著他所說的
[00:27:14.200 --> 00:27:16.200]  似乎不是
[00:27:16.200 --> 00:27:17.200]  跟著來的經文
[00:27:17.200 --> 00:27:19.200]  不是直接說到
[00:27:19.200 --> 00:27:20.200]  是他坐牢的問題
[00:27:20.200 --> 00:27:21.200]  不是物理的問題
[00:27:21.200 --> 00:27:22.200]  是一個屬靈的問題
[00:27:22.200 --> 00:27:23.200]  他說
[00:27:23.200 --> 00:27:25.200]  無論是生是死
[00:27:25.200 --> 00:27:26.200]  基督在我身上
[00:27:26.200 --> 00:27:28.200]  照常顯大
[00:27:28.200 --> 00:27:30.200]  所以保羅不是說
[00:27:30.200 --> 00:27:31.200]  單單說我很開心
[00:27:31.200 --> 00:27:33.200]  因為我知道我會放監
[00:27:33.200 --> 00:27:34.200]  保羅說
[00:27:34.200 --> 00:27:36.200]  我這件事能夠令到
[00:27:36.200 --> 00:27:37.200]  坐牢也好
[00:27:37.200 --> 00:27:39.200]  甚至殉道也好
[00:27:39.200 --> 00:27:41.200]  能夠令到神的角度
[00:27:41.200 --> 00:27:44.200]  耶穌基督的名被彰顯的話
[00:27:44.200 --> 00:27:46.200]  我就開心了
[00:27:46.200 --> 00:27:47.200]  所以這個得救
[00:27:47.200 --> 00:27:49.200]  應該指屬靈的層面
[00:27:49.200 --> 00:27:51.200]  我覺得兩個意思
[00:27:51.200 --> 00:27:53.200]  其實保羅都在這裡
[00:27:53.200 --> 00:27:54.200]  包含了
[00:27:54.200 --> 00:27:56.200]  或者語帶相關的表達
[00:27:56.200 --> 00:27:57.200]  還有一方面
[00:27:57.200 --> 00:27:59.200]  值得大家留意
[00:27:59.200 --> 00:28:00.200]  中文聖經比較難看到
[00:28:00.200 --> 00:28:01.200]  他說
[00:28:01.200 --> 00:28:03.200]  我知道藉著你們的祈禱
[00:28:03.200 --> 00:28:04.200]  19節
[00:28:04.200 --> 00:28:05.200]  藉著你們的祈禱
[00:28:05.200 --> 00:28:06.200]  和耶穌基督的幫助
[00:28:06.200 --> 00:28:07.200]  這裡前面
[00:28:07.200 --> 00:28:08.200]  有一個戒系詞
[00:28:08.200 --> 00:28:09.200]  或者一個
[00:28:09.200 --> 00:28:11.200]  我通常叫貫詞
[00:28:11.200 --> 00:28:13.200]  這個詞
[00:28:13.200 --> 00:28:15.200]  在原本文法上
[00:28:15.200 --> 00:28:17.200]  有這樣的結構
[00:28:17.200 --> 00:28:18.200]  如果一個戒系詞
[00:28:18.200 --> 00:28:21.200]  後面有兩個名詞
[00:28:21.200 --> 00:28:22.200]  或者片語
[00:28:22.200 --> 00:28:23.200]  你們的祈禱
[00:28:23.200 --> 00:28:24.200]  和耶穌基督的幫助
[00:28:24.200 --> 00:28:26.200]  一個戒系詞
[00:28:26.200 --> 00:28:28.200]  帶著兩個後面的片語
[00:28:28.200 --> 00:28:29.200]  這樣的結構
[00:28:29.200 --> 00:28:30.200]  是表示
[00:28:30.200 --> 00:28:31.200]  下面兩件事
[00:28:31.200 --> 00:28:33.200]  是一而二
[00:28:33.200 --> 00:28:34.200]  二而一
[00:28:34.200 --> 00:28:35.200]  就是說
[00:28:35.200 --> 00:28:37.200]  是同一件事情
[00:28:37.200 --> 00:28:38.200]  你們的祈禱
[00:28:38.200 --> 00:28:40.200]  和耶穌基督的幫助
[00:28:40.200 --> 00:28:42.200]  是緊密相關的
[00:28:42.200 --> 00:28:45.200]  這個是不是很奧秘
[00:28:45.200 --> 00:28:47.200]  很難想像的事情呢?
[00:28:47.200 --> 00:28:49.200]  我們的祈禱
[00:28:49.200 --> 00:28:51.200]  和聖靈的幫助
[00:28:51.200 --> 00:28:52.200]  在保羅看法來說
[00:28:52.200 --> 00:28:53.200]  是一而二
[00:28:53.200 --> 00:28:55.200]  二而一的
[00:28:55.200 --> 00:28:58.200]  就是說
[00:28:58.200 --> 00:29:00.200]  原來上帝
[00:29:00.200 --> 00:29:02.200]  是藉著人的禱告
[00:29:02.200 --> 00:29:04.200]  然後聖靈可以成就
[00:29:04.200 --> 00:29:06.200]  他的工作
[00:29:07.200 --> 00:29:09.200]  這個我沒有時間繼續再發揮
[00:29:09.200 --> 00:29:11.200]  但是在聖經裏面
[00:29:11.200 --> 00:29:13.200]  多次出現這件事情
[00:29:13.200 --> 00:29:15.200]  神感動人祈禱
[00:29:15.200 --> 00:29:17.200]  去成就他地上的工作
[00:29:17.200 --> 00:29:18.200]  保羅說
[00:29:18.200 --> 00:29:19.200]  我有這樣的信心
[00:29:19.200 --> 00:29:21.200]  是因為我知道後面
[00:29:21.200 --> 00:29:22.200]  有人支持我
[00:29:22.200 --> 00:29:23.200]  你們的祈禱
[00:29:23.200 --> 00:29:24.200]  你們的祈禱
[00:29:24.200 --> 00:29:25.200]  也令到上帝的工作
[00:29:25.200 --> 00:29:27.200]  聖靈可以在我當中
[00:29:27.200 --> 00:29:28.200]  成就他的心意
[00:29:28.200 --> 00:29:31.200]  保羅為什麼面對逆境
[00:29:31.200 --> 00:29:33.200]  會有得到力量呢?
[00:29:33.200 --> 00:29:34.200]  第一個
[00:29:34.200 --> 00:29:36.200]  就是他知道背後有人在祈禱
[00:29:36.200 --> 00:29:38.200]  在靈裏面得到支持
[00:29:38.200 --> 00:29:40.200]  第二方面
[00:29:40.200 --> 00:29:41.200]  保羅說
[00:29:41.200 --> 00:29:42.200]  無論我是生是死
[00:29:42.200 --> 00:29:44.200]  我都是
[00:29:44.200 --> 00:29:46.200]  好像看化了
[00:29:46.200 --> 00:29:48.200]  原因就是二十一節說
[00:29:48.200 --> 00:29:49.200]  他如果活著
[00:29:49.200 --> 00:29:51.200]  我就去見證基督
[00:29:51.200 --> 00:29:52.200]  如果我死了
[00:29:52.200 --> 00:29:53.200]  就回到天堂
[00:29:53.200 --> 00:29:54.200]  見天父
[00:29:54.200 --> 00:29:57.200]  你說多豁達的人生呢
[00:29:57.200 --> 00:30:00.200]  所以這裡要拆開一點說
[00:30:00.200 --> 00:30:01.200]  弟兄姊妹你記得
[00:30:01.200 --> 00:30:03.200]  當我們離開世界的時間
[00:30:04.200 --> 00:30:07.200]  我們不是進入睡眠的狀態
[00:30:07.200 --> 00:30:10.200]  有些所謂靈魂睡眠學說
[00:30:10.200 --> 00:30:12.200]  sleeping
[00:30:12.200 --> 00:30:14.200]  好像靈魂睡了覺
[00:30:14.200 --> 00:30:16.200]  這是錯誤的
[00:30:16.200 --> 00:30:17.200]  離開世界之後
[00:30:17.200 --> 00:30:20.200]  基督包括和耶穌釘十字架的時間
[00:30:20.200 --> 00:30:21.200]  那位囚犯
[00:30:21.200 --> 00:30:22.200]  耶穌和他說
[00:30:22.200 --> 00:30:23.200]  今天
[00:30:23.200 --> 00:30:24.200]  你和我在樂園裏面
[00:30:24.200 --> 00:30:25.200]  保羅也和他說
[00:30:25.200 --> 00:30:26.200]  我離世的時間
[00:30:26.200 --> 00:30:27.200]  與主同在
[00:30:27.200 --> 00:30:28.200]  是好得無比
[00:30:28.200 --> 00:30:30.200]  所以基督離開世界的時間
[00:30:30.200 --> 00:30:32.200]  靈魂就立刻去到天父那裏
[00:30:33.200 --> 00:30:34.200]  所以保羅說
[00:30:34.200 --> 00:30:35.200]  如果我死了
[00:30:35.200 --> 00:30:36.200]  我立刻回到天堂
[00:30:36.200 --> 00:30:37.200]  這樣更好
[00:30:37.200 --> 00:30:39.200]  不過神留我在這裏
[00:30:39.200 --> 00:30:43.200]  我繼續能夠見證基督
[00:30:43.200 --> 00:30:46.200]  第24節
[00:30:46.200 --> 00:30:53.200]  然而我穿玉身活著
[00:30:53.200 --> 00:30:55.200]  是為你們更事要緊的
[00:30:55.200 --> 00:30:57.200]  原來神留我在這裏
[00:30:57.200 --> 00:30:59.200]  幫助你們是更重要的
[00:30:59.200 --> 00:31:00.200]  23節甚至說
[00:31:00.200 --> 00:31:01.200]  兩樣都這麼好
[00:31:02.200 --> 00:31:04.200]  我正在兩難之間
[00:31:04.200 --> 00:31:06.200]  真是厲害嗎
[00:31:06.200 --> 00:31:07.200]  保羅不是說
[00:31:07.200 --> 00:31:08.200]  兩樣都這麼難
[00:31:08.200 --> 00:31:09.200]  不知道怎樣選
[00:31:09.200 --> 00:31:10.200]  兩個都很難選
[00:31:10.200 --> 00:31:11.200]  不知道怎樣選
[00:31:11.200 --> 00:31:12.200]  保羅兩樣都這麼好
[00:31:12.200 --> 00:31:14.200]  如果我能夠離世與基督同在
[00:31:14.200 --> 00:31:16.200]  同馬繼續在這裏幫助你們
[00:31:16.200 --> 00:31:17.200]  兩樣都這麼好
[00:31:17.200 --> 00:31:18.200]  不過神的心意
[00:31:18.200 --> 00:31:20.200]  叫我們繼續留在地上
[00:31:20.200 --> 00:31:22.200]  來幫助大家
[00:31:22.200 --> 00:31:23.200]  然後他說
[00:31:23.200 --> 00:31:26.200]  第25節
[00:31:26.200 --> 00:31:28.200]  既然我這樣深信
[00:31:28.200 --> 00:31:31.200]  就知道仍要住在世間
[00:31:31.200 --> 00:31:33.200]  且與你們眾人同住
[00:31:33.200 --> 00:31:35.200]  使你們在所信的道上
[00:31:35.200 --> 00:31:37.200]  又長進又喜樂
[00:31:37.200 --> 00:31:39.200]  又長進
[00:31:39.200 --> 00:31:40.200]  這個長進
[00:31:40.200 --> 00:31:42.200]  原來就是第12節
[00:31:42.200 --> 00:31:44.200]  叫福音興旺
[00:31:44.200 --> 00:31:47.200]  我所追求的事更叫福音興旺
[00:31:47.200 --> 00:31:48.200]  長進和興旺
[00:31:48.200 --> 00:31:51.200]  這兩個字原本文字上是同一個字
[00:31:51.200 --> 00:31:54.200]  保羅說首尾呼應
[00:31:54.200 --> 00:31:56.200]  我自己是否方圓固
[00:31:56.200 --> 00:31:57.200]  受困所
[00:31:57.200 --> 00:31:59.200]  是叫福音興旺
[00:31:59.200 --> 00:32:01.200]  我留在這裏是希望幫助你們
[00:32:01.200 --> 00:32:02.200]  叫你們繼續長進
[00:32:02.200 --> 00:32:03.200]  繼續興旺
[00:32:03.200 --> 00:32:05.200]  即是說
[00:32:05.200 --> 00:32:08.200]  整個保羅的焦點
[00:32:08.200 --> 00:32:10.200]  是放在福音事件上
[00:32:10.200 --> 00:32:11.200]  簡單來說
[00:32:11.200 --> 00:32:14.200]  保羅遇見困難的時間
[00:32:14.200 --> 00:32:16.200]  他有兩個很大的動力
[00:32:16.200 --> 00:32:17.200]  一個動力
[00:32:17.200 --> 00:32:19.200]  就是知道後面有教會支持他
[00:32:19.200 --> 00:32:21.200]  另一個動力
[00:32:21.200 --> 00:32:24.200]  就是他整個人生價值觀
[00:32:24.200 --> 00:32:25.200]  在福音事件上
[00:32:25.200 --> 00:32:28.200]  如果不是在福音事件上
[00:32:28.200 --> 00:32:31.200]  我們面對人生逆境的時間
[00:32:31.200 --> 00:32:35.200]  我們很容易單單從感受去回應
[00:32:35.200 --> 00:32:38.200]  單單從感覺去回應困難
[00:32:38.200 --> 00:32:41.200]  但保羅現在面對逆境
[00:32:41.200 --> 00:32:44.200]  能夠說真的好了
[00:32:44.200 --> 00:32:46.200]  原因是兩個
[00:32:46.200 --> 00:32:48.200]  有人會在祈禱
[00:32:48.200 --> 00:32:51.200]  他得到心靈上的支持
[00:32:51.200 --> 00:32:52.200]  第二個動力
[00:32:52.200 --> 00:32:56.200]  是他將福音看成人生最重要的事情
[00:32:57.200 --> 00:32:58.200]  弟兄姊妹
[00:32:58.200 --> 00:33:02.200]  如果在信主的道路上
[00:33:02.200 --> 00:33:05.200]  我們不能將神看成最重要
[00:33:05.200 --> 00:33:07.200]  看福音成為人生的使命
[00:33:07.200 --> 00:33:11.200]  我們很難做一個很喜樂的基督徒
[00:33:11.200 --> 00:33:19.200]  我記得我小時候看過一齣雨場片
[00:33:19.200 --> 00:33:22.200]  不知道大家有沒有看過《夜光杯》
[00:33:22.200 --> 00:33:24.200]  有沒有看過《夜光杯》
[00:33:24.200 --> 00:33:27.200]  我想你和我差不多年紀才看過
[00:33:27.200 --> 00:33:29.200]  是黑白的電影
[00:33:29.200 --> 00:33:31.200]  馮寶寶還幾歲大的時候
[00:33:31.200 --> 00:33:35.200]  《夜光杯》裡面有一個片段
[00:33:35.200 --> 00:33:36.200]  我很深刻印象
[00:33:36.200 --> 00:33:38.200]  《夜光杯》裡面的主角叫梁醒波
[00:33:38.200 --> 00:33:40.200]  其中一個主角叫梁醒波
[00:33:40.200 --> 00:33:44.200]  他的名字在《夜光杯》裡面叫七成叔叔
[00:33:44.200 --> 00:33:46.200]  不知道為什麼電影看完之後
[00:33:46.200 --> 00:33:47.200]  永遠都記得
[00:33:47.200 --> 00:33:49.200]  你小時候看現在都記得
[00:33:49.200 --> 00:33:52.200]  七成叔叔的意思是
[00:33:52.200 --> 00:33:54.200]  他做什麼都是七成的
[00:33:54.200 --> 00:33:57.200]  記得了嗎?
[00:33:57.200 --> 00:33:59.200]  沒理由記得的
[00:33:59.200 --> 00:34:05.200]  甚至一次主人掉進一個洞裡
[00:34:05.200 --> 00:34:07.200]  掉進山崖下面
[00:34:07.200 --> 00:34:09.200]  叫他去買一條繩子
[00:34:09.200 --> 00:34:13.200]  把繩子扔下去救他
[00:34:13.200 --> 00:34:16.200]  他在街上買都只能買到七成
[00:34:16.200 --> 00:34:17.200]  所以掉到中間
[00:34:17.200 --> 00:34:20.200]  因為他一向做的事情都只有七成
