
[00:00:00.000 --> 00:00:05.000]  為了不太沉重 我不穿西裝上來
[00:18:02.000 --> 00:18:04.000]  你不知道的
[00:18:04.000 --> 00:18:06.000]  萬一
[00:18:06.000 --> 00:18:08.000]  我說萬一
[00:18:08.000 --> 00:18:10.000]  萬一
[00:18:10.000 --> 00:18:12.000]  耶穌有辦法救她
[00:18:12.000 --> 00:18:16.000]  《史徒信經》說
[00:18:16.000 --> 00:18:18.000]  她降在陰間
[00:18:18.000 --> 00:18:20.000]  有沒有陪過
[00:18:20.000 --> 00:18:22.000]  耶穌基督受死埋葬
[00:18:22.000 --> 00:18:24.000]  降在陰間
[00:18:24.000 --> 00:18:26.000]  然後第三天從死裡復活
[00:18:26.000 --> 00:18:28.000]  萬一耶穌有辦法救你媽媽
[00:18:28.000 --> 00:18:30.000]  你不信耶穌
[00:18:30.000 --> 00:18:32.000]  到頭來就反過來
[00:18:32.000 --> 00:18:34.000]  這很可憐
[00:18:34.000 --> 00:18:36.000]  你有機會選擇
[00:18:36.000 --> 00:18:38.000]  你媽媽在世的時候
[00:18:38.000 --> 00:18:40.000]  沒有機會選擇
[00:18:40.000 --> 00:18:42.000]  你不知道她在哪裏
[00:18:42.000 --> 00:18:44.000]  你就一條心下去陪她
[00:18:44.000 --> 00:18:46.000]  你又不知道她怎麼想
[00:18:46.000 --> 00:18:48.000]  這也不是耶穌要教的
[00:18:48.000 --> 00:18:50.000]  耶穌要教的
[00:18:50.000 --> 00:18:52.000]  是我們大家都莫名其妙的
[00:18:52.000 --> 00:18:54.000]  我們都認為如果有一個拉薩路回來
[00:18:54.000 --> 00:18:56.000]  他的見證就超準
[00:18:56.000 --> 00:18:58.000]  無可頂替
[00:18:58.000 --> 00:19:00.000]  耶穌說不是
[00:19:00.000 --> 00:19:02.000]  見證不是這樣的
[00:19:02.000 --> 00:19:04.000]  是他說
[00:19:04.000 --> 00:19:06.000]  你就要聽
[00:19:06.000 --> 00:19:08.000]  牧師說
[00:19:08.000 --> 00:19:10.000]  你也不聽
[00:19:10.000 --> 00:19:12.000]  耶穌是這樣教我們
[00:19:12.000 --> 00:19:14.000]  所以讀福音書
[00:19:14.000 --> 00:19:16.000]  三年讀一次
[00:19:16.000 --> 00:19:18.000]  下一次再讀
[00:19:18.000 --> 00:19:20.000]  拉薩路和財主
[00:19:20.000 --> 00:19:22.000]  最快三年之後
[00:19:22.000 --> 00:19:24.000]  如果希伯倫堂堅持
[00:19:24.000 --> 00:19:26.000]  繼續嘗試用修訂版通用經課的話
[00:19:26.000 --> 00:19:28.000]  當然
[00:19:28.000 --> 00:19:30.000]  四段經文
[00:19:30.000 --> 00:19:32.000]  一氣唸完
[00:19:32.000 --> 00:19:34.000]  我也不鼓勵你每次這樣做
[00:19:34.000 --> 00:19:36.000]  其實如果在教會歷史上
[00:19:36.000 --> 00:19:38.000]  應該是唱一首詩
[00:19:38.000 --> 00:19:40.000]  讀一段經文
[00:19:40.000 --> 00:19:42.000]  這樣就輕很多
[00:19:42.000 --> 00:19:44.000]  不要緊
[00:19:44.000 --> 00:19:46.000]  你現在明白了
[00:19:46.000 --> 00:19:48.000]  這段經文的確是講見證的
[00:19:48.000 --> 00:19:50.000]  是講誰去做見證
[00:19:50.000 --> 00:19:56.000]  不是死而復活的拉薩路去做見證
[00:19:56.000 --> 00:19:58.000]  因為耶穌說沒有用
[00:19:58.000 --> 00:20:00.000]  是你和我
[00:20:00.000 --> 00:20:02.000]  是你和我
[00:20:02.000 --> 00:20:04.000]  接著問下去
[00:20:04.000 --> 00:20:06.000]  我們剛才讀了四段經文
[00:20:06.000 --> 00:20:08.000]  編排這四段經文很有心思
[00:20:08.000 --> 00:20:10.000]  不是隨便找出來
[00:20:10.000 --> 00:20:12.000]  抽籤抽出來
[00:20:12.000 --> 00:20:14.000]  去向財主的五個弟弟做見證
[00:20:14.000 --> 00:20:16.000]  我想這五個弟弟
[00:20:16.000 --> 00:20:18.000]  不是國士兄弟
[00:20:18.000 --> 00:20:20.000]  也挺有錢
[00:20:20.000 --> 00:20:22.000]  有面子的
[00:20:22.000 --> 00:20:24.000]  應該都住在五千呎大屋
[00:20:24.000 --> 00:20:26.000]  有工人
[00:20:26.000 --> 00:20:28.000]  出入開賓士的
[00:20:28.000 --> 00:20:30.000]  你去和他做見證
[00:20:30.000 --> 00:20:32.000]  你用什麼來和他做見證?
[00:20:32.000 --> 00:20:36.000]  於是乎我們就以為
[00:20:36.000 --> 00:20:38.000]  教會如果要做見證
[00:20:38.000 --> 00:20:40.000]  我們起碼有這麼多錢
[00:20:40.000 --> 00:20:42.000]  有錢就去做見證
[00:20:42.000 --> 00:20:44.000]  但其實
[00:20:44.000 --> 00:20:46.000]  教會是一個
[00:20:46.000 --> 00:20:48.000]  一個大學
[00:20:48.000 --> 00:20:50.000]  一個大學
[00:20:50.000 --> 00:20:52.000]  起碼都有這麼多錢
[00:20:52.000 --> 00:20:54.000]  有本事
[00:20:54.000 --> 00:20:56.000]  有地位
[00:20:56.000 --> 00:20:58.000]  有名聲
[00:20:58.000 --> 00:21:00.000]  今天報道會
[00:21:00.000 --> 00:21:02.000]  找什麼人做見證?
[00:21:02.000 --> 00:21:04.000]  我又問這句
[00:21:04.000 --> 00:21:06.000]  高官
[00:21:06.000 --> 00:21:08.000]  姓什麼的我不說了
[00:21:08.000 --> 00:21:10.000]  名聲
[00:21:10.000 --> 00:21:12.000]  藝人之家
[00:21:12.000 --> 00:21:14.000]  成功的商人
[00:21:14.000 --> 00:21:16.000]  這些人做見證
[00:21:16.000 --> 00:21:18.000]  那些不是
[00:21:18.000 --> 00:21:20.000]  不信的人就羨慕了
[00:21:20.000 --> 00:21:22.000]  原來信耶穌
[00:21:22.000 --> 00:21:24.000]  可以做歌星的
[00:21:24.000 --> 00:21:26.000]  我信
[00:21:26.000 --> 00:21:28.000]  那究竟他想信耶穌還是做歌星呢?
[00:21:28.000 --> 00:21:30.000]  原來信耶穌
[00:21:30.000 --> 00:21:32.000]  我可以做生意賺大錢的
[00:21:32.000 --> 00:21:34.000]  我信
[00:21:34.000 --> 00:21:36.000]  那究竟他想要馬門還是要耶穌呢?
[00:21:36.000 --> 00:21:38.000]  你明白嗎?
[00:21:38.000 --> 00:21:40.000]  做見證
[00:21:40.000 --> 00:21:42.000]  我們就馬上想
[00:21:42.000 --> 00:21:44.000]  我叫你組織一個報道會
[00:21:44.000 --> 00:21:46.000]  籌委會
[00:21:46.000 --> 00:21:48.000]  你當其中一個
[00:21:48.000 --> 00:21:50.000]  請誰講道不一定是牧師
[00:21:50.000 --> 00:21:52.000]  請誰做見證
[00:21:52.000 --> 00:21:54.000]  你想誰?
[00:21:54.000 --> 00:21:56.000]  你想誰?
[00:21:56.000 --> 00:21:58.000]  甚至有人會和牧師說
[00:21:58.000 --> 00:22:00.000]  今晚這個報道會
[00:22:00.000 --> 00:22:02.000]  其實是別人聽我說的
[00:22:02.000 --> 00:22:04.000]  不是聽你說的
[00:22:04.000 --> 00:22:06.000]  不過我說完之後
[00:22:06.000 --> 00:22:08.000]  我留最後呼召給你做
[00:22:08.000 --> 00:22:10.000]  嘩!這樣想的
[00:22:10.000 --> 00:22:12.000]  有沒有道理?
[00:22:12.000 --> 00:22:14.000]  表面看
[00:22:14.000 --> 00:22:16.000]  這樣也有道理
[00:22:16.000 --> 00:22:18.000]  今天最多人排隊的演唱會
[00:22:18.000 --> 00:22:20.000]  一定不是剛才出來
[00:22:20.000 --> 00:22:22.000]  唱的那幾個
[00:22:22.000 --> 00:22:24.000]  對不對?
[00:22:24.000 --> 00:22:26.000]  他們去紅館
[00:22:26.000 --> 00:22:28.000]  拍了烏鷹都沒有
[00:22:28.000 --> 00:22:30.000]  我們大家去捧場
[00:22:30.000 --> 00:22:32.000]  希伯倫堂最多就一千人去
[00:22:32.000 --> 00:22:36.000]  我們是這樣以為的
[00:22:36.000 --> 00:22:38.000]  為主做見證
[00:22:38.000 --> 00:22:40.000]  我們就找我們當中
[00:22:40.000 --> 00:22:42.000]  最有錢的那個
[00:22:42.000 --> 00:22:44.000]  最有面子的那個
[00:22:44.000 --> 00:22:46.000]  最成功的那個
[00:22:46.000 --> 00:22:48.000]  那些就是證明耶穌是真的
[00:22:48.000 --> 00:22:50.000]  那些就證明
[00:22:50.000 --> 00:22:52.000]  你的信仰是真的
[00:22:52.000 --> 00:22:56.000]  其實全世界
[00:22:56.000 --> 00:22:58.000]  拜神的人都是這樣想的
[00:22:58.000 --> 00:23:00.000]  再講白一點
[00:23:00.000 --> 00:23:02.000]  其實全世界拜神的人
[00:23:02.000 --> 00:23:04.000]  都是想利用神
[00:23:04.000 --> 00:23:06.000]  來達到他自己的目的
[00:23:06.000 --> 00:23:08.000]  做什麼這麼神心
[00:23:08.000 --> 00:23:10.000]  年初一
[00:23:10.000 --> 00:23:12.000]  要去插頭儲香
[00:23:12.000 --> 00:23:14.000]  做什麼這麼神心
[00:23:14.000 --> 00:23:16.000]  要去做這樣做那樣
[00:23:16.000 --> 00:23:18.000]  沒有啊
[00:23:18.000 --> 00:23:20.000]  我想神明幫我
[00:23:20.000 --> 00:23:22.000]  然後我就選
[00:23:22.000 --> 00:23:24.000]  誰靈
[00:23:24.000 --> 00:23:26.000]  靈的那個我就信
[00:23:26.000 --> 00:23:28.000]  耶穌最靈?那我就信耶穌
[00:23:28.000 --> 00:23:30.000]  我頭痛我就找他
[00:23:30.000 --> 00:23:32.000]  我肚痛我又找他
[00:23:32.000 --> 00:23:34.000]  我考試我又找他
[00:23:34.000 --> 00:23:36.000]  我買樓我又找他
[00:23:36.000 --> 00:23:38.000]  我見工我又找他
[00:23:38.000 --> 00:23:40.000]  喂
[00:23:40.000 --> 00:23:42.000]  那個不是信耶穌
[00:23:42.000 --> 00:23:44.000]  對不對?
[00:23:44.000 --> 00:23:46.000]  信耶穌
[00:23:46.000 --> 00:23:48.000]  你不是代一個鬼仔
[00:23:48.000 --> 00:23:50.000]  隨時猜他出去
[00:23:50.000 --> 00:23:52.000]  你做不到的事
[00:23:52.000 --> 00:23:54.000]  他幫你做得到
[00:23:54.000 --> 00:23:56.000]  你這樣信和街邊任何一個
[00:23:56.000 --> 00:23:58.000]  信菩薩信偶像的人
[00:23:58.000 --> 00:24:00.000]  是毫無分別
[00:24:00.000 --> 00:24:02.000]  再講嚴重一點
[00:24:02.000 --> 00:24:04.000]  聖經說你這樣的態度
[00:24:04.000 --> 00:24:06.000]  你是將上帝變成偶像
[00:24:06.000 --> 00:24:08.000]  罪大惡極
[00:24:08.000 --> 00:24:10.000]  所以你這樣做見證
[00:24:10.000 --> 00:24:12.000]  其實你是引人這樣
[00:24:12.000 --> 00:24:14.000]  信耶穌是罪大惡極
[00:24:14.000 --> 00:24:16.000]  不要啊
[00:24:16.000 --> 00:24:18.000]  今天我們選四段經文
[00:24:18.000 --> 00:24:20.000]  我們講什麼?
[00:24:20.000 --> 00:24:22.000]  我們講做見證
[00:24:22.000 --> 00:24:24.000]  拉薩路和財主的
[00:24:24.000 --> 00:24:26.000]  比喻告訴我們
[00:24:26.000 --> 00:24:28.000]  做見證不用神跡歧視
[00:24:28.000 --> 00:24:30.000]  沒用的
[00:24:30.000 --> 00:24:32.000]  用回聖經的說法
[00:24:32.000 --> 00:24:34.000]  用回主耶穌的說法
[00:24:34.000 --> 00:24:36.000]  我們每個人都說有用
[00:24:36.000 --> 00:24:38.000]  主耶穌說沒用
[00:24:38.000 --> 00:24:40.000]  我講個比喻給你聽
[00:24:40.000 --> 00:24:42.000]  你忘記了這個結論
[00:24:42.000 --> 00:24:44.000]  下次開會又弄出來講
[00:24:44.000 --> 00:24:46.000]  你就想起拉薩路
[00:24:46.000 --> 00:24:50.000]  第二
[00:24:50.000 --> 00:24:52.000]  不是找世界上
[00:24:52.000 --> 00:24:54.000]  成功的人來做見證
[00:24:54.000 --> 00:24:58.000]  最有錢的那個
[00:24:58.000 --> 00:25:00.000]  我們看看希伯倫堂
[00:25:00.000 --> 00:25:02.000]  誰最高官?
[00:25:02.000 --> 00:25:04.000]  誰全世界都認識他?
[00:25:04.000 --> 00:25:06.000]  我們找他出來做見證
[00:25:06.000 --> 00:25:08.000]  印大大的海報
[00:25:08.000 --> 00:25:10.000]  最後細細行字
[00:25:10.000 --> 00:25:12.000]  簡木斯呼召
[00:25:12.000 --> 00:25:14.000]  不是這樣的
[00:25:14.000 --> 00:25:16.000]  不是這樣的
[00:25:16.000 --> 00:25:18.000]  記不記得提摩太前書
[00:25:18.000 --> 00:25:20.000]  六章最後那段
[00:25:20.000 --> 00:25:24.000]  那段其實是講財富的
[00:25:24.000 --> 00:25:26.000]  記不記得?
[00:25:26.000 --> 00:25:28.000]  第一句開始我們以為
[00:25:28.000 --> 00:25:30.000]  他罵那些人
[00:25:30.000 --> 00:25:32.000]  用錢為得利的門路
[00:25:32.000 --> 00:25:34.000]  他拿神上帝來賺錢
[00:25:34.000 --> 00:25:36.000]  不對
[00:25:36.000 --> 00:25:38.000]  不是
[00:25:38.000 --> 00:25:40.000]  他是在說你和我
[00:25:40.000 --> 00:25:42.000]  以為信耶穌就平步青雲
[00:25:42.000 --> 00:25:44.000]  以為信耶穌就考得成績好些
[00:25:44.000 --> 00:25:46.000]  以為信耶穌就找到份好工
[00:25:46.000 --> 00:25:48.000]  以為信耶穌就嫁得好
[00:25:48.000 --> 00:25:50.000]  娶得好
[00:25:50.000 --> 00:25:52.000]  以為信耶穌就找到個損盤
[00:25:52.000 --> 00:25:54.000]  以為信耶穌就逆市賺錢
[00:25:54.000 --> 00:25:56.000]  以為信耶穌就合家平安
[00:25:56.000 --> 00:25:58.000]  經乾為得利的門路
[00:25:58.000 --> 00:26:00.000]  以為信耶穌就合家平安
[00:26:00.000 --> 00:26:02.000]  經乾為得利的門路
[00:26:02.000 --> 00:26:04.000]  以為信耶穌就合家平安
[00:26:04.000 --> 00:26:06.000]  你和我都是這樣
[00:26:06.000 --> 00:26:08.000]  聖經說不是
[00:26:08.000 --> 00:26:10.000]  保羅教提摩太
[00:26:10.000 --> 00:26:12.000]  你知道他們情同父子
[00:26:12.000 --> 00:26:14.000]  是不是?
[00:26:14.000 --> 00:26:16.000]  講清楚
[00:26:16.000 --> 00:26:18.000]  寫到最後的了
[00:26:18.000 --> 00:26:20.000]  提摩太前書結束的了
[00:26:20.000 --> 00:26:22.000]  保羅最後說你不要搞錯
[00:26:22.000 --> 00:26:24.000]  信耶穌不是為得到好處
[00:26:24.000 --> 00:26:26.000]  信耶穌不是為得到好處
[00:26:26.000 --> 00:26:28.000]  不要貪心
[00:26:28.000 --> 00:26:30.000]  我們從來都沒有貪心
[00:26:30.000 --> 00:26:32.000]  不要為得到好處
[00:26:32.000 --> 00:26:34.000]  來信耶穌
[00:26:34.000 --> 00:26:36.000]  這叫做貪心
[00:26:36.000 --> 00:26:38.000]  當你這樣做的時候
[00:26:38.000 --> 00:26:40.000]  結果是什麼?不是落地獄
[00:26:40.000 --> 00:26:42.000]  是受苦
[00:26:42.000 --> 00:26:44.000]  你讀清楚這聖經
[00:26:44.000 --> 00:26:46.000]  你會很受苦的
[00:26:46.000 --> 00:26:48.000]  你會很不開心的
[00:26:48.000 --> 00:26:50.000]  相反你這屬神的人
[00:26:50.000 --> 00:26:52.000]  要做什麼?
[00:26:52.000 --> 00:26:54.000]  有目標的
[00:26:54.000 --> 00:26:58.000]  公義、敬虔、信心、愛心、忍耐、溫柔
[00:26:58.000 --> 00:27:00.000]  打美好的仗
[00:27:00.000 --> 00:27:04.000]  持定永恆的生命
[00:27:04.000 --> 00:27:06.000]  我都不知道這是什麼
[00:27:06.000 --> 00:27:08.000]  糟糕了
[00:27:08.000 --> 00:27:10.000]  回教會這麼多年了都不知道這是什麼
[00:27:10.000 --> 00:27:12.000]  只知道信耶穌有好處
[00:27:12.000 --> 00:27:14.000]  所以我現在考試了
[00:27:14.000 --> 00:27:16.000]  我回來祈禱會
[00:27:16.000 --> 00:27:18.000]  我求什麼?我不是求
[00:27:18.000 --> 00:27:22.000]  公義、敬虔、信心、愛心、忍耐、溫柔
[00:27:22.000 --> 00:27:24.000]  我是求我五星星
[00:27:24.000 --> 00:27:28.000]  信錯了
[00:27:28.000 --> 00:27:30.000]  你明白嗎?信錯了
[00:27:30.000 --> 00:27:32.000]  聖經就是這樣教導我們
[00:27:32.000 --> 00:27:34.000]  所以很好玩的,四段經文排下來看
[00:27:34.000 --> 00:27:36.000]  你再記不記得
[00:27:36.000 --> 00:27:38.000]  剛才你讀詩篇
[00:27:38.000 --> 00:27:40.000]  「住在至高者隱密處的
[00:27:40.000 --> 00:27:42.000]  必住在全能者的陰下」
[00:27:42.000 --> 00:27:46.000]  「上帝幫助你的
[00:27:46.000 --> 00:27:50.000]  不是考試健康、疾病、富貴」
[00:27:50.000 --> 00:28:02.000]  「是你的生命是否公義、敬虔、溫柔、忍耐、信心、愛心」
[00:28:02.000 --> 00:28:06.000]  教會不教這些
[00:28:06.000 --> 00:28:08.000]  這個社會不會教的
[00:28:08.000 --> 00:28:12.000]  你公司不會教你溫柔、忍耐、信心、愛心的
[00:28:12.000 --> 00:28:14.000]  是團契教的
[00:28:14.000 --> 00:28:16.000]  所以做團契導師做什麼?
[00:28:16.000 --> 00:28:18.000]  不是教你去哪裡補習的
[00:28:18.000 --> 00:28:20.000]  團契導師就是查看你
[00:28:20.000 --> 00:28:22.000]  誒,回教會多久了?
[00:28:22.000 --> 00:28:24.000]  三年了?
[00:28:24.000 --> 00:28:26.000]  你的公義怎麼樣?
[00:28:26.000 --> 00:28:28.000]  都不會說
[00:28:28.000 --> 00:28:30.000]  提都沒有提過
[00:28:30.000 --> 00:28:32.000]  沒有做到我們要做的事
[00:28:32.000 --> 00:28:34.000]  那一群弟兄姊妹
[00:28:34.000 --> 00:28:36.000]  走出去
[00:28:36.000 --> 00:28:38.000]  無論在家裡、在公司
[00:28:38.000 --> 00:28:44.000]  有公義、敬虔、信心、愛心、忍耐、溫柔的
[00:28:44.000 --> 00:28:46.000]  你說報道會會不會爆棚呢?
[00:28:46.000 --> 00:28:48.000]  你不用叫的
[00:28:48.000 --> 00:28:50.000]  聖經說的
[00:28:50.000 --> 00:28:52.000]  那些人會來問的
[00:28:52.000 --> 00:28:54.000]  為什麼你可以這樣
[00:28:54.000 --> 00:28:56.000]  我不行的?
[00:28:56.000 --> 00:28:58.000]  是什麼原因?
[00:28:58.000 --> 00:29:00.000]  你做了16PF你是哪一格的?
[00:29:00.000 --> 00:29:02.000]  不是啊
[00:29:02.000 --> 00:29:04.000]  不是九型人格
[00:29:04.000 --> 00:29:06.000]  不是十六型人格
[00:29:06.000 --> 00:29:08.000]  是因為我信了耶穌
[00:29:08.000 --> 00:29:10.000]  我可不可以聽一下?
[00:29:10.000 --> 00:29:12.000]  我不是說笑的
[00:29:12.000 --> 00:29:14.000]  我太太的姐姐是這樣信耶穌的
[00:29:14.000 --> 00:29:16.000]  她在大學讀書
[00:29:16.000 --> 00:29:18.000]  她不需要信耶穌
[00:29:18.000 --> 00:29:20.000]  她的成績好
[00:29:20.000 --> 00:29:22.000]  但她讀得很辛苦、很孤單
[00:29:22.000 --> 00:29:24.000]  在學校的校園裡
[00:29:24.000 --> 00:29:28.000]  她說你們這群人經常坐在草地圍著圓圈做什麼的?
[00:29:28.000 --> 00:29:30.000]  她又不敢走過去看
[00:29:30.000 --> 00:29:32.000]  於是她問我太太
[00:29:32.000 --> 00:29:34.000]  你們這群人在做什麼?
[00:29:34.000 --> 00:29:36.000]  我們在祈禱、在查經
[00:29:36.000 --> 00:29:38.000]  她說不是,你們很快樂的
[00:29:38.000 --> 00:29:40.000]  你們很平安的
[00:29:40.000 --> 00:29:42.000]  你們很知道自己想怎麼樣
[00:29:42.000 --> 00:29:44.000]  我不知道
[00:29:44.000 --> 00:29:46.000]  我可不可以來?
[00:29:46.000 --> 00:29:48.000]  這樣也信耶穌的
[00:29:48.000 --> 00:29:50.000]  不是因為成功
[00:29:50.000 --> 00:29:52.000]  不是因為賺錢
[00:29:52.000 --> 00:29:54.000]  不是因為有名譽地位
[00:29:54.000 --> 00:29:56.000]  不是啊
[00:29:56.000 --> 00:29:58.000]  所以保羅教提摩太
[00:29:58.000 --> 00:30:00.000]  你做牧者
[00:30:00.000 --> 00:30:02.000]  你做傳道人
[00:30:02.000 --> 00:30:04.000]  你怎樣牧養你這群弟兄姊妹呢?
[00:30:04.000 --> 00:30:06.000]  不是教他們成功
[00:30:06.000 --> 00:30:08.000]  是教他們敬虔公義
[00:30:08.000 --> 00:30:10.000]  是教他們敬虔公義
[00:30:10.000 --> 00:30:12.000]  敬虔公義
[00:30:12.000 --> 00:30:14.000]  信心、愛心
[00:30:14.000 --> 00:30:16.000]  溫柔、忍耐
[00:30:16.000 --> 00:30:18.000]  明年我在自己的教會
[00:30:18.000 --> 00:30:20.000]  沙田宣道會
[00:30:20.000 --> 00:30:22.000]  我想跟他們說八福
[00:30:22.000 --> 00:30:24.000]  在香港
[00:30:24.000 --> 00:30:26.000]  佔領中環
[00:30:26.000 --> 00:30:28.000]  的陰影之下
[00:30:28.000 --> 00:30:30.000]  我們怎樣溫柔
[00:30:30.000 --> 00:30:32.000]  我們怎樣清心
[00:30:32.000 --> 00:30:34.000]  這個和香港完全相反的
[00:30:34.000 --> 00:30:36.000]  是吧
[00:30:36.000 --> 00:30:38.000]  現在香港就是最厲害
[00:30:38.000 --> 00:30:40.000]  誰基督徒站出來
[00:30:40.000 --> 00:30:42.000]  人人都認識他
[00:30:42.000 --> 00:30:44.000]  很有見證
[00:30:44.000 --> 00:30:46.000]  下次大球場報道會一定找他講見證
[00:30:46.000 --> 00:30:48.000]  聖經說不要這樣做
[00:30:48.000 --> 00:30:50.000]  那個不是見證
[00:30:50.000 --> 00:30:52.000]  你就算台
[00:30:52.000 --> 00:30:54.000]  拉薩路復活出來
[00:30:54.000 --> 00:30:56.000]  沒有用的
[00:30:56.000 --> 00:30:58.000]  四段經文
[00:30:58.000 --> 00:31:00.000]  我們講了多少段
[00:31:00.000 --> 00:31:02.000]  我們講了路加福音
[00:31:02.000 --> 00:31:04.000]  我們講了提摩太前書
[00:31:04.000 --> 00:31:06.000]  我們講了詩篇
[00:31:06.000 --> 00:31:08.000]  西底交往十一年
[00:31:08.000 --> 00:31:10.000]  尼布甲尼撒王第幾年
[00:31:10.000 --> 00:31:12.000]  什麼來的
[00:31:12.000 --> 00:31:14.000]  那段就是講做見證
[00:31:14.000 --> 00:31:16.000]  就是講一個先知
[00:31:16.000 --> 00:31:18.000]  上帝怎樣用他
[00:31:18.000 --> 00:31:20.000]  先知上帝怎樣用他
[00:31:20.000 --> 00:31:22.000]  明知道淪陷
[00:31:22.000 --> 00:31:24.000]  還有十分鐘還是十秒鐘
[00:31:24.000 --> 00:31:28.000]  十分鐘
[00:31:28.000 --> 00:31:30.000]  多謝你
[00:31:30.000 --> 00:31:32.000]  我以為十一點鐘應該完
[00:31:32.000 --> 00:31:34.000]  十秒鐘應該完
[00:31:34.000 --> 00:31:36.000]  你不是在那個時候
[00:31:36.000 --> 00:31:38.000]  應該將他所有的積蓄
[00:31:38.000 --> 00:31:40.000]  現金
[00:31:40.000 --> 00:31:42.000]  現金
[00:31:42.000 --> 00:31:44.000]  在亂世
[00:31:44.000 --> 00:31:46.000]  現金是王
[00:31:46.000 --> 00:31:48.000]  你做財政你明白這個道理
[00:31:48.000 --> 00:31:50.000]  上帝叫他買地
[00:31:50.000 --> 00:31:54.000]  上帝叫他買塊地
[00:31:54.000 --> 00:31:56.000]  拿了他畢生的積蓄
[00:31:56.000 --> 00:31:58.000]  回鄉下買塊地
[00:31:58.000 --> 00:32:00.000]  回鄉下買塊地
[00:32:00.000 --> 00:32:02.000]  神經病
[00:32:02.000 --> 00:32:04.000]  奇怪嗎
[00:32:04.000 --> 00:32:06.000]  上帝是可以這樣用你的
[00:32:06.000 --> 00:32:08.000]  平常
[00:32:08.000 --> 00:32:10.000]  看起來
[00:32:10.000 --> 00:32:12.000]  沒可能的
[00:32:12.000 --> 00:32:14.000]  香港好好的你有份工作
[00:32:14.000 --> 00:32:16.000]  為什麼要去宣教
[00:32:16.000 --> 00:32:18.000]  有得升級
[00:32:18.000 --> 00:32:20.000]  為什麼不肯走
[00:32:20.000 --> 00:32:22.000]  你有沒有一個
[00:32:22.000 --> 00:32:24.000]  不同的價值觀念
[00:32:24.000 --> 00:32:26.000]  四段聖經
[00:32:26.000 --> 00:32:28.000]  是講見證的
[00:32:28.000 --> 00:32:30.000]  不過是在講
[00:32:30.000 --> 00:32:32.000]  跟你和我心目中
[00:32:32.000 --> 00:32:34.000]  完全相反的見證
[00:32:34.000 --> 00:32:38.000]  最快三年之後
[00:32:38.000 --> 00:32:40.000]  才再回頭
[00:32:40.000 --> 00:32:42.000]  接下來這三年
[00:32:42.000 --> 00:32:44.000]  我們怎樣做見證
[00:32:44.000 --> 00:32:48.000]  不是靠
[00:32:48.000 --> 00:32:50.000]  明星級的講完
[00:32:50.000 --> 00:32:52.000]  不是靠
[00:32:52.000 --> 00:32:54.000]  死而復活
[00:32:54.000 --> 00:32:56.000]  的經驗
[00:32:56.000 --> 00:32:58.000]  不是靠
[00:32:58.000 --> 00:33:00.000]  最成功的
[00:33:00.000 --> 00:33:02.000]  領袖站在
[00:33:02.000 --> 00:33:04.000]  講台跟著找個牧師出來
[00:33:04.000 --> 00:33:06.000]  修眉
[00:33:06.000 --> 00:33:08.000]  是靠我們每一個
[00:33:08.000 --> 00:33:10.000]  這個是上帝
[00:33:10.000 --> 00:33:12.000]  用的我們
[00:33:12.000 --> 00:33:14.000]  每一個
[00:33:14.000 --> 00:33:16.000]  在我們的生命當中
[00:33:16.000 --> 00:33:18.000]  記得那六樣東西嗎
[00:33:18.000 --> 00:33:20.000]  公義、敬虔、信心、
[00:33:20.000 --> 00:33:22.000]  愛心、溫柔、
[00:33:22.000 --> 00:33:24.000]  忍耐
[00:33:24.000 --> 00:33:26.000]  是我們完全不懂的東西
[00:33:26.000 --> 00:33:28.000]  所以要回來
[00:33:28.000 --> 00:33:30.000]  兩百堂學
[00:33:30.000 --> 00:33:32.000]  所以在團契裏要讀聖經
[00:33:32.000 --> 00:33:34.000]  所以有導師
[00:33:34.000 --> 00:33:36.000]  幫你查一下你六樣東西有多少樣
[00:33:36.000 --> 00:33:38.000]  一樣都沒有
[00:33:38.000 --> 00:33:40.000]  最多是
[00:33:40.000 --> 00:33:42.000]  拍拖算不算是愛心
[00:33:42.000 --> 00:33:44.000]  當然不算
[00:33:44.000 --> 00:33:46.000]  最低限度你都知道沒有
[00:33:46.000 --> 00:33:48.000]  很多人以為
[00:33:48.000 --> 00:33:50.000]  我回來教會坐在這裏
[00:33:50.000 --> 00:33:52.000]  全個奉獻隊我放一些下去
[00:33:52.000 --> 00:33:54.000]  我已經是好的基督徒
[00:33:54.000 --> 00:33:56.000]  不是的
[00:33:56.000 --> 00:33:58.000]  等我什麼時候死裡復活我上來做見證
[00:33:58.000 --> 00:34:00.000]  不是的
[00:34:00.000 --> 00:34:02.000]  聽到沒有
[00:34:02.000 --> 00:34:04.000]  四段的經文
[00:34:04.000 --> 00:34:06.000]  三年才讀一次
[00:34:06.000 --> 00:34:08.000]  但很重要的
[00:34:08.000 --> 00:34:10.000]  你漏了
[00:34:10.000 --> 00:34:12.000]  誰今天沒有回來
[00:34:12.000 --> 00:34:14.000]  快點扔個CD給他
[00:34:14.000 --> 00:34:16.000]  三年之後才有機會講
[00:34:16.000 --> 00:34:18.000]  這段經文過了就過了
[00:34:18.000 --> 00:34:20.000]  求主幫助我們
[00:34:20.000 --> 00:34:22.000]  時間到了我們同心祈禱
[00:34:22.000 --> 00:34:24.000]  多謝天父
