
[00:00:00.000 --> 00:00:05.240]  三分之一是有中國大陸背景
[00:17:21.240 --> 00:17:23.240]  他還通過了在人面前
[00:17:23.240 --> 00:17:25.240]  人都是這樣讚賞他
[00:17:25.240 --> 00:17:27.240]  所以他有真真實實的實踐
[00:17:27.240 --> 00:17:29.240]  在人面前
[00:17:29.240 --> 00:17:31.240]  去做實務的事
[00:17:31.240 --> 00:17:33.240]  就很重要
[00:17:33.240 --> 00:17:35.240]  所以這個弟兄
[00:17:35.240 --> 00:17:37.240]  他不單是在
[00:17:37.240 --> 00:17:39.240]  屬靈上 抽象上
[00:17:39.240 --> 00:17:41.240]  而是實際上
[00:17:41.240 --> 00:17:45.240]  得到人眼看得到
[00:17:45.240 --> 00:17:47.240]  你知道有本書叫
[00:17:47.240 --> 00:17:49.240]  標竿教會
[00:17:49.240 --> 00:17:51.240]  (英文名字)
[00:17:51.240 --> 00:17:53.240]  好像是華爾克
[00:17:53.240 --> 00:17:55.240]  我這次記不得中文
[00:17:55.240 --> 00:17:57.240]  好像是華爾克
[00:17:57.240 --> 00:17:59.240]  (英文名字)
[00:17:59.240 --> 00:18:01.240]  教會的
[00:18:01.240 --> 00:18:03.240]  (英文名字)
[00:18:03.240 --> 00:18:05.240]  這本書裏有個例子很震撼
[00:18:05.240 --> 00:18:07.240]  他說
[00:18:07.240 --> 00:18:09.240]  有個老牧師
[00:18:09.240 --> 00:18:11.240]  很敬權 很愛主
[00:18:11.240 --> 00:18:13.240]  花了很長時間祈禱
[00:18:13.240 --> 00:18:15.240]  為了教會
[00:18:15.240 --> 00:18:17.240]  一直祈禱 拼命祈禱
[00:18:17.240 --> 00:18:23.240]  很可惜他祈禱之後
[00:18:23.240 --> 00:18:25.240]  教會就倒閉了
[00:18:27.240 --> 00:18:29.240]  為什麼
[00:18:29.240 --> 00:18:31.240]  祈禱不好嗎
[00:18:31.240 --> 00:18:33.240]  他拼命祈禱
[00:18:33.240 --> 00:18:35.240]  (英文名字)
[00:18:35.240 --> 00:18:37.240]  (英文名字)
[00:18:37.240 --> 00:18:39.240]  (英文名字)
[00:18:39.240 --> 00:18:41.240]  (英文名字)
[00:18:41.240 --> 00:18:43.240]  (英文名字)
[00:18:43.240 --> 00:18:45.240]  教會就倒閉了
[00:18:45.240 --> 00:18:47.240]  你知不知道什麼意思
[00:18:47.240 --> 00:18:49.240]  你不要誤會
[00:18:49.240 --> 00:18:51.240]  我不是叫你不祈禱
[00:18:51.240 --> 00:18:53.240]  牧師叫我不要祈禱
[00:18:53.240 --> 00:18:55.240]  那我就慘了 我不用講道
[00:18:55.240 --> 00:18:57.240]  我們要祈禱
[00:18:57.240 --> 00:18:59.240]  但我們必須要配合祈禱行動
[00:18:59.240 --> 00:19:03.240]  你不要以為主啊你做了所有事
[00:19:03.240 --> 00:19:05.240]  那我坐在這裏祈禱就行了
[00:19:05.240 --> 00:19:07.240]  教會就倒閉了
[00:19:07.240 --> 00:19:11.240]  上帝是全能的
[00:19:11.240 --> 00:19:13.240]  但上帝要與我們同工
[00:19:13.240 --> 00:19:15.240]  上帝不會與懶人同工
[00:19:15.240 --> 00:19:17.240]  主啊我聽了考試
[00:19:17.240 --> 00:19:19.240]  你知道你是智慧的
[00:19:19.240 --> 00:19:21.240]  主啊你明白我懂哪一條不懂哪一條
[00:19:21.240 --> 00:19:23.240]  主啊你愛我
[00:19:23.240 --> 00:19:25.240]  你懂哪一條不懂哪一條
[00:19:25.240 --> 00:19:27.240]  一打開我就懂哪一條
[00:19:27.240 --> 00:19:29.240]  這樣就出了
[00:19:29.240 --> 00:19:31.240]  於是我就有100分
[00:19:31.240 --> 00:19:33.240]  哇 廉署要抓上帝
[00:19:33.240 --> 00:19:37.240]  屬靈不是這樣用
[00:19:37.240 --> 00:19:39.240]  祈禱不是這樣用
[00:19:39.240 --> 00:19:43.240]  過得上帝要過得人
[00:19:43.240 --> 00:19:45.240]  要過得我們
[00:19:45.240 --> 00:19:47.240]  上帝與我們同工
[00:19:47.240 --> 00:19:49.240]  我們要
[00:19:49.240 --> 00:19:51.240]  與實際行動
[00:19:51.240 --> 00:19:53.240]  與上帝同行
[00:19:53.240 --> 00:19:55.240]  所以這個弟兄
[00:19:55.240 --> 00:19:57.240]  他不單單在神
[00:19:57.240 --> 00:19:59.240]  那個屬靈層面
[00:19:59.240 --> 00:20:01.240]  他在人都看到
[00:20:01.240 --> 00:20:03.240]  他真真實實勤勤力力去做事
[00:20:03.240 --> 00:20:05.240]  這個才是重要
[00:20:05.240 --> 00:20:07.240]  然後呢
[00:20:07.240 --> 00:20:09.240]  第二個弟兄
[00:20:09.240 --> 00:20:11.240]  第22節
[00:20:11.240 --> 00:20:13.240]  怎麼說呢22節
[00:20:13.240 --> 00:20:15.240]  我又差一位弟兄 什麼名字啊
[00:20:15.240 --> 00:20:17.240]  沒有名字啊
[00:20:17.240 --> 00:20:19.240]  無名氏啊
[00:20:19.240 --> 00:20:21.240]  為什麼有這麼多無名氏這麼重要
[00:20:21.240 --> 00:20:23.240]  另一個弟兄
[00:20:23.240 --> 00:20:25.240]  這個熱沉我們在很多事上
[00:20:25.240 --> 00:20:27.240]  屢次考驗過
[00:20:27.240 --> 00:20:29.240]  什麼叫熱沉呢
[00:20:29.240 --> 00:20:31.240]  熱沉就是passion
[00:20:31.240 --> 00:20:33.240]  就是做事很有熱情
[00:20:33.240 --> 00:20:35.240]  很多事情
[00:20:35.240 --> 00:20:37.240]  試驗過都是很有熱情
[00:20:37.240 --> 00:20:39.240]  不是只做自己的事很有熱情
[00:20:39.240 --> 00:20:41.240]  不是做自己懂的事很有熱情
[00:20:41.240 --> 00:20:43.240]  很多事情他都很有熱情去做
[00:20:43.240 --> 00:20:45.240]  教會最重要的是熱情
[00:20:45.240 --> 00:20:47.240]  熱情的意思就是說
[00:20:47.240 --> 00:20:49.240]  在教會裏面
[00:20:49.240 --> 00:20:51.240]  不要冷漠
[00:20:51.240 --> 00:20:53.240]  不要只顧著自己
[00:20:53.240 --> 00:20:55.240]  我們見到弟兄姊妹
[00:20:55.240 --> 00:20:57.240]  熱情的去握手
[00:20:57.240 --> 00:20:59.240]  去知道都是教會
[00:20:59.240 --> 00:21:01.240]  一起 弟兄姊妹嘛
[00:21:01.240 --> 00:21:03.240]  弟兄姊妹是不是應該很熱情
[00:21:03.240 --> 00:21:05.240]  要認識大家
[00:21:05.240 --> 00:21:07.240]  有沒有人不認識你旁邊叫什麼名字
[00:21:07.240 --> 00:21:09.240]  有沒有人不認識
[00:21:09.240 --> 00:21:11.240]  坐了十年了 誰知道什麼名字
[00:21:11.240 --> 00:21:13.240]  我從來不叫他
[00:21:13.240 --> 00:21:15.240]  我只知道他叫阿某
[00:21:15.240 --> 00:21:17.240]  有沒有人不認識
[00:21:17.240 --> 00:21:19.240]  快點問他叫什麼名字
[00:21:19.240 --> 00:21:21.240]  知道哪裡來的
[00:21:21.240 --> 00:21:23.240]  教會多久
[00:21:23.240 --> 00:21:25.240]  熱情嘛 什麼熱情 每個人都很冷漠
[00:21:25.240 --> 00:21:27.240]  回來就坐在那裏 聽到就走了
[00:21:27.240 --> 00:21:29.240]  拜拜 你不要搞我
[00:21:29.240 --> 00:21:31.240]  我不認識你
[00:21:31.240 --> 00:21:33.240]  你知道大教會最大問題就是最多這些人
[00:21:33.240 --> 00:21:35.240]  所謂教會就是孤立自己
[00:21:35.240 --> 00:21:37.240]  把自己關起來
[00:21:37.240 --> 00:21:39.240]  大教會最好 崇拜你不要理我
[00:21:39.240 --> 00:21:41.240]  我安慰良心 聽完道之後
[00:21:41.240 --> 00:21:43.240]  奉獻一點錢
[00:21:43.240 --> 00:21:45.240]  我承擔責任 拜拜
[00:21:45.240 --> 00:21:47.240]  沒有熱情 教會沒有熱情
[00:21:47.240 --> 00:21:49.240]  我們需要熱情
[00:21:49.240 --> 00:21:51.240]  弟兄姊妹相交
[00:21:51.240 --> 00:21:53.240]  就需要熱情
[00:21:53.240 --> 00:21:55.240]  她說她的熱情
[00:21:55.240 --> 00:21:57.240]  是各樣的試驗
[00:21:57.240 --> 00:21:59.240]  都通過了
[00:21:59.240 --> 00:22:01.240]  侍奉人 與人相交
[00:22:01.240 --> 00:22:03.240]  做事 多做一步
[00:22:03.240 --> 00:22:05.240]  考慮人 多做一步
[00:22:05.240 --> 00:22:07.240]  這個很重要
[00:22:07.240 --> 00:22:09.240]  不單止認識
[00:22:09.240 --> 00:22:11.240]  給這個電話
[00:22:11.240 --> 00:22:13.240]  所以有時我見到一個好的醫生
[00:22:13.240 --> 00:22:15.240]  不單止看完病
[00:22:15.240 --> 00:22:17.240]  還有電話跟進
[00:22:17.240 --> 00:22:19.240]  這個醫生真是一流
[00:22:19.240 --> 00:22:21.240]  因為她掛念病人
[00:22:21.240 --> 00:22:23.240]  弟兄姊妹都是與人相處
[00:22:23.240 --> 00:22:25.240]  掛念她 認識她
[00:22:25.240 --> 00:22:27.240]  熱情很重要
[00:22:27.240 --> 00:22:29.240]  而這個熱情是怎樣呢
[00:22:29.240 --> 00:22:31.240]  她說
[00:22:31.240 --> 00:22:33.240]  現在她因為深深信任你們
[00:22:33.240 --> 00:22:35.240]  就更加熱心
[00:22:35.240 --> 00:22:37.240]  她知道那麽多教會需要
[00:22:37.240 --> 00:22:39.240]  為他們更加熱心
[00:22:39.240 --> 00:22:41.240]  為他們更加熱心
[00:22:41.240 --> 00:22:43.240]  更愛
[00:22:43.240 --> 00:22:45.240]  她是我的夥伴
[00:22:45.240 --> 00:22:47.240]  為服侍你們做我的童工
[00:22:47.240 --> 00:22:49.240]  提多很好 剛才提過
[00:22:49.240 --> 00:22:51.240]  傳道人
[00:22:51.240 --> 00:22:53.240]  但這兩個弟兄是傳道的人
[00:22:53.240 --> 00:22:55.240]  教會需要傳道的人
[00:22:55.240 --> 00:22:57.240]  有道可傳 有神的話可傳
[00:22:57.240 --> 00:22:59.240]  有神的聖情可傳
[00:22:59.240 --> 00:23:01.240]  傳道的人是很重要
[00:23:01.240 --> 00:23:03.240]  傳道的人
[00:23:03.240 --> 00:23:05.240]  是更重要
[00:23:05.240 --> 00:23:07.240]  跟著她怎樣稱讚呢
[00:23:07.240 --> 00:23:09.240]  至於那兩位弟兄
[00:23:09.240 --> 00:23:11.240]  你一起讀後面那句
[00:23:11.240 --> 00:23:13.240]  至於那兩位弟兄
[00:23:13.240 --> 00:23:15.240]  他們是宗教會的使者
[00:23:15.240 --> 00:23:17.240]  是基督的榮耀
[00:23:17.240 --> 00:23:19.240]  保羅怎樣稱讚他
[00:23:19.240 --> 00:23:21.240]  教會使者 救差派
[00:23:21.240 --> 00:23:23.240]  是基督的榮耀
[00:23:23.240 --> 00:23:25.240]  你再讀最後那句
[00:23:25.240 --> 00:23:27.240]  是基督的榮耀
[00:23:27.240 --> 00:23:29.240]  整個新約
[00:23:29.240 --> 00:23:31.240]  保羅從來沒有這樣稱讚人
[00:23:31.240 --> 00:23:33.240]  是基督的榮耀
[00:23:33.240 --> 00:23:35.240]  是基督的榮耀
[00:23:35.240 --> 00:23:37.240]  這個稱讚
[00:23:37.240 --> 00:23:39.240]  是基督的榮耀
[00:23:39.240 --> 00:23:41.240]  這個稱讚 多偉大
[00:23:41.240 --> 00:23:43.240]  見到他
[00:23:43.240 --> 00:23:45.240]  等於見到基督
[00:23:45.240 --> 00:23:47.240]  多偉大
[00:23:47.240 --> 00:23:49.240]  耶穌基督
[00:23:49.240 --> 00:23:51.240]  升天了
[00:23:51.240 --> 00:23:53.240]  他肉身離開了我們
[00:23:53.240 --> 00:23:55.240]  但實際上
[00:23:55.240 --> 00:23:57.240]  耶穌基督又回到世上
[00:23:57.240 --> 00:23:59.240]  他的肉身
[00:23:59.240 --> 00:24:01.240]  成為了教會
[00:24:01.240 --> 00:24:03.240]  因此保羅怎樣說
[00:24:03.240 --> 00:24:07.240]  你們是基督的身體
[00:24:07.240 --> 00:24:09.240]  我們是基督的身體
[00:24:09.240 --> 00:24:11.240]  人們見到我們就見到基督的身體
[00:24:11.240 --> 00:24:15.240]  在他身上就看到基督的榮耀
[00:24:15.240 --> 00:24:17.240]  是基督的榮耀
[00:24:17.240 --> 00:24:19.240]  所以這兩個弟兄
[00:24:19.240 --> 00:24:21.240]  你想想
[00:24:21.240 --> 00:24:23.240]  沒有名字
[00:24:23.240 --> 00:24:25.240]  連名字都沒有
[00:24:25.240 --> 00:24:29.240]  但竟然得到最高的稱讚
[00:24:29.240 --> 00:24:31.240]  所以教會裏面
[00:24:31.240 --> 00:24:33.240]  有很多無名氏
[00:24:33.240 --> 00:24:35.240]  起碼對我來說
[00:24:35.240 --> 00:24:37.240]  很多名字我不認識
[00:24:37.240 --> 00:24:39.240]  很抱歉
[00:24:39.240 --> 00:24:41.240]  我認得樣子又認不出人
[00:24:41.240 --> 00:24:43.240]  有時名字又叫錯人
[00:24:43.240 --> 00:24:45.240]  請你寬恕
[00:24:45.240 --> 00:24:47.240]  不過我找一些同工
[00:24:47.240 --> 00:24:49.240]  在教會裏面
[00:24:49.240 --> 00:24:51.240]  未必有人認識你
[00:24:51.240 --> 00:24:53.240]  知道你的名字
[00:24:53.240 --> 00:24:55.240]  但你默默地
[00:24:55.240 --> 00:24:57.240]  憑著上帝的恩典
[00:24:57.240 --> 00:24:59.240]  成為傳道的人
[00:24:59.240 --> 00:25:03.240]  而這就是天國教會的決定性
[00:25:03.240 --> 00:25:05.240]  能夠存在下去
[00:25:05.240 --> 00:25:07.240]  增長上去
[00:25:07.240 --> 00:25:11.240]  就是這班成為傳道的人
[00:25:11.240 --> 00:25:13.240]  教會我們沒有選擇
[00:25:13.240 --> 00:25:15.240]  上帝呼召我們
[00:25:15.240 --> 00:25:17.240]  我們就全人無量
[00:25:17.240 --> 00:25:19.240]  或者我們成為傳道的人
[00:25:19.240 --> 00:25:21.240]  在教會天國服侍
[00:25:21.240 --> 00:25:23.240]  1949年
[00:25:23.240 --> 00:25:27.240]  中國大陸有多少信徒
[00:25:27.240 --> 00:25:29.240]  共產黨來之前
[00:25:29.240 --> 00:25:31.240]  1949年有多少信徒
[00:25:31.240 --> 00:25:33.240]  全中國有多少信徒
[00:25:33.240 --> 00:25:35.240]  有沒有人說得出
[00:25:35.240 --> 00:25:37.240]  86萬
[00:25:37.240 --> 00:25:39.240]  86萬是多少徒
[00:25:39.240 --> 00:25:41.240]  1949年
[00:25:41.240 --> 00:25:43.240]  共產黨來之前的統計
[00:25:43.240 --> 00:25:45.240]  是西方
[00:25:45.240 --> 00:25:47.240]  差會
[00:25:47.240 --> 00:25:49.240]  150年
[00:25:49.240 --> 00:25:51.240]  由19世紀開始
[00:25:51.240 --> 00:25:53.240]  107年開始
[00:25:53.240 --> 00:25:55.240]  馬里遜來中國開始
[00:25:55.240 --> 00:25:59.240]  教師在中國培訓了很多傳道目者
[00:25:59.240 --> 00:26:01.240]  記錄了很多教堂
[00:26:01.240 --> 00:26:03.240]  建了很多基督教學校
[00:26:03.240 --> 00:26:05.240]  很多基督教醫院
[00:26:05.240 --> 00:26:07.240]  印了很多書
[00:26:07.240 --> 00:26:09.240]  做了150年的工作
[00:26:09.240 --> 00:26:11.240]  到1949年
[00:26:11.240 --> 00:26:13.240]  有86萬的基督徒
[00:26:13.240 --> 00:26:15.240]  然後
[00:26:15.240 --> 00:26:17.240]  1949年
[00:26:17.240 --> 00:26:19.240]  10月1號共產黨成立
[00:26:19.240 --> 00:26:21.240]  跟著政治運動
[00:26:21.240 --> 00:26:23.240]  教會被打擊
[00:26:23.240 --> 00:26:27.240]  教會開始陸陸續續關門
[00:26:27.240 --> 00:26:29.240]  神學院停放
[00:26:29.240 --> 00:26:31.240]  印刷停止
[00:26:31.240 --> 00:26:33.240]  聖經不再印
[00:26:33.240 --> 00:26:35.240]  後來到了文化大革命
[00:26:35.240 --> 00:26:37.240]  有聖經都燒了
[00:26:37.240 --> 00:26:39.240]  沒有教會
[00:26:39.240 --> 00:26:41.240]  宣教士一早趕走了
[00:26:41.240 --> 00:26:43.240]  沒有牧師
[00:26:43.240 --> 00:26:45.240]  牧師要去下放
[00:26:45.240 --> 00:26:47.240]  沒有傳道
[00:26:47.240 --> 00:26:49.240]  66年最後一間教會
[00:26:49.240 --> 00:26:51.240]  關了門
[00:26:51.240 --> 00:26:53.240]  教會
[00:26:53.240 --> 00:26:55.240]  86萬基督徒
[00:26:55.240 --> 00:26:57.240]  剩下多少
[00:26:57.240 --> 00:26:59.240]  沒有人知道
[00:26:59.240 --> 00:27:01.240]  大概一半
[00:27:01.240 --> 00:27:03.240]  剩下40萬
[00:27:03.240 --> 00:27:05.240]  仍然是持守神道
[00:27:05.240 --> 00:27:07.240]  剩下一半都不少
[00:27:07.240 --> 00:27:09.240]  如果下個禮拜
[00:27:09.240 --> 00:27:11.240]  誰回教會
[00:27:11.240 --> 00:27:13.240]  抓你坐牢
[00:27:13.240 --> 00:27:15.240]  有多少人回來
[00:27:15.240 --> 00:27:17.240]  有很多人回來
[00:27:17.240 --> 00:27:19.240]  很感謝主
[00:27:19.240 --> 00:27:21.240]  有很多人在門口檢查身份證
[00:27:21.240 --> 00:27:23.240]  登記了
[00:27:23.240 --> 00:27:25.240]  將來要圍捕市民
[00:27:25.240 --> 00:27:27.240]  你敢不敢
[00:27:27.240 --> 00:27:29.240]  如果有一半人回來
[00:27:29.240 --> 00:27:31.240]  我當一半
[00:27:31.240 --> 00:27:33.240]  默默地在家庭聚會
[00:27:33.240 --> 00:27:35.240]  在自己認識聚會
[00:27:35.240 --> 00:27:37.240]  沒有了
[00:27:37.240 --> 00:27:39.240]  教會完蛋了
[00:27:39.240 --> 00:27:41.240]  文化大革命十年
[00:27:41.240 --> 00:27:43.240]  接著78年文革後兩年
[00:27:43.240 --> 00:27:45.240]  然後82年正式改革開放
[00:27:45.240 --> 00:27:47.240]  79年第一間教會開始
[00:27:47.240 --> 00:27:49.240]  寧波教會
[00:27:49.240 --> 00:27:51.240]  頂多很多人回教會
[00:27:51.240 --> 00:27:53.240]  80年上海北京教會開放
[00:27:53.240 --> 00:27:55.240]  很多人回教會
[00:27:55.240 --> 00:27:57.240]  不知從何而來
[00:27:57.240 --> 00:27:59.240]  接著1982年
[00:27:59.240 --> 00:28:01.240]  社科院第一次
[00:28:01.240 --> 00:28:03.240]  中國社會科學院
[00:28:03.240 --> 00:28:05.240]  研究宗教
[00:28:05.240 --> 00:28:07.240]  做一個調查
[00:28:07.240 --> 00:28:09.240]  全國統計
[00:28:09.240 --> 00:28:11.240]  究竟有多少基督徒
[00:28:11.240 --> 00:28:13.240]  1982年第一次
[00:28:13.240 --> 00:28:15.240]  統計
[00:28:15.240 --> 00:28:17.240]  200萬基督徒
[00:28:17.240 --> 00:28:19.240]  200萬
[00:28:19.240 --> 00:28:21.240]  以前有宣教士
[00:28:21.240 --> 00:28:23.240]  有聖經
[00:28:23.240 --> 00:28:25.240]  有教育學校
[00:28:25.240 --> 00:28:27.240]  有傳福音的人
[00:28:27.240 --> 00:28:29.240]  86萬
[00:28:29.240 --> 00:28:31.240]  現在沒有教會
[00:28:31.240 --> 00:28:33.240]  沒有聖經
[00:28:33.240 --> 00:28:35.240]  沒有牧師
[00:28:35.240 --> 00:28:37.240]  沒有傳道
[00:28:37.240 --> 00:28:39.240]  14年後200萬
[00:28:39.240 --> 00:28:41.240]  調查那個叫羅竹峰
[00:28:41.240 --> 00:28:43.240]  他就傻了
[00:28:43.240 --> 00:28:45.240]  50年代
[00:28:45.240 --> 00:28:47.240]  教會是要關門的
[00:28:47.240 --> 00:28:49.240]  教會和共產黨是不得吻合的
[00:28:49.240 --> 00:28:51.240]  有共產黨沒有教會
[00:28:51.240 --> 00:28:53.240]  所以用盡方法打擊教會
[00:28:53.240 --> 00:28:55.240]  取消教會
[00:28:55.240 --> 00:28:57.240]  以為完工了
[00:28:57.240 --> 00:28:59.240]  沒有教會了
[00:28:59.240 --> 00:29:01.240]  82年他統計的時候
[00:29:01.240 --> 00:29:03.240]  200萬基督徒
[00:29:03.240 --> 00:29:05.240]  天掉下來
[00:29:05.240 --> 00:29:07.240]  於是他就寫報告給中央
[00:29:07.240 --> 00:29:09.240]  基督教不能夠壁壩
[00:29:09.240 --> 00:29:11.240]  越壁壩人越多
[00:29:11.240 --> 00:29:13.240]  要依法管理
[00:29:13.240 --> 00:29:15.240]  管理他不是打擊他
[00:29:15.240 --> 00:29:17.240]  怎麼來的200萬
[00:29:17.240 --> 00:29:19.240]  剩下的
[00:29:19.240 --> 00:29:21.240]  我打你40萬的信徒
[00:29:21.240 --> 00:29:23.240]  就在他們的生活上
[00:29:23.240 --> 00:29:25.240]  在壁壩當中
[00:29:25.240 --> 00:29:27.240]  在困難當中
[00:29:27.240 --> 00:29:29.240]  成為了傳道的人
[00:29:29.240 --> 00:29:31.240]  有道可傳
[00:29:31.240 --> 00:29:33.240]  有神的話
[00:29:33.240 --> 00:29:35.240]  在心裏面
[00:29:35.240 --> 00:29:37.240]  堅守真道
[00:29:37.240 --> 00:29:39.240]  如果這40萬人在那14年裏
[00:29:39.240 --> 00:29:41.240]  每一個人
[00:29:41.240 --> 00:29:43.240]  帶5個人信主
[00:29:43.240 --> 00:29:45.240]  14年
[00:29:45.240 --> 00:29:47.240]  帶5個人信主難不難
[00:29:47.240 --> 00:29:49.240]  不是很難
[00:29:49.240 --> 00:29:51.240]  14年帶5個人信主
[00:29:51.240 --> 00:29:53.240]  14年裏面
[00:29:53.240 --> 00:29:55.240]  這40萬人
[00:29:55.240 --> 00:29:57.240]  每人帶5個人信主
[00:29:57.240 --> 00:29:59.240]  你整成多少人
[00:29:59.240 --> 00:30:01.240]  200萬
[00:30:01.240 --> 00:30:03.240]  不是很難
[00:30:03.240 --> 00:30:05.240]  其實又不是很難
[00:30:05.240 --> 00:30:07.240]  問題是做不做
[00:30:07.240 --> 00:30:09.240]  是不是
[00:30:09.240 --> 00:30:11.240]  上帝就是這樣
[00:30:11.240 --> 00:30:13.240]  就是這樣去保守
[00:30:13.240 --> 00:30:15.240]  就是傳道的人
[00:30:15.240 --> 00:30:17.240]  你想想
[00:30:17.240 --> 00:30:19.240]  我們每一個都是傳道的人
[00:30:19.240 --> 00:30:21.240]  原來是這麼重要的
[00:30:21.240 --> 00:30:23.240]  那150年
[00:30:23.240 --> 00:30:25.240]  才得到86萬
[00:30:25.240 --> 00:30:27.240]  就是不斷找傳道人做
[00:30:27.240 --> 00:30:29.240]  你知不知道傳道人做到死
[00:30:29.240 --> 00:30:31.240]  傳道人人少
[00:30:31.240 --> 00:30:33.240]  一千個傳道人帶10個
[00:30:33.240 --> 00:30:35.240]  你也有1萬個
[00:30:35.240 --> 00:30:37.240]  所以我們會看到
[00:30:37.240 --> 00:30:39.240]  保羅所稱讚
[00:30:39.240 --> 00:30:41.240]  這兩個弟兄
[00:30:41.240 --> 00:30:43.240]  是基督的榮耀
[00:30:43.240 --> 00:30:45.240]  所以今天我們教會
[00:30:45.240 --> 00:30:47.240]  不單止要有好的傳道人
[00:30:47.240 --> 00:30:49.240]  還要有傳道的人
[00:30:49.240 --> 00:30:51.240]  我們整個教會
[00:30:51.240 --> 00:30:53.240]  是有道可傳
[00:30:53.240 --> 00:30:55.240]  有神的話
[00:30:55.240 --> 00:30:57.240]  我們堅守著神的教導
[00:30:57.240 --> 00:30:59.240]  這個教會不得了
[00:30:59.240 --> 00:31:01.240]  這個教會就是神
[00:31:01.240 --> 00:31:03.240]  所重視、所愛的
[00:31:03.240 --> 00:31:05.240]  就是教會
[00:31:05.240 --> 00:31:07.240]  然後保羅就勸
[00:31:07.240 --> 00:31:09.240]  哥倫多教會
[00:31:09.240 --> 00:31:11.240]  好好接待這兩個弟兄
[00:31:11.240 --> 00:31:13.240]  在今天裏面
[00:31:13.240 --> 00:31:15.240]  57週年堂慶
[00:31:15.240 --> 00:31:17.240]  盼望我們的教會
[00:31:17.240 --> 00:31:19.240]  傳道人和傳道的人
[00:31:19.240 --> 00:31:21.240]  彼此配搭
[00:31:21.240 --> 00:31:23.240]  我們成為神所祝福的一個群體
[00:31:23.240 --> 00:31:25.240]  我們同喜立
[00:31:25.240 --> 00:31:27.240]  我們同心祈禱
[00:31:27.240 --> 00:31:31.240]  七夕長我們感謝你
[00:31:31.240 --> 00:31:33.240]  今天裏面願主自己
[00:31:33.240 --> 00:31:35.240]  祝福我們成為主
[00:31:35.240 --> 00:31:37.240]  所愛的群體
[00:31:37.240 --> 00:31:39.240]  我們都有主你的道
[00:31:39.240 --> 00:31:41.240]  傳道人有道所傳
[00:31:41.240 --> 00:31:43.240]  傳道的人有道去見識
[00:31:43.240 --> 00:31:45.240]  願主自己幫助我們
[00:31:45.240 --> 00:31:47.240]  在主裏面長進
[00:31:47.240 --> 00:31:49.240]  愛主 多研習你的話語
[00:31:49.240 --> 00:31:51.240]  在生活上堅守你的真道
[00:31:51.240 --> 00:31:53.240]  以致在社會上
[00:31:53.240 --> 00:31:57.240]  能夠見證你的榮耀
[00:31:57.240 --> 00:31:59.240]  我們祈禱奉主的名求
[00:31:59.240 --> 00:32:01.240]  成心所願
[00:32:01.240 --> 00:32:03.240]  (音樂停止)
[00:32:03.240 --> 00:32:06.240]  (字幕由 Amara.org 社群提供)
[00:32:06.240 --> 00:32:09.240]  (字幕由 Amara.org 社群提供)

