
[00:00:00.000 --> 00:00:05.000]  各位安,請我們同心低頭,同祈禱
[00:17:48.000 --> 00:17:50.000]  當他讀到
[00:17:50.000 --> 00:17:52.000]  我雖然行過死刃的幽谷
[00:17:52.000 --> 00:17:54.000]  也不怕遭殻
[00:17:54.000 --> 00:17:56.000]  因為你與我同在
[00:17:56.000 --> 00:17:58.000]  你的將
[00:17:58.000 --> 00:18:00.000]  你一個人都安慰我
[00:18:00.000 --> 00:18:02.000]  在我敵人面前你為我擺設筵席
[00:18:02.000 --> 00:18:04.000]  你用油膏撩我的頭
[00:18:04.000 --> 00:18:06.000]  使我福杯滿日
[00:18:06.000 --> 00:18:08.000]  我一生一世
[00:18:08.000 --> 00:18:10.000]  必有恩惠慈愛隨著我
[00:18:10.000 --> 00:18:12.000]  我且要住在耶和華殿中
[00:18:12.000 --> 00:18:14.000]  直到永遠
[00:18:14.000 --> 00:18:16.000]  他自己都不知道自己
[00:18:16.000 --> 00:18:18.000]  看完這首詩篇的時候
[00:18:18.000 --> 00:18:20.000]  一路在哭
[00:18:20.000 --> 00:18:22.000]  一路流淚
[00:18:22.000 --> 00:18:24.000]  然後他就對上帝說
[00:18:26.000 --> 00:18:28.000]  上帝如果真的有你
[00:18:28.000 --> 00:18:30.000]  我想和你有個大樂
[00:18:30.000 --> 00:18:32.000]  我想和你聊天
[00:18:32.000 --> 00:18:36.000]  他就在監倉裏面
[00:18:36.000 --> 00:18:38.000]  上帝我承認
[00:18:38.000 --> 00:18:40.000]  是有你在
[00:18:40.000 --> 00:18:42.000]  讓耶穌進入在我心裏
[00:18:42.000 --> 00:18:46.000]  一個簡單的祈禱
[00:18:46.000 --> 00:18:48.000]  不住的哭
[00:18:48.000 --> 00:18:50.000]  當他開了眼的時候
[00:18:54.000 --> 00:18:56.000]  他發覺
[00:18:56.000 --> 00:18:58.000]  他從未有過這麼大的寧靜
[00:18:58.000 --> 00:19:02.000]  心裏面浮現了兩個字
[00:19:02.000 --> 00:19:04.000]  耶穌在十字架裏面
[00:19:04.000 --> 00:19:06.000]  所說的兩個字
[00:19:06.000 --> 00:19:08.000]  寬恕
[00:19:08.000 --> 00:19:10.000]  寬恕他的敵人
[00:19:10.000 --> 00:19:14.000]  寬恕抓他坐牢的人
[00:19:14.000 --> 00:19:16.000]  饒恕
[00:19:16.000 --> 00:19:20.000]  有一次他來我們茶劇班
[00:19:20.000 --> 00:19:22.000]  分享他的經歷的時候
[00:19:22.000 --> 00:19:24.000]  在那個時候
[00:19:24.000 --> 00:19:26.000]  平反不平反
[00:19:26.000 --> 00:19:28.000]  放出來不放出來
[00:19:28.000 --> 00:19:30.000]  已經不是一件很大的事情
[00:19:30.000 --> 00:19:34.000]  人生裏面能夠和上主有
[00:19:34.000 --> 00:19:36.000]  這麼親密的接觸
[00:19:36.000 --> 00:19:38.000]  這是最大的幸福
[00:19:38.000 --> 00:19:42.000]  看不見
[00:19:42.000 --> 00:19:44.000]  摸不到
[00:19:44.000 --> 00:19:46.000]  好像很抽象
[00:19:46.000 --> 00:19:48.000]  突然之間
[00:19:48.000 --> 00:19:50.000]  好像很實在
[00:19:50.000 --> 00:19:52.000]  很真
[00:19:52.000 --> 00:19:54.000]  唯一的渠道
[00:19:54.000 --> 00:19:56.000]  就是禱告
[00:19:56.000 --> 00:19:58.000]  在天上的父
[00:19:58.000 --> 00:20:00.000]  你如何去接觸到
[00:20:00.000 --> 00:20:02.000]  和上帝有一個
[00:20:02.000 --> 00:20:04.000]  大樂有一個很親密的
[00:20:04.000 --> 00:20:06.000]  接觸
[00:20:06.000 --> 00:20:08.000]  就是禱告
[00:20:08.000 --> 00:20:10.000]  可不在天上的父
[00:20:10.000 --> 00:20:12.000]  第三我們要明白
[00:20:12.000 --> 00:20:14.000]  他稱呼這個上帝
[00:20:14.000 --> 00:20:16.000]  是父親
[00:20:16.000 --> 00:20:18.000]  在猶太人的經典
[00:20:18.000 --> 00:20:20.000]  在猶太人的信仰裏面
[00:20:20.000 --> 00:20:22.000]  這個是大逆不道
[00:20:22.000 --> 00:20:24.000]  這個是突破性
[00:20:24.000 --> 00:20:26.000]  沒有一個猶太人
[00:20:26.000 --> 00:20:28.000]  是能夠
[00:20:28.000 --> 00:20:30.000]  稱呼上帝
[00:20:30.000 --> 00:20:32.000]  是父親
[00:20:32.000 --> 00:20:34.000]  沒有的
[00:20:34.000 --> 00:20:36.000]  猶太人和中國人一樣
[00:20:36.000 --> 00:20:38.000]  最重要是避諱
[00:20:38.000 --> 00:20:40.000]  避諱是什麼意思
[00:20:40.000 --> 00:20:42.000]  不敢直接對上帝
[00:20:42.000 --> 00:20:44.000]  所以耶和華的名字他都不敢說
[00:20:44.000 --> 00:20:46.000]  他叫阿杜拉
[00:20:46.000 --> 00:20:48.000]  用了另外的名字去稱呼
[00:20:48.000 --> 00:20:50.000]  更何況是用父親
[00:20:50.000 --> 00:20:52.000]  猶太人是不准猶太人
[00:20:52.000 --> 00:20:54.000]  稱呼上帝為父親
[00:20:54.000 --> 00:20:56.000]  是大逆不道
[00:20:56.000 --> 00:20:58.000]  所以當耶穌出來的時候說
[00:20:58.000 --> 00:21:00.000]  我父願以為一
[00:21:00.000 --> 00:21:02.000]  我都輔在我裏面
[00:21:02.000 --> 00:21:04.000]  猶太人就去控告他
[00:21:04.000 --> 00:21:06.000]  說他是前往的話
[00:21:06.000 --> 00:21:08.000]  你竟然之間這麼有膽量說上帝是你的父親
[00:21:08.000 --> 00:21:10.000]  猶太人
[00:21:10.000 --> 00:21:12.000]  不可以稱呼上帝為父親
[00:21:12.000 --> 00:21:14.000]  因為他們認為
[00:21:14.000 --> 00:21:16.000]  是要直至到
[00:21:16.000 --> 00:21:18.000]  世界末日的時候
[00:21:18.000 --> 00:21:20.000]  彌賽亞來到
[00:21:20.000 --> 00:21:22.000]  世界末日的時候
[00:21:22.000 --> 00:21:24.000]  他們才能夠稱呼上帝為父親
[00:21:24.000 --> 00:21:26.000]  今天還沒有到這一天的時候
[00:21:26.000 --> 00:21:28.000]  不可以稱呼上帝為父親
[00:21:28.000 --> 00:21:30.000]  但是耶穌
[00:21:30.000 --> 00:21:32.000]  在教導門徒祈禱的時候
[00:21:32.000 --> 00:21:34.000]  他就告訴我們
[00:21:34.000 --> 00:21:36.000]  我們是天上的父親
[00:21:36.000 --> 00:21:38.000]  意思就是告訴我們
[00:21:38.000 --> 00:21:40.000]  他不單止是我們所有的父親
[00:21:40.000 --> 00:21:42.000]  更加說末日的彌賽亞
[00:21:42.000 --> 00:21:44.000]  已經來到
[00:21:44.000 --> 00:21:46.000]  是已經到了
[00:21:46.000 --> 00:21:48.000]  不是再要等
[00:21:48.000 --> 00:21:50.000]  好像猶太人在那裏再守候再等候
[00:21:50.000 --> 00:21:52.000]  已經到了
[00:21:52.000 --> 00:21:54.000]  這個救恩的時代
[00:21:54.000 --> 00:21:56.000]  所以
[00:21:56.000 --> 00:21:58.000]  他稱呼我們為父親
[00:21:58.000 --> 00:22:00.000]  你留意路加
[00:22:00.000 --> 00:22:02.000]  特別了解一件事
[00:22:02.000 --> 00:22:04.000]  路加裏面
[00:22:04.000 --> 00:22:06.000]  弄了一句東西出來是馬太夫人沒有說
[00:22:06.000 --> 00:22:08.000]  他說有一個門徒
[00:22:08.000 --> 00:22:10.000]  叫耶穌教我們怎樣禱告
[00:22:10.000 --> 00:22:12.000]  好像約翰教他的門徒一樣
[00:22:12.000 --> 00:22:16.000]  約翰教的門徒祈禱
[00:22:16.000 --> 00:22:18.000]  是一定不會稱呼上帝為父親
[00:22:18.000 --> 00:22:20.000]  因為約翰仍然屬於舊約
[00:22:20.000 --> 00:22:22.000]  但是耶穌
[00:22:22.000 --> 00:22:24.000]  教導他的門徒的時候
[00:22:24.000 --> 00:22:26.000]  他就說我們在天上的父
[00:22:26.000 --> 00:22:28.000]  因為上帝救恩已經臨到
[00:22:28.000 --> 00:22:34.000]  猶太人
[00:22:34.000 --> 00:22:36.000]  不知道
[00:22:36.000 --> 00:22:38.000]  仍然在等
[00:22:38.000 --> 00:22:40.000]  仍然在等
[00:22:40.000 --> 00:22:42.000]  今天我們禱告不是打空氣
[00:22:42.000 --> 00:22:44.000]  今天我們禱告
[00:22:44.000 --> 00:22:46.000]  不是自己說自己
[00:22:46.000 --> 00:22:48.000]  不是唸口往
[00:22:48.000 --> 00:22:50.000]  禱告是對
[00:22:50.000 --> 00:22:52.000]  一個愛我們的上帝
[00:22:52.000 --> 00:22:54.000]  是救贖我們的上帝
[00:22:54.000 --> 00:22:56.000]  甚至是成為
[00:22:56.000 --> 00:22:58.000]  人受了人間的痛苦
[00:22:58.000 --> 00:23:00.000]  經歷過
[00:23:00.000 --> 00:23:02.000]  我們的諸般憂患的上帝
[00:23:02.000 --> 00:23:04.000]  是向他禱告
[00:23:06.000 --> 00:23:08.000]  禱告的核心
[00:23:08.000 --> 00:23:10.000]  接著我們看第二節
[00:23:10.000 --> 00:23:12.000]  有三個願
[00:23:12.000 --> 00:23:14.000]  我們看看禱告的核心是哪個
[00:23:14.000 --> 00:23:16.000]  首先我們看看願人尊你的名為聖
[00:23:16.000 --> 00:23:20.000]  對我們中國人來說
[00:23:20.000 --> 00:23:22.000]  四個字
[00:23:22.000 --> 00:23:24.000]  不知所謂
[00:23:24.000 --> 00:23:26.000]  尊上帝的名為聖
[00:23:26.000 --> 00:23:28.000]  什麼叫尊上帝的名為聖
[00:23:28.000 --> 00:23:30.000]  你有沒有見過人在黃大仙拜
[00:23:30.000 --> 00:23:32.000]  拜菩薩 拜菩薩
[00:23:32.000 --> 00:23:34.000]  願你的名為聖
[00:23:34.000 --> 00:23:36.000]  我想如果你是這樣拜神
[00:23:36.000 --> 00:23:38.000]  他會踢你走 你拜什麼神
[00:23:38.000 --> 00:23:40.000]  聖經教願你的名為聖
[00:23:40.000 --> 00:23:44.000]  首先我們看看什麼叫聖
[00:23:44.000 --> 00:23:46.000]  聖是什麼意思
[00:23:46.000 --> 00:23:48.000]  聖潔
[00:23:48.000 --> 00:23:50.000]  原來希臘文的Hagios是一個很有趣的字
[00:23:50.000 --> 00:23:52.000]  其實
[00:23:52.000 --> 00:23:54.000]  和道德沒有關係
[00:23:54.000 --> 00:23:56.000]  Hagios這個字是分別出來的
[00:23:56.000 --> 00:23:58.000]  這個叫聖堂
[00:23:58.000 --> 00:24:00.000]  不是這個地方特別乾淨
[00:24:00.000 --> 00:24:02.000]  特別神聖
[00:24:02.000 --> 00:24:04.000]  而是這個地方分別出來
[00:24:04.000 --> 00:24:06.000]  我們崇拜所以叫聖堂
[00:24:06.000 --> 00:24:08.000]  我們叫聖餐
[00:24:08.000 --> 00:24:10.000]  不是那些餅特別有魔術性
[00:24:10.000 --> 00:24:12.000]  吃了餅就變成天主教成為耶穌的身體
[00:24:12.000 --> 00:24:14.000]  喝了杯酒就變成耶穌的血
[00:24:14.000 --> 00:24:18.000]  不是
[00:24:18.000 --> 00:24:20.000]  而是我們撥一些東西分別這些餅出來
[00:24:20.000 --> 00:24:22.000]  是去紀念耶穌的死
[00:24:22.000 --> 00:24:24.000]  紀念耶穌為我們流出的補血
[00:24:24.000 --> 00:24:26.000]  是分別了出來
[00:24:26.000 --> 00:24:28.000]  我們稱為聖徒不是因為我們道德比其他人厲害
[00:24:28.000 --> 00:24:30.000]  是上帝在我們罪人當中
[00:24:30.000 --> 00:24:32.000]  分別了我們出來
[00:24:32.000 --> 00:24:34.000]  拯救我們所以我們稱為聖徒
[00:24:34.000 --> 00:24:36.000]  聖不是因為
[00:24:36.000 --> 00:24:38.000]  你是特別厲害
[00:24:38.000 --> 00:24:40.000]  特別道德高下
[00:24:40.000 --> 00:24:42.000]  而是上帝憐憫我們
[00:24:42.000 --> 00:24:44.000]  將我們分別了出來
[00:24:44.000 --> 00:24:46.000]  現在我們是要將上帝分別了出來
[00:24:46.000 --> 00:24:48.000]  尊崇他
[00:24:48.000 --> 00:24:52.000]  什麼叫做名字
[00:24:52.000 --> 00:24:54.000]  猶太人和中國人
[00:24:54.000 --> 00:24:56.000]  一樣都很看重名字
[00:24:56.000 --> 00:24:58.000]  最怕改壞名字
[00:24:58.000 --> 00:25:00.000]  名字很重要
[00:25:00.000 --> 00:25:02.000]  所以猶太人的名字很重視
[00:25:02.000 --> 00:25:04.000]  名字很重要
[00:25:04.000 --> 00:25:06.000]  名字很重要
[00:25:06.000 --> 00:25:08.000]  在舊約的時候我們看到有一個例子
[00:25:08.000 --> 00:25:10.000]  瓦國
[00:25:10.000 --> 00:25:12.000]  瓦國出生的時候
[00:25:12.000 --> 00:25:14.000]  拿著大哥的腳跟出來
[00:25:14.000 --> 00:25:16.000]  因為被大哥掀了幾秒鐘
[00:25:16.000 --> 00:25:18.000]  所以他拿著
[00:25:18.000 --> 00:25:20.000]  所以他改了名字
[00:25:20.000 --> 00:25:22.000]  瓦國
[00:25:22.000 --> 00:25:24.000]  抓住
[00:25:24.000 --> 00:25:26.000]  當他有難
[00:25:26.000 --> 00:25:28.000]  面對大哥
[00:25:28.000 --> 00:25:30.000]  因為他欺騙了大哥
[00:25:30.000 --> 00:25:32.000]  他要面對大哥
[00:25:32.000 --> 00:25:34.000]  大哥帶了400人來迎接他
[00:25:34.000 --> 00:25:36.000]  400人在清算他的時候
[00:25:36.000 --> 00:25:38.000]  他害怕
[00:25:38.000 --> 00:25:40.000]  他怎麼害怕呢
[00:25:40.000 --> 00:25:42.000]  就
[00:25:42.000 --> 00:25:44.000]  派了老婆子女
[00:25:44.000 --> 00:25:46.000]  你先走 你先走
[00:25:46.000 --> 00:25:48.000]  他就殿後指揮
[00:25:48.000 --> 00:25:50.000]  誰走他都可以走快一點
[00:25:50.000 --> 00:25:52.000]  那天晚上他做了一個夢
[00:25:54.000 --> 00:25:56.000]  他夢見
[00:25:56.000 --> 00:25:58.000]  和上帝的使者在那裏摔跤
[00:25:58.000 --> 00:26:00.000]  和上帝的使者摔跤
[00:26:00.000 --> 00:26:02.000]  和上帝吵架
[00:26:02.000 --> 00:26:04.000]  結果
[00:26:04.000 --> 00:26:06.000]  他瘸了
[00:26:06.000 --> 00:26:08.000]  他就拿著上帝的使者要求
[00:26:08.000 --> 00:26:10.000]  祝福
[00:26:10.000 --> 00:26:12.000]  上帝的使者說我祝福你
[00:26:12.000 --> 00:26:14.000]  不過有條件 你要改名
[00:26:14.000 --> 00:26:16.000]  不是瓦國 叫以色列
[00:26:16.000 --> 00:26:18.000]  瓦國是抓住
[00:26:18.000 --> 00:26:20.000]  以色列是被神抓住
[00:26:20.000 --> 00:26:22.000]  以色列是被神抓住
[00:26:22.000 --> 00:26:24.000]  整個故事是告訴我們
[00:26:24.000 --> 00:26:26.000]  一樣東西 我們和瓦國一樣
[00:26:26.000 --> 00:26:28.000]  整天和上帝吵架
[00:26:28.000 --> 00:26:30.000]  和上帝吵架
[00:26:30.000 --> 00:26:32.000]  我不喜歡 氣死人
[00:26:32.000 --> 00:26:34.000]  我不喜歡做 怎樣 我不領修
[00:26:34.000 --> 00:26:36.000]  你有什麼苦
[00:26:36.000 --> 00:26:38.000]  我們和上帝吵架
[00:26:38.000 --> 00:26:40.000]  我們要一樣東西 上帝說不行
[00:26:40.000 --> 00:26:42.000]  我們要吵架
[00:26:42.000 --> 00:26:44.000]  直到自己看到瘸
[00:26:44.000 --> 00:26:46.000]  看到自己軟弱的時候
[00:26:46.000 --> 00:26:48.000]  求上帝祝福
[00:26:48.000 --> 00:26:50.000]  但有個條件
[00:26:50.000 --> 00:26:52.000]  不是你抓住
[00:26:52.000 --> 00:26:54.000]  你被上帝抓住
[00:26:54.000 --> 00:26:58.000]  禱告基本是降福
[00:26:58.000 --> 00:27:00.000]  願上帝的名為聖的意思
[00:27:00.000 --> 00:27:02.000]  在上帝面前馴服
[00:27:02.000 --> 00:27:04.000]  降福
[00:27:04.000 --> 00:27:06.000]  那個叫做
[00:27:06.000 --> 00:27:08.000]  願人尊你的名為聖
[00:27:08.000 --> 00:27:10.000]  就是認你
[00:27:10.000 --> 00:27:12.000]  我服你
[00:27:12.000 --> 00:27:14.000]  禱告就是我服你
[00:27:14.000 --> 00:27:16.000]  第二個願
[00:27:16.000 --> 00:27:18.000]  所以他就說
[00:27:18.000 --> 00:27:20.000]  願你的國降臨
[00:27:20.000 --> 00:27:24.000]  願你的國降臨
[00:27:24.000 --> 00:27:26.000]  什麼叫做國
[00:27:26.000 --> 00:27:30.000]  約翰出來傳道的時候
[00:27:30.000 --> 00:27:32.000]  一開頭就說 天國近了 你不要悔改
[00:27:32.000 --> 00:27:34.000]  國
[00:27:34.000 --> 00:27:36.000]  我想從未有一個教會
[00:27:36.000 --> 00:27:38.000]  報道會叫天國近了
[00:27:38.000 --> 00:27:40.000]  人家都不知道你講什麼
[00:27:40.000 --> 00:27:42.000]  但對猶太人來說
[00:27:42.000 --> 00:27:44.000]  這是一個很重要的觀念
[00:27:44.000 --> 00:27:46.000]  因為猶太人是亡國
[00:27:46.000 --> 00:27:48.000]  好像
[00:27:48.000 --> 00:27:52.000]  那些人 牛洲人稱他們為豬
[00:27:52.000 --> 00:27:54.000]  是被人欺壓
[00:27:54.000 --> 00:27:56.000]  到處流蕩
[00:27:56.000 --> 00:27:58.000]  他們多麼希望有自己的國
[00:27:58.000 --> 00:28:00.000]  但他所講的國
[00:28:00.000 --> 00:28:02.000]  是一個政治性的角度
[00:28:02.000 --> 00:28:04.000]  但耶穌所講的是天國
[00:28:04.000 --> 00:28:06.000]  那個國
[00:28:06.000 --> 00:28:08.000]  的重點不是kingdom
[00:28:08.000 --> 00:28:10.000]  英文譯為kingdom of god
[00:28:10.000 --> 00:28:12.000]  其實是譯錯了
[00:28:12.000 --> 00:28:14.000]  那個不是kingdom
[00:28:14.000 --> 00:28:16.000]  巴斯尼亞這個字
[00:28:16.000 --> 00:28:18.000]  希臘文好像巴斯尼亞
[00:28:18.000 --> 00:28:20.000]  巴斯尼亞這個字是kingship
[00:28:20.000 --> 00:28:22.000]  不是kingdom
[00:28:22.000 --> 00:28:24.000]  是kingship of god
[00:28:24.000 --> 00:28:26.000]  不是kingdom of god
[00:28:26.000 --> 00:28:28.000]  kingship是什麼意思 是主權
[00:28:28.000 --> 00:28:30.000]  願你的國降臨的意思就是說
[00:28:30.000 --> 00:28:32.000]  是願意你的權
[00:28:32.000 --> 00:28:34.000]  你的主權在我身上
[00:28:34.000 --> 00:28:36.000]  在我們眾人的身上發揮出來
[00:28:36.000 --> 00:28:40.000]  土共最基本的觀念不是索取
[00:28:40.000 --> 00:28:42.000]  而是投降
[00:28:42.000 --> 00:28:44.000]  完全降伏
[00:28:44.000 --> 00:28:46.000]  不是雅各自己要抓住
[00:28:46.000 --> 00:28:48.000]  而是被神抓住
[00:28:48.000 --> 00:28:50.000]  所以到了第三個願
[00:28:50.000 --> 00:28:52.000]  就更加清楚
[00:28:52.000 --> 00:28:54.000]  願你的旨意行在地上
[00:28:54.000 --> 00:28:56.000]  如同行在天上
[00:28:56.000 --> 00:28:58.000]  英文講得好 是I will be done
[00:28:58.000 --> 00:29:00.000]  不是my will be done
[00:29:00.000 --> 00:29:02.000]  我們很多時候
[00:29:02.000 --> 00:29:04.000]  我們的祈禱是什麼
[00:29:04.000 --> 00:29:06.000]  我們祈禱就是索取
[00:29:06.000 --> 00:29:08.000]  上帝你要什麼 我們叫做執藥
[00:29:08.000 --> 00:29:10.000]  像我現在執藥 上帝我要這些
[00:29:10.000 --> 00:29:12.000]  快點 我不可以等
[00:29:12.000 --> 00:29:14.000]  我明天就要
[00:29:14.000 --> 00:29:16.000]  我們是給藥丹 叫上帝執
[00:29:16.000 --> 00:29:18.000]  不是
[00:29:18.000 --> 00:29:20.000]  不是my will be done
[00:29:20.000 --> 00:29:22.000]  你的旨意成就在地上
[00:29:22.000 --> 00:29:24.000]  願你的旨意成就
[00:29:24.000 --> 00:29:26.000]  不是用我的旨意成就在地上
[00:29:26.000 --> 00:29:28.000]  是上帝的旨意成就在地上
[00:29:28.000 --> 00:29:30.000]  I will be done
[00:29:30.000 --> 00:29:32.000]  今天
[00:29:32.000 --> 00:29:34.000]  我們有一個很大的問題
[00:29:34.000 --> 00:29:36.000]  是什麼
[00:29:36.000 --> 00:29:38.000]  我們不清楚
[00:29:38.000 --> 00:29:40.000]  我們不清楚什麼叫玩魔術
[00:29:40.000 --> 00:29:42.000]  什麼叫信心
[00:29:42.000 --> 00:29:44.000]  我們專門搞亂了
[00:29:44.000 --> 00:29:46.000]  魔術
[00:29:46.000 --> 00:29:48.000]  什麼叫魔術
[00:29:48.000 --> 00:29:50.000]  魔術是將上帝放在手裡
[00:29:50.000 --> 00:29:52.000]  任我捏的
[00:29:52.000 --> 00:29:54.000]  上帝走了 你走了 走右
[00:29:54.000 --> 00:29:56.000]  走上面 又走上面
[00:29:56.000 --> 00:29:58.000]  這些就叫玩魔術
[00:29:58.000 --> 00:30:00.000]  什麼叫信心
[00:30:00.000 --> 00:30:02.000]  信心是將你交在上帝的手裡
[00:30:02.000 --> 00:30:04.000]  上帝
[00:30:04.000 --> 00:30:06.000]  你帶我左我就左
[00:30:06.000 --> 00:30:08.000]  你帶我哪裡就哪裡
[00:30:08.000 --> 00:30:10.000]  是完全服了
[00:30:10.000 --> 00:30:12.000]  那個叫信心
[00:30:12.000 --> 00:30:14.000]  耶穌教導我們在馬達福音
[00:30:14.000 --> 00:30:16.000]  你們祈禱的時候不要像外邦人一樣
[00:30:16.000 --> 00:30:18.000]  以為話多就必夢垂聽
[00:30:18.000 --> 00:30:20.000]  你以為重複的話
[00:30:20.000 --> 00:30:22.000]  就會垂聽
[00:30:22.000 --> 00:30:24.000]  重複的話是什麼
[00:30:24.000 --> 00:30:26.000]  希臘文的字是什麼意思
[00:30:26.000 --> 00:30:28.000]  是唸符咒
[00:30:28.000 --> 00:30:30.000]  你不要以為唸完符咒 他們就會出現
[00:30:30.000 --> 00:30:32.000]  好像
[00:30:32.000 --> 00:30:34.000]  這個
[00:30:34.000 --> 00:30:36.000]  一些戲裡面
[00:30:36.000 --> 00:30:38.000]  你唸一些符咒 那些東西就會出現
[00:30:38.000 --> 00:30:40.000]  不是
[00:30:40.000 --> 00:30:42.000]  祈禱不是魔術
[00:30:42.000 --> 00:30:44.000]  祈禱是
[00:30:44.000 --> 00:30:46.000]  降伏
[00:30:46.000 --> 00:30:48.000]  是願意將你交在上帝的手裡
[00:30:48.000 --> 00:30:52.000]  於是你會問
[00:30:52.000 --> 00:30:54.000]  既然禱告是降伏
[00:30:54.000 --> 00:30:56.000]  那不需要求
[00:30:56.000 --> 00:30:58.000]  求你什麼
[00:30:58.000 --> 00:31:00.000]  什麼都服了你 求你什麼
[00:31:00.000 --> 00:31:02.000]  那又不是
[00:31:02.000 --> 00:31:04.000]  第三節第四節一個奇怪的地方
[00:31:04.000 --> 00:31:06.000]  我們日用天然飲料天天
[00:31:06.000 --> 00:31:08.000]  賜給我
[00:31:08.000 --> 00:31:10.000]  赦免我們的罪 因為我們也赦免
[00:31:10.000 --> 00:31:12.000]  凡虧欠我們的人 不叫我們
[00:31:12.000 --> 00:31:14.000]  陷入這個試探
[00:31:14.000 --> 00:31:16.000]  如果我們說
[00:31:16.000 --> 00:31:18.000]  禱告的基本教義就是降伏
[00:31:18.000 --> 00:31:20.000]  那為什麼我們還要祈求
[00:31:20.000 --> 00:31:22.000]  但那個弔詭就在這裡
[00:31:22.000 --> 00:31:24.000]  基督教的弔詭性就是
[00:31:24.000 --> 00:31:26.000]  一方面上帝擁有絕對的
[00:31:26.000 --> 00:31:28.000]  主權 但另一方面
[00:31:28.000 --> 00:31:30.000]  他又鼓勵我們將
[00:31:30.000 --> 00:31:32.000]  我們所需要的告訴他
[00:31:32.000 --> 00:31:34.000]  那你會說
[00:31:34.000 --> 00:31:36.000]  他都
[00:31:36.000 --> 00:31:38.000]  什麼都說了算 那我們何必要告訴他
[00:31:38.000 --> 00:31:40.000]  那就是一個弔詭
[00:31:40.000 --> 00:31:44.000]  原來希臘文的
[00:31:44.000 --> 00:31:46.000]  禱告這個字
[00:31:46.000 --> 00:31:48.000]  這個字是
[00:31:48.000 --> 00:31:50.000]  直譯是將你的需要
[00:31:50.000 --> 00:31:52.000]  告訴上帝
[00:31:52.000 --> 00:31:54.000]  耶穌是一個很好的例子
[00:31:54.000 --> 00:31:56.000]  耶穌在下世瑪利元祈禱的時候
[00:31:56.000 --> 00:31:58.000]  說如果願意
[00:31:58.000 --> 00:32:00.000]  將你的苦杯離開我
[00:32:00.000 --> 00:32:02.000]  祈求
[00:32:02.000 --> 00:32:04.000]  然後他怎麼說
[00:32:04.000 --> 00:32:06.000]  然而不是求我的意思
[00:32:06.000 --> 00:32:08.000]  是求你的意思 馴服
[00:32:08.000 --> 00:32:10.000]  祈禱就是這樣
[00:32:10.000 --> 00:32:12.000]  你可以將你所需要
[00:32:12.000 --> 00:32:14.000]  告訴上帝
[00:32:14.000 --> 00:32:16.000]  但你之後就知道
[00:32:16.000 --> 00:32:18.000]  我是服的
[00:32:18.000 --> 00:32:20.000]  完全降伏給你
[00:32:20.000 --> 00:32:24.000]  我們祈求什麼
[00:32:24.000 --> 00:32:26.000]  第一
[00:32:26.000 --> 00:32:28.000]  我們有新的需要
[00:32:28.000 --> 00:32:30.000]  我們日用的飲食
[00:32:30.000 --> 00:32:32.000]  今日賜給我們
[00:32:32.000 --> 00:32:34.000]  原來日用這個字
[00:32:34.000 --> 00:32:36.000]  Epiusion這個字
[00:32:36.000 --> 00:32:38.000]  在全本新約聖經裡面
[00:32:38.000 --> 00:32:40.000]  只出現過一次 就是這裡
[00:32:40.000 --> 00:32:42.000]  所以有很多人就說
[00:32:42.000 --> 00:32:44.000]  這個字為什麼沒有在任何文獻
[00:32:44.000 --> 00:32:46.000]  其他裡面出現過
[00:32:46.000 --> 00:32:48.000]  只是出現過一次
[00:32:48.000 --> 00:32:50.000]  就是這裡 所以有很多人就猜這個字
[00:32:50.000 --> 00:32:52.000]  為什麼 他們怎麼猜呢
[00:32:52.000 --> 00:32:54.000]  這個字有兩個希臘文字
[00:32:54.000 --> 00:32:56.000]  在上
[00:32:56.000 --> 00:32:58.000]  存在 存在之上
[00:32:58.000 --> 00:33:00.000]  就指明天
[00:33:00.000 --> 00:33:02.000]  明天我需要什麼
[00:33:02.000 --> 00:33:04.000]  就請你賜給我
[00:33:04.000 --> 00:33:06.000]  這個
[00:33:06.000 --> 00:33:08.000]  這樣的想法
[00:33:08.000 --> 00:33:10.000]  這樣的解釋
[00:33:10.000 --> 00:33:12.000]  到考古學發現
[00:33:12.000 --> 00:33:14.000]  真是對的
[00:33:14.000 --> 00:33:16.000]  猜得對的
[00:33:16.000 --> 00:33:18.000]  因為考古學家發現
[00:33:18.000 --> 00:33:20.000]  有很多家庭主婦
[00:33:20.000 --> 00:33:22.000]  買菜
[00:33:22.000 --> 00:33:24.000]  不單止家庭主婦
[00:33:24.000 --> 00:33:26.000]  我自己去買東西
[00:33:26.000 --> 00:33:28.000]  去狗狗買東西
[00:33:28.000 --> 00:33:30.000]  最好怎樣呢 拿張紙寫下
[00:33:30.000 --> 00:33:32.000]  要買一瓶豉油
[00:33:32.000 --> 00:33:34.000]  買一瓶蠔油
[00:33:34.000 --> 00:33:36.000]  我要買一斤排骨
[00:33:36.000 --> 00:33:38.000]  我還要買一些豆腐
[00:33:38.000 --> 00:33:40.000]  寫下 到時就撿藥
[00:33:40.000 --> 00:33:42.000]  撿了撿了撿了
[00:33:42.000 --> 00:33:44.000]  Epiusion就是我明天需要的東西
[00:33:44.000 --> 00:33:46.000]  搞定了
[00:33:46.000 --> 00:33:48.000]  原來考古學家發現有很多家庭主婦
[00:33:48.000 --> 00:33:50.000]  留下 當然就寫一個Epiusion
