
[00:00:00.000 --> 00:00:05.340]  各位電視節目的各位朋友 您們好
[00:17:12.380 --> 00:17:14.380]  我們要明白
[00:17:14.380 --> 00:17:16.380]  以色列人居住在山地
[00:17:16.380 --> 00:17:18.380]  而菲律賓人居住在
[00:17:18.380 --> 00:17:20.380]  沿海一帶的平原
[00:17:20.380 --> 00:17:22.380]  如果菲律賓人控制了
[00:17:22.380 --> 00:17:24.380]  通往高地的大道
[00:17:24.380 --> 00:17:26.380]  以色列人經濟
[00:17:26.380 --> 00:17:28.380]  會大受影響
[00:17:28.380 --> 00:17:30.380]  就像今天伊朗威脅
[00:17:30.380 --> 00:17:32.380]  運油船輪經過他的海洋一樣
[00:17:32.380 --> 00:17:34.380]  難怪一直以來
[00:17:34.380 --> 00:17:36.380]  菲律賓人成為以色列人的宿敵
[00:17:36.380 --> 00:17:38.380]  再加上菲律賓人
[00:17:38.380 --> 00:17:40.380]  用先進的鐵器
[00:17:40.380 --> 00:17:42.380]  在平原上
[00:17:42.380 --> 00:17:44.380]  可以快速行駛
[00:17:44.380 --> 00:17:46.380]  在軍事上佔有優勢
[00:17:46.380 --> 00:17:48.380]  第四章第三節
[00:17:48.380 --> 00:17:50.380]  耶賓王有鐵車
[00:17:50.380 --> 00:17:52.380]  九百輛
[00:17:52.380 --> 00:17:54.380]  大大輕壓以色列人二十年
[00:17:54.380 --> 00:17:56.380]  撒加又如何
[00:17:56.380 --> 00:17:58.380]  靠著牛棍
[00:17:58.380 --> 00:18:00.380]  戰勝菲律賓人呢?
[00:18:00.380 --> 00:18:02.380]  基文本身沒有詳細
[00:18:02.380 --> 00:18:04.380]  也沒有較多的細節
[00:18:04.380 --> 00:18:06.380]  去描繪
[00:18:06.380 --> 00:18:08.380]  究竟這場仗是怎樣打的
[00:18:08.380 --> 00:18:10.380]  聖經就強調
[00:18:10.380 --> 00:18:12.380]  用牛棍
[00:18:12.380 --> 00:18:14.380]  不是用大刀
[00:18:14.380 --> 00:18:16.380]  是用牛棍
[00:18:16.380 --> 00:18:18.380]  撒姆爾記上
[00:18:18.380 --> 00:18:20.380]  第十三章十九至二十二節
[00:18:20.380 --> 00:18:22.380]  當時他怎樣記載
[00:18:22.380 --> 00:18:24.380]  以色列被形容為
[00:18:24.380 --> 00:18:26.380]  武器不是那麼先進
[00:18:26.380 --> 00:18:28.380]  菲律賓人
[00:18:28.380 --> 00:18:30.380]  限制了鐵匠製作的過程
[00:18:30.380 --> 00:18:32.380]  去輸出
[00:18:32.380 --> 00:18:34.380]  雖然這段聖經
[00:18:34.380 --> 00:18:36.380]  比撒加的時代遲很多
[00:18:36.380 --> 00:18:38.380]  但它也揭示了
[00:18:38.380 --> 00:18:40.380]  一個反覆出現的模式
[00:18:40.380 --> 00:18:42.380]  以色列人有時不得不使用
[00:18:42.380 --> 00:18:44.380]  龍鋸是很落後的
[00:18:44.380 --> 00:18:46.380]  武器作戰
[00:18:46.380 --> 00:18:48.380]  因為他們沒有這個武器發展
[00:18:48.380 --> 00:18:50.380]  他們只是使用一些
[00:18:50.380 --> 00:18:52.380]  艱重時候他們所用的工具
[00:18:52.380 --> 00:18:54.380]  所以就用這個趕牛棍
[00:18:54.380 --> 00:18:56.380]  去出場
[00:18:56.380 --> 00:18:58.380]  其實聖經從不意中描述
[00:18:58.380 --> 00:19:00.380]  這個戰爭勝敗的原因
[00:19:00.380 --> 00:19:02.380]  而是強調在救贖歷史裏面
[00:19:02.380 --> 00:19:04.380]  當神介入
[00:19:04.380 --> 00:19:06.380]  神掌管一切的時候
[00:19:06.380 --> 00:19:08.380]  是神掌管了
[00:19:08.380 --> 00:19:10.380]  得失成敗
[00:19:10.380 --> 00:19:12.380]  所以我們可以看到
[00:19:12.380 --> 00:19:14.380]  以弗使用
[00:19:14.380 --> 00:19:16.380]  匿藏了的匕首
[00:19:16.380 --> 00:19:18.380]  底波拉是以女仙姿的身份
[00:19:18.380 --> 00:19:20.380]  帶領以色列人
[00:19:20.380 --> 00:19:22.380]  基地是憑著300人
[00:19:22.380 --> 00:19:24.380]  擊敗了一隊龐大的軍隊
[00:19:24.380 --> 00:19:26.380]  撒加
[00:19:26.380 --> 00:19:28.380]  是用龍鋸和趕牛棍
[00:19:28.380 --> 00:19:30.380]  拯救了以色列人
[00:19:30.380 --> 00:19:32.380]  所有你看到的
[00:19:32.380 --> 00:19:34.380]  你會想起
[00:19:34.380 --> 00:19:36.380]  大衛的故事
[00:19:36.380 --> 00:19:38.380]  一個巨大身材的敵人
[00:19:38.380 --> 00:19:40.380]  而大衛只是用
[00:19:40.380 --> 00:19:42.380]  5顆石頭將他打敗
[00:19:42.380 --> 00:19:44.380]  這個很重要的
[00:19:44.380 --> 00:19:46.380]  真理告訴你
[00:19:46.380 --> 00:19:48.380]  以色列人
[00:19:48.380 --> 00:19:50.380]  之所以能夠得勝
[00:19:50.380 --> 00:19:52.380]  不是源於他有更強大的
[00:19:52.380 --> 00:19:54.380]  武器或者軍事勢力
[00:19:54.380 --> 00:19:56.380]  是源於上帝
[00:19:56.380 --> 00:19:58.380]  是透過一個
[00:19:58.380 --> 00:20:00.380]  沒有人想像
[00:20:00.380 --> 00:20:02.380]  做得到的事情
[00:20:02.380 --> 00:20:04.380]  發揮了極大的能力
[00:20:04.380 --> 00:20:06.380]  想起十字架
[00:20:06.380 --> 00:20:08.380]  十字架看來
[00:20:08.380 --> 00:20:10.380]  是無能的
[00:20:10.380 --> 00:20:12.380]  是羞辱的
[00:20:12.380 --> 00:20:14.380]  但是十字架征服了多少人心
[00:20:14.380 --> 00:20:16.380]  十字架的
[00:20:16.380 --> 00:20:18.380]  權柄的能力
[00:20:18.380 --> 00:20:20.380]  比任何的武器更加厲害
[00:20:20.380 --> 00:20:22.380]  所以這個就叫做
[00:20:22.380 --> 00:20:24.380]  無能者的大能
[00:20:24.380 --> 00:20:26.380]  The power of the powerless
[00:20:26.380 --> 00:20:28.380]  最後我們要看看
[00:20:28.380 --> 00:20:30.380]  基督徒怎麼看
[00:20:30.380 --> 00:20:32.380]  種族的問題
[00:20:32.380 --> 00:20:34.380]  在今天的世界裡種族問題
[00:20:34.380 --> 00:20:36.380]  確實是一個很大的爭論
[00:20:36.380 --> 00:20:38.380]  尤其是有關猶太人和巴勒斯坦人的關係
[00:20:38.380 --> 00:20:40.380]  在基督教的圈子裡
[00:20:40.380 --> 00:20:42.380]  我發覺不少錯誤的認知
[00:20:42.380 --> 00:20:44.380]  帶來錯誤的神學和政治觀
[00:20:44.380 --> 00:20:46.380]  所以我們一定要破解
[00:20:46.380 --> 00:20:48.380]  這些的迷思
[00:20:48.380 --> 00:20:50.380]  有一個正確的觀念
[00:20:50.380 --> 00:20:52.380]  首先我們要了解
[00:20:52.380 --> 00:20:54.380]  什麼是巴勒斯坦人
[00:20:54.380 --> 00:20:56.380]  瑞士史記所提到的
[00:20:56.380 --> 00:20:58.380]  迦南人呢
[00:20:58.380 --> 00:21:00.380]  我們先說說
[00:21:00.380 --> 00:21:02.380]  史記所說的迦南人
[00:21:02.380 --> 00:21:04.380]  在史記的時代
[00:21:04.380 --> 00:21:06.380]  即是公元前12至11世紀期間
[00:21:06.380 --> 00:21:08.380]  迦南人是指那些
[00:21:08.380 --> 00:21:10.380]  居住在黎凡特地區
[00:21:10.380 --> 00:21:12.380]  的土著閃族人士
[00:21:12.380 --> 00:21:14.380]  他們都是
[00:21:14.380 --> 00:21:16.380]  都市化程度非常高
[00:21:16.380 --> 00:21:18.380]  在這個動盪的時期
[00:21:18.380 --> 00:21:20.380]  他們既是以色列的
[00:21:20.380 --> 00:21:22.380]  軍事對手
[00:21:22.380 --> 00:21:24.380]  也都是文化和宗教
[00:21:24.380 --> 00:21:26.380]  要影響的來源
[00:21:26.380 --> 00:21:28.380]  從歷史和考古學的角度去看
[00:21:28.380 --> 00:21:30.380]  迦南人並非
[00:21:30.380 --> 00:21:32.380]  一個統一的帝國
[00:21:32.380 --> 00:21:34.380]  相反他們是由一系列的
[00:21:34.380 --> 00:21:36.380]  獨立城邦
[00:21:36.380 --> 00:21:38.380]  比如夏索、米吉多、基瑟
[00:21:38.380 --> 00:21:40.380]  組成的網絡
[00:21:40.380 --> 00:21:42.380]  這些城邦
[00:21:42.380 --> 00:21:44.380]  擁有相似的語言、文化
[00:21:44.380 --> 00:21:46.380]  和宗教信仰
[00:21:46.380 --> 00:21:48.380]  其中包括阿摩利人
[00:21:48.380 --> 00:21:50.380]  耶布斯人、希美人
[00:21:50.380 --> 00:21:52.380]  和比利時人等族裔
[00:21:52.380 --> 00:21:54.380]  具體來說
[00:21:54.380 --> 00:21:56.380]  他們都住在低地
[00:21:56.380 --> 00:21:58.380]  沿海平原
[00:21:58.380 --> 00:22:00.380]  和約旦河谷特地的群族
[00:22:00.380 --> 00:22:02.380]  其中有不少
[00:22:02.380 --> 00:22:04.380]  是外地移居
[00:22:04.380 --> 00:22:06.380]  菲利士人是其中一個好例子
[00:22:06.380 --> 00:22:08.380]  這些就是當時
[00:22:08.380 --> 00:22:10.380]  士斯記的迦南人
[00:22:10.380 --> 00:22:12.380]  我們會問
[00:22:12.380 --> 00:22:14.380]  士斯記的迦南人
[00:22:14.380 --> 00:22:16.380]  是否就是今天的巴勒斯坦人呢?
[00:22:16.380 --> 00:22:18.380]  廣泛的基因
[00:22:18.380 --> 00:22:20.380]  和考究的研究
[00:22:20.380 --> 00:22:22.380]  現代的巴勒斯坦人
[00:22:22.380 --> 00:22:24.380]  主要是
[00:22:24.380 --> 00:22:26.380]  黎凡德古代居民的後裔
[00:22:26.380 --> 00:22:28.380]  和該地
[00:22:28.380 --> 00:22:30.380]  生活了很千年的
[00:22:30.380 --> 00:22:32.380]  青銅時代的居民
[00:22:32.380 --> 00:22:34.380]  比如迦南人
[00:22:34.380 --> 00:22:36.380]  有著深厚的基因傳承
[00:22:36.380 --> 00:22:38.380]  即是告訴我們
[00:22:38.380 --> 00:22:40.380]  昔日的迦南人
[00:22:40.380 --> 00:22:42.380]  有可能和今天的巴勒斯坦人
[00:22:42.380 --> 00:22:44.380]  有血緣的關係
[00:22:44.380 --> 00:22:46.380]  不足為奇
[00:22:46.380 --> 00:22:48.380]  到了第七世紀
[00:22:48.380 --> 00:22:50.380]  伊斯蘭教
[00:22:50.380 --> 00:22:52.380]  征服了那裡的地方
[00:22:52.380 --> 00:22:54.380]  那裡的土著
[00:22:54.380 --> 00:22:56.380]  開始漸漸
[00:22:56.380 --> 00:22:58.380]  接受阿拉伯的文化
[00:22:58.380 --> 00:23:00.380]  語言
[00:23:00.380 --> 00:23:02.380]  和宗教
[00:23:02.380 --> 00:23:04.380]  因此被認為是阿拉伯人
[00:23:04.380 --> 00:23:06.380]  有趣的地方
[00:23:06.380 --> 00:23:08.380]  基因研究表示
[00:23:08.380 --> 00:23:10.380]  現代的巴勒斯坦人和猶太人
[00:23:10.380 --> 00:23:12.380]  某種程度上
[00:23:12.380 --> 00:23:14.380]  在基因裏有相似
[00:23:14.380 --> 00:23:16.380]  不少基督徒以為
[00:23:16.380 --> 00:23:18.380]  猶太人是以薩和雅各的後裔
[00:23:18.380 --> 00:23:20.380]  巴勒斯坦人
[00:23:20.380 --> 00:23:22.380]  是阿拉伯以實瑪利的後裔
[00:23:22.380 --> 00:23:24.380]  從歷史和科學的角度去看
[00:23:24.380 --> 00:23:26.380]  和DNA的真相
[00:23:26.380 --> 00:23:28.380]  去研究
[00:23:28.380 --> 00:23:30.380]  這是一個迷思
[00:23:30.380 --> 00:23:32.380]  不是事實
[00:23:32.380 --> 00:23:34.380]  現代的基因研究表明
[00:23:34.380 --> 00:23:36.380]  巴勒斯坦人和猶太人
[00:23:36.380 --> 00:23:38.380]  在DNA的根源有相似的地方
[00:23:38.380 --> 00:23:40.380]  從生物學的角度去看
[00:23:40.380 --> 00:23:42.380]  他們可以說是表親
[00:23:42.380 --> 00:23:44.380]  巴勒斯坦人
[00:23:44.380 --> 00:23:46.380]  只不過是阿拉伯化了
[00:23:46.380 --> 00:23:48.380]  另一個有趣的問題
[00:23:48.380 --> 00:23:50.380]  猶太人又是什麼呢?
[00:23:50.380 --> 00:23:52.380]  自從以色列人
[00:23:52.380 --> 00:23:54.380]  在公元589年亡國之後
[00:23:54.380 --> 00:23:56.380]  不少猶太人散居世界各地
[00:23:56.380 --> 00:23:58.380]  經過幾千年的演變
[00:23:58.380 --> 00:24:00.380]  猶太人散居的社群
[00:24:00.380 --> 00:24:02.380]  是根據祖先定居
[00:24:02.380 --> 00:24:04.380]  逐漸形成了
[00:24:04.380 --> 00:24:06.380]  三大族群
[00:24:06.380 --> 00:24:08.380]  第一群叫阿斯卡納森
[00:24:08.380 --> 00:24:10.380]  是屬於中歐
[00:24:10.380 --> 00:24:12.380]  或者東歐的人士
[00:24:12.380 --> 00:24:14.380]  從血統方面來說
[00:24:14.380 --> 00:24:16.380]  可能有德國的血統
[00:24:16.380 --> 00:24:18.380]  也有意大利的血統
[00:24:18.380 --> 00:24:20.380]  也有其他的血統
[00:24:20.380 --> 00:24:22.380]  這些是阿斯卡納森
[00:24:22.380 --> 00:24:24.380]  中歐和東歐的猶太人
[00:24:24.380 --> 00:24:26.380]  另外
[00:24:26.380 --> 00:24:28.380]  就是薩弗拉丁
[00:24:28.380 --> 00:24:30.380]  薩弗拉丁的猶太人
[00:24:30.380 --> 00:24:32.380]  是指伊比利半島
[00:24:32.380 --> 00:24:34.380]  屬於這一類人士
[00:24:34.380 --> 00:24:36.380]  主要是意大利一帶
[00:24:36.380 --> 00:24:38.380]  第三就是
[00:24:38.380 --> 00:24:40.380]  墨斯拉欽
[00:24:40.380 --> 00:24:42.380]  是指中東和北非的猶太人
[00:24:42.380 --> 00:24:44.380]  所以我們純粹從血統角度
[00:24:44.380 --> 00:24:46.380]  界定猶太人的身份
[00:24:46.380 --> 00:24:48.380]  是一件非常困難的事
[00:24:48.380 --> 00:24:50.380]  三大種族都不是完全純猶太人
[00:24:50.380 --> 00:24:52.380]  他們的血統含有
[00:24:52.380 --> 00:24:54.380]  德國人的血統、意大利人的血統
[00:24:54.380 --> 00:24:56.380]  西班牙人的血統
[00:24:56.380 --> 00:24:58.380]  所以我們可以理解到
[00:24:58.380 --> 00:25:00.380]  猶太人的族裔和社群
[00:25:00.380 --> 00:25:02.380]  起源於古代猶大的以色列
[00:25:02.380 --> 00:25:04.380]  他們傳統上
[00:25:04.380 --> 00:25:06.380]  是信奉猶太教的
[00:25:06.380 --> 00:25:08.380]  所以我們要明白
[00:25:08.380 --> 00:25:10.380]  從基因角度來看
[00:25:10.380 --> 00:25:12.380]  很難有分別
[00:25:12.380 --> 00:25:14.380]  另一個迷思就有關基督徒
[00:25:14.380 --> 00:25:16.380]  對以色列人的看法
[00:25:16.380 --> 00:25:18.380]  有些基督徒以為以色列是神的選民
[00:25:18.380 --> 00:25:20.380]  神和以色列人納約
[00:25:20.380 --> 00:25:22.380]  並且應許他們的子孫
[00:25:22.380 --> 00:25:24.380]  以天空的星、海邊的沙
[00:25:24.380 --> 00:25:26.380]  沒錯
[00:25:26.380 --> 00:25:28.380]  這的確是聖經所記載
[00:25:28.380 --> 00:25:30.380]  不過舊約的以色列
[00:25:30.380 --> 00:25:32.380]  只不過是新約教會的寓廟
[00:25:32.380 --> 00:25:34.380]  我們因著信耶穌基督而稱義
[00:25:34.380 --> 00:25:36.380]  不是因為亞伯拉罕的後裔而稱義
[00:25:36.380 --> 00:25:38.380]  舊恩和血緣
[00:25:38.380 --> 00:25:40.380]  是沒有關係的
[00:25:40.380 --> 00:25:42.380]  唯有藉著耶穌基督
[00:25:42.380 --> 00:25:44.380]  我們才可以得救
[00:25:44.380 --> 00:25:46.380]  聖經強調我們每個都是罪人
[00:25:46.380 --> 00:25:48.380]  人一切的問題乃是在乎我們的罪性
[00:25:48.380 --> 00:25:50.380]  要解決世界的問題
[00:25:50.380 --> 00:25:52.380]  無論是種族歧視
[00:25:52.380 --> 00:25:54.380]  性別歧視、暴力、戰爭
[00:25:54.380 --> 00:25:56.380]  要解決我們罪性的問題
[00:25:56.380 --> 00:25:58.380]  我記得
[00:25:58.380 --> 00:26:00.380]  柯克斯維多說過一個故事
[00:26:00.380 --> 00:26:02.380]  有個父親
[00:26:02.380 --> 00:26:04.380]  每天上班很辛苦
[00:26:04.380 --> 00:26:06.380]  回到家
[00:26:06.380 --> 00:26:08.380]  想休息一下
[00:26:08.380 --> 00:26:10.380]  看世界盃、看報紙
[00:26:10.380 --> 00:26:12.380]  七歲大的小孩
[00:26:12.380 --> 00:26:14.380]  爸爸,跟我玩吧
[00:26:14.380 --> 00:26:16.380]  他想
[00:26:16.380 --> 00:26:18.380]  我經常都不在家
[00:26:18.380 --> 00:26:20.380]  兒子叫我玩,沒理由拒絕他
[00:26:20.380 --> 00:26:22.380]  另一方面
[00:26:22.380 --> 00:26:24.380]  他想,我上班很累
[00:26:24.380 --> 00:26:26.380]  想休息一下
[00:26:26.380 --> 00:26:28.380]  我不回來照顧孩子,很累嗎?
[00:26:28.380 --> 00:26:30.380]  怎麼辦呢?
[00:26:30.380 --> 00:26:32.380]  他突然想到一個方法
[00:26:32.380 --> 00:26:34.380]  他在桌上
[00:26:34.380 --> 00:26:36.380]  看到一幅世界地圖的雜誌
[00:26:36.380 --> 00:26:38.380]  他就撕了
[00:26:38.380 --> 00:26:40.380]  世界地圖的一頁
[00:26:40.380 --> 00:26:42.380]  撕了出來
[00:26:42.380 --> 00:26:44.380]  然後剪成十幾二十篇
[00:26:44.380 --> 00:26:46.380]  兒子,不如我們兩個玩個遊戲
[00:26:46.380 --> 00:26:48.380]  好嗎?
[00:26:48.380 --> 00:26:50.380]  兒子聽見爸爸和他玩遊戲,當然很開心
[00:26:50.380 --> 00:26:52.380]  玩什麼遊戲?
[00:26:52.380 --> 00:26:54.380]  我們玩砌圖遊戲
[00:26:54.380 --> 00:26:56.380]  你可不可以
[00:26:56.380 --> 00:26:58.380]  將剪出來的二十多幅東西
[00:26:58.380 --> 00:27:00.380]  砌成
[00:27:00.380 --> 00:27:02.380]  像以前的世界地圖一樣
[00:27:02.380 --> 00:27:04.380]  看看你用多少時間砌成
[00:27:04.380 --> 00:27:06.380]  兒子說
[00:27:06.380 --> 00:27:08.380]  好啊,讓我來砌吧
[00:27:08.380 --> 00:27:10.380]  於是
[00:27:10.380 --> 00:27:12.380]  爸爸就以為
[00:27:12.380 --> 00:27:14.380]  這幅世界地圖
[00:27:14.380 --> 00:27:16.380]  小孩怎麼會懂呢?
[00:27:16.380 --> 00:27:18.380]  這麼複雜
[00:27:18.380 --> 00:27:20.380]  想著要一小時也砌不完
[00:27:20.380 --> 00:27:22.380]  那我就有一小時自己享受
[00:27:22.380 --> 00:27:24.380]  又可以和兒子玩
[00:27:24.380 --> 00:27:26.380]  另一方面我又可以自己享受
[00:27:26.380 --> 00:27:28.380]  一舉兩得,多好啊
[00:27:28.380 --> 00:27:30.380]  想著要一小時的時間
[00:27:30.380 --> 00:27:32.380]  誰知
[00:27:32.380 --> 00:27:34.380]  不用幾分鐘
[00:27:34.380 --> 00:27:36.380]  兒子說,爸爸,砌完了
[00:27:36.380 --> 00:27:38.380]  爸爸說,砌完了?
[00:27:38.380 --> 00:27:40.380]  是啊,你看
[00:27:40.380 --> 00:27:42.380]  一看,整幅世界地圖
[00:27:42.380 --> 00:27:44.380]  全都出現了
[00:27:44.380 --> 00:27:46.380]  一點錯處都沒有
[00:27:46.380 --> 00:27:48.380]  於是爸爸就奇怪
[00:27:48.380 --> 00:27:50.380]  哇
[00:27:50.380 --> 00:27:52.380]  原來我兒子是天才
[00:27:52.380 --> 00:27:54.380]  七歲就已經知道世界地圖
[00:27:54.380 --> 00:27:56.380]  我們連在一起
[00:27:56.380 --> 00:27:58.380]  爸爸說,兒子
[00:27:58.380 --> 00:28:00.380]  你怎麼這麼厲害
[00:28:00.380 --> 00:28:02.380]  可以砌到這個世界地圖
[00:28:02.380 --> 00:28:04.380]  兒子就張開耳朵
[00:28:04.380 --> 00:28:06.380]  翻到後面看
[00:28:06.380 --> 00:28:08.380]  後面是一個人
[00:28:08.380 --> 00:28:10.380]  有個頭有個手
[00:28:10.380 --> 00:28:12.380]  很容易啊
[00:28:12.380 --> 00:28:14.380]  頭在那裡,手在那裡,身在那裡,腳在那裡
[00:28:14.380 --> 00:28:16.380]  五分鐘就砌完了
[00:28:16.380 --> 00:28:18.380]  爸爸突然醒了
[00:28:18.380 --> 00:28:20.380]  如果你能夠搞定那個人
[00:28:20.380 --> 00:28:22.380]  整個世界都搞得定
[00:28:22.380 --> 00:28:24.380]  If you can fix man
[00:28:24.380 --> 00:28:26.380]  the world
[00:28:26.380 --> 00:28:28.380]  今天所有問題的根源
[00:28:28.380 --> 00:28:30.380]  並不是因為我們
[00:28:30.380 --> 00:28:32.380]  一個有錢一個沒錢
[00:28:32.380 --> 00:28:34.380]  一個有鐵車一個沒鐵車
[00:28:34.380 --> 00:28:36.380]  一個皮膚是什麼顏色
[00:28:36.380 --> 00:28:38.380]  另一個皮膚是什麼顏色
[00:28:38.380 --> 00:28:40.380]  那個不是最重要
[00:28:40.380 --> 00:28:42.380]  最重要的是我們是罪人
[00:28:42.380 --> 00:28:44.380]  我們有偏見
[00:28:44.380 --> 00:28:46.380]  我們自私
[00:28:46.380 --> 00:28:48.380]  我們有罪
[00:28:48.380 --> 00:28:50.380]  如果我們能夠解決罪的問題
[00:28:50.380 --> 00:28:52.380]  整個世界的問題都解決了
[00:28:52.380 --> 00:28:54.380]  當我們真的成為基督徒的時候
[00:28:54.380 --> 00:28:56.380]  我們就真的變成
[00:28:56.380 --> 00:28:58.380]  一個屬靈的色盲
[00:28:58.380 --> 00:29:00.380]  不是看到對方
[00:29:00.380 --> 00:29:02.380]  有錢就沒錢
[00:29:02.380 --> 00:29:04.380]  不是看到對方
[00:29:04.380 --> 00:29:06.380]  漂亮就說不漂亮
[00:29:06.380 --> 00:29:08.380]  也不是看到對方
[00:29:08.380 --> 00:29:10.380]  敵人就不是敵人
[00:29:10.380 --> 00:29:12.380]  不是,耶穌說愛你的仇敵
[00:29:12.380 --> 00:29:14.380]  你搞定了你的
[00:29:14.380 --> 00:29:16.380]  看法
[00:29:16.380 --> 00:29:18.380]  我叫屬靈的色盲的時候
[00:29:18.380 --> 00:29:20.380]  種族的問題
[00:29:20.380 --> 00:29:22.380]  不是一個大問題
[00:29:22.380 --> 00:29:24.380]  就好像
[00:29:24.380 --> 00:29:26.380]  托斯敏多所說的故事
[00:29:26.380 --> 00:29:28.380]  如果你搞定了一個人
[00:29:28.380 --> 00:29:30.380]  整個世界都搞定了
[00:29:30.380 --> 00:29:32.380]  聖經是要告訴我們
[00:29:32.380 --> 00:29:34.380]  就藉著撒加的訊息
[00:29:34.380 --> 00:29:36.380]  告訴我們
[00:29:36.380 --> 00:29:38.380]  上帝不是看一個種族
[00:29:38.380 --> 00:29:40.380]  撒加雖然是外邦人
[00:29:40.380 --> 00:29:42.380]  是迦南人
[00:29:42.380 --> 00:29:44.380]  但是神一樣使用他
[00:29:44.380 --> 00:29:46.380]  做以色列的時事
[00:29:46.380 --> 00:29:48.380]  當他願意交在上帝的手裏
[00:29:48.380 --> 00:29:50.380]  就成為了
[00:29:50.380 --> 00:29:52.380]  上帝所使用的工具
[00:29:52.380 --> 00:29:54.380]  拯救了他的以色列民
[00:29:54.380 --> 00:29:56.380]  今天我們一樣是這樣
[00:29:56.380 --> 00:29:58.380]  耶穌基督給我們一個大使命
[00:29:58.380 --> 00:30:00.380]  在登山寶訓
[00:30:00.380 --> 00:30:02.380]  耶穌基督告訴我們
[00:30:02.380 --> 00:30:04.380]  我們是一個使人和睦的人
[00:30:04.380 --> 00:30:06.380]  我們是peace maker
[00:30:06.380 --> 00:30:08.380]  不是peace lover
[00:30:08.380 --> 00:30:10.380]  基督徒不只是愛好和平
[00:30:10.380 --> 00:30:12.380]  基督徒是製造和平
[00:30:12.380 --> 00:30:14.380]  如何製造和平
[00:30:14.380 --> 00:30:16.380]  不是用刀不是用槍
[00:30:16.380 --> 00:30:18.380]  是用十字架
[00:30:18.380 --> 00:30:24.380]  十字架比撒加的趕牛棍更厲害
[00:30:24.380 --> 00:30:26.380]  可以征服整個世界
[00:30:26.380 --> 00:30:28.380]  我們一同同心的禱告
[00:30:28.380 --> 00:30:30.380]  慈悲的恩人天父
[00:30:30.380 --> 00:30:32.380]  我們多謝你
[00:30:32.380 --> 00:30:34.380]  你給了一個很重要的使命給我們
[00:30:34.380 --> 00:30:36.380]  將福音傳開
[00:30:36.380 --> 00:30:38.380]  解決人罪的問題
[00:30:38.380 --> 00:30:40.380]  求你憐憫我們
[00:30:40.380 --> 00:30:42.380]  要我們千萬不要忽略
[00:30:42.380 --> 00:30:44.380]  上帝給我們的大使命
[00:30:44.380 --> 00:30:46.380]  祝福引領我們
[00:30:46.380 --> 00:30:48.380]  多謝你
[00:30:48.380 --> 00:30:50.380]  奉耶穌命求,阿們
