
[00:00:00.000 --> 00:00:14.000]  每一年對教會來說最重要的節日不是聖誕節,是復活節
[00:27:14.000 --> 00:27:16.000]  校長不會見你
[00:27:16.000 --> 00:27:18.000]  現在還大聲叫
[00:27:18.000 --> 00:27:19.000]  特首
[00:27:19.000 --> 00:27:21.000]  你走出來
[00:27:21.000 --> 00:27:23.000]  哪有這樣的
[00:27:23.000 --> 00:27:25.000]  約伯是誰
[00:27:25.000 --> 00:27:29.000]  約伯怎麼可以這樣對上帝
[00:27:29.000 --> 00:27:32.000]  舊約聖經告訴我們
[00:27:32.000 --> 00:27:34.000]  你也讀過的
[00:27:34.000 --> 00:27:36.000]  你記不記得
[00:27:36.000 --> 00:27:38.000]  上帝真的走出來
[00:27:38.000 --> 00:27:44.000]  在旋風當中見約伯
[00:27:44.000 --> 00:27:47.000]  約伯是他所創造的
[00:27:47.000 --> 00:27:51.000]  上帝創造一個機械
[00:27:51.000 --> 00:27:53.000]  按個按鈕讚美主
[00:27:53.000 --> 00:27:55.000]  按個按鈕感謝神
[00:27:55.000 --> 00:27:56.000]  按個按鈕就靈修
[00:27:56.000 --> 00:27:58.000]  按個按鈕就祈禱
[00:27:58.000 --> 00:28:00.000]  你
[00:28:00.000 --> 00:28:02.000]  按極都不會這樣做
[00:28:02.000 --> 00:28:03.000]  是吧
[00:28:03.000 --> 00:28:06.000]  沒有一個這樣的按鈕的
[00:28:06.000 --> 00:28:08.000]  上帝的創造裏面
[00:28:08.000 --> 00:28:13.000]  沒有一個信服祂的按鈕
[00:28:13.000 --> 00:28:15.000]  所以上帝沒有按鈕
[00:28:15.000 --> 00:28:18.000]  在你和我的生命當中
[00:28:18.000 --> 00:28:20.000]  沒有按鈕的
[00:28:20.000 --> 00:28:23.000]  這個是part of the design
[00:28:23.000 --> 00:28:25.000]  這個是本來的創造
[00:28:25.000 --> 00:28:29.000]  上帝就是做一個獨立的人
[00:28:29.000 --> 00:28:30.000]  獨立的生命
[00:28:30.000 --> 00:28:31.000]  獨立的頭腦
[00:28:31.000 --> 00:28:32.000]  自己想事
[00:28:32.000 --> 00:28:34.000]  自己說話
[00:28:34.000 --> 00:28:36.000]  是呀
[00:28:36.000 --> 00:28:42.000]  祂不是只會重覆上帝說的話
[00:28:42.000 --> 00:28:45.000]  如果人只是塵土
[00:28:45.000 --> 00:28:47.000]  一坨泥
[00:28:47.000 --> 00:28:50.000]  祂就不會這樣說
[00:28:50.000 --> 00:28:52.000]  你有沒有學過陶瓷
[00:28:52.000 --> 00:28:54.000]  有沒有去做過
[00:28:54.000 --> 00:28:57.000]  這些黏土的
[00:28:57.000 --> 00:29:00.000]  上那些藝術班
[00:29:00.000 --> 00:29:01.000]  做著做著
[00:29:01.000 --> 00:29:05.000]  我試過我去台灣住的那間旅館民宿
[00:29:05.000 --> 00:29:08.000]  他晚上有免費陶瓷班
[00:29:08.000 --> 00:29:10.000]  一人給我們一塊泥
[00:29:10.000 --> 00:29:11.000]  任你怎樣做
[00:29:11.000 --> 00:29:13.000]  挺好玩的
[00:29:13.000 --> 00:29:15.000]  做著做著的時候
[00:29:15.000 --> 00:29:16.000]  忽然之間
[00:29:16.000 --> 00:29:17.000]  那塊泥會跟你說
[00:29:17.000 --> 00:29:19.000]  你搞什麼鬼呀
[00:29:19.000 --> 00:29:21.000]  做得我這麼難看
[00:29:21.000 --> 00:29:22.000]  說不會
[00:29:22.000 --> 00:29:24.000]  永遠不會有這樣的事發生
[00:29:24.000 --> 00:29:27.000]  泥就是泥
[00:29:27.000 --> 00:29:29.000]  上帝做我們
[00:29:29.000 --> 00:29:31.000]  不是泥
[00:29:31.000 --> 00:29:33.000]  本是塵土
[00:29:33.000 --> 00:29:35.000]  仍要歸回塵土
[00:29:35.000 --> 00:29:37.000]  但是在上帝的創造當中
[00:29:37.000 --> 00:29:41.000]  人並非塵土
[00:29:41.000 --> 00:29:42.000]  你記住了
[00:29:42.000 --> 00:29:45.000]  上帝看重你的
[00:29:45.000 --> 00:29:48.000]  上帝愛你的
[00:29:48.000 --> 00:29:51.000]  上帝的創造
[00:29:51.000 --> 00:29:53.000]  不是要按個按鈕
[00:29:53.000 --> 00:29:55.000]  你就乖乖地
[00:29:55.000 --> 00:29:56.000]  星期天坐在那裡
[00:29:56.000 --> 00:29:58.000]  到處都不能去
[00:29:58.000 --> 00:30:00.000]  沒有的
[00:30:00.000 --> 00:30:02.000]  所以
[00:30:02.000 --> 00:30:04.000]  舊約聖經最後
[00:30:04.000 --> 00:30:06.000]  不是停在
[00:30:06.000 --> 00:30:08.000]  人是塵土
[00:30:08.000 --> 00:30:10.000]  也不是停在
[00:30:10.000 --> 00:30:14.000]  人不是塵土
[00:30:14.000 --> 00:30:16.000]  我想跟你讀的
[00:30:16.000 --> 00:30:17.000]  你有聖經嗎?
[00:30:17.000 --> 00:30:19.000]  請你跟我一起打開
[00:30:19.000 --> 00:30:22.000]  以賽亞書第六十四章
[00:30:22.000 --> 00:30:24.000]  第八節
[00:30:24.000 --> 00:30:27.000]  以賽亞書在哪裡?
[00:30:27.000 --> 00:30:30.000]  哦,在詩篇之後
[00:30:30.000 --> 00:30:33.000]  第一卷很長的先知書
[00:30:33.000 --> 00:30:35.000]  以賽亞書
[00:30:35.000 --> 00:30:37.000]  聖誕節你會看的
[00:30:37.000 --> 00:30:39.000]  壽苦節你也會讀的
[00:30:39.000 --> 00:30:41.000]  今天還沒有到
[00:30:41.000 --> 00:30:45.000]  我們想讀六十四章第八節
[00:30:45.000 --> 00:30:47.000]  找到了嗎?
[00:30:47.000 --> 00:30:49.000]  你有和合本的經文
[00:30:49.000 --> 00:30:50.000]  新易本的經文
[00:30:50.000 --> 00:30:53.000]  我們一起讀和合本的經文吧
[00:30:53.000 --> 00:30:56.000]  以賽亞書六十四章
[00:30:56.000 --> 00:30:58.000]  第八節
[00:30:58.000 --> 00:30:59.000]  等著你
[00:30:59.000 --> 00:31:00.000]  找到了嗎?
[00:31:00.000 --> 00:31:02.000]  你幫幫隔壁的手
[00:31:02.000 --> 00:31:04.000]  找到了
[00:31:04.000 --> 00:31:06.000]  誰沒有的跟他分享
[00:31:06.000 --> 00:31:07.000]  兩個人看一本
[00:31:07.000 --> 00:31:08.000]  三個人看一本
[00:31:08.000 --> 00:31:10.000]  好,我們一起讀
[00:31:10.000 --> 00:31:12.000]  耶和華
[00:31:12.000 --> 00:31:15.000]  現在你仍是我們的父
[00:31:15.000 --> 00:31:17.000]  我們是泥
[00:31:17.000 --> 00:31:19.000]  你是窯醬
[00:31:19.000 --> 00:31:23.000]  我們都是你手的工作
[00:31:23.000 --> 00:31:24.000]  看到嗎?
[00:31:24.000 --> 00:31:28.000]  以色列人回到神的面前
[00:31:28.000 --> 00:31:31.000]  他們和上帝說
[00:31:31.000 --> 00:31:33.000]  你是窯醬
[00:31:33.000 --> 00:31:35.000]  我們呢?
[00:31:35.000 --> 00:31:37.000]  我們是泥
[00:31:37.000 --> 00:31:40.000]  泥是不懂得說這番話的
[00:31:40.000 --> 00:31:43.000]  懂得這樣說的是人
[00:31:43.000 --> 00:31:45.000]  人在上帝的創造當中
[00:31:45.000 --> 00:31:47.000]  不是泥土
[00:31:47.000 --> 00:31:49.000]  但是
[00:31:49.000 --> 00:31:53.000]  人懂得回到神的面前
[00:31:53.000 --> 00:31:56.000]  和上帝說
[00:31:56.000 --> 00:31:59.000]  我們是泥
[00:31:59.000 --> 00:32:02.000]  這句不是晦氣的說話
[00:32:02.000 --> 00:32:04.000]  這句不是發脾氣的
[00:32:04.000 --> 00:32:06.000]  你喜歡怎樣做就怎樣做吧
[00:32:06.000 --> 00:32:07.000]  你的旨意成就了
[00:32:07.000 --> 00:32:08.000]  不是
[00:32:08.000 --> 00:32:09.000]  前面那句
[00:32:09.000 --> 00:32:10.000]  耶和華
[00:32:10.000 --> 00:32:13.000]  現在你是誰?
[00:32:13.000 --> 00:32:16.000]  你是我們的父親
[00:32:16.000 --> 00:32:19.000]  是因為他們明白神的愛
[00:32:19.000 --> 00:32:23.000]  是因為他們明白神和我們的關係
[00:32:23.000 --> 00:32:26.000]  不是高高在上
[00:32:26.000 --> 00:32:29.000]  浪子回頭
[00:32:29.000 --> 00:32:32.000]  他和爸爸說什麼?
[00:32:32.000 --> 00:32:34.000]  爸爸怎樣對他?
[00:32:34.000 --> 00:32:36.000]  他明白
[00:32:36.000 --> 00:32:39.000]  唯有我們明白神的愛
[00:32:39.000 --> 00:32:44.000]  你就可以甘心樂意
[00:32:44.000 --> 00:32:46.000]  和他說
[00:32:46.000 --> 00:32:48.000]  我們是泥
[00:32:48.000 --> 00:32:51.000]  你是堯杖
[00:32:51.000 --> 00:32:55.000]  我們是你手中的工作
[00:32:55.000 --> 00:32:57.000]  這句說話不是晦氣
[00:32:57.000 --> 00:32:59.000]  因為這句說話的意思不是
[00:32:59.000 --> 00:33:01.000]  我們是爛泥
[00:33:01.000 --> 00:33:03.000]  我們扶不上壁
[00:33:03.000 --> 00:33:06.000]  上帝你不要理我了
[00:33:06.000 --> 00:33:10.000]  任由我一坨東西在這裡繼續敷衍十年吧
[00:33:10.000 --> 00:33:11.000]  不是
[00:33:11.000 --> 00:33:13.000]  我們是泥
[00:33:13.000 --> 00:33:15.000]  在你的手中
[00:33:15.000 --> 00:33:18.000]  是你的傑作
[00:33:18.000 --> 00:33:20.000]  你要怎樣做?
[00:33:20.000 --> 00:33:22.000]  照你的意思
[00:33:22.000 --> 00:33:29.000]  讓我可以活出一個合你心意的生命
[00:33:29.000 --> 00:33:32.000]  從小開始
[00:33:32.000 --> 00:33:37.000]  不用等到浪子才會回頭
[00:33:37.000 --> 00:33:38.000]  太遲了
[00:33:38.000 --> 00:33:41.000]  浪費青春
[00:33:41.000 --> 00:33:44.000]  走冤枉路
[00:33:44.000 --> 00:33:46.000]  感謝神
[00:33:46.000 --> 00:33:49.000]  祂的愛包圍我們
[00:33:49.000 --> 00:33:52.000]  新約聖經也是這樣說的
[00:33:52.000 --> 00:33:55.000]  你會背前面那兩節
[00:33:55.000 --> 00:33:57.000]  但你漏了
[00:33:57.000 --> 00:34:01.000]  其實保羅沒有停在我們背的金句
[00:34:01.000 --> 00:34:03.000]  我試試讀給你聽
[00:34:03.000 --> 00:34:04.000]  我不等你了
[00:34:04.000 --> 00:34:05.000]  時間差不多了
[00:34:05.000 --> 00:34:10.000]  《耳窟所書》第二章第八節第九節
[00:34:10.000 --> 00:34:12.000]  一讀你就會背了
[00:34:12.000 --> 00:34:15.000]  你們得救是本乎因
[00:34:15.000 --> 00:34:17.000]  也因著信
[00:34:17.000 --> 00:34:19.000]  這並不是出於自己
[00:34:19.000 --> 00:34:21.000]  乃是神所賜的
[00:34:21.000 --> 00:34:24.000]  也不是出於行為
[00:34:24.000 --> 00:34:27.000]  免得有人自誇
[00:34:27.000 --> 00:34:29.000]  我們就蓋上聖經
[00:34:29.000 --> 00:34:31.000]  開始個人報道
[00:34:31.000 --> 00:34:32.000]  保羅還沒說完
[00:34:32.000 --> 00:34:33.000]  第十節
[00:34:33.000 --> 00:34:38.000]  我們原是他的工作
[00:34:38.000 --> 00:34:44.000]  在基督耶穌裡造成的
[00:34:44.000 --> 00:34:49.000]  保羅在引用《耳塞亞書》六十四章
[00:34:49.000 --> 00:34:51.000]  我們是泥
[00:34:51.000 --> 00:34:53.000]  你是窯漲
[00:34:53.000 --> 00:34:57.000]  我們是你手中的工作
[00:34:57.000 --> 00:34:58.000]  保羅說
[00:34:58.000 --> 00:34:59.000]  是呀
[00:34:59.000 --> 00:35:01.000]  我們本來就是神的工作
[00:35:01.000 --> 00:35:03.000]  是在耶穌基督
[00:35:03.000 --> 00:35:06.000]  在神的愛裡完成的
[00:35:06.000 --> 00:35:08.000]  你信得過他
[00:35:08.000 --> 00:35:10.000]  你跟從他
[00:35:10.000 --> 00:35:12.000]  你不要回頭
[00:35:12.000 --> 00:35:14.000]  你不要自己走掉
[00:35:14.000 --> 00:35:16.000]  你不要貪得意
[00:35:16.000 --> 00:35:17.000]  繞個大圈
[00:35:17.000 --> 00:35:21.000]  浪費時間
[00:35:21.000 --> 00:35:24.000]  聖灰日提醒我們
[00:35:24.000 --> 00:35:28.000]  不是停在本是塵土
[00:35:28.000 --> 00:35:30.000]  凝歸塵土
[00:35:30.000 --> 00:35:32.000]  這只是個起點
[00:35:32.000 --> 00:35:34.000]  離開上帝
[00:35:34.000 --> 00:35:36.000]  一堆黃土
[00:35:36.000 --> 00:35:39.000]  你走不掉這個結局
[00:35:39.000 --> 00:35:42.000]  不用等都知道
[00:35:42.000 --> 00:35:44.000]  但是上帝的創造
[00:35:44.000 --> 00:35:48.000]  將我們由塵土當中
[00:35:48.000 --> 00:35:52.000]  抬舉成為王子
[00:35:52.000 --> 00:35:55.000]  成為他的傑作
[00:35:55.000 --> 00:35:59.000]  但是你要奮氣才行
[00:35:59.000 --> 00:36:01.000]  你要肯才行
[00:36:01.000 --> 00:36:02.000]  你不可以叉起腰
[00:36:02.000 --> 00:36:04.000]  跟上帝說
[00:36:04.000 --> 00:36:05.000]  你想做什麼
[00:36:05.000 --> 00:36:08.000]  This is my life
[00:36:08.000 --> 00:36:10.000]  不可以
[00:36:10.000 --> 00:36:12.000]  但是上帝也沒有制禁
[00:36:12.000 --> 00:36:14.000]  他沒有監禁你
[00:36:14.000 --> 00:36:19.000]  要你自己肯來到他的面前
[00:36:19.000 --> 00:36:21.000]  你跟他說什麼
[00:36:21.000 --> 00:36:22.000]  耶和華說
[00:36:22.000 --> 00:36:27.000]  現在你仍是我們的父
[00:36:27.000 --> 00:36:29.000]  我們是泥
[00:36:29.000 --> 00:36:31.000]  你是窯醬
[00:36:31.000 --> 00:36:36.000]  我們是你手中的工作
[00:36:36.000 --> 00:36:38.000]  主禱文怎樣開始祈禱?
[00:36:38.000 --> 00:36:40.000]  第一句
[00:36:40.000 --> 00:36:45.000]  我們在天上的父
[00:36:45.000 --> 00:36:47.000]  就是這個意思
[00:36:47.000 --> 00:36:49.000]  你回到神的面前
[00:36:49.000 --> 00:36:51.000]  你知道祂愛你
[00:36:51.000 --> 00:36:55.000]  所以你稱祂為天父
[00:36:55.000 --> 00:36:57.000]  你願意將你的生命
[00:36:57.000 --> 00:36:59.000]  交在祂的手中
[00:36:59.000 --> 00:37:03.000]  由祂來雕塑
[00:37:03.000 --> 00:37:06.000]  由祂來塗鑿
[00:37:06.000 --> 00:37:09.000]  由祂來修剪
[00:37:09.000 --> 00:37:13.000]  由祂來訓練
[00:37:13.000 --> 00:37:18.000]  成為貴重的器皿
[00:37:18.000 --> 00:37:20.000]  榮耀神的名
[00:37:20.000 --> 00:37:26.000]  活出精彩燦爛的生命
[00:37:26.000 --> 00:37:29.000]  不會在神外面
[00:37:29.000 --> 00:37:36.000]  一定是在天父的愛裡面
[00:37:36.000 --> 00:37:40.000]  迎接耶穌基督的復活
[00:37:40.000 --> 00:37:43.000]  因為祂走了這條路
[00:37:43.000 --> 00:37:48.000]  祂一生將自己交在父神的手中
[00:37:48.000 --> 00:37:52.000]  由上帝來帶領祂
[00:37:52.000 --> 00:37:55.000]  通過十字架的修育
[00:37:55.000 --> 00:38:01.000]  成就上帝美好的救恩
[00:38:01.000 --> 00:38:04.000]  復活就是告訴我們
[00:38:04.000 --> 00:38:06.000]  上帝的大能
[00:38:06.000 --> 00:38:11.000]  可以在軟弱甚至死亡當中
[00:38:11.000 --> 00:38:15.000]  彰顯祂的榮耀
[00:38:15.000 --> 00:38:17.000]  本是塵土
[00:38:17.000 --> 00:38:20.000]  迎歸塵土
[00:38:20.000 --> 00:38:23.000]  這只是起點
[00:38:23.000 --> 00:38:29.000]  「我們是泥 你是瑤瘴」
[00:38:29.000 --> 00:38:31.000]  這一句說話
[00:38:31.000 --> 00:38:34.000]  但願成為我們每一個弟兄姊妹
[00:38:34.000 --> 00:38:37.000]  今天我們祈禱的時候
[00:38:37.000 --> 00:38:40.000]  可以這樣跟上帝說
[00:38:40.000 --> 00:38:44.000]  我們同心低頭一起祈禱好嗎?
[00:38:44.000 --> 00:38:46.000]  我給你一點時間
[00:38:46.000 --> 00:38:48.000]  你自己祈禱
[00:38:48.000 --> 00:38:51.000]  你想跟神說什麼?
[00:38:51.000 --> 00:38:55.000]  你想告訴祂你在哪裡?
[00:38:55.000 --> 00:38:59.000]  你的生命掌管在你自己的手中?
[00:38:59.000 --> 00:39:01.000]  還是在祂的手中?
[00:39:01.000 --> 00:39:05.000]  你甘心樂意將自己奉獻?
[00:39:05.000 --> 00:39:07.000]  我給你半分鐘
[00:39:07.000 --> 00:39:14.000]  你自己誠誠實實向主祈禱
[00:39:14.000 --> 00:39:17.000]  祂監察你的心
[00:39:17.000 --> 00:39:21.000]  祂會垂聽你的呼求
[00:39:21.000 --> 00:39:24.000]  感謝天父
[00:39:24.000 --> 00:39:32.000]  在我們預備迎接又一次復活節的來到
[00:39:32.000 --> 00:39:40.000]  我們所見到的是一個完全順服跟從你的生命
[00:39:40.000 --> 00:39:45.000]  主耶穌基督所走過的路
[00:39:45.000 --> 00:39:49.000]  顯示的是你的愛
[00:39:49.000 --> 00:39:51.000]  是你的救恩
[00:39:51.000 --> 00:39:54.000]  是你的榮耀
[00:39:54.000 --> 00:40:00.000]  今天我們也願意回應主耶穌的呼召
[00:40:00.000 --> 00:40:01.000]  跟從祂
[00:40:01.000 --> 00:40:04.000]  走上同一條路
[00:40:04.000 --> 00:40:08.000]  踏在祂的足印之上
[00:40:08.000 --> 00:40:10.000]  在我們的人生
[00:40:10.000 --> 00:40:13.000]  在我們的生命當中
[00:40:13.000 --> 00:40:19.000]  我們都願意將自己交託在你的恩手
[00:40:19.000 --> 00:40:23.000]  任憑你怎樣使用
[00:40:23.000 --> 00:40:26.000]  讓你來塗灶我們
[00:40:26.000 --> 00:40:27.000]  天父啊
[00:40:27.000 --> 00:40:29.000]  我們是泥
[00:40:29.000 --> 00:40:31.000]  你是瑤瘴
[00:40:31.000 --> 00:40:38.000]  求你完成你在我身上要完成的工作
[00:40:38.000 --> 00:40:41.000]  奉主耶穌基督的聖名求
[00:40:41.000 --> 00:40:42.000]  阿門
[00:40:42.000 --> 00:40:45.000]  (字幕由 Amara.org 社群提供)

