
[00:00:00.000 --> 00:00:06.280]  我們看回幾年社會的事件
[00:16:10.400 --> 00:16:11.840]  很清晰
[00:16:11.840 --> 00:16:13.400]  他們問的時間
[00:16:13.400 --> 00:16:14.720]  你少一點認識
[00:16:14.720 --> 00:16:16.520]  你都不知道怎樣回答他
[00:16:16.520 --> 00:16:19.160]  你認識怎樣去回答他
[00:16:19.160 --> 00:16:21.080]  你都知道用什麼方法
[00:16:21.080 --> 00:16:22.640]  你回答的時候
[00:16:22.640 --> 00:16:24.640]  他才會口服心服
[00:16:24.640 --> 00:16:25.440]  因為這樣
[00:16:25.440 --> 00:16:27.440]  很多東西要學習
[00:16:27.440 --> 00:16:31.840]  而保羅在這樣的情形下
[00:16:31.840 --> 00:16:34.240]  雖然家裏有這些教導
[00:16:34.240 --> 00:16:36.760]  但他決定要帶提摩太
[00:16:36.760 --> 00:16:39.920]  在菲律賓的地方出發
[00:16:39.920 --> 00:16:41.760]  一起去
[00:16:41.760 --> 00:16:45.120]  他帶提摩太去做宣教
[00:16:45.120 --> 00:16:46.320]  是要什麼呢?
[00:16:46.320 --> 00:16:48.880]  是要提摩太在他的身上
[00:16:48.880 --> 00:16:52.320]  去看那個看得到的信仰
[00:16:52.320 --> 00:16:53.880]  這就很簡單
[00:16:53.880 --> 00:16:56.520]  所以保羅離開了
[00:16:56.520 --> 00:16:58.920]  他放心讓提摩太
[00:16:58.920 --> 00:17:00.200]  繼續在他的地方
[00:17:00.200 --> 00:17:02.640]  來到牧養菲律賓的教會
[00:17:02.640 --> 00:17:04.840]  我曾經說過
[00:17:04.840 --> 00:17:07.000]  如果我們對我們家人
[00:17:07.000 --> 00:17:11.240]  是這樣來牧養的時候
[00:17:11.240 --> 00:17:13.080]  你會見到你的會眾
[00:17:13.080 --> 00:17:16.920]  肯定是越來越有信心
[00:17:16.920 --> 00:17:19.920]  去邀請人回來教會
[00:17:19.920 --> 00:17:21.560]  我去完孫嶺堂的時候
[00:17:21.560 --> 00:17:23.280]  我都很大力說
[00:17:23.280 --> 00:17:24.920]  讚這間教會
[00:17:24.920 --> 00:17:27.040]  那些會眾真的是全民皆兵
[00:17:27.040 --> 00:17:28.840]  一個個站在街口
[00:17:28.840 --> 00:17:29.760]  等待那些人
[00:17:29.760 --> 00:17:31.720]  然後邀請他們
[00:17:31.720 --> 00:17:32.480]  來吧
[00:17:32.480 --> 00:17:33.880]  我帶你去
[00:17:33.880 --> 00:17:36.880]  原來那裏不容易找到
[00:17:36.880 --> 00:17:38.520]  九曲十三彎
[00:17:38.520 --> 00:17:40.440]  去完之後要下到地牢
[00:17:40.440 --> 00:17:41.760]  然後才去到
[00:17:41.760 --> 00:17:44.560]  怪不得他們要在街口等那些人去
[00:17:44.560 --> 00:17:47.160]  元朗堂這裏算容易找到
[00:17:47.160 --> 00:17:48.640]  是不是?
[00:17:48.640 --> 00:17:51.960]  你在西鐵站那裏
[00:17:51.960 --> 00:17:54.280]  已經看到那幾個大字了
[00:17:54.280 --> 00:17:56.200]  我想每個人都不會迷失的
[00:17:56.200 --> 00:17:57.680]  因為看到那些大字在那裏
[00:17:57.680 --> 00:18:00.160]  所以這個很重要
[00:18:00.160 --> 00:18:01.480]  很感恩
[00:18:01.480 --> 00:18:03.160]  然後
[00:18:03.160 --> 00:18:07.320]  熱切去建立那些關心人的人
[00:18:07.320 --> 00:18:09.560]  去成為你的拍檔
[00:18:09.560 --> 00:18:11.000]  用什麼方式
[00:18:11.000 --> 00:18:12.200]  建立他們呢?
[00:18:12.200 --> 00:18:13.840]  按得到的信任
[00:18:13.840 --> 00:18:16.000]  保羅在這個地方
[00:18:16.000 --> 00:18:18.040]  他因為坐牢
[00:18:18.040 --> 00:18:19.960]  但坐牢前
[00:18:19.960 --> 00:18:24.120]  他曾經想去過亞細亞那裏廣讀
[00:18:24.120 --> 00:18:27.080]  又想去北面
[00:18:27.080 --> 00:18:28.520]  但是聖靈不讓
[00:18:28.520 --> 00:18:30.320]  耶穌的靈又不讓
[00:18:30.320 --> 00:18:31.920]  在這一段聖經
[00:18:31.920 --> 00:18:34.720]  聖經16:6-10
[00:18:34.720 --> 00:18:36.560]  我想大家來看看
[00:18:36.560 --> 00:18:38.920]  第六到第八節
[00:18:38.920 --> 00:18:41.720]  到底作者用什麼方法
[00:18:41.720 --> 00:18:45.480]  稱呼保羅西拉這個團隊呢?
[00:18:45.480 --> 00:18:49.200]  他是用他們
[00:18:49.200 --> 00:18:50.520]  連續三次
[00:18:50.520 --> 00:18:52.520]  你都看到他們
[00:18:52.520 --> 00:18:54.000]  看到嗎?
[00:18:54.000 --> 00:18:56.840]  但是到了第九節
[00:18:56.840 --> 00:18:58.960]  當有一個馬其頓人
[00:18:58.960 --> 00:19:01.600]  站在一個地方來求保羅
[00:19:01.600 --> 00:19:05.400]  請你過馬其頓來幫助我們
[00:19:05.400 --> 00:19:06.880]  這樣的時候
[00:19:06.880 --> 00:19:09.560]  接著到了第十節
[00:19:09.560 --> 00:19:13.600]  當作者稱呼保羅西拉的時候
[00:19:13.600 --> 00:19:15.600]  他不再用他們
[00:19:15.600 --> 00:19:17.600]  他們
[00:19:17.600 --> 00:19:19.120]  去稱呼他們
[00:19:19.120 --> 00:19:20.640]  他用什麼?
[00:19:20.640 --> 00:19:24.320]  用我們隨即想要往馬其頓去
[00:19:24.320 --> 00:19:27.120]  然後以為神召我們
[00:19:27.120 --> 00:19:30.320]  傳呼音給那裏的人
[00:19:30.320 --> 00:19:33.520]  為什麼他們突然間
[00:19:33.520 --> 00:19:35.320]  沒有交代
[00:19:35.320 --> 00:19:37.000]  就轉了用我們呢?
[00:19:37.000 --> 00:19:38.800]  很簡單
[00:19:38.800 --> 00:19:40.000]  人人都知道
[00:19:40.000 --> 00:19:42.000]  因為作者加入了
[00:19:42.000 --> 00:19:44.000]  這個作者是誰呢?
[00:19:44.000 --> 00:19:46.000]  我們看上文
[00:19:46.000 --> 00:19:49.280]  你就會看到多了一個馬其頓人
[00:19:49.280 --> 00:19:51.520]  原來從教會的歷史
[00:19:51.520 --> 00:19:53.040]  大家都相信
[00:19:53.040 --> 00:19:56.880]  這個馬其頓人其實就是路加
[00:19:56.880 --> 00:19:58.880]  路加是一個醫生
[00:19:58.880 --> 00:20:00.880]  但這個醫生本身
[00:20:00.880 --> 00:20:03.440]  他有他自己精通希臘文
[00:20:03.440 --> 00:20:06.000]  精通羅馬帝國一切的東西
[00:20:06.000 --> 00:20:07.280]  不只是醫科
[00:20:07.280 --> 00:20:09.600]  他對羅馬帝國的歷史
[00:20:09.600 --> 00:20:12.240]  對羅馬帝國的政制各方面的事
[00:20:12.240 --> 00:20:13.440]  瞭如指掌
[00:20:13.440 --> 00:20:15.440]  是因為這樣的緣故
[00:20:15.440 --> 00:20:16.960]  他跟著保羅
[00:20:16.960 --> 00:20:18.160]  形影不離
[00:20:18.160 --> 00:20:22.240]  甚至到司徒行傳的二十七章
[00:20:22.240 --> 00:20:25.760]  保羅上訴到凱撒的時候
[00:20:25.760 --> 00:20:28.800]  船上仍然用我們
[00:20:28.800 --> 00:20:30.800]  我們
[00:20:30.800 --> 00:20:32.800]  去稱呼保羅
[00:20:32.800 --> 00:20:34.800]  我們想一想
[00:20:34.800 --> 00:20:37.200]  這個我們一定是作者有份
[00:20:37.200 --> 00:20:38.640]  換句話來說
[00:20:38.640 --> 00:20:40.640]  路加甚至
[00:20:40.640 --> 00:20:42.640]  他不是囚犯
[00:20:42.640 --> 00:20:45.440]  他都當自己是一個囚犯
[00:20:45.440 --> 00:20:49.680]  直接去船上跟著
[00:20:49.680 --> 00:20:52.480]  然後去到羅馬監獄的時間
[00:20:52.480 --> 00:20:54.000]  保羅講得很清楚
[00:20:54.000 --> 00:20:55.440]  眾人都離開我
[00:20:55.440 --> 00:20:58.480]  獨有路加在我的身邊
[00:20:58.480 --> 00:21:02.160]  所以我們看到這個作者路加
[00:21:02.160 --> 00:21:05.680]  他對保羅一直跟著
[00:21:05.680 --> 00:21:08.720]  不只是照顧保羅的身體
[00:21:08.720 --> 00:21:12.080]  他也將一切寫下來
[00:21:12.080 --> 00:21:15.920]  以至留下路加福音和司徒行傳
[00:21:15.920 --> 00:21:17.920]  我可以告訴大家
[00:21:17.920 --> 00:21:19.920]  如果沒有路加福音
[00:21:19.920 --> 00:21:22.960]  我們根本不知道耶穌基督出生的時代
[00:21:22.960 --> 00:21:27.120]  也不知道他受死的時代
[00:21:27.120 --> 00:21:28.400]  各方面的事
[00:21:28.400 --> 00:21:29.920]  但路加福音
[00:21:29.920 --> 00:21:33.200]  詳細將凱撒是誰都寫下來
[00:21:33.200 --> 00:21:36.080]  當時的社會環境寫下來
[00:21:36.080 --> 00:21:41.200]  司徒行傳是將早期教會發展的經過
[00:21:41.200 --> 00:21:43.200]  一一寫下來
[00:21:43.200 --> 00:21:45.840]  特別是保羅在外邦的時候
[00:21:45.840 --> 00:21:48.880]  將整個過程寫下來
[00:21:48.880 --> 00:21:50.640]  是因為這個緣故
[00:21:50.640 --> 00:21:51.680]  我們看到
[00:21:51.680 --> 00:21:55.280]  神是用路加在這方面的恩賜
[00:21:55.280 --> 00:21:57.280]  不只是做傳教
[00:21:57.280 --> 00:21:58.640]  不只是做醫治
[00:21:58.640 --> 00:22:03.760]  甚至將整個教會需要的紀錄留下來
[00:22:03.760 --> 00:22:05.520]  第三
[00:22:05.520 --> 00:22:09.040]  保羅不單止建立信的人
[00:22:09.040 --> 00:22:13.840]  建立一些對人而切關心的人
[00:22:13.840 --> 00:22:15.120]  成為他的拍檔
[00:22:15.120 --> 00:22:17.120]  他甚至建立一些
[00:22:17.120 --> 00:22:19.760]  我們表面看來是敵對者
[00:22:19.760 --> 00:22:21.760]  都成為他的拍檔
[00:22:21.760 --> 00:22:23.760]  這真是很難
[00:22:23.760 --> 00:22:25.760]  在哪裡看到呢
[00:22:25.760 --> 00:22:27.760]  就是你看他坐牢的時候
[00:22:27.760 --> 00:22:29.760]  因為被誣告所以坐牢
[00:22:29.760 --> 00:22:31.760]  但在監倉裏面
[00:22:31.760 --> 00:22:33.040]  上了木狗
[00:22:33.040 --> 00:22:35.040]  是關在內監
[00:22:35.040 --> 00:22:38.640]  即是那些嚴重囚犯所監禁的地方
[00:22:38.640 --> 00:22:40.640]  裏面發生了一些事
[00:22:40.640 --> 00:22:42.640]  他連坐牢
[00:22:42.640 --> 00:22:44.640]  都不忘記
[00:22:44.640 --> 00:22:46.640]  我是為神坐牢
[00:22:46.640 --> 00:22:48.640]  我是為神在這裏
[00:22:48.640 --> 00:22:50.640]  是神差我來這裏
[00:22:50.640 --> 00:22:51.440]  做什麼呢?
[00:22:51.440 --> 00:22:53.440]  向囚犯傳福音見證
[00:22:53.440 --> 00:22:55.440]  向獄官
[00:22:55.440 --> 00:22:56.560]  獄卒
[00:22:56.560 --> 00:22:58.560]  向獄長見證
[00:22:58.560 --> 00:23:00.560]  就差不多等於什麼呢?
[00:23:00.560 --> 00:23:02.560]  癌病入院
[00:23:02.560 --> 00:23:04.560]  我上個星期六就為Tammy
[00:23:04.560 --> 00:23:08.560]  來到去講那個的
[00:23:08.560 --> 00:23:12.560]  敘事黎和安息黎
[00:23:12.560 --> 00:23:14.560]  在講到的時間
[00:23:14.560 --> 00:23:20.560]  整個殯儀館裏面坐得虛虛含蓬
[00:23:20.560 --> 00:23:24.560]  很多的頂智會站在門外
[00:23:24.560 --> 00:23:26.560]  我出去的時候
[00:23:26.560 --> 00:23:28.560]  我問站在外面的頂智會
[00:23:28.560 --> 00:23:32.560]  你剛才聽不聽到我說什麼?
[00:23:32.560 --> 00:23:34.560]  聽不到
[00:23:34.560 --> 00:23:36.560]  看不看到?
[00:23:36.560 --> 00:23:38.560]  看不到
[00:23:38.560 --> 00:23:40.560]  你們都是站在那裏
[00:23:40.560 --> 00:23:42.560]  是 為什麼?
[00:23:42.560 --> 00:23:44.560]  捨不得離開
[00:23:44.560 --> 00:23:46.560]  他要留在那裏
[00:23:46.560 --> 00:23:48.560]  在那些懷念當中
[00:23:48.560 --> 00:23:50.560]  看到Tammy
[00:23:50.560 --> 00:23:52.560]  為什麼那麼多人
[00:23:52.560 --> 00:23:54.560]  受傷
[00:23:54.560 --> 00:23:58.560]  因為她的生命影響了很多人
[00:23:58.560 --> 00:24:00.560]  癌細胞去到全身
[00:24:00.560 --> 00:24:04.560]  整個腦好像豆腐花散了一樣
[00:24:04.560 --> 00:24:08.560]  每個細胞好像都有癌症
[00:24:08.560 --> 00:24:10.560]  其中一個醫生向我介紹
[00:24:10.560 --> 00:24:14.560]  和他那個主診的醫生
[00:24:14.560 --> 00:24:16.560]  這個醫生告訴我
[00:24:16.560 --> 00:24:18.560]  很感恩
[00:24:18.560 --> 00:24:20.560]  他甚至連這個主診的醫生
[00:24:20.560 --> 00:24:22.560]  都很受感動
[00:24:22.560 --> 00:24:24.560]  因為他經歷了一個神蹟
[00:24:24.560 --> 00:24:26.560]  這些詳細我在這裏不說
[00:24:26.560 --> 00:24:28.560]  但因為他自己本身的見證
[00:24:28.560 --> 00:24:30.560]  影響醫生
[00:24:30.560 --> 00:24:32.560]  第二 影響護士
[00:24:32.560 --> 00:24:34.560]  因為這樣的緣故而信
[00:24:34.560 --> 00:24:36.560]  影響病人
[00:24:36.560 --> 00:24:38.560]  他在病的當中帶病人來信主
[00:24:38.560 --> 00:24:40.560]  我想起我的妹妹
[00:24:40.560 --> 00:24:44.560]  都是一樣在醫院帶病人信主
[00:24:44.560 --> 00:24:46.560]  另一方面
[00:24:46.560 --> 00:24:48.560]  對她家裏的人
[00:24:48.560 --> 00:24:50.560]  都一樣理對全副任
[00:24:50.560 --> 00:24:52.560]  以至家裏的人
[00:24:52.560 --> 00:24:54.560]  都因為這樣而信
[00:24:54.560 --> 00:24:56.560]  我看到在這個地方
[00:24:56.560 --> 00:24:58.560]  很久都是這樣
[00:24:58.560 --> 00:25:00.560]  他就建立了這個獄警
[00:25:00.560 --> 00:25:02.560]  信了主
[00:25:02.560 --> 00:25:04.560]  在哪裏建立他
[00:25:04.560 --> 00:25:06.560]  就是突然間
[00:25:06.560 --> 00:25:10.560]  他們晚上經歷了神蹟的地帶震動
[00:25:10.560 --> 00:25:12.560]  這個地帶震動不是地震
[00:25:12.560 --> 00:25:14.560]  我肯定相信
[00:25:14.560 --> 00:25:16.560]  這個不是地震
[00:25:16.560 --> 00:25:18.560]  但震到監房全開
[00:25:18.560 --> 00:25:22.560]  手搖腳踮全部散了
[00:25:22.560 --> 00:25:24.560]  落地
[00:25:24.560 --> 00:25:26.560]  我想讓大家知道
[00:25:26.560 --> 00:25:28.560]  如果手搖腳踮都散了
[00:25:28.560 --> 00:25:30.560]  要多少級地震
[00:25:30.560 --> 00:25:32.560]  你想想
[00:25:32.560 --> 00:25:34.560]  多少級地震
[00:25:34.560 --> 00:25:36.560]  能夠把你的手錶震到落地
[00:25:36.560 --> 00:25:38.560]  有沒有想過
[00:25:38.560 --> 00:25:40.560]  十級都落不到
[00:25:40.560 --> 00:25:42.560]  除非你的手扎扁了
[00:25:42.560 --> 00:25:44.560]  扁了的地震
[00:25:44.560 --> 00:25:46.560]  扁了的地震
[00:25:46.560 --> 00:25:48.560]  就會滑出來
[00:25:48.560 --> 00:25:50.560]  如果不是滑出來
[00:25:50.560 --> 00:25:52.560]  那多少級呢
[00:25:52.560 --> 00:25:54.560]  沒有人知道
[00:25:54.560 --> 00:25:56.560]  但大到是這樣
[00:25:56.560 --> 00:25:58.560]  所以獄警一醒的時候
[00:25:58.560 --> 00:26:00.560]  他已經是知罪了
[00:26:00.560 --> 00:26:02.560]  他睡覺了
[00:26:02.560 --> 00:26:04.560]  他應該去看大當的時候
[00:26:04.560 --> 00:26:06.560]  他睡了覺
[00:26:06.560 --> 00:26:08.560]  所以上頭追究下來
[00:26:08.560 --> 00:26:10.560]  他死定了
[00:26:10.560 --> 00:26:12.560]  可能他家人都會受罪
[00:26:12.560 --> 00:26:14.560]  所以他看到這樣的情況
[00:26:14.560 --> 00:26:16.560]  就想了結自己
[00:26:16.560 --> 00:26:18.560]  但保羅在那個時候
[00:26:18.560 --> 00:26:20.560]  他沒有靜悄悄地看著
[00:26:20.560 --> 00:26:22.560]  看你死到斷氣
[00:26:22.560 --> 00:26:24.560]  那我就大搖大擺
[00:26:24.560 --> 00:26:26.560]  拜拜走了
[00:26:26.560 --> 00:26:28.560]  不是的 他看到這個獄警想死
[00:26:28.560 --> 00:26:30.560]  他就叫他們不要傷害自己
[00:26:30.560 --> 00:26:34.560]  我們都在這裡
[00:26:34.560 --> 00:26:38.560]  這個獄警很奇怪
[00:26:38.560 --> 00:26:40.560]  為什麼你不走呢
[00:26:40.560 --> 00:26:44.560]  保羅原來關心他的生存
[00:26:44.560 --> 00:26:48.560]  比自己的自由還要多
[00:26:48.560 --> 00:26:50.560]  他很感動
[00:26:50.560 --> 00:26:52.560]  然後就問保羅
[00:26:52.560 --> 00:26:54.560]  我們當做什麼
[00:26:54.560 --> 00:26:56.560]  才可以得救
[00:26:56.560 --> 00:26:58.560]  保羅就說
[00:26:58.560 --> 00:27:00.560]  當順著耶穌
[00:27:00.560 --> 00:27:02.560]  你和你一家都必得救
[00:27:02.560 --> 00:27:04.560]  這個獄警因為這樣的緣故
[00:27:04.560 --> 00:27:06.560]  就請保羅去他家
[00:27:06.560 --> 00:27:08.560]  保羅就將這個道
[00:27:08.560 --> 00:27:10.560]  告訴他和他全家人
[00:27:10.560 --> 00:27:12.560]  告訴他們之後
[00:27:12.560 --> 00:27:14.560]  獄警就帶他們去洗他們的傷
[00:27:14.560 --> 00:27:16.560]  然後他和他所有家人
[00:27:16.560 --> 00:27:18.560]  立刻受了洗
[00:27:18.560 --> 00:27:20.560]  為什麼
[00:27:20.560 --> 00:27:22.560]  因為到親眼
[00:27:22.560 --> 00:27:24.560]  親耳聽到
[00:27:24.560 --> 00:27:26.560]  一個看得到的信仰
[00:27:26.560 --> 00:27:28.560]  看得到的神蹟
[00:27:28.560 --> 00:27:30.560]  是他家人
[00:27:30.560 --> 00:27:32.560]  是一家之主
[00:27:32.560 --> 00:27:34.560]  在獄警那裡發生了
[00:27:34.560 --> 00:27:36.560]  這個獄警因為看到這個神蹟
[00:27:36.560 --> 00:27:38.560]  死都不怕
[00:27:38.560 --> 00:27:40.560]  他之前怕得要死
[00:27:40.560 --> 00:27:42.560]  想自殺
[00:27:42.560 --> 00:27:44.560]  為了保住家人的命
[00:27:44.560 --> 00:27:46.560]  以為是殉職
[00:27:46.560 --> 00:27:48.560]  因共殉職
[00:27:48.560 --> 00:27:50.560]  這樣都可以有一點
[00:27:50.560 --> 00:27:52.560]  但現在
[00:27:52.560 --> 00:27:54.560]  做了一件最危險的事
[00:27:54.560 --> 00:27:56.560]  你將一個這麼重的囚犯
[00:27:56.560 --> 00:27:58.560]  帶了出來
[00:27:58.560 --> 00:28:00.560]  去你家招呼他
[00:28:00.560 --> 00:28:02.560]  你還相信他相信的事
[00:28:02.560 --> 00:28:04.560]  不單這樣
[00:28:04.560 --> 00:28:06.560]  連檔都不理了
[00:28:06.560 --> 00:28:08.560]  你這樣招呼這個囚犯
[00:28:08.560 --> 00:28:10.560]  你說上頭下來
[00:28:10.560 --> 00:28:12.560]  他是不是死定了
[00:28:12.560 --> 00:28:14.560]  但他都不怕
[00:28:14.560 --> 00:28:16.560]  但你看到一樣東西
[00:28:16.560 --> 00:28:18.560]  34節
[00:28:18.560 --> 00:28:20.560]  就是獄警和全家的人
[00:28:20.560 --> 00:28:22.560]  是因為信了神
[00:28:22.560 --> 00:28:24.560]  滿心喜樂
[00:28:24.560 --> 00:28:26.560]  在過去的影片
[00:28:26.560 --> 00:28:28.560]  我看到
[00:28:28.560 --> 00:28:30.560]  原來一家之主
[00:28:30.560 --> 00:28:32.560]  信了主
[00:28:32.560 --> 00:28:34.560]  看得見的信仰
[00:28:34.560 --> 00:28:36.560]  是最容易感動
[00:28:36.560 --> 00:28:38.560]  他家裡的人
[00:28:38.560 --> 00:28:40.560]  我過去在醫院探訪時
[00:28:40.560 --> 00:28:42.560]  我目睹有不少伯母
[00:28:42.560 --> 00:28:44.560]  有些細伯
[00:28:44.560 --> 00:28:46.560]  眼病的末期
[00:28:46.560 --> 00:28:48.560]  家人都去世了
[00:28:48.560 --> 00:28:50.560]  那個阿嫲
[00:28:50.560 --> 00:28:52.560]  對著孫子
[00:28:52.560 --> 00:28:54.560]  對著兒子說
[00:28:54.560 --> 00:28:56.560]  阿嫲
[00:28:56.560 --> 00:28:58.560]  阿嫲
[00:28:58.560 --> 00:29:00.560]  我現在要去
[00:29:00.560 --> 00:29:02.560]  阿嫲
[00:29:02.560 --> 00:29:04.560]  阿媽
[00:29:04.560 --> 00:29:06.560]  疼不疼你們
[00:29:06.560 --> 00:29:08.560]  疼
[00:29:08.560 --> 00:29:10.560]  阿媽
[00:29:10.560 --> 00:29:12.560]  你不要走
[00:29:12.560 --> 00:29:14.560]  阿媽告訴他們
[00:29:14.560 --> 00:29:16.560]  我不是走
[00:29:16.560 --> 00:29:18.560]  我移民
[00:29:18.560 --> 00:29:20.560]  你們掛不掛住我
[00:29:20.560 --> 00:29:22.560]  每個人都掛住
[00:29:22.560 --> 00:29:24.560]  如果你們掛住我
[00:29:24.560 --> 00:29:26.560]  如果你們知道我是愛你的
[00:29:26.560 --> 00:29:28.560]  有一樣東西
[00:29:28.560 --> 00:29:30.560]  你們要聽
[00:29:30.560 --> 00:29:32.560]  我現在
[00:29:32.560 --> 00:29:34.560]  是去樂園
[00:29:34.560 --> 00:29:36.560]  去耶穌那裡
[00:29:36.560 --> 00:29:38.560]  如果你和我一樣
[00:29:38.560 --> 00:29:40.560]  辦妥簽證
[00:29:40.560 --> 00:29:42.560]  你都可以去
[00:29:42.560 --> 00:29:44.560]  如果你不辦
[00:29:44.560 --> 00:29:46.560]  你見不到我
[00:29:46.560 --> 00:29:48.560]  如果你辦妥簽證
[00:29:48.560 --> 00:29:50.560]  你就去得到
[00:29:50.560 --> 00:29:52.560]  這個簽證是天國的護照
[00:29:52.560 --> 00:29:54.560]  怎樣簽?
[00:29:54.560 --> 00:29:56.560]  ABC
[00:29:56.560 --> 00:29:58.560]  A Admit
[00:29:58.560 --> 00:30:00.560]  承認我自己是無力自救
[00:30:00.560 --> 00:30:02.560]  沒有機票我去不到
[00:30:02.560 --> 00:30:04.560]  沒有護照我去不到
[00:30:04.560 --> 00:30:06.560]  第二B Believe
[00:30:06.560 --> 00:30:08.560]  相信耶穌
[00:30:08.560 --> 00:30:10.560]  是唯一的救主
[00:30:10.560 --> 00:30:12.560]  他能夠帶我去
[00:30:12.560 --> 00:30:14.560]  第三C
[00:30:14.560 --> 00:30:16.560]  Confess
[00:30:16.560 --> 00:30:18.560]  心裡相信口裡承認
[00:30:18.560 --> 00:30:20.560]  就必得
[00:30:20.560 --> 00:30:22.560]  所以他說
[00:30:22.560 --> 00:30:24.560]  我沒有其他東西可以給你們
[00:30:24.560 --> 00:30:26.560]  我現在唯一
[00:30:26.560 --> 00:30:28.560]  是將最重要的東西
[00:30:28.560 --> 00:30:30.560]  我給你們
[00:30:30.560 --> 00:30:32.560]  你們願不願意?
[00:30:32.560 --> 00:30:34.560]  他做了牧師
[00:30:34.560 --> 00:30:36.560]  本來我呼召
[00:30:36.560 --> 00:30:38.560]  他呼召
[00:30:38.560 --> 00:30:40.560]  一個個在他面前說
[00:30:40.560 --> 00:30:42.560]  願意願意願意
[00:30:42.560 --> 00:30:44.560]  我就開始結帳
[00:30:44.560 --> 00:30:46.560]  結帳就幫他們做一個
[00:30:46.560 --> 00:30:48.560]  決字禱告
[00:30:48.560 --> 00:30:50.560]  不是續家
[00:30:50.560 --> 00:30:52.560]  這些事情
[00:30:52.560 --> 00:30:54.560]  他都做了很多
[00:30:54.560 --> 00:30:56.560]  我對田家平都是這樣做
[00:30:56.560 --> 00:30:58.560]  他真正順利跟我查經查足一年
[00:30:58.560 --> 00:31:00.560]  順利之後
[00:31:00.560 --> 00:31:02.560]  他洗禮的時間告訴我
[00:31:02.560 --> 00:31:04.560]  蘇牧師
[00:31:04.560 --> 00:31:06.560]  我可不可以講見證?
[00:31:06.560 --> 00:31:08.560]  我說田世伯
[00:31:08.560 --> 00:31:10.560]  當然可以
[00:31:10.560 --> 00:31:12.560]  我們要求所有受洗的人講見證
[00:31:12.560 --> 00:31:14.560]  他跟著說
[00:31:14.560 --> 00:31:16.560]  我可不可以用普通話講見證?
[00:31:16.560 --> 00:31:18.560]  我說奇怪
[00:31:18.560 --> 00:31:20.560]  你是在恩福堂受洗
[00:31:20.560 --> 00:31:22.560]  他說是
[00:31:22.560 --> 00:31:24.560]  參加的人應該都是廣東人
[00:31:24.560 --> 00:31:26.560]  香港人
[00:31:26.560 --> 00:31:28.560]  他說是
[00:31:28.560 --> 00:31:30.560]  但我會邀請
[00:31:30.560 --> 00:31:34.560]  那些首長來參加
[00:31:34.560 --> 00:31:36.560]  校長來參加
[00:31:36.560 --> 00:31:38.560]  我的鄉里
[00:31:38.560 --> 00:31:40.560]  來參加
[00:31:40.560 --> 00:31:42.560]  我想我國家的領導人
[00:31:42.560 --> 00:31:44.560]  能夠聽到我的意見
[00:31:44.560 --> 00:31:46.560]  我很感動
[00:31:48.560 --> 00:31:50.560]  我為這個老人家
[00:31:50.560 --> 00:31:52.560]  95歲受洗的時候
[00:31:52.560 --> 00:31:54.560]  念念不忘
[00:31:54.560 --> 00:31:56.560]  國家的領導人
[00:31:56.560 --> 00:31:58.560]  因為福音
[00:31:58.560 --> 00:32:00.560]  對他們有百利
[00:32:00.560 --> 00:32:02.560]  而無一害
[00:32:02.560 --> 00:32:04.560]  是因為這樣
[00:32:04.560 --> 00:32:06.560]  我就說
[00:32:06.560 --> 00:32:08.560]  世伯你用普通話講見證
[00:32:08.560 --> 00:32:10.560]  跟著他還說
[00:32:10.560 --> 00:32:12.560]  蘇牧師我還有一個請求
[00:32:12.560 --> 00:32:14.560]  那你說呢
[00:32:14.560 --> 00:32:16.560]  你講到可不可以用普通話講
[00:32:16.560 --> 00:32:18.560]  我聽完的時候
[00:32:18.560 --> 00:32:20.560]  世伯我明白了
[00:32:20.560 --> 00:32:22.560]  我講到我用普通話講
[00:32:22.560 --> 00:32:24.560]  你們上youtube
[00:32:24.560 --> 00:32:26.560]  看看田家丙水禮見證
[00:32:26.560 --> 00:32:28.560]  我講到是普通話講到
[00:32:28.560 --> 00:32:30.560]  為什麼他的心
[00:32:30.560 --> 00:32:32.560]  是希望傳給有那麼多人
[00:32:32.560 --> 00:32:34.560]  得那麼多人
[00:32:34.560 --> 00:32:36.560]  十幾億的人都可以聽到
[00:32:36.560 --> 00:32:38.560]  我為他感恩
[00:32:38.560 --> 00:32:42.560]  另一個Nick
[00:32:42.560 --> 00:32:44.560]  這個人
[00:32:44.560 --> 00:32:46.560]  19歲的時候
[00:32:46.560 --> 00:32:48.560]  我見他的時候
[00:32:48.560 --> 00:32:50.560]  他給我一個見證
[00:32:50.560 --> 00:32:52.560]  他說13歲的時候
[00:32:52.560 --> 00:32:54.560]  他曾經想過自殺
[00:32:54.560 --> 00:32:56.560]  因為太難忍受
[00:32:56.560 --> 00:32:58.560]  什麼都要人
[00:32:58.560 --> 00:33:00.560]  我換衣服要人幫手
[00:33:00.560 --> 00:33:02.560]  我去小便大便要人幫手
[00:33:02.560 --> 00:33:04.560]  我吃東西要人餵
[00:33:04.560 --> 00:33:06.560]  我出街我要人幫
[00:33:06.560 --> 00:33:08.560]  什麼都要人幫
[00:33:08.560 --> 00:33:10.560]  我在學校被人笑
[00:33:10.560 --> 00:33:12.560]  他無法忍受
[00:33:12.560 --> 00:33:14.560]  所以趁著他媽媽
