
[00:00:00.000 --> 00:00:06.000]  在今天 我都很想透過整理裡面一個
[00:24:51.000 --> 00:24:54.000]  如果神要你獻你最愛的
[00:24:54.000 --> 00:24:57.000]  你的心目中最愛的
[00:24:57.000 --> 00:25:02.000]  你的心是非要他不可的
[00:25:02.000 --> 00:25:04.000]  你沒有了他
[00:25:04.000 --> 00:25:08.000]  你就寧願不存在在世上
[00:25:08.000 --> 00:25:10.000]  如果是這樣
[00:25:10.000 --> 00:25:12.000]  神要拿走你的心
[00:25:12.000 --> 00:25:17.000]  你願不願意來跟隨呢
[00:25:17.000 --> 00:25:21.000]  我們一起看看第九節
[00:25:21.000 --> 00:25:28.000]  去到十四節
[00:25:28.000 --> 00:25:30.000]  我們一起讀
[00:25:30.000 --> 00:25:33.000]  他們到了神所指示的地方去
[00:25:33.000 --> 00:25:35.000]  伯多罕在那裡築壇
[00:25:35.000 --> 00:25:37.000]  把柴擺好
[00:25:37.000 --> 00:25:39.000]  捆綁他兒子而上
[00:25:39.000 --> 00:25:41.000]  放在壇的柴上
[00:25:41.000 --> 00:25:43.000]  伯多罕就伸手拿刀
[00:25:43.000 --> 00:25:45.000]  要殺他的兒子
[00:25:45.000 --> 00:25:47.000]  夠了,我們暫時到這裡
[00:25:47.000 --> 00:25:49.000]  各位親愛的弟兄姊妹
[00:25:49.000 --> 00:25:53.000]  難不難做啊
[00:25:53.000 --> 00:25:57.000]  這兩節聖經
[00:25:57.000 --> 00:25:59.000]  如果你是那個爸爸
[00:25:59.000 --> 00:26:03.000]  你做不做得到啊
[00:26:03.000 --> 00:26:05.000]  我想問大家有多少人
[00:26:05.000 --> 00:26:07.000]  你做不到的,舉手
[00:26:07.000 --> 00:26:11.000]  我做不到
[00:26:11.000 --> 00:26:13.000]  如果神叫我
[00:26:13.000 --> 00:26:15.000]  你綁著watchman
[00:26:15.000 --> 00:26:17.000]  綁了之後
[00:26:17.000 --> 00:26:19.000]  放他在柴的上面
[00:26:19.000 --> 00:26:24.000]  拿一張牛肉刀來
[00:26:24.000 --> 00:26:29.000]  宰他
[00:26:29.000 --> 00:26:31.000]  我怎麼可能做得到
[00:26:31.000 --> 00:26:37.000]  我做不到
[00:26:37.000 --> 00:26:39.000]  我做不到
[00:26:39.000 --> 00:26:41.000]  我做不到
[00:26:41.000 --> 00:26:43.000]  有些解經家
[00:26:43.000 --> 00:26:45.000]  把這個試煉
[00:26:45.000 --> 00:26:47.000]  看成是神自己本身
[00:26:47.000 --> 00:26:49.000]  特別給伯多罕一個啟迪
[00:26:49.000 --> 00:26:55.000]  這個啟迪就說
[00:26:55.000 --> 00:26:57.000]  其實伯多罕獻以殺
[00:26:57.000 --> 00:26:59.000]  是一個預表
[00:26:59.000 --> 00:27:01.000]  預表什麼呢?
[00:27:01.000 --> 00:27:03.000]  是預表我們的神
[00:27:03.000 --> 00:27:05.000]  就是將他的獨生子耶穌
[00:27:05.000 --> 00:27:07.000]  來獻上
[00:27:07.000 --> 00:27:09.000]  替人贖罪
[00:27:09.000 --> 00:27:11.000]  就好像約翰福音三章十六字
[00:27:11.000 --> 00:27:13.000]  神愛世人
[00:27:13.000 --> 00:27:15.000]  是愛到什麼地步
[00:27:15.000 --> 00:27:17.000]  甚至將他的獨生子賜給他們
[00:27:17.000 --> 00:27:19.000]  叫一切信他不至滅亡
[00:27:19.000 --> 00:27:21.000]  還得永生
[00:27:21.000 --> 00:27:23.000]  但是弟兄姊妹
[00:27:23.000 --> 00:27:25.000]  那個時間
[00:27:25.000 --> 00:27:27.000]  耶穌基督還沒降生
[00:27:27.000 --> 00:27:29.000]  伯多罕是還沒看到
[00:27:29.000 --> 00:27:31.000]  他也不知道
[00:27:31.000 --> 00:27:33.000]  有這樣的事將來會發生
[00:27:33.000 --> 00:27:35.000]  不過呢
[00:27:35.000 --> 00:27:37.000]  他只不過
[00:27:37.000 --> 00:27:39.000]  有可能在舊約多處
[00:27:39.000 --> 00:27:41.000]  我們相信
[00:27:41.000 --> 00:27:43.000]  都是有
[00:27:43.000 --> 00:27:45.000]  猶太人相信有死人復活的事
[00:27:45.000 --> 00:27:47.000]  約伯基有記載
[00:27:47.000 --> 00:27:49.000]  有死人復活的事
[00:27:49.000 --> 00:27:51.000]  另一方面其他的經卷
[00:27:51.000 --> 00:27:53.000]  詩篇有記載到
[00:27:53.000 --> 00:27:55.000]  他們相信將來都會死人復活
[00:27:55.000 --> 00:27:57.000]  甚至大衛
[00:27:57.000 --> 00:27:59.000]  當他的兒子離世的時候
[00:27:59.000 --> 00:28:01.000]  他都相信
[00:28:01.000 --> 00:28:03.000]  他不能到我子女來
[00:28:03.000 --> 00:28:05.000]  我卻要到他那裡去
[00:28:05.000 --> 00:28:07.000]  我們一定會見法
[00:28:07.000 --> 00:28:09.000]  約伯甚至說
[00:28:09.000 --> 00:28:11.000]  人都可以反腦還同一樣
[00:28:11.000 --> 00:28:13.000]  但是問題
[00:28:13.000 --> 00:28:15.000]  始終舊約的猶太人
[00:28:15.000 --> 00:28:17.000]  是從未見過的
[00:28:17.000 --> 00:28:21.000]  當時
[00:28:21.000 --> 00:28:23.000]  伯多罕
[00:28:23.000 --> 00:28:25.000]  他就是一個願意的心
[00:28:25.000 --> 00:28:27.000]  將他摯愛
[00:28:27.000 --> 00:28:29.000]  來到獻上
[00:28:29.000 --> 00:28:31.000]  那麼神是不是真的
[00:28:31.000 --> 00:28:33.000]  是這樣來想他做呢
[00:28:33.000 --> 00:28:35.000]  你看下去
[00:28:35.000 --> 00:28:37.000]  你就明白
[00:28:37.000 --> 00:28:39.000]  我們一起讀
[00:28:39.000 --> 00:28:41.000]  (文章)
[00:28:41.000 --> 00:28:43.000]  (文章)
[00:28:43.000 --> 00:28:45.000]  (文章)
[00:28:45.000 --> 00:28:56.000]  在你的同子身上下手,一點不可害他;現在我知道你是敬畏神的了,因為你沒有將你的兒子,就是你獨生的兒子留下不給我。」
[00:28:56.000 --> 00:29:07.000]  阿伯勒罕舉目觀看,不料有一隻公羊兩角扣在囚物的小柱中,阿伯勒罕就取了那隻公羊來,獻為凡席代替他的兒子。
[00:29:07.000 --> 00:29:17.000]  阿伯勒罕給那地方起名叫耶華爾勒,就是耶華必預備的意思,直到今日仁寰說,在耶華的山上必有預備。
[00:29:17.000 --> 00:29:29.000]  弟子們,在這段聖經當中,我們看見神沒有叫阿伯勒罕剖了他,而是他正想的時間馬上制止,
[00:29:29.000 --> 00:29:43.000]  另一方面都給他預備,為他預備一隻山羊,以至阿伯勒罕就拿了那隻山羊來供羊獻為凡席。
[00:29:43.000 --> 00:29:54.000]  各位親愛的弟兄姊妹,最重要的一點,到底這個事蹟是為了建立阿伯勒罕的甚麼呢?
[00:29:54.000 --> 00:30:01.000]  其實就是建立他的信心,磨練他的信心。
[00:30:01.000 --> 00:30:09.000]  這個信心是甚麼信心?就是我們稱之為登峰造極的信心。
[00:30:09.000 --> 00:30:13.000]  我們就試一試看看,這種信心是信甚麼呢?
[00:30:13.000 --> 00:30:19.000]  由頭到尾,就是希伯來書十一章第六節所說,
[00:30:19.000 --> 00:30:28.000]  「人非有神,就不能得神的喜悅,因為到神面前來的人,必須信他事。」
[00:30:28.000 --> 00:30:36.000]  這個「他事」是甚麼呢?就是神的名字,就是「我就是我事」。
[00:30:36.000 --> 00:30:40.000]  我們說「他」就是「他事」,He is。
[00:30:40.000 --> 00:30:47.000]  另一方面,「並且信他賞賜,但尋求他的人。」
[00:30:47.000 --> 00:30:51.000]  當我們留意看希伯來書十一章的信心的委人,
[00:30:51.000 --> 00:31:02.000]  我們就看到所有希伯來書記錄到的信心委人,全部都是在信神的應許。
[00:31:02.000 --> 00:31:04.000]  他們信甚麼呢?
[00:31:04.000 --> 00:31:12.000]  他們信神就是那位永不改變、獨一無二的耶和華神,他們信這位。
[00:31:12.000 --> 00:31:19.000]  第二,他們信神應許的事,他一定會實現。
[00:31:19.000 --> 00:31:25.000]  阿伯勒罕他經過三次的失敗,但是他有四次的成功。
[00:31:25.000 --> 00:31:30.000]  第一次的成功,神呼召他,他還不知道去哪裏,他就去了。
[00:31:30.000 --> 00:31:41.000]  另一次,就是羅德的僕人和他的僕人爭奪的時間,他願意讓。
[00:31:41.000 --> 00:31:47.000]  羅德,你選擇去哪裏,我就不去哪裏,你不選擇的,我才去。
[00:31:47.000 --> 00:31:50.000]  所以羅德選擇去東,他就寧願去西。
[00:31:50.000 --> 00:31:55.000]  他避開和他的侄子相爭的機會。
[00:31:55.000 --> 00:31:58.000]  第二次的試煉,他成功。
[00:31:58.000 --> 00:32:05.000]  第三次的試煉,當四王打敗五王,擄去羅德和所有財物,
[00:32:05.000 --> 00:32:14.000]  他將他整個家族318個壯丁號召起來,
[00:32:14.000 --> 00:32:20.000]  連同當時已經熟悉的一些結盟的人,
[00:32:20.000 --> 00:32:26.000]  一起去攻打,你可以說實力雄厚的四王部隊,
[00:32:26.000 --> 00:32:35.000]  結果打敗四王,然後將羅德再一次釋放出來。
[00:32:35.000 --> 00:32:42.000]  各位親愛的弟子妹,三次成功的試煉,三次失敗的試煉,
[00:32:42.000 --> 00:32:49.000]  一直帶阿伯拉罕去到最後,這個在聖經裏面記載的試煉,
[00:32:49.000 --> 00:32:54.000]  就是獻他的兒子以殺,作為繁祭這種試煉。
[00:32:54.000 --> 00:32:56.000]  而這個試煉是甚麼呢?
[00:32:56.000 --> 00:33:01.000]  都是環繞同一個英許,這個英許就是說,
[00:33:01.000 --> 00:33:07.000]  你生的兒子必要成為一個國,君王從他而出,
[00:33:07.000 --> 00:33:11.000]  你的後裔要多到好像天上的星,地上的沙那樣多。
[00:33:11.000 --> 00:33:19.000]  然後他生的,以實瑪利生的,將要成為多國之父,
[00:33:19.000 --> 00:33:24.000]  阿伯拉罕要成為多國之父,你信還是不信呢?
[00:33:24.000 --> 00:33:29.000]  阿伯拉罕信,神就稱他為義。
[00:33:29.000 --> 00:33:38.000]  而我們今天信,不是信政府,我們今天信,不是信一個人,
[00:33:38.000 --> 00:33:47.000]  我們今天信,不是信一個制度,我們今天信,是信神的英許。
[00:33:47.000 --> 00:33:55.000]  這個世界每一樣東西都會變,人會變,制度會變,
[00:33:55.000 --> 00:34:02.000]  我們所關心的國家,每一次有新的日常,又有新的作風,
[00:34:02.000 --> 00:34:06.000]  連美國都是一樣,到現在為止,
[00:34:06.000 --> 00:34:12.000]  我都不知道他們那個共和黨的候選人怎樣產生出來。
[00:34:12.000 --> 00:34:19.000]  老實說,無論誰出,都會變成一場鬧劇。
[00:34:19.000 --> 00:34:29.000]  是過去這麼多年,我三十幾年,三十九年前去美國,
[00:34:29.000 --> 00:34:34.000]  一直到現在為止,我從來沒見過那種混亂。
[00:34:34.000 --> 00:34:41.000]  這個混亂就是特朗普,你叫他繼續選下去又死,
[00:34:41.000 --> 00:34:51.000]  你現在拿走他,找別人代他又死,帶來的結果將會成為一個笑料,
[00:34:51.000 --> 00:35:02.000]  成為一個鬧劇,成為一個全美國都會感覺到難以接受的一個事實。
[00:35:02.000 --> 00:35:12.000]  但是現在在美國就是發生著好像台灣剛剛發生完那些事,
[00:35:12.000 --> 00:35:19.000]  完全一樣,各位親愛的兄弟姐妹,人都會變,
[00:35:19.000 --> 00:35:25.000]  我們今天的信心我們擺在哪裡呢?
[00:35:25.000 --> 00:35:32.000]  希伯來書十一章,十七到十九節,我們一起讀。
[00:35:32.000 --> 00:35:38.000]  阿伯特罕因著信,被試驗的時候,就把以殺獻上,
[00:35:38.000 --> 00:35:44.000]  這便是他歡喜領受應許的,將自己的獨生的兒子獻上。
[00:35:44.000 --> 00:35:50.000]  論到這兒子,曾有話說,從以殺生的,才要稱為你的後人。
[00:35:50.000 --> 00:35:57.000]  他以為神還能叫人從死裡復活,他也彷彿從死中得回他的兒子了。
[00:35:57.000 --> 00:36:01.000]  十七節,很重要。
[00:36:01.000 --> 00:36:10.000]  阿伯特罕因著信,信什麼呢?被試驗的時候,就把以殺獻上,
[00:36:10.000 --> 00:36:18.000]  這便是他歡喜領受應許的,將自己的獨生的兒子獻上。
[00:36:18.000 --> 00:36:25.000]  他是信神的應許,是甘心領受神的應許。
[00:36:25.000 --> 00:36:30.000]  神沒有應許你,你就不要做。
[00:36:30.000 --> 00:36:34.000]  有些人說,牧師為什麼不把你兒子獻上?
[00:36:34.000 --> 00:36:38.000]  我說,神沒有應許我做這件事,我為什麼要獻上?
[00:36:38.000 --> 00:36:45.000]  我告訴大家,我甚至不敢告訴我的兒子,你要讀神學。
[00:36:45.000 --> 00:36:53.000]  我沒有叫他們讀,我甚至對我的女兒,我從來沒有說,你一定要全世界侍奉。
[00:36:53.000 --> 00:36:59.000]  因為這不是神的呼召,神的呼召一定會臨到他們,不是臨到我。
[00:36:59.000 --> 00:37:04.000]  我只能夠為他們禱告,而這個禱告,是我著聖經裡的應許。
[00:37:04.000 --> 00:37:11.000]  第一,他們能夠信主,第二,他們愛主,第三,是按著神給他們的恩賜去侍奉主。
[00:37:11.000 --> 00:37:13.000]  這就是我的禱告。
[00:37:13.000 --> 00:37:18.000]  好了,到他們長大了,他們要奉獻讀神學,我們為他們歡喜。
[00:37:18.000 --> 00:37:23.000]  但這是他們直接從神領受的呼召。
[00:37:23.000 --> 00:37:28.000]  我不能夠說,神呼召我,叫他兒子去讀神學。
[00:37:28.000 --> 00:37:39.000]  就差不多,一個弟兄,他不能夠說,神呼召一個姐妹做他太太。
[00:37:39.000 --> 00:37:44.000]  如果神呼召一個姐妹做他太太,神就直接呼召一個姐妹。
[00:37:44.000 --> 00:37:46.000]  為什麼要你的弟兄說呢?
[00:37:46.000 --> 00:37:51.000]  你不能夠說,神告訴我,你要嫁給我。
[00:37:51.000 --> 00:37:57.000]  姐妹可以怎麼回答?姐妹就說,神沒有告訴我,我要嫁給你。
[00:37:57.000 --> 00:37:59.000]  很簡單而已。
[00:37:59.000 --> 00:38:06.000]  所以,當我們從聖經裡領受的時候,神百子克持應許的,這個就是神的應許。
[00:38:06.000 --> 00:38:09.000]  他沒有應許,就不是應許。
[00:38:09.000 --> 00:38:16.000]  我們今天要信,是信神百子克持清楚的應許。
[00:38:16.000 --> 00:38:22.000]  頂姐妹,你信嗎?我們一起做禱告。
[00:38:22.000 --> 00:38:27.000]  禱告當中,我也想問問在座有多少人?
[00:38:27.000 --> 00:38:35.000]  你過去也曾經試過,信心因為環境制御,你自己有怨言。
[00:38:35.000 --> 00:38:49.000]  但是今天,你認定,原來連我們的信心之父阿伯拉罕,他也曾經有過軟弱的,他也曾經有過困惑的。
[00:38:49.000 --> 00:38:56.000]  但是最重要的一件事,就是我們不氣餒,再接再厲。
[00:38:56.000 --> 00:39:11.000]  有多少頂姐妹,你願意在這個信心的功課上對神說,我願意再接再厲,屢敗屢戰,繼續來磨練這個信心。
[00:39:11.000 --> 00:39:15.000]  願意的舉手,我們感謝神。
[00:39:15.000 --> 00:39:29.000]  有多少人,也願意在這個時候,來認定,神是不變,祂是值得你一生來依靠。
[00:39:29.000 --> 00:39:33.000]  我請你舉手,我們感謝神。
[00:39:33.000 --> 00:39:41.000]  親主,我們深信,祢也看到我們的手,祢也知道我們的心。
[00:39:41.000 --> 00:39:47.000]  但是天父,離開了祢,我們做不到什麼。
[00:39:47.000 --> 00:40:01.000]  我求祢帶領我們,繼續不斷依靠祢,定徵在祢的身上,以至無論環境、人怎樣變,我們對祢的心不改變。
[00:40:01.000 --> 00:40:03.000]  奉耶穌基督的命強。
[00:40:03.000 --> 00:40:05.000]  我們下次節目再見吧

