
[00:00:00.000 --> 00:00:05.500]  各位大型傳媒各位朋友你們好
[00:18:51.000 --> 00:18:54.000]  是上帝賜予他的意義
[00:18:54.000 --> 00:18:57.000]  當我們要離開上帝給我們的意義的時候
[00:18:57.000 --> 00:18:59.000]  我們存在就沒有價值
[00:18:59.000 --> 00:19:03.000]  我們人生當中只是一個回應的人生
[00:19:03.000 --> 00:19:05.000]  好像在大海茫茫
[00:19:05.000 --> 00:19:06.000]  隨波逐流
[00:19:06.000 --> 00:19:07.000]  飄來飄去
[00:19:07.000 --> 00:19:09.000]  飄到哪裡就去哪裡
[00:19:09.000 --> 00:19:13.000]  人在江湖身不由己
[00:19:13.000 --> 00:19:14.000]  雅各說
[00:19:14.000 --> 00:19:15.000]  主若願意
[00:19:15.000 --> 00:19:17.000]  我們就可以活著
[00:19:17.000 --> 00:19:20.000]  可以作者是或作那是
[00:19:20.000 --> 00:19:23.000]  所以到了十六至十七節的時候
[00:19:23.000 --> 00:19:27.000]  這種人生觀對我們是怎樣的呢?
[00:19:27.000 --> 00:19:29.000]  其實每一個人心底裏面
[00:19:29.000 --> 00:19:31.000]  無論你是信耶穌還是不信耶穌
[00:19:31.000 --> 00:19:35.000]  都深深覺得人生是短暫虛妙不安
[00:19:35.000 --> 00:19:36.000]  但不少人不以為然
[00:19:36.000 --> 00:19:37.000]  不信
[00:19:37.000 --> 00:19:39.000]  不熱心
[00:19:39.000 --> 00:19:40.000]  當神沒有到
[00:19:40.000 --> 00:19:41.000]  兩個原因
[00:19:41.000 --> 00:19:42.000]  十六節第一個原因
[00:19:42.000 --> 00:19:44.000]  「然今你們竟以張狂誇口
[00:19:44.000 --> 00:19:47.000]  用這樣誇口的都是惡的」
[00:19:47.000 --> 00:19:49.000]  這個我叫做江湖心態
[00:19:49.000 --> 00:19:51.000]  甚麼叫誇口?
[00:19:51.000 --> 00:19:53.000]  希臘文的「Alassonné」這個字
[00:19:53.000 --> 00:19:55.000]  是指江湖庸醫
[00:19:55.000 --> 00:19:56.000]  自誇能夠醫
[00:19:56.000 --> 00:19:57.000]  奇難雜症
[00:19:57.000 --> 00:19:58.000]  一切都可以醫好的
[00:19:58.000 --> 00:20:00.000]  其實是一片胡言
[00:20:00.000 --> 00:20:01.000]  一片謊言
[00:20:01.000 --> 00:20:02.000]  自欺欺人
[00:20:02.000 --> 00:20:04.000]  盲目的
[00:20:04.000 --> 00:20:05.000]  不肯去回顧的
[00:20:05.000 --> 00:20:08.000]  不肯去看自己的廬山面目的
[00:20:08.000 --> 00:20:10.000]  他只是發夢自己是
[00:20:10.000 --> 00:20:12.000]  這些東西給我滿足
[00:20:12.000 --> 00:20:14.000]  看不到自己的軟弱
[00:20:14.000 --> 00:20:16.000]  這些江湖術士
[00:20:16.000 --> 00:20:19.000]  這些江湖口吻
[00:20:19.000 --> 00:20:20.000]  江湖本色
[00:20:20.000 --> 00:20:21.000]  終到頭來
[00:20:21.000 --> 00:20:23.000]  是極之可憐的
[00:20:23.000 --> 00:20:25.000]  自誇
[00:20:25.000 --> 00:20:27.000]  以為自己就搞定
[00:20:27.000 --> 00:20:30.000]  今天世上很多人都是自誇
[00:20:30.000 --> 00:20:32.000]  不在上帝面前謙卑
[00:20:32.000 --> 00:20:33.000]  第二個原因
[00:20:33.000 --> 00:20:34.000]  記了第17節
[00:20:34.000 --> 00:20:36.000]  「人若知道行善,卻不去行,
[00:20:36.000 --> 00:20:38.000]  這就是許罪」
[00:20:38.000 --> 00:20:39.000]  所謂行善
[00:20:39.000 --> 00:20:41.000]  不是指行善事做好事
[00:20:41.000 --> 00:20:42.000]  不是
[00:20:42.000 --> 00:20:43.000]  行善是甚麼意思?
[00:20:43.000 --> 00:20:44.000]  這是單數
[00:20:44.000 --> 00:20:45.000]  這個字是Column
[00:20:45.000 --> 00:20:46.000]  做一件好事
[00:20:46.000 --> 00:20:48.000]  這件是甚麼好事?
[00:20:48.000 --> 00:20:50.000]  好事就是看到自己的軟弱
[00:20:50.000 --> 00:20:51.000]  罪惡
[00:20:51.000 --> 00:20:53.000]  願意投身
[00:20:53.000 --> 00:20:54.000]  毀身
[00:20:54.000 --> 00:20:56.000]  在耶穌基督裏面求祂赦免
[00:20:56.000 --> 00:20:58.000]  主若願意
[00:20:58.000 --> 00:20:59.000]  就可以做這件事
[00:20:59.000 --> 00:21:00.000]  就可以做那件事
[00:21:00.000 --> 00:21:02.000]  就好像一個病人
[00:21:02.000 --> 00:21:03.000]  他知道自己有病
[00:21:03.000 --> 00:21:04.000]  才去看醫生
[00:21:04.000 --> 00:21:07.000]  如果一個完全愚蠢的人
[00:21:07.000 --> 00:21:08.000]  沒事就沒事
[00:21:08.000 --> 00:21:09.000]  不肯去看
[00:21:09.000 --> 00:21:11.000]  結果就死了
[00:21:11.000 --> 00:21:13.000]  同樣一樣
[00:21:13.000 --> 00:21:14.000]  今天
[00:21:14.000 --> 00:21:16.000]  「人若知道行善,卻不去行,
[00:21:16.000 --> 00:21:18.000]  這就是許罪」
[00:21:18.000 --> 00:21:20.000]  他知道自己不行
[00:21:20.000 --> 00:21:23.000]  還要靠自己不去降服在神那裏
[00:21:23.000 --> 00:21:25.000]  這是不是最蠢的?
[00:21:25.000 --> 00:21:27.000]  今天我們還等甚麼?
[00:21:27.000 --> 00:21:29.000]  我們用甚麼藉口
[00:21:29.000 --> 00:21:32.000]  不去將我們的生命交給神?
[00:21:32.000 --> 00:21:35.000]  難道我們要到生命危難的時候
[00:21:35.000 --> 00:21:37.000]  才將生命交給神?
[00:21:37.000 --> 00:21:38.000]  我經常覺得
[00:21:38.000 --> 00:21:39.000]  有幾種人生觀
[00:21:39.000 --> 00:21:41.000]  一種人生觀就是
[00:21:41.000 --> 00:21:44.000]  不知不覺
[00:21:44.000 --> 00:21:46.000]  沒有麻木的
[00:21:46.000 --> 00:21:47.000]  不理的
[00:21:47.000 --> 00:21:49.000]  這就是我所說的
[00:21:49.000 --> 00:21:51.000]  只懂得回應
[00:21:51.000 --> 00:21:54.000]  一種就是先知先覺
[00:21:54.000 --> 00:21:56.000]  一早已經知道
[00:21:56.000 --> 00:21:58.000]  人做甚麼
[00:21:58.000 --> 00:22:00.000]  有一天都會沒有了
[00:22:00.000 --> 00:22:04.000]  預先他就知道尋求永生的道理
[00:22:04.000 --> 00:22:07.000]  第三種就是後知後覺
[00:22:07.000 --> 00:22:10.000]  到了有危險、危難、病危的時候
[00:22:10.000 --> 00:22:11.000]  才想著
[00:22:11.000 --> 00:22:14.000]  「啊!神啊,我要求你」
[00:22:14.000 --> 00:22:18.000]  這三種的態度
[00:22:18.000 --> 00:22:20.000]  你是屬哪一種呢?
[00:22:20.000 --> 00:22:23.000]  今天我們是反映我們的人生
[00:22:23.000 --> 00:22:25.000]  就反映我們的人生
[00:22:25.000 --> 00:22:28.000]  或者我們值得問一問
[00:22:28.000 --> 00:22:31.000]  2022年和2021年我們有沒有分別?
[00:22:31.000 --> 00:22:33.000]  有沒有成長?
[00:22:33.000 --> 00:22:35.000]  如果今天上帝就要你收回
[00:22:35.000 --> 00:22:37.000]  你預備好了沒有?
[00:22:37.000 --> 00:22:38.000]  有甚麼阻隔?
[00:22:38.000 --> 00:22:40.000]  有甚麼吸引力?
[00:22:40.000 --> 00:22:42.000]  叫我們離開了上帝
[00:22:42.000 --> 00:22:43.000]  是我們自我形象
[00:22:43.000 --> 00:22:45.000]  看中人家的看法
[00:22:45.000 --> 00:22:48.000]  在忙碌的生活裏面失去自我
[00:22:48.000 --> 00:22:51.000]  還是你沒有了人生的目的?
[00:22:51.000 --> 00:22:53.000]  耶穌說
[00:22:53.000 --> 00:22:59.000]  「凡奴婦擔重擔,到我這裏來,我一定讓你得到安息」
[00:22:59.000 --> 00:23:01.000]  保羅說得更加好
[00:23:01.000 --> 00:23:04.000]  我們活著的不是顧念所見的事
[00:23:04.000 --> 00:23:06.000]  所見的事都是暫時
[00:23:06.000 --> 00:23:09.000]  是顧念那些有永恆價值的東西
[00:23:09.000 --> 00:23:13.000]  今天我們追求甚麼呢?
[00:23:13.000 --> 00:23:15.000]  與其曾經擁有
[00:23:15.000 --> 00:23:18.000]  不如天長地久
[00:23:18.000 --> 00:23:20.000]  願上帝祝福大家
[00:23:20.000 --> 00:23:22.000]  阿們
[00:23:23.000 --> 00:23:24.000]  字幕:J Chong
[00:23:25.000 --> 00:23:27.000]  (字幕:J Chong)
[00:23:28.000 --> 00:23:30.000]  (字幕:J Chong)
[00:23:31.000 --> 00:23:33.000]  (字幕:J Chong)
[00:23:33.000 --> 00:23:36.000]  (字幕由 Amara.org 社群提供)
[00:23:36.000 --> 00:23:39.000]  (字幕由 Amara.org 社群提供)

