
[00:00:00.000 --> 00:00:04.760]  各位網友大家好 歡迎收看《大紀元》的節目
[00:21:26.060 --> 00:21:27.500]  而這個福音是說
[00:21:27.500 --> 00:21:30.220]  當耶穌基督呼召一個人
[00:21:30.220 --> 00:21:32.300]  去跟從他的時候
[00:21:32.300 --> 00:21:37.580]  是呼召他去死
[00:21:37.580 --> 00:21:39.260]  將來
[00:21:39.260 --> 00:21:41.180]  其實在昔日
[00:21:41.180 --> 00:21:44.780]  已經有不少華人教會的弟兄姊妹
[00:21:44.780 --> 00:21:46.380]  是為著主的道
[00:21:46.380 --> 00:21:48.220]  為著和他作見證
[00:21:48.220 --> 00:21:53.980]  而受苦受死被囚在監獄之中
[00:21:53.980 --> 00:21:58.220]  在接下來的歲月會怎樣呢?
[00:21:58.220 --> 00:22:01.660]  我不是先知
[00:22:01.660 --> 00:22:05.180]  我也不是拍胸口寫著勇的
[00:22:05.180 --> 00:22:07.660]  說我會去
[00:22:07.660 --> 00:22:09.420]  但是我覺得
[00:22:09.420 --> 00:22:11.340]  我們沒有辦法
[00:22:11.340 --> 00:22:13.500]  不去消化一下
[00:22:13.500 --> 00:22:14.940]  聖經裡面
[00:22:14.940 --> 00:22:20.380]  給我們看見這個這樣的現象
[00:22:20.380 --> 00:22:22.940]  有沒有想過
[00:22:22.940 --> 00:22:25.820]  忠心於主
[00:22:25.820 --> 00:22:32.380]  結果是暫時悲劇收場
[00:22:32.380 --> 00:22:35.260]  有沒有想過
[00:22:35.260 --> 00:22:37.500]  原來這些人
[00:22:37.500 --> 00:22:39.180]  他們仍然在那裡
[00:22:39.180 --> 00:22:42.300]  來盼望邪惡的力量
[00:22:42.300 --> 00:22:44.860]  是會受到懲治的
[00:22:44.860 --> 00:22:49.660]  仍然盼望公義得著新章
[00:22:49.660 --> 00:22:51.820]  今天有些基督徒
[00:22:51.820 --> 00:22:53.580]  好像覺得
[00:22:53.580 --> 00:22:55.420]  要求公義
[00:22:55.420 --> 00:22:58.460]  是一種狹窄的心腸
[00:22:58.460 --> 00:23:00.140]  要求審判
[00:23:00.140 --> 00:23:03.420]  是一種沒有愛心的表達
[00:23:03.420 --> 00:23:05.820]  但是如果這裡給我們看見的
[00:23:05.820 --> 00:23:08.060]  是那一位至尊的神
[00:23:08.060 --> 00:23:10.540]  他對著那些受苦的人
[00:23:10.540 --> 00:23:12.700]  那一個的交代
[00:23:12.700 --> 00:23:13.740]  就是說
[00:23:13.740 --> 00:23:16.220]  這些人他不是公報私仇
[00:23:16.220 --> 00:23:18.460]  不是要求自己的仇恨
[00:23:18.460 --> 00:23:21.020]  得著這樣的報復
[00:23:21.020 --> 00:23:22.940]  他期望的是什麼呢?
[00:23:22.940 --> 00:23:24.860]  就是神的公義
[00:23:24.860 --> 00:23:26.780]  是一定會新章
[00:23:26.780 --> 00:23:30.300]  惡一定會受到審判
[00:23:30.300 --> 00:23:32.460]  不過我們得到的答案是
[00:23:32.460 --> 00:23:35.260]  還需要等
[00:23:35.260 --> 00:23:37.820]  這個也是我們在今天
[00:23:37.820 --> 00:23:40.140]  要學習的一種的忍耐
[00:23:40.140 --> 00:23:43.100]  就是我對於這一位
[00:23:43.100 --> 00:23:45.900]  似乎令我失望的上帝
[00:23:45.900 --> 00:23:48.060]  我永不失望
[00:23:48.060 --> 00:23:50.540]  因為人在絕望中
[00:23:50.540 --> 00:23:54.060]  就會叫做逼苦跳牆
[00:23:54.060 --> 00:23:55.980]  趕狗入窮巷
[00:23:55.980 --> 00:23:57.740]  就會做錯事
[00:23:57.740 --> 00:24:00.460]  但是如果人對於這一位的上主
[00:24:00.460 --> 00:24:02.540]  永遠有盼望的時候
[00:24:02.540 --> 00:24:05.180]  他就能夠有能力
[00:24:05.180 --> 00:24:07.260]  是不以惡報惡
[00:24:07.260 --> 00:24:10.060]  不以辱罵還辱罵
[00:24:10.060 --> 00:24:14.940]  他就在他還沒得到新章正義的時候
[00:24:14.940 --> 00:24:19.580]  他仍然能夠持守他所信的
[00:24:19.580 --> 00:24:21.260]  親愛的兄姊妹
[00:24:21.260 --> 00:24:24.060]  殉道這件事情
[00:24:24.060 --> 00:24:26.780]  也許不會在你和我的身上發生
[00:24:26.780 --> 00:24:29.020]  但是為了義
[00:24:29.020 --> 00:24:31.100]  來站穩立場
[00:24:31.100 --> 00:24:33.260]  並且負上代價
[00:24:33.260 --> 00:24:34.780]  並且受逼迫
[00:24:34.780 --> 00:24:38.300]  這一種生命的原則
[00:24:38.300 --> 00:24:43.740]  希望我們能夠入獄
[00:24:43.740 --> 00:24:45.820]  有時候你會問
[00:24:45.820 --> 00:24:48.380]  為什麼那個人說是基督徒
[00:24:48.380 --> 00:24:50.220]  說這些事情
[00:24:50.220 --> 00:24:51.980]  為什麼那個人是基督徒
[00:24:51.980 --> 00:24:53.740]  做這些事情
[00:24:53.740 --> 00:24:55.180]  有什麼原因
[00:24:55.180 --> 00:24:57.020]  你和我都知道
[00:24:57.020 --> 00:24:59.740]  怕死
[00:24:59.740 --> 00:25:02.380]  怕負代價
[00:25:02.380 --> 00:25:04.860]  怕失去工作
[00:25:04.860 --> 00:25:07.100]  怕失去利益
[00:25:07.100 --> 00:25:09.740]  怕四周同伴的排擠
[00:25:09.740 --> 00:25:11.580]  怕壓力
[00:25:11.580 --> 00:25:12.620]  怕什麼
[00:25:12.620 --> 00:25:14.460]  就是怕
[00:25:14.460 --> 00:25:17.100]  但是當我們不怕的時候
[00:25:17.100 --> 00:25:20.700]  我們就要準備負代價
[00:25:20.700 --> 00:25:23.740]  這是我們求主幫助我們
[00:25:23.740 --> 00:25:26.300]  能夠有堅定的盼望
[00:25:26.300 --> 00:25:27.660]  堅定的信心
[00:25:27.660 --> 00:25:28.460]  主啊
[00:25:28.460 --> 00:25:30.060]  黑夜到底多長
[00:25:30.060 --> 00:25:31.260]  我不知道
[00:25:31.260 --> 00:25:33.500]  但是在漫漫長夜中
[00:25:33.500 --> 00:25:37.180]  求你使我不對你失去信心
[00:25:37.180 --> 00:25:42.540]  好不好
[00:25:42.540 --> 00:25:46.140]  另外一樣我覺得我們需要學的
[00:25:46.140 --> 00:25:47.900]  很難學
[00:25:47.900 --> 00:25:50.780]  因為我們見到邪惡醜陋的時候
[00:25:50.780 --> 00:25:54.140]  我們真的裡面如果有正氣的話
[00:25:54.140 --> 00:25:55.820]  有正義的話
[00:25:55.820 --> 00:25:58.140]  是真的很想
[00:25:58.140 --> 00:26:00.380]  馬上去制止的
[00:26:00.380 --> 00:26:03.740]  但是神都在等的話
[00:26:03.740 --> 00:26:06.780]  就是叫我們都要學習
[00:26:06.780 --> 00:26:09.340]  放下怒氣
[00:26:09.340 --> 00:26:11.260]  降溫
[00:26:11.260 --> 00:26:13.660]  不要這麼火
[00:26:13.660 --> 00:26:15.500]  等神
[00:26:15.500 --> 00:26:17.420]  等神是什麼意思
[00:26:17.420 --> 00:26:21.260]  等神就覺得是做和平之子那種心意
[00:26:21.260 --> 00:26:25.020]  就是等這個行惡的人
[00:26:25.020 --> 00:26:27.660]  他都好像我以前一樣
[00:26:27.660 --> 00:26:31.500]  有機會蒙連文
[00:26:31.500 --> 00:26:34.540]  當審判還沒到的時候
[00:26:34.540 --> 00:26:38.620]  就是寬容仍然存在的時候
[00:26:38.620 --> 00:26:41.420]  當上帝擊打還沒下來的時候
[00:26:41.420 --> 00:26:45.580]  就是邀請我們悔改的時候
[00:26:45.580 --> 00:26:47.980]  所以在那一個時間
[00:26:47.980 --> 00:26:49.900]  我們說讚美主
[00:26:49.900 --> 00:26:51.340]  這個有沒有聖經的根據
[00:26:51.340 --> 00:26:53.340]  當然有啦
[00:26:53.340 --> 00:26:56.700]  當這個猶太人還沒能夠回到他們家園的時候
[00:26:56.700 --> 00:27:00.060]  就是神說外邦人還沒惡貫滿盈
[00:27:00.060 --> 00:27:02.860]  要四百年之後我才帶你們回來
[00:27:02.860 --> 00:27:07.980]  就是我還給他們有機會四百年來悔改
[00:27:07.980 --> 00:27:10.380]  四百年在等悔改的時候
[00:27:10.380 --> 00:27:12.460]  就是同時有個寬限期
[00:27:12.460 --> 00:27:16.540]  他仍然可以用這四百年去為非作歹
[00:27:16.540 --> 00:27:18.780]  這個是我們消化不了的東西
[00:27:18.780 --> 00:27:22.780]  不過神也不是完全消化不了的
[00:27:22.780 --> 00:27:26.140]  神等你悔改都等了N這麼多年
[00:27:26.140 --> 00:27:28.140]  終於你悔改了
[00:27:28.140 --> 00:27:30.380]  等你悔改之後再墮落神
[00:27:30.380 --> 00:27:32.700]  又再給你一個新的cycle
[00:27:32.700 --> 00:27:34.700]  我們都是這樣的
[00:27:34.700 --> 00:27:39.580]  就是說我們神還沒審判的時候
[00:27:39.580 --> 00:27:43.740]  是祂表達祂憐憫恩典
[00:27:43.740 --> 00:27:46.940]  等候人悔改的時候
[00:27:46.940 --> 00:27:48.700]  感謝主
[00:27:48.700 --> 00:27:50.540]  無論如何
[00:27:50.540 --> 00:27:53.580]  神沉著應戰
[00:27:53.580 --> 00:27:55.580]  聖冤在握
[00:27:55.580 --> 00:27:58.540]  終於惡貫滿盈的人
[00:27:58.540 --> 00:28:03.020]  他們必定得到這個審判
[00:28:03.020 --> 00:28:05.180]  所以人們說等啊
[00:28:05.180 --> 00:28:06.380]  等啊
[00:28:06.380 --> 00:28:07.580]  這個都是
[00:28:07.580 --> 00:28:08.860]  為什麼要等啊?
[00:28:08.860 --> 00:28:13.180]  因為世俗的人就說天有眼
[00:28:13.180 --> 00:28:17.340]  我們有主的人就說主掌權
[00:28:17.340 --> 00:28:19.660]  主一定會做事的
[00:28:19.660 --> 00:28:22.940]  所以親愛的彼此鼓勵
[00:28:22.940 --> 00:28:25.820]  我們不會以惡為善
[00:28:25.820 --> 00:28:28.540]  不會把事情當作沒事
[00:28:28.540 --> 00:28:32.780]  我們說趁著有機會就要悔改
[00:28:32.780 --> 00:28:34.780]  我們都勇敢的
[00:28:34.780 --> 00:28:37.180]  不會指黑為白
[00:28:37.180 --> 00:28:40.060]  我們今天教會需要的是什麼呢?
[00:28:40.060 --> 00:28:42.060]  講真話
[00:28:42.060 --> 00:28:43.580]  今天教會需要的是什麼?
[00:28:43.580 --> 00:28:45.180]  講人話
[00:28:45.180 --> 00:28:48.220]  不過很多人說教會最好不要講話
[00:28:52.140 --> 00:28:54.140]  我覺得不講話
[00:28:54.140 --> 00:28:57.660]  其實是講了話
[00:28:57.660 --> 00:29:01.100]  應講話的時候
[00:29:01.100 --> 00:29:03.100]  不講話的
[00:29:03.100 --> 00:29:06.300]  血是在你的手上
[00:29:06.300 --> 00:29:10.700]  能行善而不行的
[00:29:10.700 --> 00:29:13.500]  血是在你的手上
[00:29:13.500 --> 00:29:16.940]  我們不用講得太宏大的東西
[00:29:16.940 --> 00:29:19.820]  不用講整個教會要做什麼
[00:29:19.820 --> 00:29:21.340]  要發什麼聲
[00:29:21.340 --> 00:29:23.340]  是每一個弟兄姊妹
[00:29:23.340 --> 00:29:25.340]  每一個
[00:29:25.340 --> 00:29:26.220]  每一個
[00:29:26.220 --> 00:29:28.220]  如果教會裏面的每一個
[00:29:28.220 --> 00:29:31.740]  都做回教會的人
[00:29:31.740 --> 00:29:33.740]  忠於上主的人
[00:29:33.740 --> 00:29:35.740]  應有的生活
[00:29:35.740 --> 00:29:37.740]  其實都不用太害怕
[00:29:37.740 --> 00:29:39.740]  教會會怎樣會怎樣
[00:29:39.740 --> 00:29:42.220]  但是當每一個人
[00:29:42.220 --> 00:29:46.300]  都不能夠跟隨著主來走的時候
[00:29:46.300 --> 00:29:48.300]  教會在地上
[00:29:49.260 --> 00:29:51.260]  其實真的
[00:29:51.260 --> 00:29:54.380]  又沒有光可以照亮黑暗
[00:29:54.380 --> 00:29:59.500]  又沒有鹽可以調和這個味道
[00:29:59.500 --> 00:30:02.460]  更加沒有這個放寬的作用
[00:30:02.460 --> 00:30:03.820]  最後
[00:30:03.820 --> 00:30:05.820]  去到第六印的時候
[00:30:05.820 --> 00:30:11.020]  我們終於見到一個大的現象
[00:30:11.020 --> 00:30:13.900]  真是吐氣揚眉
[00:30:13.900 --> 00:30:15.900]  真是在這裏講的是
[00:30:15.900 --> 00:30:18.300]  地上的君王神宰將軍
[00:30:18.300 --> 00:30:20.300]  父護壯士
[00:30:20.300 --> 00:30:23.340]  和另外慰勞的自主的
[00:30:23.340 --> 00:30:27.340]  都藏在山洞和岩石穴裏面
[00:30:27.340 --> 00:30:29.340]  這裏面包括了
[00:30:29.340 --> 00:30:31.340]  一些最卑微的人
[00:30:31.340 --> 00:30:33.740]  也都大部分包括
[00:30:33.740 --> 00:30:36.540]  那些所謂權貴的人
[00:30:36.540 --> 00:30:38.540]  在這裏給我們看見
[00:30:38.540 --> 00:30:40.540]  終極的審判必定來到
[00:30:40.540 --> 00:30:43.420]  天卷起了
[00:30:43.420 --> 00:30:48.380]  這個海也都好像來到消失了
[00:30:48.380 --> 00:30:53.020]  如果這個是在講真正的天地的消失
[00:30:53.020 --> 00:30:57.500]  那些人沒有理由還需要這個山洞岩石
[00:30:57.500 --> 00:30:58.380]  明不明白
[00:30:58.380 --> 00:31:00.380]  如果天地都消失了
[00:31:00.380 --> 00:31:02.380]  哪裏還有山石岩洞
[00:31:02.380 --> 00:31:04.380]  所以這是一個象徵的說話
[00:31:04.380 --> 00:31:07.900]  來到說終於那個大審判來的時候
[00:31:07.900 --> 00:31:10.860]  有驚世的大事來到發生
[00:31:10.860 --> 00:31:13.340]  而當這些驚世的大事發生的時候
[00:31:13.340 --> 00:31:15.340]  是神審判的手來到
[00:31:15.340 --> 00:31:17.340]  那這個世界上
[00:31:17.340 --> 00:31:19.820]  以為自己要風得風
[00:31:19.820 --> 00:31:21.820]  要雨得雨
[00:31:21.820 --> 00:31:23.820]  為所欲為的人
[00:31:23.820 --> 00:31:25.820]  啊
[00:31:25.820 --> 00:31:29.980]  他們其實是沒有東西能夠遮掩得到他
[00:31:29.980 --> 00:31:34.460]  這個就是給一切受苦受虐的人
[00:31:34.460 --> 00:31:36.460]  一個終極的盼望
[00:31:36.460 --> 00:31:38.460]  因為羔羊
[00:31:38.460 --> 00:31:41.180]  好像是很優弱的羔羊
[00:31:41.180 --> 00:31:46.300]  他大憤怒的日子來到了
[00:31:46.300 --> 00:31:50.220]  這個就是給我們跟從主的人
[00:31:50.220 --> 00:31:56.060]  就知道無論世界上有權勢的人
[00:31:56.060 --> 00:31:59.820]  他怎樣是妄用他的權力
[00:31:59.820 --> 00:32:01.420]  妄用他的力量
[00:32:01.420 --> 00:32:02.780]  妄用他的一切
[00:32:02.780 --> 00:32:07.340]  他最終都要在這位公義的主的面前
[00:32:07.340 --> 00:32:10.380]  來受到這個審判
[00:32:10.380 --> 00:32:12.380]  為這樣的緣故
[00:32:12.380 --> 00:32:14.380]  我們要學習甚麼呢?
[00:32:14.380 --> 00:32:17.820]  我們要學習不為自己申冤
[00:32:17.820 --> 00:32:19.820]  好像主耶穌基督
[00:32:19.820 --> 00:32:22.220]  是將自己的一切冤屈
[00:32:22.220 --> 00:32:26.060]  是交託在這位按公義審判的主
[00:32:26.060 --> 00:32:28.060]  我們不執行私刑
[00:32:28.060 --> 00:32:30.460]  我們不用自己的方法
[00:32:30.460 --> 00:32:33.420]  來為自己申冤
[00:32:33.420 --> 00:32:35.980]  我們只是發出那個邀請
[00:32:35.980 --> 00:32:37.980]  發出那個警告
[00:32:37.980 --> 00:32:42.300]  發出那個安慰的訊息
[00:32:42.300 --> 00:32:44.300]  給受苦受難的人
[00:32:44.300 --> 00:32:50.780]  知道上主會垂聽人的呼願
[00:32:50.780 --> 00:32:55.100]  也是高屆我們自己教會裏面的人
[00:32:55.100 --> 00:33:01.020]  能夠真是一直忠心的跟從這位主
[00:33:01.020 --> 00:33:03.020]  親愛的兄姊妹
[00:33:03.020 --> 00:33:07.020]  請問何時天亮?
[00:33:07.020 --> 00:33:09.020]  黑夜多長?
[00:33:09.020 --> 00:33:15.020]  請問我們所愛的這個家園
[00:33:15.020 --> 00:33:19.020]  明天會怎樣?
[00:33:19.020 --> 00:33:27.020]  我們當然希望明天會一天都光了
[00:33:27.020 --> 00:33:33.020]  但是我們其實不知道
[00:33:33.020 --> 00:33:39.020]  如果明天會更加黑暗
[00:33:39.020 --> 00:33:43.020]  請問你會怎樣?
[00:33:43.020 --> 00:33:47.020]  他是不是告訴我會移民?
[00:33:47.020 --> 00:33:51.020]  明天會怎樣?
[00:33:51.020 --> 00:33:55.020]  其實我們說真的不知道
[00:33:55.020 --> 00:34:01.020]  不過我們希望靠著猶大的獅子
[00:34:01.020 --> 00:34:05.020]  我們都願意天國的權柄
[00:34:05.020 --> 00:34:07.020]  天國的價值觀念
[00:34:07.020 --> 00:34:11.020]  透過你和我這麼卑微的人
[00:34:11.020 --> 00:34:15.020]  是一步一步的繼續落實
[00:34:15.020 --> 00:34:19.020]  因為無論多黑
[00:34:19.020 --> 00:34:21.020]  我們是光來的
[00:34:21.020 --> 00:34:25.020]  我們都可以發光
[00:34:25.020 --> 00:34:33.020]  我們沒有辦法掌控歷史的進程
[00:34:33.020 --> 00:34:35.020]  沒有啊,時間不在我們那裏
[00:34:35.020 --> 00:34:39.020]  但是歷史的內容
[00:34:39.020 --> 00:34:41.020]  要寫的故事
[00:34:41.020 --> 00:34:45.020]  啊,原來我們每一點光
[00:34:45.020 --> 00:34:51.020]  都可以來寫出來
[00:34:51.020 --> 00:34:53.020]  敬畏它
[00:34:53.020 --> 00:34:55.020]  敬拜
[00:34:55.020 --> 00:34:57.020]  侍奉它
[00:34:57.020 --> 00:34:59.020]  作君尊的祭司
[00:34:59.020 --> 00:35:05.020]  作一個堅毅不屈的基督徒
[00:35:05.020 --> 00:35:09.020]  作一個忠於基督的教會
[00:35:09.020 --> 00:35:15.020]  我沒有什麼實質的應用可以告訴你
[00:35:15.020 --> 00:35:19.020]  但是希望今天
[00:35:19.020 --> 00:35:25.020]  我們沒有脫離這個所處的環境
[00:35:25.020 --> 00:35:29.020]  來思考神的話語
[00:35:29.020 --> 00:35:31.020]  來學習跟從基督
[00:35:31.020 --> 00:35:33.020]  請我們祈禱
[00:35:33.020 --> 00:35:35.020]  願我口中的言語
[00:35:35.020 --> 00:35:39.020]  心中的意念在你面前蒙原諒
[00:35:39.020 --> 00:35:43.020]  來救贖主我的盤石
[00:35:43.020 --> 00:35:45.020]  求你憐憫
[00:35:45.020 --> 00:35:49.020]  願你賜福給尊贈家
[00:35:49.020 --> 00:35:53.020]  使這個家恩著尊基督為大
[00:35:53.020 --> 00:35:59.020]  勇於面對今天所處的環境
[00:35:59.020 --> 00:36:03.020]  也願主保守這個家
[00:36:03.020 --> 00:36:07.020]  能夠在磨難當中
[00:36:07.020 --> 00:36:09.020]  在思考當中
[00:36:09.020 --> 00:36:12.020]  甚至在爭辯當中
[00:36:12.020 --> 00:36:15.020]  變得更加的成熟
[00:36:15.020 --> 00:36:17.020]  更加的長進
[00:36:17.020 --> 00:36:19.020]  願一切榮耀還讚歸於你
[00:36:19.020 --> 00:36:21.020]  奉耶穌基督的聖名
[00:36:21.020 --> 00:36:23.020]  阿門
[00:36:24.020 --> 00:36:26.020]  阿門
[00:36:27.020 --> 00:36:29.020]  阿門
[00:36:30.020 --> 00:36:32.020]  阿門
[00:36:32.020 --> 00:36:34.020]  阿門
[00:36:34.020 --> 00:36:36.020]  阿門
[00:36:36.020 --> 00:36:38.020]  阿門
[00:36:38.020 --> 00:36:40.020]  阿門

