
[00:00:00.000 --> 00:00:09.000]  今天這個題目安排我來說純粹是一種巧合
[00:18:41.600 --> 00:18:43.600]  水是對所有人都有益的
[00:18:43.600 --> 00:18:45.600]  對萬物有益
[00:18:45.600 --> 00:18:47.600]  本身沒有什麼爭的
[00:18:47.600 --> 00:18:49.600]  所以水是能夠去到高山見到水
[00:18:49.600 --> 00:18:51.600]  低谷見到水
[00:18:51.600 --> 00:18:53.600]  青草地溪水旁
[00:18:53.600 --> 00:18:55.600]  見到水
[00:18:55.600 --> 00:18:57.600]  污濁的坑渠
[00:18:57.600 --> 00:18:59.600]  污穢的地方
[00:18:59.600 --> 00:19:01.600]  同樣見到水
[00:19:01.600 --> 00:19:03.600]  水是能夠去到很遠
[00:19:03.600 --> 00:19:05.600]  因為它無所爭
[00:19:05.600 --> 00:19:07.600]  無所求
[00:19:07.600 --> 00:19:09.600]  這就是善的力量
[00:19:09.600 --> 00:19:11.600]  我體會到
[00:19:11.600 --> 00:19:13.600]  溫柔的人有風了
[00:19:13.600 --> 00:19:15.600]  溫柔的人有風了
[00:19:15.600 --> 00:19:17.600]  因為他們不承受地土
[00:19:17.600 --> 00:19:19.600]  承受地土就是
[00:19:19.600 --> 00:19:21.600]  我們可以走得很遠
[00:19:21.600 --> 00:19:23.600]  我們可以和任何人去見
[00:19:23.600 --> 00:19:25.600]  我們可以和任何人去交往
[00:19:25.600 --> 00:19:31.600]  我們不會將自己困在一個很既定的範疇
[00:19:31.600 --> 00:19:33.600]  我只是這樣
[00:19:33.600 --> 00:19:35.600]  我只是和這些人聊天
[00:19:35.600 --> 00:19:37.600]  我們就要進入人群當中
[00:19:37.600 --> 00:19:39.600]  和不同的人交往
[00:19:39.600 --> 00:19:41.600]  有幾個圖在職場
[00:19:41.600 --> 00:19:43.600]  最重要的是人際關係
[00:19:43.600 --> 00:19:45.600]  你受不受到人尊重
[00:19:45.600 --> 00:19:47.600]  不在你的職位
[00:19:47.600 --> 00:19:49.600]  不在你的權力
[00:19:49.600 --> 00:19:51.600]  你會成為你同事心中一個可以傾訴對象
[00:19:51.600 --> 00:19:53.600]  有什麼問題找你聊聊天
[00:19:53.600 --> 00:19:55.600]  有什麼難處
[00:19:55.600 --> 00:19:57.600]  有什麼不開心找你聊聊天
[00:19:57.600 --> 00:19:59.600]  和你是和任何人相處
[00:19:59.600 --> 00:20:01.600]  你是沒有殺傷力的
[00:20:01.600 --> 00:20:03.600]  我們需要一個這樣的角色
[00:20:03.600 --> 00:20:05.600]  我們需要一個這樣的角色
[00:20:05.600 --> 00:20:07.600]  我們需要一個這樣的角色
[00:20:07.600 --> 00:20:09.600]  剛才主席介紹
[00:20:09.600 --> 00:20:11.600]  我是D100的老總
[00:20:11.600 --> 00:20:13.600]  D100是我一位好朋友
[00:20:13.600 --> 00:20:15.600]  叫鄭經翰
[00:20:15.600 --> 00:20:17.600]  當年的名嘴
[00:20:17.600 --> 00:20:19.600]  就因為他投了一個叫數碼電台
[00:20:19.600 --> 00:20:21.600]  叫DBC
[00:20:21.600 --> 00:20:23.600]  DBC因為政治因素
[00:20:23.600 --> 00:20:25.600]  要倒閉
[00:20:25.600 --> 00:20:27.600]  因為大股東
[00:20:27.600 --> 00:20:29.600]  梁振英一上台
[00:20:29.600 --> 00:20:31.600]  全部退了
[00:20:31.600 --> 00:20:33.600]  結果就不歡而散
[00:20:33.600 --> 00:20:35.600]  他拿著一些資金
[00:20:35.600 --> 00:20:37.600]  就辦了一個網上電台
[00:20:37.600 --> 00:20:39.600]  叫D100
[00:20:39.600 --> 00:20:41.600]  都幾popular的
[00:20:41.600 --> 00:20:43.600]  很厲害的
[00:20:43.600 --> 00:20:45.600]  但是去年
[00:20:45.600 --> 00:20:47.600]  他要告老還鄉
[00:20:47.600 --> 00:20:49.600]  他加拿大人
[00:20:49.600 --> 00:20:51.600]  七十多歲了
[00:20:51.600 --> 00:20:53.600]  這件事留給誰負責呢
[00:20:53.600 --> 00:20:55.600]  他第一他想到我
[00:20:55.600 --> 00:20:57.600]  第一我是
[00:20:57.600 --> 00:20:59.600]  多年來在機構
[00:20:59.600 --> 00:21:01.600]  是節目主持
[00:21:01.600 --> 00:21:03.600]  是深得
[00:21:03.600 --> 00:21:05.600]  聽眾的信任
[00:21:05.600 --> 00:21:07.600]  信任
[00:21:07.600 --> 00:21:09.600]  老總是個好人
[00:21:09.600 --> 00:21:11.600]  他說話是不會假的
[00:21:11.600 --> 00:21:13.600]  他不會去賣弄什麼
[00:21:13.600 --> 00:21:15.600]  很信任我
[00:21:15.600 --> 00:21:17.600]  但是他說
[00:21:17.600 --> 00:21:19.600]  唯有你的親和力
[00:21:19.600 --> 00:21:21.600]  可以鎮得住
[00:21:21.600 --> 00:21:23.600]  你發覺
[00:21:23.600 --> 00:21:25.600]  我們那裡
[00:21:25.600 --> 00:21:27.600]  所有在
[00:21:27.600 --> 00:21:29.600]  雙型電台
[00:21:29.600 --> 00:21:31.600]  不敢收容的人
[00:21:31.600 --> 00:21:33.600]  一個個踢出來的人
[00:21:33.600 --> 00:21:35.600]  在我們那裡
[00:21:35.600 --> 00:21:37.600]  最反斗
[00:21:37.600 --> 00:21:39.600]  最叛逆
[00:21:39.600 --> 00:21:41.600]  批評政府最厲害的
[00:21:41.600 --> 00:21:43.600]  什麼長毛啊
[00:21:43.600 --> 00:21:45.600]  什麼大必慢必啊
[00:21:45.600 --> 00:21:47.600]  當年的佔中三子
[00:21:47.600 --> 00:21:49.600]  全部是我們節目主持
[00:21:49.600 --> 00:21:51.600]  怎麼管
[00:21:51.600 --> 00:21:53.600]  他說你可以就在那裡
[00:21:53.600 --> 00:21:55.600]  因為你的親和力
[00:21:55.600 --> 00:21:57.600]  你和任何人都可以相處
[00:21:57.600 --> 00:21:59.600]  這個就是
[00:21:59.600 --> 00:22:01.600]  溫柔的力量
[00:22:01.600 --> 00:22:03.600]  比起其他很厲害的人
[00:22:03.600 --> 00:22:05.600]  我不是最厲害
[00:22:05.600 --> 00:22:07.600]  最惡的人我又惡不出來
[00:22:07.600 --> 00:22:09.600]  這是溫柔的力量
[00:22:09.600 --> 00:22:11.600]  溫柔可以走得遠
[00:22:11.600 --> 00:22:13.600]  所以面對香港今天的處境
[00:22:13.600 --> 00:22:15.600]  怎麼去解決呢
[00:22:15.600 --> 00:22:17.600]  如果每一下
[00:22:17.600 --> 00:22:19.600]  給權頭給人數
[00:22:19.600 --> 00:22:21.600]  給權力
[00:22:21.600 --> 00:22:23.600]  金鐘旁邊就是解放軍
[00:22:23.600 --> 00:22:27.600]  香港的前途現在是很空險
[00:22:27.600 --> 00:22:29.600]  不知道發生什麼事
[00:22:29.600 --> 00:22:31.600]  不過今天不是說時事分析
[00:22:31.600 --> 00:22:33.600]  但是看到
[00:22:33.600 --> 00:22:35.600]  很多事情
[00:22:35.600 --> 00:22:37.600]  不知道發生什麼事
[00:22:39.600 --> 00:22:41.600]  正因如此
[00:22:41.600 --> 00:22:43.600]  我們所需要的不是勇武的力量
[00:22:43.600 --> 00:22:47.600]  是溫柔的力量
[00:22:47.600 --> 00:22:49.600]  所以我不斷提醒自己
[00:22:49.600 --> 00:22:53.600]  在最艱難
[00:22:53.600 --> 00:22:57.600]  最風險
[00:22:57.600 --> 00:22:59.600]  最危的牆之下
[00:22:59.600 --> 00:23:01.600]  只是考驗我們的信仰
[00:23:01.600 --> 00:23:03.600]  考驗我們的價值觀
[00:23:03.600 --> 00:23:07.600]  以前很多事情說著說著
[00:23:07.600 --> 00:23:09.600]  現在有一天
[00:23:09.600 --> 00:23:11.600]  你不用付代價的
[00:23:11.600 --> 00:23:13.600]  現在考驗
[00:23:13.600 --> 00:23:15.600]  我很多好朋友
[00:23:15.600 --> 00:23:17.600]  很多有心人
[00:23:17.600 --> 00:23:19.600]  有位校長
[00:23:19.600 --> 00:23:21.600]  很出色的校長
[00:23:21.600 --> 00:23:23.600]  香港最好的校長之一
[00:23:23.600 --> 00:23:25.600]  他打給我時都失控
[00:23:25.600 --> 00:23:27.600]  壓力太大
[00:23:27.600 --> 00:23:29.600]  失控
[00:23:29.600 --> 00:23:31.600]  壓力太大
[00:23:31.600 --> 00:23:33.600]  很多這樣的人
[00:23:33.600 --> 00:23:35.600]  在那些位置要承受很多壓力
[00:23:35.600 --> 00:23:37.600]  要承受很多事情
[00:23:37.600 --> 00:23:41.600]  沒有錦囊
[00:23:41.600 --> 00:23:43.600]  不要靠知識智慧可以解決問題
[00:23:43.600 --> 00:23:47.600]  最厲害的
[00:23:47.600 --> 00:23:49.600]  我們祈禱
[00:23:49.600 --> 00:23:51.600]  我為你祈禱
[00:23:51.600 --> 00:23:53.600]  我們彼此祈禱
[00:23:53.600 --> 00:23:55.600]  那些祈禱是有血有肉的
[00:23:55.600 --> 00:23:59.600]  感謝你啊
[00:23:59.600 --> 00:24:01.600]  我將它交在你手中
[00:24:01.600 --> 00:24:03.600]  你保守它 帶領它 為鄉求平安
[00:24:03.600 --> 00:24:05.600]  過去了
[00:24:05.600 --> 00:24:07.600]  你今天這樣祈禱
[00:24:07.600 --> 00:24:09.600]  被年輕人鄙視
[00:24:09.600 --> 00:24:11.600]  直接鄙視你
[00:24:11.600 --> 00:24:13.600]  連祈禱都不懂
[00:24:13.600 --> 00:24:15.600]  我們面對這樣的時代
[00:24:15.600 --> 00:24:17.600]  所以我們很需要
[00:24:17.600 --> 00:24:19.600]  聆聽
[00:24:19.600 --> 00:24:21.600]  溫柔
[00:24:21.600 --> 00:24:23.600]  學習
[00:24:23.600 --> 00:24:27.600]  更大的聆聽
[00:24:27.600 --> 00:24:29.600]  更多的溫柔
[00:24:29.600 --> 00:24:31.600]  第三
[00:24:31.600 --> 00:24:33.600]  學習
[00:24:33.600 --> 00:24:35.600]  更真的希望
[00:24:35.600 --> 00:24:39.600]  希望不是說我對前路
[00:24:39.600 --> 00:24:41.600]  完全掌握
[00:24:41.600 --> 00:24:43.600]  我知道這樣走
[00:24:43.600 --> 00:24:45.600]  一定行的
[00:24:45.600 --> 00:24:47.600]  不同去旅行
[00:24:47.600 --> 00:24:49.600]  網上買了車票
[00:24:49.600 --> 00:24:51.600]  轉兩輪車 轉兩輪機 一定去到哪裏
[00:24:51.600 --> 00:24:53.600]  完全安排好
[00:24:53.600 --> 00:24:55.600]  然後祈禱一路平安
[00:24:55.600 --> 00:24:59.600]  而是你飛都沒有
[00:24:59.600 --> 00:25:01.600]  你就要上路
[00:25:01.600 --> 00:25:03.600]  走去哪裏都不知道
[00:25:03.600 --> 00:25:05.600]  為甚麼呢 今天香港就是這樣
[00:25:05.600 --> 00:25:09.600]  在這樣的處境當中
[00:25:09.600 --> 00:25:11.600]  作為一個有信仰的人
[00:25:11.600 --> 00:25:13.600]  如何去傳達希望呢
[00:25:13.600 --> 00:25:19.600]  拿背景圖很簡單
[00:25:19.600 --> 00:25:23.600]  在世上我們就有苦難
[00:25:23.600 --> 00:25:25.600]  這世法非我家 是這麼亂的
[00:25:25.600 --> 00:25:27.600]  我們期望耶穌再帶回來
[00:25:27.600 --> 00:25:29.600]  我們希望放在天下
[00:25:29.600 --> 00:25:33.600]  有時我們都被一些
[00:25:33.600 --> 00:25:37.600]  似是而非的理論
[00:25:37.600 --> 00:25:39.600]  安慰到
[00:25:39.600 --> 00:25:41.600]  但現在不行了
[00:25:41.600 --> 00:25:43.600]  甚麼是更真的希望呢
[00:25:43.600 --> 00:25:47.600]  你想想
[00:25:47.600 --> 00:25:49.600]  你和一個未信主人去說一件事的時候
[00:25:49.600 --> 00:25:51.600]  會被人鄙視你的
[00:25:51.600 --> 00:25:53.600]  你是完全不知民間疾苦
[00:25:55.600 --> 00:25:57.600]  你迴避今天香港的處境
[00:25:57.600 --> 00:25:59.600]  你正在逃避很多事
[00:25:59.600 --> 00:26:01.600]  你在教會四面牆裏面
[00:26:01.600 --> 00:26:03.600]  自以為很聰明 其實是甚麼呢
[00:26:03.600 --> 00:26:09.600]  很多教會的長輩
[00:26:09.600 --> 00:26:11.600]  今天面對年青人 這樣去挑戰他
[00:26:11.600 --> 00:26:13.600]  是真實的
[00:26:13.600 --> 00:26:15.600]  我們希望去哪裏呢
[00:26:15.600 --> 00:26:17.600]  以往希望總是
[00:26:17.600 --> 00:26:21.600]  每一張很具體的
[00:26:21.600 --> 00:26:23.600]  一步一步
[00:26:23.600 --> 00:26:25.600]  走在哪裏
[00:26:25.600 --> 00:26:27.600]  但今天我們走在一條從未走過的路
[00:26:27.600 --> 00:26:31.600]  其實聖經很多的故事
[00:26:31.600 --> 00:26:33.600]  都在說這樣
[00:26:33.600 --> 00:26:35.600]  最典型的約書雅
[00:26:35.600 --> 00:26:39.600]  當她的師父
[00:26:39.600 --> 00:26:41.600]  離開了
[00:26:41.600 --> 00:26:43.600]  交了擔子給她
[00:26:43.600 --> 00:26:45.600]  所面對的
[00:26:45.600 --> 00:26:47.600]  不是曠野路上
[00:26:47.600 --> 00:26:49.600]  那些天然
[00:26:49.600 --> 00:26:51.600]  野獸 天氣
[00:26:51.600 --> 00:26:53.600]  最強悍的敵人
[00:26:53.600 --> 00:26:55.600]  真的打的了
[00:26:55.600 --> 00:26:57.600]  不是說笑的
[00:26:57.600 --> 00:26:59.600]  是走那不知道的路
[00:26:59.600 --> 00:27:01.600]  就是這樣走出來的
[00:27:01.600 --> 00:27:03.600]  約書是這樣走出來的
[00:27:03.600 --> 00:27:05.600]  所以我們不要
[00:27:05.600 --> 00:27:07.600]  太過受到一個中國人
[00:27:07.600 --> 00:27:09.600]  那種的
[00:27:09.600 --> 00:27:11.600]  追求信仰的
[00:27:11.600 --> 00:27:13.600]  東西
[00:27:13.600 --> 00:27:15.600]  我們今天是要
[00:27:15.600 --> 00:27:17.600]  重新思考的
[00:27:19.600 --> 00:27:21.600]  中國人
[00:27:21.600 --> 00:27:23.600]  追求信仰的東西
[00:27:23.600 --> 00:27:25.600]  趨吉避兇
[00:27:25.600 --> 00:27:27.600]  第二
[00:27:27.600 --> 00:27:29.600]  重心上了願
[00:27:29.600 --> 00:27:31.600]  第三 天公賜福
[00:27:31.600 --> 00:27:33.600]  福備全家
[00:27:33.600 --> 00:27:35.600]  很黃大仙的
[00:27:35.600 --> 00:27:37.600]  但今天教會
[00:27:37.600 --> 00:27:39.600]  其實很黃大仙的
[00:27:39.600 --> 00:27:41.600]  我們祈禱都是這樣的
[00:27:41.600 --> 00:27:43.600]  你看那些代島士行
[00:27:43.600 --> 00:27:45.600]  全部都是為了自己的
[00:27:45.600 --> 00:27:47.600]  一講到香港社會
[00:27:47.600 --> 00:27:49.600]  求交在你手中
[00:27:49.600 --> 00:27:51.600]  求你帶領
[00:27:51.600 --> 00:27:53.600]  我們憑什麼將香港交在神手中呢
[00:27:53.600 --> 00:27:55.600]  神叫我們去
[00:27:55.600 --> 00:27:57.600]  參與
[00:27:57.600 --> 00:27:59.600]  做好香港
[00:27:59.600 --> 00:28:01.600]  將祝福帶給香港人
[00:28:01.600 --> 00:28:03.600]  你搞定我搞不定
[00:28:03.600 --> 00:28:05.600]  這些不行的
[00:28:05.600 --> 00:28:07.600]  真的不行的
[00:28:07.600 --> 00:28:09.600]  為什麼年輕人那麼反叛我們呢
[00:28:09.600 --> 00:28:11.600]  我們這一套東西
[00:28:11.600 --> 00:28:13.600]  你自己不是很信
[00:28:13.600 --> 00:28:15.600]  但我們是朗朗上口的
[00:28:15.600 --> 00:28:17.600]  我們怎樣去找到
[00:28:17.600 --> 00:28:19.600]  更真的希望
[00:28:19.600 --> 00:28:23.600]  更真的希望在於
[00:28:23.600 --> 00:28:25.600]  我對未來的承擔
[00:28:25.600 --> 00:28:29.600]  對未來
[00:28:29.600 --> 00:28:31.600]  我們所持有的信念和價值
[00:28:31.600 --> 00:28:35.600]  無論如何我們會走下去
[00:28:35.600 --> 00:28:37.600]  我們不是因為有
[00:28:37.600 --> 00:28:39.600]  看到希望才走下去
[00:28:39.600 --> 00:28:41.600]  而是因為我們走下去
[00:28:41.600 --> 00:28:43.600]  才有希望
[00:28:43.600 --> 00:28:45.600]  我們是在社運路上
[00:28:45.600 --> 00:28:47.600]  很多人的信念
[00:28:47.600 --> 00:28:49.600]  但我們就重新學習
[00:28:49.600 --> 00:28:51.600]  重新學習
[00:28:51.600 --> 00:28:55.600]  我最近看到一些牧師
[00:28:55.600 --> 00:28:57.600]  看到一些神父聊天
[00:28:57.600 --> 00:28:59.600]  他說
[00:28:59.600 --> 00:29:01.600]  社長 什麼世界呢
[00:29:01.600 --> 00:29:05.600]  現在連基督徒都說髒話
[00:29:05.600 --> 00:29:07.600]  印在T恤上
[00:29:07.600 --> 00:29:11.600]  回來教會
[00:29:11.600 --> 00:29:13.600]  T恤上有幾個字
[00:29:13.600 --> 00:29:17.600]  幸好看到很多人
[00:29:17.600 --> 00:29:19.600]  以前罵基督教
[00:29:19.600 --> 00:29:21.600]  現在唱聖詩
[00:29:21.600 --> 00:29:23.600]  他在什麼世界
[00:29:23.600 --> 00:29:25.600]  那些是神給我們最大的功課
[00:29:25.600 --> 00:29:27.600]  顛覆
[00:29:27.600 --> 00:29:29.600]  很多改變
[00:29:29.600 --> 00:29:31.600]  我們的希望在哪裡呢
[00:29:31.600 --> 00:29:33.600]  希望不是
[00:29:33.600 --> 00:29:35.600]  隨隨便便
[00:29:35.600 --> 00:29:37.600]  交球給上帝
[00:29:37.600 --> 00:29:39.600]  然後把幾句金句拋給你
[00:29:39.600 --> 00:29:41.600]  希望什麼呢
[00:29:41.600 --> 00:29:49.600]  馬可福音是我今年講到的主題
[00:29:49.600 --> 00:29:51.600]  全都圍繞馬可福音去講
[00:29:51.600 --> 00:29:55.600]  馬可福音很特別
[00:29:55.600 --> 00:29:57.600]  馬可福音是第一卷成書的福音
[00:29:57.600 --> 00:29:59.600]  不是馬太
[00:29:59.600 --> 00:30:01.600]  不是編排那麼久
[00:30:01.600 --> 00:30:03.600]  馬可福音是第一卷成書的福音
[00:30:03.600 --> 00:30:05.600]  而馬可福音很特別
[00:30:05.600 --> 00:30:07.600]  和其他三卷福書不同
[00:30:07.600 --> 00:30:11.600]  就是他沒有從盤古初起講起
[00:30:11.600 --> 00:30:15.600]  馬太就講耶穌基督的家譜
[00:30:15.600 --> 00:30:17.600]  路加就在不幸之地
[00:30:17.600 --> 00:30:19.600]  耶穌降生
[00:30:19.600 --> 00:30:21.600]  太初有道
[00:30:21.600 --> 00:30:23.600]  講到太初那麼遠
[00:30:23.600 --> 00:30:25.600]  馬可一埋身就講
[00:30:25.600 --> 00:30:27.600]  耶穌出去傳道
[00:30:27.600 --> 00:30:29.600]  實踐
[00:30:29.600 --> 00:30:31.600]  而他整個記載是很短時間
[00:30:31.600 --> 00:30:33.600]  耶穌傳道的那段日子
[00:30:35.600 --> 00:30:37.600]  在馬可福音的記載當中
[00:30:37.600 --> 00:30:39.600]  有一個故事
[00:30:39.600 --> 00:30:43.600]  最近給我很多很多的啟發
[00:30:43.600 --> 00:30:45.600]  就講到耶穌傳道的時候
[00:30:45.600 --> 00:30:47.600]  當然以前沒有大港台
[00:30:47.600 --> 00:30:49.600]  沒有紅館
[00:30:49.600 --> 00:30:51.600]  最初又沒有去到野外
[00:30:51.600 --> 00:30:53.600]  在山上講道
[00:30:53.600 --> 00:30:55.600]  就在一間樓房當中講道
[00:30:55.600 --> 00:31:01.600]  今天都很穩定
[00:31:01.600 --> 00:31:03.600]  收視率很穩定
[00:31:03.600 --> 00:31:05.600]  但應該不少人來聽
[00:31:05.600 --> 00:31:07.600]  很難得有人聽
[00:31:07.600 --> 00:31:09.600]  應該叫多人來
[00:31:09.600 --> 00:31:11.600]  耶穌覺得家裡都滿了人
[00:31:11.600 --> 00:31:13.600]  房子滿載人
[00:31:13.600 --> 00:31:15.600]  房子到處都滿載人
[00:31:15.600 --> 00:31:17.600]  那時候就有四個好朋友
[00:31:17.600 --> 00:31:19.600]  就抬了個毯子
[00:31:19.600 --> 00:31:21.600]  一個不良於行的癱瘓了的人
[00:31:21.600 --> 00:31:23.600]  抬了來很想耶穌祝福他
[00:31:23.600 --> 00:31:25.600]  醫他
[00:31:25.600 --> 00:31:27.600]  就說: 阿彌陀佛
[00:31:27.600 --> 00:31:29.600]  我現在就去找一個
[00:31:29.600 --> 00:31:31.600]  抬了來很想耶穌祝福他
[00:31:31.600 --> 00:31:33.600]  醫他
[00:31:33.600 --> 00:31:35.600]  但他不得其門而入
[00:31:35.600 --> 00:31:37.600]  叫他讓開讓開
[00:31:37.600 --> 00:31:39.600]  讓開讓開
[00:31:39.600 --> 00:31:41.600]  讓開讓開
[00:31:41.600 --> 00:31:43.600]  讓開讓開
[00:31:43.600 --> 00:31:45.600]  讓開讓開
[00:31:45.600 --> 00:31:47.600]  讓開讓開
[00:31:47.600 --> 00:31:49.600]  向上望
[00:31:49.600 --> 00:31:51.600]  拆了屋頂
[00:31:51.600 --> 00:31:53.600]  四個人同心
[00:31:53.600 --> 00:31:55.600]  將這個毯子掉下去
[00:31:55.600 --> 00:31:57.600]  因為他們信心
[00:31:57.600 --> 00:31:59.600]  這個毯子可以重新建造
[00:31:59.600 --> 00:32:01.600]  當我們去看這個記載的時候
[00:32:01.600 --> 00:32:03.600]  我們可能只是說到毯子的信心
[00:32:03.600 --> 00:32:05.600]  但沒有從同理心去說
[00:32:05.600 --> 00:32:07.600]  第一個同理心就是
[00:32:07.600 --> 00:32:09.600]  你願不願意將一些軟弱的人
[00:32:09.600 --> 00:32:11.600]  帶到耶穌面前
[00:32:11.600 --> 00:32:13.600]  是抬過去的
[00:32:13.600 --> 00:32:15.600]  你願不願意
[00:32:15.600 --> 00:32:17.600]  將一些軟弱的人
[00:32:17.600 --> 00:32:19.600]  帶到耶穌面前
[00:32:19.600 --> 00:32:21.600]  是抬過去的
[00:32:21.600 --> 00:32:23.600]  你願不願意
[00:32:23.600 --> 00:32:25.600]  將一些軟弱的人
[00:32:25.600 --> 00:32:27.600]  是抬過去的
[00:32:27.600 --> 00:32:29.600]  抬過去的時候要很齊心
[00:32:29.600 --> 00:32:31.600]  因為四個人將一個毯子的人
[00:32:31.600 --> 00:32:33.600]  在上面掉下去
[00:32:33.600 --> 00:32:35.600]  是很平衡的
[00:32:35.600 --> 00:32:37.600]  任何一個失手
[00:32:37.600 --> 00:32:39.600]  他都會跌下的
[00:32:39.600 --> 00:32:41.600]  很重要
[00:32:41.600 --> 00:32:43.600]  當他們面對困難的時候
[00:32:43.600 --> 00:32:45.600]  我盡力了
[00:32:45.600 --> 00:32:47.600]  我盡力了
[00:32:47.600 --> 00:32:49.600]  還想怎樣
[00:32:49.600 --> 00:32:51.600]  我和你家抬過來
[00:32:51.600 --> 00:32:53.600]  抬了半天
[00:32:53.600 --> 00:32:55.600]  是進不了的
[00:32:55.600 --> 00:32:57.600]  怎樣算好
[00:32:57.600 --> 00:32:59.600]  他們厲害了
[00:32:59.600 --> 00:33:01.600]  他們向上望
[00:33:01.600 --> 00:33:03.600]  突圍
[00:33:03.600 --> 00:33:05.600]  突破
[00:33:05.600 --> 00:33:07.600]  這就是希望
[00:33:07.600 --> 00:33:09.600]  看來沒有什麼出路
[00:33:09.600 --> 00:33:11.600]  沒有什麼空間
[00:33:11.600 --> 00:33:13.600]  沒有什麼希望的時候
[00:33:13.600 --> 00:33:15.600]  我們想到出來
[00:33:15.600 --> 00:33:17.600]  這就是希望
[00:33:17.600 --> 00:33:19.600]  向上望
[00:33:19.600 --> 00:33:21.600]  有一個不是IQ題
[00:33:21.600 --> 00:33:23.600]  不是數學題
[00:33:23.600 --> 00:33:25.600]  是一個思考題
[00:33:25.600 --> 00:33:27.600]  你可不可以種四棵樹
[00:33:27.600 --> 00:33:29.600]  每棵樹的距離一樣
[00:33:29.600 --> 00:33:31.600]  你平面思考一定不行的
[00:33:31.600 --> 00:33:33.600]  平面思考不行
[00:33:33.600 --> 00:33:35.600]  正方形不行
[00:33:35.600 --> 00:33:37.600]  圓形都不行
[00:33:37.600 --> 00:33:39.600]  要立體思考
[00:33:39.600 --> 00:33:41.600]  是追形
[00:33:41.600 --> 00:33:43.600]  先在山崗種第一棵樹
[00:33:43.600 --> 00:33:45.600]  然後拉三條直線下去
[00:33:45.600 --> 00:33:47.600]  立體
[00:33:47.600 --> 00:33:49.600]  每棵樹的距離一樣
[00:33:49.600 --> 00:33:51.600]  這叫立體思考法
[00:33:51.600 --> 00:33:53.600]  今天我面對很多的困局
[00:33:53.600 --> 00:33:55.600]  看不看得出來
[00:33:55.600 --> 00:33:57.600]  我們看不到什麼
[00:33:57.600 --> 00:33:59.600]  我們就要
[00:33:59.600 --> 00:34:01.600]  第一我們向上望
[00:34:01.600 --> 00:34:03.600]  向上望
[00:34:03.600 --> 00:34:05.600]  立體思考
[00:34:05.600 --> 00:34:07.600]  是能夠突破
[00:34:07.600 --> 00:34:09.600]  當前的處境
[00:34:09.600 --> 00:34:11.600]  而找到
[00:34:11.600 --> 00:34:13.600]  那個希望
[00:34:15.600 --> 00:34:17.600]  希望就是
[00:34:17.600 --> 00:34:19.600]  讓我們能夠繼續
[00:34:19.600 --> 00:34:21.600]  保持我們的信念
[00:34:21.600 --> 00:34:23.600]  保持我們的樂觀
[00:34:23.600 --> 00:34:25.600]  保持我們
[00:34:25.600 --> 00:34:27.600]  各方面不會因為
[00:34:27.600 --> 00:34:29.600]  環境順應而走樣的
[00:34:29.600 --> 00:34:31.600]  繼續向前行
[00:34:31.600 --> 00:34:33.600]  讓人看到
[00:34:33.600 --> 00:34:35.600]  基督徒在這個時代
[00:34:35.600 --> 00:34:37.600]  我們沒有變質
[00:34:37.600 --> 00:34:39.600]  我們仍然堅持
[00:34:39.600 --> 00:34:41.600]  當然有時候政治的看法立場
[00:34:41.600 --> 00:34:43.600]  會因為每個人的成長背景
[00:34:43.600 --> 00:34:45.600]  是不同的
[00:34:45.600 --> 00:34:47.600]  我認識很多警界的朋友
[00:34:47.600 --> 00:34:49.600]  我當年是
[00:34:49.600 --> 00:34:51.600]  警隊的導師
[00:34:51.600 --> 00:34:53.600]  我每年幫他們講幾堂書
[00:34:53.600 --> 00:34:55.600]  有時候對他們
[00:34:55.600 --> 00:34:57.600]  某些行為都會反感
[00:34:57.600 --> 00:34:59.600]  但不會因為這樣而將
[00:34:59.600 --> 00:35:01.600]  整個警隊打成全部
[00:35:01.600 --> 00:35:03.600]  都是黑色一樣
[00:35:03.600 --> 00:35:05.600]  我們不會這樣看
[00:35:05.600 --> 00:35:07.600]  但人很容易這樣看
[00:35:07.600 --> 00:35:09.600]  怎樣保持住
[00:35:09.600 --> 00:35:11.600]  一種
[00:35:11.600 --> 00:35:13.600]  尋求真知
[00:35:13.600 --> 00:35:15.600]  獨立思考
[00:35:15.600 --> 00:35:17.600]  包容
[00:35:17.600 --> 00:35:19.600]  聆聽
[00:35:19.600 --> 00:35:21.600]  學習
[00:35:21.600 --> 00:35:23.600]  更多的聆聽
[00:35:23.600 --> 00:35:25.600]  學習更大的溫柔
[00:35:25.600 --> 00:35:27.600]  學習
[00:35:27.600 --> 00:35:29.600]  更真的盼望
[00:35:29.600 --> 00:35:31.600]  是我面對
[00:35:31.600 --> 00:35:33.600]  香港這次的處境
[00:35:33.600 --> 00:35:35.600]  面對自己可能都會
[00:35:35.600 --> 00:35:37.600]  發覺我內心的黑狗都越來越大的時候
[00:35:37.600 --> 00:35:39.600]  怎樣能夠控制住
[00:35:39.600 --> 00:35:41.600]  要承認
[00:35:41.600 --> 00:35:43.600]  自己的不足
[00:35:43.600 --> 00:35:47.600]  才能夠明白別人的需要
[00:35:47.600 --> 00:35:49.600]  體驗出
[00:35:49.600 --> 00:35:51.600]  天賦的心腸
[00:35:51.600 --> 00:35:53.600]  而我們過去太過
