
[00:00:00.000 --> 00:00:07.000]  今天的題目是經歷神的2
[00:16:59.000 --> 00:17:01.000]  要打米殿人
[00:17:01.000 --> 00:17:02.000]  究竟打不打呢?
[00:17:02.000 --> 00:17:04.000]  這個機殿
[00:17:04.000 --> 00:17:05.000]  於是他就求神
[00:17:05.000 --> 00:17:08.000]  你獻出你自己不尋常的旨意
[00:17:08.000 --> 00:17:10.000]  大家記得嗎?
[00:17:10.000 --> 00:17:13.000]  於是機殿就創作了一個方法
[00:17:13.000 --> 00:17:15.000]  說我放羊毛在外面
[00:17:15.000 --> 00:17:17.000]  在礦液外面
[00:17:17.000 --> 00:17:18.000]  第二天早上
[00:17:18.000 --> 00:17:19.000]  我看看是不是
[00:17:19.000 --> 00:17:21.000]  所有地方都有露水
[00:17:21.000 --> 00:17:22.000]  只是這個羊毛是乾的
[00:17:22.000 --> 00:17:24.000]  果然是這樣
[00:17:24.000 --> 00:17:25.000]  這樣都不夠
[00:17:25.000 --> 00:17:26.000]  再來一次
[00:17:26.000 --> 00:17:28.000]  再放多一次出去
[00:17:28.000 --> 00:17:30.000]  我希望我們看到
[00:17:30.000 --> 00:17:32.000]  明天到處都是乾的
[00:17:32.000 --> 00:17:33.000]  只是這個羊毛濕的
[00:17:33.000 --> 00:17:35.000]  又是
[00:17:35.000 --> 00:17:36.000]  好了
[00:17:36.000 --> 00:17:38.000]  我就打這個米殿人
[00:17:38.000 --> 00:17:40.000]  這是他的方法
[00:17:40.000 --> 00:17:43.000]  去找出不尋常的東西
[00:17:43.000 --> 00:17:44.000]  他就肯定自己
[00:17:44.000 --> 00:17:47.000]  是神自己要他做什麼
[00:17:47.000 --> 00:17:50.000]  其實老實說
[00:17:50.000 --> 00:17:51.000]  是不是這個方法
[00:17:51.000 --> 00:17:53.000]  當時我覺得很厲害
[00:17:53.000 --> 00:17:55.000]  其實如果我們心裡願意聽神的話
[00:17:55.000 --> 00:17:58.000]  有時候不用這麼多特別的東西
[00:17:58.000 --> 00:17:59.000]  所以我不是說
[00:17:59.000 --> 00:18:00.000]  叫你不要
[00:18:00.000 --> 00:18:01.000]  叫你不要
[00:18:01.000 --> 00:18:02.000]  不過你不要經常期待
[00:18:02.000 --> 00:18:03.000]  一些很不尋常的東西
[00:18:03.000 --> 00:18:05.000]  有時候因為我們不聽話
[00:18:05.000 --> 00:18:06.000]  叫你又不聽
[00:18:06.000 --> 00:18:08.000]  提醒你又不理
[00:18:08.000 --> 00:18:09.000]  不斷衝過去
[00:18:09.000 --> 00:18:11.000]  唯有扔一顆石頭
[00:18:11.000 --> 00:18:12.000]  讓你啪啪啪
[00:18:12.000 --> 00:18:14.000]  很不尋常地
[00:18:14.000 --> 00:18:16.000]  才停下來
[00:18:16.000 --> 00:18:18.000]  我和大家說說
[00:18:18.000 --> 00:18:20.000]  一個比較
[00:18:20.000 --> 00:18:21.000]  一個事實
[00:18:21.000 --> 00:18:22.000]  不過有時候說出來
[00:18:22.000 --> 00:18:23.000]  都比較醜醜的
[00:18:23.000 --> 00:18:24.000]  那時候就
[00:18:24.000 --> 00:18:25.000]  看到這兩個
[00:18:25.000 --> 00:18:26.000]  例子
[00:18:26.000 --> 00:18:27.000]  信耶穌的時候
[00:18:27.000 --> 00:18:28.000]  團契裡面
[00:18:28.000 --> 00:18:29.000]  我喜歡了一個女孩
[00:18:29.000 --> 00:18:30.000]  我愛她
[00:18:30.000 --> 00:18:31.000]  看神的旨意
[00:18:31.000 --> 00:18:32.000]  是不是要我和她拍拖呢
[00:18:32.000 --> 00:18:33.000]  我就祈禱
[00:18:33.000 --> 00:18:35.000]  這次我回去團契
[00:18:35.000 --> 00:18:36.000]  搭電梯上去
[00:18:36.000 --> 00:18:37.000]  一開門就見到她
[00:18:37.000 --> 00:18:38.000]  這個就是了
[00:18:38.000 --> 00:18:40.000]  學人家機電
[00:18:40.000 --> 00:18:41.000]  我和大家說過
[00:18:41.000 --> 00:18:42.000]  都知道那次怎樣
[00:18:42.000 --> 00:18:44.000]  結果開門是藍的
[00:18:44.000 --> 00:18:47.000]  不是
[00:18:47.000 --> 00:18:48.000]  你搞這樣的東西
[00:18:48.000 --> 00:18:50.000]  不是出這樣的主意的
[00:18:50.000 --> 00:18:52.000]  用什麼
[00:18:52.000 --> 00:18:53.000]  你的心裡面
[00:18:53.000 --> 00:18:54.000]  你跟隨神
[00:18:54.000 --> 00:18:56.000]  不過有時候我們是沒有人
[00:18:56.000 --> 00:18:57.000]  是不跟隨
[00:18:57.000 --> 00:18:58.000]  還有一個原因
[00:18:58.000 --> 00:19:00.000]  一定是神要介入的
[00:19:00.000 --> 00:19:01.000]  因為魔鬼撒旦
[00:19:01.000 --> 00:19:03.000]  和他的支持
[00:19:03.000 --> 00:19:05.000]  支持的靈也好
[00:19:05.000 --> 00:19:06.000]  人也好
[00:19:06.000 --> 00:19:07.000]  他會攻擊的
[00:19:07.000 --> 00:19:10.000]  所以在他攻擊裡面的時候
[00:19:10.000 --> 00:19:11.000]  你就會
[00:19:11.000 --> 00:19:12.000]  你需要神
[00:19:12.000 --> 00:19:14.000]  有時候真的要介入
[00:19:14.000 --> 00:19:15.000]  去阻擋
[00:19:15.000 --> 00:19:17.000]  這個也是
[00:19:17.000 --> 00:19:19.000]  神要在我們的生命裡面
[00:19:19.000 --> 00:19:22.000]  是會顯出大能的一個情況
[00:19:22.000 --> 00:19:25.000]  不過
[00:19:25.000 --> 00:19:26.000]  總結
[00:19:26.000 --> 00:19:27.000]  總歸來說
[00:19:27.000 --> 00:19:28.000]  神顯出大能
[00:19:28.000 --> 00:19:29.000]  剛才說
[00:19:29.000 --> 00:19:30.000]  不是要表演一下自己
[00:19:30.000 --> 00:19:31.000]  嚇嚇你
[00:19:31.000 --> 00:19:35.000]  也不是要有什麼的
[00:19:35.000 --> 00:19:39.000]  滿足你自己個人的意欲
[00:19:39.000 --> 00:19:41.000]  是他的計劃要完成
[00:19:41.000 --> 00:19:43.000]  同時我相信
[00:19:43.000 --> 00:19:46.000]  當你和我經歷過神的大能的時候
[00:19:46.000 --> 00:19:49.000]  好像聖經裡面一樣
[00:19:49.000 --> 00:19:52.000]  人就會有一種新的領悟
[00:19:52.000 --> 00:19:53.000]  對神有新的認識
[00:19:53.000 --> 00:19:54.000]  有突破
[00:19:54.000 --> 00:19:55.000]  信心有突破
[00:19:55.000 --> 00:19:57.000]  靈命有突破
[00:19:57.000 --> 00:19:59.000]  所以有時候神用這些方法
[00:19:59.000 --> 00:20:01.000]  最重要的是我們有些不尋常的東西
[00:20:01.000 --> 00:20:03.000]  在我們生命裡面出現的時候
[00:20:03.000 --> 00:20:06.000]  我們就知道原來神想我們有進步
[00:20:06.000 --> 00:20:08.000]  好像保羅一樣
[00:20:08.000 --> 00:20:09.000]  他自己未信主的時候
[00:20:09.000 --> 00:20:11.000]  一直向著大馬塞路上
[00:20:11.000 --> 00:20:12.000]  去的時候
[00:20:12.000 --> 00:20:14.000]  耶穌基督用他的光打倒他
[00:20:14.000 --> 00:20:17.000]  這是很不尋常的大能經歷
[00:20:17.000 --> 00:20:18.000]  為了什麼呢?
[00:20:18.000 --> 00:20:21.000]  將保羅人生的路扭轉
[00:20:21.000 --> 00:20:24.000]  然後成為神所用的人
[00:20:24.000 --> 00:20:28.000]  作為一個向外國人傳福音的信徒
[00:20:28.000 --> 00:20:31.000]  所以這些全部都是神自己的美意
[00:20:31.000 --> 00:20:33.000]  今天你和我都是
[00:20:33.000 --> 00:20:35.000]  神給我們這些大能
[00:20:35.000 --> 00:20:36.000]  在我們生命裡面出現
[00:20:36.000 --> 00:20:40.000]  不是要我們覺得自己很威風
[00:20:40.000 --> 00:20:44.000]  而是想我們的生命有這樣的扭轉
[00:20:44.000 --> 00:20:47.000]  能夠更加有成長
[00:20:47.000 --> 00:20:49.000]  信心更加有突破
[00:20:49.000 --> 00:20:51.000]  因為原來神這麼厲害
[00:20:51.000 --> 00:20:53.000]  好像彼得
[00:20:53.000 --> 00:20:54.000]  他坐牢的時候
[00:20:54.000 --> 00:20:57.000]  神打開了他的鎖鏈門的時候
[00:20:57.000 --> 00:20:58.000]  他出來說了一句話
[00:20:58.000 --> 00:21:02.000]  我現在真知道原來神是這麼厲害
[00:21:02.000 --> 00:21:04.000]  他不是不知道
[00:21:04.000 --> 00:21:05.000]  不過經驗過這些之後
[00:21:05.000 --> 00:21:08.000]  在生命裡面有一種嶄新的認識
[00:21:08.000 --> 00:21:10.000]  原來神這麼真實
[00:21:10.000 --> 00:21:11.000]  這麼厲害
[00:21:11.000 --> 00:21:13.000]  這就是神的心意
[00:21:13.000 --> 00:21:15.000]  讓我們經歷他的大能
[00:21:15.000 --> 00:21:20.000]  究竟我們怎樣可以經歷到神的大能呢?
[00:21:22.000 --> 00:21:24.000]  其實一點都不難
[00:21:24.000 --> 00:21:27.000]  我總結了聖經裡面
[00:21:27.000 --> 00:21:29.000]  讓我們看見的那幅圖畫
[00:21:29.000 --> 00:21:31.000]  我想說兩方面
[00:21:31.000 --> 00:21:33.000]  第一
[00:21:33.000 --> 00:21:36.000]  是留心發言
[00:21:36.000 --> 00:21:38.000]  就是這麼簡單
[00:21:38.000 --> 00:21:40.000]  其實神的大能
[00:21:40.000 --> 00:21:42.000]  神的不尋常的作為
[00:21:42.000 --> 00:21:44.000]  其實在我們生命裡面
[00:21:44.000 --> 00:21:45.000]  到處都有
[00:21:45.000 --> 00:21:46.000]  不斷在這裡
[00:21:46.000 --> 00:21:47.000]  他沒有停過
[00:21:47.000 --> 00:21:49.000]  不過有時候你和我沒有留意
[00:21:49.000 --> 00:21:51.000]  所以就以為沒有
[00:21:51.000 --> 00:21:52.000]  看不到
[00:21:52.000 --> 00:21:54.000]  這是我們很大的損失
[00:21:54.000 --> 00:21:57.000]  也是我們很大的錯失
[00:21:57.000 --> 00:22:01.000]  神其實一直有他自己的大能
[00:22:01.000 --> 00:22:03.000]  在你和我身上
[00:22:03.000 --> 00:22:04.000]  你說真的嗎?
[00:22:04.000 --> 00:22:05.000]  如果留意得到
[00:22:05.000 --> 00:22:08.000]  遠比你想像的多
[00:22:08.000 --> 00:22:11.000]  第一最簡單的
[00:22:11.000 --> 00:22:13.000]  回顧你的人生
[00:22:13.000 --> 00:22:16.000]  今天你坐在這裡
[00:22:16.000 --> 00:22:19.000]  其實你和我都有自己的故事
[00:22:19.000 --> 00:22:21.000]  我就很明白我的故事
[00:22:21.000 --> 00:22:22.000]  我經常說
[00:22:22.000 --> 00:22:26.000]  溫偉耀未信耶穌之前的壞人
[00:22:26.000 --> 00:22:27.000]  我到現在都記得
[00:22:27.000 --> 00:22:29.000]  這麼差勁
[00:22:29.000 --> 00:22:30.000]  這麼反基督教
[00:22:30.000 --> 00:22:31.000]  用髒話罵耶穌
[00:22:31.000 --> 00:22:33.000]  今天我站在這裡講道理
[00:22:33.000 --> 00:22:35.000]  這根本就是神蹟
[00:22:35.000 --> 00:22:37.000]  神的大能
[00:22:37.000 --> 00:22:39.000]  你也有你的神的大能的神蹟
[00:22:39.000 --> 00:22:40.000]  你記住
[00:22:40.000 --> 00:22:42.000]  神扭轉你的生命
[00:22:42.000 --> 00:22:44.000]  在人的角度看來
[00:22:44.000 --> 00:22:46.000]  好像碰上了那個人
[00:22:46.000 --> 00:22:49.000]  剛好去到報道會
[00:22:49.000 --> 00:22:51.000]  誰說剛好
[00:22:51.000 --> 00:22:54.000]  其實神一直在動
[00:22:54.000 --> 00:22:55.000]  你看見的時候
[00:22:55.000 --> 00:22:56.000]  你留心一下
[00:22:56.000 --> 00:22:57.000]  你會看到的
[00:22:57.000 --> 00:22:59.000]  在你過去的
[00:22:59.000 --> 00:23:02.000]  在你人生裡最低谷的時候
[00:23:02.000 --> 00:23:04.000]  剛好見到那個人
[00:23:04.000 --> 00:23:05.000]  說了幾句話
[00:23:05.000 --> 00:23:06.000]  整個人變了
[00:23:06.000 --> 00:23:08.000]  或者本來沒有機會
[00:23:08.000 --> 00:23:09.000]  絕路的時候
[00:23:09.000 --> 00:23:11.000]  剛好收到一份東西
[00:23:11.000 --> 00:23:12.000]  看看
[00:23:12.000 --> 00:23:14.000]  又找到了
[00:23:14.000 --> 00:23:16.000]  於是你又走了另外一條路
[00:23:16.000 --> 00:23:17.000]  這些全部
[00:23:17.000 --> 00:23:18.000]  你留意的時候
[00:23:18.000 --> 00:23:20.000]  神的手一直在
[00:23:20.000 --> 00:23:22.000]  你和我
[00:23:22.000 --> 00:23:23.000]  人生裡
[00:23:23.000 --> 00:23:25.000]  其實神一直沒有離開過我們的手
[00:23:25.000 --> 00:23:27.000]  不過我們沒有留意
[00:23:27.000 --> 00:23:30.000]  這是我們很大的錯失
[00:23:30.000 --> 00:23:31.000]  我和大家提過
[00:23:31.000 --> 00:23:33.000]  我自己有時候喜歡
[00:23:33.000 --> 00:23:36.000]  用一本一本的寫下來
[00:23:36.000 --> 00:23:38.000]  不用很詳細的
[00:23:38.000 --> 00:23:40.000]  我和大家講過很多次
[00:23:40.000 --> 00:23:42.000]  什麼時候
[00:23:42.000 --> 00:23:43.000]  什麼年什麼月
[00:23:43.000 --> 00:23:45.000]  什麼日子
[00:23:45.000 --> 00:23:47.000]  然後寫幾句那件事
[00:23:47.000 --> 00:23:48.000]  因為我經歷過神
[00:23:48.000 --> 00:23:50.000]  嘩!這麼真實
[00:23:50.000 --> 00:23:51.000]  這麼厲害
[00:23:51.000 --> 00:23:52.000]  這麼扭轉
[00:23:52.000 --> 00:23:53.000]  這麼無微不至
[00:23:53.000 --> 00:23:54.000]  我都還沒求
[00:23:54.000 --> 00:23:55.000]  他就給了我
[00:23:55.000 --> 00:23:56.000]  好了
[00:23:56.000 --> 00:23:57.000]  有了這些的時候
[00:23:57.000 --> 00:23:58.000]  我寫幾句就夠了
[00:23:58.000 --> 00:24:00.000]  我不用整件事都寫了
[00:24:00.000 --> 00:24:02.000]  我只是保證
[00:24:02.000 --> 00:24:03.000]  我幾年之後
[00:24:03.000 --> 00:24:04.000]  拿回來看那幾句
[00:24:04.000 --> 00:24:06.000]  寄回這件事就行了
[00:24:06.000 --> 00:24:08.000]  我和大家講過
[00:24:08.000 --> 00:24:10.000]  我這樣記錄下去的時候
[00:24:10.000 --> 00:24:12.000]  有時候你和我
[00:24:12.000 --> 00:24:14.000]  我都會
[00:24:14.000 --> 00:24:15.000]  人生最低谷的時候
[00:24:15.000 --> 00:24:16.000]  心情最差的時候
[00:24:16.000 --> 00:24:18.000]  覺得神都沒有理我
[00:24:18.000 --> 00:24:20.000]  為什麼會走到這麼絕路的時候
[00:24:20.000 --> 00:24:23.000]  我就去拔其中一本出來
[00:24:23.000 --> 00:24:25.000]  1994年
[00:24:25.000 --> 00:24:27.000]  一頁一頁的看下去
[00:24:27.000 --> 00:24:29.000]  嘩!那件事又出在我腦裡
[00:24:29.000 --> 00:24:32.000]  然後第二頁又出那件事
[00:24:32.000 --> 00:24:34.000]  一路一路出的時候
[00:24:34.000 --> 00:24:36.000]  我和大家講過
[00:24:36.000 --> 00:24:38.000]  通常我還沒看完一本這樣的簿
[00:24:38.000 --> 00:24:39.000]  讀了一會兒
[00:24:39.000 --> 00:24:40.000]  看了幾頁
[00:24:40.000 --> 00:24:42.000]  我眼淚已經流出來了
[00:24:42.000 --> 00:24:43.000]  我會告訴自己
[00:24:43.000 --> 00:24:45.000]  神怎麼會不理我
[00:24:45.000 --> 00:24:46.000]  你看他多奇妙
[00:24:46.000 --> 00:24:47.000]  他怎麼會不真實
[00:24:47.000 --> 00:24:49.000]  我生命就記得
[00:24:49.000 --> 00:24:50.000]  很重要
[00:24:50.000 --> 00:24:51.000]  所以聖經說
[00:24:51.000 --> 00:24:52.000]  你不要忘記
[00:24:52.000 --> 00:24:55.000]  你不要忘記神的恩典和大能
[00:24:55.000 --> 00:24:57.000]  你留心祂在這裡
[00:24:57.000 --> 00:24:58.000]  還有我們發覺
[00:24:58.000 --> 00:24:59.000]  原來神的大能
[00:24:59.000 --> 00:25:00.000]  根本祂的手
[00:25:00.000 --> 00:25:01.000]  根本一路都在這裡
[00:25:01.000 --> 00:25:02.000]  在我們周圍
[00:25:02.000 --> 00:25:03.000]  剛才我們講
[00:25:03.000 --> 00:25:04.000]  在大自然裡面
[00:25:04.000 --> 00:25:06.000]  聖經裡面經常提到
[00:25:06.000 --> 00:25:07.000]  約伯基也好
[00:25:07.000 --> 00:25:08.000]  斯彬也好
[00:25:08.000 --> 00:25:09.000]  你看看大自然
[00:25:09.000 --> 00:25:10.000]  神的手一直在這裡
[00:25:10.000 --> 00:25:11.000]  不過我們現代人也好
[00:25:11.000 --> 00:25:12.000]  或者不信的人
[00:25:12.000 --> 00:25:13.000]  我們很驕傲
[00:25:13.000 --> 00:25:14.000]  我們經常說
[00:25:14.000 --> 00:25:15.000]  這個科學的情況
[00:25:15.000 --> 00:25:16.000]  這個進化論
[00:25:16.000 --> 00:25:17.000]  其實神的手
[00:25:17.000 --> 00:25:18.000]  你看看那些植物
[00:25:18.000 --> 00:25:19.000]  那些動物
[00:25:19.000 --> 00:25:22.000]  那些天象
[00:25:22.000 --> 00:25:25.000]  你看看我們那些昆蟲
[00:25:25.000 --> 00:25:27.000]  甚至那些飛鳥
[00:25:27.000 --> 00:25:29.000]  多麼奇妙的東西
[00:25:29.000 --> 00:25:30.000]  神的手根本就在這裡
[00:25:30.000 --> 00:25:32.000]  神的大能一直在這裡
[00:25:32.000 --> 00:25:34.000]  不過我們沒有留意
[00:25:34.000 --> 00:25:36.000]  還有甚至歷史
[00:25:36.000 --> 00:25:38.000]  有很多神一直介入
[00:25:38.000 --> 00:25:39.000]  聖經告訴你
[00:25:39.000 --> 00:25:40.000]  神不斷介入人類的事
[00:25:40.000 --> 00:25:41.000]  大事小事
[00:25:41.000 --> 00:25:42.000]  祂都在這裡
[00:25:42.000 --> 00:25:44.000]  你留意就看到
[00:25:44.000 --> 00:25:46.000]  我們人類的歷史裡面
[00:25:46.000 --> 00:25:48.000]  都很多你見到的
[00:25:48.000 --> 00:25:51.000]  就好像1944年6月6日
[00:25:51.000 --> 00:25:52.000]  那個諾曼第登陸
[00:25:52.000 --> 00:25:53.000]  大家可能聽過
[00:25:53.000 --> 00:25:55.000]  在第二次世界大戰的時候
[00:25:55.000 --> 00:25:57.000]  盟軍決定一個最重要的
[00:25:57.000 --> 00:25:59.000]  反攻的最重要的機會
[00:25:59.000 --> 00:26:01.000]  就是攻向那邊
[00:26:01.000 --> 00:26:03.000]  但是那個英梁海峽
[00:26:03.000 --> 00:26:05.000]  你要飛機飛過的時候
[00:26:05.000 --> 00:26:07.000]  定了那個時間
[00:26:07.000 --> 00:26:09.000]  之前天氣報告說
[00:26:09.000 --> 00:26:12.000]  要很大霧又濕
[00:26:12.000 --> 00:26:13.000]  什麼都看不到
[00:26:13.000 --> 00:26:15.000]  飛機飛不到過去
[00:26:15.000 --> 00:26:17.000]  還有那個登陸艇
[00:26:17.000 --> 00:26:18.000]  那些水
[00:26:18.000 --> 00:26:21.000]  是要潮退潮漲
[00:26:21.000 --> 00:26:23.000]  上不到岸的
[00:26:23.000 --> 00:26:24.000]  是要潮退
[00:26:24.000 --> 00:26:26.000]  時間很少
[00:26:26.000 --> 00:26:27.000]  就是那時候要過去
[00:26:27.000 --> 00:26:29.000]  但是那時候天氣不好的時候
[00:26:29.000 --> 00:26:30.000]  登陸艇上不到去
[00:26:30.000 --> 00:26:32.000]  飛機飛不過去
[00:26:32.000 --> 00:26:34.000]  整個計劃就走不了
[00:26:34.000 --> 00:26:36.000]  你記得嗎?
[00:26:36.000 --> 00:26:38.000]  那時候他們祈禱
[00:26:38.000 --> 00:26:41.000]  6月6日早上突然間冷風吹過來
[00:26:41.000 --> 00:26:43.000]  高氣壓突然間變了
[00:26:43.000 --> 00:26:46.000]  天黑清了大半天
[00:26:46.000 --> 00:26:47.000]  就是那個大半天
[00:26:47.000 --> 00:26:48.000]  是不是?
[00:26:48.000 --> 00:26:49.000]  電影也拍了
[00:26:49.000 --> 00:26:50.000]  Longest Day
[00:26:50.000 --> 00:26:51.000]  就是那時候
[00:26:51.000 --> 00:26:53.000]  飛機就可以飛過去了
[00:26:53.000 --> 00:26:54.000]  剛剛的潮退
[00:26:54.000 --> 00:26:55.000]  就可以登陸了
[00:26:55.000 --> 00:26:57.000]  世界大戰就改變了
[00:26:57.000 --> 00:26:58.000]  神的計劃
[00:26:58.000 --> 00:27:00.000]  在人類的歷史裡面一直在
[00:27:00.000 --> 00:27:02.000]  你和我有時太驕傲
[00:27:02.000 --> 00:27:04.000]  我們不看我們不聽
[00:27:04.000 --> 00:27:06.000]  頂尖妹如果我們留意的時候
[00:27:06.000 --> 00:27:08.000]  怎麼會不在呢?
[00:27:08.000 --> 00:27:12.000]  那時候我們生命就有一種新的興奮
[00:27:12.000 --> 00:27:14.000]  讀書我經常說
[00:27:14.000 --> 00:27:16.000]  信耶穌怎麼會悶呢?
[00:27:16.000 --> 00:27:17.000]  多刺激啊
[00:27:17.000 --> 00:27:19.000]  有多少東西看在我們生命裡面
[00:27:19.000 --> 00:27:20.000]  這樣就行
[00:27:20.000 --> 00:27:21.000]  神就這樣就行
[00:27:21.000 --> 00:27:23.000]  你開始越來越看到他的手
[00:27:23.000 --> 00:27:24.000]  他的動作
[00:27:24.000 --> 00:27:25.000]  他的扭轉
[00:27:25.000 --> 00:27:27.000]  他的介入
[00:27:27.000 --> 00:27:29.000]  遠比你想像中多
[00:27:29.000 --> 00:27:31.000]  你試一下留意
[00:27:31.000 --> 00:27:32.000]  第二
[00:27:32.000 --> 00:27:33.000]  當然那個態度上
[00:27:33.000 --> 00:27:34.000]  還有條件
[00:27:34.000 --> 00:27:36.000]  兩樣東西聖經說了
[00:27:36.000 --> 00:27:37.000]  我相信說出來都會知道
[00:27:37.000 --> 00:27:39.000]  不過我想再提一提
[00:27:39.000 --> 00:27:41.000]  第一
[00:27:41.000 --> 00:27:43.000]  信服
[00:27:43.000 --> 00:27:44.000]  第二
[00:27:44.000 --> 00:27:46.000]  信心
[00:27:46.000 --> 00:27:47.000]  這是條件
[00:27:47.000 --> 00:27:48.000]  你沒有這些條件
[00:27:48.000 --> 00:27:50.000]  就算神的大能在
[00:27:50.000 --> 00:27:52.000]  你都會經歷不到
[00:27:52.000 --> 00:27:54.000]  信服
[00:27:54.000 --> 00:27:57.000]  我很喜歡亞國書四章七字那句話
[00:27:57.000 --> 00:27:59.000]  他說你們要什麼呢?
[00:27:59.000 --> 00:28:01.000]  信服神
[00:28:01.000 --> 00:28:04.000]  就算魔鬼都會逃跑
[00:28:04.000 --> 00:28:06.000]  你可以抵擋魔鬼
[00:28:06.000 --> 00:28:09.000]  剛才說為什麼有些不尋常事
[00:28:09.000 --> 00:28:10.000]  因為魔鬼要攻擊
[00:28:10.000 --> 00:28:12.000]  但魔鬼是靈界的力量
[00:28:12.000 --> 00:28:13.000]  但是這個聖經很好
[00:28:13.000 --> 00:28:15.000]  你們聽神話的時候
[00:28:15.000 --> 00:28:17.000]  你走在神自己的心意上
[00:28:17.000 --> 00:28:19.000]  所以這個第一個條件就是
[00:28:19.000 --> 00:28:21.000]  你和我不是為了我們自己的私慾
[00:28:21.000 --> 00:28:23.000]  就做這樣做那樣
[00:28:23.000 --> 00:28:25.000]  要求神幫你
[00:28:25.000 --> 00:28:27.000]  好像摩訶密菩薩
[00:28:27.000 --> 00:28:29.000]  或者觀音菩薩那樣幫你
[00:28:29.000 --> 00:28:31.000]  不是
[00:28:31.000 --> 00:28:32.000]  神不是這樣的
[00:28:32.000 --> 00:28:34.000]  而是相反來說
[00:28:34.000 --> 00:28:36.000]  我們貼近神自己的心意
[00:28:36.000 --> 00:28:39.000]  要跟著神自己的心意的時候
[00:28:39.000 --> 00:28:40.000]  按照神的心意
[00:28:40.000 --> 00:28:41.000]  走在計劃裡面
[00:28:41.000 --> 00:28:43.000]  心裡面有這樣的態度的時候
[00:28:43.000 --> 00:28:45.000]  就算魔鬼要反對
[00:28:45.000 --> 00:28:47.000]  就算他要破壞
[00:28:47.000 --> 00:28:50.000]  就算我們人都有錯失
[00:28:50.000 --> 00:28:51.000]  有軟弱
[00:28:51.000 --> 00:28:53.000]  神就會介入
[00:28:53.000 --> 00:28:54.000]  就會扭轉
[00:28:54.000 --> 00:28:56.000]  就會回到他的心意
[00:28:56.000 --> 00:28:58.000]  因為你想跟著他的心意
[00:28:58.000 --> 00:28:59.000]  所以聽話
[00:28:59.000 --> 00:29:00.000]  剛才我們說了
[00:29:00.000 --> 00:29:01.000]  保羅也是這樣
[00:29:01.000 --> 00:29:02.000]  其他信徒也是這樣
[00:29:02.000 --> 00:29:03.000]  聽話
[00:29:03.000 --> 00:29:04.000]  立刻聽神的話
[00:29:04.000 --> 00:29:07.000]  他走在神的心裡的時候
[00:29:07.000 --> 00:29:09.000]  你就會自然需要的時候
[00:29:09.000 --> 00:29:12.000]  你就會很容易經歷到神自己
[00:29:12.000 --> 00:29:14.000]  那個大能的出現
[00:29:14.000 --> 00:29:16.000]  多麼清楚在你生命裡
[00:29:16.000 --> 00:29:17.000]  心裡面有多麼平安
[00:29:17.000 --> 00:29:18.000]  多麼有把握
[00:29:18.000 --> 00:29:20.000]  因為走在神的心裡
[00:29:20.000 --> 00:29:21.000]  誰能夠抵擋
[00:29:21.000 --> 00:29:23.000]  不是我某某人
[00:29:23.000 --> 00:29:25.000]  而是神在我前面走的時候
[00:29:25.000 --> 00:29:26.000]  我跟著他走
[00:29:26.000 --> 00:29:27.000]  我不會錯
[00:29:27.000 --> 00:29:29.000]  第二
[00:29:29.000 --> 00:29:31.000]  就是信心
[00:29:31.000 --> 00:29:32.000]  信心
[00:29:32.000 --> 00:29:35.000]  二弗所說第一章所說的話
[00:29:35.000 --> 00:29:39.000]  神會照著他強大的力量
[00:29:39.000 --> 00:29:41.000]  向我們信他的人
[00:29:41.000 --> 00:29:43.000]  有信心對他的人
[00:29:43.000 --> 00:29:45.000]  顯出這個能力是何等的浩大
[00:29:45.000 --> 00:29:46.000]  很清楚的說了
[00:29:46.000 --> 00:29:48.000]  神要顯出這個浩大能力是什麼呢?
[00:29:48.000 --> 00:29:51.000]  是因為我們對他有信心
[00:29:51.000 --> 00:29:56.000]  信心代表我們不要為神設立框框
[00:29:56.000 --> 00:29:58.000]  你信得過他
[00:29:58.000 --> 00:30:02.000]  他可以做的遠超過你想像
[00:30:02.000 --> 00:30:05.000]  你不要自己說
[00:30:05.000 --> 00:30:07.000]  神啊你真的很大能
[00:30:07.000 --> 00:30:09.000]  不過大概這件事你都搞不定
[00:30:09.000 --> 00:30:10.000]  因為太難了
[00:30:10.000 --> 00:30:12.000]  我們有時是這樣的
[00:30:12.000 --> 00:30:14.000]  如果不是這樣的時候
[00:30:14.000 --> 00:30:16.000]  你祈願土
[00:30:16.000 --> 00:30:18.000]  把事情交託給神
[00:30:18.000 --> 00:30:20.000]  祈願土之後還是那個樣子
[00:30:20.000 --> 00:30:21.000]  還是那個樣子
[00:30:21.000 --> 00:30:22.000]  頭凹凸凸的
[00:30:22.000 --> 00:30:24.000]  你信不信得過他真的可以的
[00:30:24.000 --> 00:30:25.000]  我們信得過他
[00:30:25.000 --> 00:30:27.000]  不是為了我自己
[00:30:27.000 --> 00:30:29.000]  是神自己的能力是沒有框框的
[00:30:29.000 --> 00:30:31.000]  你打破這個框框
[00:30:31.000 --> 00:30:34.000]  告訴自己我信得過神
[00:30:34.000 --> 00:30:37.000]  事實上我都提醒我自己的
[00:30:37.000 --> 00:30:40.000]  我耶穌基督連死了都可以復活
[00:30:40.000 --> 00:30:42.000]  有什麼做不到的
[00:30:42.000 --> 00:30:44.000]  對不對?
[00:30:44.000 --> 00:30:46.000]  我希望這句話能夠鼓勵你
