
[00:00:00.000 --> 00:00:09.000]  在1623年11月29日星期四
[00:14:54.000 --> 00:14:56.000]  於是他就叫那些組員
[00:14:56.000 --> 00:14:58.000]  個個安靜一下
[00:14:58.000 --> 00:15:01.000]  我們大概用九個字的時間
[00:15:01.000 --> 00:15:03.000]  大家安靜一下
[00:15:03.000 --> 00:15:05.000]  你可以去想一想
[00:15:05.000 --> 00:15:07.000]  有些什麼你要感謝神的
[00:15:07.000 --> 00:15:09.000]  你就感謝神
[00:15:09.000 --> 00:15:10.000]  不要出聲
[00:15:10.000 --> 00:15:11.000]  大家去想一想
[00:15:11.000 --> 00:15:13.000]  有些什麼去感謝神
[00:15:13.000 --> 00:15:17.000]  於是各人就默然感謝上帝
[00:15:17.000 --> 00:15:19.000]  大概過了五分鐘
[00:15:19.000 --> 00:15:21.000]  就不知道在哪裡
[00:15:21.000 --> 00:15:23.000]  突然間走了一隻貓出來
[00:15:23.000 --> 00:15:26.000]  那隻貓就動來動去
[00:15:26.000 --> 00:15:28.000]  個個人就醒了
[00:15:28.000 --> 00:15:30.000]  就看那隻貓
[00:15:30.000 --> 00:15:32.000]  Richard Gorsuch就說
[00:15:32.000 --> 00:15:33.000]  那隻貓在那裡
[00:15:33.000 --> 00:15:34.000]  我趕它走
[00:15:34.000 --> 00:15:35.000]  不趕它走
[00:15:35.000 --> 00:15:38.000]  那隻貓又不理我
[00:15:38.000 --> 00:15:41.000]  於是個個人又不理他
[00:15:41.000 --> 00:15:43.000]  於是個個人
[00:15:43.000 --> 00:15:45.000]  Richard Gorsuch他自己做帶領
[00:15:45.000 --> 00:15:47.000]  叫人家凡是謝恩
[00:15:47.000 --> 00:15:49.000]  他就想趕那隻貓
[00:15:49.000 --> 00:15:51.000]  但又怕騷擾其他人
[00:15:51.000 --> 00:15:52.000]  不趕那隻貓
[00:15:52.000 --> 00:15:53.000]  就發覺在那裡騷擾
[00:15:53.000 --> 00:15:57.000]  於是他大半個小時就想那隻貓
[00:15:57.000 --> 00:15:58.000]  怎麼辦怎麼辦怎麼辦
[00:15:58.000 --> 00:16:00.000]  怎麼辦呢就是那隻貓
[00:16:00.000 --> 00:16:01.000]  那完了45分鐘之後
[00:16:01.000 --> 00:16:02.000]  他就跟大家分享
[00:16:02.000 --> 00:16:04.000]  剛才你們凡是謝恩
[00:16:04.000 --> 00:16:05.000]  有什麼謝恩
[00:16:05.000 --> 00:16:06.000]  個個都說
[00:16:06.000 --> 00:16:08.000]  搞不定
[00:16:08.000 --> 00:16:10.000]  那隻貓走過來騷擾我
[00:16:10.000 --> 00:16:13.000]  本來我打算一邊數
[00:16:13.000 --> 00:16:15.000]  突然那隻貓走過來的時候
[00:16:15.000 --> 00:16:16.000]  搞得我亂七八糟
[00:16:16.000 --> 00:16:19.000]  打擾我們
[00:16:19.000 --> 00:16:23.000]  其中有一個組員
[00:16:23.000 --> 00:16:25.000]  叫阿彪
[00:16:25.000 --> 00:16:27.000]  他就說
[00:16:27.000 --> 00:16:29.000]  我們在寧靜的時候
[00:16:29.000 --> 00:16:31.000]  我見到那隻貓
[00:16:31.000 --> 00:16:33.000]  本來我說
[00:16:33.000 --> 00:16:34.000]  怎麼會這樣
[00:16:34.000 --> 00:16:35.000]  為什麼個個都不趕他走
[00:16:35.000 --> 00:16:37.000]  我突然想
[00:16:37.000 --> 00:16:39.000]  這隻貓可能是上帝派他來出現
[00:16:39.000 --> 00:16:41.000]  一定有意思
[00:16:41.000 --> 00:16:43.000]  神一定是謝罪
[00:16:43.000 --> 00:16:45.000]  那隻貓對我有話說
[00:16:45.000 --> 00:16:48.000]  我就去為那隻貓去感謝上帝
[00:16:48.000 --> 00:16:51.000]  當我為那隻貓去感謝上帝的時候
[00:16:51.000 --> 00:16:54.000]  那隻貓就沒有在我心裡打擾我
[00:16:54.000 --> 00:16:57.000]  反而幫助我去凡事
[00:16:57.000 --> 00:16:59.000]  謝恩
[00:16:59.000 --> 00:17:01.000]  不是愛的恩
[00:17:01.000 --> 00:17:04.000]  所以聖經告訴我們
[00:17:04.000 --> 00:17:08.000]  我們心裡要凡事的謝恩
[00:17:08.000 --> 00:17:10.000]  一切的謝恩
[00:17:10.000 --> 00:17:12.000]  我們感謝神什麼
[00:17:12.000 --> 00:17:14.000]  詩人第18年3篇就告訴我們
[00:17:14.000 --> 00:17:17.000]  首先我們感謝是感謝祂的作為
[00:17:17.000 --> 00:17:18.000]  我們看第三節
[00:17:18.000 --> 00:17:21.000]  「他赦免你的一切罪孽」
[00:17:21.000 --> 00:17:24.000]  首先我們要想一想
[00:17:24.000 --> 00:17:27.000]  上帝的恩典是一個什麼的恩惠
[00:17:27.000 --> 00:17:31.000]  祂赦免我們一切的罪孽
[00:17:31.000 --> 00:17:33.000]  一切的罪孽
[00:17:33.000 --> 00:17:35.000]  好幾年前 很多年前
[00:17:35.000 --> 00:17:41.000]  有個弟兄被人控告
[00:17:41.000 --> 00:17:43.000]  在整個審訊的過程裡
[00:17:43.000 --> 00:17:46.000]  由始至終壓力是很大很大
[00:17:46.000 --> 00:17:51.000]  整個家庭是陰影蓋住了
[00:17:51.000 --> 00:17:57.000]  假如這間他真的被判有罪 坐牢
[00:17:57.000 --> 00:17:59.000]  是十年八載的
[00:17:59.000 --> 00:18:01.000]  太太沒有做工
[00:18:01.000 --> 00:18:03.000]  子女也小
[00:18:03.000 --> 00:18:06.000]  他怎麼去養這個家呢
[00:18:06.000 --> 00:18:11.000]  他覺得他自己很慘
[00:18:11.000 --> 00:18:14.000]  他就請律師為他辯論
[00:18:14.000 --> 00:18:20.000]  他一生的積蓄全部交給律師費
[00:18:20.000 --> 00:18:24.000]  一家受刑判告
[00:18:24.000 --> 00:18:28.000]  我們有機會去支援他
[00:18:28.000 --> 00:18:32.000]  我記得那天審案的時候
[00:18:32.000 --> 00:18:36.000]  法官宣判他無罪斥責
[00:18:36.000 --> 00:18:38.000]  我看到他們兩夫婦
[00:18:38.000 --> 00:18:44.000]  就在這麼多人面前抱著同局流淚
[00:18:44.000 --> 00:18:47.000]  那種無罪的感覺
[00:18:47.000 --> 00:18:50.000]  如果你不是過來人
[00:18:50.000 --> 00:18:52.000]  你不是很了解的
[00:18:52.000 --> 00:18:54.000]  你無罪
[00:18:54.000 --> 00:19:01.000]  一個在法庭裡被判無罪
[00:19:01.000 --> 00:19:03.000]  尚且這麼開心
[00:19:03.000 --> 00:19:07.000]  不何況我們是得罪了上帝
[00:19:07.000 --> 00:19:10.000]  聖經說罪的功格是死
[00:19:10.000 --> 00:19:12.000]  而耶穌基督為你和我
[00:19:12.000 --> 00:19:14.000]  上了罪的屬格
[00:19:14.000 --> 00:19:17.000]  以至耶穌基督說小子你的罪赦了
[00:19:17.000 --> 00:19:20.000]  你可以平安安慰了
[00:19:20.000 --> 00:19:24.000]  這種恩典不是這麼大
[00:19:24.000 --> 00:19:27.000]  或者你說我犯罪犯了這麼多
[00:19:27.000 --> 00:19:29.000]  我不配的
[00:19:29.000 --> 00:19:31.000]  我不配洗禮的
[00:19:31.000 --> 00:19:33.000]  我不配下上天堂的
[00:19:33.000 --> 00:19:35.000]  你錯了
[00:19:35.000 --> 00:19:40.000]  世界上沒有一樣東西比上帝的恩典更大
[00:19:40.000 --> 00:19:43.000]  沒有一樣東西是大過上帝的恩典
[00:19:43.000 --> 00:19:46.000]  我記得有一次我做下班的時候
[00:19:46.000 --> 00:19:48.000]  收到一個電話
[00:19:48.000 --> 00:19:50.000]  在醫院打來
[00:19:50.000 --> 00:19:52.000]  說牧師
[00:19:52.000 --> 00:19:54.000]  醫院有一個患了愛滋病的病人
[00:19:54.000 --> 00:19:56.000]  你可不可以去探望他
[00:19:56.000 --> 00:19:58.000]  他說可以
[00:19:58.000 --> 00:20:00.000]  我去醫院愛滋病多謝三華治療
[00:20:00.000 --> 00:20:02.000]  Laguna Hospital
[00:20:02.000 --> 00:20:04.000]  我一進去他的病房
[00:20:04.000 --> 00:20:07.000]  不進病房的人是愛滋病的病人
[00:20:07.000 --> 00:20:10.000]  是很令人心鬱的一個病人
[00:20:10.000 --> 00:20:14.000]  我去到的時候是一個28歲的越南來的青年
[00:20:14.000 --> 00:20:16.000]  我跟他說
[00:20:16.000 --> 00:20:18.000]  朋友你是不是很想見牧師
[00:20:18.000 --> 00:20:20.000]  我是送牧師的
[00:20:20.000 --> 00:20:22.000]  我想來探望你
[00:20:22.000 --> 00:20:24.000]  他一聽到牧師來
[00:20:24.000 --> 00:20:26.000]  他馬上轉身不理我
[00:20:26.000 --> 00:20:29.000]  當時我也不知道該怎麼辦
[00:20:29.000 --> 00:20:31.000]  怎麼辦
[00:20:31.000 --> 00:20:33.000]  我就站在那裏
[00:20:33.000 --> 00:20:35.000]  五分鐘之後
[00:20:35.000 --> 00:20:37.000]  我就跟他說
[00:20:37.000 --> 00:20:39.000]  朋友
[00:20:39.000 --> 00:20:42.000]  我沒有興趣知道你為什麼會染上這個病
[00:20:42.000 --> 00:20:45.000]  但有一樣東西我想告訴你
[00:20:45.000 --> 00:20:47.000]  世界上沒有一樣東西
[00:20:47.000 --> 00:20:50.000]  是大過耶穌基督寫下的恩典
[00:20:50.000 --> 00:20:54.000]  和大過耶穌基督在十字架上的愛
[00:20:54.000 --> 00:20:57.000]  我說完這句話之後
[00:20:57.000 --> 00:20:59.000]  他就轉過頭來
[00:20:59.000 --> 00:21:01.000]  我發覺
[00:21:01.000 --> 00:21:03.000]  他眼淚流轉
[00:21:03.000 --> 00:21:05.000]  旁邊有一本聖經
[00:21:05.000 --> 00:21:07.000]  牧師
[00:21:07.000 --> 00:21:11.000]  這本聖經是我姐姐在德州送來的
[00:21:11.000 --> 00:21:14.000]  你可不可以告訴我
[00:21:14.000 --> 00:21:17.000]  我怎樣可以相信這位耶穌
[00:21:17.000 --> 00:21:20.000]  我跟他說福音
[00:21:20.000 --> 00:21:23.000]  我跟他說耶穌怎樣為我的罪釘在十字架
[00:21:23.000 --> 00:21:26.000]  我跟他說怎樣可以打開我們的心門
[00:21:26.000 --> 00:21:29.000]  接受耶穌的心裏面你的罪得到釋放
[00:21:29.000 --> 00:21:32.000]  他就跟我一起祈禱
[00:21:32.000 --> 00:21:34.000]  接受這位耶穌的祈禱
[00:21:34.000 --> 00:21:36.000]  四天之後
[00:21:36.000 --> 00:21:39.000]  這個青年人就離開世界
[00:21:39.000 --> 00:21:42.000]  我跟他主持過安息禮拜
[00:21:42.000 --> 00:21:45.000]  當時只有六個人參加安息禮拜
[00:21:45.000 --> 00:21:48.000]  他爸爸媽媽都沒有
[00:21:48.000 --> 00:21:52.000]  但在我主持這麼多個安息禮拜裏面
[00:21:52.000 --> 00:21:57.000]  我從未曾是這麼感動這個安息禮拜
[00:21:57.000 --> 00:22:00.000]  因為這個年青人臨去的時候
[00:22:00.000 --> 00:22:03.000]  他寫下了自己的自我見證
[00:22:03.000 --> 00:22:05.000]  世界上沒有一樣東西
[00:22:05.000 --> 00:22:08.000]  是大得過耶穌基督謝罪的恩典
[00:22:08.000 --> 00:22:12.000]  我現在給我的親戚朋友
[00:22:12.000 --> 00:22:16.000]  做一個更美好的家鄉
[00:22:16.000 --> 00:22:19.000]  私人就告訴你
[00:22:19.000 --> 00:22:21.000]  為什麼我們要感謝神
[00:22:21.000 --> 00:22:24.000]  去赦免我們一切的罪孽
[00:22:24.000 --> 00:22:26.000]  不單止赦免我們的罪孽
[00:22:26.000 --> 00:22:28.000]  第三次更加告訴你
[00:22:28.000 --> 00:22:30.000]  醫治我們一切的疾病
[00:22:30.000 --> 00:22:35.000]  我想問一問有多少人從出生至現在都沒有病過
[00:22:35.000 --> 00:22:38.000]  有多少人從未病過 從出生至現在
[00:22:38.000 --> 00:22:40.000]  我想我們每個人都病過
[00:22:40.000 --> 00:22:43.000]  有多少人從出生至現在病少過十次
[00:22:43.000 --> 00:22:46.000]  一百次 少過一百次
[00:22:46.000 --> 00:22:49.000]  皮膚病都是病
[00:22:49.000 --> 00:22:51.000]  香港腳都是病
[00:22:51.000 --> 00:22:58.000]  有多少人是從出生至現在病了之後死了
[00:22:58.000 --> 00:23:00.000]  沒有
[00:23:00.000 --> 00:23:04.000]  你有沒有想過你過去這麼多場病
[00:23:04.000 --> 00:23:06.000]  為什麼只有你醫治
[00:23:06.000 --> 00:23:07.000]  醫生醫好我
[00:23:07.000 --> 00:23:11.000]  自己的免疫系統砌下去
[00:23:11.000 --> 00:23:13.000]  但對基督徒不是
[00:23:13.000 --> 00:23:16.000]  醫治了你一切的疾病
[00:23:16.000 --> 00:23:18.000]  我們中間所有的人
[00:23:18.000 --> 00:23:21.000]  坐在這裏仍然有生命氣息的人
[00:23:21.000 --> 00:23:23.000]  都是可以見證一件事
[00:23:23.000 --> 00:23:27.000]  他是醫治了我們一切的疾病
[00:23:27.000 --> 00:23:30.000]  醫治一切的疾病不等於
[00:23:30.000 --> 00:23:33.000]  基督徒不會死
[00:23:33.000 --> 00:23:35.000]  但醫治一切的疾病
[00:23:35.000 --> 00:23:39.000]  哪是看到上帝過去有這麼多的恩典在我們裏面
[00:23:39.000 --> 00:23:41.000]  發生在我們身上
[00:23:41.000 --> 00:23:47.000]  我們有沒有去數算它的恩典
[00:23:47.000 --> 00:23:49.000]  很多時候
[00:23:49.000 --> 00:23:51.000]  病我們就不斷祈禱
[00:23:51.000 --> 00:23:54.000]  好起來我們就完全忘記了
[00:23:54.000 --> 00:23:55.000]  不是
[00:23:55.000 --> 00:23:58.000]  你見不見耶穌醫了十個麻瘋病人
[00:23:58.000 --> 00:24:00.000]  耶穌醫好了十個麻瘋病人
[00:24:00.000 --> 00:24:03.000]  九個就從此消聲匿跡了
[00:24:03.000 --> 00:24:06.000]  只有一個回來去感謝耶穌
[00:24:06.000 --> 00:24:08.000]  我們又怎樣
[00:24:08.000 --> 00:24:12.000]  我們有沒有去有一個感謝的心
[00:24:12.000 --> 00:24:14.000]  不單這樣我們再看第四節
[00:24:14.000 --> 00:24:20.000]  他救贖你的命脫離死亡
[00:24:20.000 --> 00:24:22.000]  信耶穌不用死嗎
[00:24:22.000 --> 00:24:23.000]  不是
[00:24:23.000 --> 00:24:27.000]  在法文上死亡這個字是解為焚墓
[00:24:27.000 --> 00:24:31.000]  他救贖你的命脫離這個焚墓
[00:24:31.000 --> 00:24:34.000]  這不是指基督徒不會死
[00:24:34.000 --> 00:24:35.000]  是告訴我們
[00:24:35.000 --> 00:24:36.000]  因為我們相信耶穌
[00:24:36.000 --> 00:24:39.000]  我們已經戰勝了這個焚墓
[00:24:39.000 --> 00:24:42.000]  祂給我們有復活和永生的盼望
[00:24:42.000 --> 00:24:46.000]  在主裡面永遠永遠不會分離
[00:24:46.000 --> 00:24:50.000]  每逢我去探望一個垂死的病人
[00:24:50.000 --> 00:24:54.000]  每逢我去主持一些安息禮拜的時候
[00:24:54.000 --> 00:24:56.000]  我心裡面就有一個這樣的問題
[00:24:56.000 --> 00:25:00.000]  如果人是沒有永生沒有復活的時候
[00:25:00.000 --> 00:25:04.000]  我還有什麼安慰的話可以安慰他
[00:25:04.000 --> 00:25:07.000]  我還有什麼盼望可以給他
[00:25:07.000 --> 00:25:09.000]  一個人如果是幾十年
[00:25:09.000 --> 00:25:12.000]  死如當年就這樣過去的時候
[00:25:12.000 --> 00:25:15.000]  究竟我們有什麼盼望可以給他
[00:25:15.000 --> 00:25:17.000]  耶穌基督告訴你
[00:25:17.000 --> 00:25:19.000]  復活在我生命也在我
[00:25:19.000 --> 00:25:21.000]  信我的人雖然死了也必復活
[00:25:21.000 --> 00:25:25.000]  凡活在信我的人必永遠不死
[00:25:25.000 --> 00:25:28.000]  你會為了這個這麼大的恩典
[00:25:28.000 --> 00:25:34.000]  這個永生的盼望去感謝神
[00:25:34.000 --> 00:25:40.000]  我記得幾年前我太太有癌症的時候
[00:25:40.000 --> 00:25:42.000]  有一次她要進醫院
[00:25:42.000 --> 00:25:47.000]  我們不知道她前面到了哪裡
[00:25:47.000 --> 00:25:50.000]  她就跟我說我們這裡想一下
[00:25:50.000 --> 00:25:53.000]  可能我要早點離開
[00:25:53.000 --> 00:25:56.000]  我們做男人都會說不要想不會的
[00:25:56.000 --> 00:25:59.000]  接著她說了一句你是我最親的人
[00:25:59.000 --> 00:26:02.000]  如果我都不跟你說這句話
[00:26:02.000 --> 00:26:04.000]  你跟誰說?
[00:26:04.000 --> 00:26:08.000]  我回家就想這個問題
[00:26:08.000 --> 00:26:10.000]  基督教的信仰
[00:26:10.000 --> 00:26:13.000]  在我面對生離死別的時候
[00:26:13.000 --> 00:26:16.000]  對我有什麼影響?
[00:26:16.000 --> 00:26:19.000]  我想回到耶穌基督的一句話
[00:26:19.000 --> 00:26:22.000]  生命在我 復活在我
[00:26:22.000 --> 00:26:25.000]  信我的人雖然死了也必復活
[00:26:25.000 --> 00:26:29.000]  凡活在信我的人必永遠不死
[00:26:29.000 --> 00:26:33.000]  基督徒裏面是沒有永別的
[00:26:33.000 --> 00:26:37.000]  將來我們在天堂都永遠在一起
[00:26:37.000 --> 00:26:41.000]  問題就是我們有沒有這個救恩
[00:26:41.000 --> 00:26:43.000]  到了第五節的時候
[00:26:43.000 --> 00:26:46.000]  以仁愛和慈悲為我們的觀念
[00:26:46.000 --> 00:26:48.000]  上帝的恩惠不單是救命
[00:26:48.000 --> 00:26:51.000]  上帝的恩典不單是給我們豐盛快樂的人生
[00:26:51.000 --> 00:26:52.000]  幸福的人生
[00:26:52.000 --> 00:26:55.000]  因為祂充滿了愛和憐憫
[00:26:55.000 --> 00:26:57.000]  我覺得世界上最幸福的一個人
[00:26:57.000 --> 00:26:59.000]  是一個懂得去愛
[00:26:59.000 --> 00:27:02.000]  一個被愛又能夠去愛的人
[00:27:02.000 --> 00:27:03.000]  世界上最幸福的人
[00:27:03.000 --> 00:27:07.000]  是一個懂得去憐恤又無憐恤的人
[00:27:07.000 --> 00:27:09.000]  世界上最痛苦的就是一個人
[00:27:09.000 --> 00:27:12.000]  心裏面只有恨 只有怨
[00:27:12.000 --> 00:27:14.000]  只有不懂得去寬恕
[00:27:14.000 --> 00:27:15.000]  最知道是剝削
[00:27:15.000 --> 00:27:21.000]  最知道是利用自己的智慧去奪取某種的利益
[00:27:21.000 --> 00:27:24.000]  和感受是沒有分別的
[00:27:24.000 --> 00:27:27.000]  不要忘記上帝給我們
[00:27:27.000 --> 00:27:30.000]  是以仁愛和慈悲為我們的觀念
[00:27:30.000 --> 00:27:33.000]  以致我們所願的得而自足
[00:27:33.000 --> 00:27:36.000]  好像鷹返路還童一樣
[00:27:36.000 --> 00:27:39.000]  所願的得而自足是什麼
[00:27:39.000 --> 00:27:44.000]  吃肉 吐汗 睡覺
[00:27:44.000 --> 00:27:47.000]  這些慾望得而自足
[00:27:47.000 --> 00:27:52.000]  有很多人 或許物質很豐富
[00:27:52.000 --> 00:27:56.000]  但是有錢不等於你有胃口
[00:27:56.000 --> 00:27:59.000]  有錢不等於你可以睡得著
[00:27:59.000 --> 00:28:03.000]  有錢不等於心裏有平安
[00:28:03.000 --> 00:28:05.000]  為什麼我們要感謝上帝
[00:28:05.000 --> 00:28:09.000]  因為上帝在我們身上有這麼多這麼多的恩惠
[00:28:09.000 --> 00:28:11.000]  我們才懂得去感謝他
[00:28:11.000 --> 00:28:13.000]  還有第二個原因
[00:28:13.000 --> 00:28:15.000]  為什麼我們要感謝上帝
[00:28:15.000 --> 00:28:18.000]  因為上帝是值得我們去感謝的
[00:28:18.000 --> 00:28:20.000]  第六節至十四節
[00:28:20.000 --> 00:28:23.000]  他怎樣去形容這位上帝
[00:28:23.000 --> 00:28:25.000]  怎樣私人告訴我們
[00:28:25.000 --> 00:28:27.000]  為什麼我們要感謝上帝
[00:28:27.000 --> 00:28:31.000]  不單是他做了一些事我們要感謝上帝
[00:28:31.000 --> 00:28:34.000]  是因為他自己我們自己要感謝上帝
[00:28:34.000 --> 00:28:35.000]  英文說
[00:28:35.000 --> 00:28:38.000]  Not just what he has done for us
[00:28:38.000 --> 00:28:41.000]  but who he is in himself
[00:28:41.000 --> 00:28:44.000]  是因為他自己所以我們需要去感謝上帝
[00:28:44.000 --> 00:28:45.000]  第六節說
[00:28:45.000 --> 00:28:46.000]  這個上帝是怎樣
[00:28:46.000 --> 00:28:49.000]  耶和華之人公義為一切受屈的人申冤
[00:28:49.000 --> 00:28:51.000]  巴斯摩西之類的法則
[00:28:51.000 --> 00:28:53.000]  叫這些人曉得他的作為
[00:28:53.000 --> 00:28:55.000]  他是一個公義的上帝
[00:28:55.000 --> 00:28:58.000]  他會為受屈的人申冤
[00:28:58.000 --> 00:29:00.000]  他有他的法則他的作為
[00:29:00.000 --> 00:29:03.000]  沒錯在今天的世界裏面有很多人不公平
[00:29:03.000 --> 00:29:05.000]  我們打開報紙的時候
[00:29:05.000 --> 00:29:06.000]  我們真的有時候會
[00:29:06.000 --> 00:29:08.000]  這段時間我打開報紙看的時候
[00:29:08.000 --> 00:29:10.000]  哇真的很激氣
[00:29:10.000 --> 00:29:11.000]  很激氣
[00:29:11.000 --> 00:29:13.000]  世界上還有公平的
[00:29:13.000 --> 00:29:15.000]  世界上還有公義的
[00:29:15.000 --> 00:29:18.000]  為什麼有些人在一個完全不公平的審判
[00:29:18.000 --> 00:29:20.000]  就會被定罪呢
[00:29:20.000 --> 00:29:23.000]  為什麼世界上有這麼多不公平的人
[00:29:23.000 --> 00:29:26.000]  但是我們知道一樣
[00:29:26.000 --> 00:29:29.000]  在上帝裏面永遠有公平
[00:29:29.000 --> 00:29:32.000]  今天我們還有時間還沒有到
[00:29:32.000 --> 00:29:34.000]  但是我們知道主持公義的上帝
[00:29:34.000 --> 00:29:37.000]  一定為受屈的人申冤
[00:29:37.000 --> 00:29:38.000]  他不單是公義的上帝
[00:29:38.000 --> 00:29:39.000]  他更是一個憐憫的上帝
[00:29:39.000 --> 00:29:40.000]  有恩典的上帝
[00:29:40.000 --> 00:29:41.000]  第八節告訴你
[00:29:41.000 --> 00:29:43.000]  耶和華有憐憫有恩惠
[00:29:43.000 --> 00:29:44.000]  不輕易發怒
[00:29:44.000 --> 00:29:46.000]  且有豐盛的慈愛
[00:29:46.000 --> 00:29:48.000]  祂的長久襲地
[00:29:48.000 --> 00:29:49.000]  有不永遠懷祿
[00:29:49.000 --> 00:29:51.000]  上帝不是一個硬邦邦
[00:29:51.000 --> 00:29:52.000]  很沒人情味的上帝
[00:29:52.000 --> 00:29:55.000]  相反來說上帝是一個有憐憫
[00:29:55.000 --> 00:29:57.000]  有恩典不輕易發怒的人
[00:29:57.000 --> 00:29:59.000]  以至於女廁犯罪
[00:29:59.000 --> 00:30:02.000]  你和我女廁刺激上帝
[00:30:02.000 --> 00:30:05.000]  但是一樣的去憐憫我們
[00:30:05.000 --> 00:30:08.000]  中國人有一個很重要的觀念
[00:30:08.000 --> 00:30:09.000]  很錯的觀念
[00:30:09.000 --> 00:30:11.000]  我們想到上帝是兇的
[00:30:11.000 --> 00:30:12.000]  小器的
[00:30:12.000 --> 00:30:14.000]  我記得有一次我去探訪一個新婚仔
[00:30:14.000 --> 00:30:16.000]  是進了醫院病
[00:30:16.000 --> 00:30:17.000]  我媽一見到我的時候
[00:30:17.000 --> 00:30:19.000]  牧師牧師你以為我為我祈禱嗎
[00:30:19.000 --> 00:30:20.000]  我說什麼事
[00:30:20.000 --> 00:30:22.000]  我說一年都沒有去禮拜堂了
[00:30:22.000 --> 00:30:23.000]  當然是上帝襲病我
[00:30:23.000 --> 00:30:25.000]  所以把我小婚仔弄到進醫院
[00:30:25.000 --> 00:30:28.000]  我說我們的上帝不是像你想的那樣小器
[00:30:28.000 --> 00:30:32.000]  為了你不去禮拜堂就弄你的兒子病
[00:30:32.000 --> 00:30:36.000]  其實上帝不是一個
[00:30:36.000 --> 00:30:38.000]  絕對不是一個這麼小的上帝
[00:30:38.000 --> 00:30:39.000]  甚至怎麼說
[00:30:39.000 --> 00:30:40.000]  祂有不長久襲地
[00:30:40.000 --> 00:30:42.000]  有不永遠懷祿
[00:30:43.000 --> 00:30:44.000]  去赦免我們的罪
[00:30:44.000 --> 00:30:46.000]  冬年真的有多遠
[00:30:46.000 --> 00:30:48.000]  祂叫我們過飯來
[00:30:48.000 --> 00:30:50.000]  我們也有多遠
[00:30:50.000 --> 00:30:52.000]  祂是一個滿有慈愛的神
[00:30:52.000 --> 00:30:55.000]  第三個原因
[00:30:55.000 --> 00:30:57.000]  為什麼我們要感謝神
[00:30:57.000 --> 00:30:59.000]  我們不單看見上帝的作為
[00:30:59.000 --> 00:31:01.000]  我們不單看見上帝的性格
[00:31:01.000 --> 00:31:03.000]  我們更加看見我們自己是什麼人
[00:31:03.000 --> 00:31:05.000]  十五節至十八節
[00:31:05.000 --> 00:31:06.000]  或者我們一起讀
[00:31:06.000 --> 00:31:08.000]  十五節至十八節
[00:31:08.000 --> 00:31:10.000]  至於世人
[00:31:10.000 --> 00:31:12.000]  他的年日如曹一樣
[00:31:12.000 --> 00:31:14.000]  他發望如野地的花
[00:31:14.000 --> 00:31:15.000]  驚風一切
[00:31:15.000 --> 00:31:16.000]  便歸無尤
[00:31:16.000 --> 00:31:18.000]  他的緣處也不再認識他
[00:31:18.000 --> 00:31:21.000]  但耶和華的慈愛歸於敬畏他的人
[00:31:21.000 --> 00:31:23.000]  從耿古到永遠
[00:31:23.000 --> 00:31:25.000]  他的公義也歸於他子子孫孫
[00:31:25.000 --> 00:31:28.000]  就是那些遵守他的約
[00:31:28.000 --> 00:31:31.000]  紀念他的訓辭而遵行的人
[00:31:31.000 --> 00:31:33.000]  為什麼我們要感謝上帝
[00:31:33.000 --> 00:31:36.000]  就因為我們看看我們自己廬山
[00:31:36.000 --> 00:31:39.000]  不知廬山真面目
[00:31:39.000 --> 00:31:41.000]  只願身在此山中
[00:31:41.000 --> 00:31:43.000]  讓我們在聖經裏面看看
[00:31:43.000 --> 00:31:46.000]  我們的廬山面目是一個什麼樣的面目
[00:31:46.000 --> 00:31:47.000]  第十四節告訴我們
[00:31:47.000 --> 00:31:49.000]  我們只不過是塵土
[00:31:49.000 --> 00:31:50.000]  第十五節
[00:31:50.000 --> 00:31:51.000]  至於世人
[00:31:51.000 --> 00:31:53.000]  他的年日如曹一樣
[00:31:53.000 --> 00:31:55.000]  曹啊
[00:31:55.000 --> 00:31:57.000]  在沙漠的地方
[00:31:57.000 --> 00:32:00.000]  巴勒斯坦大多數是沙漠的地方
[00:32:00.000 --> 00:32:02.000]  在沙漠的地方
[00:32:02.000 --> 00:32:05.000]  早上那些花草很茂盛
[00:32:05.000 --> 00:32:09.000]  一到下午的時候
[00:32:09.000 --> 00:32:11.000]  熱風一刮起
[00:32:11.000 --> 00:32:13.000]  一會兒就沒有了
[00:32:13.000 --> 00:32:15.000]  在香港看不到的現象
[00:32:15.000 --> 00:32:18.000]  我有一次和家人去Death Valley旅行的時候
[00:32:18.000 --> 00:32:19.000]  在沙漠
[00:32:19.000 --> 00:32:21.000]  招了很漂亮的花草
[00:32:21.000 --> 00:32:22.000]  下午一看
[00:32:22.000 --> 00:32:24.000]  全部沒有了
[00:32:24.000 --> 00:32:26.000]  人生就是這樣
[00:32:26.000 --> 00:32:29.000]  人生就是如野地的花
[00:32:29.000 --> 00:32:30.000]  驚風一吹
[00:32:30.000 --> 00:32:32.000]  便歸無憂
[00:32:32.000 --> 00:32:34.000]  就算你開得很燦爛
[00:32:34.000 --> 00:32:36.000]  但是曇花一現
[00:32:36.000 --> 00:32:38.000]  我以前家中種了一些曇花
[00:32:38.000 --> 00:32:44.000]  過年我開過七次曇花
[00:32:44.000 --> 00:32:46.000]  破了紀錄
[00:32:46.000 --> 00:32:50.000]  每七次我都沒有睡好
[00:32:50.000 --> 00:32:51.000]  為什麼呢
