
[00:00:00.000 --> 00:00:11.520]  1990年至1994年間,加拿大教會發生了一件很驚人的事件
[00:15:23.040 --> 00:15:25.040]  在這個我們先看教會的層面
[00:15:25.040 --> 00:15:27.040]  在教會當中
[00:15:27.040 --> 00:15:29.040]  如果有個牧師是這樣的情況
[00:15:29.040 --> 00:15:31.040]  你猜會怎樣
[00:15:31.040 --> 00:15:33.040]  如果有一個牧師是這樣的情況
[00:15:33.040 --> 00:15:35.040]  你看會怎樣
[00:15:35.040 --> 00:15:37.040]  如果他的心態是你去做
[00:15:37.040 --> 00:15:39.040]  他是講的話
[00:15:39.040 --> 00:15:41.040]  如果他的心態只是你去做
[00:15:41.040 --> 00:15:43.040]  他只是說
[00:15:43.040 --> 00:15:45.040]  利益他收
[00:15:45.040 --> 00:15:47.040]  榮譽他接
[00:15:47.040 --> 00:15:49.040]  但你只有去做
[00:15:49.040 --> 00:15:51.040]  你會怎麼去看
[00:15:51.040 --> 00:15:53.040]  教會不只是牧師
[00:15:53.040 --> 00:15:55.040]  或者傳道人有這個情況
[00:15:55.040 --> 00:15:57.040]  教會不單光芳士
[00:15:57.040 --> 00:15:59.040]  傳道人或者牧師
[00:15:59.040 --> 00:16:01.040]  有這樣的情況
[00:16:01.040 --> 00:16:03.040]  有師傅在
[00:16:03.040 --> 00:16:05.040]  教會還有許多不同的師傅在當中
[00:16:05.040 --> 00:16:07.040]  譬如
[00:16:07.040 --> 00:16:09.040]  我們教會叫做
[00:16:09.040 --> 00:16:11.040]  理事
[00:16:11.040 --> 00:16:13.040]  他們都是不同
[00:16:13.040 --> 00:16:15.040]  的師公的
[00:16:15.040 --> 00:16:17.040]  師傅
[00:16:17.040 --> 00:16:19.040]  你猜一下當他們的心
[00:16:19.040 --> 00:16:21.040]  不純潔的時候
[00:16:21.040 --> 00:16:23.040]  你猜一下
[00:16:23.040 --> 00:16:25.040]  如果他們的心不純潔的時候
[00:16:25.040 --> 00:16:27.040]  有鑊就等你背
[00:16:27.040 --> 00:16:29.040]  有黑鍋你去背
[00:16:29.040 --> 00:16:31.040]  但有榮耀就自己攬
[00:16:31.040 --> 00:16:33.040]  有榮耀自己攬到身上
[00:16:33.040 --> 00:16:35.040]  會造成什麼局面
[00:16:35.040 --> 00:16:37.040]  會造成什麼局面
[00:16:37.040 --> 00:16:39.040]  還有一類
[00:16:39.040 --> 00:16:41.040]  不是理事
[00:16:41.040 --> 00:16:43.040]  那些很懂得在教會裡面
[00:16:43.040 --> 00:16:45.040]  什麼都會做的人
[00:16:45.040 --> 00:16:47.040]  有一些在教會裡面什麼都會做的人
[00:16:47.040 --> 00:16:49.040]  有什麼事情你找他做就行了
[00:16:49.040 --> 00:16:51.040]  你找他做就可以了
[00:16:51.040 --> 00:16:53.040]  這類人也是其中一類的師傅
[00:16:53.040 --> 00:16:55.040]  這種人也是其中一類的師傅
[00:16:55.040 --> 00:16:57.040]  他凡事都要理
[00:16:57.040 --> 00:16:59.040]  凡事都要插把口
[00:16:59.040 --> 00:17:01.040]  他凡事都要加一口氣說
[00:17:01.040 --> 00:17:03.040]  一不滿意他就廢
[00:17:03.040 --> 00:17:05.040]  他一不滿意他就
[00:17:05.040 --> 00:17:07.040]  會罵
[00:17:07.040 --> 00:17:09.040]  差不多
[00:17:09.040 --> 00:17:11.040]  但是怎樣呢
[00:17:11.040 --> 00:17:13.040]  如果他說對你的時候
[00:17:13.040 --> 00:17:15.040]  但是如果說得對的時候
[00:17:15.040 --> 00:17:17.040]  他還要加一句
[00:17:17.040 --> 00:17:19.040]  我都說死你了
[00:17:19.040 --> 00:17:21.040]  我早就看死你了
[00:17:21.040 --> 00:17:23.040]  教會有很多不同層次的師傅
[00:17:23.040 --> 00:17:25.040]  教會有許多不同層次的師傅
[00:17:25.040 --> 00:17:27.040]  不過無論是哪一種的師傅都好
[00:17:27.040 --> 00:17:29.040]  但是不管哪一種師傅也好
[00:17:29.040 --> 00:17:31.040]  亞國書的作者說
[00:17:31.040 --> 00:17:33.040]  亞克斯的作者說
[00:17:33.040 --> 00:17:35.040]  你們都會受更重的判斷
[00:17:35.040 --> 00:17:37.040]  你們都要受更重的判斷
[00:17:37.040 --> 00:17:39.040]  我們來到這裡我們就要問了
[00:17:39.040 --> 00:17:41.040]  我們要問了
[00:17:41.040 --> 00:17:43.040]  亞國書的作者是不是想阻止我們
[00:17:43.040 --> 00:17:45.040]  做師傅呢
[00:17:45.040 --> 00:17:47.040]  亞克斯的作者是不是要攔住我們去做師傅
[00:17:47.040 --> 00:17:49.040]  是不是這樣子
[00:17:49.040 --> 00:17:51.040]  不是
[00:17:51.040 --> 00:17:53.040]  他只是想告訴我們
[00:17:53.040 --> 00:17:55.040]  當我們去領受這份的
[00:17:55.040 --> 00:17:57.040]  工作作人的道師
[00:17:57.040 --> 00:17:59.040]  好、師傅好
[00:17:59.040 --> 00:18:01.040]  或者用今天說
[00:18:01.040 --> 00:18:03.040]  做牧師好、理事好
[00:18:03.040 --> 00:18:05.040]  或者待會在廚房
[00:18:05.040 --> 00:18:07.040]  做負責
[00:18:07.040 --> 00:18:09.040]  怎麼煮食那個都好
[00:18:09.040 --> 00:18:11.040]  你的領受的
[00:18:11.040 --> 00:18:13.040]  心態怎麼去做這份
[00:18:13.040 --> 00:18:15.040]  就很重要
[00:18:15.040 --> 00:18:17.040]  就是說如果在教會裡面
[00:18:17.040 --> 00:18:19.040]  做師傅也好、做牧師也好
[00:18:19.040 --> 00:18:21.040]  做傳道養法
[00:18:21.040 --> 00:18:23.040]  做廚師也好
[00:18:23.040 --> 00:18:25.040]  看你的心態是怎樣去領受
[00:18:25.040 --> 00:18:27.040]  這份工作
[00:18:27.040 --> 00:18:29.040]  我都說他是很好的
[00:18:29.040 --> 00:18:31.040]  怎麼搶也翻譯過來的
[00:18:31.040 --> 00:18:33.040]  鄧大英姐妹
[00:18:33.040 --> 00:18:35.040]  鄧大英姐妹
[00:18:35.040 --> 00:18:37.040]  這個警告這麼嚴正
[00:18:37.040 --> 00:18:39.040]  向我們宣告
[00:18:39.040 --> 00:18:41.040]  這樣子的警告向我們宣告
[00:18:41.040 --> 00:18:43.040]  鄧第二節的上半節
[00:18:43.040 --> 00:18:45.040]  告訴我什麼
[00:18:45.040 --> 00:18:47.040]  第二節的上半節
[00:18:47.040 --> 00:18:49.040]  鐵鑰的事情出現
[00:18:49.040 --> 00:18:51.040]  原來我們在許多時上
[00:18:51.040 --> 00:18:53.040]  都有過失
[00:18:53.040 --> 00:18:55.040]  如果我們在許多事上
[00:18:55.040 --> 00:18:57.040]  都有過失
[00:18:57.040 --> 00:18:59.040]  人是容易犯錯的動物來的
[00:18:59.040 --> 00:19:01.040]  人是容易犯錯的動物
[00:19:01.040 --> 00:19:03.040]  鄧小姐妹
[00:19:03.040 --> 00:19:05.040]  神審判師傅的標準
[00:19:05.040 --> 00:19:07.040]  比一般人都要高
[00:19:07.040 --> 00:19:09.040]  神判師傅的標準來得比一般人都要高
[00:19:09.040 --> 00:19:11.040]  但人也是這麼容易犯錯
[00:19:11.040 --> 00:19:13.040]  但是人那麼容易犯錯
[00:19:13.040 --> 00:19:15.040]  這樣不是很容易出事
[00:19:15.040 --> 00:19:17.040]  這不是很容易出事嗎
[00:19:17.040 --> 00:19:19.040]  在這裡正正聖經就要告訴我們
[00:19:19.040 --> 00:19:21.040]  這裡聖經告訴我們
[00:19:21.040 --> 00:19:23.040]  其實我們本身的生命
[00:19:23.040 --> 00:19:25.040]  是有很多瑕疵
[00:19:25.040 --> 00:19:27.040]  其實我們的生命有許多瑕疵
[00:19:27.040 --> 00:19:29.040]  你如果真的要去做某一個
[00:19:29.040 --> 00:19:31.040]  侍奉或者某個工作的
[00:19:31.040 --> 00:19:33.040]  師傅
[00:19:33.040 --> 00:19:35.040]  如果你真的要做某一個侍奉或者某一項
[00:19:35.040 --> 00:19:37.040]  工作的師傅你首先要有一個
[00:19:37.040 --> 00:19:39.040]  很謹慎的態度你首先要有一個
[00:19:39.040 --> 00:19:41.040]  非常謹慎的態度
[00:19:41.040 --> 00:19:43.040]  如果你不明白一個這麼謹慎的態度
[00:19:43.040 --> 00:19:45.040]  才去接受這個做人師傅
[00:19:45.040 --> 00:19:47.040]  如果你沒有這種謹慎的態度
[00:19:47.040 --> 00:19:49.040]  去接受做一個師傅
[00:19:49.040 --> 00:19:51.040]  這個角色的時候
[00:19:51.040 --> 00:19:53.040]  輕輕鬆鬆地去做人的師傅
[00:19:53.040 --> 00:19:55.040]  非常輕鬆地去做人家的師傅
[00:19:55.040 --> 00:19:57.040]  結果怎麼樣
[00:19:57.040 --> 00:19:59.040]  其實你會做到更多壞的
[00:19:59.040 --> 00:20:01.040]  髮型出來
[00:20:01.040 --> 00:20:03.040]  其實你會做出更多的壞的事情出來
[00:20:03.040 --> 00:20:05.040]  我經常都跟大英姊妹說
[00:20:05.040 --> 00:20:07.040]  當他們問我這條問題的時候
[00:20:07.040 --> 00:20:09.040]  我一定就這樣回答
[00:20:09.040 --> 00:20:11.040]  我一定這樣回答
[00:20:11.040 --> 00:20:13.040]  那你說他問我什麼
[00:20:13.040 --> 00:20:15.040]  問我什麼牧師
[00:20:15.040 --> 00:20:17.040]  他就這樣問我
[00:20:17.040 --> 00:20:19.040]  黃牧師
[00:20:19.040 --> 00:20:21.040]  不是,我差點講了一些很俗的話
[00:20:21.040 --> 00:20:23.040]  為什麼
[00:20:23.040 --> 00:20:25.040]  我的教會的信徒
[00:20:25.040 --> 00:20:27.040]  是這樣呢
[00:20:27.040 --> 00:20:29.040]  為什麼我們教會的信徒會這樣呢
[00:20:29.040 --> 00:20:31.040]  我通常就會問
[00:20:31.040 --> 00:20:33.040]  那是怎樣的呢
[00:20:33.040 --> 00:20:35.040]  我問他這個問題是怎麼樣的
[00:20:35.040 --> 00:20:37.040]  你說清楚一點
[00:20:37.040 --> 00:20:39.040]  他說他又不讀經
[00:20:39.040 --> 00:20:41.040]  他們又不讀經
[00:20:41.040 --> 00:20:43.040]  聽說他在打瞌睡
[00:20:43.040 --> 00:20:45.040]  一進入教會的境派的時候
[00:20:45.040 --> 00:20:47.040]  他就變成漁夫
[00:20:47.040 --> 00:20:49.040]  他一進入教會就變成漁夫
[00:20:49.040 --> 00:20:51.040]  不停地釣
[00:20:51.040 --> 00:20:53.040]  不停地在釣魚
[00:20:53.040 --> 00:20:55.040]  他幸好他就不
[00:20:55.040 --> 00:20:57.040]  他最慘就是不是
[00:20:57.040 --> 00:20:59.040]  得人那種釣魚
[00:20:59.040 --> 00:21:01.040]  最慘他不是得人的釣魚
[00:21:01.040 --> 00:21:03.040]  他是從我們俗語所說的
[00:21:03.040 --> 00:21:05.040]  周公一起釣的
[00:21:05.040 --> 00:21:07.040]  他是跟周公一起釣
[00:21:07.040 --> 00:21:09.040]  他說這樣下去怎麼辦
[00:21:09.040 --> 00:21:11.040]  我就一定回答他
[00:21:11.040 --> 00:21:13.040]  我一定這樣回答
[00:21:13.040 --> 00:21:15.040]  有怎樣的牧師
[00:21:15.040 --> 00:21:17.040]  有怎樣的牧師
[00:21:17.040 --> 00:21:19.040]  就會有怎樣的會友
[00:21:19.040 --> 00:21:21.040]  有怎樣的會友
[00:21:21.040 --> 00:21:23.040]  他自動就會找這樣的牧師回來
[00:21:23.040 --> 00:21:25.040]  他自動就會找這樣的牧師回來
[00:21:25.040 --> 00:21:27.040]  聽到沒有
[00:21:27.040 --> 00:21:29.040]  我記得好像去年
[00:21:29.040 --> 00:21:31.040]  我看大家當中
[00:21:31.040 --> 00:21:33.040]  林早之前講過一句
[00:21:33.040 --> 00:21:35.040]  這樣的說話
[00:21:35.040 --> 00:21:37.040]  我記得去年我在你們當中走之前
[00:21:37.040 --> 00:21:39.040]  說過這樣的一句話
[00:21:39.040 --> 00:21:41.040]  如果你不是一個渴望追求主的
[00:21:41.040 --> 00:21:43.040]  弟兄姊妹信徒
[00:21:43.040 --> 00:21:45.040]  如果你不是一個渴望追求主的
[00:21:45.040 --> 00:21:47.040]  信徒
[00:21:47.040 --> 00:21:49.040]  我來都沒有什麼特別意義
[00:21:49.040 --> 00:21:51.040]  我來這裡也沒有什麼意義
[00:21:51.040 --> 00:21:53.040]  如果你不是一個追求主的信徒
[00:21:53.040 --> 00:21:55.040]  如果你不是追求主的信徒
[00:21:55.040 --> 00:21:57.040]  就算你有多好的牧者
[00:21:57.040 --> 00:21:59.040]  來到你都沒有心機聽
[00:21:59.040 --> 00:22:01.040]  就算你一個多好的牧者來
[00:22:01.040 --> 00:22:03.040]  你也是沒有心情去聽
[00:22:03.040 --> 00:22:05.040]  都是做漁夫還是會做漁夫
[00:22:05.040 --> 00:22:07.040]  也只有你周公裡面釣的魚
[00:22:07.040 --> 00:22:09.040]  而是等你在周公裡面釣的魚
[00:22:09.040 --> 00:22:11.040]  而是等你在周公裡面釣的魚
[00:22:11.040 --> 00:22:13.040]  所以為什麼這件聖經裡面
[00:22:13.040 --> 00:22:15.040]  要提醒的不是下面那幫信徒
[00:22:15.040 --> 00:22:17.040]  要提醒的不是下面那幫信徒
[00:22:17.040 --> 00:22:19.040]  為什麼這個聖經提醒的不是下面的信徒
[00:22:19.040 --> 00:22:21.040]  信徒沒有上下之分
[00:22:21.040 --> 00:22:23.040]  當他有人教
[00:22:23.040 --> 00:22:25.040]  就有個師父受他教
[00:22:25.040 --> 00:22:27.040]  是一個上下的關係
[00:22:27.040 --> 00:22:29.040]  只是一個上下的關係
[00:22:29.040 --> 00:22:31.040]  反而作者很強調
[00:22:31.040 --> 00:22:33.040]  反而作者很強調
[00:22:33.040 --> 00:22:35.040]  做師父的責任是非常重的
[00:22:35.040 --> 00:22:37.040]  做師父的責任非常重
[00:22:37.040 --> 00:22:39.040]  而他不能夠很謹慎地
[00:22:39.040 --> 00:22:41.040]  去知道自己是不是真的
[00:22:41.040 --> 00:22:43.040]  要擔這個師父的責任
[00:22:43.040 --> 00:22:45.040]  如果他不真誠地知道是不是真的
[00:22:45.040 --> 00:22:47.040]  要擔這個責任
[00:22:47.040 --> 00:22:49.040]  輕輕縮縮地去做的話
[00:22:49.040 --> 00:22:51.040]  結果會怎麼樣
[00:22:51.040 --> 00:22:53.040]  帶來一個更大的影響
[00:22:53.040 --> 00:22:55.040]  剛才我講道的時候
[00:22:55.040 --> 00:22:57.040]  那個人已經講過
[00:22:57.040 --> 00:22:59.040]  我剛開始講到的時候
[00:22:59.040 --> 00:23:01.040]  人也已經說到1990年至1994年
[00:23:01.040 --> 00:23:03.040]  1994年之間的教會
[00:23:03.040 --> 00:23:05.040]  90年到94年之間的教會
[00:23:05.040 --> 00:23:07.040]  所訓練出來的那些傳道人
[00:23:07.040 --> 00:23:09.040]  所訓練出來的傳道人
[00:23:09.040 --> 00:23:11.040]  很多是我同屆畢業的同工
[00:23:11.040 --> 00:23:13.040]  很多是跟我一起畢業的同工
[00:23:13.040 --> 00:23:15.040]  我曾經有一次跟他們說
[00:23:15.040 --> 00:23:17.040]  我有一次跟他們說
[00:23:17.040 --> 00:23:19.040]  你做傳道人在神學院你怎樣預備
[00:23:19.040 --> 00:23:21.040]  你做傳道人你在神學院怎麼預備
[00:23:21.040 --> 00:23:23.040]  我一定要讀那些木會學
[00:23:23.040 --> 00:23:25.040]  我一定要學那些附會學
[00:23:25.040 --> 00:23:27.040]  輔導學
[00:23:27.040 --> 00:23:29.040]  怎樣去幫助信徒
[00:23:29.040 --> 00:23:31.040]  心理學者去幫助我
[00:23:31.040 --> 00:23:33.040]  我等的他都不說
[00:23:33.040 --> 00:23:35.040]  多讀一些聖經的
[00:23:35.040 --> 00:23:37.040]  他都不說多讀一些聖經的科目
[00:23:37.040 --> 00:23:39.040]  因為他說讀那些快有效
[00:23:39.040 --> 00:23:41.040]  他說讀那些快有效
[00:23:41.040 --> 00:23:43.040]  我後來
[00:23:43.040 --> 00:23:45.040]  後來出教會我明白了
[00:23:45.040 --> 00:23:47.040]  後來我出教會我明白了
[00:23:47.040 --> 00:23:49.040]  開始試讀的時候
[00:23:49.040 --> 00:23:51.040]  原來他看到教會很多人
[00:23:51.040 --> 00:23:53.040]  都有很多壓力
[00:23:53.040 --> 00:23:55.040]  甚至有不少情緒病
[00:23:55.040 --> 00:23:57.040]  他看到教會裡面很多人
[00:23:57.040 --> 00:23:59.040]  很多的壓力甚至有些情緒病
[00:23:59.040 --> 00:24:01.040]  你讀這些科就一定有人請你
[00:24:01.040 --> 00:24:03.040]  你讀這些科一定有人請你
[00:24:03.040 --> 00:24:05.040]  現在你知不知道最多請的是
[00:24:05.040 --> 00:24:07.040]  事工主任
[00:24:07.040 --> 00:24:09.040]  現在請的最多的是事工主任
[00:24:09.040 --> 00:24:11.040]  不是請木者
[00:24:11.040 --> 00:24:13.040]  事工主任是什麼
[00:24:13.040 --> 00:24:15.040]  老人事工主任
[00:24:15.040 --> 00:24:17.040]  兒童事工主任
[00:24:17.040 --> 00:24:19.040]  請這些主任
[00:24:19.040 --> 00:24:21.040]  請這麼多的主任
[00:24:21.040 --> 00:24:23.040]  每個都只會在他的範疇
[00:24:23.040 --> 00:24:25.040]  去怎樣滿足那些人的需要
[00:24:25.040 --> 00:24:27.040]  他只是在那個範疇裡面去
[00:24:27.040 --> 00:24:29.040]  滿足那一部分人的需要
[00:24:29.040 --> 00:24:31.040]  木者不是滿足你的需要
[00:24:31.040 --> 00:24:33.040]  這些木者不是滿足你的需要
[00:24:33.040 --> 00:24:35.040]  鄧小妹你知不知道
[00:24:35.040 --> 00:24:37.040]  木者不是來滿足你的需要
[00:24:37.040 --> 00:24:39.040]  木者不是來滿足你們的需要
[00:24:39.040 --> 00:24:41.040]  木者是將上帝要你
[00:24:41.040 --> 00:24:43.040]  做的事
[00:24:43.040 --> 00:24:45.040]  木者是上帝要你做的事
[00:24:45.040 --> 00:24:47.040]  幫助你
[00:24:47.040 --> 00:24:49.040]  栽培你
[00:24:49.040 --> 00:24:51.040]  陪著你去
[00:24:51.040 --> 00:24:53.040]  你去做
[00:24:53.040 --> 00:24:55.040]  你這些木者真正的角色是什麼
[00:24:55.040 --> 00:24:57.040]  你知道木者真正的角色是什麼
[00:24:57.040 --> 00:24:59.040]  幾個字講完
[00:24:59.040 --> 00:25:01.040]  幾個字就包括了
[00:25:01.040 --> 00:25:03.040]  與孫徒同行
[00:25:03.040 --> 00:25:05.040]  與信徒同行
[00:25:05.040 --> 00:25:07.040]  當你行的時候
[00:25:07.040 --> 00:25:09.040]  你不會做
[00:25:09.040 --> 00:25:11.040]  我教你
[00:25:11.040 --> 00:25:13.040]  當你軟弱的時候
[00:25:13.040 --> 00:25:15.040]  灰心的時候
[00:25:15.040 --> 00:25:17.040]  我鼓勵你
[00:25:17.040 --> 00:25:19.040]  甚至當你做得光強的時候
[00:25:19.040 --> 00:25:21.040]  光光鮮鮮
[00:25:21.040 --> 00:25:23.040]  榮榮耀耀的時候
[00:25:23.040 --> 00:25:25.040]  光光鮮鮮勇勇耀耀的時候
[00:25:25.040 --> 00:25:27.040]  我又提醒你
[00:25:27.040 --> 00:25:29.040]  你侍奉的是主
[00:25:29.040 --> 00:25:31.040]  你侍奉的是主
[00:25:31.040 --> 00:25:33.040]  不是你的成功
[00:25:33.040 --> 00:25:35.040]  木者就是這樣的角色
[00:25:35.040 --> 00:25:37.040]  木者的角色是最黑人憎的
[00:25:37.040 --> 00:25:39.040]  木者這個角色非常令人討厭
[00:25:39.040 --> 00:25:41.040]  就好像家裡的媽媽的角色
[00:25:41.040 --> 00:25:43.040]  好像在家裡的媽媽
[00:25:43.040 --> 00:25:45.040]  其實不是啊我發現爸爸也是這樣
[00:25:45.040 --> 00:25:47.040]  因為我就是那種爸爸
[00:25:47.040 --> 00:25:49.040]  其實我發現父親是這樣常常會嘮叨
[00:25:49.040 --> 00:25:51.040]  你問問你子女
[00:25:51.040 --> 00:25:53.040]  他最多和你回應就是
[00:25:53.040 --> 00:25:55.040]  不跟你說
[00:25:55.040 --> 00:25:57.040]  他最多的回應就是我不跟你說
[00:25:57.040 --> 00:25:59.040]  你整天嘮叨
[00:25:59.040 --> 00:26:01.040]  木者就是這樣的角色
[00:26:01.040 --> 00:26:03.040]  陪著你行
[00:26:03.040 --> 00:26:05.040]  見到好像羊走歪了
[00:26:05.040 --> 00:26:07.040]  你看見羊走天了
[00:26:07.040 --> 00:26:09.040]  你知道木人怎麼做
[00:26:09.040 --> 00:26:11.040]  拖著牠
[00:26:11.040 --> 00:26:13.040]  慢慢走不是這樣的
[00:26:13.040 --> 00:26:15.040]  小心地說慢慢走
[00:26:15.040 --> 00:26:17.040]  一拿著勾勾著牠的頸回來
[00:26:17.040 --> 00:26:19.040]  再不聽就打多兩下
[00:26:19.040 --> 00:26:21.040]  再不聽就打兩邊
[00:26:21.040 --> 00:26:23.040]  你看看做木者的角色
[00:26:23.040 --> 00:26:25.040]  丟姐妹你們看做木者的角色
[00:26:25.040 --> 00:26:27.040]  甚至在教會做不同的師父的層面
[00:26:27.040 --> 00:26:29.040]  在教會做不同師父的層面
[00:26:29.040 --> 00:26:31.040]  上帝看的不是
[00:26:31.040 --> 00:26:33.040]  究竟你滿足到那幫人
[00:26:33.040 --> 00:26:35.040]  上帝看不是你去滿足那一幫人
[00:26:35.040 --> 00:26:37.040]  你都不是滿足你自己那種虛榮
[00:26:37.040 --> 00:26:39.040]  也不是滿足你自己的虛榮
[00:26:39.040 --> 00:26:41.040]  而是上帝想你
[00:26:41.040 --> 00:26:43.040]  怎樣在這幫人當中
[00:26:43.040 --> 00:26:45.040]  你自己的虛榮
[00:26:45.040 --> 00:26:47.040]  你怎樣在這幫人當中
[00:26:47.040 --> 00:26:49.040]  扶他們走
[00:26:49.040 --> 00:26:51.040]  而是上帝想你怎樣在這幫人當中
[00:26:51.040 --> 00:26:53.040]  扶他們走陪他們走
[00:26:53.040 --> 00:26:55.040]  但是你本身本身有問題
[00:26:55.040 --> 00:26:57.040]  本身有問題
[00:26:57.040 --> 00:26:59.040]  所謂自身難保
[00:26:59.040 --> 00:27:01.040]  自身難保
[00:27:01.040 --> 00:27:03.040]  怎麼搞好呢
[00:27:03.040 --> 00:27:05.040]  怎麼去做呢
[00:27:05.040 --> 00:27:07.040]  非常的失望
[00:27:07.040 --> 00:27:09.040]  很無奈
[00:27:09.040 --> 00:27:11.040]  聽到這裡牧師怎麼搞
[00:27:11.040 --> 00:27:13.040]  有得搞
[00:27:13.040 --> 00:27:15.040]  聖經跟著告訴我怎麼搞
[00:27:15.040 --> 00:27:17.040]  聖經經你告訴我們怎麼搞
[00:27:17.040 --> 00:27:19.040]  第二節下半節之分
[00:27:19.040 --> 00:27:21.040]  五節上半節
[00:27:21.040 --> 00:27:23.040]  第二節下半節到第五節上來
[00:27:23.040 --> 00:27:25.040]  好,找到之後我們又一起讀
[00:27:25.040 --> 00:27:27.040]  好,我們一起讀
[00:27:27.040 --> 00:27:31.040]  若有人在話語上沒有過失
[00:27:31.040 --> 00:27:33.040]  他就是完全人
[00:27:33.040 --> 00:27:37.040]  也能勒住自己的全身
[00:27:37.040 --> 00:27:41.040]  我們若把著環放在馬嘴裡
[00:27:41.040 --> 00:27:43.040]  就能叫他馴服
[00:27:43.040 --> 00:27:45.040]  就能叫動他的全身
[00:27:45.040 --> 00:27:47.040]  看呀,全隻雖然甚大
[00:27:47.040 --> 00:27:49.040]  又被大風吹逼
[00:27:49.040 --> 00:27:51.040]  只用小小的陀
[00:27:51.040 --> 00:27:55.040]  就隨著長陀的意思轉動
[00:27:55.040 --> 00:27:57.040]  這樣攝托在百體裡
[00:27:57.040 --> 00:27:59.040]  也是最小的
[00:27:59.040 --> 00:28:01.040]  卻能說大話
[00:28:01.040 --> 00:28:03.040]  卻能說大話
[00:28:03.040 --> 00:28:05.040]  在這裡作者告訴我們
[00:28:05.040 --> 00:28:07.040]  在這裡作者告訴我們
[00:28:07.040 --> 00:28:09.040]  聖經你告訴我們
[00:28:09.040 --> 00:28:11.040]  我們不是不知道
[00:28:11.040 --> 00:28:13.040]  如果要做人師父
[00:28:13.040 --> 00:28:15.040]  上面是有困難的
[00:28:15.040 --> 00:28:17.040]  上帝不是,不知道我們
[00:28:17.040 --> 00:28:19.040]  如果要做人師父是有困難的
[00:28:19.040 --> 00:28:21.040]  只有你才知道你是有這個困難的
[00:28:21.040 --> 00:28:23.040]  只有你自己才知道
[00:28:23.040 --> 00:28:25.040]  你有這樣的困難
[00:28:25.040 --> 00:28:27.040]  上帝現在就教你
[00:28:27.040 --> 00:28:29.040]  怎樣超越這個困難
[00:28:29.040 --> 00:28:31.040]  上帝在這裡就教你
[00:28:31.040 --> 00:28:33.040]  怎樣去超越這個困難
[00:28:33.040 --> 00:28:35.040]  問題出在哪
[00:28:35.040 --> 00:28:37.040]  就讓那個沒問題的人來幫你
[00:28:37.040 --> 00:28:39.040]  問題出在哪
[00:28:39.040 --> 00:28:41.040]  就讓那個沒問題的人來幫你
[00:28:41.040 --> 00:28:43.040]  聽起來很熟
[00:28:43.040 --> 00:28:45.040]  師父就做這件事
[00:28:45.040 --> 00:28:47.040]  師父就是做這樣的
[00:28:47.040 --> 00:28:49.040]  師父的角色是怎樣
[00:28:49.040 --> 00:28:51.040]  師父的角色是怎樣
[00:28:51.040 --> 00:28:53.040]  有沒有學過打功夫
[00:28:53.040 --> 00:28:55.040]  沒有
[00:28:55.040 --> 00:28:57.040]  我們教會各個文不分
[00:28:57.040 --> 00:28:59.040]  都是文折斌斌的
[00:28:59.040 --> 00:29:01.040]  以前認識一個弟兄
[00:29:01.040 --> 00:29:03.040]  他就學打功夫
[00:29:03.040 --> 00:29:05.040]  以前認識一個弟兄
[00:29:05.040 --> 00:29:07.040]  他就學打功夫
[00:29:07.040 --> 00:29:09.040]  打台拳道
[00:29:09.040 --> 00:29:11.040]  他就說,牧師,我要在教會
[00:29:11.040 --> 00:29:13.040]  做一個台拳道班
[00:29:13.040 --> 00:29:15.040]  他說,我們在教會開一個
[00:29:15.040 --> 00:29:17.040]  台拳道班
[00:29:17.040 --> 00:29:19.040]  我說,好
[00:29:19.040 --> 00:29:21.040]  你搞來做什麼
[00:29:21.040 --> 00:29:23.040]  你辦這個幹什麼
[00:29:23.040 --> 00:29:25.040]  他說,我想用台拳道班
[00:29:25.040 --> 00:29:27.040]  我想用台拳道班
[00:29:27.040 --> 00:29:29.040]  來傳福音
[00:29:29.040 --> 00:29:31.040]  我說,怎麼傳
[00:29:31.040 --> 00:29:33.040]  跟著他就解釋給我聽
[00:29:33.040 --> 00:29:35.040]  什麼特色
[00:29:35.040 --> 00:29:37.040]  心理什麼都操練了
[00:29:37.040 --> 00:29:39.040]  他就跟我解釋
[00:29:39.040 --> 00:29:41.040]  心理,心理,每樣都可以操練
[00:29:41.040 --> 00:29:43.040]  我說,好,都是好
[00:29:43.040 --> 00:29:45.040]  我說,好,都是好
[00:29:45.040 --> 00:29:47.040]  那不如我陪著你一起做
[00:29:47.040 --> 00:29:49.040]  那我就陪著你一起做
[00:29:49.040 --> 00:29:51.040]  你就教台拳
[00:29:51.040 --> 00:29:53.040]  你怎樣心理,心理
[00:29:53.040 --> 00:29:55.040]  不知道什麼你
[00:29:55.040 --> 00:29:57.040]  那我就在屬靈的角度
[00:29:57.040 --> 00:29:59.040]  去配合你
[00:29:59.040 --> 00:30:01.040]  不過你心理,心理什麼你
[00:30:01.040 --> 00:30:03.040]  配合你
[00:30:03.040 --> 00:30:05.040]  那我有些時間,當他們落床的時候
[00:30:05.040 --> 00:30:07.040]  就可以跟著跟他們講一下福音
[00:30:07.040 --> 00:30:09.040]  我有時間當他們下課的時候
[00:30:09.040 --> 00:30:11.040]  我就可以跟他們說
[00:30:11.040 --> 00:30:13.040]  他說,好
