
[00:00:00.000 --> 00:00:06.000]  今天我有兩方面要和大家分享
[00:19:12.000 --> 00:19:14.000]  他就甘蟬脫殼
[00:19:14.000 --> 00:19:16.000]  脫了一塊麻布就走了
[00:19:16.000 --> 00:19:17.000]  無端端在這裏
[00:19:17.000 --> 00:19:19.000]  為什麼要說這句話呢
[00:19:19.000 --> 00:19:21.000]  在這裏做什麼呢
[00:19:21.000 --> 00:19:24.000]  我就要給大家一些背景
[00:19:24.000 --> 00:19:27.000]  由第十章到第十四章
[00:19:27.000 --> 00:19:31.000]  是接近耶穌傳道的尾聲
[00:19:31.000 --> 00:19:34.000]  中間發生了什麼事呢
[00:19:34.000 --> 00:19:40.000]  是最後的晚餐
[00:19:40.000 --> 00:19:43.000]  最後晚餐有幾件事很奇怪
[00:19:43.000 --> 00:19:46.000]  過幾天我們會去最後晚餐的地點
[00:19:46.000 --> 00:19:51.000]  最後晚餐是主耶穌最後的星期的禮拜四
[00:19:51.000 --> 00:19:54.000]  記不記得我昨晚在山上說
[00:19:54.000 --> 00:20:03.000]  加利利人是星期四晚來慶賀雨節
[00:20:03.000 --> 00:20:09.000]  所以那是耶穌在地上最後的兩天
[00:20:09.000 --> 00:20:13.000]  在星期三
[00:20:13.000 --> 00:20:15.000]  耶穌在聖殿出來
[00:20:15.000 --> 00:20:17.000]  在淡冷山
[00:20:17.000 --> 00:20:20.000]  我們今天在那裏對著聖殿
[00:20:20.000 --> 00:20:22.000]  來講馬太福音24-25章
[00:20:22.000 --> 00:20:25.000]  講他來之前的情景
[00:20:25.000 --> 00:20:27.000]  有講到有大災難的來臨
[00:20:27.000 --> 00:20:29.000]  他們到時要走
[00:20:29.000 --> 00:20:34.000]  那是耶穌在世界上最後一次公開的講道
[00:20:34.000 --> 00:20:37.000]  星期四早上耶穌沒有出來
[00:20:37.000 --> 00:20:43.000]  但是他派兩個門徒去預備最後的晚餐
[00:20:43.000 --> 00:20:45.000]  很神秘的
[00:20:45.000 --> 00:20:47.000]  最後晚餐的地點是沒有意義
[00:20:47.000 --> 00:20:49.000]  才告訴門徒的
[00:20:49.000 --> 00:20:52.000]  只是派兩個門徒去那裏
[00:20:52.000 --> 00:20:56.000]  見到一個人拿著水的
[00:20:56.000 --> 00:20:59.000]  告訴他姑子要用的地方
[00:20:59.000 --> 00:21:01.000]  他就會帶他去那裏
[00:21:01.000 --> 00:21:03.000]  他們就預備當晚
[00:21:03.000 --> 00:21:07.000]  耶穌和門徒一起有最後的晚餐
[00:21:07.000 --> 00:21:11.000]  之前沒有告訴門徒在那裏
[00:21:11.000 --> 00:21:14.000]  很神秘
[00:21:14.000 --> 00:21:18.000]  直到耶穌帶著他們去最後晚餐的地點
[00:21:18.000 --> 00:21:22.000]  他們才知道最後的晚餐在那裏
[00:21:22.000 --> 00:21:25.000]  為什麼要這樣呢?
[00:21:25.000 --> 00:21:27.000]  有原因的
[00:21:27.000 --> 00:21:32.000]  耶穌很明顯是不想門徒預先知道在那裏
[00:21:32.000 --> 00:21:37.000]  因為門徒當中有一個是準備賣他
[00:21:37.000 --> 00:21:43.000]  耶穌知道這個門徒已經和羅馬人勾結了
[00:21:43.000 --> 00:21:47.000]  已經和羅馬人講好要出賣耶穌
[00:21:47.000 --> 00:21:49.000]  出賣耶穌是用來拉耶穌
[00:21:49.000 --> 00:21:52.000]  拉耶穌最好的地方在那裏呢?
[00:21:52.000 --> 00:21:54.000]  知道他在那裏
[00:21:54.000 --> 00:21:56.000]  和門徒一網打盡
[00:21:56.000 --> 00:22:00.000]  所以耶穌要保持最後晚餐的地點
[00:22:00.000 --> 00:22:01.000]  不讓他們知道
[00:22:01.000 --> 00:22:05.000]  就是要有幾個小時的時間
[00:22:05.000 --> 00:22:09.000]  好好地在最後有很多話要和門徒說
[00:22:09.000 --> 00:22:12.000]  所以在漢福音第十三章到第十七章
[00:22:12.000 --> 00:22:15.000]  是記載耶穌和門徒洗腳
[00:22:15.000 --> 00:22:17.000]  又說很多很多的話
[00:22:17.000 --> 00:22:19.000]  然後到第十六章第十七章
[00:22:19.000 --> 00:22:20.000]  為門徒祈禱
[00:22:20.000 --> 00:22:22.000]  也為自己祈禱
[00:22:22.000 --> 00:22:24.000]  所以最後的晚餐
[00:22:24.000 --> 00:22:28.000]  對門徒最後的吩咐是很重要的
[00:22:28.000 --> 00:22:30.000]  耶穌一定要有足夠的時間
[00:22:30.000 --> 00:22:32.000]  有幾個小時的時間
[00:22:32.000 --> 00:22:36.000]  所以我相信這是耶穌要保密的主要原因
[00:22:36.000 --> 00:22:41.000]  不想猶大有機會預先告訴羅馬人
[00:22:41.000 --> 00:22:42.000]  吃晚餐的時候
[00:22:42.000 --> 00:22:44.000]  羅馬的兵來到要拉耶穌
[00:22:44.000 --> 00:22:48.000]  耶穌不能夠很暢進地
[00:22:48.000 --> 00:22:50.000]  在最後用幾個小時的時間
[00:22:50.000 --> 00:22:52.000]  和門徒說話
[00:22:52.000 --> 00:22:55.000]  所以是否合邏輯呢?
[00:22:55.000 --> 00:22:57.000]  幾合邏輯吧
[00:22:57.000 --> 00:23:01.000]  耶穌帶著他們去到最後的晚餐
[00:23:01.000 --> 00:23:03.000]  在最後的晚餐的時候
[00:23:03.000 --> 00:23:09.000]  約翰福音第十三章第二十六節
[00:23:09.000 --> 00:23:10.000]  記載了一件事
[00:23:10.000 --> 00:23:11.000]  我讀給大家聽
[00:23:11.000 --> 00:23:14.000]  耶穌回答說
[00:23:14.000 --> 00:23:17.000]  我站一點餅給誰就是誰
[00:23:17.000 --> 00:23:19.000]  耶穌告訴門徒
[00:23:19.000 --> 00:23:21.000]  你當中有一個人會出賣我
[00:23:21.000 --> 00:23:23.000]  門徒們都在看
[00:23:23.000 --> 00:23:25.000]  是不是我呢?是誰呢?
[00:23:25.000 --> 00:23:30.000]  耶穌說我用餅給誰呢?
[00:23:30.000 --> 00:23:31.000]  就是誰了
[00:23:31.000 --> 00:23:37.000]  他就遞給了加勒人西門的兒子猶大
[00:23:37.000 --> 00:23:40.000]  然後繼續記載第十三章第二十七節
[00:23:40.000 --> 00:23:43.000]  他吃了之後撒旦就入了他的心
[00:23:43.000 --> 00:23:45.000]  耶穌便對猶大說
[00:23:45.000 --> 00:23:51.000]  你所做的快做吧
[00:23:51.000 --> 00:23:52.000]  第三十節
[00:23:52.000 --> 00:23:54.000]  猶大受了那點餅
[00:23:54.000 --> 00:24:01.000]  立刻就出去那時是夜間了
[00:24:01.000 --> 00:24:05.000]  猶大和耶穌最後的晚餐
[00:24:05.000 --> 00:24:07.000]  吃到一半的時候
[00:24:07.000 --> 00:24:11.000]  他就出去了
[00:24:11.000 --> 00:24:14.000]  只有他一個人沒有做最後的晚餐
[00:24:14.000 --> 00:24:16.000]  他就留在那裡吃
[00:24:16.000 --> 00:24:19.000]  他出去之後去哪裏呢?
[00:24:19.000 --> 00:24:28.000]  很明顯他去通知羅馬人來抓耶穌
[00:24:28.000 --> 00:24:32.000]  最後的晚餐的地點在哪裏呢?
[00:24:32.000 --> 00:24:33.000]  我們會去那裏
[00:24:33.000 --> 00:24:36.000]  那裏叫馬可樓
[00:24:36.000 --> 00:24:40.000]  是一個叫馬可的家
[00:24:40.000 --> 00:24:42.000]  這個馬可是誰呢?
[00:24:42.000 --> 00:24:44.000]  馬可就是馬可的作者
[00:24:44.000 --> 00:24:47.000]  這個馬可是誰呢?
[00:24:47.000 --> 00:24:49.000]  這個馬可呢
[00:24:49.000 --> 00:24:54.000]  我相信馬可很可能就是前面第十章
[00:24:54.000 --> 00:24:58.000]  跑來見耶穌的少年
[00:24:58.000 --> 00:24:59.000]  聖經沒有說
[00:24:59.000 --> 00:25:02.000]  但我們要做私家偵探
[00:25:02.000 --> 00:25:04.000]  我們要把所有的事串起來
[00:25:04.000 --> 00:25:05.000]  你聽完之後
[00:25:05.000 --> 00:25:06.000]  你自己今晚回去想想
[00:25:06.000 --> 00:25:09.000]  是否合邏輯
[00:25:09.000 --> 00:25:11.000]  三卷的福音書
[00:25:11.000 --> 00:25:14.000]  有記載了這個人來到耶穌面前
[00:25:14.000 --> 00:25:15.000]  但當你回去
[00:25:15.000 --> 00:25:18.000]  你回去看看馬太第十九章
[00:25:18.000 --> 00:25:21.000]  路加第十八章的記載
[00:25:21.000 --> 00:25:25.000]  你和馬可福音第十章的記載對比一下
[00:25:25.000 --> 00:25:29.000]  你會發覺馬可福音的記載是很私人的
[00:25:29.000 --> 00:25:31.000]  只有馬可福音說
[00:25:31.000 --> 00:25:33.000]  這個人是跑來跪在耶穌面前
[00:25:33.000 --> 00:25:35.000]  只有馬可這樣說
[00:25:35.000 --> 00:25:37.000]  也只有馬可說
[00:25:37.000 --> 00:25:41.000]  耶穌看著他就愛他
[00:25:41.000 --> 00:25:47.000]  其他馬太路加就像敘事識第三者那樣
[00:25:47.000 --> 00:25:49.000]  記載了有個人跑來找耶穌
[00:25:49.000 --> 00:25:50.000]  和耶穌說了什麼
[00:25:50.000 --> 00:25:52.000]  他就走了
[00:25:52.000 --> 00:25:54.000]  得不到他想得到的東西
[00:25:54.000 --> 00:25:55.000]  只有馬可福音說
[00:25:55.000 --> 00:25:57.000]  耶穌看著他就愛他
[00:25:57.000 --> 00:25:59.000]  耶穌很愛這個少年
[00:25:59.000 --> 00:26:02.000]  這個愛是要感受到的
[00:26:02.000 --> 00:26:04.000]  這個愛是第一生
[00:26:04.000 --> 00:26:07.000]  你感受到耶穌和你說話的時候
[00:26:07.000 --> 00:26:08.000]  其實是充滿了愛
[00:26:08.000 --> 00:26:12.000]  所以他悠悠愁愁離開是很可惜的
[00:26:12.000 --> 00:26:16.000]  用我再將他推前一點
[00:26:16.000 --> 00:26:18.000]  這個馬可
[00:26:18.000 --> 00:26:19.000]  如果是馬可的話
[00:26:19.000 --> 00:26:24.000]  這個少年似乎沒有完全離開
[00:26:24.000 --> 00:26:27.000]  如果他完全離開就失望了
[00:26:27.000 --> 00:26:30.000]  如果是馬可的話
[00:26:30.000 --> 00:26:35.000]  很可能這個有錢人仍然跟著耶穌
[00:26:35.000 --> 00:26:38.000]  只不過他不是像其他門徒
[00:26:38.000 --> 00:26:40.000]  放下所有東西跟隨耶穌
[00:26:40.000 --> 00:26:42.000]  但他是沒有完全離開
[00:26:42.000 --> 00:26:45.000]  好了
[00:26:45.000 --> 00:26:48.000]  耶穌給他一個很大的安撫
[00:26:48.000 --> 00:26:50.000]  因為他有錢人家裡當然是闊大
[00:26:50.000 --> 00:26:53.000]  十多人要吃最後的晚餐
[00:26:53.000 --> 00:26:56.000]  沒理由選擇一個很窄的地方
[00:26:56.000 --> 00:26:59.000]  一定要選擇一個比較大的地方
[00:26:59.000 --> 00:27:02.000]  他選擇了馬可
[00:27:02.000 --> 00:27:03.000]  如果這個真的是馬可
[00:27:03.000 --> 00:27:05.000]  他是有錢人
[00:27:05.000 --> 00:27:07.000]  這是他的家
[00:27:07.000 --> 00:27:09.000]  他肯讓耶穌來用
[00:27:09.000 --> 00:27:10.000]  有沒有冒險呢?
[00:27:10.000 --> 00:27:11.000]  有啊
[00:27:11.000 --> 00:27:13.000]  因為當時風聲已經很緊
[00:27:13.000 --> 00:27:15.000]  要來捉耶穌
[00:27:15.000 --> 00:27:19.000]  如果在他的家裡捉到耶穌的時候
[00:27:19.000 --> 00:27:21.000]  他也會受到株連
[00:27:21.000 --> 00:27:24.000]  所以他在那麼緊張的時候
[00:27:24.000 --> 00:27:25.000]  在耶穌最後的時候
[00:27:25.000 --> 00:27:27.000]  他肯借自己的家
[00:27:27.000 --> 00:27:30.000]  給耶穌和他的門徒
[00:27:30.000 --> 00:27:31.000]  最後的晚餐
[00:27:31.000 --> 00:27:34.000]  可見這個人肯冒險
[00:27:34.000 --> 00:27:39.000]  即是他心裡也向著耶穌
[00:27:39.000 --> 00:27:42.000]  我們姑且先假定這個真的是馬可
[00:27:42.000 --> 00:27:44.000]  即是馬可沒有離開
[00:27:44.000 --> 00:27:46.000]  一直跟著耶穌
[00:27:46.000 --> 00:27:47.000]  看著耶穌
[00:27:47.000 --> 00:27:48.000]  如果這樣的話
[00:27:48.000 --> 00:27:50.000]  他寫的馬可福音
[00:27:50.000 --> 00:27:52.000]  很多都是第一身見
[00:27:52.000 --> 00:27:53.000]  以前我是想著
[00:27:53.000 --> 00:27:57.000]  馬可是聽約翰和彼得所說的
[00:27:57.000 --> 00:27:59.000]  是第三者寄下來的
[00:27:59.000 --> 00:28:02.000]  但如果他真的一直跟著耶穌的話
[00:28:02.000 --> 00:28:06.000]  很可能他裡面馬可福音所記載的東西
[00:28:06.000 --> 00:28:08.000]  很多是他親眼見到的
[00:28:08.000 --> 00:28:10.000]  我們姑且說那個是馬可
[00:28:10.000 --> 00:28:12.000]  現在在馬可的家裡
[00:28:12.000 --> 00:28:14.000]  為什麼那裡叫馬可樓呢?
[00:28:14.000 --> 00:28:19.000]  原來當耶穌復活之後
[00:28:19.000 --> 00:28:21.000]  升天之後
[00:28:21.000 --> 00:28:24.000]  初期的教會是在馬可的家裡
[00:28:24.000 --> 00:28:26.000]  所以這裡叫馬可樓
[00:28:26.000 --> 00:28:29.000]  就是因為當時門徒的活動
[00:28:29.000 --> 00:28:30.000]  全部都在馬可
[00:28:30.000 --> 00:28:32.000]  彼得他們被抓
[00:28:32.000 --> 00:28:33.000]  放了出來
[00:28:33.000 --> 00:28:35.000]  都是回到馬可樓
[00:28:35.000 --> 00:28:38.000]  即是這個馬可一直跟著耶穌
[00:28:38.000 --> 00:28:42.000]  一直願意將他自己住的地方
[00:28:42.000 --> 00:28:45.000]  拿出來給他們聚會
[00:28:45.000 --> 00:28:48.000]  他們一群人在他家裡
[00:28:48.000 --> 00:28:49.000]  最後的晚餐
[00:28:49.000 --> 00:28:51.000]  耶穌吩咐了很多東西
[00:28:51.000 --> 00:28:53.000]  然後叛徒猶大離開了
[00:28:53.000 --> 00:28:55.000]  猶大離開了
[00:28:55.000 --> 00:28:58.000]  猶大離開了去找羅馬人的兵
[00:28:58.000 --> 00:29:02.000]  他帶著羅馬人的兵去哪裡抓耶穌呢?
[00:29:02.000 --> 00:29:04.000]  我們都知道耶穌被抓
[00:29:04.000 --> 00:29:06.000]  是今天我們去的赫西瑪利園
[00:29:06.000 --> 00:29:13.000]  但是會不會是猶大一帶兵去赫西瑪利園呢?
[00:29:13.000 --> 00:29:16.000]  猶大不知道耶穌和他們去哪裡
[00:29:16.000 --> 00:29:20.000]  他只知道耶穌和門徒在馬可樓的最後晚餐
[00:29:20.000 --> 00:29:22.000]  所以我相信如果他帶兵
[00:29:22.000 --> 00:29:24.000]  一定是帶到馬可樓
[00:29:24.000 --> 00:29:28.000]  當他帶兵到馬可樓抓耶穌的時候
[00:29:28.000 --> 00:29:30.000]  耶穌已經說完話
[00:29:30.000 --> 00:29:32.000]  帶著他們唱歌
[00:29:32.000 --> 00:29:34.000]  然後從馬可樓走下來
[00:29:34.000 --> 00:29:35.000]  今早你記不記得我說
[00:29:35.000 --> 00:29:38.000]  馬可樓在大衛城對上
[00:29:38.000 --> 00:29:40.000]  然後他走下來
[00:29:40.000 --> 00:29:42.000]  聖經帶著他們唱著詩
[00:29:42.000 --> 00:29:44.000]  走下來
[00:29:44.000 --> 00:29:46.000]  然後到什麼谷?
[00:29:46.000 --> 00:29:48.000]  吸倫谷
[00:29:48.000 --> 00:29:50.000]  然後橫向北走
[00:29:50.000 --> 00:29:52.000]  吸倫谷向北走
[00:29:52.000 --> 00:29:56.000]  走到格林山的山腳
[00:29:56.000 --> 00:29:58.000]  赫西瑪利園
[00:29:58.000 --> 00:30:01.000]  所以那條路是由馬可樓那裡下來
[00:30:01.000 --> 00:30:04.000]  然後吸倫谷那裡過來
[00:30:04.000 --> 00:30:06.000]  去到赫西瑪利園
[00:30:06.000 --> 00:30:08.000]  所以當猶大帶著羅馬兵
[00:30:08.000 --> 00:30:12.000]  應該是一去就去馬可樓那裡
[00:30:12.000 --> 00:30:14.000]  來抓耶穌
[00:30:14.000 --> 00:30:16.000]  但是耶穌已經和門徒
[00:30:16.000 --> 00:30:19.000]  去了赫西瑪利園那裡
[00:30:19.000 --> 00:30:23.000]  馬可不是門徒之一
[00:30:23.000 --> 00:30:26.000]  馬可沒有跟著去赫西瑪利園
[00:30:26.000 --> 00:30:28.000]  那馬可在那裡做什麼呢?
[00:30:28.000 --> 00:30:29.000]  那就完了
[00:30:29.000 --> 00:30:30.000]  做什麼呢?睡覺
[00:30:30.000 --> 00:30:32.000]  在家裡睡覺
[00:30:32.000 --> 00:30:34.000]  睡一睡突然間拍門
[00:30:34.000 --> 00:30:36.000]  兵來了
[00:30:36.000 --> 00:30:38.000]  打開門
[00:30:38.000 --> 00:30:40.000]  他們要來找耶穌
[00:30:40.000 --> 00:30:42.000]  馬可說耶穌不在
[00:30:42.000 --> 00:30:44.000]  耶穌不在
[00:30:44.000 --> 00:30:46.000]  他們就打開門
[00:30:46.000 --> 00:30:48.000]  然後猶大就想起
[00:30:48.000 --> 00:30:51.000]  耶穌經常去赫西瑪利園祈禱
[00:30:51.000 --> 00:30:53.000]  所以就帶著兵
[00:30:53.000 --> 00:30:55.000]  再去赫西瑪利園
[00:30:55.000 --> 00:30:59.000]  馬可愛耶穌
[00:30:59.000 --> 00:31:01.000]  當這些兵一來到
[00:31:01.000 --> 00:31:02.000]  要抓耶穌
[00:31:02.000 --> 00:31:04.000]  然後離開了
[00:31:04.000 --> 00:31:05.000]  馬可的心如果你是馬可
[00:31:05.000 --> 00:31:06.000]  你會怎樣呢?
[00:31:06.000 --> 00:31:08.000]  我要去通知耶穌
[00:31:08.000 --> 00:31:10.000]  我要去通知耶穌
[00:31:10.000 --> 00:31:11.000]  你快點離開
[00:31:11.000 --> 00:31:12.000]  兵來了
[00:31:12.000 --> 00:31:14.000]  馬可急起來
[00:31:14.000 --> 00:31:17.000]  可能沒有穿衣服睡覺
[00:31:17.000 --> 00:31:19.000]  一拿起一塊麻布就走了
[00:31:19.000 --> 00:31:24.000]  現在我們說麻布是卑賤的東西
[00:31:24.000 --> 00:31:27.000]  當時麻布是有錢人家才有的
[00:31:27.000 --> 00:31:30.000]  有錢人家拿一塊麻布就走下去
[00:31:30.000 --> 00:31:32.000]  跟著那條路走下來
[00:31:32.000 --> 00:31:35.000]  再向吉倫谷這邊走
[00:31:35.000 --> 00:31:39.000]  他要去赫西瑪利園通知耶穌
[00:31:39.000 --> 00:31:43.000]  他去到的時候已經遲了
[00:31:43.000 --> 00:31:47.000]  因為他們已經在那裡抓耶穌
[00:31:47.000 --> 00:31:49.000]  我們再讀馬可福音第十四章
[00:31:49.000 --> 00:31:54.000]  有一個少年人赤身披著一塊麻布
[00:31:54.000 --> 00:31:56.000]  跟隨耶穌
[00:31:56.000 --> 00:31:58.000]  眾人就捉拿他
[00:31:58.000 --> 00:32:02.000]  他卻丟了麻布赤身逃走了
[00:32:02.000 --> 00:32:03.000]  知不知道我在說什麼?
[00:32:03.000 --> 00:32:06.000]  這兩句說話合理吧
[00:32:06.000 --> 00:32:08.000]  這兩句說話首先要說
[00:32:08.000 --> 00:32:09.000]  這是誰呢?
[00:32:09.000 --> 00:32:13.000]  當時晚上沒有街燈
[00:32:13.000 --> 00:32:16.000]  兩千年前黑漆漆的
[00:32:16.000 --> 00:32:18.000]  有哪一個門徒會看到
[00:32:18.000 --> 00:32:20.000]  有一個少年人突然出現
[00:32:20.000 --> 00:32:21.000]  披著一塊麻布
[00:32:21.000 --> 00:32:23.000]  然後不脫鞋子走了
[00:32:23.000 --> 00:32:25.000]  除非是馬可自己
[00:32:25.000 --> 00:32:26.000]  是嗎?
[00:32:26.000 --> 00:32:28.000]  沒有人看到這件事
[00:32:28.000 --> 00:32:30.000]  四福一母除了馬可
[00:32:30.000 --> 00:32:33.000]  突然記載這兩句
[00:32:33.000 --> 00:32:35.000]  是沒有記載的
[00:32:35.000 --> 00:32:38.000]  原來是馬可披著一塊麻布
[00:32:38.000 --> 00:32:40.000]  要去到黑西馬利園
[00:32:40.000 --> 00:32:43.000]  然後看到他們已經在抓耶穌
[00:32:43.000 --> 00:32:44.000]  那些人拿著火把
[00:32:44.000 --> 00:32:46.000]  看到他
[00:32:46.000 --> 00:32:49.000]  以為他可能和耶穌一黨
[00:32:49.000 --> 00:32:51.000]  當時的門徒去了哪裡?
[00:32:51.000 --> 00:32:53.000]  有幾個門徒跟隨耶穌
[00:32:53.000 --> 00:32:55.000]  耶穌祈禱他們就睡著了
[00:32:55.000 --> 00:32:56.000]  兵來到的時候
[00:32:56.000 --> 00:32:58.000]  他們全部走了
[00:32:58.000 --> 00:33:00.000]  只有耶穌在
[00:33:00.000 --> 00:33:02.000]  然後這個年輕人就出現
[00:33:02.000 --> 00:33:04.000]  他們一抓他的時候
[00:33:04.000 --> 00:33:06.000]  他就走了
[00:33:06.000 --> 00:33:08.000]  這個馬可好像
[00:33:08.000 --> 00:33:10.000]  經常在逃避
[00:33:10.000 --> 00:33:12.000]  這個有錢人
[00:33:12.000 --> 00:33:13.000]  當他來到耶穌面前
[00:33:13.000 --> 00:33:14.000]  耶穌給他一個籃子
[00:33:14.000 --> 00:33:16.000]  他就沒辦法了
[00:33:16.000 --> 00:33:18.000]  有錢人有錢人多數都是
[00:33:18.000 --> 00:33:20.000]  柔弱一點的
[00:33:20.000 --> 00:33:22.000]  像我們下一代那樣
[00:33:22.000 --> 00:33:24.000]  有些什麼就走了
[00:33:24.000 --> 00:33:26.000]  馬可也是這樣的人
[00:33:26.000 --> 00:33:28.000]  似乎馬可的性格
[00:33:28.000 --> 00:33:30.000]  有錢人的性格
[00:33:30.000 --> 00:33:32.000]  這個馬可經常都是
[00:33:32.000 --> 00:33:36.000]  有問題來的時候
[00:33:36.000 --> 00:33:38.000]  就走了
[00:33:38.000 --> 00:33:40.000]  披了
[00:33:40.000 --> 00:33:42.000]  脫了一塊麻布
[00:33:42.000 --> 00:33:44.000]  赤身走了
[00:33:44.000 --> 00:33:46.000]  那很可惜
[00:33:46.000 --> 00:33:48.000]  如果這個真的是馬可
[00:33:48.000 --> 00:33:50.000]  他沒有離開耶穌
[00:33:50.000 --> 00:33:52.000]  我們為他慶幸
[00:33:52.000 --> 00:33:54.000]  但在這裡耶穌被捉拿的時候
[00:33:54.000 --> 00:33:56.000]  他也是像門徒一樣走了
[00:33:56.000 --> 00:33:58.000]  很可惜
[00:33:58.000 --> 00:34:00.000]  馬可有下文
[00:34:00.000 --> 00:34:02.000]  如果這個真的是馬可
[00:34:02.000 --> 00:34:04.000]  這個真的是馬可
[00:34:04.000 --> 00:34:06.000]  馬可
[00:34:06.000 --> 00:34:08.000]  原來都是一路跟著使徒
[00:34:08.000 --> 00:34:10.000]  這個有錢人
[00:34:10.000 --> 00:34:12.000]  都是一路跟著
[00:34:12.000 --> 00:34:14.000]  然後使徒行傳
[00:34:14.000 --> 00:34:16.000]  第十五章我讀給大家聽
[00:34:16.000 --> 00:34:18.000]  過了些日子
[00:34:18.000 --> 00:34:20.000]  保羅出現了
[00:34:20.000 --> 00:34:22.000]  神拯救了保羅
[00:34:22.000 --> 00:34:26.000]  保羅成為一個偉大的宣教士
[00:34:26.000 --> 00:34:28.000]  保羅對巴拿巴說
[00:34:28.000 --> 00:34:30.000]  我們可以回到從前
[00:34:30.000 --> 00:34:32.000]  宣傳主導的國城
[00:34:32.000 --> 00:34:34.000]  這是使徒行傳第十五章第十六節
[00:34:34.000 --> 00:34:36.000]  看望弟兄的
[00:34:36.000 --> 00:34:38.000]  情況如何
[00:34:38.000 --> 00:34:40.000]  神已經呼召了保羅
[00:34:40.000 --> 00:34:42.000]  保羅去到很多地方
[00:34:42.000 --> 00:34:44.000]  傳道建立教會
[00:34:44.000 --> 00:34:46.000]  他就再回去
[00:34:46.000 --> 00:34:48.000]  他跟巴拿巴說
[00:34:48.000 --> 00:34:50.000]  我們回去我們以前
[00:34:50.000 --> 00:34:52.000]  建立教會的地方
[00:34:52.000 --> 00:34:54.000]  去看望弟兄姊妹
[00:34:54.000 --> 00:34:56.000]  巴拿巴
[00:34:56.000 --> 00:34:58.000]  第37節
[00:34:58.000 --> 00:35:00.000]  巴拿巴就要帶
[00:35:00.000 --> 00:35:02.000]  稱呼馬可的約翰
[00:35:02.000 --> 00:35:04.000]  John Mark
[00:35:04.000 --> 00:35:06.000]  馬可又叫馬可約翰
[00:35:06.000 --> 00:35:08.000]  約翰馬可
[00:35:08.000 --> 00:35:10.000]  他和巴拿巴有些親戚關係
[00:35:10.000 --> 00:35:12.000]  可能是表兄弟
[00:35:12.000 --> 00:35:14.000]  巴拿巴就說我要帶馬可去
[00:35:14.000 --> 00:35:16.000]  馬可經常和我們在一起
[00:35:16.000 --> 00:35:18.000]  我們要帶他去
[00:35:18.000 --> 00:35:20.000]  第38節
[00:35:20.000 --> 00:35:22.000]  但保羅因馬可
[00:35:22.000 --> 00:35:24.000]  從前在
[00:35:24.000 --> 00:35:26.000]  龐菲利亞離開他們
[00:35:26.000 --> 00:35:28.000]  不和他們
[00:35:28.000 --> 00:35:30.000]  同去做工
[00:35:30.000 --> 00:35:32.000]  就以為不可帶他去
[00:35:32.000 --> 00:35:34.000]  這說什麼呢
[00:35:34.000 --> 00:35:36.000]  馬可雖然跟著
[00:35:36.000 --> 00:35:38.000]  保羅跟著使徒
[00:35:38.000 --> 00:35:40.000]  幫他們
[00:35:40.000 --> 00:35:42.000]  但這次保羅說這個人不行
[00:35:42.000 --> 00:35:44.000]  不能用這個人
[00:35:44.000 --> 00:35:46.000]  因為上一次我們去到龐菲利亞
[00:35:46.000 --> 00:35:48.000]  這個人逃走了
[00:35:48.000 --> 00:35:50.000]  這個人開小差
[00:35:50.000 --> 00:35:52.000]  這個人遇到困難
[00:35:52.000 --> 00:35:54.000]  他就走了
[00:35:54.000 --> 00:35:56.000]  馬可的性格就是這樣
[00:35:56.000 --> 00:35:58.000]  逃避
[00:35:58.000 --> 00:36:00.000]  困難來到就逃走
[00:36:00.000 --> 00:36:02.000]  但他又死跟
[00:36:02.000 --> 00:36:04.000]  他有個好處
[00:36:04.000 --> 00:36:06.000]  他不完全離開
[00:36:06.000 --> 00:36:08.000]  但保羅說不能帶這個人
[00:36:08.000 --> 00:36:10.000]  我們出去做工
[00:36:10.000 --> 00:36:12.000]  有一個人半路開小差
[00:36:12.000 --> 00:36:14.000]  我還要顧著他
[00:36:14.000 --> 00:36:16.000]  這個人不能用
[00:36:16.000 --> 00:36:18.000]  於是二人起了爭論
[00:36:18.000 --> 00:36:20.000]  保羅很少
[00:36:20.000 --> 00:36:22.000]  跟人爭論
[00:36:22.000 --> 00:36:24.000]  但保羅說我不能用這個人
[00:36:24.000 --> 00:36:26.000]  但這是巴拿巴的親戚
[00:36:26.000 --> 00:36:28.000]  巴拿巴很想帶著他
[00:36:28.000 --> 00:36:30.000]  保羅說不行
[00:36:30.000 --> 00:36:32.000]  那怎麼辦呢
[00:36:32.000 --> 00:36:34.000]  二人起了爭論
[00:36:34.000 --> 00:36:36.000]  甚至彼此分開
[00:36:36.000 --> 00:36:38.000]  即是他不能和巴拿巴一起
[00:36:38.000 --> 00:36:40.000]  於是巴拿巴就帶著馬可
[00:36:40.000 --> 00:36:42.000]  和馬可
[00:36:42.000 --> 00:36:44.000]  保羅就帶著
[00:36:44.000 --> 00:36:46.000]  西拉兵分兩路
[00:36:46.000 --> 00:36:48.000]  所以有意見不同
[00:36:48.000 --> 00:36:50.000]  保羅和巴拿巴
[00:36:50.000 --> 00:36:52.000]  兩人都是很偉大的傳道人
[00:36:52.000 --> 00:36:54.000]  宣教士
[00:36:54.000 --> 00:36:56.000]  又有爭吵
[00:36:56.000 --> 00:36:58.000]  姐妹之間有不同的看法
[00:36:58.000 --> 00:37:00.000]  都沒有關係
