
[00:00:00.000 --> 00:00:08.380]  多謝David,我首先分享我的螢幕,大家現在都看到了
[00:20:13.900 --> 00:20:14.900]  這個我們看到
[00:20:14.900 --> 00:20:16.900]  在訴羅王的心裡
[00:20:16.900 --> 00:20:17.900]  其實他沒有敬畏上帝
[00:20:17.900 --> 00:20:18.900]  為什麼沒有敬畏上帝呢
[00:20:18.900 --> 00:20:20.900]  我們再看下去就看到了
[00:20:20.900 --> 00:20:22.900]  薩姆爾跟他說
[00:20:22.900 --> 00:20:24.900]  為什麼你不聽耶和華的話
[00:20:24.900 --> 00:20:26.900]  去拿這些戰利品
[00:20:26.900 --> 00:20:28.900]  訴羅王就說
[00:20:28.900 --> 00:20:30.900]  我實在聽,還不認錯
[00:20:30.900 --> 00:20:32.900]  我實在聽神的話
[00:20:32.900 --> 00:20:34.900]  我只是將王帶回來
[00:20:34.900 --> 00:20:36.900]  其他都毀滅了
[00:20:36.900 --> 00:20:38.900]  拿這些戰利品獻給神
[00:20:38.900 --> 00:20:40.900]  耶和華是你的神
[00:20:40.900 --> 00:20:43.900]  我們上次就提過
[00:20:43.900 --> 00:20:46.900]  薩姆爾說出一個很重要的原則
[00:20:46.900 --> 00:20:47.900]  耶和華
[00:20:47.900 --> 00:20:50.900]  喜悅凡濟和平安濟
[00:20:50.900 --> 00:20:54.900]  喜悅人聽從耶和華的話
[00:20:54.900 --> 00:20:55.900]  接著他就說
[00:20:55.900 --> 00:20:57.900]  聽從勝過憲制
[00:20:57.900 --> 00:21:00.900]  聽命勝過公羊的自由
[00:21:00.900 --> 00:21:03.900]  因為叛逆與行邪術相同
[00:21:03.900 --> 00:21:07.900]  橫梗與拜虛無偶像一樣
[00:21:07.900 --> 00:21:11.900]  這兩件事除了要聽話
[00:21:11.900 --> 00:21:13.900]  馴服之外
[00:21:13.900 --> 00:21:16.900]  相反原來就等於行邪術
[00:21:16.900 --> 00:21:18.900]  和拜偶像
[00:21:18.900 --> 00:21:20.900]  如果看出埃及戲的時候
[00:21:20.900 --> 00:21:22.900]  摩西說的行邪術拜偶像
[00:21:22.900 --> 00:21:24.900]  就是不可以傳媒
[00:21:24.900 --> 00:21:25.900]  一定要滅絕
[00:21:25.900 --> 00:21:27.900]  他接著就說
[00:21:27.900 --> 00:21:29.900]  另外一個原則
[00:21:29.900 --> 00:21:31.900]  你棄絕耶和華的話
[00:21:31.900 --> 00:21:34.900]  耶和華也棄絕你作王
[00:21:34.900 --> 00:21:37.900]  這個原則經常出現
[00:21:37.900 --> 00:21:40.900]  You honor God, God honors you
[00:21:40.900 --> 00:21:42.900]  這個說話經常一樣
[00:21:42.900 --> 00:21:44.900]  如果你不榮耀上帝
[00:21:44.900 --> 00:21:46.900]  上帝也不會要你
[00:21:46.900 --> 00:21:49.900]  這是一個很重要的原則
[00:21:49.900 --> 00:21:50.900]  我們看完之後
[00:21:50.900 --> 00:21:53.900]  接著說到馴服
[00:21:53.900 --> 00:21:55.900]  其實不單止是薩姆爾說
[00:21:55.900 --> 00:21:57.900]  薩姆爾說這句話的時候
[00:21:57.900 --> 00:22:02.900]  其實是基於摩西去到西大山上
[00:22:02.900 --> 00:22:04.900]  收十戒的時候
[00:22:04.900 --> 00:22:06.900]  上帝親自和摩西說的
[00:22:06.900 --> 00:22:09.900]  當時如果看出埃及記
[00:22:09.900 --> 00:22:12.900]  耶和華的榮耀停在西大山上
[00:22:12.900 --> 00:22:15.900]  我上次解釋過上帝的榮耀是什麼意思
[00:22:15.900 --> 00:22:17.900]  上帝的榮耀就是上帝的屬性
[00:22:17.900 --> 00:22:19.900]  彰顯出來就是榮耀
[00:22:19.900 --> 00:22:21.900]  所以上帝的聖潔公義
[00:22:21.900 --> 00:22:24.900]  慈愛、威嚴、大能
[00:22:24.900 --> 00:22:28.900]  同時間出現在西大山上
[00:22:28.900 --> 00:22:30.900]  但這個榮光太過厲害
[00:22:30.900 --> 00:22:32.900]  上帝要用雲彩遮住
[00:22:32.900 --> 00:22:35.900]  因為人看到他太過厲害
[00:22:35.900 --> 00:22:38.900]  所以後來摩西上西大山
[00:22:38.900 --> 00:22:40.900]  下來後面發光
[00:22:40.900 --> 00:22:42.900]  要用東西遮住
[00:22:42.900 --> 00:22:45.900]  所以上帝的榮光是輻射出來的
[00:22:45.900 --> 00:22:47.900]  驚驚摩西
[00:22:47.900 --> 00:22:50.900]  上帝說完十戒之後
[00:22:50.900 --> 00:22:52.900]  其實說了一句很重要的話
[00:22:52.900 --> 00:22:54.900]  我們平時可能沒有留意到
[00:22:54.900 --> 00:22:57.900]  當時耶和華巧遇摩西
[00:22:57.900 --> 00:22:59.900]  告訴以色列人
[00:22:59.900 --> 00:23:01.900]  當要送這些禮物來
[00:23:01.900 --> 00:23:03.900]  這些禮物要來做什麼呢
[00:23:03.900 --> 00:23:05.900]  凡是甘心樂意的
[00:23:05.900 --> 00:23:08.900]  你就可以收來歸屬於我
[00:23:08.900 --> 00:23:11.900]  然後就說這些禮物
[00:23:11.900 --> 00:23:13.900]  原來是用來做聖所
[00:23:13.900 --> 00:23:15.900]  做藥櫃、燈台、會幕
[00:23:15.900 --> 00:23:18.900]  做祭壇和祭司的聖服
[00:23:18.900 --> 00:23:21.900]  如果我們用一個屬靈的角度去看
[00:23:21.900 --> 00:23:23.900]  即是說現在上帝
[00:23:23.900 --> 00:23:25.900]  是巧遇摩西
[00:23:25.900 --> 00:23:27.900]  告訴你現在我要見我的教會
[00:23:27.900 --> 00:23:30.900]  所以教會裡的事和人物
[00:23:30.900 --> 00:23:33.900]  凡是甘心樂意的
[00:23:33.900 --> 00:23:34.900]  我都要收來
[00:23:34.900 --> 00:23:36.900]  收給我自己
[00:23:36.900 --> 00:23:38.900]  即是說上帝只是在教會裡
[00:23:38.900 --> 00:23:40.900]  要一些甘心樂意的人
[00:23:40.900 --> 00:23:42.900]  奉獻的要甘心樂意
[00:23:42.900 --> 00:23:44.900]  我上次提過一次很重要的
[00:23:44.900 --> 00:23:47.900]  就是上帝要屬於他的人
[00:23:47.900 --> 00:23:49.900]  甘心樂意跟從他
[00:23:49.900 --> 00:23:51.900]  不是勉勉強強跟從他
[00:23:51.900 --> 00:23:53.900]  一邊愛世界一邊想永生
[00:23:53.900 --> 00:23:54.900]  不是那些人
[00:23:54.900 --> 00:23:55.900]  上帝要那些人是
[00:23:55.900 --> 00:23:57.900]  甘心樂意跟從他的人
[00:23:57.900 --> 00:24:01.900]  和侍奉他奉獻的人
[00:24:01.900 --> 00:24:03.900]  都是甘心樂意的人
[00:24:03.900 --> 00:24:06.900]  這就是上帝在埃及說出來的原則
[00:24:06.900 --> 00:24:09.900]  所以在撒慕爾記裡
[00:24:09.900 --> 00:24:12.900]  是重複上帝的原則
[00:24:12.900 --> 00:24:15.900]  我們明白之後
[00:24:15.900 --> 00:24:18.900]  再看看訴羅如何認罪
[00:24:18.900 --> 00:24:22.900]  訴羅為什麼要犯這麼多罪呢
[00:24:22.900 --> 00:24:24.900]  他說了出來
[00:24:24.900 --> 00:24:26.900]  我犯了罪
[00:24:26.900 --> 00:24:29.900]  我違背了耶和華的命令和你的話
[00:24:29.900 --> 00:24:30.900]  為什麼呢
[00:24:30.900 --> 00:24:33.900]  因為我害怕眾人
[00:24:33.900 --> 00:24:35.900]  原來在訴羅心中
[00:24:35.900 --> 00:24:37.900]  他是怕人多於怕上帝
[00:24:37.900 --> 00:24:40.900]  他是敬畏人多於敬畏上帝
[00:24:40.900 --> 00:24:42.900]  所以今天我們要很小心
[00:24:42.900 --> 00:24:44.900]  因為我們心裡原來
[00:24:44.900 --> 00:24:47.900]  如果我們不是將上帝放在最高的位置
[00:24:47.900 --> 00:24:50.900]  我們的行為就是怕人多於怕上帝
[00:24:50.900 --> 00:24:52.900]  我們做的事就是怕人多於怕上帝
[00:24:52.900 --> 00:24:56.900]  但是訴羅他向撒慕爾認罪的時候
[00:24:56.900 --> 00:24:58.900]  其實他沒有向上帝認罪
[00:24:58.900 --> 00:25:01.900]  他沒有向上帝認罪
[00:25:01.900 --> 00:25:04.900]  大家留意25節這裡
[00:25:04.900 --> 00:25:05.900]  我犯了罪
[00:25:05.900 --> 00:25:08.900]  我違背了耶和華的命令和你的話
[00:25:08.900 --> 00:25:10.900]  因為我害怕眾人
[00:25:10.900 --> 00:25:12.900]  留意聽從了他文的話
[00:25:12.900 --> 00:25:16.900]  現在求你赦免我的罪
[00:25:16.900 --> 00:25:18.900]  這個你是誰
[00:25:18.900 --> 00:25:19.900]  是撒慕爾
[00:25:19.900 --> 00:25:23.900]  因為他還要利用撒慕爾去幫他挽回面子
[00:25:23.900 --> 00:25:27.900]  所以他不是向上帝認罪求赦免
[00:25:27.900 --> 00:25:31.900]  他是向撒慕爾求赦免
[00:25:31.900 --> 00:25:33.900]  為什麼呢
[00:25:33.900 --> 00:25:34.900]  他要他幫忙
[00:25:34.900 --> 00:25:35.900]  你與我回去
[00:25:35.900 --> 00:25:37.900]  好敬拜耶和華
[00:25:37.900 --> 00:25:39.900]  為什麼他要撒慕爾跟他去
[00:25:39.900 --> 00:25:41.900]  他說我犯了罪
[00:25:41.900 --> 00:25:46.900]  求你在我人民的長老面前
[00:25:46.900 --> 00:25:48.900]  和以色列人面前給我面子
[00:25:48.900 --> 00:25:50.900]  和我一起去
[00:25:50.900 --> 00:25:51.900]  好叫我敬拜耶和華
[00:25:51.900 --> 00:25:53.900]  你的神
[00:25:53.900 --> 00:25:55.900]  如果你代入他那裡的時候
[00:25:55.900 --> 00:25:57.900]  你看到他的心路歷程
[00:25:57.900 --> 00:25:59.900]  去到這麼大件事
[00:25:59.900 --> 00:26:01.900]  他的心沒有上帝
[00:26:01.900 --> 00:26:03.900]  他沒有敬畏上帝
[00:26:03.900 --> 00:26:09.900]  他是要向撒慕爾認錯
[00:26:09.900 --> 00:26:15.900]  希望撒慕爾在人民和長老面前給他面子
[00:26:15.900 --> 00:26:18.900]  跟著他說好叫敬拜
[00:26:18.900 --> 00:26:19.900]  和我一起去
[00:26:19.900 --> 00:26:21.900]  好叫我敬拜耶和華
[00:26:21.900 --> 00:26:22.900]  你的神
[00:26:22.900 --> 00:26:25.900]  於是撒慕爾跟著去
[00:26:25.900 --> 00:26:28.900]  回去就敬拜耶和華
[00:26:28.900 --> 00:26:29.900]  什麼意思呢
[00:26:29.900 --> 00:26:30.900]  如果撒慕爾不去
[00:26:30.900 --> 00:26:31.900]  他就不會敬拜耶和華
[00:26:31.900 --> 00:26:34.900]  他敬拜耶和華是利用上帝
[00:26:34.900 --> 00:26:36.900]  利用宗教
[00:26:36.900 --> 00:26:38.900]  讓人尊敬他作為一個王
[00:26:38.900 --> 00:26:42.900]  所以我上一次的講座
[00:26:42.900 --> 00:26:45.900]  我提到耶穌基督一開始
[00:26:45.900 --> 00:26:48.900]  他的聖殿就是去潔淨聖殿
[00:26:48.900 --> 00:26:50.900]  最後一次進入猶太郎
[00:26:50.900 --> 00:26:51.900]  也是潔淨聖殿
[00:26:51.900 --> 00:26:53.900]  因為聖殿裡太多污穢的事
[00:26:53.900 --> 00:26:55.900]  太多人在神的殿裡
[00:26:55.900 --> 00:26:57.900]  做一些不合上帝心意的事
[00:26:57.900 --> 00:26:59.900]  我們做很多生意
[00:26:59.900 --> 00:27:00.900]  不是去敬拜上帝
[00:27:00.900 --> 00:27:03.900]  我們沒有用心靈誠實去敬拜上帝
[00:27:03.900 --> 00:27:04.900]  其實你看到數落王
[00:27:04.900 --> 00:27:06.900]  你代入他的心思意念去看
[00:27:06.900 --> 00:27:09.900]  原來他心裡是沒有敬拜上帝的
[00:27:09.900 --> 00:27:11.900]  這個就是我當時
[00:27:11.900 --> 00:27:15.900]  代入去看數落王的生平的時候
[00:27:15.900 --> 00:27:18.900]  留意到的一個很重要的功課
[00:27:18.900 --> 00:27:21.900]  如果我們看回十誡
[00:27:21.900 --> 00:27:23.900]  看一看數落王做錯什麼事
[00:27:23.900 --> 00:27:25.900]  第一
[00:27:25.900 --> 00:27:28.900]  他沒有將上帝放在最高之位
[00:27:28.900 --> 00:27:29.900]  除了我以外
[00:27:29.900 --> 00:27:30.900]  你不可有別的神
[00:27:30.900 --> 00:27:32.900]  神就是最高位
[00:27:32.900 --> 00:27:34.900]  心中最重要的那個
[00:27:34.900 --> 00:27:37.900]  不可以有任何東西超過上帝
[00:27:37.900 --> 00:27:39.900]  不可以有任何東西放在上帝
[00:27:39.900 --> 00:27:42.900]  要將上帝放在萬有之上
[00:27:42.900 --> 00:27:44.900]  就是第一誡
[00:27:44.900 --> 00:27:45.900]  他沒有尊重上帝
[00:27:45.900 --> 00:27:47.900]  所以他犯了第一誡
[00:27:47.900 --> 00:27:49.900]  然後他為自己立紀念碑
[00:27:49.900 --> 00:27:52.900]  讓人們去紀念他
[00:27:52.900 --> 00:27:56.900]  他就像做雕刻拜偶像一樣
[00:27:56.900 --> 00:27:59.900]  他不可以做奉獻
[00:27:59.900 --> 00:28:01.900]  雖然他不可以做獻祭
[00:28:01.900 --> 00:28:03.900]  但他是濫用神的
[00:28:03.900 --> 00:28:05.900]  不可以做獻祭
[00:28:05.900 --> 00:28:07.900]  所以他頭三誡都犯了
[00:28:07.900 --> 00:28:09.900]  然後他做假見證
[00:28:09.900 --> 00:28:12.900]  因為他貪戀那些上好的牛羊
[00:28:12.900 --> 00:28:14.900]  他就推去給民眾
[00:28:14.900 --> 00:28:16.900]  他貪戀牛羊
[00:28:16.900 --> 00:28:19.900]  也犯了第十誡
[00:28:19.900 --> 00:28:21.900]  所以如果你留意十誡裡
[00:28:21.900 --> 00:28:24.900]  我想大家先記住這個結構
[00:28:24.900 --> 00:28:27.900]  因為待會我們看完大衛犯的事
[00:28:27.900 --> 00:28:29.900]  又看回十誡
[00:28:29.900 --> 00:28:31.900]  我們會留意到一個很重要的原則出現
[00:28:31.900 --> 00:28:35.900]  所以你看到他是犯了頭三誡和最後那兩誡
[00:28:35.900 --> 00:28:39.900]  就是數羅王在這兩件戰役裡犯的錯
[00:28:39.900 --> 00:28:42.900]  好了,到大衛
[00:28:42.900 --> 00:28:45.900]  大衛的故事我要先說一說
[00:28:45.900 --> 00:28:47.900]  因為大衛這個故事
[00:28:47.900 --> 00:28:49.900]  其實我在教會這麼多年想了很久
[00:28:49.900 --> 00:28:51.900]  我不知道大家有沒有想過
[00:28:51.900 --> 00:28:56.900]  大衛他被聖靈感動寫了這麼多詩篇
[00:28:56.900 --> 00:29:01.900]  他為神打了這麼多場聖仗
[00:29:01.900 --> 00:29:03.900]  為什麼到了年老的時候
[00:29:03.900 --> 00:29:05.900]  到了安穩的時候
[00:29:05.900 --> 00:29:07.900]  他犯了殺人犯奸淫
[00:29:07.900 --> 00:29:13.900]  因為如果大衛和神這麼親密
[00:29:13.900 --> 00:29:16.900]  都可以犯殺人犯奸淫
[00:29:16.900 --> 00:29:17.900]  還不是一時衝動
[00:29:17.900 --> 00:29:19.900]  如果大家看回聖經裡
[00:29:19.900 --> 00:29:23.900]  他犯殺人犯奸淫是經過長時間去做的
[00:29:23.900 --> 00:29:26.900]  如果強如大衛都會犯殺人犯奸淫
[00:29:26.900 --> 00:29:30.900]  我們在教會就算長也好短也好
[00:29:30.900 --> 00:29:32.900]  都未必一定會例外
[00:29:32.900 --> 00:29:34.900]  每一個人都可以犯一些
[00:29:34.900 --> 00:29:38.900]  在上帝認為是一件很惡很可惡的事
[00:29:38.900 --> 00:29:41.900]  所以我就開始去想
[00:29:41.900 --> 00:29:43.900]  大衛犯錯是什麼事
[00:29:43.900 --> 00:29:51.900]  什麼事令大衛不能聽上帝的話呢
[00:29:51.900 --> 00:29:54.900]  我先講講大衛的故事
[00:29:54.900 --> 00:29:59.900]  在撒慕爾記下第十一章提到這件事
[00:29:59.900 --> 00:30:02.900]  當時大衛已經東征西討
[00:30:02.900 --> 00:30:04.900]  已經平定了很多的國家
[00:30:04.900 --> 00:30:07.900]  他的疆土相對穩定
[00:30:07.900 --> 00:30:09.900]  當時穩定到一個地步
[00:30:09.900 --> 00:30:14.900]  大衛就派他的將軍約翰去打仗
[00:30:14.900 --> 00:30:16.900]  他自己就不去打
[00:30:16.900 --> 00:30:17.900]  就留在耶路撒冷
[00:30:17.900 --> 00:30:20.900]  在黃昏的時候他才起床
[00:30:20.900 --> 00:30:22.900]  起床在露台上走的時候
[00:30:22.900 --> 00:30:25.900]  就見到一個女人洗澡
[00:30:25.900 --> 00:30:28.900]  他見到這個女人很漂亮
[00:30:28.900 --> 00:30:30.900]  就問人是誰
[00:30:30.900 --> 00:30:33.900]  就叫人帶這個女人去皇宮
[00:30:33.900 --> 00:30:37.900]  他就和這個女人行淫
[00:30:37.900 --> 00:30:42.900]  這個女人就是烏尼亞的妻子
[00:30:42.900 --> 00:30:44.900]  畢氏巴
[00:30:44.900 --> 00:30:48.900]  烏尼亞是他的一員猛將
[00:30:48.900 --> 00:30:51.900]  是他和她打仗的軍人
[00:30:51.900 --> 00:30:57.900]  他和畢氏巴有關係之後
[00:30:57.900 --> 00:30:59.900]  畢氏巴就懷疑人
[00:30:59.900 --> 00:31:04.900]  大衛當時如果你代入他的心路歷程
[00:31:04.900 --> 00:31:07.900]  他當時就在想怎樣辦
[00:31:07.900 --> 00:31:12.900]  我和一個軍人的太太生了一個嬰兒
[00:31:12.900 --> 00:31:14.900]  他怕別人知道
[00:31:14.900 --> 00:31:16.900]  所以他就找方法
[00:31:16.900 --> 00:31:19.900]  希望將這個嬰兒的事隱瞞
[00:31:19.900 --> 00:31:20.900]  跟他無關
[00:31:20.900 --> 00:31:22.900]  他怎樣做呢?
[00:31:22.900 --> 00:31:27.900]  他就叫烏尼亞回到耶路撒冷
[00:31:27.900 --> 00:31:29.900]  就和她說你回家休息一下
[00:31:29.900 --> 00:31:31.900]  去洗洗腳
[00:31:31.900 --> 00:31:34.900]  烏尼亞是一個很忠心的軍人
[00:31:34.900 --> 00:31:36.900]  在《聖經》記載
[00:31:36.900 --> 00:31:38.900]  烏尼亞和他的主人的僕人
[00:31:38.900 --> 00:31:40.900]  一起在皇宮裡守著
[00:31:40.900 --> 00:31:42.900]  在皇宮外睡覺
[00:31:42.900 --> 00:31:44.900]  不敢回自己家裡睡覺
[00:31:44.900 --> 00:31:47.900]  其他人就和大衛說
[00:31:47.900 --> 00:31:49.900]  烏尼亞沒有回家
[00:31:49.900 --> 00:31:51.900]  大衛就叫他來
[00:31:51.900 --> 00:31:53.900]  烏尼亞就回答大衛
[00:31:53.900 --> 00:31:56.900]  他說約桂和以色列人
[00:31:56.900 --> 00:31:58.900]  都是住在棚子裡
[00:31:58.900 --> 00:32:03.900]  我的將軍約桂和主人的僕人
[00:32:03.900 --> 00:32:05.900]  都是在野地裡宅營
[00:32:05.900 --> 00:32:07.900]  我怎能回家吃喝
[00:32:07.900 --> 00:32:09.900]  和妻子睡覺呢?
[00:32:09.900 --> 00:32:11.900]  所以你看到
[00:32:11.900 --> 00:32:13.900]  烏尼亞是一個很忠心的僕人
[00:32:13.900 --> 00:32:15.900]  他說他想都不敢想
[00:32:15.900 --> 00:32:17.900]  自己一個人回家
[00:32:17.900 --> 00:32:22.900]  因為其他軍人和我的將軍
[00:32:22.900 --> 00:32:25.900]  都是在宅營守護著耶路撒冷
[00:32:25.900 --> 00:32:30.900]  大衛不僅不去欣賞這個軍人的忠心
[00:32:30.900 --> 00:32:32.900]  他想了另一招
[00:32:32.900 --> 00:32:36.900]  他就叫烏尼亞和他一起吃喝
[00:32:36.900 --> 00:32:38.900]  灌醉了烏尼亞
[00:32:38.900 --> 00:32:40.900]  他想著
[00:32:40.900 --> 00:32:42.900]  如果烏尼亞醉了
[00:32:42.900 --> 00:32:44.900]  回家和他太太上床
[00:32:44.900 --> 00:32:47.900]  將來的寶寶就沒有人會懷疑
[00:32:47.900 --> 00:32:50.900]  一定會想著是烏尼亞
[00:32:50.900 --> 00:32:52.900]  但是聖經記載
[00:32:52.900 --> 00:32:55.900]  烏尼亞沒有回家睡覺
[00:32:55.900 --> 00:33:00.900]  當大衛這些詭計不得情的時候
[00:33:00.900 --> 00:33:02.900]  他就動殺機
[00:33:02.900 --> 00:33:06.900]  所以他殺人這件事不是一時衝動
[00:33:06.900 --> 00:33:10.900]  我在監獄時遇到一些囚友
[00:33:10.900 --> 00:33:12.900]  是一時衝動傷了人
[00:33:12.900 --> 00:33:14.900]  判誤殺
[00:33:14.900 --> 00:33:16.900]  但是大衛不是
[00:33:16.900 --> 00:33:18.900]  他是心思熟慮
[00:33:18.900 --> 00:33:20.900]  去動這個殺機
[00:33:20.900 --> 00:33:22.900]  他甚至離譜到
[00:33:22.900 --> 00:33:25.900]  烏尼亞醒了第二天
[00:33:25.900 --> 00:33:28.900]  他知道烏尼亞沒有回家睡覺
[00:33:28.900 --> 00:33:32.900]  大衛寫了一封信給將軍約翰
[00:33:32.900 --> 00:33:38.900]  這封信叫約翰去打一場仗
[00:33:38.900 --> 00:33:41.900]  但是要派烏尼亞去前線
[00:33:41.900 --> 00:33:43.900]  去打最危險的地方
[00:33:43.900 --> 00:33:45.900]  然後撤退軍隊
[00:33:45.900 --> 00:33:48.900]  等烏尼亞被殺
[00:33:48.900 --> 00:33:52.900]  不單止詭計離譜
[00:33:52.900 --> 00:33:57.900]  這封信他叫烏尼亞親手帶去給約翰
[00:33:57.900 --> 00:34:00.900]  所以大家看到這件事很恐怖
[00:34:00.900 --> 00:34:02.900]  他要殺一個人
[00:34:02.900 --> 00:34:04.900]  甚至要被殺的人被他害的人
[00:34:04.900 --> 00:34:10.900]  被他奪走太太的忠心戰士
[00:34:10.900 --> 00:34:13.900]  親手帶這封信去害他自己
[00:34:13.900 --> 00:34:17.900]  這就是當時大衛那種狠毒
[00:34:17.900 --> 00:34:19.900]  所以我看這件事的時候
[00:34:19.900 --> 00:34:22.900]  我想大衛寫這麼多詩篇
[00:34:22.900 --> 00:34:23.900]  為什麼可以做到這麼絕
[00:34:23.900 --> 00:34:25.900]  這麼邪惡呢
[00:34:25.900 --> 00:34:28.900]  最後聖經記載
[00:34:28.900 --> 00:34:30.900]  按照他的計劃
[00:34:30.900 --> 00:34:32.900]  烏尼亞被殺
[00:34:32.900 --> 00:34:35.900]  我想到這個時候
[00:34:35.900 --> 00:34:37.900]  其實有時候我不明白
[00:34:37.900 --> 00:34:40.900]  但是當時我在工作環境裡
[00:34:40.900 --> 00:34:44.900]  有一個比我年長的同事
[00:34:44.900 --> 00:34:46.900]  有婚外情
[00:34:46.900 --> 00:34:51.900]  當時有兩位跟他共事了超過十幾二十年的同事
[00:34:51.900 --> 00:34:53.900]  是勸他不聽
[00:34:53.900 --> 00:34:54.900]  不單止不聽
[00:34:54.900 --> 00:34:56.900]  連朋友都沒得做
[00:34:56.900 --> 00:34:58.900]  我慢慢才明白
[00:34:58.900 --> 00:35:03.900]  原來當人陷入一個婚外情的環境的時候
[00:35:03.900 --> 00:35:05.900]  思想是可以被扭曲的
[00:35:05.900 --> 00:35:10.900]  所以當大衛沒有敬畏上帝的時候
[00:35:10.900 --> 00:35:13.900]  人一不將上帝放在首位
[00:35:13.900 --> 00:35:16.900]  自己的私慾一膨脹
[00:35:16.900 --> 00:35:18.900]  變成上帝的時候
[00:35:18.900 --> 00:35:20.900]  人的思想會扭曲
[00:35:20.900 --> 00:35:22.900]  所以大衛在這裡
[00:35:22.900 --> 00:35:24.900]  他做了一個最殘忍的事
[00:35:24.900 --> 00:35:27.900]  就是叫烏尼亞帶這封信
[00:35:27.900 --> 00:35:30.900]  去害死烏尼亞自己
[00:35:30.900 --> 00:35:34.900]  不單止這樣
[00:35:34.900 --> 00:35:36.900]  到烏尼亞死了之後
[00:35:36.900 --> 00:35:40.900]  他的太太首喪其一願
[00:35:40.900 --> 00:35:43.900]  大衛就派人將別氏巴娶進宮裡
[00:35:43.900 --> 00:35:45.900]  做他的妻子
[00:35:45.900 --> 00:35:50.900]  如果一個人在婚外情裡
[00:35:50.900 --> 00:35:54.900]  外人是很難去勸他
[00:35:54.900 --> 00:35:59.900]  上帝就派先知拿丹去
[00:35:59.900 --> 00:36:01.900]  先知拿丹很有智慧
[00:36:01.900 --> 00:36:03.900]  先知拿丹
[00:36:03.900 --> 00:36:05.900]  現在這段經文就是先知拿丹
[00:36:05.900 --> 00:36:08.900]  和大衛說的一件事
[00:36:08.900 --> 00:36:10.900]  先知拿丹沒有直接去說
[00:36:10.900 --> 00:36:13.900]  大衛自己的婚外情這件事
[00:36:13.900 --> 00:36:15.900]  殺人姦淫這件事
[00:36:15.900 --> 00:36:17.900]  他說了一個故事
[00:36:17.900 --> 00:36:19.900]  他說一個城裡有兩個人
[00:36:19.900 --> 00:36:21.900]  一個很富有一個很貧窮
[00:36:21.900 --> 00:36:23.900]  富有的那個有很多牛羊
[00:36:23.900 --> 00:36:26.900]  而貧窮的那個只有一隻
[00:36:26.900 --> 00:36:28.900]  其他什麼都沒有
[00:36:28.900 --> 00:36:32.900]  這隻小羊和這個窮人的女兒一起長大
[00:36:32.900 --> 00:36:36.900]  但是有一個旅客來到的時候
[00:36:36.900 --> 00:36:38.900]  在富翁那裡
[00:36:38.900 --> 00:36:43.900]  這個富翁不捨得從自己的牛羊群當中
[00:36:43.900 --> 00:36:44.900]  有很多牛羊當中
[00:36:44.900 --> 00:36:46.900]  拿一頭出來去款待那個客人
[00:36:46.900 --> 00:36:50.900]  而拿了隔離窮人的那隻羔羊
[00:36:50.900 --> 00:36:53.900]  大衛聽到就非常生氣
[00:36:53.900 --> 00:36:56.900]  對著拿丹說
[00:36:56.900 --> 00:36:58.900]  我指著永活的耶和華起誓
[00:36:58.900 --> 00:37:01.900]  作者人的事該死
[00:37:01.900 --> 00:37:03.900]  他必須賠四倍
[00:37:03.900 --> 00:37:05.900]  因為他作用者事
[00:37:05.900 --> 00:37:07.900]  因為他沒有憐憫心
[00:37:07.900 --> 00:37:09.900]  那拿丹就告訴他
[00:37:09.900 --> 00:37:13.900]  你就是這個人
[00:37:13.900 --> 00:37:15.900]  拿丹很聰明的地方就是
[00:37:15.900 --> 00:37:21.900]  他不是直接去指責大衛
[00:37:21.900 --> 00:37:24.900]  因為大衛如果陷入這個罪的時候
[00:37:24.900 --> 00:37:26.900]  你看到他的思想已經是不正確的
[00:37:26.900 --> 00:37:28.900]  已經扭曲了
[00:37:28.900 --> 00:37:34.900]  他是用大衛自己的口去指正大衛自己
[00:37:34.900 --> 00:37:37.900]  一說出來的時候
[00:37:37.900 --> 00:37:39.900]  他就說你為什麼要藐視耶和華
[00:37:39.900 --> 00:37:43.900]  做他恨惡認為可惡的事
[00:37:43.900 --> 00:37:45.900]  你殺了古里亞
[00:37:45.900 --> 00:37:47.900]  拿了他人的妻子
[00:37:47.900 --> 00:37:50.900]  以後都見不離家
[00:37:50.900 --> 00:37:52.900]  然後拿丹就說
[00:37:52.900 --> 00:37:55.900]  你光天化日下做的事
[00:37:55.900 --> 00:37:57.900]  你暗中做的事
[00:37:57.900 --> 00:37:58.900]  我卻要在以色列人面前
[00:37:58.900 --> 00:38:01.900]  在光天化日之下去報應你
[00:38:01.900 --> 00:38:04.900]  即是你私下做了這麼多壞事
[00:38:04.900 --> 00:38:06.900]  你以為沒有人知道
[00:38:06.900 --> 00:38:08.900]  其實上帝知道的
[00:38:08.900 --> 00:38:12.900]  這些事上帝在光天化日之下會報應你
[00:38:12.900 --> 00:38:14.900]  聖經也記載
[00:38:14.900 --> 00:38:17.900]  大衛真的認錯了
[00:38:17.900 --> 00:38:19.900]  才跟他說
[00:38:19.900 --> 00:38:21.900]  耶和華會除你的罪
[00:38:21.900 --> 00:38:22.900]  不至於死
[00:38:22.900 --> 00:38:24.900]  但是他要面對的後果就是
[00:38:24.900 --> 00:38:27.900]  都見不會離開他的家
