
[00:00:00.000 --> 00:00:05.200]  各位大型節目的各位朋友你們好
[00:17:10.720 --> 00:17:13.720]  寫的過程和寫成出來的時候
[00:17:13.720 --> 00:17:15.720]  聖靈一直控制著他們
[00:17:15.720 --> 00:17:20.720]  以致他成為了上帝的官管子
[00:17:20.720 --> 00:17:22.720]  將啟示告訴我們
[00:17:22.720 --> 00:17:23.720]  正因為這樣
[00:17:23.720 --> 00:17:24.720]  我們強調
[00:17:24.720 --> 00:17:26.720]  最終來說
[00:17:26.720 --> 00:17:28.720]  聖經裏面所講的真理
[00:17:28.720 --> 00:17:30.720]  是來自神
[00:17:30.720 --> 00:17:32.720]  所以聖經就說
[00:17:32.720 --> 00:17:34.720]  聖經都是神所默示的
[00:17:34.720 --> 00:17:36.720]  默示的意思不是默書
[00:17:36.720 --> 00:17:38.720]  是啟示我們
[00:17:38.720 --> 00:17:39.720]  沒錯
[00:17:39.720 --> 00:17:43.720]  是有作者的言語文化背景
[00:17:43.720 --> 00:17:45.720]  但另一方面
[00:17:45.720 --> 00:17:47.720]  聖靈一直引導他
[00:17:47.720 --> 00:17:50.720]  以致他所寫出來的都是真理
[00:17:50.720 --> 00:17:55.720]  這個真理是不容許我們去否定的
[00:17:55.720 --> 00:17:57.720]  是上帝告訴我們的
[00:17:57.720 --> 00:18:00.720]  是我們的信仰和行為的標準
[00:18:00.720 --> 00:18:03.720]  在這個世界裏面五花八門
[00:18:03.720 --> 00:18:04.720]  有人說同船聯好
[00:18:04.720 --> 00:18:05.720]  同船聯不好
[00:18:05.720 --> 00:18:06.720]  有人說度多對
[00:18:06.720 --> 00:18:07.720]  度多不對
[00:18:07.720 --> 00:18:08.720]  有人說這樣可以
[00:18:08.720 --> 00:18:09.720]  這樣可以
[00:18:09.720 --> 00:18:12.720]  究竟黑白是非的標準在哪裏
[00:18:12.720 --> 00:18:14.720]  聖經告訴你
[00:18:14.720 --> 00:18:16.720]  就是聖經的道理
[00:18:16.720 --> 00:18:18.720]  神就是善的標準
[00:18:18.720 --> 00:18:20.720]  神就是告訴你
[00:18:20.720 --> 00:18:22.720]  他給我們的標準
[00:18:22.720 --> 00:18:24.720]  那個才是唯一的標準
[00:18:24.720 --> 00:18:26.720]  聖經叫我們拒絕罪惡
[00:18:26.720 --> 00:18:28.720]  但是接納罪人
[00:18:28.720 --> 00:18:31.720]  好我們再來看看第四樣
[00:18:31.720 --> 00:18:34.720]  啟示的中心是耶穌
[00:18:34.720 --> 00:18:37.720]  我們看十四字至十五字
[00:18:37.720 --> 00:18:39.720]  他要榮耀我
[00:18:39.720 --> 00:18:43.720]  因為他要將授予我的告訴你們
[00:18:43.720 --> 00:18:47.720]  凡負所有的都是我的
[00:18:47.720 --> 00:18:48.720]  所以我說
[00:18:48.720 --> 00:18:51.720]  他要將授予我的告訴你們
[00:18:51.720 --> 00:18:53.720]  聖靈啟示
[00:18:53.720 --> 00:18:57.720]  我們的真理的中心和目的
[00:18:57.720 --> 00:18:59.720]  都是以耶穌為主的
[00:18:59.720 --> 00:19:02.720]  聖經不是說一些道德的道理
[00:19:02.720 --> 00:19:04.720]  聖經不是說一些歷史
[00:19:04.720 --> 00:19:07.720]  聖經的中心是指耶穌
[00:19:07.720 --> 00:19:09.720]  所以耶穌說
[00:19:09.720 --> 00:19:12.720]  凡是舊約的律法書、先知書、詩篇
[00:19:12.720 --> 00:19:14.720]  都是指著他來說的
[00:19:14.720 --> 00:19:17.720]  是要記載耶穌的救贖
[00:19:17.720 --> 00:19:19.720]  是要榮耀他
[00:19:19.720 --> 00:19:21.720]  我們留意耶穌的一句話
[00:19:21.720 --> 00:19:22.720]  他就是聖靈
[00:19:22.720 --> 00:19:25.720]  要將授予我的告訴你們
[00:19:25.720 --> 00:19:27.720]  什麼叫授予我的
[00:19:27.720 --> 00:19:29.720]  簡言之就是屬於耶穌的
[00:19:29.720 --> 00:19:31.720]  一切有關耶穌的真理
[00:19:31.720 --> 00:19:33.720]  他的降生、救贖、他的再來
[00:19:33.720 --> 00:19:35.720]  都告訴我們
[00:19:35.720 --> 00:19:37.720]  所以有人問聖經的主題是什麼
[00:19:37.720 --> 00:19:39.720]  是關於耶穌
[00:19:39.720 --> 00:19:41.720]  正如路加福24:44
[00:19:41.720 --> 00:19:43.720]  「這就是我從前與你們同在的時候
[00:19:43.720 --> 00:19:45.720]  所告訴你們的話
[00:19:45.720 --> 00:19:47.720]  摩西的律法、先知的書
[00:19:47.720 --> 00:19:49.720]  和詩篇上所記載
[00:19:49.720 --> 00:19:52.720]  都是指著我必須要應驗」
[00:19:52.720 --> 00:19:54.720]  聖經一切的話
[00:19:54.720 --> 00:19:56.720]  無論是新的聖經還是舊的聖經
[00:19:56.720 --> 00:19:58.720]  都是指著耶穌基督來說的
[00:19:58.720 --> 00:20:00.720]  所以我們可以做一個這樣的結論
[00:20:00.720 --> 00:20:03.720]  啟示的中心就是耶穌
[00:20:03.720 --> 00:20:07.720]  聖經所說的中心就是耶穌
[00:20:07.720 --> 00:20:09.720]  在引言的時候
[00:20:09.720 --> 00:20:11.720]  所提到的Paul King的啟示
[00:20:11.720 --> 00:20:13.720]  是亂七八糟、一片胡言
[00:20:13.720 --> 00:20:17.720]  就因為他所說的不是說聖定
[00:20:17.720 --> 00:20:19.720]  不是說耶穌
[00:20:19.720 --> 00:20:22.720]  最後我們看啟示
[00:20:22.720 --> 00:20:24.720]  一方面是已經完成了
[00:20:24.720 --> 00:20:28.720]  但另一方面又未曾完全的完成
[00:20:28.720 --> 00:20:31.720]  我們叫做Already but not yet
[00:20:31.720 --> 00:20:33.720]  十六字
[00:20:33.720 --> 00:20:35.720]  等不多時你們就不得見我
[00:20:35.720 --> 00:20:38.720]  再等不多時你們還要見我
[00:20:38.720 --> 00:20:40.720]  究竟是什麼意思呢
[00:20:40.720 --> 00:20:43.720]  一時說有時見到我
[00:20:43.720 --> 00:20:45.720]  一時說見不到我
[00:20:45.720 --> 00:20:47.720]  究竟是什麼意思呢
[00:20:47.720 --> 00:20:49.720]  解經間有兩種不同的看法
[00:20:49.720 --> 00:20:51.720]  第一種看法就是過了不多時
[00:20:51.720 --> 00:20:53.720]  指耶穌是死的
[00:20:53.720 --> 00:20:55.720]  因為耶穌死了你們不再見他
[00:20:55.720 --> 00:20:57.720]  但三日之後復活了
[00:20:57.720 --> 00:20:59.720]  所以他們又見到他
[00:20:59.720 --> 00:21:01.720]  因為已經預言了耶穌死和復活
[00:21:01.720 --> 00:21:03.720]  所以耶穌說等不多時
[00:21:03.720 --> 00:21:05.720]  也就是說不久
[00:21:05.720 --> 00:21:07.720]  你們不得見我
[00:21:07.720 --> 00:21:09.720]  因為我會被釘十字架
[00:21:09.720 --> 00:21:11.720]  再等不多時你們還要見我
[00:21:11.720 --> 00:21:13.720]  因為三日之後會復活
[00:21:13.720 --> 00:21:15.720]  所以意思就是說
[00:21:15.720 --> 00:21:17.720]  我會死會復活
[00:21:17.720 --> 00:21:19.720]  有另一種看法
[00:21:19.720 --> 00:21:21.720]  就是英國的學者
[00:21:21.720 --> 00:21:23.720]  C.K. Barrett所說的
[00:21:23.720 --> 00:21:25.720]  他說
[00:21:25.720 --> 00:21:27.720]  見到他
[00:21:27.720 --> 00:21:29.720]  不是指耶穌死
[00:21:29.720 --> 00:21:31.720]  而是指耶穌死
[00:21:31.720 --> 00:21:33.720]  復活和升天
[00:21:33.720 --> 00:21:35.720]  所以見不到他
[00:21:35.720 --> 00:21:37.720]  再見到他
[00:21:37.720 --> 00:21:39.720]  不是指復活
[00:21:39.720 --> 00:21:41.720]  是指耶穌基督的再來
[00:21:41.720 --> 00:21:45.720]  我個人贊成C.K. Barrett的看法
[00:21:45.720 --> 00:21:49.720]  今天神已經將他的救贖計劃
[00:21:49.720 --> 00:21:51.720]  救恩告訴我們
[00:21:51.720 --> 00:21:55.720]  神已經啟示給我們
[00:21:55.720 --> 00:21:57.720]  但不要忘記
[00:21:57.720 --> 00:21:59.720]  這個字是已經的
[00:21:59.720 --> 00:22:01.720]  還有還沒有的一部分
[00:22:01.720 --> 00:22:03.720]  所以保羅在
[00:22:03.720 --> 00:22:05.720]  哥倫多前書13章說
[00:22:05.720 --> 00:22:07.720]  如今我們面對鏡子
[00:22:07.720 --> 00:22:09.720]  無惡不清
[00:22:09.720 --> 00:22:11.720]  但到那一天
[00:22:11.720 --> 00:22:13.720]  面對面見神的時候
[00:22:13.720 --> 00:22:15.720]  我們就看得明
[00:22:15.720 --> 00:22:17.720]  今天我們還有很多東西不明白
[00:22:17.720 --> 00:22:19.720]  今天還有很多奧秘
[00:22:19.720 --> 00:22:21.720]  我們不完全了解
[00:22:21.720 --> 00:22:23.720]  但到主耶穌再次
[00:22:23.720 --> 00:22:25.720]  面對面的時候
[00:22:25.720 --> 00:22:27.720]  那個Not Yet 的部分
[00:22:27.720 --> 00:22:29.720]  已經完成了
[00:22:29.720 --> 00:22:31.720]  所以神的啟示
[00:22:31.720 --> 00:22:33.720]  是分開
[00:22:33.720 --> 00:22:35.720]  Already but Not Yet
[00:22:35.720 --> 00:22:37.720]  今天我們所需要
[00:22:37.720 --> 00:22:39.720]  有關救贖的知識
[00:22:39.720 --> 00:22:41.720]  已經有了
[00:22:41.720 --> 00:22:43.720]  但還有很多東西我們不明白
[00:22:43.720 --> 00:22:45.720]  將來會是怎樣
[00:22:45.720 --> 00:22:47.720]  我們不是完全明白
[00:22:47.720 --> 00:22:49.720]  但是
[00:22:49.720 --> 00:22:51.720]  我們會有很多東西
[00:22:51.720 --> 00:22:53.720]  但是
[00:22:53.720 --> 00:22:55.720]  我們知道有一天
[00:22:55.720 --> 00:22:57.720]  我們見面的時候
[00:22:57.720 --> 00:22:59.720]  我們就會完全了解
[00:22:59.720 --> 00:23:03.720]  我們明白了啟示的真理
[00:23:03.720 --> 00:23:05.720]  我們就更加覺得
[00:23:05.720 --> 00:23:07.720]  我們需要去讀聖經
[00:23:07.720 --> 00:23:09.720]  今天有很多很多基督徒
[00:23:09.720 --> 00:23:11.720]  只是想著要經歷一些東西
[00:23:11.720 --> 00:23:13.720]  經歷一些東西
[00:23:13.720 --> 00:23:15.720]  尋求一些經歷
[00:23:15.720 --> 00:23:17.720]  是很危險的
[00:23:17.720 --> 00:23:19.720]  不是說經歷不重要
[00:23:19.720 --> 00:23:21.720]  但是你一定要有一個基礎
[00:23:21.720 --> 00:23:23.720]  是有神的話語做基礎
[00:23:23.720 --> 00:23:25.720]  沒有神的話語做基礎的時候
[00:23:25.720 --> 00:23:27.720]  很多時候會錯誤
[00:23:27.720 --> 00:23:29.720]  所以為什麼聖經
[00:23:29.720 --> 00:23:31.720]  是這麼重要
[00:23:31.720 --> 00:23:33.720]  為什麼讀聖經這麼重要
[00:23:33.720 --> 00:23:35.720]  為什麼教會裡面強調
[00:23:35.720 --> 00:23:37.720]  神的話語就是我們整個教會的基礎
[00:23:37.720 --> 00:23:39.720]  今天我們花了多少時間
[00:23:39.720 --> 00:23:41.720]  去研讀聖經
[00:23:41.720 --> 00:23:43.720]  教會裡面有主日學
[00:23:43.720 --> 00:23:45.720]  教會裡面有查劍班
[00:23:45.720 --> 00:23:47.720]  是讓我們明白到
[00:23:47.720 --> 00:23:49.720]  聖經是什麼東西
[00:23:49.720 --> 00:23:51.720]  很奇怪
[00:23:51.720 --> 00:23:53.720]  當有人看聖經
[00:23:53.720 --> 00:23:55.720]  天秘在聖經裡面
[00:23:55.720 --> 00:23:57.720]  找出真理的時候
[00:23:57.720 --> 00:23:59.720]  他的生命就會改變
[00:23:59.720 --> 00:24:01.720]  好我們今天講到這裡
[00:24:01.720 --> 00:24:03.720]  請我們再一次同心低頭
[00:24:03.720 --> 00:24:05.720]  我們同禱告
[00:24:05.720 --> 00:24:07.720]  請我們再一次感謝你
[00:24:07.720 --> 00:24:09.720]  正是你的話語提醒我們
[00:24:09.720 --> 00:24:11.720]  因為你的話語就是腳前的燈路上的光
[00:24:11.720 --> 00:24:13.720]  讓我們明白到你的救恩是什麼
[00:24:13.720 --> 00:24:15.720]  讓我們明白到我們在世上
[00:24:15.720 --> 00:24:17.720]  怎樣活得有意識
[00:24:17.720 --> 00:24:19.720]  讓我們知道
[00:24:19.720 --> 00:24:21.720]  還有很多東西我們不明白
[00:24:21.720 --> 00:24:23.720]  到過一天的時候
[00:24:23.720 --> 00:24:25.720]  你就將你的真理完全顯明
[00:24:25.720 --> 00:24:27.720]  我們感謝你
[00:24:27.720 --> 00:24:29.720]  我們今晚祈禱
[00:24:29.720 --> 00:24:31.720]  乃是奉耶穌基督命求
[00:24:31.720 --> 00:24:33.720]  阿們
[00:24:33.720 --> 00:24:35.720]  阿們
[00:24:35.720 --> 00:24:37.720]  阿們
[00:24:37.720 --> 00:24:39.720]  阿們
[00:24:39.720 --> 00:24:41.720]  阿們
[00:24:41.720 --> 00:24:43.720]  阿們
[00:24:43.720 --> 00:24:46.720]  (字幕由 Amara.org 社群提供)
[00:24:46.720 --> 00:24:49.720]  (字幕由 Amara.org 社群提供)

