
[00:00:00.000 --> 00:00:07.520]  今天和大家去思想的經文就是《讓福音》
[00:19:44.560 --> 00:19:46.560]  影響家庭收入
[00:19:46.560 --> 00:19:48.560]  或者到了地步
[00:19:48.560 --> 00:19:50.560]  你整天思想著
[00:19:50.560 --> 00:19:52.560]  連神都沒有了
[00:19:52.560 --> 00:19:54.560]  物質的控制
[00:19:54.560 --> 00:19:56.560]  更可怕
[00:19:56.560 --> 00:19:58.560]  所以分界就是你是不是有自由
[00:19:58.560 --> 00:20:00.560]  好了
[00:20:00.560 --> 00:20:02.560]  我們看聖餐
[00:20:02.560 --> 00:20:04.560]  這是一個很特別的例子
[00:20:04.560 --> 00:20:08.560]  以前很多教會的聖餐
[00:20:08.560 --> 00:20:10.560]  都是用葡萄酒
[00:20:10.560 --> 00:20:12.560]  但發現在聖經裡
[00:20:12.560 --> 00:20:14.560]  馬太馬可路加三卷聖經
[00:20:14.560 --> 00:20:16.560]  他不是用酒
[00:20:16.560 --> 00:20:18.560]  酒的字是很普通的
[00:20:18.560 --> 00:20:20.560]  在新教裡面很普通的
[00:20:20.560 --> 00:20:22.560]  但他用一個很少用的字
[00:20:22.560 --> 00:20:24.560]  就是葡萄的產品
[00:20:24.560 --> 00:20:26.560]  他不用酒
[00:20:26.560 --> 00:20:28.560]  用葡萄的產品
[00:20:28.560 --> 00:20:30.560]  雖然可以解酒
[00:20:30.560 --> 00:20:32.560]  但大部分解經家說
[00:20:32.560 --> 00:20:34.560]  不應該是酒
[00:20:34.560 --> 00:20:36.560]  因為酒的時候
[00:20:36.560 --> 00:20:38.560]  他直接說是用酒
[00:20:38.560 --> 00:20:40.560]  但不是用葡萄的產品
[00:20:40.560 --> 00:20:42.560]  所以用葡萄汁
[00:20:42.560 --> 00:20:44.560]  中文翻譯成葡萄汁
[00:20:44.560 --> 00:20:46.560]  葡萄汁不容易保存
[00:20:46.560 --> 00:20:48.560]  所以每次用葡萄汁
[00:20:48.560 --> 00:20:50.560]  要特別準備
[00:20:50.560 --> 00:20:52.560]  葡萄汁放一兩天就會酸
[00:20:52.560 --> 00:20:54.560]  因此教會
[00:20:54.560 --> 00:20:56.560]  都是偏向用酒
[00:20:56.560 --> 00:20:58.560]  可以保存
[00:20:58.560 --> 00:21:00.560]  但在聖餐裡
[00:21:00.560 --> 00:21:02.560]  用葡萄汁
[00:21:02.560 --> 00:21:04.560]  我相信是有意思的
[00:21:04.560 --> 00:21:06.560]  以前教會都用葡萄酒
[00:21:06.560 --> 00:21:08.560]  很久以前
[00:21:08.560 --> 00:21:10.560]  後來我們知道
[00:21:10.560 --> 00:21:12.560]  聖餐的字不是酒
[00:21:12.560 --> 00:21:14.560]  就改用葡萄汁
[00:21:14.560 --> 00:21:16.560]  我們不會說用葡萄酒是錯
[00:21:16.560 --> 00:21:18.560]  不會
[00:21:18.560 --> 00:21:20.560]  但用葡萄汁在教會歷史裡
[00:21:20.560 --> 00:21:22.560]  我們發現有兩件事
[00:21:22.560 --> 00:21:24.560]  第一件事
[00:21:24.560 --> 00:21:26.560]  在舊世君的時候
[00:21:26.560 --> 00:21:28.560]  福威廉的時候
[00:21:28.560 --> 00:21:30.560]  當時英國很多人
[00:21:30.560 --> 00:21:32.560]  很迂酒
[00:21:32.560 --> 00:21:34.560]  很追求喝酒
[00:21:34.560 --> 00:21:36.560]  以致
[00:21:36.560 --> 00:21:38.560]  那些酒徒
[00:21:38.560 --> 00:21:40.560]  他們去聖餐的時候
[00:21:40.560 --> 00:21:42.560]  他們就去教會
[00:21:42.560 --> 00:21:44.560]  做什麼?
[00:21:44.560 --> 00:21:46.560]  喝酒
[00:21:46.560 --> 00:21:48.560]  因為當時的聖餐
[00:21:48.560 --> 00:21:50.560]  不是像我們那樣的杯子
[00:21:50.560 --> 00:21:52.560]  是很大的杯子
[00:21:52.560 --> 00:21:54.560]  酒徒就為了
[00:21:54.560 --> 00:21:56.560]  喝那一口酒
[00:21:56.560 --> 00:21:58.560]  因為很多人很窮
[00:21:58.560 --> 00:22:00.560]  買不起
[00:22:00.560 --> 00:22:02.560]  就在聖餐排到最前
[00:22:02.560 --> 00:22:04.560]  一來一大口
[00:22:04.560 --> 00:22:06.560]  福威廉發現
[00:22:06.560 --> 00:22:08.560]  本來幫助他們戒酒
[00:22:08.560 --> 00:22:10.560]  戒到七七八八
[00:22:10.560 --> 00:22:12.560]  但每次聖餐的時候
[00:22:12.560 --> 00:22:14.560]  又挑起酒癮
[00:22:14.560 --> 00:22:16.560]  所以決定不吃聖餐
[00:22:16.560 --> 00:22:18.560]  不用酒
[00:22:18.560 --> 00:22:20.560]  早期教會
[00:22:20.560 --> 00:22:22.560]  也有這樣的問題
[00:22:22.560 --> 00:22:24.560]  早期教會的基層
[00:22:24.560 --> 00:22:26.560]  也很想喝酒
[00:22:26.560 --> 00:22:28.560]  但酒其實是貴的
[00:22:28.560 --> 00:22:30.560]  所以早期教會
[00:22:30.560 --> 00:22:32.560]  有一段很長的時間
[00:22:32.560 --> 00:22:34.560]  是不用酒
[00:22:34.560 --> 00:22:36.560]  嚴格用葡萄汁
[00:22:36.560 --> 00:22:38.560]  當耶穌
[00:22:38.560 --> 00:22:40.560]  在聖餐的時候用葡萄汁
[00:22:40.560 --> 00:22:42.560]  就考慮到一件事
[00:22:42.560 --> 00:22:44.560]  如果酒使人不斷思念的時候
[00:22:44.560 --> 00:22:46.560]  以致
[00:22:46.560 --> 00:22:48.560]  他來到神面前
[00:22:48.560 --> 00:22:50.560]  他心不順
[00:22:50.560 --> 00:22:52.560]  想著要解決
[00:22:52.560 --> 00:22:54.560]  他的酒癮
[00:22:54.560 --> 00:22:56.560]  就用葡萄汁
[00:22:56.560 --> 00:22:58.560]  換句話說
[00:22:58.560 --> 00:23:00.560]  酒有令人
[00:23:00.560 --> 00:23:02.560]  的心靈
[00:23:02.560 --> 00:23:04.560]  令人
[00:23:04.560 --> 00:23:06.560]  去追求一件事
[00:23:06.560 --> 00:23:08.560]  或者捆綁一件事
[00:23:08.560 --> 00:23:10.560]  如果從這樣的角度來看
[00:23:10.560 --> 00:23:12.560]  我們牽身出去
[00:23:12.560 --> 00:23:14.560]  那個
[00:23:14.560 --> 00:23:16.560]  其他的東西
[00:23:16.560 --> 00:23:18.560]  我們就可以用同一個原則
[00:23:18.560 --> 00:23:20.560]  有人說
[00:23:20.560 --> 00:23:22.560]  打麻將
[00:23:22.560 --> 00:23:24.560]  有什麼問題呢
[00:23:24.560 --> 00:23:26.560]  是一個婚宴
[00:23:26.560 --> 00:23:28.560]  很高興
[00:23:28.560 --> 00:23:30.560]  大家一起去玩
[00:23:30.560 --> 00:23:32.560]  我們不賭錢就可以了
[00:23:32.560 --> 00:23:34.560]  或者家庭我們可以打麻將
[00:23:34.560 --> 00:23:36.560]  麻將本身是賭具
[00:23:36.560 --> 00:23:38.560]  如果這件事
[00:23:38.560 --> 00:23:40.560]  你覺得可以榮耀神的話
[00:23:40.560 --> 00:23:42.560]  我就無話可說
[00:23:42.560 --> 00:23:44.560]  因為一個賭具
[00:23:44.560 --> 00:23:46.560]  本身的設計
[00:23:46.560 --> 00:23:48.560]  是單純娛樂
[00:23:48.560 --> 00:23:50.560]  作為基督徒我們有慰問
[00:23:50.560 --> 00:23:52.560]  雖然我不會說你打麻將是犯罪
[00:23:52.560 --> 00:23:54.560]  但有沒有自由
[00:23:54.560 --> 00:23:56.560]  有沒有在
[00:23:56.560 --> 00:23:58.560]  聖徒的品行上
[00:23:58.560 --> 00:24:00.560]  顯出基督的榮耀
[00:24:00.560 --> 00:24:04.560]  吸煙
[00:24:04.560 --> 00:24:06.560]  大麻在香港不合法
[00:24:06.560 --> 00:24:08.560]  但在加拿大已經合法
[00:24:08.560 --> 00:24:10.560]  到處都吸大麻
[00:24:10.560 --> 00:24:12.560]  時尚
[00:24:12.560 --> 00:24:14.560]  酒都可以喝
[00:24:14.560 --> 00:24:16.560]  怎可以吸煙呢
[00:24:16.560 --> 00:24:18.560]  人們就將
[00:24:18.560 --> 00:24:20.560]  耶穌變走
[00:24:20.560 --> 00:24:22.560]  無限擴充
[00:24:22.560 --> 00:24:24.560]  結果
[00:24:24.560 --> 00:24:26.560]  在灰色地帶
[00:24:26.560 --> 00:24:28.560]  全部合法化
[00:24:28.560 --> 00:24:30.560]  不是合不合法
[00:24:30.560 --> 00:24:32.560]  是否要被那些東西
[00:24:32.560 --> 00:24:34.560]  操控我們
[00:24:34.560 --> 00:24:36.560]  所以今天
[00:24:36.560 --> 00:24:38.560]  我們可以說
[00:24:38.560 --> 00:24:40.560]  我們作為主的門徒
[00:24:40.560 --> 00:24:42.560]  我們可以做
[00:24:42.560 --> 00:24:44.560]  我們可不做
[00:24:44.560 --> 00:24:46.560]  我們有沒有自由
[00:24:46.560 --> 00:24:48.560]  這是最重要
[00:24:48.560 --> 00:24:50.560]  如果吸煙
[00:24:50.560 --> 00:24:52.560]  令我們被煙所控制
[00:24:52.560 --> 00:24:54.560]  煙引我們
[00:24:54.560 --> 00:24:56.560]  令我們不能自我
[00:24:56.560 --> 00:24:58.560]  我們有沒有自由
[00:24:58.560 --> 00:25:00.560]  放下它
[00:25:00.560 --> 00:25:02.560]  喝酒一樣
[00:25:02.560 --> 00:25:04.560]  其他的都一樣
[00:25:04.560 --> 00:25:06.560]  放下它
[00:25:06.560 --> 00:25:08.560]  重點是耶穌基督
[00:25:08.560 --> 00:25:10.560]  在當日
[00:25:10.560 --> 00:25:12.560]  他分現
[00:25:12.560 --> 00:25:14.560]  他變走
[00:25:14.560 --> 00:25:16.560]  他讓一群人很開心
[00:25:16.560 --> 00:25:18.560]  滿足他媽媽要求
[00:25:18.560 --> 00:25:20.560]  但他並沒有要去鼓勵
[00:25:20.560 --> 00:25:22.560]  或者在這裡
[00:25:22.560 --> 00:25:24.560]  開一個很大的門
[00:25:24.560 --> 00:25:26.560]  喝酒都可以
[00:25:26.560 --> 00:25:28.560]  其他的東西
[00:25:28.560 --> 00:25:30.560]  樣樣都可以
[00:25:30.560 --> 00:25:32.560]  經文的結尾就很重要
[00:25:32.560 --> 00:25:34.560]  耶穌所行的神蹟
[00:25:34.560 --> 00:25:36.560]  是要顯出榮耀
[00:25:36.560 --> 00:25:38.560]  使門徒信他
[00:25:38.560 --> 00:25:40.560]  當我們做每件事
[00:25:40.560 --> 00:25:42.560]  在我們自由的裡面
[00:25:42.560 --> 00:25:44.560]  就是顯出基督的榮耀
[00:25:44.560 --> 00:25:46.560]  讓人能夠相信耶穌
[00:25:46.560 --> 00:25:48.560]  讓人能夠相信耶穌
[00:25:48.560 --> 00:25:50.560]  讓人能夠相信耶穌
[00:25:50.560 --> 00:25:52.560]  這個正正就是整頓經文裡
[00:25:52.560 --> 00:25:54.560]  這個正正就是整頓經文裡
[00:25:54.560 --> 00:25:56.560]  最重要的
[00:25:56.560 --> 00:25:58.560]  我再說
[00:25:58.560 --> 00:26:00.560]  喝酒不是犯罪
[00:26:00.560 --> 00:26:02.560]  甚至吸煙都不是犯罪
[00:26:02.560 --> 00:26:04.560]  甚至吸煙都不是犯罪
[00:26:04.560 --> 00:26:06.560]  但這件事
[00:26:06.560 --> 00:26:08.560]  我們有沒有被操控
[00:26:08.560 --> 00:26:10.560]  對身體好不好
[00:26:10.560 --> 00:26:12.560]  我們有沒有辦法擺脫
[00:26:12.560 --> 00:26:14.560]  我們健康生活
[00:26:14.560 --> 00:26:16.560]  更重要的是
[00:26:16.560 --> 00:26:18.560]  是否可以榮耀上帝
[00:26:18.560 --> 00:26:20.560]  在我們生活上
[00:26:20.560 --> 00:26:22.560]  這就是我們所追求
[00:26:22.560 --> 00:26:24.560]  願祝福我們
[00:26:24.560 --> 00:26:26.560]  特別在新年日子裡
[00:26:26.560 --> 00:26:28.560]  我們都很高興
[00:26:28.560 --> 00:26:30.560]  我記得我小時候
[00:26:30.560 --> 00:26:32.560]  過年的時候
[00:26:32.560 --> 00:26:34.560]  小朋友就開始賭錢
[00:26:34.560 --> 00:26:36.560]  過年的時候
[00:26:36.560 --> 00:26:38.560]  很多東西都出來了
[00:26:38.560 --> 00:26:40.560]  一高興就
[00:26:40.560 --> 00:26:42.560]  結果
[00:26:42.560 --> 00:26:44.560]  平日不會賭錢
[00:26:44.560 --> 00:26:46.560]  一到過年賭錢就上癮了
[00:26:46.560 --> 00:26:48.560]  一過年很開心
[00:26:48.560 --> 00:26:50.560]  就鬆懈了
[00:26:50.560 --> 00:26:52.560]  就鬆懈了
[00:26:52.560 --> 00:26:54.560]  主的門徒
[00:26:54.560 --> 00:26:56.560]  我們是神的兒女
[00:26:56.560 --> 00:26:58.560]  我們要有自由
[00:26:58.560 --> 00:27:00.560]  不要被那些東西纏繞
[00:27:00.560 --> 00:27:02.560]  我們和希臘一起祈禱
[00:27:02.560 --> 00:27:04.560]  天父我們感謝你
[00:27:04.560 --> 00:27:06.560]  特別在這個日子裡
[00:27:06.560 --> 00:27:08.560]  農曆新年
[00:27:08.560 --> 00:27:10.560]  我們都是很感恩的
[00:27:10.560 --> 00:27:12.560]  來與大家一起
[00:27:12.560 --> 00:27:14.560]  很開心過日子
[00:27:14.560 --> 00:27:16.560]  在顯現節裡
[00:27:16.560 --> 00:27:18.560]  在今日經文
[00:27:18.560 --> 00:27:20.560]  讓我們看到
[00:27:20.560 --> 00:27:22.560]  我們每一組的事
[00:27:22.560 --> 00:27:24.560]  能夠顯出榮耀
[00:27:24.560 --> 00:27:26.560]  能夠讓人看到
[00:27:26.560 --> 00:27:28.560]  處理自己的能力
[00:27:28.560 --> 00:27:30.560]  求你幫助我們
[00:27:30.560 --> 00:27:32.560]  在我們生活上
[00:27:32.560 --> 00:27:34.560]  顯出你的榮耀
[00:27:34.560 --> 00:27:36.560]  讓人因此相信你
[00:27:36.560 --> 00:27:38.560]  無論做什麼事情
[00:27:38.560 --> 00:27:40.560]  我們都是自由
[00:27:40.560 --> 00:27:42.560]  無論做什麼事情
[00:27:42.560 --> 00:27:44.560]  我們都可以做
[00:27:44.560 --> 00:27:46.560]  但不一定有益處
[00:27:46.560 --> 00:27:48.560]  唯一的益處就是
[00:27:48.560 --> 00:27:50.560]  讓主你自己在當中
[00:27:50.560 --> 00:27:52.560]  彰顯你的榮耀
[00:27:52.560 --> 00:27:54.560]  祝福我們眾弟兄姊妹
[00:27:54.560 --> 00:27:56.560]  更愛主
[00:27:56.560 --> 00:27:58.560]  彼此相愛
[00:27:58.560 --> 00:28:00.560]  祝福我們眾弟兄姊妹
[00:28:00.560 --> 00:28:02.560]  更愛主
[00:28:02.560 --> 00:28:04.560]  彼此相愛
[00:28:04.560 --> 00:28:06.560]  祝福我們眾弟兄姊妹
[00:28:06.560 --> 00:28:08.560]  更愛主
[00:28:08.560 --> 00:28:10.560]  彼此相愛
[00:28:10.560 --> 00:28:12.560]  祝福我們眾弟兄姊妹
[00:28:12.560 --> 00:28:14.560]  更愛主

