
[00:00:00.000 --> 00:00:08.120]  今天這個題目很長的 接納了差不多你
[00:16:51.960 --> 00:16:53.960]  全場拍手掌
[00:16:53.960 --> 00:16:55.960]  即是說
[00:16:55.960 --> 00:16:57.960]  其實媽媽
[00:16:57.960 --> 00:16:59.960]  是不是他們小朋友
[00:16:59.960 --> 00:17:01.960]  眼中管住了
[00:17:01.960 --> 00:17:03.960]  很兇很不喜歡的人
[00:17:03.960 --> 00:17:05.960]  其實不是
[00:17:05.960 --> 00:17:07.960]  他不喜歡你講的東西
[00:17:07.960 --> 00:17:09.960]  他喜歡你的人
[00:17:09.960 --> 00:17:11.960]  各位同學我們分開來說
[00:17:11.960 --> 00:17:13.960]  你可以不喜歡你媽講的很多東西
[00:17:13.960 --> 00:17:15.960]  還有很多行為
[00:17:15.960 --> 00:17:17.960]  很多東西
[00:17:17.960 --> 00:17:19.960]  但是這個人
[00:17:19.960 --> 00:17:21.960]  你還可以喜歡他
[00:17:21.960 --> 00:17:23.960]  同學說同意
[00:17:23.960 --> 00:17:25.960]  同樣
[00:17:25.960 --> 00:17:27.960]  什麼叫接納呢
[00:17:27.960 --> 00:17:29.960]  你可以不喜歡
[00:17:29.960 --> 00:17:31.960]  你想一個嘴巴
[00:17:31.960 --> 00:17:33.960]  和做的事
[00:17:33.960 --> 00:17:35.960]  但你仍然很喜歡他這個人
[00:17:35.960 --> 00:17:37.960]  同樣你老公一樣
[00:17:37.960 --> 00:17:39.960]  你可以憎他很多東西
[00:17:39.960 --> 00:17:41.960]  你憎他很多東西
[00:17:41.960 --> 00:17:43.960]  我想如果你們搞個
[00:17:43.960 --> 00:17:45.960]  罵老公比賽
[00:17:45.960 --> 00:17:47.960]  即是每人出來講一分鐘
[00:17:47.960 --> 00:17:49.960]  舒服到鼻
[00:17:49.960 --> 00:17:51.960]  即是罵完之後
[00:17:51.960 --> 00:17:53.960]  不知道這麼開心
[00:17:53.960 --> 00:17:55.960]  即是四百多人聽
[00:17:55.960 --> 00:17:57.960]  還錄影
[00:17:57.960 --> 00:17:59.960]  很開心
[00:17:59.960 --> 00:18:01.960]  但你最緊要記住
[00:18:01.960 --> 00:18:03.960]  最後那句是大會指令你要講的
[00:18:03.960 --> 00:18:05.960]  最後那句就是
[00:18:05.960 --> 00:18:07.960]  不過我仍然愛你
[00:18:07.960 --> 00:18:09.960]  最後那句你還要最後講
[00:18:09.960 --> 00:18:11.960]  一定要講最後那句
[00:18:11.960 --> 00:18:13.960]  我仍然愛你
[00:18:13.960 --> 00:18:15.960]  即是說
[00:18:15.960 --> 00:18:17.960]  這個謎在這裏
[00:18:17.960 --> 00:18:19.960]  我們經常用理性
[00:18:19.960 --> 00:18:21.960]  我看你怎樣
[00:18:21.960 --> 00:18:23.960]  我批判你怎樣
[00:18:23.960 --> 00:18:25.960]  我的心慢慢懷疑我很憎你
[00:18:25.960 --> 00:18:27.960]  其實不是的
[00:18:27.960 --> 00:18:29.960]  很多東西
[00:18:29.960 --> 00:18:31.960]  我們讀情緒
[00:18:31.960 --> 00:18:33.960]  你用多情緒力量來對他
[00:18:33.960 --> 00:18:35.960]  你需不需要用多情緒力量來對他
[00:18:35.960 --> 00:18:37.960]  如果你不喜歡他
[00:18:37.960 --> 00:18:39.960]  你不需要的
[00:18:39.960 --> 00:18:41.960]  你不需要說他壞
[00:18:41.960 --> 00:18:43.960]  說了這麼久
[00:18:43.960 --> 00:18:45.960]  說了二十多年
[00:18:45.960 --> 00:18:47.960]  你一定很喜歡他
[00:18:47.960 --> 00:18:49.960]  你用不著這麼用心去說
[00:18:49.960 --> 00:18:51.960]  你試試你學校的老師
[00:18:51.960 --> 00:18:53.960]  罵你的兒子
[00:18:53.960 --> 00:18:55.960]  由畢業之後罵了二十多年
[00:18:55.960 --> 00:18:57.960]  肯定是他的契爺
[00:18:57.960 --> 00:18:59.960]  他怎會畢業還罵你的兒子
[00:18:59.960 --> 00:19:01.960]  沒理由的
[00:19:01.960 --> 00:19:03.960]  沒理由的
[00:19:03.960 --> 00:19:05.960]  情緒力量
[00:19:05.960 --> 00:19:07.960]  你不要小看
[00:19:07.960 --> 00:19:09.960]  你誤會了
[00:19:09.960 --> 00:19:11.960]  誤會了是不喜歡的意思
[00:19:11.960 --> 00:19:13.960]  其實不是的
[00:19:13.960 --> 00:19:15.960]  小時候很奇怪
[00:19:15.960 --> 00:19:17.960]  一說到情緒的東西
[00:19:17.960 --> 00:19:19.960]  很多是相反的結果
[00:19:19.960 --> 00:19:21.960]  相反的答案
[00:19:21.960 --> 00:19:23.960]  越憎越愛
[00:19:23.960 --> 00:19:25.960]  相反的答案
[00:19:25.960 --> 00:19:27.960]  同樣的埋怨
[00:19:27.960 --> 00:19:29.960]  埋怨即是抱怨
[00:19:29.960 --> 00:19:31.960]  含有愛
[00:19:31.960 --> 00:19:33.960]  譬如你經常穿這麼少衣服
[00:19:33.960 --> 00:19:35.960]  傷風
[00:19:35.960 --> 00:19:37.960]  其實這些埋怨是愛
[00:19:37.960 --> 00:19:39.960]  這些埋怨
[00:19:39.960 --> 00:19:41.960]  說到這個位置
[00:19:41.960 --> 00:19:43.960]  你要想想怎樣做呢
[00:19:43.960 --> 00:19:45.960]  怎樣做呢
[00:19:45.960 --> 00:19:47.960]  怎樣才算放手呢
[00:19:47.960 --> 00:19:49.960]  我想很多家長都
[00:19:49.960 --> 00:19:51.960]  對這個字搞錯了
[00:19:51.960 --> 00:19:53.960]  放手就真的不用理他
[00:19:53.960 --> 00:19:55.960]  不用理他
[00:19:55.960 --> 00:19:57.960]  安樂了
[00:19:57.960 --> 00:19:59.960]  第一句說錯了
[00:19:59.960 --> 00:20:01.960]  在你開學禮的時候
[00:20:01.960 --> 00:20:03.960]  九月一號左右
[00:20:03.960 --> 00:20:05.960]  星班了
[00:20:05.960 --> 00:20:07.960]  大了
[00:20:07.960 --> 00:20:09.960]  自己背書包了
[00:20:09.960 --> 00:20:11.960]  自己做功課了
[00:20:11.960 --> 00:20:13.960]  自己上學了
[00:20:13.960 --> 00:20:15.960]  我放心了
[00:20:15.960 --> 00:20:17.960]  大了
[00:20:17.960 --> 00:20:19.960]  靠自己
[00:20:19.960 --> 00:20:21.960]  小朋友就熱血沸騰
[00:20:21.960 --> 00:20:23.960]  接著放學回來
[00:20:23.960 --> 00:20:25.960]  你就問他
[00:20:25.960 --> 00:20:27.960]  你現在讀到書嗎
[00:20:27.960 --> 00:20:29.960]  你什麼都不跟我說
[00:20:29.960 --> 00:20:31.960]  你學校發生什麼事
[00:20:31.960 --> 00:20:33.960]  你媽媽
[00:20:33.960 --> 00:20:35.960]  你都不告訴我
[00:20:35.960 --> 00:20:37.960]  你同學搞什麼
[00:20:37.960 --> 00:20:39.960]  你剛剛上午說完
[00:20:39.960 --> 00:20:41.960]  你自己搞定
[00:20:41.960 --> 00:20:43.960]  你別跟我說
[00:20:43.960 --> 00:20:45.960]  小朋友瘋狂
[00:20:45.960 --> 00:20:47.960]  你是不是真的放手呢
[00:20:47.960 --> 00:20:49.960]  所以每個人都說
[00:20:49.960 --> 00:20:51.960]  媽媽的事不要信多
[00:20:51.960 --> 00:20:53.960]  基本上你講了兩套東西
[00:20:53.960 --> 00:20:55.960]  你自己都不知道
[00:20:55.960 --> 00:20:57.960]  小朋友全部都學士批
[00:20:57.960 --> 00:20:59.960]  告訴我
[00:20:59.960 --> 00:21:01.960]  特別上午那句
[00:21:01.960 --> 00:21:03.960]  說我好那句
[00:21:03.960 --> 00:21:05.960]  是靠不住的
[00:21:05.960 --> 00:21:07.960]  後面那句才是真話
[00:21:07.960 --> 00:21:09.960]  你想想為什麼要搞成這樣
[00:21:09.960 --> 00:21:11.960]  就因為你沒有反省
[00:21:11.960 --> 00:21:13.960]  你沒有錄影機
[00:21:13.960 --> 00:21:15.960]  你不應該錄你
[00:21:15.960 --> 00:21:17.960]  你應該經常看看
[00:21:17.960 --> 00:21:19.960]  你自己在家裡
[00:21:19.960 --> 00:21:21.960]  你究竟說了什麼
[00:21:21.960 --> 00:21:23.960]  他一上學就看回帶
[00:21:23.960 --> 00:21:25.960]  這個女人是誰這麼討人厭
[00:21:25.960 --> 00:21:27.960]  原來是我的
[00:21:27.960 --> 00:21:29.960]  你想想就覺得
[00:21:29.960 --> 00:21:31.960]  不行了我要革命
[00:21:31.960 --> 00:21:33.960]  那你厲害了
[00:21:33.960 --> 00:21:35.960]  這些很奇怪
[00:21:35.960 --> 00:21:37.960]  不用什麼專家教你的
[00:21:37.960 --> 00:21:39.960]  你肯看帶就行
[00:21:39.960 --> 00:21:41.960]  看你自己
[00:21:41.960 --> 00:21:43.960]  看我,看你自己YouTube
[00:21:43.960 --> 00:21:45.960]  你看帶
[00:21:45.960 --> 00:21:47.960]  你自己嚇了一跳
[00:21:47.960 --> 00:21:49.960]  我這麼差
[00:21:49.960 --> 00:21:51.960]  你會不同了
[00:21:51.960 --> 00:21:53.960]  當你看的時候
[00:21:53.960 --> 00:21:55.960]  叫你兒子坐在旁邊做影評
[00:21:55.960 --> 00:21:57.960]  你夠膽聽就行
[00:21:57.960 --> 00:21:59.960]  你斬我我不會
[00:21:59.960 --> 00:22:01.960]  我綁住手
[00:22:01.960 --> 00:22:03.960]  我聽你說
[00:22:03.960 --> 00:22:05.960]  你真的差很遠
[00:22:05.960 --> 00:22:07.960]  就是說智慧在哪裡
[00:22:07.960 --> 00:22:09.960]  在你心裡
[00:22:09.960 --> 00:22:11.960]  問題是你是萌失
[00:22:11.960 --> 00:22:13.960]  你不肯想
[00:22:13.960 --> 00:22:15.960]  所以很多時候你發現
[00:22:15.960 --> 00:22:17.960]  一調轉位置你一定很厲害
[00:22:17.960 --> 00:22:19.960]  譬如說有一個家長有一個女士
[00:22:19.960 --> 00:22:21.960]  說她家裡很差
[00:22:21.960 --> 00:22:23.960]  你教人家對家裡
[00:22:23.960 --> 00:22:25.960]  很差
[00:22:25.960 --> 00:22:27.960]  你還打我
[00:22:27.960 --> 00:22:29.960]  每個人教人家
[00:22:29.960 --> 00:22:31.960]  都教得很好
[00:22:31.960 --> 00:22:33.960]  為什麼你這樣
[00:22:33.960 --> 00:22:35.960]  你調轉位置就行
[00:22:35.960 --> 00:22:37.960]  你就不同了
[00:22:37.960 --> 00:22:39.960]  有什麼預防呢
[00:22:39.960 --> 00:22:41.960]  一個問題我們真的不知道
[00:22:41.960 --> 00:22:43.960]  就是大腦
[00:22:43.960 --> 00:22:45.960]  大腦是什麼呢
[00:22:45.960 --> 00:22:47.960]  大腦是幫你設定限制
[00:22:47.960 --> 00:22:49.960]  什麼叫限制呢
[00:22:49.960 --> 00:22:51.960]  因為我們很容易分心
[00:22:51.960 --> 00:22:53.960]  其實對小朋友
[00:22:53.960 --> 00:22:55.960]  到中學到大學
[00:22:55.960 --> 00:22:57.960]  都是一個問題
[00:22:57.960 --> 00:22:59.960]  就是我們永遠都不喜歡
[00:22:59.960 --> 00:23:01.960]  我們的子女
[00:23:01.960 --> 00:23:03.960]  是不集中精神
[00:23:03.960 --> 00:23:05.960]  做應該做的事
[00:23:05.960 --> 00:23:07.960]  分心不喜歡
[00:23:07.960 --> 00:23:09.960]  這個是最容易罵兒子的辦法
[00:23:09.960 --> 00:23:11.960]  我教你
[00:23:11.960 --> 00:23:13.960]  罵他分心就行
[00:23:13.960 --> 00:23:15.960]  你不專心
[00:23:15.960 --> 00:23:17.960]  不專心幫你保護得很好你自己
[00:23:17.960 --> 00:23:19.960]  他很厲害
[00:23:19.960 --> 00:23:21.960]  很聰明像我這樣
[00:23:21.960 --> 00:23:23.960]  不專心沒辦法
[00:23:23.960 --> 00:23:25.960]  他也用這個理由解釋
[00:23:25.960 --> 00:23:27.960]  我本來100分
[00:23:27.960 --> 00:23:29.960]  不過我沒有留心聽清楚
[00:23:29.960 --> 00:23:31.960]  所以現在95分
[00:23:31.960 --> 00:23:33.960]  不專心
[00:23:33.960 --> 00:23:35.960]  這個不專心是一個解釋
[00:23:35.960 --> 00:23:37.960]  當你讀老人學
[00:23:37.960 --> 00:23:39.960]  你發覺不是
[00:23:39.960 --> 00:23:41.960]  當一個老人
[00:23:41.960 --> 00:23:43.960]  聽不清楚
[00:23:43.960 --> 00:23:45.960]  說什麼的時候
[00:23:45.960 --> 00:23:47.960]  我們就說他什麼呢
[00:23:47.960 --> 00:23:49.960]  有兩個問題
[00:23:49.960 --> 00:23:51.960]  退化
[00:23:51.960 --> 00:23:53.960]  其實他也是不專心
[00:23:53.960 --> 00:23:55.960]  不過當我解釋的時候就說他退化
[00:23:55.960 --> 00:23:57.960]  說他退化
[00:23:57.960 --> 00:23:59.960]  那為什麼你不說你兒子退化呢
[00:23:59.960 --> 00:24:01.960]  就是說
[00:24:01.960 --> 00:24:03.960]  當你讀心理學
[00:24:03.960 --> 00:24:05.960]  同一個字concentration
[00:24:05.960 --> 00:24:07.960]  用在不同的年齡
[00:24:07.960 --> 00:24:09.960]  就用了不同的解釋
[00:24:09.960 --> 00:24:11.960]  其實都是同一樣東西不專心
[00:24:11.960 --> 00:24:13.960]  但永遠你沒有說阿婆不專心
[00:24:13.960 --> 00:24:15.960]  你說阿婆退化
[00:24:15.960 --> 00:24:17.960]  要小心
[00:24:17.960 --> 00:24:19.960]  我們看的事物
[00:24:19.960 --> 00:24:21.960]  真實的意思
[00:24:21.960 --> 00:24:23.960]  是我自己放下去
[00:24:23.960 --> 00:24:25.960]  你放下去就變成這樣
[00:24:25.960 --> 00:24:27.960]  但可能是不是真的這樣呢
[00:24:27.960 --> 00:24:29.960]  很多時候我說
[00:24:29.960 --> 00:24:31.960]  做父母最重要就是
[00:24:31.960 --> 00:24:33.960]  不要那麼主觀
[00:24:33.960 --> 00:24:35.960]  有待證實
[00:24:35.960 --> 00:24:37.960]  這個是最安全的
[00:24:37.960 --> 00:24:39.960]  我想你的兒子不會以你聰明
[00:24:39.960 --> 00:24:41.960]  或者比較蠢來批評你的
[00:24:41.960 --> 00:24:43.960]  他只是批評你主觀
[00:24:43.960 --> 00:24:45.960]  你講的
[00:24:45.960 --> 00:24:47.960]  都被你講了
[00:24:47.960 --> 00:24:49.960]  你一定是對的
[00:24:49.960 --> 00:24:51.960]  所以每個小孩都說你聽我說
[00:24:51.960 --> 00:24:53.960]  你不用說下去
[00:24:53.960 --> 00:24:55.960]  這就是打機王的台詞
[00:24:55.960 --> 00:24:57.960]  那天本來是這樣的
[00:24:57.960 --> 00:24:59.960]  你聽我說
[00:24:59.960 --> 00:25:01.960]  不用說下去
[00:25:01.960 --> 00:25:03.960]  如果你肯聽下去
[00:25:03.960 --> 00:25:05.960]  甚至告訴他
[00:25:05.960 --> 00:25:07.960]  我想這次是這樣
[00:25:07.960 --> 00:25:09.960]  我想看久一點
[00:25:09.960 --> 00:25:11.960]  你是不是也是這個特別的地方
[00:25:11.960 --> 00:25:13.960]  你跟兒子相處很好
[00:25:13.960 --> 00:25:15.960]  是很好
[00:25:15.960 --> 00:25:17.960]  所以我時常都說
[00:25:17.960 --> 00:25:19.960]  如果你的人
[00:25:19.960 --> 00:25:21.960]  沒有那麼主觀
[00:25:21.960 --> 00:25:23.960]  他會喜歡你多很多
[00:25:23.960 --> 00:25:25.960]  你壓力的主觀就是
[00:25:25.960 --> 00:25:27.960]  媽媽不教還有誰教他呢
[00:25:27.960 --> 00:25:29.960]  你急
[00:25:29.960 --> 00:25:31.960]  你太急
[00:25:31.960 --> 00:25:33.960]  你知不知道你所教的東西
[00:25:33.960 --> 00:25:35.960]  是不是真的對和真呢
[00:25:35.960 --> 00:25:37.960]  不如你說我看久一點
[00:25:37.960 --> 00:25:39.960]  我暫時這樣想
[00:25:39.960 --> 00:25:41.960]  你問我你覺得我兒子怎樣
[00:25:41.960 --> 00:25:43.960]  你覺得我夫婦怎樣
[00:25:43.960 --> 00:25:45.960]  我說可不可以先不回答你
[00:25:45.960 --> 00:25:47.960]  不行我給錢你
[00:25:47.960 --> 00:25:49.960]  這樣都可以
[00:25:49.960 --> 00:25:51.960]  我可以回答你
[00:25:51.960 --> 00:25:53.960]  直至現在為止
[00:25:53.960 --> 00:25:55.960]  我看到你的兒子
[00:25:55.960 --> 00:25:57.960]  你的老公和你是這樣
[00:25:57.960 --> 00:25:59.960]  但現在為止
[00:25:59.960 --> 00:26:01.960]  如果我再進一步認識你
[00:26:01.960 --> 00:26:03.960]  可能推翻了我的想法
[00:26:03.960 --> 00:26:05.960]  我一樣回答你
[00:26:05.960 --> 00:26:07.960]  所以你跟你的兒子學我這樣說
[00:26:07.960 --> 00:26:09.960]  我看你的英文是相當不好的
[00:26:09.960 --> 00:26:11.960]  讀得不好
[00:26:11.960 --> 00:26:13.960]  這個是暫時的看法
[00:26:13.960 --> 00:26:15.960]  暫時的看法
[00:26:15.960 --> 00:26:17.960]  有待我再看明天
[00:26:17.960 --> 00:26:19.960]  可能會更正
[00:26:19.960 --> 00:26:21.960]  我想他很喜歡你
[00:26:21.960 --> 00:26:23.960]  一樣這樣說
[00:26:23.960 --> 00:26:25.960]  你這樣說就完全不同了
[00:26:25.960 --> 00:26:27.960]  你肯不肯說
[00:26:27.960 --> 00:26:29.960]  但你很容易急
[00:26:29.960 --> 00:26:31.960]  我知道你是這樣的
[00:26:31.960 --> 00:26:33.960]  你不用跟我解釋
[00:26:33.960 --> 00:26:35.960]  我知道你不喜歡讀書
[00:26:35.960 --> 00:26:37.960]  那我不要騙了
[00:26:37.960 --> 00:26:39.960]  免得你騙了
[00:26:39.960 --> 00:26:41.960]  你說多好笑
[00:26:41.960 --> 00:26:43.960]  這個家庭
[00:26:43.960 --> 00:26:45.960]  無風起浪
[00:26:45.960 --> 00:26:47.960]  一個小過室
[00:26:47.960 --> 00:26:49.960]  被媽媽抓住
[00:26:49.960 --> 00:26:51.960]  就很難搞
[00:26:51.960 --> 00:26:55.960]  所以我經常覺得家庭應該請律師來打官司
[00:26:55.960 --> 00:26:58.960]  如果你的親戚和你兒子辯護一下
[00:26:58.960 --> 00:27:00.960]  多好
[00:27:00.960 --> 00:27:02.960]  由這個分心說起
[00:27:02.960 --> 00:27:04.960]  分心有一個很大的誤會
[00:27:04.960 --> 00:27:06.960]  其實
[00:27:06.960 --> 00:27:08.960]  如果心理看法
[00:27:08.960 --> 00:27:10.960]  70%的專注
[00:27:10.960 --> 00:27:12.960]  已經是全專注
[00:27:12.960 --> 00:27:14.960]  你沒理由不分30%
[00:27:14.960 --> 00:27:16.960]  看旁邊的東西
[00:27:16.960 --> 00:27:18.960]  你開車
[00:27:18.960 --> 00:27:20.960]  你不只是看前面
[00:27:20.960 --> 00:27:22.960]  你倒後鏡附近有沒有聲音
[00:27:22.960 --> 00:27:24.960]  你一定要分來看
[00:27:24.960 --> 00:27:26.960]  本身做任何事
[00:27:26.960 --> 00:27:28.960]  都不可以百分百變成癡呆
[00:27:28.960 --> 00:27:30.960]  只看一件事
[00:27:30.960 --> 00:27:32.960]  你應該關注
[00:27:32.960 --> 00:27:34.960]  有關的環境
[00:27:34.960 --> 00:27:36.960]  所以一個小朋友
[00:27:36.960 --> 00:27:38.960]  你見到他做功課
[00:27:38.960 --> 00:27:40.960]  小小房車
[00:27:40.960 --> 00:27:42.960]  正常
[00:27:42.960 --> 00:27:44.960]  你聽到救火車
[00:27:44.960 --> 00:27:46.960]  搞錯了
[00:27:46.960 --> 00:27:48.960]  這些找來罵
[00:27:48.960 --> 00:27:50.960]  有時我覺得
[00:27:50.960 --> 00:27:52.960]  很多這些家庭小事
[00:27:52.960 --> 00:27:54.960]  你要自己研究一下
[00:27:54.960 --> 00:27:56.960]  是不是你判斷的東西
[00:27:56.960 --> 00:27:58.960]  是錯誤了
[00:27:58.960 --> 00:28:00.960]  錯誤了
[00:28:00.960 --> 00:28:02.960]  青少年
[00:28:02.960 --> 00:28:04.960]  怎麼這麼容易搏
[00:28:04.960 --> 00:28:06.960]  和你拼
[00:28:06.960 --> 00:28:08.960]  有氣有力當然夠膽
[00:28:08.960 --> 00:28:10.960]  離家出走夠膽
[00:28:10.960 --> 00:28:12.960]  其實不是
[00:28:12.960 --> 00:28:14.960]  我覺得現在的青少年不會離家出走
[00:28:14.960 --> 00:28:16.960]  因為外面劏房太貴
[00:28:16.960 --> 00:28:20.960]  第二個問題
[00:28:20.960 --> 00:28:22.960]  就是在你家太冷外面太熱
[00:28:22.960 --> 00:28:26.960]  所以他需要在房間探門就行
[00:28:26.960 --> 00:28:28.960]  但我見到很多爸爸
[00:28:28.960 --> 00:28:30.960]  就是這樣
[00:28:30.960 --> 00:28:32.960]  起門以後你敢不敢踏門
[00:28:32.960 --> 00:28:38.960]  很奇怪香港有地方叫踏門
[00:28:38.960 --> 00:28:42.960]  有時
[00:28:42.960 --> 00:28:44.960]  你整個家庭應該一起去旅行
[00:28:44.960 --> 00:28:46.960]  你多些研究一下
[00:28:46.960 --> 00:28:48.960]  究竟這間屋
[00:28:48.960 --> 00:28:50.960]  其實什麼造成
[00:28:50.960 --> 00:28:52.960]  他在這裏
[00:28:52.960 --> 00:28:54.960]  我覺得你夫妻應該經常在想
[00:28:54.960 --> 00:28:56.960]  為什麼他不離家出走
[00:28:56.960 --> 00:28:58.960]  你這樣想反而有希望
[00:28:58.960 --> 00:29:00.960]  他不捨得
[00:29:00.960 --> 00:29:02.960]  吃東西
[00:29:02.960 --> 00:29:04.960]  好住
[00:29:04.960 --> 00:29:06.960]  有冷氣
[00:29:06.960 --> 00:29:08.960]  上網有WIFI
[00:29:08.960 --> 00:29:12.960]  但最後你要想這個問題
[00:29:12.960 --> 00:29:14.960]  不捨得我們兩個
[00:29:14.960 --> 00:29:16.960]  他不捨得我們兩個
[00:29:16.960 --> 00:29:18.960]  他真的不捨得我們兩個
[00:29:18.960 --> 00:29:20.960]  用什麼證實呢
[00:29:20.960 --> 00:29:22.960]  我想我比較這一年權威一點
[00:29:22.960 --> 00:29:24.960]  李小姐我幫手
[00:29:24.960 --> 00:29:26.960]  是我未婚妻
[00:29:26.960 --> 00:29:28.960]  說真的
[00:29:28.960 --> 00:29:30.960]  但這一年
[00:29:30.960 --> 00:29:32.960]  我們和癌症
[00:29:32.960 --> 00:29:34.960]  臨終的人
[00:29:34.960 --> 00:29:36.960]  我最近三日
[00:29:36.960 --> 00:29:38.960]  都看得很真
[00:29:38.960 --> 00:29:40.960]  那些兒子和女兒
[00:29:40.960 --> 00:29:42.960]  快要死病床的媽媽
[00:29:42.960 --> 00:29:44.960]  我真的感覺到
[00:29:44.960 --> 00:29:46.960]  我真的感覺到
[00:29:46.960 --> 00:29:48.960]  以前這個媽媽
[00:29:48.960 --> 00:29:50.960]  這個爸爸說錯了
[00:29:50.960 --> 00:29:52.960]  其實他很愛她
[00:29:52.960 --> 00:29:54.960]  不過他不懂表達
[00:29:54.960 --> 00:29:56.960]  為什麼他不懂表達呢
[00:29:56.960 --> 00:29:58.960]  因為媽媽用了很多方法
[00:29:58.960 --> 00:30:00.960]  令他表達不到愛
[00:30:00.960 --> 00:30:02.960]  例如舉個例
[00:30:02.960 --> 00:30:04.960]  他說媽媽
[00:30:04.960 --> 00:30:06.960]  我有很多利是錢存起來了
[00:30:06.960 --> 00:30:08.960]  媽媽不如
[00:30:08.960 --> 00:30:10.960]  我們將來拿來
[00:30:10.960 --> 00:30:12.960]  看看買什麼
[00:30:12.960 --> 00:30:14.960]  那你怎麼表達呢
[00:30:14.960 --> 00:30:16.960]  存在我那裏
[00:30:16.960 --> 00:30:18.960]  慘了
[00:30:18.960 --> 00:30:20.960]  我說這麼久恭喜發財
[00:30:20.960 --> 00:30:22.960]  就給你恭喜發財
[00:30:22.960 --> 00:30:24.960]  嘩
[00:30:24.960 --> 00:30:26.960]  我說了一個星期恭喜發財
[00:30:26.960 --> 00:30:28.960]  你一句放在我那裏
[00:30:28.960 --> 00:30:30.960]  嘩
[00:30:30.960 --> 00:30:32.960]  血本無歸
[00:30:32.960 --> 00:30:34.960]  笑了這麼久
[00:30:34.960 --> 00:30:36.960]  血本無歸
[00:30:36.960 --> 00:30:38.960]  這些是真的
[00:30:38.960 --> 00:30:40.960]  你站在小孩那裏看
[00:30:40.960 --> 00:30:42.960]  你得來太容易就抽光了
[00:30:42.960 --> 00:30:44.960]  你應該想一下
[00:30:44.960 --> 00:30:46.960]  這些錢
[00:30:46.960 --> 00:30:48.960]  我們找個透明的罌
[00:30:48.960 --> 00:30:50.960]  大家一起看著
[00:30:50.960 --> 00:30:52.960]  不要笑得像磅一樣
[00:30:52.960 --> 00:30:54.960]  重量有多重
[00:30:54.960 --> 00:30:56.960]  將來你要用
[00:30:56.960 --> 00:30:58.960]  你可以用的
[00:30:58.960 --> 00:31:00.960]  不過那時候你懂得買東西就行
[00:31:00.960 --> 00:31:02.960]  現在我開始訓練你
[00:31:02.960 --> 00:31:04.960]  懂得買底的東西
[00:31:04.960 --> 00:31:06.960]  然後你才買
[00:31:06.960 --> 00:31:08.960]  懂得買底的東西
[00:31:08.960 --> 00:31:10.960]  你媽媽最厲害就是講價
[00:31:10.960 --> 00:31:12.960]  這個兒子會接受到錢放在那裏
[00:31:12.960 --> 00:31:14.960]  因為錢是他的
[00:31:14.960 --> 00:31:16.960]  沒錯是他的
[00:31:16.960 --> 00:31:18.960]  對的
[00:31:18.960 --> 00:31:20.960]  你和他之間是衝突矛盾
[00:31:20.960 --> 00:31:22.960]  你沒理由不讓他用錢
[00:31:22.960 --> 00:31:24.960]  不讓他用錢
[00:31:24.960 --> 00:31:26.960]  他說對的我以後不上班
[00:31:26.960 --> 00:31:28.960]  反正都不需要錢
[00:31:28.960 --> 00:31:30.960]  你應該說我教他怎樣用錢
[00:31:30.960 --> 00:31:32.960]  所以我教他
[00:31:32.960 --> 00:31:34.960]  怎樣買得對東西
[00:31:34.960 --> 00:31:36.960]  買得價錢對
[00:31:36.960 --> 00:31:38.960]  反而用這樣就傾斂數
[00:31:38.960 --> 00:31:40.960]  最近有個男孩跟我說
[00:31:40.960 --> 00:31:42.960]  他想
[00:31:42.960 --> 00:31:44.960]  這個男孩二十多歲
[00:31:44.960 --> 00:31:46.960]  他媽媽是工友
[00:31:46.960 --> 00:31:48.960]  我想幾十萬
[00:31:48.960 --> 00:31:50.960]  男孩跟媽媽說
[00:31:50.960 --> 00:31:52.960]  媽媽給我錢買股票
[00:31:52.960 --> 00:31:54.960]  媽媽想死
[00:31:54.960 --> 00:31:56.960]  男孩說
[00:31:56.960 --> 00:31:58.960]  我自己算過
[00:31:58.960 --> 00:32:00.960]  我只有很少錢
[00:32:00.960 --> 00:32:02.960]  只有幾千元
[00:32:02.960 --> 00:32:04.960]  都賺了一千元
[00:32:04.960 --> 00:32:06.960]  媽媽要給五萬元給我
[00:32:06.960 --> 00:32:08.960]  隨時賺五千元
[00:32:08.960 --> 00:32:10.960]  媽媽說貪心不要
[00:32:10.960 --> 00:32:12.960]  我不是貪心
[00:32:12.960 --> 00:32:14.960]  我賺到的
[00:32:14.960 --> 00:32:16.960]  我不是炒的
[00:32:16.960 --> 00:32:18.960]  媽媽說不行
[00:32:18.960 --> 00:32:20.960]  兩個臉黑黑
[00:32:20.960 --> 00:32:22.960]  竟然
[00:32:22.960 --> 00:32:24.960]  他們兩個一起回教會
[00:32:24.960 --> 00:32:26.960]  都坐不同的車
[00:32:26.960 --> 00:32:28.960]  真是樹套同歸
[00:32:28.960 --> 00:32:30.960]  一起回
[00:32:30.960 --> 00:32:32.960]  媽媽跟我說我有什麼問題
[00:32:32.960 --> 00:32:34.960]  我有什麼問題
[00:32:34.960 --> 00:32:36.960]  我說你不放心
[00:32:36.960 --> 00:32:38.960]  錢落在他手上
[00:32:38.960 --> 00:32:40.960]  還有你不懂股票
[00:32:40.960 --> 00:32:42.960]  他說這兩個都對
