
[00:00:00.000 --> 00:00:16.000]  新聞記是摩西在他帶以色列人臨到進去英許美地加南之前
[00:24:53.000 --> 00:24:56.000]  任何兩三個人
[00:24:56.000 --> 00:24:59.000]  這不是因為那兩三個人厲害
[00:24:59.000 --> 00:25:04.000]  這是因為上帝無所不在
[00:25:04.000 --> 00:25:10.000]  我們很多框框將上帝框死了
[00:25:10.000 --> 00:25:12.000]  你有你的框
[00:25:12.000 --> 00:25:14.000]  我有我的框
[00:25:14.000 --> 00:25:17.000]  平安無事的時候大家都收起來
[00:25:17.000 --> 00:25:20.000]  危急的時候我們的框就出來了
[00:25:20.000 --> 00:25:22.000]  一定要這樣
[00:25:22.000 --> 00:25:26.000]  上帝是沒有框的
[00:25:26.000 --> 00:25:28.000]  這個叫做無限
[00:25:28.000 --> 00:25:30.000]  這個叫做永恆
[00:25:30.000 --> 00:25:32.000]  Infinite
[00:25:32.000 --> 00:25:34.000]  不是Finite
[00:25:34.000 --> 00:25:36.000]  不是有限
[00:25:36.000 --> 00:25:38.000]  上帝不是有特定的方式
[00:25:38.000 --> 00:25:41.000]  一定要這樣祈禱他才聽的
[00:25:41.000 --> 00:25:44.000]  一定要這樣才能親近他
[00:25:44.000 --> 00:25:46.000]  沒有的!
[00:25:46.000 --> 00:25:47.000]  聖經的說法就是
[00:25:47.000 --> 00:25:52.000]  甚至在你未曾祈求以先
[00:25:52.000 --> 00:25:54.000]  都不用等你求
[00:25:54.000 --> 00:25:58.000]  然後上帝才聽的
[00:25:58.000 --> 00:26:02.000]  上帝是你未曾開口以前
[00:26:02.000 --> 00:26:06.000]  已經將最好的賜給你
[00:26:06.000 --> 00:26:09.000]  其實不一定要上帝才這樣
[00:26:09.000 --> 00:26:11.000]  父母都已經這樣
[00:26:11.000 --> 00:26:14.000]  我們經常將上帝貶低到
[00:26:14.000 --> 00:26:16.000]  好像動物一樣
[00:26:16.000 --> 00:26:20.000]  叫他狗才走過來
[00:26:20.000 --> 00:26:22.000]  上帝是上帝
[00:26:22.000 --> 00:26:24.000]  現在不是我有需要
[00:26:24.000 --> 00:26:28.000]  我就叫上帝來幫我
[00:26:28.000 --> 00:26:30.000]  即是如果我沒有需要
[00:26:30.000 --> 00:26:33.000]  上帝就不要搞我
[00:26:33.000 --> 00:26:35.000]  祂是上帝
[00:26:35.000 --> 00:26:37.000]  祂有祂的旨意
[00:26:37.000 --> 00:26:39.000]  祂有祂的計劃
[00:26:39.000 --> 00:26:41.000]  祂有祂要成就
[00:26:41.000 --> 00:26:45.000]  那個歷史的方向和目標
[00:26:45.000 --> 00:26:47.000]  是我們跟著祂
[00:26:47.000 --> 00:26:51.000]  不是祂跟著我
[00:26:51.000 --> 00:26:54.000]  上帝一定要祝福我
[00:26:54.000 --> 00:26:56.000]  上帝一定要幫助我
[00:26:56.000 --> 00:26:58.000]  照我的計劃
[00:26:58.000 --> 00:27:00.000]  照我的想法
[00:27:00.000 --> 00:27:03.000]  照我認為最好的
[00:27:03.000 --> 00:27:05.000]  你放一個神像在那裡
[00:27:05.000 --> 00:27:06.000]  你裝香
[00:27:06.000 --> 00:27:08.000]  你給三個蘋果
[00:27:08.000 --> 00:27:10.000]  你給一些很好的酒水給他
[00:27:10.000 --> 00:27:12.000]  他就要聽你的
[00:27:12.000 --> 00:27:14.000]  他就要跟你
[00:27:14.000 --> 00:27:16.000]  我們沒有了神像
[00:27:16.000 --> 00:27:20.000]  我們都有很多這樣的無形的框框
[00:27:20.000 --> 00:27:22.000]  上帝啊
[00:27:22.000 --> 00:27:24.000]  我又侍奉你啊
[00:27:24.000 --> 00:27:25.000]  上帝啊
[00:27:25.000 --> 00:27:27.000]  我又很熱心啊
[00:27:27.000 --> 00:27:28.000]  上帝啊
[00:27:28.000 --> 00:27:29.000]  我又很敬虔啊
[00:27:29.000 --> 00:27:31.000]  我早上九個字靈修的
[00:27:31.000 --> 00:27:34.000]  我每晚跪在床邊祈禱的
[00:27:34.000 --> 00:27:35.000]  上帝啊
[00:27:35.000 --> 00:27:40.000]  這樣我們就困住上帝了
[00:27:40.000 --> 00:27:42.000]  摩西說不是
[00:27:42.000 --> 00:27:46.000]  上帝是沒有形象的
[00:27:46.000 --> 00:27:48.000]  你沒有捉住他
[00:27:48.000 --> 00:27:50.000]  你不可以綁住他
[00:27:50.000 --> 00:27:53.000]  你不可以吩咐他
[00:27:53.000 --> 00:27:56.000]  你不可以控制他
[00:27:56.000 --> 00:27:58.000]  你不可以命令他
[00:27:58.000 --> 00:28:02.000]  根本在生命裡面
[00:28:02.000 --> 00:28:05.000]  上帝是主
[00:28:05.000 --> 00:28:12.000]  我們只不過是跟從上帝的人
[00:28:12.000 --> 00:28:15.000]  所以沒有形象
[00:28:15.000 --> 00:28:18.000]  但是更加重要的一句話
[00:28:18.000 --> 00:28:20.000]  有聲音
[00:28:20.000 --> 00:28:23.000]  只聽見聲音
[00:28:23.000 --> 00:28:27.000]  沒有看見形象
[00:28:27.000 --> 00:28:29.000]  我希望我不是說得很深
[00:28:29.000 --> 00:28:32.000]  我不是想說一些很抽象的東西給你聽
[00:28:32.000 --> 00:28:33.000]  我只是想告訴你
[00:28:33.000 --> 00:28:37.000]  在摩西的反省裡面
[00:28:37.000 --> 00:28:43.000]  他真的篤穿了你和我和上帝之間
[00:28:43.000 --> 00:28:46.000]  時時都搞錯了的關係
[00:28:46.000 --> 00:28:48.000]  我們做主
[00:28:48.000 --> 00:28:50.000]  我們控制
[00:28:50.000 --> 00:28:52.000]  我們認為是這樣
[00:28:52.000 --> 00:28:53.000]  上帝要聽我的
[00:28:53.000 --> 00:28:55.000]  上帝不聽他就假的
[00:28:55.000 --> 00:28:57.000]  他就不愛我的
[00:28:57.000 --> 00:29:00.000]  摩西說不是啊
[00:29:00.000 --> 00:29:01.000]  不是啊
[00:29:01.000 --> 00:29:08.000]  你是要聽他的聲音
[00:29:08.000 --> 00:29:10.000]  我讀神學的時候
[00:29:10.000 --> 00:29:15.000]  我和神學院的教授有一個很好的說法
[00:29:15.000 --> 00:29:17.000]  他說得很深
[00:29:17.000 --> 00:29:21.000]  我嘗試簡單地解釋給你聽
[00:29:21.000 --> 00:29:24.000]  他說我們現代文明科技
[00:29:24.000 --> 00:29:30.000]  是跟從西方希臘的文明傳統
[00:29:30.000 --> 00:29:36.000]  希臘人很講究的是觀察
[00:29:36.000 --> 00:29:38.000]  所以生學的發達
[00:29:38.000 --> 00:29:39.000]  醫學的發達
[00:29:39.000 --> 00:29:41.000]  心理學的發達
[00:29:41.000 --> 00:29:43.000]  全部都是要講觀察
[00:29:43.000 --> 00:29:51.000]  今天人類的文明是建立在觀察的基礎上
[00:29:51.000 --> 00:29:52.000]  Statistics
[00:29:52.000 --> 00:29:54.000]  民意是什麼
[00:29:54.000 --> 00:29:55.000]  你不可以站起來說
[00:29:55.000 --> 00:29:57.000]  我認為是這樣
[00:29:57.000 --> 00:29:58.000]  要有數據
[00:29:58.000 --> 00:30:02.000]  七成的人今天都穿紅色衣服
[00:30:02.000 --> 00:30:05.000]  你不是說加拿大嗎
[00:30:05.000 --> 00:30:07.000]  那個是事實
[00:30:07.000 --> 00:30:09.000]  你要掌握
[00:30:09.000 --> 00:30:10.000]  你要看得清楚
[00:30:10.000 --> 00:30:14.000]  這是西方文明成功的地方
[00:30:14.000 --> 00:30:15.000]  不但如此
[00:30:15.000 --> 00:30:19.000]  西方除了有希臘的傳統
[00:30:19.000 --> 00:30:22.000]  很著重看清楚之外
[00:30:22.000 --> 00:30:26.000]  還有拉丁羅馬的傳統
[00:30:26.000 --> 00:30:27.000]  古典的文明
[00:30:27.000 --> 00:30:30.000]  希臘和羅馬這兩個民族
[00:30:30.000 --> 00:30:34.000]  他們最精彩的地方融合在一起
[00:30:34.000 --> 00:30:36.000]  羅馬的傳統
[00:30:36.000 --> 00:30:37.000]  拉丁的傳統
[00:30:37.000 --> 00:30:41.000]  今天我們在北美洲就很享受到
[00:30:41.000 --> 00:30:43.000]  他們的法律
[00:30:43.000 --> 00:30:45.000]  他們的管理
[00:30:45.000 --> 00:30:49.000]  他們的engineering
[00:30:49.000 --> 00:30:52.000]  他們的解決問題
[00:30:52.000 --> 00:30:54.000]  problem solving
[00:30:54.000 --> 00:30:57.000]  他們的manual
[00:30:57.000 --> 00:30:59.000]  你在北美洲的社會
[00:30:59.000 --> 00:31:01.000]  任何一件事
[00:31:01.000 --> 00:31:04.000]  你都可以找到說明書
[00:31:04.000 --> 00:31:07.000]  從汽車到電子
[00:31:07.000 --> 00:31:11.000]  到所有的dummy guide
[00:31:11.000 --> 00:31:12.000]  黃色那些
[00:31:12.000 --> 00:31:15.000]  養狗有一個dummy guide
[00:31:15.000 --> 00:31:19.000]  我估計遲早有讀聖經的dummy guide
[00:31:19.000 --> 00:31:21.000]  你讀到怎樣都好
[00:31:21.000 --> 00:31:23.000]  你都能懂得讀聖經
[00:31:23.000 --> 00:31:25.000]  如果沒有人出我試試出
[00:31:25.000 --> 00:31:28.000]  這個是管理
[00:31:28.000 --> 00:31:31.000]  麥當勞餐廳成功的地方就是
[00:31:31.000 --> 00:31:33.000]  你讓任何一個青年人走進來
[00:31:33.000 --> 00:31:34.000]  不止了
[00:31:34.000 --> 00:31:36.000]  任何一個年齡的人走進來
[00:31:36.000 --> 00:31:37.000]  任何一個性別
[00:31:37.000 --> 00:31:40.000]  任何一個不同的種族的人走進來
[00:31:40.000 --> 00:31:42.000]  我就能夠訓練他
[00:31:42.000 --> 00:31:44.000]  從洗廁所到包麵包
[00:31:44.000 --> 00:31:46.000]  當然不是同一隻手做
[00:31:46.000 --> 00:31:48.000]  輪流做
[00:31:48.000 --> 00:31:52.000]  他能夠參與整個餐廳的運作
[00:31:52.000 --> 00:31:55.000]  有成功感
[00:31:55.000 --> 00:31:57.000]  很好
[00:31:57.000 --> 00:32:01.000]  他能夠管理你去那些national park露營
[00:32:01.000 --> 00:32:03.000]  好像沒有什麼人管理
[00:32:03.000 --> 00:32:05.000]  保持大自然
[00:32:05.000 --> 00:32:09.000]  原來我們去參觀那些火山
[00:32:09.000 --> 00:32:11.000]  山火不是火山對不起
[00:32:11.000 --> 00:32:13.000]  燒了樹林
[00:32:13.000 --> 00:32:16.000]  背後的管理學
[00:32:16.000 --> 00:32:20.000]  原來是在錯誤當中學回來
[00:32:20.000 --> 00:32:23.000]  加拿大西邊的森林
[00:32:23.000 --> 00:32:25.000]  原來要有得去燒
[00:32:25.000 --> 00:32:28.000]  因為不燒樹就老
[00:32:28.000 --> 00:32:32.000]  樹皮裏面有一種甲蟲
[00:32:32.000 --> 00:32:34.000]  甲蟲會繁殖
[00:32:34.000 --> 00:32:36.000]  繁殖會令樹死了
[00:32:36.000 --> 00:32:37.000]  你走進樹林
[00:32:37.000 --> 00:32:38.000]  你見到綠色的樹
[00:32:38.000 --> 00:32:40.000]  當早有棵紅色的
[00:32:40.000 --> 00:32:41.000]  你不要以為很靚
[00:32:41.000 --> 00:32:42.000]  那棵樹就死了
[00:32:42.000 --> 00:32:44.000]  因為甲蟲在裏面繁殖
[00:32:44.000 --> 00:32:47.000]  甲蟲在火山
[00:32:47.000 --> 00:32:48.000]  沒有山火
[00:32:48.000 --> 00:32:49.000]  我經常說錯話
[00:32:49.000 --> 00:32:50.000]  昨天太累了
[00:32:50.000 --> 00:32:53.000]  火燒了老的樹
[00:32:53.000 --> 00:32:56.000]  留下老的樹
[00:32:56.000 --> 00:32:59.000]  甲蟲的population就會繁殖
[00:32:59.000 --> 00:33:02.000]  於是影響了森林
[00:33:02.000 --> 00:33:04.000]  大部分的樹都會死了
[00:33:04.000 --> 00:33:10.000]  所以經過十年national park的經驗之後
[00:33:10.000 --> 00:33:12.000]  加拿大就決定
[00:33:12.000 --> 00:33:14.000]  就算他不燒
[00:33:14.000 --> 00:33:16.000]  自己都放火去燒
[00:33:16.000 --> 00:33:19.000]  那個管理真的厲害
[00:33:19.000 --> 00:33:23.000]  經濟在觀察的基礎上
[00:33:23.000 --> 00:33:25.000]  如何去管理
[00:33:25.000 --> 00:33:30.000]  這是西方文明非常成功的地方
[00:33:30.000 --> 00:33:32.000]  醫病都是一樣
[00:33:32.000 --> 00:33:33.000]  有什麼不妥
[00:33:33.000 --> 00:33:35.000]  第一件事做什麼
[00:33:35.000 --> 00:33:36.000]  我最怕的
[00:33:36.000 --> 00:33:38.000]  我太太捉我去看醫生
[00:33:38.000 --> 00:33:40.000]  來了加拿大一年零兩個月
[00:33:40.000 --> 00:33:42.000]  我都未曾有家庭醫生
[00:33:42.000 --> 00:33:44.000]  有什麼不舒服
[00:33:44.000 --> 00:33:45.000]  就閹進去
[00:33:45.000 --> 00:33:46.000]  一個熟人
[00:33:46.000 --> 00:33:47.000]  麻煩你了
[00:33:47.000 --> 00:33:49.000]  死了我去拿藥
[00:33:49.000 --> 00:33:51.000]  我知道一去到第一件事
[00:33:51.000 --> 00:33:53.000]  一定要和我從頭到尾照一次
[00:33:53.000 --> 00:33:56.000]  望聞問切
[00:33:56.000 --> 00:33:58.000]  中醫最多就擺下墨
[00:33:58.000 --> 00:33:59.000]  西醫不是
[00:33:59.000 --> 00:34:01.000]  塞進去裡面看清楚一點
[00:34:01.000 --> 00:34:03.000]  上面塞下面塞
[00:34:03.000 --> 00:34:05.000]  嘩好痛苦
[00:34:05.000 --> 00:34:09.000]  看清楚才知道問題在哪裡
[00:34:09.000 --> 00:34:11.000]  看清楚做什麼
[00:34:11.000 --> 00:34:15.000]  看清楚才有得幫你解決問題
[00:34:15.000 --> 00:34:16.000]  很重要的
[00:34:16.000 --> 00:34:18.000]  Ultrasound MRI
[00:34:18.000 --> 00:34:20.000]  嘩所有的Images
[00:34:20.000 --> 00:34:22.000]  全部用最新的科技
[00:34:22.000 --> 00:34:25.000]  看到那樣東西要拿出來了
[00:34:25.000 --> 00:34:27.000]  完全準確
[00:34:27.000 --> 00:34:29.000]  有最好的工具
[00:34:29.000 --> 00:34:31.000]  去將問題拿走了
[00:34:31.000 --> 00:34:33.000]  解決問題
[00:34:33.000 --> 00:34:35.000]  一天都光了
[00:34:35.000 --> 00:34:37.000]  是不是只有這兩樣呢
[00:34:37.000 --> 00:34:39.000]  我的老師留下的文章
[00:34:39.000 --> 00:34:40.000]  很深的
[00:34:40.000 --> 00:34:41.000]  不介紹給你看
[00:34:41.000 --> 00:34:42.000]  又不影印給你看
[00:34:42.000 --> 00:34:43.000]  告訴你
[00:34:43.000 --> 00:34:45.000]  其實不止的
[00:34:45.000 --> 00:34:50.000]  聖經也有第三件事情教導我們
[00:34:50.000 --> 00:34:52.000]  除了看
[00:34:52.000 --> 00:34:56.000]  除了控制管理
[00:34:56.000 --> 00:34:59.000]  還有聽
[00:34:59.000 --> 00:35:03.000]  還有回應
[00:35:03.000 --> 00:35:04.000]  信服
[00:35:04.000 --> 00:35:06.000]  進行
[00:35:06.000 --> 00:35:09.000]  最新的科技
[00:35:09.000 --> 00:35:14.000]  其實已經有這樣的發現
[00:35:14.000 --> 00:35:16.000]  愛因斯坦是一個很好的例子
[00:35:16.000 --> 00:35:18.000]  不過跟我們今天說的無關
[00:35:18.000 --> 00:35:20.000]  所以我不想詳細去解釋
[00:35:20.000 --> 00:35:22.000]  我們說說我們的經歷
[00:35:22.000 --> 00:35:26.000]  是看清楚
[00:35:26.000 --> 00:35:28.000]  好像解決了
[00:35:28.000 --> 00:35:33.000]  是不是真的解決了
[00:35:33.000 --> 00:35:35.000]  好了
[00:35:35.000 --> 00:35:37.000]  最怕回答這個問題
[00:35:37.000 --> 00:35:41.000]  怎麼回答呢
[00:35:41.000 --> 00:35:43.000]  是
[00:35:43.000 --> 00:35:44.000]  不是
[00:35:44.000 --> 00:35:46.000]  都不對
[00:35:46.000 --> 00:35:48.000]  沒有解決問題
[00:35:48.000 --> 00:35:51.000]  有些問題解決不了
[00:35:51.000 --> 00:35:52.000]  看清楚了
[00:35:52.000 --> 00:35:54.000]  你不斷問為什麼
[00:35:54.000 --> 00:35:57.000]  問到都沒有絕對的答案
[00:35:57.000 --> 00:35:59.000]  那你怎麼辦
[00:35:59.000 --> 00:36:02.000]  摩西提醒我們
[00:36:02.000 --> 00:36:05.000]  很多時候來到這些關口
[00:36:05.000 --> 00:36:07.000]  我們就不斷問
[00:36:07.000 --> 00:36:10.000]  因為用我們的能力
[00:36:10.000 --> 00:36:13.000]  我們沒辦法明白
[00:36:13.000 --> 00:36:15.000]  用我們的本事
[00:36:15.000 --> 00:36:17.000]  我們沒辦法解決
[00:36:17.000 --> 00:36:20.000]  我們以為對著牆站著很不耐煩
[00:36:20.000 --> 00:36:22.000]  打他踢他
[00:36:22.000 --> 00:36:23.000]  不是
[00:36:23.000 --> 00:36:25.000]  還有一件事
[00:36:25.000 --> 00:36:27.000]  在你看不到
[00:36:27.000 --> 00:36:30.000]  你可以聽
[00:36:30.000 --> 00:36:34.000]  聽上帝的聲音
[00:36:34.000 --> 00:36:36.000]  上帝的大靈
[00:36:36.000 --> 00:36:37.000]  你記得嗎
[00:36:37.000 --> 00:36:38.000]  上帝沒有形象
[00:36:38.000 --> 00:36:39.000]  上帝沒有框框
[00:36:39.000 --> 00:36:40.000]  祂是上帝
[00:36:40.000 --> 00:36:42.000]  我們不是上帝
[00:36:42.000 --> 00:36:44.000]  我們看不到
[00:36:44.000 --> 00:36:46.000]  不等於上帝看不到
[00:36:46.000 --> 00:36:48.000]  我們沒辦法
[00:36:48.000 --> 00:36:50.000]  不等於上帝沒辦法
[00:36:50.000 --> 00:36:51.000]  我們懂得說
[00:36:51.000 --> 00:36:52.000]  第三句
[00:36:52.000 --> 00:36:55.000]  我們認為向這個方向是好
[00:36:55.000 --> 00:36:57.000]  上帝可以說不是
[00:36:57.000 --> 00:36:59.000]  那個方向是好
[00:36:59.000 --> 00:37:01.000]  你聽誰說
[00:37:01.000 --> 00:37:05.000]  你堅持要自己的
[00:37:05.000 --> 00:37:10.000]  要上帝幫你去完成你的計劃
[00:37:10.000 --> 00:37:11.000]  抑或
[00:37:11.000 --> 00:37:14.000]  你懂得在那些時候
[00:37:14.000 --> 00:37:17.000]  你聽到上帝的聲音
[00:37:17.000 --> 00:37:20.000]  你走他的路
[00:37:20.000 --> 00:37:22.000]  你跟隨他
[00:37:22.000 --> 00:37:24.000]  摩西說
[00:37:24.000 --> 00:37:26.000]  這個就是最重要
[00:37:26.000 --> 00:37:30.000]  不是去到最大件事的時候
[00:37:30.000 --> 00:37:33.000]  才第一次學到
[00:37:33.000 --> 00:37:37.000]  剛才說了封鎖的練習
[00:37:37.000 --> 00:37:40.000]  所有學校都有火警演習
[00:37:40.000 --> 00:37:42.000]  禮拜堂有沒有
[00:37:42.000 --> 00:37:44.000]  要有的
[00:37:44.000 --> 00:37:46.000]  久不久就要來一次
[00:37:46.000 --> 00:37:47.000]  說那一刻
[00:37:47.000 --> 00:37:49.000]  要說給你聽
[00:37:49.000 --> 00:37:51.000]  所以沒有人有心機聽到
[00:37:51.000 --> 00:37:53.000]  不如找外面的人來說一次
[00:37:53.000 --> 00:37:55.000]  玩玩吧
[00:37:55.000 --> 00:37:57.000]  為什麼要練習
[00:37:57.000 --> 00:38:00.000]  練習其實很兒戲
[00:38:00.000 --> 00:38:02.000]  小學生都試過
[00:38:02.000 --> 00:38:03.000]  下課了
[00:38:03.000 --> 00:38:04.000]  還沒時間
[00:38:04.000 --> 00:38:05.000]  快時間了
[00:38:05.000 --> 00:38:06.000]  要練習了
[00:38:06.000 --> 00:38:08.000]  練習火警的時候
[00:38:08.000 --> 00:38:09.000]  每個人都微微笑
[00:38:09.000 --> 00:38:10.000]  不准聊天
[00:38:10.000 --> 00:38:11.000]  手牽手
[00:38:11.000 --> 00:38:12.000]  兩個兩個下樓梯
[00:38:12.000 --> 00:38:13.000]  玩的
[00:38:13.000 --> 00:38:15.000]  用不著練習
[00:38:15.000 --> 00:38:16.000]  要啊
[00:38:16.000 --> 00:38:19.000]  就是因為多玩幾次
[00:38:19.000 --> 00:38:20.000]  你熟習了
[00:38:20.000 --> 00:38:23.000]  到真的有危險
[00:38:23.000 --> 00:38:25.000]  大件事的時候
[00:38:25.000 --> 00:38:26.000]  你緊張
[00:38:26.000 --> 00:38:28.000]  就不會驚惶失措
[00:38:28.000 --> 00:38:30.000]  你去住酒店
[00:38:30.000 --> 00:38:32.000]  有沒有看過走火通道
[00:38:32.000 --> 00:38:34.000]  躺在床上
[00:38:34.000 --> 00:38:35.000]  好好睡
[00:38:35.000 --> 00:38:36.000]  不是
[00:38:36.000 --> 00:38:38.000]  我自從結婚
[00:38:38.000 --> 00:38:40.000]  有了女兒之後
[00:38:40.000 --> 00:38:41.000]  我學了這東西
[00:38:41.000 --> 00:38:44.000]  去走進任何一個新的環境
[00:38:44.000 --> 00:38:46.000]  女兒跳上去
[00:38:46.000 --> 00:38:47.000]  彈彈彈
[00:38:47.000 --> 00:38:48.000]  很舒服
[00:38:48.000 --> 00:38:49.000]  跳啊跳啊
[00:38:49.000 --> 00:38:50.000]  我就到處裝
[00:38:50.000 --> 00:38:51.000]  最近的走火樓梯
[00:38:51.000 --> 00:38:52.000]  這裡轉左
[00:38:52.000 --> 00:38:55.000]  大概走三丈就摸到了
[00:38:55.000 --> 00:38:56.000]  你明白嗎
[00:38:56.000 --> 00:38:57.000]  你沒有準備啊
[00:38:57.000 --> 00:38:59.000]  你平時不練定啊
[00:38:59.000 --> 00:39:01.000]  臨到靈煙密佈
[00:39:01.000 --> 00:39:02.000]  黑漆漆的時候
[00:39:02.000 --> 00:39:03.000]  你叫啊
[00:39:03.000 --> 00:39:07.000]  在日常的生活
[00:39:07.000 --> 00:39:12.000]  你怎樣學習聽上帝的聲音
[00:39:12.000 --> 00:39:16.000]  跟從祂的教導
[00:39:16.000 --> 00:39:18.000]  行祂的旨意
[00:39:18.000 --> 00:39:21.000]  信服祂的大靈
[00:39:21.000 --> 00:39:27.000]  以至到你來到人生的大限
[00:39:27.000 --> 00:39:29.000]  我不是說死亡
[00:39:29.000 --> 00:39:33.000]  是那樣東西你掌控不了
[00:39:33.000 --> 00:39:35.000]  沒有菜單
[00:39:35.000 --> 00:39:36.000]  沒有搜尋
[00:39:36.000 --> 00:39:38.000]  沒有經驗
[00:39:38.000 --> 00:39:40.000]  沒有人能搞定
[00:39:40.000 --> 00:39:42.000]  不一定是死亡
[00:39:42.000 --> 00:39:44.000]  可以是失戀的
[00:39:44.000 --> 00:39:46.000]  可以是失業的
[00:39:46.000 --> 00:39:50.000]  可以是遭遇到一個很大的打擊
[00:39:50.000 --> 00:39:53.000]  我不知道
[00:39:53.000 --> 00:39:56.000]  每一個人承受什麼
[00:39:56.000 --> 00:39:58.000]  壓力的限度都不同
[00:39:58.000 --> 00:40:00.000]  可以是子女離開
[00:40:00.000 --> 00:40:02.000]  出去了讀大學
[00:40:02.000 --> 00:40:05.000]  又可以很小的事情
[00:40:05.000 --> 00:40:06.000]  你都掌控不了
[00:40:06.000 --> 00:40:07.000]  不是
[00:40:07.000 --> 00:40:11.000]  其實那些是上帝給我們的練習
[00:40:11.000 --> 00:40:13.000]  幫助我們
[00:40:13.000 --> 00:40:17.000]  這次小妹妹預早通知了你
[00:40:17.000 --> 00:40:20.000]  學習聽上帝的聲音
[00:40:20.000 --> 00:40:21.000]  學到了
[00:40:21.000 --> 00:40:23.000]  成功了
[00:40:23.000 --> 00:40:24.000]  要檢討的
[00:40:24.000 --> 00:40:25.000]  火警演習完了
[00:40:25.000 --> 00:40:27.000]  老師要開會
[00:40:27.000 --> 00:40:28.000]  這次成不成功
[00:40:28.000 --> 00:40:29.000]  不行太慢了
[00:40:29.000 --> 00:40:31.000]  校長說我們六分鐘要集合
[00:40:31.000 --> 00:40:33.000]  搞了十三分鐘出來
[00:40:33.000 --> 00:40:35.000]  下次要快點
[00:40:35.000 --> 00:40:37.000]  你有沒有開過這些會
[00:40:37.000 --> 00:40:38.000]  在你的人生當中
[00:40:38.000 --> 00:40:39.000]  你有沒有檢討
[00:40:39.000 --> 00:40:41.000]  上帝給你很多練習
[00:40:41.000 --> 00:40:45.000]  你是否成功聽清楚上帝的聲音
[00:40:45.000 --> 00:40:48.000]  又願意走在他的帶領當中
[00:40:48.000 --> 00:40:50.000]  然後你看回頭
[00:40:50.000 --> 00:40:54.000]  你發覺原來這樣
[00:40:54.000 --> 00:40:57.000]  叫做遵行上帝的旨意
[00:40:57.000 --> 00:40:58.000]  我明白了
[00:40:58.000 --> 00:41:01.000]  上帝下次來個大一點的
[00:41:01.000 --> 00:41:02.000]  可以嗎
[00:41:02.000 --> 00:41:04.000]  不要亂祈禱
[00:41:04.000 --> 00:41:08.000]  上帝知道你什麼時候需要下一個演習
[00:41:08.000 --> 00:41:16.000]  你慢慢學習每步跟隨著
[00:41:16.000 --> 00:41:20.000]  聽上帝的聲音
[00:41:20.000 --> 00:41:21.000]  你說好啊
[00:41:21.000 --> 00:41:23.000]  我不用看
[00:41:23.000 --> 00:41:24.000]  我聽
[00:41:24.000 --> 00:41:27.000]  我聽不到
[00:41:27.000 --> 00:41:28.000]  上帝從來都沒有說話的
[00:41:28.000 --> 00:41:29.000]  他是男低音
[00:41:29.000 --> 00:41:30.000]  男中音
[00:41:30.000 --> 00:41:31.000]  男高音
[00:41:31.000 --> 00:41:32.000]  還是現在沒有性別歧視
[00:41:32.000 --> 00:41:34.000]  上帝可能是女高音都不一定
[00:41:34.000 --> 00:41:36.000]  我怎麼會聽
[00:41:36.000 --> 00:41:38.000]  你不要忘記
[00:41:38.000 --> 00:41:45.000]  摩西當日跟這班40歲的以色列人說話
[00:41:45.000 --> 00:41:49.000]  他們都沒有聽見上帝的聲音
[00:41:49.000 --> 00:41:51.000]  你想想是不是
[00:41:51.000 --> 00:41:53.000]  沒有
[00:41:53.000 --> 00:41:56.000]  聽見那班人死了
[00:41:56.000 --> 00:41:57.000]  沒有
[00:41:57.000 --> 00:41:59.000]  這班全部沒有聽過
[00:41:59.000 --> 00:42:01.000]  摩西說得像是層層的
[00:42:01.000 --> 00:42:02.000]  騙他們
[00:42:02.000 --> 00:42:03.000]  哪有騙
[00:42:03.000 --> 00:42:05.000]  他們是沒有聽過
[00:42:05.000 --> 00:42:07.000]  他們聽到誰的聲音
[00:42:07.000 --> 00:42:10.000]  他們聽到摩西的聲音
[00:42:10.000 --> 00:42:13.000]  摩西跟他們說歷史
[00:42:13.000 --> 00:42:15.000]  他們有沒有經歷過這些歷史呢
[00:42:15.000 --> 00:42:16.000]  坦白說
[00:42:16.000 --> 00:42:17.000]  有
[00:42:17.000 --> 00:42:19.000]  都是三個月大
[00:42:19.000 --> 00:42:21.000]  三歲小朋友
[00:42:21.000 --> 00:42:23.000]  沒有印象
[00:42:23.000 --> 00:42:24.000]  看回照片
[00:42:24.000 --> 00:42:25.000]  我十個女兒都這樣說
[00:42:25.000 --> 00:42:27.000]  看回照片我記得
[00:42:27.000 --> 00:42:28.000]  你記不記得
[00:42:28.000 --> 00:42:29.000]  你告訴我我就記得
[00:42:29.000 --> 00:42:31.000]  哪裡記得
[00:42:31.000 --> 00:42:36.000]  不是一定要自己親自聽到上帝的聲音
[00:42:36.000 --> 00:42:38.000]  經歷過紅海
[00:42:38.000 --> 00:42:39.000]  西乃
[00:42:39.000 --> 00:42:40.000]  不是
[00:42:40.000 --> 00:42:42.000]  聖經裏面記載
[00:42:42.000 --> 00:42:48.000]  神的話寫在歷史當中
[00:42:48.000 --> 00:42:52.000]  我們學習去聆聽
[00:42:52.000 --> 00:42:58.000]  其實跟當日的以色列人沒有分別
[00:42:58.000 --> 00:43:00.000]  我們不是輸蝕了
[00:43:00.000 --> 00:43:02.000]  當日就好了
[00:43:02.000 --> 00:43:03.000]  他們就好了
