
[00:00:00.000 --> 00:00:07.600]  今天要講第十章和第十一章的頭
[00:21:03.600 --> 00:21:05.600]  說過紅帽牛的灰水嗎?
[00:21:05.600 --> 00:21:08.600]  紅帽牛就是耶穌基督的預象之一
[00:21:08.600 --> 00:21:11.600]  在《文素記》的十九章6節
[00:21:11.600 --> 00:21:16.600]  祭司要把香柏木、牛、七草、朱紅色扇
[00:21:16.600 --> 00:21:19.600]  都吊在燒牛的火中
[00:21:19.600 --> 00:21:23.600]  原文希伯來文「朱紅色扇」
[00:21:23.600 --> 00:21:27.600]  這個字就是今天的婆拉這個字
[00:21:27.600 --> 00:21:29.600]  就是這條蟲的名字
[00:21:29.600 --> 00:21:32.600]  而且在利美記的十六章
[00:21:32.600 --> 00:21:35.600]  也說到昔日在述屬序日
[00:21:35.600 --> 00:21:39.600]  以色列人要獻兩隻公山羊
[00:21:39.600 --> 00:21:42.600]  他們要把這兩隻公山羊帶到會幕
[00:21:42.600 --> 00:21:45.600]  未有聖殿之前是會幕
[00:21:45.600 --> 00:21:48.600]  有了聖殿會帶到聖殿的門口
[00:21:48.600 --> 00:21:51.600]  然後把這兩隻羊用朱紅色的繩
[00:21:51.600 --> 00:21:54.600]  綁在會幕的門口
[00:21:54.600 --> 00:21:58.600]  然後大祭司就要用抽籤的方式
[00:21:58.600 --> 00:22:01.600]  決定哪隻羊獻給神
[00:22:01.600 --> 00:22:04.600]  哪隻羊是成為亞撒塞勒的羊
[00:22:04.600 --> 00:22:07.600]  成為獻給神的羊
[00:22:07.600 --> 00:22:11.600]  就要燒盡在祭壇上高獻給神
[00:22:11.600 --> 00:22:14.600]  但是成為亞撒塞勒的羊呢?
[00:22:14.600 --> 00:22:18.600]  首先大祭司要把以色列人所有的罪
[00:22:18.600 --> 00:22:21.600]  歸到這隻羊的身上
[00:22:21.600 --> 00:22:24.600]  然後把牠帶到曠野一去不返
[00:22:24.600 --> 00:22:26.600]  代表什麼呢?
[00:22:26.600 --> 00:22:29.600]  帶領以色列人的罪一去不還
[00:22:29.600 --> 00:22:31.600]  永遠不會回來
[00:22:31.600 --> 00:22:33.600]  但問題是有一天
[00:22:33.600 --> 00:22:37.600]  這隻羊找到路走回來耶路撒冷
[00:22:37.600 --> 00:22:40.600]  那些祭司非常生氣
[00:22:40.600 --> 00:22:42.600]  有沒有搞錯? 罪又回來了
[00:22:42.600 --> 00:22:44.600]  所以之後就怎樣呢?
[00:22:44.600 --> 00:22:47.600]  帶領這隻羊去到懸崖
[00:22:47.600 --> 00:22:49.600]  把羊推到懸崖
[00:22:49.600 --> 00:22:51.600]  牠們就不會回來
[00:22:51.600 --> 00:22:55.600]  當這隻屬神的羊獻給神
[00:22:55.600 --> 00:22:59.600]  當這隻亞撒塞勒的羊推到懸崖
[00:22:59.600 --> 00:23:02.600]  牠們回到聖殿的門口
[00:23:02.600 --> 00:23:05.600]  奇蹟就出現了
[00:23:05.600 --> 00:23:07.600]  本來在雪回眸的門口
[00:23:07.600 --> 00:23:10.600]  珠紅色的繩子變成了雪白
[00:23:10.600 --> 00:23:13.600]  這個不是我作出來的
[00:23:13.600 --> 00:23:16.600]  這是記載在猶太人經典的著作
[00:23:16.600 --> 00:23:19.600]  托馬斯·塔穆德的《上高》
[00:23:19.600 --> 00:23:22.600]  還有一樣很奇怪的是什麼呢?
[00:23:22.600 --> 00:23:26.600]  就是這件事一直每年都發生
[00:23:26.600 --> 00:23:30.600]  直到聖殿被毀前的40年
[00:23:30.600 --> 00:23:32.600]  之後就不再發生了
[00:23:32.600 --> 00:23:35.600]  無論你推多少隻羊下山崖
[00:23:35.600 --> 00:23:39.600]  你回來珠紅色的繩子不再變白
[00:23:39.600 --> 00:23:41.600]  那你問問
[00:23:41.600 --> 00:23:43.600]  聖殿被毀前的40年
[00:23:43.600 --> 00:23:45.600]  什麼事發生了?
[00:23:45.600 --> 00:23:48.600]  聖殿被毀是公元的70年
[00:23:48.600 --> 00:23:51.600]  再推前40年
[00:23:51.600 --> 00:23:53.600]  就是公元的30年
[00:23:53.600 --> 00:23:55.600]  發生什麼事了?
[00:23:55.600 --> 00:23:59.600]  耶穌基督剛剛出來做他的事工
[00:23:59.600 --> 00:24:02.600]  記不記得施洗約翰見到他說什麼?
[00:24:02.600 --> 00:24:07.600]  「看那神的羔羊赦免人的罪」
[00:24:07.600 --> 00:24:10.600]  當真正的羔羊出現的時候
[00:24:10.600 --> 00:24:14.600]  還需要這些象徵品嗎?
[00:24:14.600 --> 00:24:17.600]  所謂的御像不再需要
[00:24:17.600 --> 00:24:21.600]  所以猶太人將這些事記錄在湯物
[00:24:21.600 --> 00:24:25.600]  猶太人絕對不會看耶穌基督說好話
[00:24:25.600 --> 00:24:27.600]  「羔羊來了」
[00:24:27.600 --> 00:24:29.600]  所以現在不再需要
[00:24:29.600 --> 00:24:33.600]  但他們居然將這件事記載在猶太人的塔木德
[00:24:33.600 --> 00:24:39.600]  所以我們看到聖經的話語真的非常偉大
[00:24:39.600 --> 00:24:41.600]  還有一樣很有趣的
[00:24:41.600 --> 00:24:44.600]  就是這條蟲生產的時候
[00:24:44.600 --> 00:24:48.600]  會將自己連接在木頭上
[00:24:48.600 --> 00:24:51.600]  就像耶穌基督釘十字架一樣
[00:24:51.600 --> 00:24:56.600]  生產後的小蟲會吃他的身體
[00:24:56.600 --> 00:24:59.600]  然後他就會死
[00:24:59.600 --> 00:25:03.600]  可以說他是為自己的兒女來寫命
[00:25:03.600 --> 00:25:04.600]  來犧牲
[00:25:04.600 --> 00:25:09.600]  就像耶穌基督為我們每一個基督徒來寫命
[00:25:09.600 --> 00:25:11.600]  還有一樣事
[00:25:11.600 --> 00:25:14.600]  這條蟲的液體會流出來
[00:25:14.600 --> 00:25:17.600]  遮蓋他兒女身上
[00:25:17.600 --> 00:25:23.600]  就像耶穌基督的血遮蓋我們每一個基督徒
[00:25:23.600 --> 00:25:25.600]  一模一樣
[00:25:25.600 --> 00:25:27.600]  還有一樣很有趣
[00:25:27.600 --> 00:25:31.600]  第三天這條蟲的頭和尾會連在一起
[00:25:31.600 --> 00:25:34.600]  成為一個心的形狀
[00:25:34.600 --> 00:25:38.600]  然後他的身體會由珠紅變成雪白
[00:25:38.600 --> 00:25:40.600]  三天後變成雪白
[00:25:40.600 --> 00:25:43.600]  還有他的身體好像蠟一樣
[00:25:43.600 --> 00:25:45.600]  我剛才說過
[00:25:45.600 --> 00:25:48.600]  在詩篇第22篇第一節
[00:25:48.600 --> 00:25:52.600]  經文說我的神啊我的神為什麼離棄我
[00:25:52.600 --> 00:25:54.600]  就是耶穌基督被釘十字架
[00:25:54.600 --> 00:25:57.600]  當他摟著我們最上身的時候
[00:25:57.600 --> 00:25:59.600]  神不能正面看耶穌基督
[00:25:59.600 --> 00:26:03.600]  所以他說我的神啊我的神你為什麼離棄我
[00:26:03.600 --> 00:26:06.600]  第22章第6節說
[00:26:06.600 --> 00:26:08.600]  我是蟲就是陀拉
[00:26:08.600 --> 00:26:11.600]  第22章第14節說什麼
[00:26:11.600 --> 00:26:13.600]  我如水被倒出來
[00:26:13.600 --> 00:26:15.600]  我的骨頭都脫掉了節
[00:26:15.600 --> 00:26:19.600]  我心在我裏面如蠟融化
[00:26:19.600 --> 00:26:25.600]  所說的是耶穌基督釘十字架的情形是怎麼樣
[00:26:25.600 --> 00:26:29.600]  和這條蟲的生命循環是一模一樣
[00:26:29.600 --> 00:26:35.600]  以色列人對這條蟲陀拉的生命循環是非常熟悉
[00:26:35.600 --> 00:26:39.600]  所以我相信詩人大衛在詩篇第22篇
[00:26:39.600 --> 00:26:45.600]  是用這條蟲用陀拉來代表耶穌基督被釘十字架
[00:26:45.600 --> 00:26:49.600]  第三天復活赦免了我們的罪
[00:26:49.600 --> 00:26:52.600]  使我們的罪從朱紅變成雪白
[00:26:52.600 --> 00:26:57.600]  這也是在以塞瓦書的一章十八節所說
[00:26:57.600 --> 00:27:02.600]  你們的罪須像朱紅必變為雪白
[00:27:02.600 --> 00:27:06.600]  須紅如丹顏必白如羊毛
[00:27:06.600 --> 00:27:09.600]  這絕對不是偶然
[00:27:09.600 --> 00:27:10.600]  我不相信是偶然
[00:27:10.600 --> 00:27:15.600]  這是聖靈感動作者所寫出來的
[00:27:15.600 --> 00:27:21.600]  我會把這條蟲的相片放在PowerPoint上
[00:27:21.600 --> 00:27:25.600]  如果大家有興趣來看這條蟲
[00:27:25.600 --> 00:27:31.600]  或者看舊約他們染成的朱紅色繩子是怎樣
[00:27:31.600 --> 00:27:36.600]  我會把這些留在PowerPoint上給大家看
[00:27:36.600 --> 00:27:39.600]  有人說這些只是巧合
[00:27:39.600 --> 00:27:41.600]  我不相信是巧合
[00:27:41.600 --> 00:27:46.600]  連猶太人的拉比都知道在聖經裡沒有巧合
[00:27:46.600 --> 00:27:49.600]  他們說巧合這個字不是Closure
[00:27:49.600 --> 00:27:51.600]  不是Closure的字
[00:27:51.600 --> 00:27:54.600]  即是代表不合乎猶太教
[00:27:54.600 --> 00:27:57.600]  所以我們看到聖經裡絕對沒有巧合
[00:27:57.600 --> 00:28:00.600]  是聖靈物事作者
[00:28:00.600 --> 00:28:02.600]  這一切都是神的安排
[00:28:02.600 --> 00:28:05.600]  這一切都是神的旨意
[00:28:05.600 --> 00:28:09.600]  我們說了第一位的事司徒拉
[00:28:09.600 --> 00:28:14.600]  他的名字怎樣和耶穌基督被染氣的主有關
[00:28:14.600 --> 00:28:16.600]  現在要說第二位
[00:28:16.600 --> 00:28:19.600]  第二位是誰?是艾爾
[00:28:19.600 --> 00:28:23.600]  艾爾是來自約旦布洛
[00:28:23.600 --> 00:28:27.600]  即是激烈的地區
[00:28:27.600 --> 00:28:30.600]  艾爾有三十個兒子
[00:28:30.600 --> 00:28:32.600]  真是多兒子
[00:28:32.600 --> 00:28:35.600]  一定有很多老婆才能生這麼多兒子
[00:28:35.600 --> 00:28:38.600]  另外很有錢
[00:28:38.600 --> 00:28:42.600]  每個兒子都有一匹小驢來騎
[00:28:42.600 --> 00:28:47.600]  就好像現在的父母很寵愛子女
[00:28:47.600 --> 00:28:50.600]  每個兒子都買一輛跑車給你
[00:28:50.600 --> 00:28:56.600]  就好像當時每個兒子都有一匹小驢來騎
[00:28:56.600 --> 00:29:01.600]  另外每個兒子都有一座城來管理
[00:29:01.600 --> 00:29:06.600]  經文沒有說很多關於艾爾的事
[00:29:06.600 --> 00:29:12.600]  但是艾爾和另外一位聖經的人物息息相關
[00:29:12.600 --> 00:29:14.600]  這一位就是路德
[00:29:14.600 --> 00:29:19.600]  我曾經說過路德記發生在時斯記的時代
[00:29:19.600 --> 00:29:25.600]  但我們不能確定路德記的年份是在何時發生
[00:29:25.600 --> 00:29:34.600]  但是路德記的四章十八至二十二節就說出了大衛的家譜
[00:29:34.600 --> 00:29:38.600]  其實下一年我就會和大家說路德記
[00:29:38.600 --> 00:29:42.600]  路德記的四章十八至二十二節說出了大衛的家譜
[00:29:42.600 --> 00:29:47.600]  一路由法勒斯傳到波亞斯
[00:29:47.600 --> 00:29:49.600]  波亞斯就是路德的丈夫
[00:29:49.600 --> 00:29:53.600]  然後一路傳到大衛
[00:29:53.600 --> 00:29:55.600]  這就是大衛的家譜
[00:29:55.600 --> 00:30:00.600]  我們知道大衛又帶出了耶穌基督
[00:30:00.600 --> 00:30:04.600]  所以這個家譜一直傳到耶穌基督那裡
[00:30:04.600 --> 00:30:07.600]  我們不知道路德的年份是何時
[00:30:07.600 --> 00:30:11.600]  但是大衛當政的時候是人所眾知
[00:30:11.600 --> 00:30:20.600]  大衛當政的年代就是公元前的1011年到公元前的971年
[00:30:20.600 --> 00:30:23.600]  一共當政是40年的時候
[00:30:23.600 --> 00:30:25.600]  這樣就有數得計了
[00:30:25.600 --> 00:30:30.600]  你可以推翻看看路德是何時的人
[00:30:30.600 --> 00:30:39.600]  他應該是公元前1025年至1105年之間的人物
[00:30:39.600 --> 00:30:44.600]  這就是艾爾當政的時候
[00:30:44.600 --> 00:30:49.600]  所以路德記應該發生在艾爾當政的時候
[00:30:49.600 --> 00:30:53.600]  我講過 時斯記是一個非常之黑暗的時期
[00:30:53.600 --> 00:30:57.600]  有七個惡性的循環不斷在裡面
[00:30:57.600 --> 00:31:00.600]  以色列人不斷走出來
[00:31:00.600 --> 00:31:03.600]  但是到了艾爾當政的時候
[00:31:03.600 --> 00:31:06.600]  就出現了一位聖潔的婦人
[00:31:06.600 --> 00:31:08.600]  是誰呢? 是路德
[00:31:08.600 --> 00:31:12.600]  透過她的服從就變成了一條直線
[00:31:12.600 --> 00:31:15.600]  這個惡性的循環變成了一條直線
[00:31:15.600 --> 00:31:17.600]  帶出了誰呢?
[00:31:17.600 --> 00:31:19.600]  成為了耶穌基督的家譜
[00:31:19.600 --> 00:31:21.600]  帶出了耶穌基督
[00:31:21.600 --> 00:31:26.600]  所以路德就成為了耶穌基督的先祖
[00:31:26.600 --> 00:31:29.600]  路德就是大衛的
[00:31:29.600 --> 00:31:32.600]  路德是一個外邦的女子
[00:31:32.600 --> 00:31:33.600]  代表什麼呢?
[00:31:33.600 --> 00:31:37.600]  外邦女子是被藐視被鄙視
[00:31:37.600 --> 00:31:42.600]  所以我們看到耶穌基督的出身是非常卑微
[00:31:42.600 --> 00:31:45.600]  也是帶出一個卑微救主的訊息
[00:31:45.600 --> 00:31:50.600]  就好像以賽亞書的53章2-3節
[00:31:50.600 --> 00:31:55.600]  「他在耶和華面前伸掌如亂芽
[00:31:55.600 --> 00:31:57.600]  土象出於乾地
[00:31:57.600 --> 00:32:01.600]  也無皆迎美貌使我們注意他
[00:32:01.600 --> 00:32:04.600]  也無美貌使我們仰慕他
[00:32:04.600 --> 00:32:07.600]  他被藐視被人厭棄
[00:32:07.600 --> 00:32:10.600]  多受痛苦常經憂患
[00:32:10.600 --> 00:32:15.600]  他被藐視土象被人掩面不看」一樣
[00:32:15.600 --> 00:32:17.600]  有沒有看到這裡掩面不看呢?
[00:32:17.600 --> 00:32:22.600]  又帶出了剛才我說的C篇的22篇第一節
[00:32:22.600 --> 00:32:27.600]  和馬太福音裡面也是經文完全吻合
[00:32:27.600 --> 00:32:31.600]  為什麼聖經裡面全部的經文這麼吻合呢?
[00:32:31.600 --> 00:32:36.600]  就是有同一位的聖靈在後面默示聖經
[00:32:36.600 --> 00:32:39.600]  所以你看到聖經是彼此吻合
[00:32:39.600 --> 00:32:40.600]  彼此呼應
[00:32:40.600 --> 00:32:43.600]  因為後面也有同一位的聖靈
[00:32:43.600 --> 00:32:48.600]  說了兩位的事司
[00:32:48.600 --> 00:32:52.600]  「婆拉的名字帶出被鄙視的救主
[00:32:52.600 --> 00:32:57.600]  艾爾的時勢帶出一位被鄙視的救主」
[00:32:57.600 --> 00:32:58.600]  耶佛他呢?
[00:32:58.600 --> 00:33:03.600]  耶佛他本身的生平就是耶穌基督的遇象
[00:33:03.600 --> 00:33:08.600]  耶佛他的父親也是基列
[00:33:08.600 --> 00:33:10.600]  有一位太太
[00:33:10.600 --> 00:33:13.600]  不像艾爾一樣有這麼多老婆
[00:33:13.600 --> 00:33:15.600]  他有一位太太
[00:33:15.600 --> 00:33:18.600]  但他和妓女生了耶佛他
[00:33:18.600 --> 00:33:21.600]  但他承認這個兒子
[00:33:21.600 --> 00:33:23.600]  他把這個兒子帶回家
[00:33:23.600 --> 00:33:26.600]  不承認這個兒子的是誰呢?
[00:33:26.600 --> 00:33:28.600]  是耶佛他的兄弟
[00:33:28.600 --> 00:33:29.600]  始終沒有承認他
[00:33:29.600 --> 00:33:31.600]  叫他做妓女的兒子
[00:33:31.600 --> 00:33:34.600]  當爸爸基列死了之後
[00:33:34.600 --> 00:33:35.600]  就要分家了
[00:33:35.600 --> 00:33:38.600]  趕了耶佛他出去就分少一份了
[00:33:38.600 --> 00:33:40.600]  就砌個山豬肉
[00:33:40.600 --> 00:33:42.600]  你是妓女的兒子
[00:33:42.600 --> 00:33:44.600]  你走吧 你不能分了
[00:33:44.600 --> 00:33:47.600]  當耶佛他離開了家裡
[00:33:47.600 --> 00:33:49.600]  他走了到北面
[00:33:49.600 --> 00:33:52.600]  敘利亞附近的陀伯地
[00:33:52.600 --> 00:33:57.600]  在那裡他成為了一幫匪徒的領袖
[00:33:57.600 --> 00:34:00.600]  在和合本就叫他們做匪徒
[00:34:00.600 --> 00:34:04.600]  在聖經新譯本就叫他們做無賴
[00:34:04.600 --> 00:34:08.600]  無賴這個字原文希伯來文的意思
[00:34:08.600 --> 00:34:10.600]  就是虛空的意思
[00:34:10.600 --> 00:34:13.600]  就是說這幫人無所事事
[00:34:13.600 --> 00:34:15.600]  終日無所事事
[00:34:15.600 --> 00:34:16.600]  沒有事做的人
[00:34:16.600 --> 00:34:20.600]  記不記得我上次和大家說亞比米納
[00:34:20.600 --> 00:34:21.600]  希伯第九章
[00:34:21.600 --> 00:34:27.600]  也是有一幫無賴無所事事的人跟隨他
[00:34:27.600 --> 00:34:29.600]  他被加人趕出去
[00:34:29.600 --> 00:34:31.600]  他沒有自暴自棄
[00:34:31.600 --> 00:34:34.600]  他成為了一幫人的領袖
[00:34:34.600 --> 00:34:39.600]  所以當基列的長老要找人來帶領以色列人
[00:34:39.600 --> 00:34:41.600]  他們想起誰呢?
[00:34:41.600 --> 00:34:44.600]  耶佛他因為他有一幫人
[00:34:44.600 --> 00:34:46.600]  他已經是首領
[00:34:48.600 --> 00:34:51.600]  我們來看看耶佛他是一個怎樣的領袖
[00:34:51.600 --> 00:34:53.600]  一共有四點
[00:34:53.600 --> 00:34:56.600]  第一點就是他是一個不屈的領袖
[00:34:56.600 --> 00:34:58.600]  他被他的兄弟趕了出來
[00:34:58.600 --> 00:34:59.600]  但他沒有氣餒
[00:34:59.600 --> 00:35:01.600]  他成為人的領袖
[00:35:01.600 --> 00:35:04.600]  所以基列的長老一想就想起他
[00:35:04.600 --> 00:35:07.600]  帶領了一個代表團走了八十里
[00:35:07.600 --> 00:35:11.600]  來到陀伯地請他成為他們的領袖
[00:35:11.600 --> 00:35:13.600]  耶佛他給他們的回答
[00:35:13.600 --> 00:35:17.600]  就好像我剛才說神給以色列人的回答一樣
[00:35:17.600 --> 00:35:21.600]  記不記得在士斯記十章十三至十四節
[00:35:21.600 --> 00:35:23.600]  神給以色列人說
[00:35:23.600 --> 00:35:25.600]  你們不是拜偶像的嗎?
[00:35:25.600 --> 00:35:27.600]  為什麼叫我來救你們?
[00:35:27.600 --> 00:35:31.600]  你們應該叫偶像來救你們
[00:35:31.600 --> 00:35:32.600]  不要叫我
[00:35:32.600 --> 00:35:35.600]  耶佛他的回答也是一樣
[00:35:35.600 --> 00:35:37.600]  士斯記十一章七節
[00:35:37.600 --> 00:35:40.600]  你們不是趕了我走嗎?
[00:35:40.600 --> 00:35:43.600]  你們基列人為什麼現在又來找我?
[00:35:43.600 --> 00:35:45.600]  你們自己撿山吧
[00:35:45.600 --> 00:35:47.600]  你們不要來找我
[00:35:47.600 --> 00:35:51.600]  基列的長老看到耶佛他的長處
[00:35:51.600 --> 00:35:54.600]  就是他是一個不屈的人
[00:35:54.600 --> 00:35:57.600]  他受到挫折受到逆境
[00:35:57.600 --> 00:36:00.600]  但他沒有放棄他沒有氣餒
[00:36:00.600 --> 00:36:03.600]  一個好的領袖就是這樣
[00:36:03.600 --> 00:36:05.600]  有不屈是自信
[00:36:05.600 --> 00:36:08.600]  我不是很喜歡自信這個字
[00:36:08.600 --> 00:36:12.600]  現在的人用自信這個字就不可恭維
[00:36:12.600 --> 00:36:15.600]  但聖經裏的自信是怎樣?
[00:36:15.600 --> 00:36:18.600]  不是自我不是自大
[00:36:18.600 --> 00:36:21.600]  聖經裏的自信是知道自己是誰
[00:36:21.600 --> 00:36:23.600]  知道自己是屬於誰
[00:36:23.600 --> 00:36:25.600]  這個才是最重要
[00:36:25.600 --> 00:36:27.600]  知道自己是屬於神的
[00:36:27.600 --> 00:36:30.600]  怎麼知道耶佛他知道自己屬於神呢?
[00:36:30.600 --> 00:36:33.600]  等一會我們會回來看這一點
[00:36:33.600 --> 00:36:35.600]  除了他是一個不屈的人
[00:36:35.600 --> 00:36:37.600]  他還是一個謹慎的領袖
[00:36:37.600 --> 00:36:40.600]  耶佛他就是問基列的長老
[00:36:40.600 --> 00:36:43.600]  你叫我回去?我可以嗎?
[00:36:43.600 --> 00:36:46.600]  我可以做你們的領袖嗎?
[00:36:46.600 --> 00:36:49.600]  說了這句話長老就很害怕
[00:36:49.600 --> 00:36:51.600]  馬上在《事詩記》的十一章十節
[00:36:51.600 --> 00:36:54.600]  有耶和華在你我中間作見證
[00:36:54.600 --> 00:36:57.600]  我們必定照你的華行
[00:36:57.600 --> 00:37:00.600]  馬上在耶佛他面前發誓
[00:37:00.600 --> 00:37:02.600]  有沒有看到耶佛他
[00:37:02.600 --> 00:37:04.600]  他為什麼要這樣做?
[00:37:04.600 --> 00:37:06.600]  他知道他自己的家人
[00:37:06.600 --> 00:37:08.600]  他知道自己的族人
[00:37:08.600 --> 00:37:10.600]  是非常善變
[00:37:10.600 --> 00:37:13.600]  所以他要他們來起誓
[00:37:13.600 --> 00:37:16.600]  一定是會跟隨自己
[00:37:16.600 --> 00:37:18.600]  一個謹慎的領袖
[00:37:18.600 --> 00:37:20.600]  他會收集很多資訊
[00:37:20.600 --> 00:37:25.600]  他會聽從他身邊可信的人給他的建議
[00:37:25.600 --> 00:37:27.600]  他會不住的禱告
[00:37:27.600 --> 00:37:30.600]  當他要作出一個決定的時候
[00:37:30.600 --> 00:37:32.600]  他已經作好準備
[00:37:32.600 --> 00:37:36.600]  就能夠大膽的憑著信心走出第一步
[00:37:36.600 --> 00:37:40.600]  於是耶佛他就答應了激烈的長老
[00:37:40.600 --> 00:37:42.600]  成為他們的領袖
[00:37:42.600 --> 00:37:48.600]  我們看到耶佛他不僅不屈謹慎
[00:37:48.600 --> 00:37:50.600]  他還是一個淑寧的領袖
[00:37:50.600 --> 00:37:53.600]  聖經叫他做大能的勇士
[00:37:53.600 --> 00:37:56.600]  還記得誰在聖經裡
[00:37:56.600 --> 00:37:59.600]  在《事詩記》被稱為大能的勇士嗎?
[00:37:59.600 --> 00:38:01.600]  基奠
[00:38:01.600 --> 00:38:03.600]  兩個都很相似
[00:38:03.600 --> 00:38:06.600]  兩個都有神的靈在他們身上
[00:38:06.600 --> 00:38:09.600]  《事詩記》的十一章二十九節
[00:38:09.600 --> 00:38:13.600]  我剛才說耶佛他知道自己是屬於神
[00:38:13.600 --> 00:38:14.600]  我為什麼這樣說呢?
[00:38:14.600 --> 00:38:18.600]  你看看他和激烈長老的對話
[00:38:18.600 --> 00:38:21.600]  在《事詩記》的十一章九節
[00:38:21.600 --> 00:38:24.600]  他說:耶和華把他們交給我
[00:38:24.600 --> 00:38:27.600]  若果神將敵人交給我
[00:38:27.600 --> 00:38:31.600]  他不是說若果我戰勝了他們
[00:38:31.600 --> 00:38:34.600]  是耶和華將敵人交給他
[00:38:34.600 --> 00:38:35.600]  另外
[00:38:35.600 --> 00:38:37.600]  《事詩記》的十一章十一節
[00:38:37.600 --> 00:38:41.600]  耶佛他在米斯巴將自己一切的華
[00:38:41.600 --> 00:38:44.600]  陳明在耶和華的面前
[00:38:44.600 --> 00:38:45.600]  有沒有看到?
[00:38:45.600 --> 00:38:47.600]  一切都是耶和華的作為
[00:38:47.600 --> 00:38:49.600]  耶佛他知道
[00:38:49.600 --> 00:38:53.600]  這不是他個人成為領袖的機會
[00:38:53.600 --> 00:38:57.600]  這是他依靠神、侍奉神的機會
[00:38:58.600 --> 00:39:02.600]  當希伯來書的作者在希伯來書的十一章說出
[00:39:02.600 --> 00:39:04.600]  信心的龍虎榜
[00:39:04.600 --> 00:39:06.600]  耶佛他是榜上有名
[00:39:06.600 --> 00:39:10.600]  希伯來書的十一章三十二節
[00:39:10.600 --> 00:39:13.600]  耶佛他絕對不是一個機會主義者
[00:39:13.600 --> 00:39:16.600]  他是一個屬靈的領袖
[00:39:16.600 --> 00:39:18.600]  還有第四點
[00:39:18.600 --> 00:39:19.600]  最後一點
[00:39:19.600 --> 00:39:22.600]  他是一個有耐心的領袖
[00:39:22.600 --> 00:39:24.600]  在他宣戰之前
[00:39:24.600 --> 00:39:25.600]  向亞門人宣戰
[00:39:25.600 --> 00:39:28.600]  他首先和他們和談
[00:39:28.600 --> 00:39:30.600]  希望能夠和平解決
[00:39:30.600 --> 00:39:33.600]  其實這是聖經的教導
[00:39:33.600 --> 00:39:36.600]  所謂生命記的二十章十至十八節
[00:39:36.600 --> 00:39:38.600]  神和以色列人說
[00:39:38.600 --> 00:39:42.600]  你們打仗之前一定要先禮後兵
[00:39:42.600 --> 00:39:45.600]  你們要先和敵人講和
[00:39:45.600 --> 00:39:48.600]  如果真的逼不得已才動兵
[00:39:48.600 --> 00:39:50.600]  這是聖經的教導
[00:39:50.600 --> 00:39:54.600]  從這件事我們看到耶佛他有兩點
[00:39:54.600 --> 00:39:57.600]  第一點就是他不是一個急功近利的人
[00:39:57.600 --> 00:40:00.600]  他不是為了自己的榮耀
[00:40:00.600 --> 00:40:02.600]  有很多領袖打就打
[00:40:02.600 --> 00:40:04.600]  打一場硬仗贏了之後
[00:40:04.600 --> 00:40:06.600]  我就名留青史
[00:40:06.600 --> 00:40:09.600]  但是耶佛他不是這樣
[00:40:09.600 --> 00:40:11.600]  他不是求個人的榮耀
[00:40:11.600 --> 00:40:12.600]  第二點
[00:40:12.600 --> 00:40:15.600]  他是一個良善有愛心的人
[00:40:15.600 --> 00:40:20.600]  他知道一場仗會有很多人身臨淘汰
[00:40:20.600 --> 00:40:23.600]  所以他是願意來講和
[00:40:23.600 --> 00:40:26.600]  不要有任何的犧牲
[00:40:26.600 --> 00:40:29.600]  逼不得已才動武
[00:40:29.600 --> 00:40:32.600]  其實我剛才說的
[00:40:32.600 --> 00:40:35.600]  耶佛他就是耶穌基督的遇象
[00:40:35.600 --> 00:40:40.600]  當他被激烈的長老請回來
[00:40:40.600 --> 00:40:42.600]  義感榮歸的時候
[00:40:42.600 --> 00:40:44.600]  他的兄弟怎麼想呢
[00:40:44.600 --> 00:40:45.600]  你猜猜
[00:40:45.600 --> 00:40:49.600]  我真的想知道他的兄弟在想什麼
[00:40:49.600 --> 00:40:52.600]  聖經裡我們看到很多這些故事
[00:40:52.600 --> 00:40:53.600]  剛才說的弱勢
[00:40:53.600 --> 00:40:56.600]  他就是被自己的兄弟拒絕
[00:40:56.600 --> 00:41:00.600]  但是最後就是來打救自己的兄弟
[00:41:00.600 --> 00:41:02.600]  大衛也是一樣
[00:41:02.600 --> 00:41:04.600]  神早就高納了他
[00:41:04.600 --> 00:41:06.600]  但是他花了七年的時間
[00:41:06.600 --> 00:41:10.600]  才得到全十二支派的全力支持
[00:41:10.600 --> 00:41:12.600]  都是一樣
[00:41:12.600 --> 00:41:14.600]  耶佛他就是這樣
[00:41:14.600 --> 00:41:16.600]  他先是被鄙視
[00:41:16.600 --> 00:41:18.600]  後得榮耀
[00:41:18.600 --> 00:41:21.600]  有人說:牧師
[00:41:21.600 --> 00:41:24.600]  以為耶佛他是耶穌基督的遇象
[00:41:24.600 --> 00:41:27.600]  但是耶佛他是妓女的兒子
[00:41:27.600 --> 00:41:29.600]  你怎麼可以這樣說呢
[00:41:29.600 --> 00:41:31.600]  當我們說一個人一個事物
[00:41:31.600 --> 00:41:33.600]  是耶穌基督的遇象
[00:41:33.600 --> 00:41:35.600]  不是說這件事物或者人
[00:41:35.600 --> 00:41:37.600]  每做一件事
[00:41:37.600 --> 00:41:40.600]  每一件事都是和耶穌基督一樣
[00:41:40.600 --> 00:41:43.600]  只是從這個人某個片段的生平
[00:41:43.600 --> 00:41:46.600]  你是能夠看到耶穌基督的影子
