
[00:00:00.000 --> 00:00:06.000]  各位早安 新年快樂
[00:19:17.000 --> 00:19:19.000]  擴大了
[00:19:19.000 --> 00:19:21.000]  你的思想改變了
[00:19:21.000 --> 00:19:23.000]  根據他的說法
[00:19:23.000 --> 00:19:25.000]  祈禱上帝一定答應
[00:19:25.000 --> 00:19:27.000]  並且已經答應
[00:19:27.000 --> 00:19:29.000]  一定答應
[00:19:29.000 --> 00:19:31.000]  一定答應
[00:19:31.000 --> 00:19:33.000]  有一個女士
[00:19:33.000 --> 00:19:35.000]  39歲
[00:19:35.000 --> 00:19:37.000]  都很成功
[00:19:37.000 --> 00:19:39.000]  工作也不錯
[00:19:39.000 --> 00:19:41.000]  她就問
[00:19:41.000 --> 00:19:43.000]  Brian
[00:19:43.000 --> 00:19:45.000]  她說
[00:19:45.000 --> 00:19:47.000]  我很想結婚
[00:19:47.000 --> 00:19:49.000]  很想有個丈夫
[00:19:49.000 --> 00:19:51.000]  她就問
[00:19:51.000 --> 00:19:53.000]  有沒有祈禱
[00:19:53.000 --> 00:19:55.000]  她說有啊
[00:19:55.000 --> 00:19:57.000]  但現在還沒有丈夫
[00:19:57.000 --> 00:19:59.000]  她說有問題
[00:19:59.000 --> 00:20:01.000]  你應該相信上帝
[00:20:01.000 --> 00:20:03.000]  已經給了你一個丈夫
[00:20:03.000 --> 00:20:05.000]  她說
[00:20:05.000 --> 00:20:07.000]  我現在沒有
[00:20:07.000 --> 00:20:09.000]  她說不是
[00:20:09.000 --> 00:20:11.000]  你錯了
[00:20:11.000 --> 00:20:13.000]  你應該相信
[00:20:13.000 --> 00:20:15.000]  上帝已經給了你
[00:20:15.000 --> 00:20:17.000]  她說
[00:20:17.000 --> 00:20:19.000]  你現在睡的是單人床
[00:20:19.000 --> 00:20:21.000]  還是雙人床
[00:20:21.000 --> 00:20:23.000]  她說沒有一個人
[00:20:23.000 --> 00:20:25.000]  睡單人床
[00:20:25.000 --> 00:20:27.000]  她說錯了
[00:20:27.000 --> 00:20:29.000]  你丈夫睡地下
[00:20:29.000 --> 00:20:31.000]  她說應該是丈夫已經給了你
[00:20:31.000 --> 00:20:33.000]  所以你要換張雙人床
[00:20:33.000 --> 00:20:35.000]  King size
[00:20:35.000 --> 00:20:37.000]  讓你丈夫可以睡
[00:20:37.000 --> 00:20:39.000]  她說沒有
[00:20:39.000 --> 00:20:41.000]  你錯了
[00:20:41.000 --> 00:20:43.000]  所以你要買雙人床
[00:20:43.000 --> 00:20:45.000]  於是她就換了雙人床
[00:20:45.000 --> 00:20:47.000]  她說你睡一邊
[00:20:47.000 --> 00:20:49.000]  你丈夫睡旁邊
[00:20:49.000 --> 00:20:51.000]  你一邊給你丈夫睡
[00:20:51.000 --> 00:20:53.000]  她問你衣櫃有沒有空位
[00:20:53.000 --> 00:20:55.000]  掛西裝
[00:20:55.000 --> 00:20:57.000]  她說沒有
[00:20:57.000 --> 00:20:59.000]  你知道女人有很多衣服
[00:20:59.000 --> 00:21:01.000]  錯了
[00:21:01.000 --> 00:21:03.000]  你應該有個空的衣櫃
[00:21:03.000 --> 00:21:05.000]  讓你丈夫可以掛西裝
[00:21:05.000 --> 00:21:07.000]  她說是啊
[00:21:07.000 --> 00:21:09.000]  因為上帝已經給了你一個丈夫
[00:21:09.000 --> 00:21:11.000]  於是她就買了一個空的衣櫃
[00:21:11.000 --> 00:21:13.000]  讓她丈夫可以掛西裝
[00:21:13.000 --> 00:21:15.000]  她問你廁所有多少支牙刷
[00:21:15.000 --> 00:21:17.000]  有多少個杯
[00:21:17.000 --> 00:21:19.000]  她說只有一個
[00:21:19.000 --> 00:21:21.000]  錯了
[00:21:21.000 --> 00:21:23.000]  應該有兩支牙刷
[00:21:23.000 --> 00:21:25.000]  兩個杯
[00:21:25.000 --> 00:21:27.000]  凡是雙份
[00:21:27.000 --> 00:21:29.000]  因為你丈夫早上要刷牙
[00:21:29.000 --> 00:21:31.000]  毛巾有兩條
[00:21:31.000 --> 00:21:33.000]  她說照做
[00:21:33.000 --> 00:21:35.000]  表示你相信上帝已經給了你一個丈夫
[00:21:35.000 --> 00:21:37.000]  你就要這樣做
[00:21:37.000 --> 00:21:39.000]  於是就做了
[00:21:39.000 --> 00:21:41.000]  這本書不是我作的
[00:21:41.000 --> 00:21:43.000]  三個月後
[00:21:43.000 --> 00:21:45.000]  她真的有一個丈夫
[00:21:45.000 --> 00:21:47.000]  躺在她旁邊
[00:21:47.000 --> 00:21:49.000]  真的有一個丈夫
[00:21:49.000 --> 00:21:51.000]  衣服掛在衣櫃
[00:21:51.000 --> 00:21:53.000]  她不用交代怎麼來的
[00:21:53.000 --> 00:21:55.000]  她只是說一件事
[00:21:55.000 --> 00:21:57.000]  她這樣做之後
[00:21:57.000 --> 00:21:59.000]  過了兩個星期
[00:21:59.000 --> 00:22:01.000]  有一晚她在餐廳裏
[00:22:01.000 --> 00:22:03.000]  她見到一個男人
[00:22:03.000 --> 00:22:05.000]  吃飯
[00:22:05.000 --> 00:22:07.000]  這樣猜測
[00:22:07.000 --> 00:22:09.000]  這應該是上帝賜給她的丈夫
[00:22:09.000 --> 00:22:11.000]  於是她走過去和他聊天
[00:22:11.000 --> 00:22:13.000]  事就如此成了
[00:22:13.000 --> 00:22:15.000]  後來就做了她的丈夫
[00:22:15.000 --> 00:22:19.000]  我不知道你們是否這樣找老婆
[00:22:19.000 --> 00:22:21.000]  或者這樣找丈夫
[00:22:21.000 --> 00:22:23.000]  結婚
[00:22:23.000 --> 00:22:25.000]  是兩個人
[00:22:25.000 --> 00:22:27.000]  很深入
[00:22:27.000 --> 00:22:29.000]  彼此了解的
[00:22:29.000 --> 00:22:31.000]  不是就這樣
[00:22:31.000 --> 00:22:35.000]  這本書叫
[00:22:35.000 --> 00:22:37.000]  思維可以使你
[00:22:37.000 --> 00:22:39.000]  事實
[00:22:39.000 --> 00:22:41.000]  現實
[00:22:41.000 --> 00:22:43.000]  因為這個緣故
[00:22:43.000 --> 00:22:45.000]  那些成空神學家
[00:22:45.000 --> 00:22:47.000]  按照這樣
[00:22:47.000 --> 00:22:49.000]  不斷宣傳
[00:22:49.000 --> 00:22:51.000]  歐斯汀就是這樣
[00:22:51.000 --> 00:22:53.000]  不斷宣傳
[00:22:53.000 --> 00:22:55.000]  只要相信上帝
[00:22:55.000 --> 00:22:57.000]  信是給你的好的
[00:22:57.000 --> 00:22:59.000]  例如你要驗身
[00:22:59.000 --> 00:23:01.000]  驗身不好就不要信這些
[00:23:01.000 --> 00:23:03.000]  你要信身體好
[00:23:03.000 --> 00:23:05.000]  我驗身有三高
[00:23:05.000 --> 00:23:07.000]  這是錯的
[00:23:07.000 --> 00:23:09.000]  你要信
[00:23:09.000 --> 00:23:11.000]  樣樣都好
[00:23:11.000 --> 00:23:13.000]  這種不知什麼信心
[00:23:13.000 --> 00:23:15.000]  如果你的兒子不聽話
[00:23:15.000 --> 00:23:17.000]  你要信他很乖
[00:23:17.000 --> 00:23:19.000]  就算他現在吸毒
[00:23:19.000 --> 00:23:21.000]  因為上帝給你的兒子是好的
[00:23:21.000 --> 00:23:23.000]  不面對現實
[00:23:23.000 --> 00:23:25.000]  一直這樣講
[00:23:25.000 --> 00:23:27.000]  成空神學
[00:23:27.000 --> 00:23:29.000]  我舉三個例子
[00:23:29.000 --> 00:23:31.000]  結束我今天要講
[00:23:31.000 --> 00:23:33.000]  實例
[00:23:33.000 --> 00:23:35.000]  這三個例子
[00:23:35.000 --> 00:23:37.000]  美國水晶大教堂
[00:23:37.000 --> 00:23:39.000]  蕭律白牧師
[00:23:39.000 --> 00:23:41.000]  韓國羽島順豐教會
[00:23:41.000 --> 00:23:43.000]  趙容基牧師
[00:23:43.000 --> 00:23:45.000]  新加坡城市豐收教會
[00:23:45.000 --> 00:23:47.000]  康熙牧師
[00:23:47.000 --> 00:23:49.000]  這三個不是壞人
[00:23:49.000 --> 00:23:51.000]  他們不是壞人
[00:23:51.000 --> 00:23:53.000]  是好人
[00:23:53.000 --> 00:23:55.000]  都是好用心目會
[00:23:55.000 --> 00:23:57.000]  但被成空神學害了
[00:23:57.000 --> 00:23:59.000]  首先
[00:23:59.000 --> 00:24:01.000]  水晶大教堂蕭律白牧師
[00:24:01.000 --> 00:24:03.000]  如果你以前喜歡看
[00:24:03.000 --> 00:24:05.000]  星期日
[00:24:05.000 --> 00:24:07.000]  明珠台的崇拜
[00:24:07.000 --> 00:24:09.000]  一定看到他
[00:24:09.000 --> 00:24:11.000]  因為他很多時候播放他的權能時間
[00:24:11.000 --> 00:24:13.000]  還沒播放他的講道
[00:24:13.000 --> 00:24:15.000]  不知道你有沒有聽
[00:24:15.000 --> 00:24:17.000]  他是一個很典型的成空神學
[00:24:17.000 --> 00:24:19.000]  他一直講
[00:24:19.000 --> 00:24:21.000]  思想可以改變環境
[00:24:21.000 --> 00:24:23.000]  可以改變你
[00:24:23.000 --> 00:24:25.000]  他說你幻想自己自然
[00:24:25.000 --> 00:24:27.000]  瀟灑有禮
[00:24:27.000 --> 00:24:29.000]  變成帥哥
[00:24:29.000 --> 00:24:31.000]  我沒什麼信心
[00:24:31.000 --> 00:24:35.000]  他說如果你假定自己是高招成功
[00:24:35.000 --> 00:24:37.000]  信箭出人頭地的
[00:24:37.000 --> 00:24:39.000]  就一定會發達
[00:24:39.000 --> 00:24:41.000]  他經常這樣講
[00:24:41.000 --> 00:24:43.000]  我是引他講的
[00:24:43.000 --> 00:24:45.000]  你相信
[00:24:45.000 --> 00:24:47.000]  你想像神會給你
[00:24:47.000 --> 00:24:49.000]  你要信神已經給了你
[00:24:49.000 --> 00:24:51.000]  他呢
[00:24:51.000 --> 00:24:53.000]  其實是來自William James
[00:24:53.000 --> 00:24:55.000]  就是心靈控制物質
[00:24:55.000 --> 00:24:57.000]  叫My all the matter
[00:24:57.000 --> 00:24:59.000]  My all the matter
[00:24:59.000 --> 00:25:01.000]  思維可以改變
[00:25:01.000 --> 00:25:03.000]  思維可以改變這個世界
[00:25:03.000 --> 00:25:05.000]  他當時教會發展
[00:25:05.000 --> 00:25:09.000]  他相信神會叫他更成功
[00:25:09.000 --> 00:25:11.000]  成功更成功
[00:25:11.000 --> 00:25:13.000]  水晶教會已經很靈驗
[00:25:13.000 --> 00:25:15.000]  再發展
[00:25:15.000 --> 00:25:17.000]  不斷地去借題
[00:25:17.000 --> 00:25:19.000]  不斷地叫教會更大更靈驗
[00:25:19.000 --> 00:25:21.000]  請更多人做更多的事
[00:25:21.000 --> 00:25:23.000]  一路無限的擴展
[00:25:23.000 --> 00:25:25.000]  一定成功
[00:25:25.000 --> 00:25:27.000]  神已經給了你
[00:25:27.000 --> 00:25:29.000]  當他一路發展的時候
[00:25:29.000 --> 00:25:31.000]  他相信
[00:25:31.000 --> 00:25:33.000]  他那班長老相信
[00:25:33.000 --> 00:25:35.000]  他那班執事都相信
[00:25:35.000 --> 00:25:37.000]  不過有一個人不相信
[00:25:37.000 --> 00:25:39.000]  銀行不相信
[00:25:39.000 --> 00:25:41.000]  2010年
[00:25:41.000 --> 00:25:43.000]  銀行突然跟他說
[00:25:43.000 --> 00:25:45.000]  資不抵債
[00:25:45.000 --> 00:25:47.000]  立即清盤
[00:25:47.000 --> 00:25:49.000]  當時會友完全不知道
[00:25:49.000 --> 00:25:51.000]  回家說雞九沒了
[00:25:51.000 --> 00:25:53.000]  就拍賣了那間教會
[00:25:53.000 --> 00:25:55.000]  資不抵債
[00:25:55.000 --> 00:25:57.000]  他說上帝給了我們
[00:25:57.000 --> 00:25:59.000]  是的 上帝給了你
[00:25:59.000 --> 00:26:01.000]  給了你什麼呢
[00:26:01.000 --> 00:26:03.000]  2010年10月18日
[00:26:03.000 --> 00:26:05.000]  結果破產
[00:26:05.000 --> 00:26:07.000]  整個教會
[00:26:07.000 --> 00:26:09.000]  找人接手
[00:26:09.000 --> 00:26:11.000]  天主教買了
[00:26:11.000 --> 00:26:13.000]  叫基督堂
[00:26:13.000 --> 00:26:15.000]  還在那裏
[00:26:15.000 --> 00:26:17.000]  LA叫基督堂
[00:26:17.000 --> 00:26:19.000]  Christ Church
[00:26:19.000 --> 00:26:21.000]  天主教就買了
[00:26:21.000 --> 00:26:23.000]  天主教都很厚道
[00:26:23.000 --> 00:26:25.000]  他在教會旁邊
[00:26:25.000 --> 00:26:27.000]  有個牌
[00:26:27.000 --> 00:26:29.000]  教會就是
[00:26:29.000 --> 00:26:31.000]  蕭律帕牧師建立的
[00:26:31.000 --> 00:26:33.000]  都給了他一點點的信心
[00:26:33.000 --> 00:26:35.000]  你知不知道
[00:26:35.000 --> 00:26:37.000]  教會之後
[00:26:37.000 --> 00:26:39.000]  那些人都散了
[00:26:39.000 --> 00:26:41.000]  信心全部失去
[00:26:41.000 --> 00:26:43.000]  教會會這樣
[00:26:43.000 --> 00:26:45.000]  會倒閉的
[00:26:45.000 --> 00:26:47.000]  會被人拍賣的
[00:26:47.000 --> 00:26:49.000]  你回到大埔堂
[00:26:49.000 --> 00:26:51.000]  一天都不能進去
[00:26:51.000 --> 00:26:53.000]  打個交叉
[00:26:53.000 --> 00:26:55.000]  教會賣了
[00:26:55.000 --> 00:26:57.000]  你會不會很失望
[00:26:57.000 --> 00:26:59.000]  你教什麼
[00:26:59.000 --> 00:27:01.000]  信心堅穩的
[00:27:01.000 --> 00:27:03.000]  就找其他教會
[00:27:03.000 --> 00:27:05.000]  信心不堅穩的
[00:27:05.000 --> 00:27:07.000]  去哪裏呢 去喝茶
[00:27:07.000 --> 00:27:09.000]  就是這樣
[00:27:09.000 --> 00:27:11.000]  多慘啊
[00:27:11.000 --> 00:27:13.000]  第二個
[00:27:13.000 --> 00:27:17.000]  趙鎔基
[00:27:17.000 --> 00:27:19.000]  他在港台上寫了一本書
[00:27:19.000 --> 00:27:21.000]  成功神學
[00:27:21.000 --> 00:27:23.000]  什麼叫成功神學
[00:27:23.000 --> 00:27:25.000]  他寫的書是神一定祝福的
[00:27:25.000 --> 00:27:27.000]  他在網上有的
[00:27:27.000 --> 00:27:29.000]  免費下載的
[00:27:29.000 --> 00:27:31.000]  其實很成功
[00:27:31.000 --> 00:27:33.000]  他教會全世界最大
[00:27:33.000 --> 00:27:35.000]  86萬人
[00:27:35.000 --> 00:27:37.000]  成功有很多因素
[00:27:37.000 --> 00:27:39.000]  他教會很傳福音
[00:27:39.000 --> 00:27:41.000]  還有他教會做很多社區關懷的工作
[00:27:41.000 --> 00:27:43.000]  照顧窮人
[00:27:43.000 --> 00:27:45.000]  又差派宣教士
[00:27:45.000 --> 00:27:47.000]  他教會的組織很好
[00:27:47.000 --> 00:27:49.000]  他是好牧師
[00:27:49.000 --> 00:27:51.000]  為什麼好牧師呢
[00:27:51.000 --> 00:27:53.000]  教會試過經濟危機
[00:27:53.000 --> 00:27:55.000]  他真的把自己所有的東西賣掉
[00:27:55.000 --> 00:27:57.000]  來幫助教會
[00:27:57.000 --> 00:27:59.000]  連他太太最後的珠鏈
[00:27:59.000 --> 00:28:01.000]  結婚時候的珠鏈
[00:28:01.000 --> 00:28:03.000]  都要賣掉
[00:28:03.000 --> 00:28:05.000]  是一個好牧師
[00:28:05.000 --> 00:28:07.000]  不過他相信成功神學
[00:28:07.000 --> 00:28:09.000]  他相信神一定會給他的
[00:28:09.000 --> 00:28:11.000]  神到最後
[00:28:11.000 --> 00:28:13.000]  都是叫他得到成功
[00:28:13.000 --> 00:28:15.000]  所以他不怕
[00:28:15.000 --> 00:28:17.000]  神會百倍千倍還給他
[00:28:17.000 --> 00:28:19.000]  他就這樣做
[00:28:19.000 --> 00:28:21.000]  因為這個緣故
[00:28:21.000 --> 00:28:23.000]  他後來犯了一個很大的錯誤
[00:28:23.000 --> 00:28:25.000]  他說上帝祝福我
[00:28:25.000 --> 00:28:27.000]  我成功
[00:28:27.000 --> 00:28:29.000]  我子女都成功
[00:28:29.000 --> 00:28:31.000]  他的兒子在2000年的時候
[00:28:31.000 --> 00:28:33.000]  是做清潔生意的
[00:28:33.000 --> 00:28:35.000]  很大上市公司
[00:28:35.000 --> 00:28:37.000]  那時候經濟不好
[00:28:37.000 --> 00:28:39.000]  股票都不夠
[00:28:39.000 --> 00:28:41.000]  他就說
[00:28:41.000 --> 00:28:43.000]  現在經濟不好
[00:28:43.000 --> 00:28:45.000]  股票就跌了
[00:28:45.000 --> 00:28:47.000]  甚至有經濟危機
[00:28:47.000 --> 00:28:49.000]  他就和執事說
[00:28:49.000 --> 00:28:51.000]  這是魔鬼的攻擊
[00:28:51.000 --> 00:28:53.000]  是幻覺
[00:28:53.000 --> 00:28:55.000]  上帝祝福我一定成功
[00:28:55.000 --> 00:28:57.000]  所以我們一定要幫他
[00:28:57.000 --> 00:28:59.000]  經歷這個困難
[00:28:59.000 --> 00:29:01.000]  就好像以前
[00:29:01.000 --> 00:29:03.000]  他賣掉東西幫助教會
[00:29:03.000 --> 00:29:05.000]  神一定會補償他
[00:29:05.000 --> 00:29:07.000]  他現在要幫他兒子
[00:29:07.000 --> 00:29:09.000]  怎樣幫呢?
[00:29:09.000 --> 00:29:11.000]  建銅基金
[00:29:11.000 --> 00:29:13.000]  七千多萬港幣
[00:29:13.000 --> 00:29:15.000]  幫他兒子買股票
[00:29:15.000 --> 00:29:17.000]  買完之後股票就會上升
[00:29:17.000 --> 00:29:19.000]  你就會拿回所有錢
[00:29:19.000 --> 00:29:21.000]  結果
[00:29:21.000 --> 00:29:23.000]  七千多萬投進去
[00:29:23.000 --> 00:29:25.000]  你知道
[00:29:25.000 --> 00:29:27.000]  買股票的東西很難說
[00:29:27.000 --> 00:29:29.000]  全都倒了
[00:29:29.000 --> 00:29:31.000]  不單止沒有了
[00:29:31.000 --> 00:29:33.000]  還一錢不值
[00:29:33.000 --> 00:29:35.000]  全都沒有了
[00:29:35.000 --> 00:29:37.000]  他那時候
[00:29:37.000 --> 00:29:39.000]  他退休
[00:29:39.000 --> 00:29:41.000]  教會給了他很多退休金
[00:29:41.000 --> 00:29:43.000]  他幫助他兒子
[00:29:43.000 --> 00:29:45.000]  都用了
[00:29:45.000 --> 00:29:47.000]  所以他沒有報稅
[00:29:47.000 --> 00:29:49.000]  結果賣掉
[00:29:49.000 --> 00:29:51.000]  他挪用教會的公款
[00:29:51.000 --> 00:29:53.000]  教會新的長老說
[00:29:53.000 --> 00:29:55.000]  不行一定要處理
[00:29:55.000 --> 00:29:57.000]  於是就告他
[00:29:57.000 --> 00:29:59.000]  證據確鑿
[00:29:59.000 --> 00:30:01.000]  判了他要坐三年監
[00:30:01.000 --> 00:30:03.000]  但法官都很好
[00:30:03.000 --> 00:30:05.000]  他是節目師
[00:30:05.000 --> 00:30:07.000]  他不想在老人家坐監
[00:30:07.000 --> 00:30:09.000]  於是就說
[00:30:09.000 --> 00:30:11.000]  我給你緩刑
[00:30:11.000 --> 00:30:13.000]  罪已經是罪成
[00:30:13.000 --> 00:30:15.000]  罪是沒有問題的
[00:30:15.000 --> 00:30:17.000]  真的判了案
[00:30:17.000 --> 00:30:19.000]  你犯了罪
[00:30:19.000 --> 00:30:21.000]  要坐監
[00:30:21.000 --> 00:30:23.000]  不過緩刑
[00:30:23.000 --> 00:30:25.000]  三年之後不用你坐
[00:30:25.000 --> 00:30:27.000]  給他面子
[00:30:27.000 --> 00:30:29.000]  之後他就說
[00:30:29.000 --> 00:30:31.000]  成功神學
[00:30:31.000 --> 00:30:33.000]  連累了他
[00:30:33.000 --> 00:30:35.000]  給了他一個錯誤的觀念
[00:30:35.000 --> 00:30:37.000]  第三個
[00:30:37.000 --> 00:30:41.000]  我覺得是最可憐的
[00:30:41.000 --> 00:30:43.000]  康熙牧師
[00:30:43.000 --> 00:30:45.000]  我不知道你認不認識
[00:30:45.000 --> 00:30:47.000]  新加坡很有名
[00:30:47.000 --> 00:30:49.000]  很年輕
[00:30:49.000 --> 00:30:51.000]  大學畢業和太太
[00:30:51.000 --> 00:30:53.000]  1989年創立了豐收教會
[00:30:53.000 --> 00:30:55.000]  兩萬多會友
[00:30:55.000 --> 00:30:57.000]  他講得很生動
[00:30:57.000 --> 00:30:59.000]  但他是名人派
[00:30:59.000 --> 00:31:01.000]  也是一路成功神學
[00:31:01.000 --> 00:31:03.000]  你要相信
[00:31:03.000 --> 00:31:05.000]  神有給你
[00:31:05.000 --> 00:31:07.000]  很多人聽
[00:31:07.000 --> 00:31:09.000]  我怎樣欣賞他呢
[00:31:09.000 --> 00:31:13.000]  因為他和太太何耀山說
[00:31:13.000 --> 00:31:17.000]  外面有很多年輕人
[00:31:17.000 --> 00:31:19.000]  未信耶穌
[00:31:19.000 --> 00:31:23.000]  如果我們要帶他們信耶穌
[00:31:23.000 --> 00:31:25.000]  就不能叫他們來聽我們的歌
[00:31:25.000 --> 00:31:27.000]  我們施班走得很好
[00:31:27.000 --> 00:31:29.000]  但你叫外面的街頭人來聽
[00:31:29.000 --> 00:31:31.000]  他們不喜歡聽
[00:31:31.000 --> 00:31:33.000]  要唱他們的歌
[00:31:33.000 --> 00:31:35.000]  Rock Music
[00:31:35.000 --> 00:31:37.000]  要將呼音化
[00:31:37.000 --> 00:31:39.000]  要帶他們信主
[00:31:39.000 --> 00:31:41.000]  要他們聽的歌
[00:31:41.000 --> 00:31:43.000]  何耀山就要成為一個很出名的歌星
[00:31:43.000 --> 00:31:47.000]  Rock Music的一個Star
[00:31:47.000 --> 00:31:49.000]  那些小朋友會跟他
[00:31:49.000 --> 00:31:51.000]  跟他唱
[00:31:51.000 --> 00:31:53.000]  這個project叫什麼呢
[00:31:53.000 --> 00:31:55.000]  叫Crossover Project
[00:31:55.000 --> 00:31:57.000]  何耀山三十多歲
[00:31:57.000 --> 00:31:59.000]  兩個小朋友
[00:31:59.000 --> 00:32:05.000]  願意變成一個Superstar的明星
[00:32:05.000 --> 00:32:07.000]  我覺得他很偉大
[00:32:07.000 --> 00:32:09.000]  你覺得他偉不偉大
[00:32:09.000 --> 00:32:11.000]  我師母一定不肯
[00:32:11.000 --> 00:32:13.000]  他走了
[00:32:13.000 --> 00:32:15.000]  我看他唱歌
[00:32:15.000 --> 00:32:17.000]  我聽他唱歌
[00:32:17.000 --> 00:32:19.000]  我看他跳舞
[00:32:19.000 --> 00:32:21.000]  我覺得他很偉大
[00:32:21.000 --> 00:32:23.000]  為了呼音緣故
[00:32:23.000 --> 00:32:25.000]  放下身段
[00:32:25.000 --> 00:32:27.000]  Rock Music很多錢
[00:32:27.000 --> 00:32:31.000]  要找導演來幫他拍戲
[00:32:31.000 --> 00:32:33.000]  要拍攝形象
[00:32:33.000 --> 00:32:35.000]  要住在荷里活
[00:32:35.000 --> 00:32:37.000]  要很出名
[00:32:37.000 --> 00:32:41.000]  他用了七千萬美金
[00:32:41.000 --> 00:32:43.000]  住在最豪華的地方
[00:32:43.000 --> 00:32:45.000]  錢從哪裡來
[00:32:45.000 --> 00:32:49.000]  教會一個新的建堂基金
[00:32:49.000 --> 00:32:53.000]  他怎樣跟那些執事說
[00:32:53.000 --> 00:32:55.000]  這個是福音
[00:32:55.000 --> 00:32:59.000]  神一定叫你成功
[00:32:59.000 --> 00:33:01.000]  他太太一定會成為Superstar
[00:33:01.000 --> 00:33:05.000]  將來他的MV一出
[00:33:05.000 --> 00:33:07.000]  一定會很多人去聽
[00:33:07.000 --> 00:33:11.000]  很多訂閱者一定會讚的
[00:33:11.000 --> 00:33:17.000]  他是不是梅艷芳
[00:33:17.000 --> 00:33:19.000]  不是梅艷芳
[00:33:19.000 --> 00:33:21.000]  很少梅艷芳
[00:33:21.000 --> 00:33:26.000]  結果他的銷路不行
[00:33:26.000 --> 00:33:28.000]  吸引不到人
[00:33:28.000 --> 00:33:30.000]  欠了一大筆債
[00:33:30.000 --> 00:33:32.000]  後來教會一翻賬
[00:33:32.000 --> 00:33:34.000]  不得了
[00:33:34.000 --> 00:33:36.000]  那些賬目這樣來用
[00:33:36.000 --> 00:33:38.000]  為了呼音緣故
[00:33:38.000 --> 00:33:40.000]  但是不正當的手段
[00:33:40.000 --> 00:33:42.000]  一個欺騙手段
[00:33:42.000 --> 00:33:44.000]  不誠實的虛偽建成
[00:33:44.000 --> 00:33:50.000]  於是最後新加坡法院判了他坐八年監
[00:33:51.000 --> 00:33:53.000]  他已經坐完監了
[00:33:53.000 --> 00:33:55.000]  他沒有坐八年
[00:33:55.000 --> 00:33:57.000]  他坐了五年多
[00:33:57.000 --> 00:33:59.000]  他出來的時候
[00:33:59.000 --> 00:34:01.000]  他就跟人說
[00:34:01.000 --> 00:34:03.000]  他成功神學誤導了他
[00:34:03.000 --> 00:34:05.000]  他知錯
[00:34:05.000 --> 00:34:07.000]  因為他過去一直相信
[00:34:07.000 --> 00:34:09.000]  一定成功
[00:34:09.000 --> 00:34:11.000]  神一定給你
[00:34:11.000 --> 00:34:13.000]  你思維可以改變
[00:34:13.000 --> 00:34:15.000]  你一定可以
[00:34:15.000 --> 00:34:17.000]  誰是上帝
[00:34:17.000 --> 00:34:19.000]  你是上帝
[00:34:19.000 --> 00:34:21.000]  天上的上帝
[00:34:21.000 --> 00:34:23.000]  所以
[00:34:23.000 --> 00:34:25.000]  在今天我們求神的福氣
[00:34:25.000 --> 00:34:27.000]  要知道
[00:34:27.000 --> 00:34:31.000]  上帝會按照最好的給我們
[00:34:31.000 --> 00:34:33.000]  不是真的給你一筆錢
[00:34:33.000 --> 00:34:35.000]  或者給你即時健康
[00:34:35.000 --> 00:34:36.000]  神可以
[00:34:36.000 --> 00:34:37.000]  但神給更好的東西
[00:34:37.000 --> 00:34:39.000]  是你想不到的
[00:34:39.000 --> 00:34:41.000]  在你的生命上所經歷的
[00:34:41.000 --> 00:34:45.000]  有時困苦都會成為一個祝福
[00:34:45.000 --> 00:34:47.000]  所以在我們人生上
[00:34:47.000 --> 00:34:50.000]  我們最重要的是聆聽神
[00:34:50.000 --> 00:34:52.000]  與神同行
[00:34:52.000 --> 00:34:53.000]  艱難的日子
[00:34:53.000 --> 00:34:55.000]  誰沒有呢?
[00:34:55.000 --> 00:34:57.000]  我自己都經歷過艱難的日子
[00:34:57.000 --> 00:34:59.000]  在我年輕的時候
[00:34:59.000 --> 00:35:01.000]  我都經歷過艱難的日子
[00:35:01.000 --> 00:35:03.000]  我讀大二年班的時候
[00:35:03.000 --> 00:35:05.000]  當時我妹妹有個病
[00:35:05.000 --> 00:35:07.000]  很疼我妹妹
[00:35:07.000 --> 00:35:09.000]  她的脊髓做不到血
[00:35:09.000 --> 00:35:11.000]  當時香港沒有得醫
[00:35:11.000 --> 00:35:12.000]  唯一要去美國
[00:35:12.000 --> 00:35:14.000]  根本沒有可能
[00:35:14.000 --> 00:35:16.000]  如花似玉十八歲
[00:35:16.000 --> 00:35:18.000]  就離開這個世界
[00:35:18.000 --> 00:35:20.000]  當時很難過
[00:35:20.000 --> 00:35:23.000]  不過在背後
[00:35:23.000 --> 00:35:26.000]  當時除了她這個病
[00:35:26.000 --> 00:35:27.000]  我媽媽心臟病
[00:35:27.000 --> 00:35:29.000]  經常入醫院
[00:35:29.000 --> 00:35:31.000]  我爸爸胃癌
[00:35:31.000 --> 00:35:32.000]  所以我親戚說
[00:35:32.000 --> 00:35:34.000]  你信耶穌做成這樣
[00:35:34.000 --> 00:35:37.000]  但神有祝福
[00:35:37.000 --> 00:35:43.000]  我父親因為我妹妹去世
[00:35:43.000 --> 00:35:45.000]  後來他信了主
[00:35:45.000 --> 00:35:47.000]  為什麼呢?
[00:35:47.000 --> 00:35:49.000]  我妹妹去世的時候
[00:35:49.000 --> 00:35:51.000]  他知道自己得救
[00:35:51.000 --> 00:35:52.000]  他很平安
[00:35:52.000 --> 00:35:54.000]  他在面前很清楚知道
[00:35:54.000 --> 00:35:56.000]  他在天上會等我們
