
[00:00:00.000 --> 00:00:06.480]  剛才主席講了好多次「與神同行」
[00:20:11.320 --> 00:20:13.720]  屬聖靈的就是隨從聖靈
[00:20:13.720 --> 00:20:17.240]  保羅說最明顯的分別就是這件事
[00:20:17.240 --> 00:20:20.720]  你有聖靈就屬聖或者隨從聖靈
[00:20:20.720 --> 00:20:22.320]  你沒有聖靈
[00:20:22.320 --> 00:20:25.440]  最明顯的表現就是你會隨從肉體
[00:20:25.440 --> 00:20:28.920]  不過甚麼叫做隨從肉體呢?
[00:20:28.920 --> 00:20:32.000]  如果你看回羅馬書頭七章
[00:20:32.000 --> 00:20:34.480]  你就明白隨從肉體
[00:20:34.480 --> 00:20:40.000]  不是一定說你吃東西吃到忍不住倒手
[00:20:40.000 --> 00:20:43.040]  或者不是一定說情慾那些
[00:20:43.040 --> 00:20:44.800]  經常要上黃色網站
[00:20:44.800 --> 00:20:47.720]  當然那些都是隨從肉體的一種表現
[00:20:47.720 --> 00:20:50.880]  但保羅重點不是指這些
[00:20:50.880 --> 00:20:53.440]  保羅特別第一到第四章
[00:20:53.440 --> 00:20:57.040]  因為我們看到隨從肉體的意思
[00:20:57.040 --> 00:21:00.440]  就是人要將他自己的安全
[00:21:00.440 --> 00:21:02.720]  或者將他自己的價值
[00:21:02.720 --> 00:21:06.080]  建立在他擁有的一些東西
[00:21:06.080 --> 00:21:09.080]  或者他能夠做的一些東西
[00:21:09.080 --> 00:21:13.800]  比如我最近在看一本書
[00:21:13.800 --> 00:21:17.000]  都很建議大家有空的時候可以看一下
[00:21:17.000 --> 00:21:18.720]  就是《耀有光》
[00:21:18.720 --> 00:21:23.000]  是一本書是說一個中國的媽媽
[00:21:23.000 --> 00:21:25.440]  也是一個學者
[00:21:25.440 --> 00:21:29.880]  去研究現在國內很多年輕人
[00:21:29.880 --> 00:21:32.080]  小朋友面對的那些掙扎
[00:21:32.080 --> 00:21:33.680]  如果你看一些統計數字
[00:21:33.680 --> 00:21:36.040]  你會知道國內的很多小朋友
[00:21:36.040 --> 00:21:40.240]  都有抑鬱的那種精神毛病
[00:21:40.240 --> 00:21:41.920]  香港其實都一樣
[00:21:41.920 --> 00:21:44.360]  為甚麼國內那麼多小朋友
[00:21:44.360 --> 00:21:47.720]  年輕人有這些精神的問題呢?
[00:21:47.720 --> 00:21:51.280]  是因為國內香港的文化都類似
[00:21:51.280 --> 00:21:53.760]  經常給小朋友一個訊息
[00:21:53.760 --> 00:21:55.600]  就是說你讀書讀得好
[00:21:55.600 --> 00:21:56.920]  你就有價值了
[00:21:56.920 --> 00:21:59.240]  你是班裏頭的三分之一
[00:21:59.240 --> 00:22:00.760]  或者甚至十分之一
[00:22:00.760 --> 00:22:02.080]  最厲害的十分之一
[00:22:02.080 --> 00:22:04.440]  那你就是一個很有價值的人了
[00:22:04.440 --> 00:22:06.080]  你讀書讀來讀去都是
[00:22:06.080 --> 00:22:07.640]  最低的十分之一
[00:22:07.640 --> 00:22:09.280]  你沒有甚麼價值的
[00:22:09.280 --> 00:22:11.680]  文化就是我要達成
[00:22:11.680 --> 00:22:14.400]  我要成就一些東西
[00:22:14.400 --> 00:22:16.720]  那我的生命就有價值了
[00:22:16.720 --> 00:22:19.560]  但是在這個班裏面
[00:22:19.560 --> 00:22:20.800]  有頭的十分之一
[00:22:20.800 --> 00:22:22.240]  就當然有尾的十分之一了
[00:22:22.240 --> 00:22:24.600]  不可能全部人都是頭的十分之一
[00:22:24.600 --> 00:22:27.440]  數字上、邏輯上是不可能的事
[00:22:27.440 --> 00:22:29.120]  所以當然有落後的人
[00:22:29.120 --> 00:22:30.440]  有人贏在起爆線
[00:22:30.440 --> 00:22:32.960]  就一定有人輸在起爆線
[00:22:32.960 --> 00:22:38.840]  所以這種文化就令到國內很多的小朋友
[00:22:38.840 --> 00:22:41.680]  對自己的生命充滿一種懷疑
[00:22:41.680 --> 00:22:44.760]  甚至對自己充滿一種憎恨
[00:22:44.760 --> 00:22:47.560]  為甚麼我要活在這個世界上
[00:22:47.560 --> 00:22:51.040]  又說了一句
[00:22:51.040 --> 00:22:53.000]  我們三個女兒
[00:22:53.000 --> 00:22:54.200]  二女讀書是厲害的
[00:22:54.200 --> 00:22:55.720]  三女讀書是不厲害的
[00:22:55.720 --> 00:22:57.680]  三女讀書的時候
[00:22:57.680 --> 00:22:59.640]  她們從小到大在香港讀書
[00:22:59.640 --> 00:23:02.840]  都是最低的十分之一
[00:23:02.840 --> 00:23:04.720]  但是在我們眼中
[00:23:04.720 --> 00:23:06.680]  她們都是一樣這麼有價值
[00:23:06.680 --> 00:23:08.200]  都是這麼寶貴的
[00:23:08.200 --> 00:23:10.120]  讀書有人厲害有人不厲害
[00:23:10.120 --> 00:23:11.080]  有甚麼所謂
[00:23:11.080 --> 00:23:13.480]  但是保羅說到這個肉體
[00:23:13.480 --> 00:23:15.480]  其實甚麼叫做肉體的生命呢
[00:23:15.480 --> 00:23:17.480]  用一個馬丁路德
[00:23:17.480 --> 00:23:19.920]  一個Reformation很重要的神學家
[00:23:19.920 --> 00:23:24.480]  Man curves in to himself
[00:23:24.480 --> 00:23:26.640]  他有個字拉丁文直接翻譯
[00:23:26.640 --> 00:23:30.920]  人有個傾向內捲在他裏面
[00:23:30.920 --> 00:23:32.920]  甚麼叫內捲呢
[00:23:32.920 --> 00:23:35.200]  馬丁路德指的內捲
[00:23:35.200 --> 00:23:37.960]  不是現在國內指的那種
[00:23:37.960 --> 00:23:43.000]  比亞迪和不知哪間電能公司要鬥減價
[00:23:43.000 --> 00:23:44.560]  那種的內捲
[00:23:44.560 --> 00:23:47.400]  而馬丁路德的內捲就是人
[00:23:47.400 --> 00:23:51.480]  總是將注意力放在自己身上
[00:23:51.480 --> 00:23:53.120]  我要擁有一些東西
[00:23:53.120 --> 00:23:54.880]  我要某些成就
[00:23:54.880 --> 00:23:56.600]  我要做到某些東西
[00:23:56.600 --> 00:23:57.960]  或者我擁有某些東西
[00:23:57.960 --> 00:23:59.480]  我拿了大學學位
[00:23:59.480 --> 00:24:01.080]  我是一個專業人士
[00:24:01.080 --> 00:24:02.480]  所以我對著鏡子
[00:24:02.480 --> 00:24:04.560]  我就可以為自己感恩
[00:24:04.560 --> 00:24:09.000]  或者我已經銀行有不知多少
[00:24:09.000 --> 00:24:11.840]  五百萬一千萬的數字在我銀行
[00:24:11.840 --> 00:24:14.760]  所以我對著鏡子就可以自豪
[00:24:14.760 --> 00:24:17.160]  我看銀行又沒有錢
[00:24:17.160 --> 00:24:19.200]  看學歷又沒有讀書
[00:24:19.200 --> 00:24:21.240]  人又看不起我
[00:24:21.240 --> 00:24:23.280]  逛街都沒有人看我
[00:24:23.280 --> 00:24:24.520]  我照鏡子的時候
[00:24:24.520 --> 00:24:26.120]  我很恨惡自己
[00:24:26.120 --> 00:24:29.080]  我覺得自己是一個沒有用的人
[00:24:29.080 --> 00:24:32.040]  路德說人總有這種傾向
[00:24:32.040 --> 00:24:36.000]  要拿一些東西來所謂justify
[00:24:36.000 --> 00:24:40.720]  來解釋為甚麼我配得在這個世界上
[00:24:40.720 --> 00:24:43.120]  甚至說得偉大一點
[00:24:43.120 --> 00:24:46.960]  不要說錢、讀書這些這麼庸俗
[00:24:46.960 --> 00:24:48.600]  中國傳統文化
[00:24:48.600 --> 00:24:51.440]  其實說君子不一樣
[00:24:51.440 --> 00:24:54.320]  我存在世界的價值在於甚麼
[00:24:54.320 --> 00:24:56.320]  我做到一個君子
[00:24:56.320 --> 00:24:58.080]  我懂得修身
[00:24:58.080 --> 00:25:00.000]  首先就是革物致知
[00:25:00.000 --> 00:25:01.880]  然後我懂得革物致知
[00:25:01.880 --> 00:25:07.000]  然後懂得正其意
[00:25:07.000 --> 00:25:12.280]  然後就修身齊家治國平天下
[00:25:12.280 --> 00:25:15.880]  我做到某種道德理想
[00:25:15.880 --> 00:25:21.280]  我照著鏡子就可以得到為自己而感恩
[00:25:21.280 --> 00:25:24.120]  其實對保羅來說
[00:25:24.120 --> 00:25:27.320]  這種追求自己君子
[00:25:27.320 --> 00:25:29.640]  都可以是一種內捲的行為
[00:25:29.640 --> 00:25:33.760]  都可以將focus放在自己身上
[00:25:33.760 --> 00:25:37.760]  所以保羅要強調
[00:25:37.760 --> 00:25:42.600]  屬聖靈的生命在於甚麼呢?
[00:25:42.600 --> 00:25:44.480]  特點在於
[00:25:44.480 --> 00:25:48.080]  「因為凡被神靈引導的都是神的兒子
[00:25:48.080 --> 00:25:50.040]  你們所受的不是勞瀑的心
[00:25:50.040 --> 00:25:52.080]  乃是仍舊害怕
[00:25:52.080 --> 00:25:54.080]  所受的乃是兒子的心
[00:25:54.080 --> 00:25:56.720]  因此我們呼叫阿爸父」
[00:25:56.720 --> 00:26:00.160]  聖靈做的事或聖靈帶來的生命
[00:26:00.160 --> 00:26:04.120]  就是將我們生命的重心由自己
[00:26:04.120 --> 00:26:07.320]  我能夠做到甚麼或我有甚麼
[00:26:07.320 --> 00:26:11.200]  轉而將重點放在神的身上
[00:26:11.200 --> 00:26:13.200]  放在蝙蝠的身上
[00:26:13.200 --> 00:26:15.080]  當我照鏡子的時候
[00:26:15.080 --> 00:26:17.080]  我能夠很喜歡自己
[00:26:17.080 --> 00:26:19.080]  再不是因為我有甚麼好
[00:26:19.080 --> 00:26:21.640]  很多人有很多不好
[00:26:21.640 --> 00:26:22.920]  不過都不要緊的
[00:26:22.920 --> 00:26:25.400]  我照鏡子的時候我能夠喜歡自己
[00:26:25.400 --> 00:26:27.120]  我能夠為自己感恩
[00:26:27.120 --> 00:26:30.520]  因為我知道我是天父鍾愛我的
[00:26:30.520 --> 00:26:32.320]  既然天父都愛我
[00:26:32.320 --> 00:26:34.320]  我一定有些東西是好的
[00:26:34.320 --> 00:26:36.560]  你覺得我好不好也不要緊
[00:26:36.560 --> 00:26:39.640]  我覺得我自己好不好也不要緊
[00:26:39.640 --> 00:26:41.320]  最重要我知道的
[00:26:41.320 --> 00:26:42.600]  天父愛我
[00:26:42.600 --> 00:26:44.960]  天父說我好
[00:26:44.960 --> 00:26:50.440]  耶穌覺得他值得為我這個人死在十字架上
[00:26:50.440 --> 00:26:52.800]  我一定是一個有價值的人
[00:26:52.800 --> 00:26:57.240]  你明白如果我們整天將生命放在我自己
[00:26:57.240 --> 00:26:59.520]  我要證明自己有些東西
[00:26:59.520 --> 00:27:02.640]  是讓我配得在這個世界活著的
[00:27:02.640 --> 00:27:04.480]  無論我的答案是
[00:27:04.480 --> 00:27:07.720]  最後是我有些東西好或我沒有東西好
[00:27:07.720 --> 00:27:10.960]  最後可能都是致死的
[00:27:10.960 --> 00:27:15.680]  可能剛才聖經說到肉體的生命是致死的
[00:27:15.680 --> 00:27:19.680]  要有光這本書讓我們看到這些所謂致死
[00:27:19.680 --> 00:27:22.840]  其實在心理上你真的明白這件事
[00:27:22.840 --> 00:27:25.560]  因為譬如來到港可以這樣說
[00:27:25.560 --> 00:27:28.640]  我覺得我有些東西是挺好的
[00:27:28.640 --> 00:27:31.840]  鍾臣的人叫小雷
[00:27:31.840 --> 00:27:33.520]  這個小雷也不錯
[00:27:33.520 --> 00:27:36.040]  做到鍾臣教授也挺厲害
[00:27:36.040 --> 00:27:38.760]  於是我這樣跟自己說的時候
[00:27:38.760 --> 00:27:41.440]  我就很容易開始跟別人比較
[00:27:41.440 --> 00:27:43.560]  小雷是挺好的
[00:27:43.560 --> 00:27:46.400]  第二個就一般般
[00:27:46.400 --> 00:27:49.000]  小陳沒有拿博士
[00:27:49.000 --> 00:27:50.800]  他沒有我那麼厲害
[00:27:50.800 --> 00:27:54.240]  小張也不算什麼
[00:27:54.240 --> 00:27:56.640]  總之是你自己填了台詞
[00:27:56.640 --> 00:27:58.600]  如果我覺得自己好
[00:27:58.600 --> 00:28:00.920]  我就會開始覺得要跟別人比較
[00:28:00.920 --> 00:28:02.520]  因為我比別人好
[00:28:02.520 --> 00:28:05.880]  所以我值得你去like我
[00:28:05.880 --> 00:28:06.880]  值得我like
[00:28:06.880 --> 00:28:09.360]  所以現在經常都要social like
[00:28:09.360 --> 00:28:11.480]  另一個可能性就是照樣發覺
[00:28:11.480 --> 00:28:13.160]  我真的不太行
[00:28:13.160 --> 00:28:16.200]  陳牧師傳福音這麼厲害
[00:28:16.200 --> 00:28:19.400]  你經常聽他說又跟這個傳了又信了
[00:28:19.400 --> 00:28:20.760]  那個傳了又信了
[00:28:20.760 --> 00:28:22.720]  為什麼我跟全人傳
[00:28:22.720 --> 00:28:24.040]  沒有那麼多人信
[00:28:24.040 --> 00:28:26.520]  見到陳牧師經常都拉了人上天堂
[00:28:26.520 --> 00:28:28.800]  一個兩個就上去了
[00:28:28.800 --> 00:28:31.800]  為什麼我拔來拔去都拔不到人上天堂
[00:28:31.800 --> 00:28:33.960]  真的很沒用
[00:28:33.960 --> 00:28:35.240]  另一個可能性就是
[00:28:35.240 --> 00:28:38.360]  結果我照鏡子就看到自己很depression
[00:28:38.360 --> 00:28:40.480]  我樣樣都比不上別人
[00:28:40.480 --> 00:28:44.400]  either way都是一種不健康的表現
[00:28:44.400 --> 00:28:46.320]  所以保羅說
[00:28:46.320 --> 00:28:48.120]  怎樣知道與聖靈同行呢
[00:28:48.120 --> 00:28:50.480]  最清楚的記號
[00:28:50.480 --> 00:28:51.960]  不是我能夠講謊言
[00:28:51.960 --> 00:28:54.560]  不是我能夠自辯講鬼
[00:28:54.560 --> 00:28:56.720]  有這些東西是神的禮物
[00:28:56.720 --> 00:28:58.720]  有也好沒有也好
[00:28:58.720 --> 00:29:01.520]  有聖靈同行最明顯的印記就是
[00:29:01.520 --> 00:29:03.840]  我很清楚知道我的價值
[00:29:03.840 --> 00:29:05.360]  我的安全
[00:29:05.360 --> 00:29:08.120]  都是來自和天父的關係
[00:29:08.120 --> 00:29:12.520]  所以無論我在社會中的成就有多高有多低
[00:29:12.520 --> 00:29:19.120]  無論我在遇到的生命環境是好還是不好
[00:29:19.120 --> 00:29:20.840]  這裡第17節提到
[00:29:20.840 --> 00:29:23.640]  如果我們和他一同受苦
[00:29:23.640 --> 00:29:25.000]  也必一同與他
[00:29:25.000 --> 00:29:26.480]  即基督德榮耀
[00:29:26.480 --> 00:29:31.360]  這裡提到如果聖靈真的與我們同行的話
[00:29:31.360 --> 00:29:34.240]  如果我們生命有時會很暢順
[00:29:34.240 --> 00:29:36.440]  有時會很艱難的
[00:29:36.440 --> 00:29:37.840]  甚至可以這麼說
[00:29:37.840 --> 00:29:38.960]  可能比別人
[00:29:38.960 --> 00:29:44.480]  好像保羅現在也會有人很不公平地被人扔到監獄裡
[00:29:44.480 --> 00:29:45.960]  要坐20年監
[00:29:45.960 --> 00:29:47.960]  可能死在監獄裡
[00:29:47.960 --> 00:29:51.400]  就算你遇到一些很不公平的遭遇
[00:29:51.400 --> 00:29:55.440]  就算你遇到一些很困難的環境
[00:29:55.440 --> 00:29:56.560]  你有疾病
[00:29:56.560 --> 00:29:59.440]  你有一些terminal illness
[00:29:59.440 --> 00:30:02.360]  但你心裡也有一份平安
[00:30:02.360 --> 00:30:05.560]  因為你知道你是屬於神的兒女
[00:30:05.560 --> 00:30:08.120]  你知道在什麼的光景裡
[00:30:08.120 --> 00:30:12.480]  神也能夠用你的生命去榮耀祂
[00:30:12.480 --> 00:30:14.440]  你有這份確據
[00:30:14.440 --> 00:30:17.080]  你有這份平安和信心
[00:30:17.080 --> 00:30:19.640]  保羅說就是聖靈與你同行
[00:30:19.640 --> 00:30:23.720]  或者聖靈充滿你最確實的證據
[00:30:23.720 --> 00:30:27.200]  這才是最可靠的證據
[00:30:27.200 --> 00:30:28.800]  不過當然
[00:30:28.800 --> 00:30:33.920]  保羅提到聖靈在我們心裡
[00:30:33.920 --> 00:30:38.400]  我們應該面對什麼環境都懂得叫阿巴夫
[00:30:38.400 --> 00:30:40.200]  那種安全
[00:30:40.200 --> 00:30:46.520]  那種純粹仰賴阿巴夫那種依賴的心
[00:30:46.520 --> 00:30:51.040]  這種信靠的心不是時時刻刻都能做到的
[00:30:51.040 --> 00:30:53.040]  保羅也很意識到的
[00:30:53.040 --> 00:30:59.040]  所以在第八章夜錄節裡
[00:30:59.040 --> 00:31:03.520]  保羅提到當我們遇到困難
[00:31:03.520 --> 00:31:08.640]  我們不知道怎麼去禱告的時候
[00:31:08.640 --> 00:31:10.160]  在第八章夜錄節裡說
[00:31:10.160 --> 00:31:12.960]  我們軟弱有聖靈幫助
[00:31:12.960 --> 00:31:15.960]  我們本不知道怎麼禱告
[00:31:15.960 --> 00:31:23.480]  但聖靈親自用無可言喻的嘆息替我們祈求
[00:31:23.480 --> 00:31:26.200]  有些時候我們真的會軟弱
[00:31:26.200 --> 00:31:27.720]  我們真的會懷疑
[00:31:27.720 --> 00:31:30.880]  神是不是真的這麼愛我們
[00:31:30.880 --> 00:31:35.160]  我們是不是真的值得神的愛
[00:31:35.160 --> 00:31:36.600]  或者我們會說
[00:31:36.600 --> 00:31:38.120]  為什麼有這麼多困難
[00:31:38.120 --> 00:31:39.920]  到底是不是我們信錯了
[00:31:39.920 --> 00:31:42.560]  是不是信耶穌其實不太對
[00:31:42.560 --> 00:31:45.800]  是不是信太歲可能更實際一點
[00:31:45.800 --> 00:31:50.280]  我們有時候可能真的會有這樣的懷疑
[00:31:50.280 --> 00:31:53.880]  但不代表聖靈離開了我們
[00:31:53.880 --> 00:31:56.600]  我們在聖靈裡面的生活
[00:31:56.600 --> 00:32:01.000]  是需要經過一個鍛鍊來成長的
[00:32:01.000 --> 00:32:02.520]  十六節說了一句話
[00:32:02.520 --> 00:32:03.800]  也很有趣的
[00:32:03.800 --> 00:32:07.120]  聖靈與我們的心同靜
[00:32:07.120 --> 00:32:09.600]  我們是神的兒女
[00:32:09.600 --> 00:32:11.960]  聖靈與我們的心
[00:32:11.960 --> 00:32:13.800]  也就是說聖靈的工作
[00:32:13.800 --> 00:32:18.200]  往往是透過我們的心思情緒
[00:32:18.200 --> 00:32:20.640]  我也想說一件事
[00:32:20.640 --> 00:32:22.400]  有時候我們對聖靈的工作
[00:32:22.400 --> 00:32:24.200]  有些人可能有些誤解
[00:32:24.200 --> 00:32:27.360]  以為聖靈的工作好像法術一樣
[00:32:27.360 --> 00:32:29.720]  所以譬如我本來是一個
[00:32:29.720 --> 00:32:32.560]  經常打老婆罵老婆的人
[00:32:32.560 --> 00:32:34.720]  有一天陳牧師開報道會
[00:32:34.720 --> 00:32:36.680]  我舉了手決志
[00:32:36.680 --> 00:32:37.880]  接著第二天起床
[00:32:37.880 --> 00:32:40.080]  我發覺為什麼打不到老婆呢
[00:32:40.080 --> 00:32:41.240]  我想打老婆的手
[00:32:41.240 --> 00:32:43.280]  忽然間就沒力了
[00:32:43.280 --> 00:32:45.480]  忽然間我很愛我老婆了
[00:32:45.480 --> 00:32:46.480]  不知發生什麼事
[00:32:46.480 --> 00:32:48.960]  起床就變成了另一個人了
[00:32:48.960 --> 00:32:51.480]  聖靈可以做這樣的工作
[00:32:51.480 --> 00:32:53.200]  不過我相信保羅的教導
[00:32:53.200 --> 00:32:56.360]  在一般情況下不是這樣做的
[00:32:56.360 --> 00:33:01.120]  聖靈是要與我們的心思意念同行
[00:33:01.120 --> 00:33:03.200]  透過我們的心思意念
[00:33:03.200 --> 00:33:06.600]  慢慢去重新塑造我們這個人
[00:33:06.600 --> 00:33:07.800]  所以回到剛才
[00:33:07.800 --> 00:33:10.920]  譬如我本來很不懂愛老婆的
[00:33:10.920 --> 00:33:12.800]  經常打老婆的
[00:33:12.800 --> 00:33:16.680]  你可以想像這種是一個癌症
[00:33:16.680 --> 00:33:19.760]  想像有一個人有胃癌
[00:33:19.760 --> 00:33:21.080]  他不能吃東西
[00:33:21.080 --> 00:33:23.040]  所以他瘦到骨瘦如柴
[00:33:23.040 --> 00:33:24.760]  一支筆都拿不起來
[00:33:24.760 --> 00:33:26.600]  現在聖靈降臨
[00:33:26.600 --> 00:33:29.280]  就好像治好了癌症
[00:33:29.280 --> 00:33:31.320]  於是乎我現在可以吃東西了
[00:33:31.320 --> 00:33:34.400]  但是我可以吃東西
[00:33:34.400 --> 00:33:36.680]  不代表我第二天忽然間
[00:33:36.680 --> 00:33:39.400]  就可以拿起啞鈴舉重
[00:33:39.400 --> 00:33:42.640]  我還要繼續慢慢吃一些有營養的東西
[00:33:42.640 --> 00:33:44.120]  培育自己的身體
[00:33:44.120 --> 00:33:47.880]  接著我要做很多物理治療
[00:33:47.880 --> 00:33:50.360]  慢慢鍛鍊肌肉回來
[00:33:50.360 --> 00:33:53.080]  這樣我才能成為一個有力的人
[00:33:53.080 --> 00:33:54.240]  同樣地
[00:33:54.240 --> 00:33:55.480]  行在聖靈中
[00:33:55.480 --> 00:33:58.800]  不是代表我接受了耶穌
[00:33:58.800 --> 00:34:01.560]  第二天聖靈將我變成完全另一個人
[00:34:01.560 --> 00:34:05.120]  這樣好像忽視了
[00:34:05.120 --> 00:34:07.440]  好像神不重視我自己
[00:34:07.440 --> 00:34:11.080]  參與在聖靈重新塑造生命的工程
[00:34:11.080 --> 00:34:14.320]  所以聖靈的同行給予我們能力
[00:34:14.320 --> 00:34:16.440]  用我們的心思意念
[00:34:16.440 --> 00:34:20.640]  開始我們去選擇做一些行善的事情
[00:34:20.640 --> 00:34:24.320]  開始學習遇到任何困難的時候
[00:34:24.320 --> 00:34:26.920]  都學習去仰賴聖靈
[00:34:26.920 --> 00:34:30.280]  當我們越能夠去問聖靈
[00:34:30.280 --> 00:34:33.280]  越能夠主動去依靠聖靈
[00:34:33.280 --> 00:34:34.400]  跟聖靈說
[00:34:34.400 --> 00:34:35.960]  聖靈求你帶領我
[00:34:35.960 --> 00:34:38.120]  幫助我做適合的抉擇
[00:34:38.120 --> 00:34:40.800]  當我們做得越多的時候
[00:34:40.800 --> 00:34:43.560]  我們就越能夠體貼聖靈
[00:34:43.560 --> 00:34:47.600]  我們就越能夠慢慢從軟弱的階段
[00:34:47.600 --> 00:34:50.920]  進入到剛強的階段
[00:34:50.920 --> 00:34:53.040]  最後長了一點點
[00:34:53.040 --> 00:34:53.960]  說回這件事
[00:34:53.960 --> 00:34:55.960]  我老婆說應該也要說一下
[00:34:55.960 --> 00:34:57.320]  有些人就說
[00:34:57.320 --> 00:35:00.880]  我怎麼知道聖靈怎麼帶領我呢?
[00:35:00.880 --> 00:35:02.280]  有沒有一些秘訣
[00:35:02.280 --> 00:35:05.920]  只要我做了三步
[00:35:05.920 --> 00:35:08.040]  我就知道聖靈要我做什麼
[00:35:08.040 --> 00:35:09.240]  這樣就好了
[00:35:09.240 --> 00:35:11.680]  簡單的答案是沒有的
[00:35:11.680 --> 00:35:14.200]  因為如果有聖靈一二三步
[00:35:14.200 --> 00:35:16.080]  你當聖靈是一個Genie嗎?
[00:35:16.080 --> 00:35:16.920]  你知道Genie嗎?
[00:35:16.920 --> 00:35:19.920]  就是瓶子裡面的藍色的東西
[00:35:19.920 --> 00:35:21.680]  你看過阿拉丁就知道了
[00:35:21.680 --> 00:35:23.720]  聖靈不是一隻Genie
[00:35:23.720 --> 00:35:24.800]  不是你擦一下瓶子
[00:35:24.800 --> 00:35:26.120]  它就會噴出來
[00:35:26.120 --> 00:35:27.520]  主人有什麼吩咐?
[00:35:27.520 --> 00:35:28.160]  不是的
[00:35:28.160 --> 00:35:29.840]  聖靈有祂的主權
[00:35:29.840 --> 00:35:31.600]  耶路撒冷那裡說
[00:35:31.600 --> 00:35:34.760]  我們不知道怎麼禱告的時候
[00:35:34.760 --> 00:35:37.000]  聖靈替我們禱告
[00:35:37.000 --> 00:35:38.600]  那裡是強調聖靈
[00:35:38.600 --> 00:35:41.040]  第一 聖靈有祂的主權
[00:35:41.040 --> 00:35:44.520]  第二 聖靈自己知道怎樣幫助我們
[00:35:44.520 --> 00:35:45.880]  不需要我們命令
[00:35:45.880 --> 00:35:47.680]  聖靈你要幫助我
[00:35:47.680 --> 00:35:48.320]  不用的
[00:35:48.320 --> 00:35:50.240]  我們需要幫助的時候
[00:35:50.240 --> 00:35:52.840]  聖靈其實很願意幫助我們
[00:35:52.840 --> 00:35:54.640]  我們不知道怎麼做的時候
[00:35:54.640 --> 00:35:58.200]  聖靈很願意讓我們知道怎麼做
[00:35:58.200 --> 00:36:00.280]  那你說 怎麼知道呢?
[00:36:00.280 --> 00:36:02.000]  我覺得最適合的答案
[00:36:02.000 --> 00:36:04.240]  其實就是你想像聖靈是
[00:36:04.240 --> 00:36:07.320]  你一個非常熟悉你的朋友
[00:36:07.320 --> 00:36:10.720]  所以祂會按著你的性情
[00:36:10.720 --> 00:36:12.400]  跟你說話
[00:36:12.400 --> 00:36:14.400]  好像舉個例子來說
[00:36:14.400 --> 00:36:16.920]  為什麼說老婆
[00:36:16.920 --> 00:36:18.640]  我的老婆去買菜
[00:36:18.640 --> 00:36:20.640]  通常都花很多時間
[00:36:20.640 --> 00:36:21.600]  買一塊馬鈴薯
[00:36:21.600 --> 00:36:23.400]  要整個馬鈴薯都看完
[00:36:23.400 --> 00:36:26.240]  要找那塊完美的馬鈴薯才去買
[00:36:26.240 --> 00:36:27.960]  我就不像她那樣
[00:36:27.960 --> 00:36:30.360]  我相信馬鈴薯平權的
[00:36:30.360 --> 00:36:32.480]  每塊馬鈴薯都有同等權利
[00:36:32.480 --> 00:36:34.000]  給別人去吃的
[00:36:34.000 --> 00:36:36.440]  所以我拿起就買了
[00:36:36.440 --> 00:36:37.720]  不過我就很驚訝
[00:36:37.720 --> 00:36:40.120]  我老婆選老公
[00:36:40.120 --> 00:36:42.680]  就不用像選馬鈴薯那樣
[00:36:42.680 --> 00:36:45.080]  其實我是她第一個男朋友
[00:36:45.080 --> 00:36:48.280]  為什麼老婆你不用和十個男生
[00:36:48.280 --> 00:36:51.840]  拍過拖才知道原來這個適合你呢?
[00:36:51.840 --> 00:36:54.920]  老婆 這是聖靈的工作
[00:36:54.920 --> 00:36:56.680]  我都覺得很奧秘
[00:36:56.680 --> 00:36:58.480]  我都不明白我有什麼魅力
[00:36:58.480 --> 00:36:59.920]  可以吸引我老婆
[00:36:59.920 --> 00:37:01.920]  這麼信得過我
[00:37:01.920 --> 00:37:04.120]  不過又發覺有趣
[00:37:04.120 --> 00:37:06.120]  我老婆其實都是一個
[00:37:06.120 --> 00:37:08.120]  說得好聽就謹慎
[00:37:08.120 --> 00:37:11.560]  說得不好聽都擔心別人有沒有欺騙她
[00:37:11.560 --> 00:37:14.120]  去買東西她要數錢數得很清楚
[00:37:14.120 --> 00:37:16.440]  經常怕別人欺騙她
[00:37:16.440 --> 00:37:18.200]  不知為什麼她遇到我
[00:37:18.200 --> 00:37:20.800]  她從來不覺得我會欺騙她
[00:37:20.800 --> 00:37:23.960]  一開始她覺得我是一個很信任的
[00:37:23.960 --> 00:37:25.240]  可以信任的人
[00:37:25.240 --> 00:37:26.920]  為什麼我都不明白
[00:37:26.920 --> 00:37:30.400]  我覺得我面貌都沒什麼特別可愛
[00:37:30.400 --> 00:37:33.120]  但我覺得這就是聖靈的工作
[00:37:33.120 --> 00:37:36.840]  因為她是一個容易擔心的人
[00:37:36.840 --> 00:37:39.200]  聖靈用安慰的說話
[00:37:39.200 --> 00:37:40.600]  在她心中說話
[00:37:40.600 --> 00:37:43.040]  讓她覺得她和我相處的時候
[00:37:43.040 --> 00:37:45.040]  她沒有什麼需要擔心
[00:37:45.040 --> 00:37:47.520]  所以其實我們拍拖半年
[00:37:47.520 --> 00:37:50.720]  已經和她求婚 已經決定了
[00:37:50.720 --> 00:37:52.720]  這是我老婆
[00:37:52.720 --> 00:37:54.720]  但聖靈和我說話
[00:37:54.720 --> 00:37:56.720]  很多時候是透過我的思維
[00:37:56.720 --> 00:37:58.720]  我忽然間有一個新的看法
