
[00:00:00.000 --> 00:00:06.600]  當我在構思今天的講道內容的時候
[00:23:11.660 --> 00:23:17.260]  唯有從因典當中可以找到承載苦難的方法
[00:23:17.260 --> 00:23:19.500]  所以認識這個活水的源頭
[00:23:19.500 --> 00:23:23.780]  和一種自覺心靈的枯竭
[00:23:23.780 --> 00:23:26.660]  覺得自己很棒 我不用了
[00:23:26.660 --> 00:23:28.540]  於是你便覺得不用了
[00:23:28.540 --> 00:23:31.180]  當時猶太人覺得不用了
[00:23:31.180 --> 00:23:35.020]  你是要去主面前尋求
[00:23:35.020 --> 00:23:36.460]  為一個源頭
[00:23:36.460 --> 00:23:43.900]  要打開心門去領受
[00:23:43.900 --> 00:23:47.420]  每年猶太人都上去聖殿
[00:23:47.420 --> 00:23:53.780]  倒七天水 倒完等明年又倒七天
[00:23:53.780 --> 00:23:56.980]  當這個活水的源頭在他們面前時
[00:23:56.980 --> 00:24:00.580]  他們就慷慨
[00:24:00.580 --> 00:24:02.140]  我們讀聖經的時候
[00:24:02.140 --> 00:24:05.700]  尤其是當福音書
[00:24:05.700 --> 00:24:09.140]  耶穌沒有治不好的病
[00:24:09.140 --> 00:24:12.820]  耶穌沒有趕不出的鬼
[00:24:12.820 --> 00:24:21.380]  耶穌的神蹟可以令到當時的人完全難以想像
[00:24:21.380 --> 00:24:27.660]  但耶穌有一樣東西很特別 是做不到的
[00:24:27.660 --> 00:24:32.460]  就是當人抗拒祂 離開的時候
[00:24:32.460 --> 00:24:35.660]  祂仍然讓人有一個自由的意志
[00:24:35.660 --> 00:24:39.740]  於是那個很出色的少年副官
[00:24:39.740 --> 00:24:43.780]  當耶穌呼召的時候 他走了
[00:24:43.780 --> 00:24:46.300]  很多人跟隨耶穌有什麼事呢?
[00:24:46.300 --> 00:24:48.500]  又走了
[00:24:48.500 --> 00:24:50.340]  但耶穌容讓他們
[00:24:50.340 --> 00:24:53.940]  這就是神的計劃 給人有自由的
[00:24:53.940 --> 00:24:57.780]  所以我們是要來到主的面前尋求
[00:24:57.780 --> 00:25:03.460]  是打開心門去領受
[00:25:03.460 --> 00:25:05.620]  我好朋友孫寶玲牧師
[00:25:05.620 --> 00:25:08.780]  現在在台灣教神學
[00:25:08.780 --> 00:25:13.220]  她是寫福音 演繹福音書
[00:25:13.220 --> 00:25:16.620]  很出色的華人神學家
[00:25:16.620 --> 00:25:19.780]  當她寫《要人福音》的時候
[00:25:19.780 --> 00:25:27.100]  就說到第七章 她用的標題是放下
[00:25:27.100 --> 00:25:31.660]  人有太多的執著 不可以放下自己
[00:25:31.660 --> 00:25:42.060]  於是就抗拒了聖靈 抗拒了活水的源頭
[00:25:42.060 --> 00:25:46.580]  人間耀眼 受苦的榮耀
[00:25:46.580 --> 00:25:49.020]  包括耶穌的兄弟 或者當時很多猶太人
[00:25:49.020 --> 00:25:55.300]  所期望耶穌是一個天王巨星 人間耀眼
[00:25:55.300 --> 00:25:58.460]  但耶穌在第八節這樣說
[00:25:58.460 --> 00:26:02.580]  「憑著自己說的那人是尋求自己的榮耀
[00:26:02.580 --> 00:26:05.300]  但尋求猜得來的那位榮耀的人
[00:26:05.300 --> 00:26:09.140]  他是真誠的 心裡末日不如」
[00:26:09.140 --> 00:26:14.380]  耶穌就說到 人總希望理睬是這樣的
[00:26:14.380 --> 00:26:18.300]  但我不是跟人的意思 我是跟神的意思
[00:26:18.300 --> 00:26:23.500]  跟那位猜我來的那個意思
[00:26:23.500 --> 00:26:26.900]  受苦的榮耀是這段經文
[00:26:26.900 --> 00:26:32.340]  或者是有人跟著寫下去 跟著下去都說一樣東西
[00:26:32.340 --> 00:26:35.620]  特別是一個很以自我為中心
[00:26:35.620 --> 00:26:40.140]  大家很想看到一些很耀眼的光芒 大家看看
[00:26:40.140 --> 00:26:43.620]  所以有一天我記得新聞很特別的說法
[00:26:43.620 --> 00:26:46.980]  就是說的是「姜濤生日」
[00:26:46.980 --> 00:26:52.140]  整個銅鑼灣變成了「姜濤灣」
[00:26:52.140 --> 00:26:55.780]  那方面有些政治活動 大家政治活動不關別人的
[00:26:55.780 --> 00:27:00.740]  所以大家說姜濤的光芒就比很多政治人物厲害
[00:27:00.740 --> 00:27:03.660]  人是這樣的 有時陽群心理
[00:27:03.660 --> 00:27:06.460]  很希望那些耀眼的光芒
[00:27:06.460 --> 00:27:11.020]  但姜濤是不是去尋求一樣東西呢?
[00:27:11.020 --> 00:27:13.220]  大家看聖經的時候
[00:27:13.220 --> 00:27:22.340]  耶穌的榮耀是透過受苦而來的
[00:27:22.340 --> 00:27:28.500]  幾年前我在教會 即是在舞會的一個重點
[00:27:28.500 --> 00:27:33.900]  就是負責開展和推動普通話事工
[00:27:33.900 --> 00:27:40.060]  很高難度 很少成效
[00:27:40.060 --> 00:27:44.900]  就是你做很多很多東西 但你的成效是很少的
[00:27:44.900 --> 00:27:49.740]  對於一些人來說 覺得這個是不是值得投資呢?
[00:27:49.740 --> 00:27:52.660]  其實是很難做的 很難做的
[00:27:52.660 --> 00:27:57.660]  特別有時候一些文化的差異是要很審慎處理
[00:27:57.660 --> 00:28:01.020]  我特別是 我經常都揣摩 不是揣摩
[00:28:01.020 --> 00:28:03.100]  分析對方的對象
[00:28:03.100 --> 00:28:07.500]  面對這樣的人 我怎樣去目擁他們呢?
[00:28:07.500 --> 00:28:11.900]  要跟他們宣講呢 特別他們比較多些思辨的
[00:28:11.900 --> 00:28:13.980]  他們很會問問題的
[00:28:13.980 --> 00:28:16.740]  香港的信徒就不問問題的
[00:28:16.740 --> 00:28:17.900]  叫你做什麼就做什麼
[00:28:17.900 --> 00:28:21.300]  沒有怎麼思考 跟著做 很陽雲深利的
[00:28:21.300 --> 00:28:23.340]  所以有時候都很危險的
[00:28:23.340 --> 00:28:25.060]  但他們很會問問題
[00:28:25.060 --> 00:28:27.260]  他們有時候未必口說出來
[00:28:27.260 --> 00:28:30.540]  但是作為他們的目擁者
[00:28:30.540 --> 00:28:33.500]  我們要想到他們想問些什麼
[00:28:33.500 --> 00:28:35.460]  就給答案了 這個就是很高難度的
[00:28:35.460 --> 00:28:38.940]  這個就是我們目擁很需要學習的地方
[00:28:38.940 --> 00:28:42.540]  你是明白到會有心中想問問題的
[00:28:42.540 --> 00:28:44.980]  所以我最初說 我所定的講題
[00:28:44.980 --> 00:28:48.420]  第一個講題是講中很多人的心聲
[00:28:48.420 --> 00:28:50.180]  為什麼上帝不像我預期
[00:28:50.180 --> 00:28:52.380]  為什麼禱告不應運
[00:28:52.380 --> 00:28:53.940]  為什麼我求這麼多東西
[00:28:53.940 --> 00:28:56.580]  上帝要背道而馳
[00:28:56.580 --> 00:29:00.820]  所以在復活節我就幫他們準備了一個專題講座
[00:29:00.820 --> 00:29:04.740]  其實解策他們很想問一個問題
[00:29:04.740 --> 00:29:10.380]  為什麼神要耶穌掀十字架呢?
[00:29:10.380 --> 00:29:13.420]  難道沒有其它方法嗎?
[00:29:13.420 --> 00:29:15.260]  為什麼神要搞這麼多東西
[00:29:15.260 --> 00:29:16.300]  要人們悔改
[00:29:16.300 --> 00:29:18.820]  其實他這麼大能力
[00:29:18.820 --> 00:29:20.220]  很多事情都可以做到的
[00:29:20.220 --> 00:29:22.740]  這個就是另一個方法
[00:29:22.740 --> 00:29:24.740]  就是說我們要講目標為本
[00:29:24.740 --> 00:29:28.140]  我帶了目標 我用很多方法做到就行了
[00:29:28.140 --> 00:29:31.540]  為什麼要這麼辛苦呢?
[00:29:31.540 --> 00:29:33.980]  這麼悽慘呢?
[00:29:33.980 --> 00:29:35.580]  這個你懂不懂得問?
[00:29:35.580 --> 00:29:36.780]  你懂得問是好事的
[00:29:36.780 --> 00:29:40.380]  你懂得問問題 你信仰思考的
[00:29:40.380 --> 00:29:44.300]  所以我那天就給他們講一個專題
[00:29:44.300 --> 00:29:51.060]  我說上帝叫耶穌在十字架上要受苦
[00:29:51.060 --> 00:29:55.220]  以致死在十字架上
[00:29:55.220 --> 00:29:57.780]  第一就是上帝既有慈愛
[00:29:57.780 --> 00:29:59.020]  但是上帝同樣公義
[00:29:59.020 --> 00:30:01.900]  上帝不能對罪孖夫
[00:30:01.900 --> 00:30:07.020]  如果一切自動轉象 一筆勾銷
[00:30:07.020 --> 00:30:09.860]  這個上帝就對罪太孖夫了
[00:30:09.860 --> 00:30:11.860]  不可以對罪孖夫的
[00:30:11.860 --> 00:30:14.620]  你犯了罪就有應得的懲罰
[00:30:14.620 --> 00:30:17.340]  所以神的公義一定要存在
[00:30:17.340 --> 00:30:20.020]  而神不可以孖夫或者隨便一筆勾銷
[00:30:20.020 --> 00:30:21.260]  所以他想一個方法
[00:30:21.260 --> 00:30:25.180]  這個就回到那個贖罪的概念
[00:30:25.180 --> 00:30:28.460]  耶穌在十字架上就是那個贖罪的概念
[00:30:28.460 --> 00:30:36.220]  是透過耶穌的死去完成一個救贖
[00:30:36.220 --> 00:30:42.780]  去代我們去承受我們應該受的懲罰
[00:30:42.780 --> 00:30:46.140]  所以這個就是耶穌一定要死
[00:30:46.140 --> 00:30:49.820]  在受苦當中而得到的榮譽
[00:30:49.820 --> 00:30:53.260]  因為世人是沒有能力自己贖罪的
[00:30:53.260 --> 00:30:59.180]  第三 上帝不單要戰勝這個撒旦
[00:30:59.180 --> 00:31:02.660]  同樣是要世人回轉認識他
[00:31:02.660 --> 00:31:07.220]  如果用一個很簡單的方法自動轉賬一筆勾銷
[00:31:07.220 --> 00:31:12.060]  其實你正中這個撒旦的下懷
[00:31:12.060 --> 00:31:14.180]  所以耶穌十字架上的時候
[00:31:14.180 --> 00:31:16.220]  下面有很多兵丁
[00:31:16.220 --> 00:31:18.460]  很多反對人就嘲笑祂 揶揄祂
[00:31:18.460 --> 00:31:21.260]  你那麼厲害 猶太人就說你跳下來吧
[00:31:21.260 --> 00:31:22.940]  跳下來給我看吧
[00:31:22.940 --> 00:31:24.420]  這個人的想法
[00:31:24.420 --> 00:31:27.300]  這也是耶穌弟兄當時的想法
[00:31:27.300 --> 00:31:30.660]  你做一些轟烈一些 超然的事
[00:31:30.660 --> 00:31:34.780]  這樣就可以令到大家都信服你
[00:31:34.780 --> 00:31:37.060]  但是耶穌沒有這樣做
[00:31:37.060 --> 00:31:42.340]  不過當耶穌說了一整秒斷你的時候
[00:31:42.340 --> 00:31:48.260]  那些嘲笑祂的兵丁都說了一句
[00:31:48.260 --> 00:31:52.660]  這個真是神的兒子
[00:31:52.660 --> 00:31:55.580]  耶穌十字架上最後做了一件事
[00:31:55.580 --> 00:31:58.580]  除了說話外 祂做了一件事
[00:31:58.580 --> 00:32:01.780]  就是跟那個悔罪的強盜說
[00:32:01.780 --> 00:32:05.580]  今晚我們在樂園相見
[00:32:05.580 --> 00:32:08.060]  這個就是救贖
[00:32:08.060 --> 00:32:11.260]  這個就是恩典
[00:32:11.260 --> 00:32:16.380]  苦難和恩典是並存的
[00:32:16.380 --> 00:32:19.300]  假使上帝不像你預期
[00:32:19.300 --> 00:32:25.860]  仍然謙卑 等待 學習
[00:32:25.860 --> 00:32:31.620]  有個名詞最近經常浮現叫做難過
[00:32:31.620 --> 00:32:32.940]  難過有兩種意思
[00:32:32.940 --> 00:32:35.140]  一種心境很難過
[00:32:35.140 --> 00:32:39.300]  看到事情發生我們心情很難過
[00:32:39.300 --> 00:32:41.940]  第二種處境的難過就是每天都很難過
[00:32:41.940 --> 00:32:44.460]  很難熬的
[00:32:44.460 --> 00:32:48.380]  我們就要謙卑 等待
[00:32:48.380 --> 00:32:51.700]  神的時間表和我們不同的
[00:32:51.700 --> 00:32:54.700]  這個榮耀是經受苦去成就
[00:32:54.700 --> 00:32:59.100]  所以我們不要期望教會或者基督徒
[00:32:59.100 --> 00:33:03.020]  像天王巨星那樣要光芒萬丈
[00:33:03.020 --> 00:33:04.220]  我們有時候很多時候
[00:33:04.220 --> 00:33:11.140]  我們就要默默地為神去受苦去成就
[00:33:11.140 --> 00:33:13.980]  放下自我才能夠認識基督
[00:33:13.980 --> 00:33:16.260]  這個是約翰福音第七章
[00:33:16.260 --> 00:33:23.300]  宣保靈牧師為這張聖經一個柱腳放下
[00:33:23.300 --> 00:33:24.820]  所以身體就是神的電
[00:33:24.820 --> 00:33:29.500]  我們要將恩典的活水自己滋潤了
[00:33:29.500 --> 00:33:33.940]  也要流向人間
[00:33:33.940 --> 00:33:37.820]  說到這個對立與並存
[00:33:37.820 --> 00:33:41.500]  我想今天在永恆堂的弟兄姐妹心中
[00:33:41.500 --> 00:33:45.900]  有一個名詞你會浮現了
[00:33:45.900 --> 00:33:51.980]  去留 聚散 離合
[00:33:51.980 --> 00:34:01.380]  為什麼我們所愛的牧者又離開了
[00:34:01.380 --> 00:34:04.140]  好像遲些有位同工會離開了
[00:34:04.140 --> 00:34:07.260]  這個是香港社會教會的常態
[00:34:07.260 --> 00:34:11.460]  新常態 聚散離合
[00:34:11.460 --> 00:34:13.060]  當中有很多東西可以說的
[00:34:13.060 --> 00:34:17.820]  不過我就不是去評論任何人或者教會
[00:34:17.820 --> 00:34:19.620]  我只是看到一樣東西很特別
[00:34:19.620 --> 00:34:22.420]  我們看這個秩序表
[00:34:22.420 --> 00:34:26.180]  上星期陳偉安博士來港島
[00:34:26.180 --> 00:34:28.660]  有沒有聽過 星期六
[00:34:28.660 --> 00:34:31.380]  下星期誰來的
[00:34:31.380 --> 00:34:36.180]  你都不看的 凝福曾博士來
[00:34:36.180 --> 00:34:41.380]  陳偉安 李錦雄 凝福曾
[00:34:41.380 --> 00:34:48.140]  我不是說自己有什麼特別 要誇耀
[00:34:48.140 --> 00:34:52.740]  單是三個星期的港元的振融
[00:34:52.740 --> 00:34:56.980]  香港沒有多少教會有這樣的安排
[00:34:56.980 --> 00:34:59.500]  身在福中
[00:34:59.500 --> 00:35:03.220]  因為看到有很多教會的離離合合
[00:35:03.220 --> 00:35:05.900]  很多批評 一定有的
[00:35:05.900 --> 00:35:07.860]  我們教會也有些教會同工離開
[00:35:07.860 --> 00:35:10.460]  下面有很多批評
[00:35:10.460 --> 00:35:13.300]  但是看不看到另一方面
[00:35:13.300 --> 00:35:18.100]  我們的牧羊 我們去請港元
[00:35:18.100 --> 00:35:20.180]  是這麼有份量
[00:35:20.180 --> 00:35:24.900]  請一些江泉是這麼有勇氣的
[00:35:24.900 --> 00:35:30.020]  冥恩投之福 想不到有這麼多感恩
[00:35:30.020 --> 00:35:35.220]  信徒很容易去批評 批評那樣
[00:35:35.220 --> 00:35:40.300]  但是一種謙卑感恩是很重要的
[00:35:40.300 --> 00:35:44.980]  我今天用了答案來做講題
[00:35:44.980 --> 00:35:49.580]  這個答案其實是借鏡於
[00:35:49.580 --> 00:35:54.500]  宋代的大學問家朱熹 朱子
[00:35:54.500 --> 00:35:57.420]  問他哪得清如許
[00:35:57.420 --> 00:36:00.980]  我有源頭 沒水來
[00:36:00.980 --> 00:36:08.180]  將這個沒水源頭結連到信仰
[00:36:08.180 --> 00:36:14.900]  恩典的末傳 志在是這樣
[00:36:14.900 --> 00:36:20.460]  面對眾星喧嘩 世界不如我預期
[00:36:20.460 --> 00:36:29.180]  如何去堅持並且能夠更加進步呢
[00:36:29.180 --> 00:36:32.620]  這個時候道基督徒是辛苦的
[00:36:32.620 --> 00:36:37.820]  一般人辛苦 家庭經濟壓力已經很辛苦了
[00:36:37.820 --> 00:36:40.780]  我們面對家庭經濟很多壓力
[00:36:40.780 --> 00:36:46.140]  在當中可能很多都面對半失業或者薪金下調
[00:36:46.140 --> 00:36:48.100]  是辛苦的
[00:36:48.100 --> 00:36:52.060]  我們還要面對什麼呢 教會的侍奉
[00:36:52.060 --> 00:36:54.820]  教會怎樣侍奉 怎樣侍奉
[00:36:54.820 --> 00:37:00.020]  這麼多責任給我們 又背了一個擔子
[00:37:00.020 --> 00:37:04.180]  我還要背什麼呢 這是社會責任
[00:37:04.180 --> 00:37:08.860]  我也有家庭 我教會有很多侍奉
[00:37:08.860 --> 00:37:15.260]  我要背這麼多社會責任 你想想多難過
[00:37:15.260 --> 00:37:18.820]  看我又輕鬆自如 為什麼
[00:37:18.820 --> 00:37:24.900]  因為我有答案 自有恩傳 沒水來
[00:37:24.900 --> 00:37:26.900]  我在周六崇拜也說過幾次
[00:37:26.900 --> 00:37:28.980]  和弟兄姊妹分享
[00:37:28.980 --> 00:37:34.580]  我自己在這個世代當中 在這麼多重壓力下
[00:37:34.580 --> 00:37:43.660]  怎樣能夠自處呢 我拿捏著三個很重要的力量
[00:37:43.660 --> 00:37:49.700]  Pure heart 清心
[00:37:49.700 --> 00:37:54.980]  Simple mind 簡念 不要轉牛角尖 簡單想想
[00:37:54.980 --> 00:37:58.980]  Holy life 聖潔的生活
[00:37:58.980 --> 00:38:02.340]  你拿捏著這三項原則
[00:38:02.340 --> 00:38:09.500]  你就可以接通了生命的活水 存源
[00:38:09.500 --> 00:38:13.060]  生命哪得清如許
[00:38:13.060 --> 00:38:17.380]  自有恩典的存留 活水源源湧來
[00:38:17.380 --> 00:38:20.900]  我們同心土告
[00:38:20.900 --> 00:38:23.940]  天上大是恩典的傳頭
[00:38:23.940 --> 00:38:30.060]  恩典是像水一樣向下流向
[00:38:30.060 --> 00:38:35.060]  如水一樣清澈 如水一樣公平
[00:38:35.060 --> 00:38:39.540]  無論是污濁的地方 乾淨的地方 同樣是流向
[00:38:39.540 --> 00:38:43.540]  只要人願意接受 這個恩典就會流向他
[00:38:43.540 --> 00:38:46.940]  所以今天我們心中有很多的答案
[00:38:46.940 --> 00:38:49.740]  我們有時也無法去解釋
[00:38:49.740 --> 00:38:55.860]  但我知道我們要問問題之外 我們是沒有答案的
[00:38:55.860 --> 00:38:59.700]  答案早在我們心中 不過我們自己放不下
[00:38:59.700 --> 00:39:03.820]  我們自己的思想系統 我們的框架
[00:39:03.820 --> 00:39:06.620]  是阻攔了很多聖靈的聲音
[00:39:06.620 --> 00:39:10.580]  多謝你今天藉著老約翰
[00:39:10.580 --> 00:39:14.740]  這麼好的技術讓我們能夠明白到
[00:39:14.740 --> 00:39:17.420]  神的計劃是人的計劃
[00:39:17.420 --> 00:39:23.740]  神的計劃比人的預期更加奇妙 更加全面
[00:39:23.740 --> 00:39:26.260]  我們看暫時的光芒
[00:39:26.260 --> 00:39:30.540]  而我們基督徒是期待著一個永恆的盼望
[00:39:30.540 --> 00:39:35.820]  如果今天信息能夠支援到我們心中有枯竭的心靈
[00:39:35.820 --> 00:39:41.020]  有疑問的腦袋 有很多難解情結的答案
[00:39:41.020 --> 00:39:44.740]  仍在聖經生命之道當中
[00:39:44.740 --> 00:39:46.740]  我服祂的命 阿們
[00:39:46.740 --> 00:39:48.740]  (音樂)
[00:39:48.740 --> 00:39:50.740]  (音樂)
[00:39:50.740 --> 00:39:52.740]  (音樂)
[00:39:52.740 --> 00:39:54.740]  (音樂)
[00:39:54.740 --> 00:39:56.740]  (音樂)
[00:39:56.740 --> 00:39:58.740]  (音樂)
[00:39:58.740 --> 00:40:01.740]  (字幕由 Amara.org 社群提供)

