
[00:00:00.000 --> 00:00:09.000]  今晚這個題目較為學術性一點
[00:18:04.000 --> 00:18:06.000]  所以我們在中文來說
[00:18:06.000 --> 00:18:08.000]  也不需要叫回教
[00:18:08.000 --> 00:18:10.000]  不過很多時候我們都會將它同意
[00:18:10.000 --> 00:18:12.000]  有時候我都習慣了
[00:18:12.000 --> 00:18:14.000]  說回教出來
[00:18:14.000 --> 00:18:16.000]  請大家明白其實是一樣的意思
[00:18:16.000 --> 00:18:18.000]  就是伊斯蘭教
[00:18:18.000 --> 00:18:20.000]  首先我們要
[00:18:20.000 --> 00:18:22.000]  看這個伊斯蘭教的古蘭經
[00:18:22.000 --> 00:18:24.000]  和摩根密德是分不開的
[00:18:24.000 --> 00:18:26.000]  這個關係
[00:18:26.000 --> 00:18:28.000]  我們可以透過他的生平
[00:18:28.000 --> 00:18:30.000]  和古蘭經的發展來看
[00:18:30.000 --> 00:18:32.000]  很簡單和大家交代一下
[00:18:32.000 --> 00:18:34.000]  不可能詳細說的
[00:18:34.000 --> 00:18:36.000]  首先我們說
[00:18:36.000 --> 00:18:38.000]  摩根密德是在
[00:18:38.000 --> 00:18:40.000]  第六世紀至第七世紀的人
[00:18:40.000 --> 00:18:42.000]  寫出來的
[00:18:42.000 --> 00:18:44.000]  大概570年AD
[00:18:44.000 --> 00:18:46.000]  632年
[00:18:46.000 --> 00:18:48.000]  主侯632年離開世界
[00:18:48.000 --> 00:18:50.000]  大概等於我們中國唐朝的時代
[00:18:50.000 --> 00:18:52.000]  他當然生在
[00:18:52.000 --> 00:18:54.000]  阿拉伯的半島
[00:18:54.000 --> 00:18:56.000]  今天我們很出名的姓城
[00:18:56.000 --> 00:18:58.000]  麥加
[00:18:58.000 --> 00:19:00.000]  自幼孤兒
[00:19:00.000 --> 00:19:02.000]  由他祖父林伯父
[00:19:02.000 --> 00:19:04.000]  撫養長大
[00:19:04.000 --> 00:19:06.000]  12歲開始跟隨他的伯伯
[00:19:06.000 --> 00:19:08.000]  在地中海一帶
[00:19:08.000 --> 00:19:10.000]  的城市
[00:19:10.000 --> 00:19:12.000]  各方面都經商
[00:19:12.000 --> 00:19:14.000]  經商
[00:19:14.000 --> 00:19:16.000]  他當然認識了
[00:19:16.000 --> 00:19:18.000]  碰見了
[00:19:18.000 --> 00:19:20.000]  接觸了很多不同的文化
[00:19:20.000 --> 00:19:22.000]  然後在他25歲的時候
[00:19:22.000 --> 00:19:24.000]  跟他的僱主
[00:19:24.000 --> 00:19:26.000]  寡婦
[00:19:26.000 --> 00:19:28.000]  也很有錢的寡婦
[00:19:28.000 --> 00:19:30.000]  這個
[00:19:30.000 --> 00:19:32.000]  是赫蒂切
[00:19:32.000 --> 00:19:34.000]  結婚
[00:19:34.000 --> 00:19:36.000]  這個赫蒂切比他大
[00:19:36.000 --> 00:19:38.000]  年紀也相當多
[00:19:38.000 --> 00:19:40.000]  有十多年
[00:19:40.000 --> 00:19:42.000]  也沒什麼特別
[00:19:42.000 --> 00:19:44.000]  一直在宗教上也沒什麼特別
[00:19:44.000 --> 00:19:46.000]  他也是一個很認真的人
[00:19:46.000 --> 00:19:48.000]  到了40歲的時候
[00:19:48.000 --> 00:19:50.000]  就在他山洞裡
[00:19:50.000 --> 00:19:52.000]  潛修冥想的時候
[00:19:52.000 --> 00:19:54.000]  一直對宗教也很有興趣
[00:19:54.000 --> 00:19:56.000]  然後就
[00:19:56.000 --> 00:19:58.000]  按照
[00:19:58.000 --> 00:20:00.000]  摩訶默德的說法
[00:20:00.000 --> 00:20:02.000]  就真主在網上
[00:20:02.000 --> 00:20:04.000]  派天使Gabriel
[00:20:04.000 --> 00:20:06.000]  就是我們基督教所說的
[00:20:06.000 --> 00:20:08.000]  天使
[00:20:08.000 --> 00:20:10.000]  加伯列
[00:20:10.000 --> 00:20:12.000]  向他傳達啟示
[00:20:12.000 --> 00:20:14.000]  那時候開始
[00:20:14.000 --> 00:20:16.000]  他就接受這個啟示
[00:20:16.000 --> 00:20:18.000]  不時都在這個山洞裡
[00:20:18.000 --> 00:20:20.000]  頒佈這些他所得到的啟示
[00:20:20.000 --> 00:20:22.000]  一直開始
[00:20:22.000 --> 00:20:24.000]  進入兩個時期
[00:20:24.000 --> 00:20:26.000]  一個時期
[00:20:26.000 --> 00:20:28.000]  就是我們通常叫墨家的時期
[00:20:28.000 --> 00:20:30.000]  就是610年
[00:20:30.000 --> 00:20:32.000]  到622年
[00:20:32.000 --> 00:20:34.000]  大概有12年的時間
[00:20:34.000 --> 00:20:36.000]  得到啟示的時候
[00:20:36.000 --> 00:20:38.000]  他就開始向人傳講啟示
[00:20:38.000 --> 00:20:40.000]  當時的社會背景裡
[00:20:40.000 --> 00:20:42.000]  是多神的宗教
[00:20:42.000 --> 00:20:44.000]  他傳講的是一神的宗教
[00:20:44.000 --> 00:20:46.000]  當時的社會裡
[00:20:46.000 --> 00:20:48.000]  是墮落的
[00:20:48.000 --> 00:20:50.000]  他傳講道德上
[00:20:50.000 --> 00:20:52.000]  有很多的要求
[00:20:52.000 --> 00:20:54.000]  當然他這樣說的時候
[00:20:54.000 --> 00:20:56.000]  一方面就是尤其是在宗教信仰上
[00:20:56.000 --> 00:20:58.000]  得罪了當時墨家城裡
[00:20:58.000 --> 00:21:00.000]  的
[00:21:00.000 --> 00:21:02.000]  特別是他們的貴族
[00:21:02.000 --> 00:21:04.000]  所以就被很多人
[00:21:04.000 --> 00:21:06.000]  反對也受到不少的逼迫
[00:21:06.000 --> 00:21:08.000]  但是他的
[00:21:08.000 --> 00:21:10.000]  至親密友譬如說他家人
[00:21:10.000 --> 00:21:12.000]  或者他最近的好朋友
[00:21:12.000 --> 00:21:14.000]  都相繼信奉
[00:21:14.000 --> 00:21:16.000]  所以當時來說仍然是一個
[00:21:16.000 --> 00:21:18.000]  受壓迫的一個宗教的小團體
[00:21:18.000 --> 00:21:20.000]  到622年
[00:21:20.000 --> 00:21:22.000]  他就被迫要離開墨家
[00:21:22.000 --> 00:21:24.000]  他自己的本城
[00:21:24.000 --> 00:21:26.000]  去到另外一個城市
[00:21:26.000 --> 00:21:28.000]  就叫做麥丁娜
[00:21:28.000 --> 00:21:30.000]  麥丁娜就開始反而好一點
[00:21:30.000 --> 00:21:32.000]  在麥丁娜的時候
[00:21:32.000 --> 00:21:34.000]  他就開始因為壓力沒那麼大
[00:21:34.000 --> 00:21:36.000]  因為有很多背景的原因
[00:21:36.000 --> 00:21:38.000]  但是反對的人比較少
[00:21:38.000 --> 00:21:40.000]  在這裡
[00:21:40.000 --> 00:21:42.000]  就是
[00:21:42.000 --> 00:21:44.000]  開展了
[00:21:44.000 --> 00:21:46.000]  各方面的政治
[00:21:46.000 --> 00:21:48.000]  經濟和宗教的改革
[00:21:48.000 --> 00:21:50.000]  慢慢地形成一個
[00:21:50.000 --> 00:21:52.000]  是越來越強的群體
[00:21:52.000 --> 00:21:54.000]  後來他就定了
[00:21:54.000 --> 00:21:56.000]  這個麥丁娜的天章
[00:21:56.000 --> 00:21:58.000]  在宗教上
[00:21:58.000 --> 00:22:00.000]  在政治上統一了
[00:22:00.000 --> 00:22:02.000]  在麥丁娜的
[00:22:02.000 --> 00:22:04.000]  各個部族成立了他的政權
[00:22:04.000 --> 00:22:06.000]  是一個宗教
[00:22:06.000 --> 00:22:08.000]  和政治是合一的政權
[00:22:08.000 --> 00:22:10.000]  當然
[00:22:10.000 --> 00:22:12.000]  穆罕默德他自己本身就是
[00:22:12.000 --> 00:22:14.000]  教主同時也是
[00:22:14.000 --> 00:22:16.000]  政治的領袖
[00:22:16.000 --> 00:22:18.000]  也是他們的
[00:22:18.000 --> 00:22:20.000]  政治的領袖
[00:22:20.000 --> 00:22:22.000]  然後就是
[00:22:22.000 --> 00:22:24.000]  當然在這個過程當中
[00:22:24.000 --> 00:22:26.000]  他仍然是
[00:22:26.000 --> 00:22:28.000]  念念不忘的
[00:22:28.000 --> 00:22:30.000]  麥家這個城
[00:22:30.000 --> 00:22:32.000]  尤其是這裡是有一些聖跡
[00:22:32.000 --> 00:22:34.000]  就是一些地方
[00:22:34.000 --> 00:22:36.000]  隕石
[00:22:36.000 --> 00:22:38.000]  是他們那個很神聖的石
[00:22:38.000 --> 00:22:40.000]  他很想在那裡
[00:22:40.000 --> 00:22:42.000]  重新恢復他的信仰
[00:22:42.000 --> 00:22:44.000]  建立一個他認為是真正的信仰
[00:22:44.000 --> 00:22:46.000]  所以就和這個麥家城
[00:22:46.000 --> 00:22:48.000]  有幾次很大的戰爭
[00:22:48.000 --> 00:22:50.000]  那麼
[00:22:50.000 --> 00:22:52.000]  伊斯蘭教的
[00:22:52.000 --> 00:22:54.000]  發展很多時候
[00:22:54.000 --> 00:22:56.000]  是和戰爭離不開的關係
[00:22:56.000 --> 00:22:58.000]  這個是事實
[00:22:58.000 --> 00:23:00.000]  那麼就從
[00:23:00.000 --> 00:23:02.000]  基督教開始的時候
[00:23:02.000 --> 00:23:04.000]  一直都是沒有戰爭
[00:23:04.000 --> 00:23:06.000]  到了後來400年
[00:23:06.000 --> 00:23:08.000]  然後400年才
[00:23:08.000 --> 00:23:10.000]  成為國教之後和政治結合了
[00:23:10.000 --> 00:23:12.000]  才開始有很多宗教的戰爭
[00:23:12.000 --> 00:23:14.000]  但是
[00:23:14.000 --> 00:23:16.000]  伊斯蘭教的建立
[00:23:16.000 --> 00:23:18.000]  本身已經是和一個政治
[00:23:18.000 --> 00:23:20.000]  和戰爭
[00:23:20.000 --> 00:23:22.000]  是有不斷的發展
[00:23:22.000 --> 00:23:24.000]  這個我們要承認是一個事實
[00:23:24.000 --> 00:23:26.000]  那麼經過三個大的
[00:23:26.000 --> 00:23:28.000]  戰爭之後
[00:23:28.000 --> 00:23:30.000]  麥家那邊
[00:23:30.000 --> 00:23:32.000]  反對的勢力開始薄弱
[00:23:32.000 --> 00:23:34.000]  然後就是628年
[00:23:34.000 --> 00:23:36.000]  就是到了
[00:23:36.000 --> 00:23:38.000]  兵臨城下在麥家裡面
[00:23:38.000 --> 00:23:40.000]  麥家的貴族
[00:23:40.000 --> 00:23:42.000]  是沒有其他選擇的餘地
[00:23:42.000 --> 00:23:44.000]  在壓力底下就訂立了
[00:23:44.000 --> 00:23:46.000]  這個
[00:23:46.000 --> 00:23:48.000]  後代比亞的和約
[00:23:48.000 --> 00:23:50.000]  特別之下的和約
[00:23:50.000 --> 00:23:52.000]  然後雙方就休戰
[00:23:52.000 --> 00:23:54.000]  十年
[00:23:54.000 --> 00:23:56.000]  雖然麥家仍然未能夠開放
[00:23:56.000 --> 00:23:58.000]  但是
[00:23:58.000 --> 00:24:00.000]  那個麥丁娜的政權已經
[00:24:00.000 --> 00:24:02.000]  減少了壓力
[00:24:02.000 --> 00:24:04.000]  在這個十年休戰的時間裡面
[00:24:04.000 --> 00:24:06.000]  很快
[00:24:06.000 --> 00:24:08.000]  只不過幾年之間
[00:24:08.000 --> 00:24:10.000]  就因為這個政治和軍事的壓力
[00:24:10.000 --> 00:24:12.000]  減少了
[00:24:12.000 --> 00:24:14.000]  很快
[00:24:14.000 --> 00:24:16.000]  伊斯蘭教的政權就越來越強
[00:24:16.000 --> 00:24:18.000]  大人數是倍增
[00:24:18.000 --> 00:24:20.000]  最後進入第三個時期
[00:24:20.000 --> 00:24:22.000]  就重返麥家
[00:24:22.000 --> 00:24:24.000]  重返麥家
[00:24:24.000 --> 00:24:26.000]  只不過是最後
[00:24:26.000 --> 00:24:28.000]  兩年多的時間
[00:24:28.000 --> 00:24:30.000]  兩年多就是
[00:24:30.000 --> 00:24:32.000]  兩年之後訂立了條約的兩年
[00:24:32.000 --> 00:24:34.000]  已經630年
[00:24:34.000 --> 00:24:36.000]  已經壯大到一個地步
[00:24:36.000 --> 00:24:38.000]  穆罕默德就帶了
[00:24:38.000 --> 00:24:40.000]  一百萬大軍的穆斯林
[00:24:40.000 --> 00:24:42.000]  就直逼
[00:24:42.000 --> 00:24:44.000]  麥家城
[00:24:44.000 --> 00:24:46.000]  在這個情況底下
[00:24:46.000 --> 00:24:48.000]  麥家的貴族就投降了
[00:24:48.000 --> 00:24:50.000]  就完全投降
[00:24:50.000 --> 00:24:52.000]  接受了伊斯蘭教開門
[00:24:52.000 --> 00:24:54.000]  然後宣佈
[00:24:54.000 --> 00:24:56.000]  全城歸信伊斯蘭教
[00:24:56.000 --> 00:24:58.000]  這個也很特別
[00:24:58.000 --> 00:25:00.000]  可以全城歸信
[00:25:00.000 --> 00:25:02.000]  和基督教有些不同
[00:25:02.000 --> 00:25:04.000]  基督教是個別的決定
[00:25:04.000 --> 00:25:06.000]  有點像天主教那種
[00:25:06.000 --> 00:25:08.000]  就是說你一出生就是
[00:25:08.000 --> 00:25:10.000]  或者你整個城都要信
[00:25:10.000 --> 00:25:12.000]  進去的時候
[00:25:12.000 --> 00:25:14.000]  就將那些偶像
[00:25:14.000 --> 00:25:16.000]  將那些多城的偶像
[00:25:16.000 --> 00:25:18.000]  打破
[00:25:18.000 --> 00:25:20.000]  然後將他
[00:25:20.000 --> 00:25:22.000]  最重要的卡巴
[00:25:22.000 --> 00:25:24.000]  本來敬拜
[00:25:24.000 --> 00:25:26.000]  二教的殿
[00:25:26.000 --> 00:25:28.000]  改建成為清真寺
[00:25:28.000 --> 00:25:30.000]  成為以後
[00:25:30.000 --> 00:25:32.000]  伊斯蘭教
[00:25:32.000 --> 00:25:34.000]  他們要去朝貢的
[00:25:34.000 --> 00:25:36.000]  一個最重要的中心
[00:25:36.000 --> 00:25:38.000]  然後就
[00:25:38.000 --> 00:25:40.000]  只不過兩年之後
[00:25:40.000 --> 00:25:42.000]  穆罕默德就舉行
[00:25:42.000 --> 00:25:44.000]  最後一次的辭別
[00:25:44.000 --> 00:25:46.000]  在那裡有十萬人
[00:25:46.000 --> 00:25:48.000]  在那裡作為一個
[00:25:48.000 --> 00:25:50.000]  可以說是一個辭別
[00:25:50.000 --> 00:25:52.000]  因為他已經病了
[00:25:52.000 --> 00:25:54.000]  三個月之後
[00:25:54.000 --> 00:25:56.000]  1982年他就在病逝
[00:25:56.000 --> 00:25:58.000]  在麥丁娜旁邊的城
[00:25:58.000 --> 00:26:00.000]  這個就是
[00:26:00.000 --> 00:26:02.000]  穆罕默德的一個生平
[00:26:02.000 --> 00:26:04.000]  加上他的政治
[00:26:04.000 --> 00:26:06.000]  宗教生活
[00:26:06.000 --> 00:26:08.000]  簡單的描述
[00:26:08.000 --> 00:26:10.000]  這個就是穆罕默德的生平
[00:26:10.000 --> 00:26:12.000]  古蘭經的內容結構是怎樣呢?
[00:26:12.000 --> 00:26:14.000]  古蘭經大家隨時都可以買得到
[00:26:14.000 --> 00:26:18.000]  中國也有很多不同的翻譯
[00:26:18.000 --> 00:26:20.000]  比較通行的就是馬堅所譯的古蘭經
[00:26:20.000 --> 00:26:22.000]  你在書局都可以買得到
[00:26:22.000 --> 00:26:24.000]  古蘭經我寫過了
[00:26:24.000 --> 00:26:26.000]  很簡單
[00:26:26.000 --> 00:26:28.000]  全部總共有30卷
[00:26:28.000 --> 00:26:30.000]  總共有114張
[00:26:30.000 --> 00:26:32.000]  總共有6200多節
[00:26:32.000 --> 00:26:34.000]  但是數字有些不一定是一樣的
[00:26:34.000 --> 00:26:36.000]  不過114張就肯定是
[00:26:36.000 --> 00:26:38.000]  30卷就肯定是
[00:26:38.000 --> 00:26:40.000]  那30卷很特別的
[00:26:40.000 --> 00:26:42.000]  它不是說1至5張就一卷
[00:26:42.000 --> 00:26:44.000]  不是的
[00:26:44.000 --> 00:26:46.000]  有時一卷類似的
[00:26:46.000 --> 00:26:48.000]  就不一定是一樣的
[00:26:48.000 --> 00:26:50.000]  但是有些人就說
[00:26:50.000 --> 00:26:52.000]  不是的
[00:26:52.000 --> 00:26:54.000]  有時一卷裡面有幾張
[00:26:54.000 --> 00:26:56.000]  有時一張裡面有幾卷
[00:26:56.000 --> 00:26:58.000]  如果那一張很長
[00:26:58.000 --> 00:27:00.000]  就切了
[00:27:00.000 --> 00:27:02.000]  分一卷來做什麼呢?
[00:27:02.000 --> 00:27:04.000]  基本上是用來中毒的時候
[00:27:04.000 --> 00:27:06.000]  30是第一個數字
[00:27:06.000 --> 00:27:08.000]  一卷的話
[00:27:08.000 --> 00:27:10.000]  中毒的話
[00:27:10.000 --> 00:27:12.000]  一個月就讀不完
[00:27:12.000 --> 00:27:14.000]  整個古蘭經
[00:27:14.000 --> 00:27:16.000]  它裡面所記載的
[00:27:16.000 --> 00:27:18.000]  剛才說的
[00:27:18.000 --> 00:27:20.000]  是在10年40歲的時候
[00:27:20.000 --> 00:27:22.000]  開始接受網上的啟示
[00:27:22.000 --> 00:27:24.000]  一直到他死之前
[00:27:24.000 --> 00:27:26.000]  23年之間
[00:27:26.000 --> 00:27:28.000]  所接受的啟示
[00:27:28.000 --> 00:27:30.000]  你看古蘭經
[00:27:30.000 --> 00:27:32.000]  就很難看
[00:27:32.000 --> 00:27:34.000]  很難看的意思就是
[00:27:34.000 --> 00:27:36.000]  它的篇章
[00:27:36.000 --> 00:27:38.000]  就比較
[00:27:38.000 --> 00:27:40.000]  不是很順著邏輯
[00:27:40.000 --> 00:27:42.000]  或者歷史性的
[00:27:42.000 --> 00:27:44.000]  有些很長的章有些很短的章
[00:27:44.000 --> 00:27:46.000]  它裡面所記載的
[00:27:46.000 --> 00:27:48.000]  可能幾句之後
[00:27:48.000 --> 00:27:50.000]  有一點像我們基督教
[00:27:50.000 --> 00:27:52.000]  聖經的針研
[00:27:52.000 --> 00:27:54.000]  或者是傳道書
[00:27:54.000 --> 00:27:56.000]  它講幾講就跳到另外一個題目
[00:27:56.000 --> 00:27:58.000]  所以是不容易的
[00:27:58.000 --> 00:28:00.000]  如果你要分
[00:28:00.000 --> 00:28:02.000]  內容的結構
[00:28:02.000 --> 00:28:04.000]  就差不多沒可能分得到
[00:28:04.000 --> 00:28:06.000]  我們唯有
[00:28:06.000 --> 00:28:08.000]  就是
[00:28:08.000 --> 00:28:10.000]  唯有我們說
[00:28:10.000 --> 00:28:12.000]  用它的時期來分
[00:28:12.000 --> 00:28:14.000]  但是很可惜
[00:28:14.000 --> 00:28:16.000]  早期所寫和後期寫的
[00:28:16.000 --> 00:28:18.000]  也都不是順序的
[00:28:18.000 --> 00:28:20.000]  所以我就列在這裡
[00:28:20.000 --> 00:28:22.000]  就是說通常我們稱它
[00:28:22.000 --> 00:28:24.000]  墨家章就是在墨家的時期
[00:28:24.000 --> 00:28:26.000]  就是說當初它開始
[00:28:26.000 --> 00:28:28.000]  這個傳教講它
[00:28:28.000 --> 00:28:30.000]  受啟示然後傳教受逼迫的時候
[00:28:30.000 --> 00:28:32.000]  它所講
[00:28:32.000 --> 00:28:34.000]  那段話那段日子
[00:28:34.000 --> 00:28:36.000]  所記載的
[00:28:36.000 --> 00:28:38.000]  就是說遷都去麥丁娜
[00:28:38.000 --> 00:28:40.000]  前個大概12年裡面
[00:28:40.000 --> 00:28:42.000]  所得到的啟示
[00:28:42.000 --> 00:28:44.000]  那裡總共包括
[00:28:44.000 --> 00:28:46.000]  有92章
[00:28:46.000 --> 00:28:48.000]  包括了我不用讀書
[00:28:48.000 --> 00:28:50.000]  第一章當然跳到
[00:28:50.000 --> 00:28:52.000]  第六第七章
[00:28:52.000 --> 00:28:54.000]  基本上現在大概我們相信
[00:28:54.000 --> 00:28:56.000]  是這些章節
[00:28:56.000 --> 00:28:58.000]  當然具體來說可能有些不同
[00:28:58.000 --> 00:29:00.000]  的分發
[00:29:00.000 --> 00:29:02.000]  但是大概有92章就是前期的作品
[00:29:02.000 --> 00:29:04.000]  大概前12年半
[00:29:04.000 --> 00:29:06.000]  所寫的作品
[00:29:06.000 --> 00:29:08.000]  這些作品裡面
[00:29:08.000 --> 00:29:10.000]  都有它比較共同的特色
[00:29:10.000 --> 00:29:12.000]  就是說章比較短
[00:29:12.000 --> 00:29:14.000]  和寫得比較簡潔
[00:29:14.000 --> 00:29:16.000]  比較有智慧的啟發性
[00:29:16.000 --> 00:29:18.000]  感情是很激昂
[00:29:18.000 --> 00:29:20.000]  我想相信和當時
[00:29:20.000 --> 00:29:22.000]  它那個的情況
[00:29:22.000 --> 00:29:24.000]  它要去傳教
[00:29:24.000 --> 00:29:26.000]  它要去令那些反對它的人
[00:29:26.000 --> 00:29:28.000]  相信它
[00:29:28.000 --> 00:29:30.000]  所講的說話是有關
[00:29:30.000 --> 00:29:32.000]  內容較為哲學和神學性
[00:29:32.000 --> 00:29:34.000]  比較多
[00:29:34.000 --> 00:29:36.000]  我們就括在這裡
[00:29:36.000 --> 00:29:38.000]  包括了Online的讀一字專
[00:29:38.000 --> 00:29:40.000]  賞善罰惡
[00:29:40.000 --> 00:29:42.000]  樂園的美好
[00:29:42.000 --> 00:29:44.000]  凝欲的恐怖
[00:29:44.000 --> 00:29:46.000]  地獄的偏堂
[00:29:46.000 --> 00:29:48.000]  今生的短暫
[00:29:48.000 --> 00:29:50.000]  和後世的永恆
[00:29:50.000 --> 00:29:52.000]  你以為這麼像基督教
[00:29:52.000 --> 00:29:54.000]  是很像基督教的
[00:29:54.000 --> 00:29:56.000]  摩門教和伊斯蘭教的內容
[00:29:56.000 --> 00:29:58.000]  和基督教相當雷同的地方
[00:29:58.000 --> 00:30:00.000]  其實他們大家都
[00:30:00.000 --> 00:30:02.000]  認為
[00:30:02.000 --> 00:30:04.000]  三本書都認為
[00:30:04.000 --> 00:30:06.000]  他們是來自同一個源頭
[00:30:06.000 --> 00:30:08.000]  三本都讚賞他們
[00:30:08.000 --> 00:30:10.000]  但又不行
[00:30:10.000 --> 00:30:13.000]  因為三本的看法是有互相排斥的
[00:30:13.000 --> 00:30:15.000]  即是
[00:30:15.000 --> 00:30:18.000]  那個運動場裡
[00:30:18.000 --> 00:30:20.000]  只打剩一個
[00:30:20.000 --> 00:30:22.000]  那裡慘些
[00:30:22.000 --> 00:30:24.000]  一會兒我會解釋給你聽
[00:30:24.000 --> 00:30:26.000]  接著就是比較長一點的
[00:30:26.000 --> 00:30:29.000]  叫做麥地拿章
[00:30:29.000 --> 00:30:31.000]  麥地拿的章節
[00:30:31.000 --> 00:30:33.000]  由他去了麥地拿之後
[00:30:33.000 --> 00:30:35.000]  一直到他逝世
[00:30:35.000 --> 00:30:37.000]  開始得到政權鞏固
[00:30:37.000 --> 00:30:39.000]  之後
[00:30:39.000 --> 00:30:41.000]  所寫的章包括有22章
[00:30:41.000 --> 00:30:43.000]  22章不是很少嗎?
[00:30:43.000 --> 00:30:45.000]  92章和22章
[00:30:45.000 --> 00:30:47.000]  22章少得很長
[00:30:47.000 --> 00:30:49.000]  每一章都很長
[00:30:49.000 --> 00:30:51.000]  第二章就很長
[00:30:51.000 --> 00:30:53.000]  有幾百節的
[00:30:53.000 --> 00:30:55.000]  所以一章可以等於
[00:30:55.000 --> 00:30:57.000]  有些短的章
[00:30:57.000 --> 00:30:59.000]  可能二三十章
[00:30:59.000 --> 00:31:01.000]  這麼多篇幅都有
[00:31:01.000 --> 00:31:03.000]  多數比較長篇的論注文字
[00:31:03.000 --> 00:31:05.000]  比較平鋪直述
[00:31:05.000 --> 00:31:07.000]  也可能和背景有關
[00:31:07.000 --> 00:31:09.000]  我自己覺得
[00:31:09.000 --> 00:31:11.000]  因為他已經得到政權
[00:31:11.000 --> 00:31:13.000]  主要是頒布命令式的
[00:31:13.000 --> 00:31:15.000]  典章性的
[00:31:15.000 --> 00:31:17.000]  建立性的
[00:31:17.000 --> 00:31:19.000]  建立一個宗教團體和宗教生活
[00:31:19.000 --> 00:31:21.000]  和政治生活
[00:31:21.000 --> 00:31:23.000]  那種要求
[00:31:23.000 --> 00:31:25.000]  所以對於立法禮儀的規定
[00:31:25.000 --> 00:31:27.000]  社會生活的具體各方面的問題
[00:31:27.000 --> 00:31:29.000]  都有所規定
[00:31:29.000 --> 00:31:31.000]  這個可以說是一個
[00:31:31.000 --> 00:31:33.000]  篇章
[00:31:33.000 --> 00:31:35.000]  大概的內容已經說了
[00:31:35.000 --> 00:31:37.000]  古蘭經的主要內容是什麼呢?
[00:31:37.000 --> 00:31:39.000]  我按照裡面的內容
[00:31:39.000 --> 00:31:41.000]  列了大概有六個
[00:31:41.000 --> 00:31:43.000]  主要的內容給大家有些印象
[00:31:43.000 --> 00:31:45.000]  第一就是
[00:31:45.000 --> 00:31:47.000]  護教的方面
[00:31:47.000 --> 00:31:49.000]  很多時候爭論多神的宗教
[00:31:49.000 --> 00:31:51.000]  還是安拉是唯一的
[00:31:51.000 --> 00:31:53.000]  獨一的真神
[00:31:53.000 --> 00:31:55.000]  然後說到信仰的綱領
[00:31:55.000 --> 00:31:57.000]  剛才說過信仰安拉
[00:31:57.000 --> 00:31:59.000]  他是創造主
[00:31:59.000 --> 00:32:01.000]  獨一的真神
[00:32:01.000 --> 00:32:03.000]  他是全能的
[00:32:03.000 --> 00:32:05.000]  信仰天使
[00:32:05.000 --> 00:32:07.000]  信仰靈體
[00:32:07.000 --> 00:32:09.000]  末日火龍
[00:32:09.000 --> 00:32:11.000]  信仰先知
[00:32:11.000 --> 00:32:13.000]  先知就是神所猜派
[00:32:13.000 --> 00:32:15.000]  包括二十幾個先知
[00:32:15.000 --> 00:32:17.000]  有很多在舊約裡面出現過的人物
[00:32:17.000 --> 00:32:19.000]  包括亞當
[00:32:19.000 --> 00:32:21.000]  阿伯拉罕
[00:32:21.000 --> 00:32:23.000]  羅亞
[00:32:23.000 --> 00:32:25.000]  這些是我們基督教的翻譯
[00:32:25.000 --> 00:32:27.000]  他們當然有不同的中文翻譯
[00:32:27.000 --> 00:32:29.000]  包括
[00:32:29.000 --> 00:32:31.000]  摩西
[00:32:31.000 --> 00:32:33.000]  比較重要的人物
[00:32:33.000 --> 00:32:35.000]  新約也有
[00:32:35.000 --> 00:32:37.000]  包括
[00:32:37.000 --> 00:32:39.000]  瑪利亞
[00:32:39.000 --> 00:32:41.000]  但他翻譯成瑪利恩
[00:32:41.000 --> 00:32:43.000]  還有耶穌
[00:32:43.000 --> 00:32:45.000]  他翻譯成以撒
[00:32:45.000 --> 00:32:47.000]  所以裡面有耶穌
[00:32:47.000 --> 00:32:49.000]  當然和聖經裡面的耶穌也有不同
[00:32:49.000 --> 00:32:51.000]  這個我們稍後會再進一步了解
[00:32:51.000 --> 00:32:53.000]  然後
[00:32:53.000 --> 00:32:55.000]  當然最重要的就是
[00:32:55.000 --> 00:32:57.000]  封印的先知
[00:32:57.000 --> 00:32:59.000]  就是
[00:32:59.000 --> 00:33:01.000]  他將
[00:33:01.000 --> 00:33:03.000]  神最後的
[00:33:03.000 --> 00:33:05.000]  啟示總結
[00:33:05.000 --> 00:33:07.000]  然後信仰啟示
[00:33:07.000 --> 00:33:09.000]  就是人對安拉的回歸和後世的審判
[00:33:09.000 --> 00:33:11.000]  就是透過古蘭經
[00:33:11.000 --> 00:33:13.000]  全盤了解
[00:33:13.000 --> 00:33:15.000]  以往歷史上的神的啟示
[00:33:15.000 --> 00:33:19.000]  古蘭經還包括
[00:33:19.000 --> 00:33:21.000]  相當多的宗教義務
[00:33:21.000 --> 00:33:23.000]  和社會的義務
[00:33:23.000 --> 00:33:25.000]  五公
[00:33:25.000 --> 00:33:27.000]  念公、拜公、齋公、天父和朝廷
[00:33:27.000 --> 00:33:29.000]  這些
[00:33:29.000 --> 00:33:31.000]  我時間不夠
[00:33:31.000 --> 00:33:33.000]  就不詳細地解釋了
[00:33:33.000 --> 00:33:35.000]  有些大家比較了解的
[00:33:35.000 --> 00:33:37.000]  譬如
[00:33:37.000 --> 00:33:39.000]  一日五次向
[00:33:39.000 --> 00:33:41.000]  默加方向
[00:33:41.000 --> 00:33:43.000]  去跪拜
