
[00:00:00.000 --> 00:00:13.000]  今日的題目很有趣,叫做英雄莫問出處,副標題是朱紅扇城的記號
[00:21:48.000 --> 00:21:53.000]  我們所得到的就是天上各樣屬靈的福氣
[00:21:53.000 --> 00:21:56.000]  我在講《以弗所書》的時候都跟大家講過
[00:21:56.000 --> 00:21:59.000]  以色列人得到的是迦蘭地英雄之地
[00:21:59.000 --> 00:22:03.000]  他們的糞是靠著那條珠紅色的繩線進入
[00:22:03.000 --> 00:22:08.000]  我們是靠著耶穌基督的補血
[00:22:08.000 --> 00:22:10.000]  以致我們能夠得救
[00:22:10.000 --> 00:22:12.000]  得到我們的產業
[00:22:12.000 --> 00:22:15.000]  天上各樣屬靈的福氣
[00:22:15.000 --> 00:22:20.000]  這就是《以弗所書》一章七節告訴我們
[00:22:20.000 --> 00:22:25.000]  其實在聖經裡不斷地告訴我們
[00:22:25.000 --> 00:22:28.000]  贖罪的意思是什麼
[00:22:28.000 --> 00:22:31.000]  就是耶穌基督的補血替我們贖罪
[00:22:31.000 --> 00:22:34.000]  就算是在舊約也是一樣
[00:22:34.000 --> 00:22:37.000]  為什麼要贖罪呢
[00:22:37.000 --> 00:22:40.000]  因為在希伯來書的九章二十二節
[00:22:40.000 --> 00:22:44.000]  「為若不流血,罪就不得赦免了」
[00:22:44.000 --> 00:22:48.000]  所以是靠著耶穌基督的補血替我們贖罪
[00:22:48.000 --> 00:22:51.000]  早在舊約亞當夏娃
[00:22:51.000 --> 00:22:53.000]  當他們犯了罪之後
[00:22:53.000 --> 00:22:54.000]  他們很害怕
[00:22:54.000 --> 00:22:56.000]  他們就躲起來
[00:22:56.000 --> 00:22:59.000]  他們甚至是將無花果樹的葉
[00:22:59.000 --> 00:23:01.000]  做了一件衣服來勒著自己
[00:23:01.000 --> 00:23:04.000]  他們覺得自己沒有衣服穿是很羞愧
[00:23:04.000 --> 00:23:08.000]  但是神看到就殺了一隻動物
[00:23:08.000 --> 00:23:11.000]  將動物的皮包著他們
[00:23:11.000 --> 00:23:13.000]  是不是穿皮草比較漂亮
[00:23:13.000 --> 00:23:15.000]  是不是穿皮草比較高貴
[00:23:15.000 --> 00:23:17.000]  不是
[00:23:17.000 --> 00:23:19.000]  這裡是有贖罪的意思
[00:23:19.000 --> 00:23:21.000]  希伯來書的九章二十二節
[00:23:21.000 --> 00:23:24.000]  「若不流血,罪就不得赦免了」
[00:23:24.000 --> 00:23:30.000]  這個也是阿伯和該人在創世記的第四章
[00:23:30.000 --> 00:23:32.000]  阿伯是一個牧人
[00:23:32.000 --> 00:23:34.000]  該人是一個農夫
[00:23:34.000 --> 00:23:36.000]  兩個都獻祭給神
[00:23:36.000 --> 00:23:38.000]  但是聖經告訴我們
[00:23:38.000 --> 00:23:41.000]  阿伯的祭是被神所喜悅
[00:23:41.000 --> 00:23:44.000]  但是該人的祭神不喜悅
[00:23:44.000 --> 00:23:45.000]  為什麼?
[00:23:45.000 --> 00:23:48.000]  我相信這裡也有贖罪的意思
[00:23:48.000 --> 00:23:52.000]  因為該人所獻的是掃祭
[00:23:52.000 --> 00:23:53.000]  是農作物
[00:23:53.000 --> 00:23:57.000]  是,聖經裡面是有說叫我們獻掃祭
[00:23:57.000 --> 00:24:01.000]  但我相信這裡是有贖罪的概念
[00:24:01.000 --> 00:24:05.000]  就是和希伯來書的九章二十二節很相似
[00:24:05.000 --> 00:24:09.000]  剛才我和大家說了十災
[00:24:09.000 --> 00:24:12.000]  在門框上流了羔羊的血
[00:24:12.000 --> 00:24:15.000]  就能夠避過長子被殺
[00:24:15.000 --> 00:24:21.000]  如果當時的埃及人偷聽以色列人在說話
[00:24:21.000 --> 00:24:25.000]  他們又將羔羊的血流在門框上
[00:24:25.000 --> 00:24:28.000]  他們的長子能不能夠得救?
[00:24:28.000 --> 00:24:30.000]  當然能夠得救
[00:24:30.000 --> 00:24:34.000]  奪命的使者是認血不認人
[00:24:34.000 --> 00:24:38.000]  這也是為什麼妓女拉合
[00:24:38.000 --> 00:24:42.000]  只要她將朱紅色的繩線掛在窗外
[00:24:42.000 --> 00:24:44.000]  她一家就能夠得救
[00:24:44.000 --> 00:24:47.000]  奪命的使者是認血不認人
[00:24:47.000 --> 00:24:50.000]  去到舊約的時代
[00:24:50.000 --> 00:24:54.000]  我們見到獻祭就是一個贖罪的概念
[00:24:54.000 --> 00:24:56.000]  一年一度的贖罪日
[00:24:56.000 --> 00:24:59.000]  大祭司要帶著公牛的血
[00:24:59.000 --> 00:25:02.000]  公山羊的血去到致勝所
[00:25:02.000 --> 00:25:05.000]  為什麼要帶兩種血?
[00:25:05.000 --> 00:25:08.000]  公牛的血是替自己贖罪
[00:25:08.000 --> 00:25:10.000]  大祭司自己贖罪
[00:25:10.000 --> 00:25:14.000]  公山羊的血是替所有的人民贖罪
[00:25:14.000 --> 00:25:15.000]  他進入致勝所
[00:25:15.000 --> 00:25:21.000]  他會將這些血灑在神的私恩寶座的上
[00:25:21.000 --> 00:25:23.000]  私恩寶座是什麼?
[00:25:23.000 --> 00:25:25.000]  是藥櫃的蓋
[00:25:25.000 --> 00:25:27.000]  藥櫃裡面有十戒
[00:25:27.000 --> 00:25:29.000]  十戒是指出人的罪
[00:25:29.000 --> 00:25:32.000]  當神在私恩寶座上
[00:25:32.000 --> 00:25:35.000]  他望向藥櫃
[00:25:35.000 --> 00:25:38.000]  他能否看到十戒反映出人的罪?
[00:25:38.000 --> 00:25:40.000]  他看不到
[00:25:40.000 --> 00:25:43.000]  因為是血遮蓋了
[00:25:43.000 --> 00:25:47.000]  最終是耶穌基督的血遮蓋我們的罪
[00:25:47.000 --> 00:25:50.000]  以至神看到我們每一個人
[00:25:50.000 --> 00:25:53.000]  叫我們做義人 叫我們做聖徒
[00:25:53.000 --> 00:25:55.000]  叫我們做他的兒女
[00:25:55.000 --> 00:25:56.000]  為什麼?
[00:25:56.000 --> 00:25:57.000]  是不是我們真的聖潔了?
[00:25:57.000 --> 00:25:58.000]  不是
[00:25:58.000 --> 00:26:00.000]  是耶穌基督的血
[00:26:00.000 --> 00:26:03.000]  以至他看不到我們的罪
[00:26:03.000 --> 00:26:05.000]  最後去到新約
[00:26:05.000 --> 00:26:09.000]  耶穌基督真的到城獄身來到世上
[00:26:09.000 --> 00:26:12.000]  為我們釘十字架 為我們贖罪
[00:26:12.000 --> 00:26:14.000]  你看到在舊約
[00:26:14.000 --> 00:26:17.000]  就是不斷地讓我們看到有這個贖罪的信息
[00:26:17.000 --> 00:26:21.000]  我現在跟你們說 突然間又想到一個
[00:26:21.000 --> 00:26:23.000]  就是亞伯拉罕憲二殺
[00:26:23.000 --> 00:26:26.000]  創世記的二十二章
[00:26:26.000 --> 00:26:28.000]  又是一個例子
[00:26:28.000 --> 00:26:31.000]  有很多很多這些例子
[00:26:31.000 --> 00:26:34.000]  為什麼整部聖經都是這樣說
[00:26:34.000 --> 00:26:37.000]  有這樣的預像 有這樣的寓意
[00:26:37.000 --> 00:26:40.000]  有沒有看到聖經的一致性?
[00:26:40.000 --> 00:26:42.000]  原因很簡單
[00:26:42.000 --> 00:26:45.000]  整部聖經都是聖靈所物事
[00:26:45.000 --> 00:26:49.000]  所以都有同一個一致的信息
[00:26:49.000 --> 00:26:53.000]  聖經沒有告訴我們
[00:26:53.000 --> 00:26:56.000]  兩個探子叫做什麼名字
[00:26:56.000 --> 00:26:59.000]  但是聖經就告訴我們
[00:26:59.000 --> 00:27:00.000]  拉罕的名字
[00:27:00.000 --> 00:27:02.000]  他就是妓女拉罕
[00:27:02.000 --> 00:27:05.000]  而他的名字就成為了家傳戶曉
[00:27:05.000 --> 00:27:07.000]  美好的見證
[00:27:07.000 --> 00:27:10.000]  聖經叫他做妓女拉罕
[00:27:10.000 --> 00:27:12.000]  不是想貶低他
[00:27:12.000 --> 00:27:14.000]  不是想提醒他
[00:27:14.000 --> 00:27:16.000]  你要記得你以前是怎樣
[00:27:16.000 --> 00:27:19.000]  聖經叫他做妓女拉罕
[00:27:19.000 --> 00:27:21.000]  是指出神的恩典
[00:27:21.000 --> 00:27:24.000]  就算好像拉罕那樣的妓女
[00:27:24.000 --> 00:27:27.000]  神也可以救贖她
[00:27:27.000 --> 00:27:29.000]  而我們從兩個探子的身上
[00:27:29.000 --> 00:27:32.000]  也可以學到很重要的功課
[00:27:32.000 --> 00:27:34.000]  就是他們信靠神
[00:27:34.000 --> 00:27:37.000]  我們現在有很多人侍奉神
[00:27:37.000 --> 00:27:39.000]  去讀神學
[00:27:39.000 --> 00:27:40.000]  哎呀 很害怕
[00:27:40.000 --> 00:27:42.000]  讀神學有沒有出路?
[00:27:42.000 --> 00:27:44.000]  又會很害怕
[00:27:44.000 --> 00:27:45.000]  就會說
[00:27:45.000 --> 00:27:47.000]  哎呀 我讀神學
[00:27:47.000 --> 00:27:49.000]  我將來怎樣支持自己?
[00:27:49.000 --> 00:27:51.000]  我能不能找到吃的?
[00:27:51.000 --> 00:27:53.000]  也有宣教士會問
[00:27:53.000 --> 00:27:55.000]  哎呀 我做了宣教士
[00:27:55.000 --> 00:27:58.000]  我父母誰來照顧?
[00:27:58.000 --> 00:28:00.000]  單身的宣教士會害怕
[00:28:00.000 --> 00:28:03.000]  我在工場找不找到伴侶?
[00:28:03.000 --> 00:28:05.000]  你看看兩個探子
[00:28:05.000 --> 00:28:07.000]  一點都不擔心
[00:28:07.000 --> 00:28:08.000]  他們服從神
[00:28:08.000 --> 00:28:12.000]  神就帶領他們去到拉罕的家
[00:28:12.000 --> 00:28:15.000]  不單止他們兩個得救
[00:28:15.000 --> 00:28:19.000]  而他們也能夠幫助拉罕一家
[00:28:19.000 --> 00:28:21.000]  信主一家得救
[00:28:21.000 --> 00:28:24.000]  這就是我們信實的神
[00:28:24.000 --> 00:28:30.000]  當耶利哥王的侍者離開之後
[00:28:30.000 --> 00:28:34.000]  拉罕就和兩個探子說
[00:28:34.000 --> 00:28:36.000]  你們不如上山
[00:28:36.000 --> 00:28:38.000]  在山上躲藏三天
[00:28:38.000 --> 00:28:42.000]  然後等到追趕你們的人離開了
[00:28:42.000 --> 00:28:44.000]  你們就可以下來
[00:28:44.000 --> 00:28:46.000]  渡過約旦河
[00:28:46.000 --> 00:28:49.000]  回到以色列人的營地
[00:28:49.000 --> 00:28:52.000]  於是拉罕打發了他們之後
[00:28:52.000 --> 00:28:56.000]  把一條城線綁在窗戶上
[00:28:56.000 --> 00:28:59.000]  讓兩個探子離開
[00:28:59.000 --> 00:29:00.000]  很有趣
[00:29:00.000 --> 00:29:02.000]  我剛才說
[00:29:02.000 --> 00:29:05.000]  拉罕的家在城牆上
[00:29:05.000 --> 00:29:07.000]  他的家在城牆的部分
[00:29:07.000 --> 00:29:10.000]  所以當兩個探子爬出窗戶時
[00:29:10.000 --> 00:29:14.000]  其實他們已經出了耶利哥城
[00:29:14.000 --> 00:29:17.000]  這就有件很有趣的事發生了
[00:29:17.000 --> 00:29:22.000]  我們知道以色列人攻打耶利哥城的戰略是怎樣的
[00:29:22.000 --> 00:29:25.000]  在約書亞記第六章
[00:29:25.000 --> 00:29:28.000]  他們每天圍繞著城走一圈
[00:29:28.000 --> 00:29:30.000]  第二天走第二圈
[00:29:30.000 --> 00:29:32.000]  第三天走第三圈
[00:29:32.000 --> 00:29:36.000]  到了第七天一口氣走七圈
[00:29:36.000 --> 00:29:38.000]  然後就吹號角
[00:29:38.000 --> 00:29:40.000]  大聲叫喊
[00:29:40.000 --> 00:29:42.000]  城牆就倒塌了
[00:29:42.000 --> 00:29:46.000]  考古學家真的告訴我們
[00:29:46.000 --> 00:29:50.000]  他們去看耶利哥城的遺跡
[00:29:50.000 --> 00:29:54.000]  真的發覺耶利哥城的城牆倒塌了
[00:29:54.000 --> 00:29:59.000]  但城牆的倒塌不是從外面倒塌到裡面
[00:29:59.000 --> 00:30:02.000]  而是從裡面向外面倒塌
[00:30:02.000 --> 00:30:05.000]  你想想如果你去攻打一個城
[00:30:05.000 --> 00:30:08.000]  你在外面圍繞著城來攻打
[00:30:08.000 --> 00:30:12.000]  城牆倒塌的時候當然是從外面向裡面倒塌
[00:30:12.000 --> 00:30:13.000]  但不是的
[00:30:13.000 --> 00:30:15.000]  是從裡面向外面倒塌
[00:30:15.000 --> 00:30:18.000]  就是符合了聖經所說的
[00:30:18.000 --> 00:30:22.000]  這是一個莫大的神蹟
[00:30:22.000 --> 00:30:25.000]  另外有一個更有趣的神蹟是什麼呢
[00:30:25.000 --> 00:30:31.000]  我剛才說的妓女拉合的家就是部分的城牆
[00:30:31.000 --> 00:30:35.000]  如果是這樣的時候城牆倒塌
[00:30:35.000 --> 00:30:38.000]  拉合的家會怎樣呢
[00:30:38.000 --> 00:30:40.000]  完整無缺
[00:30:40.000 --> 00:30:41.000]  為什麼呢
[00:30:41.000 --> 00:30:46.000]  因為她有珠紅色的繩線綁在她的家裡
[00:30:46.000 --> 00:30:49.000]  就好像適合擊殺長子
[00:30:49.000 --> 00:30:52.000]  有羔羊的血遮蓋著的家
[00:30:52.000 --> 00:30:54.000]  長子全部倖免
[00:30:54.000 --> 00:30:56.000]  她也是一樣
[00:30:56.000 --> 00:31:01.000]  這條珠紅色的繩線保守她和她一家是得救的
[00:31:01.000 --> 00:31:04.000]  在約書亞記的2章23節
[00:31:04.000 --> 00:31:07.000]  「二人就下山回來過了河
[00:31:07.000 --> 00:31:10.000]  到亂的遺址約書亞那裡
[00:31:10.000 --> 00:31:13.000]  向他述說所遭遇的一切事」
[00:31:13.000 --> 00:31:15.000]  如果我們留意的話
[00:31:15.000 --> 00:31:20.000]  這和40年前所發生的事是很不同
[00:31:20.000 --> 00:31:23.000]  40年前12個探子回來
[00:31:23.000 --> 00:31:28.000]  是向摩西亞倫並傳回中來回報
[00:31:28.000 --> 00:31:32.000]  文素記的13章26節
[00:31:32.000 --> 00:31:33.000]  回報了之後
[00:31:33.000 --> 00:31:36.000]  傳回中都很害怕
[00:31:36.000 --> 00:31:38.000]  都不要進入迦南地
[00:31:38.000 --> 00:31:41.000]  但是這次兩個探子回來
[00:31:41.000 --> 00:31:47.000]  正是向亂的遺址約書亞來回報
[00:31:47.000 --> 00:31:51.000]  40年前摩西派出了12個探子
[00:31:51.000 --> 00:31:54.000]  但是約書亞只派出了兩個探子
[00:31:54.000 --> 00:31:56.000]  你說為什麼?
[00:31:56.000 --> 00:32:00.000]  12個探子當中有多少個是屬靈的?
[00:32:00.000 --> 00:32:02.000]  只有兩個探子是屬靈的
[00:32:02.000 --> 00:32:05.000]  就是迦納和約書亞
[00:32:05.000 --> 00:32:08.000]  其他10個探子都是不屬靈
[00:32:08.000 --> 00:32:11.000]  都不主張進入迦南地
[00:32:11.000 --> 00:32:14.000]  所以有人說屬靈的兩個夠了
[00:32:14.000 --> 00:32:17.000]  所以約書亞是派出兩個探子
[00:32:17.000 --> 00:32:22.000]  其實我有第二個解釋
[00:32:22.000 --> 00:32:25.000]  為什麼約書亞派出兩個探子
[00:32:25.000 --> 00:32:28.000]  我等下會和大家分享
[00:32:28.000 --> 00:32:30.000]  先賣一個關子
[00:32:30.000 --> 00:32:34.000]  但的確那兩個探子回來回報約書亞
[00:32:34.000 --> 00:32:35.000]  都是很屬靈
[00:32:35.000 --> 00:32:39.000]  就好像當年的迦納和約書亞一樣
[00:32:39.000 --> 00:32:42.000]  在約書亞記的2章24節
[00:32:42.000 --> 00:32:45.000]  他們又對約書亞說
[00:32:45.000 --> 00:32:50.000]  「耶和華果然將那全地交在我們手中
[00:32:50.000 --> 00:32:55.000]  那地的一切居民在我們面前心都消化了」
[00:32:55.000 --> 00:33:03.000]  在40年前那12個探子
[00:33:03.000 --> 00:33:06.000]  真的去窺探迦南地
[00:33:06.000 --> 00:33:10.000]  在文數記的13章17至20節
[00:33:10.000 --> 00:33:13.000]  告訴我們探子做了什麼
[00:33:13.000 --> 00:33:15.000]  去窺探迦南地
[00:33:15.000 --> 00:33:17.000]  看那地如何
[00:33:17.000 --> 00:33:20.000]  其中所住的民是強是弱
[00:33:20.000 --> 00:33:21.000]  是多是少
[00:33:21.000 --> 00:33:24.000]  所住之地是好是歹
[00:33:24.000 --> 00:33:28.000]  所住之處是盈盤是堅城
[00:33:28.000 --> 00:33:33.000]  又看那地土是肥美是脊膊
[00:33:33.000 --> 00:33:35.000]  其中有樹沒有
[00:33:35.000 --> 00:33:36.000]  有果子沒有」
[00:33:36.000 --> 00:33:39.000]  他們真的去試探
[00:33:39.000 --> 00:33:44.000]  記不記得他們帶著一串葡萄回到以色列營地
[00:33:44.000 --> 00:33:46.000]  那串葡萄有多大
[00:33:46.000 --> 00:33:52.000]  要兩個人抬著才能回到以色列營地
[00:33:52.000 --> 00:33:55.000]  他們真的去試探
[00:33:55.000 --> 00:33:59.000]  但這次兩個探子做了什麼
[00:33:59.000 --> 00:34:03.000]  好像他們只是去了妓女拉合的家
[00:34:03.000 --> 00:34:06.000]  除此之外什麼都沒有做
[00:34:06.000 --> 00:34:09.000]  他們回來的回報是
[00:34:09.000 --> 00:34:12.000]  神真的把全地交給我們
[00:34:12.000 --> 00:34:16.000]  那地的居民心都消化了
[00:34:16.000 --> 00:34:19.000]  但他們除了去拉合的家
[00:34:19.000 --> 00:34:20.000]  他們什麼都沒有做
[00:34:20.000 --> 00:34:22.000]  與其叫他們做探子
[00:34:22.000 --> 00:34:24.000]  不如叫他們做使者
[00:34:24.000 --> 00:34:29.000]  而的確在雅各書的第二章25節
[00:34:29.000 --> 00:34:31.000]  真的叫他們做使者
[00:34:31.000 --> 00:34:35.000]  說妓女拉合節外使者
[00:34:35.000 --> 00:34:37.000]  不是接待探子
[00:34:37.000 --> 00:34:39.000]  是接待使者
[00:34:39.000 --> 00:34:41.000]  使者是做什麼的
[00:34:41.000 --> 00:34:44.000]  使者是傳達神的話語的
[00:34:44.000 --> 00:34:49.000]  神差派兩個使者去到拉合的家
[00:34:49.000 --> 00:34:53.000]  是要帶領他一家順主
[00:34:53.000 --> 00:34:55.000]  除了拉合的家
[00:34:55.000 --> 00:34:58.000]  我們說兩個探子什麼地方都沒有去
[00:34:58.000 --> 00:35:02.000]  離開了拉合的家他們做什麼
[00:35:02.000 --> 00:35:05.000]  去山上避了三天
[00:35:05.000 --> 00:35:08.000]  離開了和人隔開
[00:35:08.000 --> 00:35:11.000]  然後回來過河
[00:35:11.000 --> 00:35:13.000]  回去以色列人的營地
[00:35:13.000 --> 00:35:19.000]  他們唯一的任務就是帶領拉合一家順主
[00:35:19.000 --> 00:35:25.000]  其實在聖經裡的例子屢見不鮮
[00:35:25.000 --> 00:35:29.000]  在說新約約翰福音第四章
[00:35:29.000 --> 00:35:34.000]  耶穌基督說他要由大地去加利利
[00:35:34.000 --> 00:35:37.000]  在約書亞記的四章四節
[00:35:37.000 --> 00:35:40.000]  說他必須經過撒瑪利亞
[00:35:40.000 --> 00:35:47.000]  我們知道由大地去加利利有很多條路
[00:35:47.000 --> 00:35:50.000]  不是一定要經過撒瑪利亞
[00:35:50.000 --> 00:35:54.000]  而猶太人他們希望運路走
[00:35:54.000 --> 00:35:56.000]  他們都不希望經過撒瑪利亞
[00:35:56.000 --> 00:36:00.000]  因為他們鄙視撒瑪利亞人
[00:36:00.000 --> 00:36:02.000]  他們認為他們不潔
[00:36:02.000 --> 00:36:04.000]  認為他們是雜種
[00:36:04.000 --> 00:36:06.000]  走過都會有衰運
[00:36:06.000 --> 00:36:08.000]  運路而行
[00:36:08.000 --> 00:36:13.000]  為什麼耶穌基督說一定要經過撒瑪利亞
[00:36:13.000 --> 00:36:19.000]  他是專程去撒瑪利亞救贖撒瑪利亞婦人
[00:36:19.000 --> 00:36:21.000]  他和撒瑪利亞婦人有約
[00:36:21.000 --> 00:36:24.000]  他要去到井邊和她相會
[00:36:24.000 --> 00:36:27.000]  打救她和她的村人
[00:36:27.000 --> 00:36:30.000]  這和拉俠的故事很相似
[00:36:30.000 --> 00:36:34.000]  拉俠和撒瑪利亞婦人都是外邦人
[00:36:34.000 --> 00:36:36.000]  都是女子
[00:36:36.000 --> 00:36:42.000]  而兩件事的使者都是專程去那裏救贖對方
[00:36:42.000 --> 00:36:46.000]  耶穌基督專程去救贖撒瑪利亞婦人
[00:36:46.000 --> 00:36:51.000]  兩個探子專程去到拉俠的家裏救拉俠
[00:36:51.000 --> 00:36:56.000]  而我們見到不單止兩個主角得救
[00:36:56.000 --> 00:37:00.000]  撒瑪利亞婦人的村人都得救
[00:37:00.000 --> 00:37:03.000]  拉俠的家人也全部得救
[00:37:03.000 --> 00:37:09.000]  另外在聖經裏面又有一個例子很相似
[00:37:09.000 --> 00:37:12.000]  在創世記十八章
[00:37:12.000 --> 00:37:16.000]  記不記得阿伯拉罕和神討價還價
[00:37:16.000 --> 00:37:21.000]  阿伯拉罕說如果索多瑪有五十個義人
[00:37:21.000 --> 00:37:24.000]  可不可以放過索多瑪不毀滅
[00:37:24.000 --> 00:37:26.000]  神說好 沒問題
[00:37:26.000 --> 00:37:29.000]  阿伯拉罕說我講得太多了
[00:37:29.000 --> 00:37:31.000]  為了沒有五十個義人
[00:37:31.000 --> 00:37:33.000]  他馬上就轉口
[00:37:33.000 --> 00:37:35.000]  有四十五個行不行
[00:37:35.000 --> 00:37:37.000]  神說沒問題
[00:37:37.000 --> 00:37:40.000]  跟著他就變成四十個
[00:37:40.000 --> 00:37:45.000]  四十變三十 三十變二十 二十變十個
[00:37:45.000 --> 00:37:47.000]  神說有十個義人
[00:37:47.000 --> 00:37:49.000]  可不可以不毀滅索多瑪
[00:37:49.000 --> 00:37:51.000]  神說可以
[00:37:51.000 --> 00:37:55.000]  其實只要有一個義人
[00:37:55.000 --> 00:37:57.000]  神都不會毀滅索多瑪
[00:37:57.000 --> 00:37:59.000]  我們怎知道
[00:37:59.000 --> 00:38:02.000]  你看看創世記十九章二十二節
[00:38:02.000 --> 00:38:05.000]  是天使和羅德講的話
[00:38:05.000 --> 00:38:07.000]  是哪位天使
[00:38:07.000 --> 00:38:10.000]  我相信他就是那位毀滅天使
[00:38:10.000 --> 00:38:13.000]  他就是那位滅命的天使
[00:38:13.000 --> 00:38:15.000]  就好像出埃及記十一章
[00:38:15.000 --> 00:38:19.000]  擊殺長子的那位天使是同一位
[00:38:19.000 --> 00:38:24.000]  我亦都相信他是未到城獄身的耶穌基督
[00:38:24.000 --> 00:38:25.000]  經文講什麼
[00:38:25.000 --> 00:38:27.000]  創世記十九章二十二節
[00:38:27.000 --> 00:38:29.000]  天使和羅德說
[00:38:29.000 --> 00:38:32.000]  你要速速的逃到那城
[00:38:32.000 --> 00:38:35.000]  因為你沒有到那城我不能作甚麼
[00:38:35.000 --> 00:38:38.000]  他是來毀滅索多瑪的
[00:38:38.000 --> 00:38:40.000]  你要離開索多瑪
[00:38:40.000 --> 00:38:42.000]  你要去第二個城
[00:38:42.000 --> 00:38:46.000]  離開索多瑪我不能毀滅索多瑪這個城
[00:38:46.000 --> 00:38:48.000]  我們見到只有一個義人
[00:38:48.000 --> 00:38:52.000]  神都不會毀滅那個城
[00:38:52.000 --> 00:38:54.000]  你說羅德是義人嗎
[00:38:54.000 --> 00:38:57.000]  是彼得後書的二章七節
[00:38:57.000 --> 00:39:01.000]  告訴我們羅德是一個義人
[00:39:01.000 --> 00:39:05.000]  這個亦都正是拉合的故事
[00:39:05.000 --> 00:39:07.000]  在約書雅記的第二章
[00:39:07.000 --> 00:39:10.000]  為什麼神來差派兩個使者
[00:39:10.000 --> 00:39:12.000]  去到拉合一家
[00:39:12.000 --> 00:39:14.000]  他們是專程去那裡的
[00:39:14.000 --> 00:39:17.000]  為了救贖拉合一家
[00:39:17.000 --> 00:39:20.000]  能夠得救
[00:39:20.000 --> 00:39:24.000]  我和大家講過很多次
[00:39:24.000 --> 00:39:27.000]  約書雅記和啟示錄
[00:39:27.000 --> 00:39:29.000]  是兩部很相似的書
[00:39:29.000 --> 00:39:32.000]  兩部都是有關屬靈的真善
[00:39:32.000 --> 00:39:36.000]  兩部書的主角都是有一樣的名字
[00:39:36.000 --> 00:39:41.000]  約書雅是希伯來文的耶和華使救主
[00:39:41.000 --> 00:39:46.000]  而耶穌是希臘文的耶和華使救主
[00:39:46.000 --> 00:39:49.000]  所以兩個主角有一樣的名字
[00:39:49.000 --> 00:39:51.000]  而今天我們見到
[00:39:51.000 --> 00:39:54.000]  兩部書都有兩個使者
[00:39:54.000 --> 00:39:58.000]  在約書雅記就是那兩個探子
[00:39:58.000 --> 00:40:00.000]  這個亦都是原因
[00:40:00.000 --> 00:40:02.000]  我相信為什麼只有兩個探子
[00:40:02.000 --> 00:40:04.000]  而不是十二個
[00:40:04.000 --> 00:40:09.000]  因為約書雅記可以說是啟示錄的一個預象
[00:40:09.000 --> 00:40:11.000]  一個預表
[00:40:11.000 --> 00:40:16.000]  同樣在啟示錄都有兩個使者
[00:40:16.000 --> 00:40:18.000]  就是兩個見證人
[00:40:18.000 --> 00:40:20.000]  在啟示錄的第十一章
[00:40:20.000 --> 00:40:25.000]  兩個無論是使者還是見證人
[00:40:25.000 --> 00:40:27.000]  在書裏面都沒有名字
[00:40:27.000 --> 00:40:29.000]  沒有說到他們的名字
[00:40:29.000 --> 00:40:34.000]  而兩個使者也好見證人也好
[00:40:34.000 --> 00:40:39.000]  都是和人間隔絕了三天半
[00:40:39.000 --> 00:40:44.000]  在約書雅記兩個探子上了山三天
[00:40:44.000 --> 00:40:47.000]  他們下來過約旦河
[00:40:47.000 --> 00:40:49.000]  回到以色列人的營地
[00:40:49.000 --> 00:40:53.000]  一般學者認為是需要起碼半天的時間
[00:40:53.000 --> 00:40:57.000]  所以他們是和人間隔絕了三天半
[00:40:57.000 --> 00:41:01.000]  那你說兩個見證人呢?
[00:41:01.000 --> 00:41:07.000]  兩個見證人他們也是和人間隔絕了三天半
[00:41:07.000 --> 00:41:09.000]  在啟示錄的十一章七節
[00:41:09.000 --> 00:41:12.000]  他們作完見證的時候
[00:41:12.000 --> 00:41:14.000]  那從無底坑裏上來的獸
[00:41:14.000 --> 00:41:19.000]  又與他們交戰並且得勝把他們殺了
[00:41:19.000 --> 00:41:24.000]  無底坑上來的這位就是狄基督
[00:41:24.000 --> 00:41:26.000]  他殺死了兩位見證人
[00:41:26.000 --> 00:41:29.000]  但在啟示錄的十一章九節
[00:41:29.000 --> 00:41:33.000]  說兩個見證人在三天半復活了
[00:41:33.000 --> 00:41:36.000]  不是三天不是四天
[00:41:36.000 --> 00:41:38.000]  是三天半
[00:41:38.000 --> 00:41:43.000]  和約書雅記裏面的兩位探子是一模一樣
[00:41:43.000 --> 00:41:47.000]  而他們的使命也是一樣
[00:41:47.000 --> 00:41:52.000]  在約書雅記裏面是救贖拉合一家
[00:41:52.000 --> 00:41:55.000]  而在啟示錄兩個見證人
[00:41:55.000 --> 00:41:58.000]  在末世到處傳道
[00:41:58.000 --> 00:42:03.000]  是要打救末世的人來接受耶穌基督
[00:42:03.000 --> 00:42:06.000]  我還要補充一句
[00:42:06.000 --> 00:42:12.000]  你們見到有很多約書雅記和啟示錄相似的地方
[00:42:12.000 --> 00:42:15.000]  可能你們也覺得很驚訝
[00:42:15.000 --> 00:42:17.000]  但我可以告訴你們不止這些
[00:42:17.000 --> 00:42:19.000]  不止這麼少
[00:42:19.000 --> 00:42:21.000]  還有很多
[00:42:21.000 --> 00:42:24.000]  我繼續說約書雅記的時候
[00:42:24.000 --> 00:42:26.000]  會和大家一一分享
[00:42:26.000 --> 00:42:30.000]  在結束的時候
[00:42:30.000 --> 00:42:32.000]  我想和大家看看
[00:42:32.000 --> 00:42:35.000]  約書雅記不是一本容易讀的書
[00:42:35.000 --> 00:42:38.000]  有很多戰爭和殺戮
[00:42:38.000 --> 00:42:42.000]  有很多人可能會認為這本書很殘忍
