
[00:00:00.000 --> 00:00:08.000]  我們多謝敬拜小組用詩歌來目讓我們
[00:20:12.000 --> 00:20:15.000]  講到我們一個群體的生活
[00:20:15.000 --> 00:20:17.000]  我們在社區裡面
[00:20:17.000 --> 00:20:18.000]  用近代的說話來說
[00:20:18.000 --> 00:20:20.000]  就是牧鄰
[00:20:20.000 --> 00:20:21.000]  意思就是說
[00:20:21.000 --> 00:20:23.000]  我們是牧養一個群體
[00:20:23.000 --> 00:20:26.000]  使這個群體能夠健康
[00:20:26.000 --> 00:20:29.000]  無論是德性方面健康
[00:20:29.000 --> 00:20:30.000]  是智力方面
[00:20:30.000 --> 00:20:32.000]  是身體方面
[00:20:32.000 --> 00:20:35.000]  我們都能夠建立一個健康的群體
[00:20:35.000 --> 00:20:38.000]  你看耶利米斯三十一章
[00:20:38.000 --> 00:20:41.000]  我們再翻開幾節聖經來看一看
[00:20:41.000 --> 00:20:43.000]  三十一章
[00:20:43.000 --> 00:20:48.000]  同樣有用到牧人和羊群的關係
[00:20:48.000 --> 00:20:50.000]  特別在第十節
[00:20:50.000 --> 00:20:51.000]  你翻開之後
[00:20:51.000 --> 00:20:53.000]  我們一起讀出來
[00:20:53.000 --> 00:20:55.000]  如果不方便請你留心聽
[00:20:55.000 --> 00:20:59.000]  「列哥,要聽耶和華的話
[00:20:59.000 --> 00:21:02.000]  全羊在遠處的海島說
[00:21:02.000 --> 00:21:04.000]  趕散以色列的
[00:21:04.000 --> 00:21:05.000]  必招罪他
[00:21:05.000 --> 00:21:07.000]  又看守他
[00:21:07.000 --> 00:21:10.000]  好像牧人看守羊群」
[00:21:10.000 --> 00:21:15.000]  這裡同樣是說到牧人和羊群之間的關係
[00:21:15.000 --> 00:21:17.000]  以色列的歷史
[00:21:17.000 --> 00:21:19.000]  當然它有一段時間被擄
[00:21:19.000 --> 00:21:21.000]  然後神又將它招罪回來
[00:21:21.000 --> 00:21:23.000]  說到我們教會
[00:21:23.000 --> 00:21:28.000]  神將我們從世界各地招罪一起
[00:21:28.000 --> 00:21:30.000]  來成立一個教會
[00:21:30.000 --> 00:21:31.000]  教會這個字
[00:21:31.000 --> 00:21:34.000]  希伯來文叫Ekklesia
[00:21:34.000 --> 00:21:37.000]  Ekklesia是由兩個字所組合
[00:21:37.000 --> 00:21:39.000]  Ekk就是出來的意思
[00:21:39.000 --> 00:21:42.000]  Kallego就是英文後來發展出來的
[00:21:42.000 --> 00:21:44.000]  Call這個字
[00:21:44.000 --> 00:21:46.000]  呼召出來
[00:21:46.000 --> 00:21:48.000]  教會這個字原來的意思
[00:21:48.000 --> 00:21:52.000]  就是神從世界黑暗的權勢罪惡裡面
[00:21:52.000 --> 00:21:54.000]  將我們呼召出來
[00:21:54.000 --> 00:21:56.000]  帶領我們出來
[00:21:56.000 --> 00:22:00.000]  然後讓我們組成一個生命的有機體
[00:22:00.000 --> 00:22:01.000]  就是教會
[00:22:01.000 --> 00:22:03.000]  教會就是這個生命的有機體
[00:22:03.000 --> 00:22:07.000]  從世界、從罪惡、從污穢裡面招罪出來
[00:22:07.000 --> 00:22:09.000]  將我們潔淨
[00:22:09.000 --> 00:22:13.000]  使我們有一個出於污泥而不染的生活
[00:22:13.000 --> 00:22:16.000]  然後叫我們在這個世界做一個見證
[00:22:16.000 --> 00:22:19.000]  於是就有一個群體的生活
[00:22:19.000 --> 00:22:21.000]  它說我們要看守
[00:22:21.000 --> 00:22:23.000]  不單止為一個人看守
[00:22:23.000 --> 00:22:26.000]  為整個群體來看守
[00:22:26.000 --> 00:22:30.000]  有這種木輪的、木群的意思
[00:22:30.000 --> 00:22:32.000]  德字體群
[00:22:32.000 --> 00:22:34.000]  這個美當然是美學
[00:22:34.000 --> 00:22:37.000]  但是你將它引申過來
[00:22:37.000 --> 00:22:40.000]  使一個人、全人能夠成長
[00:22:40.000 --> 00:22:42.000]  在耶利米斯第五十章
[00:22:42.000 --> 00:22:45.000]  說到我們要有飽足
[00:22:45.000 --> 00:22:46.000]  請大家翻開
[00:22:46.000 --> 00:22:48.000]  五十章我們來看一看
[00:22:48.000 --> 00:22:50.000]  第十九節
[00:22:50.000 --> 00:22:52.000]  耶利米斯五十章第十九節
[00:22:52.000 --> 00:22:54.000]  這樣說
[00:22:54.000 --> 00:22:57.000]  「我必再令以色列回他的草場
[00:22:57.000 --> 00:23:00.000]  他在加密和巴山吃草
[00:23:00.000 --> 00:23:05.000]  又在以法連山上和激烈境內得以飽足」
[00:23:05.000 --> 00:23:07.000]  原來我們來到神面前
[00:23:07.000 --> 00:23:10.000]  我們得到慰養是得到飽足的
[00:23:10.000 --> 00:23:13.000]  我們身心靈、德字體群靈
[00:23:13.000 --> 00:23:16.000]  都得到慰養、得到飽足
[00:23:16.000 --> 00:23:18.000]  使我們整個人
[00:23:18.000 --> 00:23:21.000]  能夠建立一個豐豐足足
[00:23:21.000 --> 00:23:23.000]  豐豐富富的一個人
[00:23:23.000 --> 00:23:25.000]  所謂賀氏的牧羊
[00:23:25.000 --> 00:23:28.000]  包括我們這幾方面
[00:23:28.000 --> 00:23:29.000]  我們再溫習一下
[00:23:29.000 --> 00:23:31.000]  賀人來到牧羊
[00:23:31.000 --> 00:23:33.000]  誰才是牧人呢?
[00:23:33.000 --> 00:23:35.000]  我們大家都是
[00:23:35.000 --> 00:23:36.000]  又是羊又是牧人
[00:23:36.000 --> 00:23:37.000]  有雙重的身份
[00:23:37.000 --> 00:23:39.000]  既是羊跟從耶穌
[00:23:39.000 --> 00:23:41.000]  又是有牧人的功能
[00:23:41.000 --> 00:23:43.000]  賀氏的牧羊
[00:23:43.000 --> 00:23:44.000]  我們提倡說
[00:23:44.000 --> 00:23:48.000]  德、字、體、群、靈
[00:23:48.000 --> 00:23:49.000]  這幾方面
[00:23:49.000 --> 00:23:51.000]  那為什麼要牧羊呢?
[00:23:51.000 --> 00:23:52.000]  當然一方面
[00:23:52.000 --> 00:23:53.000]  從人的需要
[00:23:53.000 --> 00:23:54.000]  羊群的需要來說
[00:23:54.000 --> 00:23:55.000]  是可以說的
[00:23:55.000 --> 00:23:56.000]  但我們希望
[00:23:56.000 --> 00:23:59.000]  不單是從人的需要層面來說
[00:23:59.000 --> 00:24:01.000]  因為人有千萬多的需要
[00:24:01.000 --> 00:24:02.000]  你說都說不盡
[00:24:02.000 --> 00:24:07.000]  我們先從耶穌基督的角度來說
[00:24:07.000 --> 00:24:08.000]  為什麼呢?
[00:24:08.000 --> 00:24:10.000]  因為彼得在前書第五章
[00:24:10.000 --> 00:24:11.000]  剛才讀了經文
[00:24:11.000 --> 00:24:12.000]  他特別說
[00:24:12.000 --> 00:24:15.000]  「務要牧羊,你來中間臣的群羊」
[00:24:15.000 --> 00:24:17.000]  這是一個命令時態
[00:24:17.000 --> 00:24:18.000]  剛才說過
[00:24:18.000 --> 00:24:19.000]  第五章第二節說
[00:24:19.000 --> 00:24:24.000]  「安著臣,只以照管他們」
[00:24:24.000 --> 00:24:26.000]  原來我們去牧羊
[00:24:26.000 --> 00:24:29.000]  是要按著臣的旨意
[00:24:29.000 --> 00:24:31.000]  臣在永世裡都有一個計劃
[00:24:31.000 --> 00:24:32.000]  有一個旨意
[00:24:32.000 --> 00:24:33.000]  就叫我們大家
[00:24:33.000 --> 00:24:35.000]  全人的、全體的
[00:24:35.000 --> 00:24:38.000]  我們在臣的面前一起長進
[00:24:38.000 --> 00:24:40.000]  我們個人自己長進
[00:24:40.000 --> 00:24:43.000]  我們整個群體一起長大
[00:24:43.000 --> 00:24:45.000]  這種意思
[00:24:45.000 --> 00:24:48.000]  按著臣的旨意
[00:24:48.000 --> 00:24:51.000]  於是我們就要看這位大牧者
[00:24:51.000 --> 00:24:53.000]  耶穌基督是大牧長
[00:24:53.000 --> 00:24:55.000]  他來到西上
[00:24:55.000 --> 00:24:58.000]  在《楊方》第十章第十節這樣說
[00:24:58.000 --> 00:25:00.000]  他說「我來了」
[00:25:00.000 --> 00:25:01.000]  是要叫什麼?
[00:25:01.000 --> 00:25:03.000]  叫羊得生命
[00:25:03.000 --> 00:25:04.000]  叫人得生命
[00:25:04.000 --> 00:25:07.000]  並且得的是什麼?
[00:25:07.000 --> 00:25:09.000]  更豐盛的生命
[00:25:09.000 --> 00:25:12.000]  耶穌基督是要我們得到一個生命
[00:25:12.000 --> 00:25:14.000]  不單是吃喝玩樂的一個生命
[00:25:14.000 --> 00:25:15.000]  這個軀體
[00:25:15.000 --> 00:25:19.000]  並且得到一個豐盛的生命
[00:25:19.000 --> 00:25:21.000]  一直到永生的一個生命
[00:25:21.000 --> 00:25:24.000]  蘇左洋牧師寫了一首詩
[00:25:24.000 --> 00:25:26.000]  在《楊方》第十章第十節
[00:25:26.000 --> 00:25:30.000]  有一點像是中國的粵劇、粵曲的意味
[00:25:30.000 --> 00:25:32.000]  我不知道大家有沒有唱過
[00:25:32.000 --> 00:25:35.000]  「我來了」
[00:25:35.000 --> 00:25:38.000]  「是要叫人得生命」
[00:25:38.000 --> 00:25:40.000]  「並且得的更豐盛」
[00:25:40.000 --> 00:25:42.000]  「更豐盛」
[00:25:42.000 --> 00:25:44.000]  「更豐盛」
[00:25:44.000 --> 00:25:46.000]  好像粵曲
[00:25:46.000 --> 00:25:47.000]  很有意思
[00:25:47.000 --> 00:25:49.000]  耶穌基督來
[00:25:49.000 --> 00:25:51.000]  要我們得的是什麼?
[00:25:51.000 --> 00:25:52.000]  你說呢?
[00:25:52.000 --> 00:25:54.000]  得的是什麼?
[00:25:54.000 --> 00:25:56.000]  豐盛的生命
[00:25:56.000 --> 00:25:59.000]  並且是更豐盛的生命
[00:25:59.000 --> 00:26:01.000]  神叫我們的心意就是這樣
[00:26:01.000 --> 00:26:03.000]  祂怎樣給我們這個生命呢?
[00:26:03.000 --> 00:26:05.000]  祂是以祂的命
[00:26:05.000 --> 00:26:07.000]  換回
[00:26:07.000 --> 00:26:08.000]  換回我們這條命
[00:26:08.000 --> 00:26:10.000]  祂將祂的生命寫去
[00:26:10.000 --> 00:26:12.000]  今天我們守這個聖餐
[00:26:12.000 --> 00:26:14.000]  就是紀念耶穌基督在歷史裡面
[00:26:14.000 --> 00:26:16.000]  將祂的生命寫去
[00:26:16.000 --> 00:26:19.000]  而且將我們從罪裡面買回來
[00:26:19.000 --> 00:26:23.000]  祂的補血能夠洗淨我們一切的罪
[00:26:23.000 --> 00:26:26.000]  於是沒有任何的罪
[00:26:26.000 --> 00:26:28.000]  各位聽眾留意
[00:26:28.000 --> 00:26:30.000]  大到祂不能夠赦免
[00:26:30.000 --> 00:26:32.000]  也沒有任何的罪
[00:26:32.000 --> 00:26:35.000]  小到祂認為不屑赦免
[00:26:35.000 --> 00:26:36.000]  沒有的
[00:26:36.000 --> 00:26:38.000]  無論大與小
[00:26:38.000 --> 00:26:40.000]  都是在祂自己的恩典
[00:26:40.000 --> 00:26:43.000]  祂的補血所遮蓋的範圍裡面
[00:26:43.000 --> 00:26:45.000]  我上星期四
[00:26:45.000 --> 00:26:47.000]  去探望一個病人
[00:26:47.000 --> 00:26:51.000]  是我們在院的一個畢業生的太太
[00:26:51.000 --> 00:26:54.000]  她進入了一個很年輕的
[00:26:54.000 --> 00:26:55.000]  不是很大年紀
[00:26:55.000 --> 00:26:57.000]  生命的一個盡頭
[00:26:57.000 --> 00:27:00.000]  臨終的一個情況
[00:27:00.000 --> 00:27:02.000]  去到醫院我和師母去的時候
[00:27:02.000 --> 00:27:04.000]  就去探望她
[00:27:04.000 --> 00:27:07.000]  她皮包骨這樣的情況
[00:27:07.000 --> 00:27:08.000]  奄奄一息
[00:27:08.000 --> 00:27:10.000]  當時她是半昏迷狀態
[00:27:10.000 --> 00:27:12.000]  但是一聽到我們來
[00:27:12.000 --> 00:27:13.000]  很開心
[00:27:13.000 --> 00:27:14.000]  眼睛就張開了
[00:27:14.000 --> 00:27:16.000]  面帶著微笑
[00:27:16.000 --> 00:27:18.000]  於是我們就在那裡祈禱
[00:27:18.000 --> 00:27:19.000]  唱詩
[00:27:19.000 --> 00:27:20.000]  一起和她一段時間
[00:27:20.000 --> 00:27:21.000]  我就提到
[00:27:21.000 --> 00:27:23.000]  那天星期四下大雪
[00:27:23.000 --> 00:27:24.000]  你還記得
[00:27:24.000 --> 00:27:25.000]  下了一場大雪
[00:27:25.000 --> 00:27:28.000]  我就去到薩卡醫院去探望她
[00:27:28.000 --> 00:27:30.000]  今天下了一場雪很大
[00:27:30.000 --> 00:27:32.000]  白如雪
[00:27:32.000 --> 00:27:34.000]  雪是很潔白
[00:27:34.000 --> 00:27:36.000]  我就提到我們的罪
[00:27:36.000 --> 00:27:38.000]  雖然好像豬熊一樣
[00:27:38.000 --> 00:27:40.000]  很多污穢、很多骯髒
[00:27:40.000 --> 00:27:41.000]  無論過去的
[00:27:41.000 --> 00:27:42.000]  無論現在的
[00:27:42.000 --> 00:27:43.000]  無論將來的
[00:27:43.000 --> 00:27:45.000]  但是耶穌多少個補血
[00:27:45.000 --> 00:27:47.000]  都將我們洗乾淨
[00:27:47.000 --> 00:27:48.000]  白如雪
[00:27:48.000 --> 00:27:50.000]  所以有一個人的名字
[00:27:50.000 --> 00:27:51.000]  他姓白
[00:27:51.000 --> 00:27:52.000]  名字叫如雪
[00:27:52.000 --> 00:27:54.000]  你有沒有聽過這個名字?
[00:27:54.000 --> 00:27:55.000]  真的是這樣的
[00:27:55.000 --> 00:27:56.000]  他姓白名如雪
[00:27:56.000 --> 00:27:57.000]  白如雪
[00:27:57.000 --> 00:27:58.000]  神潔淨我們
[00:27:58.000 --> 00:28:00.000]  沒有一個的罪
[00:28:00.000 --> 00:28:02.000]  大到他不可以赦免
[00:28:02.000 --> 00:28:04.000]  你讀過聖經
[00:28:04.000 --> 00:28:07.000]  馬太福音不是說到
[00:28:07.000 --> 00:28:09.000]  有一個罪不可以赦免嗎?
[00:28:09.000 --> 00:28:11.000]  褻瀆聖靈
[00:28:11.000 --> 00:28:13.000]  什麼叫褻瀆聖靈呢?
[00:28:13.000 --> 00:28:15.000]  你要明白那段經文是怎麼解釋的
[00:28:15.000 --> 00:28:16.000]  第一
[00:28:16.000 --> 00:28:17.000]  耶穌在說的時候
[00:28:17.000 --> 00:28:20.000]  是在還沒釘十字架之前說的
[00:28:20.000 --> 00:28:22.000]  之後釘十字架
[00:28:22.000 --> 00:28:24.000]  完成了整個救贖
[00:28:24.000 --> 00:28:26.000]  第二
[00:28:26.000 --> 00:28:30.000]  就是他對當時有一個特定的情況
[00:28:30.000 --> 00:28:31.000]  來說的
[00:28:31.000 --> 00:28:33.000]  什麼叫特定的情況呢?
[00:28:33.000 --> 00:28:35.000]  就是當時他行神蹟
[00:28:35.000 --> 00:28:36.000]  歧視、醫病
[00:28:36.000 --> 00:28:37.000]  但是
[00:28:37.000 --> 00:28:39.000]  他們這一群法利賽人
[00:28:39.000 --> 00:28:40.000]  看到他行的神蹟
[00:28:40.000 --> 00:28:42.000]  竟然說他的能力
[00:28:42.000 --> 00:28:43.000]  不是從聖靈
[00:28:43.000 --> 00:28:44.000]  不是從父神那裡來的
[00:28:44.000 --> 00:28:47.000]  而是從鬼王別西卜那裡來的
[00:28:47.000 --> 00:28:49.000]  於是耶穌基督回應的時候
[00:28:49.000 --> 00:28:53.000]  特定是對這一群當時的法利賽人來說
[00:28:53.000 --> 00:28:54.000]  說他們見過神的大能
[00:28:54.000 --> 00:28:57.000]  竟然說是鬼來做的能力
[00:28:57.000 --> 00:28:58.000]  於是
[00:28:58.000 --> 00:28:59.000]  這個罪
[00:28:59.000 --> 00:29:03.000]  特定是針對當時這一群法利賽人來說
[00:29:03.000 --> 00:29:05.000]  所以我們說一個結論
[00:29:05.000 --> 00:29:07.000]  沒有一個的罪
[00:29:07.000 --> 00:29:11.000]  大到耶穌基督不可以赦免
[00:29:11.000 --> 00:29:13.000]  如果你有任何一個例外的話
[00:29:13.000 --> 00:29:15.000]  你就將耶穌基督的補血
[00:29:15.000 --> 00:29:18.000]  來污衊了
[00:29:18.000 --> 00:29:19.000]  耶穌基督的補血
[00:29:19.000 --> 00:29:21.000]  所以可以赦免任何一切的罪
[00:29:21.000 --> 00:29:23.000]  我們過往的現狀
[00:29:23.000 --> 00:29:24.000]  我們將來
[00:29:24.000 --> 00:29:26.000]  沒有一個罪大到他不可以赦免
[00:29:26.000 --> 00:29:28.000]  當他在十字架上
[00:29:28.000 --> 00:29:29.000]  說出這個十加七言
[00:29:29.000 --> 00:29:30.000]  最後這個話
[00:29:30.000 --> 00:29:32.000]  他說成了
[00:29:32.000 --> 00:29:33.000]  成了這個字
[00:29:33.000 --> 00:29:34.000]  希利文
[00:29:34.000 --> 00:29:35.000]  他叫Totalist
[00:29:35.000 --> 00:29:37.000]  他的詞態是什麼意思呢?
[00:29:37.000 --> 00:29:39.000]  他說這件事已經完成了
[00:29:39.000 --> 00:29:41.000]  並且他的果效
[00:29:41.000 --> 00:29:45.000]  一路延伸到永遠
[00:29:45.000 --> 00:29:48.000]  他完成了這個十加的救恩
[00:29:48.000 --> 00:29:50.000]  他救恩的果效
[00:29:50.000 --> 00:29:52.000]  一路延伸到現在
[00:29:52.000 --> 00:29:54.000]  延伸到永恆
[00:29:54.000 --> 00:29:56.000]  都是有這個果效
[00:29:56.000 --> 00:29:58.000]  所以沒有任何的罪
[00:29:58.000 --> 00:30:00.000]  可以在神面前控告我們
[00:30:00.000 --> 00:30:02.000]  說我們失敗了
[00:30:02.000 --> 00:30:03.000]  你不得赦免
[00:30:03.000 --> 00:30:04.000]  沒有任何的罪
[00:30:04.000 --> 00:30:05.000]  任何的罪
[00:30:05.000 --> 00:30:08.000]  都在基督的耶穌的補血的遮蓋裏面
[00:30:08.000 --> 00:30:10.000]  無懼的赦免
[00:30:10.000 --> 00:30:14.000]  而且當他見到地上
[00:30:14.000 --> 00:30:15.000]  很多的羊群
[00:30:15.000 --> 00:30:17.000]  好像流離失所
[00:30:17.000 --> 00:30:20.000]  沒有牧羊的人去照顧你
[00:30:20.000 --> 00:30:22.000]  耶穌基督就在心裏面
[00:30:22.000 --> 00:30:24.000]  產生一個憐憫的心腸
[00:30:24.000 --> 00:30:26.000]  於是就去猜排
[00:30:26.000 --> 00:30:28.000]  猜排他的工人
[00:30:28.000 --> 00:30:30.000]  來去牧羊
[00:30:30.000 --> 00:30:32.000]  現在耶穌基督同樣在我們中間
[00:30:32.000 --> 00:30:38.000]  把牧羊的功能分配發給我們
[00:30:38.000 --> 00:30:41.000]  叫我們每一個人在我們自己的範圍
[00:30:41.000 --> 00:30:43.000]  領受神給我們的光位
[00:30:43.000 --> 00:30:46.000]  無論你是文字工作的人
[00:30:46.000 --> 00:30:48.000]  你就在文字裏面產生牧羊功能
[00:30:48.000 --> 00:30:50.000]  你是音樂有因次的人
[00:30:50.000 --> 00:30:52.000]  你在音樂裏面產生牧羊功能
[00:30:52.000 --> 00:30:54.000]  你在教導方面的人
[00:30:54.000 --> 00:30:56.000]  你就在教導方面產生牧羊功能
[00:30:56.000 --> 00:30:58.000]  你是父母的人
[00:30:58.000 --> 00:31:00.000]  你就在父母的職責裏面
[00:31:00.000 --> 00:31:02.000]  產生牧羊的子女
[00:31:02.000 --> 00:31:07.000]  於是我們大家能夠發揮牧羊的功能
[00:31:07.000 --> 00:31:09.000]  彼得說我們要按照神的旨意
[00:31:09.000 --> 00:31:11.000]  照管他們
[00:31:11.000 --> 00:31:14.000]  你說何時去牧羊呢?
[00:31:14.000 --> 00:31:18.000]  牧人就是我們大家都有互相牧羊的功能
[00:31:18.000 --> 00:31:20.000]  甚麼叫牧羊呢?
[00:31:20.000 --> 00:31:22.000]  就是我們要全人的牧羊
[00:31:22.000 --> 00:31:24.000]  德至體群尾的牧羊
[00:31:24.000 --> 00:31:25.000]  為甚麼要牧羊呢?
[00:31:25.000 --> 00:31:27.000]  因為神的吩咐
[00:31:27.000 --> 00:31:29.000]  何時去牧羊呢?
[00:31:29.000 --> 00:31:31.000]  你要知道人
[00:31:31.000 --> 00:31:34.000]  有人性的成長的時候
[00:31:34.000 --> 00:31:36.000]  有很多的階段
[00:31:36.000 --> 00:31:37.000]  有很多階段
[00:31:37.000 --> 00:31:39.000]  從我們身體裏面來說
[00:31:39.000 --> 00:31:41.000]  瓜瓜序地之後
[00:31:41.000 --> 00:31:44.000]  一個鷹孩到蟹蹄一路成長
[00:31:44.000 --> 00:31:46.000]  到青樹年到成人
[00:31:46.000 --> 00:31:48.000]  到中年到成年
[00:31:48.000 --> 00:31:51.000]  人生有很多成長的階段
[00:31:51.000 --> 00:31:53.000]  而每一個階段
[00:31:53.000 --> 00:31:56.000]  都有它特定的一些情況
[00:31:56.000 --> 00:32:01.000]  研究一個所謂人性成長學或發展學
[00:32:01.000 --> 00:32:03.000]  Developmental Psychology
[00:32:03.000 --> 00:32:05.000]  的人就會告訴你
[00:32:05.000 --> 00:32:10.000]  會跟著不同的規律來成長
[00:32:10.000 --> 00:32:12.000]  好像一粒種子種在田裏
[00:32:12.000 --> 00:32:13.000]  種在地裏
[00:32:13.000 --> 00:32:16.000]  它就逐漸萌芽一路成長
[00:32:16.000 --> 00:32:18.000]  就有一個規律在裏面成長
[00:32:18.000 --> 00:32:20.000]  研究我們的智力
[00:32:20.000 --> 00:32:22.000]  智商的成長的人叫做P.A.J
[00:32:22.000 --> 00:32:26.000]  他就講到一個智力的發展
[00:32:26.000 --> 00:32:29.000]  從一個小孩一路到成人的時候
[00:32:29.000 --> 00:32:31.000]  他有一個規律在裏面
[00:32:31.000 --> 00:32:35.000]  一個小孩的邏輯很具體
[00:32:35.000 --> 00:32:37.000]  他很實在
[00:32:37.000 --> 00:32:39.000]  你跟他說抽象的東西
[00:32:39.000 --> 00:32:40.000]  他未必明白
[00:32:40.000 --> 00:32:42.000]  所以你講到三位一體的時候
[00:32:42.000 --> 00:32:45.000]  你需要用一些具體的例子來講
[00:32:45.000 --> 00:32:48.000]  一個人的道德成長一樣如此
[00:32:48.000 --> 00:32:49.000]  研究道德成長
[00:32:49.000 --> 00:32:52.000]  在儲家局這個Coburn專門研究
[00:32:52.000 --> 00:32:54.000]  道德成長的規律
[00:32:54.000 --> 00:32:56.000]  一個人甚麼叫善甚麼叫惡呢?
[00:32:56.000 --> 00:32:58.000]  對一個三歲的小孩來說
[00:32:58.000 --> 00:33:00.000]  甚麼叫好甚麼叫不好呢?
[00:33:00.000 --> 00:33:01.000]  他做了一件事
[00:33:01.000 --> 00:33:05.000]  那件事帶來的後果使他不舒服
[00:33:05.000 --> 00:33:06.000]  那件事是不好的
[00:33:06.000 --> 00:33:10.000]  譬如他將聖經扔在地上
[00:33:10.000 --> 00:33:12.000]  做了一些反叛的動作
[00:33:12.000 --> 00:33:14.000]  於是父母去管教他
[00:33:14.000 --> 00:33:16.000]  他感覺到通
[00:33:16.000 --> 00:33:18.000]  於是就知道那件事不好
[00:33:18.000 --> 00:33:22.000]  但到了成人的時候
[00:33:22.000 --> 00:33:23.000]  青少年的時候
[00:33:23.000 --> 00:33:25.000]  他又有不同的需要
[00:33:25.000 --> 00:33:26.000]  所以我們要認識一下
[00:33:26.000 --> 00:33:29.000]  甚麼叫人性成長的規律
[00:33:29.000 --> 00:33:32.000]  你學習一下甚麼叫Developmental Psychology
[00:33:32.000 --> 00:33:34.000]  人性成長的時候
[00:33:34.000 --> 00:33:35.000]  有不同的需要
[00:33:35.000 --> 00:33:37.000]  做父母都要接受這些訓練
[00:33:37.000 --> 00:33:38.000]  了解一下
[00:33:38.000 --> 00:33:40.000]  能夠按才而思
[00:33:40.000 --> 00:33:42.000]  按才思教
[00:33:42.000 --> 00:33:46.000]  按照人的成長來供應他的需要
[00:33:46.000 --> 00:33:50.000]  人是有春夏秋冬四季的
[00:33:50.000 --> 00:33:53.000]  春天意氣風發
[00:33:53.000 --> 00:33:54.000]  青少年的時候
[00:33:54.000 --> 00:33:56.000]  前途好像這樣
[00:33:56.000 --> 00:33:58.000]  但是到了五六十歲
[00:33:58.000 --> 00:34:00.000]  前途就像這樣
[00:34:00.000 --> 00:34:05.000]  就變成一個春天好像春風得意
[00:34:05.000 --> 00:34:07.000]  夏天很燦爛
[00:34:07.000 --> 00:34:09.000]  到了秋天
[00:34:09.000 --> 00:34:12.000]  是一種蕭索秋景
[00:34:12.000 --> 00:34:14.000]  是一種蕭條的景象
[00:34:14.000 --> 00:34:16.000]  冬天已經落葉
[00:34:16.000 --> 00:34:18.000]  已經是另一種景象
[00:34:18.000 --> 00:34:20.000]  所以我們人生有不同的階段
[00:34:20.000 --> 00:34:22.000]  有時候我們牧養的時候
[00:34:22.000 --> 00:34:24.000]  我們關心別人的時候
[00:34:24.000 --> 00:34:25.000]  我們要了解他
[00:34:25.000 --> 00:34:28.000]  在不同的階段的時候的需要
[00:34:28.000 --> 00:34:30.000]  一個剛出來工作沒多久
[00:34:30.000 --> 00:34:33.000]  事業正在起飛的時候
[00:34:33.000 --> 00:34:34.000]  又結婚又有小孩
[00:34:34.000 --> 00:34:36.000]  剛出生的時候
[00:34:36.000 --> 00:34:37.000]  很多東西要適應
[00:34:37.000 --> 00:34:39.000]  很多東西要照顧
[00:34:39.000 --> 00:34:42.000]  於是有時候他來到教會的時候
[00:34:42.000 --> 00:34:44.000]  參與可能會少一點
[00:34:44.000 --> 00:34:46.000]  甚至有時候遲到也會來
[00:34:46.000 --> 00:34:47.000]  他不是想的
[00:34:47.000 --> 00:34:48.000]  他想很早來
[00:34:48.000 --> 00:34:51.000]  但是出門前小孩吐了一輪
[00:34:51.000 --> 00:34:52.000]  你要去照顧他
[00:34:52.000 --> 00:34:54.000]  於是就遲到
[00:34:54.000 --> 00:34:56.000]  有些牧師又不太體諒
[00:34:56.000 --> 00:34:58.000]  特別是一些報道家
[00:34:58.000 --> 00:35:00.000]  他又忍受不了人遲到
[00:35:00.000 --> 00:35:01.000]  走來走去
[00:35:01.000 --> 00:35:03.000]  於是聚會的時候就罵人
[00:35:03.000 --> 00:35:06.000]  當然他是在公義裡面來說
[00:35:06.000 --> 00:35:08.000]  但是有時候要體恤一下人的需要
[00:35:08.000 --> 00:35:10.000]  他可能真的有需要
[00:35:10.000 --> 00:35:11.000]  真的有這樣的情況出現
[00:35:11.000 --> 00:35:13.000]  年紀大的那些
[00:35:13.000 --> 00:35:15.000]  你叫他坐一個半小時兩個小時
[00:35:15.000 --> 00:35:16.000]  真的很不容易
[00:35:16.000 --> 00:35:18.000]  他出去兩三次都很正常
[00:35:18.000 --> 00:35:20.000]  大家都知道
[00:35:20.000 --> 00:35:23.000]  所以有時候我們要了解一下人的需要
[00:35:23.000 --> 00:35:25.000]  所以聚會的時候
[00:35:25.000 --> 00:35:27.000]  看到有些人打瞌睡
[00:35:27.000 --> 00:35:28.000]  我們中間沒有
[00:35:28.000 --> 00:35:30.000]  不見到有人打瞌睡
[00:35:30.000 --> 00:35:32.000]  假定真的有人打瞌睡
[00:35:32.000 --> 00:35:34.000]  他有時候不是故意的
[00:35:34.000 --> 00:35:37.000]  有時候可能他剛剛上完夜班
[00:35:37.000 --> 00:35:38.000]  整晚工作
[00:35:38.000 --> 00:35:40.000]  他都來教會聚會
[00:35:40.000 --> 00:35:42.000]  你在教會裡面睡的話
[00:35:42.000 --> 00:35:44.000]  都比在家裡睡好
[00:35:44.000 --> 00:35:45.000]  有時候要體恤一下
[00:35:45.000 --> 00:35:47.000]  不像以前香港的先生
[00:35:47.000 --> 00:35:49.000]  看到學生睡覺
[00:35:49.000 --> 00:35:51.000]  粉筆或者粉刷就飛過去
[00:35:51.000 --> 00:35:53.000]  我們不需要這樣
[00:35:53.000 --> 00:35:55.000]  有時候要體恤一下人家的需要
[00:35:55.000 --> 00:35:58.000]  當然如果慣性這樣就不好
