
[00:00:00.000 --> 00:00:05.420]  各位親愛的姐妹 各位早安
[00:21:18.560 --> 00:21:21.200]  一個群體、一個社群
[00:21:21.200 --> 00:21:23.080]  這是一個大英雄的誡明
[00:21:23.080 --> 00:21:25.360]  因為英雄不是單單給個人
[00:21:25.360 --> 00:21:27.000]  也是給整個國家
[00:21:27.000 --> 00:21:28.800]  這個我剛才說過
[00:21:28.800 --> 00:21:30.640]  不單是長久
[00:21:30.640 --> 00:21:32.280]  還是豐富的
[00:21:32.280 --> 00:21:33.800]  又是活得快樂的
[00:21:33.800 --> 00:21:36.440]  其實這幅圖畫是很美麗的
[00:21:36.440 --> 00:21:37.000]  就是說
[00:21:37.000 --> 00:21:38.640]  如果一個國家
[00:21:38.640 --> 00:21:42.040]  他的家庭能夠穩定的時候
[00:21:42.040 --> 00:21:44.960]  這個國家不單從上到下
[00:21:44.960 --> 00:21:47.480]  它也是在一個很美麗的
[00:21:47.480 --> 00:21:51.560]  在生活裏面來成長
[00:21:51.560 --> 00:21:53.600]  如果我們作為中國人
[00:21:53.600 --> 00:21:56.080]  我們就很明白這件事
[00:21:56.080 --> 00:22:01.480]  父母和子女之間要建立一個好的關係
[00:22:01.480 --> 00:22:02.600]  首先
[00:22:02.600 --> 00:22:04.280]  兒女對父母
[00:22:04.280 --> 00:22:06.080]  今天我們作為兒女
[00:22:06.080 --> 00:22:07.200]  對父母
[00:22:07.200 --> 00:22:08.640]  年輕的
[00:22:08.640 --> 00:22:14.000]  這算是我在這裏有一點點的教導
[00:22:14.000 --> 00:22:16.640]  在中國文化裏面提到
[00:22:16.640 --> 00:22:20.320]  去建立這個關係
[00:22:20.320 --> 00:22:25.920]  不單只是一個孝順的子女
[00:22:25.920 --> 00:22:27.920]  對於這個群體
[00:22:27.920 --> 00:22:30.560]  是一個很重要的
[00:22:30.560 --> 00:22:35.040]  要彼此的相信去建立
[00:22:35.040 --> 00:22:36.560]  還要去遵守
[00:22:36.560 --> 00:22:41.600]  那麼神就會給你一個很穩定的
[00:22:41.600 --> 00:22:43.760]  在中國裏面有一本書
[00:22:43.760 --> 00:22:46.680]  就叫做《弟子規》
[00:22:46.680 --> 00:22:51.280]  《弟子規》在我考古的時候
[00:22:51.280 --> 00:22:56.160]  就曾經是幫我的家庭
[00:22:56.160 --> 00:23:00.320]  就說教導兒女
[00:23:00.320 --> 00:23:02.240]  讓兒女去學習
[00:23:02.240 --> 00:23:06.440]  怎樣去做一個孝順的父母
[00:23:06.440 --> 00:23:09.040]  我不知道大家有沒有聽過《弟子規》
[00:23:09.040 --> 00:23:11.360]  《弟子規》其實是很好的
[00:23:11.360 --> 00:23:13.320]  是清朝的作品
[00:23:13.320 --> 00:23:15.120]  是由漢朝下來的
[00:23:15.120 --> 00:23:16.640]  正正在今天裏面
[00:23:16.640 --> 00:23:20.520]  我們都需要去聽一聽
[00:23:20.520 --> 00:23:26.040]  《弟子規》裏面
[00:23:26.040 --> 00:23:32.200]  是讓那些新生去學習個人的禮貌
[00:23:32.200 --> 00:23:35.960]  個人的生活等等
[00:23:35.960 --> 00:23:39.240]  它的來自論語
[00:23:39.240 --> 00:23:41.840]  弟子入則孝
[00:23:41.840 --> 00:23:44.200]  入則孝出失弊
[00:23:44.200 --> 00:23:46.320]  謹而信凡外眾
[00:23:46.320 --> 00:23:47.880]  而親人恆有餘力
[00:23:47.880 --> 00:23:49.240]  則以學文
[00:23:49.240 --> 00:23:51.600]  如果讀現代書未必明白
[00:23:51.600 --> 00:23:54.920]  進入家裏就要孝順父母
[00:23:54.920 --> 00:23:56.440]  外面就要有愛
[00:23:56.440 --> 00:23:58.440]  其他人就要有愛
[00:23:58.440 --> 00:24:00.440]  很謹實、有信心
[00:24:00.440 --> 00:24:02.440]  愛眾人
[00:24:02.440 --> 00:24:04.440]  並且有人厚的心
[00:24:04.440 --> 00:24:07.720]  當你空閒的時候就好好地讀書
[00:24:07.720 --> 00:24:12.920]  第二節《弟子規》開始是這麼說的
[00:24:12.920 --> 00:24:15.560]  很簡單的
[00:24:15.560 --> 00:24:18.440]  父母呼應物換
[00:24:18.440 --> 00:24:20.600]  即是父母叫你的時候
[00:24:20.600 --> 00:24:22.600]  你就不要當聽不到
[00:24:22.600 --> 00:24:24.120]  不要簡單
[00:24:24.120 --> 00:24:27.720]  建立一個關係其實是從很簡單開始
[00:24:27.720 --> 00:24:29.320]  父母命行物濫
[00:24:29.320 --> 00:24:31.080]  母親說要收拾床
[00:24:31.080 --> 00:24:33.080]  請你掃地
[00:24:33.080 --> 00:24:34.840]  你不要當聽不到
[00:24:34.840 --> 00:24:35.400]  不去做
[00:24:35.400 --> 00:24:36.120]  甚麼時候做?
[00:24:36.120 --> 00:24:38.120]  今晚做
[00:24:38.120 --> 00:24:40.120]  衣服髒了要洗了
[00:24:40.120 --> 00:24:43.320]  不要濫
[00:24:43.320 --> 00:24:47.000]  父母教順須敬聽
[00:24:47.000 --> 00:24:49.640]  教導時要小心去聽
[00:24:49.640 --> 00:24:52.360]  父母則須順成
[00:24:52.360 --> 00:24:54.360]  一開始就要解釋
[00:24:54.360 --> 00:24:56.360]  父母的東西是不行的
[00:24:56.360 --> 00:24:58.360]  先聽聽
[00:24:58.360 --> 00:25:00.360]  有英文的
[00:25:00.360 --> 00:25:02.360]  所以我們教的十文仔
[00:25:02.360 --> 00:25:04.360]  如果他不懂中文
[00:25:04.360 --> 00:25:06.360]  有英文翻譯的
[00:25:06.360 --> 00:25:08.360]  (英文)
[00:25:08.360 --> 00:25:10.360]  甚麼英文呢?
[00:25:10.360 --> 00:25:12.360]  (英文)
[00:25:12.360 --> 00:25:14.360]  (英文)
[00:25:14.360 --> 00:25:16.360]  我不讀了
[00:25:16.360 --> 00:25:18.360]  即是說在教導上
[00:25:18.360 --> 00:25:20.360]  我教他們的時候
[00:25:20.360 --> 00:25:22.360]  我教他們的時候就跟家人說
[00:25:22.360 --> 00:25:24.360]  我說你跟十文仔說
[00:25:24.360 --> 00:25:26.360]  如果這樣去教導他
[00:25:26.360 --> 00:25:28.360]  有沒有好處呢?
[00:25:28.360 --> 00:25:30.360]  這個家庭就很厲害
[00:25:30.360 --> 00:25:32.360]  他有兩個十文仔
[00:25:32.360 --> 00:25:34.360]  後來有三個十文仔
[00:25:34.360 --> 00:25:36.360]  他真的教他們
[00:25:36.360 --> 00:25:38.360]  用英文教他們
[00:25:38.360 --> 00:25:40.360]  他的子女很聽話
[00:25:40.360 --> 00:25:42.360]  覺得挺好
[00:25:42.360 --> 00:25:44.360]  後來他就問我
[00:25:44.360 --> 00:25:46.360]  他說你有沒有成套?
[00:25:46.360 --> 00:25:48.360]  我說有
[00:25:48.360 --> 00:25:50.360]  免費下載的
[00:25:50.360 --> 00:25:52.360]  在電腦那裡
[00:25:52.360 --> 00:25:54.360]  你自己下載吧
[00:25:54.360 --> 00:25:56.360]  結果他下載了之後
[00:25:56.360 --> 00:25:58.360]  他就成功了
[00:25:58.360 --> 00:26:00.360]  還有出必告反必滅
[00:26:00.360 --> 00:26:02.360]  即是你出街的時候
[00:26:02.360 --> 00:26:04.360]  跟父母說一聲
[00:26:04.360 --> 00:26:06.360]  去哪裡
[00:26:06.360 --> 00:26:08.360]  有時候我兒子
[00:26:08.360 --> 00:26:10.360]  有時候也不太聽話
[00:26:10.360 --> 00:26:12.360]  出去又不知道去哪裡
[00:26:12.360 --> 00:26:14.360]  又不知道他回來了
[00:26:14.360 --> 00:26:16.360]  以為他還沒回來
[00:26:16.360 --> 00:26:18.360]  有時候這些很小的東西
[00:26:18.360 --> 00:26:20.360]  很小的東西
[00:26:20.360 --> 00:26:22.360]  慢慢去學習
[00:26:22.360 --> 00:26:24.360]  所以孝敬父母是雙方面
[00:26:24.360 --> 00:26:28.360]  現在很多年輕人
[00:26:28.360 --> 00:26:30.360]  很多時候就說
[00:26:30.360 --> 00:26:32.360]  我記得
[00:26:32.360 --> 00:26:34.360]  一個年輕人
[00:26:34.360 --> 00:26:36.360]  他跟媽媽說
[00:26:36.360 --> 00:26:38.360]  你要尊重我
[00:26:38.360 --> 00:26:40.360]  為什麼呢?
[00:26:40.360 --> 00:26:42.360]  因為年輕人有自己的想法
[00:26:42.360 --> 00:26:44.360]  我們年輕人有自己
[00:26:44.360 --> 00:26:46.360]  反叛的時期
[00:26:46.360 --> 00:26:48.360]  他說你要知道
[00:26:48.360 --> 00:26:50.360]  當一個
[00:26:50.360 --> 00:26:52.360]  反叛時期的一個
[00:26:52.360 --> 00:26:54.360]  年輕人的時候
[00:26:54.360 --> 00:26:56.360]  你要容忍他
[00:26:56.360 --> 00:26:58.360]  包容他
[00:26:58.360 --> 00:27:00.360]  讓他反叛你
[00:27:00.360 --> 00:27:02.360]  對不對?
[00:27:02.360 --> 00:27:04.360]  這是反叛時期
[00:27:04.360 --> 00:27:06.360]  過了沒有了
[00:27:06.360 --> 00:27:08.360]  風暴時期港澳
[00:27:08.360 --> 00:27:10.360]  他媽媽聽了之後很不舒服
[00:27:10.360 --> 00:27:12.360]  他媽媽就說
[00:27:12.360 --> 00:27:14.360]  你是反叛時期
[00:27:14.360 --> 00:27:16.360]  所以你要反叛
[00:27:16.360 --> 00:27:18.360]  他說我現在更年期
[00:27:18.360 --> 00:27:20.360]  我都有打仔的權利
[00:27:20.360 --> 00:27:22.360]  你反叛我
[00:27:22.360 --> 00:27:24.360]  我沒那麼忍耐
[00:27:24.360 --> 00:27:26.360]  如果素珠
[00:27:26.360 --> 00:27:28.360]  自然反應
[00:27:28.360 --> 00:27:30.360]  我是這樣的
[00:27:30.360 --> 00:27:32.360]  其實人與人之間就有很多衝突
[00:27:32.360 --> 00:27:34.360]  家庭都一樣
[00:27:34.360 --> 00:27:36.360]  你有反叛權利
[00:27:36.360 --> 00:27:38.360]  我一樣是有反叛的權利
[00:27:40.360 --> 00:27:42.360]  其實弟子批在裏面
[00:27:42.360 --> 00:27:44.360]  很多時候都會說
[00:27:44.360 --> 00:27:46.360]  很簡單
[00:27:46.360 --> 00:27:48.360]  做多一點
[00:27:48.360 --> 00:27:50.360]  你出的時候說一聲
[00:27:50.360 --> 00:27:52.360]  媽媽我去哪裏?我爸爸去哪裏?
[00:27:52.360 --> 00:27:54.360]  回來我回來了
[00:27:54.360 --> 00:27:56.360]  居有常業無別
[00:27:56.360 --> 00:27:58.360]  當你長大的時候
[00:27:58.360 --> 00:28:00.360]  出去工作
[00:28:00.360 --> 00:28:02.360]  父母最擔心什麼呢?
[00:28:02.360 --> 00:28:04.360]  最擔心就是
[00:28:04.360 --> 00:28:06.360]  居無定所
[00:28:06.360 --> 00:28:08.360]  也都沒份職業
[00:28:08.360 --> 00:28:10.360]  其他的我不詳細說了
[00:28:10.360 --> 00:28:12.360]  親所好
[00:28:12.360 --> 00:28:14.360]  力為巨那些
[00:28:14.360 --> 00:28:16.360]  大家可以去看看
[00:28:16.360 --> 00:28:18.360]  其實很好的
[00:28:18.360 --> 00:28:20.360]  身有傷而親友
[00:28:20.360 --> 00:28:22.360]  如果你受傷的時候
[00:28:22.360 --> 00:28:24.360]  父母是很擔心
[00:28:24.360 --> 00:28:26.360]  裏面是包含什麼呢?
[00:28:26.360 --> 00:28:28.360]  包含一種
[00:28:28.360 --> 00:28:30.360]  尊敬與被尊敬
[00:28:30.360 --> 00:28:32.360]  尊敬與被尊敬
[00:28:32.360 --> 00:28:34.360]  尊敬與被尊敬
[00:28:34.360 --> 00:28:36.360]  在香港的時候
[00:28:36.360 --> 00:28:38.360]  很多客家人
[00:28:38.360 --> 00:28:40.360]  很多客家人
[00:28:40.360 --> 00:28:42.360]  兒女去了英國
[00:28:42.360 --> 00:28:44.360]  六七十年代的時候
[00:28:44.360 --> 00:28:46.360]  很多人去英國工作
[00:28:46.360 --> 00:28:48.360]  父母就在大埔
[00:28:48.360 --> 00:28:50.360]  在新界
[00:28:50.360 --> 00:28:52.360]  他們就是
[00:28:52.360 --> 00:28:54.360]  等候出去工作的子女寄錢回來
[00:28:54.360 --> 00:28:56.360]  家庭其實生活不是差
[00:28:56.360 --> 00:28:58.360]  都挺好
[00:28:58.360 --> 00:29:00.360]  但是要求兒子
[00:29:00.360 --> 00:29:02.360]  在香港工作
[00:29:02.360 --> 00:29:04.360]  在香港工作
[00:29:04.360 --> 00:29:06.360]  要求兒子
[00:29:06.360 --> 00:29:08.360]  在英國賺錢寄錢回來
[00:29:08.360 --> 00:29:10.360]  後來兒子就跟他說
[00:29:10.360 --> 00:29:12.360]  他媽媽
[00:29:12.360 --> 00:29:14.360]  你自己
[00:29:14.360 --> 00:29:16.360]  生活又不是那麼差
[00:29:16.360 --> 00:29:18.360]  我現在在英國裏面
[00:29:18.360 --> 00:29:20.360]  我又結婚生子
[00:29:20.360 --> 00:29:22.360]  我生活艱苦
[00:29:22.360 --> 00:29:24.360]  為什麼你還要求我寄錢回來給你呢?
[00:29:24.360 --> 00:29:26.360]  他媽媽說
[00:29:26.360 --> 00:29:28.360]  不是錢的問題
[00:29:28.360 --> 00:29:30.360]  他問你知不知道
[00:29:30.360 --> 00:29:32.360]  當你有封信
[00:29:32.360 --> 00:29:34.360]  寄錢回來給你
[00:29:34.360 --> 00:29:36.360]  就算是一元也好
[00:29:36.360 --> 00:29:40.360]  這是一個榮譽
[00:29:40.360 --> 00:29:42.360]  因為兒子記得我
[00:29:42.360 --> 00:29:44.360]  兒子還有寄錢給我
[00:29:44.360 --> 00:29:46.360]  這個不是錢的問題
[00:29:46.360 --> 00:29:48.360]  我在其他朋友
[00:29:48.360 --> 00:29:50.360]  親友裏面
[00:29:50.360 --> 00:29:52.360]  我讓他知道
[00:29:52.360 --> 00:29:54.360]  兒子還記得我
[00:29:54.360 --> 00:29:56.360]  所以這個關係
[00:29:56.360 --> 00:29:58.360]  就不是金錢
[00:29:58.360 --> 00:30:00.360]  就不是因為父母要求
[00:30:00.360 --> 00:30:02.360]  要求
[00:30:02.360 --> 00:30:04.360]  不是
[00:30:04.360 --> 00:30:06.360]  也不是為了自己的面子
[00:30:06.360 --> 00:30:08.360]  也不是
[00:30:08.360 --> 00:30:10.360]  是被感受
[00:30:10.360 --> 00:30:12.360]  感受到
[00:30:12.360 --> 00:30:14.360]  被紀念
[00:30:14.360 --> 00:30:16.360]  所以這個才是很重要
[00:30:16.360 --> 00:30:18.360]  所以今天
[00:30:18.360 --> 00:30:20.360]  父母紀念兒女
[00:30:20.360 --> 00:30:22.360]  兒女紀念父母
[00:30:22.360 --> 00:30:24.360]  父母對兒女是會擔憂的
[00:30:24.360 --> 00:30:26.360]  兒女對父母也會掛念
[00:30:28.360 --> 00:30:30.360]  所以親愛我
[00:30:30.360 --> 00:30:32.360]  孝何難?親憎我
[00:30:32.360 --> 00:30:34.360]  孝方明?如果父母愛我
[00:30:34.360 --> 00:30:36.360]  我孝順他有多難呢?
[00:30:36.360 --> 00:30:38.360]  但如果父母不喜歡我
[00:30:38.360 --> 00:30:40.360]  我真的孝順他
[00:30:40.360 --> 00:30:42.360]  我仍然孝順他
[00:30:42.360 --> 00:30:44.360]  這個就很難得了
[00:30:44.360 --> 00:30:46.360]  最後
[00:30:46.360 --> 00:30:48.360]  曾子大孝的一句話
[00:30:48.360 --> 00:30:50.360]  佛一目殺一獸不以其時非孝也
[00:30:50.360 --> 00:30:52.360]  就是將對父母的
[00:30:52.360 --> 00:30:56.360]  孝慧精神廣泛提升到世界
[00:30:56.360 --> 00:31:00.360]  愛一花一草一木
[00:31:00.360 --> 00:31:02.360]  及於萬物
[00:31:02.360 --> 00:31:04.360]  這個就是中國文化的「合」
[00:31:04.360 --> 00:31:12.360]  這個就和希伯來的精神文化很相似
[00:31:12.360 --> 00:31:14.360]  最後我用一個故事
[00:31:14.360 --> 00:31:18.360]  一個真實的故事來做結束
[00:31:18.360 --> 00:31:22.360]  這個故事是這麼說的
[00:31:22.360 --> 00:31:26.360]  在90年代
[00:31:26.360 --> 00:31:28.360]  2000年代的時候
[00:31:28.360 --> 00:31:30.360]  我們知道在中國有很多人
[00:31:30.360 --> 00:31:34.360]  去了外國讀書
[00:31:34.360 --> 00:31:36.360]  在外國也有成就
[00:31:36.360 --> 00:31:42.360]  其中在山西有一個家庭
[00:31:42.360 --> 00:31:44.360]  這個家庭不算很有錢
[00:31:44.360 --> 00:31:48.360]  她兒子在18歲左右
[00:31:48.360 --> 00:31:52.360]  大約21歲左右
[00:31:52.360 --> 00:31:54.360]  他就讀完大學
[00:31:54.360 --> 00:31:56.360]  他就口水漲了金就去了美國讀書
[00:31:56.360 --> 00:32:02.360]  他媽媽當時是40歲
[00:32:02.360 --> 00:32:04.360]  他兒子離世的時候
[00:32:04.360 --> 00:32:06.360]  他媽媽是40歲
[00:32:06.360 --> 00:32:08.360]  然後他兒子一去
[00:32:08.360 --> 00:32:12.360]  就去了20年
[00:32:12.360 --> 00:32:16.360]  他兒子就覺得要回來探望他媽媽
[00:32:16.360 --> 00:32:20.360]  在外國讀書、讀研究院
[00:32:20.360 --> 00:32:22.360]  有成就 很孝順的
[00:32:22.360 --> 00:32:24.360]  他寄錢回來給家人
[00:32:24.360 --> 00:32:26.360]  他爸爸已經去世了
[00:32:26.360 --> 00:32:28.360]  就回來
[00:32:28.360 --> 00:32:32.360]  回來之後很艱難
[00:32:32.360 --> 00:32:34.360]  因為他在美國坐飛機去北京
[00:32:34.360 --> 00:32:36.360]  再轉機
[00:32:36.360 --> 00:32:38.360]  然後再坐車回到家裡
[00:32:38.360 --> 00:32:40.360]  很艱苦
[00:32:40.360 --> 00:32:42.360]  但他很盼望見到他媽媽
[00:32:42.360 --> 00:32:44.360]  他媽媽知道他兒子回來
[00:32:44.360 --> 00:32:46.360]  很開心
[00:32:46.360 --> 00:32:48.360]  差不多20多年沒見了
[00:32:48.360 --> 00:32:50.360]  現在兒子回來
[00:32:50.360 --> 00:32:54.360]  她就為兒子預備了很多東西
[00:32:54.360 --> 00:33:00.360]  首先就打了全身一棉胎
[00:33:00.360 --> 00:33:02.360]  全身的
[00:33:02.360 --> 00:33:04.360]  很漂亮的棉胎
[00:33:04.360 --> 00:33:06.360]  收拾好房間
[00:33:06.360 --> 00:33:08.360]  預備他兒子喜歡吃的東西
[00:33:08.360 --> 00:33:14.360]  來迎接這麼大的喜事
[00:33:14.360 --> 00:33:16.360]  回到家裡的時候
[00:33:16.360 --> 00:33:18.360]  兒子突然間很詫異
[00:33:18.360 --> 00:33:20.360]  因為他離世的時候
[00:33:20.360 --> 00:33:22.360]  他媽媽都40多歲
[00:33:22.360 --> 00:33:24.360]  都還是很年輕
[00:33:24.360 --> 00:33:26.360]  60多歲
[00:33:26.360 --> 00:33:28.360]  突然間覺得他媽媽很老
[00:33:28.360 --> 00:33:30.360]  時間過得很快
[00:33:30.360 --> 00:33:32.360]  有些難過
[00:33:32.360 --> 00:33:34.360]  見到面之後
[00:33:34.360 --> 00:33:36.360]  一方面很開心
[00:33:36.360 --> 00:33:38.360]  一方面
[00:33:38.360 --> 00:33:40.360]  他就說要在家裡
[00:33:40.360 --> 00:33:42.360]  和他媽媽住
[00:33:42.360 --> 00:33:44.360]  起碼一個月
[00:33:44.360 --> 00:33:46.360]  兩個月
[00:33:46.360 --> 00:33:50.360]  然後他開始有些不習慣
[00:33:50.360 --> 00:33:52.360]  為什麼不習慣呢?
[00:33:52.360 --> 00:33:54.360]  第一就是
[00:33:54.360 --> 00:33:56.360]  他在外國已經習慣了生活
[00:33:56.360 --> 00:33:58.360]  回到家裡沒有坐他媽媽的位置
[00:33:58.360 --> 00:34:00.360]  打了很漂亮的棉胎
[00:34:00.360 --> 00:34:02.360]  但那些棉胎是10斤重
[00:34:02.360 --> 00:34:04.360]  你沒看過10斤重的棉胎
[00:34:04.360 --> 00:34:06.360]  紮著不舒服
[00:34:06.360 --> 00:34:08.360]  我們這些人不會蓋棉胎
[00:34:08.360 --> 00:34:10.360]  因為我們有空調
[00:34:10.360 --> 00:34:12.360]  通常不會蓋
[00:34:12.360 --> 00:34:14.360]  他紮了一整晚
[00:34:14.360 --> 00:34:16.360]  呼吸不了
[00:34:16.360 --> 00:34:18.360]  他媽媽說他以前最喜歡
[00:34:18.360 --> 00:34:20.360]  吃豬手
[00:34:20.360 --> 00:34:22.360]  現在他吃的時候
[00:34:22.360 --> 00:34:24.360]  他已經不吃了
[00:34:24.360 --> 00:34:26.360]  因為健康
[00:34:26.360 --> 00:34:28.360]  所以他不再吃這麼肥的東西
[00:34:28.360 --> 00:34:30.360]  但他都要和媽媽說
[00:34:30.360 --> 00:34:32.360]  謝謝你
[00:34:32.360 --> 00:34:34.360]  好吃
[00:34:34.360 --> 00:34:36.360]  所以他都吃
[00:34:36.360 --> 00:34:38.360]  又鹹又肥
[00:34:38.360 --> 00:34:40.360]  全部三高的毒藥
[00:34:40.360 --> 00:34:42.360]  不過不要緊
[00:34:42.360 --> 00:34:44.360]  是媽媽煮的
[00:34:44.360 --> 00:34:46.360]  所以他仍然吃
[00:34:46.360 --> 00:34:48.360]  他和媽媽說
[00:34:48.360 --> 00:34:50.360]  謝謝你
[00:34:50.360 --> 00:34:52.360]  買菜的時候
[00:34:52.360 --> 00:34:54.360]  他就和媽媽說
[00:34:54.360 --> 00:34:56.360]  我寄錢回來
[00:34:56.360 --> 00:34:58.360]  希望你生活好一點
[00:34:58.360 --> 00:35:00.360]  為什麼你不去請人幫助你
[00:35:00.360 --> 00:35:02.360]  他媽媽說
[00:35:02.360 --> 00:35:04.360]  我可以的 我做得到
[00:35:04.360 --> 00:35:06.360]  為什麼要請人去買菜
[00:35:06.360 --> 00:35:08.360]  去工作 做很多東西
[00:35:08.360 --> 00:35:10.360]  他不忍心
[00:35:10.360 --> 00:35:12.360]  他說你年紀大了
[00:35:12.360 --> 00:35:14.360]  你都60多歲了
[00:35:14.360 --> 00:35:16.360]  你應該給自己休息
[00:35:16.360 --> 00:35:18.360]  他不高興了
[00:35:18.360 --> 00:35:20.360]  他知道了
[00:35:20.360 --> 00:35:22.360]  不出聲
[00:35:22.360 --> 00:35:24.360]  好 我尊重你
[00:35:24.360 --> 00:35:26.360]  於是相處一段時間
[00:35:26.360 --> 00:35:28.360]  他媽媽覺得
[00:35:28.360 --> 00:35:30.360]  有些困難
[00:35:30.360 --> 00:35:32.360]  和以前不同了
[00:35:32.360 --> 00:35:34.360]  有些東西不同了
[00:35:34.360 --> 00:35:36.360]  最後兒子和我說
[00:35:36.360 --> 00:35:38.360]  我都要回去了
[00:35:38.360 --> 00:35:40.360]  提早回去
[00:35:40.360 --> 00:35:42.360]  一個月
[00:35:42.360 --> 00:35:44.360]  他媽媽很明事
[00:35:44.360 --> 00:35:46.360]  她明白你有什麼工作
[00:35:46.360 --> 00:35:48.360]  為偽造
[00:35:48.360 --> 00:35:50.360]  送我走
[00:35:50.360 --> 00:35:52.360]  送我走的時候
[00:35:52.360 --> 00:35:54.360]  他媽媽就說
[00:35:54.360 --> 00:35:56.360]  我為你剪報
[00:35:56.360 --> 00:35:58.360]  有些事情發生
[00:35:58.360 --> 00:36:00.360]  他就看報紙 外國發生什麼事情
[00:36:00.360 --> 00:36:02.360]  剪下來
[00:36:02.360 --> 00:36:04.360]  兒子說其實我在外國
[00:36:04.360 --> 00:36:06.360]  我最清楚自己 你不用擔心我
[00:36:06.360 --> 00:36:08.360]  其中就有篇文章
[00:36:08.360 --> 00:36:10.360]  他剪了下來
[00:36:10.360 --> 00:36:12.360]  他說你看看吧
[00:36:12.360 --> 00:36:14.360]  這篇文章就叫做
[00:36:14.360 --> 00:36:16.360]  幫我老
[00:36:16.360 --> 00:36:18.360]  他說什麼呢
[00:36:18.360 --> 00:36:20.360]  其實他媽媽就
[00:36:20.360 --> 00:36:22.360]  和兒子說
[00:36:22.360 --> 00:36:24.360]  他兒子很疼他
[00:36:24.360 --> 00:36:26.360]  他也很明白
[00:36:26.360 --> 00:36:28.360]  他們之間
[00:36:28.360 --> 00:36:30.360]  在這個月裏
[00:36:30.360 --> 00:36:32.360]  發生很多事情
[00:36:32.360 --> 00:36:34.360]  大家都不會
[00:36:34.360 --> 00:36:36.360]  出聲
[00:36:36.360 --> 00:36:38.360]  不會批評
[00:36:38.360 --> 00:36:40.360]  大家都很
[00:36:40.360 --> 00:36:42.360]  忍耐生活
[00:36:42.360 --> 00:36:44.360]  他說當十個兒子慢慢長大的時候
[00:36:44.360 --> 00:36:46.360]  正正就是
[00:36:46.360 --> 00:36:48.360]  父母垂垂老矣的時候
[00:36:48.360 --> 00:36:52.360]  過去的日子
[00:36:52.360 --> 00:36:54.360]  是回不來了
[00:36:54.360 --> 00:36:58.360]  他說
[00:36:58.360 --> 00:37:00.360]  他和兒子說
[00:37:00.360 --> 00:37:02.360]  他是我老了
[00:37:02.360 --> 00:37:04.360]  他不是原來的我
[00:37:04.360 --> 00:37:08.360]  請你理解我
[00:37:08.360 --> 00:37:10.360]  對我的耐性
[00:37:10.360 --> 00:37:12.360]  因為他年紀大
[00:37:12.360 --> 00:37:14.360]  做事
[00:37:14.360 --> 00:37:16.360]  不行
[00:37:16.360 --> 00:37:18.360]  沒有以前很論盡
[00:37:18.360 --> 00:37:20.360]  他
[00:37:20.360 --> 00:37:22.360]  有時候我將菜
[00:37:22.360 --> 00:37:24.360]  弄得自己三手
[00:37:24.360 --> 00:37:26.360]  又或者
[00:37:26.360 --> 00:37:28.360]  我忘記出門綁在底下的時候
[00:37:28.360 --> 00:37:30.360]  他請你想一想
[00:37:30.360 --> 00:37:32.360]  他說你小時候
[00:37:32.360 --> 00:37:34.360]  我是怎樣
[00:37:34.360 --> 00:37:36.360]  手來幫你
[00:37:36.360 --> 00:37:38.360]  一手一手來幫你
[00:37:38.360 --> 00:37:40.360]  他說當我
[00:37:40.360 --> 00:37:42.360]  一路重複著
[00:37:42.360 --> 00:37:44.360]  說一些說話
[00:37:44.360 --> 00:37:46.360]  你覺得很嚴
[00:37:46.360 --> 00:37:48.360]  又說你忘記了
[00:37:48.360 --> 00:37:50.360]  是很
[00:37:50.360 --> 00:37:52.360]  你知老人家很囉嗦
[00:37:52.360 --> 00:37:54.360]  他請你耐心
[00:37:54.360 --> 00:37:56.360]  聽我說
[00:37:56.360 --> 00:37:58.360]  不要打斷
[00:37:58.360 --> 00:38:00.360]  讓我說完
[00:38:00.360 --> 00:38:02.360]  我是很囉嗦
[00:38:02.360 --> 00:38:04.360]  說了我忘記了
[00:38:04.360 --> 00:38:06.360]  但你也不要打斷
[00:38:06.360 --> 00:38:08.360]  你讓我說完
[00:38:08.360 --> 00:38:10.360]  他說你記得你小時候
[00:38:10.360 --> 00:38:12.360]  其實我就是一天重複
[00:38:12.360 --> 00:38:14.360]  去說故事給你聽
[00:38:14.360 --> 00:38:16.360]  直到你睡覺
[00:38:16.360 --> 00:38:18.360]  他說我需要你幫我洗澡的時候
[00:38:18.360 --> 00:38:20.360]  我現在大
[00:38:20.360 --> 00:38:22.360]  照顧不了
[00:38:22.360 --> 00:38:24.360]  有一天我需要你幫我洗澡
[00:38:24.360 --> 00:38:26.360]  你不要罵我
[00:38:26.360 --> 00:38:28.360]  他說你記得小時候
[00:38:28.360 --> 00:38:30.360]  我怎樣哄你洗澡
[00:38:30.360 --> 00:38:32.360]  當我對新科技知識不知所措
[00:38:32.360 --> 00:38:34.360]  現在電腦上網
[00:38:34.360 --> 00:38:36.360]  我樣樣都不懂
[00:38:36.360 --> 00:38:38.360]  很落後
[00:38:38.360 --> 00:38:40.360]  請你不要笑我
[00:38:40.360 --> 00:38:42.360]  他說你想一想
[00:38:42.360 --> 00:38:44.360]  小時候
[00:38:44.360 --> 00:38:46.360]  不厭其煩
[00:38:46.360 --> 00:38:48.360]  回答你每一個為什麼
[00:38:48.360 --> 00:38:50.360]  他說當我由於
