
[00:00:00.000 --> 00:00:02.440]  今天要分享的題目
[00:14:38.160 --> 00:14:40.480]  這個對我都是一個提醒
[00:14:40.480 --> 00:14:42.520]  當你遇到有些問題的時候
[00:14:42.520 --> 00:14:44.160]  可能人家看不起你
[00:14:44.160 --> 00:14:46.040]  我在香港也是的
[00:14:46.040 --> 00:14:47.840]  去到哪裡人家都看不起我
[00:14:47.840 --> 00:14:50.440]  因為真的小一點
[00:14:50.440 --> 00:14:52.440]  真的人家都不知道是誰
[00:14:52.440 --> 00:14:53.720]  真的
[00:14:53.720 --> 00:14:55.120]  但是可以怎麼做呢
[00:14:55.120 --> 00:14:56.320]  蘇羅做得很好
[00:14:56.320 --> 00:14:58.480]  第一就是沉默
[00:14:58.480 --> 00:15:00.520]  你不用爭辯的
[00:15:00.520 --> 00:15:01.360]  沒得爭辯的
[00:15:01.360 --> 00:15:04.640]  因為你真的沒有政績給人看
[00:15:04.640 --> 00:15:07.640]  第二就是他幹實事
[00:15:07.640 --> 00:15:09.520]  蘇羅真的做到
[00:15:09.520 --> 00:15:12.440]  我們看看蘇羅的功績
[00:15:12.440 --> 00:15:15.800]  接著聖經說他怎樣率領大軍
[00:15:15.800 --> 00:15:18.560]  將敵人殺個片甲不留
[00:15:18.560 --> 00:15:19.600]  背景是這樣的
[00:15:19.600 --> 00:15:21.400]  蘇羅剛剛上任
[00:15:21.400 --> 00:15:23.680]  就是制簽之後約一個月
[00:15:23.680 --> 00:15:25.640]  以色列其中一個族
[00:15:25.640 --> 00:15:28.560]  被外地阿滿人準備攻打
[00:15:28.560 --> 00:15:30.360]  以色列其中一個族
[00:15:30.360 --> 00:15:32.600]  叫做基列亞比城
[00:15:32.600 --> 00:15:34.880]  因為亞比人的人民很害怕
[00:15:34.880 --> 00:15:36.120]  所以他打算
[00:15:36.120 --> 00:15:38.120]  哎呀 我們反正都輸定了
[00:15:38.120 --> 00:15:39.520]  跟人家講和
[00:15:39.520 --> 00:15:41.640]  堂堂上帝的選民
[00:15:41.640 --> 00:15:44.440]  還沒打就說跟人家講和
[00:15:44.440 --> 00:15:48.120]  在撒姆爾記上十一章一節下說
[00:15:48.120 --> 00:15:49.840]  我們跟他納約
[00:15:49.840 --> 00:15:51.480]  我們就服侍你
[00:15:51.480 --> 00:15:53.480]  即是說亞比人甘願做
[00:15:53.480 --> 00:15:55.960]  阿滿人的僕人去服侍人
[00:15:55.960 --> 00:15:57.960]  在十一章二節這樣說
[00:15:57.960 --> 00:15:59.720]  阿滿人那赫就說
[00:15:59.720 --> 00:16:01.680]  你們如果約由我
[00:16:01.680 --> 00:16:03.040]  「碗出」
[00:16:03.040 --> 00:16:04.520]  甚麼叫「碗出」呢
[00:16:04.520 --> 00:16:05.760]  即是挖
[00:16:05.760 --> 00:16:08.240]  你們給我挖出你們各人的右眼
[00:16:08.240 --> 00:16:11.640]  即是整個民族的右眼給我挖出來
[00:16:11.640 --> 00:16:15.360]  以此來到凌辱以色列人
[00:16:15.360 --> 00:16:17.080]  我就跟你納約
[00:16:17.080 --> 00:16:19.240]  哇 這樣
[00:16:19.240 --> 00:16:21.240]  挖出你們的右眼
[00:16:21.240 --> 00:16:24.480]  我就跟你納約 不打你
[00:16:24.480 --> 00:16:27.320]  當時亞比人的長老都挺好
[00:16:27.320 --> 00:16:28.960]  他用了一個拖延政策
[00:16:28.960 --> 00:16:32.240]  他請求阿滿人寬容他們七天
[00:16:32.240 --> 00:16:34.920]  他說到時因為他們想找救兵
[00:16:34.920 --> 00:16:36.440]  將七天拖延給他們
[00:16:36.440 --> 00:16:39.040]  給七天時間我們再決定
[00:16:39.040 --> 00:16:40.320]  然後找救兵
[00:16:40.320 --> 00:16:43.520]  於是亞比人就立刻找使者去找訴羅
[00:16:43.520 --> 00:16:46.440]  當使者去到他們的時候
[00:16:46.440 --> 00:16:47.840]  找到訴羅他們的時候
[00:16:47.840 --> 00:16:48.680]  就哭了
[00:16:48.680 --> 00:16:50.920]  將困境告訴他們
[00:16:50.920 --> 00:16:52.920]  剛剛訴羅就經過
[00:16:52.920 --> 00:16:54.600]  即是當那些人在說 在哭的時候
[00:16:54.600 --> 00:16:55.600]  訴羅經過
[00:16:55.600 --> 00:16:57.160]  剛剛他上任一個月
[00:16:57.160 --> 00:16:58.680]  他在做甚麼呢 聖經說
[00:16:58.680 --> 00:16:59.960]  十一章五節
[00:16:59.960 --> 00:17:03.520]  訴羅剛剛在田間趕牛回來
[00:17:03.520 --> 00:17:04.920]  趕牛
[00:17:04.920 --> 00:17:05.920]  可能都是的
[00:17:05.920 --> 00:17:07.560]  因為頭一個月又未建好
[00:17:07.560 --> 00:17:09.600]  可能皇宮甚麼都未搞定
[00:17:09.600 --> 00:17:11.400]  又未有很完善的制度
[00:17:11.400 --> 00:17:14.120]  所以他繼續做回平時的事
[00:17:14.120 --> 00:17:17.680]  然後當訴羅聽到亞比人的遭遇的時候
[00:17:17.680 --> 00:17:19.200]  十一章六節就說
[00:17:19.200 --> 00:17:22.280]  就被神的靈大大感動
[00:17:22.280 --> 00:17:24.440]  甚是發怒
[00:17:24.440 --> 00:17:27.800]  有時做大事真的要有些火
[00:17:27.800 --> 00:17:30.520]  這個火我想英文是Passion
[00:17:30.520 --> 00:17:35.040]  我們有沒有那團火去做那件事
[00:17:35.040 --> 00:17:36.120]  十一章七節
[00:17:36.120 --> 00:17:39.880]  那一刻訴羅就將一對牛切成塊紙
[00:17:39.880 --> 00:17:43.000]  托父使者送到以色列的全境
[00:17:43.000 --> 00:17:45.080]  即是將牛
[00:17:45.080 --> 00:17:47.400]  可能是將肥牛拿出來
[00:17:47.400 --> 00:17:49.280]  然後就一起切
[00:17:49.280 --> 00:17:50.880]  然後去四境就說
[00:17:50.880 --> 00:17:53.560]  凡不出來跟從訴羅和撒姆爾的
[00:17:53.560 --> 00:17:56.600]  也必這樣切開他的牛
[00:17:56.600 --> 00:17:58.920]  於是耶和華使百姓懼怕
[00:17:58.920 --> 00:18:02.120]  他們就出來如同一人齊心
[00:18:02.120 --> 00:18:03.760]  哇 如同一人
[00:18:03.760 --> 00:18:05.120]  這個方法挺好
[00:18:05.120 --> 00:18:06.920]  加上上帝幫助他
[00:18:06.920 --> 00:18:09.680]  百姓就起來一起對抗
[00:18:09.680 --> 00:18:10.880]  阿們人
[00:18:10.880 --> 00:18:14.280]  這個肯定是訴羅其中一項功績
[00:18:14.280 --> 00:18:16.200]  他可以在很短的時間
[00:18:16.200 --> 00:18:19.880]  徵召了一支龐大的軍隊
[00:18:19.880 --> 00:18:23.760]  然後訴羅很有信心地叫使者去回覆
[00:18:23.760 --> 00:18:25.560]  基列亞比人
[00:18:25.560 --> 00:18:27.920]  撒姆爾記上十一章九節這樣說
[00:18:27.920 --> 00:18:29.280]  眾人對那使者說
[00:18:29.280 --> 00:18:32.240]  你們回去回覆基列亞比人說
[00:18:32.240 --> 00:18:35.440]  明日太陽近午的時候
[00:18:35.440 --> 00:18:37.840]  你們必得解救
[00:18:37.840 --> 00:18:38.840]  挺有信心
[00:18:38.840 --> 00:18:41.320]  使者就回去告訴亞比人
[00:18:41.320 --> 00:18:43.560]  他們就很歡喜
[00:18:43.560 --> 00:18:46.680]  於是訴羅打鐵趁熱
[00:18:46.680 --> 00:18:49.520]  翌日訴羅就將百姓分為三隊
[00:18:49.520 --> 00:18:52.760]  在神間的時候就進入了阿們人的營
[00:18:52.760 --> 00:18:55.280]  擊殺他們直到太陽近午
[00:18:55.280 --> 00:18:57.480]  剩下的人都逃散
[00:18:57.480 --> 00:19:00.640]  沒有二人同在一處
[00:19:00.640 --> 00:19:01.720]  大家看看
[00:19:01.720 --> 00:19:03.920]  在訴羅的領導之下
[00:19:03.920 --> 00:19:05.600]  以色列人原來這麼厲害
[00:19:05.600 --> 00:19:09.360]  可以將敵人殺的殺
[00:19:09.360 --> 00:19:11.320]  逃的逃
[00:19:11.320 --> 00:19:12.440]  但去到這裡
[00:19:12.440 --> 00:19:15.400]  訴羅有班支持者很記仇
[00:19:15.400 --> 00:19:17.720]  我們有時人都很記仇
[00:19:17.720 --> 00:19:20.160]  他們就幫訴羅出頭
[00:19:20.160 --> 00:19:23.360]  剛才不是說有些人看不起訴羅的
[00:19:23.360 --> 00:19:24.760]  然後聖經就說
[00:19:24.760 --> 00:19:27.600]  百姓就對撒姆爾說
[00:19:27.600 --> 00:19:31.360]  那說訴羅豈能管理我們是誰
[00:19:31.360 --> 00:19:32.760]  可以將他交出來
[00:19:32.760 --> 00:19:34.280]  我們殺了他
[00:19:34.280 --> 00:19:37.760]  他一出來就說哪一個是困難者
[00:19:37.760 --> 00:19:39.360]  叫他出來
[00:19:39.360 --> 00:19:41.960]  讓我們招呼他
[00:19:41.960 --> 00:19:43.600]  讓我們殺了他
[00:19:43.600 --> 00:19:46.080]  撒姆爾真是有大將之風
[00:19:46.080 --> 00:19:48.400]  他不像某個國家的元首
[00:19:48.400 --> 00:19:50.120]  為了拍照站前排
[00:19:50.120 --> 00:19:51.960]  一推就推人家一邊
[00:19:51.960 --> 00:19:57.000]  推完之後還多沒品
[00:19:57.000 --> 00:19:58.320]  這樣都可以
[00:19:58.320 --> 00:20:03.480]  結果這個訴羅非常值得人們尊敬
[00:20:03.480 --> 00:20:09.520]  訴羅說今天耶和華在以色列中施行拯救
[00:20:09.520 --> 00:20:12.920]  所以不可殺人
[00:20:12.920 --> 00:20:14.240]  他的回應
[00:20:14.240 --> 00:20:16.840]  這些叫大將之風
[00:20:16.840 --> 00:20:18.680]  大將之風就是這些
[00:20:18.680 --> 00:20:23.520]  另外就是他懂得歸榮要給上帝
[00:20:23.520 --> 00:20:26.360]  他知道一切從上帝而來
[00:20:26.360 --> 00:20:29.400]  接著撒姆爾就叫百姓去了吉格
[00:20:29.400 --> 00:20:31.760]  正式就立國
[00:20:31.760 --> 00:20:34.240]  將訴羅成為了王
[00:20:34.240 --> 00:20:35.680]  在11章15節這樣說
[00:20:35.680 --> 00:20:38.120]  他說「中百姓就到了吉格那裡
[00:20:38.120 --> 00:20:42.200]  在耶和華面前立訴羅為王
[00:20:42.200 --> 00:20:44.520]  又在耶和華面前獻平安祭
[00:20:44.520 --> 00:20:48.720]  訴羅和以色列眾人就大大歡喜
[00:20:48.720 --> 00:20:53.680]  在歡樂和喜慶聲中完結了登基儀式」
[00:20:53.680 --> 00:20:57.320]  而撒姆爾可能都覺得差不多功成身退了
[00:20:57.320 --> 00:20:59.560]  他就在撒姆爾記上12章
[00:20:59.560 --> 00:21:01.520]  用了足足一章聖經
[00:21:01.520 --> 00:21:04.320]  發表了他的退休演說
[00:21:04.320 --> 00:21:07.240]  最後他叮囑以色列民這樣說
[00:21:07.240 --> 00:21:09.840]  「只要你們敬畏耶和華
[00:21:09.840 --> 00:21:13.720]  誠誠實實地盡心侍奉祂
[00:21:13.720 --> 00:21:19.160]  想念祂向你們所行的事何等大
[00:21:19.160 --> 00:21:21.080]  你們若仍然作惡
[00:21:21.080 --> 00:21:25.320]  你們和你們的王必一同滅亡」
[00:21:25.320 --> 00:21:28.920]  究竟撒姆爾可不可以全退呢?
[00:21:28.920 --> 00:21:31.040]  還是要繼續做顧問呢?
[00:21:31.040 --> 00:21:35.600]  究竟訴羅王又是否真的稱職呢?
[00:21:35.600 --> 00:21:37.640]  說完他的好事
[00:21:37.640 --> 00:21:39.160]  說他的劣跡
[00:21:39.160 --> 00:21:41.400]  不過今天不夠時間說他的劣跡
[00:21:41.400 --> 00:21:42.880]  要留待下一次
[00:21:42.880 --> 00:21:44.520]  他至少有幾樣劣跡
[00:21:44.520 --> 00:21:46.720]  第一是急躁
[00:21:46.720 --> 00:21:47.960]  很心急
[00:21:47.960 --> 00:21:51.400]  有一次他不應該去獻祭
[00:21:51.400 --> 00:21:52.960]  獻祭應該留給撒姆爾
[00:21:52.960 --> 00:21:54.280]  應該留給祭司
[00:21:54.280 --> 00:21:58.120]  而撒姆爾說明他七天之後會到
[00:21:58.120 --> 00:21:59.400]  他不等
[00:21:59.400 --> 00:22:01.560]  他搶來自己獻祭
[00:22:01.560 --> 00:22:03.720]  做了一件惡事
[00:22:03.720 --> 00:22:06.040]  但竟然有另一個缺點
[00:22:06.040 --> 00:22:07.920]  就是推卸責任
[00:22:07.920 --> 00:22:09.320]  他做了錯事之後
[00:22:09.320 --> 00:22:10.880]  然後就推
[00:22:10.880 --> 00:22:12.240]  推給其他人
[00:22:12.240 --> 00:22:13.720]  推到百姓那裡
[00:22:13.720 --> 00:22:15.360]  推到撒姆爾那裡
[00:22:15.360 --> 00:22:16.520]  然後推到敵人那裡
[00:22:16.520 --> 00:22:18.560]  總之自己不關事
[00:22:18.560 --> 00:22:20.480]  自己不關事
[00:22:20.480 --> 00:22:21.960]  另外一個不好就是
[00:22:21.960 --> 00:22:23.680]  他高舉自己
[00:22:23.680 --> 00:22:27.520]  由開始他懂得歸榮要給上帝
[00:22:27.520 --> 00:22:30.240]  到後來他高舉自己
[00:22:30.240 --> 00:22:33.000]  為自己立紀念碑
[00:22:33.000 --> 00:22:34.080]  而最後
[00:22:34.080 --> 00:22:36.320]  這個是最嚴重的
[00:22:36.320 --> 00:22:38.200]  就是他交軌
[00:22:38.200 --> 00:22:40.080]  他找靈媒
[00:22:40.080 --> 00:22:41.960]  這個我們下次會說
[00:22:41.960 --> 00:22:44.040]  但最後很想和大家說
[00:22:44.040 --> 00:22:49.280]  就是讓新生繼續更新
[00:22:49.280 --> 00:22:52.240]  這個對我們每一個人都很重要
[00:22:52.240 --> 00:22:54.920]  剛剛我們看到一個王
[00:22:54.920 --> 00:22:56.880]  原本由毫無自信
[00:22:56.880 --> 00:22:59.720]  到經歷上帝的同在的時候
[00:22:59.720 --> 00:23:02.880]  他可以號令群雄
[00:23:02.880 --> 00:23:04.920]  但當他差的時候
[00:23:04.920 --> 00:23:07.240]  他可以去到交軌
[00:23:07.240 --> 00:23:08.640]  怎樣將這件事
[00:23:08.640 --> 00:23:11.400]  成為我們每一個基督徒的提醒呢?
[00:23:11.400 --> 00:23:13.320]  他原本只是一個穩奴的人
[00:23:13.320 --> 00:23:15.480]  但當上帝要興起他的時候
[00:23:15.480 --> 00:23:16.880]  他有能力
[00:23:16.880 --> 00:23:19.000]  今天可能我們每一個人都覺得
[00:23:19.000 --> 00:23:20.600]  我們很卑微
[00:23:20.600 --> 00:23:24.640]  可能覺得我們做不到很多大事
[00:23:24.640 --> 00:23:26.000]  但很想大家知道
[00:23:26.000 --> 00:23:29.040]  原來當上帝要用你的時候
[00:23:29.040 --> 00:23:31.040]  他會給你能力
[00:23:31.040 --> 00:23:33.560]  當他呼召你去某個崗位的時候
[00:23:33.560 --> 00:23:36.960]  其實他可能早就預備了很多天使
[00:23:36.960 --> 00:23:37.920]  去幫助你
[00:23:37.920 --> 00:23:41.240]  問題是你夠不夠膽去踏那一步
[00:23:41.240 --> 00:23:43.600]  這個你問很多侍奉的人員
[00:23:43.600 --> 00:23:47.240]  我相信他會給你答案
[00:23:47.240 --> 00:23:48.760]  而一樣很重要的事情
[00:23:48.760 --> 00:23:51.280]  就是上帝當日祝福訴羅王
[00:23:51.280 --> 00:23:52.840]  而在這個事情上
[00:23:52.840 --> 00:23:57.520]  其實他一直一樣祝福我們每一個信徒
[00:23:57.520 --> 00:24:00.480]  但這方面正正是這樣的祝福
[00:24:00.480 --> 00:24:03.280]  令到有些弟兄姊妹有困惑
[00:24:03.280 --> 00:24:04.320]  如果大家還記得
[00:24:04.320 --> 00:24:06.280]  剛才我叫大家記得那幾個字
[00:24:06.280 --> 00:24:11.640]  就是上帝給了訴羅有一個新心
[00:24:11.640 --> 00:24:13.080]  是不是?
[00:24:13.080 --> 00:24:14.400]  你有沒有奇怪
[00:24:14.400 --> 00:24:17.520]  為甚麼上帝親自選召的人
[00:24:17.520 --> 00:24:20.840]  為甚麼上帝親自給了一個新心的人
[00:24:20.840 --> 00:24:23.400]  會搞成這樣?
[00:24:23.400 --> 00:24:25.920]  我不知道你有沒有奇怪
[00:24:25.920 --> 00:24:28.000]  為甚麼會搞成這樣?
[00:24:28.000 --> 00:24:30.880]  明明說你要變為新人
[00:24:30.880 --> 00:24:35.880]  明明說你會變成一個不同的人
[00:24:35.880 --> 00:24:37.120]  為甚麼會這樣?
[00:24:37.120 --> 00:24:38.800]  為甚麼一開始訓練得好
[00:24:38.800 --> 00:24:40.080]  轉變得好
[00:24:40.080 --> 00:24:42.040]  但接著會變得差呢?
[00:24:42.040 --> 00:24:44.800]  其實耶穌給了我們答案
[00:24:44.800 --> 00:24:47.600]  在《約翰福音》15:1說
[00:24:47.600 --> 00:24:50.240]  「我是真葡萄樹
[00:24:50.240 --> 00:24:53.120]  我父是栽培的人
[00:24:53.120 --> 00:24:54.960]  你們要常在我裡面
[00:24:54.960 --> 00:24:57.080]  我也常在你們裡面
[00:24:57.080 --> 00:25:00.360]  之子若不常在葡萄樹上
[00:25:00.360 --> 00:25:02.760]  自己就不能結果子
[00:25:02.760 --> 00:25:05.400]  你們若不常在我裡面
[00:25:05.400 --> 00:25:08.080]  也是這樣」
[00:25:08.080 --> 00:25:09.240]  大家看
[00:25:09.240 --> 00:25:15.240]  原來當訴羅願意憐於上帝的時候
[00:25:15.240 --> 00:25:18.400]  他的說話有力
[00:25:18.400 --> 00:25:20.760]  有信心
[00:25:20.760 --> 00:25:24.000]  「明天下午之前
[00:25:24.000 --> 00:25:25.520]  我就要幫你們」
[00:25:25.520 --> 00:25:26.960]  很有信心
[00:25:26.960 --> 00:25:30.920]  接著說耶和華在以色列中要施行拯救
[00:25:30.920 --> 00:25:32.600]  很有信心
[00:25:32.600 --> 00:25:34.400]  但我們看到他生平的時候
[00:25:34.400 --> 00:25:38.840]  我們看到他一步一步想離開上帝
[00:25:38.840 --> 00:25:41.320]  你之後會看到他因為懼怕群眾
[00:25:41.320 --> 00:25:42.920]  而不尊重上帝
[00:25:42.920 --> 00:25:44.400]  他自把自為
[00:25:44.400 --> 00:25:46.480]  獻祭而不等候
[00:25:46.480 --> 00:25:49.440]  他由高舉上帝變高舉自己
[00:25:49.440 --> 00:25:53.360]  所以他選擇背棄上帝
[00:25:53.360 --> 00:25:56.640]  他就不能作甚麼
[00:25:56.640 --> 00:26:00.720]  而上帝對他都無話可說
[00:26:00.720 --> 00:26:03.040]  那和我們每一個人有甚麼關係呢?
[00:26:03.040 --> 00:26:06.360]  上帝賜訴羅有個新心
[00:26:06.360 --> 00:26:08.600]  讓他變為新人
[00:26:08.600 --> 00:26:10.000]  但大家知不知道
[00:26:10.000 --> 00:26:13.000]  上帝也同樣賜給我們
[00:26:13.000 --> 00:26:19.000]  在座每一個人都有新心
[00:26:19.000 --> 00:26:20.600]  其實還不止新心
[00:26:20.600 --> 00:26:21.920]  其實如果待會看
[00:26:21.920 --> 00:26:26.040]  我們會有比訴羅更大的祝福
[00:26:26.040 --> 00:26:28.200]  哥倫多後書這樣說
[00:26:28.200 --> 00:26:31.600]  若有人在基督裡
[00:26:31.600 --> 00:26:35.200]  他就是新造的人
[00:26:35.200 --> 00:26:39.520]  舊事已過都變成新的了
[00:26:39.520 --> 00:26:42.320]  因此若有人在基督裡
[00:26:42.320 --> 00:26:45.080]  新的創造就來了
[00:26:45.080 --> 00:26:46.400]  舊的已去
[00:26:46.400 --> 00:26:49.360]  新的就在這裡
[00:26:49.360 --> 00:26:51.040]  當看英文的時候
[00:26:51.040 --> 00:26:52.720]  有一個字我以前看不明白
[00:26:52.720 --> 00:26:55.120]  我現在明白多了一點
[00:26:55.120 --> 00:26:59.600]  那個字就叫做「New Creation」
[00:26:59.600 --> 00:27:02.080]  訴羅都是不同的
[00:27:02.080 --> 00:27:03.880]  新的人
[00:27:03.880 --> 00:27:06.240]  但為何聖經說
[00:27:06.240 --> 00:27:08.200]  當我們信了耶穌
[00:27:08.200 --> 00:27:11.280]  我們就是「New Creation」呢?
[00:27:11.280 --> 00:27:17.520]  即是不同的品種
[00:27:17.520 --> 00:27:19.000]  之前的訴羅形容為
[00:27:19.000 --> 00:27:20.360]  「Different Person」的時候
[00:27:20.360 --> 00:27:22.120]  即是原本他做卑微的事情
[00:27:22.120 --> 00:27:23.560]  但他現在要做皇帝
[00:27:23.560 --> 00:27:24.600]  原本他膽小
[00:27:24.600 --> 00:27:26.960]  但現在要號令群雄
[00:27:26.960 --> 00:27:29.600]  我們「New Creation」
[00:27:29.600 --> 00:27:31.160]  我們是怎樣呢?
[00:27:31.160 --> 00:27:33.440]  當我看了耶穌這個說法之後
[00:27:33.440 --> 00:27:35.200]  我明白多了一點
[00:27:35.200 --> 00:27:37.080]  原來我們已經是接了
[00:27:37.080 --> 00:27:42.800]  到另一棵不同品種的樹上
[00:27:42.800 --> 00:27:44.280]  葡萄樹
[00:27:44.280 --> 00:27:47.280]  我們中間也有些人園藝很厲害
[00:27:47.280 --> 00:27:49.320]  原來我們接了一枝
[00:27:49.320 --> 00:27:51.160]  去了耶穌那裡
[00:27:51.160 --> 00:27:53.400]  以前我們自己是一棵樹
[00:27:53.400 --> 00:27:56.440]  我們結的果子是甚麼?
[00:27:56.440 --> 00:27:58.320]  就是我們不好的東西
[00:27:58.320 --> 00:28:00.040]  我們有時久不久都有好的東西
[00:28:00.040 --> 00:28:01.080]  但我們結的那些
[00:28:01.080 --> 00:28:03.360]  我們自己以前做了很多錯的事
[00:28:03.360 --> 00:28:04.520]  我們後悔的那些
[00:28:04.520 --> 00:28:07.280]  就是我們結的那些果子
[00:28:07.280 --> 00:28:08.720]  所以我們信了耶穌之後
[00:28:08.720 --> 00:28:10.240]  我們是一個新造的
[00:28:10.240 --> 00:28:11.720]  我們是一個「New Creation」
[00:28:11.720 --> 00:28:14.120]  是因為我們已經接了一枝
[00:28:14.120 --> 00:28:18.760]  到耶穌這一棵葡萄樹上
[00:28:18.760 --> 00:28:21.320]  我們不單止有新心
[00:28:21.320 --> 00:28:25.760]  我們還是「New Creation」
[00:28:25.760 --> 00:28:28.080]  耶穌這棵樹結了甚麼果子?
[00:28:28.080 --> 00:28:30.360]  看你能不能找到?
[00:28:30.360 --> 00:28:35.680]  「人愛、喜樂、和平、忍耐、
[00:28:35.680 --> 00:28:41.800]  恩慈、良善、信實、溫柔、節制」
[00:28:41.800 --> 00:28:46.240]  原來我們接了在這一棵這麼好的樹上
[00:28:46.240 --> 00:28:49.280]  你留下了多少呢?
[00:28:49.280 --> 00:28:50.880]  今天有弟兄提醒我
[00:28:50.880 --> 00:28:52.280]  要淋水了
[00:28:52.280 --> 00:28:54.160]  幫你後面那棵樹
[00:28:54.160 --> 00:28:57.480]  因為最近很乾了
[00:28:57.480 --> 00:28:59.120]  我們「憐於基督」
[00:28:59.120 --> 00:29:01.480]  我們願不願意一直去跟從
[00:29:01.480 --> 00:29:05.200]  祂結以上的果子
[00:29:05.200 --> 00:29:07.280]  所以我們不用再奇怪
[00:29:07.280 --> 00:29:09.400]  為甚麼塑羅弄成這樣
[00:29:09.400 --> 00:29:14.480]  因為他選擇背棄上帝
[00:29:14.480 --> 00:29:16.840]  所以他有這樣的下場
[00:29:16.840 --> 00:29:19.360]  所以這也是我們提醒
[00:29:19.360 --> 00:29:22.080]  原來我們信了耶穌那一刻
[00:29:22.080 --> 00:29:23.920]  是的 我們是「New Creation」
[00:29:23.920 --> 00:29:25.560]  我們剛剛接了一枝
[00:29:25.560 --> 00:29:30.640]  上去耶穌那棵屬靈的樹上
[00:29:30.640 --> 00:29:32.320]  但問題是
[00:29:32.320 --> 00:29:36.920]  這一張不是拍照那張定格
[00:29:36.920 --> 00:29:37.840]  甚麼意思呢?
[00:29:37.840 --> 00:29:39.920]  不是你信耶穌那一天
[00:29:39.920 --> 00:29:42.680]  然後執事們給你一張證書
[00:29:42.680 --> 00:29:45.120]  然後就像站在那棵樹上
[00:29:45.120 --> 00:29:47.120]  跟耶穌握手拍照
[00:29:47.120 --> 00:29:48.280]  拿了一張證書
[00:29:48.280 --> 00:29:49.120]  一張證書
[00:29:49.120 --> 00:29:52.200]  就是說你今天已經是新造的人了
[00:29:52.200 --> 00:29:53.360]  舊事已過
[00:29:53.360 --> 00:29:54.840]  的確舊事已過
[00:29:54.840 --> 00:29:59.000]  但將來還在來
[00:29:59.000 --> 00:30:03.760]  所以這是一個持續不斷的過程
[00:30:03.760 --> 00:30:06.080]  所以為甚麼我們新造的人之後
[00:30:06.080 --> 00:30:09.440]  我們好像吃奶的鷹孩一樣
[00:30:09.440 --> 00:30:11.880]  我們要繼續長大
[00:30:11.880 --> 00:30:13.520]  繼續成長
[00:30:13.520 --> 00:30:14.840]  所以為甚麼有主學
[00:30:14.840 --> 00:30:16.040]  為甚麼有團契
[00:30:16.040 --> 00:30:17.720]  為甚麼有查經班
[00:30:17.720 --> 00:30:18.480]  就是這樣
[00:30:18.480 --> 00:30:22.640]  就是幫大家繼續去茁壯成長
[00:30:22.640 --> 00:30:25.520]  盼望我們每一位弟兄姊妹
[00:30:25.520 --> 00:30:28.600]  都接受耶穌的邀請
[00:30:28.600 --> 00:30:31.920]  都願意我們憐於基督
[00:30:31.920 --> 00:30:34.440]  在上帝那棵樹上
[00:30:34.440 --> 00:30:36.280]  支取力量
[00:30:36.280 --> 00:30:37.840]  用我們的生命
[00:30:37.840 --> 00:30:39.840]  去榮耀上帝
[00:30:39.840 --> 00:30:43.240]  結那美好的果子
[00:30:43.240 --> 00:30:46.400]  稍後有一首歌會送給大家
[00:30:46.400 --> 00:30:50.560]  那首歌雖然是普通話
[00:30:50.560 --> 00:30:52.040]  但播這首歌之前
[00:30:52.040 --> 00:30:53.240]  很想有一節經文
[00:30:53.240 --> 00:30:55.880]  我們一起讀一次
[00:30:55.880 --> 00:30:58.040]  去成為今天的結束
[00:30:58.040 --> 00:31:01.320]  哥林多後書五章十七節
[00:31:01.320 --> 00:31:02.880]  我們準備
[00:31:02.880 --> 00:31:05.720]  若有人在基督裡
[00:31:05.720 --> 00:31:08.320]  他就是新造的人
[00:31:08.320 --> 00:31:10.000]  舊事已過
[00:31:10.000 --> 00:31:13.360]  都變成新的了
[00:31:13.360 --> 00:31:14.600]  我們再讀多一次的時候
[00:31:14.600 --> 00:31:17.240]  我想你將圖畫記住
[00:31:17.240 --> 00:31:19.480]  這個不是定格
[00:31:19.480 --> 00:31:21.800]  這個是繼續的過程
[00:31:21.800 --> 00:31:23.720]  我們記住那棵樹
[00:31:23.720 --> 00:31:26.160]  就等於你想你後院那棵樹
[00:31:26.160 --> 00:31:28.320]  每年都結好的果子
[00:31:28.320 --> 00:31:29.880]  我們要保存著
[00:31:29.880 --> 00:31:31.560]  不可以讓它荒廢
[00:31:31.560 --> 00:31:32.840]  我們會到處問很多人
[00:31:32.840 --> 00:31:35.280]  怎樣去林那棵樹
[00:31:35.280 --> 00:31:36.240]  怎樣去除蟲
[00:31:36.240 --> 00:31:38.040]  我們會做很多事
[00:31:38.040 --> 00:31:41.080]  去為我們後院那棵樹
[00:31:41.080 --> 00:31:44.800]  但我們會不會為我們現在生命那棵樹
[00:31:44.800 --> 00:31:46.880]  去做些事
[00:31:46.880 --> 00:31:49.240]  再讀一次這段經文好嗎
[00:31:49.240 --> 00:31:51.680]  若有人在基督裡
[00:31:51.680 --> 00:31:54.120]  他就是新造的人
[00:31:54.120 --> 00:31:55.760]  舊事已過
[00:31:55.760 --> 00:31:58.120]  都變成新的了
[00:31:58.120 --> 00:31:59.840]  那首歌雖然是普通話
[00:31:59.840 --> 00:32:02.680]  但我很喜歡那首歌詞和歌名
[00:32:02.680 --> 00:32:06.000]  歌名叫做《全新的你》
[00:32:06.000 --> 00:32:09.200]  它說陰天是不是代表你的心情呢
[00:32:09.200 --> 00:32:11.960]  我們很多時候都覺得愁雲慘霧
