
[00:00:00.000 --> 00:00:05.660]  好 時代終結的徵兆
[00:15:19.900 --> 00:15:21.660]  我也想接近一下他
[00:15:21.660 --> 00:15:22.460]  你這麼勤奮
[00:15:22.460 --> 00:15:23.420]  你去什麼教會
[00:15:23.420 --> 00:15:24.380]  有一次
[00:15:24.380 --> 00:15:26.620]  忍不住他走來跟我傳福音
[00:15:26.620 --> 00:15:27.580]  他說傳福音
[00:15:27.580 --> 00:15:29.820]  知不知道打開聖經去看的時間
[00:15:29.820 --> 00:15:32.220]  你打開創世記去看的時間
[00:15:32.220 --> 00:15:34.540]  一直跟我說了幾節經文
[00:15:34.540 --> 00:15:35.740]  打開創世記去看的時候
[00:15:35.740 --> 00:15:40.220]  他說我們是按著我們的神去做
[00:15:40.220 --> 00:15:41.500]  有上帝的形象
[00:15:41.500 --> 00:15:42.780]  這樣說
[00:15:42.780 --> 00:15:44.300]  他說我們代表什麼
[00:15:44.300 --> 00:15:47.420]  不只是說父親
[00:15:47.420 --> 00:15:49.180]  原來還有一個母親
[00:15:49.180 --> 00:15:50.460]  嚇死我了
[00:15:50.460 --> 00:15:51.740]  不管他了
[00:15:51.740 --> 00:15:53.980]  我那時候還在駁嘴
[00:15:53.980 --> 00:15:57.260]  我說其實他說的是三文一體
[00:15:57.260 --> 00:15:58.300]  駁嘴不要理他
[00:15:58.300 --> 00:16:00.300]  前兩天我和我太太
[00:16:00.300 --> 00:16:01.740]  在商場門口的時候
[00:16:01.740 --> 00:16:05.020]  有人又走過來跟我傳福音
[00:16:05.020 --> 00:16:06.940]  當然那個人是說英文的
[00:16:06.940 --> 00:16:09.260]  拿著小冊子
[00:16:09.260 --> 00:16:12.060]  經文、創世記一直看到看時錄
[00:16:12.060 --> 00:16:14.380]  當然是貼著看
[00:16:14.380 --> 00:16:15.660]  我也很想聽聽他說什麼
[00:16:15.660 --> 00:16:18.220]  因為我剛好就說這段經文
[00:16:18.220 --> 00:16:19.180]  他又跟我說
[00:16:19.180 --> 00:16:20.140]  他說你看到嗎?
[00:16:20.140 --> 00:16:22.380]  又是打開同一節經文、創世記
[00:16:22.380 --> 00:16:24.220]  他說我們是按著上帝的形象
[00:16:24.220 --> 00:16:26.060]  我們不是上帝的父親
[00:16:26.060 --> 00:16:27.900]  原來還有一個上帝的母親
[00:16:27.900 --> 00:16:29.260]  一直看到
[00:16:29.260 --> 00:16:30.540]  這個嚇死我了
[00:16:30.540 --> 00:16:32.700]  加拉太書四章二十六節
[00:16:32.700 --> 00:16:34.060]  真的斷腔轉意
[00:16:34.060 --> 00:16:37.260]  他說耶路撒冷就是我們的母親
[00:16:37.260 --> 00:16:38.700]  所以還不是有一個母親
[00:16:38.700 --> 00:16:40.220]  所以弟兄姊妹是真的
[00:16:40.220 --> 00:16:42.540]  很多人出來迷惑我們
[00:16:42.540 --> 00:16:45.340]  這個就是那個兆頭裡面的內容
[00:16:45.340 --> 00:16:47.260]  主人蘇基督怎麼吩咐我們
[00:16:47.260 --> 00:16:49.660]  他說你們要小心
[00:16:49.660 --> 00:16:51.260]  要小心的意思是什麼?
[00:16:51.260 --> 00:16:53.660]  要謹慎、要警醒的意思
[00:16:53.660 --> 00:16:56.620]  你們要小心不要被人迷惑
[00:16:56.620 --> 00:16:58.700]  那我們為什麼不被人迷惑呢?
[00:16:58.700 --> 00:16:59.820]  為什麼不被人迷惑呢?
[00:16:59.820 --> 00:17:00.540]  弟兄姊妹
[00:17:00.540 --> 00:17:03.820]  我們要有一個很好的熟悉的認知能力
[00:17:03.820 --> 00:17:05.020]  洞察的能力
[00:17:05.020 --> 00:17:06.140]  辨識的能力
[00:17:06.140 --> 00:17:07.180]  當別人告訴你
[00:17:07.180 --> 00:17:08.780]  不是有一個神父
[00:17:08.780 --> 00:17:10.540]  還有一個神母的時候
[00:17:10.540 --> 00:17:11.980]  如果你不是很清楚的
[00:17:11.980 --> 00:17:12.780]  他打開聖經
[00:17:12.780 --> 00:17:13.660]  跟你查的時候
[00:17:13.660 --> 00:17:15.340]  發覺是說到母親
[00:17:15.340 --> 00:17:16.460]  說到我們
[00:17:16.460 --> 00:17:18.700]  這個上帝原來不是單數的
[00:17:18.700 --> 00:17:20.700]  原來你不知道他在說什麼的時候
[00:17:20.700 --> 00:17:22.060]  很容易被他迷惑了
[00:17:22.060 --> 00:17:24.460]  當然現在他不是在說基督
[00:17:24.460 --> 00:17:25.740]  他是在說另一樣東西
[00:17:25.740 --> 00:17:26.860]  神父
[00:17:26.860 --> 00:17:28.380]  還跟你查聖經
[00:17:28.380 --> 00:17:29.420]  你說可不可怕
[00:17:29.420 --> 00:17:30.540]  這是第一個兆頭
[00:17:30.540 --> 00:17:32.220]  這個東西有沒有發生呢?
[00:17:32.220 --> 00:17:35.020]  已經發生了
[00:17:35.020 --> 00:17:37.020]  前兩天已經看到了
[00:17:37.020 --> 00:17:38.460]  這段經文我告訴你
[00:17:38.460 --> 00:17:40.380]  如果你打開《馬太分地》24章
[00:17:40.380 --> 00:17:41.180]  同樣的經文
[00:17:41.180 --> 00:17:42.300]  但是多了一些東西
[00:17:42.300 --> 00:17:46.460]  他說有閃電從東方飛過來的時候
[00:17:46.460 --> 00:17:48.300]  你就看到那個兆頭了
[00:17:48.300 --> 00:17:49.980]  這個就是十幾年前
[00:17:49.980 --> 00:17:52.060]  東方閃電
[00:17:52.060 --> 00:17:52.940]  在中國
[00:17:52.940 --> 00:17:55.980]  其實在瀋陽
[00:17:55.980 --> 00:17:57.180]  還是長春
[00:17:57.180 --> 00:17:58.460]  一間很小的教會
[00:17:58.460 --> 00:17:59.420]  有一個女人
[00:17:59.420 --> 00:18:00.460]  有一個女的信徒
[00:18:00.460 --> 00:18:01.580]  突然間起來
[00:18:01.580 --> 00:18:03.580]  說很多的預言
[00:18:03.580 --> 00:18:05.740]  人們以為她會這樣
[00:18:05.740 --> 00:18:08.060]  後來越說越精彩的時候
[00:18:08.060 --> 00:18:10.140]  她就以為是聖靈感動
[00:18:10.140 --> 00:18:12.380]  後來她就直接將她說的寫下
[00:18:12.380 --> 00:18:14.780]  她說我就是再來的基督
[00:18:14.780 --> 00:18:16.780]  所以你不用再看舊約
[00:18:16.780 --> 00:18:17.580]  不用看新約了
[00:18:17.580 --> 00:18:18.780]  你一看我的東西
[00:18:18.780 --> 00:18:20.780]  東方閃電就是這樣開始的
[00:18:20.780 --> 00:18:23.820]  很多人在中國大地被他迷惑了
[00:18:23.820 --> 00:18:24.700]  知不知道?
[00:18:24.700 --> 00:18:25.980]  所以這件事發生了沒有?
[00:18:25.980 --> 00:18:27.260]  這個兆頭我告訴你
[00:18:27.260 --> 00:18:28.940]  原來已經發生了
[00:18:28.940 --> 00:18:30.380]  我相信大家都會相信
[00:18:30.380 --> 00:18:32.460]  發生了確實有很多什麼
[00:18:32.460 --> 00:18:34.460]  有什麼飛碟教
[00:18:34.460 --> 00:18:36.220]  我們再看下去
[00:18:36.220 --> 00:18:38.220]  第二個兆頭
[00:18:38.220 --> 00:18:39.740]  第二個兆頭說什麼呢?
[00:18:39.740 --> 00:18:40.620]  第二個兆頭
[00:18:40.620 --> 00:18:41.580]  又很熟悉
[00:18:41.580 --> 00:18:42.860]  文要攻打文
[00:18:42.860 --> 00:18:44.140]  國要攻打國
[00:18:44.140 --> 00:18:46.300]  發生了
[00:18:46.300 --> 00:18:47.100]  發生了
[00:18:47.100 --> 00:18:48.620]  甚至發生了
[00:18:48.620 --> 00:18:51.180]  現在什麼烏鵝的戰爭
[00:18:51.180 --> 00:18:52.700]  但其實我們很多時候忘記了
[00:18:52.700 --> 00:18:53.900]  兩年前左右
[00:18:53.900 --> 00:18:56.140]  我們還在為一個國家
[00:18:56.140 --> 00:18:57.900]  那些基督徒去祈禱
[00:18:57.900 --> 00:18:59.020]  就是阿富汗
[00:18:59.020 --> 00:19:01.100]  怎樣離開那些人
[00:19:01.100 --> 00:19:02.540]  但我們已經忘記了
[00:19:02.540 --> 00:19:03.740]  當前又有另一個
[00:19:03.740 --> 00:19:05.580]  打到七彩
[00:19:05.580 --> 00:19:06.780]  我想文要攻打文
[00:19:06.780 --> 00:19:07.660]  國要攻打國
[00:19:07.660 --> 00:19:10.540]  其實在過去一百幾十年裏面發生
[00:19:10.540 --> 00:19:11.420]  第一次世界大戰
[00:19:11.420 --> 00:19:12.380]  第二次世界大戰
[00:19:12.380 --> 00:19:15.660]  然後陸陸續續很多的戰爭在我們身邊發生
[00:19:15.660 --> 00:19:17.100]  我相信這件事
[00:19:17.100 --> 00:19:21.180]  這個兆頭其實已經發生了
[00:19:21.180 --> 00:19:23.420]  其實這個兆頭已經來到
[00:19:23.420 --> 00:19:24.300]  還有一件事
[00:19:24.300 --> 00:19:26.700]  他說到處都有地震
[00:19:26.700 --> 00:19:28.540]  有饑荒
[00:19:28.540 --> 00:19:30.940]  饑荒很遙遠
[00:19:30.940 --> 00:19:32.860]  非洲某些窮的國家才有
[00:19:32.860 --> 00:19:33.820]  不是的
[00:19:33.820 --> 00:19:35.580]  某些很偉大的城市
[00:19:35.580 --> 00:19:38.620]  我都見到有些人要挖野菜來吃
[00:19:38.620 --> 00:19:41.900]  陳幾何市很偉大的城市要挖野菜來吃
[00:19:41.900 --> 00:19:45.020]  原來饑荒可以突然間這麼近
[00:19:45.020 --> 00:19:46.540]  地震就不用說了
[00:19:46.540 --> 00:19:47.580]  最近的地震
[00:19:47.580 --> 00:19:48.300]  大家記得嗎
[00:19:48.300 --> 00:19:49.900]  周時都有地震發生
[00:19:49.900 --> 00:19:51.100]  但是很大的地震
[00:19:51.100 --> 00:19:53.900]  大家一想想可能是2011年3月11日
[00:19:53.900 --> 00:19:56.700]  日本發生的海嘯大地震
[00:19:56.700 --> 00:19:58.860]  輻射漏出來
[00:19:58.860 --> 00:20:00.940]  是不是這麼一個半個
[00:20:00.940 --> 00:20:01.820]  不是
[00:20:01.820 --> 00:20:03.820]  2008年5月
[00:20:03.820 --> 00:20:05.420]  5月12日
[00:20:05.420 --> 00:20:07.100]  汶川大地震
[00:20:07.100 --> 00:20:09.420]  還歷歷在目
[00:20:09.420 --> 00:20:10.700]  再遠一點
[00:20:10.700 --> 00:20:12.860]  我有一個我老闆親身經歷
[00:20:12.860 --> 00:20:15.820]  2004年12月26日
[00:20:15.820 --> 00:20:17.020]  南亞海嘯
[00:20:17.020 --> 00:20:19.020]  他真的就是
[00:20:19.020 --> 00:20:23.660]  他和他兩夫妻那時候去那裏旅行
[00:20:23.660 --> 00:20:24.620]  就是衝過來
[00:20:24.620 --> 00:20:28.620]  他說他全家抱著一支樹枝衝過來
[00:20:28.620 --> 00:20:30.140]  他老公沒有東西抱著
[00:20:30.140 --> 00:20:31.020]  撞了幾下
[00:20:31.020 --> 00:20:34.860]  腳差不多被一條大痕剖開了
[00:20:34.860 --> 00:20:36.140]  送去醫院
[00:20:36.140 --> 00:20:38.700]  他都以為那次就完蛋了
[00:20:38.700 --> 00:20:41.020]  是親身經歷的
[00:20:41.020 --> 00:20:43.820]  我聽他講真的很可怕
[00:20:43.820 --> 00:20:45.900]  但是這些事情已經發生了
[00:20:45.900 --> 00:20:47.020]  頂尖的有
[00:20:47.020 --> 00:20:51.500]  主人蘇巨東在這個預兆裏面有什麼特別的提醒呢
[00:20:51.500 --> 00:20:52.220]  很有趣
[00:20:52.220 --> 00:20:53.260]  他提醒什麼呢
[00:20:53.260 --> 00:20:55.340]  中年發生了這些事情
[00:20:55.340 --> 00:20:56.940]  現在甚至發生了
[00:20:56.940 --> 00:20:58.860]  他說你們不要驚慌
[00:20:58.860 --> 00:21:00.460]  這個是他給我們的提醒
[00:21:00.460 --> 00:21:01.980]  為什麼不要驚慌呢
[00:21:01.980 --> 00:21:05.580]  因為這些事情是免不了的
[00:21:05.580 --> 00:21:06.860]  為什麼免不了呢
[00:21:06.860 --> 00:21:10.460]  就因為結局還沒到
[00:21:10.460 --> 00:21:12.460]  因為這些事情一定要發生
[00:21:12.460 --> 00:21:14.300]  然後結局才來到
[00:21:14.300 --> 00:21:15.820]  所以我們每一個人都有機會經歷
[00:21:15.820 --> 00:21:18.620]  我從來沒有經歷過大地震
[00:21:18.620 --> 00:21:19.660]  很感恩
[00:21:19.660 --> 00:21:21.180]  不知道會不會經歷
[00:21:21.180 --> 00:21:22.220]  可能會經歷
[00:21:22.220 --> 00:21:24.780]  因為這些事情是免不了的
[00:21:24.780 --> 00:21:26.300]  然後他說
[00:21:26.300 --> 00:21:29.260]  這些不過是痛苦的開始
[00:21:29.260 --> 00:21:30.140]  不是結局
[00:21:30.140 --> 00:21:30.860]  是痛苦的開始
[00:21:30.860 --> 00:21:32.700]  他用了一個字很有趣的
[00:21:32.700 --> 00:21:35.020]  這個字的原文叫奧丁
[00:21:35.020 --> 00:21:36.620]  奧丁這個字你打開
[00:21:36.620 --> 00:21:39.100]  整本聖經只出現了四次在新約裏面
[00:21:39.100 --> 00:21:41.100]  而其中一次在這個
[00:21:41.100 --> 00:21:42.380]  貼薩羅尼加
[00:21:42.380 --> 00:21:43.900]  後書裏面解讀的時候
[00:21:43.900 --> 00:21:47.100]  他就直接將這個字做生產出來的痛苦
[00:21:47.100 --> 00:21:48.380]  不是普通的痛苦
[00:21:48.380 --> 00:21:50.140]  是生產出來的痛苦
[00:21:50.140 --> 00:21:51.100]  我們就知道
[00:21:51.100 --> 00:21:54.780]  為什麼耶穌在用這個字去形容呢
[00:21:54.780 --> 00:21:59.260]  這些不過是生產陣痛的開始
[00:21:59.260 --> 00:22:01.260]  生產陣痛你知道的
[00:22:01.260 --> 00:22:03.020]  就是生一個小朋友
[00:22:03.020 --> 00:22:04.220]  我沒有生過小朋友
[00:22:04.220 --> 00:22:05.020]  我有小朋友
[00:22:05.020 --> 00:22:07.660]  但是我沒有親自去生過小朋友
[00:22:07.660 --> 00:22:12.940]  但是你看到那些大肚子的人生小朋友
[00:22:12.940 --> 00:22:15.580]  那種陣痛聽他講是很痛苦的
[00:22:15.580 --> 00:22:16.620]  聽我太太講
[00:22:16.620 --> 00:22:18.940]  痛啊很痛
[00:22:18.940 --> 00:22:20.060]  為什麼他要用這個字呢
[00:22:20.060 --> 00:22:21.100]  痛苦就是痛苦
[00:22:21.100 --> 00:22:22.940]  為什麼要用奧丁這個字呢
[00:22:22.940 --> 00:22:24.540]  是有原因的
[00:22:24.540 --> 00:22:26.060]  他說這些是免不了的
[00:22:26.060 --> 00:22:29.340]  你陣痛之後會是怎樣呢
[00:22:29.340 --> 00:22:30.940]  哇 那個小朋友出來
[00:22:30.940 --> 00:22:32.940]  哇 跟我一模一樣的一個餅印
[00:22:32.940 --> 00:22:33.660]  很開心
[00:22:33.660 --> 00:22:35.900]  陣痛原來會過去
[00:22:35.900 --> 00:22:37.260]  過去的時候
[00:22:37.260 --> 00:22:39.260]  接下來就是喜樂
[00:22:39.260 --> 00:22:41.260]  看到那個小朋友出生
[00:22:41.260 --> 00:22:43.420]  看到一個新生命的誕生
[00:22:43.420 --> 00:22:44.060]  是喜樂
[00:22:44.060 --> 00:22:46.060]  他說這些是免不了的
[00:22:46.060 --> 00:22:48.300]  這個預兆幫你看見
[00:22:48.300 --> 00:22:49.820]  為什麼我們不要經當
[00:22:49.820 --> 00:22:51.980]  因為我必須要經歷這個奧丁
[00:22:51.980 --> 00:22:53.100]  這個陣痛
[00:22:53.100 --> 00:22:54.540]  陣痛之後
[00:22:54.540 --> 00:22:56.860]  我們看見的是一幅不一樣的圖畫
[00:22:56.860 --> 00:22:58.860]  是喜樂的圖畫
[00:22:58.860 --> 00:23:00.860]  是一個新生命誕生的圖畫
[00:23:00.860 --> 00:23:02.220]  所以為什麼他用這個
[00:23:02.220 --> 00:23:03.740]  不是普通的痛苦在講
[00:23:03.740 --> 00:23:04.460]  是奧丁
[00:23:04.460 --> 00:23:06.700]  是生產帶來的痛苦
[00:23:06.700 --> 00:23:08.300]  生產帶來的陣痛
[00:23:08.300 --> 00:23:11.100]  第三個預兆
[00:23:11.100 --> 00:23:12.220]  這個呢
[00:23:12.220 --> 00:23:13.900]  就是一個大圍
[00:23:13.900 --> 00:23:16.940]  鑽入到我們自己個人裏面
[00:23:16.940 --> 00:23:19.980]  他說人要把你們交給工議會
[00:23:19.980 --> 00:23:22.780]  這個工議會不是工會
[00:23:22.780 --> 00:23:25.580]  是一個法庭
[00:23:25.580 --> 00:23:27.580]  就是帶到一個地方
[00:23:27.580 --> 00:23:30.060]  就是肩上有花
[00:23:30.060 --> 00:23:32.380]  有幾條髮柄那些人
[00:23:32.380 --> 00:23:33.820]  那些地方帶你去
[00:23:33.820 --> 00:23:34.860]  帶你去做什麼
[00:23:34.860 --> 00:23:36.620]  不是請你喝茶喝咖啡
[00:23:36.620 --> 00:23:38.620]  享受一下冷氣
[00:23:38.620 --> 00:23:40.620]  鞭打你
[00:23:40.620 --> 00:23:42.380]  不單止鞭打你
[00:23:42.380 --> 00:23:43.660]  他還要怎樣
[00:23:43.660 --> 00:23:46.140]  他可能有機會帶到你去
[00:23:46.140 --> 00:23:48.140]  總督和君王的面前
[00:23:48.140 --> 00:23:50.140]  你本來進去那個會堂
[00:23:50.140 --> 00:23:51.180]  那個工議會
[00:23:51.180 --> 00:23:52.620]  那個碼頭
[00:23:52.620 --> 00:23:54.460]  見到一張照片
[00:23:54.460 --> 00:23:55.500]  你現在不是
[00:23:55.500 --> 00:23:57.500]  照片那個人走了出來
[00:23:57.500 --> 00:23:59.020]  你是面對著他
[00:23:59.020 --> 00:24:00.620]  面對著他有趣
[00:24:00.620 --> 00:24:02.220]  面對著他做什麼
[00:24:02.220 --> 00:24:05.100]  面對著他向他們作見證
[00:24:05.100 --> 00:24:06.940]  而且這個作見證是什麼
[00:24:06.940 --> 00:24:08.940]  是為了主耶穌基督的緣故
[00:24:08.940 --> 00:24:11.340]  我以前有一個
[00:24:11.340 --> 00:24:12.620]  他沒有真的教過我
[00:24:12.620 --> 00:24:16.300]  以前我的崇基神學院有一個
[00:24:16.300 --> 00:24:18.700]  前任的院長
[00:24:18.700 --> 00:24:19.980]  可能大家聽過他的名字
[00:24:19.980 --> 00:24:21.980]  他是研究歷史
[00:24:21.980 --> 00:24:24.940]  基督教歷史非常有名的一個人
[00:24:24.940 --> 00:24:26.940]  叫做凝福真
[00:24:26.940 --> 00:24:28.940]  凝字很難讀
[00:24:28.940 --> 00:24:30.940]  SB那個老闆的凝
[00:24:30.940 --> 00:24:32.940]  他有其中一個項目
[00:24:32.940 --> 00:24:35.980]  他就研究在集中營裏面
[00:24:35.980 --> 00:24:37.260]  在世界某個地方
[00:24:37.260 --> 00:24:38.540]  不要問我哪個地方
[00:24:38.540 --> 00:24:40.540]  研究一個集中營裏面
[00:24:40.540 --> 00:24:42.540]  那些人被人抓了
[00:24:42.540 --> 00:24:44.540]  要他不再信耶穌
[00:24:44.540 --> 00:24:46.540]  聖經燒了
[00:24:46.540 --> 00:24:47.340]  不准有教堂
[00:24:47.340 --> 00:24:48.460]  教堂都拆了
[00:24:48.460 --> 00:24:50.460]  被一個這樣抓了他們去集中營
[00:24:50.460 --> 00:24:52.460]  後來有些人走出來
[00:24:52.460 --> 00:24:54.460]  訪問了一百個人
[00:24:54.460 --> 00:24:56.460]  做了一個這樣的研究項目
[00:24:56.460 --> 00:24:58.460]  我現在不可能跟大家分享很精彩的故事
[00:24:58.460 --> 00:25:00.460]  我其中講一個故事
[00:25:00.460 --> 00:25:02.460]  這個故事是講什麼呢
[00:25:02.460 --> 00:25:04.460]  有一個X的姐妹
[00:25:04.460 --> 00:25:06.460]  去到集中營
[00:25:06.460 --> 00:25:10.460]  分派去到不同的小組
[00:25:10.460 --> 00:25:12.460]  有一天突然敲門
[00:25:12.460 --> 00:25:14.460]  叫小組出去
[00:25:14.460 --> 00:25:16.460]  X姐妹就出去了
[00:25:16.460 --> 00:25:18.460]  為什麼呢
[00:25:18.460 --> 00:25:20.460]  因為隔壁的小組裏面我們找到一個牧師
[00:25:20.460 --> 00:25:22.460]  這個W牧師
[00:25:22.460 --> 00:25:24.460]  找到就批鬥他
[00:25:24.460 --> 00:25:26.460]  當然做了很多事
[00:25:26.460 --> 00:25:28.460]  完了之後很有趣
[00:25:28.460 --> 00:25:30.460]  這個X姐妹在放風的時間
[00:25:30.460 --> 00:25:32.460]  當然有些放風的時間
[00:25:32.460 --> 00:25:34.460]  吃飯放風
[00:25:34.460 --> 00:25:36.460]  就提出一個W的牧師
[00:25:36.460 --> 00:25:38.460]  其實我也是自己人
[00:25:38.460 --> 00:25:40.460]  基督徒
[00:25:40.460 --> 00:25:42.460]  開始他們就有一個在放風的時間
[00:25:42.460 --> 00:25:44.460]  就很隱密地
[00:25:44.460 --> 00:25:46.460]  有一些團契的時間
[00:25:46.460 --> 00:25:48.460]  慢慢又有其他小組的人
[00:25:48.460 --> 00:25:50.460]  偷偷地走過來
[00:25:50.460 --> 00:25:52.460]  黏著這個牧者
[00:25:52.460 --> 00:25:54.460]  他們就開了一個小組
[00:25:54.460 --> 00:25:56.460]  在這樣的環境下
[00:25:56.460 --> 00:25:58.460]  事隔了很多年之後
[00:25:58.460 --> 00:26:00.460]  這個X姐妹就出來
[00:26:00.460 --> 00:26:02.460]  後來就成為了一間教會裏面的傳道人
[00:26:02.460 --> 00:26:04.460]  然後
[00:26:04.460 --> 00:26:06.460]  她還是走得出來
[00:26:06.460 --> 00:26:08.460]  有老師才可以訪問她
[00:26:08.460 --> 00:26:10.460]  這個X姐妹就說
[00:26:10.460 --> 00:26:12.460]  昔日是一個這麼艱難的日子
[00:26:12.460 --> 00:26:14.460]  這麼黑暗的日子
[00:26:14.460 --> 00:26:16.460]  沒有希望的日子
[00:26:16.460 --> 00:26:18.460]  就全靠這個W牧者
[00:26:18.460 --> 00:26:20.460]  成為我們的牧者
[00:26:20.460 --> 00:26:22.460]  以致到我們生命
[00:26:22.460 --> 00:26:24.460]  今天可以變成一個
[00:26:24.460 --> 00:26:26.460]  不一樣的境況
[00:26:26.460 --> 00:26:28.460]  如果不是的話我們可能都會就範了
[00:26:28.460 --> 00:26:30.460]  離開了這個信仰
[00:26:30.460 --> 00:26:32.460]  甚至很有趣
[00:26:32.460 --> 00:26:34.460]  很神奇
[00:26:34.460 --> 00:26:36.460]  他將你放在君王面前的時間
[00:26:36.460 --> 00:26:38.460]  原來是要和他們作見證
[00:26:38.460 --> 00:26:40.460]  但是
[00:26:40.460 --> 00:26:42.460]  他又提醒你
[00:26:42.460 --> 00:26:44.460]  要謹慎
[00:26:44.460 --> 00:26:46.460]  為什麼要小心呢?
[00:26:46.460 --> 00:26:48.460]  要小心不是說
[00:26:48.460 --> 00:26:50.460]  有人來鞭打我
[00:26:50.460 --> 00:26:52.460]  左閃右避的小心
[00:26:52.460 --> 00:26:54.460]  你不能避的 會打你就打你
[00:26:54.460 --> 00:26:56.460]  為什麼要小心呢?
[00:26:56.460 --> 00:26:58.460]  是不是去到君王總督面前的時間
[00:26:58.460 --> 00:27:00.460]  不要說得這麼清楚
[00:27:00.460 --> 00:27:02.460]  含含糊糊的
[00:27:02.460 --> 00:27:04.460]  他吩咐你是要為主的緣故
[00:27:04.460 --> 00:27:06.460]  向他們作見證
[00:27:06.460 --> 00:27:08.460]  但是他為什麼要小心呢?
[00:27:08.460 --> 00:27:10.460]  因為耶穌給了一個時間點
[00:27:10.460 --> 00:27:12.460]  第一個時間點
[00:27:12.460 --> 00:27:14.460]  是有一點含糊的
[00:27:14.460 --> 00:27:16.460]  你們要小心 要謹慎
[00:27:16.460 --> 00:27:18.460]  因為福音是
[00:27:18.460 --> 00:27:20.460]  必須先傳給萬民
[00:27:20.460 --> 00:27:22.460]  這是一個時間點
[00:27:22.460 --> 00:27:24.460]  然後那件事 主耶穌基督說
[00:27:24.460 --> 00:27:26.460]  你們所說的末世
[00:27:26.460 --> 00:27:28.460]  末日的時間
[00:27:28.460 --> 00:27:30.460]  才會發生
[00:27:30.460 --> 00:27:32.460]  福音必須先傳給萬民
[00:27:32.460 --> 00:27:34.460]  那我要去傳福音嗎?不是喔
[00:27:34.460 --> 00:27:36.460]  他沒有說你要去傳福音
[00:27:36.460 --> 00:27:38.460]  我有機會 遲些最後一次說
[00:27:38.460 --> 00:27:40.460]  馬可福音的時候會說的
[00:27:40.460 --> 00:27:42.460]  馬可福音是唯一一卷
[00:27:42.460 --> 00:27:44.460]  四福音書一開始
[00:27:44.460 --> 00:27:46.460]  第一章第一節
[00:27:46.460 --> 00:27:48.460]  耶穌福音的起頭
[00:27:48.460 --> 00:27:50.460]  其他福音書沒有說的
[00:27:50.460 --> 00:27:52.460]  所以我們不知道什麼是福音
[00:27:52.460 --> 00:27:54.460]  其實我們就說福音是三福
[00:27:54.460 --> 00:27:56.460]  不是的 不是這麼簡單
[00:27:56.460 --> 00:27:58.460]  而去到馬可福音第十六章
[00:27:58.460 --> 00:28:00.460]  第十五節 最後
[00:28:00.460 --> 00:28:02.460]  第十六章差不多結尾的時候
[00:28:02.460 --> 00:28:04.460]  他說你們要去
[00:28:04.460 --> 00:28:06.460]  傳福音給萬民
[00:28:06.460 --> 00:28:08.460]  這個福音又再出現了
[00:28:08.460 --> 00:28:10.460]  一頭一尾壓尾
[00:28:10.460 --> 00:28:12.460]  所以有機會我再和大家分享
[00:28:12.460 --> 00:28:14.460]  福音 什麼是福音和什麼是傳
[00:28:14.460 --> 00:28:16.460]  這個很特別
[00:28:16.460 --> 00:28:18.460]  所以他沒有說我們要傳福音
[00:28:18.460 --> 00:28:20.460]  他給了一個事實
[00:28:20.460 --> 00:28:24.460]  當福音傳遍了給萬民的時間
[00:28:24.460 --> 00:28:26.460]  然後
[00:28:26.460 --> 00:28:28.460]  那個時間就會回來
[00:28:28.460 --> 00:28:30.460]  所以他叫我們警醒
[00:28:30.460 --> 00:28:32.460]  當我們落在一個這樣的苦難當中的時間
[00:28:32.460 --> 00:28:34.460]  或者這麼艱難
[00:28:34.460 --> 00:28:36.460]  好像那個W牧師
[00:28:36.460 --> 00:28:38.460]  S姐妹 落在一個這樣的
[00:28:38.460 --> 00:28:40.460]  集中營底下的時間
[00:28:40.460 --> 00:28:42.460]  很黑暗的情況下的時間
[00:28:42.460 --> 00:28:44.460]  他說你要為我的緣故
[00:28:44.460 --> 00:28:46.460]  向他們作見證
[00:28:46.460 --> 00:28:48.460]  你作了見證的時候
[00:28:48.460 --> 00:28:50.460]  福音就可以傳給萬民
[00:28:50.460 --> 00:28:52.460]  你有沒有想過
[00:28:52.460 --> 00:28:54.460]  本來照片就放在那裡
[00:28:54.460 --> 00:28:56.460]  突然那個人會在你面前
[00:28:56.460 --> 00:28:58.460]  你有機會和他傳播 是沒有可能的
[00:28:58.460 --> 00:29:00.460]  但是就因著一個這樣的困難日子
[00:29:00.460 --> 00:29:02.460]  原來你有機會和他傳福音
[00:29:02.460 --> 00:29:04.460]  福音就有機會傳給萬民
[00:29:04.460 --> 00:29:06.460]  你說
[00:29:06.460 --> 00:29:08.460]  不是笑話
[00:29:08.460 --> 00:29:10.460]  說一個很實際的例子給大家聽
[00:29:10.460 --> 00:29:12.460]  福音究竟現在有沒有傳給萬民呢
[00:29:12.460 --> 00:29:14.460]  這個實現了沒有呢
[00:29:14.460 --> 00:29:16.460]  剛才地震機方 民謠公打文
[00:29:16.460 --> 00:29:18.460]  你說實現了
[00:29:18.460 --> 00:29:20.460]  究竟這個預兆
[00:29:20.460 --> 00:29:22.460]  這個預兆
[00:29:22.460 --> 00:29:24.460]  福音有沒有傳給萬民
[00:29:24.460 --> 00:29:26.460]  是完成了沒有呢
[00:29:26.460 --> 00:29:28.460]  很簡單
[00:29:28.460 --> 00:29:30.460]  你身邊回到公司
[00:29:30.460 --> 00:29:32.460]  或者在小區 找一個人
