
[00:00:00.000 --> 00:00:06.400]  我們繼續思想哈巴谷書的信息
[00:19:29.640 --> 00:19:33.080]  以防止其他動物侵擾小鷹
[00:19:33.080 --> 00:19:35.080]  這就是他們的安樂窩
[00:19:35.080 --> 00:19:37.080]  這是他們維穩的方法
[00:19:37.080 --> 00:19:40.520]  通常鷹有幾個巢
[00:19:40.520 --> 00:19:41.960]  以作防範
[00:19:41.960 --> 00:19:45.000]  哈伯谷書利用這幅鷹的圖畫
[00:19:45.000 --> 00:19:47.000]  來形容加拿大人
[00:19:47.000 --> 00:19:49.000]  作為一個獨裁者
[00:19:49.000 --> 00:19:52.200]  他很怕他的權被剝奪
[00:19:52.200 --> 00:19:56.200]  對他來說維穩是非常重要的事
[00:19:56.200 --> 00:19:57.720]  所以哈伯谷書
[00:19:57.720 --> 00:19:59.080]  哈伯谷書怎麼說呢
[00:19:59.080 --> 00:20:03.160]  他說為本家積蓄不義之財
[00:20:03.160 --> 00:20:05.160]  在各處答禍
[00:20:05.160 --> 00:20:06.760]  在高處答禍
[00:20:06.760 --> 00:20:09.800]  只望免災的有禍條
[00:20:09.800 --> 00:20:11.800]  他怎麼維穩呢
[00:20:11.800 --> 00:20:15.960]  逃謀剪除多國之物
[00:20:15.960 --> 00:20:19.320]  為本家積蓄不義之財
[00:20:19.320 --> 00:20:21.800]  以為多財
[00:20:21.800 --> 00:20:24.520]  擴張他自己的勢力
[00:20:24.520 --> 00:20:27.560]  這樣就可以能夠維穩
[00:20:27.560 --> 00:20:31.400]  這樣就可以成為一個安枕無憂
[00:20:31.400 --> 00:20:34.360]  加拿大人於是東征西伏
[00:20:34.360 --> 00:20:36.600]  建立一個強大的國家
[00:20:36.600 --> 00:20:39.560]  以為這樣就能搞定
[00:20:39.560 --> 00:20:41.160]  他踐踏人
[00:20:41.160 --> 00:20:43.160]  萬萬想不到
[00:20:43.160 --> 00:20:45.160]  保護他的城牆
[00:20:45.160 --> 00:20:47.000]  建立他家的棟樑
[00:20:47.000 --> 00:20:49.240]  竟然成為他的致命傷
[00:20:49.240 --> 00:20:50.600]  所以11節說
[00:20:50.600 --> 00:20:54.120]  牆裏的石頭必呼叫
[00:20:54.120 --> 00:20:57.480]  房裏的棟樑必形成
[00:20:57.480 --> 00:20:59.320]  事實上我們看歷史裏
[00:20:59.320 --> 00:21:03.880]  我們看到多少的所謂霸國
[00:21:03.880 --> 00:21:05.880]  強大的希臘國
[00:21:05.880 --> 00:21:07.880]  或者是羅馬國
[00:21:07.880 --> 00:21:09.640]  稱霸歐亞
[00:21:09.640 --> 00:21:11.880]  結果都是被自己的牆
[00:21:11.880 --> 00:21:13.080]  的石頭
[00:21:13.080 --> 00:21:15.080]  自己家裏的棟樑
[00:21:15.080 --> 00:21:16.840]  造反而滅亡
[00:21:16.840 --> 00:21:18.520]  這個也是上帝
[00:21:18.520 --> 00:21:20.040]  透過這些工具
[00:21:20.040 --> 00:21:22.040]  去懲治他們
[00:21:22.040 --> 00:21:25.320]  第三幅圖畫我叫霸權之亂
[00:21:25.320 --> 00:21:27.320]  我們再看第12節至12
[00:21:27.320 --> 00:21:28.360]  14節
[00:21:28.360 --> 00:21:30.600]  以人血建城
[00:21:30.600 --> 00:21:33.240]  以罪熱立一的有禍了
[00:21:33.240 --> 00:21:36.440]  造民所勞碌得來的被火焚燒
[00:21:36.440 --> 00:21:41.400]  列國有怒發而得的歸虛空
[00:21:41.400 --> 00:21:44.120]  不到出於萬軍之耶和莫
[00:21:44.120 --> 00:21:47.320]  認識耶和華榮耀和知識
[00:21:47.320 --> 00:21:49.080]  要充滿遍地
[00:21:49.080 --> 00:21:51.960]  好像水充滿洋海一樣
[00:21:51.960 --> 00:21:55.400]  這幅是城和邑的圖畫
[00:21:55.400 --> 00:21:59.240]  城和邑代表了保障
[00:21:59.240 --> 00:22:02.040]  這些城和邑是怎樣建起來的
[00:22:02.040 --> 00:22:03.560]  是用人的血
[00:22:03.560 --> 00:22:05.240]  是用罪熱建立
[00:22:05.240 --> 00:22:07.240]  他們用武力強權謀殺
[00:22:07.240 --> 00:22:08.520]  血腥的罪行
[00:22:08.520 --> 00:22:10.520]  去建立他們的大帝國
[00:22:10.520 --> 00:22:12.520]  將他們視為地球的霸主
[00:22:12.520 --> 00:22:14.520]  以為他們的勞碌
[00:22:14.520 --> 00:22:15.880]  他們的勞力
[00:22:15.880 --> 00:22:19.480]  就可以幫他們成為世界的霸主
[00:22:19.480 --> 00:22:23.240]  其實城這個主題在聖經是很重要的主題
[00:22:23.240 --> 00:22:26.040]  當蓋因被逐出伊甸園的時候
[00:22:26.040 --> 00:22:27.080]  聖經就告訴你
[00:22:27.080 --> 00:22:29.080]  他就離開上帝的地
[00:22:29.080 --> 00:22:30.280]  向東而行
[00:22:30.280 --> 00:22:33.160]  並且去到羅德之地建立一個城
[00:22:33.160 --> 00:22:35.160]  將城改名做以洛
[00:22:35.160 --> 00:22:37.160]  以洛是第二次創造
[00:22:37.160 --> 00:22:40.840]  是人創造來抗衡上帝第一次的創造
[00:22:40.840 --> 00:22:43.240]  去到《創世記》第十章的時候
[00:22:43.240 --> 00:22:46.120]  羅亞的後裔玲瓏被奏助
[00:22:46.120 --> 00:22:48.120]  為奴隸的奴隸
[00:22:48.120 --> 00:22:49.480]  他就要反抗
[00:22:49.480 --> 00:22:51.480]  要做一個英勇的獵戶
[00:22:51.480 --> 00:22:53.480]  所謂英勇的獵戶
[00:22:53.480 --> 00:22:56.440]  玄文是一個殘酷濫權的暴君
[00:22:56.440 --> 00:22:59.320]  獵戶的意思就是征服者
[00:22:59.320 --> 00:23:03.240]  於是到處去征霸流血
[00:23:03.240 --> 00:23:06.360]  在善良的地方建了一座城
[00:23:06.360 --> 00:23:08.360]  建了幾座城
[00:23:08.360 --> 00:23:10.360]  巴別、以力、甲尼
[00:23:10.360 --> 00:23:13.000]  巴別是指神的門
[00:23:13.000 --> 00:23:14.520]  以力就是永恆
[00:23:14.520 --> 00:23:15.560]  就是時間
[00:23:15.560 --> 00:23:17.560]  甲就是空間
[00:23:17.560 --> 00:23:19.560]  甲尼就是權力
[00:23:19.560 --> 00:23:21.560]  他建立他的權力
[00:23:21.560 --> 00:23:23.560]  霸佔了所有地方
[00:23:23.560 --> 00:23:27.000]  以為可以征服時間、征服空間
[00:23:27.000 --> 00:23:28.520]  到十一章的時候
[00:23:28.520 --> 00:23:30.520]  他更加建造了巴別塔
[00:23:30.520 --> 00:23:31.880]  建造了一座城
[00:23:31.880 --> 00:23:33.560]  塔頂通天
[00:23:33.560 --> 00:23:35.880]  傳揚他們的科技智慧
[00:23:35.880 --> 00:23:37.400]  征服一切
[00:23:37.400 --> 00:23:39.400]  神就變亂他們的口音
[00:23:39.400 --> 00:23:43.400]  因為他們建立在斯拿的地方
[00:23:43.400 --> 00:23:47.560]  斯拿這個字在希伯林文是亂的意思
[00:23:47.560 --> 00:23:49.560]  所以聖經的神學裏面是說
[00:23:49.560 --> 00:23:51.560]  聖和一
[00:23:51.560 --> 00:23:58.440]  是說人是用他自己的智慧、權力、暴力去征服
[00:23:58.440 --> 00:24:00.440]  去抗衡
[00:24:00.440 --> 00:24:03.240]  去建立他們自己的王國
[00:24:03.240 --> 00:24:08.520]  但是沒有想到他們在斯拿之地去建造
[00:24:08.520 --> 00:24:11.640]  終究都是亂字
[00:24:11.640 --> 00:24:14.680]  所以哈巴谷在第十三節就說
[00:24:14.680 --> 00:24:17.880]  眾民所奴得的被火焚燒
[00:24:17.880 --> 00:24:20.440]  這國由奴伐而得的
[00:24:20.440 --> 00:24:22.440]  貴於去控
[00:24:22.440 --> 00:24:24.440]  不都出於耶和華嗎?
[00:24:24.440 --> 00:24:27.240]  認識耶和華榮耀和知識
[00:24:27.240 --> 00:24:28.680]  要充滿遍地
[00:24:28.680 --> 00:24:31.640]  好像水充滿洋海一般
[00:24:31.640 --> 00:24:35.400]  人以為靠自己的治理方法
[00:24:35.400 --> 00:24:37.400]  可以建立自己的王國
[00:24:37.400 --> 00:24:40.120]  是何等愚昧的一件事
[00:24:40.120 --> 00:24:42.600]  最後都是一個亂字
[00:24:42.600 --> 00:24:46.440]  唯有認識耶和華的榮耀和知識
[00:24:46.440 --> 00:24:49.720]  知道大地屬於耶和華
[00:24:49.720 --> 00:24:52.840]  唯有耶和華的榮耀充滿大地
[00:24:52.840 --> 00:24:54.840]  好像水充滿海洋一樣
[00:24:54.840 --> 00:24:57.960]  才是真正治理的方法
[00:24:57.960 --> 00:25:01.160]  我們再來看看第四幅圖畫
[00:25:01.160 --> 00:25:03.160]  是失控的圖畫
[00:25:03.160 --> 00:25:05.480]  在第十五至十七節
[00:25:05.480 --> 00:25:07.480]  吸人喝酒
[00:25:07.480 --> 00:25:09.000]  又加上毒物
[00:25:09.000 --> 00:25:10.600]  使他喝醉
[00:25:10.600 --> 00:25:13.960]  很罕見他下體的有禍了
[00:25:14.920 --> 00:25:16.920]  你滿受羞辱
[00:25:16.920 --> 00:25:18.920]  不得榮耀
[00:25:18.920 --> 00:25:19.880]  你也學吧
[00:25:19.880 --> 00:25:21.880]  顯出未受國禮的
[00:25:21.880 --> 00:25:24.440]  耶和華右手的杯必得到你那裡
[00:25:24.440 --> 00:25:27.000]  你的榮耀就變為大大的羞辱
[00:25:27.000 --> 00:25:29.480]  你向尼巴亂行強暴
[00:25:29.480 --> 00:25:32.280]  與殘害驚嚇野獸的士
[00:25:32.280 --> 00:25:33.800]  必遮蓋你
[00:25:33.800 --> 00:25:35.400]  因你殺人流血
[00:25:35.400 --> 00:25:38.760]  向國內的城並城中一切居民
[00:25:38.760 --> 00:25:40.760]  施行強暴
[00:25:40.760 --> 00:25:42.760]  這幅是甚麼圖畫呢?
[00:25:42.760 --> 00:25:44.760]  這幅是醉酒的圖畫
[00:25:44.760 --> 00:25:49.160]  加拿大人好像要逼他淪射喝酒
[00:25:49.160 --> 00:25:51.160]  再加上一些毒品
[00:25:51.160 --> 00:25:53.160]  灌醉他
[00:25:53.160 --> 00:25:56.440]  然後就加以遊戲
[00:25:56.440 --> 00:25:59.080]  一個完全失控無道德
[00:25:59.080 --> 00:26:01.400]  失控無尊嚴的一幅圖畫
[00:26:01.400 --> 00:26:04.280]  特別在性方面充滿了暴力
[00:26:04.280 --> 00:26:05.640]  恥辱
[00:26:05.640 --> 00:26:07.640]  令人感到震驚
[00:26:07.640 --> 00:26:09.640]  在今天的世界
[00:26:09.640 --> 00:26:12.360]  暴力、色情、不知羞恥
[00:26:12.360 --> 00:26:14.360]  是屍胸見慣
[00:26:14.360 --> 00:26:16.360]  神不是看不到
[00:26:16.360 --> 00:26:19.880]  第十六節提到耶和華右手的杯
[00:26:19.880 --> 00:26:21.880]  必傳到你那裡
[00:26:21.880 --> 00:26:24.680]  你的榮耀就變為大大的羞辱
[00:26:24.680 --> 00:26:25.880]  究竟是甚麼意思?
[00:26:25.880 --> 00:26:27.880]  耶和華右手的杯是甚麼意思?
[00:26:27.880 --> 00:26:31.080]  我們看二作亞書第五十一章十七節就知道
[00:26:31.080 --> 00:26:33.960]  耶和華右手的杯是指耶和華的憤怒
[00:26:33.960 --> 00:26:35.960]  耶和華的審判
[00:26:35.960 --> 00:26:39.160]  耶和華的憤怒之杯
[00:26:39.160 --> 00:26:42.760]  喝了使人東倒西斜
[00:26:42.760 --> 00:26:46.440]  神絕對不會視而不見、聽而不聞
[00:26:46.440 --> 00:26:48.440]  只不過時候未到
[00:26:48.440 --> 00:26:50.440]  所以我們要忍耐
[00:26:50.440 --> 00:26:53.240]  神不是恃而神必審問
[00:26:53.240 --> 00:26:54.840]  我們要相信祂
[00:26:54.840 --> 00:27:05.880]  神一定會將這些霸權者、兇惡者、殘酷者
[00:27:05.880 --> 00:27:09.400]  他們以為的榮耀變為羞辱
[00:27:09.400 --> 00:27:12.600]  因你向別國私人的強暴
[00:27:12.600 --> 00:27:15.480]  把人當作野獸搬去尋寒
[00:27:15.480 --> 00:27:17.000]  殺人流血
[00:27:17.000 --> 00:27:20.200]  向城中一切居民私人強暴
[00:27:20.200 --> 00:27:22.200]  神不會不理的
[00:27:22.200 --> 00:27:26.360]  這一切都成為你們大大的羞辱
[00:27:26.360 --> 00:27:29.560]  因為落在神永生神的手裏面
[00:27:29.560 --> 00:27:31.560]  是極其恐怖
[00:27:31.560 --> 00:27:35.400]  最後我們看看拜偶像之聯
[00:27:35.400 --> 00:27:37.400]  最後一幅圖畫
[00:27:37.400 --> 00:27:39.400]  記載在第18至20節
[00:27:39.400 --> 00:27:41.400]  雕刻的偶像
[00:27:41.400 --> 00:27:44.200]  人將他刻出來有什麼益處呢?
[00:27:44.200 --> 00:27:46.200]  鑄造的偶像
[00:27:46.200 --> 00:27:48.200]  就是虛方的師傅
[00:27:48.200 --> 00:27:50.200]  製造者依靠這啞巴的偶像
[00:27:50.200 --> 00:27:52.200]  有什麼益處呢?
[00:27:52.200 --> 00:27:54.200]  對木偶說:醒起!
[00:27:54.200 --> 00:27:56.200]  對啞巴石像說:起來!
[00:27:56.200 --> 00:27:58.200]  哪人有禍了?
[00:27:58.200 --> 00:28:00.200]  這個患難教訓人嗎?
[00:28:00.200 --> 00:28:03.400]  看啊!是包裹金銀的
[00:28:03.400 --> 00:28:05.400]  其中毫無氣息
[00:28:05.400 --> 00:28:07.400]  為耶和華在他聖殿中
[00:28:07.400 --> 00:28:11.400]  全地的人都當在他面前
[00:28:11.400 --> 00:28:13.400]  肅靜靜默
[00:28:13.400 --> 00:28:17.400]  最後一幅圖畫是說拜偶像之罪
[00:28:17.400 --> 00:28:19.400]  也是最基本的罪
[00:28:19.400 --> 00:28:21.400]  什麼叫偶像呢?
[00:28:21.400 --> 00:28:23.400]  簡言之就是將真神踢走
[00:28:23.400 --> 00:28:25.400]  用別的假的東西來代替
[00:28:25.400 --> 00:28:29.400]  這些偶像只是人手裏面的工具
[00:28:29.400 --> 00:28:31.400]  被利用的傀儡
[00:28:31.400 --> 00:28:33.400]  這書第一章二十二講得很清楚
[00:28:33.400 --> 00:28:35.400]  因為他們雖然知道神
[00:28:35.400 --> 00:28:37.400]  他不當神榮耀他也不感謝他
[00:28:37.400 --> 00:28:39.400]  他們思念變為虛妄
[00:28:39.400 --> 00:28:41.400]  無知的心就昏暗了
[00:28:41.400 --> 00:28:43.400]  將不能扭劃的神的榮耀
[00:28:43.400 --> 00:28:45.400]  變為偶像
[00:28:45.400 --> 00:28:47.400]  彷彿別扭劃的人
[00:28:47.400 --> 00:28:49.400]  和飛禽走獸
[00:28:49.400 --> 00:28:51.400]  昆蟲的樣式
[00:28:51.400 --> 00:28:53.400]  他們將神的真實變為虛方
[00:28:53.400 --> 00:28:55.400]  去敬拜是非
[00:28:55.400 --> 00:28:57.400]  侍奉造物之物
[00:28:57.400 --> 00:28:59.400]  不敬奉造物之主
[00:28:59.400 --> 00:29:03.400]  我們發現拜偶像和虛方兩個字
[00:29:03.400 --> 00:29:05.400]  好像孖公仔經常走在一起
[00:29:05.400 --> 00:29:07.400]  就像羅馬書第一章二十一說
[00:29:07.400 --> 00:29:09.400]  因為拜偶像之故
[00:29:09.400 --> 00:29:11.400]  他們的思念變為虛妄
[00:29:11.400 --> 00:29:13.400]  無知的心就昏暗了
[00:29:13.400 --> 00:29:15.400]  二十五講得更加清楚
[00:29:15.400 --> 00:29:17.400]  他們將神的真實變為虛方
[00:29:17.400 --> 00:29:19.400]  去敬拜壽造之物
[00:29:19.400 --> 00:29:21.400]  哈巴谷書第二章十八節也是這樣
[00:29:21.400 --> 00:29:25.400]  稱製造偶像的人叫虛方的師傅
[00:29:25.400 --> 00:29:27.400]  究竟什麼叫虛方?
[00:29:27.400 --> 00:29:31.400]  虛方的同義詞就是講大話
[00:29:31.400 --> 00:29:33.400]  希臘文的字叫sudos
[00:29:33.400 --> 00:29:35.400]  這個字在《新約聖經》出現過十次
[00:29:35.400 --> 00:29:37.400]  可以解作假或者講大話
[00:29:37.400 --> 00:29:39.400]  謊言虛假
[00:29:39.400 --> 00:29:41.400]  英文的sudo就是由這個字來的
[00:29:41.400 --> 00:29:43.400]  羅馬書所記載
[00:29:43.400 --> 00:29:45.400]  人用偶像來代替真神
[00:29:45.400 --> 00:29:47.400]  用假來代替真
[00:29:47.400 --> 00:29:49.400]  因為有兩個特質
[00:29:49.400 --> 00:29:51.400]  它是假的不是真的
[00:29:51.400 --> 00:29:53.400]  哈巴谷書形容這些
[00:29:53.400 --> 00:29:55.400]  真正的假神
[00:29:55.400 --> 00:29:57.400]  就是木偶
[00:29:57.400 --> 00:29:59.400]  你醒來吧
[00:29:59.400 --> 00:30:01.400]  對啞巴的石像說起來吧
[00:30:01.400 --> 00:30:03.400]  他們永遠聽不到
[00:30:03.400 --> 00:30:05.400]  因為他們是假的
[00:30:05.400 --> 00:30:07.400]  是沒有氣息的
[00:30:07.400 --> 00:30:09.400]  既然是假的不是真的
[00:30:09.400 --> 00:30:11.400]  為什麼還要拜他呢?
[00:30:11.400 --> 00:30:13.400]  兩個原因
[00:30:13.400 --> 00:30:15.400]  哈巴谷書說製造木偶的是虛方的師傅
[00:30:15.400 --> 00:30:17.400]  是去欺騙人
[00:30:17.400 --> 00:30:19.400]  其實是欺騙
[00:30:19.400 --> 00:30:21.400]  換天過海
[00:30:21.400 --> 00:30:23.400]  作為一個政權的加拿大人
[00:30:23.400 --> 00:30:25.400]  用謊言去遮蓋真理
[00:30:25.400 --> 00:30:27.400]  昔日是巴比倫
[00:30:27.400 --> 00:30:29.400]  今天有很多國家
[00:30:29.400 --> 00:30:31.400]  也是如是
[00:30:31.400 --> 00:30:33.400]  虛假充斥整個地球
[00:30:33.400 --> 00:30:35.400]  這個疫症
[00:30:35.400 --> 00:30:37.400]  我們發覺還沒過去
[00:30:37.400 --> 00:30:39.400]  就已經有很多很多
[00:30:39.400 --> 00:30:41.400]  虛假的事情出來了
[00:30:41.400 --> 00:30:43.400]  其實
[00:30:43.400 --> 00:30:45.400]  他們沒有安全感
[00:30:45.400 --> 00:30:47.400]  要靠一些明知沒有用的東西
[00:30:47.400 --> 00:30:49.400]  作為當為有用
[00:30:49.400 --> 00:30:51.400]  無濟於事
[00:30:51.400 --> 00:30:53.400]  哈巴谷書說
[00:30:53.400 --> 00:30:55.400]  哪裡有疫情
[00:30:55.400 --> 00:30:57.400]  在哈巴谷的時代
[00:30:57.400 --> 00:30:59.400]  哈巴谷文先知
[00:30:59.400 --> 00:31:01.400]  向神申冤
[00:31:01.400 --> 00:31:03.400]  為什麼你看不見那些奸惡
[00:31:03.400 --> 00:31:05.400]  為何我就律法放鬆
[00:31:05.400 --> 00:31:07.400]  而不加以插手
[00:31:07.400 --> 00:31:09.400]  去治理這個亂局呢?
[00:31:09.400 --> 00:31:11.400]  神的回答說
[00:31:11.400 --> 00:31:13.400]  我不是不知道
[00:31:13.400 --> 00:31:15.400]  我知道加拿大人的罪孽
[00:31:15.400 --> 00:31:17.400]  我一定會審判
[00:31:17.400 --> 00:31:19.400]  時候還沒到
[00:31:19.400 --> 00:31:21.400]  快要應驗並不虛諷
[00:31:21.400 --> 00:31:23.400]  雖然遲疑還要等候
[00:31:23.400 --> 00:31:25.400]  因為必然臨到不再遲疑
[00:31:25.400 --> 00:31:27.400]  不夠70年
[00:31:27.400 --> 00:31:29.400]  上帝就將巴比倫打敗
[00:31:29.400 --> 00:31:31.400]  但從歷史角度來看
[00:31:31.400 --> 00:31:33.400]  神的話是應驗
[00:31:33.400 --> 00:31:35.400]  但又未完全應驗
[00:31:35.400 --> 00:31:37.400]  因為巴比倫之後
[00:31:37.400 --> 00:31:39.400]  還有波斯的亂局
[00:31:39.400 --> 00:31:41.400]  波斯之後
[00:31:41.400 --> 00:31:43.400]  還有希臘的亂局
[00:31:43.400 --> 00:31:45.400]  希臘的亂局之後
[00:31:45.400 --> 00:31:47.400]  還有羅馬的亂局
[00:31:47.400 --> 00:31:49.400]  一直到現在
[00:31:49.400 --> 00:31:51.400]  一個一個的加拿大人
[00:31:51.400 --> 00:31:53.400]  出現在歷史當中
[00:31:53.400 --> 00:31:55.400]  聖經是說得很清楚
[00:31:55.400 --> 00:31:57.400]  告訴你
[00:31:57.400 --> 00:31:59.400]  這些亂局會一而再
[00:31:59.400 --> 00:32:01.400]  再而三來到
[00:32:01.400 --> 00:32:03.400]  神學裏面有一個字
[00:32:03.400 --> 00:32:05.400]  叫做Telescopic View
[00:32:05.400 --> 00:32:07.400]  就好像你從遠處望過山
[00:32:07.400 --> 00:32:09.400]  以為只有一個山
[00:32:09.400 --> 00:32:11.400]  但當你去到山的時候
[00:32:11.400 --> 00:32:13.400]  你發覺山後
[00:32:13.400 --> 00:32:15.400]  還有一個山
[00:32:15.400 --> 00:32:17.400]  亂局之後還有一個亂局
[00:32:17.400 --> 00:32:19.400]  最終就到了末世的時候
[00:32:19.400 --> 00:32:21.400]  這個真正的亂局
[00:32:21.400 --> 00:32:23.400]  來到
[00:32:23.400 --> 00:32:25.400]  上帝就要審判這個世界
[00:32:25.400 --> 00:32:27.400]  然後建立一個新天
[00:32:27.400 --> 00:32:29.400]  新地
[00:32:29.400 --> 00:32:31.400]  一個新的World Order
[00:32:31.400 --> 00:32:33.400]  巴比倫只不過是一個預象
[00:32:33.400 --> 00:32:35.400]  巴比倫的滅亡只不過是預言
[00:32:35.400 --> 00:32:37.400]  啟述告訴你
[00:32:37.400 --> 00:32:39.400]  當主再來
[00:32:39.400 --> 00:32:41.400]  末日的時候
[00:32:41.400 --> 00:32:43.400]  我們要去換
[00:32:43.400 --> 00:32:45.400]  真正的新冤的應驗的時候
[00:32:45.400 --> 00:32:47.400]  就在那裏了
[00:32:47.400 --> 00:32:49.400]  現在我們仍然要等候
[00:32:49.400 --> 00:32:51.400]  但我們等候的時候
[00:32:51.400 --> 00:32:53.400]  不是翹起雙手白等
[00:32:53.400 --> 00:32:55.400]  而是我們從一個
[00:32:55.400 --> 00:32:57.400]  末世的角度
[00:32:57.400 --> 00:32:59.400]  一個有盼望
[00:32:59.400 --> 00:33:01.400]  有
[00:33:01.400 --> 00:33:03.400]  意象的角度
[00:33:03.400 --> 00:33:05.400]  去看這個人生
[00:33:05.400 --> 00:33:07.400]  我們就會發覺
[00:33:07.400 --> 00:33:09.400]  在人生裏面
[00:33:09.400 --> 00:33:11.400]  我們會獲得精彩
[00:33:11.400 --> 00:33:13.400]  今天我們就看到這裏為止
[00:33:13.400 --> 00:33:15.400]  我們下一節
[00:33:15.400 --> 00:33:17.400]  我們會繼續思想到
[00:33:17.400 --> 00:33:19.400]  哈伯谷書
[00:33:19.400 --> 00:33:21.400]  第三章
[00:33:21.400 --> 00:33:23.400]  一個非常精彩的訊息
[00:33:23.400 --> 00:33:25.400]  我們一同祈禱
[00:33:25.400 --> 00:33:27.400]  師父我們再一次感謝你
[00:33:27.400 --> 00:33:29.400]  直著哈伯谷書先知給我們的訊息
[00:33:29.400 --> 00:33:31.400]  讓我們了解到
[00:33:31.400 --> 00:33:33.400]  人生裏面雖然有亂
[00:33:33.400 --> 00:33:35.400]  但在你裏面是有盼望
[00:33:35.400 --> 00:33:37.400]  你叫我們能夠用信心仰望
[00:33:37.400 --> 00:33:39.400]  繼續的依求你
[00:33:39.400 --> 00:33:41.400]  祈禱奉耶穌名求
[00:33:41.400 --> 00:33:43.400]  阿門
[00:33:43.400 --> 00:33:45.400]  阿門
[00:33:45.400 --> 00:33:47.400]  阿門
[00:33:47.400 --> 00:33:49.400]  阿門
[00:33:49.400 --> 00:33:51.400]  阿門
[00:33:51.400 --> 00:33:53.400]  阿門
[00:33:53.400 --> 00:33:55.400]  阿門
[00:33:55.400 --> 00:33:57.400]  阿門
[00:33:57.400 --> 00:33:59.400]  阿門

