
[00:00:00.000 --> 00:00:05.000]  各位電影節目的各位朋友,你們好!
[00:18:57.000 --> 00:18:59.000]  無論差眼大衛往何處去
[00:18:59.000 --> 00:19:01.000]  他都
[00:19:01.000 --> 00:19:03.000]  都是精明
[00:19:03.000 --> 00:19:05.000]  蘇羅就立他為戰士長
[00:19:05.000 --> 00:19:07.000]  中巴星和蘇羅的神佛
[00:19:07.000 --> 00:19:09.000]  無不喜悅
[00:19:09.000 --> 00:19:11.000]  大衛打死了那菲律師人
[00:19:11.000 --> 00:19:13.000]  因眾人回來的時候
[00:19:13.000 --> 00:19:15.000]  婦女
[00:19:15.000 --> 00:19:17.000]  就從以色列各省
[00:19:17.000 --> 00:19:19.000]  都出來
[00:19:19.000 --> 00:19:21.000]  呼喚起起
[00:19:21.000 --> 00:19:23.000]  打擊鼓盆
[00:19:23.000 --> 00:19:25.000]  歌唱跳舞
[00:19:25.000 --> 00:19:27.000]  迎接蘇羅
[00:19:27.000 --> 00:19:29.000]  眾婦女的舞蹈唱和說
[00:19:29.000 --> 00:19:31.000]  蘇羅殺千千
[00:19:31.000 --> 00:19:33.000]  大衛殺萬萬
[00:19:33.000 --> 00:19:35.000]  哇
[00:19:35.000 --> 00:19:37.000]  如果你是大衛
[00:19:37.000 --> 00:19:39.000]  你會不會心花勞放
[00:19:39.000 --> 00:19:41.000]  名勝利咒
[00:19:41.000 --> 00:19:43.000]  哇 名的威力是多厲害
[00:19:43.000 --> 00:19:45.000]  你看看
[00:19:45.000 --> 00:19:47.000]  第八節至十五節
[00:19:47.000 --> 00:19:49.000]  蘇羅
[00:19:49.000 --> 00:19:51.000]  不喜悅者說
[00:19:51.000 --> 00:19:53.000]  將萬萬歸大衛
[00:19:53.000 --> 00:19:55.000]  千千歸我
[00:19:55.000 --> 00:19:57.000]  指盛夏王位沒有其他了
[00:19:57.000 --> 00:19:59.000]  蘇羅就弄事大衛之一
[00:19:59.000 --> 00:20:01.000]  從神那裡來一個惡魔
[00:20:01.000 --> 00:20:03.000]  傷害的靈
[00:20:03.000 --> 00:20:05.000]  大大降於
[00:20:05.000 --> 00:20:07.000]  蘇羅身上
[00:20:07.000 --> 00:20:09.000]  他就在家中胡言亂語
[00:20:09.000 --> 00:20:11.000]  大衛朝上嘆吟
[00:20:11.000 --> 00:20:13.000]  蘇羅手裡拿著槍
[00:20:13.000 --> 00:20:15.000]  蘇羅把槍一擲
[00:20:15.000 --> 00:20:17.000]  心裡喘
[00:20:17.000 --> 00:20:19.000]  我要將大衛刺透
[00:20:19.000 --> 00:20:21.000]  釘在床上
[00:20:21.000 --> 00:20:23.000]  大衛躲避他兩次
[00:20:23.000 --> 00:20:25.000]  蘇羅懼怕大衛
[00:20:25.000 --> 00:20:27.000]  蘇羅使大衛離開自己
[00:20:27.000 --> 00:20:29.000]  立他為千夫長
[00:20:29.000 --> 00:20:31.000]  他就領兵出入
[00:20:31.000 --> 00:20:33.000]  大衛作事無不精明
[00:20:33.000 --> 00:20:35.000]  夜霍華也與他同在
[00:20:35.000 --> 00:20:37.000]  蘇羅見大衛作事精明
[00:20:37.000 --> 00:20:39.000]  就甚怕他
[00:20:39.000 --> 00:20:41.000]  刀技
[00:20:41.000 --> 00:20:43.000]  名
[00:20:43.000 --> 00:20:45.000]  是一件很恐怖恐怖的事
[00:20:45.000 --> 00:20:47.000]  蘇羅聽到婦女歌唱
[00:20:47.000 --> 00:20:49.000]  將萬萬歸大衛
[00:20:49.000 --> 00:20:51.000]  千千歸我
[00:20:51.000 --> 00:20:53.000]  指盛夏王位沒有其他了
[00:20:53.000 --> 00:20:55.000]  他就好像發瘋一樣
[00:20:55.000 --> 00:20:57.000]  兩次企圖去殺大衛
[00:20:57.000 --> 00:20:59.000]  他越怕
[00:20:59.000 --> 00:21:01.000]  他就越不理性
[00:21:01.000 --> 00:21:03.000]  他越不理性就越沒有安全感
[00:21:03.000 --> 00:21:05.000]  他越沒有安全感就更沒有理性
[00:21:05.000 --> 00:21:07.000]  聖經說
[00:21:07.000 --> 00:21:09.000]  他被惡魔
[00:21:09.000 --> 00:21:11.000]  惡魔是傷人的靈
[00:21:11.000 --> 00:21:13.000]  從神來的意思
[00:21:13.000 --> 00:21:15.000]  不是神來的意思
[00:21:15.000 --> 00:21:17.000]  而是他自己需要負責任
[00:21:17.000 --> 00:21:19.000]  這是傷人的靈
[00:21:19.000 --> 00:21:21.000]  這是傷人的靈
[00:21:21.000 --> 00:21:23.000]  惡魔
[00:21:23.000 --> 00:21:25.000]  我們會不會像蘇羅一樣
[00:21:25.000 --> 00:21:27.000]  刀技充滿在我們心裏
[00:21:27.000 --> 00:21:29.000]  當我們見到有人
[00:21:29.000 --> 00:21:31.000]  有弟兄或其他人比我們好
[00:21:31.000 --> 00:21:33.000]  我們會有一種酸酸的感覺
[00:21:33.000 --> 00:21:35.000]  誰會想到
[00:21:35.000 --> 00:21:37.000]  打到這個巨人戈利亞
[00:21:37.000 --> 00:21:39.000]  之後警會落於
[00:21:39.000 --> 00:21:41.000]  這個巨人戈利亞
[00:21:41.000 --> 00:21:43.000]  然後打到這個巨人戈利亞
[00:21:43.000 --> 00:21:45.000]  然後打到這個巨人戈利亞
[00:21:45.000 --> 00:21:47.000]  然後打到這個巨人戈利亞
[00:21:47.000 --> 00:21:49.000]  然後打到這個巨人戈利亞
[00:21:49.000 --> 00:21:51.000]  之後警會落於
[00:21:51.000 --> 00:21:53.000]  如此的狀況
[00:21:53.000 --> 00:21:55.000]  有誰會想到本來一日初升
[00:21:55.000 --> 00:21:57.000]  前途無限
[00:21:57.000 --> 00:21:59.000]  警會落得如此悲慘的結局
[00:21:59.000 --> 00:22:01.000]  或者悲慘的後果
[00:22:01.000 --> 00:22:03.000]  從過去開始
[00:22:03.000 --> 00:22:05.000]  大衛就要逃亡
[00:22:05.000 --> 00:22:07.000]  要走難
[00:22:07.000 --> 00:22:09.000]  在抗野活了二十幾年
[00:22:09.000 --> 00:22:11.000]  二十幾年的流蕩生活
[00:22:11.000 --> 00:22:13.000]  我稱之為沙漠之旅
[00:22:13.000 --> 00:22:15.000]  有誰會想到
[00:22:15.000 --> 00:22:17.000]  這二十年沙漠之旅痛苦的生活
[00:22:17.000 --> 00:22:19.000]  它是將大衛的人生
[00:22:19.000 --> 00:22:21.000]  改變過來
[00:22:21.000 --> 00:22:23.000]  變成燦爛的一頁
[00:22:23.000 --> 00:22:25.000]  無數人是因為
[00:22:25.000 --> 00:22:27.000]  大衛在這段時間
[00:22:27.000 --> 00:22:29.000]  所寫的詩篇得到鼓勵
[00:22:29.000 --> 00:22:31.000]  在黑暗的日子裏面
[00:22:31.000 --> 00:22:33.000]  得到亮光
[00:22:33.000 --> 00:22:35.000]  無數在沙漠
[00:22:35.000 --> 00:22:37.000]  受難的同胞
[00:22:37.000 --> 00:22:39.000]  因為大衛
[00:22:39.000 --> 00:22:41.000]  所寫的詩篇得到安慰
[00:22:41.000 --> 00:22:43.000]  鼓勵
[00:22:43.000 --> 00:22:45.000]  為何大衛會有這樣的能力
[00:22:45.000 --> 00:22:47.000]  而痛苦為祝福
[00:22:47.000 --> 00:22:49.000]  有一個字可圓可點
[00:22:49.000 --> 00:22:51.000]  單單這十五節聖經
[00:22:51.000 --> 00:22:53.000]  我們就看到三番四次
[00:22:53.000 --> 00:22:55.000]  這句子的出現
[00:22:55.000 --> 00:22:57.000]  大衛作事精明
[00:22:57.000 --> 00:22:59.000]  第五節
[00:22:59.000 --> 00:23:01.000]  他都作事精明
[00:23:01.000 --> 00:23:03.000]  第十四節
[00:23:03.000 --> 00:23:05.000]  大衛作事無不精明
[00:23:05.000 --> 00:23:07.000]  第十五節
[00:23:07.000 --> 00:23:09.000]  數羅堅大衛作事精明
[00:23:09.000 --> 00:23:11.000]  就甚怕他
[00:23:11.000 --> 00:23:13.000]  甚麼叫作事精明
[00:23:13.000 --> 00:23:15.000]  英文可以作prosper
[00:23:15.000 --> 00:23:17.000]  希伯羅文
[00:23:17.000 --> 00:23:19.000]  這個字有兩個意思
[00:23:19.000 --> 00:23:21.000]  第一,懂得去收口
[00:23:21.000 --> 00:23:23.000]  這個字可以作智慧
[00:23:23.000 --> 00:23:25.000]  智慧可以說
[00:23:25.000 --> 00:23:27.000]  懂得去收口
[00:23:27.000 --> 00:23:29.000]  就好像《真言書》十九節
[00:23:29.000 --> 00:23:31.000]  多言多語
[00:23:31.000 --> 00:23:33.000]  難免有個禁止嘴唇
[00:23:33.000 --> 00:23:35.000]  是有智慧
[00:23:35.000 --> 00:23:37.000]  智慧這個字就是這個字
[00:23:37.000 --> 00:23:39.000]  精明這個字
[00:23:39.000 --> 00:23:41.000]  是有智慧懂得收口
[00:23:41.000 --> 00:23:43.000]  不是多言多語
[00:23:43.000 --> 00:23:45.000]  第二
[00:23:45.000 --> 00:23:47.000]  是有一個受教的心
[00:23:47.000 --> 00:23:49.000]  就好像《真言》
[00:23:49.000 --> 00:23:51.000]  第十一節
[00:23:51.000 --> 00:23:53.000]  說,斯曼人受刑罰
[00:23:53.000 --> 00:23:55.000]  遇夢人就得智慧
[00:23:55.000 --> 00:23:57.000]  智慧受奮匪便得知識
[00:23:57.000 --> 00:23:59.000]  智慧就是這個字
[00:23:59.000 --> 00:24:01.000]  他會得到受匪
[00:24:01.000 --> 00:24:03.000]  奮匪
[00:24:03.000 --> 00:24:05.000]  受教
[00:24:05.000 --> 00:24:07.000]  一個智慧的人
[00:24:07.000 --> 00:24:09.000]  是一個teachable
[00:24:09.000 --> 00:24:11.000]  一個人可以能夠去接受
[00:24:11.000 --> 00:24:13.000]  人家的教導
[00:24:13.000 --> 00:24:15.000]  這個就是智慧
[00:24:15.000 --> 00:24:17.000]  叫大衛接受一切的軍訓
[00:24:17.000 --> 00:24:19.000]  神給二十年的
[00:24:19.000 --> 00:24:21.000]  Bootcamp的軍訓
[00:24:21.000 --> 00:24:23.000]  他欣然接受
[00:24:23.000 --> 00:24:25.000]  並沒有得罪神
[00:24:25.000 --> 00:24:27.000]  因為這個就是智慧
[00:24:27.000 --> 00:24:29.000]  他每日而活
[00:24:29.000 --> 00:24:31.000]  不懷
[00:24:31.000 --> 00:24:33.000]  不是經常懷念
[00:24:33.000 --> 00:24:35.000]  那時候我打倒哥尼亞
[00:24:35.000 --> 00:24:37.000]  這個威風多厲害
[00:24:37.000 --> 00:24:41.000]  他不是被求五日的事情
[00:24:41.000 --> 00:24:43.000]  整妥了他今天
[00:24:43.000 --> 00:24:47.000]  也不是為了將來未知的事情
[00:24:47.000 --> 00:24:49.000]  spoil了他今天
[00:24:49.000 --> 00:24:51.000]  他每日而活
[00:24:51.000 --> 00:24:53.000]  你的生命是怎樣的
[00:24:53.000 --> 00:24:55.000]  沒錯
[00:24:55.000 --> 00:24:57.000]  在我們的生命裏面
[00:24:57.000 --> 00:24:59.000]  遇到不少的哥尼亞
[00:24:59.000 --> 00:25:01.000]  沒錯
[00:25:01.000 --> 00:25:03.000]  我們今天在我們的生命裏面
[00:25:03.000 --> 00:25:05.000]  在爬上去
[00:25:05.000 --> 00:25:07.000]  我們遇到很多
[00:25:07.000 --> 00:25:09.000]  不是我們所想像的
[00:25:09.000 --> 00:25:11.000]  風風落落
[00:25:11.000 --> 00:25:13.000]  很多時候
[00:25:13.000 --> 00:25:15.000]  我們在黑暗裏面
[00:25:15.000 --> 00:25:17.000]  在沙漠裏面
[00:25:17.000 --> 00:25:19.000]  很多暴風雨
[00:25:19.000 --> 00:25:23.000]  我們怎樣去活著
[00:25:23.000 --> 00:25:25.000]  聖經告訴你
[00:25:25.000 --> 00:25:27.000]  每日而活
[00:25:27.000 --> 00:25:31.000]  面對生命的哥尼亞的時候
[00:25:31.000 --> 00:25:33.000]  我們需要看清楚一件事
[00:25:33.000 --> 00:25:35.000]  這件事是什麼呢
[00:25:35.000 --> 00:25:41.000]  既然我們不知道明日而活
[00:25:41.000 --> 00:25:43.000]  為什麼不好好為了今天
[00:25:43.000 --> 00:25:45.000]  去感謝神
[00:25:45.000 --> 00:25:47.000]  神造萬物
[00:25:47.000 --> 00:25:49.000]  國安其時成為美好
[00:25:49.000 --> 00:25:53.000]  有將永生安置在世人心裏
[00:25:53.000 --> 00:25:55.000]  人莫強而可可化樂
[00:25:55.000 --> 00:25:57.000]  在勞碌中享福
[00:25:57.000 --> 00:25:59.000]  因為這是上帝給他的飯
[00:25:59.000 --> 00:26:01.000]  今天我們還有生命氣息
[00:26:01.000 --> 00:26:03.000]  我們還有自由
[00:26:03.000 --> 00:26:05.000]  今天我們還有飯吃
[00:26:05.000 --> 00:26:07.000]  有三著
[00:26:07.000 --> 00:26:09.000]  有屋住
[00:26:09.000 --> 00:26:11.000]  我們就很享受上帝為我們預備
[00:26:11.000 --> 00:26:15.000]  好好利用上帝為我們所預備
[00:26:15.000 --> 00:26:17.000]  去榮耀他
[00:26:17.000 --> 00:26:19.000]  面對生命的哥尼亞的時候
[00:26:19.000 --> 00:26:21.000]  你有沒有約拿丹的朋友
[00:26:21.000 --> 00:26:23.000]  你有沒有支援的系統
[00:26:23.000 --> 00:26:25.000]  你有沒有這種智慧
[00:26:25.000 --> 00:26:27.000]  要你懂得什麼時候
[00:26:27.000 --> 00:26:29.000]  收著嘴
[00:26:29.000 --> 00:26:31.000]  有沒有一個受教的心
[00:26:31.000 --> 00:26:33.000]  勇往直前
[00:26:33.000 --> 00:26:37.000]  大衛經過二十年的沙漠之旅
[00:26:37.000 --> 00:26:39.000]  他變了另外一個人
[00:26:39.000 --> 00:26:43.000]  在這個沙漠之旅所寫的詩篇
[00:26:43.000 --> 00:26:45.000]  給很多很多人
[00:26:45.000 --> 00:26:47.000]  得了很大很大的安慰
[00:26:47.000 --> 00:26:49.000]  你又怎樣呢
[00:26:49.000 --> 00:26:53.000]  你是不是在沙漠之旅當中
[00:26:53.000 --> 00:26:57.000]  叫我們懂得為今日而活
[00:26:57.000 --> 00:26:59.000]  全感恩的心
[00:26:59.000 --> 00:27:01.000]  很好的活著
[00:27:01.000 --> 00:27:03.000]  將同心低頭
[00:27:03.000 --> 00:27:05.000]  天父我們多謝你
[00:27:05.000 --> 00:27:07.000]  藉著大衛的生平
[00:27:07.000 --> 00:27:09.000]  再一次提醒我們
[00:27:09.000 --> 00:27:13.000]  不是被昨天的初吻的決定
[00:27:13.000 --> 00:27:15.000]  或者昨天的威風
[00:27:15.000 --> 00:27:17.000]  叫我們今天
[00:27:17.000 --> 00:27:19.000]  去探盤
[00:27:19.000 --> 00:27:21.000]  也不是為了不知道的明天
[00:27:21.000 --> 00:27:23.000]  我們憂慮
[00:27:23.000 --> 00:27:25.000]  而是我們知道
[00:27:25.000 --> 00:27:27.000]  你是看管我們一切
[00:27:27.000 --> 00:27:29.000]  讓我們懂得怎樣面對
[00:27:29.000 --> 00:27:33.000]  前面我們不清楚的道路
[00:27:33.000 --> 00:27:35.000]  但我們更加知道
[00:27:35.000 --> 00:27:37.000]  在主耶穌基督裏面
[00:27:37.000 --> 00:27:39.000]  你已經為我們有永生的帕羅
[00:27:39.000 --> 00:27:41.000]  最終的結局
[00:27:41.000 --> 00:27:43.000]  已經向我們顯明
[00:27:43.000 --> 00:27:47.000]  叫我們勇往直前
[00:27:47.000 --> 00:27:49.000]  為我們預備
[00:27:49.000 --> 00:27:51.000]  有好好的約拿丹
[00:27:51.000 --> 00:27:53.000]  在我們身邊
[00:27:53.000 --> 00:27:55.000]  做我們的支援系統
[00:27:55.000 --> 00:27:57.000]  更加求你讓我們有智慧
[00:27:57.000 --> 00:27:59.000]  懂得怎樣去活著
[00:27:59.000 --> 00:28:01.000]  我們今天討告
[00:28:01.000 --> 00:28:03.000]  乃是奉耶穌基督命求
[00:28:03.000 --> 00:28:05.000]  阿門
[00:28:05.000 --> 00:28:07.000]  阿門
[00:28:07.000 --> 00:28:09.000]  阿門
[00:28:09.000 --> 00:28:11.000]  阿門
[00:28:11.000 --> 00:28:13.000]  阿門
[00:28:13.000 --> 00:28:15.000]  阿門
[00:28:15.000 --> 00:28:17.000]  阿門
[00:28:17.000 --> 00:28:19.000]  阿門
[00:28:19.000 --> 00:28:21.000]  阿門

