
[00:00:00.000 --> 00:00:06.080]  跟大家分享了兩年關於詩篇的教導
[00:18:21.760 --> 00:18:25.400]  看到保羅對他自己身份的了解
[00:18:25.400 --> 00:18:26.760]  其實這段經文
[00:18:26.760 --> 00:18:32.400]  好了 那我就回到第一節
[00:18:32.400 --> 00:18:33.680]  第一節那裡這麼說
[00:18:33.680 --> 00:18:35.840]  耶穌基督的僕人保羅
[00:18:35.840 --> 00:18:39.320]  奉召為仕途特派傳神的福音
[00:18:39.320 --> 00:18:42.760]  這個福音是神從前所應許的
[00:18:42.760 --> 00:18:46.080]  一直看下去到第七節
[00:18:46.080 --> 00:18:52.160]  在中文裡面由第一節到第七節是好幾句句子的
[00:18:52.160 --> 00:18:56.680]  比如第一節完了就已經有句號了
[00:18:56.680 --> 00:19:00.040]  這裡用了這個新標點和合本
[00:19:00.040 --> 00:19:02.520]  第一句完了已經有句號
[00:19:02.520 --> 00:19:05.640]  似乎第一節就是一句句子完了
[00:19:05.640 --> 00:19:07.080]  在中文譯判
[00:19:07.080 --> 00:19:09.560]  不過如果你看希臘原文
[00:19:09.560 --> 00:19:15.080]  其實第一節到第七節是一句句子
[00:19:15.080 --> 00:19:16.280]  一句而已
[00:19:16.280 --> 00:19:20.600]  一句句子的意思就是只有一個主動詞
[00:19:20.600 --> 00:19:23.600]  其實是說一個行動
[00:19:23.600 --> 00:19:28.160]  其實一到七節的句子本來的結構是什麼呢?
[00:19:28.160 --> 00:19:30.400]  揭開迷蹤了
[00:19:30.400 --> 00:19:33.120]  沒有時間讓你去猜測、研究一下
[00:19:33.120 --> 00:19:34.680]  不過可能你未必猜到
[00:19:34.680 --> 00:19:39.440]  其實第一到第七節的主動詞就是「願你們平安」
[00:19:39.440 --> 00:19:42.920]  基本上保羅由第一節到第七節
[00:19:42.920 --> 00:19:45.880]  如果最簡化這句句子就是
[00:19:45.880 --> 00:19:49.440]  「保羅 我保羅 願你羅馬人平安」
[00:19:49.440 --> 00:19:50.800]  就這麼多了
[00:19:50.800 --> 00:19:52.080]  羅馬人是什麼呢?
[00:19:52.080 --> 00:19:55.360]  第六節解釋羅馬人被召為聖徒
[00:19:55.360 --> 00:19:56.960]  羅馬人又解釋了
[00:19:56.960 --> 00:19:59.560]  不過主要解釋就是保羅
[00:19:59.560 --> 00:20:00.680]  解釋了很多東西
[00:20:00.680 --> 00:20:03.360]  「我保羅 願羅馬人平安」
[00:20:03.360 --> 00:20:04.800]  但保羅是誰呢?
[00:20:04.800 --> 00:20:07.040]  保羅就是耶穌基督的僕人
[00:20:07.040 --> 00:20:08.480]  他是耶穌基督的僕人
[00:20:08.480 --> 00:20:10.160]  這個僕人做什麼的呢?
[00:20:10.160 --> 00:20:12.120]  就是做使徒的工作
[00:20:12.120 --> 00:20:13.560]  這個使徒做什麼的呢?
[00:20:13.560 --> 00:20:15.360]  就是傳福音的工作
[00:20:15.360 --> 00:20:20.160]  這個福音是關於什麼的呢?
[00:20:20.160 --> 00:20:23.720]  就是關於眾先知都應許過的耶穌
[00:20:23.720 --> 00:20:25.200]  那麼耶穌是誰呢?
[00:20:25.200 --> 00:20:28.560]  耶穌按照肉體說就是大衛的後裔
[00:20:28.560 --> 00:20:33.320]  按照聖靈說就是從死裡復活大能的兒子
[00:20:33.320 --> 00:20:35.320]  傳了福音有什麼結果呢?
[00:20:35.320 --> 00:20:39.040]  使各國都信服真道
[00:20:39.040 --> 00:20:42.520]  基本上就是一層一層地去解釋
[00:20:42.520 --> 00:20:44.280]  使徒做什麼 傳福音
[00:20:44.280 --> 00:20:46.160]  福音是什麼 關於耶穌的
[00:20:46.160 --> 00:20:48.280]  耶穌傳了之後有什麼結果
[00:20:48.280 --> 00:20:50.040]  你明白嗎?一層一層地去解釋
[00:20:50.040 --> 00:20:53.760]  所以為什麼「我保羅 願你們平安」
[00:20:53.760 --> 00:20:56.440]  變成了一句七節的經文
[00:20:56.440 --> 00:20:59.120]  我們今天就不會看這麼多層的
[00:20:59.120 --> 00:21:00.960]  不會把洋蔥剝得到底的
[00:21:00.960 --> 00:21:03.080]  就剝了頭兩層而已
[00:21:03.080 --> 00:21:04.720]  第一節那裡
[00:21:04.720 --> 00:21:07.120]  「我保羅 願你們平安」
[00:21:07.120 --> 00:21:09.120]  保羅是誰呢?
[00:21:09.120 --> 00:21:12.840]  保羅是耶穌基督的僕人
[00:21:12.840 --> 00:21:16.120]  這個僕人這個字也很有意思的
[00:21:16.120 --> 00:21:17.800]  僕人這個字
[00:21:17.800 --> 00:21:20.440]  奢列原文就是Dulos
[00:21:20.440 --> 00:21:26.440]  不知道大家有沒有試過去香港的海運大廈
[00:21:26.440 --> 00:21:28.720]  以前不是有一個福音船來香港的
[00:21:28.720 --> 00:21:30.160]  時不時幾年來一次
[00:21:30.160 --> 00:21:32.360]  那艘船就叫做Dulos
[00:21:32.360 --> 00:21:34.640]  不過現在好像已經退休了
[00:21:34.640 --> 00:21:37.160]  那艘船應該變成廢鐵了
[00:21:37.160 --> 00:21:38.560]  無論如何
[00:21:38.560 --> 00:21:40.840]  為什麼Dulos這個字呢?
[00:21:40.840 --> 00:21:43.720]  這裡譯成了僕人
[00:21:43.720 --> 00:21:48.760]  但是奢列文原文這個字也可以譯成奴隸
[00:21:48.760 --> 00:21:53.200]  就是真的你看過古羅馬的電影
[00:21:53.200 --> 00:21:54.400]  就是《斯帕特克斯》
[00:21:54.400 --> 00:21:56.200]  有沒有人看過?
[00:21:56.200 --> 00:21:57.640]  有些喜歡看電影的
[00:21:57.640 --> 00:21:58.760]  有機會可以去看
[00:21:58.760 --> 00:22:00.320]  《斯帕特克斯》挺好看的
[00:22:00.320 --> 00:22:01.640]  有一部電影叫做
[00:22:01.640 --> 00:22:02.400]  奢列文原文
[00:22:02.400 --> 00:22:05.560]  比如你看一些古羅馬的電影
[00:22:05.560 --> 00:22:09.280]  那些被人打得皮開肉裂的奴隸
[00:22:09.280 --> 00:22:10.360]  也是這個字
[00:22:10.360 --> 00:22:11.920]  那些人就是一個Dulos
[00:22:11.920 --> 00:22:13.280]  就是一個奴隸
[00:22:13.280 --> 00:22:14.440]  所以耶穌呢
[00:22:14.440 --> 00:22:17.080]  保羅就說他是誰呢?
[00:22:17.080 --> 00:22:18.240]  我保羅跟你問
[00:22:18.240 --> 00:22:19.520]  我是誰呢?
[00:22:19.520 --> 00:22:23.040]  我不過是耶穌基督的一個奴隸
[00:22:23.040 --> 00:22:25.800]  我不是什麼高高在上的人
[00:22:25.800 --> 00:22:27.880]  我是一個奴隸
[00:22:27.880 --> 00:22:29.080]  不過是誰的奴隸呢?
[00:22:29.080 --> 00:22:30.360]  耶穌的奴隸
[00:22:30.360 --> 00:22:33.880]  一方面是一個很謙卑的稱謂
[00:22:33.880 --> 00:22:37.840]  但另一方面又是一個很崇高的稱謂
[00:22:37.840 --> 00:22:39.520]  因為如果看回舊約
[00:22:39.520 --> 00:22:42.080]  Dulos就是奢列文的字
[00:22:42.080 --> 00:22:45.720]  但是Dulos這個字翻譯舊約
[00:22:45.720 --> 00:22:48.160]  舊約當然沒有耶穌這件事
[00:22:48.160 --> 00:22:50.320]  但是舊約有耶和華這件事
[00:22:50.320 --> 00:22:51.960]  在舊約Dulos這個字
[00:22:51.960 --> 00:22:54.040]  翻譯就是另一個希伯來文
[00:22:54.040 --> 00:22:55.720]  就是僕人
[00:22:55.720 --> 00:22:58.120]  耶和華的僕人
[00:22:58.120 --> 00:23:00.880]  在舊約裏面何時出現呢?
[00:23:00.880 --> 00:23:03.280]  誰是耶和華的僕人呢?
[00:23:03.280 --> 00:23:08.360]  舊約裏面第一個被稱呼為耶和華的僕人
[00:23:08.360 --> 00:23:10.160]  就是摩西
[00:23:10.160 --> 00:23:12.000]  摩西何時被
[00:23:12.000 --> 00:23:15.480]  在書卷裏面何時被稱呼為
[00:23:15.480 --> 00:23:18.320]  耶和華的僕人呢?
[00:23:18.320 --> 00:23:19.920]  他死了之後
[00:23:19.920 --> 00:23:22.880]  耶和華的僕人摩西葬在哪裡?
[00:23:22.880 --> 00:23:23.800]  沒有人知道
[00:23:23.800 --> 00:23:25.480]  生命紀
[00:23:25.480 --> 00:23:29.840]  如果你看《成計摩西》那個就是約書亞
[00:23:29.840 --> 00:23:33.640]  約書亞也是開頭沒有用這個字去形容他
[00:23:33.640 --> 00:23:35.880]  直到約書亞臨死
[00:23:35.880 --> 00:23:40.560]  才稱呼他為耶和華的僕人
[00:23:40.560 --> 00:23:42.840]  耶和華的僕人約書亞離開了
[00:23:42.840 --> 00:23:45.880]  接著以色列人就亂了大腦
[00:23:45.880 --> 00:23:47.640]  換句話來說
[00:23:47.640 --> 00:23:51.000]  對於舊約的經文用這個字
[00:23:51.000 --> 00:23:56.120]  耶和華的僕人是一個很崇高的稱呼
[00:23:56.120 --> 00:23:59.400]  要一個人終身服侍神
[00:23:59.400 --> 00:24:01.120]  服侍到他死了
[00:24:01.120 --> 00:24:03.000]  沒有臨尾香
[00:24:03.000 --> 00:24:06.280]  不會七十歲才找個二奶失去見證
[00:24:06.280 --> 00:24:09.360]  臨尾終身服侍神
[00:24:09.360 --> 00:24:11.280]  蓋棺定論
[00:24:11.280 --> 00:24:12.600]  好人
[00:24:12.600 --> 00:24:14.200]  終身的僕人
[00:24:14.200 --> 00:24:19.440]  然後才有資格稱他為耶和華的僕人
[00:24:19.440 --> 00:24:21.560]  所以下次你介紹雷敬業
[00:24:21.560 --> 00:24:24.000]  不要叫我做耶和華的僕人
[00:24:24.000 --> 00:24:24.680]  沒有資格
[00:24:24.680 --> 00:24:25.600]  等我死了
[00:24:25.600 --> 00:24:26.600]  喪禮的時候
[00:24:26.600 --> 00:24:30.800]  你們就可以叫我做耶和華的僕人
[00:24:30.800 --> 00:24:33.480]  所以保羅在這裡用這個字
[00:24:33.480 --> 00:24:37.680]  我想這個也有一個含義在這裡
[00:24:37.680 --> 00:24:45.480]  一方面你知道保羅的身份是有些微妙的
[00:24:45.480 --> 00:24:49.080]  因為他要羅馬教會支持他
[00:24:49.080 --> 00:24:51.640]  如果保羅是一坨東西
[00:24:51.640 --> 00:24:53.640]  你可以想像
[00:24:53.640 --> 00:24:55.520]  難以患上病的人
[00:24:55.520 --> 00:24:57.320]  羅馬教會無謂支持你
[00:24:57.320 --> 00:24:59.560]  所以他要說自己也有些能力
[00:24:59.560 --> 00:25:01.000]  但是你說自己有能力
[00:25:01.000 --> 00:25:02.400]  就可以很招職的
[00:25:02.400 --> 00:25:04.080]  所以他說一方面他強調
[00:25:04.080 --> 00:25:05.920]  他是很謙卑的角色
[00:25:05.920 --> 00:25:08.720]  只不過是一個奴隸
[00:25:08.720 --> 00:25:11.600]  他不是要建立自己的王國
[00:25:11.600 --> 00:25:14.480]  不過另一方面他也有很崇高的身份
[00:25:14.480 --> 00:25:16.400]  不是因為他自己
[00:25:16.400 --> 00:25:20.320]  而是因為誰去猜他來
[00:25:20.320 --> 00:25:25.320]  所以說「奉詔為使徒」
[00:25:25.320 --> 00:25:27.040]  於是保羅就強調
[00:25:27.040 --> 00:25:31.480]  這個僕人或者奴隸要做些什麼呢?
[00:25:31.480 --> 00:25:33.480]  就是做使徒
[00:25:33.480 --> 00:25:36.480]  「使徒」這個字很有意思
[00:25:36.480 --> 00:25:38.880]  20世紀初
[00:25:38.880 --> 00:25:41.760]  19世紀末的一些希臘文的研究
[00:25:41.760 --> 00:25:42.520]  就告訴我們
[00:25:42.520 --> 00:25:44.560]  原來這個Apostolos
[00:25:44.560 --> 00:25:46.920]  希臘文「使徒」這個字
[00:25:46.920 --> 00:25:52.480]  在當時有一種所謂技術性的意思
[00:25:52.480 --> 00:25:58.000]  「使徒」的意思類似我們今天所說的大使
[00:25:58.000 --> 00:26:01.720]  一個國家的大使差不多的意思
[00:26:01.720 --> 00:26:05.640]  你知道一個國家的大使
[00:26:05.640 --> 00:26:07.760]  就有一個很特殊的身份
[00:26:07.760 --> 00:26:11.200]  譬如駐香港
[00:26:11.200 --> 00:26:12.360]  香港就沒有大使
[00:26:12.360 --> 00:26:13.960]  因為香港不是一個首都
[00:26:13.960 --> 00:26:19.920]  香港的領事館的首長
[00:26:19.920 --> 00:26:21.720]  舉個例子
[00:26:21.720 --> 00:26:31.200]  有一天美國的領事館的領事
[00:26:31.200 --> 00:26:34.120]  不知道為什麼喝醉了酒
[00:26:34.120 --> 00:26:36.160]  撞車撞死了人才算了
[00:26:36.160 --> 00:26:38.880]  香港政府都不會抓他的
[00:26:38.880 --> 00:26:41.520]  因為他有外交豁免權的
[00:26:41.520 --> 00:26:45.160]  所以要美國政府去處理他
[00:26:45.160 --> 00:26:47.600]  大概美國政府就會調回去美國
[00:26:47.600 --> 00:26:49.960]  然後怎麼處理美國政府的事
[00:26:49.960 --> 00:26:54.520]  為什麼那個特使或者領事有這些特權呢?
[00:26:54.520 --> 00:26:56.120]  因為這個想法
[00:26:56.120 --> 00:26:57.800]  法理上的想法就是
[00:26:57.800 --> 00:26:59.600]  這個不單單是一個人
[00:26:59.600 --> 00:27:03.040]  隨便一個外國人喝醉了撞死人
[00:27:03.040 --> 00:27:05.280]  香港法庭都可以審他
[00:27:05.280 --> 00:27:08.240]  不過大使或者領事
[00:27:08.240 --> 00:27:10.840]  是代表美國這個國家
[00:27:10.840 --> 00:27:14.040]  所以香港無權去審美國這個國家
[00:27:14.040 --> 00:27:17.920]  所以這件事就交回給美國人自己處理了
[00:27:17.920 --> 00:27:18.920]  你明白嗎?
[00:27:18.920 --> 00:27:22.920]  一個領事或者在這裡一個使徒的意思
[00:27:22.920 --> 00:27:26.640]  就是他完全代表了另一個人
[00:27:26.640 --> 00:27:29.440]  所以譬如說假如有一天雷敬業
[00:27:29.440 --> 00:27:35.480]  派一個雷敬業的使徒來當中跟你談話
[00:27:35.480 --> 00:27:38.840]  所以你打雷敬業使徒一巴掌
[00:27:38.840 --> 00:27:41.240]  你就等於打了雷敬業一巴掌了
[00:27:41.240 --> 00:27:42.640]  換句話說
[00:27:42.640 --> 00:27:43.840]  但另一方面
[00:27:43.840 --> 00:27:47.040]  你很好待 恩待這個使徒
[00:27:47.040 --> 00:27:49.480]  請了雷敬業的使徒吃了一頓飯
[00:27:49.480 --> 00:27:52.520]  你就等同請了雷敬業吃了一頓飯
[00:27:52.520 --> 00:27:54.920]  就是權威的身份
[00:27:54.920 --> 00:27:58.560]  和警察來的那個人是一樣的
[00:27:58.560 --> 00:28:00.120]  所以保羅就強調
[00:28:00.120 --> 00:28:03.160]  他是一個奴隸 他很謙卑
[00:28:03.160 --> 00:28:05.800]  不過他的身份同時又很崇高
[00:28:05.800 --> 00:28:09.080]  因為警察來的是基督
[00:28:09.080 --> 00:28:11.600]  警察來的是創造天地的主
[00:28:11.600 --> 00:28:15.600]  所以這個謙卑的人同時也是一個很崇高的人
[00:28:15.600 --> 00:28:17.360]  所以保羅就說
[00:28:17.360 --> 00:28:21.400]  因為我保羅有一個特別的身份使命
[00:28:21.400 --> 00:28:26.240]  所以羅馬教會你應該接待我、支持我
[00:28:26.240 --> 00:28:29.600]  這個身份都讓我們想到
[00:28:29.600 --> 00:28:36.920]  你明白不明白我們自己的身份是什麼呢?
[00:28:36.920 --> 00:28:41.880]  使徒可以從狹義的角度來看
[00:28:41.880 --> 00:28:44.360]  可以從廣義的角度來看
[00:28:44.360 --> 00:28:45.960]  狹義的使徒
[00:28:45.960 --> 00:28:50.360]  當一個很新的技術字眼去看的話
[00:28:50.360 --> 00:28:52.840]  今天就沒有使徒這回事了
[00:28:52.840 --> 00:28:57.280]  狹義的使徒就是子臣在耶穌死了之後
[00:28:57.280 --> 00:29:00.360]  興起一批的信徒領袖
[00:29:00.360 --> 00:29:02.360]  他們要建立新約的教會
[00:29:02.360 --> 00:29:06.240]  他們要將新約完成了新約的寫作
[00:29:06.240 --> 00:29:10.200]  給我們一些權威性的啟示
[00:29:10.200 --> 00:29:13.320]  這種的信徒就沒有了
[00:29:13.320 --> 00:29:15.960]  那一代就過了 新約教會
[00:29:15.960 --> 00:29:18.800]  但是從廣義的角度來看
[00:29:18.800 --> 00:29:24.600]  其實我們每一個的信徒都是神的使徒
[00:29:24.600 --> 00:29:28.120]  你都是神的大使
[00:29:28.120 --> 00:29:30.360]  你要相信一件事情
[00:29:30.360 --> 00:29:32.560]  比如你在A公司工作
[00:29:32.560 --> 00:29:33.760]  在某間公司工作
[00:29:33.760 --> 00:29:35.760]  你在某間公司讀書
[00:29:35.760 --> 00:29:39.040]  或者你活在某一批人當中
[00:29:39.040 --> 00:29:42.560]  為什麼你會在A公司工作呢?
[00:29:42.560 --> 00:29:44.520]  你應該要相信一件事情
[00:29:44.520 --> 00:29:46.200]  不是偶然的
[00:29:46.200 --> 00:29:48.560]  不是單單因為A公司需要你
[00:29:48.560 --> 00:29:49.440]  就請你
[00:29:49.440 --> 00:29:52.160]  當然人的層面就是這樣解釋
[00:29:52.160 --> 00:29:54.160]  但是從信仰的角度來看
[00:29:54.160 --> 00:29:58.960]  是因為神想透過你去祝福A公司
[00:29:58.960 --> 00:30:01.120]  A公司裡面還有很多人
[00:30:01.120 --> 00:30:02.640]  還沒有認識神的愛
[00:30:02.640 --> 00:30:05.960]  還沒有明白這個世界有一個恩典的神存在
[00:30:05.960 --> 00:30:07.240]  他們怎麼知道呢?
[00:30:07.240 --> 00:30:08.520]  就是透過你
[00:30:08.520 --> 00:30:11.720]  你就是神在那間公司的大使
[00:30:11.720 --> 00:30:15.000]  或者你是那間公司裡面神的間諜就可以了
[00:30:15.000 --> 00:30:16.440]  你去顛覆那間公司
[00:30:16.440 --> 00:30:22.320]  將神的慈哀和公義帶到那間公司裡面
[00:30:22.320 --> 00:30:24.320]  從這個角度來看
[00:30:24.320 --> 00:30:29.480]  你們在自己的角色是不一樣的
[00:30:29.480 --> 00:30:30.800]  譬如舉個例子
[00:30:30.800 --> 00:30:37.600]  你會說神在這個世界的角度去看
[00:30:37.600 --> 00:30:39.160]  你在這間公司工作
[00:30:39.160 --> 00:30:40.880]  怎麼知道叫做成功呢?
[00:30:40.880 --> 00:30:43.280]  我做這份工作做得很好
[00:30:43.280 --> 00:30:45.880]  三年升了四次職
[00:30:45.880 --> 00:30:47.240]  做得很好
[00:30:47.240 --> 00:30:51.680]  或者怎麼叫做有榮耀的學生呢?
[00:30:51.680 --> 00:30:53.480]  你知道現在香港
[00:30:53.480 --> 00:30:56.440]  你走過的學校經常都掛著牌子
[00:30:56.440 --> 00:31:01.040]  拿了現在我也不知道DSC怎麼叫多分
[00:31:01.040 --> 00:31:02.440]  30分還是多少分
[00:31:02.440 --> 00:31:06.520]  如果你考多分的那個就寫了你的名字
[00:31:06.520 --> 00:31:10.560]  張小麗30分
[00:31:10.560 --> 00:31:14.520]  如果你DSC不是30分是3分那些學校
[00:31:14.520 --> 00:31:17.000]  最好你的名字不存在
[00:31:17.000 --> 00:31:19.120]  想說都不說給人聽
[00:31:19.120 --> 00:31:24.960]  世人就會這樣去看一個人有沒有身份有沒有價值
[00:31:24.960 --> 00:31:28.320]  不過保羅就提醒我們不是這樣看的
[00:31:28.320 --> 00:31:30.840]  譬如你是一個學生
[00:31:30.840 --> 00:31:32.520]  你DSC拿30分
[00:31:32.520 --> 00:31:34.440]  不過人家知道你是基督徒
[00:31:34.440 --> 00:31:39.000]  同時又知道你這個人是很壞的
[00:31:39.000 --> 00:31:42.120]  就是經常旁邊有什麼好的筆記
[00:31:42.120 --> 00:31:44.120]  誰有好的筆記你就偷了他來看的
[00:31:44.120 --> 00:31:45.520]  影印了他
[00:31:45.520 --> 00:31:48.200]  然後只是和成績好的人聊天
[00:31:48.200 --> 00:31:50.520]  成績比你差的你就懶得和人聊天
[00:31:50.520 --> 00:31:51.800]  浪費你的時間
[00:31:51.800 --> 00:31:53.800]  一切的東西都要讀得好
[00:31:53.800 --> 00:31:56.320]  功利主義什麼都要成功
[00:31:56.320 --> 00:31:57.960]  有價值的就和你交朋友
[00:31:57.960 --> 00:31:59.560]  沒有價值的就扔在一邊
[00:31:59.560 --> 00:32:01.120]  於是那些人就會說
[00:32:01.120 --> 00:32:03.120]  是的 做基督徒是很虛偽的
[00:32:03.120 --> 00:32:06.800]  你看看那個張小麗就是這樣的人
[00:32:06.800 --> 00:32:08.320]  DSC考30分
[00:32:08.320 --> 00:32:10.320]  不過一點愛心都沒有
[00:32:10.320 --> 00:32:12.320]  就和世人和學校來看
[00:32:12.320 --> 00:32:13.520]  你可以很成功的
[00:32:13.520 --> 00:32:15.120]  你的名字登在那裡
[00:32:15.120 --> 00:32:17.960]  不過從基督徒和信仰的角度來看
[00:32:17.960 --> 00:32:19.360]  你很失敗的
[00:32:19.360 --> 00:32:21.720]  這個大事是一個失敗的大事
[00:32:21.720 --> 00:32:22.800]  那些人看到你
[00:32:22.800 --> 00:32:25.120]  原來耶穌是這樣的
[00:32:25.120 --> 00:32:27.120]  信仰是一回這樣的事
[00:32:27.120 --> 00:32:28.600]  還有公司都是
[00:32:28.600 --> 00:32:32.320]  你四年升五次職
[00:32:32.320 --> 00:32:34.960]  不過那些人都知道你是不擇手段的
[00:32:34.960 --> 00:32:39.760]  你是一個比那個所謂狼嬰更加狼的
[00:32:39.760 --> 00:32:41.280]  張大猶狼張
[00:32:41.280 --> 00:32:43.760]  比那個姓梁的更狼
[00:32:43.760 --> 00:32:44.880]  這樣的時候
[00:32:44.880 --> 00:32:46.560]  從世人的角度來看
[00:32:46.560 --> 00:32:48.280]  你可能很成功
[00:32:48.280 --> 00:32:50.280]  不過從福音的角度來看
[00:32:50.280 --> 00:32:51.880]  你失敗的
[00:32:51.880 --> 00:32:56.200]  因為世人見不到神的愛
[00:32:56.200 --> 00:32:57.800]  所以這個特使
[00:32:57.800 --> 00:33:02.480]  就不是指一定要你
[00:33:02.480 --> 00:33:04.000]  不是叫你去到公司
[00:33:04.000 --> 00:33:06.960]  人人都抓住他講靈的四個律
[00:33:06.960 --> 00:33:10.400]  於是全公司的人都講過靈的四個律
[00:33:10.400 --> 00:33:11.400]  這樣就成功了
[00:33:11.400 --> 00:33:12.560]  不是這個意思
[00:33:12.560 --> 00:33:14.920]  而是說你在你的生命之中
[00:33:14.920 --> 00:33:19.320]  你是否能夠表達到神的愛呢?
[00:33:19.320 --> 00:33:21.320]  以神的愛去關心人呢?
[00:33:21.320 --> 00:33:23.320]  以神的謙卑
[00:33:23.320 --> 00:33:25.800]  基督不以神的形象為強奪
[00:33:25.800 --> 00:33:30.000]  神的謙卑活在你周圍的人當中呢?
[00:33:30.000 --> 00:33:34.880]  人家是否看見你身上有基督的香氣呢?
[00:33:34.880 --> 00:33:36.480]  這個就成為你
[00:33:36.480 --> 00:33:39.120]  是否能做到基督的大使
[00:33:39.120 --> 00:33:43.040]  這個才是決定你的所謂價值
[00:33:43.040 --> 00:33:45.720]  你是否一個成功的人
[00:33:45.720 --> 00:33:50.960]  好了 於是時間又跳到16節了
[00:33:50.960 --> 00:33:52.960]  我們就開始明白這件事了
[00:33:52.960 --> 00:33:54.440]  「我不以福音為恥
[00:33:54.440 --> 00:33:56.600]  因為這福音是神的大能
[00:33:56.600 --> 00:33:59.000]  要教一切相信的」
[00:33:59.000 --> 00:34:01.680]  我不知道你有沒有奇怪
[00:34:01.680 --> 00:34:05.600]  為甚麼保羅說我不以福音為恥呢?
[00:34:05.600 --> 00:34:07.960]  你可以想像一個場景
[00:34:07.960 --> 00:34:09.840]  有一天你在公司工作
[00:34:09.840 --> 00:34:12.960]  馮牧師來探望你
[00:34:12.960 --> 00:34:16.080]  你介紹馮牧師給你的同事認識
[00:34:16.080 --> 00:34:17.560]  「這個就是馮牧師了
[00:34:17.560 --> 00:34:19.560]  我去教會的牧師了」
[00:34:19.560 --> 00:34:20.560]  馮牧師
[00:34:20.560 --> 00:34:22.200]  我坦白跟你說
[00:34:22.200 --> 00:34:24.880]  我不會覺得馮牧師是我的牧師
[00:34:24.880 --> 00:34:27.440]  是一件羞恥的事情
[00:34:27.440 --> 00:34:31.560]  你可以想像你這樣跟人介紹馮牧師的時候
[00:34:31.560 --> 00:34:33.560]  你的同事馬上就會想
[00:34:33.560 --> 00:34:35.840]  此地無銀三百兩
[00:34:35.840 --> 00:34:39.520]  為甚麼你不會以你的牧師為羞恥呢?
[00:34:39.520 --> 00:34:41.760]  到底你的牧師做了甚麼
[00:34:41.760 --> 00:34:43.440]  你要這樣介紹他呢?
[00:34:43.440 --> 00:34:46.480]  於是他就會馬上搜尋一下馮健
[00:34:46.480 --> 00:34:48.320]  糟了,馮牧師怎麼說呢?
[00:34:48.320 --> 00:34:49.720]  「馮」
[00:34:49.720 --> 00:34:50.640]  「馮」
[00:34:50.640 --> 00:34:51.240]  「Forever Love」
[00:34:51.240 --> 00:34:53.120]  「馮牧健」
[00:34:53.120 --> 00:34:55.360]  就會搜尋一下他
[00:34:55.360 --> 00:34:57.640]  到底他是不是做了甚麼醜聞
[00:34:57.640 --> 00:35:03.120]  所以你要這樣去介紹他的名字呢?
[00:35:03.120 --> 00:35:08.520]  保羅為甚麼會說我不以福音為恥呢?
[00:35:08.520 --> 00:35:11.640]  你要明白羅馬的社會
[00:35:11.640 --> 00:35:13.360]  跟我們中國人的社會一樣
[00:35:13.360 --> 00:35:16.640]  是一個榮辱的文化社會
[00:35:16.640 --> 00:35:18.080]  甚麼是榮辱文化呢?
[00:35:18.080 --> 00:35:20.480]  你聽中國人說話也知道
[00:35:20.480 --> 00:35:23.120]  家醜不出外傳
[00:35:23.120 --> 00:35:26.920]  所以你做了壞事都不是最壞
[00:35:26.920 --> 00:35:29.360]  最壞的部分是你做了壞事
[00:35:29.360 --> 00:35:32.000]  然後被人知道了
[00:35:32.000 --> 00:35:34.360]  這樣就糟糕了
[00:35:34.360 --> 00:35:40.080]  所以有時中國人的教會處理一些事情
[00:35:40.080 --> 00:35:43.440]  A教會的B執事犯了奸淫
[00:35:43.440 --> 00:35:46.080]  B執事犯了奸淫也不是最慘
[00:35:46.080 --> 00:35:49.360]  最慘的就是B執事犯奸淫傳了出去
[00:35:49.360 --> 00:35:51.240]  被《蘋果日報》登了出來
[00:35:51.240 --> 00:35:53.080]  A教會這麼有錢
[00:35:53.080 --> 00:35:55.240]  B執事原來做了這樣的壞事
[00:35:55.240 --> 00:35:56.520]  這樣就糟糕了
[00:35:56.520 --> 00:36:00.720]  所以很多時候教會處理這些紀律的事情
[00:36:00.720 --> 00:36:05.600]  A教會的主任牧師會靜靜地聽B執事來說
[00:36:05.600 --> 00:36:08.520]  B執事多謝你對教會的貢獻
[00:36:08.520 --> 00:36:10.480]  不過你犯了奸淫
[00:36:10.480 --> 00:36:15.720]  我們教會實在為了免尷尬
[00:36:15.720 --> 00:36:20.000]  麻煩你靜靜地離開轉去C教會
[00:36:20.000 --> 00:36:22.120]  我寫了一封轉會信給你
[00:36:22.120 --> 00:36:23.720]  在信封裏面
[00:36:23.720 --> 00:36:26.640]  大家合作 大家懂得做
[00:36:26.640 --> 00:36:28.640]  通常大家都懂得做的
[00:36:28.640 --> 00:36:33.160]  中國人都是這種榮辱文化
[00:36:33.160 --> 00:36:35.400]  保羅就在這裏強調
[00:36:35.400 --> 00:36:37.360]  他是一個猶太人
[00:36:37.360 --> 00:36:41.640]  你記住猶太人是當時羅馬帝國一個很偏遠的地方
[00:36:41.640 --> 00:36:45.040]  他是一個基督教的所謂領袖
[00:36:45.040 --> 00:36:48.280]  基督教當時是一個豆園這麼小的宗教
[00:36:48.280 --> 00:36:50.160]  一個豆園這麼小的地方
[00:36:50.160 --> 00:36:54.080]  一個豆園這麼小的宗教的領袖
[00:36:54.080 --> 00:36:58.560]  現在來羅馬這個世界之都
[00:36:58.560 --> 00:37:04.000]  你可以想像你寫一封信給曾俊華
