
[00:00:00.000 --> 00:00:05.300]  我從來沒有試過在講座裏面有這麼好的音樂
[00:29:36.760 --> 00:29:39.760]  他講了一句話你聽到了
[00:29:39.760 --> 00:29:44.760]  你就根據你所聽到的對白
[00:29:44.760 --> 00:29:47.760]  去認識這個人
[00:29:47.760 --> 00:29:50.760]  所以有時我們拿著
[00:29:50.760 --> 00:29:53.760]  這是歷史真相這是事實
[00:29:53.760 --> 00:29:55.760]  他是這樣講的
[00:29:55.760 --> 00:29:59.760]  在現實歷史的事實當中
[00:29:59.760 --> 00:30:01.760]  在我們日常的生活裡
[00:30:01.760 --> 00:30:02.760]  他的確是這樣講的
[00:30:02.760 --> 00:30:04.760]  不過他怎麼想呢?
[00:30:04.760 --> 00:30:06.760]  是兩回事
[00:30:06.760 --> 00:30:10.760]  我們讀這些人物記載的時候
[00:30:10.760 --> 00:30:15.760]  我們要記得我們是在聽他們講話
[00:30:15.760 --> 00:30:21.760]  或者聖經的作者是刻意記載了他們的說話
[00:30:21.760 --> 00:30:27.760]  而沒有告訴我們他們的內容
[00:30:27.760 --> 00:30:32.760]  再加上第三個技巧
[00:30:32.760 --> 00:30:36.760]  我們要重複同一段對白
[00:30:36.760 --> 00:30:38.760]  如果再一次出現的時候
[00:30:38.760 --> 00:30:40.760]  可能改了一點點
[00:30:40.760 --> 00:30:45.760]  在這些蛛絲馬跡當中
[00:30:45.760 --> 00:30:53.760]  我們要學習聽和看
[00:30:53.760 --> 00:30:57.760]  經文很多時候沉默的
[00:30:57.760 --> 00:31:02.760]  這一點Robert Otter和Eric Albach是吻合的
[00:31:02.760 --> 00:31:07.760]  這個沉默其實是很有內容的
[00:31:07.760 --> 00:31:13.760]  這個沉默其實是留了很大的空間
[00:31:13.760 --> 00:31:18.760]  讓讀者參與在其中
[00:31:18.760 --> 00:31:22.760]  塑造一個人物的過程裡
[00:31:22.760 --> 00:31:28.760]  經文沒有畫公仔或出牆
[00:31:28.760 --> 00:31:33.760]  和現實的人生很相似
[00:31:33.760 --> 00:31:35.760]  不是典型
[00:31:35.760 --> 00:31:38.760]  他永遠都是我的榜樣
[00:31:38.760 --> 00:31:46.760]  不是,是複雜、真實、有血有肉的人
[00:31:46.760 --> 00:31:48.760]  有深度
[00:31:48.760 --> 00:31:51.760]  或者用Robert Otter自己的說法
[00:31:51.760 --> 00:31:54.760]  他是一個謎
[00:31:54.760 --> 00:31:58.760]  An abiding mystery
[00:31:58.760 --> 00:32:00.760]  Unknowable
[00:32:00.760 --> 00:32:03.760]  Unforeseeable
[00:32:03.760 --> 00:32:07.760]  人就是這麼複雜
[00:32:07.760 --> 00:32:10.760]  在現實的生活
[00:32:10.760 --> 00:32:13.760]  在聖經的記載當中
[00:32:13.760 --> 00:32:20.760]  所以舊約聖經的記載文體
[00:32:20.760 --> 00:32:27.760]  原來焦點不是在情節上
[00:32:27.760 --> 00:32:32.760]  和Homer的史詩古典文學有這個分別
[00:32:32.760 --> 00:32:34.760]  不是在細節中
[00:32:34.760 --> 00:32:36.760]  Entertaining
[00:32:36.760 --> 00:32:39.760]  嘩,這樣也行?這麼曲折離奇
[00:32:39.760 --> 00:32:42.760]  說真的,多讀兩次主約學
[00:32:42.760 --> 00:32:47.760]  小朋友都會說:又是說阿伯拉罕?
[00:32:47.760 --> 00:32:49.760]  是嗎?
[00:32:49.760 --> 00:32:54.760]  你沒辦法,主約學的syllabus是說阿伯拉罕
[00:32:54.760 --> 00:32:58.760]  我有什麼可以改變聖經的記載呢?
[00:32:58.760 --> 00:33:03.760]  他對的,他的文學直覺
[00:33:03.760 --> 00:33:07.760]  當我們教這些故事
[00:33:07.760 --> 00:33:14.760]  嘗試將重點放在情節
[00:33:14.760 --> 00:33:16.760]  是失望的
[00:33:16.760 --> 00:33:20.760]  但是反過來說
[00:33:20.760 --> 00:33:25.760]  原來舊約聖經的故事不是給小朋友聽的
[00:33:25.760 --> 00:33:32.760]  因為他沒辦法明白人性的複雜
[00:33:32.760 --> 00:33:38.760]  是給我們成年人長大了
[00:33:38.760 --> 00:33:45.760]  以為聖經只是停留在三福臂的情節上
[00:33:45.760 --> 00:33:55.760]  誰知原來舊約的故事的焦點在於人物
[00:33:55.760 --> 00:34:00.760]  其實我們一直對人物很有興趣
[00:34:00.760 --> 00:34:03.760]  我們每一次查經,打開舊約聖經的時候
[00:34:03.760 --> 00:34:06.760]  我們都是找榜樣,找教訓
[00:34:06.760 --> 00:34:12.760]  我們很想他們是革命樣板人物
[00:34:12.760 --> 00:34:15.760]  一出場就是那個樣子
[00:34:15.760 --> 00:34:17.760]  永遠都是那個樣子
[00:34:17.760 --> 00:34:22.760]  但是Robert Alter的討論
[00:34:22.760 --> 00:34:25.760]  因為他是在說聖經文學
[00:34:25.760 --> 00:34:27.760]  和Eric Albrecht不同
[00:34:27.760 --> 00:34:31.760]  Albrecht的討論很快就放下了創世紀
[00:34:31.760 --> 00:34:35.760]  進入到西方文學的殿堂裏
[00:34:35.760 --> 00:34:44.760]  Albert Alter在討論他不能逃避希伯來聖經
[00:34:44.760 --> 00:34:52.760]  在描述每一個有血有肉真實的人物的同時
[00:34:52.760 --> 00:34:58.760]  其實對人是有一個看法的
[00:34:58.760 --> 00:35:04.760]  或者用神學的術語是有一個人觀的
[00:35:04.760 --> 00:35:08.760]  你開始覺得很深奧了
[00:35:08.760 --> 00:35:11.760]  我們可以不需要用這些字眼
[00:35:11.760 --> 00:35:19.760]  舊約聖經看一個人是有他的立場的
[00:35:19.760 --> 00:35:23.760]  Robert Alter指出舊約聖經的人物
[00:35:23.760 --> 00:35:25.760]  為什麼是這樣描寫的呢?
[00:35:25.760 --> 00:35:31.760]  因為舊約聖經的出發點是上帝的創造
[00:35:31.760 --> 00:35:36.760]  人是在上帝的創造當中
[00:35:36.760 --> 00:35:42.760]  人是面對著創造他的上帝
[00:35:42.760 --> 00:35:45.760]  我聽過了這些,再聽下去
[00:35:45.760 --> 00:35:47.760]  Alter指出,他說
[00:35:47.760 --> 00:35:52.760]  另外一個選擇,如果不是面對創造的上帝
[00:35:52.760 --> 00:35:55.760]  在西方的傳統裏面
[00:35:55.760 --> 00:36:00.760]  人就是活在命運的操縱之下
[00:36:00.760 --> 00:36:05.760]  從希臘的悲劇到存在主義的小說
[00:36:05.760 --> 00:36:12.760]  人都是服在命運注定之下
[00:36:12.760 --> 00:36:16.760]  所以你出生是帝王將相
[00:36:16.760 --> 00:36:19.760]  這是命運的安排
[00:36:19.760 --> 00:36:21.760]  一世都不能改變
[00:36:21.760 --> 00:36:23.760]  你是一個典型
[00:36:23.760 --> 00:36:26.760]  你活在一個神話的世界
[00:36:26.760 --> 00:36:28.760]  沒有改變的空間
[00:36:28.760 --> 00:36:32.760]  沒有成長的需要
[00:36:32.760 --> 00:36:34.760]  舊約聖經不是
[00:36:34.760 --> 00:36:36.760]  舊約聖經的每一個生命
[00:36:36.760 --> 00:36:41.760]  都是真實有人性的生命
[00:36:41.760 --> 00:36:43.760]  沒有定型
[00:36:43.760 --> 00:36:46.760]  所以舊約聖經的文學
[00:36:46.760 --> 00:36:50.760]  表達的是他的神學
[00:36:50.760 --> 00:36:54.760]  不是隨便的描寫
[00:36:54.760 --> 00:37:00.760]  不是為了技巧發揮
[00:37:00.760 --> 00:37:08.760]  而這樣去寫不同的故事當中的主角
[00:37:08.760 --> 00:37:15.760]  聖經的人物和現實當中的讀者
[00:37:15.760 --> 00:37:28.760]  都是活在上帝創造一個開放的歷史現實當中
[00:37:28.760 --> 00:37:32.760]  並沒有命中注定
[00:37:32.760 --> 00:37:37.760]  並沒有紫微斗數
[00:37:37.760 --> 00:37:41.760]  並沒有容許我
[00:37:41.760 --> 00:37:45.760]  你睏了,我再說這句
[00:37:45.760 --> 00:37:51.760]  並沒有苟認人格
[00:37:51.760 --> 00:37:56.760]  這些都是智慧的傳統
[00:37:56.760 --> 00:38:01.760]  體上不是無中生有
[00:38:01.760 --> 00:38:06.760]  這些是民間累積的傳統智慧
[00:38:06.760 --> 00:38:09.760]  所以有它準確的地方
[00:38:09.760 --> 00:38:14.760]  有它令我們信服的根據
[00:38:14.760 --> 00:38:18.760]  但如果你認為我是這樣的
[00:38:18.760 --> 00:38:20.760]  JJDP,我都不認識那幾個
[00:38:20.760 --> 00:38:22.760]  我是這樣的
[00:38:22.760 --> 00:38:27.760]  甚至你拿著那疊問卷,你害怕嗎?
[00:38:27.760 --> 00:38:30.760]  你做完之後
[00:38:30.760 --> 00:38:36.760]  你就看到自己一生注定了的
[00:38:36.760 --> 00:38:41.760]  這就是陷阱
[00:38:41.760 --> 00:38:44.760]  這就是神話的人觀
[00:38:44.760 --> 00:38:48.760]  這就是命運的神學
[00:38:48.760 --> 00:38:53.760]  甚至洗禮,在基督教的傳統裏
[00:38:53.760 --> 00:38:55.760]  在教會的傳統裏
[00:38:55.760 --> 00:39:00.760]  變成上帝的預定論
[00:39:00.760 --> 00:39:06.760]  舊約聖經對人物的描述
[00:39:06.760 --> 00:39:16.760]  是顛覆一個這麼根深蒂固對人的看法
[00:39:16.760 --> 00:39:20.760]  只有上帝在生命當中
[00:39:20.760 --> 00:39:24.760]  與我們每一個人相遇
[00:39:24.760 --> 00:39:30.760]  我們活在祂創造的自由裏
[00:39:30.760 --> 00:39:34.760]  從來都沒有注定
[00:39:34.760 --> 00:39:40.760]  從來都沒有說是這樣的辣
[00:39:40.760 --> 00:39:42.760]  這四個字
[00:39:42.760 --> 00:39:50.760]  改變、拯救、更新
[00:39:50.760 --> 00:40:00.760]  是聖經記載歷史的事實
[00:40:00.760 --> 00:40:05.760]  所以舊約聖經裏的記罪文學
[00:40:05.760 --> 00:40:12.760]  不是好像給我們一個影印的框架
[00:40:12.760 --> 00:40:18.760]  我們的生命就好像只是在這個框架裏游顏色上去
[00:40:18.760 --> 00:40:23.760]  我們的生命是一幅
[00:40:23.760 --> 00:40:28.760]  我們可以自己去創作
[00:40:28.760 --> 00:40:31.760]  從白紙開始
[00:40:31.760 --> 00:40:35.760]  這些記載、經文、故事、人物
[00:40:35.760 --> 00:40:39.760]  就好像一幅一幅的圖畫給我們做參考
[00:40:39.760 --> 00:40:42.760]  你學畫畫的時候
[00:40:42.760 --> 00:40:44.760]  你要先學看畫
[00:40:44.760 --> 00:40:53.760]  看到這些人物被他們的經驗所感染
[00:40:53.760 --> 00:40:59.760]  被他們的遭遇引起你問問題
[00:40:59.760 --> 00:41:08.760]  被他們一生與上主之間的關係潛移默化
[00:41:08.760 --> 00:41:12.760]  於是我們就開始明白
[00:41:12.760 --> 00:41:17.760]  在我們所走的自己的路上
[00:41:17.760 --> 00:41:23.760]  上帝同樣有奇妙的作為
[00:41:23.760 --> 00:41:34.760]  而我們不是受制於環境、背景、出身、性格、心理
[00:41:34.760 --> 00:41:43.760]  甚至冥冥當中不知道什麼力量的左右
[00:41:43.760 --> 00:41:47.760]  我們是活在一個真實的歷史
[00:41:47.760 --> 00:41:58.760]  而這個歷史是在上帝的創造裏面
[00:41:58.760 --> 00:42:04.760]  於是歷史就不再是真相那麼簡單
[00:42:04.760 --> 00:42:06.760]  讀聖經的時候
[00:42:06.760 --> 00:42:10.760]  我們就不是去問到底發生了什麼事
[00:42:10.760 --> 00:42:16.760]  歷史也不停留在只是意義
[00:42:16.760 --> 00:42:29.760]  歷史原來是在說我們在生命當中的選擇
[00:42:29.760 --> 00:42:37.760]  不是被動而是主動的定向
[00:42:37.760 --> 00:42:39.760]  orientation
[00:42:39.760 --> 00:42:42.760]  所以如果讀聖經的時候
[00:42:42.760 --> 00:42:49.760]  我們只是停留在找出一個故事背後的原則
[00:42:49.760 --> 00:42:54.760]  找出這個人物值得我們效法的地方
[00:42:54.760 --> 00:42:56.760]  或者引為尷尬
[00:42:56.760 --> 00:42:59.760]  不要跟著他這樣做
[00:42:59.760 --> 00:43:02.760]  固然有幫助
[00:43:02.760 --> 00:43:04.760]  不過這樣做的時候
[00:43:04.760 --> 00:43:16.760]  我們很容易就會將經文所畫出來的那幅真實的圖畫
[00:43:16.760 --> 00:43:21.760]  變成兩行的字句
[00:43:21.760 --> 00:43:25.760]  一個原則或者一個命題
[00:43:25.760 --> 00:43:29.760]  然後寫在我們的筆記簿上
[00:43:29.760 --> 00:43:32.760]  或者我們需要看到的
[00:43:32.760 --> 00:43:34.760]  其實那些是見證
[00:43:34.760 --> 00:43:41.760]  那些見證不是要重複出現在我們自己的生命上
[00:43:41.760 --> 00:43:47.760]  那些見證是指向同一位的上帝
[00:43:47.760 --> 00:43:50.760]  我經常說
[00:43:50.760 --> 00:44:00.760]  祂能夠在大衛亂七八糟的家庭裏成就祂的舊恩歷史
[00:44:00.760 --> 00:44:04.760]  我的婚姻算得了什麼
[00:44:04.760 --> 00:44:13.760]  為什麼不可以讓祂來拯救來改變
[00:44:13.760 --> 00:44:17.760]  《舊約聖經》所記載的
[00:44:17.760 --> 00:44:21.760]  這些不單止是榜樣和尷尬
[00:44:21.760 --> 00:44:29.760]  不是遠距離看表演、拍手、喝采
[00:44:29.760 --> 00:44:31.760]  而是我們記得
[00:44:31.760 --> 00:44:34.760]  就好像《新約聖經》說了一句話
[00:44:34.760 --> 00:44:42.760]  「以利亞與我們是一樣盛情的人」
[00:44:42.760 --> 00:44:51.760]  這個「一樣」就是當我們讀聖經的時候
[00:44:51.760 --> 00:44:54.760]  我們不是一個旁觀者
[00:44:54.760 --> 00:45:03.760]  或者經文本身的權威壟斷了我們的人生
[00:45:03.760 --> 00:45:08.760]  在我們面對抉擇危機的時候
[00:45:08.760 --> 00:45:14.760]  湧出來的不再是電視劇的橋段
[00:45:14.760 --> 00:45:17.760]  當然是這樣了
[00:45:17.760 --> 00:45:20.760]  七年就癢了
[00:45:20.760 --> 00:45:23.760]  婆媳之間就是衝突了
[00:45:23.760 --> 00:45:25.760]  再數下去
[00:45:25.760 --> 00:45:27.760]  現在還有很多新的Stereotype
[00:45:27.760 --> 00:45:30.760]  革命樣板的情節
[00:45:30.760 --> 00:45:35.760]  深印在我們每一個人的腦海中
[00:45:35.760 --> 00:45:37.760]  不是
[00:45:37.760 --> 00:45:39.760]  聖經的記載
[00:45:39.760 --> 00:45:42.760]  就是讓我們來到這些的時候
[00:45:42.760 --> 00:45:46.760]  我們知道我們可以選擇
[00:45:46.760 --> 00:45:55.760]  我們可以選擇走在上帝的旨意當中
[00:45:55.760 --> 00:46:04.760]  我們可以選擇順靠上帝的帶領
[00:46:04.760 --> 00:46:07.760]  不容易啊
[00:46:07.760 --> 00:46:10.760]  阿伯拉罕清早起來
[00:46:10.760 --> 00:46:14.760]  帶著兩個僕人和他的兒子出門
[00:46:14.760 --> 00:46:16.760]  你以為很容易嗎?
[00:46:16.760 --> 00:46:21.760]  除非他是一個塑膠的典型
[00:46:21.760 --> 00:46:28.760]  完全沒有做父親的真實
[00:46:28.760 --> 00:46:31.760]  這些經文
[00:46:31.760 --> 00:46:42.760]  不是單單停留在一個很崇高的榜樣理想當中
[00:46:42.760 --> 00:46:49.760]  我們越快能夠進入到裡面的複雜性
[00:46:49.760 --> 00:46:56.760]  我們就越有一個預備好的心
[00:46:56.760 --> 00:47:00.760]  來看到在這麼複雜的現實裡
[00:47:00.760 --> 00:47:05.760]  上帝在做什麼
[00:47:05.760 --> 00:47:07.760]  然後就好像昨晚
[00:47:07.760 --> 00:47:09.760]  我回到自己的教會
[00:47:09.760 --> 00:47:11.760]  和一位弟兄分享
[00:47:11.760 --> 00:47:15.760]  他說其實我們就是在學習
[00:47:15.760 --> 00:47:19.760]  在這麼複雜的教會人際關係當中
[00:47:19.760 --> 00:47:23.760]  去看上帝在做什麼
[00:47:23.760 --> 00:47:25.760]  我說是的
[00:47:25.760 --> 00:47:28.760]  不是看我們在做什麼
[00:47:28.760 --> 00:47:32.760]  但是上帝又讓我們和他一起
[00:47:32.760 --> 00:47:39.760]  上帝又讓我們去活出我們的歷史
[00:47:39.760 --> 00:47:42.760]  但不是在命運當中
[00:47:42.760 --> 00:47:44.760]  不是在孤單當中
[00:47:44.760 --> 00:47:47.760]  不是在自己的力量當中
[00:47:47.760 --> 00:47:52.760]  所走出來的生命
[00:47:52.760 --> 00:47:55.760]  是一個跌跌撞撞也好
[00:47:55.760 --> 00:47:59.760]  亂亂盡盡也好
[00:47:59.760 --> 00:48:09.760]  甚至舊約聖經其實沒有哪個人物是很理想的
[00:48:09.760 --> 00:48:13.760]  除非我們忘記了經文的記載
[00:48:13.760 --> 00:48:18.760]  而將它變成了一個很完美的典範
[00:48:18.760 --> 00:48:22.760]  甚至基督的儒表
[00:48:22.760 --> 00:48:23.760]  否則的話
[00:48:23.760 --> 00:48:27.760]  每一個有血有肉的人物
[00:48:27.760 --> 00:48:34.760]  出現在希伯來聖經的記載文當中
[00:48:34.760 --> 00:48:41.760]  都是一個歷史的現實
[00:48:41.760 --> 00:48:44.760]  我想我先停在這裡
[00:48:44.760 --> 00:48:48.760]  留多一點時間給大家回應
[00:48:48.760 --> 00:48:51.760]  你手上那張紙是真的
[00:48:51.760 --> 00:48:53.760]  我會看到的
[00:48:53.760 --> 00:48:58.760]  不是放在意見箱裡消聲匿跡
[00:48:58.760 --> 00:49:05.760]  所以我希望不要這麼快給你一個過度
[00:49:05.760 --> 00:49:08.760]  反正我們有三晚的時間
[00:49:08.760 --> 00:49:10.760]  容許你有空間消化
[00:49:10.760 --> 00:49:11.760]  有些回應
[00:49:11.760 --> 00:49:14.760]  或者寫下一些你想到的
[00:49:14.760 --> 00:49:16.760]  不一定是問題
[00:49:16.760 --> 00:49:18.760]  可以是評論
[00:49:18.760 --> 00:49:24.760]  讓我們這個討論可以繼續下去
[00:49:24.760 --> 00:49:29.760]  我將時間交給葉敬德博士
[00:49:29.760 --> 00:49:34.760]  我們要多謝施敬的分享
[00:49:34.760 --> 00:49:38.760]  可能大家腦海裡都有很多問題
[00:49:38.760 --> 00:49:40.760]  我也寫滿了一張紙
[00:49:44.760 --> 00:49:48.760]  我們稍後會有問題的解答
[00:49:48.760 --> 00:49:51.760]  各位弟兄姊妹
[00:49:51.760 --> 00:49:54.760]  非常多謝大家給我們的題目
[00:49:54.760 --> 00:49:56.760]  很多謝你們
[00:49:56.760 --> 00:49:59.760]  我收到很大疊的回應
[00:49:59.760 --> 00:50:01.760]  可能是紙很厚的原因
[00:50:01.760 --> 00:50:06.760]  不過我會今晚詳細看
[00:50:06.760 --> 00:50:08.760]  或者有需要
[00:50:08.760 --> 00:50:11.760]  明天用一點時間
[00:50:11.760 --> 00:50:16.760]  對其中一些今晚沒有機會回應的
[00:50:16.760 --> 00:50:17.760]  來做回應
[00:50:17.760 --> 00:50:19.760]  除了第一條
[00:50:19.760 --> 00:50:23.760]  有人問我怎樣可以拿到VIP票呢?
[00:50:23.760 --> 00:50:37.760]  有些弟兄姊妹和我們聯絡得緊密一點
[00:50:37.760 --> 00:50:40.760]  有些是我們大學的同事
[00:50:40.760 --> 00:50:41.760]  等等
[00:50:41.760 --> 00:50:46.760]  我們可以稍微給他們多一點空間
[00:50:46.760 --> 00:50:48.760]  來參與這個講座
[00:50:48.760 --> 00:50:50.760]  實在沒有辦法非常抱歉
[00:50:50.760 --> 00:50:51.760]  多謝大家的支持
[00:50:51.760 --> 00:50:52.760]  多謝多謝
[00:50:52.760 --> 00:50:58.760]  他還有下半條的
[00:50:58.760 --> 00:51:00.760]  不過沒有時間回應
[00:51:00.760 --> 00:51:01.760]  為什麼要唱後歌呢?
[00:51:09.760 --> 00:51:12.760]  我猜在一個小時的討論
[00:51:12.760 --> 00:51:14.760]  甚至少於一個小時的討論裏
[00:51:14.760 --> 00:51:19.760]  我們只能夠像一些方向
[00:51:19.760 --> 00:51:22.760]  坐標的方式
[00:51:22.760 --> 00:51:27.760]  不過我發覺開始引起你的思考
[00:51:27.760 --> 00:51:29.760]  你的發問
[00:51:29.760 --> 00:51:31.760]  其實我的目的已經達到了
[00:51:31.760 --> 00:51:34.760]  譬如有人說
[00:51:34.760 --> 00:51:38.760]  Alta說大衛很陰險
[00:51:38.760 --> 00:51:39.760]  是不是呢?
[00:51:39.760 --> 00:51:40.760]  是的
[00:51:40.760 --> 00:51:44.760]  如果你聽完我網創《撒慕爾記》的CD
[00:51:44.760 --> 00:51:45.760]  更陰險
[00:51:45.760 --> 00:51:48.760]  讀聖經做什麼呢?
[00:51:48.760 --> 00:51:53.760]  讀聖經不是看大衛的陰險
[00:51:53.760 --> 00:51:59.760]  是看上帝怎樣對這個這麼陰險的大衛
[00:51:59.760 --> 00:52:03.760]  然後上帝怎樣對這個這麼陰險的我
[00:52:03.760 --> 00:52:07.760]  尤其是那個你看不出我陰險
[00:52:07.760 --> 00:52:10.760]  而我自己才知道的
[00:52:10.760 --> 00:52:12.760]  那一刻要命
[00:52:12.760 --> 00:52:14.760]  所以有人問
[00:52:14.760 --> 00:52:17.760]  阿伯拉罕是一個完全人
[00:52:17.760 --> 00:52:20.760]  他獻耳撒怎會有掙扎呢?
[00:52:20.760 --> 00:52:23.760]  那就好了
[00:52:23.760 --> 00:52:26.760]  如果我們能夠沒有掙扎
[00:52:26.760 --> 00:52:28.760]  那就真的好了
[00:52:28.760 --> 00:52:29.760]  有人問
[00:52:29.760 --> 00:52:31.760]  要不要變得自己很複雜
[00:52:31.760 --> 00:52:35.760]  然後才去讀聖經這麼複雜的人物呢?
[00:52:35.760 --> 00:52:39.760]  我猜答案就是不用變得很複雜
[00:52:39.760 --> 00:52:44.760]  其實是你肯不肯承認自己很複雜
[00:52:44.760 --> 00:52:45.760]  是不是?
[00:52:45.760 --> 00:52:46.760]  就是
[00:52:46.760 --> 00:52:54.760]  我們可以同時是天使
[00:52:54.760 --> 00:52:57.760]  同時又是魔鬼
[00:52:57.760 --> 00:53:00.760]  人就是這樣
[00:53:00.760 --> 00:53:03.760]  不過如果我們打開聖經的時候
[00:53:03.760 --> 00:53:06.760]  要變成很神聖的完全人
[00:53:06.760 --> 00:53:10.760]  是完全沒有掙扎地去行上帝的旨意的話
[00:53:10.760 --> 00:53:15.760]  那你會發覺你的信仰越來越不真實
[00:53:15.760 --> 00:53:21.760]  這個就是我猜舊約聖經給我們的救贖的起點
[00:53:21.760 --> 00:53:30.760]  就是它帶我們進入一些其實都很絕望的歷史處境當中
[00:53:30.760 --> 00:53:34.760]  都很矛盾的人性當中
[00:53:34.760 --> 00:53:39.760]  我記得我大學的時候看的一本書
[00:53:39.760 --> 00:53:40.760]  The Goodness of God
[00:53:40.760 --> 00:53:43.760]  那時候大學生很喜歡問這些問題
[00:53:43.760 --> 00:53:45.760]  第一次我見到有人說
[00:53:45.760 --> 00:53:48.760]  舊約聖經裡面那些是
[00:53:48.760 --> 00:53:54.760]  Substandard Saints and Imperfect Laws
[00:53:54.760 --> 00:53:56.760]  我當時不明白
[00:53:56.760 --> 00:53:58.760]  我現在就明白了
[00:53:58.760 --> 00:54:01.760]  我們哪一個不是這樣的呢?
[00:54:01.760 --> 00:54:04.760]  所以在這個過程當中
[00:54:04.760 --> 00:54:05.760]  我們讀聖經
[00:54:05.760 --> 00:54:08.760]  聖經不是一個很遙不可及
[00:54:08.760 --> 00:54:10.760]  用五經的說法
[00:54:10.760 --> 00:54:11.760]  它不是在天上
[00:54:11.760 --> 00:54:14.760]  我們問誰可以給我們拿下來呢?
[00:54:14.760 --> 00:54:15.760]  它不是在海外
[00:54:15.760 --> 00:54:17.760]  誰可以給我們拿回來呢?
[00:54:17.760 --> 00:54:18.760]  不是
[00:54:18.760 --> 00:54:21.760]  另外一大堆的回應
[00:54:21.760 --> 00:54:24.760]  就是提到預定論
[00:54:24.760 --> 00:54:27.760]  有神學上的回應
[00:54:27.760 --> 00:54:29.760]  也有很實際的
[00:54:29.760 --> 00:54:33.760]  你是不是很不喜歡九型人格的問題
[00:54:33.760 --> 00:54:41.760]  我其實都是像Eric Albach所做的
[00:54:41.760 --> 00:54:44.760]  我嘗試用illustration
[00:54:44.760 --> 00:54:47.760]  用實例來表達
[00:54:47.760 --> 00:54:49.760]  所以你醒了
[00:54:49.760 --> 00:54:53.760]  我想那是一個例子
[00:54:53.760 --> 00:54:55.760]  而且是一個很成功的例子
[00:54:55.760 --> 00:54:58.760]  一個很convincing的例子
[00:54:58.760 --> 00:55:00.760]  幾乎告訴我們
[00:55:00.760 --> 00:55:03.760]  命運是真實的
[00:55:03.760 --> 00:55:05.760]  註定的很多東西
[00:55:05.760 --> 00:55:07.760]  不用說預定論的
[00:55:07.760 --> 00:55:12.760]  就是在我們日常的際遇上
[00:55:12.760 --> 00:55:19.760]  我們可以用很多都很科學的說法
[00:55:19.760 --> 00:55:21.760]  來指出
[00:55:21.760 --> 00:55:25.760]  為什麼我今天會成為了
[00:55:25.760 --> 00:55:27.760]  這樣的性情
[00:55:27.760 --> 00:55:29.760]  又有這樣的看法的人
[00:55:29.760 --> 00:55:30.760]  我的背景
[00:55:30.760 --> 00:55:32.760]  我的家庭
[00:55:32.760 --> 00:55:33.760]  我的遭遇
[00:55:33.760 --> 00:55:34.760]  等等等等
[00:55:34.760 --> 00:55:35.760]  全部都是對的
[00:55:35.760 --> 00:55:38.760]  不過你記得保羅怎麼說話
[00:55:38.760 --> 00:55:41.760]  他說我今天成了何等樣的人
[00:55:41.760 --> 00:55:43.760]  是因為我父母
[00:55:43.760 --> 00:55:45.760]  是因為我的學業
[00:55:45.760 --> 00:55:46.760]  不是
[00:55:46.760 --> 00:55:48.760]  是神的恩典
[00:55:48.760 --> 00:55:50.760]  那就是分別
[00:55:50.760 --> 00:55:53.760]  神的恩典
[00:55:53.760 --> 00:55:56.760]  open-endedness
[00:55:56.760 --> 00:56:00.760]  開放的歷史現實
[00:56:00.760 --> 00:56:04.760]  無論中西文化
[00:56:04.760 --> 00:56:06.760]  以至古往今來
[00:56:06.760 --> 00:56:09.760]  我們都很容易會接受
[00:56:09.760 --> 00:56:11.760]  是的,是這樣的
[00:56:11.760 --> 00:56:13.760]  那個contrast
[00:56:13.760 --> 00:56:15.760]  很特別的地方就是
[00:56:15.760 --> 00:56:17.760]  這個看法
[00:56:17.760 --> 00:56:20.760]  在猶太的聖經學者當中
[00:56:20.760 --> 00:56:24.760]  他們是特別敏感的
[00:56:24.760 --> 00:56:28.760]  可能在他們的upbringing
[00:56:28.760 --> 00:56:31.760]  在他們讀聖經的過程裏面
[00:56:31.760 --> 00:56:38.760]  他們是特別看到這個分歧所在
[00:56:38.760 --> 00:56:40.760]  預定論
[00:56:40.760 --> 00:56:42.760]  我們是在說聖經
[00:56:42.760 --> 00:56:44.760]  不過不能避免神學
[00:56:44.760 --> 00:56:50.760]  預定論是西方教會回答
[00:56:50.760 --> 00:56:53.760]  一個很重要的
[00:56:53.760 --> 00:56:57.760]  牧養的難題
[00:56:57.760 --> 00:57:04.760]  他們所提供的一個思考的方向
[00:57:04.760 --> 00:57:07.760]  聽不聽得懂我剛才說的很複雜的一句話
[00:57:07.760 --> 00:57:09.760]  再說多一次
[00:57:09.760 --> 00:57:13.760]  那個出發點其實不是哲學
[00:57:13.760 --> 00:57:17.760]  是神學的speculation
[00:57:17.760 --> 00:57:23.760]  約翰·加爾文在他的基督教要儀卷三裏面
[00:57:23.760 --> 00:57:25.760]  才提到預定論
[00:57:25.760 --> 00:57:27.760]  不是卷一
[00:57:27.760 --> 00:57:29.760]  不是方法論
[00:57:29.760 --> 00:57:31.760]  不是我們如何知道上帝的救贖計劃
[00:57:31.760 --> 00:57:35.760]  因為上帝在創世以前已經預定了一切
[00:57:35.760 --> 00:57:36.760]  不是
[00:57:36.760 --> 00:57:39.760]  約翰·加爾文是一個教會的牧師
[00:57:39.760 --> 00:57:41.760]  他在Geneva牧養教會
[00:57:41.760 --> 00:57:46.760]  所以他不是躲在神學院裏面寫他的巨著
