
[00:00:00.000 --> 00:00:09.420]  各位網友 大家好 今天繼續和大家討論主題
[00:20:55.280 --> 00:21:04.320]  於是有一天他走去他弟弟 周迅的弟弟當時也有名
[00:21:04.880 --> 00:21:09.600]  他就跟他說 你記不記得小時候有件事我對你做得不好
[00:21:09.600 --> 00:21:15.960]  你當時玩紙鎬 我弄破了它
[00:21:15.960 --> 00:21:23.960]  周迅問他 是嗎? 他說他已經完全忘記了
[00:21:24.840 --> 00:21:31.200]  我完全忘記了 所以forgive forget
[00:21:31.200 --> 00:21:38.840]  forgive了之後就forget 寬恕了之後就忘記
[00:21:38.840 --> 00:21:48.720]  受恨在心裏面之所以不能解決就是因為不能忘記
[00:21:48.720 --> 00:21:51.680]  為什麼不能忘記?因為沒有真正的寬恕
[00:21:52.840 --> 00:21:56.840]  所以forgive和forget是不能分開的
[00:21:56.840 --> 00:22:04.760]  我們今天得到上帝的恩典 所以都有欠債的感覺
[00:22:04.760 --> 00:22:10.760]  這就是清教徒當時給我們最好的教導
[00:22:14.360 --> 00:22:21.720]  試煉和試探在英文裏面都是同一個字
[00:22:21.720 --> 00:22:27.600]  這件事在我讀書的時候發生的
[00:22:27.600 --> 00:22:33.000]  在倫敦西北部的時候 有一天我和太太在車站出來
[00:22:34.520 --> 00:22:44.760]  看到有一個矮牆上有20磅的錢
[00:22:44.760 --> 00:22:48.680]  有一個小石頭壓著了
[00:22:48.680 --> 00:22:55.240]  我覺得很奇怪 為什麼有20磅放在矮牆上
[00:22:55.240 --> 00:22:56.920]  有個小石頭壓著了
[00:22:56.920 --> 00:22:59.320]  當時我和太太說
[00:23:01.480 --> 00:23:04.960]  是不是有人故意放在那裏 或者有人掉在地上
[00:23:04.960 --> 00:23:09.600]  有人撿到 壓著 等那人不見了來拿呢?
[00:23:09.600 --> 00:23:15.560]  當時我和太太說應該交給警察
[00:23:15.560 --> 00:23:18.960]  20磅都挺多的
[00:23:18.960 --> 00:23:25.480]  我和太太說不要站在那裏 不要動它
[00:23:25.480 --> 00:23:32.360]  留意那些人怎樣處理
[00:23:32.360 --> 00:23:36.440]  當時其實不是很多眼睛
[00:23:36.440 --> 00:23:39.560]  如果你碰過的話你不會看到
[00:23:39.560 --> 00:23:42.840]  我們就站在那裏等
[00:23:42.840 --> 00:23:47.160]  後來有個人從車站出來 他看到了
[00:23:47.160 --> 00:23:51.400]  他看到了就拿出來看
[00:23:53.960 --> 00:23:56.560]  我心想他肯定會帶走它
[00:23:56.560 --> 00:24:01.400]  他沒有 他看完之後就放在那裏
[00:24:01.400 --> 00:24:03.440]  又把石頭壓著
[00:24:03.440 --> 00:24:05.640]  這個人是好人
[00:24:05.640 --> 00:24:11.560]  其實試煉和試探是同一個字
[00:24:11.560 --> 00:24:19.480]  如果這件事令你成為貪念 帶走它
[00:24:19.480 --> 00:24:20.920]  這個就是試探
[00:24:21.880 --> 00:24:24.480]  但如果這件事不會因為他而犯罪
[00:24:24.480 --> 00:24:30.320]  會提升了你的道德人格 那就是試煉
[00:24:30.320 --> 00:24:36.040]  考試一樣 考試對學生來說是試煉
[00:24:36.040 --> 00:24:41.960]  但如果考試你想出貓
[00:24:41.960 --> 00:24:46.200]  想拿成績 用不正的方法 那就成為試探
[00:24:46.200 --> 00:24:50.320]  所以同一件事 你是怎樣看
[00:24:51.320 --> 00:24:54.280]  後來我們再等 那個人走了
[00:24:54.280 --> 00:25:00.160]  過了一會之後 有個人經過
[00:25:00.160 --> 00:25:07.960]  他望了一望 接近了 接著走了
[00:25:07.960 --> 00:25:09.840]  不見了 失蹤了
[00:25:09.840 --> 00:25:12.840]  我相信他一定不是他
[00:25:16.960 --> 00:25:21.600]  在我們生命上有很多事情就是這樣
[00:25:21.600 --> 00:25:25.040]  如果我們說到試煉和試探
[00:25:25.040 --> 00:25:29.280]  有些事情我們要小心的是
[00:25:29.280 --> 00:25:33.920]  如果一個人很肥的話
[00:25:33.920 --> 00:25:36.400]  就不要參加美食節
[00:25:36.400 --> 00:25:38.560]  你很難受的
[00:25:38.560 --> 00:25:44.000]  一個喜歡買衣服的姐妹就不要經常去公司
[00:25:45.160 --> 00:25:47.880]  因為那些試探是很難的
[00:25:47.880 --> 00:25:52.000]  如果很貪心 經常賺很多錢
[00:25:52.000 --> 00:25:57.120]  最好不要買股票 結果可能什麼都沒有
[00:25:57.120 --> 00:26:01.640]  就是說要逃避 試探
[00:26:01.640 --> 00:26:06.000]  是和你的慾望掛鉤的
[00:26:06.000 --> 00:26:08.960]  既然試探一件事情
[00:26:08.960 --> 00:26:12.840]  你覺得你不能勝過的時候 你就要逃避
[00:26:14.120 --> 00:26:15.720]  如果你有信心 你覺得沒問題
[00:26:15.720 --> 00:26:20.560]  例如投資 你能夠控制自己
[00:26:20.560 --> 00:26:23.360]  你有足夠的知識不要緊
[00:26:23.360 --> 00:26:25.680]  但如果你經常想著投機
[00:26:25.680 --> 00:26:28.960]  或者想著用不正確的方法
[00:26:28.960 --> 00:26:30.760]  那就會落入試探裡面
[00:26:30.760 --> 00:26:38.920]  很多事情其實是一指之間
[00:26:41.480 --> 00:26:45.400]  上帝很多時候是想試煉我們
[00:26:45.400 --> 00:26:49.200]  提升我們的生命 提升我們的道德感
[00:26:49.200 --> 00:26:55.880]  但同時魔鬼又用同一件事激發你的慾望
[00:26:55.880 --> 00:26:59.280]  激發你的憤怒 激發你的人性軟弱
[00:26:59.280 --> 00:27:04.040]  所以兩件事是分不開的
[00:27:04.880 --> 00:27:12.160]  虐白在他受苦的時候 同時又試煉 同時又試探
[00:27:12.160 --> 00:27:18.120]  魔鬼就說上帝這樣對你 不要要上帝 離棄他
[00:27:18.120 --> 00:27:24.840]  但另一方面 我想聖靈在他心裡提醒他
[00:27:24.840 --> 00:27:28.480]  一切是來自上帝的 上帝可以給你 上帝可以收回
[00:27:30.560 --> 00:27:36.920]  所以最重要的是 試煉也好 試探也好
[00:27:36.920 --> 00:27:42.080]  我們最終極要想和上帝的關係
[00:27:42.080 --> 00:27:47.880]  以上帝為我們一切價值的來源
[00:27:47.880 --> 00:27:52.560]  所以不要預見試探
[00:27:52.560 --> 00:27:58.400]  耶穌體諒我們不是那麼有能力去逃避的時候
[00:27:58.680 --> 00:28:01.160]  而是去面對的時候就要逃避
[00:28:01.160 --> 00:28:04.760]  所以求不要預見 不要想著你很本事
[00:28:04.760 --> 00:28:09.680]  你可以面對所有的事 先去逃避
[00:28:09.680 --> 00:28:13.920]  逃避我們的私慾 逃避我們的慾望
[00:28:13.920 --> 00:28:19.080]  所以最重要的是沒有人可以一心不預見試探
[00:28:19.080 --> 00:28:23.360]  重要的是依靠主 當你依靠主的時候
[00:28:23.760 --> 00:28:26.000]  試探也會成為試煉
[00:28:26.000 --> 00:28:29.080]  所以試探本身有時候是忠誠的
[00:28:29.080 --> 00:28:30.280]  是可以成為試煉的
[00:28:30.280 --> 00:28:34.520]  重要的是依靠主
[00:28:34.520 --> 00:28:40.200]  經文裡提到 救我們脫離凶惡
[00:28:40.200 --> 00:28:45.080]  在災難裡不要忘記上帝的恩典
[00:28:45.080 --> 00:28:46.680]  不要離開上帝
[00:28:46.680 --> 00:28:52.000]  更重要的是以上帝為上帝
[00:28:52.000 --> 00:28:53.640]  如果你真的相信上帝的時候
[00:28:53.640 --> 00:28:54.920]  一切是來自上帝的時候
[00:28:54.920 --> 00:28:56.080]  你只能信到底
[00:28:56.080 --> 00:28:59.400]  我在大學裡的一個同學
[00:28:59.400 --> 00:29:02.840]  他讀書很厲害 後來他做了教授
[00:29:02.840 --> 00:29:05.600]  他本來是一個很勁權的基督徒
[00:29:05.600 --> 00:29:08.920]  一個哲學系很出名的老師
[00:29:08.920 --> 00:29:14.840]  但他小孩出生的時候出了問題
[00:29:14.840 --> 00:29:17.040]  他就一直在祈禱
[00:29:17.040 --> 00:29:19.400]  他說:神啊 上次是你的
[00:29:19.400 --> 00:29:21.000]  為什麼你給我一個兒子
[00:29:21.000 --> 00:29:22.000]  他現在有病
[00:29:22.000 --> 00:29:24.040]  他會受這個苦
[00:29:24.040 --> 00:29:25.040]  他一直在祈禱
[00:29:25.040 --> 00:29:27.560]  到後來他兒子死了
[00:29:27.560 --> 00:29:33.200]  他說:你為什麼搶了我兒子
[00:29:33.200 --> 00:29:35.800]  在那一刻
[00:29:35.800 --> 00:29:39.120]  他整個信仰崩潰了
[00:29:39.120 --> 00:29:41.720]  後來我跟他談的時候
[00:29:41.720 --> 00:29:47.160]  他說:祈禱只是心理作用
[00:29:48.200 --> 00:29:52.240]  你看看 你祈禱上帝給你的感謝
[00:29:52.240 --> 00:29:53.400]  上帝不給你的感謝
[00:29:53.400 --> 00:29:54.400]  有什麼意思呢
[00:29:54.400 --> 00:29:59.000]  我說了一句話
[00:29:59.000 --> 00:30:00.280]  雖然他沒有聽
[00:30:00.280 --> 00:30:02.720]  但這句話對我來說
[00:30:02.720 --> 00:30:03.920]  對我自己有很大說服力
[00:30:03.920 --> 00:30:06.200]  如果你叫得上帝
[00:30:06.200 --> 00:30:07.800]  如果你信得上帝
[00:30:07.800 --> 00:30:10.640]  你就自己不要做上帝
[00:30:10.640 --> 00:30:15.280]  你明不明白我的意思
[00:30:15.280 --> 00:30:17.240]  如果你信得上帝的時候
[00:30:17.440 --> 00:30:18.960]  為什麼你還要做上帝
[00:30:18.960 --> 00:30:20.320]  你還要審判上帝
[00:30:20.320 --> 00:30:24.560]  人就是這樣
[00:30:24.560 --> 00:30:29.000]  到今天他都不肯相信
[00:30:29.000 --> 00:30:30.920]  他弟弟和我很好
[00:30:30.920 --> 00:30:32.840]  他弟弟很愛主
[00:30:32.840 --> 00:30:34.560]  沒有辦法勸他
[00:30:34.560 --> 00:30:41.200]  很多人就是自己做上帝
[00:30:41.200 --> 00:30:43.920]  自己操控上帝
[00:30:43.920 --> 00:30:45.680]  上帝給我這個
[00:30:45.920 --> 00:30:46.640]  給我那個
[00:30:46.640 --> 00:30:47.920]  不給的時候
[00:30:47.920 --> 00:30:49.120]  我不要你
[00:30:49.120 --> 00:30:49.840]  我是上帝
[00:30:49.840 --> 00:30:50.600]  你不是上帝
[00:30:50.600 --> 00:30:54.800]  其實背後就是他自己做上帝
[00:30:54.800 --> 00:30:58.000]  雖然是很痛苦的
[00:30:58.000 --> 00:30:58.800]  很艱苦的
[00:30:58.800 --> 00:31:00.320]  有時候見到兒女受苦
[00:31:00.320 --> 00:31:01.360]  見到親人受苦
[00:31:01.360 --> 00:31:01.920]  很明白
[00:31:01.920 --> 00:31:03.840]  但這是暫時
[00:31:03.840 --> 00:31:06.320]  到將來
[00:31:06.320 --> 00:31:07.680]  我們面對上帝的時候
[00:31:07.680 --> 00:31:10.000]  一切都過去了
[00:31:10.000 --> 00:31:13.720]  所以經文的結尾
[00:31:15.360 --> 00:31:16.160]  就很有意思了
[00:31:16.160 --> 00:31:18.720]  上帝做回上帝
[00:31:18.720 --> 00:31:22.000]  各道權柄榮耀全是你的
[00:31:22.000 --> 00:31:23.880]  當我們肯說這樣的時候
[00:31:23.880 --> 00:31:27.720]  世上所出現的一切事情
[00:31:27.720 --> 00:31:29.000]  都要過去
[00:31:29.000 --> 00:31:31.280]  掌握的是神
[00:31:31.280 --> 00:31:33.960]  各道就是上帝的旨意
[00:31:33.960 --> 00:31:35.120]  掌管著
[00:31:35.120 --> 00:31:36.280]  如果我們承認是上帝
[00:31:36.280 --> 00:31:37.440]  只掌管著
[00:31:37.440 --> 00:31:39.240]  我的德 我的失
[00:31:39.240 --> 00:31:41.920]  我的榮辱
[00:31:41.920 --> 00:31:45.120]  在上帝的掌管下
[00:31:45.680 --> 00:31:49.440]  我們怎能夠指揮上帝
[00:31:49.440 --> 00:31:52.080]  來完成我的心願呢?
[00:31:52.080 --> 00:31:55.520]  權柄就是掌管宇宙和生命
[00:31:55.520 --> 00:31:58.520]  榮耀就是信實公義
[00:31:58.520 --> 00:31:59.800]  按他指的成就
[00:31:59.800 --> 00:32:01.040]  這就是上帝
[00:32:01.040 --> 00:32:03.560]  所以上帝永恆是物神性
[00:32:03.560 --> 00:32:04.680]  是永遠
[00:32:04.680 --> 00:32:06.200]  從永遠到永遠
[00:32:06.200 --> 00:32:08.120]  相比我們的時期
[00:32:08.120 --> 00:32:09.200]  其實是微不足道
[00:32:09.200 --> 00:32:11.560]  而祈禱到最後
[00:32:11.720 --> 00:32:15.040]  就將一切所求的
[00:32:15.040 --> 00:32:19.080]  所想的得失 信 逆境
[00:32:19.080 --> 00:32:20.680]  交代給上帝
[00:32:20.680 --> 00:32:24.160]  主禱文最後就是
[00:32:24.160 --> 00:32:27.840]  承認我們在天上的父
[00:32:27.840 --> 00:32:31.120]  是我們的父
[00:32:31.120 --> 00:32:32.720]  生命的主
[00:32:32.720 --> 00:32:36.040]  掌管我們得失榮辱的主
[00:32:36.040 --> 00:32:39.560]  也都我今天每一天的禱告
[00:32:40.440 --> 00:32:41.840]  不是一天祈禱為十天
[00:32:41.840 --> 00:32:42.840]  而是每一天
[00:32:42.840 --> 00:32:44.680]  每一天的同行
[00:32:44.680 --> 00:32:47.840]  神的恩典 神的同在
[00:32:47.840 --> 00:32:51.560]  願主自己祝福我們
[00:32:51.560 --> 00:32:53.360]  在主禱文裏面
[00:32:53.360 --> 00:32:57.560]  我們看到神與我們的同行
[00:32:57.560 --> 00:32:59.400]  同在 我們同心祈禱
[00:32:59.400 --> 00:33:01.520]  主我們感謝祢
[00:33:01.520 --> 00:33:05.280]  因為耶穌基督教我們的禱告
[00:33:05.280 --> 00:33:09.280]  是充滿著很深的意義
[00:33:10.280 --> 00:33:11.680]  我們每一次的禱告的時候
[00:33:11.680 --> 00:33:12.760]  求主都提醒
[00:33:12.760 --> 00:33:14.280]  祢是我們的主
[00:33:14.280 --> 00:33:16.400]  祢是生命的主
[00:33:16.400 --> 00:33:18.000]  祢是這個世界的主
[00:33:18.000 --> 00:33:19.200]  祢掌管一切
[00:33:19.200 --> 00:33:21.160]  所以我們不算什麼
[00:33:21.160 --> 00:33:22.480]  我們很微小
[00:33:22.480 --> 00:33:24.960]  今天世上有很多事情
[00:33:24.960 --> 00:33:27.920]  都是試探著我們
[00:33:27.920 --> 00:33:29.240]  靠著主
[00:33:29.240 --> 00:33:31.360]  這些都成為試煉
[00:33:31.360 --> 00:33:34.360]  讓我們的生命得到提升
[00:33:34.360 --> 00:33:39.080]  求主祝福我們的家人
[00:33:40.080 --> 00:33:41.080]  祝福教會
[00:33:41.080 --> 00:33:44.080]  特別在疫情還沒過去的時候
[00:33:44.080 --> 00:33:46.080]  求主賜予各人平安
[00:33:46.080 --> 00:33:48.880]  我們感謝能夠有這個實體的崇拜
[00:33:48.880 --> 00:33:51.280]  一起來到主的面前
[00:33:51.280 --> 00:33:52.080]  我們感謝祢
[00:33:52.080 --> 00:33:54.480]  求祢引導 帶領我們
[00:33:54.480 --> 00:33:56.480]  祈禱逢主名求
[00:33:56.480 --> 00:33:58.480]  謝謝大家 再見
[00:33:58.480 --> 00:34:00.480]  (音樂)
[00:34:00.480 --> 00:34:02.480]  (音樂)
[00:34:02.480 --> 00:34:04.480]  (音樂)
[00:34:04.480 --> 00:34:06.480]  (音樂)
[00:34:06.480 --> 00:34:08.480]  (音樂)
[00:34:08.480 --> 00:34:10.480]  (音樂)
[00:34:10.480 --> 00:34:12.480]  (音樂)
[00:34:12.480 --> 00:34:14.480]  (音樂)

