
[00:00:00.000 --> 00:00:04.340]  今天讀的經文 剛才主席已經讀了
[00:16:55.760 --> 00:17:01.120]  猶太人的舊約的七十四譯本
[00:17:01.120 --> 00:17:02.480]  裡面其中一本書
[00:17:02.480 --> 00:17:04.000]  我們稱之為
[00:17:04.000 --> 00:17:05.920]  基督新教稱之為《賜經》
[00:17:05.920 --> 00:17:07.920]  天主教的舊約有這本書的
[00:17:07.920 --> 00:17:09.520]  但是我們就不承認
[00:17:09.520 --> 00:17:11.520]  我們將它看成是
[00:17:11.520 --> 00:17:15.440]  猶太人自己本身的一個短篇小說
[00:17:15.440 --> 00:17:16.640]  一個故事
[00:17:16.640 --> 00:17:18.800]  多比的故事背景
[00:17:18.800 --> 00:17:22.160]  就是當時猶太已經被擄了
[00:17:22.160 --> 00:17:26.240]  故事裡面有些歷史環節是錯的
[00:17:26.240 --> 00:17:29.440]  多比是一個虔誠的猶太人
[00:17:29.440 --> 00:17:31.840]  已經被擄到尼尼尾城了
[00:17:31.840 --> 00:17:35.840]  但是他堅持做猶太人應該做的事情
[00:17:35.840 --> 00:17:37.280]  你可以想像一下
[00:17:37.280 --> 00:17:38.640]  猶太人的守律法
[00:17:38.640 --> 00:17:41.200]  有些事情是要做的
[00:17:41.200 --> 00:17:42.400]  不能夠不做的
[00:17:42.400 --> 00:17:44.560]  比如說我們看
[00:17:44.560 --> 00:17:46.880]  主耶穌的山上補訓
[00:17:46.880 --> 00:17:49.920]  提到主耶穌當然是將
[00:17:49.920 --> 00:17:52.640]  他自己教導和法利塞人的教導做比較
[00:17:52.640 --> 00:17:53.920]  提到三件事
[00:17:53.920 --> 00:17:55.280]  就是周濟窮人
[00:17:55.280 --> 00:17:59.120]  是要祈禱和禁食
[00:17:59.120 --> 00:18:00.160]  這三件事
[00:18:00.160 --> 00:18:03.680]  這三件事在當時猶太教叫做三條的
[00:18:03.680 --> 00:18:06.320]  糧 儲糧
[00:18:06.320 --> 00:18:10.880]  是敬虔的生活的重要的基石
[00:18:10.880 --> 00:18:12.320]  三種的行為
[00:18:12.320 --> 00:18:13.520]  是周濟窮人
[00:18:13.520 --> 00:18:16.720]  是祈禱和祈禱的功夫
[00:18:16.720 --> 00:18:18.160]  和禁食
[00:18:18.160 --> 00:18:20.720]  還有很多其他的東西
[00:18:20.720 --> 00:18:22.480]  而對猶太人來說
[00:18:22.480 --> 00:18:27.520]  讓死人得到正當的殮葬是極其重要的
[00:18:27.520 --> 00:18:30.960]  所以多比即使在被擄的環境裏面
[00:18:30.960 --> 00:18:33.520]  當時的皇帝西拿基納
[00:18:33.520 --> 00:18:36.080]  殺死一些猶太人
[00:18:36.080 --> 00:18:37.600]  被擄到別人的地方
[00:18:37.600 --> 00:18:38.480]  仍然被人虐待
[00:18:38.480 --> 00:18:39.440]  很多猶太人死的
[00:18:39.440 --> 00:18:40.560]  很多冒險
[00:18:40.560 --> 00:18:43.200]  政府講明是不准葬
[00:18:43.200 --> 00:18:44.640]  要數點屍體
[00:18:44.640 --> 00:18:46.000]  屍體不見了
[00:18:46.000 --> 00:18:47.120]  被人埋了
[00:18:47.120 --> 00:18:50.480]  有人向西拿基納王告發多比
[00:18:50.480 --> 00:18:52.240]  多比結果要逃亡
[00:18:52.240 --> 00:18:54.160]  後來西拿基納王死了
[00:18:54.160 --> 00:18:55.440]  另外一個王登基
[00:18:55.440 --> 00:18:56.640]  他又回來
[00:18:56.640 --> 00:18:59.200]  繼續做他葬人的工作
[00:18:59.200 --> 00:19:01.280]  殮葬的工作
[00:19:01.280 --> 00:19:02.800]  那個殮葬工作
[00:19:02.800 --> 00:19:08.480]  是在當時亞述王的立法律下犯法的
[00:19:08.480 --> 00:19:10.080]  說葬不葬一個死人
[00:19:10.080 --> 00:19:10.720]  我又不認識他
[00:19:10.720 --> 00:19:11.600]  他又不認識我
[00:19:11.600 --> 00:19:12.320]  大不了
[00:19:12.320 --> 00:19:14.160]  但是他堅持犯法都要做的
[00:19:14.160 --> 00:19:16.400]  這件事
[00:19:16.400 --> 00:19:19.280]  猶太人的另外一個系列的故事
[00:19:19.280 --> 00:19:22.320]  《馬加比1234》書裏面
[00:19:22.320 --> 00:19:26.480]  《馬加比》2書和4書都記載同一個的情況
[00:19:26.480 --> 00:19:28.000]  有一家人
[00:19:28.000 --> 00:19:29.040]  爸爸去世了
[00:19:29.040 --> 00:19:30.880]  媽媽和他七個兒子
[00:19:30.880 --> 00:19:32.240]  當時是希臘王
[00:19:32.240 --> 00:19:33.360]  不是亞述
[00:19:33.360 --> 00:19:36.640]  是希臘在統治猶大地
[00:19:36.640 --> 00:19:38.160]  有個希臘王
[00:19:38.160 --> 00:19:40.480]  安特拉哥第四世
[00:19:40.480 --> 00:19:41.680]  癲癲的
[00:19:41.680 --> 00:19:43.120]  他又下命令
[00:19:43.120 --> 00:19:44.320]  就變成法例
[00:19:44.320 --> 00:19:48.400]  突然間本來猶太人都可以按照他們自己的信仰
[00:19:48.400 --> 00:19:49.920]  安息日守安息日
[00:19:49.920 --> 00:19:50.960]  敬拜
[00:19:50.960 --> 00:19:53.440]  和南英行國
[00:19:53.440 --> 00:19:54.560]  國禮之類
[00:19:54.560 --> 00:19:56.320]  突然間他就停了這些東西
[00:19:56.320 --> 00:19:59.680]  不讓猶太人守他們祖宗傳統的律法
[00:19:59.680 --> 00:20:02.400]  守他們作為猶太人的身份
[00:20:02.400 --> 00:20:04.720]  他們應該做的事
[00:20:04.720 --> 00:20:06.080]  所以結果
[00:20:06.080 --> 00:20:07.840]  猶太人當然不會
[00:20:07.840 --> 00:20:10.560]  這個是政府頒下來的法例
[00:20:10.560 --> 00:20:11.520]  又聽了
[00:20:11.520 --> 00:20:13.120]  他們又很信服了
[00:20:13.120 --> 00:20:14.400]  有人信服的
[00:20:14.400 --> 00:20:16.640]  也有人不信服
[00:20:16.640 --> 00:20:18.240]  所以結果就引發
[00:20:18.240 --> 00:20:20.640]  很重要的所謂馬加比的
[00:20:20.640 --> 00:20:24.000]  從希臘人眼中就是馬加比的叛亂
[00:20:24.000 --> 00:20:25.280]  在猶太人眼中
[00:20:25.280 --> 00:20:27.360]  就是馬加比的起義
[00:20:27.360 --> 00:20:29.120]  叛亂和起義是兩邊
[00:20:29.120 --> 00:20:31.280]  是會不同說法的
[00:20:31.280 --> 00:20:34.560]  結果就趕走了希臘王
[00:20:34.560 --> 00:20:40.560]  就就了猶太人自己管理自己中興的100年的時間
[00:20:40.560 --> 00:20:42.480]  但是大家要小心
[00:20:42.480 --> 00:20:47.600]  不然又跟著傳張宏開叫人不要守法
[00:20:47.600 --> 00:20:48.560]  不是
[00:20:48.560 --> 00:20:52.240]  這裡聖經這樣說
[00:20:52.240 --> 00:20:54.480]  就算是為義受苦
[00:20:54.480 --> 00:20:55.520]  都是有福的
[00:20:55.520 --> 00:20:57.920]  而受苦其中一個可能性
[00:20:57.920 --> 00:20:59.120]  是因為你行義
[00:20:59.120 --> 00:21:03.600]  是抵觸到當時候的某些的習俗
[00:21:03.600 --> 00:21:04.960]  公俗習慣
[00:21:04.960 --> 00:21:06.480]  甚至是律法
[00:21:06.480 --> 00:21:07.280]  是這個原因
[00:21:07.280 --> 00:21:08.720]  是有這個可能的
[00:21:08.720 --> 00:21:13.040]  在歷史裡面我們經常看到這樣的事情發生的
[00:21:13.040 --> 00:21:15.040]  我們現在這個時候
[00:21:15.040 --> 00:21:16.560]  會不會有這個可能呢
[00:21:16.560 --> 00:21:19.360]  你自己是要個別地考慮的
[00:21:19.360 --> 00:21:20.960]  因為說到底
[00:21:20.960 --> 00:21:22.960]  都是要有個清潔的良心
[00:21:22.960 --> 00:21:26.960]  在第三章的二十一節
[00:21:26.960 --> 00:21:27.760]  下半節那裡
[00:21:27.760 --> 00:21:29.760]  我們在上帝面前
[00:21:29.760 --> 00:21:31.440]  有個無愧的良心
[00:21:31.440 --> 00:21:33.760]  我們始終都是要向上帝負責
[00:21:33.760 --> 00:21:37.520]  我們始終都要是恃上帝的
[00:21:37.520 --> 00:21:39.120]  第三
[00:21:39.120 --> 00:21:41.120]  就是受苦呢
[00:21:41.120 --> 00:21:43.120]  還有一個可能性的
[00:21:43.120 --> 00:21:46.320]  是必須考慮上帝的旨意
[00:21:46.320 --> 00:21:48.320]  我們受苦往往
[00:21:48.320 --> 00:21:49.360]  如果是為義受苦
[00:21:49.360 --> 00:21:51.120]  當然很多時候是人為的
[00:21:51.120 --> 00:21:53.520]  苦是人家諸我們身上的
[00:21:53.520 --> 00:21:55.520]  但是即使有人為的因素
[00:21:55.520 --> 00:22:01.920]  行義受苦往往也有上帝參不透的旨意在裡面的
[00:22:01.920 --> 00:22:05.360]  這個是三章十七節所說的
[00:22:05.360 --> 00:22:06.160]  第十七節
[00:22:06.160 --> 00:22:06.960]  上帝的旨意
[00:22:06.960 --> 00:22:08.960]  若果是叫你們因行義
[00:22:08.960 --> 00:22:10.960]  因行善受苦
[00:22:10.960 --> 00:22:13.680]  總強於因行惡受苦
[00:22:13.680 --> 00:22:16.720]  就是說可能我們行善
[00:22:16.720 --> 00:22:19.600]  原本就期望得到人稱讚
[00:22:19.600 --> 00:22:21.200]  得到人欣賞
[00:22:21.200 --> 00:22:22.160]  誰知道呢
[00:22:22.160 --> 00:22:24.880]  就得回來的預期的果效
[00:22:24.880 --> 00:22:27.360]  結果是吃虧受苦
[00:22:27.360 --> 00:22:29.600]  背後可能有上帝旨意的
[00:22:29.600 --> 00:22:31.600]  又或者不是單一事件
[00:22:31.600 --> 00:22:33.440]  而是恆常我們
[00:22:33.440 --> 00:22:36.400]  都是過一個行善與人有益
[00:22:36.400 --> 00:22:37.920]  與人和睦的生活
[00:22:37.920 --> 00:22:43.280]  但是偏偏就在災禍連連
[00:22:43.280 --> 00:22:47.040]  天災人禍都臨到
[00:22:47.040 --> 00:22:48.000]  我們會問
[00:22:48.000 --> 00:22:50.000]  「為什麼是我啊」
[00:22:50.000 --> 00:22:52.640]  「為什麼上帝你這樣對我啊」
[00:22:52.640 --> 00:22:54.000]  當我這樣說的時候
[00:22:54.000 --> 00:22:56.800]  當然大家都會想起《聖經》裡面一個人物
[00:22:56.800 --> 00:22:58.400]  若白
[00:22:58.400 --> 00:23:01.600]  所以受苦可能一個人
[00:23:01.600 --> 00:23:02.480]  堅持行善
[00:23:02.480 --> 00:23:03.760]  若白堅持行善的
[00:23:03.760 --> 00:23:05.440]  這個就不用怎麼說了
[00:23:05.440 --> 00:23:07.280]  不是說單一事件
[00:23:07.280 --> 00:23:08.480]  你是做一件事
[00:23:08.480 --> 00:23:10.480]  比如說多比
[00:23:10.480 --> 00:23:12.160]  有死屍他就要去執屍
[00:23:12.160 --> 00:23:13.040]  將人捻葬
[00:23:13.040 --> 00:23:14.800]  結果就犯了法
[00:23:14.800 --> 00:23:16.160]  就不是說單一事件
[00:23:16.160 --> 00:23:18.560]  而是他恆常地都是為善的
[00:23:18.560 --> 00:23:20.960]  但是接著又死人
[00:23:20.960 --> 00:23:22.080]  倒樓
[00:23:22.080 --> 00:23:24.240]  自己身體又全身長瘡
[00:23:24.240 --> 00:23:25.840]  生病
[00:23:25.840 --> 00:23:30.160]  你會發覺背後都有上帝的旨意在裡面
[00:23:30.160 --> 00:23:33.200]  若白自己不知道發生什麼事
[00:23:33.200 --> 00:23:35.280]  他只是經歷那些苦
[00:23:35.280 --> 00:23:38.000]  他就不知道上帝在想什麼
[00:23:38.000 --> 00:23:41.360]  他也不知道魔鬼、撒旦在想什麼
[00:23:41.360 --> 00:23:42.480]  不知道的
[00:23:42.480 --> 00:23:44.960]  他只是知道自己的經歷
[00:23:44.960 --> 00:23:47.280]  所以行義受苦往往也都
[00:23:47.280 --> 00:23:50.400]  可能有上帝參不透的旨在其中
[00:23:50.400 --> 00:23:52.880]  所以無論你感受上面
[00:23:52.880 --> 00:23:55.760]  或者是應得之份的考慮上面
[00:23:55.760 --> 00:23:57.040]  行義受苦
[00:23:57.040 --> 00:23:58.800]  無論怎麼算都是落入
[00:23:58.800 --> 00:24:01.680]  如果我們會計都是落入虧損那一欄
[00:24:01.680 --> 00:24:02.640]  就不是賺
[00:24:02.640 --> 00:24:04.080]  而是虧損那一欄
[00:24:04.080 --> 00:24:05.520]  是debit
[00:24:05.520 --> 00:24:08.480]  但是仍然不能因此而放棄行善
[00:24:08.480 --> 00:24:13.840]  而基督就是我們行義受苦的路上明燈
[00:24:13.840 --> 00:24:15.360]  因為基督受苦
[00:24:15.360 --> 00:24:17.040]  正正就有上帝旨意
[00:24:17.040 --> 00:24:19.760]  而且這個不是參不透的旨意
[00:24:19.760 --> 00:24:20.800]  這個更特別一點
[00:24:20.800 --> 00:24:22.720]  有時我們行義受苦
[00:24:22.720 --> 00:24:25.440]  做好人偏偏沒有好報那種
[00:24:25.440 --> 00:24:26.320]  都是參不透的
[00:24:26.320 --> 00:24:27.520]  到底發生什麼事呢
[00:24:27.520 --> 00:24:28.400]  是參不透的
[00:24:28.400 --> 00:24:29.600]  但是基督不同
[00:24:29.600 --> 00:24:31.680]  基督是明知上帝的旨意
[00:24:31.680 --> 00:24:33.200]  就是要他行善受苦的
[00:24:33.200 --> 00:24:34.480]  是明知而來的
[00:24:34.480 --> 00:24:37.520]  其實是帶著這樣的使命
[00:24:37.520 --> 00:24:39.040]  帶著這個意識而來
[00:24:39.040 --> 00:24:42.640]  他知道他來到一定行善
[00:24:42.640 --> 00:24:44.480]  治病、趕鬼、教導
[00:24:44.480 --> 00:24:46.240]  將人帶到上帝面前
[00:24:46.240 --> 00:24:49.760]  是要讓人認識真理
[00:24:49.760 --> 00:24:51.440]  是獨世上的光
[00:24:51.440 --> 00:24:52.560]  但是他也都知道
[00:24:52.560 --> 00:24:54.640]  他這樣做是必然受苦的
[00:24:54.640 --> 00:24:56.240]  其實是會死的
[00:24:56.240 --> 00:24:58.080]  他就是要來死
[00:24:58.080 --> 00:24:59.680]  在這個位置
[00:24:59.680 --> 00:25:03.520]  耶穌正正就是我們路上的明燈
[00:25:03.520 --> 00:25:06.080]  仍然是沒有選擇的
[00:25:06.080 --> 00:25:10.240]  仍然只能夠選擇堅持行義、行善、受苦
[00:25:10.240 --> 00:25:12.240]  當然我們也會說受苦
[00:25:12.240 --> 00:25:16.640]  也可以是我們誠信路上的操練
[00:25:16.640 --> 00:25:19.040]  人受苦而仍然堅持行義
[00:25:19.040 --> 00:25:20.720]  就能夠成為他誠信的操練
[00:25:20.720 --> 00:25:22.240]  這個是進入第四章
[00:25:22.240 --> 00:25:23.520]  我是沒有讀第四章的
[00:25:23.520 --> 00:25:26.240]  但是我覺得那個內容
[00:25:26.240 --> 00:25:27.920]  其實是滲進去第四章
[00:25:27.920 --> 00:25:28.880]  你也要看一下的
[00:25:28.880 --> 00:25:31.120]  我自己讀出來給大家聽
[00:25:31.120 --> 00:25:34.320]  第四章的第一到第二節
[00:25:34.320 --> 00:25:35.760]  基督既起肉身受苦
[00:25:35.760 --> 00:25:38.320]  然後他就說基督耶穌
[00:25:38.320 --> 00:25:40.640]  其實前面也有說
[00:25:40.640 --> 00:25:41.440]  第三章還沒有
[00:25:41.440 --> 00:25:42.720]  但是第四章繼續說
[00:25:42.720 --> 00:25:44.720]  基督既起肉身受苦
[00:25:44.720 --> 00:25:47.120]  行義、行善、受苦
[00:25:47.120 --> 00:25:50.720]  你們也應該將這樣的心智作為兵器
[00:25:50.720 --> 00:25:52.400]  因為起肉身受過苦
[00:25:52.400 --> 00:25:56.400]  就已經與罪斷絕了
[00:25:56.400 --> 00:25:58.640]  這個拿基督做例子
[00:25:58.640 --> 00:26:00.640]  因為基督也是這樣的
[00:26:00.640 --> 00:26:03.680]  其實我們行義受苦就像基督
[00:26:03.680 --> 00:26:05.360]  就像基督走的那條路
[00:26:05.360 --> 00:26:07.120]  而且記得還加多一句
[00:26:07.120 --> 00:26:08.800]  因為起肉身受過苦的
[00:26:08.800 --> 00:26:10.640]  就與罪斷絕了
[00:26:10.640 --> 00:26:12.800]  就是說其實中世紀
[00:26:12.800 --> 00:26:16.000]  天主教或者中世教會
[00:26:16.000 --> 00:26:20.080]  修道主義裡面發展出自辱、自殘
[00:26:20.080 --> 00:26:22.640]  有一點點跟這次經文有關
[00:26:22.640 --> 00:26:25.440]  因為受過苦就與罪斷絕了
[00:26:25.440 --> 00:26:27.840]  可能修士白天去胡混
[00:26:27.840 --> 00:26:30.720]  晚上回來又做錯了又犯罪
[00:26:30.720 --> 00:26:33.120]  回來就鞭撻自己
[00:26:33.120 --> 00:26:34.960]  有出電影那裡很出名的
[00:26:34.960 --> 00:26:37.840]  Rebecca Eccles的《The Name of the Rose》
[00:26:37.840 --> 00:26:40.720]  電影裡面就有這樣的場景
[00:26:40.720 --> 00:26:42.400]  修士白天犯罪
[00:26:42.400 --> 00:26:43.760]  晚上回來就自辱
[00:26:43.760 --> 00:26:44.640]  好像是贖罪
[00:26:44.640 --> 00:26:48.400]  受苦受完苦就好像鞭打自己
[00:26:48.400 --> 00:26:50.880]  打得大赤鱲那樣鞭自己
[00:26:50.880 --> 00:26:52.400]  那就與罪斷絕了
[00:26:52.400 --> 00:26:55.760]  這個對這次經文是很滑稽的理解
[00:26:55.760 --> 00:26:56.720]  當然不是
[00:26:56.720 --> 00:26:58.480]  因為仿樣仍然是基督
[00:26:58.480 --> 00:27:00.960]  基督從來都沒有鞭撻自己
[00:27:00.960 --> 00:27:02.480]  但基督有受苦
[00:27:02.480 --> 00:27:05.760]  所以當這裡說受過苦就與罪斷絕
[00:27:05.760 --> 00:27:07.120]  它的意思就是說
[00:27:07.120 --> 00:27:10.880]  如果我們行義受苦
[00:27:10.880 --> 00:27:13.120]  受苦就沒有人
[00:27:13.120 --> 00:27:15.840]  可能有些人就不堅持行義了
[00:27:15.840 --> 00:27:17.440]  但是即使受苦
[00:27:17.440 --> 00:27:20.080]  我們仍然堅持就好像主耶穌那樣
[00:27:20.080 --> 00:27:22.400]  受苦被人罵被人指責
[00:27:22.400 --> 00:27:24.320]  被人甚至想用石頭扔死他
[00:27:24.320 --> 00:27:25.760]  事後還沒到
[00:27:25.760 --> 00:27:28.480]  他躲起來的他走的
[00:27:28.480 --> 00:27:30.880]  但他仍然堅持
[00:27:30.880 --> 00:27:33.200]  在那種堅持裡面
[00:27:33.200 --> 00:27:36.640]  正正就能夠讓我們與罪隔絕了
[00:27:36.640 --> 00:27:38.480]  因為你行義受苦
[00:27:38.480 --> 00:27:39.520]  然後你不堅持
[00:27:39.520 --> 00:27:40.720]  那你就是不行義了
[00:27:40.720 --> 00:27:42.880]  就與罪拉翁勾結在一起了
[00:27:42.880 --> 00:27:46.320]  如果你行義受苦仍然堅持行義
[00:27:46.320 --> 00:27:49.440]  即使受苦仍然堅持行義的話
[00:27:49.440 --> 00:27:53.280]  那你與罪是沒有關係的
[00:27:53.280 --> 00:27:56.080]  正正就是因為你的堅持行義
[00:27:56.080 --> 00:27:57.680]  即使受苦
[00:27:57.680 --> 00:28:00.720]  讓你能夠與罪劃清界限
[00:28:00.720 --> 00:28:02.720]  是脫離關係
[00:28:02.720 --> 00:28:06.240]  所以受過苦就已經與罪斷絕
[00:28:06.240 --> 00:28:07.520]  意思就是說
[00:28:07.520 --> 00:28:08.640]  正因為你受苦
[00:28:08.640 --> 00:28:10.560]  就是說你沒有妥協
[00:28:10.560 --> 00:28:12.800]  所以也都證明你是與罪斷絕
[00:28:12.800 --> 00:28:17.280]  因為妥協就掉到罪上了
[00:28:17.280 --> 00:28:19.920]  所以受苦
[00:28:19.920 --> 00:28:21.040]  行義而受苦
[00:28:21.040 --> 00:28:24.080]  都可以成為我們的成性的操練一部份
[00:28:24.080 --> 00:28:26.400]  所以願意面對苦難和傷害
[00:28:26.400 --> 00:28:28.480]  並不是自虐
[00:28:28.480 --> 00:28:29.600]  不是不理性
[00:28:29.600 --> 00:28:34.160]  而是刻意和目標為本的表現
[00:28:34.160 --> 00:28:37.200]  而且所受的苦之所以有價值
[00:28:37.200 --> 00:28:41.440]  正正是因為這是一種良心的抉擇的後果
[00:28:41.440 --> 00:28:43.280]  而不是一種無奈的忍受
[00:28:43.280 --> 00:28:45.120]  你無奈的忍受也有些價值
[00:28:45.120 --> 00:28:46.480]  價值不是很高
[00:28:46.480 --> 00:28:47.520]  你不想的
[00:28:47.520 --> 00:28:48.720]  不過你走不掉
[00:28:48.720 --> 00:28:50.000]  你行義也好行惡也好
[00:28:50.000 --> 00:28:51.120]  你都會受那些苦
[00:28:51.120 --> 00:28:52.400]  你沒有地方躲藏
[00:28:52.400 --> 00:28:53.520]  你忍
[00:28:53.520 --> 00:28:54.800]  其實是沒有價值的
[00:28:54.800 --> 00:28:56.400]  因為你沒有選擇
[00:28:56.400 --> 00:29:00.080]  但是如果你面對壓力
[00:29:00.080 --> 00:29:01.680]  面對虧損
[00:29:01.680 --> 00:29:03.680]  仍然選擇行義的話
[00:29:03.680 --> 00:29:04.960]  堅持行義的話
[00:29:04.960 --> 00:29:07.200]  這個就是一個道德的抉擇
[00:29:07.200 --> 00:29:11.840]  這個就是有價值的一件事情
[00:29:11.840 --> 00:29:12.800]  最後一點
[00:29:12.800 --> 00:29:16.800]  就是最終所有人都要向上帝交仗
[00:29:16.800 --> 00:29:18.560]  這個都是在第三章
[00:29:18.560 --> 00:29:19.840]  我們讀的經文看不到
[00:29:19.840 --> 00:29:21.760]  要轉入第四章才看到的
[00:29:21.760 --> 00:29:24.160]  所以要完整整個思維的話
[00:29:24.160 --> 00:29:25.360]  真的要看完第四章
[00:29:25.360 --> 00:29:27.600]  看到第四章是第六節
[00:29:27.600 --> 00:29:29.600]  去到第五節那裡
[00:29:29.600 --> 00:29:31.120]  彼得說他們必要在
[00:29:31.120 --> 00:29:32.480]  那些逼迫你們的人
[00:29:32.480 --> 00:29:35.040]  你行義但是他卻是奴隸你
[00:29:35.040 --> 00:29:36.240]  是要害你的那些人
[00:29:36.240 --> 00:29:38.320]  他們必要在那位將要審判
[00:29:38.320 --> 00:29:42.000]  活人死人的主面前交仗
[00:29:42.000 --> 00:29:44.720]  最終上帝是一切冤屈的平反者
[00:29:44.720 --> 00:29:48.400]  和一切虧欠的申索者
[00:29:48.400 --> 00:29:51.360]  所以老牧師傅牧師
[00:29:51.360 --> 00:29:52.960]  他姓傅 師傅傅
[00:29:52.960 --> 00:29:55.600]  傅牧師的姐姐
[00:29:55.600 --> 00:29:57.040]  是父子妹
[00:29:57.040 --> 00:30:00.080]  他當然理解他當時候的經歷
[00:30:00.080 --> 00:30:03.440]  那些人向他申冤
[00:30:03.440 --> 00:30:06.640]  他尋冤得雪
[00:30:06.640 --> 00:30:08.800]  他自己的鄰居為他平反
[00:30:08.800 --> 00:30:10.560]  都不需要等官
[00:30:10.560 --> 00:30:14.400]  前鄰居向他認錯
[00:30:14.400 --> 00:30:17.600]  但是無論那個就足夠
[00:30:17.600 --> 00:30:20.160]  cover他以前所受的苦
[00:30:20.160 --> 00:30:21.760]  或者不夠都好
[00:30:21.760 --> 00:30:25.280]  上帝反正就是一切冤屈的平反者
[00:30:25.280 --> 00:30:26.880]  和一切虧欠的申索者
[00:30:26.880 --> 00:30:30.880]  這個是新約舊約都講得很清楚的
[00:30:30.880 --> 00:30:33.040]  由新約的馬太福音
[00:30:33.040 --> 00:30:35.840]  一直到啟示錄都講得很清楚
[00:30:35.840 --> 00:30:37.920]  行善者最終得生
[00:30:37.920 --> 00:30:39.920]  惡惡者最終滅亡
[00:30:39.920 --> 00:30:44.000]  由於聖經經常視苦作為一種操練
[00:30:44.000 --> 00:30:47.920]  而彼得前書裏面信徒最基本的操練
[00:30:47.920 --> 00:30:50.080]  你第一章裏講是效法上帝
[00:30:50.080 --> 00:30:52.240]  因此上帝的審判
[00:30:52.240 --> 00:30:56.720]  亦都可以理解為最終他將
[00:30:56.720 --> 00:31:00.720]  他將所有信徒來到上帝面前
[00:31:00.720 --> 00:31:03.120]  來到他自己面前的障礙拿走
[00:31:03.120 --> 00:31:05.920]  信徒的生命就得以圓滿了
[00:31:05.920 --> 00:31:09.680]  當上帝是為一切冤屈平反
[00:31:09.680 --> 00:31:13.440]  申索所有虧欠者的虧欠的時候
[00:31:13.440 --> 00:31:16.320]  信徒能夠面對面向上帝的時候
[00:31:16.320 --> 00:31:18.640]  事實上上帝要做完這些事
[00:31:18.640 --> 00:31:22.640]  信徒才能夠在上帝面前
[00:31:22.640 --> 00:31:25.920]  因為上帝一天沒做完這些事
[00:31:25.920 --> 00:31:28.080]  上帝被稱為我們的上帝
[00:31:28.080 --> 00:31:29.600]  他都有少少顏面不全
[00:31:29.600 --> 00:31:30.880]  這個是希伯來書講的
[00:31:30.880 --> 00:31:32.160]  希伯來書第十一章講的
[00:31:32.160 --> 00:31:34.640]  上帝之所以不怕被稱為上帝
[00:31:34.640 --> 00:31:37.040]  因為他的確是為這班人
[00:31:37.040 --> 00:31:39.280]  因信而捱的人
[00:31:39.280 --> 00:31:41.520]  預備了他們的地方
[00:31:41.520 --> 00:31:44.800]  預備了他們的國度
[00:31:44.800 --> 00:31:46.320]  預備了他們的一座城
[00:31:46.320 --> 00:31:47.920]  上帝為我預備了
[00:31:47.920 --> 00:31:50.400]  是會平反
[00:31:50.400 --> 00:31:54.960]  會向虧欠者申索的
[00:31:54.960 --> 00:31:57.280]  所以這些事做了
[00:31:57.280 --> 00:32:00.400]  我們就能夠完全來到上帝面前
[00:32:00.400 --> 00:32:02.720]  上帝的申冤的工作
[00:32:02.720 --> 00:32:05.840]  申索虧欠的工作
[00:32:05.840 --> 00:32:07.440]  基本意思就是
[00:32:07.440 --> 00:32:09.760]  將我們和上帝之間的障礙拿走
[00:32:09.760 --> 00:32:12.080]  上帝一天沒做完這些事
[00:32:12.080 --> 00:32:13.040]  我們和上帝之間
[00:32:13.040 --> 00:32:17.200]  我覺得是有些障礙的
[00:32:17.200 --> 00:32:19.680]  而例子也是耶穌
[00:32:19.680 --> 00:32:22.400]  主耶穌死而復活
[00:32:22.400 --> 00:32:24.880]  他就坐在上帝的右邊
[00:32:24.880 --> 00:32:28.640]  他的復活是象徵著
[00:32:28.640 --> 00:32:30.720]  所有人都要向他跪拜
[00:32:30.720 --> 00:32:32.800]  慢口向他承認
[00:32:32.800 --> 00:32:34.240]  在這些位置上
[00:32:34.240 --> 00:32:39.280]  將一切的冤仇和虧欠
[00:32:39.280 --> 00:32:44.160]  都藉著將耶穌基督復活消除
[00:32:44.160 --> 00:32:46.640]  以致基督和上帝同父
[00:32:46.640 --> 00:32:49.840]  連在一起坐在他的右邊
[00:32:49.840 --> 00:32:52.720]  所以最終的結論就是
[00:32:52.720 --> 00:32:54.800]  行善是有後果的
[00:32:54.800 --> 00:32:57.600]  應該說行善是要費力的
[00:32:57.600 --> 00:32:59.200]  行義為義
[00:32:59.200 --> 00:33:00.880]  行善是要費力的
[00:33:00.880 --> 00:33:02.640]  我們往往在這個過程當中
[00:33:02.640 --> 00:33:03.920]  都會有不同的計較
[00:33:03.920 --> 00:33:05.840]  做好還是不做好
[00:33:05.840 --> 00:33:07.120]  有些人都不是那麼
[00:33:07.120 --> 00:33:09.040]  是不是一定要做呢
[00:33:09.040 --> 00:33:10.480]  吃虧的
[00:33:10.480 --> 00:33:11.600]  是不是一定要做呢
[00:33:11.600 --> 00:33:13.520]  有些不是那麼好的後果
[00:33:13.520 --> 00:33:15.520]  我們還是安全些好了
[00:33:15.520 --> 00:33:16.480]  怎樣怎樣
[00:33:16.480 --> 00:33:19.600]  我們都不需要只是看目前眼前的情況
[00:33:19.600 --> 00:33:21.280]  而是平時和人交往
[00:33:21.280 --> 00:33:23.360]  我們都會有這樣的計較
[00:33:23.360 --> 00:33:26.320]  有時這些計較會使我們裹足不前
[00:33:26.320 --> 00:33:28.000]  聖經從來都不說
