
[00:00:00.000 --> 00:00:08.000]  阿摩斯書是十二仙之書的第三本
[00:23:36.000 --> 00:23:40.000]  是打開天戶下雨下了四十天夜
[00:23:40.000 --> 00:23:43.000]  是羅亞方舟的時候的洪水
[00:23:43.000 --> 00:23:47.000]  如果這個火能夠吞滅那種心冤
[00:23:47.000 --> 00:23:50.000]  這絕對不是普通的火
[00:23:50.000 --> 00:23:53.000]  所以亞摩斯見到之後
[00:23:53.000 --> 00:23:54.000]  他又怎樣
[00:23:54.000 --> 00:23:56.000]  他很害怕
[00:23:56.000 --> 00:23:57.000]  他又禱告
[00:23:57.000 --> 00:24:00.000]  希望神可以免去這一災
[00:24:00.000 --> 00:24:02.000]  而神亦都是聽亞摩斯的禱告
[00:24:02.000 --> 00:24:05.000]  說這一災亦都可以免去
[00:24:05.000 --> 00:24:07.000]  我亦都相信這一災
[00:24:07.000 --> 00:24:11.000]  會去到末世的時候才會出現
[00:24:11.000 --> 00:24:15.000]  第三個意象是什麼
[00:24:15.000 --> 00:24:18.000]  第三個意象是準繩
[00:24:18.000 --> 00:24:23.000]  在二賽亞書28章17節
[00:24:23.000 --> 00:24:25.000]  說準繩是什麼
[00:24:25.000 --> 00:24:28.000]  神說我必以公平為準繩
[00:24:28.000 --> 00:24:31.000]  以公義為善妥
[00:24:31.000 --> 00:24:36.000]  準繩是神用來量度他的子民
[00:24:36.000 --> 00:24:40.000]  準繩在建築上是一個工具
[00:24:40.000 --> 00:24:42.000]  不知道大家見過準繩沒有
[00:24:42.000 --> 00:24:48.000]  在繩的另一邊綁著一些很重的東西
[00:24:48.000 --> 00:24:50.000]  好像一塊鉛
[00:24:50.000 --> 00:24:53.000]  然後將準繩垂直了
[00:24:53.000 --> 00:24:54.000]  很直的
[00:24:54.000 --> 00:24:57.000]  你就可以用來量度一些牆壁
[00:24:57.000 --> 00:24:58.000]  看它是否直
[00:24:58.000 --> 00:25:01.000]  你可以用來量度
[00:25:01.000 --> 00:25:05.000]  這個正是神用來量度人
[00:25:05.000 --> 00:25:07.000]  量度的標準是什麼
[00:25:07.000 --> 00:25:09.000]  是神的話語
[00:25:09.000 --> 00:25:11.000]  是神的律例典章
[00:25:11.000 --> 00:25:15.000]  神就是用他的律例典章話語來量度我們
[00:25:15.000 --> 00:25:18.000]  在聶皇紀上21章13節
[00:25:18.000 --> 00:25:22.000]  神說我必用撒瑪利亞的準繩
[00:25:22.000 --> 00:25:24.000]  和阿哈迦的善妥
[00:25:24.000 --> 00:25:27.000]  拉在耶路撒冷上
[00:25:27.000 --> 00:25:30.000]  神要將是梁北國的準繩
[00:25:30.000 --> 00:25:35.000]  北國皇家的標準
[00:25:35.000 --> 00:25:40.000]  來量度南國猶大
[00:25:40.000 --> 00:25:43.000]  在以賽亞書34章11節
[00:25:43.000 --> 00:25:46.000]  將準繩拉在耳東上
[00:25:46.000 --> 00:25:49.000]  亦都要來量度耳東
[00:25:49.000 --> 00:25:51.000]  所以我們見到準繩
[00:25:51.000 --> 00:25:54.000]  在聖經裏面是一個審判
[00:25:54.000 --> 00:25:57.000]  這個神沒有面對
[00:25:57.000 --> 00:26:01.000]  這個審判是會來到以色列身上
[00:26:01.000 --> 00:26:04.000]  第四個審判
[00:26:04.000 --> 00:26:06.000]  第四個異象
[00:26:06.000 --> 00:26:09.000]  是一羅夏天的果子
[00:26:09.000 --> 00:26:12.000]  希伯來文很有趣
[00:26:12.000 --> 00:26:15.000]  一羅果子熟了的熟字
[00:26:15.000 --> 00:26:21.000]  是和結局和結果是很相似的兩個字
[00:26:21.000 --> 00:26:23.000]  所以這裡的意思就是說
[00:26:23.000 --> 00:26:25.000]  時候到了
[00:26:25.000 --> 00:26:28.000]  審判就快來臨了
[00:26:28.000 --> 00:26:30.000]  中國人怎麼說
[00:26:30.000 --> 00:26:33.000]  中國人說善有善報
[00:26:33.000 --> 00:26:35.000]  惡有惡報
[00:26:35.000 --> 00:26:37.000]  若還未報又怎樣
[00:26:37.000 --> 00:26:39.000]  時辰未到
[00:26:39.000 --> 00:26:45.000]  一羅夏天的果子的意思
[00:26:45.000 --> 00:26:47.000]  就是說時辰已經到
[00:26:47.000 --> 00:26:49.000]  我時時都說
[00:26:49.000 --> 00:26:52.000]  以色列人和我們中國人很相似
[00:26:52.000 --> 00:26:57.000]  我們中國人會說時機成熟
[00:26:57.000 --> 00:26:59.000]  也是說一個熟字
[00:26:59.000 --> 00:27:02.000]  當時間到了我們會說一個熟字
[00:27:02.000 --> 00:27:04.000]  和以色列人很相似
[00:27:04.000 --> 00:27:08.000]  其實這裡給我們看到還有另外一樣東西
[00:27:08.000 --> 00:27:10.000]  就是
[00:27:10.000 --> 00:27:12.000]  如果你記得我和你們說過
[00:27:12.000 --> 00:27:15.000]  神為了要紀念如月節
[00:27:15.000 --> 00:27:18.000]  是將七月的如月節變成了一月
[00:27:18.000 --> 00:27:22.000]  又將一月的節日變成了七日
[00:27:22.000 --> 00:27:24.000]  剛剛調轉了
[00:27:24.000 --> 00:27:27.000]  一月一日就是他們的新年
[00:27:27.000 --> 00:27:29.000]  所以新年就變成了
[00:27:29.000 --> 00:27:31.000]  從一月一日到七月一日
[00:27:31.000 --> 00:27:36.000]  猶太人的新年是在七月
[00:27:36.000 --> 00:27:40.000]  他們的七月也是在我們九月十月的中間
[00:27:40.000 --> 00:27:42.000]  是我們的秋天
[00:27:42.000 --> 00:27:46.000]  所以以色列人的一年不是春夏秋冬
[00:27:46.000 --> 00:27:50.000]  他們的一年是秋冬春夏
[00:27:50.000 --> 00:27:56.000]  所以他們的夏天就是一年的最後
[00:27:56.000 --> 00:28:02.000]  所以這個異象也是告訴我們
[00:28:02.000 --> 00:28:04.000]  審判就快來臨了
[00:28:04.000 --> 00:28:06.000]  已經到夏天了
[00:28:06.000 --> 00:28:09.000]  已經到了一年最後的時候
[00:28:09.000 --> 00:28:11.000]  你們很悔改了
[00:28:11.000 --> 00:28:14.000]  還有第五個異象
[00:28:14.000 --> 00:28:16.000]  亞穆斯書第五個異象
[00:28:16.000 --> 00:28:18.000]  就是凝見神
[00:28:18.000 --> 00:28:22.000]  你說凝見神也是審判嗎
[00:28:22.000 --> 00:28:25.000]  在這裡還沒做好準備的人
[00:28:25.000 --> 00:28:28.000]  凝見神真的是一個很大的審判
[00:28:28.000 --> 00:28:31.000]  在亞穆斯書九章一節說什麼
[00:28:31.000 --> 00:28:34.000]  見到神站在祭壇旁邊
[00:28:34.000 --> 00:28:37.000]  他命令要擊打柱頂
[00:28:37.000 --> 00:28:39.000]  使門檻震動
[00:28:39.000 --> 00:28:42.000]  把碎柱頂落在各人頭上
[00:28:42.000 --> 00:28:45.000]  所剩下的人必用刀殺戮
[00:28:45.000 --> 00:28:47.000]  無一人能逃避
[00:28:47.000 --> 00:28:50.000]  無一人能逃脫
[00:28:50.000 --> 00:28:55.000]  在祭壇旁邊見到神
[00:28:55.000 --> 00:28:57.000]  這是一個暗示
[00:28:57.000 --> 00:28:59.000]  有一個意思在裡面
[00:28:59.000 --> 00:29:05.000]  這裡所說的很明顯不是耶路撒冷聖殿的祭壇
[00:29:05.000 --> 00:29:08.000]  這裡所說的是伯特利的祭壇
[00:29:08.000 --> 00:29:11.000]  在亞穆斯書三章十四節說得很清楚
[00:29:11.000 --> 00:29:14.000]  祭壇是用來做什麼的
[00:29:14.000 --> 00:29:17.000]  祭壇是用來獻祭給神
[00:29:17.000 --> 00:29:20.000]  祭壇是用來贖罪的
[00:29:20.000 --> 00:29:23.000]  但是現在神攔住了祭壇
[00:29:23.000 --> 00:29:25.000]  來擊打柱頂
[00:29:25.000 --> 00:29:26.000]  這個意思是什麼
[00:29:26.000 --> 00:29:30.000]  就是再沒有贖罪再沒有獻祭的機會
[00:29:30.000 --> 00:29:32.000]  時間已經到了
[00:29:32.000 --> 00:29:34.000]  審判要來到了
[00:29:34.000 --> 00:29:38.000]  五個異象當中
[00:29:38.000 --> 00:29:41.000]  頭兩個黃蟲和火
[00:29:41.000 --> 00:29:44.000]  亞穆斯才知道禱告神
[00:29:44.000 --> 00:29:48.000]  神說我可以赦免可以延遲
[00:29:48.000 --> 00:29:50.000]  第三個是準繩
[00:29:50.000 --> 00:29:53.000]  是要來量度以色列人的罪
[00:29:53.000 --> 00:29:55.000]  但是沒有說到什麼罪
[00:29:55.000 --> 00:29:59.000]  第四個就像夏天的果子一樣
[00:29:59.000 --> 00:30:01.000]  已經熟了時候到了
[00:30:01.000 --> 00:30:03.000]  也沒有說到什麼罪
[00:30:03.000 --> 00:30:05.000]  但是在第五個異象裡面
[00:30:05.000 --> 00:30:08.000]  神在祭壇旁邊
[00:30:08.000 --> 00:30:10.000]  讓我們看到有一個暗示
[00:30:10.000 --> 00:30:12.000]  這個罪以色列人的罪
[00:30:12.000 --> 00:30:14.000]  是和他們的獻祭
[00:30:14.000 --> 00:30:17.000]  是和他們的信仰有關
[00:30:17.000 --> 00:30:20.000]  我們看到很可惜
[00:30:20.000 --> 00:30:23.000]  以色列人始終沒有悔改
[00:30:23.000 --> 00:30:26.000]  所以在公元前722年
[00:30:26.000 --> 00:30:33.000]  亞述國滅亡了北國
[00:30:33.000 --> 00:30:39.000]  我們看到神的話語的預言是非常準確
[00:30:39.000 --> 00:30:42.000]  在亞穆斯書6章14節
[00:30:42.000 --> 00:30:46.000]  神說以色列我必興起一國攻擊你
[00:30:46.000 --> 00:30:49.000]  這個國家我們知道就是亞述國
[00:30:49.000 --> 00:30:53.000]  在亞穆斯書2章13-16節
[00:30:53.000 --> 00:30:56.000]  光勇的也不能自救
[00:30:56.000 --> 00:31:03.000]  有經文說連勇士都要赤身露體逃跑
[00:31:03.000 --> 00:31:06.000]  亞穆斯書5章2-3節
[00:31:06.000 --> 00:31:08.000]  說他們的兵一千人去打仗
[00:31:08.000 --> 00:31:10.000]  剩下一百人
[00:31:10.000 --> 00:31:13.000]  一百人去打仗剩下十個
[00:31:13.000 --> 00:31:16.000]  在亞穆斯書4章2-3節
[00:31:16.000 --> 00:31:19.000]  說人必用鉤子將你們鉤去
[00:31:19.000 --> 00:31:23.000]  從破口直往哈門
[00:31:23.000 --> 00:31:27.000]  亞述國出名的就是戰勝國家之後
[00:31:27.000 --> 00:31:31.000]  將人分散到區族
[00:31:31.000 --> 00:31:33.000]  分散到不同的國家
[00:31:33.000 --> 00:31:37.000]  以色列人真的被人鎖住
[00:31:37.000 --> 00:31:40.000]  就好像用鉤子鉤住一樣
[00:31:40.000 --> 00:31:43.000]  鎖住他們要用鐵鏈一直在破口
[00:31:43.000 --> 00:31:46.000]  在城牆的破口走出去
[00:31:46.000 --> 00:31:48.000]  去到不同的國家
[00:31:48.000 --> 00:31:51.000]  在亞穆斯書8章11-14節
[00:31:51.000 --> 00:31:55.000]  他們必漂流從這海到那海
[00:31:55.000 --> 00:31:57.000]  從北邊到東邊
[00:31:57.000 --> 00:31:59.000]  往來奔跑尋求耶和華的
[00:31:59.000 --> 00:32:01.000]  卻尋找不著
[00:32:01.000 --> 00:32:06.000]  這就是將他們分散到不同的國家
[00:32:06.000 --> 00:32:09.000]  在九章八至十節
[00:32:09.000 --> 00:32:14.000]  神甚至說必將這國從地上滅絕
[00:32:14.000 --> 00:32:16.000]  卻不將亞國家滅絕
[00:32:16.000 --> 00:32:17.000]  靜靜
[00:32:17.000 --> 00:32:19.000]  這是耶和華說的
[00:32:19.000 --> 00:32:22.000]  神的話語到底有多精確
[00:32:22.000 --> 00:32:26.000]  我們看到北國的確被亞述國滅了
[00:32:26.000 --> 00:32:29.000]  分散在全地的子民
[00:32:29.000 --> 00:32:31.000]  他們從來沒有回歸
[00:32:31.000 --> 00:32:34.000]  他們從來沒有復國
[00:32:34.000 --> 00:32:36.000]  但是南國猶大呢
[00:32:36.000 --> 00:32:38.000]  亞國的家又如何
[00:32:38.000 --> 00:32:40.000]  他們有回歸
[00:32:40.000 --> 00:32:42.000]  他們從巴比倫回來
[00:32:42.000 --> 00:32:44.000]  他們有復國
[00:32:44.000 --> 00:32:48.000]  神的話語真的準確到不得了
[00:32:48.000 --> 00:32:51.000]  這是第二層的結構
[00:32:51.000 --> 00:32:53.000]  上下都說五樣東西
[00:32:53.000 --> 00:32:56.000]  但也不是亞摩斯書的主題
[00:32:56.000 --> 00:32:58.000]  這是約爾書的主題
[00:32:58.000 --> 00:33:00.000]  是第二部書的主題
[00:33:00.000 --> 00:33:04.000]  你說亞摩斯書的主題是什麼
[00:33:04.000 --> 00:33:06.000]  我剛才說了首尾的結構
[00:33:06.000 --> 00:33:08.000]  我們現在快速地
[00:33:08.000 --> 00:33:13.000]  快點去到首尾結構最中心的地方
[00:33:13.000 --> 00:33:16.000]  看看亞摩斯書說什麼
[00:33:16.000 --> 00:33:18.000]  亞摩斯的負擔
[00:33:18.000 --> 00:33:22.000]  是在五章十四至二十節
[00:33:22.000 --> 00:33:25.000]  我為什麼叫它做亞摩斯的負擔
[00:33:25.000 --> 00:33:27.000]  原因很簡單
[00:33:27.000 --> 00:33:30.000]  因為亞摩斯先知的名字的意思
[00:33:30.000 --> 00:33:32.000]  就是負擔
[00:33:32.000 --> 00:33:38.000]  好像一隻動物身上背著很多重的負擔一樣
[00:33:38.000 --> 00:33:41.000]  這就是亞摩斯書的主題
[00:33:41.000 --> 00:33:43.000]  五章十四至二十節
[00:33:43.000 --> 00:33:48.000]  也是我們經文開始的時候
[00:33:48.000 --> 00:33:50.000]  主席跟我們讀了
[00:33:50.000 --> 00:33:52.000]  是說什麼
[00:33:52.000 --> 00:33:56.000]  要惡求善就別存活
[00:33:56.000 --> 00:34:00.000]  要求善要行善不要行惡
[00:34:00.000 --> 00:34:05.000]  到底以色列人犯了什麼罪
[00:34:05.000 --> 00:34:07.000]  神要這樣審判他們
[00:34:07.000 --> 00:34:09.000]  你看看最中間的經文
[00:34:09.000 --> 00:34:13.000]  五章十四至二十節的兩邊有解釋
[00:34:13.000 --> 00:34:16.000]  在五章十至十三節
[00:34:16.000 --> 00:34:19.000]  講到以色列人不公義的罪
[00:34:19.000 --> 00:34:22.000]  在五章二十一至二十四節
[00:34:22.000 --> 00:34:26.000]  講到以色列人假敬虔的罪
[00:34:26.000 --> 00:34:29.000]  我剛才說為什麼神站在祭壇旁邊
[00:34:29.000 --> 00:34:31.000]  不再允許他們獻祭
[00:34:31.000 --> 00:34:34.000]  就是他們是假敬虔
[00:34:34.000 --> 00:34:37.000]  所以神不讓他們再獻祭
[00:34:37.000 --> 00:34:39.000]  我們不妨再深入一點
[00:34:39.000 --> 00:34:41.000]  看看這兩個罪
[00:34:41.000 --> 00:34:44.000]  五章二十一至二十四節
[00:34:44.000 --> 00:34:47.000]  神說:我厭惡你們的節旗
[00:34:47.000 --> 00:34:50.000]  也不喜悅你們的嚴肅會
[00:34:50.000 --> 00:34:53.000]  不願立你們獻的繁祭
[00:34:53.000 --> 00:34:56.000]  素祭平安祭
[00:34:56.000 --> 00:34:59.000]  唯願公平如大水滾滾
[00:34:59.000 --> 00:35:02.000]  使公義如江河滔滔
[00:35:02.000 --> 00:35:06.000]  神說:我不要你們獻這些祭給我
[00:35:06.000 --> 00:35:08.000]  以色列人以為自己有獻祭
[00:35:08.000 --> 00:35:10.000]  有守節旗
[00:35:10.000 --> 00:35:12.000]  就無神喜悅
[00:35:12.000 --> 00:35:13.000]  神說:不要啊
[00:35:13.000 --> 00:35:16.000]  我情願你們有公平有公義
[00:35:16.000 --> 00:35:20.000]  他們有什麼不公義的罪
[00:35:20.000 --> 00:35:23.000]  看看五章十字到十三節
[00:35:23.000 --> 00:35:26.000]  他們淺白勒索窮人
[00:35:26.000 --> 00:35:28.000]  他們苦待義人
[00:35:28.000 --> 00:35:30.000]  他們收受賄賂
[00:35:30.000 --> 00:35:33.000]  在城門口屈往是窮乏的人
[00:35:33.000 --> 00:35:36.000]  還有不單止
[00:35:36.000 --> 00:35:39.000]  他們為了一箱鞋的價錢
[00:35:39.000 --> 00:35:43.000]  他們賣了窮人或義人
[00:35:43.000 --> 00:35:47.000]  阿摩斯書二章六至八節
[00:35:47.000 --> 00:35:53.000]  他們見到窮人頭上蒙的灰都要垂燕
[00:35:53.000 --> 00:35:57.000]  窮人披麻蒙灰表示哀悼
[00:35:57.000 --> 00:36:00.000]  他們這樣都好貪圖
[00:36:00.000 --> 00:36:03.000]  他們還妨礙謙卑人的道路
[00:36:03.000 --> 00:36:05.000]  父子同一個女子行淫
[00:36:05.000 --> 00:36:07.000]  竊盡我的姓名
[00:36:07.000 --> 00:36:11.000]  他們在國壇旁鋪人所當的衣服
[00:36:11.000 --> 00:36:17.000]  臥在旗上又在他們神的廟中喝受佛人之酒
[00:36:17.000 --> 00:36:20.000]  說的是什麼
[00:36:20.000 --> 00:36:22.000]  在舊約告訴我們
[00:36:22.000 --> 00:36:24.000]  有人沒錢向你借錢
[00:36:24.000 --> 00:36:26.000]  找件衣服來當
[00:36:26.000 --> 00:36:30.000]  這件衣服要在日落前還給他
[00:36:30.000 --> 00:36:32.000]  日落會冷的
[00:36:32.000 --> 00:36:34.000]  他需要的
[00:36:34.000 --> 00:36:40.000]  寡婦的衣服是不可以收來當抵擋的
[00:36:40.000 --> 00:36:44.000]  而這一班以色列人的領袖他們做什麼
[00:36:44.000 --> 00:36:46.000]  他們在祭壇旁邊
[00:36:46.000 --> 00:36:50.000]  把這些人抵押的衣服鋪在地上
[00:36:50.000 --> 00:36:53.000]  然後自己躺在上宮
[00:36:53.000 --> 00:36:59.000]  他們還用受佛人的錢買回來的酒
[00:36:59.000 --> 00:37:01.000]  在那裏喝
[00:37:01.000 --> 00:37:06.000]  父子同一個女人行淫
[00:37:06.000 --> 00:37:10.000]  這裏所說的不是說罪的本身是怎樣
[00:37:10.000 --> 00:37:12.000]  我覺得這裏所說的是什麼
[00:37:12.000 --> 00:37:14.000]  那種的公開性
[00:37:14.000 --> 00:37:16.000]  大無私讓旁若無人
[00:37:16.000 --> 00:37:20.000]  就是躺在那裏鋪這些在地上
[00:37:20.000 --> 00:37:24.000]  拿在上宮大家來喝酒
[00:37:24.000 --> 00:37:28.000]  和現在很多的罪都很相似
[00:37:28.000 --> 00:37:30.000]  現在很多罪以前都是怎樣
[00:37:30.000 --> 00:37:32.000]  在暗底裏
[00:37:32.000 --> 00:37:34.000]  不是公開的
[00:37:34.000 --> 00:37:36.000]  現在很多罪都是公開了
[00:37:36.000 --> 00:37:38.000]  公然的
[00:37:38.000 --> 00:37:40.000]  不單止是公開
[00:37:40.000 --> 00:37:44.000]  現在的人還要我們認同他們的罪
[00:37:44.000 --> 00:37:46.000]  你不認同他們的罪
[00:37:46.000 --> 00:37:48.000]  你就是罪人
[00:37:48.000 --> 00:37:50.000]  你說什麼
[00:37:50.000 --> 00:37:54.000]  神話你是褻瀆我的性命
[00:37:54.000 --> 00:37:56.000]  以色列人以為他們有憲制
[00:37:56.000 --> 00:37:58.000]  以為他們有敬拜神
[00:37:58.000 --> 00:38:01.000]  神攔住祭壇說你們不好
[00:38:01.000 --> 00:38:04.000]  你們首先搞清楚你們要有公義
[00:38:04.000 --> 00:38:06.000]  你們要有公平
[00:38:06.000 --> 00:38:08.000]  很多時候我們拜什麼
[00:38:08.000 --> 00:38:11.000]  我們自己都會變成什麼
[00:38:11.000 --> 00:38:13.000]  偶像是怎樣的
[00:38:13.000 --> 00:38:16.000]  偶像是硬滑滑冷冰冰
[00:38:16.000 --> 00:38:18.000]  當我們拜偶像的時候
[00:38:18.000 --> 00:38:20.000]  我們都會變得冷酷無情
[00:38:20.000 --> 00:38:22.000]  我們都會變得心很硬
[00:38:22.000 --> 00:38:24.000]  很殘酷
[00:38:24.000 --> 00:38:26.000]  你說我沒有拜偶像
[00:38:26.000 --> 00:38:29.000]  但是我們有沒有去喜歡金銀財寶
[00:38:29.000 --> 00:38:31.000]  我們有沒有追求其他東西
[00:38:31.000 --> 00:38:37.000]  這些東西都會令到我們硬滑滑冷冰冰
[00:38:37.000 --> 00:38:39.000]  一模一樣
[00:38:39.000 --> 00:38:45.000]  新約引用了舊約阿摩斯書
[00:38:45.000 --> 00:38:48.000]  當史提反罵以色列人的時候
[00:38:48.000 --> 00:38:52.000]  在這裡使圖行轉七章42至43節
[00:38:52.000 --> 00:38:56.000]  他引用了阿摩斯書五章25至27節
[00:38:56.000 --> 00:38:59.000]  他說你們以色列人
[00:38:59.000 --> 00:39:01.000]  你們憲制給神
[00:39:01.000 --> 00:39:03.000]  你們豈是獻給神
[00:39:03.000 --> 00:39:05.000]  你們不是獻給神
[00:39:05.000 --> 00:39:07.000]  是獻給誰
[00:39:07.000 --> 00:39:09.000]  外表是獻給神
[00:39:09.000 --> 00:39:12.000]  但是內在是獻給誰
[00:39:12.000 --> 00:39:14.000]  如果你沒有公義沒有公平
[00:39:14.000 --> 00:39:16.000]  你就是獻給了偶像
[00:39:16.000 --> 00:39:21.000]  這個就是史提反罵以色列人所說的
[00:39:21.000 --> 00:39:26.000]  當我們敬拜我們世上唯一的真神
[00:39:26.000 --> 00:39:29.000]  當我們敬拜耶穌基督的話
[00:39:29.000 --> 00:39:31.000]  我們就好像耶穌基督一樣
[00:39:31.000 --> 00:39:34.000]  變成了有愛心有憐憫
[00:39:34.000 --> 00:39:37.000]  但如果不是的話
[00:39:37.000 --> 00:39:39.000]  就會好像偶像一樣
[00:39:39.000 --> 00:39:41.000]  冷冰冰硬滑滑一樣
[00:39:41.000 --> 00:39:48.000]  在這裡結束的時候
[00:39:48.000 --> 00:39:51.000]  我想和大家看一看
[00:39:51.000 --> 00:39:57.000]  阿摩斯書是一本非常有意義的書
[00:39:57.000 --> 00:40:01.000]  也是從十二仙之書頭三部書
[00:40:01.000 --> 00:40:04.000]  我們看到完全將先知的職責
[00:40:04.000 --> 00:40:07.000]  表現出來給我們看到
[00:40:07.000 --> 00:40:10.000]  阿摩斯就是將神的話語
[00:40:10.000 --> 00:40:13.000]  將祂的教導說出來
[00:40:13.000 --> 00:40:15.000]  就好像先知一樣
[00:40:15.000 --> 00:40:17.000]  先知是要將神的話語說出來
[00:40:17.000 --> 00:40:21.000]  什麼是善什麼是惡
[00:40:21.000 --> 00:40:23.000]  這個是先知的職責
[00:40:23.000 --> 00:40:25.000]  我們看看阿摩斯書怎麼說
[00:40:25.000 --> 00:40:27.000]  阿摩斯書三章三節
[00:40:27.000 --> 00:40:31.000]  「義人若不同心豈能同行」
[00:40:31.000 --> 00:40:34.000]  不單止我們要同意神的話語
[00:40:34.000 --> 00:40:37.000]  我們還要將神的話語走出來
[00:40:37.000 --> 00:40:39.000]  與神同行
[00:40:39.000 --> 00:40:42.000]  在馬太福音七章二十四節說
[00:40:42.000 --> 00:40:46.000]  「所以凡聽見我者話的就去行」
[00:40:46.000 --> 00:40:50.000]  「好比一個聰明的人把房子蓋在盆石上」
[00:40:50.000 --> 00:40:53.000]  這是耶穌基督說的話語
[00:40:53.000 --> 00:40:55.000]  所以我們看到阿摩斯
[00:40:55.000 --> 00:40:58.000]  就是先知將神的話語說出來
[00:40:58.000 --> 00:41:00.000]  什麼是善什麼是惡
[00:41:00.000 --> 00:41:02.000]  如果是接受的話就怎樣
[00:41:02.000 --> 00:41:03.000]  有兩個反應
[00:41:03.000 --> 00:41:05.000]  如果我們接受的話
[00:41:05.000 --> 00:41:08.000]  未接受神的人
[00:41:08.000 --> 00:41:10.000]  如果我們歸向神就怎樣
[00:41:10.000 --> 00:41:12.000]  會得到救贖
[00:41:12.000 --> 00:41:14.000]  已經接受了神的人
[00:41:14.000 --> 00:41:16.000]  如果我們有罪
[00:41:16.000 --> 00:41:18.000]  但仍然歸向神就會怎樣
[00:41:18.000 --> 00:41:20.000]  就會得到復興
[00:41:20.000 --> 00:41:23.000]  得到復興就是賀西亞書的主題
[00:41:23.000 --> 00:41:25.000]  但相反地
[00:41:25.000 --> 00:41:27.000]  如果我們不接受
[00:41:27.000 --> 00:41:30.000]  最終的審判
[00:41:30.000 --> 00:41:32.000]  就是主耶和華的日子
[00:41:32.000 --> 00:41:35.000]  這就是約爾書的主題
[00:41:35.000 --> 00:41:40.000]  頭三本書將所有先知的職責
[00:41:40.000 --> 00:41:42.000]  全部給我們看
[00:41:42.000 --> 00:41:46.000]  而先知所說的審判和救贖
[00:41:46.000 --> 00:41:48.000]  這些都是預言
[00:41:48.000 --> 00:41:49.000]  為什麼是預言
[00:41:49.000 --> 00:41:52.000]  因為當你不接受或接受的時候
[00:41:52.000 --> 00:41:54.000]  這些是將來的事
[00:41:54.000 --> 00:41:58.000]  所以審判和救贖都是預言
[00:41:58.000 --> 00:42:01.000]  我們不妨又看看
[00:42:01.000 --> 00:42:06.000]  我們今天阿摩斯書的最終中心經文
[00:42:06.000 --> 00:42:12.000]  阿摩斯先知解釋的意思
[00:42:12.000 --> 00:42:14.000]  就是負擔
[00:42:14.000 --> 00:42:16.000]  阿摩斯的負擔是什麼
[00:42:16.000 --> 00:42:21.000]  要人惡惡求善就必存活
[00:42:21.000 --> 00:42:23.000]  你說很嚴厲
[00:42:23.000 --> 00:42:27.000]  神怎會這樣對待自己的子民
[00:42:27.000 --> 00:42:28.000]  不可能
[00:42:28.000 --> 00:42:30.000]  神那麼恩典
[00:42:30.000 --> 00:42:32.000]  那麼有恩典憐憫
[00:42:32.000 --> 00:42:36.000]  你看看阿摩斯書三章二節說什麼
[00:42:36.000 --> 00:42:38.000]  在地上萬族中
[00:42:38.000 --> 00:42:40.000]  我只認識你們
[00:42:40.000 --> 00:42:44.000]  因此我必追討你們一切的罪孽
[00:42:44.000 --> 00:42:46.000]  神不是說我認識你們
[00:42:46.000 --> 00:42:49.000]  所以你們喜歡做什麼你們就做什麼
[00:42:49.000 --> 00:42:51.000]  神說不是的
[00:42:51.000 --> 00:42:52.000]  我只認識你們
[00:42:52.000 --> 00:42:56.000]  我就一定追討你們的罪孽
[00:42:56.000 --> 00:42:58.000]  你說這些是舊約
[00:42:58.000 --> 00:43:01.000]  新約是滿有恩典慈愛
[00:43:01.000 --> 00:43:02.000]  恩典時期
[00:43:02.000 --> 00:43:06.000]  你看看新約怎麼說
[00:43:06.000 --> 00:43:09.000]  彼得前書四章十七節
[00:43:09.000 --> 00:43:11.000]  因為時候到了
[00:43:11.000 --> 00:43:14.000]  審判要從神的家起手
[00:43:14.000 --> 00:43:17.000]  若是先從我們起手
[00:43:17.000 --> 00:43:19.000]  那不信從神福音的人
[00:43:19.000 --> 00:43:22.000]  將有何等的結局呢
[00:43:22.000 --> 00:43:25.000]  審判是由神的家起手
[00:43:25.000 --> 00:43:28.000]  不是說我們是神的兒女
[00:43:28.000 --> 00:43:31.000]  我們就喜歡做什麼都可以
[00:43:31.000 --> 00:43:35.000]  也有很多牧師傳道人
[00:43:35.000 --> 00:43:38.000]  都避開不說神的審判
[00:43:38.000 --> 00:43:40.000]  他們喜歡說神的恩典
[00:43:40.000 --> 00:43:42.000]  喜歡說神的憐憫
[00:43:42.000 --> 00:43:43.000]  神的英許
[00:43:43.000 --> 00:43:44.000]  為什麼呢
[00:43:44.000 --> 00:43:46.000]  因為多人喜歡聽
[00:43:46.000 --> 00:43:49.000]  你去說神的審判
[00:43:49.000 --> 00:43:54.000]  說神真正的話語是怎麼說
[00:43:54.000 --> 00:43:56.000]  沒有人喜歡聽
[00:43:56.000 --> 00:43:59.000]  但是神說什麼呢
[00:43:59.000 --> 00:44:00.000]  在這裡
[00:44:00.000 --> 00:44:02.000]  阿摩斯書三章六節
[00:44:02.000 --> 00:44:04.000]  災禍若臨到一城
[00:44:04.000 --> 00:44:07.000]  豈非耶和華所降的魔
[00:44:07.000 --> 00:44:09.000]  災難來到城裡
[00:44:09.000 --> 00:44:12.000]  來到一國來到一城
[00:44:12.000 --> 00:44:15.000]  不是我耶和華降的嗎
