
[00:00:00.000 --> 00:00:10.240]  我代表報道會向頑基督會100週年的會慶現上衷心的祝賀
[00:21:52.720 --> 00:21:58.720]  當約書虎說你是我的朋友還是我的敵人
[00:21:58.720 --> 00:22:01.720]  你幫我還是幫敵人呢
[00:22:01.720 --> 00:22:03.720]  好像兩個選擇一樣
[00:22:03.720 --> 00:22:06.720]  但回應說不是幫你
[00:22:06.720 --> 00:22:08.720]  不是幫你約書虎
[00:22:08.720 --> 00:22:10.720]  不是幫你這個人完成你的工作
[00:22:10.720 --> 00:22:12.720]  也不是幫敵人
[00:22:12.720 --> 00:22:15.720]  我是來做你軍隊的元帥
[00:22:16.720 --> 00:22:24.720]  這幾多時候成為我們要侍奉神的一個很重要提醒
[00:22:24.720 --> 00:22:31.720]  我們以為弟兄姊妹你是幫我還是反對我呢
[00:22:31.720 --> 00:22:36.720]  忘記了上帝仍然是一百年來
[00:22:36.720 --> 00:22:40.720]  那位坐著為王教會唯一的元帥
[00:22:40.720 --> 00:22:43.720]  所以當我們可能有不同的意見
[00:22:43.720 --> 00:22:45.720]  有不同的做事方法
[00:22:46.720 --> 00:22:47.720]  當我們有不同的心情的時候
[00:22:47.720 --> 00:22:52.720]  不是誰要聽誰的
[00:22:52.720 --> 00:22:56.720]  最終的領導是上帝自己
[00:22:56.720 --> 00:22:58.720]  反過來想
[00:22:58.720 --> 00:23:02.720]  就因為上帝坐著為王
[00:23:02.720 --> 00:23:06.720]  我只不過是他手裏的一種器皿
[00:23:06.720 --> 00:23:08.720]  讓他來使用
[00:23:08.720 --> 00:23:10.720]  你搞錯了這個位置的話
[00:23:10.720 --> 00:23:14.720]  你會很煩惱在侍奉歷程裏面
[00:23:15.720 --> 00:23:16.720]  為什麼有些人不聽話
[00:23:16.720 --> 00:23:18.720]  為什麼有些人不信你
[00:23:18.720 --> 00:23:20.720]  還有不單止你煩惱
[00:23:20.720 --> 00:23:22.720]  你搞錯了這個焦點的時候
[00:23:22.720 --> 00:23:24.720]  你都會令到其他人很煩惱
[00:23:24.720 --> 00:23:28.720]  那時候開玩笑說教會體制裏面有幾個
[00:23:28.720 --> 00:23:30.720]  有主教制
[00:23:30.720 --> 00:23:32.720]  有長老制
[00:23:32.720 --> 00:23:36.720]  基督會和我們很多教會一樣
[00:23:36.720 --> 00:23:39.720]  包括播道會在內都是回眾制
[00:23:39.720 --> 00:23:41.720]  我開玩笑說
[00:23:42.720 --> 00:23:46.720]  我最差的那種制度就是在回眾制裏面
[00:23:46.720 --> 00:23:49.720]  但你想實行主教制
[00:23:49.720 --> 00:23:55.720]  仍然想其他人要服從你
[00:23:55.720 --> 00:23:59.720]  信服、配搭、謙卑、跟從
[00:23:59.720 --> 00:24:01.720]  當然這些都很重要
[00:24:01.720 --> 00:24:03.720]  教會裏面有很重要的事
[00:24:03.720 --> 00:24:05.720]  不過不要忘記真正的領袖
[00:24:05.720 --> 00:24:07.720]  揚臣自己作王
[00:24:07.720 --> 00:24:11.720]  所以當弟兄姊妹有不同的意見的時候
[00:24:12.720 --> 00:24:13.720]  在上帝面前一起尋求的意思
[00:24:13.720 --> 00:24:16.720]  我的領導是帶他們去到上帝面前
[00:24:16.720 --> 00:24:18.720]  以他為臣
[00:24:18.720 --> 00:24:20.720]  他引導我們
[00:24:20.720 --> 00:24:26.720]  不是我或者某些領袖的意見壓倒一切
[00:24:26.720 --> 00:24:30.720]  在這個過程裏面
[00:24:30.720 --> 00:24:33.720]  上帝對約書亞說
[00:24:33.720 --> 00:24:38.720]  他說我是來做元帥
[00:24:38.720 --> 00:24:40.720]  約書亞即時的回應
[00:24:41.720 --> 00:24:43.720]  他就是我主有什麼吩咐
[00:24:43.720 --> 00:24:45.720]  他即時將主權
[00:24:45.720 --> 00:24:51.720]  將領導交給這位應該坐為王的上帝自己
[00:24:51.720 --> 00:24:55.720]  最後這個經文是怎樣完的呢?
[00:24:55.720 --> 00:24:57.720]  然後跟著元帥對約書亞說
[00:24:57.720 --> 00:25:00.720]  把你腳上的鞋脫下來
[00:25:00.720 --> 00:25:02.720]  因為你所站的地方是聖的
[00:25:02.720 --> 00:25:04.720]  約書亞就照做了
[00:25:04.720 --> 00:25:06.720]  大家熟不熟悉這個動作?
[00:25:08.720 --> 00:25:15.720]  就是當上帝要求摩西獻上給他的時間
[00:25:15.720 --> 00:25:17.720]  同時都說過
[00:25:17.720 --> 00:25:20.720]  上帝昔日怎樣跟摩西說
[00:25:20.720 --> 00:25:22.720]  今日呼召約書亞的時候
[00:25:22.720 --> 00:25:24.720]  同一個要求
[00:25:24.720 --> 00:25:26.720]  上帝的要求沒有分別
[00:25:26.720 --> 00:25:28.720]  摩西的背景和約書亞很不同
[00:25:28.720 --> 00:25:30.720]  我第一堂的時候已經說過
[00:25:30.720 --> 00:25:32.720]  是兩個很不同成長的背景
[00:25:32.720 --> 00:25:34.720]  不過在上帝面前
[00:25:35.720 --> 00:25:39.720]  在什麼背景、什麼教育背景、什麼性情
[00:25:39.720 --> 00:25:41.720]  上帝要求是完全一樣的
[00:25:41.720 --> 00:25:46.720]  上帝要求他脫下鞋子
[00:25:46.720 --> 00:25:49.720]  大家知道這個脫鞋的行動
[00:25:49.720 --> 00:25:53.720]  直至如今成為猶太教和伊斯蘭教
[00:25:53.720 --> 00:25:55.720]  都是一個非常重要的傳統
[00:25:55.720 --> 00:25:57.720]  是表示聖潔
[00:25:57.720 --> 00:26:02.720]  將本來戴著沙泥的鞋脫下
[00:26:03.720 --> 00:26:05.720]  然後去俯伏在上帝面前
[00:26:05.720 --> 00:26:09.720]  J.I.Pekka一個神學家
[00:26:09.720 --> 00:26:14.720]  可以說是21世紀最著名的神學家
[00:26:14.720 --> 00:26:18.720]  他說過一句說話令我刻骨銘心
[00:26:18.720 --> 00:26:23.720]  他說今日教會需要傳導人
[00:26:23.720 --> 00:26:25.720]  最需要傳導人做什麼呢?
[00:26:25.720 --> 00:26:30.720]  不如大家說說
[00:26:30.720 --> 00:26:32.720]  你今日最需要教會傳導人做什麼呢?
[00:26:34.720 --> 00:26:35.720]  大家有沒有想過
[00:26:35.720 --> 00:26:37.720]  你今日需要基督會傳導人
[00:26:37.720 --> 00:26:39.720]  需要音樂師其他人做什麼呢?
[00:26:39.720 --> 00:26:43.720]  是不是高大威猛等等呢?
[00:26:43.720 --> 00:26:47.720]  是不是很有恩賜領導呢?
[00:26:47.720 --> 00:26:49.720]  大家聽清楚
[00:26:49.720 --> 00:26:51.720]  這個神學家即是神學家
[00:26:51.720 --> 00:26:53.720]  J.I.Pekka說
[00:26:53.720 --> 00:26:56.720]  今日教會最需要傳導人的是
[00:26:56.720 --> 00:26:58.720]  他的聖潔生活
[00:27:01.720 --> 00:27:03.720]  我作為牧師四十多年
[00:27:03.720 --> 00:27:07.720]  我覺得這句說話簡直是一針見血
[00:27:07.720 --> 00:27:12.720]  很多人以為教會突然不滿意我
[00:27:12.720 --> 00:27:14.720]  對我有很多意見
[00:27:14.720 --> 00:27:16.720]  我就參多些課程
[00:27:16.720 --> 00:27:18.720]  我希望發揮多些
[00:27:18.720 --> 00:27:20.720]  我聽他們講多些
[00:27:20.720 --> 00:27:22.720]  我希望可以改善溝通的方法
[00:27:22.720 --> 00:27:26.720]  我希望程序可以有些改良
[00:27:26.720 --> 00:27:29.720]  我說這些全部都是重要的
[00:27:30.720 --> 00:27:31.720]  我們應該不停地學習
[00:27:31.720 --> 00:27:35.720]  不過那不是問題的關鍵
[00:27:35.720 --> 00:27:39.720]  問題的關鍵就是
[00:27:39.720 --> 00:27:42.720]  頂智會很需要一個
[00:27:42.720 --> 00:27:46.720]  有榜樣聖潔生活的領導
[00:27:46.720 --> 00:27:49.720]  我在不同的場合
[00:27:49.720 --> 00:27:51.720]  包括在基督會的講壇
[00:27:51.720 --> 00:27:53.720]  我都記得提過
[00:27:53.720 --> 00:27:55.720]  聖經講的聖潔是什麼意思呢?
[00:27:55.720 --> 00:27:58.720]  我們都會很容易聯想到
[00:27:59.720 --> 00:28:01.720]  聖潔即是分別為聖
[00:28:01.720 --> 00:28:06.720]  分別為聖又是什麼意思呢?
[00:28:06.720 --> 00:28:10.720]  我記得在這個講壇
[00:28:10.720 --> 00:28:12.720]  我講過了
[00:28:12.720 --> 00:28:14.720]  如果聽過我講第二次
[00:28:14.720 --> 00:28:16.720]  請你原諒我再講一次
[00:28:16.720 --> 00:28:18.720]  我舉個例子
[00:28:18.720 --> 00:28:20.720]  在聖殿裏面
[00:28:20.720 --> 00:28:22.720]  在會幕裏面
[00:28:22.720 --> 00:28:24.720]  有很多聖物
[00:28:24.720 --> 00:28:26.720]  其中一個比較容易大家理解的
[00:28:27.720 --> 00:28:31.720]  在聖所有幾件家具
[00:28:31.720 --> 00:28:33.720]  有陳設餅 有香壇
[00:28:33.720 --> 00:28:35.720]  還有一個金燈台
[00:28:35.720 --> 00:28:39.720]  金燈台當時是點蠟燭的
[00:28:39.720 --> 00:28:44.720]  有把金剪刀去修剪蠟燭
[00:28:44.720 --> 00:28:50.720]  金剪刀被稱為聖物聖潔
[00:28:50.720 --> 00:28:53.720]  為什麼金剪刀會成為聖潔呢?
[00:28:54.720 --> 00:28:57.720]  是否因為它是金造呢?
[00:28:57.720 --> 00:29:02.720]  如果是所有香港金舖的金剪刀
[00:29:02.720 --> 00:29:04.720]  全部都是聖潔
[00:29:04.720 --> 00:29:06.720]  不是因為它是精金
[00:29:06.720 --> 00:29:08.720]  所以它是聖潔
[00:29:08.720 --> 00:29:11.720]  那是不是金剪刀特別洗得乾淨呢?
[00:29:11.720 --> 00:29:13.720]  如果是的話
[00:29:13.720 --> 00:29:16.720]  我家裏的剪刀洗乾淨都是聖潔
[00:29:16.720 --> 00:29:18.720]  我們不會的
[00:29:18.720 --> 00:29:21.720]  金剪刀在聖所裏面
[00:29:22.720 --> 00:29:24.720]  之所以是聖物
[00:29:24.720 --> 00:29:26.720]  是因為這把剪刀
[00:29:26.720 --> 00:29:29.720]  只可以在聖所裏面用
[00:29:29.720 --> 00:29:32.720]  為了奉獻
[00:29:32.720 --> 00:29:34.720]  為了敬拜的時間
[00:29:34.720 --> 00:29:36.720]  剪這個燭台
[00:29:36.720 --> 00:29:38.720]  只可以用在這個用途上
[00:29:38.720 --> 00:29:41.720]  所以這個是聖物
[00:29:41.720 --> 00:29:45.720]  開玩笑說
[00:29:45.720 --> 00:29:48.720]  你不可以拿金剪刀
[00:29:48.720 --> 00:29:51.720]  在聖所裏面剪完蠟燭之後
[00:29:52.720 --> 00:29:53.720]  回家剪豬腸粉
[00:29:53.720 --> 00:29:55.720]  是不可以的
[00:29:55.720 --> 00:30:00.720]  所以它分別為聖的意思是
[00:30:00.720 --> 00:30:04.720]  它單單可以離開其他用途
[00:30:04.720 --> 00:30:06.720]  只可以為神使用
[00:30:06.720 --> 00:30:10.720]  大家明白嗎?
[00:30:10.720 --> 00:30:13.720]  剪刀用在我們身上
[00:30:13.720 --> 00:30:15.720]  我們是聖徒
[00:30:15.720 --> 00:30:18.720]  我們在做聖職
[00:30:19.720 --> 00:30:22.720]  我們在聖所裏面親近神
[00:30:22.720 --> 00:30:24.720]  你沒有將你的觀念
[00:30:24.720 --> 00:30:26.720]  同樣放在我們的環境當中
[00:30:26.720 --> 00:30:32.720]  百週年向神最好的呈現
[00:30:32.720 --> 00:30:36.720]  是我們這裏每一個人
[00:30:36.720 --> 00:30:38.720]  是我們弟兄姊妹
[00:30:38.720 --> 00:30:43.720]  我不知道你願不願意跟神說
[00:30:43.720 --> 00:30:47.720]  除了領袖
[00:30:48.720 --> 00:30:50.720]  領袖當然要身先士卒
[00:30:50.720 --> 00:30:52.720]  有好的榜樣
[00:30:52.720 --> 00:30:54.720]  會眾
[00:30:54.720 --> 00:30:56.720]  每一個會眾
[00:30:56.720 --> 00:30:58.720]  包括現在在家裏面收看
[00:30:58.720 --> 00:31:00.720]  可能不方便
[00:31:00.720 --> 00:31:02.720]  今天很可惜出席不了
[00:31:02.720 --> 00:31:04.720]  在病床當中的弟兄姊妹
[00:31:04.720 --> 00:31:07.720]  你願不願意說
[00:31:07.720 --> 00:31:10.720]  我是主所拯救的聖徒
[00:31:10.720 --> 00:31:15.720]  我將我一切奉獻給你
[00:31:17.720 --> 00:31:18.720]  可能我全職侍奉
[00:31:18.720 --> 00:31:20.720]  如果上帝呼召我
[00:31:20.720 --> 00:31:22.720]  我願意全職侍奉
[00:31:22.720 --> 00:31:25.720]  可能我帶著使命去到工作
[00:31:25.720 --> 00:31:27.720]  去到家庭
[00:31:27.720 --> 00:31:29.720]  去到朋友當中
[00:31:29.720 --> 00:31:31.720]  單單為主而活
[00:31:31.720 --> 00:31:34.720]  如果我們再一次
[00:31:34.720 --> 00:31:37.720]  有這樣的心志向神的話
[00:31:37.720 --> 00:31:39.720]  我相信
[00:31:39.720 --> 00:31:41.720]  基督會未來一百年
[00:31:41.720 --> 00:31:44.720]  好像哈蓋書所說
[00:31:45.720 --> 00:31:48.720]  這個殿將來的榮耀
[00:31:48.720 --> 00:31:51.720]  會大過先前的榮耀
[00:31:51.720 --> 00:31:54.720]  是因為祂所拯救的百姓
[00:31:54.720 --> 00:31:57.720]  願意再一次真真正正
[00:31:57.720 --> 00:32:01.720]  以祂為義和華軍隊的元帥
[00:32:01.720 --> 00:32:04.720]  兄弟姊妹
[00:32:04.720 --> 00:32:06.720]  百週年我鼓勵你
[00:32:06.720 --> 00:32:09.720]  再一次將自己的生命獻上
[00:32:09.720 --> 00:32:14.720]  我只是用一個很簡單的方法
[00:32:15.720 --> 00:32:16.720]  我請我們一起站立
[00:32:16.720 --> 00:32:19.720]  請我們一起用祈禱
[00:32:19.720 --> 00:32:23.720]  回應上帝的恩典
[00:32:23.720 --> 00:32:27.720]  請你用一分鐘的時間
[00:32:27.720 --> 00:32:29.720]  你先向神祈禱好嗎
[00:32:29.720 --> 00:32:32.720]  我再說
[00:32:32.720 --> 00:32:34.720]  你可不可以真誠地
[00:32:34.720 --> 00:32:36.720]  跟神說
[00:32:36.720 --> 00:32:39.720]  你是我的元帥
[00:32:42.720 --> 00:32:45.720]  我願意將我所有
[00:32:45.720 --> 00:32:47.720]  將我一生的目的
[00:32:47.720 --> 00:32:52.720]  將我侍奉的態度
[00:32:52.720 --> 00:32:55.720]  再一次以你為王
[00:32:55.720 --> 00:32:58.720]  求你
[00:32:58.720 --> 00:33:00.720]  求你使用我
[00:33:00.720 --> 00:33:03.720]  請大家先祈禱
[00:33:03.720 --> 00:33:06.720]  然後我會做一個結束的祈禱
[00:33:12.720 --> 00:33:13.720]  祝你生日快樂
[00:33:13.720 --> 00:33:15.720]  祝你生日快樂
[00:33:15.720 --> 00:33:17.720]  祝你生日快樂
[00:33:17.720 --> 00:33:19.720]  祝你生日快樂
[00:33:19.720 --> 00:33:21.720]  祝你生日快樂
[00:33:21.720 --> 00:33:23.720]  祝你生日快樂
[00:33:23.720 --> 00:33:25.720]  祝你生日快樂
