
[00:00:00.000 --> 00:00:08.640]  願上主賜福聽祂的話而遵行的人
[00:20:48.880 --> 00:20:50.880]  被工匠來雕琢
[00:20:50.880 --> 00:20:52.880]  來把它安放好
[00:20:52.880 --> 00:20:54.880]  它都是沒有價值的
[00:20:54.880 --> 00:20:56.880]  所以每一個人的生命
[00:20:56.880 --> 00:20:59.880]  如果要被主用來做護石
[00:20:59.880 --> 00:21:01.880]  他一定要經過雕琢
[00:21:01.880 --> 00:21:03.880]  你肯不肯被雕琢
[00:21:03.880 --> 00:21:05.880]  你願不願意
[00:21:05.880 --> 00:21:11.880]  他一定要能夠被主安放在主要安放的地方
[00:21:11.880 --> 00:21:15.880]  我從來不相信有人願意被主安放
[00:21:15.880 --> 00:21:17.880]  被主使用是會懷才不遇的
[00:21:17.880 --> 00:21:21.880]  我絕對相信願意放下自我
[00:21:21.880 --> 00:21:23.880]  擺上給主的
[00:21:23.880 --> 00:21:25.880]  主一定會在他的身上
[00:21:25.880 --> 00:21:27.880]  彰顯他的榮耀
[00:21:27.880 --> 00:21:29.880]  那我們就反省一下
[00:21:29.880 --> 00:21:31.880]  自己的生命到底今天是怎麼樣
[00:21:31.880 --> 00:21:34.880]  是建造著神家
[00:21:34.880 --> 00:21:37.880]  還是拆毀著神家
[00:21:37.880 --> 00:21:40.880]  我從來都沒有做拆毀的事
[00:21:40.880 --> 00:21:41.880]  沒錯
[00:21:41.880 --> 00:21:44.880]  主動的拆毀我們多數人都不會做
[00:21:44.880 --> 00:21:47.880]  很少人在我們當中
[00:21:47.880 --> 00:21:50.880]  是來做全是非製造紛爭
[00:21:50.880 --> 00:21:52.880]  如果有的話
[00:21:52.880 --> 00:21:54.880]  也很快被我們的弟兄姊妹
[00:21:54.880 --> 00:21:56.880]  屬靈的智慧
[00:21:56.880 --> 00:21:58.880]  屬靈的洞察力
[00:21:58.880 --> 00:22:00.880]  來不中計
[00:22:00.880 --> 00:22:03.880]  來不繼續傳這些是非
[00:22:03.880 --> 00:22:07.880]  來不受這種力量的人影響
[00:22:07.880 --> 00:22:09.880]  因為我們的弟兄姊妹
[00:22:09.880 --> 00:22:11.880]  是願意說主啊
[00:22:11.880 --> 00:22:13.880]  我聽你的聲音
[00:22:13.880 --> 00:22:15.880]  主耶穌說我的羊認識我
[00:22:15.880 --> 00:22:17.880]  我的羊會聽我的聲音
[00:22:17.880 --> 00:22:20.880]  而多人聽著主的聲音的時候
[00:22:20.880 --> 00:22:24.880]  那個群體也會越成為能夠見證基督的群體
[00:22:24.880 --> 00:22:26.880]  主動的拆毀
[00:22:26.880 --> 00:22:27.880]  我想我們很少
[00:22:27.880 --> 00:22:32.880]  但是我今天奉主的名鼓勵我們所有的弟兄姊妹
[00:22:32.880 --> 00:22:36.880]  想一想我可以怎樣更加的投入
[00:22:36.880 --> 00:22:40.880]  並且更加的和其他的同工
[00:22:40.880 --> 00:22:41.880]  包括我們的教育部
[00:22:41.880 --> 00:22:43.880]  執事我們的弟兄姊妹
[00:22:43.880 --> 00:22:45.880]  更加的彼此認識
[00:22:45.880 --> 00:22:47.880]  更加彼此的關心
[00:22:47.880 --> 00:22:49.880]  彼此的欣賞
[00:22:49.880 --> 00:22:51.880]  彼此的鼓勵
[00:22:51.880 --> 00:22:52.880]  彼此的探望
[00:22:52.880 --> 00:22:54.880]  彼此的守望
[00:22:54.880 --> 00:22:56.880]  彼此的勸勉
[00:22:56.880 --> 00:22:58.880]  我剛才說了多少個彼此
[00:22:58.880 --> 00:23:00.880]  你大概數不出
[00:23:00.880 --> 00:23:02.880]  這些彼此彼此
[00:23:02.880 --> 00:23:08.880]  就是建立教會很重要的一個元素
[00:23:08.880 --> 00:23:10.880]  牧師啊
[00:23:10.880 --> 00:23:13.880]  其實我也很想的
[00:23:13.880 --> 00:23:19.880]  不過我是一個天生很冷傲的人
[00:23:19.880 --> 00:23:21.880]  我很孤僻的
[00:23:21.880 --> 00:23:23.880]  我是很冷酷的
[00:23:23.880 --> 00:23:25.880]  我是很內向的
[00:23:25.880 --> 00:23:29.880]  我是很害羞的
[00:23:29.880 --> 00:23:31.880]  不要緊
[00:23:31.880 --> 00:23:34.880]  無論我們是什麼性情
[00:23:34.880 --> 00:23:37.880]  主都能夠用我們
[00:23:37.880 --> 00:23:39.880]  有些人是很誇的
[00:23:39.880 --> 00:23:41.880]  他想不誇都不行
[00:23:41.880 --> 00:23:45.880]  他一站上台就很誇了
[00:23:45.880 --> 00:23:49.880]  昨晚報道會很開心
[00:23:49.880 --> 00:23:51.880]  我下台的時候
[00:23:51.880 --> 00:23:54.880]  有個女孩子跟我說
[00:23:54.880 --> 00:23:56.880]  牧師啊
[00:23:56.880 --> 00:23:58.880]  你好搞笑啊
[00:23:58.880 --> 00:24:04.880]  我好認真
[00:24:04.880 --> 00:24:08.880]  她說你認真搞笑
[00:24:08.880 --> 00:24:12.880]  我接納吧
[00:24:12.880 --> 00:24:14.880]  有什麼辦法
[00:24:14.880 --> 00:24:16.880]  其實我真的很認真很嚴肅
[00:24:16.880 --> 00:24:18.880]  不過我真的很多時候
[00:24:18.880 --> 00:24:20.880]  去其他地方講完道
[00:24:20.880 --> 00:24:22.880]  人們都說你好搞笑
[00:24:22.880 --> 00:24:24.880]  我都不明白
[00:24:24.880 --> 00:24:28.880]  不過我初初不是很高興
[00:24:28.880 --> 00:24:30.880]  因為我是很嚴肅的講道
[00:24:30.880 --> 00:24:32.880]  你說我搞笑
[00:24:32.880 --> 00:24:34.880]  到底你聽不聽到我講的嚴肅的道
[00:24:34.880 --> 00:24:36.880]  後來我接納
[00:24:36.880 --> 00:24:38.880]  可能是表達
[00:24:38.880 --> 00:24:41.880]  他對我有基本的接納的意思
[00:24:41.880 --> 00:24:44.880]  但每個人的性情都不同
[00:24:44.880 --> 00:24:47.880]  所以不用計較自己的性情是怎樣
[00:24:47.880 --> 00:24:49.880]  你和我要計較的
[00:24:49.880 --> 00:24:54.880]  是自己願不願意改變自己
[00:24:54.880 --> 00:24:56.880]  多走一步
[00:24:56.880 --> 00:25:00.880]  你可以繼續含蓄很斯文
[00:25:00.880 --> 00:25:02.880]  很害羞
[00:25:02.880 --> 00:25:05.880]  但當你問候人一句的時候
[00:25:05.880 --> 00:25:09.880]  老師最近是不是很辛苦
[00:25:09.880 --> 00:25:12.880]  他心裡可能已經很混亂
[00:25:12.880 --> 00:25:14.880]  一個這麼含蓄這麼斯文
[00:25:14.880 --> 00:25:16.880]  這麼內向的人
[00:25:16.880 --> 00:25:18.880]  竟然關心我
[00:25:18.880 --> 00:25:20.880]  是不是工作得很辛苦
[00:25:20.880 --> 00:25:22.880]  這個也許就是主
[00:25:22.880 --> 00:25:24.880]  透過他
[00:25:24.880 --> 00:25:27.880]  來表達一個關心
[00:25:27.880 --> 00:25:29.880]  所以親愛的兄姊妹
[00:25:29.880 --> 00:25:32.880]  不要計較自己是怎樣好不好
[00:25:32.880 --> 00:25:34.880]  不要計較自己的出身
[00:25:34.880 --> 00:25:36.880]  不要計較自己的學識
[00:25:36.880 --> 00:25:38.880]  不要計較自己的財富
[00:25:38.880 --> 00:25:44.880]  只看重自己的願意做活石
[00:25:44.880 --> 00:25:49.880]  願意被主用來配搭
[00:25:49.880 --> 00:25:52.880]  連結建立起來
[00:25:52.880 --> 00:25:55.880]  成為一個靈工
[00:25:55.880 --> 00:25:58.880]  我想在這裡我可以作一個見證
[00:25:58.880 --> 00:26:03.880]  在這幾十年在豐盛生命堂的生活裡
[00:26:03.880 --> 00:26:07.880]  我最得福的其中一樣東西
[00:26:07.880 --> 00:26:11.880]  就是有我們由翠屏道觀塘
[00:26:11.880 --> 00:26:14.880]  密華街時代
[00:26:14.880 --> 00:26:17.880]  一起同心同行的弟兄姊妹
[00:26:17.880 --> 00:26:23.880]  今天他們已經兒孫滿堂
[00:26:23.880 --> 00:26:25.880]  走上樓梯的時候
[00:26:25.880 --> 00:26:30.880]  已經不像當年一起在七層大廈探訪
[00:26:30.880 --> 00:26:32.880]  飛上飛下
[00:26:32.880 --> 00:26:40.880]  他們有些已經開始要動住支手掌
[00:26:40.880 --> 00:26:42.880]  手掌好聽一點
[00:26:42.880 --> 00:26:44.880]  拐掌不是太好
[00:26:44.880 --> 00:26:46.880]  拐了它
[00:26:46.880 --> 00:26:49.880]  動住支掌上樓梯
[00:26:49.880 --> 00:26:53.880]  我剛剛跟其中一位說
[00:26:53.880 --> 00:26:57.880]  因為我看著他們先後兩位上樓梯
[00:26:57.880 --> 00:26:59.880]  上得很慢
[00:26:59.880 --> 00:27:02.880]  我們一定要整理
[00:27:02.880 --> 00:27:05.880]  一定要快點整理
[00:27:05.880 --> 00:27:08.880]  他跟我說什麼
[00:27:08.880 --> 00:27:11.880]  阿木樹
[00:27:11.880 --> 00:27:13.880]  路那是沒兩頭
[00:27:13.880 --> 00:27:15.880]  我進去路
[00:27:15.880 --> 00:27:17.880]  當然不是支持我
[00:27:17.880 --> 00:27:20.880]  他說如果你整電梯我一定支持你
[00:27:20.880 --> 00:27:22.880]  深度
[00:27:22.880 --> 00:27:23.880]  淺度
[00:27:23.880 --> 00:27:24.880]  人道
[00:27:24.880 --> 00:27:28.880]  這種就是願意去建造
[00:27:28.880 --> 00:27:30.880]  他為什麼不可以說
[00:27:30.880 --> 00:27:32.880]  不要緊
[00:27:32.880 --> 00:27:34.880]  我還撐得很上來
[00:27:34.880 --> 00:27:36.880]  花這些錢
[00:27:36.880 --> 00:27:38.880]  花了這些錢好嗎
[00:27:38.880 --> 00:27:40.880]  整了有用嗎
[00:27:40.880 --> 00:27:42.880]  裝了多少人
[00:27:42.880 --> 00:27:44.880]  有沒有做神的好管家
[00:27:44.880 --> 00:27:46.880]  你有沒有想清楚
[00:27:46.880 --> 00:27:47.880]  如果是這樣的話
[00:27:47.880 --> 00:27:50.880]  其實兩教會生活是很艱難的
[00:27:50.880 --> 00:27:52.880]  你看不看到分別
[00:27:52.880 --> 00:27:57.880]  一個一心愛主愛家
[00:27:57.880 --> 00:27:59.880]  是很積
[00:27:59.880 --> 00:28:06.880]  那個心的反應
[00:28:06.880 --> 00:28:10.880]  親愛的弟兄姊妹
[00:28:10.880 --> 00:28:16.880]  今天是腦袋很勁的時代
[00:28:16.880 --> 00:28:20.880]  算計很勁的時代
[00:28:20.880 --> 00:28:23.880]  我感謝主
[00:28:23.880 --> 00:28:27.880]  給我們很多有腦袋的人
[00:28:27.880 --> 00:28:30.880]  但是我想告訴你一個秘密
[00:28:30.880 --> 00:28:35.880]  如果要建造神的活電靈功
[00:28:35.880 --> 00:28:39.880]  除了腦袋之外
[00:28:39.880 --> 00:28:42.880]  最重要的是什麼
[00:28:42.880 --> 00:28:46.880]  心
[00:28:46.880 --> 00:28:48.880]  時間夠了
[00:28:48.880 --> 00:28:54.880]  我請大家愛活石主耶穌基督
[00:28:54.880 --> 00:28:58.880]  我請大家成為活石少少的
[00:28:58.880 --> 00:29:00.880]  效法基督的人
[00:29:00.880 --> 00:29:02.880]  我想請大家成為一個
[00:29:02.880 --> 00:29:06.880]  更加在主安放你的地方
[00:29:06.880 --> 00:29:08.880]  發揮你的所有
[00:29:08.880 --> 00:29:11.880]  去建造活電靈功
[00:29:11.880 --> 00:29:17.880]  為要獻上夢神血脈的靈仔
[00:29:17.880 --> 00:29:21.880]  信仰到底是一回什麼事
[00:29:21.880 --> 00:29:23.880]  有位蘇格蘭的傳道人說
[00:29:23.880 --> 00:29:27.880]  信仰其實不只是說恩順情義
[00:29:27.880 --> 00:29:29.880]  Justification by faith
[00:29:29.880 --> 00:29:32.880]  他說 固然那個是重要
[00:29:32.880 --> 00:29:36.880]  但是信仰的全面不是停在那裡
[00:29:36.880 --> 00:29:40.880]  你同不同意嗎
[00:29:40.880 --> 00:29:42.880]  我不是只是要做一個
[00:29:42.880 --> 00:29:47.880]  罪得赦免 耿耿得咎的人
[00:29:47.880 --> 00:29:49.880]  這位蘇格蘭的傳道人
[00:29:49.880 --> 00:29:52.880]  James Stewart 說
[00:29:52.880 --> 00:29:57.880]  其實是生命的結連
[00:29:57.880 --> 00:30:01.880]  Mystical union with Christ
[00:30:01.880 --> 00:30:03.880]  In Christ
[00:30:03.880 --> 00:30:06.880]  在基督裡
[00:30:06.880 --> 00:30:08.880]  無時無刻
[00:30:08.880 --> 00:30:12.880]  須而不離開我的主
[00:30:12.880 --> 00:30:14.880]  因為以馬來利
[00:30:14.880 --> 00:30:17.880]  永遠與我們同在
[00:30:17.880 --> 00:30:19.880]  而那種同在
[00:30:19.880 --> 00:30:22.880]  是一種結合的同在
[00:30:22.880 --> 00:30:24.880]  願主啟發你
[00:30:24.880 --> 00:30:26.880]  可能這個很高深
[00:30:26.880 --> 00:30:29.880]  而且也真的應該是很高深
[00:30:29.880 --> 00:30:33.880]  但是很高深也不是要令我們卻步
[00:30:33.880 --> 00:30:35.880]  反而是令我們渴慕
[00:30:35.880 --> 00:30:39.880]  主啊 我願更加像祢
[00:30:39.880 --> 00:30:42.880]  更加與祢結合
[00:30:42.880 --> 00:30:45.880]  願這個成為我們的生命
[00:30:45.880 --> 00:30:48.880]  我們一起祈禱
[00:30:48.880 --> 00:30:51.880]  我們在天上的父
[00:30:51.880 --> 00:30:53.880]  多謝祢
[00:30:53.880 --> 00:30:57.880]  在我們今天踏進七月的時候
[00:30:57.880 --> 00:30:59.880]  願祢同在施恩給我們
[00:30:59.880 --> 00:31:01.880]  帶領我們
[00:31:01.880 --> 00:31:05.880]  願我們真的成為祢所挑選的
[00:31:05.880 --> 00:31:07.880]  一個個效法基督
[00:31:07.880 --> 00:31:09.880]  緊連於基督的人
[00:31:09.880 --> 00:31:12.880]  我們生命不斷的更新改變
[00:31:12.880 --> 00:31:15.880]  天上祢所閲納的靈濟
[00:31:15.880 --> 00:31:16.880]  我們如此禱告
[00:31:16.880 --> 00:31:18.880]  奉耶穌基督的聖名
[00:31:18.880 --> 00:31:19.880]  阿門
[00:31:19.880 --> 00:31:20.880]  阿門
[00:31:20.880 --> 00:31:21.880]  阿門
[00:31:21.880 --> 00:31:22.880]  阿門
[00:31:22.880 --> 00:31:23.880]  阿門
[00:31:23.880 --> 00:31:24.880]  阿門
[00:31:24.880 --> 00:31:25.880]  阿門
[00:31:25.880 --> 00:31:26.880]  阿門
[00:31:26.880 --> 00:31:27.880]  阿門
[00:31:27.880 --> 00:31:28.880]  阿門

