
[00:00:00.000 --> 00:00:05.840]  今天我們是要開始一個新的系列
[00:23:45.320 --> 00:23:47.320]  有使徒的權柄
[00:23:47.320 --> 00:23:50.320]  他說他使徒的身份和權柄是從哪裡來的呢?
[00:23:50.320 --> 00:23:52.320]  是從神而來
[00:23:52.320 --> 00:23:56.320]  而且他的信息是從耶穌基督而來
[00:23:56.320 --> 00:24:00.320]  所以他要哥林多教會的人聽他的話
[00:24:00.320 --> 00:24:03.320]  你說保羅這麼自大
[00:24:03.320 --> 00:24:06.320]  他自己使徒的身份是從神而來
[00:24:06.320 --> 00:24:07.320]  他不是自大
[00:24:07.320 --> 00:24:09.320]  其實保羅很謙卑
[00:24:09.320 --> 00:24:13.320]  你看他哥林多前書的十五章第九節
[00:24:13.320 --> 00:24:20.320]  他說「我原是使徒中最少的不配稱為使徒」
[00:24:20.320 --> 00:24:23.320]  保羅是一個非常謙卑的人
[00:24:23.320 --> 00:24:26.320]  使徒是什麼意思呢?
[00:24:26.320 --> 00:24:31.320]  使徒就是被差派出去、被差遣出去的那一位
[00:24:31.320 --> 00:24:35.320]  所以聖經裏面的使徒都是耶穌基督的大使
[00:24:35.320 --> 00:24:38.320]  也是耶穌基督的使者
[00:24:38.320 --> 00:24:42.320]  在哥林多書裏面保羅說了五點
[00:24:42.320 --> 00:24:45.320]  去證實自己使徒的身份
[00:24:45.320 --> 00:24:47.320]  這五點是什麼呢?
[00:24:47.320 --> 00:24:52.320]  第一點他就是和其他門徒來比較
[00:24:52.320 --> 00:24:58.320]  他告訴我們他是能夠和其他門徒平起平坐
[00:24:58.320 --> 00:25:00.320]  在使徒行傳的第二章
[00:25:00.320 --> 00:25:05.320]  十二門徒、十二使徒已經開始講道、教道
[00:25:05.320 --> 00:25:09.320]  在第六章處理教會的事
[00:25:09.320 --> 00:25:12.320]  當時教會不夠人手
[00:25:12.320 --> 00:25:20.320]  他們門徒就選出了有執事來處理教會的事情
[00:25:20.320 --> 00:25:22.320]  而保羅也是一樣
[00:25:22.320 --> 00:25:25.320]  在使徒行傳的第一至十二章
[00:25:25.320 --> 00:25:29.320]  主要是講彼得和其他門徒的工作
[00:25:29.320 --> 00:25:32.320]  但是十三章開始到二十八章
[00:25:32.320 --> 00:25:34.320]  是講保羅的工作
[00:25:34.320 --> 00:25:37.320]  保羅同樣有教道、有講道
[00:25:37.320 --> 00:25:40.320]  保羅同樣有處理教會的事情
[00:25:40.320 --> 00:25:44.320]  所以他和門徒所做的事情是一模一樣
[00:25:44.320 --> 00:25:50.320]  十二使徒都被公認為耶穌基督的象徵
[00:25:50.320 --> 00:25:52.320]  耶穌基督的權柄
[00:25:52.320 --> 00:25:57.320]  保羅以前是一個迫不得已的人
[00:25:57.320 --> 00:26:00.320]  他還是殘殺基督徒的
[00:26:00.320 --> 00:26:04.320]  他和其他十二門徒很不同
[00:26:04.320 --> 00:26:07.320]  十二個門徒都是跟隨耶穌基督
[00:26:07.320 --> 00:26:10.320]  和耶穌基督一起住、一起同行
[00:26:10.320 --> 00:26:13.320]  而且是見過復活的主
[00:26:13.320 --> 00:26:15.320]  那麼保羅呢?
[00:26:15.320 --> 00:26:18.320]  使徒的資格是什麼?
[00:26:18.320 --> 00:26:22.320]  在使徒行傳的第一章告訴我們
[00:26:22.320 --> 00:26:27.320]  使徒的資格一定要見過復活的耶穌基督
[00:26:27.320 --> 00:26:33.320]  另外第二點就是一定要被耶穌基督親自呼召成為使徒
[00:26:33.320 --> 00:26:37.320]  那麼保羅什麼時候見過復活的主呢?
[00:26:37.320 --> 00:26:42.320]  在哥林多前書的十五章七至八節
[00:26:42.320 --> 00:26:45.320]  保羅說耶穌基督復活之後
[00:26:45.320 --> 00:26:48.320]  是顯給基法就是彼得看
[00:26:48.320 --> 00:26:51.320]  然後給十二使徒看
[00:26:51.320 --> 00:26:54.320]  然後給超過五百人看
[00:26:54.320 --> 00:26:56.320]  雅各和眾使徒都看過
[00:26:56.320 --> 00:27:02.320]  然後最後也顯給俄漢有沒有見到呢?
[00:27:02.320 --> 00:27:07.320]  所以保羅絕對是見過復活的主
[00:27:07.320 --> 00:27:11.320]  那麼你說什麼時候見過呢?
[00:27:11.320 --> 00:27:16.320]  記不記得當時保羅還是塑羅的時候
[00:27:16.320 --> 00:27:18.320]  他是在大馬塞的路上
[00:27:18.320 --> 00:27:21.320]  他想趕去逼迫基督徒
[00:27:21.320 --> 00:27:25.320]  就在那裡突然間他見到一道很強的光
[00:27:25.320 --> 00:27:26.320]  他跌了到地上
[00:27:26.320 --> 00:27:29.320]  然後耶穌基督問他說
[00:27:29.320 --> 00:27:32.320]  塑羅塑羅你為什麼要逼迫我?
[00:27:32.320 --> 00:27:35.320]  他在那裡就見到復活的主
[00:27:35.320 --> 00:27:41.320]  所以現在根本沒有人可以說自己仍然是使徒
[00:27:41.320 --> 00:27:44.320]  因為在以弗所書的二章二十節
[00:27:44.320 --> 00:27:47.320]  說使徒是教會的根基
[00:27:47.320 --> 00:27:50.320]  根基已經是有了
[00:27:50.320 --> 00:27:54.320]  現在我們在根基上繼續建造
[00:27:54.320 --> 00:27:57.320]  所以根基已經是過去
[00:27:57.320 --> 00:27:59.320]  現在已經是沒有使徒
[00:27:59.320 --> 00:28:02.320]  保羅還有一樣東西
[00:28:02.320 --> 00:28:06.320]  就是他在加拉太書的一章十七節
[00:28:06.320 --> 00:28:10.320]  說他自己曾經去過死海東南部的阿拉伯
[00:28:10.320 --> 00:28:12.320]  度過了三年
[00:28:12.320 --> 00:28:14.320]  他在那裡三年做什麼呢?
[00:28:14.320 --> 00:28:20.320]  我相信他是被耶穌基督親自來教導他
[00:28:20.320 --> 00:28:23.320]  所以在加拉太書的一章十一至十二節
[00:28:23.320 --> 00:28:28.320]  他說他的啟示是直接從耶穌基督而來
[00:28:28.320 --> 00:28:30.320]  我相信就在這個時候
[00:28:30.320 --> 00:28:34.320]  耶穌基督是直接親自給他啟示
[00:28:34.320 --> 00:28:39.320]  耶穌基督任命他成為基督的使者
[00:28:39.320 --> 00:28:43.320]  保羅除了和十二使徒比較
[00:28:43.320 --> 00:28:47.320]  也和假使徒假老師來比較
[00:28:47.320 --> 00:28:52.320]  這些假老師他們攻擊保羅不是真的使徒
[00:28:52.320 --> 00:28:56.320]  尤其是猶太人的領袖和老師
[00:28:56.320 --> 00:28:58.320]  他們說保羅不是真使徒
[00:28:58.320 --> 00:29:01.320]  他們想迷惑哥林多教會
[00:29:01.320 --> 00:29:03.320]  保羅替自己辯護
[00:29:03.320 --> 00:29:06.320]  在哥林多後書講得很清楚
[00:29:06.320 --> 00:29:09.320]  講出他自己使徒的身份
[00:29:09.320 --> 00:29:13.320]  所以第一點是和十二使徒門徒來比較
[00:29:13.320 --> 00:29:17.320]  第二點是將自己和假老師來比較
[00:29:17.320 --> 00:29:22.320]  第三點是講出自己和耶穌基督的關係
[00:29:22.320 --> 00:29:25.320]  在哥林多前書的一章六節
[00:29:25.320 --> 00:29:28.320]  他說我為基督作的見證
[00:29:28.320 --> 00:29:31.320]  在哥林多前書的一章十節
[00:29:31.320 --> 00:29:35.320]  他說我藉我們主耶穌基督的名勸你們
[00:29:35.320 --> 00:29:37.320]  在十七節
[00:29:37.320 --> 00:29:40.320]  他說基督差遣我乃是遺傳福音
[00:29:40.320 --> 00:29:44.320]  有沒有看到是耶穌基督差遣他講福音
[00:29:44.320 --> 00:29:47.320]  他是被耶穌基督呼召他
[00:29:47.320 --> 00:29:51.320]  還有哥林多前書的十一章一節
[00:29:51.320 --> 00:29:54.320]  他說他自己效法耶穌基督
[00:29:54.320 --> 00:29:56.320]  十五章和十六章
[00:29:56.320 --> 00:29:59.320]  他說他在耶穌基督的裏面
[00:29:59.320 --> 00:30:01.320]  所以很清楚讓我們看到
[00:30:01.320 --> 00:30:05.320]  保羅是蒙召作為耶穌基督的使徒
[00:30:05.320 --> 00:30:10.320]  就好像哥林多前書和後書的開場白
[00:30:10.320 --> 00:30:13.320]  保羅一開始就說自己是神的使徒
[00:30:13.320 --> 00:30:18.320]  還有第四點就是保羅說出
[00:30:18.320 --> 00:30:20.320]  他自己和神的關係
[00:30:20.320 --> 00:30:24.320]  在哥林多前書和後書的一章一節
[00:30:24.320 --> 00:30:28.320]  保羅也說他是奉神旨意作使徒
[00:30:28.320 --> 00:30:31.320]  所以他是有神的能力
[00:30:31.320 --> 00:30:33.320]  他是有神的智慧
[00:30:33.320 --> 00:30:36.320]  他有神的恩典與他同在
[00:30:36.320 --> 00:30:39.320]  我剛才說過使徒是什麼?
[00:30:39.320 --> 00:30:41.320]  是被神所差遣的
[00:30:41.320 --> 00:30:43.320]  是被神所差派
[00:30:43.320 --> 00:30:46.320]  我可以多給你們一個例子
[00:30:46.320 --> 00:30:48.320]  什麼是使徒?什麼是使者?
[00:30:48.320 --> 00:30:52.320]  我們知道猶太人是有公會
[00:30:52.320 --> 00:30:55.320]  公會就是猶太人最高的法院
[00:30:55.320 --> 00:31:01.320]  是由七十個猶太最有智慧的長老所造成
[00:31:01.320 --> 00:31:08.320]  他們是會為世上所有地方的猶太人排難糾紛
[00:31:08.320 --> 00:31:13.320]  如果任何猶太人有宗教和道德上的問題
[00:31:13.320 --> 00:31:18.320]  如果本地的會堂不能替他們解答這些問題
[00:31:18.320 --> 00:31:23.320]  他們可以將這些問題帶到耶路撒冷的公會
[00:31:23.320 --> 00:31:27.320]  然後這些長老就會在公會開會
[00:31:27.320 --> 00:31:31.320]  裁定應該怎樣回答這個人
[00:31:31.320 --> 00:31:35.320]  然後就會派一個男人將這個信息
[00:31:35.320 --> 00:31:39.320]  帶給當地的猶太人就是問問題的猶太人
[00:31:39.320 --> 00:31:47.320]  而這個帶信息的人就是使徒就是使者
[00:31:47.320 --> 00:31:51.320]  保羅就是耶穌基督的使徒
[00:31:51.320 --> 00:31:55.320]  保羅就是耶穌基督的使者
[00:31:55.320 --> 00:31:57.320]  還有第五點
[00:31:57.320 --> 00:32:00.320]  保羅證明他自己的身份
[00:32:00.320 --> 00:32:04.320]  就是他講到他與哥林多教會會眾的關係
[00:32:04.320 --> 00:32:07.320]  在哥林多前書的一章一至二節
[00:32:07.320 --> 00:32:11.320]  他說:奉神旨意寫信給哥林多
[00:32:11.320 --> 00:32:15.320]  他奉神旨意寫信給哥林多
[00:32:15.320 --> 00:32:20.320]  在九章二節他說:倘若在別人我不是使徒
[00:32:20.320 --> 00:32:23.320]  在你們我總是使徒
[00:32:23.320 --> 00:32:28.320]  因為你們在主裡正是我作使徒的印證
[00:32:28.320 --> 00:32:31.320]  保羅說就算其他人不認我是使徒
[00:32:31.320 --> 00:32:33.320]  你們不可以不認我是使徒
[00:32:33.320 --> 00:32:34.320]  為什麼?
[00:32:34.320 --> 00:32:37.320]  哥林多教會是他建立的
[00:32:37.320 --> 00:32:40.320]  這群人都是保羅帶領他們信主
[00:32:40.320 --> 00:32:42.320]  保羅說別人不信我
[00:32:42.320 --> 00:32:44.320]  你們不可以不信我
[00:32:44.320 --> 00:32:47.320]  你們知道我就是神的使徒
[00:32:47.320 --> 00:32:50.320]  我們剛才也說過
[00:32:50.320 --> 00:32:53.320]  哥林多教會有很多嚴重的問題
[00:32:53.320 --> 00:32:56.320]  哥林多教會的人很不成熟
[00:32:56.320 --> 00:32:57.320]  他們屬血氣
[00:32:57.320 --> 00:32:58.320]  他們屬肉體
[00:32:58.320 --> 00:32:59.320]  為什麼?
[00:32:59.320 --> 00:33:04.320]  因為他們不明白十字架的道理
[00:33:04.320 --> 00:33:06.320]  遲些我就會說這篇的道
[00:33:06.320 --> 00:33:09.320]  就是有關十字架的道理
[00:33:09.320 --> 00:33:14.320]  但我們看到其實這裡有個很精彩的首尾結構
[00:33:14.320 --> 00:33:16.320]  就是一至四章
[00:33:16.320 --> 00:33:20.320]  第一章和三章四章都是說出
[00:33:20.320 --> 00:33:23.320]  哥林多教會信徒的不成熟
[00:33:23.320 --> 00:33:24.320]  他們分黨
[00:33:24.320 --> 00:33:27.320]  而且經文都很相似
[00:33:27.320 --> 00:33:29.320]  在一章十二節
[00:33:29.320 --> 00:33:31.320]  哥林多教會的人怎麼說
[00:33:31.320 --> 00:33:32.320]  我是屬保羅
[00:33:32.320 --> 00:33:34.320]  我是屬阿波羅
[00:33:34.320 --> 00:33:35.320]  我是屬基法
[00:33:35.320 --> 00:33:37.320]  我是屬甚至基督
[00:33:37.320 --> 00:33:41.320]  在三章四節同樣的話
[00:33:41.320 --> 00:33:44.320]  就讓我們看到這裡有個首尾結構
[00:33:44.320 --> 00:33:46.320]  證明他們不成熟
[00:33:46.320 --> 00:33:47.320]  以至他們分黨
[00:33:47.320 --> 00:33:49.320]  原因是什麼?
[00:33:49.320 --> 00:33:52.320]  就是這個首尾結構最中心的地方
[00:33:52.320 --> 00:33:55.320]  就是他們不認識十字架的道理
[00:33:55.320 --> 00:33:58.320]  我遲些就會和大家說這篇的道理
[00:33:58.320 --> 00:34:00.320]  什麼是十字架的道理
[00:34:00.320 --> 00:34:02.320]  那你說為什麼保羅會知道
[00:34:02.320 --> 00:34:06.320]  哥林多教會這麼多的問題
[00:34:06.320 --> 00:34:08.320]  去到哥林多前書的一章十一節
[00:34:08.320 --> 00:34:10.320]  我們就會看到
[00:34:10.320 --> 00:34:14.320]  因為有個叫做格萊士嘉里的人告訴他
[00:34:14.320 --> 00:34:19.320]  報信的人告訴保羅發生什麼事
[00:34:19.320 --> 00:34:22.320]  那你說哥林多教會有什麼問題
[00:34:22.320 --> 00:34:25.320]  剛才我都已經說了
[00:34:25.320 --> 00:34:26.320]  是有分黨
[00:34:26.320 --> 00:34:30.320]  就是哥林多前書的一章三章和四章
[00:34:30.320 --> 00:34:33.320]  還有淫亂的問題
[00:34:33.320 --> 00:34:36.320]  就是有人和繼母發生了關係
[00:34:36.320 --> 00:34:38.320]  哥林多前書的第五章
[00:34:38.320 --> 00:34:43.320]  還有原來哥林多教會的人喜歡彼此訴訟
[00:34:43.320 --> 00:34:45.320]  你告我我告你
[00:34:45.320 --> 00:34:47.320]  和美國像不像
[00:34:47.320 --> 00:34:49.320]  美國都很喜歡告人
[00:34:49.320 --> 00:34:51.320]  但是在哥林多教會
[00:34:51.320 --> 00:34:54.320]  那些信徒都是這樣
[00:34:54.320 --> 00:34:58.320]  其實在哥林多書裡面除了這些
[00:34:58.320 --> 00:35:00.320]  還有說到其他的問題
[00:35:00.320 --> 00:35:02.320]  都和現在很相似
[00:35:02.320 --> 00:35:06.320]  在哥林多前書的十一章二至十六節
[00:35:06.320 --> 00:35:10.320]  說了男女身份的角色應該是怎樣
[00:35:10.320 --> 00:35:15.320]  現在這個俗世都搞不清楚男女的角色是怎樣
[00:35:15.320 --> 00:35:19.320]  混淆到不得了又有變性人又什麼
[00:35:19.320 --> 00:35:22.320]  原來這個問題不是現在才有
[00:35:22.320 --> 00:35:24.320]  我不是說變性人
[00:35:24.320 --> 00:35:28.320]  我是說男女角色的誤解
[00:35:28.320 --> 00:35:31.320]  還有我們今天有領受聖餐
[00:35:31.320 --> 00:35:35.320]  原來當時的人濫用聖餐
[00:35:35.320 --> 00:35:36.320]  藐視聖餐
[00:35:36.320 --> 00:35:38.320]  本來又要罵他們
[00:35:38.320 --> 00:35:43.320]  在哥林多前書第十一章的後半段
[00:35:43.320 --> 00:35:46.320]  我剛才也說過
[00:35:46.320 --> 00:35:49.320]  在哥林多教會有人差派使者
[00:35:49.320 --> 00:35:52.320]  來問保羅一些問題
[00:35:52.320 --> 00:35:54.320]  保羅有回答的
[00:35:54.320 --> 00:35:57.320]  我們怎知道保羅回答這些問題
[00:35:57.320 --> 00:35:59.320]  如果你留意經文說
[00:35:59.320 --> 00:36:01.320]  論道這個問題
[00:36:01.320 --> 00:36:04.320]  就是保羅回答這些問題
[00:36:04.320 --> 00:36:06.320]  所以讀經的時候我們要很小心
[00:36:06.320 --> 00:36:08.320]  很要注意這些字眼
[00:36:08.320 --> 00:36:12.320]  那哥林多教會問的問題在哪裡?
[00:36:12.320 --> 00:36:15.320]  在哥林多前書的第七章至十四章
[00:36:15.320 --> 00:36:18.320]  第七章是說到婚姻的問題
[00:36:18.320 --> 00:36:20.320]  也有關離婚
[00:36:20.320 --> 00:36:24.320]  第八至十章是說到主內的自由
[00:36:24.320 --> 00:36:27.320]  在第十二至十四章
[00:36:27.320 --> 00:36:30.320]  是說到屬靈恩賜的運用
[00:36:30.320 --> 00:36:33.320]  除了以上的題目
[00:36:33.320 --> 00:36:37.320]  保羅也說到神對信徒的審判
[00:36:37.320 --> 00:36:42.320]  如果基督徒對神對基督徒的審判
[00:36:42.320 --> 00:36:44.320]  有正確的理解的話
[00:36:44.320 --> 00:36:49.320]  就會幫助我們有動機來過虔誠的生活
[00:36:49.320 --> 00:36:52.320]  所以我們要很注意
[00:36:52.320 --> 00:36:55.320]  在哥林多前書的十三章
[00:36:55.320 --> 00:36:58.320]  保羅也說到真正的愛
[00:36:58.320 --> 00:36:59.320]  虔誠的愛
[00:36:59.320 --> 00:37:02.320]  其實在這裡也有一個首尾結構
[00:37:02.320 --> 00:37:04.320]  所以我為什麼這麼喜歡首尾結構呢?
[00:37:04.320 --> 00:37:08.320]  十二章和十四章都是說到屬靈的恩賜
[00:37:08.320 --> 00:37:10.320]  但是夾在中間
[00:37:10.320 --> 00:37:12.320]  十三章是說什麼呢?
[00:37:12.320 --> 00:37:13.320]  是說愛
[00:37:13.320 --> 00:37:17.320]  也就是為什麼除非我們真的了解
[00:37:17.320 --> 00:37:20.320]  什麼是真正虔誠屬靈的愛
[00:37:20.320 --> 00:37:25.320]  我們沒有辦法正確運用屬靈的恩賜
[00:37:25.320 --> 00:37:28.320]  這個就是保羅在這個首尾結構
[00:37:28.320 --> 00:37:30.320]  想告訴我們
[00:37:30.320 --> 00:37:34.320]  保羅也告訴我們
[00:37:34.320 --> 00:37:37.320]  在哥林多前書的第三章
[00:37:37.320 --> 00:37:39.320]  除非一個信徒的敬拜
[00:37:39.320 --> 00:37:41.320]  是出於認識神
[00:37:41.320 --> 00:37:43.320]  是有聖潔的品格
[00:37:43.320 --> 00:37:46.320]  也明白自己屬靈的身份
[00:37:46.320 --> 00:37:51.320]  根本沒有辦法有效地在教會來侍奉神
[00:37:51.320 --> 00:37:55.320]  保羅也說出復活的教義
[00:37:55.320 --> 00:37:58.320]  在哥林多前書的第十五章
[00:37:58.320 --> 00:38:01.320]  就是當時有很多人誤解
[00:38:01.320 --> 00:38:04.320]  以為耶穌基督沒有真正復活
[00:38:04.320 --> 00:38:06.320]  所以保羅說
[00:38:06.320 --> 00:38:08.320]  如果耶穌基督沒有復活
[00:38:08.320 --> 00:38:11.320]  我們的信仰都是謊言
[00:38:11.320 --> 00:38:13.320]  我們所信的都是謊言
[00:38:13.320 --> 00:38:15.320]  其實耶穌基督的復活
[00:38:15.320 --> 00:38:17.320]  給了我們很大的盼望
[00:38:17.320 --> 00:38:19.320]  耶穌基督復活的身體
[00:38:19.320 --> 00:38:21.320]  就像我們的身體一樣
[00:38:21.320 --> 00:38:23.320]  我們將來也會像耶穌基督
[00:38:23.320 --> 00:38:27.320]  有一個永恆不會扭壞的身體
[00:38:27.320 --> 00:38:29.320]  這對我們有很大的期望
[00:38:29.320 --> 00:38:31.320]  很大的鼓勵
[00:38:31.320 --> 00:38:32.320]  說起來
[00:38:32.320 --> 00:38:36.320]  現在外面有很多的異端
[00:38:36.320 --> 00:38:38.320]  這些異端是說什麼呢?
[00:38:38.320 --> 00:38:40.320]  例如東方閃電
[00:38:40.320 --> 00:38:43.320]  現在是用全能神的教會
[00:38:43.320 --> 00:38:44.320]  你有沒有聽過全能神?
[00:38:44.320 --> 00:38:46.320]  其實就是一個異端
[00:38:46.320 --> 00:38:48.320]  他們告訴我們什麼呢?
[00:38:48.320 --> 00:38:53.320]  在末世耶穌基督會再度成肉身來到世上
[00:38:53.320 --> 00:38:55.320]  為什麼他們會這樣說呢?
[00:38:55.320 --> 00:38:57.320]  因為他們的教主
[00:38:57.320 --> 00:38:59.320]  他們說是耶穌基督
[00:38:59.320 --> 00:39:01.320]  那麼你想一下
[00:39:01.320 --> 00:39:03.320]  是不是要再度成肉身來到世上呢?
[00:39:03.320 --> 00:39:05.320]  如果他們要證明他們的教主
[00:39:05.320 --> 00:39:07.320]  就是耶穌基督的話
[00:39:07.320 --> 00:39:08.320]  但是問題是
[00:39:08.320 --> 00:39:12.320]  這和聖經裡面的教導完全有抵觸
[00:39:12.320 --> 00:39:15.320]  哥林多前書的十五章告訴我們
[00:39:15.320 --> 00:39:18.320]  耶穌基督復活的身體會不會扭壞呢?
[00:39:18.320 --> 00:39:19.320]  不會扭壞的
[00:39:19.320 --> 00:39:21.320]  不會滅亡的
[00:39:21.320 --> 00:39:25.320]  現在耶穌基督在父的右手邊為我們祈求
[00:39:25.320 --> 00:39:27.320]  仍然有祂的肉身
[00:39:27.320 --> 00:39:28.320]  祂已經度成肉身
[00:39:28.320 --> 00:39:31.320]  祂不需要再有一個肉身
[00:39:31.320 --> 00:39:36.320]  但是東方閃電全能神教會現在就說
[00:39:36.320 --> 00:39:40.320]  耶穌基督會再度成肉身來到世上
[00:39:40.320 --> 00:39:42.320]  這個就是異端的教導
[00:39:42.320 --> 00:39:44.320]  我們要很小心
[00:39:44.320 --> 00:39:47.320]  哥林多後書也補充了
[00:39:47.320 --> 00:39:50.320]  在《使徒行傳》和哥林多前書
[00:39:50.320 --> 00:39:53.320]  講到有關哥林多教會的歷史
[00:39:53.320 --> 00:39:57.320]  不足夠的地方在哥林多後書補充了
[00:39:57.320 --> 00:40:01.320]  也講出了保羅很多個人的資料
[00:40:01.320 --> 00:40:03.320]  我剛才也說過
[00:40:03.320 --> 00:40:05.320]  因為保羅被人攻擊
[00:40:05.320 --> 00:40:07.320]  他要為自己辯護
[00:40:07.320 --> 00:40:11.320]  所以告訴我們有很多關於他個人的事
[00:40:11.320 --> 00:40:17.320]  你說在哥林多書裏有什麼神學的主題?
[00:40:17.320 --> 00:40:21.320]  我們說過哥林多書是很實用
[00:40:21.320 --> 00:40:23.320]  不單是實用
[00:40:23.320 --> 00:40:25.320]  而且也有神學的主題
[00:40:25.320 --> 00:40:27.320]  講什麼主題呢?
[00:40:27.320 --> 00:40:30.320]  例如在哥林多前書的第一章
[00:40:30.320 --> 00:40:34.320]  告訴我們一個信徒應該有生命的改變
[00:40:34.320 --> 00:40:36.320]  這就是成性
[00:40:36.320 --> 00:40:39.320]  在哥林多前書的一章至二章
[00:40:39.320 --> 00:40:44.320]  我剛才也說過是講十字架的道理
[00:40:44.320 --> 00:40:48.320]  就是讓我們看到神的智慧和人的智慧
[00:40:48.320 --> 00:40:50.320]  有什麼的分別
[00:40:50.320 --> 00:40:53.320]  還有哥林多前書的第二章
[00:40:53.320 --> 00:40:55.320]  講了聖靈的光照
[00:40:55.320 --> 00:40:57.320]  我們為什麼能夠明白聖經呢?
[00:40:57.320 --> 00:41:00.320]  因為我們的身上是有聖靈
[00:41:00.320 --> 00:41:04.320]  第三章講到哥林多教會的教徒
[00:41:04.320 --> 00:41:05.320]  非常不屬靈
[00:41:05.320 --> 00:41:07.320]  屬肉體屬血氣
[00:41:07.320 --> 00:41:09.320]  只懂得喝奶
[00:41:09.320 --> 00:41:11.320]  不可以吃肉食
[00:41:11.320 --> 00:41:13.320]  不可以吃solid food
[00:41:13.320 --> 00:41:19.320]  還有第三章也講出了天上永恆的賞賜
[00:41:19.320 --> 00:41:22.320]  第七章當然是講到婚姻的問題
[00:41:22.320 --> 00:41:24.320]  離婚結婚
[00:41:24.320 --> 00:41:26.320]  而在第八章至第十章
[00:41:26.320 --> 00:41:28.320]  我剛才也說過
[00:41:28.320 --> 00:41:32.320]  就是當時有人濫用了主內的自由
[00:41:32.320 --> 00:41:35.320]  而在第十一章的二至十六節
[00:41:35.320 --> 00:41:38.320]  就是剛才說男女身份的角色
[00:41:38.320 --> 00:41:41.320]  還有第十二至十四章
[00:41:41.320 --> 00:41:42.320]  剛才也說過
[00:41:42.320 --> 00:41:45.320]  是講了很多有關聖靈的教導
[00:41:45.320 --> 00:41:48.320]  聖靈的洗禮是什麼?
[00:41:48.320 --> 00:41:52.320]  聖靈住在每一個信徒的裏面
[00:41:52.320 --> 00:41:56.320]  還有是聖靈給我們有屬靈的恩賜
[00:41:56.320 --> 00:42:01.320]  教會的合一也在經文裏面有說
[00:42:01.320 --> 00:42:04.320]  十三章是講到愛
[00:42:04.320 --> 00:42:05.320]  什麼是虔誠的愛
[00:42:05.320 --> 00:42:07.320]  什麼是真正的愛
[00:42:07.320 --> 00:42:08.320]  而在第十五章
[00:42:08.320 --> 00:42:12.320]  剛才也說了是復活的教導
[00:42:12.320 --> 00:42:15.320]  所以哥林多前書前後書
[00:42:15.320 --> 00:42:18.320]  都是非常非常實用
[00:42:18.320 --> 00:42:22.320]  你說哥林多後書又有什麼神學主題?
[00:42:22.320 --> 00:42:24.320]  也有很多神學主題
[00:42:24.320 --> 00:42:26.320]  但是可以說得很重要的
[00:42:26.320 --> 00:42:30.320]  就是講到三位一體的神是怎麼樣
[00:42:30.320 --> 00:42:32.320]  天父是人祠的
[00:42:32.320 --> 00:42:35.320]  天父是我們的安慰者
[00:42:35.320 --> 00:42:38.320]  祂也是創造宇宙萬物
[00:42:38.320 --> 00:42:42.320]  祂也是使耶穌基督復活的那一位
[00:42:42.320 --> 00:42:47.320]  而去到末世祂也會使眾信徒復活
[00:42:47.320 --> 00:42:49.320]  這個就是天父
[00:42:49.320 --> 00:42:51.320]  第二位格的耶穌基督
[00:42:51.320 --> 00:42:54.320]  祂是為我們受苦
[00:42:54.320 --> 00:42:56.320]  祂實現了神的應許
[00:42:56.320 --> 00:42:59.320]  祂是被稱為主的那一位
[00:42:59.320 --> 00:43:03.320]  祂也是彰顯出天父的榮耀
[00:43:03.320 --> 00:43:06.320]  祂道成肉身來到世上
[00:43:06.320 --> 00:43:10.320]  祂就是為了我們變得貧窮
[00:43:10.320 --> 00:43:11.320]  還有聖靈呢?
[00:43:11.320 --> 00:43:13.320]  聖靈就是主的靈
[00:43:13.320 --> 00:43:16.320]  祂是住在每一個信徒裡面
[00:43:16.320 --> 00:43:19.320]  祂也是我們的印證
[00:43:19.320 --> 00:43:20.320]  什麼是印證呢?
[00:43:20.320 --> 00:43:24.320]  就是證明每一個身上有聖靈的人
[00:43:24.320 --> 00:43:26.320]  都是真正得救的人
[00:43:26.320 --> 00:43:28.320]  這個就是我們的印證
[00:43:28.320 --> 00:43:33.320]  而在哥林多後書也有說出撒旦
[00:43:33.320 --> 00:43:37.320]  撒旦就是現在被稱為世界的神
[00:43:37.320 --> 00:43:42.320]  這個和約翰一書的五章十九節很相似
[00:43:42.320 --> 00:43:46.320]  也有很多人說現在我們就在千禧年國
[00:43:46.320 --> 00:43:49.320]  但是千禧年國撒旦被捆綁
[00:43:49.320 --> 00:43:52.320]  如果真的是在千禧年國的話
[00:43:52.320 --> 00:43:56.320]  為什麼經文說撒旦是世界的神
[00:43:56.320 --> 00:43:57.320]  是世界的王呢?
[00:43:57.320 --> 00:43:59.320]  這個就很難解釋
[00:43:59.320 --> 00:44:02.320]  所以我們還是要很小心
[00:44:02.320 --> 00:44:05.320]  還有哥林多後書的十一章十四節說
[00:44:05.320 --> 00:44:08.320]  撒旦就是假裝光明天使
[00:44:08.320 --> 00:44:11.320]  他也是有很多屬於他的差異
[00:44:11.320 --> 00:44:15.320]  到了末世信徒會被榮耀
[00:44:15.320 --> 00:44:16.320]  剛才也說過
[00:44:16.320 --> 00:44:20.320]  但是我們做信徒也有審判和責備
[00:44:20.320 --> 00:44:22.320]  我要說清楚的就是
[00:44:22.320 --> 00:44:24.320]  這個不是罪的審判
[00:44:24.320 --> 00:44:26.320]  罪的審判
