
[00:00:00.000 --> 00:00:08.320]  我在中學的時候本身是讀中國文學的
[00:23:27.760 --> 00:23:29.760]  因為耶穌在原本的
[00:23:29.760 --> 00:23:31.760]  希臘文的原句上
[00:23:31.760 --> 00:23:33.760]  是說到
[00:23:33.760 --> 00:23:35.760]  芥樹的種子
[00:23:35.760 --> 00:23:37.760]  相對在其他的種子裡
[00:23:37.760 --> 00:23:39.760]  是少的
[00:23:39.760 --> 00:23:41.760]  是一個比較小的
[00:23:41.760 --> 00:23:43.760]  是一個比較語
[00:23:43.760 --> 00:23:45.760]  所以在希臘文裡
[00:23:45.760 --> 00:23:47.760]  是用了一個比較的
[00:23:47.760 --> 00:23:49.760]  大與小的陳述
[00:23:49.760 --> 00:23:51.760]  當然
[00:23:51.760 --> 00:23:53.760]  那些不讀原文聖經的
[00:23:53.760 --> 00:23:55.760]  當然不知道他在說什麼
[00:23:55.760 --> 00:23:57.760]  但是
[00:23:57.760 --> 00:23:59.760]  如果當你仔細去看
[00:23:59.760 --> 00:24:01.760]  原文聖經的時候
[00:24:01.760 --> 00:24:03.760]  是說他在眾多
[00:24:03.760 --> 00:24:05.760]  繁多的種子裡
[00:24:05.760 --> 00:24:07.760]  是相對少的
[00:24:07.760 --> 00:24:09.760]  小顆的
[00:24:09.760 --> 00:24:11.760]  或者
[00:24:11.760 --> 00:24:13.760]  另一個解釋的方法
[00:24:13.760 --> 00:24:15.760]  這個小這個字
[00:24:15.760 --> 00:24:17.760]  就是最不起眼的
[00:24:17.760 --> 00:24:19.760]  耶穌說
[00:24:19.760 --> 00:24:21.760]  芥樹的種子
[00:24:21.760 --> 00:24:23.760]  在眾多的種子裡
[00:24:23.760 --> 00:24:25.760]  是最不起眼的
[00:24:25.760 --> 00:24:27.760]  那種
[00:24:27.760 --> 00:24:29.760]  換句話來說
[00:24:29.760 --> 00:24:31.760]  如果你要找
[00:24:31.760 --> 00:24:33.760]  要找東西來種
[00:24:33.760 --> 00:24:35.760]  你都不會選擇
[00:24:35.760 --> 00:24:37.760]  芥樹來種
[00:24:37.760 --> 00:24:39.760]  在加拿大
[00:24:39.760 --> 00:24:41.760]  大家都很喜歡種東西
[00:24:41.760 --> 00:24:43.760]  我也很喜歡種東西
[00:24:43.760 --> 00:24:45.760]  你種的是什麼樹呢
[00:24:45.760 --> 00:24:47.760]  當然是種木花
[00:24:47.760 --> 00:24:49.760]  那種樹
[00:24:49.760 --> 00:24:51.760]  我喜歡種花的樹
[00:24:51.760 --> 00:24:53.760]  所以我家裡
[00:24:53.760 --> 00:24:55.760]  曾經種過一些杏樹
[00:24:55.760 --> 00:24:57.760]  我很想種櫻花
[00:24:57.760 --> 00:24:59.760]  不過櫻花樹很貴
[00:24:59.760 --> 00:25:01.760]  捨不得買
[00:25:01.760 --> 00:25:03.760]  是一個不起眼的
[00:25:03.760 --> 00:25:05.760]  我們再看回這段食經
[00:25:05.760 --> 00:25:07.760]  耶穌連續說了兩個比喻
[00:25:07.760 --> 00:25:09.760]  這兩個比喻
[00:25:09.760 --> 00:25:11.760]  其實都說了一些東西不起眼
[00:25:11.760 --> 00:25:13.760]  在芥樹種子這個比喻裡
[00:25:13.760 --> 00:25:15.760]  就說天國很像
[00:25:15.760 --> 00:25:17.760]  一顆芥樹的種子
[00:25:17.760 --> 00:25:19.760]  有一個人
[00:25:19.760 --> 00:25:21.760]  是故意將它種在田裡
[00:25:21.760 --> 00:25:23.760]  這個人是
[00:25:23.760 --> 00:25:25.760]  種在田裡
[00:25:25.760 --> 00:25:27.760]  他不想種
[00:25:27.760 --> 00:25:29.760]  他不想種
[00:25:29.760 --> 00:25:31.760]  他不想種
[00:25:31.760 --> 00:25:33.760]  這個人
[00:25:33.760 --> 00:25:35.760]  是刻意去做這件事
[00:25:35.760 --> 00:25:37.760]  這顆樹是不起眼的
[00:25:37.760 --> 00:25:39.760]  這顆樹是不起眼的
[00:25:39.760 --> 00:25:41.760]  我們就會問
[00:25:41.760 --> 00:25:43.760]  這個主人
[00:25:43.760 --> 00:25:45.760]  這個田地的主人
[00:25:45.760 --> 00:25:47.760]  為什麼這麼多
[00:25:47.760 --> 00:25:49.760]  這麼多種樹不種
[00:25:49.760 --> 00:25:51.760]  種一棵不起眼的
[00:25:51.760 --> 00:25:53.760]  種一棵不起眼的
[00:25:53.760 --> 00:25:55.760]  我們要問這個問題
[00:25:55.760 --> 00:25:57.760]  我們跳下去
[00:25:57.760 --> 00:25:59.760]  看一下敲的比喻
[00:25:59.760 --> 00:26:01.760]  耶穌
[00:26:01.760 --> 00:26:03.760]  又在說
[00:26:03.760 --> 00:26:05.760]  他又對他們說了一個比喻
[00:26:05.760 --> 00:26:07.760]  在原文聖經裡
[00:26:07.760 --> 00:26:09.760]  又說了一個
[00:26:09.760 --> 00:26:11.760]  讓你不停
[00:26:11.760 --> 00:26:13.760]  很自然你就會知道這兩個比喻
[00:26:13.760 --> 00:26:15.760]  是同類的比喻
[00:26:15.760 --> 00:26:17.760]  又是說天國很像什麼
[00:26:17.760 --> 00:26:19.760]  天國很像什麼
[00:26:19.760 --> 00:26:21.760]  麵烤
[00:26:21.760 --> 00:26:23.760]  什麼叫麵烤
[00:26:23.760 --> 00:26:25.760]  英文正經叫
[00:26:25.760 --> 00:26:27.760]  yeast
[00:26:27.760 --> 00:26:29.760]  我不是
[00:26:29.760 --> 00:26:31.760]  魚野龍手
[00:26:31.760 --> 00:26:33.760]  我不是魚野龍手
[00:26:33.760 --> 00:26:35.760]  我煮麵包
[00:26:35.760 --> 00:26:37.760]  西餐
[00:26:37.760 --> 00:26:39.760]  我煮中國中人
[00:26:39.760 --> 00:26:41.760]  韓超OK
[00:26:41.760 --> 00:26:43.760]  但烤是什麼呢
[00:26:43.760 --> 00:26:45.760]  我最初真的不懂
[00:26:45.760 --> 00:26:47.760]  師母去做麵包
[00:26:47.760 --> 00:26:49.760]  說買一部麵包機
[00:26:49.760 --> 00:26:51.760]  做很多東西
[00:26:51.760 --> 00:26:53.760]  要買烤
[00:26:53.760 --> 00:26:55.760]  我記得買烤
[00:26:55.760 --> 00:26:57.760]  去超市
[00:26:57.760 --> 00:26:59.760]  一瓶瓶或一包包
[00:26:59.760 --> 00:27:01.760]  很省錢
[00:27:01.760 --> 00:27:03.760]  又不知道要多少
[00:27:03.760 --> 00:27:05.760]  一包
[00:27:05.760 --> 00:27:07.760]  都要一個多人錢
[00:27:07.760 --> 00:27:09.760]  那個包很小
[00:27:09.760 --> 00:27:11.760]  一個多人錢好像不太划算
[00:27:11.760 --> 00:27:13.760]  但
[00:27:13.760 --> 00:27:15.760]  買回來
[00:27:15.760 --> 00:27:17.760]  好像粉
[00:27:17.760 --> 00:27:19.760]  其實我覺得
[00:27:19.760 --> 00:27:21.760]  沒什麼意思
[00:27:21.760 --> 00:27:23.760]  沒什麼特別
[00:27:23.760 --> 00:27:25.760]  烤是什麼
[00:27:25.760 --> 00:27:27.760]  烤原來可以做
[00:27:27.760 --> 00:27:29.760]  發酵的作用
[00:27:29.760 --> 00:27:31.760]  發酵的作用
[00:27:31.760 --> 00:27:33.760]  發酵的作用
[00:27:33.760 --> 00:27:35.760]  我想起
[00:27:35.760 --> 00:27:37.760]  小時候
[00:27:37.760 --> 00:27:39.760]  家裡常叫我買酒餅
[00:27:39.760 --> 00:27:41.760]  知不知道什麼叫酒餅
[00:27:41.760 --> 00:27:43.760]  以前不是隨便買酒
[00:27:43.760 --> 00:27:45.760]  酒是貴的東西
[00:27:45.760 --> 00:27:47.760]  要買酒餅回來
[00:27:47.760 --> 00:27:49.760]  發酒
[00:27:49.760 --> 00:27:51.760]  發酒
[00:27:51.760 --> 00:27:53.760]  用米洗完
[00:27:53.760 --> 00:27:55.760]  放在酒餅
[00:27:55.760 --> 00:27:57.760]  後來要變成酒
[00:27:57.760 --> 00:27:59.760]  很奇怪
[00:27:59.760 --> 00:28:01.760]  烤是用來
[00:28:01.760 --> 00:28:03.760]  拿一團麵粉
[00:28:03.760 --> 00:28:05.760]  拿一團麵粉
[00:28:05.760 --> 00:28:07.760]  將它
[00:28:07.760 --> 00:28:09.760]  發大
[00:28:09.760 --> 00:28:11.760]  發大了
[00:28:11.760 --> 00:28:13.760]  做什麼
[00:28:13.760 --> 00:28:15.760]  其實我都常常想
[00:28:15.760 --> 00:28:17.760]  不發大
[00:28:17.760 --> 00:28:19.760]  焗都可以吃
[00:28:19.760 --> 00:28:21.760]  但我不懂
[00:28:21.760 --> 00:28:23.760]  不發大
[00:28:23.760 --> 00:28:25.760]  就這樣焗了
[00:28:25.760 --> 00:28:27.760]  會變成一塊石
[00:28:27.760 --> 00:28:29.760]  我不知道
[00:28:29.760 --> 00:28:31.760]  但烤是什麼
[00:28:31.760 --> 00:28:33.760]  我就留意到
[00:28:33.760 --> 00:28:35.760]  放了麵團
[00:28:35.760 --> 00:28:37.760]  搓成麵團
[00:28:37.760 --> 00:28:39.760]  你不見了它
[00:28:39.760 --> 00:28:41.760]  不見了它
[00:28:41.760 --> 00:28:43.760]  是不是
[00:28:43.760 --> 00:28:45.760]  是不是
[00:28:45.760 --> 00:28:47.760]  做這些東西
[00:28:47.760 --> 00:28:49.760]  就不可以吃了
[00:28:49.760 --> 00:28:51.760]  烤完麵團
[00:28:51.760 --> 00:28:53.760]  搓完
[00:28:53.760 --> 00:28:55.760]  想分出烤的東西
[00:28:55.760 --> 00:28:57.760]  可以嗎
[00:28:57.760 --> 00:28:59.760]  我想分不出
[00:28:59.760 --> 00:29:01.760]  我想
[00:29:01.760 --> 00:29:03.760]  你想分都很難
[00:29:03.760 --> 00:29:05.760]  又是不明顯的東西
[00:29:05.760 --> 00:29:07.760]  不過這次是什麼呢
[00:29:07.760 --> 00:29:09.760]  原來是有一個婦人
[00:29:09.760 --> 00:29:11.760]  將它拿出來
[00:29:11.760 --> 00:29:13.760]  放在三斗麵裏面
[00:29:13.760 --> 00:29:15.760]  三斗麵
[00:29:15.760 --> 00:29:17.760]  三斗麵是多少
[00:29:17.760 --> 00:29:19.760]  根據當時的計算方式
[00:29:19.760 --> 00:29:21.760]  根據當時的計算方式
[00:29:21.760 --> 00:29:23.760]  原來當時
[00:29:23.760 --> 00:29:25.760]  給我們看見
[00:29:25.760 --> 00:29:27.760]  一斗米
[00:29:27.760 --> 00:29:29.760]  一斗的尺寸
[00:29:29.760 --> 00:29:31.760]  大約是16磅
[00:29:31.760 --> 00:29:33.760]  7公斤
[00:29:33.760 --> 00:29:35.760]  如果是乾的時候
[00:29:35.760 --> 00:29:37.760]  用公升量度
[00:29:37.760 --> 00:29:39.760]  體積大約是13.13公升
[00:29:39.760 --> 00:29:41.760]  體積大約是13.13公升
[00:29:41.760 --> 00:29:43.760]  三斗的意思
[00:29:43.760 --> 00:29:45.760]  總共21公斤
[00:29:45.760 --> 00:29:47.760]  21公斤的麵粉
[00:29:47.760 --> 00:29:49.760]  總共21公斤的麵粉
[00:29:49.760 --> 00:29:51.760]  總共21公斤的麵粉
[00:29:51.760 --> 00:29:53.760]  總共21公斤的麵粉
[00:29:53.760 --> 00:29:55.760]  總共21公斤的麵粉
[00:29:55.760 --> 00:29:57.760]  總共21公斤的麵粉
[00:29:57.760 --> 00:29:59.760]  總共21公斤的麵粉
[00:29:59.760 --> 00:30:01.760]  總共21公斤的麵粉
[00:30:01.760 --> 00:30:03.760]  總共21公斤的麵粉
[00:30:03.760 --> 00:30:05.760]  總共21公斤的麵粉
[00:30:05.760 --> 00:30:07.760]  總共21公斤的麵粉
[00:30:07.760 --> 00:30:09.760]  總共21公斤的麵粉
[00:30:09.760 --> 00:30:11.760]  總共21公斤的麵粉
[00:30:11.760 --> 00:30:13.760]  總共21公斤的麵粉
[00:30:13.760 --> 00:30:15.760]  總共21公斤的麵粉
[00:30:15.760 --> 00:30:17.760]  總共21公斤的麵粉
[00:30:17.760 --> 00:30:19.760]  總共21公斤的麵粉
[00:30:19.760 --> 00:30:21.760]  總共21公斤的麵粉
[00:30:21.760 --> 00:30:23.760]  總共21公斤的麵粉
[00:30:23.760 --> 00:30:25.760]  總共21公斤的麵粉
[00:30:25.760 --> 00:30:27.760]  總共21公斤的麵粉
[00:30:27.760 --> 00:30:29.760]  總共21公斤的麵粉
[00:30:29.760 --> 00:30:31.760]  總共21公斤的麵粉
[00:30:31.760 --> 00:30:33.760]  總共21公斤的麵粉
[00:30:33.760 --> 00:30:35.760]  總共21公斤的麵粉
[00:30:35.760 --> 00:30:37.760]  總共21公斤的麵粉
[00:30:37.760 --> 00:30:39.760]  總共21公斤的麵粉
[00:30:39.760 --> 00:30:41.760]  總共21公斤的麵粉
[00:30:41.760 --> 00:30:43.760]  總共21公斤的麵粉
[00:30:43.760 --> 00:30:45.760]  總共21公斤的麵粉
[00:30:45.760 --> 00:30:47.760]  總共21公斤的麵粉
[00:30:47.760 --> 00:30:49.760]  總共21公斤的麵粉
[00:30:49.760 --> 00:30:51.760]  總共21公斤的麵粉
[00:30:51.760 --> 00:30:53.760]  總共21公斤的麵粉
[00:30:53.760 --> 00:30:55.760]  總共21公斤的麵粉
[00:30:55.760 --> 00:30:57.760]  總共21公斤的麵粉
[00:30:57.760 --> 00:30:59.760]  總共21公斤的麵粉
[00:30:59.760 --> 00:31:01.760]  總共21公斤的麵粉
[00:31:01.760 --> 00:31:03.760]  總共21公斤的麵粉
[00:31:03.760 --> 00:31:05.760]  總共21公斤的麵粉
[00:31:05.760 --> 00:31:07.760]  總共21公斤的麵粉
[00:31:07.760 --> 00:31:09.760]  總共21公斤的麵粉
[00:31:09.760 --> 00:31:11.760]  總共21公斤的麵粉
[00:31:11.760 --> 00:31:13.760]  總共21公斤的麵粉
[00:31:13.760 --> 00:31:15.760]  總共21公斤的麵粉
[00:31:15.760 --> 00:31:17.760]  總共21公斤的麵粉
[00:31:17.760 --> 00:31:19.760]  總共21公斤的麵粉
[00:31:19.760 --> 00:31:21.760]  總共21公斤的麵粉
[00:31:21.760 --> 00:31:23.760]  總共21公斤的麵粉
[00:31:23.760 --> 00:31:25.760]  總共21公斤的麵粉
[00:31:25.760 --> 00:31:27.760]  總共21公斤的麵粉
[00:31:27.760 --> 00:31:29.760]  總共21公斤的麵粉
[00:31:29.760 --> 00:31:31.760]  總共21公斤的麵粉
[00:31:31.760 --> 00:31:33.760]  總共21公斤的麵粉
[00:31:33.760 --> 00:31:35.760]  總共21公斤的麵粉
[00:31:35.760 --> 00:31:37.760]  總共21公斤的麵粉
[00:31:37.760 --> 00:31:39.760]  總共21公斤的麵粉
[00:31:39.760 --> 00:31:41.760]  總共21公斤的麵粉
[00:31:41.760 --> 00:31:43.760]  總共21公斤的麵粉
[00:31:43.760 --> 00:31:45.760]  總共21公斤的麵粉
[00:31:45.760 --> 00:31:47.760]  總共21公斤的麵粉
[00:31:47.760 --> 00:31:49.760]  總共21公斤的麵粉
[00:31:49.760 --> 00:31:51.760]  總共21公斤的麵粉
[00:31:51.760 --> 00:31:53.760]  總共21公斤的麵粉
[00:31:53.760 --> 00:31:55.760]  總共21公斤的麵粉
[00:31:55.760 --> 00:31:57.760]  總共21公斤的麵粉
[00:31:57.760 --> 00:31:59.760]  總共21公斤的麵粉
[00:31:59.760 --> 00:32:01.760]  總共21公斤的麵粉
[00:32:01.760 --> 00:32:03.760]  總共21公斤的麵粉
[00:32:03.760 --> 00:32:05.760]  總共21公斤的麵粉
[00:32:05.760 --> 00:32:07.760]  總共21公斤的麵粉
[00:32:07.760 --> 00:32:09.760]  總共21公斤的麵粉
[00:32:09.760 --> 00:32:11.760]  總共21公斤的麵粉
[00:32:11.760 --> 00:32:13.760]  總共21公斤的麵粉
[00:32:13.760 --> 00:32:15.760]  總共21公斤的麵粉
[00:32:15.760 --> 00:32:17.760]  總共21公斤的麵粉
[00:32:17.760 --> 00:32:19.760]  總共21公斤的麵粉
[00:32:19.760 --> 00:32:21.760]  總共21公斤的麵粉
[00:32:21.760 --> 00:32:23.760]  總共21公斤的麵粉
[00:32:23.760 --> 00:32:25.760]  總共21公斤的麵粉
[00:32:25.760 --> 00:32:27.760]  總共21公斤的麵粉
[00:32:27.760 --> 00:32:29.760]  總共21公斤的麵粉
[00:32:29.760 --> 00:32:31.760]  總共21公斤的麵粉
[00:32:31.760 --> 00:32:33.760]  總共21公斤的麵粉
[00:32:33.760 --> 00:32:35.760]  總共21公斤的麵粉
[00:32:35.760 --> 00:32:37.760]  總共21公斤的麵粉
[00:32:37.760 --> 00:32:39.760]  總共21公斤的麵粉
[00:32:39.760 --> 00:32:41.760]  總共21公斤的麵粉
[00:32:41.760 --> 00:32:43.760]  總共21公斤的麵粉
[00:32:43.760 --> 00:32:45.760]  總共21公斤的麵粉
[00:32:45.760 --> 00:32:47.760]  總共21公斤的麵粉
[00:32:47.760 --> 00:32:49.760]  總共21公斤的麵粉
[00:32:49.760 --> 00:32:51.760]  總共21公斤的麵粉
[00:32:51.760 --> 00:32:53.760]  總共21公斤的麵粉
[00:32:53.760 --> 00:32:55.760]  總共21公斤的麵粉
[00:32:55.760 --> 00:32:57.760]  總共21公斤的麵粉
[00:32:57.760 --> 00:32:59.760]  總共21公斤的麵粉
[00:32:59.760 --> 00:33:01.760]  總共21公斤的麵粉
[00:33:01.760 --> 00:33:03.760]  總共21公斤的麵粉
[00:33:03.760 --> 00:33:05.760]  總共21公斤的麵粉
[00:33:05.760 --> 00:33:07.760]  總共21公斤的麵粉
[00:33:07.760 --> 00:33:09.760]  總共21公斤的麵粉
[00:33:09.760 --> 00:33:11.760]  總共21公斤的麵粉
[00:33:11.760 --> 00:33:13.760]  總共21公斤的麵粉
[00:33:13.760 --> 00:33:15.760]  總共21公斤的麵粉
[00:33:15.760 --> 00:33:17.760]  總共21公斤的麵粉
[00:33:17.760 --> 00:33:19.760]  總共21公斤的麵粉
[00:33:19.760 --> 00:33:21.760]  總共21公斤的麵粉
[00:33:21.760 --> 00:33:23.760]  總共21公斤的麵粉
[00:33:23.760 --> 00:33:25.760]  總共21公斤的麵粉
[00:33:25.760 --> 00:33:27.760]  總共21公斤的麵粉
[00:33:27.760 --> 00:33:29.760]  哇
[00:33:29.760 --> 00:33:31.760]  這樣就很不一樣了
[00:33:31.760 --> 00:33:33.760]  一顆不起眼的種子
[00:33:33.760 --> 00:33:35.760]  只要落在一個田主
[00:33:35.760 --> 00:33:37.760]  只要落在一個田主
[00:33:37.760 --> 00:33:39.760]  帶著好的動機去栽種的時候
[00:33:39.760 --> 00:33:41.760]  帶著好的動機去栽種的時候
[00:33:41.760 --> 00:33:43.760]  結果這顆種子
[00:33:43.760 --> 00:33:45.760]  成為一棵樹
[00:33:45.760 --> 00:33:47.760]  成為一棵樹又如何呢
[00:33:47.760 --> 00:33:49.760]  很宏偉了
[00:33:49.760 --> 00:33:51.760]  不是的
[00:33:51.760 --> 00:33:53.760]  原來這棵樹最後
[00:33:53.760 --> 00:33:55.760]  這麼大棵也好
[00:33:55.760 --> 00:33:57.760]  天上的飛鳥
[00:33:57.760 --> 00:33:59.760]  住在它裏面
[00:33:59.760 --> 00:34:01.760]  這段聖經的精彩之處
[00:34:01.760 --> 00:34:03.760]  這段聖經的精彩之處
[00:34:03.760 --> 00:34:05.760]  就是這裏
[00:34:05.760 --> 00:34:07.760]  樹很大
[00:34:07.760 --> 00:34:09.760]  但是
[00:34:09.760 --> 00:34:11.760]  不是放在這裏
[00:34:11.760 --> 00:34:13.760]  讓大家弄養
[00:34:13.760 --> 00:34:15.760]  而是讓飛鳥來住
[00:34:15.760 --> 00:34:17.760]  而是讓飛鳥來住
[00:34:17.760 --> 00:34:19.760]  而是讓飛鳥來住
[00:34:19.760 --> 00:34:21.760]  飛鳥住的意思是甚麼呢
[00:34:21.760 --> 00:34:23.760]  飛鳥住的意思是甚麼呢
[00:34:23.760 --> 00:34:25.760]  讓它住
[00:34:25.760 --> 00:34:29.760]  住即是給它繁衍
[00:34:29.760 --> 00:34:31.760]  築巢在那裏
[00:34:31.760 --> 00:34:33.760]  築巢在那裏
[00:34:33.760 --> 00:34:35.760]  大家在家裏應該住在加拿大
[00:34:35.760 --> 00:34:37.760]  難見到
[00:34:37.760 --> 00:34:39.760]  尤其是冬天
[00:34:39.760 --> 00:34:41.760]  冬天當樹葉落了之後
[00:34:41.760 --> 00:34:43.760]  大家有沒有留意到
[00:34:43.760 --> 00:34:45.760]  剩下在樹枝上
[00:34:45.760 --> 00:34:47.760]  剩下在樹枝上
[00:34:47.760 --> 00:34:49.760]  有甚麼東西
[00:34:49.760 --> 00:34:51.760]  我家裏也有很多
[00:34:51.760 --> 00:34:53.760]  尤其是
[00:34:53.760 --> 00:34:55.760]  我最近和師母說
[00:34:55.760 --> 00:34:57.760]  有兩棵樹市政府種的
[00:34:57.760 --> 00:34:59.760]  大就大棵了
[00:34:59.760 --> 00:35:01.760]  最麻煩的就是
[00:35:01.760 --> 00:35:03.760]  經常落葉
[00:35:03.760 --> 00:35:05.760]  一年到晚都落葉
[00:35:05.760 --> 00:35:07.760]  從3月開始
[00:35:07.760 --> 00:35:09.760]  4月開始
[00:35:09.760 --> 00:35:11.760]  到現在
[00:35:11.760 --> 00:35:13.760]  就落葉
[00:35:13.760 --> 00:35:15.760]  你不催它
[00:35:15.760 --> 00:35:17.760]  又沒有精力去做
[00:35:17.760 --> 00:35:19.760]  尤其是我這樣的狀態
[00:35:19.760 --> 00:35:21.760]  但冬天有甚麼在上面呢
[00:35:21.760 --> 00:35:23.760]  著巢
[00:35:23.760 --> 00:35:25.760]  這個比喻的重點
[00:35:25.760 --> 00:35:27.760]  是說
[00:35:27.760 --> 00:35:29.760]  一個不起眼的種子
[00:35:29.760 --> 00:35:31.760]  當在一個好的主人的手上
[00:35:31.760 --> 00:35:33.760]  當在一個好的主人的手上
[00:35:33.760 --> 00:35:35.760]  當在一個好的主人的手上
[00:35:35.760 --> 00:35:37.760]  可以締造到
[00:35:37.760 --> 00:35:39.760]  給很多天上而來的飛鳥
[00:35:39.760 --> 00:35:41.760]  成為他們的居所
[00:35:41.760 --> 00:35:43.760]  成為他們的居所
[00:35:43.760 --> 00:35:45.760]  它所造就的好處
[00:35:45.760 --> 00:35:47.760]  不是那棵樹得到甚麼東西
[00:35:47.760 --> 00:35:49.760]  而是可以造就到
[00:35:49.760 --> 00:35:51.760]  很多的飛鳥
[00:35:51.760 --> 00:35:53.760]  可以成為在那裏繁衍的地方
[00:35:53.760 --> 00:35:55.760]  不是自己的成長那麼簡單
[00:35:55.760 --> 00:35:57.760]  不是自己的成長那麼簡單
[00:35:57.760 --> 00:35:59.760]  而是可以栽培到其他的
[00:35:59.760 --> 00:36:01.760]  而是可以栽培到其他的
[00:36:01.760 --> 00:36:03.760]  和你相關的
[00:36:03.760 --> 00:36:05.760]  和你相關的
[00:36:05.760 --> 00:36:07.760]  一起生活的
[00:36:07.760 --> 00:36:09.760]  都會有成長
[00:36:09.760 --> 00:36:11.760]  我記得有一次
[00:36:11.760 --> 00:36:13.760]  我兒子在後院幫我剪草的時候
[00:36:13.760 --> 00:36:15.760]  剪剪下
[00:36:15.760 --> 00:36:17.760]  他看到一隻小鳥
[00:36:17.760 --> 00:36:19.760]  他看到一隻小鳥
[00:36:19.760 --> 00:36:21.760]  小鳥
[00:36:21.760 --> 00:36:23.760]  就給他扔掉
[00:36:23.760 --> 00:36:25.760]  他說不行
[00:36:25.760 --> 00:36:27.760]  我第一次見我兒子
[00:36:27.760 --> 00:36:29.760]  是那麼溫柔
[00:36:29.760 --> 00:36:31.760]  就去捧起那隻小鳥
[00:36:31.760 --> 00:36:33.760]  然後放回
[00:36:33.760 --> 00:36:35.760]  那棵樹
[00:36:35.760 --> 00:36:37.760]  那棵樹底下
[00:36:37.760 --> 00:36:39.760]  有個草
[00:36:39.760 --> 00:36:41.760]  放回那裏
[00:36:41.760 --> 00:36:43.760]  讓你媽媽很害怕鳥會不會進來
[00:36:43.760 --> 00:36:45.760]  他說那是那裏
[00:36:45.760 --> 00:36:47.760]  他說那是那裏
[00:36:47.760 --> 00:36:49.760]  小鳥是在樹的裏面
[00:36:49.760 --> 00:36:51.760]  小鳥是在樹的裏面
[00:36:51.760 --> 00:36:53.760]  繁衍起來
[00:36:53.760 --> 00:36:55.760]  麵包是怎樣呢?
[00:36:55.760 --> 00:36:57.760]  麵包是怎樣呢?
[00:36:57.760 --> 00:36:59.760]  發起了三豆麵包之後
[00:36:59.760 --> 00:37:01.760]  成團發起來
[00:37:01.760 --> 00:37:03.760]  是不是這個女人就很厲害呢?
[00:37:03.760 --> 00:37:05.760]  不是
[00:37:05.760 --> 00:37:07.760]  但是可以養活一百人
[00:37:07.760 --> 00:37:09.760]  但是可以養活一百人
[00:37:09.760 --> 00:37:11.760]  從這段聖經裏面
[00:37:11.760 --> 00:37:13.760]  我們可以看到
[00:37:13.760 --> 00:37:15.760]  上帝原來
[00:37:15.760 --> 00:37:17.760]  他選擇
[00:37:17.760 --> 00:37:19.760]  來使用的東西
[00:37:19.760 --> 00:37:21.760]  來使用的東西
[00:37:21.760 --> 00:37:23.760]  不需要顯眼的東西
[00:37:23.760 --> 00:37:25.760]  甚至可能是被人看低的東西
[00:37:25.760 --> 00:37:27.760]  不留意的東西
[00:37:27.760 --> 00:37:29.760]  不留意的東西
[00:37:29.760 --> 00:37:31.760]  在這裏我不是叫大家
[00:37:31.760 --> 00:37:33.760]  變傻佬不是傻妹
[00:37:33.760 --> 00:37:35.760]  我蠢人一個就行
[00:37:35.760 --> 00:37:37.760]  上帝會用我不是
[00:37:37.760 --> 00:37:39.760]  上帝用的人
[00:37:39.760 --> 00:37:41.760]  不是要他
[00:37:41.760 --> 00:37:43.760]  很注目的人
[00:37:43.760 --> 00:37:47.760]  大兄姐妹可能你的人生
[00:37:47.760 --> 00:37:49.760]  不是很特別
[00:37:49.760 --> 00:37:51.760]  但是你不要說
[00:37:51.760 --> 00:37:53.760]  因為我不特別所以
[00:37:53.760 --> 00:37:55.760]  我是一個小信徒
[00:37:55.760 --> 00:37:57.760]  平信徒來的
[00:37:57.760 --> 00:37:59.760]  橫詐會這些說法其實是一種
[00:37:59.760 --> 00:38:01.760]  自欺欺人的說法
[00:38:01.760 --> 00:38:03.760]  什麼叫平信徒沒有平的
[00:38:03.760 --> 00:38:05.760]  你不平的大兄姐妹
[00:38:05.760 --> 00:38:07.760]  上帝選擇你
[00:38:07.760 --> 00:38:09.760]  選擇你拯救你的時候
[00:38:09.760 --> 00:38:11.760]  即是說你做的東西
[00:38:11.760 --> 00:38:13.760]  不是很顯赫的東西
[00:38:13.760 --> 00:38:17.760]  很悶膽的東西
[00:38:17.760 --> 00:38:21.760]  重重複複做的東西
[00:38:21.760 --> 00:38:25.760]  很低下的東西
[00:38:25.760 --> 00:38:29.760]  只要上帝選擇你
[00:38:29.760 --> 00:38:33.760]  就可以發揮出
[00:38:33.760 --> 00:38:35.760]  你最大的能力
[00:38:35.760 --> 00:38:37.760]  為什麼上帝在這裡
[00:38:37.760 --> 00:38:39.760]  釋著耶穌基督
[00:38:39.760 --> 00:38:41.760]  陳述這兩個比喻
[00:38:41.760 --> 00:38:43.760]  給我當時的門徒知道呢
[00:38:43.760 --> 00:38:45.760]  這個我們要問很多
[00:38:45.760 --> 00:38:49.760]  門徒來問
[00:38:49.760 --> 00:38:51.760]  這個敗旨的比喻
[00:38:51.760 --> 00:38:55.760]  耶穌講完這個敗旨的比喻
[00:38:55.760 --> 00:38:57.760]  在前文有講過
[00:38:57.760 --> 00:38:59.760]  如何了解上帝的心思意念
[00:38:59.760 --> 00:39:03.760]  其實耶穌在這裡教導
[00:39:03.760 --> 00:39:05.760]  門徒要明白
[00:39:05.760 --> 00:39:07.760]  當你認識了上帝的心思之後
[00:39:07.760 --> 00:39:13.760]  是要讓你發揮出
