
[00:00:00.000 --> 00:00:07.000]  約翰福音在一開始的時候
[00:22:41.000 --> 00:22:45.000]  你可以和我一起掀到第十一章第九節
[00:22:45.000 --> 00:22:48.000]  拉薩路病了
[00:22:48.000 --> 00:22:51.000]  耶穌和門徒說
[00:22:51.000 --> 00:22:53.000]  「好,我們去猶太吧」
[00:22:53.000 --> 00:22:55.000]  門徒就說
[00:22:55.000 --> 00:23:00.000]  「拉比啊,猶太人最近要拿石頭打你,你還去啊?」
[00:23:00.000 --> 00:23:02.000]  那我問耶穌的時候
[00:23:02.000 --> 00:23:04.000]  十一章第九節
[00:23:04.000 --> 00:23:05.000]  耶穌回答說
[00:23:05.000 --> 00:23:18.000]  「白日不是有十二小時嗎?人在白日走路就不至跌倒,因為看見這世上的光,若在黑夜走路就必跌倒,因為他沒有光。」
[00:23:18.000 --> 00:23:20.000]  還有第三次
[00:23:20.000 --> 00:23:22.000]  十二章
[00:23:22.000 --> 00:23:24.000]  約翰福音十二章
[00:23:24.000 --> 00:23:26.000]  三十五節
[00:23:26.000 --> 00:23:28.000]  三十六節
[00:23:28.000 --> 00:23:54.000]  「耶穌對他們說,光在你們中間,還有不多的時候,應當趁著有光行走,免得黑暗臨到你們,那在黑暗裡行走的不知道往何處去。你們應當趁著有光,順從這光,使你們成為光明之子。」
[00:23:54.000 --> 00:23:56.000]  耶穌說光明之子
[00:23:56.000 --> 00:24:01.000]  耶穌說行在光明當中,不要行在黑暗當中
[00:24:01.000 --> 00:24:04.000]  但是耶穌說了很肉緊的三次
[00:24:04.000 --> 00:24:06.000]  「趁著有光」
[00:24:06.000 --> 00:24:07.000]  聽到嗎?
[00:24:07.000 --> 00:24:08.000]  我們聽不到的
[00:24:08.000 --> 00:24:10.000]  我們以為我們明白了
[00:24:10.000 --> 00:24:11.000]  我已經是了,耶穌
[00:24:11.000 --> 00:24:14.000]  我已經是了,我已經是光明之子了
[00:24:14.000 --> 00:24:17.000]  我已經認識你了,我信了耶穌了
[00:24:17.000 --> 00:24:19.000]  還用趁著嗎?
[00:24:19.000 --> 00:24:20.000]  慢慢來吧
[00:24:20.000 --> 00:24:22.000]  不是的
[00:24:22.000 --> 00:24:26.000]  趁著白日作功
[00:24:26.000 --> 00:24:27.000]  作什麼功?
[00:24:27.000 --> 00:24:30.000]  顯出神的作為來
[00:24:30.000 --> 00:24:32.000]  神的工作
[00:24:32.000 --> 00:24:34.000]  行神的旨意
[00:24:34.000 --> 00:24:38.000]  原來要把握機會
[00:24:38.000 --> 00:24:39.000]  你有沒有想過?
[00:24:39.000 --> 00:24:42.000]  你有沒有看清楚這個事實?
[00:24:42.000 --> 00:24:45.000]  原來行神的旨意
[00:24:45.000 --> 00:24:48.000]  耶穌用的比喻就是日後晚黑
[00:24:48.000 --> 00:24:51.000]  這裡不是說罪惡還是行善
[00:24:51.000 --> 00:24:56.000]  他說的是以前古老社會沒有電燈
[00:24:56.000 --> 00:24:57.000]  沒有樓梯燈
[00:24:57.000 --> 00:25:00.000]  所以趁著光,好走路
[00:25:00.000 --> 00:25:02.000]  開車也是
[00:25:02.000 --> 00:25:05.000]  尤其是你開始老花了
[00:25:05.000 --> 00:25:07.000]  開始散光了
[00:25:07.000 --> 00:25:09.000]  你日後開車和晚黑開車
[00:25:09.000 --> 00:25:11.000]  你就開始明白分別了
[00:25:11.000 --> 00:25:13.000]  一早就叫家人起床
[00:25:13.000 --> 00:25:14.000]  幹什麼?趕路啊
[00:25:14.000 --> 00:25:17.000]  不用慢一點,晚上開車更好
[00:25:17.000 --> 00:25:19.000]  你有苦自己知道
[00:25:19.000 --> 00:25:23.000]  看出去看不到就看不到
[00:25:23.000 --> 00:25:25.000]  人家在後面看DVD
[00:25:25.000 --> 00:25:27.000]  你看前面又看DVD
[00:25:27.000 --> 00:25:31.000]  趁著白日就好做事了
[00:25:31.000 --> 00:25:34.000]  耶穌說的焦點原來在這裡
[00:25:34.000 --> 00:25:42.000]  趁著還有機會就去行天賦的旨意
[00:25:42.000 --> 00:25:47.000]  原來機會不是一直都在
[00:25:47.000 --> 00:25:49.000]  是不是?
[00:25:49.000 --> 00:25:53.000]  大人信耶穌
[00:25:53.000 --> 00:26:00.000]  你趁著有機會就去大了
[00:26:00.000 --> 00:26:02.000]  你明白了嗎?
[00:26:02.000 --> 00:26:05.000]  師奉上帝
[00:26:05.000 --> 00:26:10.000]  趁著健康年輕
[00:26:10.000 --> 00:26:13.000]  你好去怎麼辦?
[00:26:13.000 --> 00:26:15.000]  等到帶上什麼藥
[00:26:15.000 --> 00:26:18.000]  又要洗神的水才去嗎?
[00:26:18.000 --> 00:26:20.000]  神有恩典
[00:26:20.000 --> 00:26:21.000]  高牧師也是這樣去
[00:26:21.000 --> 00:26:23.000]  你又學高牧師嗎?
[00:26:23.000 --> 00:26:30.000]  趁著白日行神的旨意
[00:26:30.000 --> 00:26:33.000]  作神的功夫
[00:26:33.000 --> 00:26:35.000]  傳福音
[00:26:35.000 --> 00:26:40.000]  趁著上帝預備好身邊的人朋友的心
[00:26:40.000 --> 00:26:42.000]  你好開口了
[00:26:42.000 --> 00:26:43.000]  邀請他
[00:26:43.000 --> 00:26:48.000]  趁著神的審判還沒有到
[00:26:48.000 --> 00:26:51.000]  好,回頭
[00:26:51.000 --> 00:26:56.000]  趁著屬靈的筵席擺開
[00:26:56.000 --> 00:26:59.000]  你好把握機會學習
[00:26:59.000 --> 00:27:03.000]  參加認識聖經
[00:27:03.000 --> 00:27:05.000]  我經常都有的
[00:27:05.000 --> 00:27:07.000]  教會那些查經長命課程
[00:27:07.000 --> 00:27:08.000]  真的
[00:27:08.000 --> 00:27:11.000]  他長命你呢?
[00:27:11.000 --> 00:27:17.000]  趁著白日作那差我來者的功
[00:27:17.000 --> 00:27:19.000]  趁著師班女聲不夠
[00:27:19.000 --> 00:27:21.000]  好,現在參加了
[00:27:21.000 --> 00:27:25.000]  將來提高條件要求不侵你玩了
[00:27:25.000 --> 00:27:26.000]  開玩笑的
[00:27:26.000 --> 00:27:27.000]  但是你不要搞
[00:27:27.000 --> 00:27:30.000]  我們沒有這個緊急感
[00:27:30.000 --> 00:27:31.000]  彈來彈去
[00:27:31.000 --> 00:27:32.000]  不夠聲
[00:27:32.000 --> 00:27:33.000]  唱得不好
[00:27:33.000 --> 00:27:34.000]  這樣有什麼
[00:27:34.000 --> 00:27:35.000]  那樣有什麼
[00:27:35.000 --> 00:27:36.000]  不是
[00:27:36.000 --> 00:27:38.000]  耶穌說這是機會
[00:27:38.000 --> 00:27:40.000]  你把握
[00:27:40.000 --> 00:27:43.000]  不是買便宜東西
[00:27:43.000 --> 00:27:44.000]  不是享受
[00:27:44.000 --> 00:27:47.000]  是含神的旨意
[00:27:47.000 --> 00:27:50.000]  作成他的功
[00:27:50.000 --> 00:27:52.000]  一個屬於神的人
[00:27:52.000 --> 00:27:54.000]  一個明白神的心意的人
[00:27:54.000 --> 00:27:57.000]  知道我們的生命在神的手中
[00:27:57.000 --> 00:27:59.000]  從來沒有任何一個階段
[00:27:59.000 --> 00:28:01.000]  上帝擺在我們不理的
[00:28:01.000 --> 00:28:04.000]  一個明白上帝旨意的人
[00:28:04.000 --> 00:28:07.000]  知道上帝今天擺在我們前面那條路
[00:28:07.000 --> 00:28:10.000]  讓我們看得清楚腳前的燈路上的光
[00:28:10.000 --> 00:28:12.000]  我們明白他的旨意
[00:28:12.000 --> 00:28:15.000]  我們願意進行
[00:28:15.000 --> 00:28:17.000]  耶穌還提醒我們
[00:28:17.000 --> 00:28:20.000]  趁著有光
[00:28:20.000 --> 00:28:25.000]  作成天父的工作
[00:28:25.000 --> 00:28:26.000]  幫助人
[00:28:26.000 --> 00:28:29.000]  趁著他有需要
[00:28:29.000 --> 00:28:32.000]  趁著你有力量
[00:28:32.000 --> 00:28:34.000]  他沒有需要你去幫他
[00:28:34.000 --> 00:28:37.000]  你沒有力量你又幫不到他
[00:28:37.000 --> 00:28:39.000]  奉獻
[00:28:39.000 --> 00:28:42.000]  趁著你剛剛聽到
[00:28:42.000 --> 00:28:44.000]  這個福音的工作
[00:28:44.000 --> 00:28:45.000]  你有感動
[00:28:45.000 --> 00:28:47.000]  你又有能力
[00:28:47.000 --> 00:28:48.000]  退稅
[00:28:48.000 --> 00:28:49.000]  不是交稅
[00:28:49.000 --> 00:28:50.000]  都還行的
[00:28:50.000 --> 00:28:54.000]  你好趁著這些機會
[00:28:54.000 --> 00:28:58.000]  來到在你的生命裡面
[00:28:58.000 --> 00:29:04.000]  參與在上帝的工作當中
[00:29:04.000 --> 00:29:07.000]  以斯帖記的金句就是這樣說
[00:29:07.000 --> 00:29:08.000]  記得嗎
[00:29:08.000 --> 00:29:09.000]  一定會的
[00:29:09.000 --> 00:29:13.000]  焉知你得了皇后的位份
[00:29:13.000 --> 00:29:19.000]  不是為現今的機會
[00:29:19.000 --> 00:29:22.000]  上帝要成就他的工作
[00:29:22.000 --> 00:29:25.000]  不一定要你的
[00:29:25.000 --> 00:29:27.000]  你明白嗎
[00:29:27.000 --> 00:29:29.000]  不是靠你的
[00:29:29.000 --> 00:29:32.000]  不是非你不可的
[00:29:32.000 --> 00:29:35.000]  牧師放假教會都不會倒的
[00:29:35.000 --> 00:29:38.000]  你不回教會教會都不會倒的
[00:29:38.000 --> 00:29:41.000]  我不在這裡講道教會都不會倒的
[00:29:41.000 --> 00:29:42.000]  是吧
[00:29:42.000 --> 00:29:44.000]  但上帝讓我們有牧師在這裡
[00:29:44.000 --> 00:29:47.000]  上帝讓你在這裡參與侍奉
[00:29:47.000 --> 00:29:50.000]  上帝讓我有機會在這裡講道
[00:29:50.000 --> 00:29:52.000]  感謝神
[00:29:52.000 --> 00:29:54.000]  趁著有機會
[00:29:54.000 --> 00:29:56.000]  我們的生命
[00:29:56.000 --> 00:29:59.000]  給上帝來使用
[00:29:59.000 --> 00:30:03.000]  讓上帝來差遣
[00:30:03.000 --> 00:30:10.000]  這就是一個光明之子的見證
[00:30:10.000 --> 00:30:16.000]  見證的是上帝怎樣用得到我們
[00:30:16.000 --> 00:30:20.000]  我們又怎樣樂意
[00:30:20.000 --> 00:30:26.000]  趁著白日來做神
[00:30:26.000 --> 00:30:29.000]  在我生命當中
[00:30:29.000 --> 00:30:34.000]  我很清楚知道他交給我的工作
[00:30:34.000 --> 00:30:38.000]  行在光明當中
[00:30:38.000 --> 00:30:42.000]  我這樣做是因為我認識上帝
[00:30:42.000 --> 00:30:45.000]  是那個愛我的天父
[00:30:45.000 --> 00:30:46.000]  我可以信得過他
[00:30:46.000 --> 00:30:48.000]  所以我可以跟隨他
[00:30:48.000 --> 00:30:49.000]  我可以依靠他
[00:30:49.000 --> 00:30:51.000]  我可以信服他
[00:30:51.000 --> 00:30:55.000]  我知道他不會指條黑路給我走
[00:30:55.000 --> 00:30:57.000]  我知道他不是跟我玩遊戲
[00:30:57.000 --> 00:31:00.000]  我知道他在我的人生當中
[00:31:00.000 --> 00:31:05.000]  他要彰顯他的榮耀
[00:31:05.000 --> 00:31:07.000]  他的光
[00:31:07.000 --> 00:31:09.000]  興起發光
[00:31:09.000 --> 00:31:12.000]  因為你的光已經來到
[00:31:12.000 --> 00:31:13.000]  不懂得背了
[00:31:13.000 --> 00:31:17.000]  不過是舊約講光的金句
[00:31:17.000 --> 00:31:18.000]  求主幫助我們
[00:31:18.000 --> 00:31:24.000]  聖經裏面其實講到光明的生命
[00:31:24.000 --> 00:31:27.000]  不是信耶穌
[00:31:27.000 --> 00:31:32.000]  不信耶穌一種的講法
[00:31:32.000 --> 00:31:34.000]  是講今日
[00:31:34.000 --> 00:31:35.000]  你和我
[00:31:35.000 --> 00:31:40.000]  我們同心盡頭祈禱
[00:31:40.000 --> 00:31:43.000]  天父我們多謝你
[00:31:43.000 --> 00:31:45.000]  你是我們的神
[00:31:45.000 --> 00:31:47.000]  不是我們是自己的神
[00:31:47.000 --> 00:31:50.000]  我們的生命是你所做
[00:31:50.000 --> 00:31:53.000]  我們又可以明白你的心意
[00:31:53.000 --> 00:31:56.000]  不在黑暗裏面摸索
[00:31:56.000 --> 00:32:00.000]  我們更加可以親著白日
[00:32:00.000 --> 00:32:06.000]  去作成你的功夫
[00:32:06.000 --> 00:32:10.000]  求你這樣幫助
[00:32:10.000 --> 00:32:13.000]  幫助我們整個教會
[00:32:13.000 --> 00:32:17.000]  在你面前警醒同心
[00:32:17.000 --> 00:32:19.000]  當你給我們機會
[00:32:19.000 --> 00:32:22.000]  我們就懂得去把握
[00:32:22.000 --> 00:32:25.000]  我們就樂意放下自己
[00:32:25.000 --> 00:32:30.000]  我們就願意順從你
[00:32:30.000 --> 00:32:36.000]  看見你可以怎樣使用我們每一個
[00:32:36.000 --> 00:32:38.000]  作成你的功
[00:32:38.000 --> 00:32:40.000]  彰顯你的榮耀
[00:32:40.000 --> 00:32:43.000]  叫人見到你奇妙的作為
[00:32:43.000 --> 00:32:44.000]  你的恩典
[00:32:44.000 --> 00:32:45.000]  你的慈愛
[00:32:45.000 --> 00:32:48.000]  就被吸引到你面前
[00:32:48.000 --> 00:32:50.000]  多謝主
[00:32:50.000 --> 00:32:51.000]  多謝主
[00:32:51.000 --> 00:32:53.000]  奉耶穌基督的名
[00:32:53.000 --> 00:32:54.000]  阿們
[00:32:55.000 --> 00:32:56.000]  阿們
[00:32:57.000 --> 00:32:58.000]  阿們
[00:32:59.000 --> 00:33:00.000]  阿們
[00:33:01.000 --> 00:33:02.000]  阿們
[00:33:03.000 --> 00:33:04.000]  阿們
[00:33:04.000 --> 00:33:05.000]  阿們
[00:33:05.000 --> 00:33:06.000]  阿們
[00:33:06.000 --> 00:33:09.000]  (字幕由 Amara.org 社群提供)
[00:33:09.000 --> 00:33:12.000]  (字幕由 Amara.org 社群提供)

