
[00:00:00.000 --> 00:00:05.000]  各位大型節目的各位朋友你們好
[00:19:00.000 --> 00:19:02.000]  但那些未信主的人
[00:19:02.000 --> 00:19:04.000]  不懂得
[00:19:04.000 --> 00:19:06.000]  什麼叫有真正價值的人
[00:19:06.000 --> 00:19:08.000]  不懂得什麼叫有真正價值的人
[00:19:08.000 --> 00:19:10.000]  他們只是想找飯吃
[00:19:10.000 --> 00:19:12.000]  找著數
[00:19:12.000 --> 00:19:14.000]  有沒有東西派
[00:19:14.000 --> 00:19:16.000]  信耶穌有沒有著數
[00:19:16.000 --> 00:19:18.000]  沒有著數就找另外一道
[00:19:18.000 --> 00:19:20.000]  他們似乎永遠看不到
[00:19:20.000 --> 00:19:22.000]  一個真理
[00:19:22.000 --> 00:19:24.000]  這個真理就是梅艷芳所講的真理
[00:19:24.000 --> 00:19:26.000]  與其天長地久
[00:19:26.000 --> 00:19:28.000]  不如曾經擁有
[00:19:28.000 --> 00:19:30.000]  但結果曾經擁有
[00:19:30.000 --> 00:19:32.000]  只不過是肥皂
[00:19:32.000 --> 00:19:34.000]  耶穌接著說了一句非常古怪的說話
[00:19:34.000 --> 00:19:36.000]  就是人子以召吸你們的
[00:19:36.000 --> 00:19:38.000]  因為人子是父神所認證的
[00:19:38.000 --> 00:19:40.000]  因為人子是父神所認證的
[00:19:40.000 --> 00:19:42.000]  首先我們要瞭解一下
[00:19:42.000 --> 00:19:44.000]  什麼叫認證
[00:19:44.000 --> 00:19:46.000]  英文叫認鑒
[00:19:46.000 --> 00:19:48.000]  古時候一切文件
[00:19:48.000 --> 00:19:50.000]  借據收條
[00:19:50.000 --> 00:19:52.000]  全部如果不簽名就沒有效
[00:19:52.000 --> 00:19:54.000]  唯一有效的
[00:19:54.000 --> 00:19:56.000]  是打上印鑒
[00:19:56.000 --> 00:19:58.000]  這個印鑒是表明一樣
[00:19:58.000 --> 00:20:00.000]  這個是真的不是假的
[00:20:00.000 --> 00:20:02.000]  人子耶穌
[00:20:02.000 --> 00:20:04.000]  就是這個印鑒
[00:20:04.000 --> 00:20:06.000]  耶穌的意思就是
[00:20:06.000 --> 00:20:08.000]  不要為那些必壞的食物努力
[00:20:08.000 --> 00:20:10.000]  要為能夠傳到永生的食物努力
[00:20:10.000 --> 00:20:12.000]  要為能夠傳到永生的食物努力
[00:20:12.000 --> 00:20:14.000]  於是我們問
[00:20:14.000 --> 00:20:16.000]  什麼叫傳到永生的食物呢
[00:20:16.000 --> 00:20:18.000]  耶穌說我就是生命之糧
[00:20:18.000 --> 00:20:20.000]  給你真正的飽足
[00:20:20.000 --> 00:20:22.000]  我就是上帝
[00:20:22.000 --> 00:20:24.000]  我來到這個世間
[00:20:24.000 --> 00:20:26.000]  是要貼下永生給你
[00:20:26.000 --> 00:20:28.000]  人子就是父神的印鑒
[00:20:28.000 --> 00:20:30.000]  有了這個印證我們就會通行
[00:20:30.000 --> 00:20:32.000]  換句話說
[00:20:32.000 --> 00:20:34.000]  唯有耶穌才能給我們真正的飽足
[00:20:34.000 --> 00:20:36.000]  那些
[00:20:36.000 --> 00:20:38.000]  所有其他東西
[00:20:38.000 --> 00:20:40.000]  四月可能比你要一時之快
[00:20:40.000 --> 00:20:42.000]  終到頭來
[00:20:42.000 --> 00:20:44.000]  還是歸於飢餓
[00:20:44.000 --> 00:20:46.000]  所以我們會看到
[00:20:46.000 --> 00:20:48.000]  其中一個關鍵
[00:20:48.000 --> 00:20:50.000]  就是相信
[00:20:50.000 --> 00:20:52.000]  我們看第三個階段
[00:20:52.000 --> 00:20:54.000]  28至29節
[00:20:54.000 --> 00:20:56.000]  信這個字
[00:20:56.000 --> 00:20:58.000]  眾人問他說
[00:20:58.000 --> 00:21:00.000]  我們當行什麼才算做實的功呢
[00:21:00.000 --> 00:21:02.000]  耶穌回答說
[00:21:02.000 --> 00:21:04.000]  信神所差來的
[00:21:04.000 --> 00:21:06.000]  這就是實的功
[00:21:06.000 --> 00:21:08.000]  那些猶太人一聽見永生
[00:21:08.000 --> 00:21:10.000]  那些猶太人一聽見永生
[00:21:10.000 --> 00:21:12.000]  他們很自然就會問
[00:21:12.000 --> 00:21:14.000]  我當行什麼才算做實的功呢
[00:21:14.000 --> 00:21:16.000]  我當行什麼才算做實的功呢
[00:21:16.000 --> 00:21:18.000]  留意他們所說
[00:21:18.000 --> 00:21:20.000]  神的功是重數的
[00:21:20.000 --> 00:21:22.000]  一件不夠的
[00:21:22.000 --> 00:21:24.000]  要做到足
[00:21:24.000 --> 00:21:26.000]  都可能不夠
[00:21:26.000 --> 00:21:28.000]  還要再做
[00:21:28.000 --> 00:21:30.000]  愚民是有一個presence subjunctive
[00:21:30.000 --> 00:21:32.000]  要不停地做
[00:21:32.000 --> 00:21:34.000]  不停地做
[00:21:34.000 --> 00:21:36.000]  因為都不知道夠不夠
[00:21:36.000 --> 00:21:38.000]  所以就不停地做
[00:21:38.000 --> 00:21:40.000]  猶太人就以為得永生的方式
[00:21:40.000 --> 00:21:42.000]  就是守神的律法
[00:21:42.000 --> 00:21:44.000]  要守到住
[00:21:44.000 --> 00:21:46.000]  一味守
[00:21:46.000 --> 00:21:48.000]  presence continuous
[00:21:48.000 --> 00:21:50.000]  不住的守
[00:21:50.000 --> 00:21:52.000]  他們問耶穌
[00:21:52.000 --> 00:21:54.000]  我們還要做些什麼才能得到永生呢
[00:21:54.000 --> 00:21:56.000]  其實不少現代人
[00:21:56.000 --> 00:21:58.000]  都和猶太人一樣
[00:21:58.000 --> 00:22:00.000]  很多人說
[00:22:00.000 --> 00:22:02.000]  我憑著良心做人
[00:22:02.000 --> 00:22:04.000]  不進天堂就是上帝錯了
[00:22:04.000 --> 00:22:06.000]  但是是否憑著良心做得住呢
[00:22:06.000 --> 00:22:08.000]  保羅怎麼說呢
[00:22:08.000 --> 00:22:10.000]  保羅就誠實多
[00:22:10.000 --> 00:22:12.000]  他說立之行善由得我
[00:22:12.000 --> 00:22:14.000]  做出來卻由不得我
[00:22:14.000 --> 00:22:16.000]  我辛苦啊
[00:22:16.000 --> 00:22:18.000]  誰能救我出來取死的身體
[00:22:18.000 --> 00:22:20.000]  中國人說的那句話
[00:22:20.000 --> 00:22:22.000]  匿者不能自救
[00:22:22.000 --> 00:22:24.000]  壯士不能自卷其身
[00:22:24.000 --> 00:22:26.000]  我們以為我們可以控制自己
[00:22:26.000 --> 00:22:28.000]  我以為
[00:22:28.000 --> 00:22:30.000]  我們所有的命運
[00:22:30.000 --> 00:22:32.000]  是握在我們自己手掌裡面
[00:22:32.000 --> 00:22:34.000]  你錯了
[00:22:34.000 --> 00:22:36.000]  有很多東西
[00:22:36.000 --> 00:22:38.000]  不是到你管的
[00:22:38.000 --> 00:22:40.000]  不是到你說的
[00:22:40.000 --> 00:22:42.000]  聖經裡面就說得很清楚
[00:22:42.000 --> 00:22:44.000]  一件事
[00:22:44.000 --> 00:22:46.000]  你說我憑著良心做
[00:22:46.000 --> 00:22:48.000]  如果我進不了天堂
[00:22:48.000 --> 00:22:50.000]  也是上帝的錯
[00:22:50.000 --> 00:22:52.000]  你的良心
[00:22:52.000 --> 00:22:54.000]  是否真的那麼有價值呢
[00:22:54.000 --> 00:22:56.000]  還是
[00:22:56.000 --> 00:22:58.000]  你自己在欺騙自己
[00:22:58.000 --> 00:23:00.000]  你都不知道
[00:23:00.000 --> 00:23:02.000]  也沒有把握
[00:23:02.000 --> 00:23:04.000]  會不會給你永恆的生命
[00:23:04.000 --> 00:23:06.000]  耶穌怎麼回答呢
[00:23:06.000 --> 00:23:08.000]  信神了他來的
[00:23:08.000 --> 00:23:10.000]  信神了他來的
[00:23:10.000 --> 00:23:12.000]  耶穌用神這個字
[00:23:12.000 --> 00:23:14.000]  神的功是單數的
[00:23:14.000 --> 00:23:16.000]  只是說一樣
[00:23:16.000 --> 00:23:18.000]  不是多一樣
[00:23:18.000 --> 00:23:20.000]  只是一樣
[00:23:20.000 --> 00:23:22.000]  就是這位神
[00:23:22.000 --> 00:23:24.000]  有趣的地方
[00:23:24.000 --> 00:23:26.000]  是用現在式的
[00:23:26.000 --> 00:23:28.000]  不是過去式
[00:23:28.000 --> 00:23:30.000]  信是一次過的
[00:23:30.000 --> 00:23:32.000]  當你一信的時候
[00:23:32.000 --> 00:23:34.000]  你就會永遠在信的狀態當中
[00:23:34.000 --> 00:23:36.000]  我舉個例子
[00:23:36.000 --> 00:23:38.000]  在法尼塞人和猶太人
[00:23:38.000 --> 00:23:40.000]  想游泳去到香港
[00:23:40.000 --> 00:23:42.000]  這是不可能的事
[00:23:42.000 --> 00:23:44.000]  我知道是沒辦法的
[00:23:44.000 --> 00:23:46.000]  我決心坐飛機之前
[00:23:46.000 --> 00:23:48.000]  我一定要瞭解到一件事
[00:23:48.000 --> 00:23:50.000]  我沒辦法游泳游到香港
[00:23:50.000 --> 00:23:52.000]  於是
[00:23:52.000 --> 00:23:54.000]  我只有求神憐憫
[00:23:54.000 --> 00:23:56.000]  帶我來這個地方
[00:23:56.000 --> 00:23:58.000]  用現在式的
[00:23:58.000 --> 00:24:00.000]  信的人得永生
[00:24:00.000 --> 00:24:02.000]  不信的人得不著永生
[00:24:02.000 --> 00:24:04.000]  第一個診斷是
[00:24:04.000 --> 00:24:06.000]  有什麼能給你真正的飽足
[00:24:06.000 --> 00:24:08.000]  世界上有什麼不老壞的食物
[00:24:08.000 --> 00:24:10.000]  給你一吃了
[00:24:10.000 --> 00:24:12.000]  你就永遠飽足了
[00:24:12.000 --> 00:24:14.000]  我們要留意
[00:24:14.000 --> 00:24:16.000]  你找著什麼
[00:24:16.000 --> 00:24:18.000]  沈沈秘秘
[00:24:18.000 --> 00:24:20.000]  發泡冷冷清清
[00:24:20.000 --> 00:24:22.000]  淒淒慘慘淒清
[00:24:22.000 --> 00:24:24.000]  你追求的是否
[00:24:24.000 --> 00:24:26.000]  一會兒就過去
[00:24:26.000 --> 00:24:28.000]  有的人追到現在
[00:24:28.000 --> 00:24:30.000]  仍然是原地踏步
[00:24:30.000 --> 00:24:32.000]  何必為那些
[00:24:32.000 --> 00:24:34.000]  必壞的食物努力
[00:24:34.000 --> 00:24:36.000]  耶穌說我就是生命的糧
[00:24:36.000 --> 00:24:38.000]  為什麼你將你的生命
[00:24:38.000 --> 00:24:40.000]  委託給他
[00:24:40.000 --> 00:24:42.000]  背起這個十字架跟著去
[00:24:42.000 --> 00:24:44.000]  耶穌說我們就面對
[00:24:44.000 --> 00:24:46.000]  有一個缺乏
[00:24:46.000 --> 00:24:48.000]  一條寬的路一條窄的路
[00:24:48.000 --> 00:24:50.000]  寬的路很多人走
[00:24:50.000 --> 00:24:52.000]  但這條路走到滅亡的地方
[00:24:52.000 --> 00:24:54.000]  窄的路
[00:24:54.000 --> 00:24:56.000]  窄的路
[00:24:56.000 --> 00:24:58.000]  窄的路
[00:24:58.000 --> 00:25:00.000]  窄的路
[00:25:00.000 --> 00:25:02.000]  難走很多
[00:25:02.000 --> 00:25:04.000]  但這裡卻是引導永生
[00:25:04.000 --> 00:25:06.000]  如果你和我是一個聰明人
[00:25:06.000 --> 00:25:08.000]  我一定會問
[00:25:08.000 --> 00:25:10.000]  人生的方向在哪裡
[00:25:10.000 --> 00:25:12.000]  人生的答案在哪裡
[00:25:12.000 --> 00:25:14.000]  有什麼
[00:25:14.000 --> 00:25:16.000]  叫我們追求
[00:25:16.000 --> 00:25:18.000]  是永遠不會退縮的呢
[00:25:18.000 --> 00:25:20.000]  求主幫助我們
[00:25:20.000 --> 00:25:22.000]  我們請我們同心單心
[00:25:22.000 --> 00:25:24.000]  低頭和禱告
[00:25:24.000 --> 00:25:26.000]  禱告我們
[00:25:26.000 --> 00:25:28.000]  禱告我們
[00:25:28.000 --> 00:25:30.000]  天父我們再次感謝您
[00:25:30.000 --> 00:25:32.000]  借著您的話語提醒我們
[00:25:32.000 --> 00:25:34.000]  唯有在耶穌基督裡面
[00:25:34.000 --> 00:25:36.000]  才能夠有永恆的價值
[00:25:36.000 --> 00:25:38.000]  感謝您
[00:25:38.000 --> 00:25:40.000]  借著您的話語提醒我們
[00:25:40.000 --> 00:25:42.000]  圓明我們教導我們
[00:25:42.000 --> 00:25:44.000]  讓我們懂得時刻仰望您
[00:25:44.000 --> 00:25:46.000]  我們感謝禱告
[00:25:46.000 --> 00:25:48.000]  那是奉耶穌基督命求
[00:25:48.000 --> 00:25:50.000]  Amen
[00:25:50.000 --> 00:25:52.000]  謝謝
[00:25:52.000 --> 00:25:54.000]  謝謝
[00:25:54.000 --> 00:25:56.000]  謝謝
[00:25:56.000 --> 00:25:58.000]  謝謝
[00:25:58.000 --> 00:26:00.000]  謝謝
[00:26:00.000 --> 00:26:02.000]  謝謝
[00:26:02.000 --> 00:26:04.000]  謝謝

