
[00:00:00.000 --> 00:00:06.780]  好 多謝大家 如果可以打開鏡頭的話
[00:18:00.540 --> 00:18:02.220]  人是有將來的
[00:18:02.220 --> 00:18:04.460]  人不是沒有將來的
[00:18:04.460 --> 00:18:06.220]  人是有將來的
[00:18:06.220 --> 00:18:09.220]  在第五講我們提到
[00:18:09.220 --> 00:18:13.740]  我們說回屬世界的聖幕
[00:18:13.740 --> 00:18:14.620]  第一節說到
[00:18:14.620 --> 00:18:17.220]  屬世界的聖幕是什麼意思呢?
[00:18:17.220 --> 00:18:19.900]  屬世界是說在地上的聖幕
[00:18:19.900 --> 00:18:21.580]  在地上的回望
[00:18:21.580 --> 00:18:22.780]  看得見的
[00:18:22.780 --> 00:18:24.900]  但是在第十節
[00:18:24.900 --> 00:18:26.220]  最後那一節說什麼呢?
[00:18:26.220 --> 00:18:28.380]  命定到振興的時候
[00:18:28.380 --> 00:18:30.780]  新學的逆本形是什麼呢?
[00:18:30.780 --> 00:18:32.260]  是直到更新的時候
[00:18:32.260 --> 00:18:34.420]  就是說會改變的
[00:18:34.420 --> 00:18:35.700]  要更新的
[00:18:35.700 --> 00:18:37.700]  這個只是暫時的
[00:18:37.700 --> 00:18:39.460]  站在這裡只是暫時的
[00:18:39.460 --> 00:18:40.780]  但是會變的
[00:18:40.780 --> 00:18:41.820]  要改的
[00:18:41.820 --> 00:18:44.660]  從看得見的到看不見的
[00:18:44.660 --> 00:18:46.900]  從地上到天上的
[00:18:46.900 --> 00:18:51.940]  整個的回望是告訴你一件事
[00:18:51.940 --> 00:18:54.300]  那個只是一個預表
[00:18:54.300 --> 00:18:56.620]  那個不是實體
[00:18:56.620 --> 00:18:58.540]  將來要來的
[00:18:58.540 --> 00:19:00.900]  不是在地上是在天上的
[00:19:00.900 --> 00:19:03.940]  在藥櫃裡面的法板
[00:19:03.940 --> 00:19:06.020]  神賜給我們律法
[00:19:06.020 --> 00:19:08.820]  而律法的目的是要告訴我們
[00:19:08.820 --> 00:19:10.580]  人是不行的
[00:19:10.580 --> 00:19:14.340]  只有神可以幫我們跟祂復和
[00:19:14.340 --> 00:19:17.380]  所以《加拉提書》第三章二十四節說
[00:19:17.380 --> 00:19:20.180]  律法是我們糞蒙的師父
[00:19:20.180 --> 00:19:21.980]  引我們去基督那裡
[00:19:21.980 --> 00:19:24.300]  使我們恩上稱義
[00:19:24.300 --> 00:19:26.940]  不是人能守律法
[00:19:27.260 --> 00:19:29.940]  律法是告訴你人守不了律法
[00:19:29.940 --> 00:19:31.660]  是需要恩典
[00:19:31.660 --> 00:19:33.180]  是需要恩典
[00:19:33.180 --> 00:19:35.580]  兩年前有人給我一本書
[00:19:35.580 --> 00:19:37.300]  有人送了一本書給我
[00:19:37.300 --> 00:19:39.940]  不知道你有沒有看到
[00:19:39.940 --> 00:19:40.940]  叫做
[00:19:40.940 --> 00:19:42.820]  這個字很特別的
[00:19:42.820 --> 00:19:44.420]  叫做Reading Moses
[00:19:44.420 --> 00:19:47.220]  然後就是Seeing Jesus
[00:19:47.220 --> 00:19:49.060]  所以這裡Moses
[00:19:49.060 --> 00:19:50.380]  然後下面是Jesus
[00:19:50.380 --> 00:19:52.420]  Reading Moses
[00:19:52.420 --> 00:19:53.940]  and Seeing Jesus
[00:19:53.940 --> 00:19:56.380]  看律法書
[00:19:56.580 --> 00:19:59.380]  為的目的是要我們認識耶穌
[00:19:59.380 --> 00:20:03.500]  我們看律法不是要告訴我們我們行
[00:20:03.500 --> 00:20:06.220]  看律法是告訴我們我們不行
[00:20:06.220 --> 00:20:08.820]  我們的將來是不行的
[00:20:08.820 --> 00:20:11.900]  直至大祭司為我們獻上
[00:20:11.900 --> 00:20:13.180]  更美的祭
[00:20:13.180 --> 00:20:15.740]  我們才可以有一個更美的明天
[00:20:15.740 --> 00:20:17.380]  才可以到更美的明天
[00:20:17.380 --> 00:20:20.980]  舊約的摩西是告訴你告訴我
[00:20:20.980 --> 00:20:22.180]  我們有問題
[00:20:22.180 --> 00:20:26.060]  新約的耶穌是幫你幫我解決這個問題
[00:20:26.460 --> 00:20:30.460]  舊約的摩西是告訴你告訴我我們有病
[00:20:30.460 --> 00:20:35.060]  而新約的耶穌是幫我們治好我們的病
[00:20:35.060 --> 00:20:37.060]  可以治好我們的病
[00:20:37.060 --> 00:20:41.020]  所以在第五講
[00:20:41.020 --> 00:20:42.420]  講到大祭司的耶穌
[00:20:42.420 --> 00:20:43.340]  有兩句話
[00:20:43.340 --> 00:20:44.660]  剛才我也提過
[00:20:44.660 --> 00:20:46.180]  因為不行
[00:20:46.180 --> 00:20:47.420]  所以有另外
[00:20:47.420 --> 00:20:48.940]  因為很行
[00:20:48.940 --> 00:20:50.540]  所以沒有意外
[00:20:50.540 --> 00:20:53.980]  今天這個世界很多事情我們想不到
[00:20:53.980 --> 00:20:56.140]  但是有一樣我們很知道的
[00:20:56.140 --> 00:20:58.180]  就是耶穌為我們預備的
[00:20:58.180 --> 00:21:00.780]  開了的這條路是實在的
[00:21:00.780 --> 00:21:04.500]  地上的會幕是指向將來
[00:21:04.500 --> 00:21:08.380]  我們天上的新天新地
[00:21:08.380 --> 00:21:10.540]  是指向要來的耶穌
[00:21:10.540 --> 00:21:12.980]  地上的會幕是告訴我們
[00:21:12.980 --> 00:21:14.580]  有一位耶穌要來
[00:21:14.580 --> 00:21:16.460]  祂要為我們開一條路
[00:21:16.460 --> 00:21:18.300]  讓我們能夠進入至聖所
[00:21:18.300 --> 00:21:23.100]  但是會幕不是耶穌
[00:21:23.420 --> 00:21:26.860]  所以猶太人很多時候都堅持一樣東西
[00:21:26.860 --> 00:21:28.860]  他們以為可以靠守律法
[00:21:28.860 --> 00:21:30.540]  但是原來是不行的
[00:21:30.540 --> 00:21:33.420]  律法是要告訴我們我們不行
[00:21:33.420 --> 00:21:36.660]  律法不是告訴我們我們可以
[00:21:36.660 --> 00:21:39.060]  我們是告訴我們需要
[00:21:39.060 --> 00:21:41.580]  所以會幕不是耶穌
[00:21:41.580 --> 00:21:43.540]  會幕只是指向耶穌
[00:21:43.540 --> 00:21:44.580]  這個好像什麼呢?
[00:21:44.580 --> 00:21:45.780]  好像街牌
[00:21:45.780 --> 00:21:48.140]  街牌在這裡不是告訴你
[00:21:48.140 --> 00:21:49.820]  譬如香港
[00:21:49.820 --> 00:21:50.700]  我知道香港
[00:21:50.700 --> 00:21:52.340]  譬如堅尼地道
[00:21:52.620 --> 00:21:56.340]  或者我大姐住在西環那邊
[00:21:56.340 --> 00:21:57.740]  有是未非路
[00:21:57.740 --> 00:21:59.340]  是不是?
[00:21:59.340 --> 00:22:01.820]  有時候有些牌會告訴你
[00:22:01.820 --> 00:22:03.460]  比如說哥倫敦就比較清楚了
[00:22:03.460 --> 00:22:04.700]  你要怎麼走
[00:22:04.700 --> 00:22:06.980]  香港就是去到中環
[00:22:06.980 --> 00:22:07.580]  怎麼走
[00:22:07.580 --> 00:22:09.340]  那些是指示牌
[00:22:09.340 --> 00:22:11.820]  那些不是終點
[00:22:11.820 --> 00:22:13.460]  只是告訴你怎麼去而已
[00:22:13.460 --> 00:22:15.660]  你跟著走就會到了
[00:22:15.660 --> 00:22:17.900]  你看到會幕裡面的層次
[00:22:17.900 --> 00:22:19.900]  所有的東西是告訴你
[00:22:19.900 --> 00:22:21.700]  我們需要面對我們的情緒
[00:22:21.700 --> 00:22:23.100]  我們需要處理我們的罪
[00:22:23.100 --> 00:22:24.620]  我們與神之間
[00:22:24.620 --> 00:22:26.460]  同一個月季是分開的
[00:22:26.460 --> 00:22:27.420]  有一個會幕
[00:22:27.420 --> 00:22:30.420]  我們需要靠著主耶穌
[00:22:30.420 --> 00:22:32.700]  我們要靠著私恩座
[00:22:32.700 --> 00:22:35.740]  我們才可以有生命
[00:22:35.740 --> 00:22:38.740]  應該死的生命才可以發明
[00:22:38.740 --> 00:22:40.780]  才有生命的表現
[00:22:40.780 --> 00:22:42.300]  所以明白一樣東西
[00:22:42.300 --> 00:22:44.020]  會幕不是耶穌
[00:22:44.020 --> 00:22:45.580]  不是耶穌
[00:22:45.580 --> 00:22:47.780]  我記得很多年前聽過一個故事
[00:22:47.780 --> 00:22:50.020]  就說有一個馬戲班
[00:22:50.020 --> 00:22:51.020]  我不知道大家知道
[00:22:51.020 --> 00:22:52.420]  很久很久之前
[00:22:52.420 --> 00:22:53.940]  當馬戲班入城
[00:22:53.940 --> 00:22:55.620]  特別是在外國的地方
[00:22:55.620 --> 00:22:57.540]  馬戲團會有一個遊行
[00:22:57.540 --> 00:22:59.020]  大象
[00:22:59.020 --> 00:23:00.660]  獅子
[00:23:00.660 --> 00:23:01.620]  小丑
[00:23:01.620 --> 00:23:02.740]  在街上走
[00:23:02.740 --> 00:23:04.660]  就是要吸引人去買票
[00:23:04.660 --> 00:23:05.780]  去看馬戲班
[00:23:05.780 --> 00:23:07.300]  一個小朋友
[00:23:07.300 --> 00:23:09.140]  知道某某馬戲團要來了
[00:23:09.140 --> 00:23:10.260]  就跟爸爸說
[00:23:10.260 --> 00:23:11.940]  我要去看
[00:23:11.940 --> 00:23:13.660]  爸爸給了他兩塊
[00:23:13.660 --> 00:23:14.340]  好了
[00:23:14.340 --> 00:23:15.300]  你去看吧
[00:23:15.300 --> 00:23:17.060]  小朋友就走到外面
[00:23:17.060 --> 00:23:19.500]  堆在城邦營那裡一起去看遊行
[00:23:19.780 --> 00:23:22.980]  這些獅子大象一直走過
[00:23:22.980 --> 00:23:26.660]  小丑跳到小朋友面前
[00:23:26.660 --> 00:23:27.860]  小朋友很開心
[00:23:27.860 --> 00:23:29.340]  就拿了兩塊給他
[00:23:29.340 --> 00:23:33.100]  看著遊行完回家就跟爸爸說
[00:23:33.100 --> 00:23:34.820]  爸爸我看完馬戲班表演了
[00:23:34.820 --> 00:23:36.020]  很精彩
[00:23:36.020 --> 00:23:36.900]  爸爸說
[00:23:36.900 --> 00:23:38.500]  不是明天晚上嗎?
[00:23:38.500 --> 00:23:39.540]  他說不是啊
[00:23:39.540 --> 00:23:40.780]  我剛才看了
[00:23:40.780 --> 00:23:42.980]  給了小丑兩塊
[00:23:42.980 --> 00:23:44.260]  很好看
[00:23:44.260 --> 00:23:45.580]  爸爸說那個不是
[00:23:45.580 --> 00:23:47.100]  那個是遊行
[00:23:47.100 --> 00:23:48.860]  那個是預演
[00:23:48.860 --> 00:23:50.260]  那個不是真的
[00:23:50.260 --> 00:23:53.140]  會幕不是最終的目的
[00:23:53.140 --> 00:23:56.140]  會幕是引我們去最終的目的
[00:23:56.140 --> 00:23:59.620]  所以有時候我常常提醒很多的基督徒
[00:23:59.620 --> 00:24:01.300]  我們來教會
[00:24:01.300 --> 00:24:03.260]  我們參加的
[00:24:03.260 --> 00:24:05.940]  我們不是來參加一些宗教活動
[00:24:05.940 --> 00:24:08.900]  有時候甚至我們參加很多的活動
[00:24:08.900 --> 00:24:10.500]  甚至參與很多的活動
[00:24:10.500 --> 00:24:12.780]  記住那個不是最終極的
[00:24:12.780 --> 00:24:13.860]  我們今天整
[00:24:13.860 --> 00:24:15.220]  我們每一個主人
[00:24:15.220 --> 00:24:16.340]  其實今天主人
[00:24:16.340 --> 00:24:18.380]  都在等一件事發生
[00:24:19.140 --> 00:24:19.860]  是不是?
[00:24:19.860 --> 00:24:21.660]  每個主人都在紀念一件事
[00:24:21.660 --> 00:24:22.900]  主人紀念什麼呢?
[00:24:22.900 --> 00:24:25.620]  紀念主耶穌是我們成就的事
[00:24:25.620 --> 00:24:27.620]  過去的受死
[00:24:27.620 --> 00:24:29.740]  將來我們要復活
[00:24:29.740 --> 00:24:32.140]  如果沒有耶穌過去的受死
[00:24:32.140 --> 00:24:33.580]  我們將來不會復活
[00:24:33.580 --> 00:24:35.180]  祂不替我們死
[00:24:35.180 --> 00:24:36.460]  我們是沒有希望的
[00:24:36.460 --> 00:24:40.860]  所以每一個主人都在紀念主耶穌過去所成就的
[00:24:40.860 --> 00:24:43.140]  等候主耶穌將來要成就
[00:24:43.140 --> 00:24:44.820]  我覺得今天這個世界
[00:24:44.820 --> 00:24:46.500]  我不管你做什麼工作
[00:24:46.500 --> 00:24:47.340]  我不管你多高
[00:24:47.340 --> 00:24:49.340]  我在新加坡、在香港都好
[00:24:49.340 --> 00:24:50.700]  所有信徒
[00:24:50.700 --> 00:24:51.860]  全世界信徒
[00:24:51.860 --> 00:24:53.140]  等一件事
[00:24:53.140 --> 00:24:55.220]  就是主耶穌的再來
[00:24:55.220 --> 00:24:57.540]  我記得有一次有弟兄跟我說
[00:24:57.540 --> 00:24:58.260]  徐弟兄
[00:24:58.260 --> 00:25:00.860]  為什麼教會不說主耶穌回來的?
[00:25:00.860 --> 00:25:03.340]  他說不說我們沒有希望的了
[00:25:03.340 --> 00:25:04.660]  是不是?
[00:25:04.660 --> 00:25:06.980]  我們現在不是說要等升職
[00:25:06.980 --> 00:25:08.180]  升職是好的
[00:25:08.180 --> 00:25:10.380]  我們不是說等我們的病好回來
[00:25:10.380 --> 00:25:11.660]  病好回來是好的
[00:25:11.660 --> 00:25:13.540]  但是最重要的一件事記住就是
[00:25:13.540 --> 00:25:15.140]  主耶穌是會回來的
[00:25:15.140 --> 00:25:17.180]  是會回來的
[00:25:17.740 --> 00:25:20.660]  所以我們真的要記得一件事
[00:25:20.660 --> 00:25:22.380]  我們在教會當中
[00:25:22.380 --> 00:25:25.540]  教會不是最後的終站
[00:25:25.540 --> 00:25:27.540]  新天新地才是
[00:25:27.540 --> 00:25:29.820]  我們在教會裡面要做一件事
[00:25:29.820 --> 00:25:32.900]  就是要準備紀念主耶穌的回來
[00:25:32.900 --> 00:25:35.180]  這是很關鍵的
[00:25:35.180 --> 00:25:37.860]  我們不只是去參加一些宗教活動
[00:25:37.860 --> 00:25:39.500]  感覺良好
[00:25:39.500 --> 00:25:41.300]  剛才唱的歌也很好聽
[00:25:41.300 --> 00:25:43.460]  感覺很好
[00:25:43.460 --> 00:25:45.380]  不只是一個感覺
[00:25:45.380 --> 00:25:46.660]  而是一個實在
[00:25:46.940 --> 00:25:48.940]  人的生命會過
[00:25:48.940 --> 00:25:51.140]  人的生命是需要更新的
[00:25:51.140 --> 00:25:54.180]  2015年6月
[00:25:54.180 --> 00:25:57.100]  我曾經在大家中說過一篇報道叫《建立神家》
[00:25:57.100 --> 00:25:58.460]  你們應該不記得了
[00:25:58.460 --> 00:26:00.500]  裡面我提了兩句話
[00:26:00.500 --> 00:26:03.580]  我們要小心沒有生命的栽培
[00:26:03.580 --> 00:26:06.020]  我們要小心沒有栽培的生命
[00:26:06.020 --> 00:26:07.780]  不知道大家記不記得
[00:26:07.780 --> 00:26:10.060]  我說小心沒有生命的栽培
[00:26:10.060 --> 00:26:12.020]  就是小心有些人沒有生命
[00:26:12.020 --> 00:26:13.300]  雖然他來教會
[00:26:13.300 --> 00:26:15.300]  甚至他很像基督徒
[00:26:15.620 --> 00:26:17.980]  祈禱的阿們還比你大聲
[00:26:17.980 --> 00:26:20.860]  但是你小心他未必有生命
[00:26:20.860 --> 00:26:22.660]  他只有宗教的表現
[00:26:22.660 --> 00:26:24.700]  不一定有重新的生命
[00:26:24.700 --> 00:26:27.100]  所以小心沒有生命的栽培
[00:26:27.100 --> 00:26:29.260]  他沒有生命我們想栽培他
[00:26:29.260 --> 00:26:30.380]  是很難的
[00:26:30.380 --> 00:26:32.260]  他要先有生命
[00:26:32.260 --> 00:26:33.700]  才能夠有成長
[00:26:33.700 --> 00:26:36.180]  但是要小心沒有栽培的生命
[00:26:36.180 --> 00:26:38.580]  不要有了生命你不栽培他
[00:26:38.580 --> 00:26:41.100]  以至他的生命活不出來
[00:26:41.100 --> 00:26:43.380]  以至他的生命不能夠豐盛
[00:26:43.380 --> 00:26:45.340]  所以這裡提什麼呢?
[00:26:45.340 --> 00:26:46.660]  整個舊約
[00:26:46.660 --> 00:26:48.660]  由如月節一直到埃及
[00:26:48.660 --> 00:26:49.860]  起曠野
[00:26:49.860 --> 00:26:52.060]  然後進入加南地
[00:26:52.060 --> 00:26:53.620]  然後建造聖殿
[00:26:53.620 --> 00:26:55.340]  所有做的一切告訴你
[00:26:55.340 --> 00:26:59.220]  主耶穌會回到將來美事的大祭祀
[00:26:59.220 --> 00:27:02.220]  耶穌為我們預備這些東西
[00:27:02.220 --> 00:27:03.940]  你不要錯過
[00:27:03.940 --> 00:27:06.020]  你也不要搞錯
[00:27:06.020 --> 00:27:07.820]  不要搞錯
[00:27:07.820 --> 00:27:09.700]  那個不是終點
[00:27:09.700 --> 00:27:12.140]  那個只是一個預表
[00:27:12.140 --> 00:27:13.380]  一個影子
[00:27:14.700 --> 00:27:16.580]  我們現在如果有耶穌
[00:27:16.580 --> 00:27:18.260]  我們將來就會有希望
[00:27:18.260 --> 00:27:20.460]  所以千萬不要錯過
[00:27:20.460 --> 00:27:23.300]  這位將來美事的大祭祀
[00:27:23.300 --> 00:27:25.340]  千萬不要搞錯
[00:27:25.340 --> 00:27:29.620]  律法的目的是引我們去到神的面前
[00:27:29.620 --> 00:27:32.100]  所以第一件事希望大家記得
[00:27:32.100 --> 00:27:33.580]  我們要確定
[00:27:33.580 --> 00:27:34.460]  要肯定
[00:27:34.460 --> 00:27:36.060]  我們有這個生命
[00:27:36.060 --> 00:27:37.860]  有這個根深的生命
[00:27:37.860 --> 00:27:41.100]  第二件事說的是將來美事的大祭祀
[00:27:41.100 --> 00:27:43.340]  十一節到十四節
[00:27:43.540 --> 00:27:44.580]  十一節說
[00:27:44.580 --> 00:27:45.700]  現在基督來了
[00:27:45.700 --> 00:27:48.740]  作了將來美事的大祭祀
[00:27:48.740 --> 00:27:52.900]  經過那更大更傳遞的帳幕
[00:27:52.900 --> 00:27:56.260]  當希伯來書作者這樣說的時候
[00:27:56.260 --> 00:27:58.060]  提到說基督來了
[00:27:58.060 --> 00:28:01.140]  經過那個更大更傳遞的帳幕
[00:28:01.140 --> 00:28:02.580]  當基督來了的時候
[00:28:02.580 --> 00:28:04.220]  在耶穌的生平當中
[00:28:04.220 --> 00:28:06.140]  會幕已經不存在了
[00:28:06.140 --> 00:28:09.220]  剛才我說的會幕存在了大概五百年
[00:28:09.220 --> 00:28:12.580]  祂所經過的不是人手做的
[00:28:12.820 --> 00:28:14.100]  不吸收這個世界
[00:28:14.100 --> 00:28:16.140]  剛才提到說這個世界
[00:28:16.140 --> 00:28:18.740]  這個看得見的帳幕
[00:28:18.740 --> 00:28:19.940]  看得見的會幕
[00:28:19.940 --> 00:28:21.980]  耶穌經過的是看不見的
[00:28:21.980 --> 00:28:23.220]  不是世上的
[00:28:23.220 --> 00:28:26.180]  當時耶穌聖殿是有的
[00:28:26.180 --> 00:28:28.580]  耶聖殿未被毀的
[00:28:28.580 --> 00:28:31.500]  但是耶穌是死在聖殿之外
[00:28:31.500 --> 00:28:33.860]  不是在聖殿之內
[00:28:33.860 --> 00:28:36.140]  重點不是哪裡
[00:28:36.140 --> 00:28:39.500]  重點是所獻的祭
[00:28:39.500 --> 00:28:41.860]  獻祭的大祭祀
[00:28:42.460 --> 00:28:44.060]  這是重點所在
[00:28:44.060 --> 00:28:44.900]  為什麼呢?
[00:28:44.900 --> 00:28:47.820]  因為這位大祭祀所獻的
[00:28:47.820 --> 00:28:49.740]  結果是什麼呢?
[00:28:49.740 --> 00:28:51.020]  有三個結果
[00:28:51.020 --> 00:28:53.340]  能夠洗淨人心
[00:28:53.340 --> 00:28:55.340]  能夠除去死痕
[00:28:55.340 --> 00:28:57.540]  能夠侍奉真神
[00:28:57.540 --> 00:29:01.380]  第十節有提到說
[00:29:01.380 --> 00:29:03.020]  會有振興的時候
[00:29:03.020 --> 00:29:04.500]  意思是更新
[00:29:04.500 --> 00:29:05.540]  不同的
[00:29:05.540 --> 00:29:06.500]  改變的
[00:29:06.500 --> 00:29:07.500]  不一樣的
[00:29:07.500 --> 00:29:08.820]  更新什麼呢?
[00:29:08.820 --> 00:29:09.660]  兩件事
[00:29:09.660 --> 00:29:11.820]  其實每一個信主的人都談到這一點
[00:29:11.820 --> 00:29:12.300]  第一
[00:29:12.300 --> 00:29:13.700]  更新你的生命
[00:29:13.700 --> 00:29:15.180]  你的生命不同了
[00:29:15.180 --> 00:29:15.580]  第二
[00:29:15.580 --> 00:29:16.740]  更新你的生活
[00:29:16.740 --> 00:29:18.260]  你的生活不同了
[00:29:18.260 --> 00:29:22.220]  你的現在和你的將來都會有改變
[00:29:22.220 --> 00:29:25.620]  將來是因為今天
[00:29:25.620 --> 00:29:26.380]  是因為今天
[00:29:26.380 --> 00:29:28.860]  我們的將來是基於耶穌的過去
[00:29:28.860 --> 00:29:32.340]  耶穌的過去影響你和我的現在
[00:29:32.340 --> 00:29:34.900]  剛才開始我問了一個問題
[00:29:34.900 --> 00:29:36.380]  有沒有將來?
[00:29:36.380 --> 00:29:37.220]  有
[00:29:37.220 --> 00:29:39.580]  為什麼有將來呢?
[00:29:39.580 --> 00:29:40.820]  因為有耶穌的過去
[00:29:40.820 --> 00:29:42.820]  我告訴你最近我聽新聞
[00:29:42.820 --> 00:29:45.220]  有時候真的很心痛
[00:29:45.220 --> 00:29:47.500]  聽到自己都覺得很無奈
[00:29:47.500 --> 00:29:49.940]  到底這個世界變成怎樣了?
[00:29:49.940 --> 00:29:52.940]  我也不知道明天會有什麼發生
[00:29:52.940 --> 00:29:54.660]  但是你問有沒有將來?
[00:29:54.660 --> 00:29:54.980]  有
[00:29:54.980 --> 00:29:55.700]  為什麼?
[00:29:55.700 --> 00:29:57.460]  不是基於我的現在
[00:29:57.460 --> 00:29:58.940]  不是基於我們的現在
[00:29:58.940 --> 00:30:00.660]  而是基於耶穌的過去
[00:30:00.660 --> 00:30:03.060]  也是基於耶穌的將來
[00:30:03.060 --> 00:30:05.020]  祂過去所成就的
[00:30:05.020 --> 00:30:06.340]  祂將來所應許的
[00:30:06.340 --> 00:30:09.340]  我們的明天是不會更好的
[00:30:09.340 --> 00:30:12.260]  但是主耶穌應許的明天是會更好的
[00:30:12.260 --> 00:30:14.540]  地上的明天不會更好的
[00:30:14.540 --> 00:30:16.940]  天氣怎麼會一天比一天好呢?
[00:30:16.940 --> 00:30:19.620]  能源怎麼會一天比一天多呢?
[00:30:19.620 --> 00:30:22.340]  人怎麼會一天比一天好呢?
[00:30:22.340 --> 00:30:24.860]  天上的明天是可以更好的
[00:30:24.860 --> 00:30:28.420]  在於將來美事的大祭司
[00:30:28.420 --> 00:30:30.140]  祂所成就
[00:30:30.140 --> 00:30:31.780]  祂所獻的祭
[00:30:31.780 --> 00:30:34.460]  以致我們有一個更好的明天
[00:30:34.460 --> 00:30:37.180]  在於什麼呢?
[00:30:37.180 --> 00:30:38.460]  在於祂所做的
[00:30:38.620 --> 00:30:39.540]  祂所成就
[00:30:39.540 --> 00:30:40.860]  在於我們所有的
[00:30:40.860 --> 00:30:41.860]  我們所接受
[00:30:41.860 --> 00:30:43.900]  我再說
[00:30:43.900 --> 00:30:45.100]  將來的美事
[00:30:45.100 --> 00:30:47.020]  在於祂所成就
[00:30:47.020 --> 00:30:49.180]  在於我們所接受
[00:30:49.180 --> 00:30:52.380]  再好的藥你不服也沒有效
[00:30:52.380 --> 00:30:56.340]  再好的療法你不做也不會有結果
[00:30:56.340 --> 00:30:58.380]  我記得我自己
[00:30:58.380 --> 00:30:59.820]  我經常有時候
[00:30:59.820 --> 00:31:03.060]  我有時候內心中也有些遺棄
[00:31:03.060 --> 00:31:04.580]  那些Gas
[00:31:04.580 --> 00:31:05.700]  很辛苦的
[00:31:05.700 --> 00:31:06.820]  我不知道有沒有試過
[00:31:06.820 --> 00:31:07.940]  真的頂住
[00:31:07.940 --> 00:31:08.980]  真的很辛苦
[00:31:08.980 --> 00:31:09.980]  很難受的
[00:31:09.980 --> 00:31:11.340]  那麼
[00:31:11.340 --> 00:31:13.460]  我太太有一次我跟她說
[00:31:13.460 --> 00:31:14.780]  真的很辛苦
[00:31:14.780 --> 00:31:15.900]  頂住
[00:31:15.900 --> 00:31:17.260]  你說真的
[00:31:17.260 --> 00:31:18.740]  你說吐也吐不出來
[00:31:18.740 --> 00:31:20.300]  很辛苦
[00:31:20.300 --> 00:31:21.180]  我老婆說
[00:31:21.180 --> 00:31:23.300]  你不記得我們家裡有個藥箱嗎?
[00:31:23.300 --> 00:31:24.340]  我說是呀
[00:31:24.340 --> 00:31:24.900]  又說
[00:31:24.900 --> 00:31:27.100]  你不記得藥箱裡面有些胃藥嗎?
[00:31:27.100 --> 00:31:28.420]  有些胃氣藥嗎?
[00:31:28.420 --> 00:31:31.180]  吃了可以讓你舒服嗎?
[00:31:31.180 --> 00:31:32.260]  我說是呀
[00:31:32.260 --> 00:31:34.060]  她說為什麼你不去吃呢?
[00:31:34.060 --> 00:31:36.300]  我說我沒有想到
[00:31:36.300 --> 00:31:38.140]  你買回來做什麼呢?
[00:31:38.140 --> 00:31:39.580]  她語氣好一點
[00:31:39.580 --> 00:31:40.460]  不是那麼差的
[00:31:40.460 --> 00:31:41.620]  我說是呀
[00:31:41.620 --> 00:31:42.340]  我就上去拿
[00:31:42.340 --> 00:31:43.020]  上去真的
[00:31:43.020 --> 00:31:44.020]  吃了一顆
[00:31:44.020 --> 00:31:46.380]  真的很快胃氣就沒有了
[00:31:46.380 --> 00:31:47.580]  我老婆說
[00:31:47.580 --> 00:31:49.500]  藥是買來吃的
[00:31:49.500 --> 00:31:51.380]  不是買來放的
[00:31:51.380 --> 00:31:53.300]  不是為了安全感
[00:31:53.300 --> 00:31:54.900]  是為了你真的好
[00:31:54.900 --> 00:31:55.940]  我說是呀
[00:31:55.940 --> 00:31:57.060]  她說是呀
[00:31:57.060 --> 00:32:00.420]  我有時候老婆也會責我
[00:32:00.420 --> 00:32:01.420]  她說你什麼都不懂
[00:32:01.420 --> 00:32:02.420]  只會說聖經
[00:32:02.420 --> 00:32:03.820]  你做做人行不行?
[00:32:03.820 --> 00:32:06.260]  有時候我也不知道藥是可以吃的
[00:32:06.980 --> 00:32:08.820]  耶穌成就的
[00:32:08.820 --> 00:32:10.260]  就是給我們有將來
[00:32:10.260 --> 00:32:12.460]  因為我們定睛看的
[00:32:12.460 --> 00:32:15.780]  不是地上的事
[00:32:15.780 --> 00:32:16.940]  是要定睛看的
[00:32:16.940 --> 00:32:17.980]  是將來的事
[00:32:17.980 --> 00:32:19.380]  真的
[00:32:19.380 --> 00:32:21.980]  所以我在下面給了大家有三段聖經
[00:32:21.980 --> 00:32:23.220]  我這次覺得這三段聖經
[00:32:23.220 --> 00:32:24.700]  其實我很熟悉的
[00:32:24.700 --> 00:32:26.100]  但是我發覺真的很好
[00:32:26.100 --> 00:32:27.020]  這三段聖經
[00:32:27.020 --> 00:32:30.460]  馬爾福音24章3-12節那裡告訴我們
[00:32:30.460 --> 00:32:32.860]  大家拿出來看
[00:32:32.860 --> 00:32:34.340]  門徒問耶穌
[00:32:34.340 --> 00:32:36.700]  將來你回來有什麼預兆?
[00:32:36.700 --> 00:32:39.100]  耶穌說將來會怎麼樣?
[00:32:39.100 --> 00:32:40.220]  他第一句說什麼呢?
[00:32:40.220 --> 00:32:41.340]  你們要謹慎
[00:32:41.340 --> 00:32:42.860]  謹慎什麼意思呢?
[00:32:42.860 --> 00:32:45.140]  你不要迷失方向
[00:32:45.140 --> 00:32:48.180]  你不要看錯東西
[00:32:48.180 --> 00:32:50.100]  你不要集中錯了
[00:32:50.100 --> 00:32:51.820]  你不要專注錯了
[00:32:51.820 --> 00:32:53.500]  你不要盼望錯了
[00:32:53.500 --> 00:32:54.420]  你要謹慎
[00:32:54.420 --> 00:32:55.060]  下面說什麼?
[00:32:55.060 --> 00:32:56.940]  免得有人迷惑你們
[00:32:56.940 --> 00:32:58.940]  不要被人騙
