
[00:00:00.000 --> 00:00:06.000]  我們今天能夠站立在神的面前
[00:18:12.000 --> 00:18:15.000]  所以後來稱為暗室之後
[00:18:15.000 --> 00:18:17.000]  蔡蘇娟
[00:18:17.000 --> 00:18:19.000]  拍成電影
[00:18:19.000 --> 00:18:22.000]  當時她讀中學的時候
[00:18:22.000 --> 00:18:25.000]  就有一個經歷
[00:18:25.000 --> 00:18:27.000]  有一天她放學之後
[00:18:27.000 --> 00:18:31.000]  當時就很炎熱
[00:18:31.000 --> 00:18:34.000]  她走回家的時候路上很累
[00:18:34.000 --> 00:18:37.000]  就坐在石頭那裡休息
[00:18:37.000 --> 00:18:39.000]  當她坐在石頭那裡
[00:18:39.000 --> 00:18:41.000]  石頭不是很穩
[00:18:41.000 --> 00:18:43.000]  她一坐下去的時候
[00:18:43.000 --> 00:18:47.000]  石頭就滾出來
[00:18:47.000 --> 00:18:48.000]  滑跌了
[00:18:48.000 --> 00:18:50.000]  她自己就倒在地上
[00:18:50.000 --> 00:18:51.000]  當她倒在地上的時候
[00:18:51.000 --> 00:18:55.000]  她的視野和石頭剛翻開的石頭
[00:18:55.000 --> 00:18:57.000]  差不多是平線來看
[00:18:57.000 --> 00:18:59.000]  她就看到
[00:18:59.000 --> 00:19:01.000]  當石頭一翻開之後
[00:19:01.000 --> 00:19:03.000]  裡面的蛇蟲鼠蟻
[00:19:03.000 --> 00:19:05.000]  本來在黑暗裡
[00:19:05.000 --> 00:19:07.000]  被壓著的黑暗裡
[00:19:07.000 --> 00:19:08.000]  很安全
[00:19:08.000 --> 00:19:09.000]  突然一翻開的時候
[00:19:09.000 --> 00:19:11.000]  光線一照下去
[00:19:11.000 --> 00:19:13.000]  那些蛇蟲鼠蟻百蹤
[00:19:13.000 --> 00:19:14.000]  到處走
[00:19:14.000 --> 00:19:16.000]  到處來捐
[00:19:16.000 --> 00:19:19.000]  當時她的視野
[00:19:19.000 --> 00:19:22.000]  接觸到這些昆蟲
[00:19:22.000 --> 00:19:24.000]  到處在黑暗裡捐
[00:19:24.000 --> 00:19:27.000]  聖靈就感動她
[00:19:27.000 --> 00:19:30.000]  她在學校裡所讀的聖經
[00:19:30.000 --> 00:19:33.000]  所聽的聖經的故事
[00:19:34.000 --> 00:19:38.000]  聖靈就光照她
[00:19:38.000 --> 00:19:42.000]  當時她看到自己的內心
[00:19:42.000 --> 00:19:47.000]  看到自己內心裡的黑暗
[00:19:47.000 --> 00:19:51.000]  看到自己內心裡的敗壞
[00:19:51.000 --> 00:19:55.000]  就好像蛇蟲鼠蟻在黑暗裡一樣
[00:19:55.000 --> 00:19:59.000]  當真理的光照的時候
[00:19:59.000 --> 00:20:02.000]  她完全顯露出來
[00:20:02.000 --> 00:20:04.000]  當時她就跪下
[00:20:04.000 --> 00:20:07.000]  來認罪
[00:20:07.000 --> 00:20:09.000]  來禱告
[00:20:09.000 --> 00:20:11.000]  來歸回神
[00:20:11.000 --> 00:20:14.000]  神就改變了她的生命
[00:20:14.000 --> 00:20:16.000]  改變了她的生命之後
[00:20:16.000 --> 00:20:18.000]  就大大地使用她
[00:20:18.000 --> 00:20:20.000]  她後來移民到美國之後
[00:20:20.000 --> 00:20:25.000]  就在賓夕曼尼亞住下來
[00:20:25.000 --> 00:20:30.000]  當時有很多行船的人
[00:20:30.000 --> 00:20:33.000]  水手船員
[00:20:33.000 --> 00:20:35.000]  去到美國的時候
[00:20:35.000 --> 00:20:39.000]  都去到蔡蘇娟的家
[00:20:39.000 --> 00:20:41.000]  雖然她在暗室裡
[00:20:41.000 --> 00:20:45.000]  但她卻是把人帶到真理的光裡
[00:20:45.000 --> 00:20:51.000]  這是暗室之後蔡蘇娟
[00:20:51.000 --> 00:20:56.000]  詩人在詩篇139篇
[00:20:56.000 --> 00:20:58.000]  有一段經文這樣說
[00:20:58.000 --> 00:21:00.000]  神啊
[00:21:00.000 --> 00:21:02.000]  求祢監察我
[00:21:02.000 --> 00:21:05.000]  知道我的心思
[00:21:05.000 --> 00:21:07.000]  思念我
[00:21:07.000 --> 00:21:09.000]  知道我的意念
[00:21:09.000 --> 00:21:13.000]  看在我裡面有什麼惡行沒有
[00:21:13.000 --> 00:21:16.000]  引導我走永生的道路
[00:21:16.000 --> 00:21:19.000]  我剛信主的時候
[00:21:19.000 --> 00:21:21.000]  我是在窩兜路信主的
[00:21:21.000 --> 00:21:23.000]  當時是在七年年代的初期
[00:21:23.000 --> 00:21:25.000]  有一個宣教船
[00:21:25.000 --> 00:21:27.000]  他以前在中國
[00:21:27.000 --> 00:21:29.000]  在中國變色之前
[00:21:29.000 --> 00:21:32.000]  在四川一帶侍奉
[00:21:32.000 --> 00:21:35.000]  在那邊認識了他太太
[00:21:35.000 --> 00:21:37.000]  在那邊在中國結婚
[00:21:37.000 --> 00:21:39.000]  後來中國變色之後
[00:21:39.000 --> 00:21:41.000]  他就退出來
[00:21:41.000 --> 00:21:43.000]  之後就輾轉回加拿大
[00:21:43.000 --> 00:21:47.000]  就在這邊開辦使者的工作
[00:21:47.000 --> 00:21:49.000]  史蒂芬·奈茲
[00:21:49.000 --> 00:21:51.000]  這位同工
[00:21:51.000 --> 00:21:54.000]  他在大學裡面工作
[00:21:54.000 --> 00:21:57.000]  如果你是那個年代的
[00:21:57.000 --> 00:22:00.000]  都可能會認識史蒂芬·奈茲
[00:22:00.000 --> 00:22:02.000]  有誰認識史蒂芬·奈茲的?
[00:22:02.000 --> 00:22:04.000]  有不少人
[00:22:04.000 --> 00:22:08.000]  他很喜歡唱經文短歌
[00:22:08.000 --> 00:22:11.000]  於是他帶我來唱經文短歌
[00:22:11.000 --> 00:22:13.000]  神啊求祢監察我
[00:22:13.000 --> 00:22:15.000]  我剛初信的時候
[00:22:15.000 --> 00:22:17.000]  就學了這首詩
[00:22:17.000 --> 00:22:19.000]  一直幫助我
[00:22:19.000 --> 00:22:23.000]  幫助我能夠在神的光裡面
[00:22:23.000 --> 00:22:26.000]  經常監察我們的心思
[00:22:26.000 --> 00:22:28.000]  我們的意念
[00:22:28.000 --> 00:22:31.000]  知道我們裡面有沒有惡行
[00:22:31.000 --> 00:22:33.000]  沒有
[00:22:33.000 --> 00:22:35.000]  求主你幫助
[00:22:35.000 --> 00:22:37.000]  但是我們要明白
[00:22:37.000 --> 00:22:39.000]  神祂光照我們
[00:22:39.000 --> 00:22:41.000]  讓我們看見自己的瑕疵
[00:22:41.000 --> 00:22:43.000]  自己裡面的幽暗面
[00:22:43.000 --> 00:22:46.000]  不是說要審判我們
[00:22:46.000 --> 00:22:48.000]  神的心意是叫我們
[00:22:48.000 --> 00:22:50.000]  能夠走上一條永生的道路
[00:22:50.000 --> 00:22:52.000]  走上一條易路
[00:22:52.000 --> 00:22:54.000]  能夠跟祂的聖情有份
[00:22:54.000 --> 00:22:56.000]  能夠跟祂的聖潔有份
[00:22:56.000 --> 00:22:58.000]  能夠脫離敗壞
[00:22:58.000 --> 00:23:00.000]  能夠更加像耶穌
[00:23:00.000 --> 00:23:02.000]  這是神的心意
[00:23:02.000 --> 00:23:04.000]  所以在這裡說
[00:23:04.000 --> 00:23:06.000]  引導我們走上一條永生的道路
[00:23:06.000 --> 00:23:10.000]  在詩篇130篇
[00:23:10.000 --> 00:23:14.000]  第四節
[00:23:14.000 --> 00:23:16.000]  他就這樣說出來
[00:23:16.000 --> 00:23:18.000]  他說我們一起讀一讀
[00:23:18.000 --> 00:23:20.000]  這一節好不好?第四節
[00:23:20.000 --> 00:23:22.000]  在你有赦免之恩
[00:23:22.000 --> 00:23:24.000]  要叫人敬畏你
[00:23:24.000 --> 00:23:28.000]  他不單說到
[00:23:28.000 --> 00:23:30.000]  我們的光景在深處裡面的呼求
[00:23:30.000 --> 00:23:34.000]  不單說到當神監察我們
[00:23:34.000 --> 00:23:36.000]  我們站立不住
[00:23:36.000 --> 00:23:40.000]  他更加在這裡說
[00:23:40.000 --> 00:23:42.000]  但是
[00:23:42.000 --> 00:23:44.000]  這個但是真的很有意思
[00:23:44.000 --> 00:23:46.000]  聖經裡面有很多時候
[00:23:46.000 --> 00:23:48.000]  這些對比
[00:23:48.000 --> 00:23:50.000]  他說
[00:23:50.000 --> 00:23:52.000]  但是這是一個轉捩點
[00:23:52.000 --> 00:23:54.000]  就說到我們以前那種敗壞
[00:23:54.000 --> 00:23:56.000]  現在如今
[00:23:56.000 --> 00:23:58.000]  我們可以在神面前
[00:23:58.000 --> 00:24:00.000]  有這個赦罪的恩典
[00:24:00.000 --> 00:24:04.000]  這個信心的轉捩點
[00:24:04.000 --> 00:24:06.000]  是我們可以經歷的
[00:24:06.000 --> 00:24:08.000]  各位弟兄姊妹
[00:24:08.000 --> 00:24:10.000]  我們不單是信主那一刻
[00:24:10.000 --> 00:24:12.000]  我們經歷到生命的改變
[00:24:12.000 --> 00:24:14.000]  我們需要經常的
[00:24:14.000 --> 00:24:16.000]  每天的
[00:24:16.000 --> 00:24:18.000]  通常的來到神的面前
[00:24:18.000 --> 00:24:20.000]  今天聖餐的禮拜
[00:24:20.000 --> 00:24:22.000]  給我們一個機會
[00:24:22.000 --> 00:24:24.000]  我們集體的個人的
[00:24:24.000 --> 00:24:26.000]  也可以經歷到
[00:24:26.000 --> 00:24:28.000]  我們在神面前認罪
[00:24:28.000 --> 00:24:30.000]  我們在神面前再一次
[00:24:30.000 --> 00:24:32.000]  跟祂恢復關係
[00:24:32.000 --> 00:24:34.000]  再一次讓耶穌給了我們一個補血
[00:24:34.000 --> 00:24:36.000]  來潔淨我們
[00:24:36.000 --> 00:24:38.000]  所以詩人說在靈裡面的掙扎呼喊
[00:24:38.000 --> 00:24:40.000]  在深淵裡面
[00:24:40.000 --> 00:24:42.000]  雖然我們有時失去了這個方向
[00:24:42.000 --> 00:24:44.000]  但是我們只要抬頭的仰望
[00:24:44.000 --> 00:24:46.000]  我們只要轉目的注視
[00:24:46.000 --> 00:24:48.000]  這位的耶穌
[00:24:48.000 --> 00:24:50.000]  就可以得到一個生命的改變
[00:24:50.000 --> 00:24:52.000]  這個轉捩點
[00:24:52.000 --> 00:24:56.000]  是要我們經常
[00:24:56.000 --> 00:24:58.000]  將眼光不是
[00:24:58.000 --> 00:25:00.000]  看到我們地上的東西
[00:25:00.000 --> 00:25:02.000]  不是看到我們自己
[00:25:02.000 --> 00:25:04.000]  如果你看到自己的話
[00:25:04.000 --> 00:25:06.000]  有時又這麼壞
[00:25:06.000 --> 00:25:08.000]  又跌倒的
[00:25:08.000 --> 00:25:10.000]  就會很沮喪
[00:25:10.000 --> 00:25:12.000]  當我們看這個環境
[00:25:12.000 --> 00:25:14.000]  經濟又不好
[00:25:14.000 --> 00:25:16.000]  這個世界又這麼多罪惡
[00:25:16.000 --> 00:25:18.000]  這個世界又這麼多動亂
[00:25:18.000 --> 00:25:20.000]  看見這個環境的時候
[00:25:20.000 --> 00:25:22.000]  我們的心有時就會很難受
[00:25:22.000 --> 00:25:24.000]  但是神叫我們抬頭
[00:25:24.000 --> 00:25:26.000]  叫我們仰望
[00:25:26.000 --> 00:25:28.000]  叫我們專注
[00:25:28.000 --> 00:25:30.000]  定睛在這位神的上面
[00:25:30.000 --> 00:25:32.000]  祂的寶座
[00:25:32.000 --> 00:25:34.000]  安設在我們中間
[00:25:34.000 --> 00:25:38.000]  在新約
[00:25:38.000 --> 00:25:40.000]  有一本書
[00:25:40.000 --> 00:25:42.000]  很小的一本書
[00:25:42.000 --> 00:25:44.000]  只有一章
[00:25:44.000 --> 00:25:46.000]  哪一本書呢?
[00:25:46.000 --> 00:25:48.000]  猶大書
[00:25:48.000 --> 00:25:50.000]  在猶大書裏面有一節聖經
[00:25:50.000 --> 00:25:52.000]  我很喜歡經常
[00:25:52.000 --> 00:25:54.000]  如果是送一些卡片
[00:25:54.000 --> 00:25:56.000]  或者某人生日
[00:25:56.000 --> 00:25:58.000]  某人安立
[00:25:58.000 --> 00:26:00.000]  某人做一些特殊的事情
[00:26:00.000 --> 00:26:02.000]  送一些書給他的時候
[00:26:02.000 --> 00:26:04.000]  我都喜歡將這一節的聖經放進去
[00:26:04.000 --> 00:26:06.000]  這節聖經裏面
[00:26:06.000 --> 00:26:08.000]  給我們一條方向
[00:26:08.000 --> 00:26:10.000]  我們一起
[00:26:10.000 --> 00:26:12.000]  讀讀這段經文
[00:26:12.000 --> 00:26:14.000]  你們
[00:26:14.000 --> 00:26:16.000]  要在至聖的真道上
[00:26:16.000 --> 00:26:18.000]  造就自己
[00:26:18.000 --> 00:26:20.000]  在聖靈裏禱告
[00:26:20.000 --> 00:26:22.000]  保守自己尚在神的愛中
[00:26:22.000 --> 00:26:24.000]  仰望我們主耶穌
[00:26:24.000 --> 00:26:26.000]  基督的憐憫
[00:26:26.000 --> 00:26:28.000]  直到永生
[00:26:28.000 --> 00:26:30.000]  猶大書21節
[00:26:30.000 --> 00:26:32.000]  這些經文我們真的要
[00:26:32.000 --> 00:26:34.000]  將它背起來
[00:26:34.000 --> 00:26:36.000]  藏在心裏面
[00:26:36.000 --> 00:26:38.000]  唱經文短歌
[00:26:38.000 --> 00:26:40.000]  有一個好處
[00:26:40.000 --> 00:26:42.000]  一方面唱一方面背經文
[00:26:42.000 --> 00:26:44.000]  背經文
[00:26:44.000 --> 00:26:46.000]  我們在海外的信徒
[00:26:46.000 --> 00:26:48.000]  有時我們忽略了
[00:26:48.000 --> 00:26:50.000]  在中國的信徒
[00:26:50.000 --> 00:26:52.000]  他們真的背聖經
[00:26:52.000 --> 00:26:54.000]  很會背
[00:26:54.000 --> 00:26:56.000]  他們背詩歌很會背
[00:26:56.000 --> 00:26:58.000]  甚至我有一次在廈門
[00:26:58.000 --> 00:27:00.000]  廈門古浪墜
[00:27:00.000 --> 00:27:02.000]  他有一個詩琴
[00:27:02.000 --> 00:27:04.000]  是風琴詩
[00:27:04.000 --> 00:27:06.000]  風琴詩他年紀大
[00:27:06.000 --> 00:27:08.000]  他已經盲眼了
[00:27:08.000 --> 00:27:10.000]  二十多年
[00:27:10.000 --> 00:27:12.000]  以前是看到的
[00:27:12.000 --> 00:27:14.000]  但後來眼瞎眼瞎看不到
[00:27:14.000 --> 00:27:16.000]  雖然看不到但他可以做詩琴
[00:27:16.000 --> 00:27:18.000]  他將整本的贊美詩
[00:27:18.000 --> 00:27:20.000]  背起來
[00:27:20.000 --> 00:27:22.000]  當領師說我們一起翻開
[00:27:22.000 --> 00:27:24.000]  贊美詩第五十六首
[00:27:24.000 --> 00:27:26.000]  他就彈出來
[00:27:26.000 --> 00:27:28.000]  當我們一起翻開
[00:27:28.000 --> 00:27:30.000]  一百四十首他就彈出來
[00:27:30.000 --> 00:27:32.000]  他能夠背
[00:27:32.000 --> 00:27:34.000]  能夠將聖詩放在心裡
[00:27:34.000 --> 00:27:36.000]  能夠將神的話語
[00:27:36.000 --> 00:27:38.000]  放在我們的心裡
[00:27:38.000 --> 00:27:40.000]  這個我們海外的信徒
[00:27:40.000 --> 00:27:42.000]  有時我們真的慚愧
[00:27:42.000 --> 00:27:44.000]  我們不要說
[00:27:44.000 --> 00:27:46.000]  背詩歌
[00:27:46.000 --> 00:27:48.000]  我們不懂背
[00:27:48.000 --> 00:27:50.000]  很多時候我們都不太注重背
[00:27:50.000 --> 00:27:52.000]  有時我們需要將神的話語
[00:27:52.000 --> 00:27:54.000]  放在心裡
[00:27:54.000 --> 00:27:56.000]  一字一字的好的金句
[00:27:56.000 --> 00:27:58.000]  一張一張好的金句
[00:27:58.000 --> 00:28:00.000]  能夠背中
[00:28:00.000 --> 00:28:02.000]  我再讀一次
[00:28:02.000 --> 00:28:04.000]  這段聖經
[00:28:04.000 --> 00:28:06.000]  在至聖的真道上
[00:28:06.000 --> 00:28:08.000]  造就自己
[00:28:08.000 --> 00:28:10.000]  在聖靈裡禱告
[00:28:10.000 --> 00:28:12.000]  保守自己尚在神的愛中
[00:28:12.000 --> 00:28:14.000]  仰望我們
[00:28:14.000 --> 00:28:16.000]  主耶穌基督的憐憫
[00:28:16.000 --> 00:28:18.000]  直到永生
[00:28:18.000 --> 00:28:20.000]  由大書21節
[00:28:20.000 --> 00:28:24.000]  至聖的真道上造就自己
[00:28:24.000 --> 00:28:26.000]  在聖靈裡
[00:28:26.000 --> 00:28:28.000]  來祈禱
[00:28:28.000 --> 00:28:30.000]  這個講得很清楚
[00:28:30.000 --> 00:28:32.000]  神的心意就是這麼清楚
[00:28:32.000 --> 00:28:34.000]  你說尋求神的心意
[00:28:34.000 --> 00:28:36.000]  很多時候迷離撲朔
[00:28:36.000 --> 00:28:38.000]  但明顯神的話語的心意
[00:28:38.000 --> 00:28:40.000]  叫我們好好去做
[00:28:40.000 --> 00:28:42.000]  不是在迷宮裡
[00:28:42.000 --> 00:28:44.000]  去尋求
[00:28:44.000 --> 00:28:46.000]  我們要在神的話語裡
[00:28:46.000 --> 00:28:48.000]  追求
[00:28:48.000 --> 00:28:50.000]  我們要學習在聖靈裡多方的祈禱
[00:28:50.000 --> 00:28:52.000]  我們要學習在神的愛裡
[00:28:52.000 --> 00:28:54.000]  有這種安全感
[00:28:54.000 --> 00:28:56.000]  在神的憐憫裡
[00:28:56.000 --> 00:28:58.000]  我們能夠有永生的盼望
[00:28:58.000 --> 00:29:00.000]  所以去到
[00:29:00.000 --> 00:29:02.000]  詩篇130篇
[00:29:02.000 --> 00:29:04.000]  第5至第8節
[00:29:04.000 --> 00:29:06.000]  詩人本來就是確認
[00:29:06.000 --> 00:29:08.000]  神的赦罪的恩典
[00:29:08.000 --> 00:29:10.000]  叫我們去敬畏祂
[00:29:10.000 --> 00:29:12.000]  更加
[00:29:12.000 --> 00:29:14.000]  詩人從
[00:29:14.000 --> 00:29:16.000]  他個人的經歷
[00:29:16.000 --> 00:29:18.000]  再引伸到回中的
[00:29:18.000 --> 00:29:20.000]  一個宣告
[00:29:20.000 --> 00:29:22.000]  宣告神的救恩
[00:29:22.000 --> 00:29:24.000]  個人的經歷是什麼呢
[00:29:24.000 --> 00:29:26.000]  就在第5、6兩節裡
[00:29:26.000 --> 00:29:28.000]  用第一身的方式
[00:29:28.000 --> 00:29:30.000]  講出有關他個人
[00:29:30.000 --> 00:29:32.000]  怎樣等候仰望神的話語
[00:29:32.000 --> 00:29:34.000]  我們又看看
[00:29:34.000 --> 00:29:36.000]  第5、6節
[00:29:36.000 --> 00:29:38.000]  他說
[00:29:38.000 --> 00:29:40.000]  我等候耶和華
[00:29:40.000 --> 00:29:42.000]  我的心等候
[00:29:42.000 --> 00:29:44.000]  我也是仰望
[00:29:44.000 --> 00:29:46.000]  他的華
[00:29:46.000 --> 00:29:48.000]  我的心等候主
[00:29:48.000 --> 00:29:50.000]  星哥守夜的
[00:29:50.000 --> 00:29:52.000]  等候天亮
[00:29:52.000 --> 00:29:54.000]  星哥守夜的等候天亮
[00:29:54.000 --> 00:29:56.000]  下一章
[00:29:56.000 --> 00:29:58.000]  詩人在這裡說
[00:29:58.000 --> 00:30:00.000]  要我們等候耶和華
[00:30:00.000 --> 00:30:02.000]  他說我的心
[00:30:02.000 --> 00:30:04.000]  這個心這個字
[00:30:04.000 --> 00:30:06.000]  是講到心靈
[00:30:06.000 --> 00:30:08.000]  講到心靈的心處的一個渴求
[00:30:08.000 --> 00:30:10.000]  這個心
[00:30:10.000 --> 00:30:12.000]  不是說心臟
[00:30:12.000 --> 00:30:14.000]  心臟有一個用詞
[00:30:14.000 --> 00:30:16.000]  這個心臟叫
[00:30:16.000 --> 00:30:18.000]  這個叫一個魂
[00:30:18.000 --> 00:30:20.000]  魂是什麼呢
[00:30:20.000 --> 00:30:22.000]  魂在第5、6節裡也有用
[00:30:22.000 --> 00:30:24.000]  就是講到一個人
[00:30:24.000 --> 00:30:26.000]  整個人的感情
[00:30:26.000 --> 00:30:28.000]  意志
[00:30:28.000 --> 00:30:30.000]  情緒、思念
[00:30:30.000 --> 00:30:32.000]  都投入在裡面
[00:30:32.000 --> 00:30:34.000]  整個人
[00:30:34.000 --> 00:30:36.000]  他來到
[00:30:36.000 --> 00:30:38.000]  回到神的面前
[00:30:38.000 --> 00:30:40.000]  他說我的心、我整個人
[00:30:40.000 --> 00:30:42.000]  我的意志、我的魂
[00:30:42.000 --> 00:30:44.000]  來到等候
[00:30:44.000 --> 00:30:46.000]  等候什麼呢
[00:30:46.000 --> 00:30:48.000]  等候神
[00:30:48.000 --> 00:30:50.000]  等候這個功課
[00:30:50.000 --> 00:30:52.000]  是很難學的
[00:30:52.000 --> 00:30:54.000]  但是你在那裡
[00:30:54.000 --> 00:30:56.000]  默默的等
[00:30:56.000 --> 00:30:58.000]  在現在這個時代
[00:30:58.000 --> 00:31:00.000]  我們什麼都要即時發生
[00:31:00.000 --> 00:31:02.000]  instant
[00:31:02.000 --> 00:31:04.000]  喝咖啡instant coffee
[00:31:04.000 --> 00:31:06.000]  吃noodle instant noodle
[00:31:06.000 --> 00:31:08.000]  每樣東西都要即時吃
[00:31:08.000 --> 00:31:10.000]  每樣東西都要即時發生
[00:31:10.000 --> 00:31:12.000]  甚至首歌唱的歌
[00:31:12.000 --> 00:31:14.000]  Patience is a wonderful thing
[00:31:14.000 --> 00:31:16.000]  很好的
[00:31:16.000 --> 00:31:18.000]  Patience
[00:31:18.000 --> 00:31:20.000]  I want it right now
[00:31:20.000 --> 00:31:22.000]  要即時得到的
[00:31:22.000 --> 00:31:24.000]  但是神叫我們學習
[00:31:24.000 --> 00:31:26.000]  一個等候的功課
[00:31:26.000 --> 00:31:28.000]  等候的時候
[00:31:28.000 --> 00:31:30.000]  我們要仰望
[00:31:30.000 --> 00:31:32.000]  很具體的
[00:31:32.000 --> 00:31:34.000]  仰望神的話
[00:31:34.000 --> 00:31:36.000]  我也仰望他的話
[00:31:36.000 --> 00:31:38.000]  神的話是神的應許
[00:31:38.000 --> 00:31:40.000]  神的應許是實在的
[00:31:40.000 --> 00:31:42.000]  當我
[00:31:42.000 --> 00:31:44.000]  等候神
[00:31:44.000 --> 00:31:46.000]  將神的話傳寄在心裡
[00:31:46.000 --> 00:31:48.000]  即使客觀的環境
[00:31:48.000 --> 00:31:50.000]  困難
[00:31:50.000 --> 00:31:52.000]  即使我們在一個深淵裡
[00:31:52.000 --> 00:31:54.000]  困難的環境裡
[00:31:54.000 --> 00:31:56.000]  但是神的話
[00:31:56.000 --> 00:31:58.000]  是我們腦上的燈
[00:31:58.000 --> 00:32:00.000]  前日光來指引我們
[00:32:00.000 --> 00:32:02.000]  如果你看過孫中山的生平
[00:32:02.000 --> 00:32:04.000]  你知道他在倫敦的時候
[00:32:04.000 --> 00:32:06.000]  曾經有一個所謂遇難記
[00:32:06.000 --> 00:32:08.000]  遇難的一段時間
[00:32:08.000 --> 00:32:10.000]  當時他在
[00:32:10.000 --> 00:32:12.000]  在海外流放到處
[00:32:12.000 --> 00:32:14.000]  來鼓吹革命
[00:32:14.000 --> 00:32:16.000]  喚起各人對民族主義的
[00:32:16.000 --> 00:32:18.000]  心境
[00:32:18.000 --> 00:32:20.000]  他在檀香山的時候認識了一個
[00:32:20.000 --> 00:32:22.000]  醫生
[00:32:22.000 --> 00:32:24.000]  在中國取道檀香山
[00:32:24.000 --> 00:32:26.000]  回到倫敦
[00:32:26.000 --> 00:32:28.000]  一個英國的醫生
[00:32:28.000 --> 00:32:30.000]  和這個醫生
[00:32:30.000 --> 00:32:32.000]  孫中山非常交心
[00:32:32.000 --> 00:32:34.000]  一起講到革命
[00:32:34.000 --> 00:32:36.000]  講到中國的前途
[00:32:36.000 --> 00:32:38.000]  這個醫生就邀請他
[00:32:38.000 --> 00:32:40.000]  如果他日到倫敦
[00:32:40.000 --> 00:32:42.000]  就請他到他的府上
[00:32:42.000 --> 00:32:44.000]  一起來傾談
[00:32:44.000 --> 00:32:46.000]  輾轉
[00:32:46.000 --> 00:32:48.000]  孫中山就從檀香山
[00:32:48.000 --> 00:32:50.000]  一路去到英國
[00:32:50.000 --> 00:32:52.000]  去到英國的時候
[00:32:52.000 --> 00:32:54.000]  他就住在一個旅館
[00:32:54.000 --> 00:32:56.000]  每一天就在這個旅館
[00:32:56.000 --> 00:32:58.000]  走到這個醫生的府邸
[00:32:58.000 --> 00:33:00.000]  Chateau
[00:33:00.000 --> 00:33:02.000]  就和他一起來
[00:33:02.000 --> 00:33:04.000]  傾談中國民族
[00:33:04.000 --> 00:33:06.000]  中國國家大事
[00:33:06.000 --> 00:33:08.000]  每日如是
[00:33:08.000 --> 00:33:10.000]  他有沒有留意到
[00:33:10.000 --> 00:33:12.000]  他在這條路上經過有一個建築物
[00:33:12.000 --> 00:33:14.000]  這個建築物
[00:33:14.000 --> 00:33:16.000]  就是大清國
[00:33:16.000 --> 00:33:18.000]  當時的領事館
[00:33:18.000 --> 00:33:20.000]  也是現在
[00:33:20.000 --> 00:33:22.000]  中國的領事館
[00:33:22.000 --> 00:33:24.000]  他每日就這樣經過
[00:33:24.000 --> 00:33:26.000]  有一次當他經過的時候
[00:33:26.000 --> 00:33:28.000]  這個
[00:33:28.000 --> 00:33:30.000]  大使館開了個門
[00:33:30.000 --> 00:33:32.000]  有兩個人出來
[00:33:32.000 --> 00:33:34.000]  這兩個人用
[00:33:34.000 --> 00:33:36.000]  孫中山的中山的口音
[00:33:36.000 --> 00:33:38.000]  跟他說
[00:33:38.000 --> 00:33:40.000]  老兄老兄
[00:33:40.000 --> 00:33:42.000]  聽到你的香音
[00:33:42.000 --> 00:33:44.000]  中山人的香音
[00:33:44.000 --> 00:33:46.000]  特別高興
[00:33:46.000 --> 00:33:48.000]  這兩個人說進來進來
[00:33:48.000 --> 00:33:50.000]  我們喝荔枝紅茶
[00:33:50.000 --> 00:33:52.000]  一說到荔枝紅茶
[00:33:52.000 --> 00:33:54.000]  孫中山就很開心
[00:33:54.000 --> 00:33:56.000]  一點防備一點戒心都沒有
[00:33:56.000 --> 00:33:58.000]  醫生就和他們進去了
[00:33:58.000 --> 00:34:00.000]  一進去門一關
[00:34:00.000 --> 00:34:02.000]  他就被幽禁
[00:34:02.000 --> 00:34:04.000]  當時清朝的意思就是說
[00:34:04.000 --> 00:34:06.000]  他有一艘船就會來到倫敦
[00:34:06.000 --> 00:34:08.000]  然後就將孫中山押下去
[00:34:08.000 --> 00:34:10.000]  然後就送回中國
[00:34:10.000 --> 00:34:12.000]  推出五門斬首
[00:34:12.000 --> 00:34:14.000]  這個
[00:34:14.000 --> 00:34:16.000]  他的命運就是這樣
[00:34:16.000 --> 00:34:18.000]  孫中山被監禁的時候
[00:34:18.000 --> 00:34:20.000]  他自己心知道
[00:34:20.000 --> 00:34:22.000]  這一次難逃劫難
[00:34:22.000 --> 00:34:24.000]  可能就殺身之禍
[00:34:24.000 --> 00:34:26.000]  他也都預了有這件事
[00:34:26.000 --> 00:34:28.000]  當時
[00:34:28.000 --> 00:34:30.000]  他怎樣來度日子
[00:34:30.000 --> 00:34:32.000]  怎樣能夠過這四十幾日的時間
[00:34:32.000 --> 00:34:34.000]  幽禁的日子
[00:34:34.000 --> 00:34:36.000]  他
[00:34:36.000 --> 00:34:38.000]  第一就是靠禱告
[00:34:38.000 --> 00:34:40.000]  靠神的話語
[00:34:40.000 --> 00:34:42.000]  當時沒有聖經的
[00:34:42.000 --> 00:34:44.000]  他只有過往在教會裡面
[00:34:44.000 --> 00:34:46.000]  所讀的聖經所背誦到的
[00:34:46.000 --> 00:34:48.000]  記憶到的就在思想裡面
[00:34:48.000 --> 00:34:50.000]  反覆的來思想神的話語
[00:34:50.000 --> 00:34:52.000]  思想詩篇
[00:34:52.000 --> 00:34:54.000]  思想神的話語
[00:34:54.000 --> 00:34:56.000]  用禱告來平靜他的心
[00:34:56.000 --> 00:34:58.000]  使得他不會
[00:34:58.000 --> 00:35:00.000]  因為這個壓力底下
