
[00:00:00.000 --> 00:00:05.120]  大家好 特別如果你正在吃的話請你繼續吃
[00:14:50.600 --> 00:14:52.160]  怎樣學會喜歡它呢
[00:14:52.160 --> 00:14:53.600]  你可以靠感激
[00:14:53.600 --> 00:14:54.600]  感激有這東西
[00:14:54.600 --> 00:14:55.680]  這東西不是你的努力
[00:14:55.680 --> 00:14:57.000]  是你的錢
[00:14:57.000 --> 00:14:58.080]  你的健康
[00:14:58.080 --> 00:14:59.760]  不是你努力得來的
[00:14:59.760 --> 00:15:01.560]  所以那些人是快樂的
[00:15:01.560 --> 00:15:04.200]  我想講一個很簡單的事例
[00:15:04.200 --> 00:15:05.960]  我在兩個月前
[00:15:05.960 --> 00:15:08.920]  我在澳門教育司講了講座
[00:15:08.920 --> 00:15:10.640]  當時我收到電話
[00:15:10.640 --> 00:15:13.360]  收不到香港的電話
[00:15:13.360 --> 00:15:15.280]  然後我坐完船回來香港
[00:15:15.280 --> 00:15:16.480]  我媽媽就找了我
[00:15:16.480 --> 00:15:18.440]  她說你知不知道你老爸
[00:15:18.440 --> 00:15:20.200]  今天下午四點多的時候
[00:15:20.200 --> 00:15:23.160]  心臟突然間很不妥
[00:15:23.160 --> 00:15:24.880]  你做了六更治
[00:15:24.880 --> 00:15:25.680]  這樣
[00:15:25.680 --> 00:15:26.360]  那你怎樣
[00:15:26.360 --> 00:15:28.440]  你去醫院吧
[00:15:28.440 --> 00:15:29.760]  我心裡很不安
[00:15:29.760 --> 00:15:32.040]  原來她不斷打電話給我
[00:15:32.040 --> 00:15:33.120]  我收不到
[00:15:33.120 --> 00:15:34.400]  於是我查看電話
[00:15:34.400 --> 00:15:37.080]  查到原來真的有電話給我
[00:15:37.080 --> 00:15:38.040]  於是我看到我媽媽
[00:15:38.040 --> 00:15:40.280]  我在想她一定很不開心
[00:15:40.280 --> 00:15:41.680]  是不是很嚴重呢
[00:15:41.680 --> 00:15:43.320]  怎知道我媽媽跟我說
[00:15:43.320 --> 00:15:44.760]  你老爸
[00:15:44.760 --> 00:15:46.160]  這件事很特別
[00:15:46.160 --> 00:15:47.480]  進醫院的時候
[00:15:47.480 --> 00:15:50.720]  人家護士問他多少歲
[00:15:50.720 --> 00:15:51.880]  罪子在哪裏
[00:15:51.880 --> 00:15:53.280]  然後問一個問題
[00:15:53.280 --> 00:15:55.200]  有沒有宗教信仰
[00:15:55.200 --> 00:15:57.720]  你老爸說基督教
[00:15:57.720 --> 00:16:02.000]  我老爸在我小時候帶我回教會
[00:16:02.000 --> 00:16:04.440]  但是不進教會
[00:16:04.440 --> 00:16:07.600]  已經是五十年結婚過了
[00:16:07.600 --> 00:16:10.440]  我媽媽說她說自己是基督教
[00:16:10.440 --> 00:16:13.840]  然後我老爸和牧師
[00:16:13.840 --> 00:16:16.280]  在他出院之後和他吃午飯
[00:16:16.280 --> 00:16:18.880]  後來他們洗禮在聖誕節
[00:16:18.880 --> 00:16:19.920]  洗禮的時候
[00:16:19.920 --> 00:16:22.280]  牧師按著他祈禱
[00:16:22.280 --> 00:16:24.400]  按手洗禮
[00:16:24.400 --> 00:16:25.480]  按著他的頭
[00:16:25.480 --> 00:16:27.240]  他手指按著他的頭
[00:16:27.240 --> 00:16:29.800]  我太太在那邊拍了一張照片
[00:16:29.800 --> 00:16:31.120]  她躲在眼裏
[00:16:31.120 --> 00:16:35.520]  被牧師按著額頭洗禮的照片
[00:16:35.520 --> 00:16:39.360]  那塊臉有笑容很鬆
[00:16:39.360 --> 00:16:40.520]  她想曬出來
[00:16:40.520 --> 00:16:43.880]  我說我從來沒有見過我老爸這個樣子
[00:16:43.880 --> 00:16:46.040]  我老爸是一個很嚴謹的人
[00:16:46.040 --> 00:16:48.280]  真的絕對不笑的樣子
[00:16:48.280 --> 00:16:51.080]  但後來在十二月洗禮之後
[00:16:51.080 --> 00:16:52.440]  一直到今天
[00:16:52.440 --> 00:16:53.440]  他每天都回教會
[00:16:53.440 --> 00:16:56.000]  每個星期都有聚會都去
[00:16:56.000 --> 00:16:57.120]  很開朗的人
[00:16:57.120 --> 00:16:59.000]  很鬆很輕鬆的人
[00:16:59.000 --> 00:17:00.560]  其實他的心臟病
[00:17:00.560 --> 00:17:03.080]  經常都有偶然間發生
[00:17:03.080 --> 00:17:07.080]  但今天他是一個很平和的人
[00:17:07.080 --> 00:17:08.920]  我媽和我爸爸說的時候
[00:17:08.920 --> 00:17:12.080]  他說我們不擔心任何事
[00:17:12.080 --> 00:17:16.880]  如果天父接我離開這個世界
[00:17:16.880 --> 00:17:18.560]  我一樣那麼開心
[00:17:18.560 --> 00:17:21.120]  如果我活得那一天
[00:17:21.120 --> 00:17:21.920]  那一年
[00:17:21.920 --> 00:17:23.720]  我又一樣那麼開心
[00:17:23.720 --> 00:17:25.160]  他已經學會了
[00:17:25.160 --> 00:17:27.320]  喜歡他所有發生的事
[00:17:27.320 --> 00:17:28.760]  不過在以前
[00:17:28.760 --> 00:17:30.240]  為了賺錢
[00:17:30.240 --> 00:17:31.840]  為了喜歡刺激
[00:17:31.840 --> 00:17:35.640]  過一個完全神經很緊張的生活
[00:17:35.640 --> 00:17:36.680]  就因為這個緣故
[00:17:36.680 --> 00:17:39.240]  所以我去了讀心理治療
[00:17:39.240 --> 00:17:41.160]  是我老爸刺激我的
[00:17:41.160 --> 00:17:42.760]  因為我不想學他
[00:17:42.760 --> 00:17:44.760]  但是到今天
[00:17:44.760 --> 00:17:46.480]  我感覺到在他身上見到一個
[00:17:46.480 --> 00:17:48.120]  很重要的實驗
[00:17:48.120 --> 00:17:50.000]  就是找到他心靈上的東西
[00:17:50.000 --> 00:17:51.840]  於是他離開了他自己
[00:17:51.840 --> 00:17:53.840]  最困苦一輩子的東西
[00:17:53.840 --> 00:17:56.840]  就是那個不必要的壓力
[00:17:56.840 --> 00:17:58.840]  所以今天你可能會想一下
[00:17:58.840 --> 00:18:00.240]  快樂的秘訣
[00:18:00.240 --> 00:18:01.840]  和年年無關
[00:18:01.840 --> 00:18:02.960]  和有些事有關係
[00:18:02.960 --> 00:18:04.960]  和睡覺和閱讀
[00:18:04.960 --> 00:18:07.720]  甚至和你有沒有幫助人有關係
[00:18:07.720 --> 00:18:10.120]  但是最強的那三個因素
[00:18:10.120 --> 00:18:12.120]  都是非常直接指向
[00:18:12.120 --> 00:18:13.640]  你的心靈
[00:18:13.640 --> 00:18:15.360]  你的靈魂的因素
[00:18:15.360 --> 00:18:19.600]  就是那個24%、40%和絕對的因素
[00:18:19.600 --> 00:18:20.640]  所以如果你覺得
[00:18:20.640 --> 00:18:22.240]  你自己的人生裏面
[00:18:22.240 --> 00:18:24.200]  經常有不開心
[00:18:24.200 --> 00:18:25.320]  有失言
[00:18:25.320 --> 00:18:26.720]  有吃不下飯
[00:18:26.720 --> 00:18:28.200]  有很多事掛念
[00:18:28.200 --> 00:18:31.160]  會不會你自己失去了一個機會
[00:18:31.160 --> 00:18:33.160]  在一個最絕對的快樂那裏
[00:18:33.160 --> 00:18:35.160]  去和它招手
[00:18:35.160 --> 00:18:37.160]  你肯不肯去回應這件事呢
[00:18:37.160 --> 00:18:38.600]  在中環的地方
[00:18:38.600 --> 00:18:39.920]  不容易聽到這些東西
[00:18:39.920 --> 00:18:41.200]  中環的地方每個人都說
[00:18:41.200 --> 00:18:42.400]  今天市場怎樣
[00:18:42.400 --> 00:18:43.640]  我們聽這些東西
[00:18:43.640 --> 00:18:46.000]  但是今天你的心情怎樣呢
[00:18:46.000 --> 00:18:47.520]  是上了還是下了呢
[00:18:47.520 --> 00:18:49.280]  其實還在那裏的市場
[00:18:49.280 --> 00:18:50.680]  甚至你再想一下
[00:18:50.680 --> 00:18:53.000]  如果你的心情淡了很久
[00:18:53.000 --> 00:18:54.800]  沉了很久
[00:18:54.800 --> 00:18:56.800]  這個淡市
[00:18:56.800 --> 00:18:58.800]  董建華都幫不了你
[00:18:58.800 --> 00:19:01.800]  但是要靠你找回一個來源
[00:19:01.800 --> 00:19:04.080]  這個快樂的來源就是耶穌基督
[00:19:04.080 --> 00:19:06.080]  所以希望今天你聽完之後
[00:19:06.080 --> 00:19:08.880]  如果你平時很少去跟進你自己的東西
[00:19:08.880 --> 00:19:10.880]  你回去教會
[00:19:10.880 --> 00:19:12.600]  或者去見到浸信會
[00:19:12.600 --> 00:19:14.920]  你聽一下傳道人
[00:19:14.920 --> 00:19:16.920]  怎樣解釋聖經給他聽一下
[00:19:16.920 --> 00:19:18.640]  還有你絕對有自由
[00:19:18.640 --> 00:19:20.640]  去買一本聖經
[00:19:20.640 --> 00:19:23.240]  翻開看看耶穌怎樣說法
[00:19:23.240 --> 00:19:25.520]  於是你的快樂會充實很多
[00:19:25.520 --> 00:19:27.520]  不是聽我講給你聽
[00:19:27.520 --> 00:19:29.160]  你是第二首聽回來的
[00:19:29.160 --> 00:19:31.560]  你第一首的快樂是我給不了你的
[00:19:31.560 --> 00:19:34.520]  就是你直接接觸耶穌給你的快樂
[00:19:34.520 --> 00:19:36.520]  這個是我想我最開心的
[00:19:36.520 --> 00:19:38.200]  我最後講一句話就是
[00:19:38.200 --> 00:19:40.200]  你很奇怪為什麼我站出來講
[00:19:40.200 --> 00:19:41.720]  如果我不是基督徒
[00:19:41.720 --> 00:19:43.000]  我想我不會站出來講
[00:19:43.000 --> 00:19:45.000]  原因就是我做心理治療
[00:19:45.000 --> 00:19:46.600]  如果我教會了你快樂
[00:19:46.600 --> 00:19:47.920]  沒有人幫我
[00:19:47.920 --> 00:19:49.920]  你知不知道沒有人醫治的時候
[00:19:49.920 --> 00:19:53.920]  自己講自己那行的行業
[00:19:53.920 --> 00:19:55.920]  是教人別的方法比我好
[00:19:55.920 --> 00:19:57.920]  讓我自己沒有生意和倒閉
[00:19:57.920 --> 00:19:59.920]  有什麼人肯這樣做呢
[00:19:59.920 --> 00:20:01.920]  只有基督徒肯這樣做
[00:20:01.920 --> 00:20:02.920]  我可以告訴你
[00:20:02.920 --> 00:20:05.920]  如果你以期一天到晚都找人治療你
[00:20:05.920 --> 00:20:07.920]  不如你找一個絕對的方法
[00:20:07.920 --> 00:20:09.920]  可能比找一個醫生
[00:20:09.920 --> 00:20:12.920]  更加長期和永遠有效很多
[00:20:12.920 --> 00:20:15.920]  希望這個分享可以幫到你和周圍的人
[00:20:15.920 --> 00:20:17.920]  多謝大家
[00:20:17.920 --> 00:20:19.920]  (字幕製作:貝爾)
[00:20:19.920 --> 00:20:21.920]  (字幕製作:貝爾)

