
[00:00:00.000 --> 00:00:09.560]  今天跟大家一起思想的經文是出自馬太福音第九章第十八至第二十六節
[00:19:59.160 --> 00:20:01.320]  有些犯罪的罪犯
[00:20:01.320 --> 00:20:04.200]  匿藏在教會當中
[00:20:04.200 --> 00:20:10.360]  然後希望藉此而免去自己被拘捕
[00:20:10.360 --> 00:20:13.480]  最後被判死刑等等
[00:20:13.480 --> 00:20:15.600]  這種思想
[00:20:15.600 --> 00:20:18.400]  其實是藏在教會裡面
[00:20:18.400 --> 00:20:21.360]  教會也很喜歡用這種方法
[00:20:21.360 --> 00:20:24.360]  去傳講所謂的福音
[00:20:24.360 --> 00:20:27.560]  耶穌就是你最終的拯救者
[00:20:27.560 --> 00:20:28.720]  所以不到最終
[00:20:28.720 --> 00:20:31.520]  你不用來找他
[00:20:31.520 --> 00:20:33.200]  但我記得當我信主的時候
[00:20:33.200 --> 00:20:34.920]  我信主的時候很年輕
[00:20:34.920 --> 00:20:36.040]  二十多歲
[00:20:36.040 --> 00:20:36.640]  如果我沒記錯
[00:20:36.640 --> 00:20:39.640]  我信主應該是二十一歲
[00:20:39.640 --> 00:20:42.240]  當時有一位目者看到我
[00:20:42.240 --> 00:20:44.520]  他問我多大年紀
[00:20:44.520 --> 00:20:46.560]  我說二十一歲
[00:20:46.560 --> 00:20:47.680]  我不記得了
[00:20:47.680 --> 00:20:49.640]  不知道二十一還是二十了
[00:20:49.640 --> 00:20:51.000]  接著他就說
[00:20:51.000 --> 00:20:52.640]  你真的很有福氣
[00:20:52.640 --> 00:20:55.560]  這麼年輕你就開始信主
[00:20:55.560 --> 00:20:56.920]  兄弟姐妹
[00:20:56.920 --> 00:20:59.280]  當時我不是很明白
[00:20:59.280 --> 00:21:03.360]  當一個人能夠在年輕及早
[00:21:03.360 --> 00:21:05.440]  就去找到耶穌基督
[00:21:05.440 --> 00:21:07.880]  是你生命的主宰
[00:21:07.880 --> 00:21:11.640]  並且將你自己人生的罪惡
[00:21:11.640 --> 00:21:15.600]  不斷教導你如何面對處理
[00:21:15.600 --> 00:21:18.880]  我信了主三十多年
[00:21:18.880 --> 00:21:21.440]  這麼長的日子裡
[00:21:21.440 --> 00:21:24.200]  我相信在耶穌基督的教導裡
[00:21:24.200 --> 00:21:25.760]  聖經的啟示當中
[00:21:25.760 --> 00:21:27.960]  聖靈的引導
[00:21:27.960 --> 00:21:29.280]  讓我很清楚知道
[00:21:29.280 --> 00:21:31.240]  如何面對罪
[00:21:31.240 --> 00:21:33.120]  在我生命上的掙扎
[00:21:33.120 --> 00:21:36.400]  我是要去掙扎的
[00:21:36.400 --> 00:21:39.080]  但是這位的管會堂是什麼呢?
[00:21:39.080 --> 00:21:41.600]  對他江郎才俊
[00:21:41.600 --> 00:21:43.920]  已經沒有幫助
[00:21:43.920 --> 00:21:45.480]  才來找耶穌
[00:21:45.480 --> 00:21:50.720]  並且仍然只是要求耶穌基督幫助他
[00:21:50.720 --> 00:21:52.560]  他的信仰只可以是一種
[00:21:52.560 --> 00:21:54.320]  好像今天的信徒的
[00:21:54.320 --> 00:21:57.560]  自求多福的思想
[00:21:57.560 --> 00:21:59.480]  試問這樣的信仰
[00:21:59.480 --> 00:22:01.880]  會不會是真的呢?
[00:22:01.880 --> 00:22:03.320]  我只可以這麼說
[00:22:03.320 --> 00:22:04.800]  如果你的信
[00:22:04.800 --> 00:22:07.360]  是基於一些利益而得到滿足
[00:22:07.360 --> 00:22:09.120]  而相信的時候
[00:22:09.120 --> 00:22:11.320]  你這種相信
[00:22:11.320 --> 00:22:17.160]  其實與魔鬼引誘耶穌基督的時候的試探
[00:22:17.160 --> 00:22:20.240]  所出賣的有什麼分別呢?
[00:22:20.240 --> 00:22:23.160]  魔鬼撒旦都是趁耶穌病
[00:22:23.160 --> 00:22:24.720]  趁他沒病
[00:22:24.720 --> 00:22:26.920]  趁他沒得吃
[00:22:26.920 --> 00:22:29.040]  就叫他把麵包
[00:22:29.040 --> 00:22:31.000]  石頭變麵包
[00:22:31.000 --> 00:22:32.160]  記不記得
[00:22:32.160 --> 00:22:34.600]  又叫耶穌跳樓
[00:22:34.600 --> 00:22:36.320]  跳樓怎麼樣呢?
[00:22:36.320 --> 00:22:39.360]  顯出原來你是有神力
[00:22:39.360 --> 00:22:40.640]  支持著你
[00:22:40.640 --> 00:22:42.560]  保守著你
[00:22:42.560 --> 00:22:44.080]  你跳下來
[00:22:44.080 --> 00:22:47.000]  在耶路撒冷的城上跳下來
[00:22:47.000 --> 00:22:49.360]  都有天使托著你的腳
[00:22:49.360 --> 00:22:50.880]  碰不到地
[00:22:50.880 --> 00:22:52.480]  哇靈性多厲害
[00:22:52.480 --> 00:22:53.880]  還有不要忘記
[00:22:53.880 --> 00:22:56.040]  只要你拜一拜我
[00:22:56.040 --> 00:22:58.560]  你現在看到什麼
[00:22:58.560 --> 00:23:01.560]  我都會賜給你的
[00:23:01.560 --> 00:23:03.600]  在這個世界裡面
[00:23:03.600 --> 00:23:05.400]  有多少信徒
[00:23:05.400 --> 00:23:07.000]  用這種方式
[00:23:07.000 --> 00:23:09.280]  被引誘進入教會裡面
[00:23:09.280 --> 00:23:11.080]  去信耶穌
[00:23:11.080 --> 00:23:14.520]  如果你是這樣信主的時候
[00:23:14.520 --> 00:23:17.840]  今天是一個機會讓你重新思想一下
[00:23:17.840 --> 00:23:19.440]  你一直依賴著
[00:23:19.440 --> 00:23:21.640]  這種好像很穩定的傳統
[00:23:21.640 --> 00:23:25.320]  教會這麼多間教會都在傳訊息的時候
[00:23:25.320 --> 00:23:27.520]  大眾所傳的就真的對的
[00:23:27.520 --> 00:23:29.360]  很多人都是這樣想
[00:23:29.360 --> 00:23:31.560]  但結果是怎麼樣
[00:23:31.560 --> 00:23:36.080]  那些魔鬼的伎倆
[00:23:36.080 --> 00:23:39.200]  真正的信是怎麼樣
[00:23:39.200 --> 00:23:42.520]  怎樣才能認證真正的信是怎麼樣
[00:23:42.520 --> 00:23:45.600]  不是你表現得好像很虔誠
[00:23:45.600 --> 00:23:47.480]  走到耶穌基督的面前
[00:23:47.480 --> 00:23:49.640]  又下跪又在拜
[00:23:49.640 --> 00:23:51.720]  那你就是一個很虔誠的人
[00:23:51.720 --> 00:23:53.000]  就好像今天的人
[00:23:53.000 --> 00:23:54.640]  經常在教會有些傳道人
[00:23:54.640 --> 00:23:55.840]  不是有些
[00:23:55.840 --> 00:23:57.520]  很多傳道人都是這樣說
[00:23:57.520 --> 00:23:58.840]  你回來教會吧
[00:23:58.840 --> 00:23:59.920]  回來教會吧
[00:23:59.920 --> 00:24:01.040]  多些聚會吧
[00:24:01.040 --> 00:24:02.440]  多些參加聚會吧
[00:24:02.440 --> 00:24:03.840]  多些參加活動吧
[00:24:03.840 --> 00:24:04.920]  多些侍奉吧
[00:24:04.920 --> 00:24:06.800]  多些奉獻吧
[00:24:06.800 --> 00:24:09.280]  你做完這些事情
[00:24:09.280 --> 00:24:10.320]  我恐防
[00:24:10.320 --> 00:24:13.720]  就算你住在教會裡面
[00:24:13.720 --> 00:24:17.400]  其實你的信仍然無異於
[00:24:17.400 --> 00:24:19.600]  這個管會堂的人
[00:24:19.600 --> 00:24:24.040]  以為這套這麼大眾認同的看法
[00:24:24.040 --> 00:24:26.640]  信仰模式
[00:24:26.640 --> 00:24:29.160]  敬拜的表現
[00:24:29.160 --> 00:24:31.880]  就以為你是德教的人
[00:24:31.880 --> 00:24:32.880]  領主們
[00:24:32.880 --> 00:24:37.600]  這個管會堂的人
[00:24:37.600 --> 00:24:39.200]  他需要一個
[00:24:39.200 --> 00:24:42.080]  從一個他一直依仗著
[00:24:42.080 --> 00:24:44.800]  甚至他生活依仗著的
[00:24:44.800 --> 00:24:47.040]  猶太人傳統
[00:24:47.040 --> 00:24:51.080]  他很驕傲地認為自己好像很對
[00:24:51.080 --> 00:24:54.400]  當時在猶太傳遞
[00:24:54.400 --> 00:24:55.960]  不信猶太教
[00:24:55.960 --> 00:24:57.680]  你是小眾
[00:24:57.680 --> 00:25:01.880]  信耶穌
[00:25:01.880 --> 00:25:03.640]  就等同於今天有些人
[00:25:03.640 --> 00:25:05.680]  為什麼很喜歡天主教會
[00:25:05.680 --> 00:25:08.080]  天主教教大
[00:25:08.080 --> 00:25:09.440]  就是大眾
[00:25:09.440 --> 00:25:11.720]  大眾就一定對
[00:25:11.720 --> 00:25:15.120]  是不是你進入天主教就一定是德教
[00:25:15.120 --> 00:25:17.080]  所以他需要一個突破
[00:25:17.080 --> 00:25:21.080]  他要讓他看到他自己一直依仗著的
[00:25:21.080 --> 00:25:23.240]  這個傳統信仰
[00:25:23.240 --> 00:25:26.040]  已經破產了
[00:25:26.040 --> 00:25:28.040]  已經破產了
[00:25:28.040 --> 00:25:29.440]  要來跟這個
[00:25:29.440 --> 00:25:31.760]  這個以前他所信的猶太教
[00:25:31.760 --> 00:25:33.360]  所依仗著生活的
[00:25:33.360 --> 00:25:36.840]  甚至連女兒病都想著用他的方法去醫治
[00:25:36.840 --> 00:25:38.840]  直到走投無路才找到耶穌
[00:25:38.840 --> 00:25:41.720]  這個這樣的信仰
[00:25:41.720 --> 00:25:43.360]  要將他
[00:25:43.360 --> 00:25:45.640]  脾氣
[00:25:45.640 --> 00:25:49.400]  你知道什麼叫做破產
[00:25:49.400 --> 00:25:51.600]  前事不計
[00:25:51.600 --> 00:25:55.360]  因為那些東西已經是錯了
[00:25:55.360 --> 00:25:58.040]  怎麼給他一個突破
[00:25:58.040 --> 00:25:59.560]  所以
[00:25:59.560 --> 00:26:01.160]  就有接下來的
[00:26:01.160 --> 00:26:04.480]  這段血流累止的經文
[00:26:04.480 --> 00:26:07.440]  從第20節至第22節
[00:26:07.440 --> 00:26:09.840]  在這段聖經裡面我給他一個副題
[00:26:09.840 --> 00:26:11.640]  彭植信
[00:26:11.640 --> 00:26:15.880]  走出疾窮人的信仰思維
[00:26:15.880 --> 00:26:17.440]  By faith
[00:26:17.440 --> 00:26:20.960]  break through from the old thoughts
[00:26:20.960 --> 00:26:24.600]  我們一起去看看這段經文說什麼
[00:26:24.600 --> 00:26:27.520]  打開我讀給大家聽
[00:26:27.520 --> 00:26:31.120]  從第20節至第22節
[00:26:31.120 --> 00:26:33.320]  有一個女人
[00:26:33.320 --> 00:26:36.760]  患了12年的血流
[00:26:36.760 --> 00:26:39.680]  來到耶穌的背後
[00:26:39.680 --> 00:26:42.800]  摸他的衣裳水紙
[00:26:42.800 --> 00:26:44.920]  因為她心裡說
[00:26:44.920 --> 00:26:47.800]  我只摸他的衣裳
[00:26:47.800 --> 00:26:50.280]  就必存如
[00:26:50.280 --> 00:26:52.280]  耶穌轉過來
[00:26:52.280 --> 00:26:53.600]  看見他
[00:26:53.600 --> 00:26:56.400]  就說女兒放心
[00:26:56.400 --> 00:26:59.400]  你的信救了你
[00:26:59.400 --> 00:27:01.400]  從那時候
[00:27:01.400 --> 00:27:06.600]  女人就存如了
[00:27:06.600 --> 00:27:09.560]  當這個管會堂的人
[00:27:09.560 --> 00:27:13.120]  心如火燒
[00:27:13.120 --> 00:27:16.280]  處在十萬火急之際
[00:27:16.280 --> 00:27:19.800]  耶穌都肯跟著他去
[00:27:19.800 --> 00:27:23.800]  去他的女兒那個地方的時候
[00:27:23.800 --> 00:27:26.560]  就殺出了一個
[00:27:26.560 --> 00:27:32.560]  患了12年血流的女子
[00:27:32.560 --> 00:27:35.600]  馬太福音的作者很有趣
[00:27:35.600 --> 00:27:39.640]  所以為什麼讀希臘文或者希臘文
[00:27:39.640 --> 00:27:41.840]  讀原文甚至阿賴文
[00:27:41.840 --> 00:27:43.840]  是很有趣的
[00:27:43.840 --> 00:27:45.120]  你讀那個經文
[00:27:45.120 --> 00:27:48.000]  在這裡他用了一個陳述
[00:27:48.000 --> 00:27:50.000]  突然之間
[00:27:50.000 --> 00:27:52.000]  凱爾都
[00:27:52.000 --> 00:27:54.560]  如果你讀希臘念文
[00:27:54.560 --> 00:27:55.560]  一讀到這裡
[00:27:55.560 --> 00:27:57.080]  一句凱爾都
[00:27:57.080 --> 00:27:59.720]  然後突然之間
[00:27:59.720 --> 00:28:01.160]  就出現了一個
[00:28:01.160 --> 00:28:06.280]  患了12年血流的女子出現了
[00:28:06.280 --> 00:28:09.280]  12這個字眼
[00:28:09.280 --> 00:28:10.680]  在馬太福音裡面
[00:28:10.680 --> 00:28:14.960]  總共出現過13次
[00:28:14.960 --> 00:28:17.000]  dodeca這個字
[00:28:17.000 --> 00:28:18.480]  出現了13次
[00:28:18.480 --> 00:28:20.000]  第一次的出現
[00:28:20.000 --> 00:28:22.000]  就是這段經文
[00:28:22.000 --> 00:28:24.280]  12年的女子
[00:28:24.280 --> 00:28:27.000]  患血流的女子
[00:28:27.000 --> 00:28:29.400]  我一會再詳細解釋這個字眼
[00:28:29.400 --> 00:28:31.400]  有什麼特別意思
[00:28:31.400 --> 00:28:36.400]  這個患了12年血流的女子
[00:28:36.400 --> 00:28:40.200]  她在律例典章裡面
[00:28:40.200 --> 00:28:46.400]  經歷了12年被視為不潔的生命生活
[00:28:46.400 --> 00:28:50.400]  我們可以參考利美紀
[00:28:50.400 --> 00:28:55.400]  第15章25-33節
[00:28:55.400 --> 00:29:01.400]  Leviticus 15:25-33
[00:29:01.400 --> 00:29:07.400]  他在傳統猶太人的律例典章之下
[00:29:07.400 --> 00:29:10.400]  被定性為
[00:29:10.400 --> 00:29:13.400]  這個陳述很政治性
[00:29:13.400 --> 00:29:18.400]  被定性為不潔淨的人
[00:29:18.400 --> 00:29:23.400]  被外間定性已經夠慘了
[00:29:23.400 --> 00:29:29.400]  但是一個女子12年來不斷患血流
[00:29:29.400 --> 00:29:32.400]  那種被血流病的折磨
[00:29:32.400 --> 00:29:35.400]  那種摧殘
[00:29:35.400 --> 00:29:38.400]  在一種傳統的疾病裡面
[00:29:38.400 --> 00:29:43.400]  只可以使得她病況更加難好
[00:29:43.400 --> 00:29:46.400]  身體已經不好
[00:29:46.400 --> 00:29:49.400]  外間的人在精神上又要加上來
[00:29:49.400 --> 00:29:52.400]  還要在宗教的層次再壓下來
[00:29:52.400 --> 00:29:56.400]  如果大家再了解猶太人多一點的時候
[00:29:56.400 --> 00:29:59.400]  不潔這個描述
[00:29:59.400 --> 00:30:04.400]  是差不多等同於是被上帝脾氣的意思
[00:30:04.400 --> 00:30:07.400]  一個患了12年的血流的女子
[00:30:07.400 --> 00:30:15.400]  12年來在靈性肉體心理上
[00:30:15.400 --> 00:30:18.400]  都是處於被壓迫的狀態
[00:30:18.400 --> 00:30:21.400]  最慘的是我不是屬於上帝的
[00:30:21.400 --> 00:30:24.400]  周圍的人都是這樣看我
[00:30:24.400 --> 00:30:27.400]  在這樣的情況之下
[00:30:27.400 --> 00:30:29.400]  這樣的女子
[00:30:29.400 --> 00:30:34.400]  面對一個正在和耶穌一起走的
[00:30:34.400 --> 00:30:37.400]  管會堂的官員
[00:30:37.400 --> 00:30:41.400]  形成了一個很大的差別
[00:30:41.400 --> 00:30:47.400]  一個被宗教歧視的人
[00:30:47.400 --> 00:30:52.400]  現在接觸一個被宗教不斷去高捧
[00:30:52.400 --> 00:30:54.400]  而且尊重的人
[00:30:54.400 --> 00:30:59.400]  他們竟然在耶穌基督的行走工作的過程當中
[00:30:59.400 --> 00:31:01.400]  碰面
[00:31:01.400 --> 00:31:05.400]  這種碰面不是偶然
[00:31:05.400 --> 00:31:14.400]  而是耶穌基督看到他們需要同樣的突破
[00:31:14.400 --> 00:31:16.400]  剛才我們說過
[00:31:16.400 --> 00:31:22.400]  管會堂的人要從傳統的自豪感的破產中走出來
[00:31:22.400 --> 00:31:24.400]  他不破產走不出來
[00:31:24.400 --> 00:31:27.400]  因為他仍然覺得很好
[00:31:27.400 --> 00:31:30.400]  而這個女子長期在一個很悽慘的狀態之下
[00:31:30.400 --> 00:31:33.400]  他怎樣才能走出來呢?
[00:31:33.400 --> 00:31:35.400]  聖經記載
[00:31:35.400 --> 00:31:39.400]  這個女人在耶穌基督的背後
[00:31:39.400 --> 00:31:41.400]  她摸耶穌基督的面前
[00:31:41.400 --> 00:31:44.400]  她不像管會堂的人
[00:31:44.400 --> 00:31:48.400]  走到耶穌基督的面前去拜耶穌
[00:31:48.400 --> 00:31:51.400]  她在背後
[00:31:51.400 --> 00:31:53.400]  然後怎樣呢?
[00:31:53.400 --> 00:31:59.400]  伸手去摸耶穌基督的衣裳水紙
[00:31:59.400 --> 00:32:03.400]  為什麼她要摸耶穌基督的衣裳水紙呢?
[00:32:03.400 --> 00:32:09.400]  因為原來按照文素記第15章第37至41節
[00:32:09.400 --> 00:32:11.400]  有這樣的記載
[00:32:11.400 --> 00:32:16.400]  Numbers 15:37-41
[00:32:16.400 --> 00:32:18.400]  我只讀和話本版版本
[00:32:18.400 --> 00:32:20.400]  聖經這樣說
[00:32:20.400 --> 00:32:22.400]  耶和華曉如摩西說
[00:32:22.400 --> 00:32:29.400]  你吩咐以色列人叫他們世世代代在衣服邊上做水紙
[00:32:29.400 --> 00:32:35.400]  又在底邊的水紙上釘上一根藍世帶子
[00:32:35.400 --> 00:32:37.400]  你們佩戴這水紙
[00:32:37.400 --> 00:32:40.400]  好叫你們看宴就紀念
[00:32:40.400 --> 00:32:43.400]  遵行耶和華一切的命令
[00:32:43.400 --> 00:32:46.400]  不隨從自己的心意
[00:32:46.400 --> 00:32:48.400]  眼目行邪淫
[00:32:48.400 --> 00:32:50.400]  像你們素常一樣
[00:32:50.400 --> 00:32:54.400]  使你們紀念遵行我一切的命令
[00:32:54.400 --> 00:32:58.400]  成為聖結歸於你們的神
[00:32:58.400 --> 00:33:00.400]  我是耶和華你們的神
[00:33:00.400 --> 00:33:03.400]  曾把你們從埃及地領出來
[00:33:03.400 --> 00:33:05.400]  要作你們的神
[00:33:05.400 --> 00:33:08.400]  我是耶和華你們的神
[00:33:08.400 --> 00:33:11.400]  整個經文其實介紹給我們知道
[00:33:11.400 --> 00:33:14.400]  原來猶太人以色列民
[00:33:14.400 --> 00:33:19.400]  為什麼他們衣服邊有水紙掛在那裡
[00:33:19.400 --> 00:33:21.400]  其實是要作提醒
[00:33:21.400 --> 00:33:25.400]  讓他們遠離罪惡不行邪淫
[00:33:25.400 --> 00:33:28.400]  而回到上帝的面前
[00:33:28.400 --> 00:33:32.400]  紀念耶和華給他們一切的命令
[00:33:32.400 --> 00:33:37.400]  上個星期我去一間雜貨舖
[00:33:37.400 --> 00:33:42.400]  看到有幾個猶太人在那裡聚會
[00:33:42.400 --> 00:33:45.400]  衣服真的有水紙
[00:33:45.400 --> 00:33:48.400]  不過我看到他們都很瘋狂
[00:33:48.400 --> 00:33:51.400]  在雜貨舖裡
[00:33:51.400 --> 00:33:53.400]  他們不是偷東西
[00:33:53.400 --> 00:33:58.400]  表現好像不太記得耶和華神
[00:33:58.400 --> 00:34:02.400]  帶著一些用來提醒自己
[00:34:02.400 --> 00:34:04.400]  耶和華神的律例典章
[00:34:04.400 --> 00:34:06.400]  耶華神是你的主的人
[00:34:06.400 --> 00:34:09.400]  但是在那一刻表現不出耶和華神
[00:34:09.400 --> 00:34:13.400]  約翰麥卡凡牧師曾經說過這句話
[00:34:13.400 --> 00:34:16.400]  當一個人口裡宣告
[00:34:16.400 --> 00:34:18.400]  我是耶穌基督
[00:34:18.400 --> 00:34:20.400]  是我個人的救主的時候
[00:34:20.400 --> 00:34:23.400]  但同時他的生活完全不遵照
[00:34:23.400 --> 00:34:25.400]  耶穌基督的心意而活的話
[00:34:25.400 --> 00:34:29.400]  這是一個說謊的人
[00:34:29.400 --> 00:34:34.400]  但是這個患12年血流的女子
[00:34:34.400 --> 00:34:40.400]  她被所有人認定是一個不潔的女子
[00:34:40.400 --> 00:34:43.400]  身心靈被折磨
[00:34:43.400 --> 00:34:50.400]  但是她仍然看到耶穌基督
[00:34:50.400 --> 00:34:53.400]  進行上帝的心意
[00:34:53.400 --> 00:34:59.400]  帶著這份意識來表彰耶穌基督
[00:34:59.400 --> 00:35:02.400]  仍然按照神的律例典章而活
[00:35:02.400 --> 00:35:06.400]  她在這樣的情況下
[00:35:06.400 --> 00:35:08.400]  有什麼想法呢
[00:35:08.400 --> 00:35:11.400]  馬太福音的作者
[00:35:11.400 --> 00:35:14.400]  連她心裡的那句都寫給我們聽
[00:35:14.400 --> 00:35:16.400]  怎麼寫啊
[00:35:16.400 --> 00:35:17.400]  21節
[00:35:17.400 --> 00:35:20.400]  因為她心裡說
[00:35:20.400 --> 00:35:23.400]  我只要摸她的衣裳
[00:35:23.400 --> 00:35:26.400]  就必痊癒
[00:35:26.400 --> 00:35:34.400]  這個女子主動來找聖潔的源頭
[00:35:34.400 --> 00:35:36.400]  她是不潔
[00:35:36.400 --> 00:35:43.400]  但她仍然期望聖潔的人可以分享聖潔給她
[00:35:43.400 --> 00:35:46.400]  她看到她的病
[00:35:46.400 --> 00:35:51.400]  是要在聖潔的人裡面才能找到
[00:35:51.400 --> 00:35:55.400]  所以她就帶著這份信心
[00:35:55.400 --> 00:35:59.400]  帶著她對上帝的說話的理解
[00:35:59.400 --> 00:36:01.400]  重尋聖潔
[00:36:01.400 --> 00:36:03.400]  看到嗎
[00:36:03.400 --> 00:36:07.400]  和這個管會堂的人完全不同的信仰
[00:36:07.400 --> 00:36:10.400]  這個管會堂的人只覺得
[00:36:10.400 --> 00:36:11.400]  耶穌來到
[00:36:11.400 --> 00:36:13.400]  在她女兒身上按手
[00:36:13.400 --> 00:36:16.400]  就可以變出神蹟
[00:36:16.400 --> 00:36:19.400]  但她這個血流的女子
[00:36:19.400 --> 00:36:21.400]  沒有這樣的想法
[00:36:21.400 --> 00:36:24.400]  她心裡已經相信
[00:36:24.400 --> 00:36:27.400]  耶穌基督是一個聖潔的源頭
[00:36:27.400 --> 00:36:30.400]  只要我從聖潔的源頭裡面
[00:36:30.400 --> 00:36:35.400]  找回可以歸回聖潔的可能
[00:36:35.400 --> 00:36:38.400]  我們就插一點嘴
[00:36:38.400 --> 00:36:40.400]  就說一下十二這個字眼
[00:36:40.400 --> 00:36:43.400]  十二字眼我剛才說過
[00:36:43.400 --> 00:36:45.400]  在聖經馬太福音裡
[00:36:45.400 --> 00:36:47.400]  總共用了十三次
[00:36:47.400 --> 00:36:49.400]  這個字眼第一次出現在這裡
[00:36:49.400 --> 00:36:51.400]  形容十二門徒
[00:36:51.400 --> 00:36:55.400]  原來可以形容一個十二年患血流的女子
[00:36:55.400 --> 00:37:00.400]  然後才開始去介紹到十二個門徒
[00:37:00.400 --> 00:37:02.400]  在第十章第一節
[00:37:02.400 --> 00:37:05.400]  二節第五節十一章一節
[00:37:05.400 --> 00:37:07.400]  還有很多經文都介紹到
[00:37:07.400 --> 00:37:11.400]  耶穌基督的十二個門徒所作的事情
[00:37:11.400 --> 00:37:14.400]  但十二這個字眼也都用在
[00:37:14.400 --> 00:37:17.400]  在馬太福音十四章二十節裡
[00:37:17.400 --> 00:37:20.400]  五餅二魚的神蹟
[00:37:20.400 --> 00:37:24.400]  當五個餅兩條魚
[00:37:24.400 --> 00:37:28.400]  分給五千人吃飽之後
[00:37:28.400 --> 00:37:34.400]  還剩下十二籃
[00:37:34.400 --> 00:37:37.400]  而十二這個字眼最後的使用
[00:37:37.400 --> 00:37:39.400]  在馬太福音就是用在
[00:37:39.400 --> 00:37:43.400]  說耶穌可以差派十二型的天使
[00:37:43.400 --> 00:37:45.400]  來拯救他
[00:37:45.400 --> 00:37:48.400]  但沒有這樣做
[00:37:48.400 --> 00:37:51.400]  十二這個字眼
[00:37:51.400 --> 00:37:54.400]  很多牧者貪方便
[00:37:54.400 --> 00:37:58.400]  吹水 吹經
[00:37:58.400 --> 00:38:00.400]  順口說 當避克
[00:38:00.400 --> 00:38:02.400]  十二是完整數目字
[00:38:02.400 --> 00:38:05.400]  所以就十二個門徒
[00:38:05.400 --> 00:38:08.400]  十二這個字眼很好用
[00:38:08.400 --> 00:38:11.400]  圓滿
[00:38:11.400 --> 00:38:14.400]  如果你小心去看
[00:38:14.400 --> 00:38:17.400]  馬太福音運用十二這個字眼
[00:38:17.400 --> 00:38:19.400]  這個數目的時候
[00:38:19.400 --> 00:38:21.400]  是告訴我們知道
[00:38:21.400 --> 00:38:24.400]  不是一個圓滿的數目字
[00:38:24.400 --> 00:38:31.400]  而是直接和上帝的拯救工作有關係
[00:38:31.400 --> 00:38:34.400]  而在馬太福音裡的連貫使用
[00:38:34.400 --> 00:38:36.400]  這十三次的十二這個字眼
[00:38:36.400 --> 00:38:39.400]  就使得讀馬太福音的讀者
[00:38:39.400 --> 00:38:42.400]  一路去思想到
[00:38:42.400 --> 00:38:48.400]  十二 耶穌拯救了這個血流十二年的女子
[00:38:48.400 --> 00:38:52.400]  直到最後十二提醒到拯救的主子
[00:38:52.400 --> 00:38:56.400]  十二在馬太福音裡
[00:38:56.400 --> 00:38:59.400]  形成了串連的主子
[00:38:59.400 --> 00:39:02.400]  告訴我們知道
[00:39:02.400 --> 00:39:05.400]  其實耶穌的拯救
[00:39:05.400 --> 00:39:07.400]  是來臨到這個世界上
[00:39:07.400 --> 00:39:11.400]  而這個拯救是必須要我們走出
[00:39:11.400 --> 00:39:14.400]  一路傳統帶來的
[00:39:14.400 --> 00:39:16.400]  疾路的思想
[00:39:16.400 --> 00:39:18.400]  你以為教會傳的那套
[00:39:18.400 --> 00:39:20.400]  每個教會傳的那套
[00:39:20.400 --> 00:39:22.400]  就一定那套是一定對的
[00:39:22.400 --> 00:39:25.400]  聖經是不是這樣說的
[00:39:25.400 --> 00:39:29.400]  我現在不是叫大家去否定教會
[00:39:29.400 --> 00:39:30.400]  不是的
[00:39:30.400 --> 00:39:33.400]  教會說的話是不是在聖經裡
[00:39:33.400 --> 00:39:37.400]  用十二這個字眼已經是一個很好的例子
[00:39:37.400 --> 00:39:39.400]  不是順口說原本的例子
[00:39:39.400 --> 00:39:41.400]  另一個數目經常用的十
[00:39:41.400 --> 00:39:43.400]  原本的十
[00:39:43.400 --> 00:39:47.400]  十前十理還要說中文用詞
[00:39:47.400 --> 00:39:52.400]  馬太福音的作者要提醒你和我
[00:39:52.400 --> 00:39:56.400]  甚至當日讀馬太福音的受眾
[00:39:56.400 --> 00:39:57.400]  第一受眾
[00:39:57.400 --> 00:40:01.400]  我們稱之為馬太福音的第一聽眾
[00:40:01.400 --> 00:40:02.400]  讀者
[00:40:02.400 --> 00:40:05.400]  要明白到耶穌要在這個女子的上面
[00:40:05.400 --> 00:40:08.400]  施行拯救
[00:40:08.400 --> 00:40:10.400]  而這個神跡
[00:40:10.400 --> 00:40:14.400]  的出現是基於什麼
[00:40:14.400 --> 00:40:16.400]  是不是基於你的祈禱
[00:40:16.400 --> 00:40:19.400]  是不是基於你做得好
[00:40:19.400 --> 00:40:21.400]  我們看看基於什麼
[00:40:21.400 --> 00:40:23.400]  耶穌二十二節這樣說
[00:40:23.400 --> 00:40:25.400]  耶穌轉過頭來
[00:40:25.400 --> 00:40:26.400]  看見她
[00:40:26.400 --> 00:40:28.400]  留意耶穌又看見她
[00:40:28.400 --> 00:40:30.400]  看到什麼
[00:40:30.400 --> 00:40:32.400]  這次耶穌看到這個十二年
[00:40:32.400 --> 00:40:34.400]  灌血流的女子什麼
[00:40:34.400 --> 00:40:36.400]  耶穌說女兒
[00:40:36.400 --> 00:40:37.400]  放心
[00:40:37.400 --> 00:40:40.400]  你的信救了你
[00:40:40.400 --> 00:40:44.400]  那時候女人就痊癒了
[00:40:44.400 --> 00:40:47.400]  耶穌看了很多東西
[00:40:47.400 --> 00:40:49.400]  你平日看什麼
[00:40:49.400 --> 00:40:51.400]  聖經其實經常說
[00:40:51.400 --> 00:40:54.400]  我們看東西要很小心去選擇
