
[00:00:00.000 --> 00:00:07.360]  約書亞記的這個系列已經接近尾聲
[00:20:49.520 --> 00:20:52.000]  你問我有沒有長頭髮
[00:20:52.000 --> 00:20:54.720]  沒有啊 但惹了很多蟻
[00:20:54.720 --> 00:21:00.560]  我和這個弟兄說這個偏方是不可行的
[00:21:00.560 --> 00:21:05.040]  弟兄說我寄給你當笑話的
[00:21:05.040 --> 00:21:07.040]  你真的去試嗎
[00:21:07.040 --> 00:21:10.000]  約書亞不是這樣
[00:21:10.000 --> 00:21:13.280]  約書亞教導以色列人的這些事
[00:21:13.280 --> 00:21:15.760]  是他自己走在自己身上
[00:21:15.760 --> 00:21:18.800]  他知道當他服從神的時候
[00:21:18.800 --> 00:21:21.200]  他就會得到神的祝福
[00:21:21.200 --> 00:21:26.640]  這個也是約書亞記裏面的一個主題
[00:21:26.640 --> 00:21:29.200]  以色列人服從就得勝
[00:21:29.200 --> 00:21:32.080]  當他們不服從他們就戰敗
[00:21:32.080 --> 00:21:34.640]  在約書亞記的第三章
[00:21:34.640 --> 00:21:36.160]  當他們服從神
[00:21:36.160 --> 00:21:38.160]  踏著腳下去的約旦河
[00:21:38.160 --> 00:21:39.520]  河水是怎樣
[00:21:39.520 --> 00:21:42.400]  被他們困在那裏經過
[00:21:42.400 --> 00:21:46.320]  神就叫他們拿一個石碑來紀念這件事
[00:21:46.320 --> 00:21:49.440]  所以神蹟在聖經裏面很重要
[00:21:49.440 --> 00:21:52.960]  我們要記得神的作為才能夠服從
[00:21:52.960 --> 00:21:54.560]  到了第五章
[00:21:54.560 --> 00:21:56.560]  當他們服從神
[00:21:56.560 --> 00:21:58.960]  全部的男丁行國禮
[00:21:58.960 --> 00:22:01.840]  在敵人的面前大排筵席
[00:22:01.840 --> 00:22:03.520]  來守禦月節
[00:22:03.520 --> 00:22:04.640]  結果怎樣
[00:22:04.640 --> 00:22:07.040]  神帶領他們在第六章
[00:22:07.040 --> 00:22:09.040]  戰勝耶利哥城
[00:22:09.040 --> 00:22:10.640]  到了第七章
[00:22:10.640 --> 00:22:13.440]  當阿干拿了當滅之物
[00:22:13.440 --> 00:22:15.040]  不聽神的話語
[00:22:15.040 --> 00:22:18.000]  全部以色列人立即戰敗
[00:22:18.000 --> 00:22:19.600]  到了第八章
[00:22:19.600 --> 00:22:22.000]  當他們處決了阿干
[00:22:22.000 --> 00:22:23.680]  處理了他們的罪
[00:22:23.680 --> 00:22:25.840]  再一次走在神的話語裏面
[00:22:25.840 --> 00:22:28.080]  神帶領他們征服艾城
[00:22:28.080 --> 00:22:30.160]  到了第九章
[00:22:30.160 --> 00:22:32.560]  當他們又沒有聽到神的話語
[00:22:32.560 --> 00:22:34.400]  沒有尋求神的旨意
[00:22:34.400 --> 00:22:36.560]  就和欺騙人來納約
[00:22:36.800 --> 00:22:39.600]  結果被欺騙人騙了他們
[00:22:39.600 --> 00:22:42.640]  然後他們再次聽話
[00:22:42.640 --> 00:22:44.800]  神就在第十章帶領他們
[00:22:44.800 --> 00:22:46.800]  戰勝南國的諸王
[00:22:46.800 --> 00:22:49.600]  第十一章戰勝北國的諸王
[00:22:49.600 --> 00:22:50.800]  有沒有看到
[00:22:50.800 --> 00:22:53.520]  是重複地出現這個主題
[00:22:53.520 --> 00:22:55.440]  但是我有一樣東西
[00:22:55.440 --> 00:22:57.040]  我要指出的就是
[00:22:57.040 --> 00:22:58.960]  我們不要這麼使喚
[00:22:58.960 --> 00:23:01.680]  不要想著我們服從神
[00:23:01.680 --> 00:23:04.080]  就是要神來祝福我們
[00:23:04.080 --> 00:23:07.600]  其實服從神最終的目的是什麼
[00:23:07.600 --> 00:23:10.240]  服從神最重要的目的
[00:23:10.240 --> 00:23:12.160]  是能夠認識神
[00:23:12.160 --> 00:23:14.320]  這個才是最重要
[00:23:14.320 --> 00:23:16.560]  能夠得到神的祝福
[00:23:16.560 --> 00:23:17.520]  能夠得勝
[00:23:17.520 --> 00:23:19.200]  只不過是一個副產品
[00:23:19.200 --> 00:23:24.320]  其實如果我們單單認識神的話語
[00:23:24.320 --> 00:23:26.160]  不認識神是很危險
[00:23:26.160 --> 00:23:28.400]  撒旦就是一個例子
[00:23:28.400 --> 00:23:30.320]  聖經告訴我們
[00:23:30.320 --> 00:23:32.560]  魔鬼是認識神的話語
[00:23:32.560 --> 00:23:35.600]  甚至相信是有一位神
[00:23:35.600 --> 00:23:37.680]  我們看到撒旦
[00:23:37.680 --> 00:23:41.520]  他甚至用聖經的話語來引誘
[00:23:41.520 --> 00:23:43.440]  來試探耶穌基督
[00:23:43.440 --> 00:23:45.680]  在馬太福音的四章
[00:23:45.680 --> 00:23:48.720]  馬可的一章和路加福音的四章
[00:23:48.720 --> 00:23:51.120]  所以他是很熟悉神的話語
[00:23:51.120 --> 00:23:53.200]  但是他不認識神
[00:23:53.200 --> 00:23:55.120]  如果他認識神的話
[00:23:55.120 --> 00:23:56.720]  他就不會反叛神
[00:23:56.720 --> 00:23:58.720]  因為他知道是沒用的
[00:24:01.680 --> 00:24:03.360]  我時時都說
[00:24:03.360 --> 00:24:06.320]  在聖經裏面有很多數學
[00:24:06.320 --> 00:24:08.720]  可能因為我是讀理科
[00:24:08.720 --> 00:24:12.000]  所以時時都會看到聖經裏面有很多數學
[00:24:12.000 --> 00:24:14.000]  今天又有個例子
[00:24:14.000 --> 00:24:17.120]  在撒姆以上的十五章二十二節
[00:24:17.120 --> 00:24:18.160]  經文說
[00:24:18.160 --> 00:24:21.360]  而和說喜悅凡濟和平安濟
[00:24:21.360 --> 00:24:24.400]  豈如喜悅人聽從他的話
[00:24:24.400 --> 00:24:27.200]  聽命聖於憲制
[00:24:27.200 --> 00:24:30.240]  順從聖於公羊的自由
[00:24:30.240 --> 00:24:32.640]  這節的經文告訴我們
[00:24:32.640 --> 00:24:36.000]  服從是比憲制好
[00:24:36.000 --> 00:24:38.560]  如果服從是A的話
[00:24:38.560 --> 00:24:40.480]  如果憲制是C
[00:24:40.480 --> 00:24:42.480]  A就比C好
[00:24:42.480 --> 00:24:44.240]  這是第一條的方程式
[00:24:44.240 --> 00:24:45.840]  第二點
[00:24:45.840 --> 00:24:48.160]  在賀西亞書的六章六節
[00:24:48.160 --> 00:24:50.080]  我喜愛良善
[00:24:50.080 --> 00:24:52.080]  不喜愛濟治
[00:24:52.080 --> 00:24:53.920]  喜愛認識神
[00:24:53.920 --> 00:24:56.080]  勝於凡濟
[00:24:56.080 --> 00:24:57.520]  這裏告訴我們
[00:24:57.520 --> 00:25:00.240]  神是喜悅認識祂的人
[00:25:00.240 --> 00:25:02.240]  多於憲制給祂
[00:25:02.240 --> 00:25:04.720]  如果認識神是B
[00:25:04.720 --> 00:25:07.120]  剛才說憲制是C
[00:25:07.120 --> 00:25:09.440]  B就比C好
[00:25:09.440 --> 00:25:11.840]  如果A又比C好
[00:25:11.840 --> 00:25:13.360]  B又比C好
[00:25:13.360 --> 00:25:17.120]  A和B就有一個密切的連帶關係
[00:25:17.120 --> 00:25:20.560]  這就是我在聖經裏面看到的數學
[00:25:20.560 --> 00:25:23.360]  所以服從神和認識神
[00:25:23.360 --> 00:25:25.920]  是有很強烈連帶的關係
[00:25:25.920 --> 00:25:29.760]  其實我們不需要在舊約找數學
[00:25:29.760 --> 00:25:32.320]  在新約很直接的告訴我們
[00:25:32.320 --> 00:25:35.120]  約翰一書的二章四節
[00:25:35.120 --> 00:25:37.440]  人若說我認識他
[00:25:37.440 --> 00:25:39.520]  卻不遵守他的誡命
[00:25:39.520 --> 00:25:41.120]  便是說方話的
[00:25:41.120 --> 00:25:44.240]  真理也不在他們的心裏了
[00:25:44.240 --> 00:25:46.960]  這節的經文說得很清楚
[00:25:46.960 --> 00:25:48.960]  我們說我們認識神
[00:25:48.960 --> 00:25:51.520]  但如果我們不服從祂的話
[00:25:51.520 --> 00:25:53.760]  等於我們不認識祂
[00:25:53.760 --> 00:25:56.320]  所以這節的經文告訴我們
[00:25:56.320 --> 00:25:58.880]  當我們真的認識神的時候
[00:25:58.880 --> 00:26:00.480]  我們是會服從祂
[00:26:00.480 --> 00:26:02.720]  這就是我們所說
[00:26:02.720 --> 00:26:05.280]  我們要認識神的話
[00:26:05.280 --> 00:26:06.560]  我們要服從祂
[00:26:06.560 --> 00:26:08.880]  但是副產品是什麼呢
[00:26:08.880 --> 00:26:12.640]  副產品就是我們能夠得到神的祝福
[00:26:12.640 --> 00:26:14.560]  能夠得到勝利
[00:26:14.560 --> 00:26:16.800]  神真是很大的恩典
[00:26:16.800 --> 00:26:19.040]  給我們有機會認識祂
[00:26:19.040 --> 00:26:20.640]  但當我們認識祂的時候
[00:26:20.640 --> 00:26:23.200]  我們能夠得到祂的祝福
[00:26:23.200 --> 00:26:25.200]  能夠得到勝利
[00:26:25.200 --> 00:26:27.040]  你說神是多麼愛我們
[00:26:27.040 --> 00:26:32.480]  又說到第三個環節了
[00:26:32.480 --> 00:26:35.360]  我們首先要記得神的作為
[00:26:35.360 --> 00:26:37.520]  然後我們才會服從神
[00:26:37.520 --> 00:26:39.600]  服從了神又如何
[00:26:39.600 --> 00:26:42.160]  我們可以在俗世當中
[00:26:42.160 --> 00:26:44.320]  分別為性分別出來
[00:26:44.320 --> 00:26:48.240]  我們看看約書亞記的二十三章七節怎樣說
[00:26:48.240 --> 00:26:53.360]  「不可與你們中間所剩下的這些國民參集
[00:26:53.360 --> 00:26:56.560]  他們的神你們不可提他的名
[00:26:56.560 --> 00:26:58.480]  不可指著他起誓
[00:26:58.480 --> 00:27:00.720]  也不可侍奉求拜」
[00:27:00.720 --> 00:27:03.120]  在第十二至十三節
[00:27:03.120 --> 00:27:04.560]  經文說
[00:27:04.560 --> 00:27:07.200]  「你們若稍微轉去
[00:27:07.200 --> 00:27:11.280]  與你們中間所剩下的這些國民聯絡
[00:27:11.280 --> 00:27:12.800]  彼此結親
[00:27:12.800 --> 00:27:14.160]  互相往來
[00:27:14.160 --> 00:27:16.400]  你們要確實知道
[00:27:16.400 --> 00:27:22.160]  而你們的神必不再將他們從你們眼前趕出」
[00:27:22.160 --> 00:27:24.720]  有沒有看到這節的經文又出現了
[00:27:24.720 --> 00:27:27.600]  就是我說聖經是沒有矛盾的
[00:27:27.600 --> 00:27:30.160]  當以色列人服從神的時候
[00:27:30.160 --> 00:27:34.000]  神將他們的敵人在他們的眼前趕出去
[00:27:34.000 --> 00:27:36.160]  但當他們不服從的時候
[00:27:36.160 --> 00:27:39.680]  神就不再將他們的敵人趕出去
[00:27:39.680 --> 00:27:44.240]  我們看到其實神的話語是非常嚴厲
[00:27:44.240 --> 00:27:49.360]  這裡說那些假神偶像的名你提都不可以提
[00:27:49.360 --> 00:27:52.960]  另外你們稍微轉去的話
[00:27:52.960 --> 00:27:55.280]  就會得到神的咒助
[00:27:55.280 --> 00:27:57.680]  神的話語是非常之嚴厲
[00:27:57.680 --> 00:28:01.680]  這裡說到有七件事是不可以做的
[00:28:01.680 --> 00:28:04.400]  第一不可與他們參集
[00:28:04.400 --> 00:28:07.600]  第二不可提他們神的名
[00:28:07.600 --> 00:28:10.880]  第三不可指著他們的神起誓
[00:28:10.880 --> 00:28:13.680]  第四不可侍奉他們的神
[00:28:13.680 --> 00:28:16.240]  第五不可與他們聯絡
[00:28:16.240 --> 00:28:18.800]  第七不可與他們結親
[00:28:18.800 --> 00:28:22.000]  第七不可與他們往來
[00:28:22.000 --> 00:28:29.360]  哇 你說你們基督徒的神真是歧視外邦人
[00:28:29.360 --> 00:28:32.400]  和外邦人什麼都不可以做
[00:28:32.400 --> 00:28:35.200]  真是歧視外邦人
[00:28:35.200 --> 00:28:42.800]  其實神是不想以色列人被這些外邦人帶領他們去拜偶像
[00:28:42.800 --> 00:28:45.680]  來拜迦南人的神
[00:28:45.680 --> 00:28:47.680]  以至他們是離棄神
[00:28:47.680 --> 00:28:51.760]  其實這樣的教導現在已經很少聽見
[00:28:51.760 --> 00:28:54.640]  現在反而教會變得怎樣
[00:28:54.640 --> 00:28:59.200]  和外邦人和非基督徒完全一樣
[00:28:59.200 --> 00:29:03.760]  完全分不開誰是基督徒誰不是基督徒
[00:29:03.760 --> 00:29:07.280]  除了基督徒可能星期天回來敬拜
[00:29:07.280 --> 00:29:11.680]  除此以外和非基督徒打成一片
[00:29:11.680 --> 00:29:15.200]  根本分不出誰是基督徒誰不是基督徒
[00:29:15.200 --> 00:29:19.440]  但我們會說我們要傳福音
[00:29:19.440 --> 00:29:24.400]  所以就要和基督徒一起打成一片
[00:29:24.400 --> 00:29:27.120]  其實聖經是怎樣教我們的
[00:29:27.120 --> 00:29:31.600]  我們在世但我們不屬世
[00:29:31.600 --> 00:29:34.480]  我們要在世但我們不屬世
[00:29:34.480 --> 00:29:36.480]  那你說為什麼
[00:29:36.480 --> 00:29:40.640]  我覺得好像一個人在一個艇上
[00:29:40.640 --> 00:29:43.360]  在一個湖上來釣魚
[00:29:43.360 --> 00:29:46.080]  這個湖就是這個俗世
[00:29:46.080 --> 00:29:48.080]  我們在艇裏
[00:29:48.080 --> 00:29:50.640]  我們不是屬於這個俗世
[00:29:50.640 --> 00:29:52.240]  但我們在這個湖裏
[00:29:52.240 --> 00:29:54.240]  在這個俗世裏
[00:29:54.240 --> 00:29:57.760]  但如果你說天氣很熱
[00:29:57.760 --> 00:30:00.160]  放隻手去碰水
[00:30:00.160 --> 00:30:03.040]  很涼快很舒服
[00:30:03.040 --> 00:30:05.040]  把雙腳伸下去
[00:30:05.040 --> 00:30:07.520]  踢一下踢一下很舒服
[00:30:07.520 --> 00:30:09.520]  然後浸半身
[00:30:09.520 --> 00:30:13.200]  然後很容易就掉下去
[00:30:13.200 --> 00:30:14.560]  淹死
[00:30:14.560 --> 00:30:16.560]  所以我們要小心
[00:30:16.560 --> 00:30:19.360]  我們不要屬於這個世界
[00:30:19.360 --> 00:30:22.240]  我們要在這個世界裏
[00:30:22.240 --> 00:30:25.280]  就好像我們在湖裏釣魚一樣
[00:30:25.280 --> 00:30:28.080]  我們不怕接觸水
[00:30:28.080 --> 00:30:30.560]  我們不怕和這個俗世接觸
[00:30:30.560 --> 00:30:34.160]  否則我們根本不能和他們傳福音
[00:30:34.160 --> 00:30:36.160]  但我們要很小心
[00:30:36.160 --> 00:30:38.160]  千萬不要太過接近
[00:30:38.160 --> 00:30:40.160]  變成他們的一份子
[00:30:40.160 --> 00:30:44.640]  甚至分不出我們和非基督徒完全分不出
[00:30:44.640 --> 00:30:46.160]  那就大件事
[00:30:46.160 --> 00:30:48.160]  我們要在這個世界
[00:30:48.160 --> 00:30:50.160]  但我們不屬於這個世界
[00:30:50.160 --> 00:30:54.880]  另外經文告訴我們
[00:30:54.880 --> 00:30:56.880]  不可與他們結親
[00:30:56.880 --> 00:31:00.320]  其實在新約裏都有提醒我們
[00:31:00.320 --> 00:31:04.080]  保羅在《哥林多後書》的6章14節
[00:31:04.080 --> 00:31:07.040]  「你們和不信的 緣不相配
[00:31:07.040 --> 00:31:08.720]  不要同乎一額
[00:31:08.720 --> 00:31:11.200]  義和不義有什麼相交呢?
[00:31:11.200 --> 00:31:14.800]  光明和黑暗有什麼相同呢?」
[00:31:14.800 --> 00:31:16.800]  保羅提醒我們
[00:31:16.800 --> 00:31:22.240]  我們不要和非基督徒談婚論嫁
[00:31:22.240 --> 00:31:25.600]  因為信與不信 義與不義
[00:31:25.600 --> 00:31:28.480]  光明和黑暗是不相交的
[00:31:28.480 --> 00:31:30.480]  所以我們要很小心
[00:31:30.480 --> 00:31:33.360]  但我也覺得這段經文
[00:31:33.360 --> 00:31:36.480]  哥林多後書的6章14節
[00:31:36.480 --> 00:31:39.360]  也比較廣泛
[00:31:39.360 --> 00:31:44.720]  其實我們也不要和非基督徒合股做生意
[00:31:44.720 --> 00:31:46.320]  一樣的原理
[00:31:46.320 --> 00:31:48.320]  義與不義 信與不信
[00:31:48.320 --> 00:31:50.320]  光明和黑暗
[00:31:50.320 --> 00:31:52.320]  所以不單止結婚
[00:31:52.320 --> 00:31:54.320]  我們也要小心
[00:31:54.320 --> 00:31:59.040]  不要和非基督徒合股做生意
[00:31:59.040 --> 00:32:02.320]  說了三點
[00:32:02.320 --> 00:32:05.520]  第一點就是記得神的作為
[00:32:05.520 --> 00:32:07.520]  然後我們能夠服從神
[00:32:07.520 --> 00:32:10.320]  服從神我們就能夠將自己
[00:32:10.320 --> 00:32:12.320]  從這個俗世分別出來
[00:32:12.320 --> 00:32:15.760]  然後我們就能夠對神轉一
[00:32:15.760 --> 00:32:19.360]  在約書亞記的23章8節
[00:32:19.360 --> 00:32:21.360]  約書亞提醒我們
[00:32:21.360 --> 00:32:23.360]  要專靠耶和華
[00:32:23.360 --> 00:32:30.320]  專靠這個字的意思就是緊緊抓住神
[00:32:30.320 --> 00:32:33.840]  在創世紀的2章24節
[00:32:33.840 --> 00:32:35.840]  當神創立婚姻的時候
[00:32:35.840 --> 00:32:38.960]  他說因此人要離開父母
[00:32:38.960 --> 00:32:40.960]  與妻子聯合
[00:32:40.960 --> 00:32:42.960]  二人成為一體
[00:32:42.960 --> 00:32:44.960]  這個聯合這個字
[00:32:44.960 --> 00:32:48.560]  就是和專靠這個字是同一個字
[00:32:48.560 --> 00:32:51.600]  我們要專靠神
[00:32:51.600 --> 00:32:53.600]  我們要與神聯合
[00:32:53.600 --> 00:32:56.480]  我們不是和這個俗世聯合
[00:32:56.480 --> 00:32:59.440]  我們不能夠一隻手抓住神
[00:32:59.440 --> 00:33:01.920]  另一隻手抓住這個俗世
[00:33:01.920 --> 00:33:03.200]  不可以的
[00:33:03.200 --> 00:33:07.520]  我們要兩隻手甚至兩隻腳抓住神
[00:33:07.520 --> 00:33:10.480]  這個就是專靠的意思
[00:33:10.480 --> 00:33:13.840]  在動物園裏面
[00:33:13.840 --> 00:33:15.360]  我們都很喜歡的
[00:33:15.360 --> 00:33:17.360]  那些獨木犬
[00:33:17.360 --> 00:33:22.400]  牠們很可愛的
[00:33:22.400 --> 00:33:24.000]  在樹上
[00:33:24.000 --> 00:33:26.000]  很多時候我們看到牠們兩隻手兩隻腳
[00:33:26.000 --> 00:33:28.000]  都抱住樹枝
[00:33:28.000 --> 00:33:30.000]  我們基督徒要專靠神
[00:33:30.000 --> 00:33:33.200]  我們就要像這些獨木犬一樣
[00:33:33.200 --> 00:33:36.480]  兩隻手兩隻腳來抱住神
[00:33:36.480 --> 00:33:39.840]  在約書亞記的23章11節
[00:33:39.840 --> 00:33:41.840]  約書亞提醒以色列人
[00:33:41.840 --> 00:33:43.840]  要憤外謹慎
[00:33:43.840 --> 00:33:45.840]  愛耶和華你們的神
[00:33:45.840 --> 00:33:47.840]  耶穌基督在世的時候
[00:33:47.840 --> 00:33:51.840]  也提醒我們要盡心盡義盡聖
[00:33:51.840 --> 00:33:53.840]  來愛神
[00:33:53.840 --> 00:33:55.840]  我們不能夠一半的心在神那裏
[00:33:55.840 --> 00:33:57.840]  一半的心在俗世
[00:33:57.840 --> 00:34:01.840]  我們要專靠耶和華
[00:34:01.840 --> 00:34:03.840]  如果你們記得
[00:34:03.840 --> 00:34:05.840]  我講約書亞記14章15章的時候
[00:34:05.840 --> 00:34:07.840]  我都講過
[00:34:07.840 --> 00:34:09.840]  加納就是一個很好的例子
[00:34:09.840 --> 00:34:11.840]  加納是怎樣的
[00:34:11.840 --> 00:34:13.840]  六次在聖經提到
[00:34:13.840 --> 00:34:15.840]  專一服從神
[00:34:15.840 --> 00:34:17.840]  他是有一個
[00:34:17.840 --> 00:34:19.840]  另一個的心智
[00:34:19.840 --> 00:34:21.840]  他是有一個不一樣的心智
[00:34:21.840 --> 00:34:23.840]  來依靠神
[00:34:23.840 --> 00:34:25.840]  另外一位
[00:34:25.840 --> 00:34:27.840]  向神專一的是誰
[00:34:27.840 --> 00:34:29.840]  是大衛
[00:34:29.840 --> 00:34:31.840]  在撒姆爾記上
[00:34:31.840 --> 00:34:35.840]  第13章第14節
[00:34:35.840 --> 00:34:37.840]  撒姆爾和訴羅說
[00:34:37.840 --> 00:34:39.840]  你的皇位必不長久
[00:34:39.840 --> 00:34:41.840]  耶和華已經尋著一個
[00:34:41.840 --> 00:34:43.840]  合他心意的人
[00:34:43.840 --> 00:34:45.840]  納他作百姓的君
[00:34:45.840 --> 00:34:47.840]  因為你沒有遵守
[00:34:47.840 --> 00:34:49.840]  耶和華所吩咐你的
[00:34:49.840 --> 00:34:51.840]  我們看到
[00:34:51.840 --> 00:34:53.840]  大衛和訴羅的比較
[00:34:53.840 --> 00:34:55.840]  你說誰犯罪
[00:34:55.840 --> 00:34:57.840]  犯得大一點
[00:34:57.840 --> 00:34:59.840]  大衛犯奸淫
[00:34:59.840 --> 00:35:01.840]  犯謀殺
[00:35:01.840 --> 00:35:03.840]  但是我們看到
[00:35:03.840 --> 00:35:05.840]  大衛這個人
[00:35:05.840 --> 00:35:07.840]  他是專心向著神
[00:35:07.840 --> 00:35:09.840]  他是有犯錯
[00:35:09.840 --> 00:35:11.840]  但他每次做錯事之後
[00:35:11.840 --> 00:35:13.840]  他立刻向著神
[00:35:13.840 --> 00:35:15.840]  來求神監察自己
[00:35:15.840 --> 00:35:17.840]  來赦免自己
[00:35:17.840 --> 00:35:19.840]  所以我們看到
[00:35:19.840 --> 00:35:21.840]  大衛是一個合神心意的人
[00:35:21.840 --> 00:35:23.840]  我們怎知道
[00:35:23.840 --> 00:35:25.840]  在詩篇裏不斷地告訴我們
[00:35:25.840 --> 00:35:27.840]  詩篇的51篇第10節
[00:35:27.840 --> 00:35:29.840]  大衛說
[00:35:29.840 --> 00:35:31.840]  神啊求你為我
[00:35:31.840 --> 00:35:33.840]  做清潔的心
[00:35:33.840 --> 00:35:35.840]  使我裏面重新有正直的靈
[00:35:35.840 --> 00:35:37.840]  在和合本有括弧寫著
[00:35:37.840 --> 00:35:39.840]  什麼是正直的靈
[00:35:39.840 --> 00:35:41.840]  是堅守
[00:35:41.840 --> 00:35:43.840]  倚靠神的靈
[00:35:43.840 --> 00:35:45.840]  所以我們看到大衛是很倚靠神
[00:35:45.840 --> 00:35:47.840]  在詩篇的103篇
[00:35:47.840 --> 00:35:49.840]  1至2節
[00:35:49.840 --> 00:35:51.840]  大衛說
[00:35:51.840 --> 00:35:53.840]  我的心啊你要稱頌耶和華
[00:35:53.840 --> 00:35:55.840]  不可忘記他一切的恩惠
[00:35:55.840 --> 00:35:57.840]  不要忘記神一切的恩惠
[00:35:57.840 --> 00:35:59.840]  在詩篇的146篇第7節
[00:35:59.840 --> 00:36:01.840]  我的心啊
[00:36:01.840 --> 00:36:03.840]  你要讚美耶和華
[00:36:03.840 --> 00:36:05.840]  在詩篇的139篇
[00:36:05.840 --> 00:36:07.840]  23至24節
[00:36:07.840 --> 00:36:09.840]  神啊求你監察我
[00:36:09.840 --> 00:36:11.840]  知道我的心思
[00:36:11.840 --> 00:36:13.840]  思念我
[00:36:13.840 --> 00:36:15.840]  知道我的意念
[00:36:15.840 --> 00:36:17.840]  你說大衛不知道自己的心思意念
[00:36:17.840 --> 00:36:19.840]  是啊
[00:36:19.840 --> 00:36:21.840]  很多時候我們真的不知道
[00:36:21.840 --> 00:36:23.840]  自己的心思意念
[00:36:23.840 --> 00:36:25.840]  耶利米先知在耶利米書提醒我們
[00:36:25.840 --> 00:36:27.840]  人心比萬物更加詭證
[00:36:27.840 --> 00:36:29.840]  人心比萬物更加詭證
[00:36:29.840 --> 00:36:31.840]  人心比萬物更加詭證
[00:36:31.840 --> 00:36:33.840]  人心比萬物更加詭證
[00:36:33.840 --> 00:36:35.840]  壞到極處
[00:36:35.840 --> 00:36:37.840]  很多時候我們都不能真真正正
[00:36:37.840 --> 00:36:39.840]  知道自己的心思意念
[00:36:39.840 --> 00:36:41.840]  很多時候我們做了一件事
[00:36:41.840 --> 00:36:43.840]  我們以為是好事
[00:36:43.840 --> 00:36:45.840]  是對的
[00:36:45.840 --> 00:36:47.840]  甚至我們打響了招牌說
[00:36:47.840 --> 00:36:49.840]  我是為神而做
[00:36:49.840 --> 00:36:51.840]  但是背後可能你有很多的私心
[00:36:51.840 --> 00:36:53.840]  可能你有很多的自我
[00:36:53.840 --> 00:36:55.840]  在裡面
[00:36:55.840 --> 00:36:57.840]  所以真的很需要
[00:36:57.840 --> 00:36:59.840]  我們要好像大衛一樣
[00:36:59.840 --> 00:37:01.840]  在我們心中求神打開
[00:37:01.840 --> 00:37:03.840]  監察我們的心思意念
[00:37:03.840 --> 00:37:05.840]  這樣才能做一個
[00:37:05.840 --> 00:37:07.840]  向神轉一的人
[00:37:07.840 --> 00:37:09.840]  我們看到
[00:37:09.840 --> 00:37:11.840]  所以第一點
[00:37:11.840 --> 00:37:13.840]  記得神的作為
[00:37:13.840 --> 00:37:15.840]  第二點服從神
[00:37:15.840 --> 00:37:17.840]  第三點分別為聖
[00:37:17.840 --> 00:37:19.840]  第四點才能
[00:37:19.840 --> 00:37:21.840]  向神轉一
[00:37:21.840 --> 00:37:23.840]  然後我們才能遵守
[00:37:23.840 --> 00:37:25.840]  和神所納的約
[00:37:25.840 --> 00:37:27.840]  神和
[00:37:27.840 --> 00:37:29.840]  以色列人納約
[00:37:29.840 --> 00:37:31.840]  是賞罰分明
[00:37:31.840 --> 00:37:33.840]  在利美記的26章
[00:37:33.840 --> 00:37:35.840]  生命記的28章都清清楚楚
[00:37:35.840 --> 00:37:37.840]  說服從會怎樣
[00:37:37.840 --> 00:37:39.840]  毀約是怎樣
[00:37:39.840 --> 00:37:41.840]  這個也是給我們的教導
[00:37:41.840 --> 00:37:43.840]  在約書亞記的23章
[00:37:43.840 --> 00:37:45.840]  15節
[00:37:45.840 --> 00:37:47.840]  耶和華你們神所
[00:37:47.840 --> 00:37:49.840]  所應許的一切福氣
[00:37:49.840 --> 00:37:51.840]  怎樣臨到你們的身上
[00:37:51.840 --> 00:37:53.840]  耶和華也必照樣
[00:37:53.840 --> 00:37:55.840]  使各樣的禍患
[00:37:55.840 --> 00:37:57.840]  臨到你們的身上
[00:37:57.840 --> 00:37:59.840]  直到把你們從耶和華
[00:37:59.840 --> 00:38:01.840]  你們所賜的美地上
[00:38:01.840 --> 00:38:03.840]  除滅
[00:38:03.840 --> 00:38:05.840]  若我們服從神
[00:38:05.840 --> 00:38:07.840]  神就會祝福我們
[00:38:07.840 --> 00:38:09.840]  若我們不服從神
[00:38:09.840 --> 00:38:11.840]  神就會一樣地來管教
[00:38:11.840 --> 00:38:13.840]  可以說是咒助我們
[00:38:13.840 --> 00:38:15.840]  在約書亞記的23章
[00:38:15.840 --> 00:38:17.840]  13節說到
[00:38:17.840 --> 00:38:19.840]  因為以色列人的反叛
[00:38:19.840 --> 00:38:21.840]  神的咒助有三點
[00:38:21.840 --> 00:38:23.840]  第一點
[00:38:23.840 --> 00:38:25.840]  就是神不再在他們的面前
[00:38:25.840 --> 00:38:27.840]  趕出他們的敵人
[00:38:27.840 --> 00:38:29.840]  第二點
[00:38:29.840 --> 00:38:31.840]  就是敵人會成為
[00:38:31.840 --> 00:38:33.840]  他們的網羅
[00:38:33.840 --> 00:38:35.840]  機纜
[00:38:35.840 --> 00:38:37.840]  和眼中的刺
[00:38:37.840 --> 00:38:39.840]  什麼是網羅
[00:38:39.840 --> 00:38:41.840]  什麼是機纜
[00:38:41.840 --> 00:38:43.840]  就是當他們不服從的時候
[00:38:43.840 --> 00:38:45.840]  在他們的生命當中
[00:38:45.840 --> 00:38:47.840]  有很多問題出現
[00:38:47.840 --> 00:38:49.840]  重複地出現
[00:38:49.840 --> 00:38:51.840]  最好的例子就是大衛
[00:38:51.840 --> 00:38:53.840]  當大衛犯罪的時候
[00:38:53.840 --> 00:38:55.840]  聖經告訴他們
[00:38:55.840 --> 00:38:57.840]  刀劍不理他的家
